Date,size14ema
2014/05/04,216648
2014/05/05,227622
2014/05/06,226491
2014/05/07,228845
2014/05/08,229158
2014/05/09,227538
2014/05/10,219956
2014/05/11,219682
2014/05/12,224592
2014/05/13,225545
2014/05/14,230569
2014/05/15,232794
2014/05/16,229747
2014/05/17,224305
2014/05/18,219115
2014/05/19,221974
2014/05/20,225559
2014/05/21,227047
2014/05/22,229400
2014/05/23,232272
2014/05/24,227015
2014/05/25,225982
2014/05/26,229156
2014/05/27,238159
2014/05/28,239604
2014/05/29,243886
2014/05/30,240707
2014/05/31,236388
2014/06/01,232197
2014/06/02,227843
2014/06/03,228763
2014/06/04,225507
2014/06/05,230490
2014/06/06,236180
2014/06/07,229269
2014/06/08,229139
2014/06/09,229592
2014/06/10,230842
2014/06/11,233622
2014/06/12,233184
2014/06/13,232890
2014/06/14,225232
2014/06/15,218097
2014/06/16,217867
2014/06/17,217423
2014/06/18,219736
2014/06/19,220609
2014/06/20,214975
2014/06/21,208719
2014/06/22,204463
2014/06/23,204439
2014/06/24,204110
2014/06/25,204026
2014/06/26,204247
2014/06/27,201543
2014/06/28,198438
2014/06/29,198216
2014/06/30,215210
2014/07/01,230424
2014/07/02,238581
2014/07/03,242395
2014/07/04,236434
2014/07/05,229451
2014/07/06,229845
2014/07/07,233092
2014/07/08,240055
2014/07/09,242248
2014/07/10,243781
2014/07/11,242396
2014/07/12,235919
2014/07/13,232837
2014/07/14,236852
2014/07/15,239749
2014/07/16,242371
2014/07/17,240210
2014/07/18,238106
2014/07/19,231867
2014/07/20,229479
2014/07/21,231382
2014/07/22,236727
2014/07/23,239901
2014/07/24,243908
2014/07/25,242132
2014/07/26,240274
2014/07/27,237381
2014/07/28,239606
2014/07/29,239856
2014/07/30,238625
2014/07/31,242188
2014/08/01,242324
2014/08/02,235363
2014/08/03,230435
2014/08/04,239874
2014/08/05,251070
2014/08/06,255929
2014/08/07,255099
2014/08/08,254765
2014/08/09,246274
2014/08/10,240970
2014/08/11,241820
2014/08/12,243773
2014/08/13,253493
2014/08/14,254260
2014/08/15,254841
2014/08/16,262277
2014/08/17,255605
2014/08/18,249595
2014/08/19,245869
2014/08/20,245476
2014/08/21,246279
2014/08/22,246495
2014/08/23,239689
2014/08/24,240006
2014/08/25,246732
2014/08/26,246446
2014/08/27,247417
2014/08/28,244351
2014/08/29,239983
2014/08/30,232819
2014/08/31,225712
2014/09/01,235121
2014/09/02,241423
2014/09/03,241028
2014/09/04,242202
2014/09/05,246266
2014/09/06,239511
2014/09/07,241217
2014/09/08,248613
2014/09/09,262461
2014/09/10,268395
2014/09/11,261443
2014/09/12,258891
2014/09/13,248541
2014/09/14,252034
2014/09/15,256953
2014/09/16,262190
2014/09/17,259306
2014/09/18,256281
2014/09/19,251613
2014/09/20,245841
2014/09/21,242117
2014/09/22,244643
2014/09/23,253290
2014/09/24,257575
2014/09/25,261031
2014/09/26,267564
2014/09/27,270868
2014/09/28,278554
2014/09/29,284427
2014/09/30,286113
2014/10/01,287985
2014/10/02,289436
2014/10/03,289625
2014/10/04,287907
2014/10/05,285267
2014/10/06,284558
2014/10/07,291577
2014/10/08,293789
2014/10/09,294681
2014/10/10,293435
2014/10/11,287484
2014/10/12,287303
2014/10/13,288503
2014/10/14,299116
2014/10/15,298839
2014/10/16,296976
2014/10/17,296096
2014/10/18,286612
2014/10/19,289987
2014/10/20,296387
2014/10/21,298483
2014/10/22,297281
2014/10/23,298703
2014/10/24,294824
2014/10/25,290949
2014/10/26,296576
2014/10/27,299057
2014/10/28,306346
2014/10/29,308102
2014/10/30,306836
2014/10/31,299810
2014/11/01,292189
2014/11/02,295312
2014/11/03,296427
2014/11/04,297420
2014/11/05,304482
2014/11/06,310518
2014/11/07,314254
2014/11/08,307753
2014/11/09,308849
2014/11/10,313878
2014/11/11,323459
2014/11/12,329863
2014/11/13,336687
2014/11/14,335049
2014/11/15,328772
2014/11/16,327132
2014/11/17,332532
2014/11/18,331415
2014/11/19,332363
2014/11/20,336131
2014/11/21,340280
2014/11/22,330317
2014/11/23,330752
2014/11/24,332889
2014/11/25,338969
2014/11/26,339374
2014/11/27,340276
2014/11/28,338635
2014/11/29,329961
2014/11/30,334146
2014/12/01,344965
2014/12/02,351141
2014/12/03,367515
2014/12/04,368994
2014/12/05,362987
2014/12/06,358136
2014/12/07,357151
2014/12/08,356475
2014/12/09,356805
2014/12/10,355663
2014/12/11,351877
2014/12/12,349378
2014/12/13,340699
2014/12/14,344289
2014/12/15,353130
2014/12/16,363888
2014/12/17,376934
2014/12/18,383593
2014/12/19,385570
2014/12/20,385369
2014/12/21,380983
2014/12/22,377174
2014/12/23,379104
2014/12/24,367369
2014/12/25,349756
2014/12/26,339767
2014/12/27,333249
2014/12/28,326141
2014/12/29,320534
2014/12/30,317947
2014/12/31,311509
2015/01/01,294962
2015/01/02,290974
2015/01/03,291520
2015/01/04,290272
2015/01/05,299686
2015/01/06,301606
2015/01/07,307088
2015/01/08,318236
2015/01/09,329974
2015/01/10,339085
2015/01/11,338306
2015/01/12,344977
2015/01/13,362122
2015/01/14,369896
2015/01/15,376926
2015/01/16,379215
2015/01/17,380785
2015/01/18,372779
2015/01/19,376768
2015/01/20,386550
2015/01/21,382220
2015/01/22,384114
2015/01/23,384944
2015/01/24,383252
2015/01/25,393153
2015/01/26,406249
2015/01/27,403363
2015/01/28,386055
2015/01/29,372216
2015/01/30,364276
2015/01/31,357676
2015/02/01,350036
2015/02/02,344477
2015/02/03,352411
2015/02/04,346888
2015/02/05,340370
2015/02/06,329764
2015/02/07,323778
2015/02/08,334817
2015/02/09,338997
2015/02/10,346793
2015/02/11,346918
2015/02/12,356833
2015/02/13,376076
2015/02/14,381393
2015/02/15,393042
2015/02/16,395953
2015/02/17,402572
2015/02/18,397026
2015/02/19,386202
2015/02/20,385704
2015/02/21,387801
2015/02/22,383586
2015/02/23,386393
2015/02/24,392948
2015/02/25,387983
2015/02/26,384779
2015/02/27,383546
2015/02/28,391343
2015/03/01,391784
2015/03/02,394008
2015/03/03,395641
2015/03/04,396439
2015/03/05,407156
2015/03/06,405082
2015/03/07,402727
2015/03/08,395940
2015/03/09,402632
2015/03/10,402338
2015/03/11,402991
2015/03/12,410826
2015/03/13,405818
2015/03/14,404253
2015/03/15,397044
2015/03/16,401488
2015/03/17,402811
2015/03/18,399442
2015/03/19,407123
2015/03/20,407494
2015/03/21,399213
2015/03/22,398039
2015/03/23,400441
2015/03/24,386078
2015/03/25,376264
2015/03/26,375156
2015/03/27,365272
2015/03/28,362144
2015/03/29,360877
2015/03/30,368145
2015/03/31,372438
2015/04/01,385351
2015/04/02,382918
2015/04/03,386497
2015/04/04,380289
2015/04/05,379970
2015/04/06,391820
2015/04/07,392100
2015/04/08,401460
2015/04/09,406480
2015/04/10,402317
2015/04/11,400963
2015/04/12,396999
2015/04/13,399264
2015/04/14,398867
2015/04/15,405458
2015/04/16,400074
2015/04/17,403088
2015/04/18,398404
2015/04/19,394310
2015/04/20,394037
2015/04/21,392308
2015/04/22,392423
2015/04/23,401130
2015/04/24,413415
2015/04/25,402107
2015/04/26,398977
2015/04/27,403963
2015/04/28,401568
2015/04/29,414022
2015/04/30,417270
2015/05/01,406773
2015/05/02,402046
2015/05/03,394538
2015/05/04,400294
2015/05/05,398345
2015/05/06,393661
2015/05/07,397280
2015/05/08,397597
2015/05/09,395417
2015/05/10,398992
2015/05/11,398244
2015/05/12,398830
2015/05/13,393006
2015/05/14,385832
2015/05/15,383710
2015/05/16,384407
2015/05/17,374722
2015/05/18,374782
2015/05/19,384847
2015/05/20,385569
2015/05/21,378728
2015/05/22,383177
2015/05/23,389887
2015/05/24,391075
2015/05/25,395690
2015/05/26,398802
2015/05/27,404005
2015/05/28,410514
2015/05/29,412069
2015/05/30,421124
2015/05/31,415591
2015/06/01,430979
2015/06/02,436017
2015/06/03,440784
2015/06/04,439686
2015/06/05,437302
2015/06/06,417316
2015/06/07,409150
2015/06/08,404221
2015/06/09,406262
2015/06/10,417481
2015/06/11,423032
2015/06/12,430511
2015/06/13,423118
2015/06/14,420959
2015/06/15,433211
2015/06/16,451942
2015/06/17,459837
2015/06/18,463103
2015/06/19,470133
2015/06/20,466130
2015/06/21,465282
2015/06/22,481798
2015/06/23,487097
2015/06/24,473548
2015/06/25,458242
2015/06/26,452715
2015/06/27,457063
2015/06/28,451142
2015/06/29,455927
2015/06/30,474917
2015/07/01,496180
2015/07/02,493603
2015/07/03,485147
2015/07/04,472194
2015/07/05,468187
2015/07/06,473452
2015/07/07,512849
2015/07/08,542745
2015/07/09,569666
2015/07/10,579625
2015/07/11,601862
2015/07/12,625184
2015/07/13,637539
2015/07/14,647990
2015/07/15,649954
2015/07/16,656531
2015/07/17,659196
2015/07/18,658580
2015/07/19,656080
2015/07/20,627129
2015/07/21,614897
2015/07/22,594645
2015/07/23,568863
2015/07/24,543176
2015/07/25,518036
2015/07/26,506790
2015/07/27,510154
2015/07/28,518718
2015/07/29,561575
2015/07/30,590300
2015/07/31,612396
2015/08/01,628044
2015/08/02,601385
2015/08/03,581852
2015/08/04,610605
2015/08/05,635975
2015/08/06,655857
2015/08/07,634825
2015/08/08,596892
2015/08/09,566436
2015/08/10,550954
2015/08/11,532205
2015/08/12,528327
2015/08/13,517079
2015/08/14,505906
2015/08/15,490638
2015/08/16,475687
2015/08/17,468966
2015/08/18,470342
2015/08/19,462877
2015/08/20,455474
2015/08/21,443539
2015/08/22,434822
2015/08/23,431338
2015/08/24,435762
2015/08/25,442456
2015/08/26,434750
2015/08/27,435251
2015/08/28,432274
2015/08/29,421433
2015/08/30,414845
2015/08/31,420093
2015/09/01,424315
2015/09/02,468488
2015/09/03,471972
2015/09/04,456427
2015/09/05,455348
2015/09/06,449466
2015/09/07,453203
2015/09/08,485070
2015/09/09,517497
2015/09/10,541638
2015/09/11,562486
2015/09/12,575761
2015/09/13,582101
2015/09/14,603489
2015/09/15,616050
2015/09/16,624012
2015/09/17,634835
2015/09/18,624412
2015/09/19,603715
2015/09/20,587107
2015/09/21,589132
2015/09/22,575411
2015/09/23,559983
2015/09/24,550335
2015/09/25,534125
2015/09/26,521260
2015/09/27,510689
2015/09/28,511215
2015/09/29,505008
2015/09/30,506204
2015/10/01,499663
2015/10/02,503436
2015/10/03,488667
2015/10/04,473194
2015/10/05,466525
2015/10/06,476663
2015/10/07,504631
2015/10/08,525099
2015/10/09,534415
2015/10/10,547500
2015/10/11,546645
2015/10/12,550428
2015/10/13,551053
2015/10/14,547718
2015/10/15,546424
2015/10/16,550618
2015/10/17,557162
2015/10/18,553886
2015/10/19,548094
2015/10/20,566918
2015/10/21,566690
2015/10/22,564018
2015/10/23,562895
2015/10/24,557884
2015/10/25,553788
2015/10/26,543596
2015/10/27,543987
2015/10/28,550483
2015/10/29,555963
2015/10/30,550833
2015/10/31,549413
2015/11/01,548406
2015/11/02,558718
2015/11/03,575358
2015/11/04,603183
2015/11/05,620078
2015/11/06,625131
2015/11/07,613253
2015/11/08,604544
2015/11/09,607060
2015/11/10,607016
2015/11/11,596008
2015/11/12,586479
2015/11/13,574044
2015/11/14,569736
2015/11/15,560213
2015/11/16,555034
2015/11/17,555365
2015/11/18,561093
2015/11/19,567586
2015/11/20,559274
2015/11/21,547209
2015/11/22,532526
2015/11/23,530274
2015/11/24,529297
2015/11/25,533195
2015/11/26,533676
2015/11/27,549117
2015/11/28,549387
2015/11/29,536592
2015/11/30,554704
2015/12/01,556342
2015/12/02,569617
2015/12/03,579415
2015/12/04,580646
2015/12/05,579768
2015/12/06,581708
2015/12/07,595894
2015/12/08,598702
2015/12/09,610561
2015/12/10,600105
2015/12/11,605048
2015/12/12,616254
2015/12/13,625920
2015/12/14,626448
2015/12/15,625763
2015/12/16,632492
2015/12/17,638363
2015/12/18,634818
2015/12/19,637265
2015/12/20,632294
2015/12/21,650181
2015/12/22,663452
2015/12/23,666571
2015/12/24,674968
2015/12/25,655394
2015/12/26,640375
2015/12/27,614622
2015/12/28,620143
2015/12/29,620256
2015/12/30,611422
2015/12/31,603874
2016/01/01,589134
2016/01/02,587871
2016/01/03,583431
2016/01/04,579892
2016/01/05,588132
2016/01/06,598021
2016/01/07,612236
2016/01/08,608413
2016/01/09,612436
2016/01/10,600423
2016/01/11,607873
2016/01/12,607735
2016/01/13,616873
2016/01/14,630421
2016/01/15,651088
2016/01/16,663715
2016/01/17,675751
2016/01/18,674374
2016/01/19,687625
2016/01/20,710877
2016/01/21,728109
2016/01/22,719264
2016/01/23,699551
2016/01/24,688811
2016/01/25,692873
2016/01/26,699516
2016/01/27,705438
2016/01/28,717645
2016/01/29,713547
2016/01/30,694070
2016/01/31,675454
2016/02/01,688979
2016/02/02,704289
2016/02/03,696475
2016/02/04,691311
2016/02/05,685364
2016/02/06,674391
2016/02/07,677819
2016/02/08,696640
2016/02/09,696564
2016/02/10,702136
2016/02/11,693746
2016/02/12,683248
2016/02/13,676210
2016/02/14,669332
2016/02/15,681753
2016/02/16,692233
2016/02/17,703119
2016/02/18,696144
2016/02/19,705596
2016/02/20,709875
2016/02/21,727982
2016/02/22,750672
2016/02/23,768330
2016/02/24,788297
2016/02/25,789716
2016/02/26,786441
2016/02/27,771425
2016/02/28,772099
2016/02/29,790915
2016/03/01,806120
2016/03/02,818664
2016/03/03,832275
2016/03/04,826170
2016/03/05,820008
2016/03/06,794510
2016/03/07,783010
2016/03/08,769313
2016/03/09,765944
2016/03/10,754072
2016/03/11,735427
2016/03/12,713899
2016/03/13,703764
2016/03/14,706747
2016/03/15,701063
2016/03/16,696761
2016/03/17,703416
2016/03/18,708230
2016/03/19,699133
2016/03/20,693998
2016/03/21,702025
2016/03/22,703617
2016/03/23,699763
2016/03/24,696333
2016/03/25,686679
2016/03/26,678484
2016/03/27,671936
2016/03/28,672271
2016/03/29,694150
2016/03/30,701440
2016/03/31,720596
2016/04/01,726962
2016/04/02,736538
2016/04/03,735262
2016/04/04,726508
2016/04/05,728519
2016/04/06,725564
2016/04/07,729910
2016/04/08,728319
2016/04/09,715900
2016/04/10,694209
2016/04/11,704433
2016/04/12,721922
2016/04/13,719956
2016/04/14,719187
2016/04/15,728962
2016/04/16,721720
2016/04/17,713385
2016/04/18,729940
2016/04/19,732586
2016/04/20,727820
2016/04/21,728339
2016/04/22,734537
2016/04/23,723876
2016/04/24,724420
2016/04/25,744418
2016/04/26,753575
2016/04/27,769800
2016/04/28,786813
2016/04/29,790273
2016/04/30,785899
2016/05/01,764530
2016/05/02,762726
2016/05/03,764783
2016/05/04,757074
2016/05/05,750056
2016/05/06,741490
2016/05/07,728816
2016/05/08,708717
2016/05/09,699309
2016/05/10,702978
2016/05/11,717639
2016/05/12,725942
2016/05/13,730831
2016/05/14,741688
2016/05/15,746478
2016/05/16,767839
2016/05/17,781174
2016/05/18,793504
2016/05/19,815090
2016/05/20,810621
2016/05/21,821367
2016/05/22,792318
2016/05/23,772834
2016/05/24,783107
2016/05/25,794754
2016/05/26,798173
2016/05/27,818156
2016/05/28,824173
2016/05/29,804949
2016/05/30,816511
2016/05/31,823234
2016/06/01,825367
2016/06/02,825552
2016/06/03,826475
2016/06/04,828341
2016/06/05,799382
2016/06/06,786847
2016/06/07,789070
2016/06/08,790815
2016/06/09,781445
2016/06/10,786928
2016/06/11,774810
2016/06/12,782164
2016/06/13,799944
2016/06/14,820634
2016/06/15,833492
2016/06/16,850042
2016/06/17,860793
2016/06/18,861707
2016/06/19,843216
2016/06/20,834815
2016/06/21,845483
2016/06/22,858827
2016/06/23,866945
2016/06/24,877031
2016/06/25,865763
2016/06/26,851947
2016/06/27,841971
2016/06/28,831035
2016/06/29,822160
2016/06/30,818863
2016/07/01,809583
2016/07/02,794270
2016/07/03,770310
2016/07/04,766168
2016/07/05,769222
2016/07/06,772988
2016/07/07,779445
2016/07/08,779487
2016/07/09,763285
2016/07/10,739611
2016/07/11,746757
2016/07/12,750622
2016/07/13,759864
2016/07/14,764996
2016/07/15,768348
2016/07/16,757688
2016/07/17,751232
2016/07/18,760270
2016/07/19,773661
2016/07/20,777000
2016/07/21,781292
2016/07/22,792307
2016/07/23,796829
2016/07/24,796114
2016/07/25,811287
2016/07/26,826177
2016/07/27,838914
2016/07/28,843747
2016/07/29,840886
2016/07/30,844778
2016/07/31,838073
2016/08/01,834877
2016/08/02,838128
2016/08/03,831840
2016/08/04,825016
2016/08/05,808476
2016/08/06,783234
2016/08/07,781234
2016/08/08,788958
2016/08/09,801157
2016/08/10,805608
2016/08/11,812913
2016/08/12,811883
2016/08/13,792303
2016/08/14,771952
2016/08/15,776983
2016/08/16,796051
2016/08/17,816540
2016/08/18,814172
2016/08/19,811045
2016/08/20,798101
2016/08/21,773664
2016/08/22,775148
2016/08/23,782314
2016/08/24,778833
2016/08/25,790718
2016/08/26,797866
2016/08/27,783060
2016/08/28,759778
2016/08/29,766320
2016/08/30,768563
2016/08/31,777376
2016/09/01,786948
2016/09/02,778897
2016/09/03,777692
2016/09/04,751236
2016/09/05,768433
2016/09/06,781558
2016/09/07,785250
2016/09/08,789087
2016/09/09,792269
2016/09/10,772836
2016/09/11,748675
2016/09/12,740951
2016/09/13,746263
2016/09/14,748644
2016/09/15,749211
2016/09/16,752589
2016/09/17,752817
2016/09/18,742872
2016/09/19,755150
2016/09/20,758806
2016/09/21,752468
2016/09/22,753806
2016/09/23,760655
2016/09/24,744008
2016/09/25,720917
2016/09/26,727562
2016/09/27,732441
2016/09/28,739079
2016/09/29,751566
2016/09/30,763794
2016/10/01,756780
2016/10/02,751670
2016/10/03,766710
2016/10/04,774329
2016/10/05,776263
2016/10/06,783070
2016/10/07,794316
2016/10/08,789895
2016/10/09,775531
2016/10/10,786572
2016/10/11,804764
2016/10/12,812723
2016/10/13,825955
2016/10/14,830309
2016/10/15,823810
2016/10/16,815144
2016/10/17,830404
2016/10/18,831919
2016/10/19,828639
2016/10/20,848467
2016/10/21,840805
2016/10/22,834536
2016/10/23,828899
2016/10/24,836550
2016/10/25,850856
2016/10/26,867318
2016/10/27,882014
2016/10/28,873270
2016/10/29,859895
2016/10/30,828752
2016/10/31,826372
2016/11/01,830451
2016/11/02,840208
2016/11/03,839184
2016/11/04,854763
2016/11/05,846444
2016/11/06,831012
2016/11/07,838429
2016/11/08,842129
2016/11/09,848741
2016/11/10,842836
2016/11/11,831088
2016/11/12,814986
2016/11/13,809430
2016/11/14,806859
2016/11/15,813188
2016/11/16,810265
2016/11/17,822005
2016/11/18,836712
2016/11/19,838856
2016/11/20,847305
2016/11/21,857319
2016/11/22,870850
2016/11/23,881536
2016/11/24,890882
2016/11/25,897791
2016/11/26,904074
2016/11/27,893054
2016/11/28,895184
2016/11/29,896638
2016/11/30,898709
2016/12/01,898804
2016/12/02,909162
2016/12/03,905377
2016/12/04,898916
2016/12/05,896741
2016/12/06,905533
2016/12/07,902677
2016/12/08,895666
2016/12/09,900276
2016/12/10,900025
2016/12/11,871216
2016/12/12,862512
2016/12/13,856153
2016/12/14,862205
2016/12/15,874623
2016/12/16,886878
2016/12/17,877554
2016/12/18,875392
2016/12/19,880632
2016/12/20,892587
2016/12/21,902093
2016/12/22,904448
2016/12/23,902242
2016/12/24,895918
2016/12/25,862868
2016/12/26,861923
2016/12/27,863874
2016/12/28,864477
2016/12/29,874589
2016/12/30,874193
2016/12/31,864812
2017/01/01,842631
2017/01/02,856253
2017/01/03,862951
2017/01/04,879355
2017/01/05,893323
2017/01/06,905446
2017/01/07,916342
2017/01/08,902208
2017/01/09,904970
2017/01/10,912259
2017/01/11,913682
2017/01/12,898737
2017/01/13,890959
2017/01/14,871189
2017/01/15,845295
2017/01/16,833690
2017/01/17,842552
2017/01/18,849380
2017/01/19,847367
2017/01/20,830677
2017/01/21,812321
2017/01/22,793942
2017/01/23,809230
2017/01/24,831142
2017/01/25,852024
2017/01/26,870828
2017/01/27,866397
2017/01/28,867862
2017/01/29,867135
2017/01/30,878854
2017/01/31,889602
2017/02/01,899283
2017/02/02,901228
2017/02/03,910496
2017/02/04,916040
2017/02/05,921616
2017/02/06,929283
2017/02/07,931458
2017/02/08,935403
2017/02/09,938142
2017/02/10,942052
2017/02/11,944922
2017/02/12,935249
2017/02/13,931933
2017/02/14,925629
2017/02/15,927546
2017/02/16,933722
2017/02/17,938424
2017/02/18,941554
2017/02/19,940120
2017/02/20,941603
2017/02/21,942668
2017/02/22,947256
2017/02/23,949039
2017/02/24,951980
2017/02/25,953882
2017/02/26,949587
2017/02/27,948984
2017/02/28,951540
2017/03/01,955210
2017/03/02,955252
2017/03/03,959246
2017/03/04,962790
2017/03/05,965513
2017/03/06,965505
2017/03/07,966741
2017/03/08,968422
2017/03/09,971528
2017/03/10,974222
2017/03/11,977325
2017/03/12,975024
2017/03/13,976059
2017/03/14,974233
2017/03/15,975522
2017/03/16,977210
2017/03/17,979644
2017/03/18,974620
2017/03/19,963200
2017/03/20,965081
2017/03/21,967326
2017/03/22,969285
2017/03/23,968714
2017/03/24,955533
2017/03/25,953441
2017/03/26,916277
2017/03/27,914222
2017/03/28,923739
2017/03/29,930319
2017/03/30,934606
2017/03/31,938051
2017/04/01,941920
2017/04/02,926223
2017/04/03,919821
2017/04/04,927548
2017/04/05,932779
2017/04/06,938763
2017/04/07,943928
2017/04/08,947984
2017/04/09,944970
2017/04/10,941305
2017/04/11,944164
2017/04/12,949274
2017/04/13,952423
2017/04/14,958104
2017/04/15,962572
2017/04/16,957874
2017/04/17,954252
2017/04/18,954412
2017/04/19,958375
2017/04/20,960446
2017/04/21,962500
2017/04/22,963894
2017/04/23,961714
2017/04/24,961887
2017/04/25,962425
2017/04/26,963672
2017/04/27,964187
2017/04/28,968507
2017/04/29,968905
2017/04/30,969292
2017/05/01,970365
2017/05/02,971670
2017/05/03,974809
2017/05/04,974296
2017/05/05,972545
2017/05/06,971519
2017/05/07,970617
2017/05/08,970276
2017/05/09,972600
2017/05/10,970931
2017/05/11,969628
2017/05/12,967611
2017/05/13,965930
2017/05/14,967140
2017/05/15,967605
2017/05/16,968441
2017/05/17,970222
2017/05/18,970796
2017/05/19,970847
2017/05/20,970352
2017/05/21,973009
2017/05/22,972170
2017/05/23,973028
2017/05/24,972686
2017/05/25,973234
2017/05/26,971295
2017/05/27,973972
2017/05/28,974496
2017/05/29,974939
2017/05/30,975683
2017/05/31,975807
2017/06/01,976055
2017/06/02,976835
2017/06/03,977386
2017/06/04,978038
2017/06/05,976213
2017/06/06,978046
2017/06/07,979912
2017/06/08,978554
2017/06/09,977875
2017/06/10,976341
2017/06/11,972214
2017/06/12,971587
2017/06/13,972318
2017/06/14,971912
2017/06/15,974894
2017/06/16,975975
2017/06/17,977262
2017/06/18,971834
2017/06/19,973754
2017/06/20,972634
2017/06/21,974013
2017/06/22,976477
2017/06/23,972787
2017/06/24,969716
2017/06/25,964106
2017/06/26,967177
2017/06/27,970202
2017/06/28,970509
2017/06/29,970009
2017/06/30,968172
2017/07/01,956769
2017/07/02,933133
2017/07/03,917473
2017/07/04,914737
2017/07/05,914033
2017/07/06,919658
2017/07/07,921967
2017/07/08,913546
2017/07/09,891678
2017/07/10,872331
2017/07/11,874690
2017/07/12,875596
2017/07/13,872883
2017/07/14,876516
2017/07/15,889634
2017/07/16,883041
2017/07/17,891330
2017/07/18,900398
2017/07/19,905574
2017/07/20,908747
2017/07/21,917772
2017/07/22,918825
2017/07/23,887418
2017/07/24,888341
2017/07/25,894452
2017/07/26,904159
2017/07/27,906741
2017/07/28,908080
2017/07/29,903285
2017/07/30,890881
2017/07/31,895649
2017/08/01,872923
2017/08/02,873600
2017/08/03,872957
2017/08/04,879771
2017/08/05,879955
2017/08/06,867474
2017/08/07,877626
2017/08/08,891165
2017/08/09,899554
2017/08/10,910440
2017/08/11,917993
2017/08/12,926238
2017/08/13,933838
2017/08/14,936684
2017/08/15,941791
2017/08/16,945105
2017/08/17,949570
2017/08/18,950948
2017/08/19,953005
2017/08/20,954120
2017/08/21,957091
2017/08/22,962558
2017/08/23,965740
2017/08/24,962073
2017/08/25,957530
2017/08/26,962887
2017/08/27,966414
2017/08/28,968222
2017/08/29,971955
2017/08/30,973151
2017/08/31,973855
2017/09/01,973188
2017/09/02,950854
2017/09/03,925544
2017/09/04,925208
2017/09/05,903038
2017/09/06,902322
2017/09/07,889090
2017/09/08,891278
2017/09/09,868474
2017/09/10,856092
2017/09/11,850979
2017/09/12,830683
2017/09/13,813390
2017/09/14,809529
2017/09/15,811966
2017/09/16,795386
2017/09/17,765201
2017/09/18,782168
2017/09/19,801869
2017/09/20,817947
2017/09/21,808595
2017/09/22,804797
2017/09/23,777869
2017/09/24,759007
2017/09/25,776238
2017/09/26,796681
2017/09/27,799458
2017/09/28,801611
2017/09/29,800663
2017/09/30,794251
2017/10/01,805475
2017/10/02,825426
2017/10/03,827403
2017/10/04,822683
2017/10/05,841882
2017/10/06,845901
2017/10/07,839363
2017/10/08,823717
2017/10/09,829211
2017/10/10,839045
2017/10/11,854086
2017/10/12,862009
2017/10/13,873952
2017/10/14,883891
2017/10/15,876869
2017/10/16,872295
2017/10/17,876055
2017/10/18,882100
2017/10/19,885264
2017/10/20,887232
2017/10/21,893118
2017/10/22,898106
2017/10/23,898845
2017/10/24,908289
2017/10/25,910045
2017/10/26,881677
2017/10/27,892531
2017/10/28,900775
2017/10/29,907527
2017/10/30,915431
2017/10/31,923438
2017/11/01,929186
2017/11/02,932429
2017/11/03,935958
2017/11/04,938701
2017/11/05,941393
2017/11/06,943745
2017/11/07,944238
2017/11/08,945536
2017/11/09,945960
2017/11/10,947551
2017/11/11,948674
2017/11/12,950374
2017/11/13,951821
2017/11/14,951304
2017/11/15,952639
2017/11/16,951659
2017/11/17,952704
2017/11/18,955282
2017/11/19,956709
2017/11/20,955263
2017/11/21,956172
2017/11/22,957724
2017/11/23,958262
2017/11/24,958062
2017/11/25,959253
2017/11/26,959078
2017/11/27,958995
2017/11/28,959629
2017/11/29,960544
2017/11/30,962460
2017/12/01,963823
2017/12/02,963525
2017/12/03,964418
2017/12/04,965813
2017/12/05,965444
2017/12/06,965232
2017/12/07,962884
2017/12/08,962962
2017/12/09,964300
2017/12/10,965155
2017/12/11,965777
2017/12/12,966173
2017/12/13,967851
2017/12/14,968035
2017/12/15,968355
2017/12/16,968721
2017/12/17,968831
2017/12/18,968822
2017/12/19,968718
2017/12/20,969349
2017/12/21,967345
2017/12/22,968624
2017/12/23,969824
2017/12/24,970696
2017/12/25,970716
2017/12/26,970826
2017/12/27,969126
2017/12/28,969230
2017/12/29,969830
2017/12/30,968273
2017/12/31,967273
2018/01/01,967126
2018/01/02,967287
2018/01/03,968433
2018/01/04,969403
2018/01/05,970135
2018/01/06,970322
2018/01/07,970744
2018/01/08,968710
2018/01/09,969055
2018/01/10,969222
2018/01/11,967652
2018/01/12,969225
2018/01/13,966366
2018/01/14,967131
2018/01/15,967309
2018/01/16,966896
2018/01/17,966111
2018/01/18,966002
2018/01/19,965925
2018/01/20,963422
2018/01/21,961410
2018/01/22,962636
2018/01/23,964047
2018/01/24,964410
2018/01/25,962924
2018/01/26,962594
2018/01/27,959560
2018/01/28,956409
2018/01/29,952273
2018/01/30,945445
2018/01/31,945346
2018/02/01,947123
2018/02/02,946339
2018/02/03,942380
2018/02/04,935370
2018/02/05,930545
2018/02/06,934621
2018/02/07,936075
2018/02/08,937227
2018/02/09,939901
2018/02/10,940910
2018/02/11,941695
2018/02/12,941699
2018/02/13,942301
2018/02/14,942062
2018/02/15,942538
2018/02/16,936458
2018/02/17,933304
2018/02/18,931140
2018/02/19,931990
2018/02/20,930013
2018/02/21,926752
2018/02/22,915309
2018/02/23,916101
2018/02/24,922746
2018/02/25,887787
2018/02/26,890604
2018/02/27,894077
2018/02/28,897625
2018/03/01,899974
2018/03/02,879736
