Date,transactions7ema
2014/04/26,64435
2014/04/27,61439
2014/04/28,62178
2014/04/29,62855
2014/04/30,63016
2014/05/01,62133
2014/05/02,61555
2014/05/03,59670
2014/05/04,57657
2014/05/05,60152
2014/05/06,64373
2014/05/07,65696
2014/05/08,66464
2014/05/09,66379
2014/05/10,63844
2014/05/11,60992
2014/05/12,64308
2014/05/13,65529
2014/05/14,66562
2014/05/15,68602
2014/05/16,67747
2014/05/17,64144
2014/05/18,60543
2014/05/19,61389
2014/05/20,63877
2014/05/21,65091
2014/05/22,67111
2014/05/23,68494
2014/05/24,64550
2014/05/25,62764
2014/05/26,63785
2014/05/27,64936
2014/05/28,66744
2014/05/29,66363
2014/05/30,66013
2014/05/31,62516
2014/06/01,60648
2014/06/02,61547
2014/06/03,63539
2014/06/04,63873
2014/06/05,64603
2014/06/06,64003
2014/06/07,60766
2014/06/08,57617
2014/06/09,58143
2014/06/10,59394
2014/06/11,60216
2014/06/12,61305
2014/06/13,62123
2014/06/14,59947
2014/06/15,58391
2014/06/16,60812
2014/06/17,63082
2014/06/18,63244
2014/06/19,63005
2014/06/20,61552
2014/06/21,58911
2014/06/22,56664
2014/06/23,57508
2014/06/24,59305
2014/06/25,60531
2014/06/26,60714
2014/06/27,61227
2014/06/28,59473
2014/06/29,56839
2014/06/30,60154
2014/07/01,62443
2014/07/02,63480
2014/07/03,63288
2014/07/04,62298
2014/07/05,59174
2014/07/06,57380
2014/07/07,59169
2014/07/08,61868
2014/07/09,63489
2014/07/10,63731
2014/07/11,62528
2014/07/12,60221
2014/07/13,58230
2014/07/14,59329
2014/07/15,62536
2014/07/16,63259
2014/07/17,63959
2014/07/18,63942
2014/07/19,62800
2014/07/20,60062
2014/07/21,61055
2014/07/22,62470
2014/07/23,63537
2014/07/24,64186
2014/07/25,63473
2014/07/26,61655
2014/07/27,59201
2014/07/28,60549
2014/07/29,60776
2014/07/30,62077
2014/07/31,63960
2014/08/01,64909
2014/08/02,62389
2014/08/03,60158
2014/08/04,62048
2014/08/05,64708
2014/08/06,68591
2014/08/07,68881
2014/08/08,68696
2014/08/09,66626
2014/08/10,64404
2014/08/11,67151
2014/08/12,69565
2014/08/13,71072
2014/08/14,73030
2014/08/15,73029
2014/08/16,71726
2014/08/17,68808
2014/08/18,69746
2014/08/19,70948
2014/08/20,71629
2014/08/21,71972
2014/08/22,70689
2014/08/23,67374
2014/08/24,64668
2014/08/25,65940
2014/08/26,67577
2014/08/27,69286
2014/08/28,69078
2014/08/29,68920
2014/08/30,66948
2014/08/31,64602
2014/09/01,66014
2014/09/02,67451
2014/09/03,68513
2014/09/04,69048
2014/09/05,68759
2014/09/06,67367
2014/09/07,65574
2014/09/08,68086
2014/09/09,71481
2014/09/10,71711
2014/09/11,70247
2014/09/12,69743
2014/09/13,67574
2014/09/14,67554
2014/09/15,70293
2014/09/16,74485
2014/09/17,75894
2014/09/18,76217
2014/09/19,74479
2014/09/20,71686
2014/09/21,68673
2014/09/22,69730
2014/09/23,71581
2014/09/24,72390
2014/09/25,73880
2014/09/26,73515
2014/09/27,70888
2014/09/28,68743
2014/09/29,71004
2014/09/30,72716
2014/10/01,74193
2014/10/02,73632
2014/10/03,73961
2014/10/04,72090
2014/10/05,70858
2014/10/06,72615
2014/10/07,74195
2014/10/08,75315
2014/10/09,77146
2014/10/10,78086
2014/10/11,74783
2014/10/12,71928
2014/10/13,73392
2014/10/14,75352
2014/10/15,75541
2014/10/16,75553
2014/10/17,74339
2014/10/18,72332
2014/10/19,70030
2014/10/20,73163
2014/10/21,75247
2014/10/22,76392
2014/10/23,77416
2014/10/24,77499
2014/10/25,76214
2014/10/26,74820
2014/10/27,77069
2014/10/28,79762
2014/10/29,83200
2014/10/30,85513
2014/10/31,85513
2014/11/01,81493
2014/11/02,80374
2014/11/03,82826
2014/11/04,83983
2014/11/05,85318
2014/11/06,87524
2014/11/07,86595
2014/11/08,83087
2014/11/09,80331
2014/11/10,82460
2014/11/11,83217
2014/11/12,86271
2014/11/13,87906
2014/11/14,87468
2014/11/15,83877
2014/11/16,81872
2014/11/17,83457
2014/11/18,84435
2014/11/19,84609
2014/11/20,85769
2014/11/21,84840
2014/11/22,82273
2014/11/23,80990
2014/11/24,82157
2014/11/25,83118
2014/11/26,83582
2014/11/27,83822
2014/11/28,84308
2014/11/29,82966
2014/11/30,83438
2014/12/01,86951
2014/12/02,90031
2014/12/03,92331
2014/12/04,93799
2014/12/05,93035
2014/12/06,90050
2014/12/07,86204
2014/12/08,87299
2014/12/09,87993
2014/12/10,88159
2014/12/11,87083
2014/12/12,85602
2014/12/13,83216
2014/12/14,82303
2014/12/15,85307
2014/12/16,89210
2014/12/17,91487
2014/12/18,92384
2014/12/19,93105
2014/12/20,91521
2014/12/21,88348
2014/12/22,90348
2014/12/23,92591
2014/12/24,89992
2014/12/25,84434
2014/12/26,82337
2014/12/27,80918
2014/12/28,79575
2014/12/29,80502
2014/12/30,81600
2014/12/31,80515
2015/01/01,75181
2015/01/02,76166
2015/01/03,77641
2015/01/04,79611
2015/01/05,83566
2015/01/06,84590
2015/01/07,85886
2015/01/08,91161
2015/01/09,93905
2015/01/10,96610
2015/01/11,95076
2015/01/12,96014
2015/01/13,97556
2015/01/14,99322
2015/01/15,104551
2015/01/16,104553
2015/01/17,101005
2015/01/18,96512
2015/01/19,96969
2015/01/20,97429
2015/01/21,97274
2015/01/22,96346
2015/01/23,95232
2015/01/24,92281
2015/01/25,90819
2015/01/26,95128
2015/01/27,96157
2015/01/28,93385
2015/01/29,92717
2015/01/30,89803
2015/01/31,88889
2015/02/01,86376
2015/02/02,86239
2015/02/03,87596
2015/02/04,88361
2015/02/05,87873
2015/02/06,87286
2015/02/07,86850
2015/02/08,85774
2015/02/09,90480
2015/02/10,93568
2015/02/11,94398
2015/02/12,92626
2015/02/13,97848
2015/02/14,98039
2015/02/15,94811
2015/02/16,97227
2015/02/17,98630
2015/02/18,100361
2015/02/19,98867
2015/02/20,98789
2015/02/21,96013
2015/02/22,93208
2015/02/23,95249
2015/02/24,97686
2015/02/25,99573
2015/02/26,99847
2015/02/27,100215
2015/02/28,97534
2015/03/01,95298
2015/03/02,97668
2015/03/03,100957
2015/03/04,100315
2015/03/05,100482
2015/03/06,98792
2015/03/07,96935
2015/03/08,94544
2015/03/09,97256
2015/03/10,99289
2015/03/11,99620
2015/03/12,98956
2015/03/13,98189
2015/03/14,95987
2015/03/15,93188
2015/03/16,96161
2015/03/17,96979
2015/03/18,97598
2015/03/19,99738
2015/03/20,100604
2015/03/21,98624
2015/03/22,96579
2015/03/23,98903
2015/03/24,97366
2015/03/25,97268
2015/03/26,98209
2015/03/27,98487
2015/03/28,95672
2015/03/29,94345
2015/03/30,97312
2015/03/31,101724
2015/04/01,106096
2015/04/02,107548
2015/04/03,106761
2015/04/04,102445
2015/04/05,100553
2015/04/06,102245
2015/04/07,103824
2015/04/08,105525
2015/04/09,108265
2015/04/10,109368
2015/04/11,106848
2015/04/12,101854
2015/04/13,105203
2015/04/14,106402
2015/04/15,106673
2015/04/16,104732
2015/04/17,104206
2015/04/18,102545
2015/04/19,99656
2015/04/20,103890
2015/04/21,106005
2015/04/22,107435
2015/04/23,108003
2015/04/24,108166
2015/04/25,105700
2015/04/26,102488
2015/04/27,105276
2015/04/28,107217
2015/04/29,109696
2015/04/30,110478
2015/05/01,107711
2015/05/02,104522
2015/05/03,99507
2015/05/04,100598
2015/05/05,104247
2015/05/06,106078
2015/05/07,107305
2015/05/08,107727
2015/05/09,104442
2015/05/10,100652
2015/05/11,103293
2015/05/12,104957
2015/05/13,105892
2015/05/14,104776
2015/05/15,104836
2015/05/16,101265
2015/05/17,97697
2015/05/18,97881
2015/05/19,100215
2015/05/20,101847
2015/05/21,100922
2015/05/22,101349
2015/05/23,97554
2015/05/24,96640
2015/05/25,98966
2015/05/26,101285
2015/05/27,102951
2015/05/28,104925
2015/05/29,109669
2015/05/30,114168
2015/05/31,110285
2015/06/01,114855
2015/06/02,118155
2015/06/03,120481
2015/06/04,119912
2015/06/05,117450
2015/06/06,111217
2015/06/07,104282
2015/06/08,105216
2015/06/09,109283
2015/06/10,114740
2015/06/11,116177
2015/06/12,118834
2015/06/13,115546
2015/06/14,112382
2015/06/15,116598
2015/06/16,117804
2015/06/17,121594
2015/06/18,122389
2015/06/19,123060
2015/06/20,117765
2015/06/21,112456
2015/06/22,114140
2015/06/23,116960
2015/06/24,115954
2015/06/25,114795
2015/06/26,115166
2015/06/27,112843
2015/06/28,109383
2015/06/29,113047
2015/06/30,123717
2015/07/01,128782
2015/07/02,132086
2015/07/03,131454
2015/07/04,124698
2015/07/05,122259
2015/07/06,135166
2015/07/07,149028
2015/07/08,162168
2015/07/09,169383
2015/07/10,175254
2015/07/11,177953
2015/07/12,185603
2015/07/13,179089
2015/07/14,164935
2015/07/15,152556
2015/07/16,142980
2015/07/17,136425
2015/07/18,134955
2015/07/19,131400
2015/07/20,129825
2015/07/21,130784
2015/07/22,130864
2015/07/23,125518
2015/07/24,121576
2015/07/25,116279
2015/07/26,110367
2015/07/27,111545
2015/07/28,113212
2015/07/29,120671
2015/07/30,121205
2015/07/31,127742
2015/08/01,132638
2015/08/02,125341
2015/08/03,123927
2015/08/04,126048
2015/08/05,127942
2015/08/06,129631
2015/08/07,125025
2015/08/08,119106
2015/08/09,111928
2015/08/10,113114
2015/08/11,113481
2015/08/12,114553
2015/08/13,115255
2015/08/14,114220
2015/08/15,109366
2015/08/16,104365
2015/08/17,106999
2015/08/18,110164
2015/08/19,112621
2015/08/20,113986
2015/08/21,113896
2015/08/22,111799
2015/08/23,107448
2015/08/24,111889
2015/08/25,114376
2015/08/26,116455
2015/08/27,117327
2015/08/28,118053
2015/08/29,115372
2015/08/30,111076
2015/08/31,115083
2015/09/01,118876
2015/09/02,126634
2015/09/03,127109
2015/09/04,121286
2015/09/05,121982
2015/09/06,118024
2015/09/07,119847
2015/09/08,121196
2015/09/09,122474
2015/09/10,123050
2015/09/11,137249
2015/09/12,137338
2015/09/13,139478
2015/09/14,146249
2015/09/15,150396
2015/09/16,154579
2015/09/17,180718
2015/09/18,175878
2015/09/19,160590
2015/09/20,147700
2015/09/21,143662
2015/09/22,141903
2015/09/23,139238
2015/09/24,135735
2015/09/25,133802
2015/09/26,129220
2015/09/27,124065
2015/09/28,127656
2015/09/29,130864
2015/09/30,133073
2015/10/01,133349
2015/10/02,134914
2015/10/03,131041
2015/10/04,124125
2015/10/05,124443
2015/10/06,129424
2015/10/07,130768
2015/10/08,133128
2015/10/09,128475
2015/10/10,128068
2015/10/11,122152
2015/10/12,125181
2015/10/13,127571
2015/10/14,131136
2015/10/15,136685
2015/10/16,138299
2015/10/17,137668
2015/10/18,133141
2015/10/19,135807
2015/10/20,138410
2015/10/21,141322
2015/10/22,142805
2015/10/23,142933
2015/10/24,142196
2015/10/25,139480
2015/10/26,133669
2015/10/27,138650
2015/10/28,143997
2015/10/29,148225
2015/10/30,152800
2015/10/31,153413
2015/11/01,153144
2015/11/02,157846
2015/11/03,164937
2015/11/04,174713
2015/11/05,176701
2015/11/06,174212
2015/11/07,168496
2015/11/08,159474
2015/11/09,159528
2015/11/10,160100
2015/11/11,159765
2015/11/12,159245
2015/11/13,158101
2015/11/14,156159
2015/11/15,152921
2015/11/16,154227
2015/11/17,154805
2015/11/18,157383
2015/11/19,156624
2015/11/20,156369
2015/11/21,154992
2015/11/22,148616
2015/11/23,147739
2015/11/24,148846
2015/11/25,149563
2015/11/26,153296
2015/11/27,154998
2015/11/28,157629
2015/11/29,150647
2015/11/30,158607
2015/12/01,163441
2015/12/02,168421
2015/12/03,167474
2015/12/04,168964
2015/12/05,173228
2015/12/06,174809
2015/12/07,179277
2015/12/08,183220
2015/12/09,192453
2015/12/10,197295
2015/12/11,200496
2015/12/12,201367
2015/12/13,198468
2015/12/14,206672
2015/12/15,210957
2015/12/16,213282
2015/12/17,213997
2015/12/18,213917
2015/12/19,213868
2015/12/20,208821
2015/12/21,213940
2015/12/22,216097
2015/12/23,217302
2015/12/24,215499
2015/12/25,206679
2015/12/26,199808
2015/12/27,189872
2015/12/28,185649
2015/12/29,185351
2015/12/30,183084
2015/12/31,176118
2016/01/01,163078
2016/01/02,159532
2016/01/03,155264
2016/01/04,161742
2016/01/05,166860
2016/01/06,168132
2016/01/07,173621
2016/01/08,175524
2016/01/09,176597
2016/01/10,172733
2016/01/11,177307
2016/01/12,181656
2016/01/13,183238
2016/01/14,183191
2016/01/15,183273
2016/01/16,185244
2016/01/17,189927
2016/01/18,195879
2016/01/19,193590
2016/01/20,197422
2016/01/21,203718
2016/01/22,206165
2016/01/23,202179
2016/01/24,201948
2016/01/25,206958
2016/01/26,212809
2016/01/27,216987
2016/01/28,218960
2016/01/29,220276
2016/01/30,213859
2016/01/31,204360
2016/02/01,208830
2016/02/02,217008
2016/02/03,210517
2016/02/04,208011
2016/02/05,212333
2016/02/06,215239
2016/02/07,214433
2016/02/08,216976
2016/02/09,220498
2016/02/10,224214
2016/02/11,223346
2016/02/12,218099
2016/02/13,209704
2016/02/14,203758
2016/02/15,207868
2016/02/16,209852
2016/02/17,214159
2016/02/18,213821
2016/02/19,214689
2016/02/20,214911
2016/02/21,212806
2016/02/22,218996
2016/02/23,225400
2016/02/24,225253
2016/02/25,222973
2016/02/26,218104
2016/02/27,209085
2016/02/28,215139
2016/02/29,227651
2016/03/01,239977
2016/03/02,247495
2016/03/03,241000
2016/03/04,232583
2016/03/05,233148
2016/03/06,215258
2016/03/07,207224
2016/03/08,205454
2016/03/09,201646
2016/03/10,198377
2016/03/11,196197
2016/03/12,189115
2016/03/13,179254
2016/03/14,182237
2016/03/15,187244
2016/03/16,193393
2016/03/17,197089
2016/03/18,199289
2016/03/19,193802
2016/03/20,189851
2016/03/21,192105
2016/03/22,195344
2016/03/23,193172
2016/03/24,192366
2016/03/25,187315
2016/03/26,180210
2016/03/27,175189
2016/03/28,180369
2016/03/29,184590
2016/03/30,188663
2016/03/31,193085
2016/04/01,197756
2016/04/02,194158
2016/04/03,190190
2016/04/04,194833
2016/04/05,200130
2016/04/06,204881
2016/04/07,208242
2016/04/08,209693
2016/04/09,206340
2016/04/10,201450
2016/04/11,208559
2016/04/12,216434
2016/04/13,218161
2016/04/14,220562
2016/04/15,218431
2016/04/16,209290
2016/04/17,205035
2016/04/18,208841
2016/04/19,213221
2016/04/20,214070
2016/04/21,213713
2016/04/22,212993
2016/04/23,206013
2016/04/24,200265
2016/04/25,204558
2016/04/26,216067
2016/04/27,221877
2016/04/28,228363
2016/04/29,236704
2016/04/30,231419
2016/05/01,221383
2016/05/02,221944
2016/05/03,225323
2016/05/04,227373
2016/05/05,227884
2016/05/06,229181
2016/05/07,222364
2016/05/08,213987
2016/05/09,217060
2016/05/10,224186
2016/05/11,226709
2016/05/12,227099
2016/05/13,228323
2016/05/14,224026
2016/05/15,218028
2016/05/16,223438
2016/05/17,227200
2016/05/18,229132
2016/05/19,226605
2016/05/20,222266
2016/05/21,214529
2016/05/22,206938
2016/05/23,210847
2016/05/24,219728
2016/05/25,226722
2016/05/26,225030
2016/05/27,222562
2016/05/28,215152
2016/05/29,206012
2016/05/30,207315
2016/05/31,209267
2016/06/01,215511
2016/06/02,219373
2016/06/03,223162
2016/06/04,216508
2016/06/05,209789
2016/06/06,212592
2016/06/07,217163
2016/06/08,220319
2016/06/09,224287
2016/06/10,225271
2016/06/11,222204
2016/06/12,219294
2016/06/13,227269
2016/06/14,232126
2016/06/15,238857
2016/06/16,246073
2016/06/17,247955
2016/06/18,244756
2016/06/19,238097
2016/06/20,240866
2016/06/21,242653
2016/06/22,240868
2016/06/23,240941
2016/06/24,240080
2016/06/25,231749
2016/06/26,219112
2016/06/27,218555
2016/06/28,217031
2016/06/29,218765
2016/06/30,222026
2016/07/01,217931
2016/07/02,213130
2016/07/03,204091
2016/07/04,206505
2016/07/05,208582
2016/07/06,210075
2016/07/07,211409
2016/07/08,211195
2016/07/09,204711
2016/07/10,194146
2016/07/11,200096
2016/07/12,204795
2016/07/13,207690
2016/07/14,210156
2016/07/15,211603
2016/07/16,204211
2016/07/17,195874
2016/07/18,202578
2016/07/19,207438
2016/07/20,212398
2016/07/21,213667
2016/07/22,215569
2016/07/23,210593
2016/07/24,203886
2016/07/25,212811
2016/07/26,218994
2016/07/27,223114
2016/07/28,226017
2016/07/29,227330
2016/07/30,220339
2016/07/31,213279
2016/08/01,216183
2016/08/02,224873
2016/08/03,229059
2016/08/04,229715
2016/08/05,229305
2016/08/06,220854
2016/08/07,213707
2016/08/08,219067
2016/08/09,222119
2016/08/10,227737
2016/08/11,234394
2016/08/12,234001
2016/08/13,229103
2016/08/14,221830
2016/08/15,217060
2016/08/16,226369
2016/08/17,229247
2016/08/18,231782
2016/08/19,235322
2016/08/20,228508
2016/08/21,217567
2016/08/22,220229
2016/08/23,224890
2016/08/24,227412
2016/08/25,229029
2016/08/26,228430
2016/08/27,219061
2016/08/28,207880
2016/08/29,212193
2016/08/30,222105
2016/08/31,222885
2016/09/01,226495
2016/09/02,226297
2016/09/03,215242
2016/09/04,207198
2016/09/05,212284
2016/09/06,217209
2016/09/07,225571
2016/09/08,225894
2016/09/09,224518
2016/09/10,216680
2016/09/11,207567
2016/09/12,207796
2016/09/13,215778
2016/09/14,219744
2016/09/15,223142
2016/09/16,220103
2016/09/17,218919
2016/09/18,212054
2016/09/19,214892
2016/09/20,222210
2016/09/21,226420
2016/09/22,227587
2016/09/23,226453
2016/09/24,221961
2016/09/25,215335
2016/09/26,219155
2016/09/27,224408
2016/09/28,227018
2016/09/29,230910
2016/09/30,235883
2016/10/01,230355
2016/10/02,220902
2016/10/03,230340
2016/10/04,238881
2016/10/05,245822
2016/10/06,252948
2016/10/07,256256
2016/10/08,254818
2016/10/09,243710
2016/10/10,238501
2016/10/11,244732
2016/10/12,241873
2016/10/13,238799
2016/10/14,238996
2016/10/15,231823
2016/10/16,223304
2016/10/17,226755
2016/10/18,232908
2016/10/19,224420
2016/10/20,235877
2016/10/21,243205
2016/10/22,236544
2016/10/23,225266
2016/10/24,225659
2016/10/25,228467
2016/10/26,227145
2016/10/27,251915
2016/10/28,251617
2016/10/29,246098
2016/10/30,236527
2016/10/31,237803
2016/11/01,239979
2016/11/02,247055
2016/11/03,253252
2016/11/04,251921
2016/11/05,248458
2016/11/06,242752
2016/11/07,250597
2016/11/08,261921
2016/11/09,263928
2016/11/10,265747
2016/11/11,262924
2016/11/12,254373
2016/11/13,245658
2016/11/14,251827
2016/11/15,258919
2016/11/16,266594
2016/11/17,269271
2016/11/18,270897
2016/11/19,265578
2016/11/20,260049
2016/11/21,266450
2016/11/22,271213
2016/11/23,272604
2016/11/24,286547
2016/11/25,293719
2016/11/26,289653
2016/11/27,276551
2016/11/28,282005
2016/11/29,283879
2016/11/30,286037
2016/12/01,274412
2016/12/02,284643
2016/12/03,285436
2016/12/04,275452
2016/12/05,276052
2016/12/06,286942
2016/12/07,292851
2016/12/08,290277
2016/12/09,284878
2016/12/10,276186
2016/12/11,264576
2016/12/12,265558
2016/12/13,272063
2016/12/14,275595
2016/12/15,277336
2016/12/16,277809
2016/12/17,267853
2016/12/18,259802
2016/12/19,265346
2016/12/20,273093
2016/12/21,286199
2016/12/22,293271
2016/12/23,296164
2016/12/24,282294
2016/12/25,261020
2016/12/26,256958
2016/12/27,266816
2016/12/28,276420
2016/12/29,283428
2016/12/30,284237
2016/12/31,275709
2017/01/01,251868
2017/01/02,261599
2017/01/03,271574
2017/01/04,285803
2017/01/05,286442
2017/01/06,301393
2017/01/07,296525
2017/01/08,287377
2017/01/09,282986
2017/01/10,293171
2017/01/11,295605
2017/01/12,295442
2017/01/13,289731
2017/01/14,277822
2017/01/15,267325
2017/01/16,267361
2017/01/17,273656
2017/01/18,279479
2017/01/19,284717
2017/01/20,288085
2017/01/21,281909
2017/01/22,270610
2017/01/23,261805
2017/01/24,265861
2017/01/25,275540
2017/01/26,285055
2017/01/27,279582
2017/01/28,271247
2017/01/29,263800
2017/01/30,259666
2017/01/31,271634
2017/02/01,291318
2017/02/02,283339
2017/02/03,293358
2017/02/04,291177
2017/02/05,291368
2017/02/06,276002
2017/02/07,288280
2017/02/08,293253
2017/02/09,306533
2017/02/10,305311
2017/02/11,294620
2017/02/12,280366
2017/02/13,282306
2017/02/14,290458
2017/02/15,291505
2017/02/16,289392
2017/02/17,296948
2017/02/18,294209
2017/02/19,283554
2017/02/20,283310
2017/02/21,282221
2017/02/22,282179
2017/02/23,293075
2017/02/24,305717
2017/02/25,310876
2017/02/26,299413
2017/02/27,295663
2017/02/28,303062
2017/03/01,306232
2017/03/02,311991
2017/03/03,318283
2017/03/04,305124
2017/03/05,298991
2017/03/06,296141
2017/03/07,304043
2017/03/08,302274
2017/03/09,302576
2017/03/10,304014
2017/03/11,298143
2017/03/12,278846
2017/03/13,277368
2017/03/14,285586
2017/03/15,287262
2017/03/16,297167
2017/03/17,295886
2017/03/18,287758
2017/03/19,283111
2017/03/20,281557
2017/03/21,283146
2017/03/22,291468
2017/03/23,290532
2017/03/24,290235
2017/03/25,278387
2017/03/26,263625
2017/03/27,255758
2017/03/28,265280
2017/03/29,269908
2017/03/30,274587
2017/03/31,270757
2017/04/01,267003
2017/04/02,261263
2017/04/03,267939
2017/04/04,264927
2017/04/05,277793
2017/04/06,280924
2017/04/07,284519
2017/04/08,270094
2017/04/09,262103
2017/04/10,264886
2017/04/11,275596
2017/04/12,276185
2017/04/13,264277
2017/04/14,270725
2017/04/15,270682
2017/04/16,255932
2017/04/17,253211
2017/04/18,265644
2017/04/19,276724
2017/04/20,274487
2017/04/21,288412
2017/04/22,283451
2017/04/23,273810
2017/04/24,260994
2017/04/25,277055
2017/04/26,291371
2017/04/27,292962
2017/04/28,296006
2017/04/29,307291
2017/04/30,300803
2017/05/01,299261
2017/05/02,307696
2017/05/03,304527
2017/05/04,317037
2017/05/05,304544
2017/05/06,319121
2017/05/07,318302
2017/05/08,329956
2017/05/09,330648
2017/05/10,325796
2017/05/11,317999
2017/05/12,317886
2017/05/13,320691
2017/05/14,332752
2017/05/15,331829
2017/05/16,307333
2017/05/17,309843
2017/05/18,304572
2017/05/19,308264
2017/05/20,319358
2017/05/21,320996
2017/05/22,322677
2017/05/23,333894
2017/05/24,335042
2017/05/25,338769
2017/05/26,337374
2017/05/27,335967
2017/05/28,328970
2017/05/29,327099
2017/05/30,332270
2017/05/31,329570
2017/06/01,327062
2017/06/02,313145
2017/06/03,311141
2017/06/04,299826
2017/06/05,297311
2017/06/06,297300
2017/06/07,307863
2017/06/08,307701
2017/06/09,301284
2017/06/10,289676
2017/06/11,272943
2017/06/12,271945
2017/06/13,276868
2017/06/14,279527
2017/06/15,282333
2017/06/16,279197
2017/06/17,268500
2017/06/18,253679
2017/06/19,257665
2017/06/20,260230
2017/06/21,265188
2017/06/22,266278
2017/06/23,264653
2017/06/24,255235
2017/06/25,236575
2017/06/26,242873
2017/06/27,247056
2017/06/28,255205
2017/06/29,249138
2017/06/30,253655
2017/07/01,245664
2017/07/02,233336
2017/07/03,238270
2017/07/04,242535
2017/07/05,241116
2017/07/06,237078
2017/07/07,238675
2017/07/08,234174
2017/07/09,222627
2017/07/10,229851
2017/07/11,238785
2017/07/12,243329
2017/07/13,243931
2017/07/14,239889
2017/07/15,235348
2017/07/16,227262
2017/07/17,227988
2017/07/18,236093
2017/07/19,240475
2017/07/20,237865
2017/07/21,245471
2017/07/22,239903
2017/07/23,225142
2017/07/24,228830
2017/07/25,232594
2017/07/26,233872
2017/07/27,231708
2017/07/28,235545
2017/07/29,229403
2017/07/30,218052
2017/07/31,221256
2017/08/01,198873
2017/08/02,201447
2017/08/03,204305
2017/08/04,212132
2017/08/05,218998
2017/08/06,214120
2017/08/07,222802
2017/08/08,235954
2017/08/09,242170
2017/08/10,246085
2017/08/11,255528
2017/08/12,256743
2017/08/13,258347
2017/08/14,257569
2017/08/15,270889
2017/08/16,271851
2017/08/17,290673
2017/08/18,296030
2017/08/19,288693
2017/08/20,269200
2017/08/21,261064
2017/08/22,244847
2017/08/23,262529
2017/08/24,247823
2017/08/25,237884
2017/08/26,235008
2017/08/27,241690
2017/08/28,237178
2017/08/29,248125
2017/08/30,253918
2017/08/31,260579
2017/09/01,266308
2017/09/02,258893
2017/09/03,242953
2017/09/04,249491
2017/09/05,256556
2017/09/06,261433
2017/09/07,260124
2017/09/08,264921
2017/09/09,253121
2017/09/10,238116
2017/09/11,241917
2017/09/12,245448
2017/09/13,249869
2017/09/14,254375
2017/09/15,263756
2017/09/16,254839
2017/09/17,240506
2017/09/18,234899
2017/09/19,246864
2017/09/20,244050
2017/09/21,246808
2017/09/22,241975
2017/09/23,232405
2017/09/24,220587
2017/09/25,222059
2017/09/26,232422
2017/09/27,238770
2017/09/28,248027
2017/09/29,249588
2017/09/30,240326
2017/10/01,231125
2017/10/02,247057
2017/10/03,255780
2017/10/04,250008
2017/10/05,255785
2017/10/06,262724
2017/10/07,254810
2017/10/08,250658
2017/10/09,262190
2017/10/10,272378
2017/10/11,277363
2017/10/12,281275
2017/10/13,288377
2017/10/14,289533
2017/10/15,287969
2017/10/16,294614
2017/10/17,304529
2017/10/18,310754
2017/10/19,322267
2017/10/20,319758
2017/10/21,317844
2017/10/22,310621
2017/10/23,311947
2017/10/24,318637
2017/10/25,318243
2017/10/26,310124
2017/10/27,289341
2017/10/28,273814
2017/10/29,289269
2017/10/30,295107
2017/10/31,290570
2017/11/01,303012
2017/11/02,315306
2017/11/03,305008
2017/11/04,302254
2017/11/05,289587
2017/11/06,284914
2017/11/07,297556
2017/11/08,298467
2017/11/09,309132
2017/11/10,299756
2017/11/11,273455
2017/11/12,251563
2017/11/13,265962
2017/11/14,267438
2017/11/15,280988
2017/11/16,288302
2017/11/17,292839
2017/11/18,287314
2017/11/19,281659
2017/11/20,295251
2017/11/21,314168
2017/11/22,313597
2017/11/23,323210
2017/11/24,318804
2017/11/25,323237
2017/11/26,324808
2017/11/27,338378
2017/11/28,345239
2017/11/29,358408
2017/11/30,364861
2017/12/01,376827
2017/12/02,364168
2017/12/03,361343
2017/12/04,371134
2017/12/05,379733
2017/12/06,395650
2017/12/07,390428
2017/12/08,389055
2017/12/09,392598
2017/12/10,379762
2017/12/11,376928
2017/12/12,375902
2017/12/13,388024
2017/12/14,413633
2017/12/15,411602
2017/12/16,399714
2017/12/17,397717
2017/12/18,396802
2017/12/19,392222
2017/12/20,386702
2017/12/21,373864
2017/12/22,375521
2017/12/23,358659
2017/12/24,338837
2017/12/25,311325
2017/12/26,295319
2017/12/27,298360
2017/12/28,299996
2017/12/29,313412
2017/12/30,321124
2017/12/31,313408
2018/01/01,295456
2018/01/02,306794
2018/01/03,329047
2018/01/04,352995
2018/01/05,350388
2018/01/06,352460
2018/01/07,356352
2018/01/08,353640
2018/01/09,355255
2018/01/10,353248
2018/01/11,349378
2018/01/12,337012
2018/01/13,319155
2018/01/14,298089
2018/01/15,291935
2018/01/16,294843
2018/01/17,300033
2018/01/18,302355
2018/01/19,287630
2018/01/20,275831
2018/01/21,260732
2018/01/22,256898
2018/01/23,260613
2018/01/24,258021
2018/01/25,252622
2018/01/26,244542
2018/01/27,231762
2018/01/28,227143
2018/01/29,228365
2018/01/30,230384
2018/01/31,223828
2018/02/01,232247
2018/02/02,233123
2018/02/03,223525
2018/02/04,211021
2018/02/05,212310
2018/02/06,220220
2018/02/07,218560
2018/02/08,207209
2018/02/09,199838
2018/02/10,195289
2018/02/11,183231
2018/02/12,184111
2018/02/13,183788
2018/02/14,186901
2018/02/15,189689
2018/02/16,189162
2018/02/17,185281
2018/02/18,178794
2018/02/19,180897
2018/02/20,185251
2018/02/21,190196
2018/02/22,188419
