Date,transactionvalue3stdUSD
2014/01/27,4318
2014/01/28,4152
2014/01/29,4038
2014/01/30,973.046
2014/01/31,1182
2014/02/01,1314
2014/02/02,1725
2014/02/03,654.638
2014/02/04,2030
2014/02/05,2393
2014/02/06,1988
2014/02/07,1920
2014/02/08,2359
2014/02/09,2741
2014/02/10,1725
2014/02/11,1530
2014/02/12,1265
2014/02/13,943.919
2014/02/14,508.944
2014/02/15,4276
2014/02/16,3992
2014/02/17,4408
2014/02/18,1494
2014/02/19,1071
2014/02/20,733.386
2014/02/21,480.072
2014/02/22,552.972
2014/02/23,278.913
2014/02/24,2037
2014/02/25,2417
2014/02/26,1382
2014/02/27,2069
2014/02/28,729.746
2014/03/01,2409
2014/03/02,2120
2014/03/03,2187
2014/03/04,2503
2014/03/05,1825
2014/03/06,2052
2014/03/07,14560
2014/03/08,12838
2014/03/09,9716
2014/03/10,4712
2014/03/11,4728
2014/03/12,4819
2014/03/13,2102
2014/03/14,3002
2014/03/15,824.306
2014/03/16,1704
2014/03/17,1624
2014/03/18,23795
2014/03/19,21617
2014/03/20,21283
2014/03/21,3802
2014/03/22,1775
2014/03/23,1310
2014/03/24,1968
2014/03/25,1804
2014/03/26,969.97
2014/03/27,1451
2014/03/28,1605
2014/03/29,2205
2014/03/30,2001
2014/03/31,1395
2014/04/01,121.42
2014/04/02,128.66
2014/04/03,95.521
2014/04/04,603.254
2014/04/05,1220
2014/04/06,1636
2014/04/07,2328
2014/04/08,910.549
2014/04/09,959.132
2014/04/10,1515
2014/04/11,691.928
2014/04/12,1202
2014/04/13,1303
2014/04/14,543.715
2014/04/15,940.258
2014/04/16,1754
2014/04/17,1660
2014/04/18,360.428
2014/04/19,2126
2014/04/20,2156
2014/04/21,1908
2014/04/22,1669
2014/04/23,1427
2014/04/24,2076
2014/04/25,1257
2014/04/26,513.165
2014/04/27,772.677
2014/04/28,1093
2014/04/29,1219
2014/04/30,449.224
2014/05/01,444.684
2014/05/02,1352
2014/05/03,1232
2014/05/04,1055
2014/05/05,759.883
2014/05/06,457.171
2014/05/07,1197
2014/05/08,3951
2014/05/09,3033
2014/05/10,2866
2014/05/11,3774
2014/05/12,1803
2014/05/13,830.738
2014/05/14,1136
2014/05/15,505.353
2014/05/16,403.122
2014/05/17,702.38
2014/05/18,1712
2014/05/19,1371
2014/05/20,6243
2014/05/21,5042
2014/05/22,4125
2014/05/23,3561
2014/05/24,3404
2014/05/25,776.443
2014/05/26,1840
2014/05/27,1264
2014/05/28,1089
2014/05/29,1839
2014/05/30,2437
2014/05/31,2428
2014/06/01,1768
2014/06/02,2138
2014/06/03,563.754
2014/06/04,1155
2014/06/05,1159
2014/06/06,1319
2014/06/07,2603
2014/06/08,2951
2014/06/09,5292
2014/06/10,5433
2014/06/11,1585
2014/06/12,4586
2014/06/13,4375
2014/06/14,4696
2014/06/15,1948
2014/06/16,1608
2014/06/17,2013
2014/06/18,1926
2014/06/19,2267
2014/06/20,1437
2014/06/21,1369
2014/06/22,784.528
2014/06/23,844.832
2014/06/24,1642
2014/06/25,2860
2014/06/26,3160
2014/06/27,270.774
2014/06/28,891.331
2014/06/29,681.177
2014/06/30,2035
2014/07/01,3320
2014/07/02,2638
2014/07/03,2591
2014/07/04,4139
2014/07/05,1586
2014/07/06,891.237
2014/07/07,589.644
2014/07/08,1299
2014/07/09,1160
2014/07/10,1328
2014/07/11,580.657
2014/07/12,859.367
2014/07/13,1134
2014/07/14,605.975
2014/07/15,757.834
2014/07/16,1162
2014/07/17,1533
2014/07/18,1506
2014/07/19,1510
2014/07/20,1654
2014/07/21,1064
2014/07/22,905.035
2014/07/23,714.809
2014/07/24,1113
2014/07/25,1027
2014/07/26,1563
2014/07/27,1762
2014/07/28,1200
2014/07/29,1469
2014/07/30,866.684
2014/07/31,1018
2014/08/01,451.259
2014/08/02,540.076
2014/08/03,543.354
2014/08/04,788.612
2014/08/05,1120
2014/08/06,1394
2014/08/07,1399
2014/08/08,596.16
2014/08/09,610.438
2014/08/10,618.31
2014/08/11,697.252
2014/08/12,1458
2014/08/13,958.878
2014/08/14,477.437
2014/08/15,351.977
2014/08/16,353.054
2014/08/17,988.929
2014/08/18,1822
2014/08/19,2158
2014/08/20,2339
2014/08/21,1507
2014/08/22,19795
2014/08/23,18648
2014/08/24,19576
2014/08/25,2840
2014/08/26,7329
2014/08/27,4504
2014/08/28,5881
2014/08/29,4786
2014/08/30,897.015
2014/08/31,592.436
2014/09/01,533.227
2014/09/02,745.375
2014/09/03,1271
2014/09/04,741.069
2014/09/05,360.099
2014/09/06,879.313
2014/09/07,874.711
2014/09/08,638.047
2014/09/09,204.13
2014/09/10,166.762
2014/09/11,177.802
2014/09/12,91.771
2014/09/13,620.833
2014/09/14,574.017
2014/09/15,224.031
2014/09/16,402.583
2014/09/17,414.911
2014/09/18,1439
2014/09/19,1267
2014/09/20,832.298
2014/09/21,976.027
2014/09/22,2058
2014/09/23,1896
2014/09/24,1883
2014/09/25,1358
2014/09/26,1787
2014/09/27,349.216
2014/09/28,264.714
2014/09/29,446.912
2014/09/30,445.99
2014/10/01,205.033
2014/10/02,233.301
2014/10/03,268.64
2014/10/04,239.51
2014/10/05,846.699
2014/10/06,1208
2014/10/07,965.308
2014/10/08,987.717
2014/10/09,563.425
2014/10/10,447.582
2014/10/11,1103
2014/10/12,1471
2014/10/13,888.202
2014/10/14,1371
2014/10/15,2028
2014/10/16,1479
2014/10/17,1077
2014/10/18,1560
2014/10/19,1762
2014/10/20,959.369
2014/10/21,1108
2014/10/22,1227
2014/10/23,1816
2014/10/24,1376
2014/10/25,1405
2014/10/26,1069
2014/10/27,99.973
2014/10/28,931.557
2014/10/29,1288
2014/10/30,653.638
2014/10/31,2212
2014/11/01,2101
2014/11/02,2315
2014/11/03,1278
2014/11/04,1636
2014/11/05,515.838
2014/11/06,1216
2014/11/07,775.322
2014/11/08,779.45
2014/11/09,830.476
2014/11/10,1343
2014/11/11,1227
2014/11/12,1330
2014/11/13,3822
2014/11/14,2940
2014/11/15,3108
2014/11/16,621.154
2014/11/17,497.671
2014/11/18,509.351
2014/11/19,434.436
2014/11/20,102.324
2014/11/21,1442
2014/11/22,1679
2014/11/23,2458
2014/11/24,817.371
2014/11/25,1220
2014/11/26,936.831
2014/11/27,283.771
2014/11/28,1237
2014/11/29,1216
2014/11/30,1163
2014/12/01,545.813
2014/12/02,725.023
2014/12/03,557.979
2014/12/04,996.857
2014/12/05,573.922
2014/12/06,1531
2014/12/07,1557
2014/12/08,3118
2014/12/09,2180
2014/12/10,1805
2014/12/11,1370
2014/12/12,1371
2014/12/13,836.012
2014/12/14,1254
2014/12/15,530.244
2014/12/16,589.474
2014/12/17,369.701
2014/12/18,439.251
2014/12/19,720.549
2014/12/20,975.282
2014/12/21,1005
2014/12/22,983.965
2014/12/23,576.119
2014/12/24,711.241
2014/12/25,748.098
2014/12/26,911.178
2014/12/27,1188
2014/12/28,253.238
2014/12/29,297.853
2014/12/30,1004
2014/12/31,831.439
2015/01/01,1361
2015/01/02,1110
2015/01/03,460.559
2015/01/04,657.87
2015/01/05,499.766
2015/01/06,429.425
2015/01/07,667.202
2015/01/08,284.386
2015/01/09,444.561
2015/01/10,1192
2015/01/11,1008
2015/01/12,964.13
2015/01/13,1084
2015/01/14,1412
2015/01/15,271.251
2015/01/16,495.776
2015/01/17,1571
2015/01/18,1339
2015/01/19,293.042
2015/01/20,749.25
2015/01/21,920.943
2015/01/22,120.882
2015/01/23,579.485
2015/01/24,715.025
2015/01/25,746.747
2015/01/26,2327
2015/01/27,2461
2015/01/28,2451
2015/01/29,458.819
2015/01/30,252.087
2015/01/31,381.939
2015/02/01,409.887
2015/02/02,483.359
2015/02/03,999.864
2015/02/04,581.282
2015/02/05,263.387
2015/02/06,695.586
2015/02/07,1297
2015/02/08,679.734
2015/02/09,208.822
2015/02/10,141.281
2015/02/11,197.749
2015/02/12,201.216
2015/02/13,245.194
2015/02/14,325.688
2015/02/15,355.859
2015/02/16,439.445
2015/02/17,428.034
2015/02/18,274.654
2015/02/19,143.416
2015/02/20,142.796
2015/02/21,174.508
2015/02/22,501.663
2015/02/23,481.346
2015/02/24,472.972
2015/02/25,209.112
2015/02/26,875.176
2015/02/27,1499
2015/02/28,1569
2015/03/01,1794
2015/03/02,2542
2015/03/03,1731
2015/03/04,2092
2015/03/05,419.744
2015/03/06,557.543
2015/03/07,840.073
2015/03/08,4051
2015/03/09,3649
2015/03/10,3773
2015/03/11,459.919
2015/03/12,534.916
2015/03/13,501.185
2015/03/14,519.473
2015/03/15,807.793
2015/03/16,636.234
2015/03/17,552.777
2015/03/18,1589
2015/03/19,1549
2015/03/20,1691
2015/03/21,770.062
2015/03/22,514.01
2015/03/23,692.14
2015/03/24,1018
2015/03/25,376.061
2015/03/26,228.313
2015/03/27,225.412
2015/03/28,609.573
2015/03/29,805.307
2015/03/30,363.546
2015/03/31,361.072
2015/04/01,336.993
2015/04/02,402.085
2015/04/03,415.009
2015/04/04,452.19
2015/04/05,496.847
2015/04/06,493.601
2015/04/07,557.269
2015/04/08,243.015
2015/04/09,206.735
2015/04/10,260.947
2015/04/11,557.133
2015/04/12,741.791
2015/04/13,475.986
2015/04/14,598.135
2015/04/15,248.196
2015/04/16,851.886
2015/04/17,892.552
2015/04/18,780.967
2015/04/19,678.914
2015/04/20,678.799
2015/04/21,58.872
2015/04/22,185.153
2015/04/23,248.395
2015/04/24,303.563
2015/04/25,497.37
2015/04/26,506.825
2015/04/27,420.873
2015/04/28,59.977
2015/04/29,145.671
2015/04/30,133.594
2015/05/01,373.24
2015/05/02,677.078
2015/05/03,689.421
2015/05/04,671.434
2015/05/05,454.895
2015/05/06,347.264
2015/05/07,226.487
2015/05/08,264.127
2015/05/09,396.83
2015/05/10,269.013
2015/05/11,306.86
2015/05/12,275.392
2015/05/13,236.414
2015/05/14,143.991
2015/05/15,298.32
2015/05/16,361.324
2015/05/17,344.51
2015/05/18,428.498
2015/05/19,719.343
2015/05/20,287.425
2015/05/21,242.548
2015/05/22,664.923
2015/05/23,608.23
2015/05/24,1001
2015/05/25,688.118
2015/05/26,320.239
2015/05/27,358.514
2015/05/28,328.196
2015/05/29,402.155
2015/05/30,437.466
2015/05/31,476.965
2015/06/01,884.157
2015/06/02,423.846
2015/06/03,230.672
2015/06/04,125.989
2015/06/05,545.56
2015/06/06,521.033
2015/06/07,352.678
2015/06/08,255.793
2015/06/09,257.969
2015/06/10,94.602
2015/06/11,112.801
2015/06/12,157.056
2015/06/13,147.955
2015/06/14,582.256
2015/06/15,580.42
2015/06/16,814.789
2015/06/17,813.302
2015/06/18,718.539
2015/06/19,658.511
2015/06/20,840.533
2015/06/21,1034
2015/06/22,286.649
2015/06/23,186.358
2015/06/24,181.846
2015/06/25,320.883
2015/06/26,900.804
2015/06/27,936.735
2015/06/28,955.863
2015/06/29,741.865
2015/06/30,660.037
2015/07/01,356.112
2015/07/02,380.24
2015/07/03,53.741
2015/07/04,162.446
2015/07/05,360.942
2015/07/06,375.918
2015/07/07,725.011
2015/07/08,591.105
2015/07/09,154.732
2015/07/10,850.028
2015/07/11,701.092
2015/07/12,716.572
2015/07/13,536.738
2015/07/14,1014
2015/07/15,636.677
2015/07/16,284.809
2015/07/17,386.876
2015/07/18,1283
2015/07/19,1125
2015/07/20,446.464
2015/07/21,509.348
2015/07/22,32.428
2015/07/23,623.62
2015/07/24,764.477
2015/07/25,806.611
2015/07/26,1089
2015/07/27,550.576
2015/07/28,916.453
2015/07/29,568.131
2015/07/30,600.926
2015/07/31,373.603
2015/08/01,734.609
2015/08/02,385.212
2015/08/03,773.956
2015/08/04,612.145
2015/08/05,157.714
2015/08/06,189.81
2015/08/07,326.314
2015/08/08,744.812
2015/08/09,650.556
2015/08/10,629.274
2015/08/11,766.817
2015/08/12,272.637
2015/08/13,474.269
2015/08/14,234.959
2015/08/15,384.822
2015/08/16,336.899
2015/08/17,426.495
2015/08/18,589
2015/08/19,593.056
2015/08/20,688.903
2015/08/21,162.298
2015/08/22,273.59
2015/08/23,398.047
2015/08/24,921.871
2015/08/25,1052
2015/08/26,644.556
2015/08/27,716.311
2015/08/28,291.116
2015/08/29,885.082
2015/08/30,1157
2015/08/31,415.497
2015/09/01,571.866
2015/09/02,291.386
2015/09/03,326.968
2015/09/04,269.106
2015/09/05,608.65
2015/09/06,608.344
2015/09/07,377.674
2015/09/08,637.402
2015/09/09,627.164
2015/09/10,194.425
2015/09/11,882.709
2015/09/12,1072
2015/09/13,245.444
2015/09/14,362.899
2015/09/15,438.411
2015/09/16,177.307
2015/09/17,704.256
2015/09/18,703.604
2015/09/19,857.764
2015/09/20,294.433
2015/09/21,731.38
2015/09/22,737.295
2015/09/23,493.903
2015/09/24,326.918
2015/09/25,258.612
2015/09/26,356.876
2015/09/27,717.923
2015/09/28,768.457
2015/09/29,1099
2015/09/30,436.985
2015/10/01,439.532
2015/10/02,438.892
2015/10/03,816.717
2015/10/04,863.993
2015/10/05,570.528
2015/10/06,755.556
2015/10/07,273.389
2015/10/08,677.071
2015/10/09,682.51
2015/10/10,985.921
2015/10/11,587.381
2015/10/12,269.085
2015/10/13,639.346
2015/10/14,431.085
2015/10/15,286.174
2015/10/16,316.223
2015/10/17,240.693
2015/10/18,814.764
2015/10/19,574.552
2015/10/20,449.231
2015/10/21,349.553
2015/10/22,379.671
2015/10/23,311.084
2015/10/24,164.862
2015/10/25,328.448
2015/10/26,912.941
2015/10/27,586.166
2015/10/28,298.471
2015/10/29,816.702
2015/10/30,909.311
2015/10/31,932.957
2015/11/01,1202
2015/11/02,1175
2015/11/03,2991
2015/11/04,16053
2015/11/05,14413
2015/11/06,14952
2015/11/07,2126
2015/11/08,515.398
2015/11/09,1511
2015/11/10,1414
2015/11/11,526.336
2015/11/12,700.283
2015/11/13,854.258
2015/11/14,621.76
2015/11/15,1597
2015/11/16,1639
2015/11/17,1090
2015/11/18,1508
2015/11/19,619.793
2015/11/20,807.63
2015/11/21,1175
2015/11/22,1486
2015/11/23,343.489
2015/11/24,201.462
2015/11/25,976.318
2015/11/26,1117
2015/11/27,570.244
2015/11/28,454.904
2015/11/29,722.558
2015/11/30,996.807
2015/12/01,1163
2015/12/02,238.636
2015/12/03,628.505
2015/12/04,848.674
2015/12/05,4584
2015/12/06,5339
2015/12/07,4522
2015/12/08,5399
2015/12/09,1185
2015/12/10,1231
2015/12/11,1263
2015/12/12,1209
2015/12/13,4367
2015/12/14,4001
2015/12/15,2693
2015/12/16,297.395
2015/12/17,405.167
2015/12/18,458.914
2015/12/19,316.097
2015/12/20,624.217
2015/12/21,1391
2015/12/22,808.6
2015/12/23,1025
2015/12/24,957.794
2015/12/25,1123
2015/12/26,3294
2015/12/27,5235
2015/12/28,2360
2015/12/29,1354
2015/12/30,525.019
2015/12/31,2062
2016/01/01,2234
2016/01/02,260.012
2016/01/03,514.836
2016/01/04,393.055
2016/01/05,652.236
2016/01/06,734.345
2016/01/07,437.677
2016/01/08,644.734
2016/01/09,1357
2016/01/10,932.141
2016/01/11,1758
2016/01/12,1166
2016/01/13,1162
2016/01/14,288.764
2016/01/15,771.289
2016/01/16,888.938
2016/01/17,15276
2016/01/18,14647
2016/01/19,2101
2016/01/20,9527
2016/01/21,9089
2016/01/22,5596
2016/01/23,46131
2016/01/24,97407
2016/01/25,85308
2016/01/26,102646
2016/01/27,10839
2016/01/28,11019
2016/01/29,12009
2016/01/30,4130
2016/01/31,6876
2016/02/01,4411
2016/02/02,4371
2016/02/03,4835
2016/02/04,2331
2016/02/05,2398
2016/02/06,1073
2016/02/07,568.158
2016/02/08,937.039
2016/02/09,1497
2016/02/10,698.088
2016/02/11,809.837
2016/02/12,623.805
2016/02/13,755.711
2016/02/14,762.659
2016/02/15,1471
2016/02/16,1318
2016/02/17,195.281
2016/02/18,275.724
2016/02/19,1874
2016/02/20,1474
2016/02/21,847.627
2016/02/22,605.561
2016/02/23,1603
2016/02/24,1171
2016/02/25,853.568
2016/02/26,829.745
2016/02/27,842.396
2016/02/28,8653
2016/02/29,9421
2016/03/01,1359
2016/03/02,7274
2016/03/03,9033
2016/03/04,7048
2016/03/05,22441
2016/03/06,23637
2016/03/07,26247
2016/03/08,1491
2016/03/09,1766
2016/03/10,821.664
2016/03/11,845.073
2016/03/12,814.67
2016/03/13,700.142
2016/03/14,722.595
2016/03/15,1741
2016/03/16,19214
2016/03/17,16076
2016/03/18,13048
2016/03/19,8989
2016/03/20,5665
2016/03/21,840.971
2016/03/22,371.062
2016/03/23,351.469
2016/03/24,415.63
2016/03/25,419.661
2016/03/26,1053
2016/03/27,950.924
2016/03/28,580.335
2016/03/29,76.405
2016/03/30,318.696
2016/03/31,285.64
2016/04/01,185.642
2016/04/02,327.625
2016/04/03,504.788
2016/04/04,502.748
2016/04/05,646.113
2016/04/06,276.358
2016/04/07,783.771
2016/04/08,686.762
2016/04/09,529.403
2016/04/10,705.056
2016/04/11,220.271
2016/04/12,1529
2016/04/13,1383
2016/04/14,623.034
2016/04/15,1847
2016/04/16,1876
2016/04/17,1547
2016/04/18,1541
2016/04/19,1503
2016/04/20,979.825
2016/04/21,2879
2016/04/22,2532
2016/04/23,2498
2016/04/24,4639
2016/04/25,2498
2016/04/26,496.354
2016/04/27,789.337
2016/04/28,303.308
2016/04/29,453.688
2016/04/30,711.635
2016/05/01,377.943
2016/05/02,741.609
2016/05/03,502.508
2016/05/04,506.543
2016/05/05,147.763
2016/05/06,224.199
2016/05/07,228.814
2016/05/08,466.853
2016/05/09,316.107
2016/05/10,244.453
2016/05/11,656.705
2016/05/12,618.421
2016/05/13,421.173
2016/05/14,760.718
2016/05/15,762.65
2016/05/16,815.022
2016/05/17,445.53
2016/05/18,735.742
2016/05/19,796.254
2016/05/20,773.861
2016/05/21,1299
2016/05/22,820.926
2016/05/23,570.247
2016/05/24,768.322
2016/05/25,1580
2016/05/26,2364
2016/05/27,2455
2016/05/28,1733
2016/05/29,1204
2016/05/30,3106
2016/05/31,1961
2016/06/01,847.401
2016/06/02,928.133
2016/06/03,783.086
2016/06/04,933.361
2016/06/05,1042
2016/06/06,1001
2016/06/07,314.214
2016/06/08,306.736
2016/06/09,319.816
2016/06/10,689.161
2016/06/11,620.688
2016/06/12,2983
2016/06/13,2871
2016/06/14,1646
2016/06/15,1182
2016/06/16,1306
2016/06/17,1730
2016/06/18,574.241
2016/06/19,987.941
2016/06/20,817.221
2016/06/21,897.148
2016/06/22,389.452
2016/06/23,289.712
2016/06/24,203
2016/06/25,628.159
2016/06/26,1018
2016/06/27,590.893
2016/06/28,677.979
2016/06/29,683.366
2016/06/30,192.648
2016/07/01,943.474
2016/07/02,1265
2016/07/03,701.062
2016/07/04,1245
2016/07/05,1540
2016/07/06,1640
2016/07/07,1966
2016/07/08,1758
2016/07/09,1590
2016/07/10,789.292
2016/07/11,532.081
2016/07/12,713.096
2016/07/13,278.514
2016/07/14,537.571
2016/07/15,3446
2016/07/16,3359
2016/07/17,2593
2016/07/18,973.417
2016/07/19,940.047
2016/07/20,618.584
2016/07/21,756.822
2016/07/22,463.229
2016/07/23,890.101
2016/07/24,890.112
2016/07/25,1101
2016/07/26,1148
2016/07/27,1393
2016/07/28,581.364
2016/07/29,844.702
2016/07/30,779.642
2016/07/31,96.905
2016/08/01,1320
2016/08/02,2988
2016/08/03,3065
2016/08/04,2193
2016/08/05,1586
2016/08/06,2418
2016/08/07,1203
2016/08/08,1052
2016/08/09,735.44
2016/08/10,611.309
2016/08/11,411.448
2016/08/12,371.721
2016/08/13,616.492
2016/08/14,670.576
2016/08/15,747.439
2016/08/16,1067
2016/08/17,1174
2016/08/18,1140
2016/08/19,694.514
2016/08/20,277.467
2016/08/21,1435
2016/08/22,1349
2016/08/23,831.717
2016/08/24,171.187
2016/08/25,137.757
2016/08/26,78.317
2016/08/27,844.44
2016/08/28,951.387
2016/08/29,113.124
2016/08/30,153.093
2016/08/31,293.798
2016/09/01,297.734
2016/09/02,408.05
2016/09/03,219.341
2016/09/04,280.564
2016/09/05,599.258
2016/09/06,598.685
2016/09/07,538.972
2016/09/08,450.834
2016/09/09,876.827
2016/09/10,429.248
2016/09/11,335.419
2016/09/12,350.654
2016/09/13,258.678
2016/09/14,161.909
2016/09/15,891.673
2016/09/16,1156
2016/09/17,1281
2016/09/18,1126
2016/09/19,1250
2016/09/20,513.732
2016/09/21,976.784
2016/09/22,1164
2016/09/23,1289
2016/09/24,152.695
2016/09/25,262.051
2016/09/26,194.812
2016/09/27,1312
2016/09/28,1750
2016/09/29,1911
2016/09/30,1649
2016/10/01,1381
2016/10/02,1412
2016/10/03,258.03
2016/10/04,258.606
2016/10/05,727.997
2016/10/06,762.668
2016/10/07,305.796
2016/10/08,613.349
2016/10/09,2133
2016/10/10,1700
2016/10/11,867.639
2016/10/12,482.143
2016/10/13,1387
2016/10/14,1805
2016/10/15,4520
2016/10/16,4073
2016/10/17,4312
2016/10/18,2355
2016/10/19,1121
2016/10/20,516.793
2016/10/21,1548
2016/10/22,2897
2016/10/23,2958
2016/10/24,5555
2016/10/25,3516
2016/10/26,3379
2016/10/27,1662
2016/10/28,2581
2016/10/29,2707
2016/10/30,294.697
2016/10/31,605.288
2016/11/01,728.665
2016/11/02,7176
2016/11/03,10483
2016/11/04,4400
2016/11/05,1297
2016/11/06,506.439
2016/11/07,5339
2016/11/08,7293
2016/11/09,3598
2016/11/10,3108
2016/11/11,2846
2016/11/12,1387
2016/11/13,810.596
2016/11/14,882.637
2016/11/15,711.571
2016/11/16,701.675
2016/11/17,487.97
2016/11/18,533.322
2016/11/19,902.707
2016/11/20,829.896
2016/11/21,560.921
2016/11/22,709.937
2016/11/23,500.13
2016/11/24,283.375
2016/11/25,1014
2016/11/26,920.696
2016/11/27,394.482
2016/11/28,649.069
2016/11/29,693.847
2016/11/30,223.626
2016/12/01,1133
2016/12/02,1069
2016/12/03,1221
2016/12/04,1256
2016/12/05,1559
2016/12/06,1497
2016/12/07,781.654
2016/12/08,87.193
2016/12/09,504.302
2016/12/10,624.311
2016/12/11,739.263
2016/12/12,1225
2016/12/13,1086
2016/12/14,576.299
2016/12/15,1246
2016/12/16,943.88
2016/12/17,1053
2016/12/18,727.137
2016/12/19,664.045
2016/12/20,432.551
2016/12/21,1818
2016/12/22,1657
2016/12/23,873.528
2016/12/24,1663
2016/12/25,2396
2016/12/26,704.699
2016/12/27,1672
2016/12/28,1118
2016/12/29,1023
2016/12/30,1366
2016/12/31,1794
2017/01/01,1744
2017/01/02,474.256
2017/01/03,862.836
2017/01/04,2106
2017/01/05,3542
2017/01/06,2500
2017/01/07,3474
2017/01/08,2036
2017/01/09,883.822
2017/01/10,866.569
2017/01/11,4110
2017/01/12,3755
2017/01/13,3319
2017/01/14,3595
2017/01/15,1584
2017/01/16,1101
2017/01/17,758.004
2017/01/18,928.007
2017/01/19,1597
2017/01/20,1850
2017/01/21,2268
2017/01/22,2810
2017/01/23,1273
2017/01/24,1688
2017/01/25,579.462
2017/01/26,585.62
2017/01/27,503.962
2017/01/28,1456
2017/01/29,1329
2017/01/30,688.172
2017/01/31,239.772
2017/02/01,264.488
2017/02/02,1389
2017/02/03,1558
2017/02/04,499.987
2017/02/05,1246
2017/02/06,1167
2017/02/07,1001
2017/02/08,801.725
2017/02/09,2662
2017/02/10,2364
2017/02/11,3531
2017/02/12,4059
2017/02/13,1351
2017/02/14,1763
2017/02/15,543.458
2017/02/16,4506
2017/02/17,3969
2017/02/18,5082
2017/02/19,2924
2017/02/20,1172
2017/02/21,962.439
2017/02/22,3657
2017/02/23,4005
2017/02/24,4275
2017/02/25,6118
2017/02/26,1860
2017/02/27,3002
2017/02/28,2464
2017/03/01,1978
2017/03/02,2673
2017/03/03,6883
2017/03/04,6872
2017/03/05,9650
2017/03/06,3370
2017/03/07,2581
2017/03/08,1843
2017/03/09,12359
2017/03/10,10968
2017/03/11,12899
2017/03/12,3824
2017/03/13,2587
2017/03/14,3583
2017/03/15,1190
2017/03/16,2176
2017/03/17,2384
2017/03/18,1783
2017/03/19,12082
2017/03/20,11983
2017/03/21,10691
2017/03/22,9054
2017/03/23,12189
2017/03/24,7322
2017/03/25,4276
2017/03/26,5078
2017/03/27,4217
2017/03/28,1992
2017/03/29,2847
2017/03/30,1406
2017/03/31,7015
2017/04/01,5614
2017/04/02,4813
2017/04/03,4951
2017/04/04,5913
2017/04/05,6775
2017/04/06,2701
2017/04/07,14645
2017/04/08,35838
2017/04/09,36291
2017/04/10,40665
2017/04/11,1411
2017/04/12,1112
2017/04/13,2645
2017/04/14,1987
2017/04/15,3346
2017/04/16,2992
2017/04/17,4121
2017/04/18,1669
2017/04/19,2769
2017/04/20,1454
2017/04/21,1455
2017/04/22,1732
2017/04/23,754.729
2017/04/24,2699
2017/04/25,3803
2017/04/26,2676
2017/04/27,2742
2017/04/28,1865
2017/04/29,2956
2017/04/30,2196
2017/05/01,3288
2017/05/02,2751
2017/05/03,1707
2017/05/04,1745
2017/05/05,3575
2017/05/06,4347
2017/05/07,5051
2017/05/08,5571
2017/05/09,5495
2017/05/10,4615
2017/05/11,4299
2017/05/12,3610
2017/05/13,2460
2017/05/14,4023
2017/05/15,3518
2017/05/16,6765
2017/05/17,5411
2017/05/18,2101
2017/05/19,4159
2017/05/20,3971
2017/05/21,2652
2017/05/22,6346
2017/05/23,8573
2017/05/24,3011
2017/05/25,988.699
2017/05/26,5272
2017/05/27,7763
2017/05/28,3098
2017/05/29,2546
2017/05/30,6295
2017/05/31,6423
2017/06/01,1687
2017/06/02,2389
2017/06/03,1205
2017/06/04,6291
2017/06/05,5282
2017/06/06,7177
2017/06/07,6239
2017/06/08,2413
2017/06/09,4025
2017/06/10,4918
2017/06/11,3318
2017/06/12,2514
2017/06/13,946.077
2017/06/14,805.4
2017/06/15,5363
2017/06/16,5600
2017/06/17,5742
2017/06/18,4667
2017/06/19,3039
2017/06/20,1939
2017/06/21,5350
2017/06/22,4391
2017/06/23,8714
2017/06/24,6446
2017/06/25,1336
2017/06/26,9038
2017/06/27,9318
2017/06/28,9802
2017/06/29,8929
2017/06/30,8213
2017/07/01,8143
2017/07/02,8833
2017/07/03,4830
2017/07/04,5192
2017/07/05,4346
2017/07/06,3341
2017/07/07,1600
2017/07/08,4892
2017/07/09,5515
2017/07/10,1133
2017/07/11,6046
2017/07/12,6863
2017/07/13,1373
2017/07/14,1813
2017/07/15,6519
2017/07/16,6742
2017/07/17,4617
2017/07/18,3767
2017/07/19,729.585
2017/07/20,3081
2017/07/21,3222
2017/07/22,3550
2017/07/23,1849
2017/07/24,4231
2017/07/25,50083
2017/07/26,44170
2017/07/27,43578
2017/07/28,15046
2017/07/29,21191
2017/07/30,75366
2017/07/31,81818
2017/08/01,81120
2017/08/02,18570
2017/08/03,23395
2017/08/04,8342
2017/08/05,1944
2017/08/06,2409
2017/08/07,4564
2017/08/08,4088
2017/08/09,2027
2017/08/10,4908
2017/08/11,7145
2017/08/12,4033
2017/08/13,4966
2017/08/14,10876
2017/08/15,10458
2017/08/16,9024
2017/08/17,8890
2017/08/18,8829
2017/08/19,1114
2017/08/20,1386
2017/08/21,6959
2017/08/22,6694
2017/08/23,9429
2017/08/24,4816
2017/08/25,3522
2017/08/26,5922
2017/08/27,6986
2017/08/28,9685
2017/08/29,10349
2017/08/30,4549
2017/08/31,2867
2017/09/01,2434
2017/09/02,1230
2017/09/03,2561
2017/09/04,6972
2017/09/05,60257
2017/09/06,56273
2017/09/07,55974
2017/09/08,5715
2017/09/09,4317
2017/09/10,1474
2017/09/11,8464
2017/09/12,7793
2017/09/13,3675
2017/09/14,2523
2017/09/15,1674
2017/09/16,5798
2017/09/17,7546
2017/09/18,8277
2017/09/19,12736
2017/09/20,12689
2017/09/21,4607
