Date,confirmationtime7trx
2013/11/13,0.734
2013/11/14,0.383
2013/11/15,0.247
2013/11/16,-0.019
2013/11/17,-0.237
2013/11/18,-0.119
2013/11/19,0.072
2013/11/20,0.231
2013/11/21,0.502
2013/11/22,0.537
2013/11/23,0.478
2013/11/24,0.401
2013/11/25,0.276
2013/11/26,0.282
2013/11/27,0.203
2013/11/28,0.029
2013/11/29,-0.089
2013/11/30,-0.191
2013/12/01,-0.414
2013/12/02,-0.34
2013/12/03,-0.489
2013/12/04,-0.477
2013/12/05,-0.381
2013/12/06,-0.548
2013/12/07,-0.707
2013/12/08,-0.83
2013/12/09,-0.755
2013/12/10,-0.725
2013/12/11,-0.47
2013/12/12,-0.129
2013/12/13,0.089
2013/12/14,0.023
2013/12/15,0.015
2013/12/16,-0.157
2013/12/17,-0.383
2013/12/18,-0.564
2013/12/19,-0.861
2013/12/20,-0.812
2013/12/21,-0.437
2013/12/22,-0.055
2013/12/23,0.249
2013/12/24,0.487
2013/12/25,0.724
2013/12/26,0.733
2013/12/27,0.599
2013/12/28,0.767
2013/12/29,0.818
2013/12/30,0.751
2013/12/31,0.539
2014/01/01,0.14
2014/01/02,0.432
2014/01/03,0.616
2014/01/04,0.953
2014/01/05,0.767
2014/01/06,0.438
2014/01/07,0.167
2014/01/08,-0.163
2014/01/09,-0.559
2014/01/10,-0.779
2014/01/11,-1.038
2014/01/12,-1.243
2014/01/13,-1.081
2014/01/14,-0.692
2014/01/15,-0.46
2014/01/16,-0.332
2014/01/17,0.068
2014/01/18,0.284
2014/01/19,0.431
2014/01/20,0.297
2014/01/21,0.313
2014/01/22,0.157
2014/01/23,0.074
2014/01/24,-0.066
2014/01/25,0.006
2014/01/26,0.3
2014/01/27,0.405
2014/01/28,0.614
2014/01/29,0.843
2014/01/30,0.785
2014/01/31,0.54
2014/02/01,0.209
2014/02/02,-0.085
2014/02/03,-0.278
2014/02/04,-0.317
2014/02/05,-0.243
2014/02/06,-0.252
2014/02/07,-0.031
2014/02/08,-0.007
2014/02/09,0.406
2014/02/10,0.682
2014/02/11,0.76
2014/02/12,0.603
2014/02/13,0.365
2014/02/14,0.026
2014/02/15,-0.275
2014/02/16,-0.568
2014/02/17,-0.454
2014/02/18,-0.261
2014/02/19,-0.363
2014/02/20,-0.396
2014/02/21,-0.137
2014/02/22,-0.069
2014/02/23,0.016
2014/02/24,-0.099
2014/02/25,-0.015
2014/02/26,-0.07
2014/02/27,-0.206
2014/02/28,-0.296
2014/03/01,0.038
2014/03/02,0.553
2014/03/03,0.944
2014/03/04,1.189
2014/03/05,1.231
2014/03/06,0.999
2014/03/07,0.74
2014/03/08,0.483
2014/03/09,0.166
2014/03/10,0.159
2014/03/11,0.086
2014/03/12,-0.122
2014/03/13,-0.179
2014/03/14,0.183
2014/03/15,0.29
2014/03/16,0.213
2014/03/17,0.161
2014/03/18,0.286
2014/03/19,0.31
2014/03/20,0.131
2014/03/21,-0.175
2014/03/22,-0.358
2014/03/23,-0.761
2014/03/24,-1.026
2014/03/25,-0.907
2014/03/26,-0.647
2014/03/27,-0.486
2014/03/28,-0.395
2014/03/29,-0.35
2014/03/30,0.051
2014/03/31,0.12
2014/04/01,0.113
2014/04/02,-0.13
2014/04/03,-0.48
2014/04/04,-0.755
2014/04/05,-0.756
2014/04/06,-0.418
2014/04/07,0.023
2014/04/08,0.663
2014/04/09,0.932
2014/04/10,1.05
2014/04/11,0.927
2014/04/12,0.788
2014/04/13,0.429
2014/04/14,-0.013
2014/04/15,-0.341
2014/04/16,-0.361
2014/04/17,-0.338
2014/04/18,-0.208
2014/04/19,-0.039
2014/04/20,-0.055
2014/04/21,-0.086
2014/04/22,0.052
2014/04/23,0.126
2014/04/24,0.306
2014/04/25,0.202
2014/04/26,0.16
2014/04/27,0.022
2014/04/28,0.105
2014/04/29,0.078
2014/04/30,0.383
2014/05/01,0.354
2014/05/02,0.322
2014/05/03,0.5
2014/05/04,0.622
2014/05/05,1.04
2014/05/06,0.775
2014/05/07,0.546
2014/05/08,0.285
2014/05/09,0.021
2014/05/10,-0.276
2014/05/11,-0.293
2014/05/12,-0.304
2014/05/13,-0.286
2014/05/14,-0.132
2014/05/15,-0.146
2014/05/16,-0.3
2014/05/17,-0.429
2014/05/18,-0.514
2014/05/19,-0.524
2014/05/20,-0.57
2014/05/21,-0.599
2014/05/22,-0.582
2014/05/23,-0.476
2014/05/24,-0.226
2014/05/25,-0.025
2014/05/26,0.156
2014/05/27,0.564
2014/05/28,0.617
2014/05/29,0.808
2014/05/30,0.727
2014/05/31,0.743
2014/06/01,0.509
2014/06/02,0.069
2014/06/03,-0.281
2014/06/04,-0.559
2014/06/05,-0.492
2014/06/06,-0.122
2014/06/07,0.132
2014/06/08,0.524
2014/06/09,0.661
2014/06/10,0.554
2014/06/11,0.569
2014/06/12,0.365
2014/06/13,0.178
2014/06/14,-0.104
2014/06/15,-0.469
2014/06/16,-0.794
2014/06/17,-1.014
2014/06/18,-0.918
2014/06/19,-0.771
2014/06/20,-0.769
2014/06/21,-0.82
2014/06/22,-0.827
2014/06/23,-0.769
2014/06/24,-0.777
2014/06/25,-0.793
2014/06/26,-0.663
2014/06/27,-0.69
2014/06/28,-0.655
2014/06/29,-0.349
2014/06/30,0.365
2014/07/01,1.115
2014/07/02,1.668
2014/07/03,1.982
2014/07/04,1.8
2014/07/05,1.566
2014/07/06,1.443
2014/07/07,1.265
2014/07/08,1.073
2014/07/09,0.733
2014/07/10,0.543
2014/07/11,0.363
2014/07/12,0.201
2014/07/13,0.039
2014/07/14,0.18
2014/07/15,0.155
2014/07/16,0.219
2014/07/17,0.036
2014/07/18,-0.222
2014/07/19,-0.508
2014/07/20,-0.564
2014/07/21,-0.505
2014/07/22,-0.253
2014/07/23,-0.001
2014/07/24,0.246
2014/07/25,0.239
2014/07/26,0.445
2014/07/27,0.475
2014/07/28,0.45
2014/07/29,0.411
2014/07/30,0.151
2014/07/31,0
2014/08/01,-0.112
2014/08/02,-0.244
2014/08/03,-0.276
2014/08/04,0.06
2014/08/05,0.401
2014/08/06,0.37
2014/08/07,0.219
2014/08/08,0.057
2014/08/09,-0.282
2014/08/10,-0.604
2014/08/11,-0.9
2014/08/12,-1.069
2014/08/13,-0.863
2014/08/14,-0.84
2014/08/15,-0.764
2014/08/16,-0.596
2014/08/17,-0.518
2014/08/18,-0.692
2014/08/19,-0.857
2014/08/20,-0.843
2014/08/21,-0.704
2014/08/22,-0.44
2014/08/23,-0.207
2014/08/24,0.157
2014/08/25,0.633
2014/08/26,0.671
2014/08/27,0.545
2014/08/28,0.329
2014/08/29,0.131
2014/08/30,-0.13
2014/08/31,-0.421
2014/09/01,-0.152
2014/09/02,0.176
2014/09/03,0.244
2014/09/04,0.295
2014/09/05,0.471
2014/09/06,0.329
2014/09/07,0.291
2014/09/08,0.424
2014/09/09,0.574
2014/09/10,0.578
2014/09/11,0.39
2014/09/12,0.298
2014/09/13,0.016
2014/09/14,-0.103
2014/09/15,-0.133
2014/09/16,-0.239
2014/09/17,-0.473
2014/09/18,-0.669
2014/09/19,-0.743
2014/09/20,-0.786
2014/09/21,-0.691
2014/09/22,-0.568
2014/09/23,-0.268
2014/09/24,0
2014/09/25,0.057
2014/09/26,0.442
2014/09/27,0.894
2014/09/28,1.341
2014/09/29,1.583
2014/09/30,1.483
2014/10/01,1.217
2014/10/02,1.101
2014/10/03,0.951
2014/10/04,0.712
2014/10/05,0.329
2014/10/06,0.01
2014/10/07,0.06
2014/10/08,0.136
2014/10/09,0.163
2014/10/10,0.093
2014/10/11,0.106
2014/10/12,0.106
2014/10/13,0.029
2014/10/14,0.192
2014/10/15,0.206
2014/10/16,0.182
2014/10/17,0.21
2014/10/18,0.034
2014/10/19,0.127
2014/10/20,0.266
2014/10/21,0.222
2014/10/22,0.049
2014/10/23,-0.076
2014/10/24,-0.237
2014/10/25,-0.347
2014/10/26,-0.057
2014/10/27,-0.035
2014/10/28,0.09
2014/10/29,0.055
2014/10/30,-0.174
2014/10/31,-0.577
2014/11/01,-0.762
2014/11/02,-0.777
2014/11/03,-0.831
2014/11/04,-0.821
2014/11/05,-0.515
2014/11/06,-0.3
2014/11/07,-0.112
2014/11/08,0.005
2014/11/09,0.106
2014/11/10,0.215
2014/11/11,0.536
2014/11/12,0.655
2014/11/13,0.683
2014/11/14,0.562
2014/11/15,0.543
2014/11/16,0.448
2014/11/17,0.396
2014/11/18,0.258
2014/11/19,0.241
2014/11/20,0.308
2014/11/21,0.541
2014/11/22,0.478
2014/11/23,0.42
2014/11/24,0.313
2014/11/25,0.372
2014/11/26,0.423
2014/11/27,0.408
2014/11/28,0.287
2014/11/29,0.051
2014/11/30,-0.225
2014/12/01,-0.15
2014/12/02,-0.165
2014/12/03,0.225
2014/12/04,0.324
2014/12/05,0.181
2014/12/06,0.156
2014/12/07,0.322
2014/12/08,0.138
2014/12/09,0.034
2014/12/10,-0.03
2014/12/11,-0.12
2014/12/12,-0.131
2014/12/13,-0.159
2014/12/14,-0.133
2014/12/15,-0.086
2014/12/16,-0.058
2014/12/17,0.141
2014/12/18,0.364
2014/12/19,0.456
2014/12/20,0.506
2014/12/21,0.547
2014/12/22,0.246
2014/12/23,-0.028
2014/12/24,-0.278
2014/12/25,-0.521
2014/12/26,-0.662
2014/12/27,-0.729
2014/12/28,-0.891
2014/12/29,-1.017
2014/12/30,-1.016
2014/12/31,-0.914
2015/01/01,-0.891
2015/01/02,-0.892
2015/01/03,-0.864
2015/01/04,-0.901
2015/01/05,-0.804
2015/01/06,-0.672
2015/01/07,-0.335
2015/01/08,-0.04
2015/01/09,0.274
2015/01/10,0.458
2015/01/11,0.465
2015/01/12,0.532
2015/01/13,0.804
2015/01/14,0.869
2015/01/15,0.758
2015/01/16,0.716
2015/01/17,0.709
2015/01/18,0.541
2015/01/19,0.42
2015/01/20,0.68
2015/01/21,0.644
2015/01/22,0.637
2015/01/23,0.781
2015/01/24,0.921
2015/01/25,1.035
2015/01/26,1.072
2015/01/27,0.804
2015/01/28,0.31
2015/01/29,-0.203
2015/01/30,-0.399
2015/01/31,-0.688
2015/02/01,-0.872
2015/02/02,-1.007
2015/02/03,-0.738
2015/02/04,-0.672
2015/02/05,-0.696
2015/02/06,-0.889
2015/02/07,-0.969
2015/02/08,-0.679
2015/02/09,-0.576
2015/02/10,-0.391
2015/02/11,-0.337
2015/02/12,0.145
2015/02/13,0.365
2015/02/14,0.293
2015/02/15,0.314
2015/02/16,0.187
2015/02/17,0.093
2015/02/18,-0.14
2015/02/19,-0.386
2015/02/20,-0.524
2015/02/21,-0.421
2015/02/22,-0.322
2015/02/23,-0.136
2015/02/24,0.227
2015/02/25,0.259
2015/02/26,0.232
2015/02/27,0.16
2015/02/28,0.186
2015/03/01,0.269
2015/03/02,0.17
2015/03/03,0.008
2015/03/04,0.033
2015/03/05,0.232
2015/03/06,0.28
2015/03/07,0.342
2015/03/08,0.225
2015/03/09,0.171
2015/03/10,0.066
2015/03/11,-0.065
2015/03/12,0.076
2015/03/13,0.128
2015/03/14,0.312
2015/03/15,0.371
2015/03/16,0.407
2015/03/17,0.562
2015/03/18,0.444
2015/03/19,0.396
2015/03/20,0.402
2015/03/21,0.249
2015/03/22,0.143
2015/03/23,0.039
2015/03/24,-0.295
2015/03/25,-0.585
2015/03/26,-0.675
2015/03/27,-0.859
2015/03/28,-0.84
2015/03/29,-0.772
2015/03/30,-0.567
2015/03/31,-0.41
2015/04/01,-0.081
2015/04/02,-0.09
2015/04/03,-0.047
2015/04/04,-0.061
2015/04/05,-0.045
2015/04/06,0.257
2015/04/07,0.312
2015/04/08,0.578
2015/04/09,0.768
2015/04/10,0.667
2015/04/11,0.58
2015/04/12,0.655
2015/04/13,0.459
2015/04/14,0.242
2015/04/15,0.378
2015/04/16,0.423
2015/04/17,0.567
2015/04/18,0.481
2015/04/19,0.316
2015/04/20,0.052
2015/04/21,-0.205
2015/04/22,-0.406
2015/04/23,-0.304
2015/04/24,-0.001
2015/04/25,-0.085
2015/04/26,-0.14
2015/04/27,-0.094
2015/04/28,-0.179
2015/04/29,-0.008
2015/04/30,0.153
2015/05/01,0.127
2015/05/02,0.034
2015/05/03,-0.009
2015/05/04,0.135
2015/05/05,0.042
2015/05/06,-0.199
2015/05/07,-0.268
2015/05/08,-0.344
2015/05/09,-0.165
2015/05/10,0.097
2015/05/11,0.036
2015/05/12,-0.078
2015/05/13,-0.305
2015/05/14,-0.47
2015/05/15,-0.507
2015/05/16,-0.302
2015/05/17,-0.41
2015/05/18,-0.382
2015/05/19,-0.123
2015/05/20,0.015
2015/05/21,-0.022
2015/05/22,0.054
2015/05/23,0.548
2015/05/24,0.656
2015/05/25,0.63
2015/05/26,0.509
2015/05/27,0.427
2015/05/28,0.442
2015/05/29,0.247
2015/05/30,0.182
2015/05/31,0.047
2015/06/01,0.083
2015/06/02,-0.015
2015/06/03,-0.072
2015/06/04,-0.091
2015/06/05,-0.055
2015/06/06,-0.359
2015/06/07,-0.515
2015/06/08,-0.652
2015/06/09,-0.695
2015/06/10,-0.84
2015/06/11,-0.658
2015/06/12,-0.434
2015/06/13,-0.392
2015/06/14,-0.322
2015/06/15,-0.202
2015/06/16,0.278
2015/06/17,0.333
2015/06/18,0.215
2015/06/19,0.129
2015/06/20,0.22
2015/06/21,0.504
2015/06/22,0.467
2015/06/23,0.432
2015/06/24,0.231
2015/06/25,0.028
2015/06/26,-0.165
2015/06/27,-0.037
2015/06/28,0.057
2015/06/29,0.134
2015/06/30,0.133
2015/07/01,0.213
2015/07/02,0.105
2015/07/03,-0.129
2015/07/04,-0.296
2015/07/05,-0.3
2015/07/06,-0.573
2015/07/07,-0.471
2015/07/08,-0.503
2015/07/09,-0.28
2015/07/10,-0.213
2015/07/11,-0.159
2015/07/12,0.034
2015/07/13,0.104
2015/07/14,0.153
2015/07/15,0.089
2015/07/16,0.199
2015/07/17,0.21
2015/07/18,0.154
2015/07/19,0.046
2015/07/20,-0.106
2015/07/21,0.082
2015/07/22,0.069
2015/07/23,0.119
2015/07/24,-0.093
2015/07/25,-0.25
2015/07/26,-0.252
2015/07/27,-0.238
2015/07/28,-0.069
2015/07/29,-0.036
2015/07/30,0.15
2015/07/31,0.163
2015/08/01,0.06
2015/08/02,-0.038
2015/08/03,-0.176
2015/08/04,-0.081
2015/08/05,0.137
2015/08/06,0.25
2015/08/07,0.366
2015/08/08,0.211
2015/08/09,0.154
2015/08/10,-0.096
2015/08/11,-0.345
2015/08/12,-0.148
2015/08/13,-0.049
2015/08/14,0.049
2015/08/15,0.188
2015/08/16,0.309
2015/08/17,0.295
2015/08/18,0.289
2015/08/19,0.128
2015/08/20,-0.016
2015/08/21,-0.268
2015/08/22,-0.462
2015/08/23,-0.338
2015/08/24,-0.322
2015/08/25,-0.131
2015/08/26,-0.168
2015/08/27,-0.042
2015/08/28,-0.063
2015/08/29,-0.186
2015/08/30,-0.236
2015/08/31,-0.312
2015/09/01,-0.354
2015/09/02,-0.426
2015/09/03,-0.355
2015/09/04,-0.329
2015/09/05,-0.231
2015/09/06,-0.079
2015/09/07,-0.013
2015/09/08,0.188
2015/09/09,0.261
2015/09/10,0.061
2015/09/11,-0.11
2015/09/12,0.013
2015/09/13,0.056
2015/09/14,0.047
2015/09/15,-0.06
2015/09/16,-0.004
2015/09/17,0.088
2015/09/18,0.146
2015/09/19,0.459
2015/09/20,0.777
2015/09/21,0.975
2015/09/22,0.797
2015/09/23,0.473
2015/09/24,0.317
2015/09/25,0.015
2015/09/26,-0.142
2015/09/27,-0.234
2015/09/28,-0.215
2015/09/29,-0.433
2015/09/30,-0.482
2015/10/01,-0.454
2015/10/02,-0.268
2015/10/03,-0.119
2015/10/04,-0.091
2015/10/05,-0.117
2015/10/06,-0.043
2015/10/07,0.173
2015/10/08,0.325
2015/10/09,0.603
2015/10/10,0.491
2015/10/11,0.365
2015/10/12,0.291
2015/10/13,0.303
2015/10/14,0.183
2015/10/15,-0.102
2015/10/16,-0.203
2015/10/17,-0.115
2015/10/18,-0.063
2015/10/19,-0.222
2015/10/20,-0.045
2015/10/21,0.05
2015/10/22,0.053
2015/10/23,0.005
2015/10/24,-0.016
2015/10/25,-0.121
2015/10/26,-0.326
2015/10/27,-0.375
2015/10/28,-0.256
2015/10/29,-0.21
2015/10/30,-0.378
2015/10/31,-0.385
2015/11/01,-0.378
2015/11/02,-0.361
2015/11/03,-0.356
2015/11/04,-0.352
2015/11/05,-0.25
2015/11/06,-0.106
2015/11/07,-0.041
2015/11/08,0.126
2015/11/09,0.195
2015/11/10,0.24
2015/11/11,0.054
2015/11/12,-0.14
2015/11/13,-0.296
2015/11/14,-0.222
2015/11/15,-0.244
2015/11/16,-0.412
2015/11/17,-0.389
2015/11/18,-0.323
2015/11/19,-0.05
2015/11/20,-0.056
2015/11/21,-0.237
2015/11/22,-0.444
2015/11/23,-0.548
2015/11/24,-0.517
2015/11/25,-0.341
2015/11/26,-0.387
2015/11/27,-0.064
2015/11/28,0.115
2015/11/29,0.255
2015/11/30,0.222
2015/12/01,0.072
2015/12/02,-0.05
2015/12/03,0.063
2015/12/04,0.132
2015/12/05,-0.031
2015/12/06,-0.125
2015/12/07,-0.048
2015/12/08,-0.176
2015/12/09,-0.31
2015/12/10,-0.746
2015/12/11,-0.837
2015/12/12,-0.773
2015/12/13,-0.422
2015/12/14,-0.475
2015/12/15,-0.602
2015/12/16,-0.563
2015/12/17,-0.368
2015/12/18,-0.268
2015/12/19,-0.103
2015/12/20,-0.014
2015/12/21,0.197
2015/12/22,0.41
2015/12/23,0.508
2015/12/24,0.756
2015/12/25,0.741
2015/12/26,0.526
2015/12/27,0.012
2015/12/28,-0.11
2015/12/29,-0.131
2015/12/30,-0.161
2015/12/31,0.058
2016/01/01,0.44
2016/01/02,0.692
2016/01/03,0.837
2016/01/04,0.561
2016/01/05,0.355
2016/01/06,0.382
2016/01/07,0.424
2016/01/08,0.212
2016/01/09,0.127
2016/01/10,-0.112
2016/01/11,-0.337
2016/01/12,-0.518
2016/01/13,-0.431
2016/01/14,-0.051
2016/01/15,0.563
2016/01/16,0.882
2016/01/17,0.908
2016/01/18,0.593
2016/01/19,0.594
2016/01/20,0.492
2016/01/21,0.526
2016/01/22,0.224
2016/01/23,-0.196
2016/01/24,-0.538
2016/01/25,-0.712
2016/01/26,-0.76
2016/01/27,-0.688
2016/01/28,-0.467
2016/01/29,-0.435
2016/01/30,-0.619
2016/01/31,-0.818
2016/02/01,-0.813
2016/02/02,-0.871
2016/02/03,-0.928
2016/02/04,-0.871
2016/02/05,-0.92
2016/02/06,-1.079
2016/02/07,-1.069
2016/02/08,-0.69
2016/02/09,-0.48
2016/02/10,-0.257
2016/02/11,-0.296
2016/02/12,-0.266
2016/02/13,-0.057
2016/02/14,0.094
2016/02/15,0.343
2016/02/16,0.766
2016/02/17,0.966
2016/02/18,0.884
2016/02/19,0.94
2016/02/20,0.969
2016/02/21,1.257
2016/02/22,1.594
2016/02/23,1.732
2016/02/24,2.009
2016/02/25,1.768
2016/02/26,1.499
2016/02/27,1.159
2016/02/28,0.979
2016/02/29,0.89
2016/03/01,0.742
2016/03/02,0.42
2016/03/03,0.302
2016/03/04,0.071
2016/03/05,-0.125
2016/03/06,-0.254
2016/03/07,-0.163
2016/03/08,-0.217
2016/03/09,-0.442
2016/03/10,-0.588
2016/03/11,-0.715
2016/03/12,-0.647
2016/03/13,-0.365
2016/03/14,-0.243
2016/03/15,-0.289
2016/03/16,-0.31
2016/03/17,-0.195
2016/03/18,0.024
2016/03/19,0.252
2016/03/20,0.328
2016/03/21,0.4
2016/03/22,0.354
2016/03/23,0.249
2016/03/24,0.154
2016/03/25,0.085
2016/03/26,-0.034
2016/03/27,-0.029
2016/03/28,-0.247
2016/03/29,-0.411
2016/03/30,-0.423
2016/03/31,-0.071
2016/04/01,0.031
2016/04/02,0.161
2016/04/03,0.246
2016/04/04,0.06
2016/04/05,-0.113
2016/04/06,-0.271
2016/04/07,-0.205
2016/04/08,-0.109
2016/04/09,-0.19
2016/04/10,-0.422
2016/04/11,-0.503
2016/04/12,-0.447
2016/04/13,-0.488
2016/04/14,-0.558
2016/04/15,-0.362
2016/04/16,-0.064
2016/04/17,0.014
2016/04/18,0.256
2016/04/19,0.335
2016/04/20,0.184
2016/04/21,0.091
2016/04/22,0.123
2016/04/23,0.188
2016/04/24,0.403
2016/04/25,0.708
2016/04/26,0.698
2016/04/27,0.808
2016/04/28,0.857
2016/04/29,0.613
2016/04/30,0.397
2016/05/01,0.131
2016/05/02,-0.135
2016/05/03,-0.301
2016/05/04,-0.539
2016/05/05,-0.659
2016/05/06,-0.764
2016/05/07,-0.724
2016/05/08,-0.78
2016/05/09,-0.884
2016/05/10,-0.867
2016/05/11,-0.505
2016/05/12,-0.117
2016/05/13,0.075
2016/05/14,0.239
2016/05/15,0.421
2016/05/16,0.55
2016/05/17,0.626
2016/05/18,0.528
2016/05/19,0.783
2016/05/20,0.754
2016/05/21,0.688
2016/05/22,0.227
2016/05/23,-0.299
2016/05/24,-0.486
2016/05/25,-0.391
2016/05/26,-0.148
2016/05/27,0.075
2016/05/28,0.326
2016/05/29,0.38
2016/05/30,0.368
2016/05/31,0.538
2016/06/01,0.545
2016/06/02,0.534
2016/06/03,0.461
2016/06/04,0.671
2016/06/05,0.394
2016/06/06,-0.047
2016/06/07,-0.209
2016/06/08,-0.27
2016/06/09,-0.471
2016/06/10,-0.497
2016/06/11,-0.557
2016/06/12,-0.515
2016/06/13,-0.573
2016/06/14,-0.345
2016/06/15,-0.252
2016/06/16,-0.197
2016/06/17,-0.163
2016/06/18,-0.23
2016/06/19,-0.481
2016/06/20,-0.664
2016/06/21,-0.637
2016/06/22,-0.27
2016/06/23,0.048
2016/06/24,0.437
2016/06/25,0.414
2016/06/26,0.375
2016/06/27,0.319
2016/06/28,0.248
2016/06/29,0.201
2016/06/30,0.125
2016/07/01,-0.003
2016/07/02,-0.072
2016/07/03,-0.155
2016/07/04,-0.199
2016/07/05,-0.154
2016/07/06,-0.017
2016/07/07,0.173
2016/07/08,0.259
2016/07/09,0.241
2016/07/10,0.109
2016/07/11,0.082
2016/07/12,0.103
2016/07/13,0.313
2016/07/14,0.412
2016/07/15,0.514
2016/07/16,0.357
2016/07/17,0.189
2016/07/18,0.051
2016/07/19,0.183
2016/07/20,0.147
2016/07/21,0.236
2016/07/22,0.411
2016/07/23,0.561
2016/07/24,0.762
2016/07/25,0.842
2016/07/26,0.872
2016/07/27,0.874
2016/07/28,0.752
2016/07/29,0.468
2016/07/30,0.497
2016/07/31,0.238
2016/08/01,-0.094
2016/08/02,-0.413
2016/08/03,-0.773
2016/08/04,-0.978
2016/08/05,-1.206
2016/08/06,-1.373
2016/08/07,-1.308
2016/08/08,-1.132
2016/08/09,-0.619
2016/08/10,-0.355
2016/08/11,-0.225
2016/08/12,-0.158
2016/08/13,-0.259
2016/08/14,-0.412
2016/08/15,-0.392
2016/08/16,-0.166
2016/08/17,0.283
2016/08/18,0.37
2016/08/19,0.286
2016/08/20,0.129
2016/08/21,-0.109
2016/08/22,-0.297
2016/08/23,-0.322
2016/08/24,-0.321
2016/08/25,-0.046
2016/08/26,0.278
2016/08/27,0.418
2016/08/28,0.367
2016/08/29,0.27
2016/08/30,0.023
2016/08/31,0.066
2016/09/01,0.149
2016/09/02,0.094
2016/09/03,0.309
2016/09/04,0.062
2016/09/05,0.014
2016/09/06,0.104
2016/09/07,0.061
2016/09/08,0.05
2016/09/09,0.076
2016/09/10,-0.021
2016/09/11,-0.236
2016/09/12,-0.456
2016/09/13,-0.655
2016/09/14,-0.726
2016/09/15,-0.701
2016/09/16,-0.465
2016/09/17,-0.414
2016/09/18,-0.265
2016/09/19,0.054
2016/09/20,0.182
2016/09/21,0.065
2016/09/22,0.114
2016/09/23,0.285
2016/09/24,0.163
2016/09/25,-0.209
2016/09/26,-0.362
2016/09/27,-0.523
2016/09/28,-0.473
2016/09/29,-0.277
2016/09/30,-0.032
2016/10/01,0.035
2016/10/02,0.188
2016/10/03,0.238
2016/10/04,0.163
2016/10/05,-0.036
2016/10/06,-0.202
2016/10/07,-0.141
2016/10/08,-0.246
2016/10/09,-0.323
2016/10/10,0.064
2016/10/11,0.377
2016/10/12,0.542
2016/10/13,0.815
2016/10/14,0.965
2016/10/15,0.951
2016/10/16,1.005
2016/10/17,1.132
2016/10/18,0.897
2016/10/19,0.886
2016/10/20,0.834
2016/10/21,0.46
2016/10/22,0.14
2016/10/23,-0.059
2016/10/24,-0.165
2016/10/25,-0.168
2016/10/26,-0.114
2016/10/27,-0.278
2016/10/28,-0.416
2016/10/29,-0.487
2016/10/30,-0.679
2016/10/31,-0.696
2016/11/01,-0.592
2016/11/02,-0.312
2016/11/03,-0.237
2016/11/04,0.237
2016/11/05,0.386
2016/11/06,0.307
2016/11/07,0.212
2016/11/08,-0.088
2016/11/09,-0.227
2016/11/10,-0.465
2016/11/11,-0.662
2016/11/12,-0.845
2016/11/13,-0.731
2016/11/14,-0.78
2016/11/15,-0.742
2016/11/16,-0.793
2016/11/17,-0.759
2016/11/18,-0.569
2016/11/19,-0.264
2016/11/20,0.235
2016/11/21,0.582
2016/11/22,0.862
2016/11/23,0.896
2016/11/24,0.659
2016/11/25,0.435
2016/11/26,0.235
2016/11/27,0.168
2016/11/28,-0.033
2016/11/29,-0.115
2016/11/30,-0.056
2016/12/01,0.009
2016/12/02,0.101
2016/12/03,-0.088
2016/12/04,-0.143
2016/12/05,-0.174
2016/12/06,-0.166
2016/12/07,-0.355
2016/12/08,-0.449
2016/12/09,-0.236
2016/12/10,0.119
2016/12/11,-0.05
2016/12/12,-0.163
2016/12/13,-0.419
2016/12/14,-0.317
2016/12/15,0.089
2016/12/16,0.474
2016/12/17,0.643
2016/12/18,0.717
2016/12/19,0.62
2016/12/20,0.601
2016/12/21,0.388
2016/12/22,0.122
2016/12/23,-0.059
2016/12/24,-0.011
2016/12/25,-0.158
2016/12/26,-0.137
2016/12/27,-0.191
2016/12/28,-0.338
2016/12/29,-0.365
2016/12/30,-0.401
2016/12/31,-0.339
2017/01/01,-0.32
2017/01/02,-0.346
2017/01/03,-0.427
2017/01/04,-0.409
2017/01/05,-0.202
2017/01/06,-0.164
2017/01/07,0.046
2017/01/08,-0.006
2017/01/09,0.166
2017/01/10,0.139
2017/01/11,0.099
2017/01/12,-0.114
2017/01/13,-0.161
2017/01/14,-0.333
2017/01/15,-0.485
2017/01/16,-0.615
2017/01/17,-0.608
2017/01/18,-0.452
2017/01/19,-0.473
2017/01/20,-0.672
2017/01/21,-0.851
2017/01/22,-0.928
2017/01/23,-0.558
2017/01/24,-0.176
2017/01/25,0.153
2017/01/26,0.338
2017/01/27,0.285
2017/01/28,0.31
2017/01/29,0.212
2017/01/30,0.313
2017/01/31,0.464
2017/02/01,0.185
2017/02/02,0.056
2017/02/03,0.093
2017/02/04,0.251
2017/02/05,0.268
2017/02/06,0.641
2017/02/07,0.752
2017/02/08,0.779
2017/02/09,0.529
2017/02/10,0.41
2017/02/11,0.451
2017/02/12,0.532
2017/02/13,0.369
2017/02/14,0.074
2017/02/15,0.07
2017/02/16,0.052
2017/02/17,0.031
2017/02/18,0.011
2017/02/19,0.192
2017/02/20,0.26
2017/02/21,0.381
2017/02/22,0.497
2017/02/23,0.45
2017/02/24,0.213
2017/02/25,-0.102
2017/02/26,-0.487
2017/02/27,-0.529
2017/02/28,-0.505
2017/03/01,-0.354
2017/03/02,-0.3
2017/03/03,-0.233
2017/03/04,0.059
2017/03/05,0.217
2017/03/06,0.345
2017/03/07,0.317
2017/03/08,0.34
2017/03/09,0.31
2017/03/10,0.176
2017/03/11,0.088
2017/03/12,-0.029
2017/03/13,-0.037
2017/03/14,-0.109
