Date,difficulty30trx
2013/12/25,2.022
2013/12/26,2.034
2013/12/27,2.045
2013/12/28,2.052
2013/12/29,2.056
2013/12/30,2.056
2013/12/31,2.052
2014/01/01,2.044
2014/01/02,2.042
2014/01/03,2.044
2014/01/04,2.047
2014/01/05,2.05
2014/01/06,2.053
2014/01/07,2.053
2014/01/08,2.05
2014/01/09,2.044
2014/01/10,2.034
2014/01/11,2.021
2014/01/12,2.004
2014/01/13,1.995
2014/01/14,1.993
2014/01/15,1.995
2014/01/16,1.999
2014/01/17,2.004
2014/01/18,2.007
2014/01/19,2.009
2014/01/20,2.008
2014/01/21,2.003
2014/01/22,1.995
2014/01/23,1.984
2014/01/24,1.974
2014/01/25,1.97
2014/01/26,1.971
2014/01/27,1.973
2014/01/28,1.976
2014/01/29,1.978
2014/01/30,1.979
2014/01/31,1.976
2014/02/01,1.971
2014/02/02,1.963
2014/02/03,1.951
2014/02/04,1.936
2014/02/05,1.924
2014/02/06,1.916
2014/02/07,1.912
2014/02/08,1.908
2014/02/09,1.905
2014/02/10,1.901
2014/02/11,1.895
2014/02/12,1.886
2014/02/13,1.875
2014/02/14,1.862
2014/02/15,1.845
2014/02/16,1.826
2014/02/17,1.814
2014/02/18,1.806
2014/02/19,1.8
2014/02/20,1.795
2014/02/21,1.791
2014/02/22,1.786
2014/02/23,1.779
2014/02/24,1.77
2014/02/25,1.759
2014/02/26,1.746
2014/02/27,1.73
2014/02/28,1.716
2014/03/01,1.709
2014/03/02,1.707
2014/03/03,1.707
2014/03/04,1.708
2014/03/05,1.709
2014/03/06,1.709
2014/03/07,1.707
2014/03/08,1.703
2014/03/09,1.697
2014/03/10,1.688
2014/03/11,1.677
2014/03/12,1.663
2014/03/13,1.651
2014/03/14,1.641
2014/03/15,1.631
2014/03/16,1.621
2014/03/17,1.611
2014/03/18,1.599
2014/03/19,1.586
2014/03/20,1.571
2014/03/21,1.554
2014/03/22,1.536
2014/03/23,1.516
2014/03/24,1.495
2014/03/25,1.479
2014/03/26,1.468
2014/03/27,1.459
2014/03/28,1.452
2014/03/29,1.446
2014/03/30,1.44
2014/03/31,1.433
2014/04/01,1.425
2014/04/02,1.416
2014/04/03,1.406
2014/04/04,1.394
2014/04/05,1.385
2014/04/06,1.382
2014/04/07,1.384
2014/04/08,1.389
2014/04/09,1.396
2014/04/10,1.403
2014/04/11,1.409
2014/04/12,1.414
2014/04/13,1.418
2014/04/14,1.419
2014/04/15,1.418
2014/04/16,1.415
2014/04/17,1.411
2014/04/18,1.41
2014/04/19,1.411
2014/04/20,1.413
2014/04/21,1.415
2014/04/22,1.416
2014/04/23,1.416
2014/04/24,1.414
2014/04/25,1.41
2014/04/26,1.405
2014/04/27,1.397
2014/04/28,1.387
2014/04/29,1.375
2014/04/30,1.367
2014/05/01,1.362
2014/05/02,1.359
2014/05/03,1.356
2014/05/04,1.353
2014/05/05,1.349
2014/05/06,1.345
2014/05/07,1.339
2014/05/08,1.331
2014/05/09,1.322
2014/05/10,1.312
2014/05/11,1.299
2014/05/12,1.287
2014/05/13,1.277
2014/05/14,1.268
2014/05/15,1.261
2014/05/16,1.253
2014/05/17,1.245
2014/05/18,1.236
2014/05/19,1.227
2014/05/20,1.216
2014/05/21,1.204
2014/05/22,1.191
2014/05/23,1.177
2014/05/24,1.165
2014/05/25,1.158
2014/05/26,1.155
2014/05/27,1.154
2014/05/28,1.155
2014/05/29,1.156
2014/05/30,1.157
2014/05/31,1.157
2014/06/01,1.157
2014/06/02,1.155
2014/06/03,1.152
2014/06/04,1.148
2014/06/05,1.142
2014/06/06,1.14
2014/06/07,1.139
2014/06/08,1.14
2014/06/09,1.141
2014/06/10,1.142
2014/06/11,1.143
2014/06/12,1.142
2014/06/13,1.14
2014/06/14,1.137
2014/06/15,1.132
2014/06/16,1.126
2014/06/17,1.118
2014/06/18,1.113
2014/06/19,1.111
2014/06/20,1.111
2014/06/21,1.112
2014/06/22,1.113
2014/06/23,1.115
2014/06/24,1.115
2014/06/25,1.115
2014/06/26,1.113
2014/06/27,1.11
2014/06/28,1.106
2014/06/29,1.105
2014/06/30,1.112
2014/07/01,1.123
2014/07/02,1.138
2014/07/03,1.154
2014/07/04,1.171
2014/07/05,1.187
2014/07/06,1.202
2014/07/07,1.216
2014/07/08,1.227
2014/07/09,1.236
2014/07/10,1.242
2014/07/11,1.246
2014/07/12,1.247
2014/07/13,1.247
2014/07/14,1.245
2014/07/15,1.241
2014/07/16,1.235
2014/07/17,1.228
2014/07/18,1.219
2014/07/19,1.208
2014/07/20,1.195
2014/07/21,1.18
2014/07/22,1.164
2014/07/23,1.147
2014/07/24,1.128
2014/07/25,1.108
2014/07/26,1.091
2014/07/27,1.075
2014/07/28,1.059
2014/07/29,1.044
2014/07/30,1.03
2014/07/31,1.016
2014/08/01,1.001
2014/08/02,0.986
2014/08/03,0.971
2014/08/04,0.955
2014/08/05,0.939
2014/08/06,0.923
2014/08/07,0.906
2014/08/08,0.89
2014/08/09,0.876
2014/08/10,0.862
2014/08/11,0.848
2014/08/12,0.835
2014/08/13,0.823
2014/08/14,0.81
2014/08/15,0.797
2014/08/16,0.784
2014/08/17,0.77
2014/08/18,0.757
2014/08/19,0.744
2014/08/20,0.738
2014/08/21,0.737
2014/08/22,0.739
2014/08/23,0.745
2014/08/24,0.752
2014/08/25,0.76
2014/08/26,0.768
2014/08/27,0.777
2014/08/28,0.784
2014/08/29,0.791
2014/08/30,0.797
2014/08/31,0.802
2014/09/01,0.811
2014/09/02,0.823
2014/09/03,0.837
2014/09/04,0.851
2014/09/05,0.866
2014/09/06,0.88
2014/09/07,0.893
2014/09/08,0.905
2014/09/09,0.916
2014/09/10,0.924
2014/09/11,0.931
2014/09/12,0.935
2014/09/13,0.938
2014/09/14,0.942
2014/09/15,0.947
2014/09/16,0.952
2014/09/17,0.956
2014/09/18,0.96
2014/09/19,0.962
2014/09/20,0.963
2014/09/21,0.963
2014/09/22,0.961
2014/09/23,0.957
2014/09/24,0.952
2014/09/25,0.947
2014/09/26,0.945
2014/09/27,0.947
2014/09/28,0.951
2014/09/29,0.956
2014/09/30,0.962
2014/10/01,0.967
2014/10/02,0.972
2014/10/03,0.976
2014/10/04,0.978
2014/10/05,0.98
2014/10/06,0.98
2014/10/07,0.978
2014/10/08,0.975
2014/10/09,0.97
2014/10/10,0.964
2014/10/11,0.957
2014/10/12,0.948
2014/10/13,0.939
2014/10/14,0.928
2014/10/15,0.916
2014/10/16,0.903
2014/10/17,0.89
2014/10/18,0.875
2014/10/19,0.86
2014/10/20,0.843
2014/10/21,0.827
2014/10/22,0.81
2014/10/23,0.792
2014/10/24,0.776
2014/10/25,0.76
2014/10/26,0.744
2014/10/27,0.728
2014/10/28,0.712
2014/10/29,0.696
2014/10/30,0.681
2014/10/31,0.665
2014/11/01,0.649
2014/11/02,0.634
2014/11/03,0.618
2014/11/04,0.603
2014/11/05,0.59
2014/11/06,0.58
2014/11/07,0.572
2014/11/08,0.566
2014/11/09,0.561
2014/11/10,0.556
2014/11/11,0.553
2014/11/12,0.549
2014/11/13,0.546
2014/11/14,0.542
2014/11/15,0.539
2014/11/16,0.535
2014/11/17,0.531
2014/11/18,0.526
2014/11/19,0.522
2014/11/20,0.517
2014/11/21,0.513
2014/11/22,0.508
2014/11/23,0.503
2014/11/24,0.498
2014/11/25,0.492
2014/11/26,0.487
2014/11/27,0.48
2014/11/28,0.474
2014/11/29,0.467
2014/11/30,0.459
2014/12/01,0.452
2014/12/02,0.444
2014/12/03,0.436
2014/12/04,0.427
2014/12/05,0.418
2014/12/06,0.408
2014/12/07,0.399
2014/12/08,0.389
2014/12/09,0.379
2014/12/10,0.369
2014/12/11,0.359
2014/12/12,0.349
2014/12/13,0.338
2014/12/14,0.328
2014/12/15,0.318
2014/12/16,0.309
2014/12/17,0.298
2014/12/18,0.288
2014/12/19,0.278
2014/12/20,0.267
2014/12/21,0.257
2014/12/22,0.246
2014/12/23,0.236
2014/12/24,0.226
2014/12/25,0.216
2014/12/26,0.207
2014/12/27,0.197
2014/12/28,0.188
2014/12/29,0.179
2014/12/30,0.171
2014/12/31,0.164
2015/01/01,0.157
2015/01/02,0.152
2015/01/03,0.147
2015/01/04,0.142
2015/01/05,0.138
2015/01/06,0.135
2015/01/07,0.132
2015/01/08,0.129
2015/01/09,0.126
2015/01/10,0.123
2015/01/11,0.121
2015/01/12,0.119
2015/01/13,0.119
2015/01/14,0.122
2015/01/15,0.125
2015/01/16,0.13
2015/01/17,0.136
2015/01/18,0.142
2015/01/19,0.148
2015/01/20,0.155
2015/01/21,0.161
2015/01/22,0.168
2015/01/23,0.174
2015/01/24,0.179
2015/01/25,0.185
2015/01/26,0.19
2015/01/27,0.193
2015/01/28,0.195
2015/01/29,0.195
2015/01/30,0.193
2015/01/31,0.19
2015/02/01,0.186
2015/02/02,0.181
2015/02/03,0.175
2015/02/04,0.168
2015/02/05,0.162
2015/02/06,0.155
2015/02/07,0.148
2015/02/08,0.14
2015/02/09,0.134
2015/02/10,0.129
2015/02/11,0.126
2015/02/12,0.124
2015/02/13,0.124
2015/02/14,0.124
2015/02/15,0.125
2015/02/16,0.126
2015/02/17,0.128
2015/02/18,0.13
2015/02/19,0.132
2015/02/20,0.134
2015/02/21,0.136
2015/02/22,0.138
2015/02/23,0.141
2015/02/24,0.145
2015/02/25,0.15
2015/02/26,0.155
2015/02/27,0.161
2015/02/28,0.167
2015/03/01,0.172
2015/03/02,0.178
2015/03/03,0.183
2015/03/04,0.188
2015/03/05,0.193
2015/03/06,0.197
2015/03/07,0.2
2015/03/08,0.204
2015/03/09,0.207
2015/03/10,0.21
2015/03/11,0.213
2015/03/12,0.215
2015/03/13,0.218
2015/03/14,0.22
2015/03/15,0.221
2015/03/16,0.222
2015/03/17,0.223
2015/03/18,0.224
2015/03/19,0.224
2015/03/20,0.223
2015/03/21,0.222
2015/03/22,0.221
2015/03/23,0.219
2015/03/24,0.217
2015/03/25,0.214
2015/03/26,0.21
2015/03/27,0.206
2015/03/28,0.201
2015/03/29,0.197
2015/03/30,0.192
2015/03/31,0.187
2015/04/01,0.182
2015/04/02,0.176
2015/04/03,0.171
2015/04/04,0.166
2015/04/05,0.161
2015/04/06,0.159
2015/04/07,0.157
2015/04/08,0.157
2015/04/09,0.157
2015/04/10,0.157
2015/04/11,0.158
2015/04/12,0.159
2015/04/13,0.16
2015/04/14,0.162
2015/04/15,0.163
2015/04/16,0.164
2015/04/17,0.165
2015/04/18,0.166
2015/04/19,0.166
2015/04/20,0.165
2015/04/21,0.163
2015/04/22,0.161
2015/04/23,0.157
2015/04/24,0.153
2015/04/25,0.149
2015/04/26,0.144
2015/04/27,0.139
2015/04/28,0.133
2015/04/29,0.128
2015/04/30,0.122
2015/05/01,0.117
2015/05/02,0.111
2015/05/03,0.106
2015/05/04,0.1
2015/05/05,0.095
2015/05/06,0.09
2015/05/07,0.085
2015/05/08,0.08
2015/05/09,0.075
2015/05/10,0.071
2015/05/11,0.066
2015/05/12,0.062
2015/05/13,0.058
2015/05/14,0.054
2015/05/15,0.051
2015/05/16,0.047
2015/05/17,0.044
2015/05/18,0.042
2015/05/19,0.041
2015/05/20,0.04
2015/05/21,0.039
2015/05/22,0.039
2015/05/23,0.039
2015/05/24,0.039
2015/05/25,0.039
2015/05/26,0.04
2015/05/27,0.041
2015/05/28,0.041
2015/05/29,0.042
2015/05/30,0.043
2015/05/31,0.043
2015/06/01,0.043
2015/06/02,0.042
2015/06/03,0.041
2015/06/04,0.039
2015/06/05,0.037
2015/06/06,0.035
2015/06/07,0.033
2015/06/08,0.03
2015/06/09,0.028
2015/06/10,0.025
2015/06/11,0.023
2015/06/12,0.02
2015/06/13,0.018
2015/06/14,0.016
2015/06/15,0.015
2015/06/16,0.016
2015/06/17,0.017
2015/06/18,0.018
2015/06/19,0.02
2015/06/20,0.023
2015/06/21,0.026
2015/06/22,0.028
2015/06/23,0.031
2015/06/24,0.034
2015/06/25,0.037
2015/06/26,0.04
2015/06/27,0.043
2015/06/28,0.045
2015/06/29,0.047
2015/06/30,0.049
2015/07/01,0.051
2015/07/02,0.052
2015/07/03,0.053
2015/07/04,0.054
2015/07/05,0.055
2015/07/06,0.056
2015/07/07,0.056
2015/07/08,0.056
2015/07/09,0.056
2015/07/10,0.056
2015/07/11,0.056
2015/07/12,0.057
2015/07/13,0.058
2015/07/14,0.06
2015/07/15,0.062
2015/07/16,0.064
2015/07/17,0.067
2015/07/18,0.07
2015/07/19,0.072
2015/07/20,0.075
2015/07/21,0.077
2015/07/22,0.079
2015/07/23,0.082
2015/07/24,0.084
2015/07/25,0.086
2015/07/26,0.088
2015/07/27,0.091
2015/07/28,0.094
2015/07/29,0.097
2015/07/30,0.1
2015/07/31,0.103
2015/08/01,0.106
2015/08/02,0.108
2015/08/03,0.111
2015/08/04,0.113
2015/08/05,0.115
2015/08/06,0.117
2015/08/07,0.118
2015/08/08,0.119
2015/08/09,0.121
2015/08/10,0.122
2015/08/11,0.123
2015/08/12,0.124
2015/08/13,0.124
2015/08/14,0.125
2015/08/15,0.125
2015/08/16,0.125
2015/08/17,0.125
2015/08/18,0.125
2015/08/19,0.124
2015/08/20,0.124
2015/08/21,0.123
2015/08/22,0.123
2015/08/23,0.123
2015/08/24,0.124
2015/08/25,0.125
2015/08/26,0.126
2015/08/27,0.127
2015/08/28,0.128
2015/08/29,0.13
2015/08/30,0.131
2015/08/31,0.132
2015/09/01,0.133
2015/09/02,0.133
2015/09/03,0.134
2015/09/04,0.135
2015/09/05,0.137
2015/09/06,0.14
2015/09/07,0.144
2015/09/08,0.148
2015/09/09,0.152
2015/09/10,0.156
2015/09/11,0.16
2015/09/12,0.164
2015/09/13,0.168
2015/09/14,0.171
2015/09/15,0.175
2015/09/16,0.178
2015/09/17,0.18
2015/09/18,0.184
2015/09/19,0.188
2015/09/20,0.192
2015/09/21,0.197
2015/09/22,0.201
2015/09/23,0.206
2015/09/24,0.21
2015/09/25,0.214
2015/09/26,0.218
2015/09/27,0.221
2015/09/28,0.224
2015/09/29,0.226
2015/09/30,0.228
2015/10/01,0.23
2015/10/02,0.232
2015/10/03,0.234
2015/10/04,0.236
2015/10/05,0.237
2015/10/06,0.239
2015/10/07,0.24
2015/10/08,0.242
2015/10/09,0.242
2015/10/10,0.243
2015/10/11,0.243
2015/10/12,0.243
2015/10/13,0.242
2015/10/14,0.241
2015/10/15,0.239
2015/10/16,0.238
2015/10/17,0.236
2015/10/18,0.234
2015/10/19,0.231
2015/10/20,0.228
2015/10/21,0.225
2015/10/22,0.222
2015/10/23,0.219
2015/10/24,0.215
2015/10/25,0.211
2015/10/26,0.207
2015/10/27,0.203
2015/10/28,0.199
2015/10/29,0.195
2015/10/30,0.192
2015/10/31,0.189
2015/11/01,0.187
2015/11/02,0.184
2015/11/03,0.182
2015/11/04,0.18
2015/11/05,0.177
2015/11/06,0.175
2015/11/07,0.173
2015/11/08,0.171
2015/11/09,0.169
2015/11/10,0.166
2015/11/11,0.165
2015/11/12,0.165
2015/11/13,0.166
2015/11/14,0.168
2015/11/15,0.17
2015/11/16,0.173
2015/11/17,0.176
2015/11/18,0.179
2015/11/19,0.182
2015/11/20,0.185
2015/11/21,0.188
2015/11/22,0.191
2015/11/23,0.193
2015/11/24,0.198
2015/11/25,0.205
2015/11/26,0.214
2015/11/27,0.223
2015/11/28,0.234
2015/11/29,0.245
2015/11/30,0.256
2015/12/01,0.266
2015/12/02,0.277
2015/12/03,0.287
2015/12/04,0.296
2015/12/05,0.304
2015/12/06,0.312
2015/12/07,0.322
2015/12/08,0.333
2015/12/09,0.345
2015/12/10,0.357
2015/12/11,0.369
2015/12/12,0.381
2015/12/13,0.392
2015/12/14,0.403
2015/12/15,0.413
2015/12/16,0.422
2015/12/17,0.429
2015/12/18,0.437
2015/12/19,0.449
2015/12/20,0.465
2015/12/21,0.483
2015/12/22,0.502
2015/12/23,0.522
2015/12/24,0.543
2015/12/25,0.562
2015/12/26,0.581
2015/12/27,0.599
2015/12/28,0.616
2015/12/29,0.631
2015/12/30,0.644
2015/12/31,0.657
2016/01/01,0.672
2016/01/02,0.689
2016/01/03,0.705
2016/01/04,0.721
2016/01/05,0.736
2016/01/06,0.75
2016/01/07,0.762
2016/01/08,0.773
2016/01/09,0.782
2016/01/10,0.789
2016/01/11,0.795
2016/01/12,0.798
2016/01/13,0.802
2016/01/14,0.808
2016/01/15,0.813
2016/01/16,0.818
2016/01/17,0.823
2016/01/18,0.828
2016/01/19,0.831
2016/01/20,0.833
2016/01/21,0.834
2016/01/22,0.834
2016/01/23,0.832
2016/01/24,0.829
2016/01/25,0.824
2016/01/26,0.819
2016/01/27,0.815
2016/01/28,0.811
2016/01/29,0.808
2016/01/30,0.803
2016/01/31,0.799
2016/02/01,0.794
2016/02/02,0.788
2016/02/03,0.781
2016/02/04,0.774
2016/02/05,0.766
2016/02/06,0.757
2016/02/07,0.753
2016/02/08,0.754
2016/02/09,0.759
2016/02/10,0.766
2016/02/11,0.775
2016/02/12,0.785
2016/02/13,0.795
2016/02/14,0.804
2016/02/15,0.813
2016/02/16,0.821
2016/02/17,0.827
2016/02/18,0.833
2016/02/19,0.839
2016/02/20,0.848
2016/02/21,0.858
2016/02/22,0.87
2016/02/23,0.882
2016/02/24,0.894
2016/02/25,0.905
2016/02/26,0.914
2016/02/27,0.922
2016/02/28,0.929
2016/02/29,0.934
2016/03/01,0.936
2016/03/02,0.937
2016/03/03,0.937
2016/03/04,0.934
2016/03/05,0.928
2016/03/06,0.92
2016/03/07,0.91
2016/03/08,0.897
2016/03/09,0.883
2016/03/10,0.868
2016/03/11,0.851
2016/03/12,0.833
2016/03/13,0.815
2016/03/14,0.796
2016/03/15,0.776
2016/03/16,0.756
2016/03/17,0.735
2016/03/18,0.716
2016/03/19,0.697
2016/03/20,0.68
2016/03/21,0.663
2016/03/22,0.647
2016/03/23,0.631
2016/03/24,0.616
2016/03/25,0.601
2016/03/26,0.587
2016/03/27,0.572
2016/03/28,0.558
2016/03/29,0.545
2016/03/30,0.531
2016/03/31,0.518
2016/04/01,0.504
2016/04/02,0.492
2016/04/03,0.479
2016/04/04,0.467
2016/04/05,0.455
2016/04/06,0.443
2016/04/07,0.432
2016/04/08,0.42
2016/04/09,0.409
2016/04/10,0.398
2016/04/11,0.387
2016/04/12,0.376
2016/04/13,0.365
2016/04/14,0.356
2016/04/15,0.349
2016/04/16,0.344
2016/04/17,0.339
2016/04/18,0.336
2016/04/19,0.333
2016/04/20,0.331
2016/04/21,0.329
2016/04/22,0.328
2016/04/23,0.326
2016/04/24,0.324
2016/04/25,0.323
2016/04/26,0.321
2016/04/27,0.319
2016/04/28,0.317
2016/04/29,0.314
2016/04/30,0.312
2016/05/01,0.309
2016/05/02,0.305
2016/05/03,0.302
2016/05/04,0.298
2016/05/05,0.294
2016/05/06,0.289
2016/05/07,0.285
2016/05/08,0.28
2016/05/09,0.275
2016/05/10,0.27
2016/05/11,0.267
2016/05/12,0.265
2016/05/13,0.266
2016/05/14,0.267
2016/05/15,0.269
2016/05/16,0.272
2016/05/17,0.275
2016/05/18,0.279
2016/05/19,0.282
2016/05/20,0.285
2016/05/21,0.288
2016/05/22,0.291
2016/05/23,0.293
2016/05/24,0.295
2016/05/25,0.298
2016/05/26,0.3
2016/05/27,0.303
2016/05/28,0.305
2016/05/29,0.307
2016/05/30,0.308
2016/05/31,0.31
2016/06/01,0.311
2016/06/02,0.311
2016/06/03,0.311
2016/06/04,0.311
2016/06/05,0.31
2016/06/06,0.308
2016/06/07,0.307
2016/06/08,0.304
2016/06/09,0.3
2016/06/10,0.296
2016/06/11,0.291
2016/06/12,0.286
2016/06/13,0.28
2016/06/14,0.274
2016/06/15,0.268
2016/06/16,0.261
2016/06/17,0.255
2016/06/18,0.248
2016/06/19,0.241
2016/06/20,0.234
2016/06/21,0.228
2016/06/22,0.224
2016/06/23,0.221
2016/06/24,0.22
2016/06/25,0.219
2016/06/26,0.219
2016/06/27,0.219
2016/06/28,0.219
2016/06/29,0.22
2016/06/30,0.221
2016/07/01,0.222
2016/07/02,0.222
2016/07/03,0.222
2016/07/04,0.223
2016/07/05,0.223
2016/07/06,0.224
2016/07/07,0.225
2016/07/08,0.226
2016/07/09,0.226
2016/07/10,0.227
2016/07/11,0.227
2016/07/12,0.227
2016/07/13,0.227
2016/07/14,0.227
2016/07/15,0.226
2016/07/16,0.225
2016/07/17,0.224
2016/07/18,0.222
2016/07/19,0.221
2016/07/20,0.219
2016/07/21,0.216
2016/07/22,0.214
2016/07/23,0.211
2016/07/24,0.208
2016/07/25,0.205
2016/07/26,0.202
2016/07/27,0.198
2016/07/28,0.195
2016/07/29,0.191
2016/07/30,0.187
2016/07/31,0.183
2016/08/01,0.179
2016/08/02,0.175
2016/08/03,0.169
2016/08/04,0.161
2016/08/05,0.153
2016/08/06,0.145
2016/08/07,0.135
2016/08/08,0.126
2016/08/09,0.116
2016/08/10,0.106
2016/08/11,0.096
2016/08/12,0.087
2016/08/13,0.077
2016/08/14,0.068
2016/08/15,0.059
2016/08/16,0.053
2016/08/17,0.048
2016/08/18,0.045
2016/08/19,0.044
2016/08/20,0.043
2016/08/21,0.044
2016/08/22,0.045
2016/08/23,0.047
2016/08/24,0.049
2016/08/25,0.052
2016/08/26,0.054
2016/08/27,0.057
2016/08/28,0.06
2016/08/29,0.063
2016/08/30,0.067
2016/08/31,0.07
2016/09/01,0.074
2016/09/02,0.078
2016/09/03,0.081
2016/09/04,0.085
2016/09/05,0.088
2016/09/06,0.092
2016/09/07,0.095
2016/09/08,0.097
2016/09/09,0.1
2016/09/10,0.102
2016/09/11,0.104
2016/09/12,0.106
2016/09/13,0.109
2016/09/14,0.111
2016/09/15,0.114
2016/09/16,0.116
2016/09/17,0.119
2016/09/18,0.122
2016/09/19,0.124
2016/09/20,0.126
2016/09/21,0.128
2016/09/22,0.129
2016/09/23,0.131
2016/09/24,0.132
2016/09/25,0.134
2016/09/26,0.137
2016/09/27,0.142
2016/09/28,0.147
2016/09/29,0.153
2016/09/30,0.159
2016/10/01,0.165
2016/10/02,0.171
2016/10/03,0.177
2016/10/04,0.183
2016/10/05,0.189
2016/10/06,0.194
2016/10/07,0.199
2016/10/08,0.204
2016/10/09,0.211
2016/10/10,0.218
2016/10/11,0.227
2016/10/12,0.235
2016/10/13,0.244
2016/10/14,0.253
2016/10/15,0.261
2016/10/16,0.269
2016/10/17,0.276
2016/10/18,0.283
2016/10/19,0.289
2016/10/20,0.295
2016/10/21,0.299
2016/10/22,0.303
2016/10/23,0.305
2016/10/24,0.307
2016/10/25,0.307
2016/10/26,0.306
2016/10/27,0.304
2016/10/28,0.302
2016/10/29,0.299
2016/10/30,0.295
2016/10/31,0.291
2016/11/01,0.286
2016/11/02,0.281
2016/11/03,0.276
2016/11/04,0.27
2016/11/05,0.264
2016/11/06,0.258
2016/11/07,0.252
2016/11/08,0.246
2016/11/09,0.24
2016/11/10,0.234
2016/11/11,0.228
2016/11/12,0.221
2016/11/13,0.215
2016/11/14,0.209
2016/11/15,0.203
2016/11/16,0.197
2016/11/17,0.191
2016/11/18,0.187
2016/11/19,0.186
2016/11/20,0.187
2016/11/21,0.19
2016/11/22,0.194
2016/11/23,0.198
2016/11/24,0.204
2016/11/25,0.21
2016/11/26,0.216
2016/11/27,0.222
2016/11/28,0.228
2016/11/29,0.233
2016/11/30,0.238
2016/12/01,0.243
2016/12/02,0.248
2016/12/03,0.253
2016/12/04,0.257
2016/12/05,0.261
2016/12/06,0.265
2016/12/07,0.269
2016/12/08,0.271
2016/12/09,0.274
2016/12/10,0.276
2016/12/11,0.277
2016/12/12,0.278
2016/12/13,0.278
2016/12/14,0.278
2016/12/15,0.279
2016/12/16,0.282
2016/12/17,0.286
2016/12/18,0.291
2016/12/19,0.296
2016/12/20,0.301
2016/12/21,0.307
2016/12/22,0.312
2016/12/23,0.317
2016/12/24,0.322
2016/12/25,0.326
2016/12/26,0.329
2016/12/27,0.332
2016/12/28,0.334
2016/12/29,0.337
2016/12/30,0.339
2016/12/31,0.342
2017/01/01,0.343
2017/01/02,0.345
2017/01/03,0.346
2017/01/04,0.347
2017/01/05,0.347
2017/01/06,0.346
2017/01/07,0.346
2017/01/08,0.344
2017/01/09,0.342
2017/01/10,0.34
2017/01/11,0.339
2017/01/12,0.339
2017/01/13,0.34
2017/01/14,0.341
2017/01/15,0.343
2017/01/16,0.344
2017/01/17,0.346
2017/01/18,0.347
2017/01/19,0.348
2017/01/20,0.348
2017/01/21,0.349
2017/01/22,0.349
2017/01/23,0.353
2017/01/24,0.361
2017/01/25,0.372
2017/01/26,0.385
2017/01/27,0.399
2017/01/28,0.413
2017/01/29,0.428
2017/01/30,0.442
2017/01/31,0.456
2017/02/01,0.47
2017/02/02,0.482
2017/02/03,0.493
2017/02/04,0.503
2017/02/05,0.514
2017/02/06,0.526
2017/02/07,0.538
2017/02/08,0.549
2017/02/09,0.56
2017/02/10,0.571
2017/02/11,0.58
2017/02/12,0.588
2017/02/13,0.595
2017/02/14,0.601
2017/02/15,0.605
2017/02/16,0.608
2017/02/17,0.61
2017/02/18,0.611
2017/02/19,0.613
2017/02/20,0.614
2017/02/21,0.614
2017/02/22,0.615
2017/02/23,0.614
2017/02/24,0.613
2017/02/25,0.611
2017/02/26,0.608
2017/02/27,0.605
2017/02/28,0.6
2017/03/01,0.595
2017/03/02,0.589
2017/03/03,0.583
2017/03/04,0.578
2017/03/05,0.573
2017/03/06,0.568
2017/03/07,0.563
2017/03/08,0.558
2017/03/09,0.554
2017/03/10,0.548
2017/03/11,0.543
2017/03/12,0.537
2017/03/13,0.531
2017/03/14,0.524
2017/03/15,0.517
2017/03/16,0.51
2017/03/17,0.503
2017/03/18,0.496
2017/03/19,0.49
2017/03/20,0.484
2017/03/21,0.478
2017/03/22,0.472
2017/03/23,0.466
2017/03/24,0.46
2017/03/25,0.454
2017/03/26,0.448
2017/03/27,0.441
2017/03/28,0.434
2017/03/29,0.427
2017/03/30,0.42
2017/03/31,0.415
2017/04/01,0.41
2017/04/02,0.406
2017/04/03,0.403
2017/04/04,0.4
2017/04/05,0.397
2017/04/06,0.394
2017/04/07,0.391
2017/04/08,0.388
2017/04/09,0.385
2017/04/10,0.381
2017/04/11,0.378
2017/04/12,0.374
2017/04/13,0.37
2017/04/14,0.368
2017/04/15,0.366
2017/04/16,0.365
2017/04/17,0.363
2017/04/18,0.362
2017/04/19,0.361
2017/04/20,0.36
2017/04/21,0.358
2017/04/22,0.356
2017/04/23,0.354
2017/04/24,0.351
2017/04/25,0.349
2017/04/26,0.346
2017/04/27,0.342
2017/04/28,0.338
2017/04/29,0.334
2017/04/30,0.33
2017/05/01,0.326
2017/05/02,0.321
2017/05/03,0.316
2017/05/04,0.311
2017/05/05,0.305
2017/05/06,0.3
2017/05/07,0.294
2017/05/08,0.288
2017/05/09,0.282
2017/05/10,0.278
2017/05/11,0.275
2017/05/12,0.274
2017/05/13,0.273
2017/05/14,0.274
2017/05/15,0.274
2017/05/16,0.276
2017/05/17,0.277
2017/05/18,0.278
2017/05/19,0.279
2017/05/20,0.28
2017/05/21,0.281
2017/05/22,0.282
2017/05/23,0.283
2017/05/24,0.286
2017/05/25,0.29
2017/05/26,0.294
2017/05/27,0.299
2017/05/28,0.304
2017/05/29,0.308
2017/05/30,0.313
2017/05/31,0.317
2017/06/01,0.321
2017/06/02,0.325
2017/06/03,0.327
2017/06/04,0.331
2017/06/05,0.339
2017/06/06,0.348
2017/06/07,0.36
2017/06/08,0.373
2017/06/09,0.386
2017/06/10,0.4
2017/06/11,0.413
2017/06/12,0.426
2017/06/13,0.438
2017/06/14,0.449
2017/06/15,0.46
2017/06/16,0.469
2017/06/17,0.477
