Date,confirmationtime3mom
2013/11/15,1.511
2013/11/16,-1.149
2013/11/17,-0.127
2013/11/18,0.556
2013/11/19,1.521
2013/11/20,1.039
2013/11/21,0.369
2013/11/22,-0.572
2013/11/23,-0.31
2013/11/24,-1.029
2013/11/25,-0.048
2013/11/26,0.586
2013/11/27,-0.248
2013/11/28,-0.368
2013/11/29,-0.733
2013/11/30,-0.142
2013/12/01,-0.571
2013/12/02,0.733
2013/12/03,-0.982
2013/12/04,1.036
2013/12/05,-0.586
2013/12/06,-0.277
2013/12/07,-1.036
2013/12/08,-1.086
2013/12/09,1.259
2013/12/10,0.115
2013/12/11,1.343
2013/12/12,0.653
2013/12/13,0.776
2013/12/14,-1.455
2013/12/15,-0.699
2013/12/16,-1.112
2013/12/17,-0.179
2013/12/18,-0.899
2013/12/19,-0.792
2013/12/20,0.996
2013/12/21,1.708
2013/12/22,2.149
2013/12/23,0.331
2013/12/24,-0.423
2013/12/25,0.368
2013/12/26,-0.421
2013/12/27,-0.695
2013/12/28,0.711
2013/12/29,0.571
2013/12/30,0.498
2013/12/31,-1.774
2014/01/01,-1.547
2014/01/02,2.423
2014/01/03,1.118
2014/01/04,3.188
2014/01/05,-3.285
2014/01/06,-1.202
2014/01/07,-2.077
2014/01/08,0
2014/01/09,-0.785
2014/01/10,-0.435
2014/01/11,-0.604
2014/01/12,0
2014/01/13,0.82
2014/01/14,2.032
2014/01/15,0.87
2014/01/16,-0.737
2014/01/17,0.585
2014/01/18,0.45
2014/01/19,0.737
2014/01/20,-2.089
2014/01/21,0.399
2014/01/22,-1.021
2014/01/23,0.751
2014/01/24,-1.056
2014/01/25,1.227
2014/01/26,1.338
2014/01/27,0.657
2014/01/28,0.623
2014/01/29,0
2014/01/30,-0.094
2014/01/31,-1.525
2014/02/01,-1.855
2014/02/02,-0.44
2014/02/03,0.13
2014/02/04,0.753
2014/02/05,0.829
2014/02/06,-0.044
2014/02/07,0.918
2014/02/08,-0.659
2014/02/09,2.523
2014/02/10,-0.06
2014/02/11,0.868
2014/02/12,-2.345
2014/02/13,-1.141
2014/02/14,-1.241
2014/02/15,-0.389
2014/02/16,-0.705
2014/02/17,1.751
2014/02/18,1.134
2014/02/19,-0.185
2014/02/20,-1.155
2014/02/21,0.639
2014/02/22,0.8
2014/02/23,0.436
2014/02/24,-1.934
2014/02/25,0.944
2014/02/26,-0.745
2014/02/27,0.12
2014/02/28,-0.988
2014/03/01,2.174
2014/03/02,2.626
2014/03/03,1.774
2014/03/04,-0.336
2014/03/05,-1.055
2014/03/06,-1.406
2014/03/07,-0.99
2014/03/08,-0.659
2014/03/09,-0.279
2014/03/10,0.99
2014/03/11,0
2014/03/12,-0.133
2014/03/13,-0.776
2014/03/14,2.256
2014/03/15,0.815
2014/03/16,-0.468
2014/03/17,-1.883
2014/03/18,1.136
2014/03/19,0.579
2014/03/20,-0.809
2014/03/21,-2.121
2014/03/22,-0.529
2014/03/23,-1.407
2014/03/24,-0.082
2014/03/25,0.701
2014/03/26,2.328
2014/03/27,0.664
2014/03/28,-0.896
2014/03/29,-0.828
2014/03/30,1.962
2014/03/31,-0.276
2014/04/01,0.192
2014/04/02,-2.976
2014/04/03,-0.941
2014/04/04,-1.036
2014/04/05,1.111
2014/04/06,2.478
2014/04/07,2.152
2014/04/08,2.325
2014/04/09,-0.592
2014/04/10,-0.246
2014/04/11,-2.226
2014/04/12,0
2014/04/13,-1.59
2014/04/14,-1.06
2014/04/15,-1.032
2014/04/16,1.356
2014/04/17,1.06
2014/04/18,1.088
2014/04/19,0
2014/04/20,-0.431
2014/04/21,-0.579
2014/04/22,0.294
2014/04/23,0.637
2014/04/24,1.115
2014/04/25,-1.439
2014/04/26,0.107
2014/04/27,-1.401
2014/04/28,1.562
2014/04/29,-0.413
2014/04/30,2.375
2014/05/01,-1.292
2014/05/02,0.523
2014/05/03,-0.37
2014/05/04,1.355
2014/05/05,2.576
2014/05/06,-2.718
2014/05/07,-0.48
2014/05/08,-2.897
2014/05/09,1.048
2014/05/10,-1.012
2014/05/11,0.851
2014/05/12,0.31
2014/05/13,0.844
2014/05/14,0.126
2014/05/15,-0.359
2014/05/16,-0.889
2014/05/17,-1.276
2014/05/18,-0.049
2014/05/19,0.571
2014/05/20,-0.188
2014/05/21,-0.144
2014/05/22,-0.199
2014/05/23,0.592
2014/05/24,1.122
2014/05/25,0.572
2014/05/26,0.387
2014/05/27,1.238
2014/05/28,-0.423
2014/05/29,1.099
2014/05/30,-1.965
2014/05/31,1.275
2014/06/01,-1.984
2014/06/02,-1.162
2014/06/03,-1.706
2014/06/04,-0.273
2014/06/05,2.013
2014/06/06,2.27
2014/06/07,1.335
2014/06/08,1.115
2014/06/09,-1.129
2014/06/10,-0.668
2014/06/11,-0.725
2014/06/12,-0.859
2014/06/13,0.212
2014/06/14,-1.773
2014/06/15,-0.793
2014/06/16,-1.175
2014/06/17,-0.264
2014/06/18,1.535
2014/06/19,0.963
2014/06/20,-0.084
2014/06/21,-1.372
2014/06/22,-0.623
2014/06/23,0.44
2014/06/24,-0.082
2014/06/25,-0.299
2014/06/26,0.239
2014/06/27,-0.35
2014/06/28,0.212
2014/06/29,0.751
2014/06/30,3.599
2014/07/01,2.915
2014/07/02,1.339
2014/07/03,-0.549
2014/07/04,-2.152
2014/07/05,-1.037
2014/07/06,-0.219
2014/07/07,0.925
2014/07/08,0.126
2014/07/09,-1.466
2014/07/10,0.064
2014/07/11,-0.369
2014/07/12,0.497
2014/07/13,-0.664
2014/07/14,1.436
2014/07/15,-0.115
2014/07/16,1
2014/07/17,-2.295
2014/07/18,-0.685
2014/07/19,-1.864
2014/07/20,0.918
2014/07/21,0.918
2014/07/22,2.005
2014/07/23,0.573
2014/07/24,0.78
2014/07/25,-1.306
2014/07/26,0.883
2014/07/27,-0.658
2014/07/28,0.766
2014/07/29,-1.082
2014/07/30,-1.04
2014/07/31,-0.249
2014/08/01,-0.492
2014/08/02,0.462
2014/08/03,0
2014/08/04,2.078
2014/08/05,1.832
2014/08/06,-0.57
2014/08/07,-2.25
2014/08/08,-1.553
2014/08/09,-0.868
2014/08/10,-0.864
2014/08/11,-1.202
2014/08/12,0.364
2014/08/13,1.795
2014/08/14,0.088
2014/08/15,0.451
2014/08/16,-0.817
2014/08/17,0.471
2014/08/18,-1.455
2014/08/19,-1.372
2014/08/20,0.05
2014/08/21,1.455
2014/08/22,1.43
2014/08/23,0.368
2014/08/24,1.136
2014/08/25,1.339
2014/08/26,-0.565
2014/08/27,-1.342
2014/08/28,-2.187
2014/08/29,0.147
2014/08/30,-0.609
2014/08/31,-0.664
2014/09/01,2.118
2014/09/02,1.884
2014/09/03,0.861
2014/09/04,-1.474
2014/09/05,0.135
2014/09/06,-0.476
2014/09/07,0.176
2014/09/08,0.069
2014/09/09,1.818
2014/09/10,-0.118
2014/09/11,-1.529
2014/09/12,-0.512
2014/09/13,-1.216
2014/09/14,0.643
2014/09/15,-0.237
2014/09/16,0.465
2014/09/17,-1.372
2014/09/18,-1.069
2014/09/19,0
2014/09/20,0.44
2014/09/21,0.736
2014/09/22,0.202
2014/09/23,1.418
2014/09/24,0.45
2014/09/25,-0.251
2014/09/26,1.146
2014/09/27,1.515
2014/09/28,2.705
2014/09/29,-0.235
2014/09/30,-1.335
2014/10/01,-1.787
2014/10/02,-0.076
2014/10/03,0.451
2014/10/04,0.06
2014/10/05,-1.914
2014/10/06,-0.919
2014/10/07,1.396
2014/10/08,1.479
2014/10/09,0.786
2014/10/10,-1.456
2014/10/11,0
2014/10/12,0
2014/10/13,0
2014/10/14,0.909
2014/10/15,-0.193
2014/10/16,0.439
2014/10/17,-0.768
2014/10/18,-0.756
2014/10/19,1.097
2014/10/20,0.37
2014/10/21,0.631
2014/10/22,-1.77
2014/10/23,-0.975
2014/10/24,-0.355
2014/10/25,0.234
2014/10/26,1.984
2014/10/27,0
2014/10/28,1.144
2014/10/29,-2.23
2014/10/30,-0.586
2014/10/31,-2.775
2014/11/01,-0.234
2014/11/02,0.82
2014/11/03,0.861
2014/11/04,-0.168
2014/11/05,1.144
2014/11/06,0.83
2014/11/07,0.711
2014/11/08,-1.023
2014/11/09,0.249
2014/11/10,0.196
2014/11/11,1.751
2014/11/12,0.196
2014/11/13,0.135
2014/11/14,-1.812
2014/11/15,0.49
2014/11/16,-0.331
2014/11/17,0.649
2014/11/18,-0.935
2014/11/19,0.613
2014/11/20,0.435
2014/11/21,1.988
2014/11/22,-0.862
2014/11/23,-0.294
2014/11/24,-1.543
2014/11/25,1.558
2014/11/26,0.37
2014/11/27,0.417
2014/11/28,-1.179
2014/11/29,-1.339
2014/11/30,-1.213
2014/12/01,1.347
2014/12/02,0.428
2014/12/03,3.414
2014/12/04,-1.214
2014/12/05,-0.369
2014/12/06,-1.903
2014/12/07,1.566
2014/12/08,-0.396
2014/12/09,-0.37
2014/12/10,-1.359
2014/12/11,0.895
2014/12/12,0.072
2014/12/13,-0.207
2014/12/14,0.483
2014/12/15,0
2014/12/16,0.207
2014/12/17,1.037
2014/12/18,0.95
2014/12/19,0.441
2014/12/20,-0.504
2014/12/21,-0.254
2014/12/22,-1.73
2014/12/23,-1.146
2014/12/24,-1.497
2014/12/25,0.333
2014/12/26,-0.126
2014/12/27,0.062
2014/12/28,-0.593
2014/12/29,-0.693
2014/12/30,-0.183
2014/12/31,0.953
2015/01/01,-0.053
2015/01/02,-0.563
2015/01/03,-0.585
2015/01/04,-0.355
2015/01/05,0.503
2015/01/06,0.225
2015/01/07,1.914
2015/01/08,0.565
2015/01/09,1.172
2015/01/10,-0.49
2015/01/11,-0.506
2015/01/12,-0.145
2015/01/13,1.543
2015/01/14,0.641
2015/01/15,-0.604
2015/01/16,-0.979
2015/01/17,0.504
2015/01/18,-0.125
2015/01/19,-0.36
2015/01/20,1.769
2015/01/21,0.253
2015/01/22,0.667
2015/01/23,-0.59
2015/01/24,1.764
2015/01/25,0.853
2015/01/26,-0.274
2015/01/27,-1.764
2015/01/28,-2.74
2015/01/29,-2.558
2015/01/30,0.77
2015/01/31,-0.106
2015/02/01,0.51
2015/02/02,-1.378
2015/02/03,2.664
2015/02/04,-0.234
2015/02/05,0
2015/02/06,-3.203
2015/02/07,0
2015/02/08,1.852
2015/02/09,0.809
2015/02/10,0.943
2015/02/11,-1.795
2015/02/12,3.157
2015/02/13,-0.137
2015/02/14,-0.114
2015/02/15,-1.815
2015/02/16,-0.691
2015/02/17,0.664
2015/02/18,-1.663
2015/02/19,-0.497
2015/02/20,-0.551
2015/02/21,1.518
2015/02/22,0.862
2015/02/23,1.027
2015/02/24,1.022
2015/02/25,-0.48
2015/02/26,-0.541
2015/02/27,-1.689
2015/02/28,1.084
2015/03/01,0.686
2015/03/02,-0.36
2015/03/03,-1.027
2015/03/04,0
2015/03/05,1.795
2015/03/06,0.616
2015/03/07,0
2015/03/08,-1.678
2015/03/09,0.27
2015/03/10,-0.812
2015/03/11,0.12
2015/03/12,0.992
2015/03/13,0.389
2015/03/14,1.642
2015/03/15,-0.922
2015/03/16,0.497
2015/03/17,0.258
2015/03/18,-0.658
2015/03/19,0.151
2015/03/20,-0.583
2015/03/21,0.125
2015/03/22,-0.37
2015/03/23,-0.736
2015/03/24,-1.213
2015/03/25,-1.252
2015/03/26,-0.201
2015/03/27,0.097
2015/03/28,0.841
2015/03/29,-0.318
2015/03/30,1.72
2015/03/31,-0.13
2015/04/01,1.497
2015/04/02,-1.466
2015/04/03,0.263
2015/04/04,-1.497
2015/04/05,1.055
2015/04/06,1.566
2015/04/07,0.062
2015/04/08,1.79
2015/04/09,-0.602
2015/04/10,0
2015/04/11,-1.234
2015/04/12,0.423
2015/04/13,-0.243
2015/04/14,-0.621
2015/04/15,0.553
2015/04/16,1.204
2015/04/17,1.764
2015/04/18,-1.94
2015/04/19,-0.504
2015/04/20,-2.078
2015/04/21,-0.451
2015/04/22,-0.457
2015/04/23,1.726
2015/04/24,2.201
2015/04/25,-0.639
2015/04/26,-1.077
2015/04/27,-1.102
2015/04/28,0.577
2015/04/29,1.339
2015/04/30,0.235
2015/05/01,0.318
2015/05/02,-1.543
2015/05/03,-0.534
2015/05/04,1.52
2015/05/05,-0.445
2015/05/06,-1.269
2015/05/07,-1.037
2015/05/08,0.249
2015/05/09,2.219
2015/05/10,0.95
2015/05/11,-0.486
2015/05/12,-1.563
2015/05/13,-2.274
2015/05/14,0.237
2015/05/15,0.196
2015/05/16,2.02
2015/05/17,-0.93
2015/05/18,0.204
2015/05/19,0.168
2015/05/20,1.51
2015/05/21,-0.71
2015/05/22,-0.642
2015/05/23,2.926
2015/05/24,0.573
2015/05/25,-0.222
2015/05/26,-2.857
2015/05/27,0.572
2015/05/28,0.696
2015/05/29,-0.649
2015/05/30,0.153
2015/05/31,-1.179
2015/06/01,1.558
2015/06/02,-0.988
2015/06/03,0.411
2015/06/04,-0.696
2015/06/05,0.835
2015/06/06,-2.051
2015/06/07,-0.548
2015/06/08,-1.263
2015/06/09,1.447
2015/06/10,-1.144
2015/06/11,1.495
2015/06/12,0.604
2015/06/13,0.536
2015/06/14,-0.937
2015/06/15,-0.141
2015/06/16,3.147
2015/06/17,-0.616
2015/06/18,-0.769
2015/06/19,-2.407
2015/06/20,1.632
2015/06/21,2.382
2015/06/22,-0.384
2015/06/23,-0.461
2015/06/24,-2.382
2015/06/25,0.062
2015/06/26,-0.935
2015/06/27,1.932
2015/06/28,0.739
2015/06/29,0.935
2015/06/30,-1.232
2015/07/01,0.454
2015/07/02,-0.935
2015/07/03,-0.987
2015/07/04,-1.193
2015/07/05,0.79
2015/07/06,-0.988
2015/07/07,1.273
2015/07/08,-1.197
2015/07/09,2.871
2015/07/10,-1.396
2015/07/11,0.786
2015/07/12,-0.16
2015/07/13,0.379
2015/07/14,0.27
2015/07/15,-1.255
2015/07/16,1.017
2015/07/17,-0.204
2015/07/18,0.253
2015/07/19,-1.273
2015/07/20,-0.565
2015/07/21,1.674
2015/07/22,-0.123
2015/07/23,1.055
2015/07/24,-2.818
2015/07/25,0
2015/07/26,-0.286
2015/07/27,1.144
2015/07/28,1.238
2015/07/29,-0.526
2015/07/30,1.163
2015/07/31,-1.052
2015/08/01,-0.183
2015/08/02,-1.291
2015/08/03,-0.364
2015/08/04,1.298
2015/08/05,1.291
2015/08/06,0.898
2015/08/07,-0.077
2015/08/08,-1.883
2015/08/09,0.071
2015/08/10,-1.888
2015/08/11,-0.055
2015/08/12,1.288
2015/08/13,1.173
2015/08/14,1.252
2015/08/15,-0.918
2015/08/16,0.639
2015/08/17,-0.345
2015/08/18,-0.298
2015/08/19,-1.204
2015/08/20,-0.196
2015/08/21,-1.485
2015/08/22,-0.117
2015/08/23,1.146
2015/08/24,0.563
2015/08/25,1.553
2015/08/26,-1.802
2015/08/27,1.221
2015/08/28,-1.376
2015/08/29,0.056
2015/08/30,-0.911
2015/08/31,-0.118
2015/09/01,0.351
2015/09/02,-0.6
2015/09/03,0.691
2015/09/04,-0.12
2015/09/05,0.796
2015/09/06,0.137
2015/09/07,0.243
2015/09/08,0.792
2015/09/09,-0.336
2015/09/10,-1.053
2015/09/11,-1.474
2015/09/12,1.002
2015/09/13,1.115
2015/09/14,0.36
2015/09/15,-1.667
2015/09/16,0.604
2015/09/17,0.526
2015/09/18,0.796
2015/09/19,1.379
2015/09/20,1.25
2015/09/21,1.113
2015/09/22,-2.348
2015/09/23,-2.136
2015/09/24,-0.623
2015/09/25,-0.391
2015/09/26,0.682
2015/09/27,-0.621
2015/09/28,1.289
2015/09/29,-1.52
2015/09/30,0.065
2015/10/01,-0.406
2015/10/02,2.159
2015/10/03,0.201
2015/10/04,-0.253
2015/10/05,-1.023
2015/10/06,0.21
2015/10/07,1.415
2015/10/08,0.874
2015/10/09,1.288
2015/10/10,-1.827
2015/10/11,-0.423
2015/10/12,-1.288
2015/10/13,1.511
2015/10/14,-0.389
2015/10/15,-1.466
2015/10/16,-0.511
2015/10/17,1.115
2015/10/18,1.256
2015/10/19,-1.273
2015/10/20,0.662
2015/10/21,0.069
2015/10/22,1.002
2015/10/23,-1.586
2015/10/24,-0.069
2015/10/25,-0.439
2015/10/26,-0.884
2015/10/27,-0.135
2015/10/28,1.069
2015/10/29,0.756
2015/10/30,-1.375
2015/10/31,-0.564
2015/11/01,-0.125
2015/11/02,0.991
2015/11/03,-0.506
2015/11/04,-0.121
2015/11/05,0.451
2015/11/06,0.641
2015/11/07,0.183
2015/11/08,0.497
2015/11/09,-0.267
2015/11/10,0.389
2015/11/11,-1.788
2015/11/12,-0.72
2015/11/13,-0.863
2015/11/14,1.569
2015/11/15,0.056
2015/11/16,-0.676
2015/11/17,-0.476
2015/11/18,0.412
2015/11/19,2.265
2015/11/20,-1.042
2015/11/21,-1.136
2015/11/22,-2.216
2015/11/23,0.212
2015/11/24,0.955
2015/11/25,1.358
2015/11/26,-0.653
2015/11/27,1.596
2015/11/28,-0.379
2015/11/29,1.483
2015/11/30,-1.938
2015/12/01,-0.728
2015/12/02,-0.72
2015/12/03,1.252
2015/12/04,0.789
2015/12/05,-0.716
2015/12/06,-1.084
2015/12/07,0.384
2015/12/08,0
2015/12/09,-0.485
2015/12/10,-3.129
2015/12/11,0.771
2015/12/12,0.317
2015/12/13,3.474
2015/12/14,-1.615
2015/12/15,-1.02
2015/12/16,-1.306
2015/12/17,1.906
2015/12/18,0.652
2015/12/19,0.338
2015/12/20,-0.563
2015/12/21,1.144
2015/12/22,0.428
2015/12/23,0.445
2015/12/24,0.77
2015/12/25,-0.711
2015/12/26,-0.751
2015/12/27,-3.41
2015/12/28,0.648
2015/12/29,0.636
2015/12/30,1.703
2015/12/31,0.604
2016/01/01,1.61
2016/01/02,1.204
2016/01/03,-0.21
2016/01/04,-2.711
2016/01/05,-0.759
2016/01/06,0.282
2016/01/07,1.84
2016/01/08,-0.848
2016/01/09,-0.676
2016/01/10,-1.567
2016/01/11,0.147
2016/01/12,-1.066
2016/01/13,1.501
2016/01/14,2.356
2016/01/15,3.333
2016/01/16,0.411
2016/01/17,-1.291
2016/01/18,-3.48
2016/01/19,0.686
2016/01/20,-0.063
2016/01/21,2.187
2016/01/22,-2.645
2016/01/23,-1.429
2016/01/24,-2.09
2016/01/25,0.707
2016/01/26,0.955
2016/01/27,0.869
2016/01/28,0.974
2016/01/29,-0.479
2016/01/30,-1.59
2016/01/31,-1.907
2016/02/01,0.423
2016/02/02,0.299
2016/02/03,0.089
2016/02/04,-0.373
2016/02/05,-0.34
2016/02/06,-0.845
2016/02/07,-0.39
2016/02/08,2.07
2016/02/09,0.982
2016/02/10,0.599
2016/02/11,-2.23
2016/02/12,0.239
2016/02/13,0.45
2016/02/14,1.175
2016/02/15,1.053
2016/02/16,1.204
2016/02/17,0.616
2016/02/18,-0.953
2016/02/19,-0.504
2016/02/20,0.31
2016/02/21,2.729
2016/02/22,1.408
2016/02/23,0.988
2016/02/24,0.953
2016/02/25,-2.048
2016/02/26,-0.303
2016/02/27,-2.407
2016/02/28,1.456
2016/02/29,0.541
2016/03/01,0.417
2016/03/02,-1.574
2016/03/03,-0.16
2016/03/04,-0.922
2016/03/05,0.428
2016/03/06,-0.937
2016/03/07,1.537
2016/03/08,-0.249
2016/03/09,-1.158
2016/03/10,-1.537
2016/03/11,-0.351
2016/03/12,1.429
2016/03/13,1.537
2016/03/14,0.474
2016/03/15,-1.056
2016/03/16,-1.353
2016/03/17,0.739
2016/03/18,1.644
2016/03/19,1.115
2016/03/20,-0.35
2016/03/21,-0.229
2016/03/22,-0.859
2016/03/23,-0.199
2016/03/24,-0.564
2016/03/25,0.133
2016/03/26,-0.253
2016/03/27,0.417
2016/03/28,-1.392
2016/03/29,-0.24
2016/03/30,-0.417
2016/03/31,3.142
2016/04/01,0.24
2016/04/02,0.564
2016/04/03,-1.472
2016/04/04,-0.737
2016/04/05,-1.069
2016/04/06,-0.969
2016/04/07,1.685
2016/04/08,0.71
2016/04/09,-0.283
2016/04/10,-2.036
2016/04/11,-0.588
2016/04/12,0.841
2016/04/13,0.457
2016/04/14,-0.631
2016/04/15,0.63
2016/04/16,1.654
2016/04/17,0.333
2016/04/18,0.387
2016/04/19,-0.835
2016/04/20,-0.387
2016/04/21,-1.21
2016/04/22,0.47
2016/04/23,1.273
2016/04/24,1.373
2016/04/25,1.269
2016/04/26,-0.464
2016/04/27,0.254
2016/04/28,-0.672
2016/04/29,-0.422
2016/04/30,-1.3
2016/05/01,-1.376
2016/05/02,0.058
2016/05/03,-0.327
2016/05/04,-0.668
2016/05/05,0.118
2016/05/06,-0.648
2016/05/07,0.977
2016/05/08,-0.719
2016/05/09,-0.468
2016/05/10,-0.486
2016/05/11,2.256
2016/05/12,1.939
2016/05/13,0.36
2016/05/14,-0.827
2016/05/15,0
2016/05/16,0.739
2016/05/17,0.213
2016/05/18,-0.948
2016/05/19,1.787
2016/05/20,-0.548
2016/05/21,0.801
2016/05/22,-4.174
2016/05/23,-1.664
2016/05/24,-0.417
2016/05/25,2.609
2016/05/26,2.667
2016/05/27,0.564
2016/05/28,0.392
2016/05/29,-0.871
2016/05/30,-0.36
2016/05/31,0.512
2016/06/01,0.274
2016/06/02,0.435
2016/06/03,-1.198
2016/06/04,2.031
2016/06/05,-1.964
2016/06/06,-1.67
2016/06/07,-1.815
2016/06/08,1.529
2016/06/09,0.257
2016/06/10,-0.286
2016/06/11,-0.769
2016/06/12,1.136
2016/06/13,-1.056
2016/06/14,1.678
2016/06/15,-0.389
2016/06/16,0.72
2016/06/17,-1.245
2016/06/18,-0.36
2016/06/19,-1.529
2016/06/20,-0.884
2016/06/21,0.551
2016/06/22,3.027
2016/06/23,1.505
2016/06/24,1.498
2016/06/25,-2.274
2016/06/26,-0.423
2016/06/27,-1.367
2016/06/28,0.841
2016/06/29,0
2016/06/30,-0.196
2016/07/01,-0.439
2016/07/02,-0.199
2016/07/03,-0.249
2016/07/04,0.246
2016/07/05,0.267
2016/07/06,0.935
2016/07/07,0.975
2016/07/08,0
2016/07/09,-0.621
2016/07/10,-1.28
2016/07/11,0.139
2016/07/12,0.406
2016/07/13,1.932
2016/07/14,0.143
2016/07/15,0.597
2016/07/16,-1.991
2016/07/17,-0.548
2016/07/18,-0.937
2016/07/19,2.078
2016/07/20,-0.064
2016/07/21,1.097
2016/07/22,-0.087
2016/07/23,1.392
2016/07/24,0.786
2016/07/25,-0.17
2016/07/26,0.17
2016/07/27,-0.363
2016/07/28,-0.404
2016/07/29,-1.367
2016/07/30,0.851
2016/07/31,-1.238
2016/08/01,-0.384
2016/08/02,-2.75
2016/08/03,-0.676
2016/08/04,0
2016/08/05,-0.83
2016/08/06,0
2016/08/07,0.318
2016/08/08,1.209
2016/08/09,2.938
2016/08/10,-0.193
2016/08/11,-0.13
2016/08/12,-1.948
2016/08/13,-0.702
2016/08/14,-0.766
2016/08/15,0.199
2016/08/16,1.832
2016/08/17,2.873
2016/08/18,-0.512
2016/08/19,-1.316
2016/08/20,-2.417
2016/08/21,-0.516
2016/08/22,-0.237
2016/08/23,0.506
2016/08/24,0.639
2016/08/25,1.963
2016/08/26,1.113
2016/08/27,0.526
2016/08/28,-1.603
2016/08/29,-1.245
2016/08/30,-1.22
2016/08/31,1.273
2016/09/01,0.621
2016/09/02,0.631
2016/09/03,0.682
2016/09/04,-2.241
2016/09/05,0.874
2016/09/06,-0.84
2016/09/07,1.429
2016/09/08,-0.286
2016/09/09,-0.447
2016/09/10,-0.183
2016/09/11,-1.22
2016/09/12,-1.306
2016/09/13,-0.563
2016/09/14,0.45
2016/09/15,0.516
2016/09/16,1.632
2016/09/17,-0.396
2016/09/18,0.58
2016/09/19,0.467
2016/09/20,0.702
2016/09/21,-1.256
2016/09/22,-0.614
2016/09/23,1.052
2016/09/24,0
2016/09/25,-2.429
2016/09/26,-1.176
2016/09/27,-0.052
2016/09/28,1.946
2016/09/29,0.658
2016/09/30,1.518
2016/10/01,-0.558
2016/10/02,0.143
2016/10/03,-0.604
2016/10/04,-0.058
2016/10/05,-1.59
2016/10/06,-0.592
2016/10/07,0.956
2016/10/08,-0.102
2016/10/09,0.056
2016/10/10,1.543
2016/10/11,1.839
2016/10/12,1
2016/10/13,-0.363
2016/10/14,0.229
2016/10/15,0.141
2016/10/16,-0.173
2016/10/17,0.932
2016/10/18,-0.851
2016/10/19,0.443
2016/10/20,-0.774
2016/10/21,-0.51
2016/10/22,-1.856
2016/10/23,-0.746
2016/10/24,1.289
2016/10/25,0.695
2016/10/26,0.435
2016/10/27,-1.181
2016/10/28,-0.886
2016/10/29,-0.77
2016/10/30,-0.317
2016/10/31,0.322
2016/11/01,0.336
2016/11/02,2.256
2016/11/03,-0.506
2016/11/04,2.414
2016/11/05,-1.031
2016/11/06,0.121
2016/11/07,-2.551
2016/11/08,-1.275
2016/11/09,0.384
2016/11/10,-1.292
2016/11/11,0.314
2016/11/12,-1.224
2016/11/13,1.569
2016/11/14,-0.462
2016/11/15,0.659
2016/11/16,-1.72
2016/11/17,0.685
2016/11/18,0.499
2016/11/19,1.72
2016/11/20,2.193
2016/11/21,0.63
2016/11/22,0.605
2016/11/23,-1.454
2016/11/24,-1.471
2016/11/25,-1.273
2016/11/26,-0.384
2016/11/27,1.111
2016/11/28,-0.693
2016/11/29,0.253
2016/11/30,0.141
2016/12/01,1.083
2016/12/02,0.406
2016/12/03,-1.769
2016/12/04,-0.133
2016/12/05,-0.596
2016/12/06,1.228
2016/12/07,-1.454
2016/12/08,-0.302
2016/12/09,1.067
2016/12/10,2.633
2016/12/11,-1.471
2016/12/12,-1.436
2016/12/13,-2.819
2016/12/14,2.659
2016/12/15,2.108
2016/12/16,2.737
2016/12/17,-0.36
2016/12/18,-1.126
2016/12/19,-1.291
2016/12/20,0.435
2016/12/21,-1.156
2016/12/22,-0.48
2016/12/23,-0.961
2016/12/24,1.454
2016/12/25,-0.329
2016/12/26,0.667
2016/12/27,-1.28
2016/12/28,0.053
2016/12/29,-0.541
2016/12/30,-0.059
2016/12/31,0.949
2017/01/01,-0.369
2017/01/02,-0.115
2017/01/03,-0.949
2017/01/04,0.181
2017/01/05,1.229
2017/01/06,0.164
2017/01/07,1.023
2017/01/08,-1.663
2017/01/09,1.644
2017/01/10,-1.435
2017/01/11,0.789
2017/01/12,-2.216
2017/01/13,0.6
2017/01/14,-1.04
2017/01/15,0.251
2017/01/16,-1.079
2017/01/17,0.742
2017/01/18,0.977
2017/01/19,-0.245
2017/01/20,-1.495
2017/01/21,-1.644
2017/01/22,0
2017/01/23,2.816
2017/01/24,1.709
2017/01/25,1.389
2017/01/26,-1.144
2017/01/27,-1.194
2017/01/28,-0.191
2017/01/29,-0.668
2017/01/30,1.529
2017/01/31,0.457
2017/02/01,-1.123
2017/02/02,-0.828
2017/02/03,-0.267
2017/02/04,2.5
2017/02/05,-0.115
2017/02/06,1.856
2017/02/07,-0.464
2017/02/08,0.806
2017/02/09,-2.999
2017/02/10,0.259
2017/02/11,0.497
2017/02/12,1.765
2017/02/13,-0.962
2017/02/14,-1.839
2017/02/15,0.074
2017/02/16,0.702
2017/02/17,1.016
2017/02/18,-0.823
2017/02/19,1.21
2017/02/20,0.193
2017/02/21,0.898
2017/02/22,-0.311
2017/02/23,-0.13
2017/02/24,-1.6
2017/02/25,-1.812
2017/02/26,-1.51
2017/02/27,1.166
2017/02/28,0.789
2017/03/01,1.91
2017/03/02,-0.828
2017/03/03,0.125
2017/03/04,0.909
2017/03/05,0.624
2017/03/06,0.604
2017/03/07,-1.497
2017/03/08,0.345
2017/03/09,-0.411
2017/03/10,-0.181
2017/03/11,-0.476
2017/03/12,-0.439
2017/03/13,0.7
2017/03/14,-0.434
2017/03/15,0.851
2017/03/16,-0.519
2017/03/17,0.12
2017/03/18,-0.969
2017/03/19,-0.684
