Date,confirmationtime14var
2014/01/07,1.049
2014/01/08,1.11
2014/01/09,1.244
2014/01/10,1.255
2014/01/11,1.258
2014/01/12,1.332
2014/01/13,1.343
2014/01/14,1.386
2014/01/15,1.303
2014/01/16,0.796
2014/01/17,0.889
2014/01/18,0.525
2014/01/19,0.539
2014/01/20,0.558
2014/01/21,0.594
2014/01/22,0.592
2014/01/23,0.516
2014/01/24,0.521
2014/01/25,0.439
2014/01/26,0.425
2014/01/27,0.423
2014/01/28,0.475
2014/01/29,0.529
2014/01/30,0.5
2014/01/31,0.452
2014/02/01,0.491
2014/02/02,0.512
2014/02/03,0.46
2014/02/04,0.451
2014/02/05,0.404
2014/02/06,0.415
2014/02/07,0.422
2014/02/08,0.438
2014/02/09,0.643
2014/02/10,0.674
2014/02/11,0.631
2014/02/12,0.57
2014/02/13,0.574
2014/02/14,0.603
2014/02/15,0.595
2014/02/16,0.637
2014/02/17,0.675
2014/02/18,0.683
2014/02/19,0.794
2014/02/20,0.782
2014/02/21,0.807
2014/02/22,0.801
2014/02/23,0.5
2014/02/24,0.467
2014/02/25,0.483
2014/02/26,0.492
2014/02/27,0.51
2014/02/28,0.485
2014/03/01,0.678
2014/03/02,0.839
2014/03/03,0.898
2014/03/04,0.973
2014/03/05,0.829
2014/03/06,0.814
2014/03/07,0.779
2014/03/08,0.74
2014/03/09,0.774
2014/03/10,0.707
2014/03/11,0.714
2014/03/12,0.702
2014/03/13,0.588
2014/03/14,0.721
2014/03/15,0.677
2014/03/16,0.587
2014/03/17,0.54
2014/03/18,0.564
2014/03/19,0.557
2014/03/20,0.575
2014/03/21,0.659
2014/03/22,0.663
2014/03/23,0.92
2014/03/24,0.912
2014/03/25,0.937
2014/03/26,0.91
2014/03/27,0.915
2014/03/28,0.553
2014/03/29,0.551
2014/03/30,0.779
2014/03/31,0.787
2014/04/01,0.643
2014/04/02,0.686
2014/04/03,0.784
2014/04/04,0.815
2014/04/05,0.813
2014/04/06,0.76
2014/04/07,0.804
2014/04/08,1.119
2014/04/09,1.113
2014/04/10,1.136
2014/04/11,1.126
2014/04/12,1.113
2014/04/13,0.986
2014/04/14,1.048
2014/04/15,1.073
2014/04/16,0.982
2014/04/17,0.8
2014/04/18,0.667
2014/04/19,0.657
2014/04/20,0.659
2014/04/21,0.619
2014/04/22,0.338
2014/04/23,0.331
2014/04/24,0.36
2014/04/25,0.39
2014/04/26,0.385
2014/04/27,0.345
2014/04/28,0.295
2014/04/29,0.253
2014/04/30,0.457
2014/05/01,0.481
2014/05/02,0.479
2014/05/03,0.593
2014/05/04,0.563
2014/05/05,0.94
2014/05/06,1.153
2014/05/07,1.143
2014/05/08,1.144
2014/05/09,1.073
2014/05/10,1.144
2014/05/11,1.091
2014/05/12,1.088
2014/05/13,1.059
2014/05/14,0.932
2014/05/15,0.906
2014/05/16,0.982
2014/05/17,0.904
2014/05/18,0.883
2014/05/19,0.308
2014/05/20,0.224
2014/05/21,0.219
2014/05/22,0.221
2014/05/23,0.223
2014/05/24,0.238
2014/05/25,0.195
2014/05/26,0.21
2014/05/27,0.461
2014/05/28,0.41
2014/05/29,0.553
2014/05/30,0.506
2014/05/31,0.537
2014/06/01,0.55
2014/06/02,0.693
2014/06/03,0.698
2014/06/04,0.728
2014/06/05,0.733
2014/06/06,0.861
2014/06/07,0.859
2014/06/08,1.014
2014/06/09,1.014
2014/06/10,0.873
2014/06/11,0.894
2014/06/12,0.834
2014/06/13,0.825
2014/06/14,0.827
2014/06/15,0.917
2014/06/16,0.88
2014/06/17,0.914
2014/06/18,0.857
2014/06/19,0.837
2014/06/20,0.731
2014/06/21,0.754
2014/06/22,0.45
2014/06/23,0.395
2014/06/24,0.413
2014/06/25,0.22
2014/06/26,0.222
2014/06/27,0.213
2014/06/28,0.212
2014/06/29,0.293
2014/06/30,0.8
2014/07/01,1.191
2014/07/02,1.438
2014/07/03,1.638
2014/07/04,1.562
2014/07/05,1.496
2014/07/06,1.514
2014/07/07,1.463
2014/07/08,1.289
2014/07/09,1.125
2014/07/10,1.054
2014/07/11,0.701
2014/07/12,0.498
2014/07/13,0.513
2014/07/14,0.475
2014/07/15,0.394
2014/07/16,0.342
2014/07/17,0.366
2014/07/18,0.403
2014/07/19,0.5
2014/07/20,0.441
2014/07/21,0.43
2014/07/22,0.482
2014/07/23,0.483
2014/07/24,0.515
2014/07/25,0.531
2014/07/26,0.666
2014/07/27,0.652
2014/07/28,0.542
2014/07/29,0.539
2014/07/30,0.579
2014/07/31,0.513
2014/08/01,0.441
2014/08/02,0.345
2014/08/03,0.344
2014/08/04,0.546
2014/08/05,0.603
2014/08/06,0.649
2014/08/07,0.65
2014/08/08,0.628
2014/08/09,0.666
2014/08/10,0.757
2014/08/11,0.856
2014/08/12,0.874
2014/08/13,0.893
2014/08/14,0.97
2014/08/15,0.974
2014/08/16,0.973
2014/08/17,0.981
2014/08/18,0.723
2014/08/19,0.454
2014/08/20,0.447
2014/08/21,0.43
2014/08/22,0.436
2014/08/23,0.428
2014/08/24,0.538
2014/08/25,0.725
2014/08/26,0.721
2014/08/27,0.626
2014/08/28,0.601
2014/08/29,0.605
2014/08/30,0.631
2014/08/31,0.692
2014/09/01,0.81
2014/09/02,0.778
2014/09/03,0.778
2014/09/04,0.776
2014/09/05,0.836
2014/09/06,0.9
2014/09/07,0.849
2014/09/08,0.75
2014/09/09,0.782
2014/09/10,0.766
2014/09/11,0.752
2014/09/12,0.729
2014/09/13,0.722
2014/09/14,0.558
2014/09/15,0.416
2014/09/16,0.409
2014/09/17,0.505
2014/09/18,0.559
2014/09/19,0.487
2014/09/20,0.474
2014/09/21,0.455
2014/09/22,0.336
2014/09/23,0.296
2014/09/24,0.301
2014/09/25,0.304
2014/09/26,0.575
2014/09/27,0.779
2014/09/28,1.084
2014/09/29,1.22
2014/09/30,1.178
2014/10/01,1.004
2014/10/02,0.934
2014/10/03,0.843
2014/10/04,0.691
2014/10/05,0.731
2014/10/06,0.688
2014/10/07,0.755
2014/10/08,0.732
2014/10/09,0.566
2014/10/10,0.542
2014/10/11,0.483
2014/10/12,0.357
2014/10/13,0.315
2014/10/14,0.42
2014/10/15,0.409
2014/10/16,0.372
2014/10/17,0.384
2014/10/18,0.435
2014/10/19,0.41
2014/10/20,0.374
2014/10/21,0.339
2014/10/22,0.378
2014/10/23,0.382
2014/10/24,0.401
2014/10/25,0.409
2014/10/26,0.629
2014/10/27,0.651
2014/10/28,0.592
2014/10/29,0.604
2014/10/30,0.715
2014/10/31,0.956
2014/11/01,0.933
2014/11/02,0.801
2014/11/03,0.749
2014/11/04,0.756
2014/11/05,0.849
2014/11/06,0.846
2014/11/07,0.846
2014/11/08,0.846
2014/11/09,0.497
2014/11/10,0.516
2014/11/11,0.672
2014/11/12,0.686
2014/11/13,0.642
2014/11/14,0.396
2014/11/15,0.403
2014/11/16,0.393
2014/11/17,0.29
2014/11/18,0.244
2014/11/19,0.228
2014/11/20,0.234
2014/11/21,0.361
2014/11/22,0.366
2014/11/23,0.354
2014/11/24,0.354
2014/11/25,0.318
2014/11/26,0.327
2014/11/27,0.326
2014/11/28,0.295
2014/11/29,0.353
2014/11/30,0.416
2014/12/01,0.491
2014/12/02,0.469
2014/12/03,0.824
2014/12/04,0.831
2014/12/05,0.79
2014/12/06,0.76
2014/12/07,0.867
2014/12/08,0.99
2014/12/09,0.949
2014/12/10,0.938
2014/12/11,0.945
2014/12/12,0.938
2014/12/13,0.879
2014/12/14,0.778
2014/12/15,0.723
2014/12/16,0.7
2014/12/17,0.422
2014/12/18,0.487
2014/12/19,0.416
2014/12/20,0.427
2014/12/21,0.362
2014/12/22,0.374
2014/12/23,0.404
2014/12/24,0.448
2014/12/25,0.514
2014/12/26,0.543
2014/12/27,0.566
2014/12/28,0.721
2014/12/29,0.802
2014/12/30,0.817
2014/12/31,0.655
2015/01/01,0.526
2015/01/02,0.476
2015/01/03,0.337
2015/01/04,0.154
2015/01/05,0.15
2015/01/06,0.13
2015/01/07,0.226
2015/01/08,0.258
2015/01/09,0.339
2015/01/10,0.358
2015/01/11,0.319
2015/01/12,0.342
2015/01/13,0.592
2015/01/14,0.602
2015/01/15,0.549
2015/01/16,0.516
2015/01/17,0.487
2015/01/18,0.339
2015/01/19,0.302
2015/01/20,0.553
2015/01/21,0.571
2015/01/22,0.576
2015/01/23,0.706
2015/01/24,0.762
2015/01/25,0.729
2015/01/26,0.747
2015/01/27,0.774
2015/01/28,0.965
2015/01/29,1.104
2015/01/30,1.103
2015/01/31,1.306
2015/02/01,1.323
2015/02/02,1.421
2015/02/03,1.226
2015/02/04,1.293
2015/02/05,1.339
2015/02/06,1.341
2015/02/07,1.146
2015/02/08,1.002
2015/02/09,0.768
2015/02/10,0.789
2015/02/11,0.767
2015/02/12,1.196
2015/02/13,1.154
2015/02/14,1.118
2015/02/15,1.134
2015/02/16,1.124
2015/02/17,0.922
2015/02/18,0.968
2015/02/19,1.006
2015/02/20,0.873
2015/02/21,0.866
2015/02/22,0.751
2015/02/23,0.736
2015/02/24,0.879
2015/02/25,0.885
2015/02/26,0.461
2015/02/27,0.455
2015/02/28,0.452
2015/03/01,0.452
2015/03/02,0.456
2015/03/03,0.473
2015/03/04,0.428
2015/03/05,0.431
2015/03/06,0.39
2015/03/07,0.397
2015/03/08,0.419
2015/03/09,0.416
2015/03/10,0.297
2015/03/11,0.273
2015/03/12,0.364
2015/03/13,0.352
2015/03/14,0.427
2015/03/15,0.421
2015/03/16,0.374
2015/03/17,0.392
2015/03/18,0.431
2015/03/19,0.398
2015/03/20,0.406
2015/03/21,0.431
2015/03/22,0.37
2015/03/23,0.372
2015/03/24,0.576
2015/03/25,0.64
2015/03/26,0.579
2015/03/27,0.74
2015/03/28,0.644
2015/03/29,0.646
2015/03/30,0.629
2015/03/31,0.45
2015/04/01,0.557
2015/04/02,0.571
2015/04/03,0.489
2015/04/04,0.49
2015/04/05,0.464
2015/04/06,0.709
2015/04/07,0.588
2015/04/08,0.753
2015/04/09,0.812
2015/04/10,0.658
2015/04/11,0.656
2015/04/12,0.711
2015/04/13,0.772
2015/04/14,0.767
2015/04/15,0.921
2015/04/16,0.745
2015/04/17,0.807
2015/04/18,0.755
2015/04/19,0.737
2015/04/20,0.74
2015/04/21,0.747
2015/04/22,0.674
2015/04/23,0.702
2015/04/24,0.786
2015/04/25,0.938
2015/04/26,0.861
2015/04/27,0.801
2015/04/28,0.827
2015/04/29,0.736
2015/04/30,0.753
2015/05/01,0.65
2015/05/02,0.652
2015/05/03,0.651
2015/05/04,0.685
2015/05/05,0.693
2015/05/06,0.769
2015/05/07,0.711
2015/05/08,0.556
2015/05/09,0.529
2015/05/10,0.592
2015/05/11,0.668
2015/05/12,0.651
2015/05/13,0.636
2015/05/14,0.613
2015/05/15,0.612
2015/05/16,0.679
2015/05/17,0.83
2015/05/18,0.681
2015/05/19,0.78
2015/05/20,0.714
2015/05/21,0.735
2015/05/22,0.748
2015/05/23,1.235
2015/05/24,1.142
2015/05/25,1.088
2015/05/26,1.073
2015/05/27,0.97
2015/05/28,0.946
2015/05/29,0.991
2015/05/30,0.968
2015/05/31,0.741
2015/06/01,0.753
2015/06/02,0.754
2015/06/03,0.746
2015/06/04,0.669
2015/06/05,0.669
2015/06/06,0.485
2015/06/07,0.493
2015/06/08,0.536
2015/06/09,0.546
2015/06/10,0.647
2015/06/11,0.611
2015/06/12,0.607
2015/06/13,0.593
2015/06/14,0.593
2015/06/15,0.492
2015/06/16,0.926
2015/06/17,0.95
2015/06/18,0.949
2015/06/19,0.908
2015/06/20,0.789
2015/06/21,0.995
2015/06/22,0.972
2015/06/23,0.961
2015/06/24,0.841
2015/06/25,0.836
2015/06/26,0.862
2015/06/27,0.889
2015/06/28,0.879
2015/06/29,0.879
2015/06/30,0.555
2015/07/01,0.521
2015/07/02,0.507
2015/07/03,0.594
2015/07/04,0.574
2015/07/05,0.369
2015/07/06,0.601
2015/07/07,0.651
2015/07/08,0.679
2015/07/09,0.745
2015/07/10,0.745
2015/07/11,0.614
2015/07/12,0.657
2015/07/13,0.638
2015/07/14,0.64
2015/07/15,0.581
2015/07/16,0.648
2015/07/17,0.596
2015/07/18,0.589
2015/07/19,0.59
2015/07/20,0.364
2015/07/21,0.46
2015/07/22,0.414
2015/07/23,0.366
2015/07/24,0.478
2015/07/25,0.495
2015/07/26,0.444
2015/07/27,0.445
2015/07/28,0.487
2015/07/29,0.483
2015/07/30,0.495
2015/07/31,0.5
2015/08/01,0.517
2015/08/02,0.515
2015/08/03,0.519
2015/08/04,0.39
2015/08/05,0.455
2015/08/06,0.444
2015/08/07,0.338
2015/08/08,0.384
2015/08/09,0.387
2015/08/10,0.5
2015/08/11,0.517
2015/08/12,0.694
2015/08/13,0.626
2015/08/14,0.626
2015/08/15,0.627
2015/08/16,0.629
2015/08/17,0.58
2015/08/18,0.561
2015/08/19,0.546
2015/08/20,0.55
2015/08/21,0.599
2015/08/22,0.582
2015/08/23,0.639
2015/08/24,0.556
2015/08/25,0.521
2015/08/26,0.416
2015/08/27,0.449
2015/08/28,0.462
2015/08/29,0.458
2015/08/30,0.415
2015/08/31,0.425
2015/09/01,0.396
2015/09/02,0.409
2015/09/03,0.418
2015/09/04,0.377
2015/09/05,0.365
2015/09/06,0.28
2015/09/07,0.276
2015/09/08,0.264
2015/09/09,0.235
2015/09/10,0.256
2015/09/11,0.262
2015/09/12,0.34
2015/09/13,0.34
2015/09/14,0.329
2015/09/15,0.349
2015/09/16,0.344
2015/09/17,0.349
2015/09/18,0.337
2015/09/19,0.56
2015/09/20,0.697
2015/09/21,0.745
2015/09/22,0.76
2015/09/23,0.799
2015/09/24,0.645
2015/09/25,0.695
2015/09/26,0.659
2015/09/27,0.653
2015/09/28,0.639
2015/09/29,0.773
2015/09/30,0.771
2015/10/01,0.773
2015/10/02,0.794
2015/10/03,0.595
2015/10/04,0.436
2015/10/05,0.318
2015/10/06,0.327
2015/10/07,0.397
2015/10/08,0.397
2015/10/09,0.498
2015/10/10,0.555
2015/10/11,0.552
2015/10/12,0.554
2015/10/13,0.368
2015/10/14,0.384
2015/10/15,0.502
2015/10/16,0.486
2015/10/17,0.514
2015/10/18,0.489
2015/10/19,0.58
2015/10/20,0.688
2015/10/21,0.642
2015/10/22,0.639
2015/10/23,0.473
2015/10/24,0.421
2015/10/25,0.445
2015/10/26,0.511
2015/10/27,0.468
2015/10/28,0.491
2015/10/29,0.406
2015/10/30,0.532
2015/10/31,0.475
2015/11/01,0.473
2015/11/02,0.416
2015/11/03,0.229
2015/11/04,0.215
2015/11/05,0.221
2015/11/06,0.232
2015/11/07,0.218
2015/11/08,0.266
2015/11/09,0.22
2015/11/10,0.222
2015/11/11,0.245
2015/11/12,0.265
2015/11/13,0.202
2015/11/14,0.225
2015/11/15,0.242
2015/11/16,0.332
2015/11/17,0.335
2015/11/18,0.334
2015/11/19,0.412
2015/11/20,0.444
2015/11/21,0.527
2015/11/22,0.493
2015/11/23,0.48
2015/11/24,0.439
2015/11/25,0.446
2015/11/26,0.507
2015/11/27,0.703
2015/11/28,0.641
2015/11/29,0.654
2015/11/30,0.603
2015/12/01,0.615
2015/12/02,0.614
2015/12/03,0.536
2015/12/04,0.521
2015/12/05,0.527
2015/12/06,0.48
2015/12/07,0.488
2015/12/08,0.563
2015/12/09,0.568
2015/12/10,0.927
2015/12/11,0.679
2015/12/12,0.663
2015/12/13,0.732
2015/12/14,0.885
2015/12/15,0.941
2015/12/16,0.938
2015/12/17,0.815
2015/12/18,0.773
2015/12/19,0.781
2015/12/20,0.77
2015/12/21,0.75
2015/12/22,0.794
2015/12/23,0.804
2015/12/24,0.607
2015/12/25,0.609
2015/12/26,0.634
2015/12/27,0.774
2015/12/28,0.65
2015/12/29,0.562
2015/12/30,0.566
2015/12/31,0.647
2016/01/01,0.782
2016/01/02,0.813
2016/01/03,0.814
2016/01/04,0.936
2016/01/05,0.926
2016/01/06,0.991
2016/01/07,0.914
2016/01/08,0.964
2016/01/09,0.922
2016/01/10,0.629
2016/01/11,0.679
2016/01/12,0.722
2016/01/13,0.713
2016/01/14,0.824
2016/01/15,1.119
2016/01/16,1.137
2016/01/17,1.121
2016/01/18,1.052
2016/01/19,1.163
2016/01/20,1.133
2016/01/21,1.194
2016/01/22,1.221
2016/01/23,1.377
2016/01/24,1.345
2016/01/25,1.296
2016/01/26,1.236
2016/01/27,1.238
2016/01/28,1.119
2016/01/29,0.731
2016/01/30,0.803
2016/01/31,0.857
2016/02/01,0.829
2016/02/02,0.61
2016/02/03,0.602
2016/02/04,0.341
2016/02/05,0.386
2016/02/06,0.487
2016/02/07,0.491
2016/02/08,0.595
2016/02/09,0.578
2016/02/10,0.532
2016/02/11,0.402
2016/02/12,0.398
2016/02/13,0.443
2016/02/14,0.441
2016/02/15,0.503
2016/02/16,0.756
2016/02/17,0.764
2016/02/18,0.765
2016/02/19,0.781
2016/02/20,0.606
2016/02/21,0.874
2016/02/22,1.163
2016/02/23,1.153
2016/02/24,1.577
2016/02/25,1.215
2016/02/26,1.058
2016/02/27,1.016
2016/02/28,0.894
2016/02/29,0.876
2016/03/01,0.875
2016/03/02,0.893
2016/03/03,0.662
2016/03/04,0.734
2016/03/05,0.734
2016/03/06,0.698
2016/03/07,0.637
2016/03/08,0.675
2016/03/09,0.481
2016/03/10,0.481
2016/03/11,0.517
2016/03/12,0.52
2016/03/13,0.531
2016/03/14,0.456
2016/03/15,0.473
2016/03/16,0.459
2016/03/17,0.407
2016/03/18,0.459
2016/03/19,0.508
2016/03/20,0.509
2016/03/21,0.454
2016/03/22,0.441
2016/03/23,0.332
2016/03/24,0.308
2016/03/25,0.247
2016/03/26,0.266
2016/03/27,0.211
2016/03/28,0.335
2016/03/29,0.31
2016/03/30,0.301
2016/03/31,0.507
2016/04/01,0.489
2016/04/02,0.468
2016/04/03,0.475
2016/04/04,0.542
2016/04/05,0.555
2016/04/06,0.574
2016/04/07,0.605
2016/04/08,0.61
2016/04/09,0.651
2016/04/10,0.745
2016/04/11,0.658
2016/04/12,0.644
2016/04/13,0.692
2016/04/14,0.402
2016/04/15,0.466
2016/04/16,0.476
2016/04/17,0.445
2016/04/18,0.521
2016/04/19,0.517
2016/04/20,0.554
2016/04/21,0.5
2016/04/22,0.506
2016/04/23,0.497
2016/04/24,0.489
2016/04/25,0.648
2016/04/26,0.654
2016/04/27,0.666
2016/04/28,0.567
2016/04/29,0.634
2016/04/30,0.626
2016/05/01,0.605
2016/05/02,0.611
2016/05/03,0.614
2016/05/04,0.632
2016/05/05,0.65
2016/05/06,0.713
2016/05/07,0.713
2016/05/08,0.7
2016/05/09,0.548
2016/05/10,0.552
2016/05/11,0.474
2016/05/12,0.423
2016/05/13,0.42
2016/05/14,0.431
2016/05/15,0.495
2016/05/16,0.526
2016/05/17,0.558
2016/05/18,0.493
2016/05/19,0.85
2016/05/20,0.787
2016/05/21,0.788
2016/05/22,0.969
2016/05/23,1.067
2016/05/24,1.028
2016/05/25,0.985
2016/05/26,1.013
2016/05/27,1.015
2016/05/28,1.067
2016/05/29,1.059
2016/05/30,1.054
2016/05/31,1.182
2016/06/01,1.153
2016/06/02,0.884
2016/06/03,0.879
2016/06/04,1.175
2016/06/05,0.99
2016/06/06,0.859
2016/06/07,0.846
2016/06/08,0.847
2016/06/09,0.97
2016/06/10,0.964
2016/06/11,0.955
2016/06/12,0.954
2016/06/13,1.019
2016/06/14,0.94
2016/06/15,0.944
2016/06/16,0.912
2016/06/17,0.899
2016/06/18,0.467
2016/06/19,0.523
2016/06/20,0.485
2016/06/21,0.44
2016/06/22,0.622
2016/06/23,0.606
2016/06/24,0.756
2016/06/25,0.788
2016/06/26,0.788
2016/06/27,0.745
2016/06/28,0.643
2016/06/29,0.642
2016/06/30,0.642
2016/07/01,0.653
2016/07/02,0.63
2016/07/03,0.455
2016/07/04,0.384
2016/07/05,0.381
2016/07/06,0.27
2016/07/07,0.289
2016/07/08,0.153
2016/07/09,0.1
2016/07/10,0.119
2016/07/11,0.126
2016/07/12,0.132
2016/07/13,0.259
2016/07/14,0.259
2016/07/15,0.261
2016/07/16,0.302
2016/07/17,0.28
2016/07/18,0.269
2016/07/19,0.368
2016/07/20,0.382
2016/07/21,0.409
2016/07/22,0.482
2016/07/23,0.501
2016/07/24,0.523
2016/07/25,0.531
2016/07/26,0.542
2016/07/27,0.549
2016/07/28,0.538
2016/07/29,0.583
2016/07/30,0.572
2016/07/31,0.628
2016/08/01,0.681
2016/08/02,0.777
2016/08/03,0.964
2016/08/04,1.034
2016/08/05,1.216
2016/08/06,1.32
2016/08/07,1.139
2016/08/08,1.053
2016/08/09,1.151
2016/08/10,1.009
2016/08/11,0.955
2016/08/12,0.954
2016/08/13,0.527
2016/08/14,0.551
2016/08/15,0.565
2016/08/16,0.665
2016/08/17,0.906
2016/08/18,0.909
2016/08/19,0.811
2016/08/20,0.737
2016/08/21,0.805
2016/08/22,0.834
2016/08/23,0.565
2016/08/24,0.566
2016/08/25,0.711
2016/08/26,0.807
2016/08/27,0.737
2016/08/28,0.669
2016/08/29,0.673
2016/08/30,0.705
2016/08/31,0.5
2016/09/01,0.511
2016/09/02,0.508
2016/09/03,0.663
2016/09/04,0.828
2016/09/05,0.792
2016/09/06,0.815
2016/09/07,0.815
2016/09/08,0.728
2016/09/09,0.661
2016/09/10,0.682
2016/09/11,0.749
2016/09/12,0.808
2016/09/13,0.816
2016/09/14,0.745
2016/09/15,0.713
2016/09/16,0.755
2016/09/17,0.527
2016/09/18,0.391
2016/09/19,0.467
2016/09/20,0.392
2016/09/21,0.439
2016/09/22,0.459
2016/09/23,0.514
2016/09/24,0.559
2016/09/25,0.723
2016/09/26,0.698
2016/09/27,0.71
2016/09/28,0.712
2016/09/29,0.734
2016/09/30,0.711
2016/10/01,0.687
2016/10/02,0.708
2016/10/03,0.583
2016/10/04,0.589
2016/10/05,0.595
2016/10/06,0.558
2016/10/07,0.483
2016/10/08,0.498
2016/10/09,0.336
2016/10/10,0.671
2016/10/11,0.647
2016/10/12,0.655
2016/10/13,0.814
2016/10/14,0.852
2016/10/15,0.83
2016/10/16,0.923
2016/10/17,1.077
2016/10/18,1.055
2016/10/19,1.012
2016/10/20,0.884
2016/10/21,1.056
2016/10/22,0.85
2016/10/23,0.717
2016/10/24,0.622
2016/10/25,0.622
2016/10/26,0.613
2016/10/27,0.692
2016/10/28,0.716
2016/10/29,0.731
2016/10/30,0.8
2016/10/31,0.605
2016/11/01,0.586
2016/11/02,0.453
2016/11/03,0.398
2016/11/04,0.795
2016/11/05,0.791
2016/11/06,0.811
2016/11/07,0.81
2016/11/08,0.917
2016/11/09,0.885
2016/11/10,0.93
2016/11/11,0.979
2016/11/12,1.059
2016/11/13,0.994
2016/11/14,1.109
2016/11/15,1.104
2016/11/16,1.048
2016/11/17,1.054
2016/11/18,0.36
2016/11/19,0.399
2016/11/20,0.682
2016/11/21,0.736
2016/11/22,0.799
2016/11/23,0.799
2016/11/24,0.763
2016/11/25,0.726
2016/11/26,0.651
2016/11/27,0.642
2016/11/28,0.58
2016/11/29,0.565
2016/11/30,0.449
2016/12/01,0.404
2016/12/02,0.405
2016/12/03,0.551
2016/12/04,0.384
2016/12/05,0.348
2016/12/06,0.247
2016/12/07,0.34
2016/12/08,0.325
2016/12/09,0.426
2016/12/10,0.553
2016/12/11,0.78
2016/12/12,0.749
2016/12/13,0.875
2016/12/14,0.902
2016/12/15,1.145
2016/12/16,1.245
2016/12/17,1.146
2016/12/18,1.166
2016/12/19,1.164
2016/12/20,1.197
2016/12/21,1.071
2016/12/22,1.083
2016/12/23,1.032
2016/12/24,0.976
2016/12/25,0.752
2016/12/26,0.736
2016/12/27,0.537
2016/12/28,0.604
2016/12/29,0.424
2016/12/30,0.336
2016/12/31,0.324
2017/01/01,0.295
2017/01/02,0.306
2017/01/03,0.253
2017/01/04,0.248
2017/01/05,0.296
2017/01/06,0.312
2017/01/07,0.301
2017/01/08,0.311
2017/01/09,0.373
2017/01/10,0.382
2017/01/11,0.353
2017/01/12,0.426
2017/01/13,0.427
2017/01/14,0.483
2017/01/15,0.513
2017/01/16,0.547
2017/01/17,0.534
2017/01/18,0.541
2017/01/19,0.511
2017/01/20,0.658
2017/01/21,0.562
2017/01/22,0.58
2017/01/23,0.543
2017/01/24,0.591
2017/01/25,0.616
2017/01/26,0.607
2017/01/27,0.584
2017/01/28,0.589
2017/01/29,0.589
2017/01/30,0.648
2017/01/31,0.702
2017/02/01,0.842
2017/02/02,0.81
2017/02/03,0.682
2017/02/04,0.61
2017/02/05,0.537
2017/02/06,0.783
2017/02/07,0.78
2017/02/08,0.789
2017/02/09,0.844
2017/02/10,0.788
2017/02/11,0.84
2017/02/12,0.806
2017/02/13,0.839
2017/02/14,0.899
2017/02/15,0.635
2017/02/16,0.618
2017/02/17,0.62
2017/02/18,0.614
2017/02/19,0.657
2017/02/20,0.425
2017/02/21,0.464
2017/02/22,0.497
2017/02/23,0.383
2017/02/24,0.45
2017/02/25,0.504
2017/02/26,0.622
2017/02/27,0.603
2017/02/28,0.522
2017/03/01,0.494
2017/03/02,0.506
2017/03/03,0.506
2017/03/04,0.622
2017/03/05,0.537
2017/03/06,0.556
2017/03/07,0.509
2017/03/08,0.478
2017/03/09,0.481
2017/03/10,0.45
2017/03/11,0.379
2017/03/12,0.205
2017/03/13,0.203
2017/03/14,0.214
2017/03/15,0.22
2017/03/16,0.205
2017/03/17,0.213
2017/03/18,0.123
2017/03/19,0.172
2017/03/20,0.223
2017/03/21,0.242
2017/03/22,0.24
2017/03/23,0.24
2017/03/24,0.36
2017/03/25,0.482
2017/03/26,0.524
2017/03/27,0.646
2017/03/28,0.643
2017/03/29,0.672
2017/03/30,0.716
2017/03/31,0.791
2017/04/01,0.87
2017/04/02,0.822
2017/04/03,0.938
2017/04/04,1.163
2017/04/05,1.182
2017/04/06,1.182
2017/04/07,1.059
2017/04/08,1.018
2017/04/09,0.977
2017/04/10,0.88
2017/04/11,0.949
2017/04/12,0.922
2017/04/13,1.044
2017/04/14,1.013
2017/04/15,0.918
2017/04/16,0.892
2017/04/17,0.723
2017/04/18,0.525
2017/04/19,0.464
2017/04/20,0.484
2017/04/21,0.528
2017/04/22,0.5
2017/04/23,0.467
2017/04/24,0.661
2017/04/25,0.522
2017/04/26,0.553
2017/04/27,0.426
2017/04/28,0.443
2017/04/29,0.616
2017/04/30,0.623
2017/05/01,0.599
2017/05/02,0.627
2017/05/03,0.715
2017/05/04,0.773
2017/05/05,0.826
2017/05/06,0.931
2017/05/07,1.009
2017/05/08,0.878
2017/05/09,0.871
2017/05/10,0.879
2017/05/11,0.977
2017/05/12,0.882
2017/05/13,0.803
2017/05/14,0.831
2017/05/15,0.882
2017/05/16,1.045
2017/05/17,0.879
2017/05/18,0.874
2017/05/19,0.663
2017/05/20,0.649
2017/05/21,0.63
2017/05/22,0.499
2017/05/23,0.554
2017/05/24,0.548
2017/05/25,0.443
2017/05/26,0.444
2017/05/27,0.477
2017/05/28,0.48
2017/05/29,0.438
2017/05/30,0.333
2017/05/31,0.337
2017/06/01,0.269
2017/06/02,0.319
2017/06/03,0.474
2017/06/04,0.419
2017/06/05,0.346
2017/06/06,0.375
2017/06/07,0.359
2017/06/08,0.36
2017/06/09,0.371
2017/06/10,0.487
2017/06/11,0.535
2017/06/12,0.558
2017/06/13,0.557
2017/06/14,0.615
2017/06/15,0.56
2017/06/16,0.552
2017/06/17,0.291
2017/06/18,0.27
2017/06/19,0.216
2017/06/20,0.26
2017/06/21,0.193
2017/06/22,0.106
2017/06/23,0.159
2017/06/24,0.153
2017/06/25,0.389
2017/06/26,0.385
2017/06/27,0.44
2017/06/28,0.498
2017/06/29,0.712
2017/06/30,0.749
