Date,fee_to_reward14trxUSD
2013/11/22,-1.164
2013/11/23,-1.428
2013/11/24,-1.686
2013/11/25,-1.921
2013/11/26,-2.089
2013/11/27,-2.185
2013/11/28,-2.23
2013/11/29,-2.254
2013/11/30,-2.295
2013/12/01,-2.362
2013/12/02,-2.405
2013/12/03,-2.459
2013/12/04,-2.495
2013/12/05,-2.5
2013/12/06,-2.527
2013/12/07,-2.445
2013/12/08,-2.45
2013/12/09,-2.465
2013/12/10,-2.49
2013/12/11,-2.499
2013/12/12,-2.517
2013/12/13,-2.539
2013/12/14,-2.596
2013/12/15,-2.669
2013/12/16,-2.728
2013/12/17,-2.777
2013/12/18,-2.784
2013/12/19,-2.791
2013/12/20,-2.763
2013/12/21,-2.732
2013/12/22,-2.712
2013/12/23,-2.691
2013/12/24,-2.667
2013/12/25,-2.628
2013/12/26,-2.579
2013/12/27,-2.536
2013/12/28,-2.473
2013/12/29,-2.373
2013/12/30,-2.289
2013/12/31,-2.234
2014/01/01,-2.231
2014/01/02,-2.125
2014/01/03,-1.987
2014/01/04,-1.826
2014/01/05,-1.689
2014/01/06,-1.347
2014/01/07,-1.062
2014/01/08,-0.863
2014/01/09,-0.761
2014/01/10,-0.714
2014/01/11,-0.727
2014/01/12,-0.782
2014/01/13,-0.824
2014/01/14,-0.774
2014/01/15,-0.685
2014/01/16,-0.629
2014/01/17,-0.524
2014/01/18,-0.458
2014/01/19,-0.436
2014/01/20,-0.411
2014/01/21,-0.34
2014/01/22,-0.291
2014/01/23,-0.205
2014/01/24,-0.139
2014/01/25,-0.117
2014/01/26,-0.107
2014/01/27,-0.105
2014/01/28,-0.066
2014/01/29,-0.018
2014/01/30,0
2014/01/31,0.004
2014/02/01,-0.053
2014/02/02,-0.154
2014/02/03,-0.251
2014/02/04,-0.296
2014/02/05,-0.305
2014/02/06,-0.289
2014/02/07,-0.207
2014/02/08,-0.18
2014/02/09,-0.16
2014/02/10,-0.124
2014/02/11,-0.093
2014/02/12,-0.034
2014/02/13,0.005
2014/02/14,0.062
2014/02/15,0.061
2014/02/16,-0.006
2014/02/17,0.169
2014/02/18,0.281
2014/02/19,0.319
2014/02/20,0.34
2014/02/21,0.37
2014/02/22,0.336
2014/02/23,0.271
2014/02/24,0.213
2014/02/25,0.25
2014/02/26,0.26
2014/02/27,0.241
2014/02/28,0.243
2014/03/01,0.248
2014/03/02,0.226
2014/03/03,0.3
2014/03/04,0.43
2014/03/05,0.518
2014/03/06,0.553
2014/03/07,0.548
2014/03/08,0.475
2014/03/09,0.36
2014/03/10,0.336
2014/03/11,0.32
2014/03/12,0.309
2014/03/13,0.3
2014/03/14,0.325
2014/03/15,0.271
2014/03/16,0.184
2014/03/17,0.104
2014/03/18,-0.007
2014/03/19,-0.085
2014/03/20,-0.157
2014/03/21,-0.216
2014/03/22,-0.198
2014/03/23,-0.27
2014/03/24,-0.35
2014/03/25,-0.366
2014/03/26,-0.332
2014/03/27,-0.308
2014/03/28,-0.317
2014/03/29,-0.387
2014/03/30,-0.432
2014/03/31,-0.48
2014/04/01,-0.52
2014/04/02,-0.567
2014/04/03,-0.619
2014/04/04,-0.66
2014/04/05,-0.703
2014/04/06,-0.735
2014/04/07,-0.681
2014/04/08,-0.523
2014/04/09,-0.255
2014/04/10,-0.026
2014/04/11,0.136
2014/04/12,0.167
2014/04/13,0.106
2014/04/14,0.063
2014/04/15,0.065
2014/04/16,0.094
2014/04/17,0.136
2014/04/18,0.146
2014/04/19,0.144
2014/04/20,0.08
2014/04/21,0.015
2014/04/22,0.029
2014/04/23,0.061
2014/04/24,0.135
2014/04/25,0.161
2014/04/26,0.099
2014/04/27,0.014
2014/04/28,-0.031
2014/04/29,-0.078
2014/04/30,-0.063
2014/05/01,-0.105
2014/05/02,-0.145
2014/05/03,-0.187
2014/05/04,-0.248
2014/05/05,-0.191
2014/05/06,-0.151
2014/05/07,-0.1
2014/05/08,-0.056
2014/05/09,0.013
2014/05/10,-0.011
2014/05/11,-0.072
2014/05/12,-0.091
2014/05/13,-0.107
2014/05/14,-0.108
2014/05/15,-0.116
2014/05/16,-0.158
2014/05/17,-0.253
2014/05/18,-0.387
2014/05/19,-0.488
2014/05/20,-0.538
2014/05/21,-0.559
2014/05/22,-0.555
2014/05/23,-0.525
2014/05/24,-0.49
2014/05/25,-0.483
2014/05/26,-0.443
2014/05/27,-0.351
2014/05/28,-0.249
2014/05/29,-0.138
2014/05/30,-0.074
2014/05/31,-0.057
2014/06/01,-0.084
2014/06/02,-0.142
2014/06/03,-0.168
2014/06/04,-0.202
2014/06/05,-0.191
2014/06/06,-0.162
2014/06/07,-0.19
2014/06/08,-0.227
2014/06/09,-0.247
2014/06/10,-0.26
2014/06/11,-0.242
2014/06/12,-0.211
2014/06/13,-0.187
2014/06/14,-0.231
2014/06/15,-0.322
2014/06/16,-0.394
2014/06/17,-0.443
2014/06/18,-0.422
2014/06/19,-0.391
2014/06/20,-0.396
2014/06/21,-0.452
2014/06/22,-0.535
2014/06/23,-0.585
2014/06/24,-0.626
2014/06/25,-0.635
2014/06/26,-0.643
2014/06/27,-0.667
2014/06/28,-0.71
2014/06/29,-0.748
2014/06/30,-0.655
2014/07/01,-0.449
2014/07/02,-0.195
2014/07/03,0.028
2014/07/04,0.153
2014/07/05,0.187
2014/07/06,0.195
2014/07/07,0.221
2014/07/08,0.281
2014/07/09,0.32
2014/07/10,0.358
2014/07/11,0.374
2014/07/12,0.324
2014/07/13,0.245
2014/07/14,0.25
2014/07/15,0.279
2014/07/16,0.351
2014/07/17,0.38
2014/07/18,0.383
2014/07/19,0.331
2014/07/20,0.242
2014/07/21,0.17
2014/07/22,0.16
2014/07/23,0.165
2014/07/24,0.178
2014/07/25,0.156
2014/07/26,0.118
2014/07/27,0.048
2014/07/28,-0.003
2014/07/29,-0.036
2014/07/30,-0.076
2014/07/31,-0.087
2014/08/01,-0.096
2014/08/02,-0.158
2014/08/03,-0.238
2014/08/04,-0.221
2014/08/05,-0.13
2014/08/06,-0.027
2014/08/07,0.04
2014/08/08,0.086
2014/08/09,0.05
2014/08/10,-0.022
2014/08/11,-0.075
2014/08/12,-0.097
2014/08/13,-0.05
2014/08/14,-0.022
2014/08/15,0.01
2014/08/16,0.077
2014/08/17,0.627
2014/08/18,0.914
2014/08/19,1.045
2014/08/20,1.073
2014/08/21,1.026
2014/08/22,0.931
2014/08/23,0.758
2014/08/24,0.572
2014/08/25,0.57
2014/08/26,0.516
2014/08/27,0.434
2014/08/28,0.312
2014/08/29,0.174
2014/08/30,-0.004
2014/08/31,-0.207
2014/09/01,-0.316
2014/09/02,-0.361
2014/09/03,-0.402
2014/09/04,-0.423
2014/09/05,-0.41
2014/09/06,-0.448
2014/09/07,-0.279
2014/09/08,-0.118
2014/09/09,0.067
2014/09/10,0.209
2014/09/11,0.246
2014/09/12,0.244
2014/09/13,0.162
2014/09/14,0.092
2014/09/15,0.052
2014/09/16,0.054
2014/09/17,0.027
2014/09/18,-0.01
2014/09/19,-0.072
2014/09/20,-0.159
2014/09/21,-0.264
2014/09/22,-0.333
2014/09/23,-0.326
2014/09/24,-0.288
2014/09/25,-0.238
2014/09/26,0.715
2014/09/27,1.306
2014/09/28,1.636
2014/09/29,1.794
2014/09/30,1.802
2014/10/01,1.723
2014/10/02,1.586
2014/10/03,1.421
2014/10/04,1.241
2014/10/05,1.027
2014/10/06,0.822
2014/10/07,0.691
2014/10/08,0.578
2014/10/09,0.497
2014/10/10,0.414
2014/10/11,0.3
2014/10/12,0.178
2014/10/13,0.082
2014/10/14,0.052
2014/10/15,0.019
2014/10/16,-0.018
2014/10/17,-0.054
2014/10/18,-0.141
2014/10/19,-0.211
2014/10/20,-0.227
2014/10/21,-0.231
2014/10/22,-0.241
2014/10/23,-0.241
2014/10/24,-0.253
2014/10/25,-0.287
2014/10/26,-0.285
2014/10/27,-0.271
2014/10/28,-0.217
2014/10/29,-0.151
2014/10/30,-0.11
2014/10/31,-0.124
2014/11/01,-0.142
2014/11/02,-0.155
2014/11/03,-0.118
2014/11/04,-0.091
2014/11/05,-0.033
2014/11/06,0.033
2014/11/07,0.089
2014/11/08,0.082
2014/11/09,0.118
2014/11/10,0.154
2014/11/11,0.223
2014/11/12,0.307
2014/11/13,0.385
2014/11/14,0.416
2014/11/15,0.399
2014/11/16,0.345
2014/11/17,0.343
2014/11/18,0.32
2014/11/19,0.306
2014/11/20,0.306
2014/11/21,0.325
2014/11/22,0.277
2014/11/23,0.222
2014/11/24,0.177
2014/11/25,0.149
2014/11/26,0.125
2014/11/27,0.093
2014/11/28,0.041
2014/11/29,-0.042
2014/11/30,-0.118
2014/12/01,-0.113
2014/12/02,-0.088
2014/12/03,0.01
2014/12/04,0.108
2014/12/05,0.142
2014/12/06,0.139
2014/12/07,0.124
2014/12/08,0.129
2014/12/09,0.125
2014/12/10,0.111
2014/12/11,0.075
2014/12/12,0.028
2014/12/13,-0.052
2014/12/14,-0.111
2014/12/15,-0.115
2014/12/16,-0.07
2014/12/17,0.041
2014/12/18,0.157
2014/12/19,0.276
2014/12/20,0.342
2014/12/21,0.357
2014/12/22,0.337
2014/12/23,0.317
2014/12/24,0.242
2014/12/25,0.098
2014/12/26,0.093
2014/12/27,0.143
2014/12/28,0.12
2014/12/29,0.09
2014/12/30,0.062
2014/12/31,-0.002
2015/01/01,-0.154
2015/01/02,-0.297
2015/01/03,-0.423
2015/01/04,-0.393
2015/01/05,-0.322
2015/01/06,-0.282
2015/01/07,-0.238
2015/01/08,-0.142
2015/01/09,-0.022
2015/01/10,0.095
2015/01/11,0.161
2015/01/12,0.569
2015/01/13,0.886
2015/01/14,1.078
2015/01/15,1.201
2015/01/16,1.246
2015/01/17,1.215
2015/01/18,1.12
2015/01/19,1.011
2015/01/20,0.948
2015/01/21,0.839
2015/01/22,0.728
2015/01/23,0.645
2015/01/24,0.538
2015/01/25,0.455
2015/01/26,0.437
2015/01/27,0.385
2015/01/28,0.259
2015/01/29,0.1
2015/01/30,-0.057
2015/01/31,-0.219
2015/02/01,-0.384
2015/02/02,-0.529
2015/02/03,-0.596
2015/02/04,-0.664
2015/02/05,-0.735
2015/02/06,-0.828
2015/02/07,-0.91
2015/02/08,-0.945
2015/02/09,-0.935
2015/02/10,-0.877
2015/02/11,-0.808
2015/02/12,-0.696
2015/02/13,-0.525
2015/02/14,-0.385
2015/02/15,-0.26
2015/02/16,-0.151
2015/02/17,-0.035
2015/02/18,0.035
2015/02/19,0.052
2015/02/20,0.068
2015/02/21,0.072
2015/02/22,0.044
2015/02/23,0.048
2015/02/24,0.096
2015/02/25,0.131
2015/02/26,0.149
2015/02/27,0.158
2015/02/28,0.161
2015/03/01,0.171
2015/03/02,0.179
2015/03/03,0.189
2015/03/04,0.211
2015/03/05,0.262
2015/03/06,0.33
2015/03/07,0.354
2015/03/08,0.326
2015/03/09,0.327
2015/03/10,0.324
2015/03/11,0.316
2015/03/12,0.321
2015/03/13,0.302
2015/03/14,0.268
2015/03/15,0.201
2015/03/16,0.176
2015/03/17,0.182
2015/03/18,0.18
2015/03/19,0.225
2015/03/20,0.292
2015/03/21,0.295
2015/03/22,0.268
2015/03/23,0.291
2015/03/24,0.244
2015/03/25,0.196
2015/03/26,0.153
2015/03/27,0.074
2015/03/28,-0.015
2015/03/29,-0.111
2015/03/30,-0.147
2015/03/31,-0.141
2015/04/01,-0.064
2015/04/02,-0.022
2015/04/03,0.014
2015/04/04,0.014
2015/04/05,0.016
2015/04/06,0.083
2015/04/07,0.132
2015/04/08,0.227
2015/04/09,0.377
2015/04/10,0.65
2015/04/11,0.833
2015/04/12,0.927
2015/04/13,0.957
2015/04/14,0.936
2015/04/15,0.925
2015/04/16,0.862
2015/04/17,0.8
2015/04/18,0.684
2015/04/19,0.535
2015/04/20,0.418
2015/04/21,0.303
2015/04/22,0.204
2015/04/23,0.156
2015/04/24,0.152
2015/04/25,1.193
2015/04/26,1.753
2015/04/27,2.01
2015/04/28,2.037
2015/04/29,1.972
2015/04/30,1.834
2015/05/01,1.592
2015/05/02,1.302
2015/05/03,0.98
2015/05/04,0.709
2015/05/05,0.46
2015/05/06,0.222
2015/05/07,0.028
2015/05/08,-0.133
2015/05/09,-0.278
2015/05/10,-0.375
2015/05/11,-0.454
2015/05/12,-0.523
2015/05/13,-0.602
2015/05/14,-0.691
2015/05/15,-0.76
2015/05/16,-0.819
2015/05/17,-0.909
2015/05/18,-0.965
2015/05/19,-0.958
2015/05/20,-0.942
2015/05/21,-0.938
2015/05/22,-0.905
2015/05/23,-0.846
2015/05/24,-0.815
2015/05/25,-0.766
2015/05/26,-0.673
2015/05/27,-0.573
2015/05/28,-0.457
2015/05/29,-0.351
2015/05/30,-0.234
2015/05/31,0.182
2015/06/01,0.557
2015/06/02,0.794
2015/06/03,0.935
2015/06/04,0.987
2015/06/05,0.97
2015/06/06,0.836
2015/06/07,0.648
2015/06/08,0.481
2015/06/09,0.347
2015/06/10,0.244
2015/06/11,0.186
2015/06/12,0.159
2015/06/13,0.107
2015/06/14,0.046
2015/06/15,0.04
2015/06/16,0.134
2015/06/17,0.245
2015/06/18,0.412
2015/06/19,0.626
2015/06/20,0.718
2015/06/21,0.724
2015/06/22,0.804
2015/06/23,0.832
2015/06/24,0.769
2015/06/25,0.659
2015/06/26,0.539
2015/06/27,0.439
2015/06/28,0.318
2015/06/29,0.233
2015/06/30,0.307
2015/07/01,0.392
2015/07/02,0.477
2015/07/03,0.528
2015/07/04,0.509
2015/07/05,0.5
2015/07/06,0.582
2015/07/07,0.938
2015/07/08,1.43
2015/07/09,1.947
2015/07/10,2.334
2015/07/11,2.635
2015/07/12,2.96
2015/07/13,3.088
2015/07/14,3.056
2015/07/15,2.876
2015/07/16,2.659
2015/07/17,2.371
2015/07/18,2.225
2015/07/19,1.949
2015/07/20,1.773
2015/07/21,1.592
2015/07/22,1.383
2015/07/23,1.181
2015/07/24,0.926
2015/07/25,0.643
2015/07/26,0.372
2015/07/27,0.198
2015/07/28,0.087
2015/07/29,0.083
2015/07/30,0.146
2015/07/31,0.244
2015/08/01,0.312
2015/08/02,0.27
2015/08/03,0.199
2015/08/04,0.214
2015/08/05,0.28
2015/08/06,0.379
2015/08/07,0.404
2015/08/08,0.327
2015/08/09,0.182
2015/08/10,0.044
2015/08/11,-0.096
2015/08/12,-0.181
2015/08/13,-0.267
2015/08/14,-0.346
2015/08/15,-0.44
2015/08/16,-0.555
2015/08/17,-0.651
2015/08/18,-0.702
2015/08/19,-0.752
2015/08/20,-0.778
2015/08/21,-0.822
2015/08/22,-0.875
2015/08/23,-0.913
2015/08/24,-0.919
2015/08/25,-0.88
2015/08/26,-0.849
2015/08/27,-0.8
2015/08/28,-0.761
2015/08/29,-0.76
2015/08/30,-0.788
2015/08/31,-0.771
2015/09/01,-0.74
2015/09/02,-0.467
2015/09/03,-0.24
2015/09/04,-0.095
2015/09/05,0.027
2015/09/06,0.076
2015/09/07,0.135
2015/09/08,0.187
2015/09/09,0.224
2015/09/10,0.221
2015/09/11,0.298
2015/09/12,0.387
2015/09/13,0.416
2015/09/14,0.452
2015/09/15,0.457
2015/09/16,0.445
2015/09/17,0.428
2015/09/18,0.387
2015/09/19,0.333
2015/09/20,0.263
2015/09/21,0.252
2015/09/22,0.227
2015/09/23,0.173
2015/09/24,0.117
2015/09/25,0.054
2015/09/26,-0.007
2015/09/27,-0.091
2015/09/28,-0.14
2015/09/29,-0.197
2015/09/30,-0.227
2015/10/01,-0.22
2015/10/02,-0.196
2015/10/03,-0.211
2015/10/04,-0.282
2015/10/05,-0.35
2015/10/06,-0.375
2015/10/07,-0.362
2015/10/08,-0.318
2015/10/09,-0.265
2015/10/10,-0.247
2015/10/11,-0.282
2015/10/12,-0.287
2015/10/13,-0.268
2015/10/14,-0.237
2015/10/15,-0.211
2015/10/16,-0.152
2015/10/17,-0.074
2015/10/18,-0.04
2015/10/19,-0.02
2015/10/20,0.094
2015/10/21,0.195
2015/10/22,0.284
2015/10/23,0.352
2015/10/24,0.392
2015/10/25,0.377
2015/10/26,0.33
2015/10/27,0.31
2015/10/28,0.333
2015/10/29,0.393
2015/10/30,0.422
2015/10/31,0.439
2015/11/01,0.425
2015/11/02,0.442
2015/11/03,0.482
2015/11/04,0.619
2015/11/05,0.739
2015/11/06,0.825
2015/11/07,0.815
2015/11/08,0.742
2015/11/09,0.669
2015/11/10,0.599
2015/11/11,0.492
2015/11/12,0.358
2015/11/13,0.213
2015/11/14,0.081
2015/11/15,-0.069
2015/11/16,-0.205
2015/11/17,-0.306
2015/11/18,-0.375
2015/11/19,-0.408
2015/11/20,-0.456
2015/11/21,-0.533
2015/11/22,-0.627
2015/11/23,-0.7
2015/11/24,-0.748
2015/11/25,-0.755
2015/11/26,-0.758
2015/11/27,-0.703
2015/11/28,-0.647
2015/11/29,-0.622
2015/11/30,-0.534
2015/12/01,-0.44
2015/12/02,-0.326
2015/12/03,-0.193
2015/12/04,-0.084
2015/12/05,-0.007
2015/12/06,0.062
2015/12/07,0.167
2015/12/08,0.24
2015/12/09,0.333
2015/12/10,0.361
2015/12/11,0.481
2015/12/12,0.597
2015/12/13,0.709
2015/12/14,0.778
2015/12/15,0.827
2015/12/16,0.872
2015/12/17,0.926
2015/12/18,0.955
2015/12/19,0.967
2015/12/20,0.938
2015/12/21,0.97
2015/12/22,1.018
2015/12/23,1.061
2015/12/24,1.107
2015/12/25,1.056
2015/12/26,0.944
2015/12/27,0.741
2015/12/28,0.571
2015/12/29,0.421
2015/12/30,0.277
2015/12/31,0.136
2016/01/01,-0.034
2016/01/02,-0.136
2016/01/03,-0.247
2016/01/04,-0.352
2016/01/05,-0.409
2016/01/06,-0.419
2016/01/07,-0.356
2016/01/08,-0.319
2016/01/09,-0.286
2016/01/10,-0.304
2016/01/11,-0.293
2016/01/12,-0.273
2016/01/13,-0.214
2016/01/14,-0.125
2016/01/15,0.044
2016/01/16,0.2
2016/01/17,0.333
2016/01/18,0.431
2016/01/19,0.578
2016/01/20,0.756
2016/01/21,1.01
2016/01/22,1.171
2016/01/23,1.214
2016/01/24,1.2
2016/01/25,1.199
2016/01/26,1.214
2016/01/27,1.258
2016/01/28,1.322
2016/01/29,1.343
2016/01/30,1.262
2016/01/31,1.1
2016/02/01,1.05
2016/02/02,1.047
2016/02/03,0.998
2016/02/04,0.898
2016/02/05,0.771
2016/02/06,0.606
2016/02/07,0.442
2016/02/08,0.346
2016/02/09,0.252
2016/02/10,0.199
2016/02/11,0.133
2016/02/12,0.06
2016/02/13,-0.019
2016/02/14,-0.109
2016/02/15,-0.141
2016/02/16,-0.107
2016/02/17,-0.053
2016/02/18,-0.012
2016/02/19,0.074
2016/02/20,0.146
2016/02/21,0.243
2016/02/22,0.39
2016/02/23,0.557
2016/02/24,0.757
2016/02/25,0.879
2016/02/26,0.949
2016/02/27,0.936
2016/02/28,0.937
2016/02/29,1.017
2016/03/01,1.147
2016/03/02,1.433
2016/03/03,1.65
2016/03/04,1.737
2016/03/05,1.799
2016/03/06,1.716
2016/03/07,1.597
2016/03/08,1.428
2016/03/09,1.261
2016/03/10,1.055
2016/03/11,0.821
2016/03/12,0.573
2016/03/13,0.348
2016/03/14,0.15
2016/03/15,-0.026
2016/03/16,-0.143
2016/03/17,-0.206
2016/03/18,-0.241
2016/03/19,-0.302
2016/03/20,-0.391
2016/03/21,-0.447
2016/03/22,-0.483
2016/03/23,-0.527
2016/03/24,-0.568
2016/03/25,-0.635
2016/03/26,-0.706
2016/03/27,-0.782
2016/03/28,-0.822
2016/03/29,-0.759
2016/03/30,-0.672
2016/03/31,-0.526
2016/04/01,-0.364
2016/04/02,-0.189
2016/04/03,-0.055
2016/04/04,0.018
2016/04/05,0.076
2016/04/06,0.173
2016/04/07,0.249
2016/04/08,0.292
2016/04/09,0.249
2016/04/10,0.126
2016/04/11,0.064
2016/04/12,0.057
2016/04/13,0.035
2016/04/14,0
2016/04/15,-0.005
2016/04/16,-0.047
2016/04/17,-0.135
2016/04/18,-0.143
2016/04/19,-0.146
2016/04/20,-0.168
2016/04/21,-0.184
2016/04/22,-0.183
2016/04/23,-0.225
2016/04/24,-0.275
2016/04/25,-0.257
2016/04/26,1.215
2016/04/27,2.137
2016/04/28,2.638
2016/04/29,2.796
2016/04/30,2.702
2016/05/01,2.416
2016/05/02,2.074
2016/05/03,1.72
2016/05/04,1.364
2016/05/05,1.026
2016/05/06,0.705
2016/05/07,0.395
2016/05/08,0.075
2016/05/09,-0.216
2016/05/10,-0.433
2016/05/11,-0.565
2016/05/12,-0.639
2016/05/13,-0.686
2016/05/14,-0.698
2016/05/15,-0.689
2016/05/16,-0.595
2016/05/17,-0.459
2016/05/18,-0.322
2016/05/19,-0.139
2016/05/20,-0.009
2016/05/21,0.117
2016/05/22,0.12
2016/05/23,0.089
2016/05/24,0.106
2016/05/25,0.173
2016/05/26,0.254
2016/05/27,0.405
2016/05/28,0.513
2016/05/29,0.542
2016/05/30,0.568
2016/05/31,0.595
2016/06/01,0.608
2016/06/02,0.629
2016/06/03,0.628
2016/06/04,0.614
2016/06/05,0.508
2016/06/06,0.376
2016/06/07,0.278
2016/06/08,0.19
2016/06/09,0.095
2016/06/10,0.027
2016/06/11,-0.065
2016/06/12,-0.128
2016/06/13,-0.145
2016/06/14,-0.051
2016/06/15,0.127
2016/06/16,0.353
2016/06/17,0.581
2016/06/18,0.746
2016/06/19,0.802
2016/06/20,0.852
2016/06/21,0.921
2016/06/22,1.054
2016/06/23,1.172
2016/06/24,1.293
2016/06/25,1.288
2016/06/26,1.199
2016/06/27,1.087
2016/06/28,0.95
2016/06/29,0.818
2016/06/30,0.69
2016/07/01,0.546
2016/07/02,0.388
2016/07/03,0.194
2016/07/04,0.025
2016/07/05,-0.109
2016/07/06,-0.207
2016/07/07,-0.27
2016/07/08,-0.315
2016/07/09,-0.354
2016/07/10,-0.323
2016/07/11,-0.081
2016/07/12,0.243
2016/07/13,0.66
2016/07/14,1.105
2016/07/15,1.537
2016/07/16,1.835
2016/07/17,2.023
2016/07/18,2.202
2016/07/19,2.437
2016/07/20,2.626
2016/07/21,2.788
2016/07/22,2.957
2016/07/23,3.064
2016/07/24,3.073
2016/07/25,3.112
2016/07/26,3.166
2016/07/27,3.239
2016/07/28,3.261
2016/07/29,3.212
2016/07/30,3.156
2016/07/31,3.033
2016/08/01,2.873
2016/08/02,2.724
2016/08/03,2.537
2016/08/04,2.331
2016/08/05,2.111
2016/08/06,1.842
2016/08/07,1.608
2016/08/08,1.477
2016/08/09,1.421
2016/08/10,1.356
2016/08/11,1.303
2016/08/12,1.226
2016/08/13,1.087
2016/08/14,0.912
2016/08/15,0.767
2016/08/16,0.721
2016/08/17,0.73
2016/08/18,0.721
2016/08/19,0.712
2016/08/20,0.637
2016/08/21,0.482
2016/08/22,0.333
2016/08/23,0.218
2016/08/24,0.112
2016/08/25,0.051
2016/08/26,0.011
2016/08/27,-0.056
2016/08/28,-0.17
2016/08/29,-0.254
2016/08/30,-0.323
2016/08/31,-0.353
2016/09/01,-0.361
2016/09/02,-0.392
2016/09/03,-0.419
2016/09/04,-0.518
2016/09/05,-0.561
2016/09/06,-0.566
2016/09/07,-0.559
2016/09/08,-0.545
2016/09/09,-0.51
2016/09/10,-0.521
2016/09/11,-0.584
2016/09/12,-0.647
2016/09/13,-0.671
2016/09/14,-0.673
2016/09/15,-0.664
2016/09/16,-0.609
2016/09/17,-0.582
2016/09/18,-0.566
2016/09/19,-0.487
2016/09/20,-0.391
2016/09/21,-0.321
2016/09/22,-0.243
2016/09/23,-0.163
2016/09/24,-0.135
2016/09/25,-0.19
2016/09/26,-0.225
2016/09/27,-0.255
2016/09/28,-0.245
2016/09/29,-0.187
2016/09/30,-0.097
2016/10/01,-0.051
2016/10/02,-0.034
2016/10/03,0.032
2016/10/04,0.098
2016/10/05,0.153
2016/10/06,0.224
2016/10/07,0.313
2016/10/08,0.35
2016/10/09,0.33
2016/10/10,0.376
2016/10/11,0.479
2016/10/12,0.554
2016/10/13,0.632
2016/10/14,0.694
2016/10/15,0.707
2016/10/16,0.689
2016/10/17,0.721
2016/10/18,0.74
2016/10/19,0.747
2016/10/20,0.831
2016/10/21,0.852
2016/10/22,0.822
2016/10/23,0.77
2016/10/24,0.754
2016/10/25,0.83
2016/10/26,1.045
2016/10/27,1.231
2016/10/28,1.317
2016/10/29,1.306
2016/10/30,1.178
2016/10/31,1.048
2016/11/01,0.936
2016/11/02,0.86
2016/11/03,0.769
2016/11/04,0.767
2016/11/05,0.721
2016/11/06,0.631
2016/11/07,0.586
2016/11/08,0.529
2016/11/09,0.484
2016/11/10,0.413
2016/11/11,0.31
2016/11/12,0.167
2016/11/13,0.026
2016/11/14,-0.098
2016/11/15,-0.18
2016/11/16,-0.254
2016/11/17,-0.279
2016/11/18,-0.268
2016/11/19,-0.258
2016/11/20,-0.22
2016/11/21,-0.119
2016/11/22,0.051
2016/11/23,0.251
2016/11/24,0.498
2016/11/25,0.79
2016/11/26,0.99
2016/11/27,1.075
2016/11/28,1.123
2016/11/29,1.146
2016/11/30,1.157
2016/12/01,1.158
2016/12/02,1.203
2016/12/03,1.171
2016/12/04,1.104
2016/12/05,1.044
2016/12/06,1.025
2016/12/07,0.964
2016/12/08,0.875
2016/12/09,0.808
2016/12/10,0.736
2016/12/11,0.573
2016/12/12,0.428
2016/12/13,0.281
2016/12/14,0.189
2016/12/15,0.173
2016/12/16,0.186
2016/12/17,0.159
2016/12/18,0.109
2016/12/19,0.087
2016/12/20,0.101
2016/12/21,0.133
2016/12/22,0.154
2016/12/23,0.166
2016/12/24,0.152
2016/12/25,0.039
2016/12/26,-0.047
2016/12/27,-0.104
2016/12/28,-0.141
2016/12/29,-0.134
2016/12/30,-0.126
2016/12/31,-0.146
2017/01/01,-0.233
2017/01/02,-0.255
2017/01/03,-0.231
2017/01/04,0.006
2017/01/05,0.224
2017/01/06,0.407
2017/01/07,0.548
2017/01/08,0.576
2017/01/09,0.599
2017/01/10,0.615
2017/01/11,0.619
2017/01/12,0.573
2017/01/13,0.507
2017/01/14,0.383
2017/01/15,0.223
2017/01/16,0.088
2017/01/17,0.001
2017/01/18,-0.041
2017/01/19,-0.077
2017/01/20,-0.137
2017/01/21,-0.221
2017/01/22,-0.324
2017/01/23,-0.336
2017/01/24,-0.232
2017/01/25,-0.073
2017/01/26,0.078
2017/01/27,0.174
2017/01/28,0.273
2017/01/29,0.34
2017/01/30,0.453
2017/01/31,0.611
2017/02/01,0.722
2017/02/02,0.828
2017/02/03,0.978
2017/02/04,1.107
2017/02/05,1.177
2017/02/06,1.318
2017/02/07,1.459
2017/02/08,1.57
2017/02/09,1.638
2017/02/10,1.647
2017/02/11,1.583
2017/02/12,1.443
2017/02/13,1.291
2017/02/14,1.134
2017/02/15,1.014
2017/02/16,0.964
2017/02/17,0.95
2017/02/18,0.934
2017/02/19,0.905
2017/02/20,0.894
2017/02/21,0.923
2017/02/22,1.001
2017/02/23,1.124
2017/02/24,1.258
2017/02/25,1.332
2017/02/26,1.304
2017/02/27,1.312
2017/02/28,1.367
2017/03/01,1.467
2017/03/02,1.584
2017/03/03,1.723
2017/03/04,1.851
2017/03/05,1.918
2017/03/06,1.978
2017/03/07,2.038
2017/03/08,2.065
2017/03/09,2.056
2017/03/10,2.027
2017/03/11,1.948
2017/03/12,1.798
2017/03/13,1.658
2017/03/14,1.548
2017/03/15,1.461
2017/03/16,1.399
2017/03/17,1.33
2017/03/18,1.225
2017/03/19,1.084
2017/03/20,1
2017/03/21,0.951
2017/03/22,0.911
2017/03/23,0.867
2017/03/24,0.777
2017/03/25,0.671
2017/03/26,0.49
2017/03/27,0.352
2017/03/28,0.252
2017/03/29,0.186
2017/03/30,0.1
2017/03/31,0.059
