Date,sentbyaddress30mom
2014/04/30,-5145
2014/05/01,-17675
2014/05/02,-27490
2014/05/03,-19378
2014/05/04,-47556
2014/05/05,-5455
2014/05/06,8051
2014/05/07,2114
2014/05/08,-510
2014/05/09,-16585
2014/05/10,-35800
2014/05/11,-36774
2014/05/12,10780
2014/05/13,1115
2014/05/14,-21476
2014/05/15,-3776
2014/05/16,-20593
2014/05/17,-17609
2014/05/18,-10004
2014/05/19,14361
2014/05/20,38466
2014/05/21,7432
2014/05/22,-17171
2014/05/23,16280
2014/05/24,-26093
2014/05/25,-12321
2014/05/26,25129
2014/05/27,34793
2014/05/28,16702
2014/05/29,5417
2014/05/30,-10161
2014/05/31,-7817
2014/06/01,13823
2014/06/02,46328
2014/06/03,55059
2014/06/04,21999
2014/06/05,12639
2014/06/06,3204
2014/06/07,-18665
2014/06/08,-12477
2014/06/09,19040
2014/06/10,31023
2014/06/11,16090
2014/06/12,18646
2014/06/13,5796
2014/06/14,-22634
2014/06/15,-3367
2014/06/16,33094
2014/06/17,33508
2014/06/18,5588
2014/06/19,-25731
2014/06/20,2509
2014/06/21,-9183
2014/06/22,-21619
2014/06/23,26928
2014/06/24,12157
2014/06/25,6680
2014/06/26,-11906
2014/06/27,-13672
2014/06/28,-23733
2014/06/29,-10765
2014/06/30,27292
2014/07/01,18785
2014/07/02,3769
2014/07/03,-23115
2014/07/04,-29974
2014/07/05,-43855
2014/07/06,-15926
2014/07/07,24251
2014/07/08,43094
2014/07/09,15385
2014/07/10,7199
2014/07/11,1214
2014/07/12,-22602
2014/07/13,-10699
2014/07/14,10874
2014/07/15,32920
2014/07/16,-4825
2014/07/17,-7119
2014/07/18,-1274
2014/07/19,-293
2014/07/20,-1531
2014/07/21,4570
2014/07/22,13857
2014/07/23,15256
2014/07/24,-2415
2014/07/25,-1835
2014/07/26,-16405
2014/07/27,-19896
2014/07/28,22862
2014/07/29,22895
2014/07/30,4478
2014/07/31,-8079
2014/08/01,-3691
2014/08/02,-12238
2014/08/03,-1219
2014/08/04,22581
2014/08/05,39121
2014/08/06,22326
2014/08/07,-15934
2014/08/08,-1196
2014/08/09,-16372
2014/08/10,-8450
2014/08/11,44110
2014/08/12,39291
2014/08/13,31275
2014/08/14,8006
2014/08/15,9778
2014/08/16,-2106
2014/08/17,-8516
2014/08/18,28923
2014/08/19,29295
2014/08/20,27812
2014/08/21,18500
2014/08/22,3990
2014/08/23,-13742
2014/08/24,-6989
2014/08/25,30356
2014/08/26,37109
2014/08/27,9648
2014/08/28,9378
2014/08/29,-14762
2014/08/30,-15665
2014/08/31,-14629
2014/09/01,24148
2014/09/02,36843
2014/09/03,15969
2014/09/04,-11089
2014/09/05,-20057
2014/09/06,-19061
2014/09/07,-6771
2014/09/08,24556
2014/09/09,32913
2014/09/10,-11129
2014/09/11,-23778
2014/09/12,-20221
2014/09/13,-28342
2014/09/14,-775
2014/09/15,14043
2014/09/16,45547
2014/09/17,3698
2014/09/18,2711
2014/09/19,-14234
2014/09/20,-22965
2014/09/21,-20741
2014/09/22,31718
2014/09/23,25774
2014/09/24,8859
2014/09/25,5360
2014/09/26,976
2014/09/27,-11059
2014/09/28,15504
2014/09/29,25957
2014/09/30,36785
2014/10/01,22224
2014/10/02,16414
2014/10/03,8405
2014/10/04,-5708
2014/10/05,30029
2014/10/06,34201
2014/10/07,34994
2014/10/08,17504
2014/10/09,1942
2014/10/10,21963
2014/10/11,2735
2014/10/12,22802
2014/10/13,50202
2014/10/14,31115
2014/10/15,28901
2014/10/16,-6386
2014/10/17,6325
2014/10/18,-10272
2014/10/19,25124
2014/10/20,39041
2014/10/21,52815
2014/10/22,17906
2014/10/23,12285
2014/10/24,10599
2014/10/25,4917
2014/10/26,6802
2014/10/27,51979
2014/10/28,26627
2014/10/29,27815
2014/10/30,17125
2014/10/31,6354
2014/11/01,-18908
2014/11/02,30675
2014/11/03,34316
2014/11/04,314
2014/11/05,16042
2014/11/06,5801
2014/11/07,-3852
2014/11/08,-26277
2014/11/09,2379
2014/11/10,27330
2014/11/11,4991
2014/11/12,15016
2014/11/13,3763
2014/11/14,-1051
2014/11/15,-17213
2014/11/16,1177
2014/11/17,25379
2014/11/18,8667
2014/11/19,-2332
2014/11/20,-4614
2014/11/21,-8172
2014/11/22,-23709
2014/11/23,-5827
2014/11/24,-2767
2014/11/25,14705
2014/11/26,-16984
2014/11/27,-4640
2014/11/28,-11208
2014/11/29,-29531
2014/11/30,8112
2014/12/01,25488
2014/12/02,19418
2014/12/03,7483
2014/12/04,7244
2014/12/05,663
2014/12/06,-29593
2014/12/07,-1120
2014/12/08,45345
2014/12/09,5071
2014/12/10,8879
2014/12/11,1762
2014/12/12,-18415
2014/12/13,-27673
2014/12/14,4382
2014/12/15,38475
2014/12/16,42823
2014/12/17,29351
2014/12/18,12469
2014/12/19,4505
2014/12/20,12248
2014/12/21,-2258
2014/12/22,48596
2014/12/23,31810
2014/12/24,-6192
2014/12/25,-37614
2014/12/26,-18343
2014/12/27,-17410
2014/12/28,444
2014/12/29,8528
2014/12/30,-9624
2014/12/31,-24094
2015/01/01,-82824
2015/01/02,-25224
2015/01/03,-14092
2015/01/04,-9787
2015/01/05,35201
2015/01/06,9004
2015/01/07,-15721
2015/01/08,8067
2015/01/09,3257
2015/01/10,17166
2015/01/11,-5994
2015/01/12,23296
2015/01/13,16579
2015/01/14,12387
2015/01/15,5663
2015/01/16,-9942
2015/01/17,15793
2015/01/18,129
2015/01/19,2928
2015/01/20,19617
2015/01/21,-13604
2015/01/22,-10506
2015/01/23,13051
2015/01/24,20599
2015/01/25,51468
2015/01/26,42237
2015/01/27,26771
2015/01/28,-10335
2015/01/29,-3090
2015/01/30,4688
2015/01/31,75125
2015/02/01,12485
2015/02/02,6037
2015/02/03,25221
2015/02/04,1692
2015/02/05,-1278
2015/02/06,7685
2015/02/07,-31332
2015/02/08,8384
2015/02/09,-8820
2015/02/10,16643
2015/02/11,6762
2015/02/12,-18757
2015/02/13,34209
2015/02/14,-25496
2015/02/15,28947
2015/02/16,-4901
2015/02/17,32352
2015/02/18,2338
2015/02/19,-9620
2015/02/20,1247
2015/02/21,18699
2015/02/22,6151
2015/02/23,38839
2015/02/24,-13135
2015/02/25,-9642
2015/02/26,-9896
2015/02/27,40026
2015/02/28,35553
2015/03/01,31402
2015/03/02,9308
2015/03/03,35591
2015/03/04,15743
2015/03/05,8545
2015/03/06,-5388
2015/03/07,11428
2015/03/08,-5679
2015/03/09,37576
2015/03/10,3897
2015/03/11,10881
2015/03/12,-236
2015/03/13,860
2015/03/14,4256
2015/03/15,-64196
2015/03/16,4429
2015/03/17,-43249
2015/03/18,-21141
2015/03/19,-24712
2015/03/20,-10877
2015/03/21,2060
2015/03/22,-10262
2015/03/23,-12085
2015/03/24,-2562
2015/03/25,-16715
2015/03/26,-11234
2015/03/27,-4085
2015/03/28,-15376
2015/03/29,-13973
2015/03/30,-6164
2015/03/31,23892
2015/04/01,11391
2015/04/02,-9740
2015/04/03,-7186
2015/04/04,-18155
2015/04/05,-8794
2015/04/06,4633
2015/04/07,29066
2015/04/08,8861
2015/04/09,-1712
2015/04/10,11714
2015/04/11,12691
2015/04/12,-14133
2015/04/13,16128
2015/04/14,25216
2015/04/15,-15031
2015/04/16,609
2015/04/17,712
2015/04/18,2889
2015/04/19,-10933
2015/04/20,14982
2015/04/21,18832
2015/04/22,13479
2015/04/23,25544
2015/04/24,13810
2015/04/25,18846
2015/04/26,-1896
2015/04/27,28540
2015/04/28,19696
2015/04/29,7357
2015/04/30,-12028
2015/05/01,-38387
2015/05/02,-1037
2015/05/03,-16237
2015/05/04,6766
2015/05/05,30816
2015/05/06,18684
2015/05/07,2654
2015/05/08,23486
2015/05/09,-25798
2015/05/10,-32014
2015/05/11,7204
2015/05/12,38462
2015/05/13,-9800
2015/05/14,-6844
2015/05/15,13561
2015/05/16,9845
2015/05/17,-11368
2015/05/18,2779
2015/05/19,29002
2015/05/20,9732
2015/05/21,-3645
2015/05/22,-10257
2015/05/23,-32044
2015/05/24,-4276
2015/05/25,-2216
2015/05/26,20392
2015/05/27,1757
2015/05/28,4511
2015/05/29,5598
2015/05/30,26754
2015/05/31,24167
2015/06/01,39573
2015/06/02,68919
2015/06/03,40769
2015/06/04,13267
2015/06/05,280
2015/06/06,-8053
2015/06/07,-51580
2015/06/08,14616
2015/06/09,47105
2015/06/10,35167
2015/06/11,12651
2015/06/12,25703
2015/06/13,11721
2015/06/14,14663
2015/06/15,54145
2015/06/16,51243
2015/06/17,63265
2015/06/18,21629
2015/06/19,18885
2015/06/20,7771
2015/06/21,-2220
2015/06/22,34150
2015/06/23,48706
2015/06/24,17658
2015/06/25,-22829
2015/06/26,30437
2015/06/27,20347
2015/06/28,-14430
2015/06/29,-437
2015/06/30,48063
2015/07/01,-3184
2015/07/02,16374
2015/07/03,2446
2015/07/04,-15676
2015/07/05,13703
2015/07/06,75952
2015/07/07,92764
2015/07/08,85212
2015/07/09,32270
2015/07/10,10417
2015/07/11,16665
2015/07/12,8473
2015/07/13,20054
2015/07/14,6623
2015/07/15,-35754
2015/07/16,-20366
2015/07/17,-66632
2015/07/18,-48539
2015/07/19,-30553
2015/07/20,21190
2015/07/21,43779
2015/07/22,24838
2015/07/23,-32685
2015/07/24,-6149
2015/07/25,1246
2015/07/26,-35269
2015/07/27,-7264
2015/07/28,24335
2015/07/29,26985
2015/07/30,-31311
2015/07/31,-1195
2015/08/01,-31111
2015/08/02,-39069
2015/08/03,10433
2015/08/04,11179
2015/08/05,-34371
2015/08/06,-41713
2015/08/07,-61279
2015/08/08,-51330
2015/08/09,-72554
2015/08/10,-26437
2015/08/11,-19513
2015/08/12,-2865
2015/08/13,-1486
2015/08/14,1669
2015/08/15,-5234
2015/08/16,2736
2015/08/17,41824
2015/08/18,36977
2015/08/19,2871
2015/08/20,-20132
2015/08/21,-3882
2015/08/22,20919
2015/08/23,-9167
2015/08/24,46140
2015/08/25,24202
2015/08/26,3302
2015/08/27,-2988
2015/08/28,-27615
2015/08/29,-14446
2015/08/30,-36102
2015/08/31,-2107
2015/09/01,33749
2015/09/02,21309
2015/09/03,-5541
2015/09/04,-40450
2015/09/05,-2395
2015/09/06,-8856
2015/09/07,21959
2015/09/08,50987
2015/09/09,6630
2015/09/10,41
2015/09/11,6186
2015/09/12,-13702
2015/09/13,914
2015/09/14,38767
2015/09/15,54853
2015/09/16,13461
2015/09/17,10405
2015/09/18,10795
2015/09/19,-7327
2015/09/20,-12803
2015/09/21,9342
2015/09/22,49371
2015/09/23,543
2015/09/24,5635
2015/09/25,12649
2015/09/26,-5191
2015/09/27,-10765
2015/09/28,30224
2015/09/29,56016
2015/09/30,22043
2015/10/01,2831
2015/10/02,3044
2015/10/03,-25984
2015/10/04,3741
2015/10/05,-14250
2015/10/06,25222
2015/10/07,9719
2015/10/08,17015
2015/10/09,-21606
2015/10/10,18993
2015/10/11,-31590
2015/10/12,17933
2015/10/13,9174
2015/10/14,5411
2015/10/15,41448
2015/10/16,27597
2015/10/17,27217
2015/10/18,-4367
2015/10/19,52248
2015/10/20,62583
2015/10/21,35352
2015/10/22,19127
2015/10/23,33606
2015/10/24,46291
2015/10/25,22554
2015/10/26,31647
2015/10/27,57400
2015/10/28,33180
2015/10/29,15631
2015/10/30,42179
2015/10/31,49083
2015/11/01,36846
2015/11/02,85877
2015/11/03,132533
2015/11/04,154575
2015/11/05,93401
2015/11/06,80774
2015/11/07,27736
2015/11/08,48633
2015/11/09,58335
2015/11/10,87542
2015/11/11,65586
2015/11/12,62345
2015/11/13,35810
2015/11/14,-66
2015/11/15,17940
2015/11/16,16517
2015/11/17,41447
2015/11/18,29211
2015/11/19,2459
2015/11/20,7914
2015/11/21,12773
2015/11/22,-5367
2015/11/23,-14304
2015/11/24,39064
2015/11/25,31573
2015/11/26,21154
2015/11/27,10701
2015/11/28,41273
2015/11/29,-58988
2015/11/30,64172
2015/12/01,44241
2015/12/02,41121
2015/12/03,-61981
2015/12/04,-79894
2015/12/05,28024
2015/12/06,-371
2015/12/07,51993
2015/12/08,103020
2015/12/09,81073
2015/12/10,85439
2015/12/11,52699
2015/12/12,93450
2015/12/13,52049
2015/12/14,77311
2015/12/15,90430
2015/12/16,71203
2015/12/17,69648
2015/12/18,50425
2015/12/19,99037
2015/12/20,55255
2015/12/21,82801
2015/12/22,98097
2015/12/23,73433
2015/12/24,31541
2015/12/25,1622
2015/12/26,19645
2015/12/27,-14757
2015/12/28,-15296
2015/12/29,75504
2015/12/30,-45507
2015/12/31,-59559
2016/01/01,-101418
2016/01/02,13369
2016/01/03,-14106
2016/01/04,-41133
2016/01/05,3844
2016/01/06,-39314
2016/01/07,-28408
2016/01/08,-61108
2016/01/09,-33793
2016/01/10,-38968
2016/01/11,-55560
2016/01/12,5425
2016/01/13,-47543
2016/01/14,-48399
2016/01/15,-42524
2016/01/16,14969
2016/01/17,39258
2016/01/18,-24359
2016/01/19,-23712
2016/01/20,19384
2016/01/21,19026
2016/01/22,26499
2016/01/23,25067
2016/01/24,72540
2016/01/25,66071
2016/01/26,132149
2016/01/27,90834
2016/01/28,85655
2016/01/29,78098
2016/01/30,85720
2016/01/31,87925
2016/02/01,81537
2016/02/02,149694
2016/02/03,26991
2016/02/04,24942
2016/02/05,79096
2016/02/06,30576
2016/02/07,45214
2016/02/08,20187
2016/02/09,81086
2016/02/10,51503
2016/02/11,25776
2016/02/12,31999
2016/02/13,7888
2016/02/14,23626
2016/02/15,9789
2016/02/16,-32865
2016/02/17,38229
2016/02/18,52985
2016/02/19,-17945
2016/02/20,-11328
2016/02/21,-5747
2016/02/22,50732
2016/02/23,53755
2016/02/24,-17721
2016/02/25,-23095
2016/02/26,-35278
2016/02/27,-59710
2016/02/28,-19442
2016/02/29,72600
2016/03/01,113494
2016/03/02,58095
2016/03/03,-56776
2016/03/04,-4711
2016/03/05,10355
2016/03/06,-90668
2016/03/07,-64910
2016/03/08,-33297
2016/03/09,-53349
2016/03/10,-75200
2016/03/11,-76532
2016/03/12,-90192
2016/03/13,-76336
2016/03/14,-16969
2016/03/15,-18928
2016/03/16,-33873
2016/03/17,-12983
2016/03/18,-69329
2016/03/19,-72216
2016/03/20,-68125
2016/03/21,-55924
2016/03/22,-28930
2016/03/23,-100012
2016/03/24,-100913
2016/03/25,-74608
2016/03/26,-105820
2016/03/27,-81242
2016/03/28,-21376
2016/03/29,-42359
2016/03/30,-107034
2016/03/31,-123908
2016/04/01,-101034
2016/04/02,-67550
2016/04/03,-31081
2016/04/04,-25746
2016/04/05,45908
2016/04/06,41900
2016/04/07,-1324
2016/04/08,11912
2016/04/09,-7755
2016/04/10,-2772
2016/04/11,53926
2016/04/12,74460
2016/04/13,23455
2016/04/14,15916
2016/04/15,-19999
2016/04/16,-46445
2016/04/17,-11153
2016/04/18,35038
2016/04/19,38867
2016/04/20,17140
2016/04/21,4418
2016/04/22,14815
2016/04/23,-9276
2016/04/24,11824
2016/04/25,64775
2016/04/26,94458
2016/04/27,32887
2016/04/28,7866
2016/04/29,37544
2016/04/30,5459
2016/05/01,-40349
2016/05/02,16557
2016/05/03,17928
2016/05/04,-12596
2016/05/05,-10722
2016/05/06,-15909
2016/05/07,-36345
2016/05/08,-31245
2016/05/09,29736
2016/05/10,37194
2016/05/11,-1573
2016/05/12,-31644
2016/05/13,-15534
2016/05/14,-35073
2016/05/15,-28374
2016/05/16,47149
2016/05/17,14656
2016/05/18,4400
2016/05/19,-22337
2016/05/20,-23568
2016/05/21,-42137
2016/05/22,-36199
2016/05/23,34145
2016/05/24,43470
2016/05/25,8197
2016/05/26,-46360
2016/05/27,-4964
2016/05/28,-16077
2016/05/29,-69859
2016/05/30,12512
2016/05/31,34087
2016/06/01,20828
2016/06/02,8560
2016/06/03,16067
2016/06/04,-22622
2016/06/05,-24859
2016/06/06,53554
2016/06/07,63458
2016/06/08,11389
2016/06/09,24733
2016/06/10,22344
2016/06/11,3632
2016/06/12,4030
2016/06/13,70036
2016/06/14,71282
2016/06/15,48260
2016/06/16,60677
2016/06/17,47776
2016/06/18,34498
2016/06/19,27595
2016/06/20,80786
2016/06/21,92865
2016/06/22,26446
2016/06/23,27305
2016/06/24,22600
2016/06/25,8905
2016/06/26,-29466
2016/06/27,6902
2016/06/28,53520
2016/06/29,-3182
2016/06/30,15650
2016/07/01,-24991
2016/07/02,-35096
2016/07/03,-57355
2016/07/04,27247
2016/07/05,22907
2016/07/06,-27120
2016/07/07,-36321
2016/07/08,-38416
2016/07/09,-79306
2016/07/10,-82348
2016/07/11,-4193
2016/07/12,-5580
2016/07/13,-57447
2016/07/14,-47251
2016/07/15,-73105
2016/07/16,-107545
2016/07/17,-117511
2016/07/18,-35419
2016/07/19,-19940
2016/07/20,-52199
2016/07/21,-67392
2016/07/22,-41957
2016/07/23,-85374
2016/07/24,-87878
2016/07/25,4317
2016/07/26,29410
2016/07/27,9775
2016/07/28,-5311
2016/07/29,-8339
2016/07/30,-49090
2016/07/31,-28514
2016/08/01,35562
2016/08/02,75288
2016/08/03,23477
2016/08/04,14525
2016/08/05,16826
2016/08/06,-18859
2016/08/07,-22987
2016/08/08,52843
2016/08/09,73222
2016/08/10,33560
2016/08/11,41387
2016/08/12,24746
2016/08/13,-6690
2016/08/14,-11843
2016/08/15,26030
2016/08/16,102472
2016/08/17,37055
2016/08/18,38458
2016/08/19,29576
2016/08/20,10364
2016/08/21,-22269
2016/08/22,57117
2016/08/23,67884
2016/08/24,6189
2016/08/25,-1282
2016/08/26,5006
2016/08/27,-30345
2016/08/28,-38134
2016/08/29,37523
2016/08/30,85719
2016/08/31,12115
2016/09/01,-5278
2016/09/02,-6805
2016/09/03,-24406
2016/09/04,-38720
2016/09/05,51376
2016/09/06,72163
2016/09/07,25596
2016/09/08,7987
2016/09/09,-12936
2016/09/10,-48968
2016/09/11,-39508
2016/09/12,26905
2016/09/13,56173
2016/09/14,38238
2016/09/15,-19530
2016/09/16,-32106
2016/09/17,-12460
2016/09/18,-48702
2016/09/19,20453
2016/09/20,64481
2016/09/21,9805
2016/09/22,-5149
2016/09/23,-652
2016/09/24,-15121
2016/09/25,-17124
2016/09/26,65421
2016/09/27,99327
2016/09/28,47430
2016/09/29,14666
2016/09/30,51292
2016/10/01,-1280
2016/10/02,-22202
2016/10/03,102375
2016/10/04,121564
2016/10/05,63838
2016/10/06,75806
2016/10/07,49143
2016/10/08,42880
2016/10/09,-7725
2016/10/10,29310
2016/10/11,95051
2016/10/12,31711
2016/10/13,2747
2016/10/14,30140
2016/10/15,-2728
2016/10/16,3315
2016/10/17,34966
2016/10/18,89228
2016/10/19,-23582
2016/10/20,61602
2016/10/21,52746
2016/10/22,4576
2016/10/23,-30249
2016/10/24,32987
2016/10/25,54583
2016/10/26,-16774
2016/10/27,81125
2016/10/28,5838
2016/10/29,-34204
2016/10/30,-81117
2016/10/31,28015
2016/11/01,59278
2016/11/02,-12307
2016/11/03,-10093
2016/11/04,-32870
2016/11/05,-58801
2016/11/06,-64107
2016/11/07,21090
2016/11/08,98412
2016/11/09,58117
2016/11/10,12308
2016/11/11,15778
2016/11/12,6515
2016/11/13,-33697
2016/11/14,62246
2016/11/15,95882
2016/11/16,35548
2016/11/17,24359
2016/11/18,97885
2016/11/19,-36107
2016/11/20,-31139
2016/11/21,78464
2016/11/22,116222
2016/11/23,63155
2016/11/24,100278
2016/11/25,97694
2016/11/26,-41181
2016/11/27,-16007
2016/11/28,96368
2016/11/29,120716
2016/11/30,65132
2016/12/01,-4104
2016/12/02,97879
2016/12/03,33431
2016/12/04,-2025
2016/12/05,66786
2016/12/06,131188
2016/12/07,53138
2016/12/08,-3255
2016/12/09,11065
2016/12/10,-21166
2016/12/11,-21185
2016/12/12,44236
2016/12/13,89906
2016/12/14,16397
2016/12/15,-2807
2016/12/16,8853
2016/12/17,-36289
2016/12/18,-57986
2016/12/19,39980
2016/12/20,56638
2016/12/21,33856
2016/12/22,23457
2016/12/23,20322
2016/12/24,-112656
2016/12/25,-149116
2016/12/26,-47800
2016/12/27,68644
2016/12/28,-2871
2016/12/29,10527
2016/12/30,-14511
2016/12/31,9847
2017/01/01,-204417
2017/01/02,-8735
2017/01/03,59322
2017/01/04,26098
2017/01/05,-55243
2017/01/06,8913
2017/01/07,-14682
2017/01/08,-36862
2017/01/09,13039
2017/01/10,79396
2017/01/11,923
2017/01/12,-23518
2017/01/13,-26477
2017/01/14,-52355
2017/01/15,-73440
2017/01/16,20388
2017/01/17,69243
2017/01/18,-1902
2017/01/19,6195
2017/01/20,-21603
2017/01/21,-51389
2017/01/22,-81959
2017/01/23,2711
2017/01/24,129279
2017/01/25,67224
2017/01/26,10207
2017/01/27,-42050
2017/01/28,-54482
2017/01/29,-56006
2017/01/30,7664
2017/01/31,167514
2017/02/01,76653
2017/02/02,-38439
2017/02/03,20746
2017/02/04,9798
2017/02/05,-42369
2017/02/06,-40107
2017/02/07,98245
2017/02/08,39613
2017/02/09,44059
2017/02/10,23269
2017/02/11,-14996
2017/02/12,-40617
2017/02/13,61122
2017/02/14,106469
2017/02/15,29148
2017/02/16,-3651
2017/02/17,39990
2017/02/18,-11459
2017/02/19,-49170
2017/02/20,30478
2017/02/21,70256
2017/02/22,64106
2017/02/23,47288
2017/02/24,61059
2017/02/25,16170
2017/02/26,-13512
2017/02/27,34154
2017/02/28,94161
2017/03/01,64171
2017/03/02,19436
2017/03/03,-19239
2017/03/04,16221
2017/03/05,-61043
2017/03/06,18681
2017/03/07,54699
2017/03/08,74900
2017/03/09,-18800
2017/03/10,24860
2017/03/11,-51130
2017/03/12,-80439
2017/03/13,35256
2017/03/14,110823
2017/03/15,17872
2017/03/16,44646
2017/03/17,19681
2017/03/18,-4091
2017/03/19,-48710
2017/03/20,299
2017/03/21,64720
2017/03/22,48330
2017/03/23,23473
2017/03/24,27160
2017/03/25,-64462
2017/03/26,-117044
2017/03/27,-66930
2017/03/28,79364
2017/03/29,29504
2017/03/30,-21764
2017/03/31,-20100
2017/04/01,-49686
2017/04/02,-78282
2017/04/03,50892
2017/04/04,9691
2017/04/05,41332
2017/04/06,-14362
2017/04/07,20040
2017/04/08,-57724
2017/04/09,-66408
2017/04/10,24264
2017/04/11,135953
2017/04/12,38807
2017/04/13,-70770
2017/04/14,22401
2017/04/15,-59614
2017/04/16,-87337
2017/04/17,-12313
2017/04/18,61451
2017/04/19,53862
2017/04/20,-23750
2017/04/21,35774
2017/04/22,-9823
2017/04/23,-48078
2017/04/24,-19032
2017/04/25,124176
2017/04/26,117446
2017/04/27,7423
2017/04/28,43798
2017/04/29,76462
2017/04/30,1154
2017/05/01,25346
2017/05/02,99971
2017/05/03,4438
2017/05/04,121311
2017/05/05,-44777
2017/05/06,76015
2017/05/07,8339
2017/05/08,159548
2017/05/09,126773
2017/05/10,41841
2017/05/11,-13932
2017/05/12,41900
2017/05/13,117573
2017/05/14,78660
2017/05/15,81477
2017/05/16,32733
2017/05/17,107277
2017/05/18,10623
2017/05/19,54819
2017/05/20,104413
2017/05/21,-26188
2017/05/22,63831
2017/05/23,152430
2017/05/24,120530
2017/05/25,26809
2017/05/26,10150
2017/05/27,41981
2017/05/28,-34214
2017/05/29,-37714
2017/05/30,91205
2017/05/31,47299
2017/06/01,-7652
2017/06/02,-24328
2017/06/03,-71475
2017/06/04,-21170
2017/06/05,-67075
2017/06/06,35446
2017/06/07,-16354
2017/06/08,-33230
2017/06/09,-25439
2017/06/10,-52207
2017/06/11,-128767
2017/06/12,-58351
2017/06/13,-36434
2017/06/14,-46043
2017/06/15,82886
2017/06/16,-69758
2017/06/17,-91320
2017/06/18,-182022
2017/06/19,-83542
2017/06/20,-678
2017/06/21,-42160
2017/06/22,-115628
2017/06/23,-93697
2017/06/24,-144556
2017/06/25,-196804
2017/06/26,-78859
2017/06/27,6107
2017/06/28,-13322
2017/06/29,-115307
2017/06/30,-53254
2017/07/01,-133197
2017/07/02,-106751
2017/07/03,-60083
2017/07/04,24656
2017/07/05,-81374
2017/07/06,-118379
2017/07/07,-95144
2017/07/08,-127271
2017/07/09,-161438
2017/07/10,-14026
2017/07/11,76621
2017/07/12,-34026
2017/07/13,-102703
2017/07/14,-74595
2017/07/15,-99244
2017/07/16,-96719
2017/07/17,10755
2017/07/18,118909
2017/07/19,-10751
2017/07/20,-75502
2017/07/21,-8372
2017/07/22,-72497
2017/07/23,-111791
2017/07/24,14086
2017/07/25,107572
2017/07/26,-42636
2017/07/27,-88204
2017/07/28,-57768
2017/07/29,-61257
2017/07/30,-116242
2017/07/31,17663
2017/08/01,-86671
2017/08/02,-77765
2017/08/03,-84338
2017/08/04,-10995
2017/08/05,-3507
2017/08/06,-101914
2017/08/07,64062
2017/08/08,165652
2017/08/09,29704
2017/08/10,-3829
2017/08/11,63419
2017/08/12,24126
2017/08/13,26168
2017/08/14,70609
2017/08/15,169631
2017/08/16,48027
2017/08/17,34065
2017/08/18,28874
2017/08/19,8838
2017/08/20,-99161
2017/08/21,36918
2017/08/22,46011
2017/08/23,106778
2017/08/24,-64614
2017/08/25,-1659
2017/08/26,19193
2017/08/27,-8403
2017/08/28,69445
2017/08/29,159483
2017/08/30,82784
2017/08/31,238941
2017/09/01,145783
2017/09/02,71046
2017/09/03,-27396
2017/09/04,85611
2017/09/05,155762
2017/09/06,59397
2017/09/07,-34468
2017/09/08,51148
2017/09/09,-77066
2017/09/10,-140874
2017/09/11,3650
2017/09/12,23937
2017/09/13,-4154
2017/09/14,-60628
2017/09/15,60749
2017/09/16,-115248
2017/09/17,-113965
2017/09/18,-23076
2017/09/19,107621
2017/09/20,-4406
2017/09/21,83262
2017/09/22,-89729
2017/09/23,-16417
2017/09/24,-72482
2017/09/25,12517
2017/09/26,39568
2017/09/27,23476
2017/09/28,-42547
2017/09/29,-17065
2017/09/30,-111995
2017/10/01,-141874
2017/10/02,50475
2017/10/03,117232
2017/10/04,-61353
2017/10/05,-42134
2017/10/06,1814
2017/10/07,-46342
2017/10/08,-89470
2017/10/09,104408
2017/10/10,150574
2017/10/11,47898
2017/10/12,31716
2017/10/13,77428
2017/10/14,73
2017/10/15,-70289
2017/10/16,112555
2017/10/17,171665
2017/10/18,107332
2017/10/19,79053
2017/10/20,100512
2017/10/21,26669
2017/10/22,3588
2017/10/23,110890
2017/10/24,256746
2017/10/25,109504
2017/10/26,48688
2017/10/27,-8134
2017/10/28,-47206
2017/10/29,73146
2017/10/30,123414
2017/10/31,132434
2017/11/01,52815
2017/11/02,50155
2017/11/03,67592
2017/11/04,-15383
2017/11/05,-98839
2017/11/06,38010
2017/11/07,103661
2017/11/08,-14934
2017/11/09,15512
2017/11/10,-24853
2017/11/11,-135549
2017/11/12,-172202
2017/11/13,55913
2017/11/14,7846
2017/11/15,15551
2017/11/16,-19485
2017/11/17,-10387
2017/11/18,-97597
2017/11/19,-72204
2017/11/20,70458
2017/11/21,126341
2017/11/22,38302
2017/11/23,-28308
2017/11/24,-1869
2017/11/25,23207
2017/11/26,82617
2017/11/27,198939
2017/11/28,64856
2017/11/29,139254
2017/11/30,116720
2017/12/01,63042
2017/12/02,-50380
2017/12/03,45692
2017/12/04,174381
2017/12/05,228496
2017/12/06,236457
2017/12/07,79211
2017/12/08,110086
2017/12/09,46258
2017/12/10,15006
2017/12/11,206777
2017/12/12,236670
2017/12/13,135576
2017/12/14,310050
2017/12/15,107471
2017/12/16,39439
2017/12/17,75207
2017/12/18,166274
2017/12/19,193865
2017/12/20,81602
2017/12/21,57560
2017/12/22,139471
2017/12/23,-45736
2017/12/24,-93480
2017/12/25,-140011
2017/12/26,-109086
2017/12/27,-67235
2017/12/28,-58002
2017/12/29,-28035
2017/12/30,19890
2017/12/31,-145504
2018/01/01,-88825
2018/01/02,33742
2018/01/03,-218
