Date,size7wma
2014/05/02,219642
2014/05/03,216912
2014/05/04,212853
2014/05/05,232429
2014/05/06,229905
2014/05/07,233919
2014/05/08,235627
2014/05/09,232384
2014/05/10,217361
2014/05/11,215314
2014/05/12,222334
2014/05/13,224677
2014/05/14,234443
2014/05/15,239532
2014/05/16,234721
2014/05/17,224911
2014/05/18,213560
2014/05/19,217164
2014/05/20,223414
2014/05/21,226016
2014/05/22,231559
2014/05/23,238755
2014/05/24,229963
2014/05/25,227637
2014/05/26,231731
2014/05/27,247218
2014/05/28,249078
2014/05/29,256177
2014/05/30,249396
2014/05/31,240783
2014/06/01,230778
2014/06/02,219932
2014/06/03,219680
2014/06/04,214042
2014/06/05,224630
2014/06/06,238107
2014/06/07,227481
2014/06/08,228697
2014/06/09,230142
2014/06/10,232016
2014/06/11,236920
2014/06/12,234794
2014/06/13,233990
2014/06/14,220814
2014/06/15,207020
2014/06/16,206409
2014/06/17,205918
2014/06/18,211358
2014/06/19,215280
2014/06/20,207364
2014/06/21,198753
2014/06/22,192593
2014/06/23,193121
2014/06/24,193503
2014/06/25,194713
2014/06/26,197590
2014/06/27,195773
2014/06/28,192329
2014/06/29,193150
2014/06/30,225481
2014/07/01,254389
2014/07/02,269319
2014/07/03,274999
2014/07/04,261108
2014/07/05,243320
2014/07/06,237411
2014/07/07,235677
2014/07/08,244275
2014/07/09,247242
2014/07/10,250772
2014/07/11,249694
2014/07/12,237449
2014/07/13,229601
2014/07/14,234990
2014/07/15,238973
2014/07/16,244118
2014/07/17,240848
2014/07/18,238131
2014/07/19,227453
2014/07/20,222526
2014/07/21,225007
2014/07/22,235103
2014/07/23,242004
2014/07/24,251219
2014/07/25,249030
2014/07/26,246024
2014/07/27,239295
2014/07/28,241274
2014/07/29,239738
2014/07/30,236557
2014/07/31,243127
2014/08/01,244326
2014/08/02,231802
2014/08/03,222709
2014/08/04,240042
2014/08/05,261346
2014/08/06,270626
2014/08/07,268421
2014/08/08,267497
2014/08/09,250860
2014/08/10,238042
2014/08/11,235149
2014/08/12,236458
2014/08/13,255228
2014/08/14,258596
2014/08/15,261469
2014/08/16,277124
2014/08/17,263918
2014/08/18,250079
2014/08/19,240334
2014/08/20,237152
2014/08/21,238748
2014/08/22,239721
2014/08/23,227963
2014/08/24,231974
2014/08/25,247014
2014/08/26,247734
2014/08/27,249920
2014/08/28,244395
2014/08/29,236628
2014/08/30,223823
2014/08/31,209665
2014/09/01,226929
2014/09/02,240511
2014/09/03,241763
2014/09/04,246403
2014/09/05,255848
2014/09/06,243840
2014/09/07,245676
2014/09/08,256007
2014/09/09,280269
2014/09/10,290652
2014/09/11,275911
2014/09/12,268881
2014/09/13,247676
2014/09/14,250352
2014/09/15,255772
2014/09/16,263296
2014/09/17,258912
2014/09/18,255915
2014/09/19,248352
2014/09/20,238303
2014/09/21,229687
2014/09/22,233886
2014/09/23,251189
2014/09/24,262001
2014/09/25,270728
2014/09/26,284416
2014/09/27,290511
2014/09/28,302647
2014/09/29,309356
2014/09/30,307484
2014/10/01,306826
2014/10/02,305321
2014/10/03,301264
2014/10/04,294364
2014/10/05,285862
2014/10/06,282479
2014/10/07,294930
2014/10/08,298691
2014/10/09,300243
2014/10/10,297952
2014/10/11,286726
2014/10/12,285827
2014/10/13,286830
2014/10/14,305197
2014/10/15,304695
2014/10/16,301547
2014/10/17,300336
2014/10/18,282591
2014/10/19,287437
2014/10/20,297877
2014/10/21,300359
2014/10/22,299180
2014/10/23,302892
2014/10/24,296197
2014/10/25,289280
2014/10/26,297752
2014/10/27,300976
2014/10/28,314648
2014/10/29,318283
2014/10/30,315618
2014/10/31,302168
2014/11/01,286400
2014/11/02,289697
2014/11/03,290636
2014/11/04,292036
2014/11/05,306844
2014/11/06,320390
2014/11/07,329307
2014/11/08,316950
2014/11/09,316396
2014/11/10,323476
2014/11/11,338817
2014/11/12,347674
2014/11/13,358164
2014/11/14,353379
2014/11/15,339990
2014/11/16,332922
2014/11/17,338628
2014/11/18,332711
2014/11/19,332587
2014/11/20,339164
2014/11/21,348127
2014/11/22,330135
2014/11/23,329952
2014/11/24,332456
2014/11/25,343634
2014/11/26,343749
2014/11/27,344775
2014/11/28,341774
2014/11/29,326578
2014/11/30,333039
2014/12/01,351993
2014/12/02,362500
2014/12/03,393214
2014/12/04,395382
2014/12/05,382724
2014/12/06,370874
2014/12/07,363167
2014/12/08,356173
2014/12/09,353153
2014/12/10,348610
2014/12/11,343314
2014/12/12,341318
2014/12/13,326781
2014/12/14,334591
2014/12/15,352540
2014/12/16,374205
2014/12/17,400176
2014/12/18,413378
2014/12/19,415909
2014/12/20,412519
2014/12/21,397668
2014/12/22,383344
2014/12/23,380907
2014/12/24,354837
2014/12/25,320904
2014/12/26,303707
2014/12/27,294936
2014/12/28,286755
2014/12/29,282202
2014/12/30,284351
2014/12/31,281865
2015/01/01,259580
2015/01/02,258417
2015/01/03,265106
2015/01/04,268420
2015/01/05,291333
2015/01/06,299806
2015/01/07,314975
2015/01/08,339529
2015/01/09,360716
2015/01/10,374869
2015/01/11,369068
2015/01/12,375216
2015/01/13,401691
2015/01/14,409185
2015/01/15,414454
2015/01/16,411449
2015/01/17,408105
2015/01/18,387458
2015/01/19,387746
2015/01/20,399383
2015/01/21,387840
2015/01/22,389257
2015/01/23,390085
2015/01/24,386528
2015/01/25,404953
2015/01/26,426959
2015/01/27,419106
2015/01/28,385831
2015/01/29,357609
2015/01/30,341064
2015/01/31,327822
2015/02/01,313032
2015/02/02,305847
2015/02/03,329107
2015/02/04,328428
2015/02/05,323164
2015/02/06,308045
2015/02/07,300786
2015/02/08,325022
2015/02/09,335364
2015/02/10,351467
2015/02/11,355368
2015/02/12,376343
2015/02/13,412886
2015/02/14,419543
2015/02/15,434723
2015/02/16,434208
2015/02/17,439636
2015/02/18,422189
2015/02/19,392986
2015/02/20,384204
2015/02/21,384402
2015/02/22,373808
2015/02/23,379348
2015/02/24,392980
2015/02/25,387012
2015/02/26,383292
2015/02/27,380747
2015/02/28,395074
2015/03/01,396109
2015/03/02,399222
2015/03/03,401648
2015/03/04,403962
2015/03/05,423434
2015/03/06,417570
2015/03/07,410088
2015/03/08,395657
2015/03/09,406333
2015/03/10,404236
2015/03/11,404051
2015/03/12,417296
2015/03/13,408955
2015/03/14,406473
2015/03/15,392779
2015/03/16,399192
2015/03/17,401426
2015/03/18,394799
2015/03/19,409113
2015/03/20,411806
2015/03/21,397061
2015/03/22,395311
2015/03/23,398536
2015/03/24,371440
2015/03/25,353520
2015/03/26,351794
2015/03/27,336518
2015/03/28,335327
2015/03/29,336972
2015/03/30,355652
2015/03/31,370593
2015/04/01,398928
2015/04/02,396117
2015/04/03,404000
2015/04/04,390543
2015/04/05,386645
2015/04/06,404580
2015/04/07,401875
2015/04/08,416495
2015/04/09,425568
2015/04/10,416104
2015/04/11,412099
2015/04/12,400996
2015/04/13,400821
2015/04/14,398180
2015/04/15,408457
2015/04/16,398430
2015/04/17,405444
2015/04/18,397088
2015/04/19,389529
2015/04/20,388238
2015/04/21,384923
2015/04/22,385180
2015/04/23,403543
2015/04/24,427482
2015/04/25,407734
2015/04/26,401901
2015/04/27,410110
2015/04/28,404152
2015/04/29,425260
2015/04/30,428585
2015/05/01,407641
2015/05/02,400416
2015/05/03,385271
2015/05/04,394295
2015/05/05,390261
2015/05/06,380624
2015/05/07,390091
2015/05/08,394898
2015/05/09,392919
2015/05/10,400832
2015/05/11,398800
2015/05/12,400668
2015/05/13,390057
2015/05/14,375745
2015/05/15,372028
2015/05/16,374128
2015/05/17,356661
2015/05/18,358990
2015/05/19,380743
2015/05/20,385795
2015/05/21,375591
2015/05/22,385021
2015/05/23,398300
2015/05/24,401308
2015/05/25,407931
2015/05/26,411086
2015/05/27,420055
2015/05/28,431075
2015/05/29,430198
2015/05/30,443414
2015/05/31,429881
2015/06/01,454876
2015/06/02,460549
2015/06/03,465200
2015/06/04,458832
2015/06/05,450503
2015/06/06,408588
2015/06/07,390715
2015/06/08,377710
2015/06/09,382218
2015/06/10,406200
2015/06/11,421693
2015/06/12,441242
2015/06/13,432728
2015/06/14,429049
2015/06/15,450035
2015/06/16,481208
2015/06/17,491241
2015/06/18,493827
2015/06/19,503386
2015/06/20,492704
2015/06/21,484615
2015/06/22,506984
2015/06/23,509725
2015/06/24,480314
2015/06/25,448707
2015/06/26,436097
2015/06/27,444157
2015/06/28,432435
2015/06/29,440989
2015/06/30,481021
2015/07/01,527318
2015/07/02,525342
2015/07/03,507481
2015/07/04,478597
2015/07/05,466721
2015/07/06,470178
2015/07/07,538211
2015/07/08,592186
2015/07/09,644390
2015/07/10,661958
2015/07/11,697385
2015/07/12,727607
2015/07/13,731145
2015/07/14,726696
2015/07/15,710838
2015/07/16,706778
2015/07/17,698647
2015/07/18,683881
2015/07/19,668708
2015/07/20,608206
2015/07/21,581774
2015/07/22,543695
2015/07/23,497318
2015/07/24,455316
2015/07/25,418642
2015/07/26,412446
2015/07/27,438197
2015/07/28,471213
2015/07/29,569277
2015/07/30,638090
2015/07/31,688233
2015/08/01,718248
2015/08/02,659451
2015/08/03,607550
2015/08/04,644056
2015/08/05,673441
2015/08/06,700277
2015/08/07,655085
2015/08/08,582154
2015/08/09,527312
2015/08/10,495061
2015/08/11,452976
2015/08/12,447916
2015/08/13,438701
2015/08/14,438999
2015/08/15,431140
2015/08/16,418590
2015/08/17,417378
2015/08/18,430561
2015/08/19,425048
2015/08/20,420956
2015/08/21,407823
2015/08/22,400143
2015/08/23,400570
2015/08/24,413874
2015/08/25,431139
2015/08/26,422842
2015/08/27,429064
2015/08/28,427778
2015/08/29,409325
2015/08/30,397109
2015/08/31,406747
2015/09/01,416142
2015/09/02,502722
2015/09/03,510804
2015/09/04,482075
2015/09/05,478639
2015/09/06,462450
2015/09/07,461426
2015/09/08,513246
2015/09/09,565497
2015/09/10,611295
2015/09/11,649671
2015/09/12,666822
2015/09/13,666657
2015/09/14,688717
2015/09/15,690110
2015/09/16,685823
2015/09/17,690766
2015/09/18,658342
2015/09/19,609095
2015/09/20,569230
2015/09/21,565299
2015/09/22,537357
2015/09/23,510336
2015/09/24,498014
2015/09/25,478744
2015/09/26,466262
2015/09/27,455993
2015/09/28,465215
2015/09/29,465074
2015/09/30,478033
2015/10/01,474848
2015/10/02,490451
2015/10/03,468690
2015/10/04,443523
2015/10/05,433471
2015/10/06,456533
2015/10/07,512776
2015/10/08,555792
2015/10/09,575837
2015/10/10,602883
2015/10/11,598497
2015/10/12,596576
2015/10/13,584256
2015/10/14,564220
2015/10/15,552903
2015/10/16,555846
2015/10/17,564852
2015/10/18,558255
2015/10/19,546426
2015/10/20,581608
2015/10/21,580984
2015/10/22,574322
2015/10/23,569587
2015/10/24,558077
2015/10/25,549687
2015/10/26,529036
2015/10/27,526862
2015/10/28,541332
2015/10/29,554537
2015/10/30,547617
2015/10/31,547728
2015/11/01,547729
2015/11/02,568177
2015/11/03,597767
2015/11/04,647597
2015/11/05,677055
2015/11/06,683594
2015/11/07,654634
2015/11/08,628792
2015/11/09,621605
2015/11/10,610329
2015/11/11,581227
2015/11/12,561418
2015/11/13,541111
2015/11/14,538819
2015/11/15,525467
2015/11/16,519652
2015/11/17,526520
2015/11/18,545346
2015/11/19,564399
2015/11/20,554273
2015/11/21,534602
2015/11/22,509610
2015/11/23,506444
2015/11/24,505310
2015/11/25,514306
2015/11/26,519291
2015/11/27,555053
2015/11/28,561080
2015/11/29,539735
2015/11/30,572558
2015/12/01,573421
2015/12/02,594940
2015/12/03,609781
2015/12/04,607211
2015/12/05,603167
2015/12/06,603371
2015/12/07,621987
2015/12/08,622257
2015/12/09,638414
2015/12/10,614563
2015/12/11,620933
2015/12/12,638549
2015/12/13,651970
2015/12/14,647303
2015/12/15,642572
2015/12/16,651415
2015/12/17,660740
2015/12/18,648721
2015/12/19,647959
2015/12/20,635182
2015/12/21,667190
2015/12/22,690138
2015/12/23,692784
2015/12/24,705726
2015/12/25,666428
2015/12/26,633763
2015/12/27,581160
2015/12/28,586216
2015/12/29,586454
2015/12/30,574540
2015/12/31,567575
2016/01/01,551478
2016/01/02,558210
2016/01/03,557352
2016/01/04,553238
2016/01/05,573868
2016/01/06,598908
2016/01/07,630665
2016/01/08,626804
2016/01/09,633474
2016/01/10,608979
2016/01/11,619125
2016/01/12,613354
2016/01/13,626189
2016/01/14,649076
2016/01/15,688204
2016/01/16,710215
2016/01/17,730445
2016/01/18,720263
2016/01/19,736837
2016/01/20,769514
2016/01/21,790083
2016/01/22,761722
2016/01/23,715189
2016/01/24,686780
2016/01/25,688259
2016/01/26,693669
2016/01/27,700500
2016/01/28,724810
2016/01/29,723143
2016/01/30,690716
2016/01/31,655177
2016/02/01,677551
2016/02/02,704599
2016/02/03,689931
2016/02/04,681789
2016/02/05,675861
2016/02/06,660458
2016/02/07,668043
2016/02/08,700143
2016/02/09,700016
2016/02/10,714305
2016/02/11,700501
2016/02/12,681307
2016/02/13,667108
2016/02/14,650473
2016/02/15,670997
2016/02/16,693006
2016/02/17,716101
2016/02/18,707160
2016/02/19,726860
2016/02/20,733794
2016/02/21,763897
2016/02/22,799225
2016/02/23,825944
2016/02/24,857023
2016/02/25,853168
2016/02/26,835574
2016/02/27,795214
2016/02/28,782801
2016/02/29,807043
2016/03/01,828681
2016/03/02,848350
2016/03/03,873796
2016/03/04,861327
2016/03/05,846462
2016/03/06,790011
2016/03/07,758706
2016/03/08,727728
2016/03/09,720714
2016/03/10,702491
2016/03/11,677311
2016/03/12,648215
2016/03/13,642455
2016/03/14,658433
2016/03/15,658267
2016/03/16,659849
2016/03/17,683589
2016/03/18,703046
2016/03/19,693152
2016/03/20,686052
2016/03/21,701534
2016/03/22,705956
2016/03/23,698784
2016/03/24,691233
2016/03/25,673750
2016/03/26,660715
2016/03/27,649248
2016/03/28,650167
2016/03/29,694413
2016/03/30,712402
2016/03/31,751815
2016/04/01,765927
2016/04/02,782490
2016/04/03,774902
2016/04/04,749487
2016/04/05,742244
2016/04/06,729574
2016/04/07,731373
2016/04/08,726231
2016/04/09,702189
2016/04/10,663499
2016/04/11,685432
2016/04/12,719926
2016/04/13,718958
2016/04/14,719712
2016/04/15,741614
2016/04/16,731392
2016/04/17,715901
2016/04/18,741208
2016/04/19,742195
2016/04/20,733011
2016/04/21,732912
2016/04/22,742968
2016/04/23,723592
2016/04/24,723278
2016/04/25,757120
2016/04/26,774319
2016/04/27,804798
2016/04/28,834439
2016/04/29,837004
2016/04/30,824390
2016/05/01,775144
2016/05/02,760894
2016/05/03,757837
2016/05/04,738233
2016/05/05,724009
2016/05/06,712016
2016/05/07,694717
2016/05/08,664291
2016/05/09,650585
2016/05/10,663076
2016/05/11,698927
2016/05/12,722738
2016/05/13,739528
2016/05/14,765987
2016/05/15,777863
2016/05/16,814879
2016/05/17,832598
2016/05/18,846729
2016/05/19,879130
2016/05/20,861807
2016/05/21,871217
2016/05/22,805878
2016/05/23,757430
2016/05/24,769209
2016/05/25,786772
2016/05/26,791935
2016/05/27,833832
2016/05/28,848593
2016/05/29,818529
2016/05/30,838649
2016/05/31,843822
2016/06/01,841459
2016/06/02,837092
2016/06/03,833929
2016/06/04,836892
2016/06/05,783338
2016/06/06,755800
2016/06/07,759452
2016/06/08,765028
2016/06/09,751524
2016/06/10,767320
2016/06/11,751838
2016/06/12,774995
2016/06/13,811727
2016/06/14,850852
2016/06/15,875051
2016/06/16,905284
2016/06/17,920313
2016/06/18,915724
2016/06/19,868851
2016/06/20,840094
2016/06/21,849824
2016/06/22,868676
2016/06/23,880049
2016/06/24,898495
2016/06/25,878997
2016/06/26,854589
2016/06/27,832529
2016/06/28,806285
2016/06/29,786703
2016/06/30,781827
2016/07/01,769279
2016/07/02,750001
2016/07/03,714174
2016/07/04,714787
2016/07/05,729211
2016/07/06,744692
2016/07/07,764982
2016/07/08,774003
2016/07/09,751486
2016/07/10,712222
2016/07/11,725856
2016/07/12,733198
2016/07/13,752066
2016/07/14,764734
2016/07/15,776171
2016/07/16,761803
2016/07/17,751567
2016/07/18,764355
2016/07/19,786644
2016/07/20,790397
2016/07/21,797531
2016/07/22,817957
2016/07/23,826327
2016/07/24,821086
2016/07/25,842521
2016/07/26,863973
2016/07/27,882886
2016/07/28,885770
2016/07/29,873081
2016/07/30,873824
2016/07/31,854105
2016/08/01,839180
2016/08/02,838966
2016/08/03,823956
2016/08/04,811037
2016/08/05,781569
2016/08/06,735984
2016/08/07,736629
2016/08/08,755943
2016/08/09,784684
2016/08/10,801190
2016/08/11,822603
2016/08/12,827368
2016/08/13,793372
2016/08/14,751396
2016/08/15,756516
2016/08/16,790266
2016/08/17,830034
2016/08/18,827954
2016/08/19,826060
2016/08/20,805495
2016/08/21,758397
2016/08/22,754679
2016/08/23,762872
2016/08/24,756149
2016/08/25,784279
2016/08/26,804026
2016/08/27,782482
2016/08/28,742313
2016/08/29,752471
2016/08/30,755346
2016/08/31,772735
2016/09/01,790946
2016/09/02,779181
2016/09/03,782444
2016/09/04,735095
2016/09/05,764024
2016/09/06,787066
2016/09/07,792714
2016/09/08,800463
2016/09/09,809199
2016/09/10,773242
2016/09/11,727968
2016/09/12,707031
2016/09/13,715371
2016/09/14,722620
2016/09/15,728673
2016/09/16,742321
2016/09/17,752280
2016/09/18,739371
2016/09/19,762552
2016/09/20,767487
2016/09/21,754532
2016/09/22,756273
2016/09/23,768340
2016/09/24,736969
2016/09/25,693585
2016/09/26,704019
2016/09/27,715098
2016/09/28,731351
2016/09/29,757697
2016/09/30,784170
2016/10/01,776263
2016/10/02,767477
2016/10/03,789924
2016/10/04,798870
2016/10/05,796927
2016/10/06,804371
2016/10/07,822031
2016/10/08,812266
2016/10/09,780970
2016/10/10,795011
2016/10/11,825438
2016/10/12,837688
2016/10/13,859111
2016/10/14,864174
2016/10/15,850291
2016/10/16,829991
2016/10/17,849647
2016/10/18,844802
2016/10/19,834247
2016/10/20,868241
2016/10/21,853312
2016/10/22,841495
2016/10/23,828857
2016/10/24,838534
2016/10/25,864146
2016/10/26,893731
2016/10/27,918158
2016/10/28,902300
2016/10/29,874665
2016/10/30,811116
2016/10/31,799637
2016/11/01,802368
2016/11/02,819867
2016/11/03,822115
2016/11/04,860417
2016/11/05,852819
2016/11/06,829112
2016/11/07,840659
2016/11/08,844388
2016/11/09,854172
2016/11/10,842565
2016/11/11,819530
2016/11/12,792581
2016/11/13,784313
2016/11/14,778729
2016/11/15,792637
2016/11/16,791203
2016/11/17,820120
2016/11/18,854182
2016/11/19,862023
2016/11/20,877133
2016/11/21,892686
2016/11/22,912614
2016/11/23,926858
2016/11/24,935557
2016/11/25,940119
2016/11/26,944864
2016/11/27,915445
2016/11/28,910814
2016/11/29,905927
2016/11/30,904440
2016/12/01,901155
2016/12/02,919000
2016/12/03,911711
2016/12/04,900748
2016/12/05,894938
2016/12/06,910091
2016/12/07,903581
2016/12/08,889569
2016/12/09,897355
2016/12/10,898833
2016/12/11,846070
2016/12/12,829979
2016/12/13,818847
2016/12/14,834678
2016/12/15,863336
2016/12/16,891032
2016/12/17,880037
2016/12/18,883046
2016/12/19,893060
2016/12/20,913090
2016/12/21,925965
2016/12/22,925581
2016/12/23,918506
2016/12/24,905964
2016/12/25,840379
2016/12/26,834347
2016/12/27,835612
2016/12/28,838185
2016/12/29,862148
2016/12/30,868204
2016/12/31,857893
2017/01/01,823059
2017/01/02,848009
2017/01/03,860204
2017/01/04,891202
2017/01/05,917535
2017/01/06,942336
2017/01/07,963844
2017/01/08,934598
2017/01/09,929502
2017/01/10,934367
2017/01/11,928157
2017/01/12,893865
2017/01/13,875794
2017/01/14,838429
2017/01/15,793371
2017/01/16,773393
2017/01/17,794772
2017/01/18,816676
2017/01/19,824753
2017/01/20,803639
2017/01/21,779451
2017/01/22,752404
2017/01/23,783978
2017/01/24,826426
2017/01/25,869798
2017/01/26,911137
2017/01/27,907941
2017/01/28,910570
2017/01/29,902871
2017/01/30,911615
2017/01/31,919809
2017/02/01,929193
2017/02/02,927406
2017/02/03,942663
2017/02/04,948499
2017/02/05,953115
2017/02/06,959636
2017/02/07,956916
2017/02/08,958554
2017/02/09,958958
2017/02/10,960739
2017/02/11,961665
2017/02/12,939381
2017/02/13,929649
2017/02/14,915941
2017/02/15,918248
2017/02/16,929771
2017/02/17,939437
2017/02/18,947273
2017/02/19,947396
2017/02/20,950544
2017/02/21,951817
2017/02/22,957643
2017/02/23,958034
2017/02/24,961515
2017/02/25,963708
2017/02/26,954601
2017/02/27,951669
2017/02/28,954729
2017/03/01,959854
2017/03/02,959025
2017/03/03,965797
2017/03/04,972219
2017/03/05,977292
2017/03/06,975723
2017/03/07,975760
2017/03/08,976700
2017/03/09,980724
2017/03/10,983461
2017/03/11,987403
2017/03/12,981571
2017/03/13,982248
2017/03/14,977199
2017/03/15,977978
2017/03/16,979662
2017/03/17,983296
2017/03/18,973420
2017/03/19,952280
2017/03/20,955762
2017/03/21,960594
2017/03/22,964751
2017/03/23,964724
2017/03/24,941736
2017/03/25,940730
2017/03/26,873519
2017/03/27,870498
2017/03/28,891390
2017/03/29,909023
2017/03/30,924319
2017/03/31,939201
2017/04/01,952504
2017/04/02,929114
2017/04/03,913889
2017/04/04,924367
2017/04/05,932373
2017/04/06,943327
2017/04/07,953698
2017/04/08,962671
2017/04/09,959142
2017/04/10,950026
2017/04/11,950823
2017/04/12,957090
2017/04/13,960400
2017/04/14,969412
2017/04/15,976946
2017/04/16,967794
2017/04/17,959412
2017/04/18,956748
2017/04/19,961511
2017/04/20,963661
2017/04/21,966261
2017/04/22,968820
2017/04/23,965695
2017/04/24,965712
2017/04/25,965307
2017/04/26,965988
2017/04/27,966051
2017/04/28,973607
2017/04/29,974145
2017/04/30,974817
2017/05/01,976004
2017/05/02,977383
2017/05/03,982018
2017/05/04,979754
2017/05/05,974918
2017/05/06,972269
2017/05/07,969833
2017/05/08,968476
2017/05/09,972360
2017/05/10,969070
2017/05/11,967304
2017/05/12,964222
2017/05/13,961505
2017/05/14,964139
2017/05/15,965314
2017/05/16,967209
2017/05/17,971578
2017/05/18,973354
2017/05/19,973815
2017/05/20,972668
2017/05/21,976876
2017/05/22,974647
2017/05/23,975530
2017/05/24,974209
2017/05/25,974875
2017/05/26,970935
2017/05/27,975612
2017/05/28,976054
2017/05/29,976917
2017/05/30,978060
2017/05/31,978158
2017/06/01,978298
2017/06/02,979468
2017/06/03,979575
2017/06/04,980380
2017/06/05,976546
2017/06/06,979597
2017/06/07,982831
2017/06/08,979937
2017/06/09,978257
2017/06/10,975108
2017/06/11,967235
2017/06/12,966209
2017/06/13,967459
2017/06/14,967221
2017/06/15,974047
2017/06/16,977179
2017/06/17,980624
2017/06/18,971115
2017/06/19,974340
2017/06/20,971678
2017/06/21,973839
2017/06/22,977891
2017/06/23,971081
2017/06/24,965733
2017/06/25,956138
2017/06/26,961736
2017/06/27,967982
2017/06/28,969013
2017/06/29,968980
2017/06/30,967235
2017/07/01,946830
2017/07/02,903034
2017/07/03,873576
2017/07/04,870556
2017/07/05,873982
2017/07/06,891350
2017/07/07,904284
2017/07/08,898364
2017/07/09,865976
2017/07/10,833919
2017/07/11,840192
2017/07/12,844577
2017/07/13,843403
2017/07/14,857054
2017/07/15,890715
2017/07/16,886552
2017/07/17,905404
2017/07/18,920699
2017/07/19,928485
2017/07/20,931748
2017/07/21,944130
2017/07/22,941095
2017/07/23,879219
2017/07/24,875714
2017/07/25,883984
2017/07/26,901423
2017/07/27,906929
2017/07/28,910957
2017/07/29,905951
2017/07/30,887391
2017/07/31,893392
2017/08/01,847882
2017/08/02,848033
2017/08/03,849064
2017/08/04,865874
2017/08/05,871695
2017/08/06,853494
2017/08/07,875462
2017/08/08,905712
2017/08/09,920621
2017/08/10,939592
2017/08/11,951021
2017/08/12,964098
2017/08/13,974503
2017/08/14,970861
2017/08/15,971759
2017/08/16,970720
2017/08/17,972221
2017/08/18,969141
2017/08/19,967934
2017/08/20,965957
2017/08/21,968521
2017/08/22,975748
2017/08/23,979234
2017/08/24,969965
2017/08/25,959579
2017/08/26,967760
2017/08/27,972730
2017/08/28,974359
2017/08/29,979922
2017/08/30,981728
2017/08/31,983108
2017/09/01,980656
2017/09/02,935953
2017/09/03,886945
2017/09/04,886590
2017/09/05,847247
2017/09/06,851060
2017/09/07,834202
2017/09/08,849211
2017/09/09,820168
2017/09/10,808017
2017/09/11,805880
2017/09/12,777755
2017/09/13,752338
2017/09/14,754804
2017/09/15,768783
2017/09/16,750486
2017/09/17,703703
2017/09/18,745160
2017/09/19,793319
2017/09/20,831353
2017/09/21,817816
2017/09/22,813662
2017/09/23,766895
2017/09/24,731546
2017/09/25,756750
2017/09/26,792433
2017/09/27,800117
2017/09/28,811073
2017/09/29,814331
2017/09/30,806595
2017/10/01,824974
2017/10/02,853879
2017/10/03,851682
2017/10/04,840613
2017/10/05,874121
2017/10/06,878572
2017/10/07,861465
2017/10/08,824064
2017/10/09,827974
2017/10/10,844617
2017/10/11,871241
2017/10/12,882571
2017/10/13,905319
2017/10/14,924452
2017/10/15,908853
2017/10/16,892189
2017/10/17,890806
2017/10/18,894736
2017/10/19,895863
2017/10/20,895811
2017/10/21,905440
2017/10/22,915468
2017/10/23,915230
2017/10/24,929318
2017/10/25,928880
2017/10/26,872395
2017/10/27,889809
2017/10/28,902790
2017/10/29,914215
2017/10/30,928741
2017/10/31,943178
2017/11/01,955178
2017/11/02,962306
2017/11/03,961629
2017/11/04,960511
2017/11/05,959906
2017/11/06,959068
2017/11/07,955612
2017/11/08,954788
2017/11/09,953100
2017/11/10,953879
2017/11/11,954211
2017/11/12,955927
2017/11/13,957504
2017/11/14,955680
2017/11/15,957183
2017/11/16,954417
2017/11/17,955323
2017/11/18,959309
2017/11/19,961208
2017/11/20,957913
2017/11/21,959223
2017/11/22,961459
2017/11/23,961949
2017/11/24,960602
2017/11/25,961912
2017/11/26,961139
2017/11/27,960780
2017/11/28,961296
2017/11/29,962437
2017/11/30,965731
2017/12/01,967999
2017/12/02,966923
2017/12/03,968199
2017/12/04,970201
2017/12/05,968659
2017/12/06,967343
2017/12/07,962063
2017/12/08,961719
2017/12/09,964087
2017/12/10,965477
2017/12/11,966625
2017/12/12,967687
2017/12/13,971045
2017/12/14,971491
2017/12/15,971468
2017/12/16,971360
2017/12/17,970932
2017/12/18,970351
2017/12/19,969626
2017/12/20,970280
2017/12/21,966338
2017/12/22,968584
2017/12/23,970772
2017/12/24,972410
2017/12/25,972424
2017/12/26,972539
2017/12/27,969162
2017/12/28,969292
2017/12/29,969821
2017/12/30,966569
2017/12/31,964670
2018/01/01,964676
2018/01/02,965389
2018/01/03,968104
2018/01/04,970142
2018/01/05,971767
2018/01/06,972510
2018/01/07,973265
2018/01/08,969066
2018/01/09,969200
2018/01/10,968981
2018/01/11,965744
2018/01/12,968662
2018/01/13,963500
2018/01/14,965265
2018/01/15,966173
2018/01/16,965552
2018/01/17,964384
2018/01/18,964619
2018/01/19,964607
2018/01/20,960528
2018/01/21,956766
2018/01/22,959421
2018/01/23,962654
2018/01/24,963952
2018/01/25,961667
2018/01/26,961611
2018/01/27,956578
2018/01/28,950827
2018/01/29,942887
2018/01/30,930479
2018/01/31,931559
2018/02/01,936919
2018/02/02,937727
2018/02/03,933073
2018/02/04,922538
2018/02/05,915994
2018/02/06,925867
2018/02/07,929701
2018/02/08,933301
2018/02/09,940542
2018/02/10,944756
2018/02/11,947701
2018/02/12,947344
2018/02/13,946590
2018/02/14,944940
2018/02/15,944752
2018/02/16,932358
2018/02/17,926083
2018/02/18,922115
2018/02/19,924319
2018/02/20,921585
2018/02/21,916987
2018/02/22,897482
2018/02/23,901795
2018/02/24,916411
2018/02/25,852785
2018/02/26,860409
2018/02/27,870990
2018/02/28,882599
