Date,size7ema
2014/05/02,220076
2014/05/03,215918
2014/05/04,212309
2014/05/05,233971
2014/05/06,230263
2014/05/07,233734
2014/05/08,233099
2014/05/09,229075
2014/05/10,214475
2014/05/11,215331
2014/05/12,225625
2014/05/13,227153
2014/05/14,236172
2014/05/15,238942
2014/05/16,231692
2014/05/17,221003
2014/05/18,212098
2014/05/19,219212
2014/05/20,226625
2014/05/21,229148
2014/05/22,233034
2014/05/23,237511
2014/05/24,226344
2014/05/25,224575
2014/05/26,230878
2014/05/27,247328
2014/05/28,247746
2014/05/29,253738
2014/05/30,245316
2014/05/31,236065
2014/06/01,228287
2014/06/02,221101
2014/06/03,224511
2014/06/04,219470
2014/06/05,230322
2014/06/06,241033
2014/06/07,226862
2014/06/08,227219
2014/06/09,228549
2014/06/10,231154
2014/06/11,236289
2014/06/12,234800
2014/06/13,233844
2014/06/14,219248
2014/06/15,207366
2014/06/16,209616
2014/06/17,210847
2014/06/18,216829
2014/06/19,219192
2014/06/20,208982
2014/06/21,198751
2014/06/22,193263
2014/06/23,196017
2014/06/24,197505
2014/06/25,199001
2014/06/26,200671
2014/06/27,196495
2014/06/28,191935
2014/06/29,193145
2014/06/30,226276
2014/07/01,252037
2014/07/02,261927
2014/07/03,263242
2014/07/04,246854
2014/07/05,231156
2014/07/06,231468
2014/07/07,237151
2014/07/08,249191
2014/07/09,251020
2014/07/10,251700
2014/07/11,247123
2014/07/12,233798
2014/07/13,228549
2014/07/14,237150
2014/07/15,242507
2014/07/16,246733
2014/07/17,241591
2014/07/18,237301
2014/07/19,225804
2014/07/20,222842
2014/07/21,228070
2014/07/22,238920
2014/07/23,244323
2014/07/24,250730
2014/07/25,245694
2014/07/26,241320
2014/07/27,235634
2014/07/28,240244
2014/07/29,240553
2014/07/30,238069
2014/07/31,244889
2014/08/01,244469
2014/08/02,230882
2014/08/03,222762
2014/08/04,242377
2014/08/05,262744
2014/08/06,268937
2014/08/07,264129
2014/08/08,261245
2014/08/09,243704
2014/08/10,234401
2014/08/11,237638
2014/08/12,242344
2014/08/13,260928
2014/08/14,260506
2014/08/15,260034
2014/08/16,272678
2014/08/17,257569
2014/08/18,245808
2014/08/19,239768
2014/08/20,240557
2014/08/21,243293
2014/08/22,244445
2014/08/23,232195
2014/08/24,234664
2014/08/25,248610
2014/08/26,247604
2014/08/27,249135
2014/08/28,242958
2014/08/29,235116
2014/08/30,222899
2014/08/31,212055
2014/09/01,233111
2014/09/02,245428
2014/09/03,243687
2014/09/04,245223
2014/09/05,252088
2014/09/06,237966
2014/09/07,241551
2014/09/08,255336
2014/09/09,279619
2014/09/10,286456
2014/09/11,268907
2014/09/12,262256
2014/09/13,242009
2014/09/14,250191
2014/09/15,259874
2014/09/16,268963
2014/09/17,261863
2014/09/18,255552
2014/09/19,246982
2014/09/20,237316
2014/09/21,232466
2014/09/22,239615
2014/09/23,257084
2014/09/24,264170
2014/09/25,269001
2014/09/26,279259
2014/09/27,282530
2014/09/28,294025
2014/09/29,301170
2014/09/30,300144
2014/10/01,300146
2014/10/02,299826
2014/10/03,297584
2014/10/04,292373
2014/10/05,286306
2014/10/06,284718
2014/10/07,297837
2014/10/08,300420
2014/10/09,300434
2014/10/10,296660
2014/10/11,284696
2014/10/12,285054
2014/10/13,287867
2014/10/14,307925
2014/10/15,305203
2014/10/16,300118
2014/10/17,297684
2014/10/18,279504
2014/10/19,287609
2014/10/20,300203
2014/10/21,303179
2014/10/22,299751
2014/10/23,301800
2014/10/24,293753
2014/10/25,286756
2014/10/26,298354
2014/10/27,302561
2014/10/28,315351
2014/10/29,316392
2014/10/30,311947
2014/10/31,297495
2014/11/01,283784
2014/11/02,291741
2014/11/03,294725
2014/11/04,297013
2014/11/05,310356
2014/11/06,320204
2014/11/07,324787
2014/11/08,309965
2014/11/09,311468
2014/11/10,320242
2014/11/11,336615
2014/11/12,345334
2014/11/13,354260
2014/11/14,346796
2014/11/15,332091
2014/11/16,328186
2014/11/17,338048
2014/11/18,334574
2014/11/19,335562
2014/11/20,341827
2014/11/21,348183
2014/11/22,327526
2014/11/23,329040
2014/11/24,333474
2014/11/25,344728
2014/11/26,344047
2014/11/27,344571
2014/11/28,340420
2014/11/29,323709
2014/11/30,333119
2014/12/01,353662
2014/12/02,363068
2014/12/03,390788
2014/12/04,387743
2014/12/05,371792
2014/12/06,360494
2014/12/07,358058
2014/12/08,356564
2014/12/09,357161
2014/12/10,354930
2014/12/11,348015
2014/12/12,344295
2014/12/13,329292
2014/12/14,338876
2014/12/15,356806
2014/12/16,376058
2014/12/17,397477
2014/12/18,404827
2014/12/19,403225
2014/12/20,398434
2014/12/21,386944
2014/12/22,378312
2014/12/23,381647
2014/12/24,359008
2014/12/25,328073
2014/12/26,314765
2014/12/27,308795
2014/12/28,301581
2014/12/29,297207
2014/12/30,298188
2014/12/31,291057
2015/01/01,265143
2015/01/02,265121
2015/01/03,272608
2015/01/04,274996
2015/01/05,296467
2015/01/06,300871
2015/01/07,311334
2015/01/08,331174
2015/01/09,349949
2015/01/10,362039
2015/01/11,354839
2015/01/12,363214
2015/01/13,390802
2015/01/14,398208
2015/01/15,404311
2015/01/16,401757
2015/01/17,399066
2015/01/18,379484
2015/01/19,385286
2015/01/20,401499
2015/01/21,389642
2015/01/22,391339
2015/01/23,391088
2015/01/24,386380
2015/01/25,404162
2015/01/26,425965
2015/01/27,415625
2015/01/28,380107
2015/01/29,355646
2015/01/30,344900
2015/01/31,337369
2015/02/01,328121
2015/02/02,323177
2015/02/03,343378
2015/02/04,335281
2015/02/05,325962
2015/02/06,309678
2015/02/07,303474
2015/02/08,329249
2015/02/09,338479
2015/02/10,353226
2015/02/11,351852
2015/02/12,369208
2015/02/13,402196
2015/02/14,405634
2015/02/15,421417
2015/02/16,419780
2015/02/17,426235
2015/02/18,409921
2015/02/19,386402
2015/02/20,385418
2015/02/21,389421
2015/02/22,381114
2015/02/23,386995
2015/02/24,399134
2015/02/25,388279
2015/02/26,382198
2015/02/27,380530
2015/02/28,395904
2015/03/01,395591
2015/03/02,398809
2015/03/03,400671
2015/03/04,400909
2015/03/05,419886
2015/03/06,412814
2015/03/07,406465
2015/03/08,392805
2015/03/09,406137
2015/03/10,404709
2015/03/11,405341
2015/03/12,419445
2015/03/13,407900
2015/03/14,404445
2015/03/15,390880
2015/03/16,400754
2015/03/17,403418
2015/03/18,396948
2015/03/19,411975
2015/03/20,411457
2015/03/21,394939
2015/03/22,393806
2015/03/23,399368
2015/03/24,372707
2015/03/25,357648
2015/03/26,360225
2015/03/27,345424
2015/03/28,344521
2015/03/29,346551
2015/03/30,363761
2015/03/31,372905
2015/04/01,397001
2015/04/02,389527
2015/04/03,394585
2015/04/04,380923
2015/04/05,380167
2015/04/06,402335
2015/04/07,400231
2015/04/08,415749
2015/04/09,421590
2015/04/10,410006
2015/04/11,405545
2015/04/12,396967
2015/04/13,401221
2015/04/14,399988
2015/04/15,412066
2015/04/16,400320
2015/04/17,405908
2015/04/18,396422
2015/04/19,389241
2015/04/20,389997
2015/04/21,387764
2015/04/22,389116
2015/04/23,406269
2015/04/24,428018
2015/04/25,403164
2015/04/26,397032
2015/04/27,406866
2015/04/28,401651
2015/04/29,424981
2015/04/30,428331
2015/05/01,405884
2015/05/02,397242
2015/05/03,384366
2015/05/04,397702
2015/05/05,394696
2015/05/06,386825
2015/05/07,395320
2015/05/08,396405
2015/05/09,392615
2015/05/10,400019
2015/05/11,398358
2015/05/12,399429
2015/05/13,388360
2015/05/14,376069
2015/05/15,374532
2015/05/16,378133
2015/05/17,361542
2015/05/18,364950
2015/05/19,386279
2015/05/20,387276
2015/05/21,374022
2015/05/22,383539
2015/05/23,396031
2015/05/24,396723
2015/05/25,403964
2015/05/26,407730
2015/05/27,415254
2015/05/28,424647
2015/05/29,424028
2015/05/30,438017
2015/05/31,423419
2015/06/01,450315
2015/06/02,454926
2015/06/03,459137
2015/06/04,452490
2015/06/05,444820
2015/06/06,405467
2015/06/07,393118
2015/06/08,387883
2015/06/09,395796
2015/06/10,419448
2015/06/11,429363
2015/06/12,441804
2015/06/13,425119
2015/06/14,420570
2015/06/15,443640
2015/06/16,476153
2015/06/17,484904
2015/06/18,484762
2015/06/19,492528
2015/06/20,479423
2015/06/21,474510
2015/06/22,503171
2015/06/23,507763
2015/06/24,477193
2015/06/25,447581
2015/06/26,439885
2015/06/27,451245
2015/06/28,441597
2015/06/29,452956
2015/06/30,489305
2015/07/01,525576
2015/07/02,513395
2015/07/03,492592
2015/07/04,466445
2015/07/05,460367
2015/07/06,472194
2015/07/07,546379
2015/07/08,594051
2015/07/09,631701
2015/07/10,634867
2015/07/11,662750
2015/07/12,691257
2015/07/13,697904
2015/07/14,702409
2015/07/15,692486
2015/07/16,694185
2015/07/17,689769
2015/07/18,680970
2015/07/19,670685
2015/07/20,612751
2015/07/21,593410
2015/07/22,560809
2015/07/23,520928
2015/07/24,484749
2015/07/25,452217
2015/07/26,447585
2015/07/27,468695
2015/07/28,495117
2015/07/29,581373
2015/07/30,630285
2015/07/31,661717
2015/08/01,678728
2015/08/02,616071
2015/08/03,575776
2015/08/04,631206
2015/08/05,673625
2015/08/06,701490
2015/08/07,650647
2015/08/08,575567
2015/08/09,523793
2015/08/10,505426
2015/08/11,481652
2015/08/12,487020
2015/08/13,476256
2015/08/14,465514
2015/08/15,446984
2015/08/16,429863
2015/08/17,428719
2015/08/18,441360
2015/08/19,434609
2015/08/20,427796
2015/08/21,412337
2015/08/22,403793
2015/08/23,405018
2015/08/24,419892
2015/08/25,436411
2015/08/26,423475
2015/08/27,427233
2015/08/28,423655
2015/08/29,405483
2015/08/30,397118
2015/08/31,411390
2015/09/01,421482
2015/09/02,505015
2015/09/03,502415
2015/09/04,465657
2015/09/05,461326
2015/09/06,448804
2015/09/07,455977
2015/09/08,515033
2015/09/09,568342
2015/09/10,600895
2015/09/11,625171
2015/09/12,634391
2015/09/13,631621
2015/09/14,659343
2015/09/15,668932
2015/09/16,670640
2015/09/17,679276
2015/09/18,648623
2015/09/19,603762
2015/09/20,572611
2015/09/21,580033
2015/09/22,556581
2015/09/23,532360
2015/09/24,521177
2015/09/25,498072
2015/09/26,482963
2015/09/27,472717
2015/09/28,483196
2015/09/29,478562
2015/09/30,487416
2015/10/01,479850
2015/10/02,491877
2015/10/03,467075
2015/10/04,443462
2015/10/05,438389
2015/10/06,464433
2015/10/07,519929
2015/10/08,554483
2015/10/09,564605
2015/10/10,581591
2015/10/11,571466
2015/10/12,572354
2015/10/13,568044
2015/10/14,557544
2015/10/15,552660
2015/10/16,558965
2015/10/17,569148
2015/10/18,560009
2015/10/19,547619
2015/10/20,583032
2015/10/21,578576
2015/10/22,570595
2015/10/23,566845
2015/10/24,556462
2015/10/25,549138
2015/10/26,531190
2015/10/27,535024
2015/10/28,549445
2015/10/29,559979
2015/10/30,549357
2015/10/31,547063
2015/11/01,545762
2015/11/02,565759
2015/11/03,595199
2015/11/04,642410
2015/11/05,664281
2015/11/06,662704
2015/11/07,631040
2015/11/08,610263
2015/11/09,613552
2015/11/10,611846
2015/11/11,589998
2015/11/12,573635
2015/11/13,553530
2015/11/14,550581
2015/11/15,537514
2015/11/16,533477
2015/11/17,539489
2015/11/18,554198
2015/11/19,568095
2015/11/20,552384
2015/11/21,531484
2015/11/22,507884
2015/11/23,509823
2015/11/24,513104
2015/11/25,524461
2015/11/26,527546
2015/11/27,558030
2015/11/28,556309
2015/11/29,530588
2015/11/30,566048
2015/12/01,566284
2015/12/02,588688
2015/12/03,602292
2015/12/04,598881
2015/12/05,592675
2015/12/06,593087
2015/12/07,616841
2015/12/08,616869
2015/12/09,634562
2015/12/10,608958
2015/12/11,616012
2015/12/12,634282
2015/12/13,647898
2015/12/14,643394
2015/12/15,637873
2015/12/16,647462
2015/12/17,654728
2015/12/18,643990
2015/12/19,646286
2015/12/20,634710
2015/12/21,667644
2015/12/22,688161
2015/12/23,687832
2015/12/24,698261
2015/12/25,655736
2015/12/26,627490
2015/12/27,582424
2015/12/28,600826
2015/12/29,605867
2015/12/30,592900
2015/12/31,583378
2016/01/01,560864
2016/01/02,565564
2016/01/03,562816
2016/01/04,561334
2016/01/05,581424
2016/01/06,601643
2016/01/07,627390
2016/01/08,616434
2016/01/09,621971
2016/01/10,597063
2016/01/11,611872
2016/01/12,610613
2016/01/13,627028
2016/01/14,649892
2016/01/15,683774
2016/01/16,699279
2016/01/17,712955
2016/01/18,701073
2016/01/19,719243
2016/01/20,754936
2016/01/21,776231
2016/01/22,747616
2016/01/23,703567
2016/01/24,682426
2016/01/25,691638
2016/01/26,704402
2016/01/27,714285
2016/01/28,734960
2016/01/29,722949
2016/01/30,684078
2016/01/31,651672
2016/02/01,682976
2016/02/02,713184
2016/02/03,696308
2016/02/04,686667
2016/02/05,676678
2016/02/06,658275
2016/02/07,668732
2016/02/08,706292
2016/02/09,703738
2016/02/10,712391
2016/02/11,694097
2016/02/12,674325
2016/02/13,663359
2016/02/14,653676
2016/02/15,680878
2016/02/16,700747
2016/02/17,719030
2016/02/18,701975
2016/02/19,718240
2016/02/20,723102
2016/02/21,753746
2016/02/22,789849
2016/02/23,813163
2016/02/24,839393
2016/02/25,829280
2016/02/26,813248
2016/02/27,778390
2016/02/28,777914
2016/02/29,811739
2016/03/01,835043
2016/03/02,851331
2016/03/03,868686
2016/03/04,848137
2016/03/05,831091
2016/03/06,780512
2016/03/07,762448
2016/03/08,741907
2016/03/09,742441
2016/03/10,726057
2016/03/11,698102
2016/03/12,667068
2016/03/13,659772
2016/03/14,676363
2016/03/15,673301
2016/03/16,672175
2016/03/17,690801
2016/03/18,702980
2016/03/19,687237
2016/03/20,680583
2016/03/21,698986
2016/03/22,702731
2016/03/23,695726
2016/03/24,690304
2016/03/25,673711
2016/03/26,661586
2016/03/27,653533
2016/03/28,658762
2016/03/29,703163
2016/03/30,714579
2016/03/31,747211
2016/04/01,752495
2016/04/02,764065
2016/04/03,754791
2016/04/04,733494
2016/04/05,735520
2016/04/06,728228
2016/04/07,735711
2016/04/08,731277
2016/04/09,707253
2016/04/10,668744
2016/04/11,694280
2016/04/12,729609
2016/04/13,724003
2016/04/14,721549
2016/04/15,739286
2016/04/16,723127
2016/04/17,707147
2016/04/18,739747
2016/04/19,742256
2016/04/20,730903
2016/04/21,731104
2016/04/22,742035
2016/04/23,720171
2016/04/24,722118
2016/04/25,760189
2016/04/26,773416
2016/04/27,798877
2016/04/28,823507
2016/04/29,820821
2016/04/30,804982
2016/05/01,760146
2016/05/02,757860
2016/05/03,762932
2016/05/04,748940
2016/05/05,737816
2016/05/06,724813
2016/05/07,705220
2016/05/08,673433
2016/05/09,664615
2016/05/10,680168
2016/05/11,713359
2016/05/12,729997
2016/05/13,738151
2016/05/14,756678
2016/05/15,761912
2016/05/16,798104
2016/05/17,815541
2016/05/18,830068
2016/05/19,861401
2016/05/20,841444
2016/05/21,853887
2016/05/22,791290
2016/05/23,755014
2016/05/24,778732
2016/05/25,801663
2016/05/26,806346
2016/05/27,841772
2016/05/28,847149
2016/05/29,805361
2016/05/30,826935
2016/05/31,836936
2016/06/01,837509
2016/06/02,834821
2016/06/03,834234
2016/06/04,835794
2016/06/05,779631
2016/06/06,761067
2016/06/07,771680
2016/06/08,779300
2016/06/09,764609
2016/06/10,779099
2016/06/11,758334
2016/06/12,776242
2016/06/13,811061
2016/06/14,847075
2016/06/15,864573
2016/06/16,887835
2016/06/17,898544
2016/06/18,890819
2016/06/19,848871
2016/06/20,831705
2016/06/21,852486
2016/06/22,875755
2016/06/23,886744
2016/06/24,900707
2016/06/25,873659
2016/06/26,845781
2016/06/27,828617
2016/06/28,811450
2016/06/29,799707
2016/06/30,799137
2016/07/01,786670
2016/07/02,763686
2016/07/03,726406
2016/07/04,729615
2016/07/05,744481
2016/07/06,757727
2016/07/07,773649
2016/07/08,775178
2016/07/09,745876
2016/07/10,705840
2016/07/11,727681
2016/07/12,739696
2016/07/13,759757
2016/07/14,769407
2016/07/15,774589
2016/07/16,753040
2016/07/17,742099
2016/07/18,761327
2016/07/19,786172
2016/07/20,789304
2016/07/21,794276
2016/07/22,811683
2016/07/23,815317
2016/07/24,809355
2016/07/25,834494
2016/07/26,856612
2016/07/27,872885
2016/07/28,873454
2016/07/29,860663
2016/07/30,863016
2016/07/31,845885
2016/08/01,837938
2016/08/02,843269
2016/08/03,830194
2016/08/04,817810
2016/08/05,788599
2016/08/06,746239
2016/08/07,751739
2016/08/08,773595
2016/08/09,800309
2016/08/10,808867
2016/08/11,821748
2016/08/12,817609
2016/08/13,779465
2016/08/14,744516
2016/08/15,760809
2016/08/16,800604
2016/08/17,837883
2016/08/18,828106
2016/08/19,818760
2016/08/20,792561
2016/08/21,748128
2016/08/22,757295
2016/08/23,775193
2016/08/24,770446
2016/08/25,794828
2016/08/26,807203
2016/08/27,777108
2016/08/28,734942
2016/08/29,753416
2016/08/30,760848
2016/08/31,779302
2016/09/01,796767
2016/09/02,779217
2016/09/03,776878
2016/09/04,727477
2016/09/05,765661
2016/09/06,790963
2016/09/07,795534
2016/09/08,800157
2016/09/09,803355
2016/09/10,764147
2016/09/11,721019
2016/09/12,713450
2016/09/13,730285
2016/09/14,738745
2016/09/15,742282
2016/09/16,750348
2016/09/17,751336
2016/09/18,733058
2016/09/19,758533
2016/09/20,764544
2016/09/21,751225
2016/09/22,754043
2016/09/23,766827
2016/09/24,734071
2016/09/25,693259
2016/09/26,712632
2016/09/27,725513
2016/09/28,739691
2016/09/29,762952
2016/09/30,783032
2016/10/01,765073
2016/10/02,753417
2016/10/03,781180
2016/10/04,791849
2016/10/05,791094
2016/10/06,800150
2016/10/07,816966
2016/10/08,803014
2016/10/09,772803
2016/10/10,794187
2016/10/11,826392
2016/10/12,835910
2016/10/13,854921
2016/10/14,855844
2016/10/15,837275
2016/10/16,817660
2016/10/17,845643
2016/10/18,844673
2016/10/19,835335
2016/10/20,870838
2016/10/21,850879
2016/10/22,836607
2016/10/23,825519
2016/10/24,840711
2016/10/25,866495
2016/10/26,893450
2016/10/27,914473
2016/10/28,889963
2016/10/29,860711
2016/10/30,802114
2016/10/31,804311
2016/11/01,817475
2016/11/02,839013
2016/11/03,837392
2016/11/04,867050
2016/11/05,848381
2016/11/06,818962
2016/11/07,835880
2016/11/08,843456
2016/11/09,855521
2016/11/10,842754
2016/11/11,820748
2016/11/12,793141
2016/11/13,788185
2016/11/14,788675
2016/11/15,805088
2016/11/16,801633
2016/11/17,825804
2016/11/18,852430
2016/11/19,852520
2016/11/20,864946
2016/11/21,879312
2016/11/22,899185
2016/11/23,912137
2016/11/24,922010
2016/11/25,927183
2016/11/26,931616
2016/11/27,904067
2016/11/28,905308
2016/11/29,905504
2016/11/30,907169
2016/12/01,905233
2016/12/02,923047
2016/12/03,912480
2016/12/04,898589
2016/12/05,894593
2016/12/06,911614
2016/12/07,904738
2016/12/08,891077
2016/12/09,900868
2016/12/10,900251
2016/12/11,846177
2016/12/12,836116
2016/12/13,830792
2016/12/14,848480
2016/12/15,875196
2016/12/16,898030
2016/12/17,877760
2016/12/18,873654
2016/12/19,883913
2016/12/20,905509
2016/12/21,920102
2016/12/22,920015
2016/12/23,911988
2016/12/24,897693
2016/12/25,835280
2016/12/26,840405
2016/12/27,849443
2016/12/28,854182
2016/12/29,875715
2016/12/30,874692
2016/12/31,856977
2017/01/01,817347
2017/01/02,849209
2017/01/03,863530
2017/01/04,894142
2017/01/05,916635
2017/01/06,933538
2017/01/07,946944
2017/01/08,912792
2017/01/09,915324
2017/01/10,926403
2017/01/11,925535
2017/01/12,894550
2017/01/13,881014
2017/01/14,846432
2017/01/15,804070
2017/01/16,792615
2017/01/17,819501
2017/01/18,838066
2017/01/19,837121
2017/01/20,808388
2017/01/21,779543
2017/01/22,753276
2017/01/23,792107
2017/01/24,837474
2017/01/25,875045
2017/01/26,904547
2017/01/27,887810
2017/01/28,885203
2017/01/29,879504
2017/01/30,898386
2017/01/31,913655
2017/02/01,925793
2017/02/02,922813
2017/02/03,934794
2017/02/04,939114
2017/02/05,943801
2017/02/06,952630
2017/02/07,950872
2017/02/08,953415
2017/02/09,954048
2017/02/10,957402
2017/02/11,958946
2017/02/12,937304
2017/02/13,930572
2017/02/14,919092
2017/02/15,924320
2017/02/16,936706
2017/02/17,944778
2017/02/18,949057
2017/02/19,944493
2017/02/20,946181
2017/02/21,947032
2017/02/22,954543
2017/02/23,956065
2017/02/24,959823
2017/02/25,961429
2017/02/26,951489
2017/02/27,949883
2017/02/28,954450
2017/03/01,960603
2017/03/02,959335
2017/03/03,965803
2017/03/04,970807
2017/03/05,973910
2017/03/06,971795
2017/03/07,972541
2017/03/08,974242
2017/03/09,978610
2017/03/10,981892
2017/03/11,985792
2017/03/12,979360
2017/03/13,980218
2017/03/14,975755
2017/03/15,977791
2017/03/16,980388
2017/03/17,984157
2017/03/18,973609
2017/03/19,952450
2017/03/20,958663
2017/03/21,964478
2017/03/22,968862
2017/03/23,967898
2017/03/24,943387
2017/03/25,942501
2017/03/26,875554
2017/03/27,881882
2017/03/28,907812
2017/03/29,924131
2017/03/30,933715
2017/03/31,940397
2017/04/01,947066
2017/04/02,916347
2017/04/03,906811
2017/04/04,924553
2017/04/05,935109
2017/04/06,945747
2017/04/07,953686
2017/04/08,958851
2017/04/09,950483
2017/04/10,942233
2017/04/11,947362
2017/04/12,956143
2017/04/13,960331
2017/04/14,969005
2017/04/15,974658
2017/04/16,962828
2017/04/17,954797
2017/04/18,954962
2017/04/19,962254
2017/04/20,965167
2017/04/21,967839
2017/04/22,969117
2017/04/23,963725
2017/04/24,963545
2017/04/25,964141
2017/04/26,966049
2017/04/27,966420
2017/04/28,973963
2017/04/29,973344
2017/04/30,972961
2017/05/01,974055
2017/05/02,975580
2017/05/03,980487
2017/05/04,978106
2017/05/05,973870
2017/05/06,971615
2017/05/07,969900
2017/05/08,969440
2017/05/09,974006
2017/05/10,970525
2017/05/11,968184
2017/05/12,964762
2017/05/13,962324
2017/05/14,965493
2017/05/15,966777
2017/05/16,968552
2017/05/17,971864
2017/05/18,972530
2017/05/19,972192
2017/05/20,970926
2017/05/21,975765
2017/05/22,973503
2017/05/23,974778
2017/05/24,973700
2017/05/25,974473
2017/05/26,970528
2017/05/27,975740
2017/05/28,976280
2017/05/29,976664
2017/05/30,977628
2017/05/31,977375
2017/06/01,977447
2017/06/02,978562
2017/06/03,979164
2017/06/04,979942
2017/06/05,976043
2017/06/06,979523
2017/06/07,982652
2017/06/08,979422
2017/06/09,977931
2017/06/10,975041
2017/06/11,967629
2017/06/12,967600
2017/06/13,969966
2017/06/14,969793
2017/06/15,975914
2017/06/16,977687
2017/06/17,979671
2017/06/18,968892
2017/06/19,973227
2017/06/20,971259
2017/06/21,974188
2017/06/22,978765
2017/06/23,971273
2017/06/24,965894
2017/06/25,956331
2017/06/26,964033
2017/06/27,970491
2017/06/28,970995
2017/06/29,969935
2017/06/30,966509
2017/07/01,945544
2017/07/02,904033
2017/07/03,881947
2017/07/04,885697
2017/07/05,891637
2017/07/06,907783
2017/07/07,915082
2017/07/08,901014
2017/07/09,863144
2017/07/10,834002
2017/07/11,848008
2017/07/12,856376
2017/07/13,856095
2017/07/14,867103
2017/07/15,894053
2017/07/16,880587
2017/07/17,896741
2017/07/18,912392
2017/07/19,919098
2017/07/20,921667
2017/07/21,935359
2017/07/22,932937
2017/07/23,870520
2017/07/24,876475
2017/07/25,890899
2017/07/26,909988
2017/07/27,913372
2017/07/28,914224
2017/07/29,903698
2017/07/30,880337
2017/07/31,891913
2017/08/01,850237
2017/08/02,857178
2017/08/03,860076
2017/08/04,876073
2017/08/05,877342
2017/08/06,854594
2017/08/07,876850
2017/08/08,902428
2017/08/09,915342
2017/08/10,931806
2017/08/11,940627
2017/08/12,950428
2017/08/13,958630
2017/08/14,957768
2017/08/15,962072
2017/08/16,963216
2017/08/17,967061
2017/08/18,965272
2017/08/19,965547
2017/08/20,964502
2017/08/21,967477
2017/08/22,975131
2017/08/23,977955
2017/08/24,968025
2017/08/25,958019
2017/08/26,967941
2017/08/27,973291
2017/08/28,974961
2017/08/29,980276
2017/08/30,980439
2017/08/31,979937
2017/09/01,977165
2017/09/02,934294
2017/09/03,890978
2017/09/04,898989
2017/09/05,863976
2017/09/06,872398
2017/09/07,855070
2017/09/08,867678
2017/09/09,830820
2017/09/10,817018
2017/09/11,817200
2017/09/12,787588
2017/09/13,765939
2017/09/14,770561
2017/09/15,784873
2017/09/16,760558
2017/09/17,712669
2017/09/18,757614
2017/09/19,800693
2017/09/20,831133
2017/09/21,810301
2017/09/22,802753
2017/09/23,752774
2017/09/24,723681
2017/09/25,764822
2017/09/26,806006
2017/09/27,808881
2017/09/28,810562
2017/09/29,806547
2017/09/30,793054
2017/10/01,814398
2017/10/02,849576
2017/10/03,847245
2017/10/04,833435
2017/10/05,866745
2017/10/06,868065
2017/10/07,850266
2017/10/08,818204
2017/10/09,829882
2017/10/10,848154
2017/10/11,874078
2017/10/12,883935
2017/10/13,900848
2017/10/14,912759
2017/10/15,892375
2017/10/16,879923
2017/10/17,885066
2017/10/18,894148
2017/10/19,897068
2017/10/20,897806
2017/10/21,906199
2017/10/22,912281
2017/10/23,910123
2017/10/24,925012
2017/10/25,924124
2017/10/26,867413
2017/10/27,891330
2017/10/28,907088
2017/10/29,918170
2017/10/30,930330
2017/10/31,941617
2017/11/01,947851
2017/11/02,949266
2017/11/03,951673
2017/11/04,952887
2017/11/05,954389
2017/11/06,955548
2017/11/07,953523
2017/11/08,953635
2017/11/09,952405
2017/11/10,953778
2017/11/11,954325
2017/11/12,956100
2017/11/13,957382
2017/11/14,955022
2017/11/15,956596
2017/11/16,953769
2017/11/17,955200
2017/11/18,959410
2017/11/19,961054
2017/11/20,957256
2017/11/21,958463
2017/11/22,960801
2017/11/23,961040
2017/11/24,959970
2017/11/25,961726
2017/11/26,960781
2017/11/27,960199
2017/11/28,961087
2017/11/29,962438
2017/11/30,965556
2017/12/01,967339
2017/12/02,965900
2017/12/03,966980
2017/12/04,968956
2017/12/05,967479
2017/12/06,966572
2017/12/07,961835
2017/12/08,962243
2017/12/09,964932
2017/12/10,966378
2017/12/11,967238
2017/12/12,967616
2017/12/13,970400
2017/12/14,970107
2017/12/15,970191
2017/12/16,970417
2017/12/17,970199
2017/12/18,969841
2017/12/19,969391
2017/12/20,970407
2017/12/21,966384
2017/12/22,969022
2017/12/23,971174
2017/12/24,972471
2017/12/25,972064
2017/12/26,971934
2017/12/27,968469
2017/12/28,968829
2017/12/29,970054
2017/12/30,967078
2017/12/31,965502
2018/01/01,965669
2018/01/02,966335
2018/01/03,968721
2018/01/04,970469
2018/01/05,971576
2018/01/06,971565
2018/01/07,972046
2018/01/08,967907
2018/01/09,968755
2018/01/10,969143
2018/01/11,966218
2018/01/12,969527
2018/01/13,964091
2018/01/14,966093
2018/01/15,966687
2018/01/16,966068
2018/01/17,964802
2018/01/18,964925
2018/01/19,965050
2018/01/20,960576
2018/01/21,957515
2018/01/22,960787
2018/01/23,963896
2018/01/24,964614
2018/01/25,961776
2018/01/26,961446
2018/01/27,956044
2018/01/28,951013
2018/01/29,944608
2018/01/30,933722
2018/01/31,936467
2018/02/01,942019
2018/02/02,941825
2018/02/03,935530
2018/02/04,924099
2018/02/05,917871
2018/02/06,928680
2018/02/07,932893
2018/02/08,935848
2018/02/09,941207
2018/02/10,942772
2018/02/11,943778
2018/02/12,943265
2018/02/13,944003
2018/02/14,943128
2018/02/15,943754
2018/02/16,932051
2018/02/17,927238
2018/02/18,924697
2018/02/19,927902
2018/02/20,925216
2018/02/21,920301
2018/02/22,900459
2018/02/23,905657
2018/02/24,920726
2018/02/25,855683
2018/02/26,868990
2018/02/27,880906
2018/02/28,890852
