Date,sentinusd30momUSD
2013/12/30,-1314670238
2013/12/31,-976556174
2014/01/01,-863282387
2014/01/02,-614067727
2014/01/03,-647016912
2014/01/04,-910257125
2014/01/05,-229543455
2014/01/06,-758922674
2014/01/07,-77034472
2014/01/08,-403893685
2014/01/09,-294949097
2014/01/10,-501578221
2014/01/11,-420808613
2014/01/12,-432734856
2014/01/13,-115099839
2014/01/14,208545539
2014/01/15,-1113641432
2014/01/16,-576616985
2014/01/17,-762990475
2014/01/18,-542312383
2014/01/19,-152875416
2014/01/20,38553282
2014/01/21,-84276364
2014/01/22,-80500113
2014/01/23,-168829860
2014/01/24,1961549
2014/01/25,-73029925
2014/01/26,-113857318
2014/01/27,303040562
2014/01/28,-128902477
2014/01/29,-216937297
2014/01/30,72054952
2014/01/31,-79986707
2014/02/01,-151591584
2014/02/02,-290582968
2014/02/03,-140572954
2014/02/04,-187931452
2014/02/05,-365291361
2014/02/06,-290210271
2014/02/07,-6664517
2014/02/08,-58006355
2014/02/09,-123339845
2014/02/10,163458838
2014/02/11,101886259
2014/02/12,-30318418
2014/02/13,-221425395
2014/02/14,-95304972
2014/02/15,85008490
2014/02/16,70664429
2014/02/17,29251155
2014/02/18,-157548766
2014/02/19,-365106638
2014/02/20,-170566007
2014/02/21,-94905124
2014/02/22,-192701408
2014/02/23,-336618885
2014/02/24,37962592
2014/02/25,200683864
2014/02/26,-351650979
2014/02/27,-151860636
2014/02/28,-53463422
2014/03/01,16455284
2014/03/02,-49522959
2014/03/03,242302199
2014/03/04,240665111
2014/03/05,27759752
2014/03/06,-228921609
2014/03/07,1005479460
2014/03/08,457500209
2014/03/09,-17878869
2014/03/10,547065118
2014/03/11,275907962
2014/03/12,144667430
2014/03/13,31821972
2014/03/14,12949386
2014/03/15,4029399
2014/03/16,-140450345
2014/03/17,-223603710
2014/03/18,1204320560
2014/03/19,359196847
2014/03/20,93143989
2014/03/21,68060933
2014/03/22,-89588549
2014/03/23,-95511018
2014/03/24,148183536
2014/03/25,44785723
2014/03/26,-112086462
2014/03/27,-115047223
2014/03/28,10453248
2014/03/29,-131833745
2014/03/30,-33812333
2014/03/31,-97760352
2014/04/01,47769322
2014/04/02,-262892334
2014/04/03,-342847138
2014/04/04,-145713333
2014/04/05,-96466638
2014/04/06,-1370129973
2014/04/07,-764495498
2014/04/08,-387697548
2014/04/09,-676558661
2014/04/10,-273101706
2014/04/11,-346839463
2014/04/12,-305745228
2014/04/13,-217974524
2014/04/14,-94575395
2014/04/15,64295500
2014/04/16,69831994
2014/04/17,-1186021353
2014/04/18,-293543341
2014/04/19,-163564111
2014/04/20,-123362916
2014/04/21,122759604
2014/04/22,238521263
2014/04/23,-47781674
2014/04/24,-84221277
2014/04/25,-35646455
2014/04/26,-257091938
2014/04/27,-265195399
2014/04/28,48289664
2014/04/29,-41579972
2014/04/30,-133471877
2014/05/01,-123373092
2014/05/02,-55148465
2014/05/03,-58056987
2014/05/04,-70467676
2014/05/05,-17911173
2014/05/06,104312917
2014/05/07,142663749
2014/05/08,391314242
2014/05/09,299761386
2014/05/10,-27283067
2014/05/11,-107260430
2014/05/12,64103884
2014/05/13,123499115
2014/05/14,37585090
2014/05/15,33844177
2014/05/16,-119026851
2014/05/17,-182138683
2014/05/18,-249905814
2014/05/19,9177389
2014/05/20,474689180
2014/05/21,-13432965
2014/05/22,-48534213
2014/05/23,310395967
2014/05/24,270727617
2014/05/25,207017373
2014/05/26,262101044
2014/05/27,395362576
2014/05/28,233692521
2014/05/29,126326925
2014/05/30,323731552
2014/05/31,158815977
2014/06/01,162285271
2014/06/02,345966510
2014/06/03,369678120
2014/06/04,370505216
2014/06/05,307449454
2014/06/06,321510674
2014/06/07,-198137771
2014/06/08,-62996850
2014/06/09,-61151837
2014/06/10,169938067
2014/06/11,88376339
2014/06/12,385195802
2014/06/13,118679726
2014/06/14,-83091295
2014/06/15,-41677870
2014/06/16,208054701
2014/06/17,146698500
2014/06/18,81381177
2014/06/19,-265554858
2014/06/20,-22001598
2014/06/21,-114738427
2014/06/22,-314422096
2014/06/23,-138778362
2014/06/24,26104797
2014/06/25,-149025186
2014/06/26,-256182795
2014/06/27,-204628525
2014/06/28,-174314331
2014/06/29,-339351234
2014/06/30,46125086
2014/07/01,94231188
2014/07/02,-16838806
2014/07/03,-186885210
2014/07/04,-419092196
2014/07/05,-343385293
2014/07/06,-456275526
2014/07/07,-106467817
2014/07/08,-275646563
2014/07/09,29283719
2014/07/10,-76917790
2014/07/11,-81541764
2014/07/12,-411354786
2014/07/13,-146775102
2014/07/14,30474956
2014/07/15,91045891
2014/07/16,-102059081
2014/07/17,-10035688
2014/07/18,-29047535
2014/07/19,-257999742
2014/07/20,-157277756
2014/07/21,-25517959
2014/07/22,-109944941
2014/07/23,-116962735
2014/07/24,-187762912
2014/07/25,5278928
2014/07/26,-106275618
2014/07/27,-135353194
2014/07/28,74472241
2014/07/29,78766189
2014/07/30,-185747161
2014/07/31,-344368515
2014/08/01,-330043139
2014/08/02,-173212224
2014/08/03,7987124
2014/08/04,-50469539
2014/08/05,104457675
2014/08/06,-63609686
2014/08/07,3660335
2014/08/08,-86341778
2014/08/09,-100778575
2014/08/10,-48919110
2014/08/11,25539078
2014/08/12,98057344
2014/08/13,70909322
2014/08/14,14996205
2014/08/15,24349873
2014/08/16,32918432
2014/08/17,-66139928
2014/08/18,260753279
2014/08/19,105494804
2014/08/20,12032009
2014/08/21,169905039
2014/08/22,1383892164
2014/08/23,2488622
2014/08/24,-93214755
2014/08/25,274362954
2014/08/26,725695244
2014/08/27,458216632
2014/08/28,86085333
2014/08/29,75361080
2014/08/30,43741901
2014/08/31,-16048990
2014/09/01,96366626
2014/09/02,7721599
2014/09/03,-6285981
2014/09/04,-134615773
2014/09/05,-21896367
2014/09/06,-84674264
2014/09/07,-37783569
2014/09/08,20188298
2014/09/09,14515621
2014/09/10,-99714969
2014/09/11,-208579411
2014/09/12,-183652500
2014/09/13,-223497246
2014/09/14,-200008580
2014/09/15,-122027513
2014/09/16,-48159062
2014/09/17,-238745200
2014/09/18,-21967925
2014/09/19,-5057727
2014/09/20,-117016513
2014/09/21,-1313866113
2014/09/22,-139815908
2014/09/23,14086163
2014/09/24,-256641542
2014/09/25,-690697228
2014/09/26,-557158578
2014/09/27,-221666193
2014/09/28,-154226309
2014/09/29,-31817409
2014/09/30,-24858716
2014/10/01,-99145589
2014/10/02,-62614962
2014/10/03,9690172
2014/10/04,13451058
2014/10/05,74061731
2014/10/06,203464749
2014/10/07,112292827
2014/10/08,69029541
2014/10/09,57643702
2014/10/10,94441090
2014/10/11,24716294
2014/10/12,-25646344
2014/10/13,130836055
2014/10/14,96951324
2014/10/15,50154560
2014/10/16,45122495
2014/10/17,18954767
2014/10/18,-92517364
2014/10/19,-117114643
2014/10/20,-34429011
2014/10/21,-102892936
2014/10/22,71828567
2014/10/23,36895569
2014/10/24,-3854458
2014/10/25,4754112
2014/10/26,-31245506
2014/10/27,60626374
2014/10/28,37610311
2014/10/29,-5744527
2014/10/30,-17829719
2014/10/31,8287329
2014/11/01,-28133918
2014/11/02,-84847529
2014/11/03,-33176522
2014/11/04,-11530006
2014/11/05,-79956232
2014/11/06,-54502221
2014/11/07,-53106940
2014/11/08,-130842203
2014/11/09,-137640554
2014/11/10,61439754
2014/11/11,51356816
2014/11/12,76139782
2014/11/13,378977675
2014/11/14,66481059
2014/11/15,13881502
2014/11/16,19332572
2014/11/17,110359257
2014/11/18,181102104
2014/11/19,15128736
2014/11/20,120571125
2014/11/21,154480958
2014/11/22,-23349424
2014/11/23,-39292190
2014/11/24,53262426
2014/11/25,169542743
2014/11/26,64205205
2014/11/27,39344481
2014/11/28,205218355
2014/11/29,89834629
2014/11/30,77459256
2014/12/01,193039466
2014/12/02,299353479
2014/12/03,205424577
2014/12/04,94837732
2014/12/05,72660080
2014/12/06,5982161
2014/12/07,8602272
2014/12/08,422645263
2014/12/09,183703444
2014/12/10,74617042
2014/12/11,55768416
2014/12/12,-105683459
2014/12/13,-398172951
2014/12/14,-88670247
2014/12/15,45208044
2014/12/16,72481596
2014/12/17,60074728
2014/12/18,20132180
2014/12/19,25027556
2014/12/20,-87061200
2014/12/21,-208692008
2014/12/22,82671214
2014/12/23,180899757
2014/12/24,2699404
2014/12/25,-91488169
2014/12/26,-61863038
2014/12/27,-15105754
2014/12/28,-199637318
2014/12/29,-30635156
2014/12/30,11625184
2014/12/31,-62690810
2015/01/01,-275254797
2015/01/02,-143504999
2015/01/03,-96298870
2015/01/04,-43835599
2015/01/05,92174941
2015/01/06,69805161
2015/01/07,-214510761
2015/01/08,61710507
2015/01/09,-14836205
2015/01/10,841990
2015/01/11,100948094
2015/01/12,46250129
2015/01/13,209966310
2015/01/14,179294453
2015/01/15,230861765
2015/01/16,20868509
2015/01/17,-100922581
2015/01/18,-57678836
2015/01/19,-6306486
2015/01/20,119427569
2015/01/21,10676447
2015/01/22,-47712368
2015/01/23,3682767
2015/01/24,-20117928
2015/01/25,42577131
2015/01/26,367065067
2015/01/27,83158244
2015/01/28,-59453340
2015/01/29,-77408373
2015/01/30,-78563337
2015/01/31,27879961
2015/02/01,-59642404
2015/02/02,-55641201
2015/02/03,11904896
2015/02/04,-29370710
2015/02/05,-45974604
2015/02/06,-155908591
2015/02/07,-250002900
2015/02/08,-169930614
2015/02/09,-77716211
2015/02/10,-153748564
2015/02/11,-89527559
2015/02/12,-254018157
2015/02/13,-225851391
2015/02/14,-360361797
2015/02/15,-164791962
2015/02/16,-68815095
2015/02/17,-24383076
2015/02/18,-18944891
2015/02/19,-141200024
2015/02/20,-115793091
2015/02/21,-131418717
2015/02/22,-116974110
2015/02/23,-7172961
2015/02/24,-66979755
2015/02/25,-378678493
2015/02/26,-29387500
2015/02/27,188587855
2015/02/28,-59264003
2015/03/01,122604168
2015/03/02,316645078
2015/03/03,121067583
2015/03/04,38581523
2015/03/05,-29308668
2015/03/06,-57616324
2015/03/07,199808
2015/03/08,405742064
2015/03/09,154054503
2015/03/10,169107084
2015/03/11,66213537
2015/03/12,81020319
2015/03/13,68967216
2015/03/14,68316882
2015/03/15,-64683737
2015/03/16,96599517
2015/03/17,35291499
2015/03/18,244704736
2015/03/19,87737367
2015/03/20,14924468
2015/03/21,1506407
2015/03/22,-56450827
2015/03/23,81088973
2015/03/24,123441044
2015/03/25,58575149
2015/03/26,69894360
2015/03/27,53006443
2015/03/28,-113155189
2015/03/29,-233120296
2015/03/30,48615964
2015/03/31,-116702416
2015/04/01,-239055210
2015/04/02,-103412195
2015/04/03,-51236659
2015/04/04,-149816025
2015/04/05,-96579297
2015/04/06,-80456079
2015/04/07,-400683258
2015/04/08,-76116236
2015/04/09,-108935037
2015/04/10,-32481281
2015/04/11,-113708358
2015/04/12,-142307749
2015/04/13,-20803627
2015/04/14,46595425
2015/04/15,-90456834
2015/04/16,37587818
2015/04/17,-157940115
2015/04/18,-109538795
2015/04/19,2934666
2015/04/20,111911448
2015/04/21,135205010
2015/04/22,62456695
2015/04/23,-6838520
2015/04/24,30566838
2015/04/25,-35565207
2015/04/26,-7078253
2015/04/27,117377865
2015/04/28,141290268
2015/04/29,72956486
2015/04/30,59710591
2015/05/01,21642906
2015/05/02,3909246
2015/05/03,-935996
2015/05/04,161808299
2015/05/05,158941984
2015/05/06,84704919
2015/05/07,93882187
2015/05/08,24226799
2015/05/09,4099878
2015/05/10,5078170
2015/05/11,125017833
2015/05/12,133630804
2015/05/13,55853373
2015/05/14,29008131
2015/05/15,40677304
2015/05/16,-83012199
2015/05/17,-106062707
2015/05/18,55838018
2015/05/19,55283681
2015/05/20,-30485538
2015/05/21,-58385608
2015/05/22,-16393516
2015/05/23,-22269584
2015/05/24,-119062285
2015/05/25,-7420291
2015/05/26,-17654156
2015/05/27,-19442545
2015/05/28,-56332758
2015/05/29,-32562896
2015/05/30,-58162237
2015/05/31,-77312899
2015/06/01,79692060
2015/06/02,68105546
2015/06/03,-19200109
2015/06/04,-30002142
2015/06/05,-4831440
2015/06/06,-94080892
2015/06/07,-72884926
2015/06/08,3036394
2015/06/09,36769905
2015/06/10,-12515277
2015/06/11,7783269
2015/06/12,8596461
2015/06/13,-37209846
2015/06/14,38103317
2015/06/15,153046865
2015/06/16,251649800
2015/06/17,211930039
2015/06/18,66689586
2015/06/19,144958956
2015/06/20,35918984
2015/06/21,-70616932
2015/06/22,56927625
2015/06/23,121111128
2015/06/24,77574917
2015/06/25,5844616
2015/06/26,100222185
2015/06/27,81962482
2015/06/28,-37170486
2015/06/29,120518228
2015/06/30,217440386
2015/07/01,41828875
2015/07/02,76141431
2015/07/03,46808459
2015/07/04,-6057004
2015/07/05,34063175
2015/07/06,199049294
2015/07/07,148109530
2015/07/08,121567676
2015/07/09,92360516
2015/07/10,236683706
2015/07/11,99306385
2015/07/12,99954831
2015/07/13,181419333
2015/07/14,108667309
2015/07/15,16284373
2015/07/16,-11604023
2015/07/17,-115685300
2015/07/18,-95685091
2015/07/19,-186147081
2015/07/20,27907394
2015/07/21,77522546
2015/07/22,363229
2015/07/23,-2581063
2015/07/24,46528425
2015/07/25,-12196022
2015/07/26,-187888023
2015/07/27,-35868140
2015/07/28,126334481
2015/07/29,-27247528
2015/07/30,-132641824
2015/07/31,-43205059
2015/08/01,-114595599
2015/08/02,-136843414
2015/08/03,14337197
2015/08/04,-353142
2015/08/05,-65523876
2015/08/06,-21672655
2015/08/07,-43812969
2015/08/08,-50884224
2015/08/09,-171739834
2015/08/10,-43901348
2015/08/11,-74248217
2015/08/12,-43664593
2015/08/13,-14771237
2015/08/14,1681753
2015/08/15,-110682768
2015/08/16,-34849030
2015/08/17,132066229
2015/08/18,246147340
2015/08/19,101682972
2015/08/20,57307443
2015/08/21,53197222
2015/08/22,12365501
2015/08/23,-83963088
2015/08/24,219594672
2015/08/25,256707217
2015/08/26,63116823
2015/08/27,-5834663
2015/08/28,58259530
2015/08/29,-66372550
2015/08/30,-93205184
2015/08/31,61351446
2015/09/01,130288475
2015/09/02,47280295
2015/09/03,-32939625
2015/09/04,-82395202
2015/09/05,-99083353
2015/09/06,-65573307
2015/09/07,-65287367
2015/09/08,1582628
2015/09/09,-11997812
2015/09/10,13770896
2015/09/11,-69479752
2015/09/12,-165334743
2015/09/13,-151861519
2015/09/14,6889671
2015/09/15,4908060
2015/09/16,-82623888
2015/09/17,-181010888
2015/09/18,-104626056
2015/09/19,-101455031
2015/09/20,-125504714
2015/09/21,37739186
2015/09/22,89381231
2015/09/23,-159148208
2015/09/24,-161511053
2015/09/25,-30126394
2015/09/26,-97471503
2015/09/27,-184956441
2015/09/28,106862358
2015/09/29,189597505
2015/09/30,27435753
2015/10/01,42255557
2015/10/02,76591885
2015/10/03,-35568097
2015/10/04,-43363403
2015/10/05,105238006
2015/10/06,162651280
2015/10/07,107820822
2015/10/08,141821050
2015/10/09,9012684
2015/10/10,-24829958
2015/10/11,-33586336
2015/10/12,148871782
2015/10/13,208277164
2015/10/14,129445823
2015/10/15,194915546
2015/10/16,174026046
2015/10/17,132682531
2015/10/18,16316032
2015/10/19,133839773
2015/10/20,200250588
2015/10/21,31099674
2015/10/22,75165501
2015/10/23,98434397
2015/10/24,98616685
2015/10/25,91837394
2015/10/26,195426667
2015/10/27,336346534
2015/10/28,210054918
2015/10/29,333298678
2015/10/30,486349650
2015/10/31,224392794
2015/11/01,148078780
2015/11/02,582611913
2015/11/03,1114812974
2015/11/04,4541930117
2015/11/05,982328097
2015/11/06,662385932
2015/11/07,346645352
2015/11/08,412663957
2015/11/09,825129513
2015/11/10,805268250
2015/11/11,720504504
2015/11/12,537087575
2015/11/13,513926394
2015/11/14,523859503
2015/11/15,223145743
2015/11/16,423676185
2015/11/17,329404583
2015/11/18,204567145
2015/11/19,252425643
2015/11/20,328071234
2015/11/21,66283677
2015/11/22,-11455112
2015/11/23,47294893
2015/11/24,40570639
2015/11/25,159615577
2015/11/26,197292985
2015/11/27,213102760
2015/11/28,-22779991
2015/11/29,-298628682
2015/11/30,315485577
2015/12/01,358732064
2015/12/02,75690438
2015/12/03,-605850207
2015/12/04,-3932064644
2015/12/05,407698504
2015/12/06,1097280799
2015/12/07,374415806
2015/12/08,407355764
2015/12/09,420699222
2015/12/10,213145612
2015/12/11,502633961
2015/12/12,438007976
2015/12/13,1261459036
2015/12/14,1025680331
2015/12/15,1196843307
2015/12/16,1113191462
2015/12/17,1215330217
2015/12/18,1215120523
2015/12/19,1028974661
2015/12/20,1040358588
2015/12/21,1733201737
2015/12/22,1680918419
2015/12/23,1504325610
2015/12/24,1626786682
2015/12/25,1124471716
2015/12/26,411258551
2015/12/27,-251816295
2015/12/28,62435490
2015/12/29,146897030
2015/12/30,-374920550
2015/12/31,-420955828
2016/01/01,-490326521
2016/01/02,-378364673
2016/01/03,-566844871
2016/01/04,-1356758154
2016/01/05,-1546497388
2016/01/06,-653458480
2016/01/07,-458913024
2016/01/08,-1037258878
2016/01/09,-920901936
2016/01/10,-1085518493
2016/01/11,-774555439
2016/01/12,-1675924911
2016/01/13,-1480079218
2016/01/14,-1403960507
2016/01/15,-1297196936
2016/01/16,-1308209228
2016/01/17,2170172479
2016/01/18,1911824451
2016/01/19,1615696193
2016/01/20,-671522815
2016/01/21,77152766
2016/01/22,1076806937
2016/01/23,9469669609
2016/01/24,24957802555
2016/01/25,5722612473
2016/01/26,3545453362
2016/01/27,4697079839
2016/01/28,1664654854
2016/01/29,2151060480
2016/01/30,801653876
2016/01/31,221266295
2016/02/01,1594550538
2016/02/02,1030400310
2016/02/03,133536670
2016/02/04,307346110
2016/02/05,767991765
2016/02/06,442313723
2016/02/07,574782502
2016/02/08,603125992
2016/02/09,315590388
2016/02/10,342069702
2016/02/11,444588536
2016/02/12,419334236
2016/02/13,490094864
2016/02/14,419369422
2016/02/15,962443400
2016/02/16,-2434216672
2016/02/17,-2010875719
2016/02/18,-1778928994
2016/02/19,418545830
2016/02/20,-395985911
2016/02/21,-1216366133
2016/02/22,-9658492262
2016/02/23,-25065886545
2016/02/24,-5363771489
2016/02/25,-2776702007
2016/02/26,-4133658858
2016/02/27,-1359873414
2016/02/28,897930375
2016/02/29,2976527037
2016/03/01,4042017621
2016/03/02,436855501
2016/03/03,24467389
2016/03/04,2516985829
2016/03/05,6918899833
2016/03/06,-537199706
2016/03/07,23030262
2016/03/08,-192199547
2016/03/09,-145728849
2016/03/10,128855229
2016/03/11,-21120952
2016/03/12,-243149463
2016/03/13,-323753252
2016/03/14,-83658644
2016/03/15,172119855
2016/03/16,3979430969
2016/03/17,1694729670
2016/03/18,456820857
2016/03/19,-732300778
2016/03/20,-1264896729
2016/03/21,-993242386
2016/03/22,-963269709
2016/03/23,-1147205816
2016/03/24,-765714614
2016/03/25,-701736138
2016/03/26,-701651868
2016/03/27,-627817110
2016/03/28,-196159973
2016/03/29,-2854963158
2016/03/30,-3543469295
2016/03/31,-3939511378
2016/04/01,-1601665594
2016/04/02,-753718088
2016/04/03,-2489640633
2016/04/04,-7067341025
2016/04/05,-45561385
2016/04/06,-385995821
2016/04/07,-34174000
2016/04/08,-41373970
2016/04/09,-217346428
2016/04/10,-293969403
2016/04/11,-33094817
2016/04/12,295558327
2016/04/13,83983518
2016/04/14,-407096252
2016/04/15,-4561718368
2016/04/16,-2164927978
2016/04/17,-1161560882
2016/04/18,27709418
2016/04/19,249818960
2016/04/20,253382206
2016/04/21,336742594
2016/04/22,337776867
2016/04/23,38228789
2016/04/24,14944435
2016/04/25,497991391
2016/04/26,501746655
2016/04/27,291049845
2016/04/28,353892744
2016/04/29,260872836
2016/04/30,79365663
2016/05/01,26337846
2016/05/02,328040396
2016/05/03,344101532
2016/05/04,205381981
2016/05/05,179653613
2016/05/06,190352076
2016/05/07,-25588491
2016/05/08,-56391176
2016/05/09,122790259
2016/05/10,286421606
2016/05/11,376842806
2016/05/12,26873910
2016/05/13,86214766
2016/05/14,-28353286
2016/05/15,-35997616
2016/05/16,39399435
2016/05/17,190393130
2016/05/18,69256516
2016/05/19,36881221
2016/05/20,-253730247
2016/05/21,-579338987
2016/05/22,-527015082
2016/05/23,-139999437
2016/05/24,62570213
2016/05/25,203946074
2016/05/26,208941550
2016/05/27,705378114
2016/05/28,552555273
2016/05/29,148222514
2016/05/30,122373292
2016/05/31,344639407
2016/06/01,-34459647
2016/06/02,90329471
2016/06/03,-82025472
2016/06/04,-221124631
2016/06/05,-108529543
2016/06/06,107373640
2016/06/07,309323687
2016/06/08,150877119
2016/06/09,90347409
2016/06/10,66960640
2016/06/11,-33776473
2016/06/12,511567910
2016/06/13,792076679
2016/06/14,477148355
2016/06/15,197578073
2016/06/16,566277948
2016/06/17,695640110
2016/06/18,407401160
2016/06/19,478683817
2016/06/20,970791624
2016/06/21,1027444214
2016/06/22,708110510
2016/06/23,703890649
2016/06/24,287945979
2016/06/25,-295813932
2016/06/26,-864503593
2016/06/27,-559254104
2016/06/28,-158084676
2016/06/29,-26942760
2016/06/30,-121056304
2016/07/01,131463179
2016/07/02,10900098
2016/07/03,53460027
2016/07/04,583490507
2016/07/05,241812027
2016/07/06,71147338
2016/07/07,403628497
2016/07/08,86456755
2016/07/09,-116793686
2016/07/10,-405411865
2016/07/11,26199953
2016/07/12,-528596619
2016/07/13,-634515316
2016/07/14,-495367218
2016/07/15,151537179
2016/07/16,-751569670
2016/07/17,-573459618
2016/07/18,-410621068
2016/07/19,-206608686
2016/07/20,-527483408
2016/07/21,-613473513
2016/07/22,-440003413
2016/07/23,-802250481
2016/07/24,-632197392
2016/07/25,-289482596
2016/07/26,221904888
2016/07/27,120736955
2016/07/28,132990030
2016/07/29,82054141
2016/07/30,-456550560
2016/07/31,-286958725
2016/08/01,-271024699
2016/08/02,636348726
2016/08/03,-403844349
2016/08/04,169949505
2016/08/05,-32002688
2016/08/06,-832391990
2016/08/07,-430693915
2016/08/08,-213992392
2016/08/09,222938527
2016/08/10,-28752624
2016/08/11,-236967770
2016/08/12,-106147196
2016/08/13,-221168825
2016/08/14,-850396819
2016/08/15,-9052432
2016/08/16,16664251
2016/08/17,-142173467
2016/08/18,-10342758
2016/08/19,-138579720
2016/08/20,-23144353
2016/08/21,-429228532
2016/08/22,212057091
2016/08/23,109752724
2016/08/24,260381425
2016/08/25,-90992480
2016/08/26,-166663996
2016/08/27,-388239375
2016/08/28,-391863129
2016/08/29,205056698
2016/08/30,-30056599
2016/08/31,56376794
2016/09/01,-758471166
2016/09/02,-165514775
2016/09/03,-589635834
2016/09/04,-477716235
2016/09/05,245574330
2016/09/06,131550721
2016/09/07,71247456
2016/09/08,-167637977
2016/09/09,-74151684
2016/09/10,-165412342
2016/09/11,-228163351
2016/09/12,137913873
2016/09/13,214962136
2016/09/14,-123548997
2016/09/15,-418301301
2016/09/16,57952994
2016/09/17,-457419281
2016/09/18,-315718126
2016/09/19,-234603640
2016/09/20,384549549
2016/09/21,-168378691
2016/09/22,-40880725
2016/09/23,-191144179
2016/09/24,-376084423
2016/09/25,-219684902
2016/09/26,443941803
2016/09/27,160311626
2016/09/28,503428712
2016/09/29,72172209
2016/09/30,389134572
2016/10/01,-31363747
2016/10/02,-93872074
2016/10/03,344853779
2016/10/04,430868925
2016/10/05,218321560
2016/10/06,368556941
2016/10/07,373052396
2016/10/08,424759491
2016/10/09,644569027
2016/10/10,689596764
2016/10/11,834544619
2016/10/12,687764187
2016/10/13,-62003540
2016/10/14,379984325
2016/10/15,1267545761
2016/10/16,483212902
2016/10/17,453956153
2016/10/18,777240639
2016/10/19,375777194
2016/10/20,387515588
2016/10/21,1042496729
2016/10/22,-299868418
2016/10/23,196249200
2016/10/24,1570320971
2016/10/25,1058405803
2016/10/26,143938062
2016/10/27,1402927590
2016/10/28,-398714631
2016/10/29,55422945
2016/10/30,-381482210
2016/10/31,318644709
2016/11/01,527394788
2016/11/02,2251047087
2016/11/03,3727005279
2016/11/04,2813838848
2016/11/05,2777618393
2016/11/06,2458508482
2016/11/07,1685219231
2016/11/08,724473242
2016/11/09,389443039
2016/11/10,-345961784
2016/11/11,-623652533
2016/11/12,-167188187
2016/11/13,-487523070
2016/11/14,-1061792301
2016/11/15,-313834326
2016/11/16,205720282
2016/11/17,-354432975
2016/11/18,-161491567
2016/11/19,-618362587
2016/11/20,-1103146074
2016/11/21,292046895
2016/11/22,-34160029
2016/11/23,-1123254877
2016/11/24,-640604422
2016/11/25,-345095175
2016/11/26,-1429297347
2016/11/27,-305754665
2016/11/28,-22427401
2016/11/29,67036240
2016/11/30,-182487535
2016/12/01,-187316696
2016/12/02,-2026323608
2016/12/03,-3919953981
2016/12/04,-3256768278
2016/12/05,-2765331686
2016/12/06,-2486202201
2016/12/07,-1881823820
2016/12/08,-1300267079
2016/12/09,-753973819
2016/12/10,-356474372
2016/12/11,-176694419
2016/12/12,427193580
2016/12/13,364249886
2016/12/14,254726298
2016/12/15,339188745
2016/12/16,88420051
2016/12/17,-129241461
2016/12/18,-42819336
2016/12/19,302445650
2016/12/20,414995977
2016/12/21,1024053957
2016/12/22,447596066
2016/12/23,661143168
2016/12/24,-206658401
2016/12/25,-202359318
2016/12/26,306148244
2016/12/27,627234952
2016/12/28,428989478
2016/12/29,419854965
2016/12/30,632002032
2016/12/31,27916947
2017/01/01,-382888256
2017/01/02,491813998
2017/01/03,1009458597
2017/01/04,745616241
2017/01/05,1217135899
2017/01/06,712885572
2017/01/07,285256246
2017/01/08,-143971942
2017/01/09,548496525
2017/01/10,691553804
2017/01/11,1786968940
2017/01/12,741418926
2017/01/13,299385030
2017/01/14,-656558462
2017/01/15,-488320613
2017/01/16,232016073
2017/01/17,454449458
2017/01/18,102040277
2017/01/19,-98199188
2017/01/20,-949982815
2017/01/21,-648967162
2017/01/22,-984252080
2017/01/23,16035213
2017/01/24,472383211
2017/01/25,198070154
2017/01/26,-256296959
2017/01/27,-440659063
2017/01/28,-639062771
2017/01/29,-806902150
2017/01/30,-51421096
2017/01/31,306404510
2017/02/01,76037036
2017/02/02,-390058183
2017/02/03,84309084
2017/02/04,-1151399255
2017/02/05,-678080410
2017/02/06,14751957
2017/02/07,581461961
2017/02/08,72377654
2017/02/09,153591910
2017/02/10,-1665741398
2017/02/11,-956487474
2017/02/12,-787945034
2017/02/13,291419953
2017/02/14,389588617
2017/02/15,-8191148
2017/02/16,-243502712
2017/02/17,220356199
2017/02/18,-140931812
2017/02/19,71844855
2017/02/20,263361611
2017/02/21,422466399
2017/02/22,332245087
2017/02/23,360719233
2017/02/24,346541655
2017/02/25,87436424
2017/02/26,-21665378
2017/02/27,674498271
2017/02/28,744175302
2017/03/01,637470632
2017/03/02,1015583418
2017/03/03,744300508
2017/03/04,226521300
2017/03/05,-816398389
2017/03/06,636250383
2017/03/07,756946072
2017/03/08,426575671
2017/03/09,94389752
2017/03/10,334332065
2017/03/11,-85735756
2017/03/12,-70445386
2017/03/13,996402766
2017/03/14,1566235680
2017/03/15,784796899
2017/03/16,1700841930
2017/03/17,1324220844
2017/03/18,573654323
2017/03/19,-76948317
2017/03/20,635707328
2017/03/21,765374684
2017/03/22,965278891
2017/03/23,641005958
2017/03/24,1800561763
2017/03/25,1016655476
2017/03/26,-441575701
2017/03/27,593206346
2017/03/28,847129932
2017/03/29,102432812
2017/03/30,92462398
2017/03/31,477724567
2017/04/01,-857554214
2017/04/02,-745241582
2017/04/03,364028959
2017/04/04,635997542
2017/04/05,-85279522
2017/04/06,-107572591
2017/04/07,-47267375
2017/04/08,-446342457
2017/04/09,-598468443
2017/04/10,240666823
2017/04/11,691666741
2017/04/12,44509382
2017/04/13,-492009694
2017/04/14,103852474
2017/04/15,-1540009243
2017/04/16,-1186780792
2017/04/17,91488252
2017/04/18,826383301
2017/04/19,86807919
2017/04/20,-18150263
2017/04/21,-342818531
