Date,mining_profitability7mom
2013/12/17,-218.39
2013/12/18,-186.933
2013/12/19,-109.327
2013/12/20,-181.362
2013/12/21,-230.225
2013/12/22,-143.434
2013/12/23,-186.691
2013/12/24,-92.799
2013/12/25,-22.858
2013/12/26,-22.226
2013/12/27,12.175
2013/12/28,-5.246
2013/12/29,51.54
2013/12/30,37.232
2013/12/31,46.251
2014/01/01,72.165
2014/01/02,-106.065
2014/01/03,-21.899
2014/01/04,-8.464
2014/01/05,25.846
2014/01/06,22.064
2014/01/07,-20.636
2014/01/08,-39.314
2014/01/09,107.74
2014/01/10,-28.497
2014/01/11,55.969
2014/01/12,-23.813
2014/01/13,-134.282
2014/01/14,-70.348
2014/01/15,-45.771
2014/01/16,-99.01
2014/01/17,-70.889
2014/01/18,-73.469
2014/01/19,-105.349
2014/01/20,67.129
2014/01/21,-20.385
2014/01/22,-8.129
2014/01/23,-9.645
2014/01/24,5.951
2014/01/25,-65.706
2014/01/26,-40.958
2014/01/27,-59.38
2014/01/28,-52.368
2014/01/29,-72.668
2014/01/30,-12.575
2014/01/31,-20.471
2014/02/01,-1.046
2014/02/02,6.051
2014/02/03,-38.072
2014/02/04,23.165
2014/02/05,-20.061
2014/02/06,-41.131
2014/02/07,-62.514
2014/02/08,-47.684
2014/02/09,-85.793
2014/02/10,-36.088
2014/02/11,-64.592
2014/02/12,-31.415
2014/02/13,-60.148
2014/02/14,-18.642
2014/02/15,-25.87
2014/02/16,11.65
2014/02/17,-48.168
2014/02/18,-19.716
2014/02/19,-25.424
2014/02/20,-13.7
2014/02/21,-28.79
2014/02/22,-10.283
2014/02/23,-27.362
2014/02/24,6.051
2014/02/25,-32.283
2014/02/26,-6.921
2014/02/27,-1.258
2014/02/28,0.676
2014/03/01,-38.014
2014/03/02,-22.995
2014/03/03,-14.49
2014/03/04,20.006
2014/03/05,-13.659
2014/03/06,2.946
2014/03/07,-0.721
2014/03/08,13.474
2014/03/09,18.474
2014/03/10,-7.54
2014/03/11,-6.429
2014/03/12,4.588
2014/03/13,-26.664
2014/03/14,-11.946
2014/03/15,-3.147
2014/03/16,-8.073
2014/03/17,-6.779
2014/03/18,-16.054
2014/03/19,-12.291
2014/03/20,3.581
2014/03/21,4.002
2014/03/22,-14.899
2014/03/23,-8.625
2014/03/24,-1.898
2014/03/25,-16.821
2014/03/26,-19.18
2014/03/27,-14.368
2014/03/28,-25.471
2014/03/29,-10.611
2014/03/30,-30.41
2014/03/31,-14.766
2014/04/01,-8.042
2014/04/02,-6.035
2014/04/03,-16.673
2014/04/04,-3.838
2014/04/05,-15.055
2014/04/06,-3.107
2014/04/07,-13.876
2014/04/08,-10.284
2014/04/09,-14.029
2014/04/10,-10.368
2014/04/11,-7.204
2014/04/12,-2.132
2014/04/13,-4.491
2014/04/14,0.801
2014/04/15,3.779
2014/04/16,1.523
2014/04/17,8.789
2014/04/18,-0.996
2014/04/19,-0.062
2014/04/20,4.419
2014/04/21,-3.657
2014/04/22,-5.039
2014/04/23,-5.304
2014/04/24,-7.794
2014/04/25,2.838
2014/04/26,-4.026
2014/04/27,-4.013
2014/04/28,-5.923
2014/04/29,0.848
2014/04/30,-10.948
2014/05/01,0.566
2014/05/02,-12.462
2014/05/03,-4.447
2014/05/04,-6.778
2014/05/05,-3.246
2014/05/06,-2.256
2014/05/07,0.413
2014/05/08,-4.671
2014/05/09,2.199
2014/05/10,3.341
2014/05/11,-3.287
2014/05/12,3.006
2014/05/13,-7.933
2014/05/14,-0.004
2014/05/15,-2.59
2014/05/16,-2.157
2014/05/17,-4.991
2014/05/18,1.99
2014/05/19,-3.152
2014/05/20,1.482
2014/05/21,4.116
2014/05/22,2.334
2014/05/23,3.831
2014/05/24,1.242
2014/05/25,1.875
2014/05/26,2.199
2014/05/27,0.313
2014/05/28,0.586
2014/05/29,-2.343
2014/05/30,0.582
2014/05/31,3.669
2014/06/01,3.352
2014/06/02,6.092
2014/06/03,3.909
2014/06/04,1.22
2014/06/05,3.558
2014/06/06,-4.323
2014/06/07,0.2
2014/06/08,-6.34
2014/06/09,-2.982
2014/06/10,-2.14
2014/06/11,-3.287
2014/06/12,-1.472
2014/06/13,-1.232
2014/06/14,-4.213
2014/06/15,-0.576
2014/06/16,-4.883
2014/06/17,-2.721
2014/06/18,-5.986
2014/06/19,-4.337
2014/06/20,-1.672
2014/06/21,-3.342
2014/06/22,-4.538
2014/06/23,-2.039
2014/06/24,-3.048
2014/06/25,0.001
2014/06/26,-3.255
2014/06/27,0.017
2014/06/28,0.018
2014/06/29,-3.41
2014/06/30,-5.437
2014/07/01,-2.724
2014/07/02,-1.77
2014/07/03,-1.248
2014/07/04,-2.548
2014/07/05,-4.29
2014/07/06,1.605
2014/07/07,1.409
2014/07/08,-0.918
2014/07/09,-0.045
2014/07/10,-1.487
2014/07/11,-2.504
2014/07/12,1.321
2014/07/13,0.175
2014/07/14,-2.686
2014/07/15,1.785
2014/07/16,-3.412
2014/07/17,1.69
2014/07/18,0.252
2014/07/19,-0.512
2014/07/20,-2.261
2014/07/21,2.012
2014/07/22,-3.141
2014/07/23,2.54
2014/07/24,-2.968
2014/07/25,-0.189
2014/07/26,-3.7
2014/07/27,-0.216
2014/07/28,-1.897
2014/07/29,-1.66
2014/07/30,-1.913
2014/07/31,-2.053
2014/08/01,-2.314
2014/08/02,1.375
2014/08/03,-1.44
2014/08/04,-2.3
2014/08/05,0.408
2014/08/06,1.107
2014/08/07,0.765
2014/08/08,-0.891
2014/08/09,0.036
2014/08/10,0.021
2014/08/11,0.847
2014/08/12,-2.296
2014/08/13,-4.97
2014/08/14,-0.389
2014/08/15,-2.715
2014/08/16,-4.109
2014/08/17,-1.24
2014/08/18,-1.934
2014/08/19,-2.679
2014/08/20,-2.099
2014/08/21,-4.244
2014/08/22,-2.244
2014/08/23,-0.967
2014/08/24,-3.783
2014/08/25,-2.781
2014/08/26,1.1
2014/08/27,0.518
2014/08/28,-0.224
2014/08/29,0.347
2014/08/30,0.192
2014/08/31,0.554
2014/09/01,-3.246
2014/09/02,-2.927
2014/09/03,-1.626
2014/09/04,-2.276
2014/09/05,-2.103
2014/09/06,-1.255
2014/09/07,-2.165
2014/09/08,0.661
2014/09/09,-0.145
2014/09/10,-0.181
2014/09/11,1.233
2014/09/12,-0.667
2014/09/13,-0.787
2014/09/14,-0.667
2014/09/15,0.295
2014/09/16,-0.713
2014/09/17,-1.351
2014/09/18,-2.28
2014/09/19,-1.144
2014/09/20,-1.968
2014/09/21,-1.071
2014/09/22,-1.228
2014/09/23,-1.747
2014/09/24,-0.607
2014/09/25,-0.183
2014/09/26,-1.546
2014/09/27,-1.203
2014/09/28,-1.068
2014/09/29,-1.519
2014/09/30,-0.392
2014/10/01,-1.719
2014/10/02,-1.774
2014/10/03,0.413
2014/10/04,-0.76
2014/10/05,-0.738
2014/10/06,-0.953
2014/10/07,-1.894
2014/10/08,-0.329
2014/10/09,0.565
2014/10/10,-0.393
2014/10/11,-0.486
2014/10/12,0.82
2014/10/13,0.997
2014/10/14,1.233
2014/10/15,0.661
2014/10/16,-0.308
2014/10/17,0.301
2014/10/18,0.983
2014/10/19,-0.28
2014/10/20,-0.14
2014/10/21,0.785
2014/10/22,-0.528
2014/10/23,-0.293
2014/10/24,-0.532
2014/10/25,-0.717
2014/10/26,-0.837
2014/10/27,0.067
2014/10/28,-1.612
2014/10/29,-0.071
2014/10/30,-0.358
2014/10/31,-0.037
2014/11/01,-0.702
2014/11/02,0.027
2014/11/03,-0.616
2014/11/04,-0.12
2014/11/05,-1.576
2014/11/06,0.026
2014/11/07,-0.651
2014/11/08,0.181
2014/11/09,0.388
2014/11/10,-0.58
2014/11/11,-0.132
2014/11/12,1.747
2014/11/13,0.777
2014/11/14,0.845
2014/11/15,0.123
2014/11/16,0.385
2014/11/17,0.502
2014/11/18,0.68
2014/11/19,-0.73
2014/11/20,-1.076
2014/11/21,-0.841
2014/11/22,0.005
2014/11/23,-0.694
2014/11/24,-0.089
2014/11/25,-0.562
2014/11/26,0.042
2014/11/27,0.21
2014/11/28,0.255
2014/11/29,0.362
2014/11/30,0.428
2014/12/01,-0.658
2014/12/02,0.776
2014/12/03,-0.195
2014/12/04,0.129
2014/12/05,0.382
2014/12/06,-0.738
2014/12/07,-0.225
2014/12/08,1.213
2014/12/09,-0.748
2014/12/10,-0.561
2014/12/11,-0.124
2014/12/12,-0.753
2014/12/13,0.193
2014/12/14,-0.121
2014/12/15,-1.11
2014/12/16,0.053
2014/12/17,-0.072
2014/12/18,-0.955
2014/12/19,0.188
2014/12/20,-0.561
2014/12/21,-0.486
2014/12/22,0.85
2014/12/23,-0.535
2014/12/24,0.358
2014/12/25,0.048
2014/12/26,-0.072
2014/12/27,-0.041
2014/12/28,0.335
2014/12/29,-1.164
2014/12/30,0.065
2014/12/31,-0.52
2015/01/01,0.143
2015/01/02,-0.34
2015/01/03,-0.166
2015/01/04,-0.696
2015/01/05,-0.724
2015/01/06,-0.552
2015/01/07,-0.455
2015/01/08,-0.239
2015/01/09,-0.678
2015/01/10,-0.128
2015/01/11,-0.023
2015/01/12,-0.168
2015/01/13,-0.647
2015/01/14,-0.956
2015/01/15,-1.295
2015/01/16,-1.007
2015/01/17,-1.236
2015/01/18,-1.097
2015/01/19,-0.795
2015/01/20,-0.529
2015/01/21,0.531
2015/01/22,-0.172
2015/01/23,0.292
2015/01/24,0.474
2015/01/25,0.328
2015/01/26,1.048
2015/01/27,1.025
2015/01/28,0.438
2015/01/29,0.476
2015/01/30,-0.013
2015/01/31,0.328
2015/02/01,-0.379
2015/02/02,-0.31
2015/02/03,-0.768
2015/02/04,-0.341
2015/02/05,0.061
2015/02/06,0.261
2015/02/07,-0.543
2015/02/08,0.141
2015/02/09,-0.135
2015/02/10,-0.226
2015/02/11,-0.282
2015/02/12,-0.774
2015/02/13,0.095
2015/02/14,0.273
2015/02/15,0.288
2015/02/16,-0.145
2015/02/17,0.295
2015/02/18,0.258
2015/02/19,0.52
2015/02/20,-0.237
2015/02/21,-0.099
2015/02/22,-0.049
2015/02/23,-0.206
2015/02/24,-0.124
2015/02/25,-0.109
2015/02/26,-0.131
2015/02/27,0.021
2015/02/28,-0.11
2015/03/01,-0.199
2015/03/02,0.662
2015/03/03,0.466
2015/03/04,-0.061
2015/03/05,0.495
2015/03/06,0.314
2015/03/07,0.266
2015/03/08,0.457
2015/03/09,-0.214
2015/03/10,0.409
2015/03/11,0.21
2015/03/12,-0.041
2015/03/13,0.265
2015/03/14,-0.092
2015/03/15,0.058
2015/03/16,0.121
2015/03/17,-0.469
2015/03/18,0.228
2015/03/19,-0.379
2015/03/20,-0.514
2015/03/21,0.107
2015/03/22,-0.189
2015/03/23,-0.247
2015/03/24,0.012
2015/03/25,-0.593
2015/03/26,0.037
2015/03/27,0.004
2015/03/28,-0.367
2015/03/29,-0.232
2015/03/30,-0.153
2015/03/31,-0.241
2015/04/01,-0.095
2015/04/02,0.395
2015/04/03,-0.196
2015/04/04,0.185
2015/04/05,-0.075
2015/04/06,-0.273
2015/04/07,0.095
2015/04/08,-0.055
2015/04/09,-0.614
2015/04/10,0.16
2015/04/11,-0.461
2015/04/12,-0.406
2015/04/13,0.407
2015/04/14,-0.64
2015/04/15,-0.315
2015/04/16,-0.049
2015/04/17,-0.484
2015/04/18,0.149
2015/04/19,0.101
2015/04/20,-0.297
2015/04/21,0.134
2015/04/22,0.471
2015/04/23,-0.07
2015/04/24,0.204
2015/04/25,0.279
2015/04/26,-0.125
2015/04/27,-0.147
2015/04/28,0.203
2015/04/29,-0.361
2015/04/30,0.234
2015/05/01,0.148
2015/05/02,-0.247
2015/05/03,0.307
2015/05/04,0.049
2015/05/05,0.241
2015/05/06,0.428
2015/05/07,-0.272
2015/05/08,0.021
2015/05/09,-0.003
2015/05/10,0.04
2015/05/11,0.417
2015/05/12,-0.3
2015/05/13,0.046
2015/05/14,0.297
2015/05/15,-0.233
2015/05/16,-0.084
2015/05/17,0.152
2015/05/18,-0.358
2015/05/19,-0.159
2015/05/20,-0.133
2015/05/21,-0.09
2015/05/22,0.014
2015/05/23,-0.312
2015/05/24,0.214
2015/05/25,-0.109
2015/05/26,0.353
2015/05/27,-0.158
2015/05/28,-0.041
2015/05/29,0.116
2015/05/30,0.451
2015/05/31,-0.42
2015/06/01,-0.13
2015/06/02,-0.018
2015/06/03,-0.125
2015/06/04,0.013
2015/06/05,-0.226
2015/06/06,0.207
2015/06/07,-0.338
2015/06/08,0.368
2015/06/09,-0.223
2015/06/10,0.324
2015/06/11,-0.384
2015/06/12,0.292
2015/06/13,-0.142
2015/06/14,0.114
2015/06/15,-0.218
2015/06/16,-0.121
2015/06/17,0.436
2015/06/18,0.487
2015/06/19,-0.196
2015/06/20,-0.224
2015/06/21,0.132
2015/06/22,0.406
2015/06/23,0.179
2015/06/24,-0.511
2015/06/25,-0.049
2015/06/26,0.089
2015/06/27,-0.004
2015/06/28,0.168
2015/06/29,-0.101
2015/06/30,0.298
2015/07/01,-0.088
2015/07/02,0.475
2015/07/03,0.165
2015/07/04,0.287
2015/07/05,-0.047
2015/07/06,0.457
2015/07/07,-0.211
2015/07/08,0.524
2015/07/09,-0.434
2015/07/10,0.502
2015/07/11,0.186
2015/07/12,0.398
2015/07/13,0.025
2015/07/14,0.307
2015/07/15,0.043
2015/07/16,0.095
2015/07/17,-0.263
2015/07/18,-0.181
2015/07/19,-0.145
2015/07/20,-0.27
2015/07/21,-0.315
2015/07/22,-0.022
2015/07/23,-0.047
2015/07/24,0.199
2015/07/25,0.046
2015/07/26,0.03
2015/07/27,-0.065
2015/07/28,0.139
2015/07/29,0.077
2015/07/30,0.066
2015/07/31,-0.075
2015/08/01,-0.076
2015/08/02,-0.177
2015/08/03,0.144
2015/08/04,-0.21
2015/08/05,-0.075
2015/08/06,0.101
2015/08/07,-0.463
2015/08/08,0.233
2015/08/09,-0.115
2015/08/10,-0.273
2015/08/11,-0.023
2015/08/12,-0.627
2015/08/13,-0.073
2015/08/14,-0.022
2015/08/15,-0.314
2015/08/16,-0.068
2015/08/17,-0.01
2015/08/18,-0.028
2015/08/19,-0.079
2015/08/20,-0.517
2015/08/21,-0.028
2015/08/22,-0.44
2015/08/23,-0.447
2015/08/24,-0.529
2015/08/25,-0.555
2015/08/26,0.048
2015/08/27,-0.216
2015/08/28,-0.199
2015/08/29,-0.011
2015/08/30,0.107
2015/08/31,-0.026
2015/09/01,0.428
2015/09/02,-0.16
2015/09/03,0.135
2015/09/04,-0.179
2015/09/05,-0.116
2015/09/06,-0.062
2015/09/07,0.215
2015/09/08,-0.194
2015/09/09,0.107
2015/09/10,0.142
2015/09/11,-0.09
2015/09/12,-0.018
2015/09/13,0.224
2015/09/14,-0.399
2015/09/15,0.108
2015/09/16,-0.437
2015/09/17,-0.055
2015/09/18,-0.001
2015/09/19,-0.151
2015/09/20,-0.205
2015/09/21,0.013
2015/09/22,-0.089
2015/09/23,0.187
2015/09/24,-0.251
2015/09/25,0.115
2015/09/26,0.026
2015/09/27,-0.007
2015/09/28,0.163
2015/09/29,0.077
2015/09/30,-0.173
2015/10/01,0.089
2015/10/02,-0.031
2015/10/03,0.139
2015/10/04,-0.07
2015/10/05,-0.096
2015/10/06,-0.181
2015/10/07,0.13
2015/10/08,0.091
2015/10/09,-0.25
2015/10/10,0.419
2015/10/11,-0.097
2015/10/12,0.039
2015/10/13,0.096
2015/10/14,0.16
2015/10/15,0.163
2015/10/16,0.147
2015/10/17,-0.178
2015/10/18,0.42
2015/10/19,0.223
2015/10/20,-0.03
2015/10/21,0.222
2015/10/22,-0.103
2015/10/23,0.366
2015/10/24,0.095
2015/10/25,0.128
2015/10/26,0.275
2015/10/27,0.241
2015/10/28,0.072
2015/10/29,0.599
2015/10/30,0.456
2015/10/31,0.034
2015/11/01,0.184
2015/11/02,0.201
2015/11/03,0.793
2015/11/04,1.307
2015/11/05,0.483
2015/11/06,0.217
2015/11/07,0.745
2015/11/08,0.349
2015/11/09,0.552
2015/11/10,-0.209
2015/11/11,-1.154
2015/11/12,-0.634
2015/11/13,-0.468
2015/11/14,-0.709
2015/11/15,-0.23
2015/11/16,-0.809
2015/11/17,-0.594
2015/11/18,0.303
2015/11/19,-0.275
2015/11/20,0.13
2015/11/21,0.181
2015/11/22,-0.331
2015/11/23,-0.048
2015/11/24,0.023
2015/11/25,-0.765
2015/11/26,0.361
2015/11/27,-0.578
2015/11/28,0.074
2015/11/29,0.006
2015/11/30,0.454
2015/12/01,0.067
2015/12/02,0.447
2015/12/03,-0.303
2015/12/04,0.49
2015/12/05,0.223
2015/12/06,0.16
2015/12/07,-0.513
2015/12/08,0.495
2015/12/09,-0.028
2015/12/10,0.735
2015/12/11,-0.269
2015/12/12,-0.084
2015/12/13,-0.019
2015/12/14,0.865
2015/12/15,-0.022
2015/12/16,0.16
2015/12/17,-0.204
2015/12/18,0.65
2015/12/19,-0.281
2015/12/20,-0.069
2015/12/21,-1.031
2015/12/22,-0.305
2015/12/23,-0.369
2015/12/24,-0.644
2015/12/25,-0.101
2015/12/26,-0.214
2015/12/27,-0.057
2015/12/28,-0.241
2015/12/29,-0.143
2015/12/30,-0.008
2015/12/31,-0.197
2016/01/01,-0.82
2016/01/02,-0.031
2016/01/03,-0.396
2016/01/04,0.35
2016/01/05,-0.34
2016/01/06,-0.28
2016/01/07,0.14
2016/01/08,0.276
2016/01/09,-0.183
2016/01/10,0.285
2016/01/11,-0.189
2016/01/12,0.127
2016/01/13,-0.254
2016/01/14,-0.277
2016/01/15,-0.59
2016/01/16,-0.328
2016/01/17,-0.424
2016/01/18,-0.435
2016/01/19,-0.62
2016/01/20,0.022
2016/01/21,-0.024
2016/01/22,0.215
2016/01/23,0.054
2016/01/24,-0.084
2016/01/25,-0.081
2016/01/26,0.157
2016/01/27,-0.147
2016/01/28,-0.314
2016/01/29,-0.315
2016/01/30,-0.084
2016/01/31,-0.176
2016/02/01,-0.174
2016/02/02,0.041
2016/02/03,-0.065
2016/02/04,-0.139
2016/02/05,0.116
2016/02/06,0
2016/02/07,-0.345
2016/02/08,-0.27
2016/02/09,-0.295
2016/02/10,-0.355
2016/02/11,0.028
2016/02/12,-0.473
2016/02/13,-0.351
2016/02/14,0.144
2016/02/15,0.207
2016/02/16,-0.131
2016/02/17,0.359
2016/02/18,0.037
2016/02/19,0.012
2016/02/20,0.008
2016/02/21,-0.129
2016/02/22,-0.018
2016/02/23,0.026
2016/02/24,-0.391
2016/02/25,0.004
2016/02/26,-0.096
2016/02/27,0.102
2016/02/28,-0.076
2016/02/29,-0.038
2016/03/01,0.125
2016/03/02,0.206
2016/03/03,-0.237
2016/03/04,0.144
2016/03/05,-0.233
2016/03/06,0.11
2016/03/07,-0.156
2016/03/08,0.081
2016/03/09,-0.079
2016/03/10,0.028
2016/03/11,-0.023
2016/03/12,0.047
2016/03/13,-0.025
2016/03/14,0.262
2016/03/15,-0.169
2016/03/16,-0.09
2016/03/17,0.015
2016/03/18,-0.086
2016/03/19,-0.03
2016/03/20,-0.009
2016/03/21,-0.147
2016/03/22,-0.068
2016/03/23,0.045
2016/03/24,-0.066
2016/03/25,0.03
2016/03/26,0.047
2016/03/27,-0.085
2016/03/28,0.225
2016/03/29,-0.094
2016/03/30,-0.09
2016/03/31,-0.054
2016/04/01,0.15
2016/04/02,-0.14
2016/04/03,0.109
2016/04/04,-0.191
2016/04/05,0.056
2016/04/06,0.112
2016/04/07,0.029
2016/04/08,-0.131
2016/04/09,0.167
2016/04/10,-0.04
2016/04/11,-0.064
2016/04/12,-0.001
2016/04/13,0.007
2016/04/14,0.056
2016/04/15,-0.182
2016/04/16,-0.13
2016/04/17,0.002
2016/04/18,-0.104
2016/04/19,-0.001
2016/04/20,0.041
2016/04/21,-0.104
2016/04/22,0.174
2016/04/23,0.028
2016/04/24,-0.051
2016/04/25,0.15
2016/04/26,0.255
2016/04/27,-0.188
2016/04/28,0.127
2016/04/29,0.112
2016/04/30,0.017
2016/05/01,0.068
2016/05/02,0.009
2016/05/03,-0.285
2016/05/04,0.141
2016/05/05,-0.045
2016/05/06,-0.087
2016/05/07,0.045
2016/05/08,0.054
2016/05/09,-0.032
2016/05/10,0.037
2016/05/11,-0.226
2016/05/12,-0.04
2016/05/13,-0.083
2016/05/14,-0.088
2016/05/15,-0.211
2016/05/16,-0.032
2016/05/17,-0.133
2016/05/18,0.196
2016/05/19,-0.133
2016/05/20,-0.028
2016/05/21,0
2016/05/22,0.103
2016/05/23,-0.123
2016/05/24,-0.025
2016/05/25,-0.135
2016/05/26,0.046
2016/05/27,0.086
2016/05/28,-0.02
2016/05/29,0.084
2016/05/30,0.344
2016/05/31,0.106
2016/06/01,0.384
2016/06/02,0.151
2016/06/03,0.153
2016/06/04,0.105
2016/06/05,0.411
2016/06/06,0.033
2016/06/07,0.182
2016/06/08,-0.077
2016/06/09,0.286
2016/06/10,0.009
2016/06/11,0.26
2016/06/12,-0.14
2016/06/13,0.395
2016/06/14,0.163
2016/06/15,0.487
2016/06/16,0.295
2016/06/17,0.507
2016/06/18,0.577
2016/06/19,0.348
2016/06/20,-0.022
2016/06/21,0.097
2016/06/22,-0.48
2016/06/23,-0.386
2016/06/24,-0.353
2016/06/25,-0.348
2016/06/26,-0.437
2016/06/27,-0.328
2016/06/28,-0.073
2016/06/29,0.118
2016/06/30,0.093
2016/07/01,-0.059
2016/07/02,-0.05
2016/07/03,0.154
2016/07/04,0.073
2016/07/05,0.112
2016/07/06,-0.075
2016/07/07,-0.077
2016/07/08,0.052
2016/07/09,-0.401
2016/07/10,-0.877
2016/07/11,-0.844
2016/07/12,-0.917
2016/07/13,-0.774
2016/07/14,-0.638
2016/07/15,-0.761
2016/07/16,-0.503
2016/07/17,-0.001
2016/07/18,0.041
2016/07/19,-0.027
2016/07/20,0.114
2016/07/21,-0.059
2016/07/22,-0.047
2016/07/23,0.013
2016/07/24,-0.014
2016/07/25,-0.01
2016/07/26,0.046
2016/07/27,-0.044
2016/07/28,0.041
2016/07/29,0.039
2016/07/30,-0.111
2016/07/31,0.1
2016/08/01,-0.002
2016/08/02,-0.092
2016/08/03,-0.054
2016/08/04,-0.11
2016/08/05,-0.053
2016/08/06,-0.014
2016/08/07,-0.122
2016/08/08,-0.008
2016/08/09,-0.059
2016/08/10,0.041
2016/08/11,0.115
2016/08/12,-0.019
2016/08/13,0.046
2016/08/14,0.011
2016/08/15,-0.13
2016/08/16,0.043
2016/08/17,-0.123
2016/08/18,-0.078
2016/08/19,-0.029
2016/08/20,-0.079
2016/08/21,-0.049
2016/08/22,0.028
2016/08/23,-0.028
2016/08/24,0.05
2016/08/25,-0.143
2016/08/26,-0.013
2016/08/27,0.07
2016/08/28,-0.03
2016/08/29,-0.053
2016/08/30,0.087
2016/08/31,-0.091
2016/09/01,0.067
2016/09/02,-0.023
2016/09/03,-0.115
2016/09/04,0.148
2016/09/05,-0.006
2016/09/06,-0.04
2016/09/07,0.105
2016/09/08,0.032
2016/09/09,0.053
2016/09/10,0.129
2016/09/11,-0.073
2016/09/12,0.028
2016/09/13,0.039
2016/09/14,-0.065
2016/09/15,-0.013
2016/09/16,-0.103
2016/09/17,-0.021
2016/09/18,-0.066
2016/09/19,0.019
2016/09/20,-0.023
2016/09/21,0.078
2016/09/22,-0.106
2016/09/23,0.06
2016/09/24,0.076
2016/09/25,-0.061
2016/09/26,-0.068
2016/09/27,-0.019
2016/09/28,-0.148
2016/09/29,0.047
2016/09/30,-0.011
2016/10/01,-0.17
2016/10/02,-0.033
2016/10/03,0.14
2016/10/04,-0.051
2016/10/05,0.077
2016/10/06,0.014
2016/10/07,-0.054
2016/10/08,0.038
2016/10/09,0.015
2016/10/10,-0.209
2016/10/11,0.013
2016/10/12,-0.006
2016/10/13,-0.029
2016/10/14,0.007
2016/10/15,-0.01
2016/10/16,0.009
2016/10/17,0.095
2016/10/18,0.02
2016/10/19,-0.13
2016/10/20,0.091
2016/10/21,0.095
2016/10/22,-0.105
2016/10/23,0.063
2016/10/24,0.027
2016/10/25,-0.026
2016/10/26,0.182
2016/10/27,0.072
2016/10/28,-0.041
2016/10/29,0.154
2016/10/30,0.097
2016/10/31,-0.022
2016/11/01,0.075
2016/11/02,0.048
2016/11/03,-0.023
2016/11/04,-0.045
2016/11/05,0.075
2016/11/06,-0.039
2016/11/07,0.072
2016/11/08,0.04
2016/11/09,-0.022
2016/11/10,-0.01
2016/11/11,0.065
2016/11/12,-0.054
2016/11/13,-0.09
2016/11/14,0.071
2016/11/15,-0.06
2016/11/16,-0.008
2016/11/17,-0.039
2016/11/18,0.001
2016/11/19,-0.057
2016/11/20,0.003
2016/11/21,-0.046
2016/11/22,-0.027
2016/11/23,-0.047
2016/11/24,0.06
2016/11/25,-0.032
2016/11/26,0.004
2016/11/27,-0.006
2016/11/28,0.011
2016/11/29,-0.019
2016/11/30,-0.025
2016/12/01,-0.109
2016/12/02,0.073
2016/12/03,0.069
2016/12/04,-0.01
2016/12/05,-0.038
2016/12/06,0.064
2016/12/07,0.071
2016/12/08,-0.014
2016/12/09,-0.074
2016/12/10,-0.05
2016/12/11,0.169
2016/12/12,-0.056
2016/12/13,0.005
2016/12/14,-0.1
2016/12/15,-0.001
2016/12/16,0.002
2016/12/17,0.039
2016/12/18,-0.198
2016/12/19,0.052
2016/12/20,-0.077
2016/12/21,0.094
2016/12/22,0.07
2016/12/23,0.084
2016/12/24,-0.006
2016/12/25,0.173
2016/12/26,-0.017
2016/12/27,0.168
2016/12/28,0.07
2016/12/29,0.07
2016/12/30,0.045
2016/12/31,-0.014
2017/01/01,0.038
2017/01/02,0.246
2017/01/03,-0.001
2017/01/04,0.127
2017/01/05,-0.013
2017/01/06,0.047
2017/01/07,-0.057
2017/01/08,0.033
2017/01/09,-0.292
2017/01/10,0.022
2017/01/11,-0.312
2017/01/12,-0.127
2017/01/13,-0.297
2017/01/14,0.036
2017/01/15,-0.219
2017/01/16,0.004
2017/01/17,-0.169
2017/01/18,0.027
2017/01/19,0.111
2017/01/20,0.192
2017/01/21,-0.027
2017/01/22,0.072
2017/01/23,-0.109
2017/01/24,-0.011
2017/01/25,-0.03
2017/01/26,-0.159
2017/01/27,-0.11
2017/01/28,-0.085
2017/01/29,-0.034
2017/01/30,0.046
2017/01/31,-0.037
2017/02/01,0.108
2017/02/02,-0.018
2017/02/03,0.14
2017/02/04,0.033
2017/02/05,0.02
2017/02/06,0.004
2017/02/07,0.136
2017/02/08,-0.084
2017/02/09,0.114
2017/02/10,-0.182
2017/02/11,-0.015
2017/02/12,-0.051
2017/02/13,0.091
2017/02/14,-0.156
2017/02/15,-0.027
2017/02/16,-0.025
2017/02/17,0.096
2017/02/18,0.037
2017/02/19,-0.042
2017/02/20,0.035
2017/02/21,0.05
2017/02/22,0.078
2017/02/23,0.11
2017/02/24,0.068
2017/02/25,0.083
2017/02/26,0.129
2017/02/27,-0.051
2017/02/28,0.119
2017/03/01,0.046
2017/03/02,0.024
2017/03/03,0.097
2017/03/04,-0.043
2017/03/05,0.092
2017/03/06,0.124
2017/03/07,0.028
2017/03/08,-0.056
2017/03/09,-0.074
2017/03/10,-0.087
2017/03/11,0.035
2017/03/12,-0.113
2017/03/13,-0.072
2017/03/14,-0.007
2017/03/15,0.06
2017/03/16,0.055
2017/03/17,-0.111
2017/03/18,-0.141
2017/03/19,-0.046
2017/03/20,-0.131
2017/03/21,-0.146
2017/03/22,-0.064
2017/03/23,-0.18
2017/03/24,-0.037
2017/03/25,-0.121
2017/03/26,-0.03
2017/03/27,-0.07
2017/03/28,-0.012
2017/03/29,-0.084
2017/03/30,0.019
2017/03/31,-0.069
2017/04/01,0.133
2017/04/02,0.013
2017/04/03,0.153
2017/04/04,-0.093
2017/04/05,0.11
2017/04/06,0.013
