Date,confirmationtime14wma
2014/01/07,8.506
2014/01/08,8.365
2014/01/09,8.169
2014/01/10,8.083
2014/01/11,7.886
2014/01/12,7.728
2014/01/13,7.795
2014/01/14,7.908
2014/01/15,7.869
2014/01/16,7.818
2014/01/17,8.019
2014/01/18,8.056
2014/01/19,8.144
2014/01/20,8.071
2014/01/21,8.173
2014/01/22,8.113
2014/01/23,8.138
2014/01/24,8.082
2014/01/25,8.175
2014/01/26,8.35
2014/01/27,8.341
2014/01/28,8.478
2014/01/29,8.626
2014/01/30,8.587
2014/01/31,8.496
2014/02/01,8.394
2014/02/02,8.314
2014/02/03,8.27
2014/02/04,8.277
2014/02/05,8.312
2014/02/06,8.25
2014/02/07,8.373
2014/02/08,8.297
2014/02/09,8.565
2014/02/10,8.663
2014/02/11,8.692
2014/02/12,8.635
2014/02/13,8.59
2014/02/14,8.474
2014/02/15,8.381
2014/02/16,8.245
2014/02/17,8.367
2014/02/18,8.416
2014/02/19,8.242
2014/02/20,8.206
2014/02/21,8.346
2014/02/22,8.288
2014/02/23,8.305
2014/02/24,8.202
2014/02/25,8.303
2014/02/26,8.253
2014/02/27,8.184
2014/02/28,8.158
2014/03/01,8.401
2014/03/02,8.66
2014/03/03,8.817
2014/03/04,8.961
2014/03/05,9.04
2014/03/06,8.978
2014/03/07,8.961
2014/03/08,8.938
2014/03/09,8.84
2014/03/10,8.962
2014/03/11,8.918
2014/03/12,8.791
2014/03/13,8.792
2014/03/14,9.04
2014/03/15,8.981
2014/03/16,8.893
2014/03/17,8.893
2014/03/18,9.023
2014/03/19,9.035
2014/03/20,8.935
2014/03/21,8.784
2014/03/22,8.739
2014/03/23,8.463
2014/03/24,8.323
2014/03/25,8.404
2014/03/26,8.464
2014/03/27,8.416
2014/03/28,8.366
2014/03/29,8.334
2014/03/30,8.582
2014/03/31,8.507
2014/04/01,8.497
2014/04/02,8.352
2014/04/03,8.19
2014/04/04,8.082
2014/04/05,8.116
2014/04/06,8.299
2014/04/07,8.455
2014/04/08,8.754
2014/04/09,8.798
2014/04/10,8.889
2014/04/11,8.869
2014/04/12,8.903
2014/04/13,8.764
2014/04/14,8.617
2014/04/15,8.536
2014/04/16,8.613
2014/04/17,8.601
2014/04/18,8.639
2014/04/19,8.67
2014/04/20,8.566
2014/04/21,8.519
2014/04/22,8.607
2014/04/23,8.625
2014/04/24,8.753
2014/04/25,8.663
2014/04/26,8.701
2014/04/27,8.647
2014/04/28,8.767
2014/04/29,8.727
2014/04/30,8.962
2014/05/01,8.872
2014/05/02,8.887
2014/05/03,9.062
2014/05/04,9.146
2014/05/05,9.481
2014/05/06,9.24
2014/05/07,9.235
2014/05/08,9.169
2014/05/09,9.092
2014/05/10,8.952
2014/05/11,9.011
2014/05/12,8.964
2014/05/13,8.939
2014/05/14,9.003
2014/05/15,8.92
2014/05/16,8.778
2014/05/17,8.688
2014/05/18,8.621
2014/05/19,8.593
2014/05/20,8.534
2014/05/21,8.481
2014/05/22,8.455
2014/05/23,8.479
2014/05/24,8.584
2014/05/25,8.622
2014/05/26,8.687
2014/05/27,8.946
2014/05/28,8.913
2014/05/29,9.116
2014/05/30,9.09
2014/05/31,9.214
2014/06/01,9.116
2014/06/02,8.916
2014/06/03,8.811
2014/06/04,8.688
2014/06/05,8.771
2014/06/06,8.961
2014/06/07,8.992
2014/06/08,9.198
2014/06/09,9.207
2014/06/10,9.133
2014/06/11,9.244
2014/06/12,9.143
2014/06/13,9.122
2014/06/14,8.999
2014/06/15,8.824
2014/06/16,8.666
2014/06/17,8.529
2014/06/18,8.565
2014/06/19,8.525
2014/06/20,8.376
2014/06/21,8.252
2014/06/22,8.177
2014/06/23,8.151
2014/06/24,8.065
2014/06/25,7.994
2014/06/26,8.039
2014/06/27,7.936
2014/06/28,7.927
2014/06/29,8.089
2014/06/30,8.466
2014/07/01,8.802
2014/07/02,9.067
2014/07/03,9.299
2014/07/04,9.29
2014/07/05,9.378
2014/07/06,9.538
2014/07/07,9.606
2014/07/08,9.661
2014/07/09,9.574
2014/07/10,9.609
2014/07/11,9.575
2014/07/12,9.514
2014/07/13,9.419
2014/07/14,9.548
2014/07/15,9.464
2014/07/16,9.523
2014/07/17,9.369
2014/07/18,9.235
2014/07/19,9.072
2014/07/20,9.075
2014/07/21,9.087
2014/07/22,9.215
2014/07/23,9.301
2014/07/24,9.403
2014/07/25,9.336
2014/07/26,9.529
2014/07/27,9.528
2014/07/28,9.549
2014/07/29,9.588
2014/07/30,9.449
2014/07/31,9.456
2014/08/01,9.43
2014/08/02,9.351
2014/08/03,9.335
2014/08/04,9.571
2014/08/05,9.711
2014/08/06,9.594
2014/08/07,9.517
2014/08/08,9.465
2014/08/09,9.25
2014/08/10,9.092
2014/08/11,8.917
2014/08/12,8.806
2014/08/13,8.929
2014/08/14,8.779
2014/08/15,8.74
2014/08/16,8.756
2014/08/17,8.684
2014/08/18,8.46
2014/08/19,8.337
2014/08/20,8.346
2014/08/21,8.384
2014/08/22,8.485
2014/08/23,8.547
2014/08/24,8.73
2014/08/25,8.983
2014/08/26,8.919
2014/08/27,8.881
2014/08/28,8.83
2014/08/29,8.796
2014/08/30,8.69
2014/08/31,8.562
2014/09/01,8.831
2014/09/02,8.964
2014/09/03,8.907
2014/09/04,8.929
2014/09/05,9.056
2014/09/06,8.925
2014/09/07,8.968
2014/09/08,9.11
2014/09/09,9.24
2014/09/10,9.262
2014/09/11,9.185
2014/09/12,9.224
2014/09/13,9.069
2014/09/14,9.067
2014/09/15,9.052
2014/09/16,8.958
2014/09/17,8.787
2014/09/18,8.663
2014/09/19,8.6
2014/09/20,8.52
2014/09/21,8.518
2014/09/22,8.5
2014/09/23,8.625
2014/09/24,8.703
2014/09/25,8.667
2014/09/26,8.948
2014/09/27,9.215
2014/09/28,9.5
2014/09/29,9.691
2014/09/30,9.722
2014/10/01,9.728
2014/10/02,9.871
2014/10/03,9.916
2014/10/04,9.878
2014/10/05,9.718
2014/10/06,9.618
2014/10/07,9.755
2014/10/08,9.781
2014/10/09,9.764
2014/10/10,9.675
2014/10/11,9.695
2014/10/12,9.686
2014/10/13,9.631
2014/10/14,9.804
2014/10/15,9.779
2014/10/16,9.778
2014/10/17,9.838
2014/10/18,9.714
2014/10/19,9.869
2014/10/20,9.959
2014/10/21,9.888
2014/10/22,9.783
2014/10/23,9.75
2014/10/24,9.655
2014/10/25,9.594
2014/10/26,9.836
2014/10/27,9.733
2014/10/28,9.816
2014/10/29,9.751
2014/10/30,9.58
2014/10/31,9.311
2014/11/01,9.253
2014/11/02,9.224
2014/11/03,9.106
2014/11/04,9.056
2014/11/05,9.218
2014/11/06,9.222
2014/11/07,9.261
2014/11/08,9.269
2014/11/09,9.302
2014/11/10,9.379
2014/11/11,9.631
2014/11/12,9.694
2014/11/13,9.77
2014/11/14,9.755
2014/11/15,9.848
2014/11/16,9.838
2014/11/17,9.879
2014/11/18,9.819
2014/11/19,9.87
2014/11/20,9.952
2014/11/21,10.144
2014/11/22,10.055
2014/11/23,10.072
2014/11/24,10.038
2014/11/25,10.152
2014/11/26,10.215
2014/11/27,10.232
2014/11/28,10.182
2014/11/29,10.053
2014/11/30,9.913
2014/12/01,10.055
2014/12/02,9.99
2014/12/03,10.298
2014/12/04,10.244
2014/12/05,10.112
2014/12/06,10.171
2014/12/07,10.34
2014/12/08,10.152
2014/12/09,10.147
2014/12/10,10.14
2014/12/11,10.092
2014/12/12,10.112
2014/12/13,10.082
2014/12/14,10.092
2014/12/15,10.09
2014/12/16,10.077
2014/12/17,10.217
2014/12/18,10.356
2014/12/19,10.397
2014/12/20,10.456
2014/12/21,10.535
2014/12/22,10.335
2014/12/23,10.245
2014/12/24,10.135
2014/12/25,9.991
2014/12/26,9.901
2014/12/27,9.818
2014/12/28,9.612
2014/12/29,9.457
2014/12/30,9.383
2014/12/31,9.341
2015/01/01,9.217
2015/01/02,9.116
2015/01/03,9.053
2015/01/04,8.939
2015/01/05,8.964
2015/01/06,8.969
2015/01/07,9.134
2015/01/08,9.227
2015/01/09,9.377
2015/01/10,9.455
2015/01/11,9.463
2015/01/12,9.576
2015/01/13,9.836
2015/01/14,9.889
2015/01/15,9.886
2015/01/16,9.984
2015/01/17,10.076
2015/01/18,10.018
2015/01/19,10.028
2015/01/20,10.324
2015/01/21,10.253
2015/01/22,10.321
2015/01/23,10.507
2015/01/24,10.655
2015/01/25,10.801
2015/01/26,10.9
2015/01/27,10.766
2015/01/28,10.529
2015/01/29,10.303
2015/01/30,10.306
2015/01/31,10.072
2015/02/01,9.938
2015/02/02,9.773
2015/02/03,9.922
2015/02/04,9.775
2015/02/05,9.634
2015/02/06,9.385
2015/02/07,9.292
2015/02/08,9.468
2015/02/09,9.389
2015/02/10,9.473
2015/02/11,9.435
2015/02/12,9.793
2015/02/13,9.821
2015/02/14,9.739
2015/02/15,9.825
2015/02/16,9.754
2015/02/17,9.747
2015/02/18,9.617
2015/02/19,9.498
2015/02/20,9.442
2015/02/21,9.513
2015/02/22,9.493
2015/02/23,9.566
2015/02/24,9.765
2015/02/25,9.671
2015/02/26,9.651
2015/02/27,9.638
2015/02/28,9.717
2015/03/01,9.805
2015/03/02,9.736
2015/03/03,9.668
2015/03/04,9.762
2015/03/05,9.923
2015/03/06,9.905
2015/03/07,9.956
2015/03/08,9.864
2015/03/09,9.878
2015/03/10,9.823
2015/03/11,9.768
2015/03/12,9.929
2015/03/13,9.926
2015/03/14,10.07
2015/03/15,10.083
2015/03/16,10.137
2015/03/17,10.297
2015/03/18,10.192
2015/03/19,10.242
2015/03/20,10.316
2015/03/21,10.231
2015/03/22,10.234
2015/03/23,10.2
2015/03/24,9.952
2015/03/25,9.79
2015/03/26,9.745
2015/03/27,9.538
2015/03/28,9.519
2015/03/29,9.469
2015/03/30,9.523
2015/03/31,9.507
2015/04/01,9.681
2015/04/02,9.543
2015/04/03,9.581
2015/04/04,9.566
2015/04/05,9.595
2015/04/06,9.855
2015/04/07,9.839
2015/04/08,10.085
2015/04/09,10.214
2015/04/10,10.152
2015/04/11,10.189
2015/04/12,10.348
2015/04/13,10.221
2015/04/14,10.16
2015/04/15,10.384
2015/04/16,10.417
2015/04/17,10.565
2015/04/18,10.49
2015/04/19,10.42
2015/04/20,10.271
2015/04/21,10.149
2015/04/22,10.036
2015/04/23,10.157
2015/04/24,10.346
2015/04/25,10.145
2015/04/26,10.113
2015/04/27,10.161
2015/04/28,10.05
2015/04/29,10.199
2015/04/30,10.273
2015/05/01,10.208
2015/05/02,10.168
2015/05/03,10.185
2015/05/04,10.338
2015/05/05,10.218
2015/05/06,10.046
2015/05/07,10.047
2015/05/08,9.975
2015/05/09,10.131
2015/05/10,10.265
2015/05/11,10.114
2015/05/12,10.041
2015/05/13,9.872
2015/05/14,9.787
2015/05/15,9.776
2015/05/16,9.912
2015/05/17,9.705
2015/05/18,9.727
2015/05/19,9.904
2015/05/20,9.911
2015/05/21,9.824
2015/05/22,9.898
2015/05/23,10.287
2015/05/24,10.261
2015/05/25,10.294
2015/05/26,10.288
2015/05/27,10.336
2015/05/28,10.433
2015/05/29,10.307
2015/05/30,10.35
2015/05/31,10.282
2015/06/01,10.358
2015/06/02,10.252
2015/06/03,10.232
2015/06/04,10.219
2015/06/05,10.227
2015/06/06,9.922
2015/06/07,9.873
2015/06/08,9.76
2015/06/09,9.705
2015/06/10,9.52
2015/06/11,9.639
2015/06/12,9.69
2015/06/13,9.588
2015/06/14,9.592
2015/06/15,9.631
2015/06/16,9.973
2015/06/17,9.878
2015/06/18,9.808
2015/06/19,9.823
2015/06/20,9.971
2015/06/21,10.209
2015/06/22,10.135
2015/06/23,10.176
2015/06/24,10.068
2015/06/25,9.986
2015/06/26,9.899
2015/06/27,10.062
2015/06/28,10.077
2015/06/29,10.098
2015/06/30,10.068
2015/07/01,10.159
2015/07/02,10.059
2015/07/03,9.904
2015/07/04,9.827
2015/07/05,9.852
2015/07/06,9.599
2015/07/07,9.732
2015/07/08,9.621
2015/07/09,9.763
2015/07/10,9.696
2015/07/11,9.679
2015/07/12,9.8
2015/07/13,9.793
2015/07/14,9.826
2015/07/15,9.781
2015/07/16,9.926
2015/07/17,9.93
2015/07/18,9.909
2015/07/19,9.861
2015/07/20,9.786
2015/07/21,9.981
2015/07/22,9.905
2015/07/23,9.949
2015/07/24,9.764
2015/07/25,9.697
2015/07/26,9.72
2015/07/27,9.705
2015/07/28,9.813
2015/07/29,9.768
2015/07/30,9.902
2015/07/31,9.863
2015/08/01,9.794
2015/08/02,9.762
2015/08/03,9.68
2015/08/04,9.788
2015/08/05,9.934
2015/08/06,9.966
2015/08/07,10.058
2015/08/08,9.923
2015/08/09,9.951
2015/08/10,9.775
2015/08/11,9.645
2015/08/12,9.869
2015/08/13,9.857
2015/08/14,9.901
2015/08/15,9.989
2015/08/16,10.055
2015/08/17,10.027
2015/08/18,10.049
2015/08/19,9.943
2015/08/20,9.902
2015/08/21,9.749
2015/08/22,9.664
2015/08/23,9.796
2015/08/24,9.727
2015/08/25,9.836
2015/08/26,9.698
2015/08/27,9.793
2015/08/28,9.718
2015/08/29,9.612
2015/08/30,9.601
2015/08/31,9.541
2015/09/01,9.511
2015/09/02,9.442
2015/09/03,9.49
2015/09/04,9.451
2015/09/05,9.483
2015/09/06,9.536
2015/09/07,9.526
2015/09/08,9.662
2015/09/09,9.676
2015/09/10,9.518
2015/09/11,9.472
2015/09/12,9.634
2015/09/13,9.63
2015/09/14,9.618
2015/09/15,9.54
2015/09/16,9.618
2015/09/17,9.666
2015/09/18,9.685
2015/09/19,9.929
2015/09/20,10.121
2015/09/21,10.255
2015/09/22,10.144
2015/09/23,10.038
2015/09/24,10.094
2015/09/25,9.932
2015/09/26,9.908
2015/09/27,9.875
2015/09/28,9.895
2015/09/29,9.67
2015/09/30,9.645
2015/10/01,9.616
2015/10/02,9.693
2015/10/03,9.696
2015/10/04,9.646
2015/10/05,9.613
2015/10/06,9.691
2015/10/07,9.852
2015/10/08,9.924
2015/10/09,10.148
2015/10/10,10.024
2015/10/11,10.022
2015/10/12,10.055
2015/10/13,10.137
2015/10/14,10.06
2015/10/15,9.878
2015/10/16,9.882
2015/10/17,9.969
2015/10/18,9.963
2015/10/19,9.79
2015/10/20,9.961
2015/10/21,9.954
2015/10/22,9.919
2015/10/23,9.881
2015/10/24,9.895
2015/10/25,9.815
2015/10/26,9.672
2015/10/27,9.678
2015/10/28,9.765
2015/10/29,9.735
2015/10/30,9.547
2015/10/31,9.558
2015/11/01,9.525
2015/11/02,9.497
2015/11/03,9.447
2015/11/04,9.415
2015/11/05,9.466
2015/11/06,9.525
2015/11/07,9.52
2015/11/08,9.638
2015/11/09,9.653
2015/11/10,9.687
2015/11/11,9.547
2015/11/12,9.474
2015/11/13,9.414
2015/11/14,9.501
2015/11/15,9.432
2015/11/16,9.277
2015/11/17,9.311
2015/11/18,9.308
2015/11/19,9.461
2015/11/20,9.344
2015/11/21,9.194
2015/11/22,9.068
2015/11/23,9.023
2015/11/24,9.038
2015/11/25,9.126
2015/11/26,8.997
2015/11/27,9.227
2015/11/28,9.243
2015/11/29,9.309
2015/11/30,9.265
2015/12/01,9.18
2015/12/02,9.148
2015/12/03,9.279
2015/12/04,9.318
2015/12/05,9.192
2015/12/06,9.176
2015/12/07,9.253
2015/12/08,9.111
2015/12/09,9.025
2015/12/10,8.695
2015/12/11,8.692
2015/12/12,8.69
2015/12/13,8.861
2015/12/14,8.659
2015/12/15,8.536
2015/12/16,8.548
2015/12/17,8.623
2015/12/18,8.603
2015/12/19,8.679
2015/12/20,8.686
2015/12/21,8.822
2015/12/22,8.95
2015/12/23,9.007
2015/12/24,9.228
2015/12/25,9.207
2015/12/26,9.124
2015/12/27,8.859
2015/12/28,8.959
2015/12/29,8.975
2015/12/30,8.935
2015/12/31,9.085
2016/01/01,9.297
2016/01/02,9.39
2016/01/03,9.476
2016/01/04,9.288
2016/01/05,9.277
2016/01/06,9.41
2016/01/07,9.477
2016/01/08,9.354
2016/01/09,9.398
2016/01/10,9.257
2016/01/11,9.137
2016/01/12,9.026
2016/01/13,9.09
2016/01/14,9.29
2016/01/15,9.614
2016/01/16,9.705
2016/01/17,9.714
2016/01/18,9.564
2016/01/19,9.745
2016/01/20,9.73
2016/01/21,9.86
2016/01/22,9.673
2016/01/23,9.469
2016/01/24,9.329
2016/01/25,9.25
2016/01/26,9.182
2016/01/27,9.147
2016/01/28,9.193
2016/01/29,9.069
2016/01/30,8.867
2016/01/31,8.722
2016/02/01,8.724
2016/02/02,8.594
2016/02/03,8.497
2016/02/04,8.484
2016/02/05,8.368
2016/02/06,8.196
2016/02/07,8.162
2016/02/08,8.338
2016/02/09,8.298
2016/02/10,8.347
2016/02/11,8.229
2016/02/12,8.257
2016/02/13,8.394
2016/02/14,8.442
2016/02/15,8.59
2016/02/16,8.861
2016/02/17,8.956
2016/02/18,8.936
2016/02/19,9.105
2016/02/20,9.209
2016/02/21,9.509
2016/02/22,9.792
2016/02/23,9.96
2016/02/24,10.32
2016/02/25,10.259
2016/02/26,10.314
2016/02/27,10.286
2016/02/28,10.379
2016/02/29,10.463
2016/03/01,10.452
2016/03/02,10.305
2016/03/03,10.358
2016/03/04,10.207
2016/03/05,10.103
2016/03/06,10.017
2016/03/07,10.092
2016/03/08,9.974
2016/03/09,9.765
2016/03/10,9.686
2016/03/11,9.568
2016/03/12,9.596
2016/03/13,9.732
2016/03/14,9.687
2016/03/15,9.584
2016/03/16,9.564
2016/03/17,9.64
2016/03/18,9.769
2016/03/19,9.887
2016/03/20,9.899
2016/03/21,9.975
2016/03/22,9.972
2016/03/23,9.956
2016/03/24,9.948
2016/03/25,9.944
2016/03/26,9.871
2016/03/27,9.911
2016/03/28,9.725
2016/03/29,9.641
2016/03/30,9.639
2016/03/31,9.875
2016/04/01,9.805
2016/04/02,9.873
2016/04/03,9.913
2016/04/04,9.755
2016/04/05,9.696
2016/04/06,9.625
2016/04/07,9.717
2016/04/08,9.755
2016/04/09,9.644
2016/04/10,9.463
2016/04/11,9.445
2016/04/12,9.46
2016/04/13,9.344
2016/04/14,9.237
2016/04/15,9.367
2016/04/16,9.499
2016/04/17,9.454
2016/04/18,9.636
2016/04/19,9.645
2016/04/20,9.536
2016/04/21,9.538
2016/04/22,9.619
2016/04/23,9.691
2016/04/24,9.873
2016/04/25,10.088
2016/04/26,10.044
2016/04/27,10.218
2016/04/28,10.304
2016/04/29,10.165
2016/04/30,10.138
2016/05/01,10.039
2016/05/02,9.924
2016/05/03,9.871
2016/05/04,9.698
2016/05/05,9.615
2016/05/06,9.48
2016/05/07,9.452
2016/05/08,9.29
2016/05/09,9.13
2016/05/10,9.091
2016/05/11,9.284
2016/05/12,9.418
2016/05/13,9.436
2016/05/14,9.522
2016/05/15,9.654
2016/05/16,9.756
2016/05/17,9.849
2016/05/18,9.828
2016/05/19,10.144
2016/05/20,10.124
2016/05/21,10.169
2016/05/22,9.89
2016/05/23,9.642
2016/05/24,9.637
2016/05/25,9.71
2016/05/26,9.819
2016/05/27,9.883
2016/05/28,10.001
2016/05/29,9.974
2016/05/30,9.98
2016/05/31,10.166
2016/06/01,10.172
2016/06/02,10.221
2016/06/03,10.245
2016/06/04,10.526
2016/06/05,10.305
2016/06/06,10.078
2016/06/07,10.088
2016/06/08,10.056
2016/06/09,9.858
2016/06/10,9.848
2016/06/11,9.739
2016/06/12,9.73
2016/06/13,9.597
2016/06/14,9.737
2016/06/15,9.689
2016/06/16,9.673
2016/06/17,9.663
2016/06/18,9.585
2016/06/19,9.405
2016/06/20,9.314
2016/06/21,9.338
2016/06/22,9.567
2016/06/23,9.669
2016/06/24,9.873
2016/06/25,9.762
2016/06/26,9.785
2016/06/27,9.798
2016/06/28,9.795
2016/06/29,9.821
2016/06/30,9.807
2016/07/01,9.754
2016/07/02,9.753
2016/07/03,9.706
2016/07/04,9.672
2016/07/05,9.683
2016/07/06,9.739
2016/07/07,9.833
2016/07/08,9.848
2016/07/09,9.839
2016/07/10,9.765
2016/07/11,9.809
2016/07/12,9.85
2016/07/13,10.034
2016/07/14,10.078
2016/07/15,10.177
2016/07/16,10.064
2016/07/17,10.021
2016/07/18,9.984
2016/07/19,10.148
2016/07/20,10.079
2016/07/21,10.181
2016/07/22,10.324
2016/07/23,10.433
2016/07/24,10.611
2016/07/25,10.685
2016/07/26,10.772
2016/07/27,10.86
2016/07/28,10.86
2016/07/29,10.75
2016/07/30,10.956
2016/07/31,10.767
2016/08/01,10.589
2016/08/02,10.407
2016/08/03,10.152
2016/08/04,10.004
2016/08/05,9.751
2016/08/06,9.544
2016/08/07,9.499
2016/08/08,9.473
2016/08/09,9.709
2016/08/10,9.664
2016/08/11,9.644
2016/08/12,9.643
2016/08/13,9.531
2016/08/14,9.451
2016/08/15,9.513
2016/08/16,9.678
2016/08/17,9.969
2016/08/18,9.916
2016/08/19,9.865
2016/08/20,9.797
2016/08/21,9.663
2016/08/22,9.575
2016/08/23,9.583
2016/08/24,9.566
2016/08/25,9.763
2016/08/26,9.924
2016/08/27,9.951
2016/08/28,9.898
2016/08/29,9.863
2016/08/30,9.713
2016/08/31,9.843
2016/09/01,9.92
2016/09/02,9.872
2016/09/03,10.093
2016/09/04,9.842
2016/09/05,9.897
2016/09/06,9.981
2016/09/07,9.909
2016/09/08,9.908
2016/09/09,9.935
2016/09/10,9.857
2016/09/11,9.717
2016/09/12,9.591
2016/09/13,9.458
2016/09/14,9.393
2016/09/15,9.359
2016/09/16,9.468
2016/09/17,9.365
2016/09/18,9.432
2016/09/19,9.601
2016/09/20,9.593
2016/09/21,9.48
2016/09/22,9.58
2016/09/23,9.727
2016/09/24,9.616
2016/09/25,9.391
2016/09/26,9.393
2016/09/27,9.284
2016/09/28,9.324
2016/09/29,9.404
2016/09/30,9.487
2016/10/01,9.443
2016/10/02,9.534
2016/10/03,9.533
2016/10/04,9.488
2016/10/05,9.381
2016/10/06,9.317
2016/10/07,9.416
2016/10/08,9.313
2016/10/09,9.275
2016/10/10,9.574
2016/10/11,9.685
2016/10/12,9.732
2016/10/13,9.943
2016/10/14,10.054
2016/10/15,10.101
2016/10/16,10.264
2016/10/17,10.478
2016/10/18,10.376
2016/10/19,10.569
2016/10/20,10.631
2016/10/21,10.414
2016/10/22,10.328
2016/10/23,10.275
2016/10/24,10.222
2016/10/25,10.222
2016/10/26,10.232
2016/10/27,10.032
2016/10/28,9.933
2016/10/29,9.869
2016/10/30,9.665
2016/10/31,9.647
2016/11/01,9.673
2016/11/02,9.803
2016/11/03,9.734
2016/11/04,10.096
2016/11/05,10.074
2016/11/06,9.999
2016/11/07,9.99
2016/11/08,9.805
2016/11/09,9.807
2016/11/10,9.651
2016/11/11,9.534
2016/11/12,9.388
2016/11/13,9.461
2016/11/14,9.284
2016/11/15,9.234
2016/11/16,9.084
2016/11/17,9.042
2016/11/18,9.092
2016/11/19,9.222
2016/11/20,9.497
2016/11/21,9.635
2016/11/22,9.82
2016/11/23,9.858
2016/11/24,9.774
2016/11/25,9.765
2016/11/26,9.742
2016/11/27,9.79
2016/11/28,9.676
2016/11/29,9.676
2016/11/30,9.736
2016/12/01,9.742
2016/12/02,9.768
2016/12/03,9.564
2016/12/04,9.559
2016/12/05,9.533
2016/12/06,9.533
2016/12/07,9.367
2016/12/08,9.336
2016/12/09,9.5
2016/12/10,9.686
2016/12/11,9.43
2016/12/12,9.4
2016/12/13,9.213
2016/12/14,9.344
2016/12/15,9.603
2016/12/16,9.78
2016/12/17,9.84
2016/12/18,9.912
2016/12/19,9.89
2016/12/20,9.986
2016/12/21,9.892
2016/12/22,9.789
2016/12/23,9.744
2016/12/24,9.848
2016/12/25,9.718
2016/12/26,9.767
2016/12/27,9.685
2016/12/28,9.533
2016/12/29,9.505
2016/12/30,9.437
2016/12/31,9.459
2017/01/01,9.416
2017/01/02,9.36
2017/01/03,9.272
2017/01/04,9.284
2017/01/05,9.408
2017/01/06,9.342
2017/01/07,9.48
2017/01/08,9.377
2017/01/09,9.538
2017/01/10,9.482
2017/01/11,9.483
2017/01/12,9.34
2017/01/13,9.372
2017/01/14,9.236
2017/01/15,9.146
2017/01/16,9.049
2017/01/17,9.036
2017/01/18,9.084
2017/01/19,8.955
2017/01/20,8.756
2017/01/21,8.616
2017/01/22,8.541
2017/01/23,8.758
2017/01/24,8.874
2017/01/25,8.983
2017/01/26,9.04
2017/01/27,8.979
2017/01/28,9.062
2017/01/29,9.021
2017/01/30,9.164
2017/01/31,9.284
2017/02/01,9.072
2017/02/02,9.103
2017/02/03,9.19
2017/02/04,9.304
2017/02/05,9.272
2017/02/06,9.56
2017/02/07,9.575
2017/02/08,9.633
2017/02/09,9.511
2017/02/10,9.567
2017/02/11,9.685
2017/02/12,9.784
2017/02/13,9.674
2017/02/14,9.534
2017/02/15,9.652
2017/02/16,9.633
2017/02/17,9.611
2017/02/18,9.59
2017/02/19,9.734
2017/02/20,9.727
2017/02/21,9.832
2017/02/22,9.927
2017/02/23,9.906
2017/02/24,9.772
2017/02/25,9.619
2017/02/26,9.412
2017/02/27,9.481
2017/02/28,9.46
2017/03/01,9.508
2017/03/02,9.45
2017/03/03,9.444
2017/03/04,9.621
2017/03/05,9.637
2017/03/06,9.707
2017/03/07,9.676
2017/03/08,9.753
2017/03/09,9.777
2017/03/10,9.734
2017/03/11,9.744
2017/03/12,9.695
2017/03/13,9.72
2017/03/14,9.652
2017/03/15,9.707
2017/03/16,9.663
2017/03/17,9.61
2017/03/18,9.534
2017/03/19,9.415
2017/03/20,9.555
2017/03/21,9.63
2017/03/22,9.555
2017/03/23,9.579
2017/03/24,9.397
2017/03/25,9.577
2017/03/26,9.467
2017/03/27,9.653
2017/03/28,9.613
2017/03/29,9.726
2017/03/30,9.615
2017/03/31,9.762
2017/04/01,9.929
2017/04/02,9.84
2017/04/03,9.622
2017/04/04,9.873
2017/04/05,9.76
2017/04/06,9.769
2017/04/07,9.657
2017/04/08,9.754
2017/04/09,9.661
2017/04/10,9.663
2017/04/11,9.519
2017/04/12,9.583
2017/04/13,9.811
2017/04/14,9.883
2017/04/15,9.857
2017/04/16,9.879
2017/04/17,9.97
2017/04/18,9.963
2017/04/19,9.999
2017/04/20,10.073
2017/04/21,9.899
2017/04/22,9.902
2017/04/23,9.841
2017/04/24,10.071
2017/04/25,10.032
2017/04/26,9.94
2017/04/27,9.906
2017/04/28,9.993
2017/04/29,9.775
2017/04/30,9.732
2017/05/01,9.699
2017/05/02,9.611
2017/05/03,9.768
2017/05/04,9.606
2017/05/05,9.807
2017/05/06,9.639
2017/05/07,9.49
2017/05/08,9.266
2017/05/09,9.248
2017/05/10,9.293
2017/05/11,9.459
2017/05/12,9.443
2017/05/13,9.406
2017/05/14,9.317
2017/05/15,9.194
2017/05/16,9.407
2017/05/17,9.388
2017/05/18,9.497
2017/05/19,9.409
2017/05/20,9.337
2017/05/21,9.407
2017/05/22,9.474
2017/05/23,9.351
2017/05/24,9.339
2017/05/25,9.261
2017/05/26,9.278
2017/05/27,9.182
2017/05/28,9.113
2017/05/29,9.152
2017/05/30,8.981
2017/05/31,8.936
2017/06/01,8.855
2017/06/02,8.975
2017/06/03,8.77
2017/06/04,8.769
2017/06/05,8.754
2017/06/06,8.851
2017/06/07,8.83
2017/06/08,8.815
2017/06/09,8.909
2017/06/10,9.092
2017/06/11,9.213
2017/06/12,9.315
2017/06/13,9.469
2017/06/14,9.612
2017/06/15,9.633
2017/06/16,9.678
2017/06/17,9.752
2017/06/18,9.802
2017/06/19,9.79
2017/06/20,9.901
2017/06/21,9.973
2017/06/22,10.039
2017/06/23,9.909
2017/06/24,9.899
2017/06/25,10.151
2017/06/26,10.163
2017/06/27,10.285
2017/06/28,10.158
2017/06/29,10.417
2017/06/30,10.3
