Date,transactions14wma
2014/04/26,64438
2014/04/27,62929
2014/04/28,62998
2014/04/29,63186
2014/04/30,63264
2014/05/01,62852
2014/05/02,62538
2014/05/03,61422
2014/05/04,59981
2014/05/05,60648
2014/05/06,62477
2014/05/07,63331
2014/05/08,64105
2014/05/09,64561
2014/05/10,63760
2014/05/11,62413
2014/05/12,63974
2014/05/13,64767
2014/05/14,65580
2014/05/15,67011
2014/05/16,67023
2014/05/17,65406
2014/05/18,63315
2014/05/19,63134
2014/05/20,63977
2014/05/21,64526
2014/05/22,65676
2014/05/23,66714
2014/05/24,65033
2014/05/25,64010
2014/05/26,64199
2014/05/27,64664
2014/05/28,65641
2014/05/29,65667
2014/05/30,65749
2014/05/31,64109
2014/06/01,62883
2014/06/02,62834
2014/06/03,63484
2014/06/04,63533
2014/06/05,63875
2014/06/06,63665
2014/06/07,62069
2014/06/08,60104
2014/06/09,59766
2014/06/10,59954
2014/06/11,60129
2014/06/12,60647
2014/06/13,61171
2014/06/14,60211
2014/06/15,59279
2014/06/16,60273
2014/06/17,61473
2014/06/18,61847
2014/06/19,62040
2014/06/20,61597
2014/06/21,60374
2014/06/22,59010
2014/06/23,58978
2014/06/24,59563
2014/06/25,60069
2014/06/26,60167
2014/06/27,60498
2014/06/28,59705
2014/06/29,58202
2014/06/30,59565
2014/07/01,60804
2014/07/02,61686
2014/07/03,62024
2014/07/04,61906
2014/07/05,60498
2014/07/06,59394
2014/07/07,59942
2014/07/08,61172
2014/07/09,62135
2014/07/10,62540
2014/07/11,62177
2014/07/12,61100
2014/07/13,59893
2014/07/14,60038
2014/07/15,61524
2014/07/16,62085
2014/07/17,62743
2014/07/18,63079
2014/07/19,62769
2014/07/20,61365
2014/07/21,61587
2014/07/22,62171
2014/07/23,62789
2014/07/24,63342
2014/07/25,63240
2014/07/26,62429
2014/07/27,61009
2014/07/28,61295
2014/07/29,61143
2014/07/30,61696
2014/07/31,62727
2014/08/01,63479
2014/08/02,62469
2014/08/03,61321
2014/08/04,62058
2014/08/05,63422
2014/08/06,65736
2014/08/07,66524
2014/08/08,67062
2014/08/09,66505
2014/08/10,65551
2014/08/11,66895
2014/08/12,68325
2014/08/13,69447
2014/08/14,70918
2014/08/15,71518
2014/08/16,71372
2014/08/17,70068
2014/08/18,70368
2014/08/19,70889
2014/08/20,71274
2014/08/21,71631
2014/08/22,71137
2014/08/23,69401
2014/08/24,67575
2014/08/25,67522
2014/08/26,67886
2014/08/27,68548
2014/08/28,68427
2014/08/29,68404
2014/08/30,67437
2014/08/31,66072
2014/09/01,66422
2014/09/02,66995
2014/09/03,67587
2014/09/04,68058
2014/09/05,68183
2014/09/06,67671
2014/09/07,66706
2014/09/08,67762
2014/09/09,69568
2014/09/10,70052
2014/09/11,69682
2014/09/12,69653
2014/09/13,68672
2014/09/14,68547
2014/09/15,69796
2014/09/16,72107
2014/09/17,73346
2014/09/18,74114
2014/09/19,73764
2014/09/20,72606
2014/09/21,70957
2014/09/22,71083
2014/09/23,71799
2014/09/24,72249
2014/09/25,73148
2014/09/26,73136
2014/09/27,71830
2014/09/28,70412
2014/09/29,71107
2014/09/30,71818
2014/10/01,72719
2014/10/02,72745
2014/10/03,73220
2014/10/04,72512
2014/10/05,71865
2014/10/06,72576
2014/10/07,73380
2014/10/08,74131
2014/10/09,75375
2014/10/10,76346
2014/10/11,75100
2014/10/12,73633
2014/10/13,74080
2014/10/14,74987
2014/10/15,75177
2014/10/16,75323
2014/10/17,74782
2014/10/18,73697
2014/10/19,72188
2014/10/20,73309
2014/10/21,74244
2014/10/22,74932
2014/10/23,75697
2014/10/24,76117
2014/10/25,75849
2014/10/26,75279
2014/10/27,76398
2014/10/28,77996
2014/10/29,80287
2014/10/30,82271
2014/10/31,83170
2014/11/01,81783
2014/11/02,81377
2014/11/03,82594
2014/11/04,83376
2014/11/05,84349
2014/11/06,85875
2014/11/07,85893
2014/11/08,84354
2014/11/09,82746
2014/11/10,83363
2014/11/11,83484
2014/11/12,84953
2014/11/13,86054
2014/11/14,86264
2014/11/15,84728
2014/11/16,83525
2014/11/17,83979
2014/11/18,84340
2014/11/19,84404
2014/11/20,85056
2014/11/21,84796
2014/11/22,83554
2014/11/23,82637
2014/11/24,82806
2014/11/25,83052
2014/11/26,83156
2014/11/27,83301
2014/11/28,83689
2014/11/29,83170
2014/11/30,83384
2014/12/01,85198
2014/12/02,87160
2014/12/03,89004
2014/12/04,90576
2014/12/05,91069
2014/12/06,90192
2014/12/07,88396
2014/12/08,88746
2014/12/09,88981
2014/12/10,88988
2014/12/11,88320
2014/12/12,87299
2014/12/13,85642
2014/12/14,84480
2014/12/15,85335
2014/12/16,87101
2014/12/17,88503
2014/12/18,89483
2014/12/19,90518
2014/12/20,90377
2014/12/21,89123
2014/12/22,90165
2014/12/23,91548
2014/12/24,90560
2014/12/25,87709
2014/12/26,86116
2014/12/27,84654
2014/12/28,83037
2014/12/29,82491
2014/12/30,82264
2014/12/31,81172
2015/01/01,77869
2015/01/02,77568
2015/01/03,77813
2015/01/04,78563
2015/01/05,80571
2015/01/06,81552
2015/01/07,82925
2015/01/08,86521
2015/01/09,89097
2015/01/10,91770
2015/01/11,92276
2015/01/12,93752
2015/01/13,95528
2015/01/14,97465
2015/01/15,101223
2015/01/16,102310
2015/01/17,101261
2015/01/18,99156
2015/01/19,99115
2015/01/20,99109
2015/01/21,98731
2015/01/22,97853
2015/01/23,96879
2015/01/24,94875
2015/01/25,93474
2015/01/26,94995
2015/01/27,95253
2015/01/28,93649
2015/01/29,92984
2015/01/30,91313
2015/01/31,90544
2015/02/01,88840
2015/02/02,88109
2015/02/03,88275
2015/02/04,88374
2015/02/05,87966
2015/02/06,87508
2015/02/07,87113
2015/02/08,86298
2015/02/09,88461
2015/02/10,90421
2015/02/11,91554
2015/02/12,91298
2015/02/13,94568
2015/02/14,95542
2015/02/15,94599
2015/02/16,96176
2015/02/17,97358
2015/02/18,98795
2015/02/19,98601
2015/02/20,98887
2015/02/21,97599
2015/02/22,95905
2015/02/23,96401
2015/02/24,97411
2015/02/25,98432
2015/02/26,98764
2015/02/27,99056
2015/02/28,97887
2015/03/01,96685
2015/03/02,97608
2015/03/03,99334
2015/03/04,99327
2015/03/05,99733
2015/03/06,99109
2015/03/07,98216
2015/03/08,96756
2015/03/09,97674
2015/03/10,98553
2015/03/11,98791
2015/03/12,98588
2015/03/13,98276
2015/03/14,97148
2015/03/15,95409
2015/03/16,96412
2015/03/17,96658
2015/03/18,97016
2015/03/19,98259
2015/03/20,99057
2015/03/21,98362
2015/03/22,97357
2015/03/23,98379
2015/03/24,97648
2015/03/25,97600
2015/03/26,98127
2015/03/27,98388
2015/03/28,97003
2015/03/29,96056
2015/03/30,97171
2015/03/31,99440
2015/04/01,102129
2015/04/02,103655
2015/04/03,104126
2015/04/04,102598
2015/04/05,101818
2015/04/06,102655
2015/04/07,103644
2015/04/08,104757
2015/04/09,106522
2015/04/10,107631
2015/04/11,106828
2015/04/12,104255
2015/04/13,105499
2015/04/14,105957
2015/04/15,106127
2015/04/16,105264
2015/04/17,105022
2015/04/18,104121
2015/04/19,102267
2015/04/20,103863
2015/04/21,104806
2015/04/22,105629
2015/04/23,106173
2015/04/24,106641
2015/04/25,105767
2015/04/26,104176
2015/04/27,105299
2015/04/28,106357
2015/04/29,107933
2015/04/30,108842
2015/05/01,107830
2015/05/02,106255
2015/05/03,103305
2015/05/04,103006
2015/05/05,104337
2015/05/06,105158
2015/05/07,105903
2015/05/08,106370
2015/05/09,104912
2015/05/10,102783
2015/05/11,103612
2015/05/12,104296
2015/05/13,104842
2015/05/14,104499
2015/05/15,104742
2015/05/16,103005
2015/05/17,100834
2015/05/18,100165
2015/05/19,100719
2015/05/20,101285
2015/05/21,100751
2015/05/22,100938
2015/05/23,98990
2015/05/24,98153
2015/05/25,98878
2015/05/26,99959
2015/05/27,101018
2015/05/28,102471
2015/05/29,105574
2015/05/30,108999
2015/05/31,108200
2015/06/01,111281
2015/06/02,114007
2015/06/03,116455
2015/06/04,117472
2015/06/05,117212
2015/06/06,114542
2015/06/07,110606
2015/06/08,110041
2015/06/09,111253
2015/06/10,113622
2015/06/11,114353
2015/06/12,115835
2015/06/13,114474
2015/06/14,112948
2015/06/15,114897
2015/06/16,115796
2015/06/17,118298
2015/06/18,119654
2015/06/19,120989
2015/06/20,119087
2015/06/21,116383
2015/06/22,116577
2015/06/23,117494
2015/06/24,116710
2015/06/25,115883
2015/06/26,115804
2015/06/27,114439
2015/06/28,112156
2015/06/29,113248
2015/06/30,118614
2015/07/01,122087
2015/07/02,125191
2015/07/03,126473
2015/07/04,124361
2015/07/05,123627
2015/07/06,130577
2015/07/07,139236
2015/07/08,148737
2015/07/09,155987
2015/07/10,162722
2015/07/11,167819
2015/07/12,175152
2015/07/13,174908
2015/07/14,169383
2015/07/15,163234
2015/07/16,157201
2015/07/17,151767
2015/07/18,148293
2015/07/19,143263
2015/07/20,138759
2015/07/21,135861
2015/07/22,133164
2015/07/23,128256
2015/07/24,124160
2015/07/25,119608
2015/07/26,114838
2015/07/27,114164
2015/07/28,114331
2015/07/29,117851
2015/07/30,118409
2015/07/31,122157
2015/08/01,125611
2015/08/02,123055
2015/08/03,122829
2015/08/04,124351
2015/08/05,126046
2015/08/06,127860
2015/08/07,126303
2015/08/08,123417
2015/08/09,119061
2015/08/10,118230
2015/08/11,117105
2015/08/12,116440
2015/08/13,115961
2015/08/14,114701
2015/08/15,111612
2015/08/16,108297
2015/08/17,108522
2015/08/18,109426
2015/08/19,110497
2015/08/20,111442
2015/08/21,111952
2015/08/22,111356
2015/08/23,109239
2015/08/24,111193
2015/08/25,112616
2015/08/26,114083
2015/08/27,115136
2015/08/28,116204
2015/08/29,115465
2015/08/30,113387
2015/08/31,115081
2015/09/01,117079
2015/09/02,121596
2015/09/03,122979
2015/09/04,120966
2015/09/05,121748
2015/09/06,119963
2015/09/07,120621
2015/09/08,121269
2015/09/09,122026
2015/09/10,122546
2015/09/11,130361
2015/09/12,131976
2015/09/13,134409
2015/09/14,139143
2015/09/15,143004
2015/09/16,147127
2015/09/17,163354
2015/09/18,165300
2015/09/19,160480
2015/09/20,154990
2015/09/21,152474
2015/09/22,150577
2015/09/23,147853
2015/09/24,144281
2015/09/25,141073
2015/09/26,136690
2015/09/27,131600
2015/09/28,130843
2015/09/29,130629
2015/09/30,130522
2015/10/01,129940
2015/10/02,131272
2015/10/03,130120
2015/10/04,126784
2015/10/05,126438
2015/10/06,128679
2015/10/07,129571
2015/10/08,131151
2015/10/09,129162
2015/10/10,128946
2015/10/11,125629
2015/10/12,126334
2015/10/13,127141
2015/10/14,128949
2015/10/15,132270
2015/10/16,134049
2015/10/17,134813
2015/10/18,133259
2015/10/19,134784
2015/10/20,136455
2015/10/21,138620
2015/10/22,140267
2015/10/23,141321
2015/10/24,141656
2015/10/25,140713
2015/10/26,137501
2015/10/27,139441
2015/10/28,142061
2015/10/29,144623
2015/10/30,147863
2015/10/31,149376
2015/11/01,150315
2015/11/02,153558
2015/11/03,158434
2015/11/04,165306
2015/11/05,168814
2015/11/06,169862
2015/11/07,168634
2015/11/08,164772
2015/11/09,164538
2015/11/10,164173
2015/11/11,163323
2015/11/12,162341
2015/11/13,160988
2015/11/14,159170
2015/11/15,156448
2015/11/16,155805
2015/11/17,155080
2015/11/18,155781
2015/11/19,155416
2015/11/20,155489
2015/11/21,155036
2015/11/22,151737
2015/11/23,150549
2015/11/24,150441
2015/11/25,150365
2015/11/26,152059
2015/11/27,153104
2015/11/28,154819
2015/11/29,151613
2015/11/30,155574
2015/12/01,158697
2015/12/02,162339
2015/12/03,163310
2015/12/04,165357
2015/12/05,168911
2015/12/06,171269
2015/12/07,174901
2015/12/08,178394
2015/12/09,184828
2015/12/10,189498
2015/12/11,193487
2015/12/12,196185
2015/12/13,196622
2015/12/14,202022
2015/12/15,205961
2015/12/16,208989
2015/12/17,211117
2015/12/18,212426
2015/12/19,213357
2015/12/20,211353
2015/12/21,213962
2015/12/22,215326
2015/12/23,216208
2015/12/24,215639
2015/12/25,211104
2015/12/26,206716
2015/12/27,200014
2015/12/28,195316
2015/12/29,192705
2015/12/30,189378
2015/12/31,183662
2016/01/01,174357
2016/01/02,169232
2016/01/03,163867
2016/01/04,164151
2016/01/05,165032
2016/01/06,164929
2016/01/07,167710
2016/01/08,169502
2016/01/09,171095
2016/01/10,170192
2016/01/11,173264
2016/01/12,176653
2016/01/13,179050
2016/01/14,180677
2016/01/15,182101
2016/01/16,183977
2016/01/17,187159
2016/01/18,191057
2016/01/19,191043
2016/01/20,193946
2016/01/21,198321
2016/01/22,201173
2016/01/23,200614
2016/01/24,201426
2016/01/25,204621
2016/01/26,208637
2016/01/27,212202
2016/01/28,214752
2016/01/29,216817
2016/01/30,214545
2016/01/31,209740
2016/02/01,211387
2016/02/02,215527
2016/02/03,212412
2016/02/04,210726
2016/02/05,212559
2016/02/06,214101
2016/02/07,213728
2016/02/08,214933
2016/02/09,216973
2016/02/10,219580
2016/02/11,220182
2016/02/12,218372
2016/02/13,214391
2016/02/14,210694
2016/02/15,211472
2016/02/16,211682
2016/02/17,213642
2016/02/18,213355
2016/02/19,213549
2016/02/20,213590
2016/02/21,212500
2016/02/22,215606
2016/02/23,219528
2016/02/24,220680
2016/02/25,220777
2016/02/26,219231
2016/02/27,214813
2016/02/28,217255
2016/02/29,223498
2016/03/01,230880
2016/03/02,236759
2016/03/03,235759
2016/03/04,232784
2016/03/05,233571
2016/03/06,224409
2016/03/07,218545
2016/03/08,215469
2016/03/09,211494
2016/03/10,207628
2016/03/11,204169
2016/03/12,197937
2016/03/13,189414
2016/03/14,187223
2016/03/15,187213
2016/03/16,189191
2016/03/17,191236
2016/03/18,193102
2016/03/19,191175
2016/03/20,189884
2016/03/21,191219
2016/03/22,193230
2016/03/23,192741
2016/03/24,192724
2016/03/25,190322
2016/03/26,186319
2016/03/27,182564
2016/03/28,183482
2016/03/29,184533
2016/03/30,186116
2016/03/31,188533
2016/04/01,191689
2016/04/02,191002
2016/04/03,189581
2016/04/04,192221
2016/04/05,195734
2016/04/06,199557
2016/04/07,202964
2016/04/08,205530
2016/04/09,205328
2016/04/10,203503
2016/04/11,207172
2016/04/12,211874
2016/04/13,213939
2016/04/14,216380
2016/04/15,216520
2016/04/16,212635
2016/04/17,210151
2016/04/18,211266
2016/04/19,213085
2016/04/20,213506
2016/04/21,213421
2016/04/22,213149
2016/04/23,209473
2016/04/24,205630
2016/04/25,206412
2016/04/26,211733
2016/04/27,215449
2016/04/28,220148
2016/04/29,226510
2016/04/30,226245
2016/05/01,222419
2016/05/02,222917
2016/05/03,224960
2016/05/04,226658
2016/05/05,227648
2016/05/06,228965
2016/05/07,225916
2016/05/08,220966
2016/05/09,220950
2016/05/10,223421
2016/05/11,224435
2016/05/12,224696
2016/05/13,225640
2016/05/14,224086
2016/05/15,221093
2016/05/16,223302
2016/05/17,225201
2016/05/18,226596
2016/05/19,225858
2016/05/20,223914
2016/05/21,219808
2016/05/22,214848
2016/05/23,215054
2016/05/24,218468
2016/05/25,222053
2016/05/26,221809
2016/05/27,221006
2016/05/28,217397
2016/05/29,212052
2016/05/30,211262
2016/05/31,211262
2016/06/01,214034
2016/06/02,216376
2016/06/03,219079
2016/06/04,216477
2016/06/05,212903
2016/06/06,213460
2016/06/07,215349
2016/06/08,217240
2016/06/09,220155
2016/06/10,221854
2016/06/11,221399
2016/06/12,220427
2016/06/13,224568
2016/06/14,227729
2016/06/15,232236
2016/06/16,237663
2016/06/17,240858
2016/06/18,241412
2016/06/19,239326
2016/06/20,241109
2016/06/21,242469
2016/06/22,241999
2016/06/23,242228
2016/06/24,241921
2016/06/25,237427
2016/06/26,229585
2016/06/27,226780
2016/06/28,223712
2016/06/29,222505
2016/06/30,222678
2016/07/01,219704
2016/07/02,216264
2016/07/03,210270
2016/07/04,209572
2016/07/05,209354
2016/07/06,209416
2016/07/07,209793
2016/07/08,209768
2016/07/09,206626
2016/07/10,200648
2016/07/11,202248
2016/07/12,203963
2016/07/13,205282
2016/07/14,206831
2016/07/15,208301
2016/07/16,205151
2016/07/17,200671
2016/07/18,203159
2016/07/19,205472
2016/07/20,208419
2016/07/21,209936
2016/07/22,211941
2016/07/23,210430
2016/07/24,207232
2016/07/25,211274
2016/07/26,214838
2016/07/27,217948
2016/07/28,220777
2016/07/29,222981
2016/07/30,220785
2016/07/31,217456
2016/08/01,218297
2016/08/02,222590
2016/08/03,225364
2016/08/04,226677
2016/08/05,227373
2016/08/06,223662
2016/08/07,219521
2016/08/08,221017
2016/08/09,222038
2016/08/10,224894
2016/08/11,228967
2016/08/12,229981
2016/08/13,228524
2016/08/14,225005
2016/08/15,221775
2016/08/16,225629
2016/08/17,227263
2016/08/18,229133
2016/08/19,231803
2016/08/20,229254
2016/08/21,223475
2016/08/22,223564
2016/08/23,225140
2016/08/24,226124
2016/08/25,227053
2016/08/26,227212
2016/08/27,222671
2016/08/28,216139
2016/08/29,216624
2016/08/30,220457
2016/08/31,220764
2016/09/01,222806
2016/09/02,223317
2016/09/03,218205
2016/09/04,213471
2016/09/05,214684
2016/09/06,216495
2016/09/07,220862
2016/09/08,221907
2016/09/09,222156
2016/09/10,218834
2016/09/11,213767
2016/09/12,212410
2016/09/13,215378
2016/09/14,217383
2016/09/15,219553
2016/09/16,218781
2016/09/17,218733
2016/09/18,215181
2016/09/19,215808
2016/09/20,219243
2016/09/21,221879
2016/09/22,223564
2016/09/23,224138
2016/09/24,222744
2016/09/25,219467
2016/09/26,220733
2016/09/27,223062
2016/09/28,224677
2016/09/29,227293
2016/09/30,230917
2016/10/01,229224
2016/10/02,224716
2016/10/03,229013
2016/10/04,233753
2016/10/05,238586
2016/10/06,244179
2016/10/07,248275
2016/10/08,249870
2016/10/09,245716
2016/10/10,243085
2016/10/11,245934
2016/10/12,244544
2016/10/13,242673
2016/10/14,242261
2016/10/15,238052
2016/10/16,232201
2016/10/17,231549
2016/10/18,233002
2016/10/19,227594
2016/10/20,232335
2016/10/21,236441
2016/10/22,234072
2016/10/23,228676
2016/10/24,228181
2016/10/25,228989
2016/10/26,228222
2016/10/27,241290
2016/10/28,243371
2016/10/29,242521
2016/10/30,238592
2016/10/31,239075
2016/11/01,240166
2016/11/02,244206
2016/11/03,248061
2016/11/04,248711
2016/11/05,248212
2016/11/06,245850
2016/11/07,249629
2016/11/08,255858
2016/11/09,258066
2016/11/10,259997
2016/11/11,260218
2016/11/12,256972
2016/11/13,252507
2016/11/14,254706
2016/11/15,257947
2016/11/16,262123
2016/11/17,264454
2016/11/18,266529
2016/11/19,264852
2016/11/20,262243
2016/11/21,265091
2016/11/22,267808
2016/11/23,269461
2016/11/24,277929
2016/11/25,284100
2016/11/26,284655
2016/11/27,279385
2016/11/28,282095
2016/11/29,283357
2016/11/30,284931
2016/12/01,279414
2016/12/02,284363
2016/12/03,285266
2016/12/04,280164
2016/12/05,279355
2016/12/06,284189
2016/12/07,287494
2016/12/08,286740
2016/12/09,284573
2016/12/10,280372
2016/12/11,273718
2016/12/12,272302
2016/12/13,274248
2016/12/14,275455
2016/12/15,276238
2016/12/16,276167
2016/12/17,270941
2016/12/18,265878
2016/12/19,267087
2016/12/20,270170
2016/12/21,277366
2016/12/22,282948
2016/12/23,286942
2016/12/24,282035
2016/12/25,271421
2016/12/26,267460
2016/12/27,270607
2016/12/28,274887
2016/12/29,278883
2016/12/30,280297
2016/12/31,276769
2017/01/01,263821
2017/01/02,266127
2017/01/03,269776
2017/01/04,276975
2017/01/05,278794
2017/01/06,288581
2017/01/07,289397
2017/01/08,286888
2017/01/09,285099
2017/01/10,290260
2017/01/11,292384
2017/01/12,293471
2017/01/13,291667
2017/01/14,285930
2017/01/15,279435
2017/01/16,276629
2017/01/17,277388
2017/01/18,278821
2017/01/19,281018
2017/01/20,282801
2017/01/21,280401
2017/01/22,274621
2017/01/23,268887
2017/01/24,269165
2017/01/25,273419
2017/01/26,278859
2017/01/27,277397
2017/01/28,273769
2017/01/29,269463
2017/01/30,265878
2017/01/31,270522
2017/02/01,280734
2017/02/02,278308
2017/02/03,284808
2017/02/04,285896
2017/02/05,287757
2017/02/06,280820
2017/02/07,286631
2017/02/08,289733
2017/02/09,297895
2017/02/10,299781
2017/02/11,296088
2017/02/12,288913
2017/02/13,288512
2017/02/14,291293
2017/02/15,291302
2017/02/16,290295
2017/02/17,293938
2017/02/18,293134
2017/02/19,287730
2017/02/20,286843
2017/02/21,284970
2017/02/22,283951
2017/02/23,289008
2017/02/24,296645
2017/02/25,301577
2017/02/26,297724
2017/02/27,296195
2017/02/28,300148
2017/03/01,302733
2017/03/02,306921
2017/03/03,311721
2017/03/04,306819
2017/03/05,304103
2017/03/06,302044
2017/03/07,305292
2017/03/08,303971
2017/03/09,303376
2017/03/10,303640
2017/03/11,300534
2017/03/12,289921
2017/03/13,286658
2017/03/14,288478
2017/03/15,288049
2017/03/16,292455
2017/03/17,292238
2017/03/18,288628
2017/03/19,285813
2017/03/20,284137
2017/03/21,284032
2017/03/22,288109
2017/03/23,288172
2017/03/24,288602
2017/03/25,283012
2017/03/26,274647
2017/03/27,268007
2017/03/28,269981
2017/03/29,270770
2017/03/30,272284
2017/03/31,270248
2017/04/01,268054
2017/04/02,264373
2017/04/03,266788
2017/04/04,264821
2017/04/05,271225
2017/04/06,274154
2017/04/07,277722
2017/04/08,272103
2017/04/09,268143
2017/04/10,268686
2017/04/11,273437
2017/04/12,274085
2017/04/13,268202
2017/04/14,271094
2017/04/15,271091
2017/04/16,263097
2017/04/17,259859
2017/04/18,264750
2017/04/19,270128
2017/04/20,269944
2017/04/21,278295
2017/04/22,278097
2017/04/23,274345
2017/04/24,267550
2017/04/25,274930
2017/04/26,283354
2017/04/27,286363
2017/04/28,289700
2017/04/29,297695
2017/04/30,297043
2017/05/01,297501
2017/05/02,302602
2017/05/03,302352
2017/05/04,310185
2017/05/05,305524
2017/05/06,314236
2017/05/07,315782
2017/05/08,323195
2017/05/09,324960
2017/05/10,323789
2017/05/11,320621
2017/05/12,320540
2017/05/13,321883
2017/05/14,328650
2017/05/15,329267
2017/05/16,316861
2017/05/17,316536
2017/05/18,312183
2017/05/19,312534
2017/05/20,316828
2017/05/21,317655
2017/05/22,318627
2017/05/23,325263
2017/05/24,327693
2017/05/25,331393
2017/05/26,332330
2017/05/27,332926
2017/05/28,330328
2017/05/29,330112
2017/05/30,333473
2017/05/31,332242
2017/06/01,330714
2017/06/02,322473
2017/06/03,319187
2017/06/04,311120
2017/06/05,306810
2017/06/06,303861
2017/06/07,307220
2017/06/08,306257
2017/06/09,302343
2017/06/10,295293
2017/06/11,284694
2017/06/12,281067
2017/06/13,280965
2017/06/14,280848
2017/06/15,281486
2017/06/16,279604
2017/06/17,273287
2017/06/18,263997
2017/06/19,263303
2017/06/20,262573
2017/06/21,263742
2017/06/22,264074
2017/06/23,263463
2017/06/24,258691
2017/06/25,248000
2017/06/26,248533
2017/06/27,248846
2017/06/28,252138
2017/06/29,249008
2017/06/30,251284
2017/07/01,247517
2017/07/02,240510
2017/07/03,241189
2017/07/04,242327
2017/07/05,241122
2017/07/06,238742
2017/07/07,239254
2017/07/08,236881
2017/07/09,230211
2017/07/10,231943
2017/07/11,235646
2017/07/12,238143
2017/07/13,239359
2017/07/14,238038
2017/07/15,236288
2017/07/16,232040
2017/07/17,231352
2017/07/18,234913
2017/07/19,237522
2017/07/20,236826
2017/07/21,241182
2017/07/22,239289
2017/07/23,231728
2017/07/24,232105
2017/07/25,233126
2017/07/26,233529
2017/07/27,232450
2017/07/28,234479
2017/07/29,231513
2017/07/30,225053
2017/07/31,225023
2017/08/01,211767
2017/08/02,210063
2017/08/03,209276
2017/08/04,211684
2017/08/05,214935
2017/08/06,212681
2017/08/07,216832
2017/08/08,224438
2017/08/09,229799
2017/08/10,234542
2017/08/11,242444
2017/08/12,246866
2017/08/13,251188
2017/08/14,253699
2017/08/15,263393
2017/08/16,266566
2017/08/17,278768
2017/08/18,285020
2017/08/19,284488
2017/08/20,276236
2017/08/21,271335
2017/08/22,261155
2017/08/23,267648
2017/08/24,258702
2017/08/25,250854
2017/08/26,246170
2017/08/27,246523
2017/08/28,241811
2017/08/29,245043
2017/08/30,247270
2017/08/31,250765
2017/09/01,255286
2017/09/02,253832
2017/09/03,247130
2017/09/04,250438
2017/09/05,254591
2017/09/06,257741
2017/09/07,258620
2017/09/08,262080
2017/09/09,256649
2017/09/10,248019
2017/09/11,248071
2017/09/12,248203
2017/09/13,249518
2017/09/14,251546
2017/09/15,256895
2017/09/16,253657
2017/09/17,246422
2017/09/18,241907
2017/09/19,246503
2017/09/20,244763
2017/09/21,246006
2017/09/22,243579
2017/09/23,238474
2017/09/24,231028
2017/09/25,229171
2017/09/26,232507
2017/09/27,235012
2017/09/28,239966
2017/09/29,241974
2017/09/30,238777
2017/10/01,234525
2017/10/02,242393
2017/10/03,247810
2017/10/04,246667
2017/10/05,250941
2017/10/06,256434
2017/10/07,254396
2017/10/08,253049
2017/10/09,259008
2017/10/10,265117
2017/10/11,269435
2017/10/12,273517
2017/10/13,279657
2017/10/14,283045
2017/10/15,284371
2017/10/16,289107
2017/10/17,296285
2017/10/18,302319
2017/10/19,311082
2017/10/20,313104
2017/10/21,314836
2017/10/22,312709
2017/10/23,313696
2017/10/24,317538
2017/10/25,318153
2017/10/26,314360
2017/10/27,302799
2017/10/28,292058
2017/10/29,296397
2017/10/30,297168
2017/10/31,293204
2017/11/01,298235
2017/11/02,304743
2017/11/03,300885
2017/11/04,300040
2017/11/05,293713
2017/11/06,290317
2017/11/07,295962
2017/11/08,297066
2017/11/09,303645
2017/11/10,300430
2017/11/11,286513
2017/11/12,271752
2017/11/13,274853
2017/11/14,273016
2017/11/15,277862
2017/11/16,281368
2017/11/17,284767
2017/11/18,283097
2017/11/19,280843
2017/11/20,287974
2017/11/21,299138
2017/11/22,302093
2017/11/23,310301
2017/11/24,312210
2017/11/25,317922
2017/11/26,321348
2017/11/27,330013
2017/11/28,336244
2017/11/29,345860
2017/11/30,352923
2017/12/01,363082
2017/12/02,360691
2017/12/03,361329
2017/12/04,367479
2017/12/05,373684
2017/12/06,384609
2017/12/07,385131
2017/12/08,386792
2017/12/09,390136
2017/12/10,384583
2017/12/11,382540
2017/12/12,381185
2017/12/13,386639
2017/12/14,400650
2017/12/15,402323
2017/12/16,398536
2017/12/17,398079
2017/12/18,397563
2017/12/19,395032
2017/12/20,391646
2017/12/21,384319
2017/12/22,383386
2017/12/23,372839
2017/12/24,359372
2017/12/25,339751
2017/12/26,323927
2017/12/27,317323
2017/12/28,311488
2017/12/29,313922
2017/12/30,315596
2017/12/31,310258
2018/01/01,299399
2018/01/02,303219
2018/01/03,314731
2018/01/04,329871
2018/01/05,333187
2018/01/06,339014
2018/01/07,345604
2018/01/08,348348
2018/01/09,351927
2018/01/10,352714
2018/01/11,351861
2018/01/12,345649
2018/01/13,335371
2018/01/14,321750
2018/01/15,313801
2018/01/16,309560
2018/01/17,307279
2018/01/18,304925
2018/01/19,294888
2018/01/20,285392
2018/01/21,273689
2018/01/22,267435
2018/01/23,265649
2018/01/24,261836
2018/01/25,257103
2018/01/26,251186
2018/01/27,242443
2018/01/28,237037
2018/01/29,234335
2018/01/30,232616
2018/01/31,227232
2018/02/01,230022
2018/02/02,230405
2018/02/03,225392
2018/02/04,217985
2018/02/05,216666
2018/02/06,219328
2018/02/07,218206
2018/02/08,212044
2018/02/09,207093
2018/02/10,203069
2018/02/11,194547
2018/02/12,191948
2018/02/13,189256
2018/02/14,188864
2018/02/15,188789
2018/02/16,187884
2018/02/17,185579
2018/02/18,181568
2018/02/19,181407
2018/02/20,183004
2018/02/21,185931
2018/02/22,186014
