Date,sentinusd7stdUSD
2014/02/09,215078520
2014/02/10,198018516
2014/02/11,176773289
2014/02/12,176693882
2014/02/13,177556031
2014/02/14,114627095
2014/02/15,159121660
2014/02/16,142404441
2014/02/17,147492072
2014/02/18,159509271
2014/02/19,178507300
2014/02/20,181008178
2014/02/21,186545770
2014/02/22,94666473
2014/02/23,69758486
2014/02/24,111420532
2014/02/25,200277653
2014/02/26,199286548
2014/02/27,199259354
2014/02/28,195615770
2014/03/01,171456640
2014/03/02,158745671
2014/03/03,226977434
2014/03/04,271419175
2014/03/05,270701329
2014/03/06,260619282
2014/03/07,804723352
2014/03/08,823628668
2014/03/09,760634238
2014/03/10,763820183
2014/03/11,769005281
2014/03/12,718049204
2014/03/13,687710572
2014/03/14,406082790
2014/03/15,356814453
2014/03/16,422785126
2014/03/17,273170651
2014/03/18,857161973
2014/03/19,857961650
2014/03/20,866488958
2014/03/21,873546870
2014/03/22,894757192
2014/03/23,906050243
2014/03/24,902534439
2014/03/25,290036371
2014/03/26,130864422
2014/03/27,141198850
2014/03/28,157193817
2014/03/29,171108615
2014/03/30,146004278
2014/03/31,142070932
2014/04/01,140414488
2014/04/02,139328334
2014/04/03,121124338
2014/04/04,99397039
2014/04/05,59912139
2014/04/06,103123968
2014/04/07,109654903
2014/04/08,114941214
2014/04/09,86241846
2014/04/10,97452219
2014/04/11,107575952
2014/04/12,115414078
2014/04/13,119383063
2014/04/14,119746279
2014/04/15,119184700
2014/04/16,156753867
2014/04/17,176806590
2014/04/18,186751228
2014/04/19,169387329
2014/04/20,151698755
2014/04/21,149206221
2014/04/22,163985771
2014/04/23,156461347
2014/04/24,166499411
2014/04/25,157280730
2014/04/26,178491039
2014/04/27,199975873
2014/04/28,185516668
2014/04/29,113795100
2014/04/30,82242461
2014/05/01,82376298
2014/05/02,98568634
2014/05/03,89887307
2014/05/04,67055058
2014/05/05,72333344
2014/05/06,82658528
2014/05/07,105963052
2014/05/08,234793120
2014/05/09,286060206
2014/05/10,276239221
2014/05/11,271274912
2014/05/12,278221246
2014/05/13,277575693
2014/05/14,280092130
2014/05/15,211014798
2014/05/16,87348013
2014/05/17,95533697
2014/05/18,133084285
2014/05/19,133458793
2014/05/20,330659579
2014/05/21,331139488
2014/05/22,333596716
2014/05/23,391500609
2014/05/24,374236973
2014/05/25,293917289
2014/05/26,236082117
2014/05/27,178102971
2014/05/28,149204670
2014/05/29,155189639
2014/05/30,108953991
2014/05/31,131570712
2014/06/01,131270709
2014/06/02,160923954
2014/06/03,166950463
2014/06/04,202470526
2014/06/05,179028522
2014/06/06,204078334
2014/06/07,190595337
2014/06/08,180921294
2014/06/09,286242654
2014/06/10,298412119
2014/06/11,286161815
2014/06/12,316260318
2014/06/13,259945703
2014/06/14,282039556
2014/06/15,288486622
2014/06/16,271279530
2014/06/17,283642159
2014/06/18,284838809
2014/06/19,154904958
2014/06/20,137600455
2014/06/21,136415595
2014/06/22,121137036
2014/06/23,94901078
2014/06/24,140910672
2014/06/25,151119321
2014/06/26,142871765
2014/06/27,147958418
2014/06/28,170214267
2014/06/29,189021518
2014/06/30,204010236
2014/07/01,238506242
2014/07/02,298182243
2014/07/03,292209408
2014/07/04,303246845
2014/07/05,286438059
2014/07/06,276689004
2014/07/07,282069990
2014/07/08,241675768
2014/07/09,101243857
2014/07/10,59304680
2014/07/11,54630414
2014/07/12,55723139
2014/07/13,47645016
2014/07/14,50997866
2014/07/15,53235212
2014/07/16,58749663
2014/07/17,61674821
2014/07/18,51324426
2014/07/19,104539808
2014/07/20,131298328
2014/07/21,129523195
2014/07/22,113967494
2014/07/23,86982536
2014/07/24,100112325
2014/07/25,96199842
2014/07/26,93777113
2014/07/27,106217706
2014/07/28,110363677
2014/07/29,112450005
2014/07/30,112558589
2014/07/31,98892174
2014/08/01,90979721
2014/08/02,85415638
2014/08/03,51076086
2014/08/04,45721184
2014/08/05,79149473
2014/08/06,79724049
2014/08/07,77717157
2014/08/08,84570746
2014/08/09,85160505
2014/08/10,87056992
2014/08/11,100291898
2014/08/12,131728491
2014/08/13,154175952
2014/08/14,161569031
2014/08/15,145362795
2014/08/16,116046383
2014/08/17,101621418
2014/08/18,120648846
2014/08/19,125216305
2014/08/20,130029135
2014/08/21,135113523
2014/08/22,917109319
2014/08/23,916397965
2014/08/24,923418869
2014/08/25,922735879
2014/08/26,934780716
2014/08/27,899616440
2014/08/28,903392063
2014/08/29,460804635
2014/08/30,472073249
2014/08/31,458504519
2014/09/01,471501133
2014/09/02,324248800
2014/09/03,96829818
2014/09/04,78123450
2014/09/05,71116587
2014/09/06,91179110
2014/09/07,100327633
2014/09/08,66559960
2014/09/09,57523874
2014/09/10,57122392
2014/09/11,57732455
2014/09/12,57032123
2014/09/13,60683270
2014/09/14,58793543
2014/09/15,50645898
2014/09/16,40150156
2014/09/17,37119207
2014/09/18,68922756
2014/09/19,84895223
2014/09/20,81781473
2014/09/21,86273334
2014/09/22,90506321
2014/09/23,84287624
2014/09/24,83537296
2014/09/25,89989319
2014/09/26,91446636
2014/09/27,92535288
2014/09/28,43813565
2014/09/29,57039078
2014/09/30,58685799
2014/10/01,59703151
2014/10/02,59598465
2014/10/03,63099429
2014/10/04,48898552
2014/10/05,52406141
2014/10/06,106193565
2014/10/07,105953749
2014/10/08,105556815
2014/10/09,87329914
2014/10/10,77330215
2014/10/11,80867977
2014/10/12,115603008
2014/10/13,93478624
2014/10/14,92986333
2014/10/15,86804668
2014/10/16,82409694
2014/10/17,65016074
2014/10/18,76366371
2014/10/19,86923548
2014/10/20,77544439
2014/10/21,67652764
2014/10/22,70691037
2014/10/23,74284900
2014/10/24,74113203
2014/10/25,69778131
2014/10/26,66880441
2014/10/27,63234930
2014/10/28,64048261
2014/10/29,56393397
2014/10/30,42555563
2014/10/31,45559788
2014/11/01,52598029
2014/11/02,59228302
2014/11/03,58126602
2014/11/04,81211768
2014/11/05,96100502
2014/11/06,96197940
2014/11/07,99668961
2014/11/08,102144585
2014/11/09,91711056
2014/11/10,94177076
2014/11/11,88104460
2014/11/12,123128976
2014/11/13,310230009
2014/11/14,307923985
2014/11/15,288408616
2014/11/16,271021104
2014/11/17,269854391
2014/11/18,255751423
2014/11/19,262867839
2014/11/20,68169718
2014/11/21,109854482
2014/11/22,116541245
2014/11/23,146349696
2014/11/24,148860194
2014/11/25,147755559
2014/11/26,146721396
2014/11/27,144852590
2014/11/28,160460795
2014/11/29,156482856
2014/11/30,123716907
2014/12/01,119978528
2014/12/02,148304348
2014/12/03,144189113
2014/12/04,109209607
2014/12/05,94816738
2014/12/06,126605796
2014/12/07,138382425
2014/12/08,217111379
2014/12/09,210111111
2014/12/10,208717241
2014/12/11,214705857
2014/12/12,224221573
2014/12/13,219349657
2014/12/14,227506434
2014/12/15,94858994
2014/12/16,81813345
2014/12/17,80141813
2014/12/18,94542423
2014/12/19,88942714
2014/12/20,91455138
2014/12/21,102008746
2014/12/22,103051245
2014/12/23,108959482
2014/12/24,104857403
2014/12/25,92811620
2014/12/26,98309022
2014/12/27,101037823
2014/12/28,92907750
2014/12/29,82958919
2014/12/30,61246200
2014/12/31,70005109
2015/01/01,93077858
2015/01/02,89720842
2015/01/03,87613397
2015/01/04,92661276
2015/01/05,99639443
2015/01/06,103835996
2015/01/07,121013361
2015/01/08,104105848
2015/01/09,84766143
2015/01/10,80925604
2015/01/11,77840669
2015/01/12,83888384
2015/01/13,105625534
2015/01/14,136446227
2015/01/15,184677933
2015/01/16,180690329
2015/01/17,192406572
2015/01/18,223877225
2015/01/19,239113571
2015/01/20,232922491
2015/01/21,207292701
2015/01/22,98090786
2015/01/23,75590101
2015/01/24,85350772
2015/01/25,79185339
2015/01/26,229166594
2015/01/27,229165092
2015/01/28,243613813
2015/01/29,248631573
2015/01/30,253526145
2015/01/31,257224218
2015/02/01,266076104
2015/02/02,82849045
2015/02/03,82694538
2015/02/04,91666249
2015/02/05,96911463
2015/02/06,98248527
2015/02/07,107552473
2015/02/08,115139999
2015/02/09,116697505
2015/02/10,94523518
2015/02/11,72684995
2015/02/12,34777961
2015/02/13,54326540
2015/02/14,49955809
2015/02/15,41994218
2015/02/16,44580312
2015/02/17,44465822
2015/02/18,45530954
2015/02/19,45507925
2015/02/20,25017179
2015/02/21,31876072
2015/02/22,49165592
2015/02/23,51559025
2015/02/24,50493890
2015/02/25,48808828
2015/02/26,88028583
2015/02/27,160729868
2015/02/28,159108545
2015/03/01,155528005
2015/03/02,227594314
2015/03/03,208624622
2015/03/04,197137905
2015/03/05,197153288
2015/03/06,197586789
2015/03/07,170704318
2015/03/08,270762146
2015/03/09,239834741
2015/03/10,239308398
2015/03/11,236727846
2015/03/12,238374270
2015/03/13,230077507
2015/03/14,236376642
2015/03/15,90657422
2015/03/16,82764397
2015/03/17,63773997
2015/03/18,137896320
2015/03/19,138184120
2015/03/20,142233158
2015/03/21,155720222
2015/03/22,167119928
2015/03/23,165646314
2015/03/24,165305914
2015/03/25,91864011
2015/03/26,83491939
2015/03/27,86988406
2015/03/28,87856445
2015/03/29,83029309
2015/03/30,82225660
2015/03/31,78288805
2015/04/01,80418926
2015/04/02,76025893
2015/04/03,66976067
2015/04/04,80500289
2015/04/05,89088406
2015/04/06,87144418
2015/04/07,85970007
2015/04/08,73551124
2015/04/09,76556808
2015/04/10,82073732
2015/04/11,73927687
2015/04/12,76434803
2015/04/13,78196415
2015/04/14,80182277
2015/04/15,74829239
2015/04/16,90441079
2015/04/17,98433529
2015/04/18,94532511
2015/04/19,65347387
2015/04/20,78477781
2015/04/21,84395030
2015/04/22,82180545
2015/04/23,81810382
2015/04/24,85494452
2015/04/25,62614342
2015/04/26,56485391
2015/04/27,57072102
2015/04/28,59705740
2015/04/29,55758456
2015/04/30,53236538
2015/05/01,52861440
2015/05/02,60776164
2015/05/03,79499780
2015/05/04,81103216
2015/05/05,79986744
2015/05/06,78330192
2015/05/07,83053785
2015/05/08,81077899
2015/05/09,74424515
2015/05/10,56806946
2015/05/11,53781276
2015/05/12,51190924
2015/05/13,50302071
2015/05/14,38831486
2015/05/15,42913053
2015/05/16,60982691
2015/05/17,87959540
2015/05/18,78837024
2015/05/19,85518803
2015/05/20,80314789
2015/05/21,77137811
2015/05/22,90150840
2015/05/23,82744010
2015/05/24,75111755
2015/05/25,77591282
2015/05/26,68060956
2015/05/27,71806646
2015/05/28,71427285
2015/05/29,60412961
2015/05/30,60871793
2015/05/31,43230261
2015/06/01,50632822
2015/06/02,51139919
2015/06/03,53202747
2015/06/04,52497118
2015/06/05,54977291
2015/06/06,59186326
2015/06/07,68738870
2015/06/08,64816782
2015/06/09,66657122
2015/06/10,64663004
2015/06/11,65948197
2015/06/12,68442086
2015/06/13,65793823
2015/06/14,47105620
2015/06/15,66085834
2015/06/16,114763185
2015/06/17,151370105
2015/06/18,146418967
2015/06/19,148737364
2015/06/20,130909560
2015/06/21,151576041
2015/06/22,157799083
2015/06/23,148344684
2015/06/24,111102275
2015/06/25,109412280
2015/06/26,90933867
2015/06/27,93375464
2015/06/28,92003968
2015/06/29,98544830
2015/06/30,134919813
2015/07/01,133215966
2015/07/02,114876846
2015/07/03,111319240
2015/07/04,123473842
2015/07/05,95861290
2015/07/06,109770506
2015/07/07,84555567
2015/07/08,85522107
2015/07/09,88712147
2015/07/10,147958717
2015/07/11,118991633
2015/07/12,105770723
2015/07/13,105061918
2015/07/14,98255280
2015/07/15,96402985
2015/07/16,93728777
2015/07/17,47970543
2015/07/18,96374233
2015/07/19,133347200
2015/07/20,123756787
2015/07/21,113816072
2015/07/22,106016792
2015/07/23,64834116
2015/07/24,68975095
2015/07/25,77232543
2015/07/26,93439664
2015/07/27,93410882
2015/07/28,107441928
2015/07/29,110043709
2015/07/30,110336509
2015/07/31,102178104
2015/08/01,101877596
2015/08/02,99029452
2015/08/03,98976783
2015/08/04,85657253
2015/08/05,96249805
2015/08/06,100132812
2015/08/07,101990773
2015/08/08,94326194
2015/08/09,44770004
2015/08/10,25089547
2015/08/11,25036807
2015/08/12,32347856
2015/08/13,40946175
2015/08/14,39268124
2015/08/15,51614921
2015/08/16,59241987
2015/08/17,71965126
2015/08/18,109779991
2015/08/19,111755243
2015/08/20,111895033
2015/08/21,113140500
2015/08/22,107927898
2015/08/23,124645147
2015/08/24,139487921
2015/08/25,131207000
2015/08/26,129329676
2015/08/27,129575646
2015/08/28,129420534
2015/08/29,154655653
2015/08/30,179856168
2015/08/31,158549602
2015/09/01,123164174
2015/09/02,117576781
2015/09/03,110715760
2015/09/04,85745864
2015/09/05,89006538
2015/09/06,69554768
2015/09/07,70168550
2015/09/08,78497491
2015/09/09,77119735
2015/09/10,86195409
2015/09/11,85190922
2015/09/12,95550361
2015/09/13,105532989
2015/09/14,104507242
2015/09/15,94937073
2015/09/16,93326579
2015/09/17,83648069
2015/09/18,83104546
2015/09/19,62981040
2015/09/20,59679645
2015/09/21,75195387
2015/09/22,86074460
2015/09/23,85090485
2015/09/24,85176827
2015/09/25,88300773
2015/09/26,90125474
2015/09/27,103453760
2015/09/28,102339563
2015/09/29,117392093
2015/09/30,118683121
2015/10/01,126182452
2015/10/02,140041304
2015/10/03,140813245
2015/10/04,125137786
2015/10/05,124537895
2015/10/06,131306290
2015/10/07,133492360
2015/10/08,170666190
2015/10/09,166685825
2015/10/10,152805723
2015/10/11,137024568
2015/10/12,135657645
2015/10/13,138577487
2015/10/14,147184779
2015/10/15,152595313
2015/10/16,165964533
2015/10/17,150663076
2015/10/18,126207180
2015/10/19,117126073
2015/10/20,117147519
2015/10/21,120531957
2015/10/22,100510842
2015/10/23,75735809
2015/10/24,71636086
2015/10/25,33853075
2015/10/26,46047725
2015/10/27,96786598
2015/10/28,123150322
2015/10/29,222576538
2015/10/30,295240663
2015/10/31,261697652
2015/11/01,228795120
2015/11/02,240487518
2015/11/03,512372302
2015/11/04,2885713695
2015/11/05,2834863063
2015/11/06,2809223095
2015/11/07,2768875030
2015/11/08,2732100998
2015/11/09,2693178920
2015/11/10,2716134755
2015/11/11,390349548
2015/11/12,262917581
2015/11/13,259961020
2015/11/14,238423708
2015/11/15,258067948
2015/11/16,243023887
2015/11/17,300515037
2015/11/18,313343765
2015/11/19,302834349
2015/11/20,270792313
2015/11/21,202686483
2015/11/22,278130400
2015/11/23,232587959
2015/11/24,232398236
2015/11/25,234005194
2015/11/26,254730961
2015/11/27,279169787
2015/11/28,290611932
2015/11/29,250851089
2015/11/30,287122543
2015/12/01,270565393
2015/12/02,273282464
2015/12/03,272666920
2015/12/04,295524134
2015/12/05,742850288
2015/12/06,1001555619
2015/12/07,975224673
2015/12/08,943345643
2015/12/09,911071612
2015/12/10,765648780
2015/12/11,651305373
2015/12/12,614992587
2015/12/13,664760457
2015/12/14,724853395
2015/12/15,643395575
2015/12/16,649721146
2015/12/17,513428155
2015/12/18,465836287
2015/12/19,305947168
2015/12/20,223293745
2015/12/21,319957162
2015/12/22,343452595
2015/12/23,341984501
2015/12/24,359740027
2015/12/25,379731225
2015/12/26,666570980
2015/12/27,1151966972
2015/12/28,1204403916
2015/12/29,1205082345
2015/12/30,1154739211
2015/12/31,844823661
2016/01/01,455470627
2016/01/02,256309188
2016/01/03,279672857
2016/01/04,193393680
2016/01/05,152061694
2016/01/06,158737111
2016/01/07,227430135
2016/01/08,220623755
2016/01/09,219424414
2016/01/10,194433751
2016/01/11,195070587
2016/01/12,193088216
2016/01/13,194005108
2016/01/14,150976897
2016/01/15,183454084
2016/01/16,116286344
2016/01/17,2390561987
2016/01/18,2933262188
2016/01/19,3072711853
2016/01/20,2903276487
2016/01/21,2622851402
2016/01/22,2297148676
2016/01/23,6226678792
2016/01/24,16922323674
2016/01/25,16655529417
2016/01/26,16554195957
2016/01/27,15899979276
2016/01/28,15858203261
2016/01/29,15925392353
2016/01/30,16420412632
2016/01/31,4166029836
2016/02/01,3058483024
2016/02/02,2909190994
2016/02/03,1495177402
2016/02/04,1407461733
2016/02/05,898372312
2016/02/06,891590991
2016/02/07,801033252
2016/02/08,516748223
2016/02/09,449840150
2016/02/10,320082300
2016/02/11,304026251
2016/02/12,194076029
2016/02/13,156088830
2016/02/14,151117310
2016/02/15,405955243
2016/02/16,482663689
2016/02/17,544479715
2016/02/18,540965356
2016/02/19,618511114
2016/02/20,498974374
2016/02/21,306629233
2016/02/22,302484895
2016/02/23,280002531
2016/02/24,317612934
2016/02/25,441629041
2016/02/26,436653299
2016/02/27,597292554
2016/02/28,1599342821
2016/02/29,2393557004
2016/03/01,2953823816
2016/03/02,2842391549
2016/03/03,2804437379
2016/03/04,2587289297
2016/03/05,3790236590
2016/03/06,4380260871
2016/03/07,4602219989
2016/03/08,4596289240
2016/03/09,4748838609
2016/03/10,4811890990
2016/03/11,4822235542
2016/03/12,257532783
2016/03/13,298020758
2016/03/14,201491775
2016/03/15,353000639
2016/03/16,3223833551
2016/03/17,3369797609
2016/03/18,3280047726
2016/03/19,3253429346
2016/03/20,3243285720
2016/03/21,3277272630
2016/03/22,3347858282
2016/03/23,1809840906
2016/03/24,893512854
2016/03/25,109196391
2016/03/26,170311536
2016/03/27,171822885
2016/03/28,172105398
2016/03/29,159965946
2016/03/30,160253843
2016/03/31,126208788
2016/04/01,122718847
2016/04/02,70640308
2016/04/03,113286294
2016/04/04,107694993
2016/04/05,108950598
2016/04/06,115292528
2016/04/07,153460998
2016/04/08,151835582
2016/04/09,144693653
2016/04/10,120931457
2016/04/11,126239693
2016/04/12,195688479
2016/04/13,246427924
2016/04/14,244178351
2016/04/15,255498120
2016/04/16,290344161
2016/04/17,222818827
2016/04/18,145781901
2016/04/19,145490305
2016/04/20,148197611
2016/04/21,195676355
2016/04/22,198808117
2016/04/23,203525878
2016/04/24,231742725
2016/04/25,228727580
2016/04/26,262044317
2016/04/27,261044404
2016/04/28,243175234
2016/04/29,240375124
2016/04/30,266042912
2016/05/01,265683065
2016/05/02,258469709
2016/05/03,197343030
2016/05/04,179604019
2016/05/05,138395276
2016/05/06,133322701
2016/05/07,126541074
2016/05/08,177754788
2016/05/09,161765581
2016/05/10,159165827
2016/05/11,208724879
2016/05/12,217635307
2016/05/13,247497826
2016/05/14,252413885
2016/05/15,196004754
2016/05/16,206871307
2016/05/17,213224578
2016/05/18,208372913
2016/05/19,208366804
2016/05/20,251298814
2016/05/21,347517185
2016/05/22,426637634
2016/05/23,375220099
2016/05/24,309658384
2016/05/25,463946780
2016/05/26,613843273
2016/05/27,847865228
2016/05/28,850857473
2016/05/29,690954270
2016/05/30,621426857
2016/05/31,538792966
2016/06/01,596582942
2016/06/02,609568923
2016/06/03,473070753
2016/06/04,293714123
2016/06/05,271764641
2016/06/06,271852448
2016/06/07,221336620
2016/06/08,224963216
2016/06/09,221430384
2016/06/10,265838174
2016/06/11,167012195
2016/06/12,420243064
2016/06/13,527295324
2016/06/14,520260600
2016/06/15,479711715
2016/06/16,486733088
2016/06/17,476169342
2016/06/18,268029586
2016/06/19,321395077
2016/06/20,310346119
2016/06/21,313365986
2016/06/22,283622915
2016/06/23,265238836
2016/06/24,246097730
2016/06/25,359395423
2016/06/26,513125291
2016/06/27,536040130
2016/06/28,538248716
2016/06/29,543253960
2016/06/30,425440340
2016/07/01,161439122
2016/07/02,145353475
2016/07/03,138935298
2016/07/04,236395182
2016/07/05,231856118
2016/07/06,206715906
2016/07/07,321975856
2016/07/08,323471586
2016/07/09,354996671
2016/07/10,424050329
2016/07/11,392731880
2016/07/12,390739464
2016/07/13,392712850
2016/07/14,217903299
2016/07/15,426360735
2016/07/16,427281303
2016/07/17,370658314
2016/07/18,369654375
2016/07/19,369873624
2016/07/20,365954358
2016/07/21,342883860
2016/07/22,100471562
2016/07/23,180677786
2016/07/24,167441652
2016/07/25,192951243
2016/07/26,226029702
2016/07/27,279891813
2016/07/28,293136762
2016/07/29,292308361
2016/07/30,391765815
2016/07/31,406262183
2016/08/01,415116642
2016/08/02,592633478
2016/08/03,575003104
2016/08/04,607625361
2016/08/05,607461207
2016/08/06,599960511
2016/08/07,636865637
2016/08/08,652544077
2016/08/09,433318575
2016/08/10,437822772
2016/08/11,300148872
2016/08/12,270208334
2016/08/13,251634589
2016/08/14,262277611
2016/08/15,255970873
2016/08/16,305843938
2016/08/17,293165501
2016/08/18,320388241
2016/08/19,321685174
2016/08/20,275716952
2016/08/21,288517941
2016/08/22,295114919
2016/08/23,283133110
2016/08/24,302617486
2016/08/25,305380861
2016/08/26,308155682
2016/08/27,352953184
2016/08/28,346928642
2016/08/29,356543908
2016/08/30,340772516
2016/08/31,289284192
2016/09/01,236737372
2016/09/02,139560568
2016/09/03,148244924
2016/09/04,204630328
2016/09/05,218239106
2016/09/06,217585716
2016/09/07,204634524
2016/09/08,204581715
2016/09/09,229290559
2016/09/10,232107300
2016/09/11,162891688
2016/09/12,151391364
2016/09/13,160283431
2016/09/14,160317633
2016/09/15,171004210
2016/09/16,184113818
2016/09/17,224297076
2016/09/18,242347244
2016/09/19,237686090
2016/09/20,294210503
2016/09/21,299045601
2016/09/22,340875295
2016/09/23,338538053
2016/09/24,303808994
2016/09/25,241880772
2016/09/26,303830835
2016/09/27,309431438
2016/09/28,417303808
2016/09/29,416529473
2016/09/30,466358190
2016/10/01,429978549
2016/10/02,489926545
2016/10/03,465028927
2016/10/04,445214227
2016/10/05,372016368
2016/10/06,395804875
2016/10/07,368183479
2016/10/08,369312500
2016/10/09,347594348
2016/10/10,352964922
2016/10/11,328172144
2016/10/12,302933531
2016/10/13,490459589
2016/10/14,488946169
2016/10/15,664780632
2016/10/16,655434208
2016/10/17,701436041
2016/10/18,690845626
2016/10/19,686905656
2016/10/20,569120770
2016/10/21,652910749
2016/10/22,673253886
2016/10/23,672136946
2016/10/24,944917024
2016/10/25,1002003749
2016/10/26,968087564
2016/10/27,1068507676
2016/10/28,1148431831
2016/10/29,1079230491
2016/10/30,1143721136
2016/10/31,973580859
2016/11/01,854600781
2016/11/02,1694713119
2016/11/03,2813206009
2016/11/04,3012573625
2016/11/05,2981980500
2016/11/06,2608499119
2016/11/07,2065305910
2016/11/08,1449716448
2016/11/09,1910509653
2016/11/10,2041896686
2016/11/11,2199857099
2016/11/12,2057095052
2016/11/13,1625589809
2016/11/14,1132886723
2016/11/15,707026087
2016/11/16,432409276
2016/11/17,405005841
2016/11/18,403556343
2016/11/19,349646844
2016/11/20,312169335
2016/11/21,308909335
2016/11/22,304924986
2016/11/23,257396610
2016/11/24,326254927
2016/11/25,324669337
2016/11/26,328114091
2016/11/27,408269932
2016/11/28,408127567
2016/11/29,396770283
2016/11/30,366878864
2016/12/01,255613712
2016/12/02,374669860
2016/12/03,373536649
2016/12/04,356597604
2016/12/05,401400444
2016/12/06,419215491
2016/12/07,417205310
2016/12/08,417736324
2016/12/09,359443350
2016/12/10,351783094
2016/12/11,324398029
2016/12/12,288029648
2016/12/13,262806239
2016/12/14,295497444
2016/12/15,445907328
2016/12/16,491000573
2016/12/17,462599590
2016/12/18,375234855
2016/12/19,373422515
2016/12/20,371456976
2016/12/21,736372612
2016/12/22,750148349
2016/12/23,829972789
2016/12/24,789638787
2016/12/25,837000519
2016/12/26,837900784
2016/12/27,834422208
2016/12/28,616852516
2016/12/29,584690963
2016/12/30,469692105
2016/12/31,476523041
2017/01/01,429058205
2017/01/02,415199032
2017/01/03,508397438
2017/01/04,677669176
2017/01/05,959746254
2017/01/06,974243183
2017/01/07,910142418
2017/01/08,918780042
2017/01/09,904048657
2017/01/10,912945431
2017/01/11,1276943546
2017/01/12,1164841126
2017/01/13,1161674631
2017/01/14,1275162915
2017/01/15,1282491480
2017/01/16,1305194874
2017/01/17,1306007615
2017/01/18,655369260
2017/01/19,460030429
2017/01/20,371994096
2017/01/21,333600722
2017/01/22,349422807
2017/01/23,347001484
2017/01/24,297026638
2017/01/25,324652822
2017/01/26,328652036
2017/01/27,340115029
2017/01/28,393963895
2017/01/29,411096688
2017/01/30,407084667
2017/01/31,383966118
2017/02/01,416691200
2017/02/02,463004871
2017/02/03,820896625
2017/02/04,730409584
2017/02/05,631173197
2017/02/06,572389873
2017/02/07,562803391
2017/02/08,562743301
2017/02/09,562436456
2017/02/10,310007035
2017/02/11,452613092
2017/02/12,608601788
2017/02/13,610163472
2017/02/14,570806982
2017/02/15,522364257
2017/02/16,377774603
2017/02/17,451370167
2017/02/18,423287852
2017/02/19,253821150
2017/02/20,245801656
2017/02/21,245310954
2017/02/22,289170780
2017/02/23,397244988
2017/02/24,461090042
2017/02/25,419565797
2017/02/26,516292263
2017/02/27,508052217
2017/02/28,516114879
2017/03/01,544846539
2017/03/02,791821653
2017/03/03,902815909
2017/03/04,823307840
2017/03/05,685157644
2017/03/06,664417025
2017/03/07,646023122
2017/03/08,636354044
2017/03/09,534751936
2017/03/10,427727911
2017/03/11,434053158
2017/03/12,486042845
2017/03/13,484256688
2017/03/14,645620573
2017/03/15,660579435
2017/03/16,1074787567
2017/03/17,1135289982
2017/03/18,1083487002
2017/03/19,986084361
2017/03/20,1028653565
2017/03/21,1013008065
2017/03/22,1012265155
2017/03/23,674428166
2017/03/24,1111869967
2017/03/25,1176200465
2017/03/26,1234378023
2017/03/27,1220828025
2017/03/28,1243620597
2017/03/29,1301174601
2017/03/30,1327940371
2017/03/31,866756810
2017/04/01,533832647
2017/04/02,471807322
2017/04/03,503747103
2017/04/04,520471110
2017/04/05,508111151
2017/04/06,501942401
2017/04/07,400472190
2017/04/08,527237568
2017/04/09,592707345
2017/04/10,560747485
2017/04/11,551273436
2017/04/12,582689734
2017/04/13,584436515
2017/04/14,645473645
2017/04/15,531586394
2017/04/16,476353439
2017/04/17,483041266
2017/04/18,581181630
2017/04/19,570458948
2017/04/20,589377242
2017/04/21,561556262
2017/04/22,566678660
2017/04/23,535314788
2017/04/24,537617480
2017/04/25,1118816679
2017/04/26,1143368627
2017/04/27,1237411083
2017/04/28,1218780768
2017/04/29,1104058719
2017/04/30,1038349946
2017/05/01,999671269
2017/05/02,693982117
2017/05/03,703164607
2017/05/04,951653679
2017/05/05,1143162930
2017/05/06,1060119704
2017/05/07,782462977
2017/05/08,826631377
2017/05/09,913185290
2017/05/10,934893325
2017/05/11,946183401
2017/05/12,944295640
2017/05/13,944693464
2017/05/14,1035597017
2017/05/15,1048269457
2017/05/16,988020352
2017/05/17,1350832991
2017/05/18,1354124197
2017/05/19,1386327632
2017/05/20,1222842215
2017/05/21,941131001
2017/05/22,1168075441
2017/05/23,1244247018
2017/05/24,1638179676
2017/05/25,2449362956
2017/05/26,2390460092
2017/05/27,2429647050
2017/05/28,2200207036
2017/05/29,2217995754
2017/05/30,2234991054
2017/05/31,2272795053
2017/06/01,2256209394
2017/06/02,2308442072
2017/06/03,2034655332
2017/06/04,1527671552
2017/06/05,1310856499
2017/06/06,1207381745
2017/06/07,1200855459
2017/06/08,1039581702
2017/06/09,1033630774
2017/06/10,1052627024
2017/06/11,921521687
2017/06/12,899528513
2017/06/13,1223159014
2017/06/14,1360662575
2017/06/15,1330486355
2017/06/16,1341610750
2017/06/17,1743923240
2017/06/18,2092702925
2017/06/19,2039196201
2017/06/20,1930529212
2017/06/21,1896102036
2017/06/22,1896673269
2017/06/23,1867523831
2017/06/24,1828824856
2017/06/25,1790313268
2017/06/26,1811152757
2017/06/27,1628137067
2017/06/28,1287930504
2017/06/29,1664879057
2017/06/30,1670253412
2017/07/01,1941000394
2017/07/02,2356711578
2017/07/03,2197387811
2017/07/04,2239013016
2017/07/05,2179337274
2017/07/06,1456734097
2017/07/07,1401758888
2017/07/08,1426313970
2017/07/09,1201896919
2017/07/10,1250272759
2017/07/11,1267049977
2017/07/12,1108795105
2017/07/13,1091369099
2017/07/14,1070616466
2017/07/15,1240180766
2017/07/16,1481660574
2017/07/17,1284471437
2017/07/18,1178943138
