Date,mediantransactionvalue14trxUSD
2013/11/18,4.344
2013/11/19,5.097
2013/11/20,5.612
2013/11/21,5.834
2013/11/22,5.869
2013/11/23,5.764
2013/11/24,5.372
2013/11/25,4.831
2013/11/26,4.49
2013/11/27,4.539
2013/11/28,4.811
2013/11/29,5.108
2013/11/30,5.228
2013/12/01,5.188
2013/12/02,5.013
2013/12/03,4.708
2013/12/04,4.371
2013/12/05,4.146
2013/12/06,3.857
2013/12/07,3.583
2013/12/08,3.178
2013/12/09,2.724
2013/12/10,2.264
2013/12/11,1.803
2013/12/12,1.348
2013/12/13,0.926
2013/12/14,0.539
2013/12/15,0.163
2013/12/16,-0.14
2013/12/17,-0.39
2013/12/18,-0.565
2013/12/19,-0.726
2013/12/20,-0.885
2013/12/21,-1.089
2013/12/22,-1.325
2013/12/23,-1.569
2013/12/24,-1.789
2013/12/25,-1.935
2013/12/26,-2.041
2013/12/27,-2.133
2013/12/28,-2.239
2013/12/29,-2.364
2013/12/30,-2.444
2013/12/31,-2.501
2014/01/01,-2.557
2014/01/02,-2.546
2014/01/03,-2.453
2014/01/04,-2.332
2014/01/05,-2.162
2014/01/06,-1.93
2014/01/07,-1.713
2014/01/08,-1.537
2014/01/09,-1.391
2014/01/10,-1.276
2014/01/11,-1.184
2014/01/12,-1.141
2014/01/13,-1.101
2014/01/14,-1.054
2014/01/15,-1.011
2014/01/16,-0.977
2014/01/17,-0.953
2014/01/18,-0.959
2014/01/19,-0.979
2014/01/20,-0.962
2014/01/21,-0.949
2014/01/22,-0.927
2014/01/23,-0.886
2014/01/24,-0.806
2014/01/25,-0.747
2014/01/26,-0.681
2014/01/27,-0.602
2014/01/28,-0.509
2014/01/29,-0.434
2014/01/30,-0.377
2014/01/31,-0.301
2014/02/01,-0.271
2014/02/02,-0.282
2014/02/03,-0.33
2014/02/04,-0.378
2014/02/05,-0.418
2014/02/06,-0.44
2014/02/07,-0.384
2014/02/08,-0.376
2014/02/09,-0.412
2014/02/10,-0.401
2014/02/11,-0.398
2014/02/12,-0.431
2014/02/13,-0.462
2014/02/14,-0.481
2014/02/15,-0.531
2014/02/16,-0.614
2014/02/17,-0.708
2014/02/18,-0.809
2014/02/19,-0.885
2014/02/20,-0.908
2014/02/21,-0.818
2014/02/22,-0.747
2014/02/23,-0.683
2014/02/24,-0.59
2014/02/25,-0.41
2014/02/26,-0.232
2014/02/27,-0.139
2014/02/28,-0.063
2014/03/01,-0.038
2014/03/02,-0.077
2014/03/03,-0.051
2014/03/04,0.02
2014/03/05,0.052
2014/03/06,0.035
2014/03/07,-0.03
2014/03/08,-0.071
2014/03/09,-0.121
2014/03/10,-0.181
2014/03/11,-0.262
2014/03/12,-0.344
2014/03/13,-0.442
2014/03/14,-0.591
2014/03/15,-0.771
2014/03/16,-0.985
2014/03/17,-1.173
2014/03/18,-1.323
2014/03/19,-1.466
2014/03/20,-1.573
2014/03/21,-1.673
2014/03/22,-1.769
2014/03/23,-1.884
2014/03/24,-1.967
2014/03/25,-1.985
2014/03/26,-1.968
2014/03/27,-1.913
2014/03/28,-1.86
2014/03/29,-1.836
2014/03/30,-1.821
2014/03/31,-1.784
2014/04/01,-1.689
2014/04/02,-1.578
2014/04/03,-1.479
2014/04/04,-1.38
2014/04/05,-1.337
2014/04/06,-1.333
2014/04/07,-1.33
2014/04/08,-1.295
2014/04/09,-1.257
2014/04/10,-1.176
2014/04/11,-1.092
2014/04/12,-1.054
2014/04/13,-1.077
2014/04/14,-1.045
2014/04/15,-0.96
2014/04/16,-0.826
2014/04/17,-0.721
2014/04/18,-0.627
2014/04/19,-0.592
2014/04/20,-0.59
2014/04/21,-0.617
2014/04/22,-0.653
2014/04/23,-0.745
2014/04/24,-0.824
2014/04/25,-0.913
2014/04/26,-0.996
2014/04/27,-1.094
2014/04/28,-1.146
2014/04/29,-1.179
2014/04/30,-1.161
2014/05/01,-1.141
2014/05/02,-1.141
2014/05/03,-1.183
2014/05/04,-1.246
2014/05/05,-1.29
2014/05/06,-1.312
2014/05/07,-1.296
2014/05/08,-1.276
2014/05/09,-1.238
2014/05/10,-1.23
2014/05/11,-1.259
2014/05/12,-1.267
2014/05/13,-1.244
2014/05/14,-1.204
2014/05/15,-1.182
2014/05/16,-1.126
2014/05/17,-1.075
2014/05/18,-1.031
2014/05/19,-0.92
2014/05/20,-0.716
2014/05/21,-0.444
2014/05/22,-0.153
2014/05/23,0.179
2014/05/24,0.44
2014/05/25,0.673
2014/05/26,0.908
2014/05/27,1.142
2014/05/28,1.319
2014/05/29,1.449
2014/05/30,1.627
2014/05/31,1.751
2014/06/01,1.914
2014/06/02,2.07
2014/06/03,2.243
2014/06/04,2.389
2014/06/05,2.449
2014/06/06,2.433
2014/06/07,2.356
2014/06/08,2.243
2014/06/09,2.138
2014/06/10,2.019
2014/06/11,1.928
2014/06/12,1.849
2014/06/13,1.709
2014/06/14,1.489
2014/06/15,1.19
2014/06/16,0.902
2014/06/17,0.67
2014/06/18,0.481
2014/06/19,0.302
2014/06/20,0.16
2014/06/21,0.02
2014/06/22,-0.132
2014/06/23,-0.203
2014/06/24,-0.239
2014/06/25,-0.286
2014/06/26,-0.332
2014/06/27,-0.36
2014/06/28,-0.422
2014/06/29,-0.519
2014/06/30,-0.544
2014/07/01,-0.485
2014/07/02,-0.391
2014/07/03,-0.287
2014/07/04,-0.248
2014/07/05,-0.308
2014/07/06,-0.432
2014/07/07,-0.534
2014/07/08,-0.632
2014/07/09,-0.715
2014/07/10,-0.741
2014/07/11,-0.685
2014/07/12,-0.659
2014/07/13,-0.679
2014/07/14,-0.655
2014/07/15,-0.634
2014/07/16,-0.593
2014/07/17,-0.554
2014/07/18,-0.502
2014/07/19,-0.542
2014/07/20,-0.618
2014/07/21,-0.644
2014/07/22,-0.607
2014/07/23,-0.5
2014/07/24,-0.34
2014/07/25,-0.17
2014/07/26,-0.107
2014/07/27,-0.125
2014/07/28,-0.102
2014/07/29,-0.05
2014/07/30,0.035
2014/07/31,0.093
2014/08/01,0.159
2014/08/02,0.178
2014/08/03,0.119
2014/08/04,0.095
2014/08/05,0.117
2014/08/06,0.108
2014/08/07,0.096
2014/08/08,0.074
2014/08/09,-0.006
2014/08/10,-0.112
2014/08/11,-0.196
2014/08/12,-0.243
2014/08/13,-0.255
2014/08/14,-0.207
2014/08/15,-0.19
2014/08/16,-0.251
2014/08/17,-0.297
2014/08/18,-0.275
2014/08/19,-0.205
2014/08/20,-0.094
2014/08/21,0.041
2014/08/22,0.151
2014/08/23,0.2
2014/08/24,0.22
2014/08/25,0.254
2014/08/26,0.315
2014/08/27,0.39
2014/08/28,0.435
2014/08/29,0.472
2014/08/30,0.419
2014/08/31,0.34
2014/09/01,0.258
2014/09/02,0.188
2014/09/03,0.138
2014/09/04,0.135
2014/09/05,0.133
2014/09/06,0.084
2014/09/07,-0.025
2014/09/08,-0.107
2014/09/09,-0.166
2014/09/10,-0.177
2014/09/11,-0.164
2014/09/12,-0.112
2014/09/13,-0.085
2014/09/14,-0.123
2014/09/15,-0.144
2014/09/16,-0.179
2014/09/17,-0.177
2014/09/18,-0.103
2014/09/19,0.014
2014/09/20,0.07
2014/09/21,0.051
2014/09/22,0.057
2014/09/23,0.094
2014/09/24,0.125
2014/09/25,0.129
2014/09/26,0.125
2014/09/27,0.056
2014/09/28,-0.071
2014/09/29,-0.132
2014/09/30,-0.135
2014/10/01,-0.132
2014/10/02,-0.123
2014/10/03,-0.135
2014/10/04,-0.181
2014/10/05,-0.249
2014/10/06,-0.291
2014/10/07,-0.301
2014/10/08,-0.289
2014/10/09,-0.245
2014/10/10,-0.195
2014/10/11,-0.181
2014/10/12,-0.227
2014/10/13,-0.254
2014/10/14,-0.219
2014/10/15,-0.147
2014/10/16,-0.094
2014/10/17,-0.042
2014/10/18,-0.052
2014/10/19,-0.12
2014/10/20,-0.163
2014/10/21,-0.158
2014/10/22,-0.157
2014/10/23,-0.148
2014/10/24,-0.177
2014/10/25,-0.183
2014/10/26,-0.279
2014/10/27,-0.355
2014/10/28,-0.413
2014/10/29,-0.47
2014/10/30,-0.556
2014/10/31,-0.645
2014/11/01,-0.733
2014/11/02,-0.868
2014/11/03,-0.984
2014/11/04,-1.046
2014/11/05,-1.036
2014/11/06,-1.026
2014/11/07,-1.006
2014/11/08,-1.032
2014/11/09,-1.104
2014/11/10,-1.101
2014/11/11,-1.056
2014/11/12,-0.911
2014/11/13,-0.65
2014/11/14,-0.408
2014/11/15,-0.242
2014/11/16,-0.173
2014/11/17,-0.07
2014/11/18,0.041
2014/11/19,0.175
2014/11/20,0.298
2014/11/21,0.4
2014/11/22,0.486
2014/11/23,0.44
2014/11/24,0.409
2014/11/25,0.44
2014/11/26,0.517
2014/11/27,0.59
2014/11/28,0.704
2014/11/29,0.802
2014/11/30,0.821
2014/12/01,0.863
2014/12/02,1.006
2014/12/03,1.106
2014/12/04,1.159
2014/12/05,1.176
2014/12/06,1.126
2014/12/07,1.025
2014/12/08,0.976
2014/12/09,0.967
2014/12/10,1.006
2014/12/11,1.025
2014/12/12,0.986
2014/12/13,0.915
2014/12/14,0.77
2014/12/15,0.658
2014/12/16,0.603
2014/12/17,0.55
2014/12/18,0.59
2014/12/19,0.69
2014/12/20,0.792
2014/12/21,0.765
2014/12/22,0.772
2014/12/23,0.782
2014/12/24,0.74
2014/12/25,0.652
2014/12/26,0.591
2014/12/27,0.538
2014/12/28,0.424
2014/12/29,0.315
2014/12/30,0.285
2014/12/31,0.271
2015/01/01,0.175
2015/01/02,0.127
2015/01/03,0.056
2015/01/04,-0.014
2015/01/05,-0.108
2015/01/06,-0.191
2015/01/07,-0.234
2015/01/08,-0.265
2015/01/09,-0.29
2015/01/10,-0.292
2015/01/11,-0.373
2015/01/12,-0.509
2015/01/13,-0.581
2015/01/14,-0.622
2015/01/15,-0.603
2015/01/16,-0.558
2015/01/17,-0.571
2015/01/18,-0.642
2015/01/19,-0.728
2015/01/20,-0.817
2015/01/21,-0.911
2015/01/22,-0.971
2015/01/23,-1.023
2015/01/24,-1.098
2015/01/25,-1.217
2015/01/26,-1.248
2015/01/27,-1.266
2015/01/28,-1.276
2015/01/29,-1.269
2015/01/30,-1.207
2015/01/31,-1.199
2015/02/01,-1.224
2015/02/02,-1.194
2015/02/03,-1.095
2015/02/04,-1.009
2015/02/05,-0.944
2015/02/06,-0.878
2015/02/07,-0.901
2015/02/08,-1.004
2015/02/09,-1.143
2015/02/10,-1.27
2015/02/11,-1.382
2015/02/12,-1.426
2015/02/13,-1.483
2015/02/14,-1.583
2015/02/15,-1.684
2015/02/16,-1.776
2015/02/17,-1.824
2015/02/18,-1.849
2015/02/19,-1.858
2015/02/20,-1.854
2015/02/21,-1.849
2015/02/22,-1.868
2015/02/23,-1.866
2015/02/24,-1.782
2015/02/25,-1.675
2015/02/26,-1.572
2015/02/27,-1.422
2015/02/28,-1.315
2015/03/01,-1.252
2015/03/02,-1.116
2015/03/03,-0.895
2015/03/04,-0.657
2015/03/05,-0.429
2015/03/06,-0.226
2015/03/07,-0.164
2015/03/08,-0.191
2015/03/09,-0.18
2015/03/10,-0.106
2015/03/11,-0.036
2015/03/12,0.075
2015/03/13,0.162
2015/03/14,0.17
2015/03/15,0.093
2015/03/16,0.071
2015/03/17,0.091
2015/03/18,0.129
2015/03/19,0.113
2015/03/20,0.068
2015/03/21,-0.022
2015/03/22,-0.151
2015/03/23,-0.231
2015/03/24,-0.235
2015/03/25,-0.223
2015/03/26,-0.237
2015/03/27,-0.232
2015/03/28,-0.275
2015/03/29,-0.374
2015/03/30,-0.433
2015/03/31,-0.43
2015/04/01,-0.382
2015/04/02,-0.343
2015/04/03,-0.347
2015/04/04,-0.417
2015/04/05,-0.554
2015/04/06,-0.659
2015/04/07,-0.683
2015/04/08,-0.662
2015/04/09,-0.647
2015/04/10,-0.635
2015/04/11,-0.657
2015/04/12,-0.683
2015/04/13,-0.7
2015/04/14,-0.671
2015/04/15,-0.641
2015/04/16,-0.553
2015/04/17,-0.411
2015/04/18,-0.334
2015/04/19,-0.253
2015/04/20,-0.132
2015/04/21,0.151
2015/04/22,0.518
2015/04/23,0.947
2015/04/24,1.346
2015/04/25,1.601
2015/04/26,1.727
2015/04/27,1.783
2015/04/28,1.778
2015/04/29,1.715
2015/04/30,1.644
2015/05/01,1.533
2015/05/02,1.313
2015/05/03,1.124
2015/05/04,0.958
2015/05/05,0.819
2015/05/06,0.73
2015/05/07,0.677
2015/05/08,0.612
2015/05/09,0.492
2015/05/10,0.43
2015/05/11,0.517
2015/05/12,0.679
2015/05/13,0.792
2015/05/14,0.834
2015/05/15,0.801
2015/05/16,0.668
2015/05/17,0.483
2015/05/18,0.337
2015/05/19,0.396
2015/05/20,0.545
2015/05/21,0.737
2015/05/22,0.919
2015/05/23,1.026
2015/05/24,0.968
2015/05/25,0.884
2015/05/26,0.811
2015/05/27,0.745
2015/05/28,0.684
2015/05/29,0.543
2015/05/30,0.28
2015/05/31,0.114
2015/06/01,0.118
2015/06/02,0.218
2015/06/03,0.309
2015/06/04,0.363
2015/06/05,0.473
2015/06/06,0.601
2015/06/07,0.618
2015/06/08,0.603
2015/06/09,0.683
2015/06/10,0.789
2015/06/11,0.887
2015/06/12,0.947
2015/06/13,0.938
2015/06/14,0.839
2015/06/15,0.764
2015/06/16,0.737
2015/06/17,0.811
2015/06/18,0.897
2015/06/19,0.905
2015/06/20,0.839
2015/06/21,0.694
2015/06/22,0.568
2015/06/23,0.419
2015/06/24,0.26
2015/06/25,0.096
2015/06/26,-0.031
2015/06/27,-0.179
2015/06/28,-0.315
2015/06/29,-0.305
2015/06/30,0.071
2015/07/01,0.313
2015/07/02,0.593
2015/07/03,0.782
2015/07/04,0.801
2015/07/05,0.962
2015/07/06,1.146
2015/07/07,1.321
2015/07/08,1.518
2015/07/09,1.57
2015/07/10,1.44
2015/07/11,1.163
2015/07/12,0.723
2015/07/13,0.27
2015/07/14,-0.029
2015/07/15,-0.234
2015/07/16,-0.347
2015/07/17,-0.477
2015/07/18,-0.723
2015/07/19,-1.045
2015/07/20,-1.279
2015/07/21,-1.477
2015/07/22,-1.619
2015/07/23,-1.605
2015/07/24,-1.494
2015/07/25,-1.417
2015/07/26,-1.329
2015/07/27,-1.169
2015/07/28,-0.966
2015/07/29,-0.709
2015/07/30,-0.43
2015/07/31,-0.186
2015/08/01,-0.1
2015/08/02,-0.137
2015/08/03,-0.181
2015/08/04,-0.063
2015/08/05,0.137
2015/08/06,0.259
2015/08/07,0.372
2015/08/08,0.393
2015/08/09,0.352
2015/08/10,0.351
2015/08/11,0.392
2015/08/12,0.439
2015/08/13,0.431
2015/08/14,0.393
2015/08/15,0.287
2015/08/16,0.191
2015/08/17,0.184
2015/08/18,0.243
2015/08/19,0.317
2015/08/20,0.391
2015/08/21,0.409
2015/08/22,0.323
2015/08/23,0.181
2015/08/24,0.096
2015/08/25,0.059
2015/08/26,0.029
2015/08/27,0.008
2015/08/28,0.011
2015/08/29,-0.063
2015/08/30,-0.152
2015/08/31,-0.23
2015/09/01,-0.286
2015/09/02,-0.113
2015/09/03,0.01
2015/09/04,0.083
2015/09/05,0
2015/09/06,-0.126
2015/09/07,-0.23
2015/09/08,-0.251
2015/09/09,-0.195
2015/09/10,-0.149
2015/09/11,-0.274
2015/09/12,-0.484
2015/09/13,-0.786
2015/09/14,-1.102
2015/09/15,-1.388
2015/09/16,-1.669
2015/09/17,-2.024
2015/09/18,-2.314
2015/09/19,-2.474
2015/09/20,-2.525
2015/09/21,-2.43
2015/09/22,-2.165
2015/09/23,-1.79
2015/09/24,-1.311
2015/09/25,-0.792
2015/09/26,-0.382
2015/09/27,-0.061
2015/09/28,0.332
2015/09/29,0.774
2015/09/30,1.163
2015/10/01,1.552
2015/10/02,1.857
2015/10/03,1.97
2015/10/04,1.959
2015/10/05,1.939
2015/10/06,1.971
2015/10/07,1.988
2015/10/08,1.96
2015/10/09,1.893
2015/10/10,1.69
2015/10/11,1.474
2015/10/12,1.337
2015/10/13,1.203
2015/10/14,1.12
2015/10/15,1.117
2015/10/16,1.14
2015/10/17,1.089
2015/10/18,0.977
2015/10/19,0.932
2015/10/20,0.902
2015/10/21,0.877
2015/10/22,0.891
2015/10/23,0.854
2015/10/24,0.715
2015/10/25,0.579
2015/10/26,0.515
2015/10/27,0.503
2015/10/28,0.513
2015/10/29,0.525
2015/10/30,0.589
2015/10/31,0.578
2015/11/01,0.583
2015/11/02,0.604
2015/11/03,0.726
2015/11/04,1.008
2015/11/05,1.278
2015/11/06,1.448
2015/11/07,1.435
2015/11/08,1.329
2015/11/09,1.198
2015/11/10,1.081
2015/11/11,0.978
2015/11/12,0.911
2015/11/13,0.851
2015/11/14,0.735
2015/11/15,0.608
2015/11/16,0.528
2015/11/17,0.448
2015/11/18,0.367
2015/11/19,0.274
2015/11/20,0.163
2015/11/21,0.007
2015/11/22,-0.164
2015/11/23,-0.271
2015/11/24,-0.345
2015/11/25,-0.352
2015/11/26,-0.275
2015/11/27,-0.144
2015/11/28,-0.134
2015/11/29,-0.157
2015/11/30,-0.091
2015/12/01,0.021
2015/12/02,0.158
2015/12/03,0.242
2015/12/04,0.289
2015/12/05,0.334
2015/12/06,0.498
2015/12/07,0.744
2015/12/08,0.985
2015/12/09,1.351
2015/12/10,1.802
2015/12/11,2.267
2015/12/12,2.549
2015/12/13,2.809
2015/12/14,2.961
2015/12/15,3.009
2015/12/16,2.987
2015/12/17,2.947
2015/12/18,2.908
2015/12/19,2.715
2015/12/20,2.543
2015/12/21,2.427
2015/12/22,2.335
2015/12/23,2.275
2015/12/24,2.275
2015/12/25,2.326
2015/12/26,2.134
2015/12/27,1.773
2015/12/28,1.376
2015/12/29,0.973
2015/12/30,0.564
2015/12/31,0.166
2016/01/01,-0.214
2016/01/02,-0.598
2016/01/03,-0.947
2016/01/04,-1.258
2016/01/05,-1.509
2016/01/06,-1.703
2016/01/07,-1.844
2016/01/08,-1.946
2016/01/09,-2.07
2016/01/10,-2.186
2016/01/11,-2.258
2016/01/12,-2.293
2016/01/13,-2.279
2016/01/14,-2.228
2016/01/15,-2.156
2016/01/16,-2.131
2016/01/17,-2.134
2016/01/18,-2.132
2016/01/19,-2.073
2016/01/20,-1.999
2016/01/21,-1.885
2016/01/22,-1.742
2016/01/23,-1.586
2016/01/24,-1.343
2016/01/25,-1.146
2016/01/26,-0.897
2016/01/27,-0.631
2016/01/28,-0.449
2016/01/29,-0.311
2016/01/30,-0.166
2016/01/31,-0.042
2016/02/01,0.107
2016/02/02,0.185
2016/02/03,0.18
2016/02/04,0.216
2016/02/05,0.26
2016/02/06,0.326
2016/02/07,0.383
2016/02/08,0.512
2016/02/09,0.724
2016/02/10,0.977
2016/02/11,1.13
2016/02/12,1.191
2016/02/13,1.193
2016/02/14,1.174
2016/02/15,1.215
2016/02/16,1.296
2016/02/17,1.351
2016/02/18,1.381
2016/02/19,1.407
2016/02/20,1.451
2016/02/21,1.527
2016/02/22,1.589
2016/02/23,1.597
2016/02/24,1.545
2016/02/25,1.45
2016/02/26,1.343
2016/02/27,1.13
2016/02/28,1.084
2016/02/29,1.25
2016/03/01,1.467
2016/03/02,1.697
2016/03/03,1.805
2016/03/04,1.795
2016/03/05,2.027
2016/03/06,1.991
2016/03/07,1.803
2016/03/08,1.526
2016/03/09,1.195
2016/03/10,0.829
2016/03/11,0.462
2016/03/12,0.098
2016/03/13,-0.255
2016/03/14,-0.559
2016/03/15,-0.814
2016/03/16,-0.934
2016/03/17,-1.014
2016/03/18,-1.095
2016/03/19,-1.203
2016/03/20,-1.325
2016/03/21,-1.426
2016/03/22,-1.525
2016/03/23,-1.61
2016/03/24,-1.66
2016/03/25,-1.697
2016/03/26,-1.744
2016/03/27,-1.791
2016/03/28,-1.801
2016/03/29,-1.777
2016/03/30,-1.729
2016/03/31,-1.661
2016/04/01,-1.582
2016/04/02,-1.516
2016/04/03,-1.469
2016/04/04,-1.4
2016/04/05,-1.321
2016/04/06,-1.222
2016/04/07,-1.117
2016/04/08,-0.998
2016/04/09,-0.932
2016/04/10,-0.899
2016/04/11,-0.84
2016/04/12,-0.76
2016/04/13,-0.658
2016/04/14,-0.551
2016/04/15,-0.419
2016/04/16,-0.347
2016/04/17,-0.306
2016/04/18,-0.26
2016/04/19,-0.202
2016/04/20,-0.137
2016/04/21,-0.073
2016/04/22,-0.003
2016/04/23,0.002
2016/04/24,-0.045
2016/04/25,-0.07
2016/04/26,-0.078
2016/04/27,-0.09
2016/04/28,-0.117
2016/04/29,-0.174
2016/04/30,-0.259
2016/05/01,-0.378
2016/05/02,-0.433
2016/05/03,-0.427
2016/05/04,-0.367
2016/05/05,-0.295
2016/05/06,-0.223
2016/05/07,-0.167
2016/05/08,-0.134
2016/05/09,-0.087
2016/05/10,-0.019
2016/05/11,0.063
2016/05/12,0.169
2016/05/13,0.294
2016/05/14,0.349
2016/05/15,0.39
2016/05/16,0.486
2016/05/17,0.586
2016/05/18,0.645
2016/05/19,0.681
2016/05/20,0.684
2016/05/21,0.627
2016/05/22,0.523
2016/05/23,0.436
2016/05/24,0.34
2016/05/25,0.242
2016/05/26,0.187
2016/05/27,0.182
2016/05/28,0.186
2016/05/29,0.199
2016/05/30,0.191
2016/05/31,0.217
2016/06/01,0.208
2016/06/02,0.167
2016/06/03,0.131
2016/06/04,0.093
2016/06/05,0.06
2016/06/06,0.067
2016/06/07,0.098
2016/06/08,0.145
2016/06/09,0.221
2016/06/10,0.332
2016/06/11,0.432
2016/06/12,0.52
2016/06/13,0.641
2016/06/14,0.752
2016/06/15,0.845
2016/06/16,0.988
2016/06/17,1.123
2016/06/18,1.183
2016/06/19,1.176
2016/06/20,1.192
2016/06/21,1.245
2016/06/22,1.355
2016/06/23,1.411
2016/06/24,1.475
2016/06/25,1.458
2016/06/26,1.349
2016/06/27,1.219
2016/06/28,1.078
2016/06/29,0.969
2016/06/30,0.898
2016/07/01,0.838
2016/07/02,0.79
2016/07/03,0.699
2016/07/04,0.652
2016/07/05,0.608
2016/07/06,0.551
2016/07/07,0.498
2016/07/08,0.458
2016/07/09,0.365
2016/07/10,0.227
2016/07/11,0.166
2016/07/12,0.104
2016/07/13,0.09
2016/07/14,0.098
2016/07/15,0.156
2016/07/16,0.175
2016/07/17,0.156
2016/07/18,0.208
2016/07/19,0.318
2016/07/20,0.42
2016/07/21,0.543
2016/07/22,0.688
2016/07/23,0.785
2016/07/24,0.83
2016/07/25,0.849
2016/07/26,0.878
2016/07/27,0.922
2016/07/28,0.96
2016/07/29,1.028
2016/07/30,1.077
2016/07/31,1.076
2016/08/01,1.039
2016/08/02,1.051
2016/08/03,1.028
2016/08/04,0.971
2016/08/05,0.866
2016/08/06,0.727
2016/08/07,0.603
2016/08/08,0.467
2016/08/09,0.354
2016/08/10,0.226
2016/08/11,0.097
2016/08/12,0.016
2016/08/13,-0.036
2016/08/14,-0.082
2016/08/15,-0.103
2016/08/16,-0.121
2016/08/17,-0.162
2016/08/18,-0.202
2016/08/19,-0.21
2016/08/20,-0.259
2016/08/21,-0.351
2016/08/22,-0.431
2016/08/23,-0.506
2016/08/24,-0.587
2016/08/25,-0.631
2016/08/26,-0.652
2016/08/27,-0.719
2016/08/28,-0.811
2016/08/29,-0.852
2016/08/30,-0.862
2016/08/31,-0.853
2016/09/01,-0.802
2016/09/02,-0.727
2016/09/03,-0.708
2016/09/04,-0.747
2016/09/05,-0.755
2016/09/06,-0.766
2016/09/07,-0.774
2016/09/08,-0.779
2016/09/09,-0.746
2016/09/10,-0.737
2016/09/11,-0.75
2016/09/12,-0.746
2016/09/13,-0.694
2016/09/14,-0.631
2016/09/15,-0.562
2016/09/16,-0.478
2016/09/17,-0.454
2016/09/18,-0.46
2016/09/19,-0.42
2016/09/20,-0.354
2016/09/21,-0.279
2016/09/22,-0.183
2016/09/23,-0.075
2016/09/24,0.019
2016/09/25,0.044
2016/09/26,0.033
2016/09/27,-0.004
2016/09/28,-0.041
2016/09/29,-0.084
2016/09/30,-0.126
2016/10/01,-0.223
2016/10/02,-0.364
2016/10/03,-0.493
2016/10/04,-0.607
2016/10/05,-0.718
2016/10/06,-0.833
2016/10/07,-0.929
2016/10/08,-1.028
2016/10/09,-1.108
2016/10/10,-1.112
2016/10/11,-1.072
2016/10/12,-0.972
2016/10/13,-0.856
2016/10/14,-0.767
2016/10/15,-0.719
2016/10/16,-0.719
2016/10/17,-0.729
2016/10/18,-0.723
2016/10/19,-0.694
2016/10/20,-0.689
2016/10/21,-0.669
2016/10/22,-0.648
2016/10/23,-0.658
2016/10/24,-0.614
2016/10/25,-0.535
2016/10/26,-0.453
2016/10/27,-0.391
2016/10/28,-0.333
2016/10/29,-0.294
2016/10/30,-0.306
2016/10/31,-0.272
2016/11/01,-0.198
2016/11/02,-0.127
2016/11/03,-0.059
2016/11/04,-0.007
2016/11/05,-0.027
2016/11/06,-0.087
2016/11/07,-0.154
2016/11/08,-0.245
2016/11/09,-0.305
2016/11/10,-0.359
2016/11/11,-0.412
2016/11/12,-0.475
2016/11/13,-0.554
2016/11/14,-0.598
2016/11/15,-0.602
2016/11/16,-0.609
2016/11/17,-0.6
2016/11/18,-0.577
2016/11/19,-0.565
2016/11/20,-0.585
2016/11/21,-0.6
2016/11/22,-0.608
2016/11/23,-0.603
2016/11/24,-0.606
2016/11/25,-0.605
2016/11/26,-0.614
2016/11/27,-0.635
2016/11/28,-0.619
2016/11/29,-0.581
2016/11/30,-0.536
2016/12/01,-0.481
2016/12/02,-0.421
2016/12/03,-0.383
2016/12/04,-0.365
2016/12/05,-0.315
2016/12/06,-0.26
2016/12/07,-0.201
2016/12/08,-0.126
2016/12/09,-0.052
2016/12/10,-0.014
2016/12/11,-0.022
2016/12/12,-0.002
2016/12/13,0.018
2016/12/14,0.031
2016/12/15,0.062
2016/12/16,0.087
2016/12/17,0.082
2016/12/18,0.088
2016/12/19,0.14
2016/12/20,0.205
2016/12/21,0.278
2016/12/22,0.364
2016/12/23,0.475
2016/12/24,0.554
2016/12/25,0.591
2016/12/26,0.671
2016/12/27,0.764
2016/12/28,0.876
2016/12/29,0.985
2016/12/30,1.065
2016/12/31,1.096
2017/01/01,1.095
2017/01/02,1.076
2017/01/03,1.057
2017/01/04,1.073
2017/01/05,1.165
2017/01/06,1.203
2017/01/07,1.166
2017/01/08,1.09
2017/01/09,1.054
2017/01/10,0.979
2017/01/11,0.93
2017/01/12,0.868
2017/01/13,0.801
2017/01/14,0.681
2017/01/15,0.502
2017/01/16,0.348
2017/01/17,0.217
2017/01/18,0.099
2017/01/19,0.016
2017/01/20,-0.046
2017/01/21,-0.122
2017/01/22,-0.211
2017/01/23,-0.241
2017/01/24,-0.257
2017/01/25,-0.277
2017/01/26,-0.319
2017/01/27,-0.344
2017/01/28,-0.388
2017/01/29,-0.463
2017/01/30,-0.444
2017/01/31,-0.39
2017/02/01,-0.355
2017/02/02,-0.249
2017/02/03,-0.136
2017/02/04,-0.026
2017/02/05,0.038
2017/02/06,0.26
2017/02/07,0.413
2017/02/08,0.569
2017/02/09,0.659
2017/02/10,0.716
2017/02/11,0.697
2017/02/12,0.629
2017/02/13,0.591
2017/02/14,0.578
2017/02/15,0.585
2017/02/16,0.645
2017/02/17,0.695
2017/02/18,0.666
2017/02/19,0.607
2017/02/20,0.608
2017/02/21,0.693
2017/02/22,0.815
2017/02/23,0.902
2017/02/24,0.95
2017/02/25,0.876
2017/02/26,0.759
2017/02/27,0.729
2017/02/28,0.763
2017/03/01,0.858
2017/03/02,0.999
2017/03/03,1.159
2017/03/04,1.267
2017/03/05,1.242
2017/03/06,1.289
2017/03/07,1.3
2017/03/08,1.241
2017/03/09,1.133
2017/03/10,1.049
2017/03/11,0.891
2017/03/12,0.716
