Date,sentinusd7emaUSD
2014/02/01,390336041
2014/02/02,389596549
2014/02/03,382139058
2014/02/04,435463280
2014/02/05,460083084
2014/02/06,469866648
2014/02/07,497046173
2014/02/08,464961026
2014/02/09,425610985
2014/02/10,442940333
2014/02/11,440002249
2014/02/12,419947063
2014/02/13,400882726
2014/02/14,393173814
2014/02/15,430635686
2014/02/16,414746463
2014/02/17,384797190
2014/02/18,358317914
2014/02/19,331636162
2014/02/20,325596139
2014/02/21,311593806
2014/02/22,283976298
2014/02/23,269797332
2014/02/24,298872656
2014/02/25,352080939
2014/02/26,358147047
2014/02/27,345611355
2014/02/28,333784610
2014/03/01,354824096
2014/03/02,330553518
2014/03/03,396605799
2014/03/04,454465145
2014/03/05,437730443
2014/03/06,419926416
2014/03/07,699800302
2014/03/08,764029613
2014/03/09,713198680
2014/03/10,763841686
2014/03/11,718748471
2014/03/12,698960304
2014/03/13,639972720
2014/03/14,573162263
2014/03/15,516801476
2014/03/16,445000290
2014/03/17,413604615
2014/03/18,703053300
2014/03/19,690826530
2014/03/20,611125916
2014/03/21,538257397
2014/03/22,458164928
2014/03/23,387142643
2014/03/24,377683810
2014/03/25,351274396
2014/03/26,331958839
2014/03/27,348133771
2014/03/28,357799983
2014/03/29,312392620
2014/03/30,300417476
2014/03/31,305358657
2014/04/01,305396769
2014/04/02,312015154
2014/04/03,305310377
2014/04/04,289436034
2014/04/05,284588950
2014/04/06,255764709
2014/04/07,239879044
2014/04/08,223161366
2014/04/09,227174035
2014/04/10,247972306
2014/04/11,259168315
2014/04/12,233692422
2014/04/13,213958408
2014/04/14,223754736
2014/04/15,241289110
2014/04/16,278279229
2014/04/17,305053922
2014/04/18,318941161
2014/04/19,291320862
2014/04/20,267562877
2014/04/21,285833939
2014/04/22,317524718
2014/04/23,313524947
2014/04/24,282099930
2014/04/25,271166376
2014/04/26,238266438
2014/04/27,209100634
2014/04/28,212940524
2014/04/29,215433412
2014/04/30,208252640
2014/05/01,201723983
2014/05/02,220473448
2014/05/03,222139851
2014/05/04,209441220
2014/05/05,220115047
2014/05/06,233487511
2014/05/07,258837083
2014/05/08,335208456
2014/05/09,386149698
2014/05/10,360383287
2014/05/11,316661444
2014/05/12,292838239
2014/05/13,289192550
2014/05/14,289576614
2014/05/15,299116564
2014/05/16,291893106
2014/05/17,269729659
2014/05/18,229971510
2014/05/19,226887971
2014/05/20,337910504
2014/05/21,335236418
2014/05/22,342443024
2014/05/23,409812668
2014/05/24,421997625
2014/05/25,427843991
2014/05/26,421299910
2014/05/27,445216382
2014/05/28,448450466
2014/05/29,423647599
2014/05/30,445346168
2014/05/31,419248123
2014/06/01,424187871
2014/06/02,461417296
2014/06/03,481318834
2014/06/04,516649561
2014/06/05,532750760
2014/06/06,563662188
2014/06/07,514292842
2014/06/08,504713776
2014/06/09,434018386
2014/06/10,414372284
2014/06/11,388215454
2014/06/12,457024412
2014/06/13,445120442
2014/06/14,395001611
2014/06/15,353387424
2014/06/16,367864073
2014/06/17,340246946
2014/06/18,329939842
2014/06/19,348810693
2014/06/20,337911160
2014/06/21,315764473
2014/06/22,311198232
2014/06/23,313342207
2014/06/24,352878626
2014/06/25,327819591
2014/06/26,311060444
2014/06/27,296676381
2014/06/28,266238452
2014/06/29,242451500
2014/06/30,278608394
2014/07/01,342265870
2014/07/02,395766094
2014/07/03,385359130
2014/07/04,339906734
2014/07/05,314347316
2014/07/06,285790724
2014/07/07,279272290
2014/07/08,259536721
2014/07/09,257456524
2014/07/10,262721441
2014/07/11,254091880
2014/07/12,253593035
2014/07/13,255853134
2014/07/14,260669868
2014/07/15,275400090
2014/07/16,283858802
2014/07/17,274734071
2014/07/18,273543302
2014/07/19,242013352
2014/07/20,218493716
2014/07/21,219821900
2014/07/22,211755067
2014/07/23,209519150
2014/07/24,228070605
2014/07/25,235533307
2014/07/26,215276826
2014/07/27,191000369
2014/07/28,205599504
2014/07/29,216663836
2014/07/30,212830855
2014/07/31,206840588
2014/08/01,211686347
2014/08/02,203996264
2014/08/03,205881365
2014/08/04,201210905
2014/08/05,227052834
2014/08/06,219316451
2014/08/07,215484925
2014/08/08,202832233
2014/08/09,196558579
2014/08/10,192239956
2014/08/11,213588861
2014/08/12,250364340
2014/08/13,274280603
2014/08/14,289357192
2014/08/15,300414097
2014/08/16,295380150
2014/08/17,272492880
2014/08/18,306413855
2014/08/19,293167794
2014/08/20,278835461
2014/08/21,298491497
2014/08/22,620544514
2014/08/23,536961784
2014/08/24,443898002
2014/08/25,440141086
2014/08/26,541072375
2014/08/27,582707666
2014/08/28,521016291
2014/08/29,459935467
2014/08/30,403104522
2014/08/31,354872050
2014/09/01,335477198
2014/09/02,306422465
2014/09/03,275045235
2014/09/04,248774639
2014/09/05,230133712
2014/09/06,202429305
2014/09/07,183594626
2014/09/08,187177448
2014/09/09,188833013
2014/09/10,186104912
2014/09/11,177606525
2014/09/12,173799117
2014/09/13,158121766
2014/09/14,151985383
2014/09/15,153551736
2014/09/16,154081803
2014/09/17,157919248
2014/09/18,176304857
2014/09/19,189923827
2014/09/20,202553643
2014/09/21,220124595
2014/09/22,201692868
2014/09/23,195967856
2014/09/24,190033091
2014/09/25,180817072
2014/09/26,173226544
2014/09/27,158488901
2014/09/28,149483347
2014/09/29,162311080
2014/09/30,168062290
2014/10/01,170583480
2014/10/02,167098436
2014/10/03,172974756
2014/10/04,175584544
2014/10/05,193756574
2014/10/06,226012639
2014/10/07,229355333
2014/10/08,238755363
2014/10/09,241927376
2014/10/10,249535956
2014/10/11,231358882
2014/10/12,207701799
2014/10/13,216257791
2014/10/14,219825233
2014/10/15,216970264
2014/10/16,212926323
2014/10/17,206791329
2014/10/18,189829577
2014/10/19,170788706
2014/10/20,179595050
2014/10/21,177182416
2014/10/22,187443375
2014/10/23,194504629
2014/10/24,187972056
2014/10/25,180459823
2014/10/26,165147232
2014/10/27,167586010
2014/10/28,165708757
2014/10/29,173044005
2014/10/30,171654554
2014/10/31,175349511
2014/11/01,163639480
2014/11/02,149168656
2014/11/03,149435839
2014/11/04,171262544
2014/11/05,189153058
2014/11/06,188085092
2014/11/07,194525947
2014/11/08,176044763
2014/11/09,165713858
2014/11/10,183852247
2014/11/11,184911026
2014/11/12,218199658
2014/11/13,316026051
2014/11/14,305741142
2014/11/15,282974857
2014/11/16,264160873
2014/11/17,260446549
2014/11/18,269026962
2014/11/19,257055925
2014/11/20,265420854
2014/11/21,292242443
2014/11/22,267266573
2014/11/23,232720467
2014/11/24,227336738
2014/11/25,242690604
2014/11/26,241794840
2014/11/27,231201500
2014/11/28,273468151
2014/11/29,269431321
2014/11/30,268046900
2014/12/01,281422388
2014/12/02,312344207
2014/12/03,323173646
2014/12/04,325275332
2014/12/05,322827669
2014/12/06,289836591
2014/12/07,272990139
2014/12/08,340554223
2014/12/09,335021814
2014/12/10,329487474
2014/12/11,308079551
2014/12/12,284155186
2014/12/13,265949460
2014/12/14,246016137
2014/12/15,249483114
2014/12/16,257162464
2014/12/17,270216425
2014/12/18,281387413
2014/12/19,272583153
2014/12/20,255300975
2014/12/21,232479531
2014/12/22,243112193
2014/12/23,259829622
2014/12/24,248343455
2014/12/25,235573599
2014/12/26,220991327
2014/12/27,211822426
2014/12/28,209024517
2014/12/29,213439806
2014/12/30,228959560
2014/12/31,236434180
2015/01/01,209789352
2015/01/02,210381255
2015/01/03,216606322
2015/01/04,230367012
2015/01/05,243534833
2015/01/06,255715111
2015/01/07,273970261
2015/01/08,300511469
2015/01/09,299895664
2015/01/10,286096191
2015/01/11,292904690
2015/01/12,284074120
2015/01/13,312101210
2015/01/14,343870532
2015/01/15,385668469
2015/01/16,371813056
2015/01/17,332354241
2015/01/18,296388565
2015/01/19,271578412
2015/01/20,274544502
2015/01/21,277330033
2015/01/22,273564909
2015/01/23,259565613
2015/01/24,238960735
2015/01/25,234175962
2015/01/26,313477169
2015/01/27,306055135
2015/01/28,271349434
2015/01/29,253039688
2015/01/30,234853442
2015/01/31,215573789
2015/02/01,199808981
2015/02/02,194766816
2015/02/03,216963607
2015/02/04,226139601
2015/02/05,231175036
2015/02/06,216588057
2015/02/07,194974091
2015/02/08,178259977
2015/02/09,175440373
2015/02/10,171475685
2015/02/11,170620477
2015/02/12,163506438
2015/02/13,175961605
2015/02/14,169646325
2015/02/15,168598457
2015/02/16,162739518
2015/02/17,163081754
2015/02/18,166862081
2015/02/19,160707248
2015/02/20,163003820
2015/02/21,154965570
2015/02/22,141372581
2015/02/23,148522721
2015/02/24,149602513
2015/02/25,155377459
2015/02/26,180133477
2015/02/27,224055155
2015/02/28,202752977
2015/03/01,227789451
2015/03/02,289437065
2015/03/03,285473335
2015/03/04,268660462
2015/03/05,265056674
2015/03/06,247805321
2015/03/07,247474278
2015/03/08,330248005
2015/03/09,318732677
2015/03/10,313355688
2015/03/11,293315540
2015/03/12,280137140
2015/03/13,269358372
2015/03/14,254639080
2015/03/15,228140153
2015/03/16,232930114
2015/03/17,224884174
2015/03/18,266129990
2015/03/19,262558949
2015/03/20,245201094
2015/03/21,219838109
2015/03/22,193239259
2015/03/23,197914393
2015/03/24,204444459
2015/03/25,210470417
2015/03/26,213536875
2015/03/27,216579841
2015/03/28,197746466
2015/03/29,178984823
2015/03/30,181104219
2015/03/31,182377279
2015/04/01,195614133
2015/04/02,189253087
2015/04/03,183686111
2015/04/04,163871905
2015/04/05,147771920
2015/04/06,152335207
2015/04/07,158722887
2015/04/08,171059780
2015/04/09,175367256
2015/04/10,181703896
2015/04/11,168001318
2015/04/12,149679568
2015/04/13,159679070
2015/04/14,168569001
2015/04/15,165637542
2015/04/16,183811700
2015/04/17,195840605
2015/04/18,182457212
2015/04/19,185858458
2015/04/20,203308994
2015/04/21,214643675
2015/04/22,229581879
2015/04/23,226485443
2015/04/24,234642865
2015/04/25,222774909
2015/04/26,221738803
2015/04/27,230960154
2015/04/28,239217656
2015/04/29,244517965
2015/04/30,244865236
2015/05/01,247890828
2015/05/02,229437919
2015/05/03,213590736
2015/05/04,226752449
2015/05/05,234667824
2015/05/06,238683365
2015/05/07,246954552
2015/05/08,243290229
2015/05/09,230565062
2015/05/10,224371793
2015/05/11,231256699
2015/05/12,230528805
2015/05/13,234279341
2015/05/14,231771237
2015/05/15,223208545
2015/05/16,206236902
2015/05/17,186143830
2015/05/18,189144136
2015/05/19,204694571
2015/05/20,209814694
2015/05/21,204926548
2015/05/22,218195654
2015/05/23,212378379
2015/05/24,194296995
2015/05/25,190660434
2015/05/26,193239408
2015/05/27,204724971
2015/05/28,205458079
2015/05/29,211057559
2015/05/30,205229372
2015/05/31,198835705
2015/06/01,212569592
2015/06/02,217965878
2015/06/03,225233777
2015/06/04,226028285
2015/06/05,230995851
2015/06/06,217668694
2015/06/07,203104603
2015/06/08,201184941
2015/06/09,211529179
2015/06/10,218495919
2015/06/11,222904037
2015/06/12,230709880
2015/06/13,219791681
2015/06/14,223749707
2015/06/15,244904490
2015/06/16,278056971
2015/06/17,311061501
2015/06/18,312804991
2015/06/19,327137249
2015/06/20,301898210
2015/06/21,273270168
2015/06/22,267916170
2015/06/23,266228121
2015/06/24,264002507
2015/06/25,249707117
2015/06/26,272131299
2015/06/27,276503446
2015/06/28,255048962
2015/06/29,268352482
2015/06/30,300538133
2015/07/01,299303632
2015/07/02,302051766
2015/07/03,300000308
2015/07/04,280588932
2015/07/05,280432130
2015/07/06,304508226
2015/07/07,305261635
2015/07/08,308194634
2015/07/09,314876577
2015/07/10,355177394
2015/07/11,350241740
2015/07/12,351201865
2015/07/13,355515503
2015/07/14,352709401
2015/07/15,345695353
2015/07/16,350749113
2015/07/17,336659282
2015/07/18,308082055
2015/07/19,277058276
2015/07/20,271315829
2015/07/21,269714019
2015/07/22,265339866
2015/07/23,263650627
2015/07/24,273701493
2015/07/25,253932351
2015/07/26,228328219
2015/07/27,234684100
2015/07/28,255268074
2015/07/29,261704933
2015/07/30,262392016
2015/07/31,259892779
2015/08/01,243844726
2015/08/02,222134175
2015/08/03,225773631
2015/08/04,239232369
2015/08/05,257227437
2015/08/06,264382879
2015/08/07,266582325
2015/08/08,270946289
2015/08/09,279294720
2015/08/10,282354397
2015/08/11,281724304
2015/08/12,292491183
2015/08/13,301748352
2015/08/14,307895005
2015/08/15,294728160
2015/08/16,285931310
2015/08/17,303052633
2015/08/18,334823044
2015/08/19,340060148
2015/08/20,335599119
2015/08/21,328052997
2015/08/22,313776850
2015/08/23,290305388
2015/08/24,321283940
2015/08/25,343018715
2015/08/26,336481178
2015/08/27,330157216
2015/08/28,332436673
2015/08/29,298847683
2015/08/30,263933234
2015/08/31,262212929
2015/09/01,268482445
2015/09/02,272354908
2015/09/03,265933420
2015/09/04,256654425
2015/09/05,239182282
2015/09/06,231288550
2015/09/07,228154117
2015/09/08,247596247
2015/09/09,255581090
2015/09/10,265087047
2015/09/11,262643303
2015/09/12,238028756
2015/09/13,222139928
2015/09/14,232134270
2015/09/15,240212908
2015/09/16,248107859
2015/09/17,248361742
2015/09/18,249057657
2015/09/19,241983493
2015/09/20,226465099
2015/09/21,247020723
2015/09/22,262583601
2015/09/23,260705548
2015/09/24,257207157
2015/09/25,264590911
2015/09/26,251871641
2015/09/27,227483381
2015/09/28,246848304
2015/09/29,272333076
2015/09/30,275371748
2015/10/01,288915449
2015/10/02,306827632
2015/10/03,282895939
2015/10/04,258535463
2015/10/05,266902563
2015/10/06,292741581
2015/10/07,301199095
2015/10/08,337835243
2015/10/09,325513508
2015/10/10,311328871
2015/10/11,288928087
2015/10/12,294960290
2015/10/13,316907870
2015/10/14,335571682
2015/10/15,366519853
2015/10/16,386344579
2015/10/17,385209915
2015/10/18,355772795
2015/10/19,355479790
2015/10/20,361649968
2015/10/21,356184293
2015/10/22,363247654
2015/10/23,360812187
2015/10/24,356941308
2015/10/25,362350873
2015/10/26,374048278
2015/10/27,403202492
2015/10/28,431151367
2015/10/29,493885043
2015/10/30,563123136
2015/10/31,560827189
2015/11/01,547781131
2015/11/02,609264042
2015/11/03,782014784
2015/11/04,1794994582
2015/11/05,1684392620
2015/11/06,1510533858
2015/11/07,1331497653
2015/11/08,1173926304
2015/11/09,1153920847
2015/11/10,1122189131
2015/11/11,1100032199
2015/11/12,1054983695
2015/11/13,1017610150
2015/11/14,1009013579
2015/11/15,924001310
2015/11/16,894371509
2015/11/17,819995137
2015/11/18,754788332
2015/11/19,724237785
2015/11/20,710142965
2015/11/21,645287577
2015/11/22,569478351
2015/11/23,525264655
2015/11/24,498736043
2015/11/25,516241050
2015/11/26,559170317
2015/11/27,601402926
2015/11/28,615878714
2015/11/29,579961219
2015/11/30,652327145
2015/12/01,706089115
2015/12/02,746917639
2015/12/03,733792430
2015/12/04,775811656
2015/12/05,1021930051
2015/12/06,1288007131
2015/12/07,1258206560
2015/12/08,1220796925
2015/12/09,1294248618
2015/12/10,1280721363
2015/12/11,1344589863
2015/12/12,1347903937
2015/12/13,1552665090
2015/12/14,1666724867
2015/12/15,1716495603
2015/12/16,1767040094
2015/12/17,1778329130
2015/12/18,1777318958
2015/12/19,1748379420
2015/12/20,1738338838
2015/12/21,1849734916
2015/12/22,1893043460
2015/12/23,1894019888
2015/12/24,1931999139
2015/12/25,1872306301
2015/12/26,1679033894
2015/12/27,1378346534
2015/12/28,1214195293
2015/12/29,1065422910
2015/12/30,922693276
2015/12/31,803624756
2016/01/01,697487740
2016/01/02,602128837
2016/01/03,535352744
2016/01/04,502396328
2016/01/05,511732492
2016/01/06,512635961
2016/01/07,546890720
2016/01/08,529504245
2016/01/09,476937599
2016/01/10,470372416
2016/01/11,498601992
2016/01/12,496707404
2016/01/13,504736798
2016/01/14,494014424
2016/01/15,525879976
2016/01/16,520406735
2016/01/17,1376420281
2016/01/18,1925661525
2016/01/19,2275224465
2016/01/20,2084518432
2016/01/21,2088419289
2016/01/22,2309753494
2016/01/23,4611216745
2016/01/24,10121170145
2016/01/25,9296334895
2016/01/26,7977685626
2016/01/27,7337969571
2016/01/28,6074417333
2016/01/29,5217204213
2016/01/30,4224921428
2016/01/31,3318776818
2016/02/01,2966733280
2016/02/02,2566406153
2016/02/03,2059070553
2016/02/04,1756074687
2016/02/05,1637890549
2016/02/06,1501410092
2016/02/07,1389089399
2016/02/08,1272407962
2016/02/09,1145872786
2016/02/10,1090744695
2016/02/11,1051961565
2016/02/12,1026010978
2016/02/13,1007493775
2016/02/14,1015831845
2016/02/15,1128481486
2016/02/16,1223922176
2016/02/17,1308569017
2016/02/18,1367672835
2016/02/19,1508491168
2016/02/20,1557402363
2016/02/21,1607399267
2016/02/22,1669828009
2016/02/23,1648656956
2016/02/24,1601007131
2016/02/25,1512014301
2016/02/26,1455301363
2016/02/27,1322447823
2016/02/28,1877709675
2016/02/29,2464432283
2016/03/01,3008914364
2016/03/02,2843550315
2016/03/03,2480135777
2016/03/04,2623614228
2016/03/05,3909207402
2016/03/06,3118440158
2016/03/07,2617579864
2016/03/08,2178166842
2016/03/09,1827783832
2016/03/10,1594618496
2016/03/11,1422023740
2016/03/12,1239633483
2016/03/13,1085826604
2016/03/14,1031440833
2016/03/15,1076822102
2016/03/16,2169081921
2016/03/17,2428054920
2016/03/18,2325873789
2016/03/19,1947576220
2016/03/20,1627194524
2016/03/21,1398119283
2016/03/22,1247119530
2016/03/23,1112816752
2016/03/24,1039469860
2016/03/25,968682774
2016/03/26,862358067
2016/03/27,811104910
2016/03/28,790260490
2016/03/29,764828385
2016/03/30,743903992
2016/03/31,733640302
2016/04/01,736678370
2016/04/02,711552296
2016/04/03,674766459
2016/04/04,680736319
2016/04/05,685696500
2016/04/06,696523165
2016/04/07,728830818
2016/04/08,730438321
2016/04/09,717272756
2016/04/10,690522084
2016/04/11,682733537
2016/04/12,742041226
2016/04/13,794597679
2016/04/14,797415674
2016/04/15,819097508
2016/04/16,874334616
2016/04/17,870193340
2016/04/18,862743238
2016/04/19,876024527
2016/04/20,898087337
2016/04/21,956281219
2016/04/22,979132236
2016/04/23,948763670
2016/04/24,904389241
2016/04/25,938635764
2016/04/26,993749847
2016/04/27,1000006654
2016/04/28,1010611194
2016/04/29,993459308
2016/04/30,940648204
2016/05/01,898518758
2016/05/02,914942686
2016/05/03,913334634
2016/05/04,911007946
2016/05/05,903313623
2016/05/06,907324027
2016/05/07,880534341
2016/05/08,830118170
2016/05/09,822730207
2016/05/10,841220574
2016/05/11,889968106
2016/05/12,904185630
2016/05/13,937759674
2016/05/14,897698848
2016/05/15,885310485
2016/05/16,933844207
2016/05/17,962423816
2016/05/18,949230224
2016/05/19,950110072
2016/05/20,890218934
2016/05/21,805545170
2016/05/22,734326429
2016/05/23,730159456
2016/05/24,756078633
2016/05/25,878389327
2016/05/26,1000800406
2016/05/27,1181639102
2016/05/28,1284974348
2016/05/29,1236287302
2016/05/30,1153362523
2016/05/31,1144214349
2016/06/01,1090599468
2016/06/02,1067659588
2016/06/03,1006245293
2016/06/04,919460476
2016/06/05,892301781
2016/06/06,896111067
2016/06/07,919131636
2016/06/08,927209586
2016/06/09,942166960
2016/06/10,982418056
2016/06/11,965078974
2016/06/12,1111321660
2016/06/13,1225889507
2016/06/14,1250740568
2016/06/15,1257311287
2016/06/16,1346593614
2016/06/17,1411267599
2016/06/18,1398488394
2016/06/19,1346173630
2016/06/20,1390209098
2016/06/21,1429685428
2016/06/22,1428706333
2016/06/23,1455961453
2016/06/24,1475287937
2016/06/25,1374520880
2016/06/26,1245803559
2016/06/27,1193284166
2016/06/28,1127998496
2016/06/29,1065410229
2016/06/30,1047986052
2016/07/01,1051294040
2016/07/02,1040905542
2016/07/03,999544765
2016/07/04,1060307707
2016/07/05,1058390210
2016/07/06,1038464223
2016/07/07,1126803628
2016/07/08,1104577769
2016/07/09,1045994676
2016/07/10,958935876
2016/07/11,954017328
2016/07/12,970876270
2016/07/13,961926636
2016/07/14,928926610
2016/07/15,1053835114
2016/07/16,1006094066
2016/07/17,1012528034
2016/07/18,996778453
2016/07/19,993239002
2016/07/20,993637275
2016/07/21,978888183
2016/07/22,980607546
2016/07/23,919324742
2016/07/24,914761056
2016/07/25,881755070
2016/07/26,931705424
2016/07/27,987894803
2016/07/28,1007203982
2016/07/29,995327878
2016/07/30,881286649
2016/07/31,854529806
2016/08/01,825576192
2016/08/02,997134934
2016/08/03,957539246
2016/08/04,1023801241
2016/08/05,1004521825
2016/08/06,893248831
2016/08/07,821738193
2016/08/08,780366896
2016/08/09,815449673
2016/08/10,839214519
2016/08/11,825532221
2016/08/12,826381801
2016/08/13,771975777
2016/08/14,723522784
2016/08/15,756096711
2016/08/16,829196080
2016/08/17,823736121
2016/08/18,860871564
2016/08/19,859716766
2016/08/20,872661713
2016/08/21,793630560
2016/08/22,832106276
2016/08/23,876785387
2016/08/24,918368675
2016/08/25,936417508
2016/08/26,949762866
2016/08/27,881545186
2016/08/28,803117999
2016/08/29,788393414
2016/08/30,777345730
2016/08/31,781782334
2016/09/01,774671749
2016/09/02,749313164
2016/09/03,720222721
2016/09/04,657408876
2016/09/05,694307702
2016/09/06,705420026
2016/09/07,710940135
2016/09/08,721470108
2016/09/09,750191925
2016/09/10,717412190
2016/09/11,688250939
2016/09/12,702856099
2016/09/13,725423560
2016/09/14,726635043
2016/09/15,702524505
2016/09/16,743220688
2016/09/17,686130169
2016/09/18,649731188
2016/09/19,656521619
2016/09/20,727662877
2016/09/21,740535841
2016/09/22,797887380
2016/09/23,811409125
2016/09/24,762176739
2016/09/25,764161065
2016/09/26,853329285
2016/09/27,822033980
2016/09/28,928437578
2016/09/29,900421905
2016/09/30,971373108
2016/10/01,909023893
2016/10/02,826609253
2016/10/03,864408233
2016/10/04,873265241
2016/10/05,910780366
2016/10/06,959913759
2016/10/07,995073534
2016/10/08,1040760030
2016/10/09,1150801623
2016/10/10,1190268654
2016/10/11,1251529443
2016/10/12,1297256023
2016/10/13,1155722618
2016/10/14,1144355418
2016/10/15,1332701226
2016/10/16,1336656454
2016/10/17,1244696032
2016/10/18,1262965746
2016/10/19,1210391836
2016/10/20,1239944437
2016/10/21,1385371193
2016/10/22,1206546789
2016/10/23,1166965982
2016/10/24,1421424625
2016/10/25,1523198430
2016/10/26,1458591825
2016/10/27,1626712782
2016/10/28,1432268022
2016/10/29,1292150475
2016/10/30,1169798982
2016/10/31,1137504476
2016/11/01,1129818387
2016/11/02,1654576855
2016/11/03,2397643027
2016/11/04,2757523418
2016/11/05,3039375647
2016/11/06,3169297070
2016/11/07,3092732490
2016/11/08,2870899278
2016/11/09,2577702655
2016/11/10,2205614497
2016/11/11,1856906681
2016/11/12,1533663565
2016/11/13,1305930361
2016/11/14,1188434358
2016/11/15,1149997721
2016/11/16,1156132053
2016/11/17,1107934518
2016/11/18,1053745523
2016/11/19,967869056
2016/11/20,905528139
2016/11/21,919676222
2016/11/22,943273050
2016/11/23,972841206
2016/11/24,1026609760
2016/11/25,999876529
2016/11/26,925351973
2016/11/27,829808749
2016/11/28,834699170
2016/11/29,843469563
2016/11/30,847135528
2016/12/01,865212502
2016/12/02,949541539
2016/12/03,888878046
2016/12/04,811757612
2016/12/05,888718371
2016/12/06,934753563
2016/12/07,946368904
2016/12/08,936059819
2016/12/09,938079607
2016/12/10,886778618
2016/12/11,823606167
2016/12/12,865486574
2016/12/13,895860089
2016/12/14,944563228
2016/12/15,1051891561
2016/12/16,1104657445
2016/12/17,1037018196
2016/12/18,989853448
2016/12/19,995561412
2016/12/20,1030046400
2016/12/21,1269078407
2016/12/22,1317223705
2016/12/23,1418589989
2016/12/24,1309256748
2016/12/25,1161271940
2016/12/26,1122935592
2016/12/27,1134805201
2016/12/28,1170693878
2016/12/29,1200429336
2016/12/30,1272855866
2016/12/31,1191481993
2017/01/01,1098521593
2017/01/02,1123566585
2017/01/03,1240138666
2017/01/04,1396408222
2017/01/05,1619804925
2017/01/06,1638378819
2017/01/07,1526381317
2017/01/08,1344827744
2017/01/09,1328963852
2017/01/10,1328133543
2017/01/11,1690624341
2017/01/12,1700068146
2017/01/13,1622565529
2017/01/14,1396253671
2017/01/15,1240848874
2017/01/16,1197165786
2017/01/17,1223576505
2017/01/18,1196363774
2017/01/19,1156098375
2017/01/20,1126121685
2017/01/21,1047764372
2017/01/22,970432470
2017/01/23,977147411
2017/01/24,1030285740
2017/01/25,1074213481
2017/01/26,1034189378
2017/01/27,985067245
2017/01/28,901443669
2017/01/29,846891078
2017/01/30,859153127
2017/01/31,925876072
2017/02/01,1013091703
2017/02/02,1059767959
2017/02/03,1282207462
2017/02/04,1246304542
2017/02/05,1188733429
2017/02/06,1192835263
2017/02/07,1240033695
2017/02/08,1268462728
2017/02/09,1321155678
2017/02/10,1268955593
2017/02/11,1144694716
2017/02/12,1009049198
2017/02/13,1008971411
2017/02/14,1047784333
2017/02/15,1050319594
2017/02/16,1052566183
2017/02/17,1123195082
2017/02/18,1065988902
2017/02/19,1076500794
2017/02/20,1076389107
2017/02/21,1097517621
2017/02/22,1155522546
2017/02/23,1254246900
2017/02/24,1328819765
2017/02/25,1247003197
2017/02/26,1139261265
2017/02/27,1185713751
2017/02/28,1246137465
2017/03/01,1317955576
2017/03/02,1523873762
2017/03/03,1647665098
2017/03/04,1592328330
2017/03/05,1477528143
2017/03/06,1551857649
2017/03/07,1607134777
2017/03/08,1613280192
2017/03/09,1578964829
2017/03/10,1606244096
2017/03/11,1553057765
2017/03/12,1425270811
2017/03/13,1511031822
2017/03/14,1675360947
2017/03/15,1704904447
2017/03/16,1994944593
2017/03/17,2091745000
2017/03/18,1977048818
2017/03/19,1797319979
2017/03/20,1730509407
2017/03/21,1766234844
2017/03/22,1835009367
2017/03/23,1826734305
2017/03/24,2152575500
2017/03/25,2256200484
2017/03/26,1969891028
2017/03/27,1876108231
2017/03/28,1822872523
2017/03/29,1724030398
2017/03/30,1672990550
2017/03/31,1757526531
2017/04/01,1639163425
2017/04/02,1547821950
2017/04/03,1608453208
2017/04/04,1648621188
2017/04/05,1658857551
2017/04/06,1660491556
2017/04/07,1641480933
2017/04/08,1488529770
2017/04/09,1388800691
2017/04/10,1450141917
2017/04/11,1521000610
2017/04/12,1593956517
2017/04/13,1614552045
2017/04/14,1685260889
2017/04/15,1595209614
2017/04/16,1495248567
2017/04/17,1552548556
2017/04/18,1685540608
2017/04/19,1668376859
2017/04/20,1715097867
2017/04/21,1710952002
2017/04/22,1610581907
2017/04/23,1525041782
2017/04/24,1581300159
2017/04/25,1953988120
2017/04/26,2020948353
2017/04/27,2156602245
2017/04/28,2157826650
2017/04/29,2049387278
2017/04/30,1894036009
2017/05/01,1921122727
2017/05/02,2004402187
2017/05/03,2073104649
2017/05/04,2320820018
2017/05/05,2498379161
2017/05/06,2434960270
2017/05/07,2384463274
2017/05/08,2577974763
2017/05/09,2773603061
2017/05/10,2951676863
2017/05/11,3006931611
2017/05/12,2996687934
2017/05/13,2808457543
2017/05/14,2615205019
2017/05/15,2771904042
2017/05/16,2805550053
2017/05/17,3170083418
2017/05/18,3179893460
2017/05/19,3236992467
2017/05/20,3214085185
2017/05/21,3071524788
2017/05/22,3366551388
2017/05/23,3607645638
2017/05/24,4006334179
2017/05/25,4631092260
2017/05/26,4696524172
2017/05/27,4277723696
2017/05/28,4024484418
2017/05/29,4029578394
2017/05/30,4250211331
2017/05/31,4538654137
2017/06/01,5021741592
2017/06/02,5094028321
2017/06/03,5308812796
2017/06/04,5116136397
2017/06/05,5399067522
2017/06/06,5428706230
2017/06/07,5540018799
2017/06/08,5483399379
2017/06/09,5558536802
2017/06/10,5431157892
2017/06/11,5277098954
2017/06/12,5507490888
2017/06/13,5803126198
2017/06/14,5983464754
2017/06/15,5863672375
2017/06/16,5908653199
2017/06/17,5463274019
2017/06/18,5072166007
2017/06/19,5244165895
2017/06/20,5513599291
2017/06/21,5738115878
