Date,activeaddresses14var
2014/02/04,217457404
2014/02/05,220845935
2014/02/06,234824011
2014/02/07,245764519
2014/02/08,201122100
2014/02/09,187747626
2014/02/10,190088777
2014/02/11,188512206
2014/02/12,425068441
2014/02/13,423429140
2014/02/14,435060348
2014/02/15,392800429
2014/02/16,426899928
2014/02/17,443039300
2014/02/18,440431617
2014/02/19,454758621
2014/02/20,476148918
2014/02/21,489860951
2014/02/22,475074655
2014/02/23,373857416
2014/02/24,520325475
2014/02/25,587963726
2014/02/26,522433640
2014/02/27,520724528
2014/02/28,549461693
2014/03/01,495252407
2014/03/02,327247362
2014/03/03,532336018
2014/03/04,606173699
2014/03/05,598922437
2014/03/06,588583931
2014/03/07,583848952
2014/03/08,515803286
2014/03/09,473938996
2014/03/10,457984004
2014/03/11,444130807
2014/03/12,446672988
2014/03/13,440069485
2014/03/14,440233940
2014/03/15,584474938
2014/03/16,696196170
2014/03/17,529057477
2014/03/18,482504923
2014/03/19,460884912
2014/03/20,444091981
2014/03/21,455369739
2014/03/22,456904382
2014/03/23,506062855
2014/03/24,448985795
2014/03/25,429081456
2014/03/26,353389121
2014/03/27,324538764
2014/03/28,299300797
2014/03/29,303233355
2014/03/30,245265334
2014/03/31,216472875
2014/04/01,170837781
2014/04/02,172252400
2014/04/03,171041185
2014/04/04,151115910
2014/04/05,172085284
2014/04/06,146842155
2014/04/07,126771098
2014/04/08,127654198
2014/04/09,132530086
2014/04/10,132194411
2014/04/11,121430660
2014/04/12,180405068
2014/04/13,180648424
2014/04/14,192924009
2014/04/15,242804469
2014/04/16,250399779
2014/04/17,264099149
2014/04/18,291903692
2014/04/19,331351180
2014/04/20,314461910
2014/04/21,352606438
2014/04/22,372990906
2014/04/23,368313669
2014/04/24,346436383
2014/04/25,365238733
2014/04/26,351500993
2014/04/27,350790353
2014/04/28,327759668
2014/04/29,240585071
2014/04/30,203341680
2014/05/01,205471622
2014/05/02,217013396
2014/05/03,322024744
2014/05/04,319921915
2014/05/05,309014627
2014/05/06,270110913
2014/05/07,271206958
2014/05/08,269079988
2014/05/09,227885022
2014/05/10,226927342
2014/05/11,215516281
2014/05/12,205408484
2014/05/13,190358404
2014/05/14,182983482
2014/05/15,220334158
2014/05/16,210663870
2014/05/17,102514687
2014/05/18,127788235
2014/05/19,159826855
2014/05/20,214141421
2014/05/21,216243866
2014/05/22,215441642
2014/05/23,226989471
2014/05/24,277169582
2014/05/25,315381519
2014/05/26,309107578
2014/05/27,296696285
2014/05/28,308321570
2014/05/29,304924672
2014/05/30,311686419
2014/05/31,317273455
2014/06/01,345929290
2014/06/02,330561063
2014/06/03,320427109
2014/06/04,310672405
2014/06/05,318227396
2014/06/06,317126957
2014/06/07,230893461
2014/06/08,214486387
2014/06/09,216360315
2014/06/10,216331333
2014/06/11,204674377
2014/06/12,206146643
2014/06/13,180030420
2014/06/14,169098759
2014/06/15,144381689
2014/06/16,146187376
2014/06/17,141784740
2014/06/18,142565672
2014/06/19,139243951
2014/06/20,150095275
2014/06/21,108259361
2014/06/22,122311162
2014/06/23,124251782
2014/06/24,120699556
2014/06/25,121346108
2014/06/26,125112225
2014/06/27,122867947
2014/06/28,140730113
2014/06/29,137702917
2014/06/30,146877510
2014/07/01,149980905
2014/07/02,163653831
2014/07/03,160518561
2014/07/04,187377099
2014/07/05,280472267
2014/07/06,280497463
2014/07/07,304985769
2014/07/08,445409301
2014/07/09,457234730
2014/07/10,445948766
2014/07/11,444781335
2014/07/12,409408910
2014/07/13,424748291
2014/07/14,427278160
2014/07/15,426144609
2014/07/16,451012162
2014/07/17,458739227
2014/07/18,442357079
2014/07/19,422971480
2014/07/20,404462112
2014/07/21,406900842
2014/07/22,242717076
2014/07/23,192840063
2014/07/24,178508546
2014/07/25,162506797
2014/07/26,222011969
2014/07/27,150612105
2014/07/28,141452807
2014/07/29,139603476
2014/07/30,143369337
2014/07/31,143115169
2014/08/01,143452320
2014/08/02,156732287
2014/08/03,135610820
2014/08/04,133866160
2014/08/05,177925142
2014/08/06,234187401
2014/08/07,235689914
2014/08/08,235456633
2014/08/09,209224565
2014/08/10,226701108
2014/08/11,238631840
2014/08/12,249401926
2014/08/13,263362454
2014/08/14,278867963
2014/08/15,272694342
2014/08/16,181672858
2014/08/17,198379870
2014/08/18,178593065
2014/08/19,171413815
2014/08/20,156255679
2014/08/21,155659829
2014/08/22,143912676
2014/08/23,128073401
2014/08/24,157074081
2014/08/25,164734768
2014/08/26,160118606
2014/08/27,157291927
2014/08/28,150905081
2014/08/29,183269523
2014/08/30,196052124
2014/08/31,182847104
2014/09/01,178762848
2014/09/02,178686078
2014/09/03,186008820
2014/09/04,183804184
2014/09/05,183797427
2014/09/06,172921679
2014/09/07,342389779
2014/09/08,341644630
2014/09/09,342070463
2014/09/10,468769661
2014/09/11,479713099
2014/09/12,476196985
2014/09/13,530089650
2014/09/14,655344205
2014/09/15,655173734
2014/09/16,721216126
2014/09/17,699087563
2014/09/18,673581152
2014/09/19,700102488
2014/09/20,654272770
2014/09/21,492629292
2014/09/22,497201465
2014/09/23,497806743
2014/09/24,386705504
2014/09/25,380575451
2014/09/26,351796877
2014/09/27,286956156
2014/09/28,324858294
2014/09/29,328810928
2014/09/30,308931163
2014/10/01,331444033
2014/10/02,340398715
2014/10/03,330594489
2014/10/04,332707433
2014/10/05,529100557
2014/10/06,538985485
2014/10/07,539790532
2014/10/08,532257966
2014/10/09,539228243
2014/10/10,519085867
2014/10/11,535988800
2014/10/12,559129432
2014/10/13,551170844
2014/10/14,540849431
2014/10/15,535166029
2014/10/16,542822622
2014/10/17,520765364
2014/10/18,506521591
2014/10/19,432540864
2014/10/20,419670352
2014/10/21,424351593
2014/10/22,421434782
2014/10/23,409957564
2014/10/24,415298346
2014/10/25,345508650
2014/10/26,236150978
2014/10/27,250825262
2014/10/28,242565112
2014/10/29,238337347
2014/10/30,207917251
2014/10/31,190382838
2014/11/01,194695352
2014/11/02,400804066
2014/11/03,397875935
2014/11/04,397239663
2014/11/05,399701470
2014/11/06,406054040
2014/11/07,385788797
2014/11/08,471767432
2014/11/09,535912753
2014/11/10,531081165
2014/11/11,527499848
2014/11/12,533379800
2014/11/13,530540279
2014/11/14,534336684
2014/11/15,506397635
2014/11/16,394526594
2014/11/17,389404873
2014/11/18,389184338
2014/11/19,380788957
2014/11/20,375683284
2014/11/21,379854177
2014/11/22,332649777
2014/11/23,388363189
2014/11/24,391852077
2014/11/25,381704333
2014/11/26,383725753
2014/11/27,383698390
2014/11/28,371099540
2014/11/29,345587716
2014/11/30,552566798
2014/12/01,552739378
2014/12/02,597354613
2014/12/03,592298403
2014/12/04,592675140
2014/12/05,580701264
2014/12/06,536731102
2014/12/07,613414956
2014/12/08,613788095
2014/12/09,602853910
2014/12/10,561345289
2014/12/11,559328425
2014/12/12,583972411
2014/12/13,601989580
2014/12/14,559242437
2014/12/15,582885447
2014/12/16,592461317
2014/12/17,595924729
2014/12/18,587181606
2014/12/19,616894503
2014/12/20,574386381
2014/12/21,491892094
2014/12/22,503895995
2014/12/23,500973672
2014/12/24,584052557
2014/12/25,777541458
2014/12/26,835917849
2014/12/27,727901112
2014/12/28,699474156
2014/12/29,747382102
2014/12/30,730656197
2014/12/31,810804045
2015/01/01,1167024685
2015/01/02,1166194664
2015/01/03,1089872036
2015/01/04,1081686899
2015/01/05,1029636657
2015/01/06,955570091
2015/01/07,947940084
2015/01/08,875815740
2015/01/09,869778596
2015/01/10,1083029257
2015/01/11,959455894
2015/01/12,923305375
2015/01/13,984715635
2015/01/14,924266959
2015/01/15,411856629
2015/01/16,366192658
2015/01/17,473891720
2015/01/18,480885440
2015/01/19,478710785
2015/01/20,415360489
2015/01/21,315984486
2015/01/22,311758686
2015/01/23,370169353
2015/01/24,372537886
2015/01/25,755662737
2015/01/26,691859475
2015/01/27,689822211
2015/01/28,814210246
2015/01/29,843468873
2015/01/30,983479361
2015/01/31,988645498
2015/02/01,985960206
2015/02/02,1005233706
2015/02/03,998241204
2015/02/04,1000790936
2015/02/05,1023754267
2015/02/06,1023649048
2015/02/07,1087291537
2015/02/08,851438527
2015/02/09,789844970
2015/02/10,765756404
2015/02/11,718995245
2015/02/12,700650253
2015/02/13,800729265
2015/02/14,732868315
2015/02/15,1546470374
2015/02/16,1502084899
2015/02/17,1513768544
2015/02/18,1482194820
2015/02/19,1502649773
2015/02/20,1414217420
2015/02/21,1195429202
2015/02/22,1105220205
2015/02/23,1048384086
2015/02/24,1050760124
2015/02/25,1051438023
2015/02/26,1097586531
2015/02/27,1022847124
2015/02/28,1081198432
2015/03/01,435349264
2015/03/02,476750136
2015/03/03,457421543
2015/03/04,461567632
2015/03/05,361699426
2015/03/06,395735997
2015/03/07,345580706
2015/03/08,360148723
2015/03/09,359229063
2015/03/10,339013721
2015/03/11,301207935
2015/03/12,244066823
2015/03/13,243289457
2015/03/14,164418242
2015/03/15,136486067
2015/03/16,94896263
2015/03/17,116891333
2015/03/18,121796137
2015/03/19,137490094
2015/03/20,118618790
2015/03/21,119242538
2015/03/22,97683870
2015/03/23,100394872
2015/03/24,166227203
2015/03/25,228363041
2015/03/26,255916505
2015/03/27,259817378
2015/03/28,244779490
2015/03/29,363766811
2015/03/30,350315378
2015/03/31,343724596
2015/04/01,352959171
2015/04/02,336013517
2015/04/03,334905332
2015/04/04,341435431
2015/04/05,385144420
2015/04/06,382172982
2015/04/07,317063694
2015/04/08,234757530
2015/04/09,183180664
2015/04/10,160294152
2015/04/11,153996015
2015/04/12,96165525
2015/04/13,100898816
2015/04/14,102166971
2015/04/15,156146691
2015/04/16,199749965
2015/04/17,212498286
2015/04/18,214172849
2015/04/19,219940371
2015/04/20,215921280
2015/04/21,215876098
2015/04/22,225054951
2015/04/23,218891437
2015/04/24,217928685
2015/04/25,215340144
2015/04/26,235530415
2015/04/27,234285843
2015/04/28,235965072
2015/04/29,184553368
2015/04/30,142112505
2015/05/01,187166670
2015/05/02,216286559
2015/05/03,182413529
2015/05/04,176760798
2015/05/05,175158485
2015/05/06,178605861
2015/05/07,178605533
2015/05/08,253433615
2015/05/09,261917524
2015/05/10,276116615
2015/05/11,262866881
2015/05/12,267003710
2015/05/13,274699510
2015/05/14,286076148
2015/05/15,202834505
2015/05/16,192605318
2015/05/17,192674183
2015/05/18,199623830
2015/05/19,200552292
2015/05/20,195840589
2015/05/21,217106918
2015/05/22,136193096
2015/05/23,168265201
2015/05/24,250556771
2015/05/25,249836547
2015/05/26,248605280
2015/05/27,244372570
2015/05/28,224076300
2015/05/29,299925533
2015/05/30,522804017
2015/05/31,600194507
2015/06/01,659095337
2015/06/02,712007251
2015/06/03,702787854
2015/06/04,624410952
2015/06/05,585847221
2015/06/06,414181072
2015/06/07,406573203
2015/06/08,393693176
2015/06/09,391145157
2015/06/10,575996414
2015/06/11,521812059
2015/06/12,521222889
2015/06/13,439497967
2015/06/14,436834454
2015/06/15,490277098
2015/06/16,464520367
2015/06/17,563362029
2015/06/18,553898276
2015/06/19,534755616
2015/06/20,527814107
2015/06/21,498505447
2015/06/22,571817577
2015/06/23,552651039
2015/06/24,414498495
2015/06/25,574165034
2015/06/26,567774886
2015/06/27,604913841
2015/06/28,594909672
2015/06/29,497615885
2015/06/30,574027984
2015/07/01,478916245
2015/07/02,528620138
2015/07/03,548102978
2015/07/04,539064631
2015/07/05,563911988
2015/07/06,482857495
2015/07/07,516769928
2015/07/08,483298277
2015/07/09,214810266
2015/07/10,224866766
2015/07/11,240118416
2015/07/12,171446910
2015/07/13,140248049
2015/07/14,168940870
2015/07/15,294426153
2015/07/16,348223677
2015/07/17,496239014
2015/07/18,573526014
2015/07/19,569957266
2015/07/20,541046423
2015/07/21,540182571
2015/07/22,4831729503
2015/07/23,8315195502
2015/07/24,10898539283
2015/07/25,12665296256
2015/07/26,13644384644
2015/07/27,14361615552
2015/07/28,14425337044
2015/07/29,15048622525
2015/07/30,15099866287
2015/07/31,15816220349
2015/08/01,16357988675
2015/08/02,16310196898
2015/08/03,16295799362
2015/08/04,16633498880
2015/08/05,15894188139
2015/08/06,14088606887
2015/08/07,11541361897
2015/08/08,8371381985
2015/08/09,4548589388
2015/08/10,114451430
2015/08/11,146533534
2015/08/12,137635070
2015/08/13,152765699
2015/08/14,149880490
2015/08/15,144722980
2015/08/16,136373997
2015/08/17,136816289
2015/08/18,152200986
2015/08/19,86826843
2015/08/20,81894696
2015/08/21,81771311
2015/08/22,113773866
2015/08/23,118681097
2015/08/24,162372515
2015/08/25,148900436
2015/08/26,148252026
2015/08/27,139077146
2015/08/28,131475785
2015/08/29,324966097
2015/08/30,324486912
2015/08/31,332665308
2015/09/01,355503507
2015/09/02,354768553
2015/09/03,347538739
2015/09/04,413647766
2015/09/05,480314256
2015/09/06,484617781
2015/09/07,1328545211
2015/09/08,1470988644
2015/09/09,5598558672
2015/09/10,5600128611
2015/09/11,5599744306
2015/09/12,5552733538
2015/09/13,5720573858
2015/09/14,5729997694
2015/09/15,5756653984
2015/09/16,5737734912
2015/09/17,5731655015
2015/09/18,5891390830
2015/09/19,5716448371
2015/09/20,5870221324
2015/09/21,5235267324
2015/09/22,5450688075
2015/09/23,603593643
2015/09/24,420097469
2015/09/25,426518549
2015/09/26,401976479
2015/09/27,387657187
2015/09/28,390310338
2015/09/29,463599329
2015/09/30,438716745
2015/10/01,462017040
2015/10/02,454483413
2015/10/03,527055770
2015/10/04,507715584
2015/10/05,502831143
2015/10/06,334814706
2015/10/07,317786233
2015/10/08,296823520
2015/10/09,425527839
2015/10/10,474775844
2015/10/11,472641061
2015/10/12,477621891
2015/10/13,385974332
2015/10/14,349637492
2015/10/15,585470888
2015/10/16,612457494
2015/10/17,676721245
2015/10/18,692813427
2015/10/19,702447107
2015/10/20,982132979
2015/10/21,989988823
2015/10/22,987319572
2015/10/23,614416420
2015/10/24,706839139
2015/10/25,628951422
2015/10/26,621264424
2015/10/27,446913956
2015/10/28,303684781
2015/10/29,333101603
2015/10/30,283098964
2015/10/31,277617325
2015/11/01,219054774
2015/11/02,207644957
2015/11/03,413907503
2015/11/04,1017566118
2015/11/05,1047079718
2015/11/06,1024873768
2015/11/07,1115283185
2015/11/08,1101163455
2015/11/09,1116510846
2015/11/10,1047181030
2015/11/11,887387313
2015/11/12,918737845
2015/11/13,1024116487
2015/11/14,975447373
2015/11/15,970741221
2015/11/16,998605973
2015/11/17,992553842
2015/11/18,522111247
2015/11/19,484991205
2015/11/20,409289832
2015/11/21,363372243
2015/11/22,360520905
2015/11/23,380500452
2015/11/24,386395084
2015/11/25,386546132
2015/11/26,400103768
2015/11/27,428931616
2015/11/28,444334579
2015/11/29,502427827
2015/11/30,1286447692
2015/12/01,1326464112
2015/12/02,1406547496
2015/12/03,1379384508
2015/12/04,1365175893
2015/12/05,1667512115
2015/12/06,1731145323
2015/12/07,1630286360
2015/12/08,1722045270
2015/12/09,1912120656
2015/12/10,2090263948
2015/12/11,1756072612
2015/12/12,2346909928
2015/12/13,1540165363
2015/12/14,1887129207
2015/12/15,1864925777
2015/12/16,1840472441
2015/12/17,1344488498
2015/12/18,823198182
2015/12/19,894435802
2015/12/20,986192982
2015/12/21,937463027
2015/12/22,884270307
2015/12/23,889960387
2015/12/24,903352781
2015/12/25,1244228667
2015/12/26,1155237870
2015/12/27,1314892362
2015/12/28,1041850419
2015/12/29,1055730570
2015/12/30,1068612101
2015/12/31,1284793369
2016/01/01,2236905070
2016/01/02,1831630620
2016/01/03,1998329432
2016/01/04,1538793848
2016/01/05,1306672856
2016/01/06,1081470690
2016/01/07,852885508
2016/01/08,850821467
2016/01/09,984901426
2016/01/10,1006477772
2016/01/11,1087548998
2016/01/12,1145776549
2016/01/13,1135799454
2016/01/14,1084281455
2016/01/15,396790819
2016/01/16,701484816
2016/01/17,984656536
2016/01/18,1031856074
2016/01/19,1045000078
2016/01/20,3176772352
2016/01/21,3132666549
2016/01/22,3004931545
2016/01/23,3028572024
2016/01/24,2927660769
2016/01/25,2939786676
2016/01/26,3023037062
2016/01/27,2575012865
2016/01/28,2313395618
2016/01/29,1906263438
2016/01/30,1904377483
2016/01/31,2036721420
2016/02/01,2658842661
2016/02/02,3557250740
2016/02/03,2686085658
2016/02/04,2827893647
2016/02/05,2813634344
2016/02/06,2819746365
2016/02/07,2625228158
2016/02/08,2765781196
2016/02/09,2766205466
2016/02/10,2809327837
2016/02/11,2877416290
2016/02/12,3014920403
2016/02/13,3153901479
2016/02/14,2989762641
2016/02/15,2340615657
2016/02/16,441683821
2016/02/17,570528553
2016/02/18,540200528
2016/02/19,542761307
2016/02/20,556548712
2016/02/21,536888880
2016/02/22,505932560
2016/02/23,480171636
2016/02/24,506202416
2016/02/25,614869382
2016/02/26,559927226
2016/02/27,501740285
2016/02/28,493767091
2016/02/29,676788905
2016/03/01,645281073
2016/03/02,754529667
2016/03/03,761382771
2016/03/04,750001229
2016/03/05,753000650
2016/03/06,1464229522
2016/03/07,1911021185
2016/03/08,1940371748
2016/03/09,1878735231
2016/03/10,2023268995
2016/03/11,2196858593
2016/03/12,2772577083
2016/03/13,3037737222
2016/03/14,2734833913
2016/03/15,2493734299
2016/03/16,1971640124
2016/03/17,1563151811
2016/03/18,1244363480
2016/03/19,910693400
2016/03/20,889953735
2016/03/21,857869000
2016/03/22,852695118
2016/03/23,638588313
2016/03/24,637746475
2016/03/25,668773447
2016/03/26,641339724
2016/03/27,716250329
2016/03/28,1072742384
2016/03/29,2384029156
2016/03/30,2475184965
2016/03/31,2446786342
2016/04/01,2447215484
2016/04/02,2351568054
2016/04/03,2206197326
2016/04/04,2179755335
2016/04/05,2176408261
2016/04/06,1838801576
2016/04/07,1822135923
2016/04/08,1724858507
2016/04/09,1798588537
2016/04/10,1791972187
2016/04/11,1635157625
2016/04/12,841784476
2016/04/13,824411557
2016/04/14,770326992
2016/04/15,822958054
2016/04/16,860225680
2016/04/17,859757667
2016/04/18,885461957
2016/04/19,892762558
2016/04/20,882849411
2016/04/21,871624533
2016/04/22,813864160
2016/04/23,764025773
2016/04/24,500160880
2016/04/25,563205944
2016/04/26,429067229
2016/04/27,410732191
2016/04/28,407153443
2016/04/29,498874408
2016/04/30,472158525
2016/05/01,578219660
2016/05/02,573214758
2016/05/03,575962905
2016/05/04,575667448
2016/05/05,599991310
2016/05/06,597591995
2016/05/07,709178489
2016/05/08,907238491
2016/05/09,820058847
2016/05/10,731284303
2016/05/11,706283777
2016/05/12,697969092
2016/05/13,425490364
2016/05/14,403988848
2016/05/15,391566600
2016/05/16,506099480
2016/05/17,556766990
2016/05/18,763239873
2016/05/19,758211293
2016/05/20,748480425
2016/05/21,648900722
2016/05/22,461797551
2016/05/23,500635411
2016/05/24,645462837
2016/05/25,709267896
2016/05/26,708814381
2016/05/27,729054019
2016/05/28,693240045
2016/05/29,771659931
2016/05/30,1042013615
2016/05/31,1041994106
2016/06/01,1009862531
2016/06/02,951267936
2016/06/03,861935536
2016/06/04,875664439
2016/06/05,793317779
2016/06/06,799733755
2016/06/07,754070227
2016/06/08,737314159
2016/06/09,760506728
2016/06/10,759180368
2016/06/11,795559737
2016/06/12,446688931
2016/06/13,514981127
2016/06/14,576295453
2016/06/15,758275142
2016/06/16,948843718
2016/06/17,1146586399
2016/06/18,1058181100
2016/06/19,876012073
2016/06/20,845524013
2016/06/21,953150714
2016/06/22,841563995
2016/06/23,860064249
2016/06/24,830330658
2016/06/25,519981315
2016/06/26,471275656
2016/06/27,864493035
2016/06/28,1006827485
2016/06/29,1228969337
2016/06/30,1171157429
2016/07/01,1020719383
2016/07/02,1076610054
2016/07/03,1397409229
2016/07/04,1369551638
2016/07/05,997817210
2016/07/06,1115730295
2016/07/07,940930980
2016/07/08,853687777
2016/07/09,527535644
2016/07/10,698606141
2016/07/11,723530794
2016/07/12,708727899
2016/07/13,841485864
2016/07/14,733140186
2016/07/15,553824140
2016/07/16,556675973
2016/07/17,592076671
2016/07/18,505256787
2016/07/19,431403916
2016/07/20,432277610
2016/07/21,457186928
2016/07/22,465730999
2016/07/23,465690024
2016/07/24,343457923
2016/07/25,416675344
2016/07/26,562070340
2016/07/27,476099274
2016/07/28,486929713
2016/07/29,6289619810
2016/07/30,6682027543
2016/07/31,6775155812
2016/08/01,6937092584
2016/08/02,7411583536
2016/08/03,7621849112
2016/08/04,7722498172
2016/08/05,7748842564
2016/08/06,7756218116
2016/08/07,7716389784
2016/08/08,7934323407
2016/08/09,7850517172
2016/08/10,8344234155
2016/08/11,8562330138
2016/08/12,1953024847
2016/08/13,837119081
2016/08/14,944372862
2016/08/15,982958938
2016/08/16,1130059373
2016/08/17,1180509569
2016/08/18,1186894645
2016/08/19,1170588750
2016/08/20,967743840
2016/08/21,1006158350
2016/08/22,976685936
2016/08/23,969482248
2016/08/24,862521964
2016/08/25,936177969
2016/08/26,974616486
2016/08/27,975074557
2016/08/28,1318801094
2016/08/29,1278986815
2016/08/30,1119666639
2016/08/31,1048361766
2016/09/01,1049119407
2016/09/02,1048361492
2016/09/03,1040051726
2016/09/04,1074814674
2016/09/05,1105474587
2016/09/06,1143357071
2016/09/07,1207046750
2016/09/08,1150440931
2016/09/09,1130563951
2016/09/10,1153458469
2016/09/11,803023758
2016/09/12,832017976
2016/09/13,841573706
2016/09/14,829818911
2016/09/15,828730811
2016/09/16,831324054
2016/09/17,801997256
2016/09/18,992747595
2016/09/19,929018027
2016/09/20,962567525
2016/09/21,877612412
2016/09/22,877624476
2016/09/23,884023090
2016/09/24,830687543
2016/09/25,826122228
2016/09/26,928475987
2016/09/27,1035069239
2016/09/28,1079202475
2016/09/29,1102478553
2016/09/30,1316702704
2016/10/01,1308758588
2016/10/02,901538985
2016/10/03,1785316204
2016/10/04,2057535313
2016/10/05,2200076250
2016/10/06,2410482096
2016/10/07,2261843356
2016/10/08,2033967364
2016/10/09,1619092024
2016/10/10,1825724123
2016/10/11,1980658080
2016/10/12,1977298047
2016/10/13,2033555388
2016/10/14,2046714874
2016/10/15,2283230343
2016/10/16,2307732523
2016/10/17,1717862655
2016/10/18,1535609800
2016/10/19,1538846470
2016/10/20,1650159463
2016/10/21,1718382701
2016/10/22,1702764647
2016/10/23,1881910679
2016/10/24,2129016944
2016/10/25,2474778177
2016/10/26,3018366598
2016/10/27,4744405478
2016/10/28,4690059011
2016/10/29,4302002769
2016/10/30,4218984314
2016/10/31,4194212380
2016/11/01,4239759487
2016/11/02,3754303181
2016/11/03,3663143685
2016/11/04,3733959585
2016/11/05,3545348688
2016/11/06,2972317701
2016/11/07,2972561977
2016/11/08,3154442921
2016/11/09,3061713745
2016/11/10,1775681623
2016/11/11,1775122843
2016/11/12,1631084074
2016/11/13,1024176855
2016/11/14,1192268580
2016/11/15,1357698682
2016/11/16,1419654112
2016/11/17,1478943986
2016/11/18,1339527850
2016/11/19,1155684079
2016/11/20,838457446
2016/11/21,849756278
2016/11/22,692962123
2016/11/23,796613574
2016/11/24,1376755208
2016/11/25,1414246478
2016/11/26,1353698219
2016/11/27,992218256
2016/11/28,1274400056
2016/11/29,1274200789
2016/11/30,1282230887
2016/12/01,1295573287
2016/12/02,1624754732
2016/12/03,1645740249
2016/12/04,1432791204
2016/12/05,1434259991
2016/12/06,1651573849
2016/12/07,1814792188
2016/12/08,1743600915
2016/12/09,1917600582
2016/12/10,2564332918
2016/12/11,2715359924
2016/12/12,2718411559
2016/12/13,2722364592
2016/12/14,2762073709
2016/12/15,2801493959
2016/12/16,2550415977
2016/12/17,2593122603
2016/12/18,3117310020
2016/12/19,2935699487
2016/12/20,1901991762
2016/12/21,1605923596
2016/12/22,1800233785
2016/12/23,1820382589
2016/12/24,1881349745
2016/12/25,2928973192
2016/12/26,2927342500
2016/12/27,2973800421
2016/12/28,2992256219
2016/12/29,3063242957
2016/12/30,3117212380
2016/12/31,3057438148
2017/01/01,3676850806
2017/01/02,3862825824
2017/01/03,3758493348
2017/01/04,3441165249
2017/01/05,3119551897
2017/01/06,3767513940
2017/01/07,3558705201
2017/01/08,2249631890
2017/01/09,2343348071
2017/01/10,2402839974
2017/01/11,2458439685
2017/01/12,2461774870
2017/01/13,2481821443
2017/01/14,2672782441
2017/01/15,1967950155
2017/01/16,1788199252
2017/01/17,1795411933
2017/01/18,1739411535
2017/01/19,2183337686
2017/01/20,1702066825
2017/01/21,1621674920
2017/01/22,1722270939
2017/01/23,1685151445
2017/01/24,1791043068
2017/01/25,2114929682
2017/01/26,2481507468
2017/01/27,2500506325
2017/01/28,2088134531
2017/01/29,1463159656
2017/01/30,1258495937
2017/01/31,1218181217
2017/02/01,1867302398
2017/02/02,1759831048
2017/02/03,1803827864
2017/02/04,1740954628
2017/02/05,1149859760
2017/02/06,1113646475
2017/02/07,1203831105
2017/02/08,1169057826
2017/02/09,1258969139
2017/02/10,1265906161
2017/02/11,1316147137
2017/02/12,2147054386
2017/02/13,2089563738
2017/02/14,2076777025
2017/02/15,1471868525
2017/02/16,1496982087
2017/02/17,1490601511
2017/02/18,1562881811
2017/02/19,1803469861
2017/02/20,1784293274
2017/02/21,1574908187
2017/02/22,1542165026
2017/02/23,1215488526
2017/02/24,1914311077
2017/02/25,1950379153
2017/02/26,1182602882
2017/02/27,1186466238
2017/02/28,1209397097
2017/03/01,1175402777
2017/03/02,1127849551
2017/03/03,1285050001
2017/03/04,1529745140
2017/03/05,1162226684
2017/03/06,1189341653
2017/03/07,1398247851
2017/03/08,1304457305
2017/03/09,1325269718
2017/03/10,1183223362
2017/03/11,1180299345
2017/03/12,1799724018
2017/03/13,1693698646
2017/03/14,2016267810
2017/03/15,2017597622
2017/03/16,4556802994
2017/03/17,4731046011
2017/03/18,4570566358
2017/03/19,4580836148
2017/03/20,12814882405
2017/03/21,12543830168
2017/03/22,13051061106
2017/03/23,12944196602
2017/03/24,12904138614
2017/03/25,12880096014
2017/03/26,12671172795
2017/03/27,12943468226
2017/03/28,13231658142
2017/03/29,13122494276
2017/03/30,11320391038
2017/03/31,10938498080
2017/04/01,10663500056
2017/04/02,10586511095
2017/04/03,2625181051
2017/04/04,2643789644
2017/04/05,2570758535
2017/04/06,2622603881
2017/04/07,2615416205
2017/04/08,2622009313
2017/04/09,2237606619
2017/04/10,1521847619
2017/04/11,1402826350
2017/04/12,1381951610
2017/04/13,1611202064
2017/04/14,1477637779
2017/04/15,1468562872
2017/04/16,1981192520
2017/04/17,2084838256
2017/04/18,7974214336
2017/04/19,29388414969
2017/04/20,47024407959
2017/04/21,60299589467
2017/04/22,61044617090
2017/04/23,60422606702
2017/04/24,59316025946
2017/04/25,57577773506
2017/04/26,58828599023
2017/04/27,59487333846
2017/04/28,58135744596
2017/04/29,61171841559
2017/04/30,62390475453
2017/05/01,63018239441
2017/05/02,64522025927
2017/05/03,47269272863
2017/05/04,28886300231
2017/05/05,3702245272
2017/05/06,5567912384
2017/05/07,5239974609
2017/05/08,5314693227
2017/05/09,5237102275
2017/05/10,5330527351
2017/05/11,5107451807
2017/05/12,4692664372
2017/05/13,4619231423
2017/05/14,5535981145
2017/05/15,4807936930
2017/05/16,6129284590
2017/05/17,5574081111
2017/05/18,5182496470
2017/05/19,4257210047
2017/05/20,3679373989
2017/05/21,3708046538
2017/05/22,3267759509
2017/05/23,3996036964
2017/05/24,3680572518
2017/05/25,3277459051
2017/05/26,3199820808
2017/05/27,3303188131
2017/05/28,2646655622
2017/05/29,13868593242
2017/05/30,12890609191
2017/05/31,12996864631
2017/06/01,13033761014
2017/06/02,13065452972
2017/06/03,13844865422
2017/06/04,14079889777
2017/06/05,14210582979
2017/06/06,13551794766
2017/06/07,14102814190
2017/06/08,14092506467
2017/06/09,14151759171
2017/06/10,14039393508
2017/06/11,14698337551
2017/06/12,4369013718
2017/06/13,4121803914
2017/06/14,4083682252
2017/06/15,3984696412
2017/06/16,4010666053
