Date,activeaddresses7ema
2014/05/01,162914
2014/05/02,158121
2014/05/03,147865
2014/05/04,150073
2014/05/05,149588
2014/05/06,154292
2014/05/07,156181
2014/05/08,158834
2014/05/09,159947
2014/05/10,153865
2014/05/11,156777
2014/05/12,156283
2014/05/13,154591
2014/05/14,156174
2014/05/15,161389
2014/05/16,159924
2014/05/17,157055
2014/05/18,162220
2014/05/19,168064
2014/05/20,173828
2014/05/21,169863
2014/05/22,168187
2014/05/23,170265
2014/05/24,158981
2014/05/25,166096
2014/05/26,167348
2014/05/27,170313
2014/05/28,173831
2014/05/29,173344
2014/05/30,168129
2014/05/31,162760
2014/06/01,169904
2014/06/02,171289
2014/06/03,175357
2014/06/04,174414
2014/06/05,176801
2014/06/06,176217
2014/06/07,167279
2014/06/08,168870
2014/06/09,168256
2014/06/10,170988
2014/06/11,171959
2014/06/12,172844
2014/06/13,173125
2014/06/14,167292
2014/06/15,169637
2014/06/16,171727
2014/06/17,175162
2014/06/18,173444
2014/06/19,169854
2014/06/20,166278
2014/06/21,163216
2014/06/22,168479
2014/06/23,167276
2014/06/24,169458
2014/06/25,171014
2014/06/26,168132
2014/06/27,168131
2014/06/28,162065
2014/06/29,165025
2014/06/30,169523
2014/07/01,173808
2014/07/02,175934
2014/07/03,172351
2014/07/04,165591
2014/07/05,156440
2014/07/06,163399
2014/07/07,169135
2014/07/08,180457
2014/07/09,181571
2014/07/10,179008
2014/07/11,176929
2014/07/12,171239
2014/07/13,175580
2014/07/14,172369
2014/07/15,168747
2014/07/16,163360
2014/07/17,161498
2014/07/18,158878
2014/07/19,152302
2014/07/20,156434
2014/07/21,153604
2014/07/22,150442
2014/07/23,151882
2014/07/24,152217
2014/07/25,153532
2014/07/26,146459
2014/07/27,152352
2014/07/28,152346
2014/07/29,150577
2014/07/30,152552
2014/07/31,153299
2014/08/01,153256
2014/08/02,146955
2014/08/03,149522
2014/08/04,149694
2014/08/05,156920
2014/08/06,163194
2014/08/07,162379
2014/08/08,160181
2014/08/09,153177
2014/08/10,159112
2014/08/11,161887
2014/08/12,165486
2014/08/13,167633
2014/08/14,170018
2014/08/15,168403
2014/08/16,166258
2014/08/17,170630
2014/08/18,171406
2014/08/19,169961
2014/08/20,168498
2014/08/21,169723
2014/08/22,167728
2014/08/23,159643
2014/08/24,167356
2014/08/25,165109
2014/08/26,166180
2014/08/27,166804
2014/08/28,167657
2014/08/29,161964
2014/08/30,159194
2014/08/31,163889
2014/09/01,165368
2014/09/02,164878
2014/09/03,162083
2014/09/04,159977
2014/09/05,160488
2014/09/06,154966
2014/09/07,170996
2014/09/08,170807
2014/09/09,170618
2014/09/10,180166
2014/09/11,173842
2014/09/12,166888
2014/09/13,158891
2014/09/14,171756
2014/09/15,170712
2014/09/16,178132
2014/09/17,176209
2014/09/18,175132
2014/09/19,169031
2014/09/20,164153
2014/09/21,166041
2014/09/22,169057
2014/09/23,170156
2014/09/24,168537
2014/09/25,170864
2014/09/26,167492
2014/09/27,163515
2014/09/28,176795
2014/09/29,173346
2014/09/30,178810
2014/10/01,181421
2014/10/02,176200
2014/10/03,170739
2014/10/04,165269
2014/10/05,180438
2014/10/06,175994
2014/10/07,176492
2014/10/08,174974
2014/10/09,172291
2014/10/10,171890
2014/10/11,165660
2014/10/12,179333
2014/10/13,180220
2014/10/14,182886
2014/10/15,183613
2014/10/16,177049
2014/10/17,173629
2014/10/18,168408
2014/10/19,179842
2014/10/20,178536
2014/10/21,180159
2014/10/22,178822
2014/10/23,177395
2014/10/24,174707
2014/10/25,177786
2014/10/26,181099
2014/10/27,184272
2014/10/28,181421
2014/10/29,179797
2014/10/30,179681
2014/10/31,178883
2014/11/01,172075
2014/11/02,190055
2014/11/03,187138
2014/11/04,185994
2014/11/05,182665
2014/11/06,185977
2014/11/07,186749
2014/11/08,177249
2014/11/09,186456
2014/11/10,187222
2014/11/11,184294
2014/11/12,187684
2014/11/13,187187
2014/11/14,190192
2014/11/15,182033
2014/11/16,193496
2014/11/17,191465
2014/11/18,189324
2014/11/19,186347
2014/11/20,186919
2014/11/21,184876
2014/11/22,178351
2014/11/23,190277
2014/11/24,187799
2014/11/25,187199
2014/11/26,184214
2014/11/27,184678
2014/11/28,184968
2014/11/29,179937
2014/11/30,198594
2014/12/01,196747
2014/12/02,201381
2014/12/03,201742
2014/12/04,198304
2014/12/05,198559
2014/12/06,191148
2014/12/07,203403
2014/12/08,205876
2014/12/09,203091
2014/12/10,201818
2014/12/11,198140
2014/12/12,192762
2014/12/13,184916
2014/12/14,200904
2014/12/15,205736
2014/12/16,209160
2014/12/17,209029
2014/12/18,209826
2014/12/19,202914
2014/12/20,209766
2014/12/21,210258
2014/12/22,212777
2014/12/23,213317
2014/12/24,202652
2014/12/25,189178
2014/12/26,182778
2014/12/27,184661
2014/12/28,199576
2014/12/29,191804
2014/12/30,189397
2014/12/31,181594
2015/01/01,164945
2015/01/02,169824
2015/01/03,181417
2015/01/04,188440
2015/01/05,193367
2015/01/06,190361
2015/01/07,187195
2015/01/08,190032
2015/01/09,194758
2015/01/10,207423
2015/01/11,211501
2015/01/12,204993
2015/01/13,210162
2015/01/14,213909
2015/01/15,218915
2015/01/16,217275
2015/01/17,225745
2015/01/18,225492
2015/01/19,223763
2015/01/20,217440
2015/01/21,214052
2015/01/22,210563
2015/01/23,204860
2015/01/24,199492
2015/01/25,221758
2015/01/26,224708
2015/01/27,223614
2015/01/28,211739
2015/01/29,205612
2015/01/30,196063
2015/01/31,210055
2015/02/01,213388
2015/02/02,207551
2015/02/03,207707
2015/02/04,206029
2015/02/05,201636
2015/02/06,198174
2015/02/07,190881
2015/02/08,209496
2015/02/09,206759
2015/02/10,205962
2015/02/11,203903
2015/02/12,204541
2015/02/13,219038
2015/02/14,223859
2015/02/15,248065
2015/02/16,244089
2015/02/17,242885
2015/02/18,236433
2015/02/19,223464
2015/02/20,221413
2015/02/21,228026
2015/02/22,229483
2015/02/23,226456
2015/02/24,220578
2015/02/25,214828
2015/02/26,209903
2015/02/27,210609
2015/02/28,222240
2015/03/01,227186
2015/03/02,232366
2015/03/03,231206
2015/03/04,226540
2015/03/05,224322
2015/03/06,218177
2015/03/07,219030
2015/03/08,224298
2015/03/09,223647
2015/03/10,221133
2015/03/11,219084
2015/03/12,218990
2015/03/13,217540
2015/03/14,220018
2015/03/15,221262
2015/03/16,224209
2015/03/17,218137
2015/03/18,215646
2015/03/19,220103
2015/03/20,217146
2015/03/21,216868
2015/03/22,220382
2015/03/23,221700
2015/03/24,213126
2015/03/25,206479
2015/03/26,203432
2015/03/27,204043
2015/03/28,205025
2015/03/29,217600
2015/03/30,220047
2015/03/31,221265
2015/04/01,223373
2015/04/02,223488
2015/04/03,219953
2015/04/04,221467
2015/04/05,227488
2015/04/06,223652
2015/04/07,223801
2015/04/08,224477
2015/04/09,221569
2015/04/10,223641
2015/04/11,228428
2015/04/12,227527
2015/04/13,229200
2015/04/14,227328
2015/04/15,219715
2015/04/16,214279
2015/04/17,211574
2015/04/18,215705
2015/04/19,223573
2015/04/20,221616
2015/04/21,221033
2015/04/22,224293
2015/04/23,224511
2015/04/24,225586
2015/04/25,229654
2015/04/26,232298
2015/04/27,227444
2015/04/28,227462
2015/04/29,226287
2015/04/30,222985
2015/05/01,215245
2015/05/02,222907
2015/05/03,223109
2015/05/04,223143
2015/05/05,224671
2015/05/06,227656
2015/05/07,227445
2015/05/08,235473
2015/05/09,228776
2015/05/10,233097
2015/05/11,232395
2015/05/12,233155
2015/05/13,228941
2015/05/14,223788
2015/05/15,221915
2015/05/16,226682
2015/05/17,228640
2015/05/18,225906
2015/05/19,225754
2015/05/20,226258
2015/05/21,222265
2015/05/22,221945
2015/05/23,215903
2015/05/24,228058
2015/05/25,225881
2015/05/26,228076
2015/05/27,227640
2015/05/28,226839
2015/05/29,235588
2015/05/30,248564
2015/05/31,253030
2015/06/01,257490
2015/06/02,260875
2015/06/03,258667
2015/06/04,253089
2015/06/05,249059
2015/06/06,246203
2015/06/07,243571
2015/06/08,238374
2015/06/09,237813
2015/06/10,255044
2015/06/11,252100
2015/06/12,254384
2015/06/13,252658
2015/06/14,255768
2015/06/15,263153
2015/06/16,259881
2015/06/17,267348
2015/06/18,260665
2015/06/19,257516
2015/06/20,253307
2015/06/21,254335
2015/06/22,243234
2015/06/23,249944
2015/06/24,244758
2015/06/25,234405
2015/06/26,239880
2015/06/27,248272
2015/06/28,246731
2015/06/29,246597
2015/06/30,255151
2015/07/01,258336
2015/07/02,262876
2015/07/03,264053
2015/07/04,260977
2015/07/05,263746
2015/07/06,269758
2015/07/07,273237
2015/07/08,276560
2015/07/09,278283
2015/07/10,281146
2015/07/11,282669
2015/07/12,283080
2015/07/13,275958
2015/07/14,270751
2015/07/15,260880
2015/07/16,256432
2015/07/17,248010
2015/07/18,243529
2015/07/19,248450
2015/07/20,248530
2015/07/21,245554
2015/07/22,184166
2015/07/23,138124
2015/07/24,103593
2015/07/25,77695
2015/07/26,58271
2015/07/27,43703
2015/07/28,97497
2015/07/29,140742
2015/07/30,167193
2015/07/31,193145
2015/08/01,211624
2015/08/02,223791
2015/08/03,229786
2015/08/04,237377
2015/08/05,248186
2015/08/06,250636
2015/08/07,250202
2015/08/08,250480
2015/08/09,248074
2015/08/10,249516
2015/08/11,246190
2015/08/12,246196
2015/08/13,244140
2015/08/14,242175
2015/08/15,240831
2015/08/16,242258
2015/08/17,243190
2015/08/18,249231
2015/08/19,251831
2015/08/20,248766
2015/08/21,247459
2015/08/22,252640
2015/08/23,254091
2015/08/24,259130
2015/08/25,257863
2015/08/26,257299
2015/08/27,253917
2015/08/28,257107
2015/08/29,242444
2015/08/30,246001
2015/08/31,250953
2015/09/01,257298
2015/09/02,257611
2015/09/03,260038
2015/09/04,250735
2015/09/05,260197
2015/09/06,261265
2015/09/07,231184
2015/09/08,246776
2015/09/09,185082
2015/09/10,193040
2015/09/11,211431
2015/09/12,221807
2015/09/13,238350
2015/09/14,245749
2015/09/15,254497
2015/09/16,253761
2015/09/17,256805
2015/09/18,264554
2015/09/19,259404
2015/09/20,267433
2015/09/21,272310
2015/09/22,284308
2015/09/23,276735
2015/09/24,270621
2015/09/25,268236
2015/09/26,271107
2015/09/27,272617
2015/09/28,270716
2015/09/29,279648
2015/09/30,282675
2015/10/01,275969
2015/10/02,274585
2015/10/03,263563
2015/10/04,267635
2015/10/05,266029
2015/10/06,270010
2015/10/07,270720
2015/10/08,273033
2015/10/09,261669
2015/10/10,270866
2015/10/11,270231
2015/10/12,273122
2015/10/13,272122
2015/10/14,272536
2015/10/15,286890
2015/10/16,288640
2015/10/17,300345
2015/10/18,299875
2015/10/19,303064
2015/10/20,315566
2015/10/21,316139
2015/10/22,315280
2015/10/23,315319
2015/10/24,322157
2015/10/25,325405
2015/10/26,330466
2015/10/27,327080
2015/10/28,321617
2015/10/29,327330
2015/10/30,331030
2015/10/31,330054
2015/11/01,330837
2015/11/02,333553
2015/11/03,347637
2015/11/04,368648
2015/11/05,371895
2015/11/06,373224
2015/11/07,358340
2015/11/08,355521
2015/11/09,358144
2015/11/10,352590
2015/11/11,349998
2015/11/12,345361
2015/11/13,337349
2015/11/14,341811
2015/11/15,350618
2015/11/16,345976
2015/11/17,339431
2015/11/18,345439
2015/11/19,337869
2015/11/20,334017
2015/11/21,336087
2015/11/22,337822
2015/11/23,329607
2015/11/24,333457
2015/11/25,332387
2015/11/26,336916
2015/11/27,329137
2015/11/28,336911
2015/11/29,322842
2015/11/30,351676
2015/12/01,356113
2015/12/02,362458
2015/12/03,352696
2015/12/04,346557
2015/12/05,362567
2015/12/06,366847
2015/12/07,371084
2015/12/08,377335
2015/12/09,389258
2015/12/10,397580
2015/12/11,393259
2015/12/12,413576
2015/12/13,414298
2015/12/14,430136
2015/12/15,428714
2015/12/16,424932
2015/12/17,423154
2015/12/18,419748
2015/12/19,427420
2015/12/20,412011
2015/12/21,420687
2015/12/22,420322
2015/12/23,419058
2015/12/24,416718
2015/12/25,397812
2015/12/26,390936
2015/12/27,384002
2015/12/28,379676
2015/12/29,377273
2015/12/30,376271
2015/12/31,364682
2016/01/01,339571
2016/01/02,349402
2016/01/03,342632
2016/01/04,346908
2016/01/05,352939
2016/01/06,350149
2016/01/07,352588
2016/01/08,354590
2016/01/09,365910
2016/01/10,367956
2016/01/11,373813
2016/01/12,377549
2016/01/13,369815
2016/01/14,368435
2016/01/15,367033
2016/01/16,383794
2016/01/17,401953
2016/01/18,405202
2016/01/19,395139
2016/01/20,439035
2016/01/21,438249
2016/01/22,435227
2016/01/23,434310
2016/01/24,426714
2016/01/25,430810
2016/01/26,439774
2016/01/27,438003
2016/01/28,444684
2016/01/29,446841
2016/01/30,444066
2016/01/31,431773
2016/02/01,458943
2016/02/02,494277
2016/02/03,485105
2016/02/04,465484
2016/02/05,456606
2016/02/06,449892
2016/02/07,452559
2016/02/08,442074
2016/02/09,448290
2016/02/10,441721
2016/02/11,436514
2016/02/12,429004
2016/02/13,422227
2016/02/14,423144
2016/02/15,428279
2016/02/16,422706
2016/02/17,437033
2016/02/18,432562
2016/02/19,433552
2016/02/20,436483
2016/02/21,441193
2016/02/22,440703
2016/02/23,445793
2016/02/24,437051
2016/02/25,446658
2016/02/26,441111
2016/02/27,434808
2016/02/28,433974
2016/02/29,448306
2016/03/01,455612
2016/03/02,466349
2016/03/03,470868
2016/03/04,469967
2016/03/05,469812
2016/03/06,440828
2016/03/07,422618
2016/03/08,421080
2016/03/09,430223
2016/03/10,419117
2016/03/11,410939
2016/03/12,393678
2016/03/13,387114
2016/03/14,390889
2016/03/15,393178
2016/03/16,391983
2016/03/17,401608
2016/03/18,398737
2016/03/19,388857
2016/03/20,381204
2016/03/21,381900
2016/03/22,390183
2016/03/23,377781
2016/03/24,379224
2016/03/25,374288
2016/03/26,385387
2016/03/27,376057
2016/03/28,396696
2016/03/29,429635
2016/03/30,431312
2016/03/31,417007
2016/04/01,413963
2016/04/02,414877
2016/04/03,411228
2016/04/04,412713
2016/04/05,412286
2016/04/06,413737
2016/04/07,407270
2016/04/08,398972
2016/04/09,394191
2016/04/10,382845
2016/04/11,392903
2016/04/12,411638
2016/04/13,416805
2016/04/14,417961
2016/04/15,408305
2016/04/16,400656
2016/04/17,401131
2016/04/18,407546
2016/04/19,409714
2016/04/20,410263
2016/04/21,411583
2016/04/22,406519
2016/04/23,404742
2016/04/24,404145
2016/04/25,414158
2016/04/26,422312
2016/04/27,422896
2016/04/28,421804
2016/04/29,432432
2016/04/30,420005
2016/05/01,408918
2016/05/02,412445
2016/05/03,414809
2016/05/04,414223
2016/05/05,409866
2016/05/06,405414
2016/05/07,396969
2016/05/08,387147
2016/05/09,394365
2016/05/10,402213
2016/05/11,404130
2016/05/12,406434
2016/05/13,403250
2016/05/14,402895
2016/05/15,397012
2016/05/16,409561
2016/05/17,416121
2016/05/18,427022
2016/05/19,420503
2016/05/20,414702
2016/05/21,414854
2016/05/22,409466
2016/05/23,416521
2016/05/24,427987
2016/05/25,433600
2016/05/26,428649
2016/05/27,435626
2016/05/28,435803
2016/05/29,419105
2016/05/30,437524
2016/05/31,437087
2016/06/01,440544
2016/06/02,440260
2016/06/03,440967
2016/06/04,433470
2016/06/05,427666
2016/06/06,432304
2016/06/07,434910
2016/06/08,434362
2016/06/09,441986
2016/06/10,445502
2016/06/11,437771
2016/06/12,439254
2016/06/13,454805
2016/06/14,459619
2016/06/15,469059
2016/06/16,477682
2016/06/17,485602
2016/06/18,488185
2016/06/19,477112
2016/06/20,475137
2016/06/21,485917
2016/06/22,479815
2016/06/23,483909
2016/06/24,480407
2016/06/25,483091
2016/06/26,475621
2016/06/27,457780
2016/06/28,451209
2016/06/29,440928
2016/06/30,441217
2016/07/01,443376
2016/07/02,434644
2016/07/03,421974
2016/07/04,426796
2016/07/05,426663
2016/07/06,417831
2016/07/07,411094
2016/07/08,407916
2016/07/09,405025
2016/07/10,391001
2016/07/11,400545
2016/07/12,398456
2016/07/13,389546
2016/07/14,391704
2016/07/15,391750
2016/07/16,396338
2016/07/17,390030
2016/07/18,398771
2016/07/19,397925
2016/07/20,397730
2016/07/21,401586
2016/07/22,402852
2016/07/23,400947
2016/07/24,393998
2016/07/25,406149
2016/07/26,416089
2016/07/27,418840
2016/07/28,419866
2016/07/29,343234
2016/07/30,334040
2016/07/31,355738
2016/08/01,378638
2016/08/02,401648
2016/08/03,413187
2016/08/04,419221
2016/08/05,419093
2016/08/06,411097
2016/08/07,405969
2016/08/08,421862
2016/08/09,424056
2016/08/10,440166
2016/08/11,445922
2016/08/12,443930
2016/08/13,435654
2016/08/14,425381
2016/08/15,434481
2016/08/16,449258
2016/08/17,453639
2016/08/18,447596
2016/08/19,442055
2016/08/20,444850
2016/08/21,430076
2016/08/22,437533
2016/08/23,441189
2016/08/24,447453
2016/08/25,435970
2016/08/26,430597
2016/08/27,425623
2016/08/28,407945
2016/08/29,418217
2016/08/30,431504
2016/08/31,435625
2016/09/01,433406
2016/09/02,433512
2016/09/03,426913
2016/09/04,415244
2016/09/05,427907
2016/09/06,436248
2016/09/07,446334
2016/09/08,442857
2016/09/09,439279
2016/09/10,430484
2016/09/11,422485
2016/09/12,431743
2016/09/13,442102
2016/09/14,439587
2016/09/15,436649
2016/09/16,434517
2016/09/17,439850
2016/09/18,419928
2016/09/19,421197
2016/09/20,433072
2016/09/21,439718
2016/09/22,437782
2016/09/23,433839
2016/09/24,431487
2016/09/25,423469
2016/09/26,437530
2016/09/27,450509
2016/09/28,453502
2016/09/29,455328
2016/09/30,466471
2016/10/01,461135
2016/10/02,447007
2016/10/03,477242
2016/10/04,488566
2016/10/05,493618
2016/10/06,504024
2016/10/07,504230
2016/10/08,499814
2016/10/09,486359
2016/10/10,472502
2016/10/11,487263
2016/10/12,481320
2016/10/13,473050
2016/10/14,470607
2016/10/15,456331
2016/10/16,442847
2016/10/17,450520
2016/10/18,456626
2016/10/19,448765
2016/10/20,472955
2016/10/21,483594
2016/10/22,474654
2016/10/23,458291
2016/10/24,476570
2016/10/25,498037
2016/10/26,513781
2016/10/27,546113
2016/10/28,534511
2016/10/29,515971
2016/10/30,489170
2016/10/31,495673
2016/11/01,506646
2016/11/02,507438
2016/11/03,509044
2016/11/04,500360
2016/11/05,494806
2016/11/06,487165
2016/11/07,498247
2016/11/08,519546
2016/11/09,525905
2016/11/10,525855
2016/11/11,519615
2016/11/12,516380
2016/11/13,504653
2016/11/14,518861
2016/11/15,531492
2016/11/16,535792
2016/11/17,539449
2016/11/18,541874
2016/11/19,537508
2016/11/20,532441
2016/11/21,536386
2016/11/22,531147
2016/11/23,541394
2016/11/24,562843
2016/11/25,570004
2016/11/26,572522
2016/11/27,556655
2016/11/28,572420
2016/11/29,571629
2016/11/30,564742
2016/12/01,559167
2016/12/02,576772
2016/12/03,585680
2016/12/04,583170
2016/12/05,588441
2016/12/06,609162
2016/12/07,617721
2016/12/08,607847
2016/12/09,590761
2016/12/10,565214
2016/12/11,547777
2016/12/12,544009
2016/12/13,549199
2016/12/14,545806
2016/12/15,542922
2016/12/16,546776
2016/12/17,537059
2016/12/18,519644
2016/12/19,532100
2016/12/20,544449
2016/12/21,563433
2016/12/22,573949
2016/12/23,570723
2016/12/24,548385
2016/12/25,514191
2016/12/26,519542
2016/12/27,533440
2016/12/28,539143
2016/12/29,547923
2016/12/30,554674
2016/12/31,546459
2017/01/01,515688
2017/01/02,536943
2017/01/03,538983
2017/01/04,550340
2017/01/05,550058
2017/01/06,571546
2017/01/07,572614
2017/01/08,558740
2017/01/09,547423
2017/01/10,558002
2017/01/11,549823
2017/01/12,543812
2017/01/13,536273
2017/01/14,524010
2017/01/15,511939
2017/01/16,512222
2017/01/17,521933
2017/01/18,535105
2017/01/19,556549
2017/01/20,564232
2017/01/21,561339
2017/01/22,544810
2017/01/23,546109
2017/01/24,560340
2017/01/25,573818
2017/01/26,587127
2017/01/27,591641
2017/01/28,582547
2017/01/29,578442
2017/01/30,570138
2017/01/31,570036
2017/02/01,596338
2017/02/02,593227
2017/02/03,596652
2017/02/04,595516
2017/02/05,589445
2017/02/06,581289
2017/02/07,593232
2017/02/08,593601
2017/02/09,605659
2017/02/10,597803
2017/02/11,584919
2017/02/12,557840
2017/02/13,557822
2017/02/14,566315
2017/02/15,565893
2017/02/16,563585
2017/02/17,574055
2017/02/18,583505
2017/02/19,566869
2017/02/20,567600
2017/02/21,572813
2017/02/22,568936
2017/02/23,576457
2017/02/24,599315
2017/02/25,602119
2017/02/26,599648
2017/02/27,588934
2017/02/28,592808
2017/03/01,592279
2017/03/02,596747
2017/03/03,607913
2017/03/04,588202
2017/03/05,594206
2017/03/06,586428
2017/03/07,602693
2017/03/08,608723
2017/03/09,612261
2017/03/10,621529
2017/03/11,617115
2017/03/12,589671
2017/03/13,587794
2017/03/14,608145
2017/03/15,611258
2017/03/16,561046
2017/03/17,586315
2017/03/18,601659
2017/03/19,605709
2017/03/20,516940
2017/03/21,542019
2017/03/22,575548
2017/03/23,581163
2017/03/24,597174
2017/03/25,587557
2017/03/26,573959
2017/03/27,558773
2017/03/28,591172
2017/03/29,593321
2017/03/30,605869
2017/03/31,595514
2017/04/01,598032
2017/04/02,598518
2017/04/03,616240
2017/04/04,609151
2017/04/05,623979
2017/04/06,626747
2017/04/07,631017
2017/04/08,612707
2017/04/09,606420
2017/04/10,604208
2017/04/11,622024
2017/04/12,619820
2017/04/13,602589
2017/04/14,611368
2017/04/15,612735
2017/04/16,591733
2017/04/17,577435
2017/04/18,509392
2017/04/19,382044
2017/04/20,286533
2017/04/21,214900
2017/04/22,310440
2017/04/23,371037
2017/04/24,412215
2017/04/25,463496
2017/04/26,511943
2017/04/27,530597
2017/04/28,543572
2017/04/29,585596
2017/04/30,589362
2017/05/01,586095
2017/05/02,609803
2017/05/03,604569
2017/05/04,641734
2017/05/05,622499
2017/05/06,663085
2017/05/07,665877
2017/05/08,689013
2017/05/09,684791
2017/05/10,668346
2017/05/11,655149
2017/05/12,657107
2017/05/13,667869
2017/05/14,700841
2017/05/15,700931
2017/05/16,661464
2017/05/17,668313
2017/05/18,667730
2017/05/19,674784
2017/05/20,688912
2017/05/21,692433
2017/05/22,687504
2017/05/23,711073
2017/05/24,709187
2017/05/25,711063
2017/05/26,712104
2017/05/27,719319
2017/05/28,720206
2017/05/29,611972
2017/05/30,643952
2017/05/31,663797
2017/06/01,677608
2017/06/02,674737
2017/06/03,706626
2017/06/04,687739
2017/06/05,676146
2017/06/06,684056
2017/06/07,706204
2017/06/08,708241
2017/06/09,690609
2017/06/10,673416
2017/06/11,643066
2017/06/12,638298
2017/06/13,645625
2017/06/14,641769
2017/06/15,656814
2017/06/16,654988
2017/06/17,638879
2017/06/18,615085
2017/06/19,614795
2017/06/20,623406
2017/06/21,621589
2017/06/22,618625
2017/06/23,616106
2017/06/24,602803
2017/06/25,566047
2017/06/26,571446
2017/06/27,574939
2017/06/28,589295
2017/06/29,571907
2017/06/30,580946
2017/07/01,574177
2017/07/02,561280
2017/07/03,563351
2017/07/04,572396
2017/07/05,565044
2017/07/06,557688
2017/07/07,583116
2017/07/08,572388
2017/07/09,543409
2017/07/10,570841
2017/07/11,599829
2017/07/12,607230
2017/07/13,599794
2017/07/14,588499
2017/07/15,582349
2017/07/16,568302
2017/07/17,573405
2017/07/18,597278
2017/07/19,605145
2017/07/20,596272
2017/07/21,601695
2017/07/22,591353
2017/07/23,556606
2017/07/24,567106
2017/07/25,568812
2017/07/26,565625
2017/07/27,568866
2017/07/28,572050
2017/07/29,570624
2017/07/30,544576
2017/07/31,559567
2017/08/01,522125
2017/08/02,520176
2017/08/03,509140
2017/08/04,531239
2017/08/05,544479
2017/08/06,523468
2017/08/07,542830
2017/08/08,584109
2017/08/09,590856
2017/08/10,598549
2017/08/11,609827
2017/08/12,602065
2017/08/13,601784
2017/08/14,594545
2017/08/15,629072
2017/08/16,614477
2017/08/17,649299
2017/08/18,638284
2017/08/19,634019
2017/08/20,600067
2017/08/21,575866
2017/08/22,530871
2017/08/23,579154
2017/08/24,557391
2017/08/25,546457
2017/08/26,537788
2017/08/27,566614
2017/08/28,567457
2017/08/29,586899
2017/08/30,614238
2017/08/31,626612
2017/09/01,634210
2017/09/02,630792
2017/09/03,598977
2017/09/04,613569
2017/09/05,627614
2017/09/06,646016
2017/09/07,647522
2017/09/08,660874
2017/09/09,629220
2017/09/10,593567
2017/09/11,601999
2017/09/12,609758
2017/09/13,614246
2017/09/14,611754
2017/09/15,636356
2017/09/16,621450
2017/09/17,584524
2017/09/18,577667
2017/09/19,494925
2017/09/20,504136
2017/09/21,531154
2017/09/22,534699
2017/09/23,520301
2017/09/24,505680
2017/09/25,520544
2017/09/26,547169
2017/09/27,554685
2017/09/28,581382
2017/09/29,602116
2017/09/30,582676
2017/10/01,568690
2017/10/02,605816
2017/10/03,622957
2017/10/04,596484
2017/10/05,585816
2017/10/06,614010
2017/10/07,603879
2017/10/08,592232
2017/10/09,605969
2017/10/10,626898
2017/10/11,635951
2017/10/12,646470
2017/10/13,656297
2017/10/14,672145
2017/10/15,688276
2017/10/16,696928
2017/10/17,708774
2017/10/18,708305
2017/10/19,726473
2017/10/20,730642
2017/10/21,723813
2017/10/22,741723
2017/10/23,744706
2017/10/24,765400
2017/10/25,774959
2017/10/26,750090
2017/10/27,710896
2017/10/28,533172
2017/10/29,399879
2017/10/30,299909
2017/10/31,224932
2017/11/01,168699
2017/11/02,126524
2017/11/03,94893
2017/11/04,71170
2017/11/05,53377
2017/11/06,40033
2017/11/07,224485
2017/11/08,354004
2017/11/09,470626
2017/11/10,526127
2017/11/11,528823
2017/11/12,505244
2017/11/13,570617
2017/11/14,610636
2017/11/15,622104
2017/11/16,466578
2017/11/17,560372
2017/11/18,600807
2017/11/19,651440
2017/11/20,697818
2017/11/21,734469
2017/11/22,737007
2017/11/23,761569
2017/11/24,769281
2017/11/25,786627
2017/11/26,787726
2017/11/27,814646
2017/11/28,825283
2017/11/29,866430
2017/11/30,883473
2017/12/01,902888
2017/12/02,879412
2017/12/03,871094
2017/12/04,901306
2017/12/05,918730
2017/12/06,957050
2017/12/07,935757
2017/12/08,943331
2017/12/09,953655
2017/12/10,955656
2017/12/11,961199
2017/12/12,963982
2017/12/13,995722
2017/12/14,1030081
2017/12/15,1031803
2017/12/16,1011333
2017/12/17,1011577
2017/12/18,1009909
2017/12/19,971193
2017/12/20,958137
2017/12/21,932678
2017/12/22,939396
2017/12/23,926770
2017/12/24,926532
2017/12/25,884441
2017/12/26,851709
2017/12/27,869123
2017/12/28,868294
2017/12/29,891146
2017/12/30,887026
2017/12/31,877262
2018/01/01,868545
2018/01/02,896948
2018/01/03,911072
2018/01/04,951197
2018/01/05,951269
2018/01/06,974235
2018/01/07,979353
2018/01/08,990259
2018/01/09,988986
2018/01/10,989095
2018/01/11,1011166
2018/01/12,1004482
2018/01/13,961939
2018/01/14,924760
2018/01/15,896942
2018/01/16,891350
2018/01/17,907798
2018/01/18,913818
2018/01/19,900103
2018/01/20,886795
2018/01/21,881272
2018/01/22,863310
2018/01/23,843500
2018/01/24,844634
2018/01/25,821174
2018/01/26,796826
2018/01/27,792175
2018/01/28,754462
2018/01/29,729220
2018/01/30,723788
2018/01/31,687828
2018/02/01,697580
2018/02/02,714059
2018/02/03,690773
2018/02/04,666904
2018/02/05,694455
2018/02/06,733113
2018/02/07,723535
2018/02/08,705472
2018/02/09,701457
2018/02/10,674374
2018/02/11,688350
2018/02/12,711590
2018/02/13,716145
2018/02/14,741080
2018/02/15,715896
2018/02/16,696309
2018/02/17,692397
2018/02/18,677158
2018/02/19,679887
2018/02/20,662449
2018/02/21,650637
2018/02/22,646407
2018/02/23,645702
2018/02/24,641206
2018/02/25,591680
2018/02/26,573045
