Date,transactions90var
2014/02/10,127670506
2014/02/11,127798841
2014/02/12,127446587
2014/02/13,127524558
2014/02/14,125826133
2014/02/15,124090751
2014/02/16,122005088
2014/02/17,112553816
2014/02/18,110363221
2014/02/19,110068022
2014/02/20,108676107
2014/02/21,108134475
2014/02/22,108301391
2014/02/23,107563901
2014/02/24,104228646
2014/02/25,95663743
2014/02/26,82261832
2014/02/27,74524117
2014/02/28,73379377
2014/03/01,72294463
2014/03/02,70561510
2014/03/03,71984288
2014/03/04,74223210
2014/03/05,70376734
2014/03/06,70054630
2014/03/07,70897792
2014/03/08,68620652
2014/03/09,68594640
2014/03/10,69119993
2014/03/11,71016315
2014/03/12,73011838
2014/03/13,74133945
2014/03/14,74019774
2014/03/15,72866147
2014/03/16,72517513
2014/03/17,72391837
2014/03/18,69192883
2014/03/19,69958889
2014/03/20,70690411
2014/03/21,71438349
2014/03/22,70523976
2014/03/23,69990888
2014/03/24,70139739
2014/03/25,70329505
2014/03/26,68988429
2014/03/27,68418415
2014/03/28,65796947
2014/03/29,65298824
2014/03/30,65082876
2014/03/31,62546930
2014/04/01,57576969
2014/04/02,56631299
2014/04/03,56567324
2014/04/04,54845210
2014/04/05,55314396
2014/04/06,57561326
2014/04/07,57556172
2014/04/08,57577502
2014/04/09,57236192
2014/04/10,56129676
2014/04/11,55239939
2014/04/12,56201392
2014/04/13,56844210
2014/04/14,56533683
2014/04/15,57076778
2014/04/16,56415477
2014/04/17,55988396
2014/04/18,54656831
2014/04/19,52865501
2014/04/20,55751993
2014/04/21,55693969
2014/04/22,57539779
2014/04/23,58344668
2014/04/24,58942441
2014/04/25,57997445
2014/04/26,58398411
2014/04/27,60238002
2014/04/28,60246080
2014/04/29,59875273
2014/04/30,59663760
2014/05/01,59738778
2014/05/02,58799643
2014/05/03,58330458
2014/05/04,59736143
2014/05/05,59592361
2014/05/06,61048748
2014/05/07,61018604
2014/05/08,60873798
2014/05/09,60874172
2014/05/10,60915557
2014/05/11,62759889
2014/05/12,63608352
2014/05/13,63631350
2014/05/14,63793748
2014/05/15,63798661
2014/05/16,63638852
2014/05/17,64542963
2014/05/18,67029515
2014/05/19,67052276
2014/05/20,67216660
2014/05/21,66993425
2014/05/22,67503598
2014/05/23,67535442
2014/05/24,69004100
2014/05/25,68957840
2014/05/26,66584220
2014/05/27,66013904
2014/05/28,66224343
2014/05/29,65943510
2014/05/30,65907469
2014/05/31,66978929
2014/06/01,65122440
2014/06/02,60754271
2014/06/03,60368527
2014/06/04,59982823
2014/06/05,59372462
2014/06/06,59423335
2014/06/07,61305851
2014/06/08,63628132
2014/06/09,62174685
2014/06/10,60455657
2014/06/11,59551675
2014/06/12,59021534
2014/06/13,58910937
2014/06/14,59827954
2014/06/15,60771134
2014/06/16,60036819
2014/06/17,59342558
2014/06/18,58727948
2014/06/19,57709784
2014/06/20,57983074
2014/06/21,59274198
2014/06/22,60465991
2014/06/23,59651933
2014/06/24,59362640
2014/06/25,58502881
2014/06/26,58308352
2014/06/27,57314639
2014/06/28,57711378
2014/06/29,59690452
2014/06/30,60316738
2014/07/01,60635342
2014/07/02,60613936
2014/07/03,60513532
2014/07/04,60101035
2014/07/05,60117093
2014/07/06,61211109
2014/07/07,60944495
2014/07/08,61511813
2014/07/09,61572973
2014/07/10,61508159
2014/07/11,59193971
2014/07/12,58660337
2014/07/13,59165843
2014/07/14,57974816
2014/07/15,58641755
2014/07/16,58668537
2014/07/17,58492141
2014/07/18,57603599
2014/07/19,55638004
2014/07/20,56676212
2014/07/21,54055807
2014/07/22,52811060
2014/07/23,51859081
2014/07/24,50858663
2014/07/25,49711470
2014/07/26,49048846
2014/07/27,50197975
2014/07/28,50181253
2014/07/29,50166296
2014/07/30,50246694
2014/07/31,50779151
2014/08/01,50318145
2014/08/02,49657426
2014/08/03,50248446
2014/08/04,48162363
2014/08/05,48760931
2014/08/06,51859752
2014/08/07,52304207
2014/08/08,52217849
2014/08/09,51118970
2014/08/10,49864528
2014/08/11,51210707
2014/08/12,52901072
2014/08/13,53143376
2014/08/14,55985613
2014/08/15,56106996
2014/08/16,54364711
2014/08/17,54468404
2014/08/18,54705637
2014/08/19,55795803
2014/08/20,55909235
2014/08/21,55984468
2014/08/22,54867340
2014/08/23,54863874
2014/08/24,55244177
2014/08/25,55419458
2014/08/26,55483113
2014/08/27,56799140
2014/08/28,57052638
2014/08/29,55841384
2014/08/30,55091372
2014/08/31,55502321
2014/09/01,55603550
2014/09/02,56312863
2014/09/03,56912083
2014/09/04,57400927
2014/09/05,55720731
2014/09/06,52897232
2014/09/07,52851881
2014/09/08,54261640
2014/09/09,57509910
2014/09/10,58182053
2014/09/11,58197478
2014/09/12,56900894
2014/09/13,55679247
2014/09/14,55642553
2014/09/15,57409986
2014/09/16,62725039
2014/09/17,65034644
2014/09/18,65747749
2014/09/19,63444263
2014/09/20,60661339
2014/09/21,60717067
2014/09/22,61210980
2014/09/23,62493365
2014/09/24,63001409
2014/09/25,64402050
2014/09/26,63031263
2014/09/27,59620302
2014/09/28,59743621
2014/09/29,60992136
2014/09/30,62291409
2014/10/01,63524064
2014/10/02,63046764
2014/10/03,60155110
2014/10/04,57409382
2014/10/05,57291756
2014/10/06,58348589
2014/10/07,59669623
2014/10/08,60744153
2014/10/09,62012447
2014/10/10,61055425
2014/10/11,58162310
2014/10/12,58064895
2014/10/13,58812929
2014/10/14,60294164
2014/10/15,60702161
2014/10/16,60796523
2014/10/17,59672491
2014/10/18,56274934
2014/10/19,56399599
2014/10/20,58101757
2014/10/21,59460259
2014/10/22,60326515
2014/10/23,60579501
2014/10/24,58870176
2014/10/25,54912890
2014/10/26,54468596
2014/10/27,55241860
2014/10/28,57954586
2014/10/29,63255007
2014/10/30,67784045
2014/10/31,66427663
2014/11/01,62536076
2014/11/02,62496429
2014/11/03,65889194
2014/11/04,67653584
2014/11/05,70499199
2014/11/06,75060398
2014/11/07,74327806
2014/11/08,71499363
2014/11/09,71504554
2014/11/10,73907403
2014/11/11,75352908
2014/11/12,80147461
2014/11/13,83930385
2014/11/14,84931293
2014/11/15,82575200
2014/11/16,82532393
2014/11/17,84503227
2014/11/18,86171807
2014/11/19,87218160
2014/11/20,88548040
2014/11/21,85322844
2014/11/22,81192553
2014/11/23,80771621
2014/11/24,81633729
2014/11/25,82648744
2014/11/26,82756042
2014/11/27,82716370
2014/11/28,80830015
2014/11/29,76634832
2014/11/30,76720433
2014/12/01,80790014
2014/12/02,85493775
2014/12/03,89827506
2014/12/04,92927050
2014/12/05,91824863
2014/12/06,87928357
2014/12/07,88013398
2014/12/08,89387267
2014/12/09,90133841
2014/12/10,88964339
2014/12/11,87667713
2014/12/12,83709680
2014/12/13,82119453
2014/12/14,82092438
2014/12/15,83778173
2014/12/16,88460750
2014/12/17,91807496
2014/12/18,92546203
2014/12/19,91183825
2014/12/20,86160420
2014/12/21,85389180
2014/12/22,87474202
2014/12/23,90179576
2014/12/24,90010089
2014/12/25,91269810
2014/12/26,87567582
2014/12/27,83432509
2014/12/28,83723943
2014/12/29,83486433
2014/12/30,83369069
2014/12/31,82417555
2015/01/01,87864539
2015/01/02,85113711
2015/01/03,82420974
2015/01/04,82223600
2015/01/05,83755526
2015/01/06,83760406
2015/01/07,84232085
2015/01/08,90332845
2015/01/09,90113776
2015/01/10,89964041
2015/01/11,89857972
2015/01/12,91951415
2015/01/13,94400215
2015/01/14,97548663
2015/01/15,108345834
2015/01/16,107740743
2015/01/17,101826406
2015/01/18,101786005
2015/01/19,102967687
2015/01/20,103961397
2015/01/21,104502234
2015/01/22,103911403
2015/01/23,101564304
2015/01/24,98528442
2015/01/25,98373166
2015/01/26,102875331
2015/01/27,103933776
2015/01/28,103818804
2015/01/29,103826639
2015/01/30,100494492
2015/01/31,99139954
2015/02/01,100080979
2015/02/02,100136303
2015/02/03,100257063
2015/02/04,99929348
2015/02/05,99752660
2015/02/06,97100840
2015/02/07,94226501
2015/02/08,94610192
2015/02/09,97384758
2015/02/10,99107153
2015/02/11,99662684
2015/02/12,99610878
2015/02/13,103497784
2015/02/14,102438594
2015/02/15,102628474
2015/02/16,105062927
2015/02/17,106744563
2015/02/18,109461825
2015/02/19,108957400
2015/02/20,106986559
2015/02/21,105102705
2015/02/22,105204692
2015/02/23,106263657
2015/02/24,108132861
2015/02/25,109916173
2015/02/26,110581055
2015/02/27,109942696
2015/02/28,109489959
2015/03/01,109193303
2015/03/02,110479149
2015/03/03,113933257
2015/03/04,113960736
2015/03/05,114898766
2015/03/06,113646929
2015/03/07,110301429
2015/03/08,110524755
2015/03/09,112417558
2015/03/10,114154522
2015/03/11,114041671
2015/03/12,112756652
2015/03/13,109698362
2015/03/14,107819916
2015/03/15,108566794
2015/03/16,109485944
2015/03/17,109629732
2015/03/18,110033655
2015/03/19,111853071
2015/03/20,112449977
2015/03/21,110061178
2015/03/22,110082936
2015/03/23,111398526
2015/03/24,109946859
2015/03/25,102472072
2015/03/26,99338878
2015/03/27,96088272
2015/03/28,92648734
2015/03/29,91402832
2015/03/30,91712603
2015/03/31,92451953
2015/04/01,83679943
2015/04/02,83116724
2015/04/03,81449124
2015/04/04,80633734
2015/04/05,80653500
2015/04/06,80928449
2015/04/07,81801682
2015/04/08,82740546
2015/04/09,86570677
2015/04/10,88561808
2015/04/11,88045344
2015/04/12,89281424
2015/04/13,92536755
2015/04/14,93696715
2015/04/15,89078716
2015/04/16,88542757
2015/04/17,88267800
2015/04/18,85893131
2015/04/19,86387729
2015/04/20,90319880
2015/04/21,92614156
2015/04/22,94439275
2015/04/23,95419406
2015/04/24,94006927
2015/04/25,92318828
2015/04/26,91742867
2015/04/27,94204636
2015/04/28,94250551
2015/04/29,96975538
2015/04/30,95095855
2015/05/01,93009647
2015/05/02,88310249
2015/05/03,88764590
2015/05/04,88115753
2015/05/05,89511358
2015/05/06,88587926
2015/05/07,87079479
2015/05/08,85032747
2015/05/09,81601484
2015/05/10,83110985
2015/05/11,84170985
2015/05/12,84741775
2015/05/13,83010155
2015/05/14,81459372
2015/05/15,81480362
2015/05/16,79805154
2015/05/17,82109597
2015/05/18,82198287
2015/05/19,82377877
2015/05/20,82092102
2015/05/21,82122278
2015/05/22,79932098
2015/05/23,79431722
2015/05/24,80125010
2015/05/25,80202989
2015/05/26,80533048
2015/05/27,80930752
2015/05/28,81807060
2015/05/29,85251318
2015/05/30,90052381
2015/05/31,90198883
2015/06/01,96841261
2015/06/02,103509631
2015/06/03,109863680
2015/06/04,111093037
2015/06/05,109751176
2015/06/06,108134858
2015/06/07,112784398
2015/06/08,112949426
2015/06/09,116216675
2015/06/10,123596123
2015/06/11,125537418
2015/06/12,128122705
2015/06/13,123447664
2015/06/14,123517151
2015/06/15,129330424
2015/06/16,131569665
2015/06/17,139574689
2015/06/18,143215735
2015/06/19,144791121
2015/06/20,142053629
2015/06/21,143246415
2015/06/22,142618757
2015/06/23,145053416
2015/06/24,144898561
2015/06/25,144262729
2015/06/26,140273430
2015/06/27,136805709
2015/06/28,137705459
2015/06/29,139978275
2015/06/30,163491759
2015/07/01,177084205
2015/07/02,188733884
2015/07/03,188591330
2015/07/04,186401903
2015/07/05,186583627
2015/07/06,231239801
2015/07/07,301180010
2015/07/08,389773017
2015/07/09,457255003
2015/07/10,523851363
2015/07/11,570881830
2015/07/12,665649022
2015/07/13,685234067
2015/07/14,684446100
2015/07/15,680646472
2015/07/16,678261029
2015/07/17,673702624
2015/07/18,667192513
2015/07/19,667215284
2015/07/20,667276345
2015/07/21,669220625
2015/07/22,669916289
2015/07/23,669732272
2015/07/24,665888722
2015/07/25,662101451
2015/07/26,669584598
2015/07/27,669358180
2015/07/28,669324449
2015/07/29,675157286
2015/07/30,670769438
2015/07/31,672146851
2015/08/01,665556667
2015/08/02,665719261
2015/08/03,665365823
2015/08/04,665768882
2015/08/05,666242742
2015/08/06,666364820
2015/08/07,659358566
2015/08/08,652193686
2015/08/09,661991672
2015/08/10,660708879
2015/08/11,659358230
2015/08/12,654821945
2015/08/13,651785905
2015/08/14,641917130
2015/08/15,636412385
2015/08/16,642197190
2015/08/17,640229842
2015/08/18,637505884
2015/08/19,630799033
2015/08/20,626426837
2015/08/21,612127148
2015/08/22,605975634
2015/08/23,611975976
2015/08/24,609391711
2015/08/25,606659050
2015/08/26,604784442
2015/08/27,604961696
2015/08/28,604949388
2015/08/29,600912456
2015/08/30,607921008
2015/08/31,607836324
2015/09/01,608163458
2015/09/02,615396996
2015/09/03,613440238
2015/09/04,606895847
2015/09/05,588182178
2015/09/06,588914560
2015/09/07,588800157
2015/09/08,588351401
2015/09/09,588178671
2015/09/10,588132091
2015/09/11,617149874
2015/09/12,612895502
2015/09/13,617160125
2015/09/14,634818224
2015/09/15,648823016
2015/09/16,666463279
2015/09/17,856879819
2015/09/18,859991914
2015/09/19,850260487
2015/09/20,853789669
2015/09/21,853621758
2015/09/22,850936693
2015/09/23,847019822
2015/09/24,845124104
2015/09/25,838476539
2015/09/26,829899656
2015/09/27,834826015
2015/09/28,828453238
2015/09/29,827534768
2015/09/30,826998280
2015/10/01,827152966
2015/10/02,820458653
2015/10/03,819102632
2015/10/04,806257730
2015/10/05,765210761
2015/10/06,709295622
2015/10/07,666131161
2015/10/08,620762706
2015/10/09,583869407
2015/10/10,508569444
2015/10/11,500591334
2015/10/12,501416113
2015/10/13,501279586
2015/10/14,502741625
2015/10/15,510080087
2015/10/16,513035096
2015/10/17,513641516
2015/10/18,514153979
2015/10/19,516907392
2015/10/20,520939576
2015/10/21,523463186
2015/10/22,524379183
2015/10/23,518660272
2015/10/24,505987712
2015/10/25,504001144
2015/10/26,504509207
2015/10/27,509076211
2015/10/28,519272770
2015/10/29,526731059
2015/10/30,538405277
2015/10/31,537709774
2015/11/01,541762962
2015/11/02,560531072
2015/11/03,593925069
2015/11/04,651490690
2015/11/05,673941313
2015/11/06,674656861
2015/11/07,656519182
2015/11/08,652972192
2015/11/09,655087101
2015/11/10,659271824
2015/11/11,661173842
2015/11/12,659018668
2015/11/13,642608810
2015/11/14,618357581
2015/11/15,612579833
2015/11/16,612826542
2015/11/17,612208245
2015/11/18,614408798
2015/11/19,608985588
2015/11/20,597932649
2015/11/21,574783067
2015/11/22,573447274
2015/11/23,569261703
2015/11/24,566359307
2015/11/25,561859753
2015/11/26,561603480
2015/11/27,550525105
2015/11/28,532608717
2015/11/29,531695613
2015/11/30,545447784
2015/12/01,557259726
2015/12/02,570077083
2015/12/03,554066874
2015/12/04,556336063
2015/12/05,553998022
2015/12/06,559165899
2015/12/07,574363395
2015/12/08,591315916
2015/12/09,637894723
2015/12/10,669610573
2015/12/11,705170491
2015/12/12,734126404
2015/12/13,747129613
2015/12/14,813436862
2015/12/15,865477846
2015/12/16,791663931
2015/12/17,833546813
2015/12/18,853338753
2015/12/19,865068250
2015/12/20,872462400
2015/12/21,923618316
2015/12/22,959667056
2015/12/23,987081216
2015/12/24,1001451582
2015/12/25,981112673
2015/12/26,951558313
2015/12/27,944825317
2015/12/28,939905189
2015/12/29,938016708
2015/12/30,929380034
2015/12/31,923354715
2016/01/01,919000733
2016/01/02,879518139
2016/01/03,867536391
2016/01/04,865043606
2016/01/05,856845673
2016/01/06,849335411
2016/01/07,824112746
2016/01/08,807186117
2016/01/09,762516884
2016/01/10,749600330
2016/01/11,740954933
2016/01/12,738448332
2016/01/13,738269526
2016/01/14,730991450
2016/01/15,718108924
2016/01/16,690913387
2016/01/17,691857516
2016/01/18,700983061
2016/01/19,696026436
2016/01/20,700230093
2016/01/21,712846505
2016/01/22,713000252
2016/01/23,691264662
2016/01/24,654534997
2016/01/25,667837377
2016/01/26,691890036
2016/01/27,714204848
2016/01/28,732898268
2016/01/29,744769745
2016/01/30,736183258
2016/01/31,735405048
2016/02/01,752324692
2016/02/02,785068777
2016/02/03,785646307
2016/02/04,785371110
2016/02/05,791512142
2016/02/06,776617239
2016/02/07,776089260
2016/02/08,784834519
2016/02/09,796431733
2016/02/10,810235214
2016/02/11,807853634
2016/02/12,792086239
2016/02/13,767633391
2016/02/14,755995585
2016/02/15,751716494
2016/02/16,749949079
2016/02/17,746716008
2016/02/18,734986632
2016/02/19,720155732
2016/02/20,677230069
2016/02/21,649963512
2016/02/22,646668752
2016/02/23,647840002
2016/02/24,642754414
2016/02/25,629089578
2016/02/26,616342074
2016/02/27,564883900
2016/02/28,573019353
2016/02/29,612005563
2016/03/01,669608154
2016/03/02,701874229
2016/03/03,694453621
2016/03/04,690603105
2016/03/05,693019541
2016/03/06,712523330
2016/03/07,716774157
2016/03/08,714461456
2016/03/09,716236309
2016/03/10,718696725
2016/03/11,721071587
2016/03/12,733365051
2016/03/13,756989912
2016/03/14,753630046
2016/03/15,750161841
2016/03/16,749059743
2016/03/17,748018449
2016/03/18,746718476
2016/03/19,752778058
2016/03/20,750701274
2016/03/21,745798288
2016/03/22,741639534
2016/03/23,742990719
2016/03/24,739573790
2016/03/25,743514847
2016/03/26,744590773
2016/03/27,754368588
2016/03/28,751673126
2016/03/29,745060488
2016/03/30,721441693
2016/03/31,653906529
2016/04/01,622447757
2016/04/02,585628763
2016/04/03,587161780
2016/04/04,582278793
2016/04/05,572316171
2016/04/06,572346113
2016/04/07,568099693
2016/04/08,561713702
2016/04/09,540629840
2016/04/10,542231691
2016/04/11,547109910
2016/04/12,555765475
2016/04/13,552310530
2016/04/14,550460442
2016/04/15,547543132
2016/04/16,554892422
2016/04/17,557103294
2016/04/18,553965310
2016/04/19,557706855
2016/04/20,556167835
2016/04/21,556070736
2016/04/22,552591823
2016/04/23,557979981
2016/04/24,562599397
2016/04/25,557903554
2016/04/26,573102839
2016/04/27,580892758
2016/04/28,595584614
2016/04/29,624903262
2016/04/30,613091270
2016/05/01,614739680
2016/05/02,605303084
2016/05/03,609472012
2016/05/04,615014455
2016/05/05,616633735
2016/05/06,620436377
2016/05/07,621058014
2016/05/08,623239073
2016/05/09,621173775
2016/05/10,628241407
2016/05/11,633685195
2016/05/12,636955938
2016/05/13,635073262
2016/05/14,628396675
2016/05/15,628557281
2016/05/16,637701424
2016/05/17,643300793
2016/05/18,649688230
2016/05/19,649963736
2016/05/20,649762572
2016/05/21,653793719
2016/05/22,653337686
2016/05/23,641814315
2016/05/24,654046129
2016/05/25,669173078
2016/05/26,669576574
2016/05/27,660518592
2016/05/28,658496078
2016/05/29,635907560
2016/05/30,585102703
2016/05/31,543663570
2016/06/01,549171017
2016/06/02,554707127
2016/06/03,554525465
2016/06/04,531333457
2016/06/05,528038161
2016/06/06,528624436
2016/06/07,529436361
2016/06/08,528589855
2016/06/09,530999512
2016/06/10,513376829
2016/06/11,470400268
2016/06/12,465467942
2016/06/13,480708905
2016/06/14,493173325
2016/06/15,515738624
2016/06/16,546689111
2016/06/17,547410719
2016/06/18,535711647
2016/06/19,532409173
2016/06/20,542751018
2016/06/21,543005426
2016/06/22,537927544
2016/06/23,519958621
2016/06/24,483270140
2016/06/25,445492429
2016/06/26,455793894
2016/06/27,450108047
2016/06/28,446607718
2016/06/29,444541852
2016/06/30,445051099
2016/07/01,431990793
2016/07/02,417178420
2016/07/03,437091284
2016/07/04,437393269
2016/07/05,437763368
2016/07/06,438127851
2016/07/07,437944704
2016/07/08,432411367
2016/07/09,433594445
2016/07/10,470123810
2016/07/11,465724210
2016/07/12,465603966
2016/07/13,465032902
2016/07/14,464422124
2016/07/15,448446817
2016/07/16,455947964
2016/07/17,482555207
2016/07/18,482145556
2016/07/19,482121590
2016/07/20,482230238
2016/07/21,481405015
2016/07/22,467881072
2016/07/23,459197141
2016/07/24,473815348
2016/07/25,467650662
2016/07/26,466922134
2016/07/27,460911098
2016/07/28,443689052
2016/07/29,445069777
2016/07/30,440706313
2016/07/31,448831584
2016/08/01,446261589
2016/08/02,455152955
2016/08/03,459513595
2016/08/04,459116136
2016/08/05,456421796
2016/08/06,452341152
2016/08/07,460191097
2016/08/08,455343292
2016/08/09,454446336
2016/08/10,460618156
2016/08/11,472327626
2016/08/12,473344413
2016/08/13,469239315
2016/08/14,469319222
2016/08/15,468440798
2016/08/16,479282578
2016/08/17,482978063
2016/08/18,485933175
2016/08/19,483814709
2016/08/20,470695872
2016/08/21,485053239
2016/08/22,478247595
2016/08/23,473732099
2016/08/24,476121884
2016/08/25,477795377
2016/08/26,469547492
2016/08/27,459586582
2016/08/28,482641873
2016/08/29,482501762
2016/08/30,491155113
2016/08/31,490248101
2016/09/01,491179001
2016/09/02,484691046
2016/09/03,490634000
2016/09/04,506627902
2016/09/05,506003248
2016/09/06,506496234
2016/09/07,513750168
2016/09/08,513550324
2016/09/09,512849047
2016/09/10,520214179
2016/09/11,527644845
2016/09/12,521041809
2016/09/13,508203113
2016/09/14,483755186
2016/09/15,472677630
2016/09/16,470289580
2016/09/17,470395790
2016/09/18,467610722
2016/09/19,457753335
2016/09/20,462029651
2016/09/21,460975952
2016/09/22,458596336
2016/09/23,457605540
2016/09/24,443637506
2016/09/25,449229651
2016/09/26,450698630
2016/09/27,455731804
2016/09/28,456753176
2016/09/29,461432228
2016/09/30,468204633
2016/10/01,448551834
2016/10/02,456255198
2016/10/03,472930646
2016/10/04,494453845
2016/10/05,517596316
2016/10/06,547498396
2016/10/07,553927807
2016/10/08,521437869
2016/10/09,523010308
2016/10/10,522777830
2016/10/11,539619437
2016/10/12,540068352
2016/10/13,539600603
2016/10/14,521837367
2016/10/15,491463326
2016/10/16,499834237
2016/10/17,501275220
2016/10/18,508683206
2016/10/19,515800434
2016/10/20,537649825
2016/10/21,543964073
2016/10/22,524472566
2016/10/23,536579925
2016/10/24,535225324
2016/10/25,535531725
2016/10/26,534873918
2016/10/27,644380039
2016/10/28,641388479
2016/10/29,626962440
2016/10/30,631486167
2016/10/31,627727430
2016/11/01,629461763
2016/11/02,647073586
2016/11/03,667674794
2016/11/04,658824109
2016/11/05,643871282
2016/11/06,643801428
2016/11/07,665193451
2016/11/08,710193323
2016/11/09,720934148
2016/11/10,738483801
2016/11/11,740758562
2016/11/12,729344294
2016/11/13,721380101
2016/11/14,731937762
2016/11/15,756407580
2016/11/16,790980157
2016/11/17,810240385
2016/11/18,821358139
2016/11/19,795276119
2016/11/20,795317913
2016/11/21,822558162
2016/11/22,849098087
2016/11/23,866455730
2016/11/24,955947377
2016/11/25,994379036
2016/11/26,961045824
2016/11/27,958382919
2016/11/28,993220673
2016/11/29,1015130727
2016/11/30,1042394355
2016/12/01,1039181559
2016/12/02,1053449879
2016/12/03,1030707390
2016/12/04,1026968058
2016/12/05,1035803814
2016/12/06,1094415317
2016/12/07,1133461682
2016/12/08,1137508720
2016/12/09,1106655538
2016/12/10,1052383744
2016/12/11,1037498784
2016/12/12,1039554164
2016/12/13,1053163827
2016/12/14,1062256890
2016/12/15,1052813696
2016/12/16,1044062568
2016/12/17,1003371546
2016/12/18,996604801
2016/12/19,1003654768
2016/12/20,1019545479
2016/12/21,1066235831
2016/12/22,1089973971
2016/12/23,1086839276
2016/12/24,1045789166
2016/12/25,1079260438
2016/12/26,1077587599
2016/12/27,1086382101
2016/12/28,1105913608
2016/12/29,1126306884
2016/12/30,1108473584
2016/12/31,1056497427
2017/01/01,1130170850
2017/01/02,1139576275
2017/01/03,1156759964
2017/01/04,1203732229
2017/01/05,1210861817
2017/01/06,1285140415
2017/01/07,1256152419
2017/01/08,1236723008
2017/01/09,1236919283
2017/01/10,1262519421
2017/01/11,1261797745
2017/01/12,1261641076
2017/01/13,1224820196
2017/01/14,1176800443
2017/01/15,1177718833
2017/01/16,1174302018
2017/01/17,1124752947
2017/01/18,1132677949
2017/01/19,1142250394
2017/01/20,1117102928
2017/01/21,1045663776
2017/01/22,1036717042
2017/01/23,1037931214
2017/01/24,1010769061
2017/01/25,990405418
2017/01/26,1002786603
2017/01/27,982250318
2017/01/28,941935104
2017/01/29,942060141
2017/01/30,941595772
2017/01/31,953141538
2017/02/01,1015570397
2017/02/02,1009918283
2017/02/03,1018212882
2017/02/04,989320784
2017/02/05,991474369
2017/02/06,1012637783
2017/02/07,1037481126
2017/02/08,1047262421
2017/02/09,1092035633
2017/02/10,1068972112
2017/02/11,1031653561
2017/02/12,1050669319
2017/02/13,1051407041
2017/02/14,1063834154
2017/02/15,1065983816
2017/02/16,1065802830
2017/02/17,1071486200
2017/02/18,1055551104
2017/02/19,1065404008
2017/02/20,1065234556
2017/02/21,1065062425
2017/02/22,1040321964
2017/02/23,1049567248
2017/02/24,1092427849
2017/02/25,1091494812
2017/02/26,1092150522
2017/02/27,1091631455
2017/02/28,1110819341
2017/03/01,1101525200
2017/03/02,1113502813
2017/03/03,1144763498
2017/03/04,1131874839
2017/03/05,1131553543
2017/03/06,1117839385
2017/03/07,1131161844
2017/03/08,1132871509
2017/03/09,1133944117
2017/03/10,1126189031
2017/03/11,1091565932
2017/03/12,1135001123
2017/03/13,1136331646
2017/03/14,1143127767
2017/03/15,1143504049
2017/03/16,1161559483
2017/03/17,1135666272
2017/03/18,1112553996
2017/03/19,1115836015
2017/03/20,1115970526
2017/03/21,1099169443
2017/03/22,1100427505
2017/03/23,1096639399
2017/03/24,1073401312
2017/03/25,1005437110
2017/03/26,1036570882
2017/03/27,1068496377
2017/03/28,1065127548
2017/03/29,1061417234
2017/03/30,1061491528
2017/03/31,1055131132
2017/04/01,940486480
2017/04/02,960443680
2017/04/03,957905859
2017/04/04,947624147
2017/04/05,958094500
2017/04/06,917247254
2017/04/07,918268216
2017/04/08,948944563
2017/04/09,970587488
2017/04/10,954619859
2017/04/11,956903710
2017/04/12,955950838
2017/04/13,988266497
2017/04/14,969579105
2017/04/15,945752513
2017/04/16,1000769454
2017/04/17,1016166432
2017/04/18,1018404137
2017/04/19,1023054572
2017/04/20,1023148144
2017/04/21,1043131815
2017/04/22,1021023190
2017/04/23,1011748188
2017/04/24,1053122226
2017/04/25,1067473099
2017/04/26,1085924575
2017/04/27,1083051294
2017/04/28,1071247520
2017/04/29,1083904590
2017/04/30,1067222346
2017/05/01,1063025788
2017/05/02,1041646178
2017/05/03,1034385585
2017/05/04,1070551144
2017/05/05,1074838523
2017/05/06,1138299860
2017/05/07,1109414712
2017/05/08,1159225740
2017/05/09,1176355374
2017/05/10,1145272012
2017/05/11,1143808249
2017/05/12,1145052966
2017/05/13,1131866359
2017/05/14,1199622639
2017/05/15,1209259820
2017/05/16,1245498502
2017/05/17,1252585667
2017/05/18,1243500634
2017/05/19,1252179865
2017/05/20,1275566561
2017/05/21,1286874461
2017/05/22,1298063443
2017/05/23,1357030145
2017/05/24,1367725103
2017/05/25,1375069667
2017/05/26,1380427850
2017/05/27,1385607895
2017/05/28,1386027431
2017/05/29,1383690015
2017/05/30,1409395673
2017/05/31,1404268614
2017/06/01,1391466657
2017/06/02,1388011052
2017/06/03,1386431951
2017/06/04,1395614002
2017/06/05,1384373355
2017/06/06,1384385877
2017/06/07,1405296276
2017/06/08,1404995698
2017/06/09,1404517152
2017/06/10,1360886093
2017/06/11,1414303363
2017/06/12,1419471020
2017/06/13,1419515268
2017/06/14,1408646618
2017/06/15,1408736802
2017/06/16,1404745569
2017/06/17,1435059891
2017/06/18,1511488262
2017/06/19,1517432250
2017/06/20,1518339086
2017/06/21,1519839801
2017/06/22,1525608421
2017/06/23,1510090997
2017/06/24,1498283784
2017/06/25,1596887872
2017/06/26,1606985590
2017/06/27,1617711996
2017/06/28,1619173670
2017/06/29,1648240303
2017/06/30,1640672501
2017/07/01,1669603185
2017/07/02,1767974702
2017/07/03,1770194375
2017/07/04,1775264285
2017/07/05,1805406851
2017/07/06,1849392876
2017/07/07,1829852282
2017/07/08,1852574483
2017/07/09,1960159045
2017/07/10,1968887678
2017/07/11,1972862359
2017/07/12,1945358529
2017/07/13,1963416762
2017/07/14,1998211302
2017/07/15,1982845271
2017/07/16,2040180674
