Date,transactions14mom
2014/05/05,9699
2014/05/06,-854
2014/05/07,-4123
2014/05/08,-3773
2014/05/09,-6345
2014/05/10,4225
2014/05/11,-14
2014/05/12,9860
2014/05/13,4309
2014/05/14,6157
2014/05/15,15240
2014/05/16,5361
2014/05/17,-677
2014/05/18,-1878
2014/05/19,-3712
2014/05/20,-5691
2014/05/21,-936
2014/05/22,4401
2014/05/23,6522
2014/05/24,-3519
2014/05/25,4967
2014/05/26,-7405
2014/05/27,-807
2014/05/28,2511
2014/05/29,-9501
2014/05/30,-221
2014/05/31,-1313
2014/06/01,5307
2014/06/02,315
2014/06/03,-1826
2014/06/04,-3857
2014/06/05,-6378
2014/06/06,-10442
2014/06/07,-1663
2014/06/08,-9233
2014/06/09,-7130
2014/06/10,-5239
2014/06/11,-9488
2014/06/12,-649
2014/06/13,-384
2014/06/14,1393
2014/06/15,-1321
2014/06/16,3833
2014/06/17,376
2014/06/18,-1143
2014/06/19,-4506
2014/06/20,-5008
2014/06/21,-68
2014/06/22,1752
2014/06/23,321
2014/06/24,1546
2014/06/25,1529
2014/06/26,-3311
2014/06/27,-1807
2014/06/28,792
2014/06/29,-4789
2014/06/30,2025
2014/07/01,-583
2014/07/02,2861
2014/07/03,423
2014/07/04,2133
2014/07/05,-1185
2014/07/06,2073
2014/07/07,4496
2014/07/08,5272
2014/07/09,4142
2014/07/10,3195
2014/07/11,-3848
2014/07/12,-913
2014/07/13,3320
2014/07/14,-7473
2014/07/15,2847
2014/07/16,-1164
2014/07/17,3351
2014/07/18,4562
2014/07/19,9574
2014/07/20,-151
2014/07/21,-501
2014/07/22,-3251
2014/07/23,-1615
2014/07/24,1677
2014/07/25,2414
2014/07/26,2902
2014/07/27,-419
2014/07/28,1968
2014/07/29,-10699
2014/07/30,554
2014/07/31,3546
2014/08/01,3868
2014/08/02,-4550
2014/08/03,1621
2014/08/04,3684
2014/08/05,5972
2014/08/06,13501
2014/08/07,3620
2014/08/08,6804
2014/08/09,4218
2014/08/10,5898
2014/08/11,10799
2014/08/12,15350
2014/08/13,9612
2014/08/14,9295
2014/08/15,5270
2014/08/16,12990
2014/08/17,6586
2014/08/18,4841
2014/08/19,1866
2014/08/20,-6565
2014/08/21,3246
2014/08/22,-1298
2014/08/23,-2986
2014/08/24,-1187
2014/08/25,-5636
2014/08/26,-4321
2014/08/27,-1181
2014/08/28,-10447
2014/08/29,-4584
2014/08/30,-6784
2014/08/31,-2486
2014/09/01,-2313
2014/09/02,-2792
2014/09/03,-1974
2014/09/04,-2347
2014/09/05,1052
2014/09/06,5759
2014/09/07,3648
2014/09/08,5865
2014/09/09,9179
2014/09/10,-2011
2014/09/11,-2599
2014/09/12,-214
2014/09/13,33
2014/09/14,9930
2014/09/15,8261
2014/09/16,15301
2014/09/17,8420
2014/09/18,6533
2014/09/19,1373
2014/09/20,116
2014/09/21,-561
2014/09/22,-2722
2014/09/23,-4533
2014/09/24,2417
2014/09/25,12495
2014/09/26,4191
2014/09/27,1939
2014/09/28,-5187
2014/09/29,-721
2014/09/30,-9210
2014/10/01,-1495
2014/10/02,-5237
2014/10/03,5682
2014/10/04,3172
2014/10/05,7525
2014/10/06,4988
2014/10/07,1802
2014/10/08,3856
2014/10/09,4290
2014/10/10,8482
2014/10/11,1872
2014/10/12,1051
2014/10/13,0
2014/10/14,3379
2014/10/15,-2518
2014/10/16,3641
2014/10/17,-4251
2014/10/18,-165
2014/10/19,-4039
2014/10/20,4675
2014/10/21,2563
2014/10/22,1154
2014/10/23,-2154
2014/10/24,-3156
2014/10/25,7484
2014/10/26,7276
2014/10/27,6031
2014/10/28,6610
2014/10/29,17406
2014/10/30,16863
2014/10/31,14818
2014/11/01,3119
2014/11/02,13893
2014/11/03,7619
2014/11/04,5957
2014/11/05,9494
2014/11/06,13655
2014/11/07,6060
2014/11/08,204
2014/11/09,1425
2014/11/10,5029
2014/11/11,-2353
2014/11/12,1920
2014/11/13,361
2014/11/14,638
2014/11/15,3670
2014/11/16,-1156
2014/11/17,-1972
2014/11/18,-85
2014/11/19,-4192
2014/11/20,-4892
2014/11/21,-1755
2014/11/22,2007
2014/11/23,5079
2014/11/24,-3187
2014/11/25,513
2014/11/26,-10458
2014/11/27,-8272
2014/11/28,-389
2014/11/29,5839
2014/11/30,8994
2014/12/01,9283
2014/12/02,11899
2014/12/03,14102
2014/12/04,8952
2014/12/05,8692
2014/12/06,6522
2014/12/07,-2475
2014/12/08,4923
2014/12/09,4076
2014/12/10,3681
2014/12/11,-684
2014/12/12,-4608
2014/12/13,-2880
2014/12/14,-5291
2014/12/15,-3175
2014/12/16,1652
2014/12/17,-916
2014/12/18,-3124
2014/12/19,4524
2014/12/20,5674
2014/12/21,4165
2014/12/22,5764
2014/12/23,9241
2014/12/24,-6461
2014/12/25,-16097
2014/12/26,-5110
2014/12/27,601
2014/12/28,-4016
2014/12/29,-11035
2014/12/30,-16027
2014/12/31,-21057
2015/01/01,-35899
2015/01/02,-16146
2015/01/03,-4702
2015/01/04,6691
2015/01/05,-918
2015/01/06,-11656
2015/01/07,7582
2015/01/08,39225
2015/01/09,26089
2015/01/10,28065
2015/01/11,14929
2015/01/12,15544
2015/01/13,17288
2015/01/14,27361
2015/01/15,61060
2015/01/16,25438
2015/01/17,8296
2015/01/18,-2489
2015/01/19,2912
2015/01/20,11144
2015/01/21,7034
2015/01/22,-13422
2015/01/23,-10248
2015/01/24,-21296
2015/01/25,-4042
2015/01/26,9227
2015/01/27,-2938
2015/01/28,-19552
2015/01/29,-29524
2015/01/30,-23499
2015/01/31,-4215
2015/02/01,-4194
2015/02/02,-12513
2015/02/03,-7141
2015/02/04,-6155
2015/02/05,-7155
2015/02/06,-6359
2015/02/07,2109
2015/02/08,-3886
2015/02/09,-3457
2015/02/10,3587
2015/02/11,11822
2015/02/12,-3407
2015/02/13,32453
2015/02/14,12467
2015/02/15,6288
2015/02/16,18647
2015/02/17,11173
2015/02/18,14897
2015/02/19,7978
2015/02/20,13028
2015/02/21,2145
2015/02/22,2244
2015/02/23,-3224
2015/02/24,2165
2015/02/25,8345
2015/02/26,13359
2015/02/27,-12192
2015/02/28,-9123
2015/03/01,3461
2015/03/02,304
2015/03/03,7984
2015/03/04,-7163
2015/03/05,6597
2015/03/06,-4835
2015/03/07,3680
2015/03/08,2580
2015/03/09,4019
2015/03/10,393
2015/03/11,-4624
2015/03/12,-3703
2015/03/13,-5432
2015/03/14,-110
2015/03/15,-3797
2015/03/16,300
2015/03/17,-11390
2015/03/18,1065
2015/03/19,5177
2015/03/20,9479
2015/03/21,1320
2015/03/22,3073
2015/03/23,482
2015/03/24,-12635
2015/03/25,-3635
2015/03/26,4069
2015/03/27,3430
2015/03/28,-2154
2015/03/29,5572
2015/03/30,1134
2015/03/31,15528
2015/04/01,19757
2015/04/02,5744
2015/04/03,1200
2015/04/04,-3187
2015/04/05,4431
2015/04/06,1449
2015/04/07,15808
2015/04/08,13650
2015/04/09,15454
2015/04/10,13354
2015/04/11,12063
2015/04/12,-3492
2015/04/13,9038
2015/04/14,-4960
2015/04/15,-11727
2015/04/16,-12996
2015/04/17,-1771
2015/04/18,8065
2015/04/19,-3886
2015/04/20,9269
2015/04/21,3787
2015/04/22,1100
2015/04/23,-6779
2015/04/24,-4022
2015/04/25,-987
2015/04/26,5984
2015/04/27,-1613
2015/04/28,3039
2015/04/29,9649
2015/04/30,13916
2015/05/01,-3217
2015/05/02,-2608
2015/05/03,-6528
2015/05/04,-12720
2015/05/05,2845
2015/05/06,-154
2015/05/07,1276
2015/05/08,343
2015/05/09,-3715
2015/05/10,-3575
2015/05/11,-2422
2015/05/12,-3089
2015/05/13,-8437
2015/05/14,-11394
2015/05/15,5601
2015/05/16,-4401
2015/05/17,2530
2015/05/18,-5438
2015/05/19,-7978
2015/05/20,-4829
2015/05/21,-12837
2015/05/22,-6363
2015/05/23,-8420
2015/05/24,4618
2015/05/25,-5271
2015/05/26,-1711
2015/05/27,-745
2015/05/28,9418
2015/05/29,18885
2015/05/30,37111
2015/05/31,11645
2015/06/01,30130
2015/06/02,20841
2015/06/03,20715
2015/06/04,20058
2015/06/05,7431
2015/06/06,6351
2015/06/07,-10420
2015/06/08,2071
2015/06/09,13247
2015/06/10,23159
2015/06/11,9641
2015/06/12,2905
2015/06/13,-21981
2015/06/14,4252
2015/06/15,681
2015/06/16,-6634
2015/06/17,5506
2015/06/18,6568
2015/06/19,15012
2015/06/20,9360
2015/06/21,13052
2015/06/22,11176
2015/06/23,3933
2015/06/24,-18173
2015/06/25,-9173
2015/06/26,-10525
2015/06/27,191
2015/06/28,-3884
2015/06/29,-5205
2015/06/30,34301
2015/07/01,11013
2015/07/02,17226
2015/07/03,4483
2015/07/04,2552
2015/07/05,18412
2015/07/06,54697
2015/07/07,65193
2015/07/08,88649
2015/07/09,79714
2015/07/10,76588
2015/07/11,80177
2015/07/12,109546
2015/07/13,35507
2015/07/14,-33250
2015/07/15,-28560
2015/07/16,-27746
2015/07/17,-12799
2015/07/18,26116
2015/07/19,5793
2015/07/20,-48787
2015/07/21,-56955
2015/07/22,-70481
2015/07/23,-81550
2015/07/24,-83117
2015/07/25,-85662
2015/07/26,-115918
2015/07/27,-44470
2015/07/28,-4260
2015/07/29,27631
2015/07/30,8554
2015/07/31,30593
2015/08/01,16780
2015/08/02,-17286
2015/08/03,-5415
2015/08/04,-1247
2015/08/05,2520
2015/08/06,25215
2015/08/07,1459
2015/08/08,961
2015/08/09,-2240
2015/08/10,1597
2015/08/11,-3635
2015/08/12,-25276
2015/08/13,-5447
2015/08/14,-36239
2015/08/15,-52519
2015/08/16,-14089
2015/08/17,-4785
2015/08/18,-12754
2015/08/19,-13630
2015/08/20,-16615
2015/08/21,2419
2015/08/22,4156
2015/08/23,4003
2015/08/24,8539
2015/08/25,7259
2015/08/26,4919
2015/08/27,2582
2015/08/28,9117
2015/08/29,12522
2015/08/30,8829
2015/08/31,12201
2015/09/01,10599
2015/09/02,29911
2015/09/03,10456
2015/09/04,-9810
2015/09/05,18564
2015/09/06,11754
2015/09/07,102
2015/09/08,3405
2015/09/09,3617
2015/09/10,4838
2015/09/11,59614
2015/09/12,30276
2015/09/13,47708
2015/09/14,39460
2015/09/15,32583
2015/09/16,17221
2015/09/17,130599
2015/09/18,57540
2015/09/19,-9345
2015/09/20,2881
2015/09/21,6232
2015/09/22,11384
2015/09/23,4934
2015/09/24,447
2015/09/25,-51842
2015/09/26,-22130
2015/09/27,-37297
2015/09/28,-28136
2015/09/29,-22349
2015/09/30,-27427
2015/10/01,-124957
2015/10/02,-21749
2015/10/03,4696
2015/10/04,-5652
2015/10/05,-6152
2015/10/06,7741
2015/10/07,3556
2015/10/08,14981
2015/10/09,-13484
2015/10/10,11370
2015/10/11,-4196
2015/10/12,-4159
2015/10/13,-5749
2015/10/14,2133
2015/10/15,19151
2015/10/16,3534
2015/10/17,16353
2015/10/18,16183
2015/10/19,18409
2015/10/20,1853
2015/10/21,15257
2015/10/22,7046
2015/10/23,28801
2015/10/24,13138
2015/10/25,26929
2015/10/26,-18032
2015/10/27,18852
2015/10/28,18203
2015/10/29,7582
2015/10/30,23382
2015/10/31,19478
2015/11/01,32774
2015/11/02,28151
2015/11/03,39986
2015/11/04,53988
2015/11/05,35409
2015/11/06,23429
2015/11/07,11362
2015/11/08,1078
2015/11/09,43451
2015/11/10,8223
2015/11/11,-1275
2015/11/12,-3225
2015/11/13,-11857
2015/11/14,-4921
2015/11/15,-9126
2015/11/16,-13812
2015/11/17,-29668
2015/11/18,-38927
2015/11/19,-28316
2015/11/20,-11141
2015/11/21,-484
2015/11/22,-2924
2015/11/23,-14578
2015/11/24,-9648
2015/11/25,-7048
2015/11/26,6809
2015/11/27,5435
2015/11/28,15190
2015/11/29,-13508
2015/11/30,24343
2015/12/01,21406
2015/12/02,18246
2015/12/03,10285
2015/12/04,17826
2015/12/05,35158
2015/12/06,50066
2015/12/07,47574
2015/12/08,42878
2015/12/09,68442
2015/12/10,47325
2015/12/11,49997
2015/12/12,38457
2015/12/13,60071
2015/12/14,48796
2015/12/15,45870
2015/12/16,36895
2015/12/17,51510
2015/12/18,40245
2015/12/19,27700
2015/12/20,14129
2015/12/21,36612
2015/12/22,27521
2015/12/23,763
2015/12/24,-1730
2015/12/25,-29878
2015/12/26,-24787
2015/12/27,-29706
2015/12/28,-58304
2015/12/29,-39356
2015/12/30,-43975
2015/12/31,-60922
2016/01/01,-89721
2016/01/02,-64826
2016/01/03,-51219
2016/01/04,-48122
2016/01/05,-40353
2016/01/06,-48969
2016/01/07,-20003
2016/01/08,1013
2016/01/09,625
2016/01/10,1076
2016/01/11,18048
2016/01/12,10245
2016/01/13,11701
2016/01/14,27829
2016/01/15,59563
2016/01/16,42265
2016/01/17,61514
2016/01/18,32559
2016/01/19,4511
2016/01/20,36970
2016/01/21,32519
2016/01/22,32273
2016/01/23,10404
2016/01/24,40112
2016/01/25,30962
2016/01/26,35659
2016/01/27,41539
2016/01/28,41830
2016/01/29,40705
2016/01/30,3449
2016/01/31,-28113
2016/02/01,8505
2016/02/02,54817
2016/02/03,-17874
2016/02/04,-22113
2016/02/05,11793
2016/02/06,33735
2016/02/07,10760
2016/02/08,2619
2016/02/09,701
2016/02/10,5841
2016/02/11,-4137
2016/02/12,-21869
2016/02/13,-10088
2016/02/14,10058
2016/02/15,-2040
2016/02/16,-25740
2016/02/17,36035
2016/02/18,12317
2016/02/19,-8009
2016/02/20,-8378
2016/02/21,-5525
2016/02/22,12962
2016/02/23,13548
2016/02/24,-10554
2016/02/25,-4607
2016/02/26,1139
2016/02/27,-2489
2016/02/28,47380
2016/02/29,44990
2016/03/01,61151
2016/03/02,42969
2016/03/03,8707
2016/03/04,-9961
2016/03/05,19264
2016/03/06,-44898
2016/03/07,-54447
2016/03/08,-44468
2016/03/09,-34589
2016/03/10,-27564
2016/03/11,-13839
2016/03/12,-14161
2016/03/13,-83632
2016/03/14,-73998
2016/03/15,-74688
2016/03/16,-58209
2016/03/17,-13339
2016/03/18,-1444
2016/03/19,-57500
2016/03/20,16406
2016/03/21,15745
2016/03/22,4916
2016/03/23,-3561
2016/03/24,1376
2016/03/25,-17493
2016/03/26,-8973
2016/03/27,10455
2016/03/28,4721
2016/03/29,-5013
2016/03/30,-10959
2016/03/31,-1826
2016/04/01,5883
2016/04/02,6022
2016/04/03,290
2016/04/04,9896
2016/04/05,10961
2016/04/06,32474
2016/04/07,28377
2016/04/08,41884
2016/04/09,37383
2016/04/10,26656
2016/04/11,33977
2016/04/12,42806
2016/04/13,22461
2016/04/14,21412
2016/04/15,270
2016/04/16,-1498
2016/04/17,13983
2016/04/18,11498
2016/04/19,10340
2016/04/20,-2518
2016/04/21,-5680
2016/04/22,-3214
2016/04/23,-11207
2016/04/24,-3758
2016/04/25,-12450
2016/04/26,10535
2016/04/27,15964
2016/04/28,20058
2016/04/29,49687
2016/04/30,33700
2016/05/01,-995
2016/05/02,3367
2016/05/03,9097
2016/05/04,16909
2016/05/05,16774
2016/05/06,22237
2016/05/07,16840
2016/05/08,5834
2016/05/09,8841
2016/05/10,-5030
2016/05/11,-5027
2016/05/12,-19552
2016/05/13,-29732
2016/05/14,-4430
2016/05/15,8757
2016/05/16,16040
2016/05/17,3027
2016/05/18,1406
2016/05/19,-10393
2016/05/20,-23823
2016/05/21,-10592
2016/05/22,-4693
2016/05/23,-3704
2016/05/24,807
2016/05/25,13424
2016/05/26,-8314
2016/05/27,-16837
2016/05/28,-18215
2016/05/29,-21437
2016/05/30,-28444
2016/05/31,-23363
2016/06/01,-689
2016/06/02,11936
2016/06/03,25280
2016/06/04,5226
2016/06/05,5468
2016/06/06,-1573
2016/06/07,-15494
2016/06/08,-17914
2016/06/09,16232
2016/06/10,13066
2016/06/11,20082
2016/06/12,31970
2016/06/13,39969
2016/06/14,31575
2016/06/15,24809
2016/06/16,36760
2016/06/17,19076
2016/06/18,38613
2016/06/19,28489
2016/06/20,28169
2016/06/21,17139
2016/06/22,5723
2016/06/23,4972
2016/06/24,9273
2016/06/25,-6246
2016/06/26,-29363
2016/06/27,-34311
2016/06/28,-34238
2016/06/29,-35084
2016/06/30,-35911
2016/07/01,-47957
2016/07/02,-36433
2016/07/03,-41148
2016/07/04,-35421
2016/07/05,-33201
2016/07/06,-20961
2016/07/07,-25749
2016/07/08,-26940
2016/07/09,-21501
2016/07/10,-18750
2016/07/11,1064
2016/07/12,6432
2016/07/13,-7592
2016/07/14,-14256
2016/07/15,10300
2016/07/16,-16691
2016/07/17,-6109
2016/07/18,8938
2016/07/19,7204
2016/07/20,12728
2016/07/21,2062
2016/07/22,10719
2016/07/23,10409
2016/07/24,21314
2016/07/25,21638
2016/07/26,18653
2016/07/27,19101
2016/07/28,17173
2016/07/29,15321
2016/07/30,17330
2016/07/31,21236
2016/08/01,2209
2016/08/02,28926
2016/08/03,14337
2016/08/04,14209
2016/08/05,6800
2016/08/06,-162
2016/08/07,8500
2016/08/08,-4437
2016/08/09,-6268
2016/08/10,9114
2016/08/11,19638
2016/08/12,1557
2016/08/13,15041
2016/08/14,7911
2016/08/15,-22146
2016/08/16,3352
2016/08/17,-3736
2016/08/18,7705
2016/08/19,17866
2016/08/20,12566
2016/08/21,-7525
2016/08/22,-6932
2016/08/23,7598
2016/08/24,-9611
2016/08/25,-20486
2016/08/26,-6189
2016/08/27,-23452
2016/08/28,-25674
2016/08/29,22383
2016/08/30,-2458
2016/08/31,-12654
2016/09/01,-2061
2016/09/02,-20238
2016/09/03,-25991
2016/09/04,-1676
2016/09/05,-672
2016/09/06,-6892
2016/09/07,15679
2016/09/08,-7017
2016/09/09,-6243
2016/09/10,2211
2016/09/11,5890
2016/09/12,-16647
2016/09/13,-12117
2016/09/14,6418
2016/09/15,-3992
2016/09/16,-14714
2016/09/17,33288
2016/09/18,8393
2016/09/19,-4136
2016/09/20,12182
2016/09/21,-11607
2016/09/22,4224
2016/09/23,2659
2016/09/24,15319
2016/09/25,15230
2016/09/26,22130
2016/09/27,447
2016/09/28,3203
2016/09/29,9253
2016/09/30,39812
2016/10/01,-1593
2016/10/02,1084
2016/10/03,35247
2016/10/04,20340
2016/10/05,27594
2016/10/06,43239
2016/10/07,43130
2016/10/08,42019
2016/10/09,14931
2016/10/10,-7744
2016/10/11,23258
2016/10/12,-1551
2016/10/13,-13012
2016/10/14,-11213
2016/10/15,-3467
2016/10/16,5204
2016/10/17,-21547
2016/10/18,-13138
2016/10/19,-67686
2016/10/20,-4079
2016/10/21,-990
2016/10/22,-33944
2016/10/23,-18954
2016/10/24,3965
2016/10/25,-26535
2016/10/26,-10118
2016/10/27,96651
2016/10/28,11136
2016/10/29,19234
2016/10/30,10068
2016/10/31,4524
2016/11/01,-4860
2016/11/02,69327
2016/11/03,1597
2016/11/04,-17264
2016/11/05,21509
2016/11/06,34199
2016/11/07,47298
2016/11/08,59000
2016/11/09,46770
2016/11/10,-55020
2016/11/11,3732
2016/11/12,-822
2016/11/13,11701
2016/11/14,28703
2016/11/15,33690
2016/11/16,21333
2016/11/17,5458
2016/11/18,27850
2016/11/19,11550
2016/11/20,17830
2016/11/21,11519
2016/11/22,-10390
2016/11/23,6829
2016/11/24,57170
2016/11/25,60779
2016/11/26,48737
2016/11/27,17730
2016/11/28,28032
2016/11/29,9305
2016/11/30,2894
2016/12/01,-37765
2016/12/02,39558
2016/12/03,38198
2016/12/04,2039
2016/12/05,-7805
2016/12/06,34111
2016/12/07,33803
2016/12/08,-45822
2016/12/09,-46555
2016/12/10,-27346
2016/12/11,-7499
2016/12/12,-29860
2016/12/13,2078
2016/12/14,-6323
2016/12/15,43022
2016/12/16,-36107
2016/12/17,-49830
2016/12/18,-9854
2016/12/19,4129
2016/12/20,-23277
2016/12/21,14938
2016/12/22,31931
2016/12/23,36165
2016/12/24,-9426
2016/12/25,-32547
2016/12/26,-23734
2016/12/27,4811
2016/12/28,19041
2016/12/29,21897
2016/12/30,7433
2016/12/31,12139
2017/01/01,-55302
2017/01/02,8814
2017/01/03,5165
2017/01/04,2971
2017/01/05,-26124
2017/01/06,41399
2017/01/07,41239
2017/01/08,62735
2017/01/09,25039
2017/01/10,27338
2017/01/11,-2325
2017/01/12,-9502
2017/01/13,-14064
2017/01/14,-8028
2017/01/15,55486
2017/01/16,-23321
2017/01/17,-8961
2017/01/18,-31539
2017/01/19,12070
2017/01/20,-48056
2017/01/21,-18541
2017/01/22,-23222
2017/01/23,-34419
2017/01/24,-45700
2017/01/25,1673
2017/01/26,18647
2017/01/27,-9435
2017/01/28,4146
2017/01/29,5628
2017/01/30,-20207
2017/01/31,14999
2017/02/01,53418
2017/02/02,-41029
2017/02/03,25226
2017/02/04,21253
2017/02/05,55230
2017/02/06,-5490
2017/02/07,47089
2017/02/08,3592
2017/02/09,32775
2017/02/10,38480
2017/02/11,16304
2017/02/12,-3856
2017/02/13,40863
2017/02/14,7377
2017/02/15,-55721
2017/02/16,23650
2017/02/17,-3798
2017/02/18,1358
2017/02/19,-40355
2017/02/20,52678
2017/02/21,-46165
2017/02/22,-26114
2017/02/23,-20612
2017/02/24,42000
2017/02/25,63807
2017/02/26,27421
2017/02/27,-3716
2017/02/28,10346
2017/03/01,21092
2017/03/02,46219
2017/03/03,17543
2017/03/04,-20344
2017/03/05,29005
2017/03/06,5009
2017/03/07,48797
2017/03/08,14910
2017/03/09,-22279
2017/03/10,-35316
2017/03/11,-45822
2017/03/12,-44070
2017/03/13,-11477
2017/03/14,-15022
2017/03/15,-23447
2017/03/16,-2390
2017/03/17,-45117
2017/03/18,-2275
2017/03/19,-11421
2017/03/20,-10692
2017/03/21,-39836
2017/03/22,19468
2017/03/23,-15761
2017/03/24,-18981
2017/03/25,-37690
2017/03/26,-1617
2017/03/27,-40775
2017/03/28,-16393
2017/03/29,-8499
2017/03/30,-38257
2017/03/31,-32774
2017/04/01,-7634
2017/04/02,-25126
2017/04/03,11068
2017/04/04,-32023
2017/04/05,-41
2017/04/06,2595
2017/04/07,5956
2017/04/08,-16020
2017/04/09,18789
2017/04/10,41078
2017/04/11,13880
2017/04/12,-5842
2017/04/13,-60072
2017/04/14,30801
2017/04/15,14816
2017/04/16,-32362
2017/04/17,-42919
2017/04/18,47055
2017/04/19,-6432
2017/04/20,-22541
2017/04/21,34886
2017/04/22,41745
2017/04/23,6759
2017/04/24,-50690
2017/04/25,17513
2017/04/26,56367
2017/04/27,69185
2017/04/28,15066
2017/04/29,70591
2017/04/30,69655
2017/05/01,49590
2017/05/02,30058
2017/05/03,-14944
2017/05/04,86792
2017/05/05,-63123
2017/05/06,94287
2017/05/07,70958
2017/05/08,142369
2017/05/09,7485
2017/05/10,-23075
2017/05/11,-3129
2017/05/12,12409
2017/05/13,-12038
2017/05/14,87596
2017/05/15,34423
2017/05/16,-99158
2017/05/17,22355
2017/05/18,-65807
2017/05/19,52274
2017/05/20,-10214
2017/05/21,10066
2017/05/22,-37194
2017/05/23,34818
2017/05/24,27245
2017/05/25,55343
2017/05/26,15643
2017/05/27,2638
2017/05/28,-60956
2017/05/29,-7572
2017/05/30,113937
2017/05/31,4098
2017/06/01,30777
2017/06/02,-47945
2017/06/03,-47512
2017/06/04,-60027
2017/06/05,-37956
2017/06/06,-70277
2017/06/07,1067
2017/06/08,-42739
2017/06/09,-51154
2017/06/10,-76894
2017/06/11,-85232
2017/06/12,-52536
2017/06/13,-56147
2017/06/14,-33966
2017/06/15,-28786
2017/06/16,-1604
2017/06/17,-68719
2017/06/18,-56669
2017/06/19,-20143
2017/06/20,-29339
2017/06/21,-59492
2017/06/22,-37666
2017/06/23,-22255
2017/06/24,-27871
2017/06/25,-42149
2017/06/26,-7187
2017/06/27,-32029
2017/06/28,-7850
2017/06/29,-59819
2017/06/30,-2583
2017/07/01,-14717
2017/07/02,-12863
2017/07/03,-16549
2017/07/04,-12596
2017/07/05,-43204
2017/07/06,-44582
2017/07/07,-16312
2017/07/08,-6311
2017/07/09,7389
2017/07/10,-10239
2017/07/11,5980
2017/07/12,-22693
2017/07/13,14804
2017/07/14,-39442
2017/07/15,32
2017/07/16,6651
2017/07/17,-22907
2017/07/18,5080
2017/07/19,16760
2017/07/20,5073
2017/07/21,24823
2017/07/22,2528
2017/07/23,-7127
2017/07/24,-11631
2017/07/25,-21698
2017/07/26,-19255
2017/07/27,-20523
2017/07/28,19293
2017/07/29,-10747
2017/07/30,-19004
2017/07/31,700
2017/08/01,-128684
2017/08/02,-44450
2017/08/03,-17158
2017/08/04,-32676
2017/08/05,16396
2017/08/06,18628
2017/08/07,8955
2017/08/08,31522
2017/08/09,23111
2017/08/10,32616
2017/08/11,36800
2017/08/12,49409
2017/08/13,79164
2017/08/14,24365
2017/08/15,179124
2017/08/16,65567
2017/08/17,134261
2017/08/18,76488
2017/08/19,27087
2017/08/20,11235
2017/08/21,-12192
2017/08/22,-79216
2017/08/23,54758
2017/08/24,-54127
2017/08/25,-75789
2017/08/26,-34006
2017/08/27,-1426
2017/08/28,-31590
2017/08/29,-29883
2017/08/30,-3438
2017/08/31,-66579
2017/09/01,-28605
2017/09/02,-30034
2017/09/03,-15587
2017/09/04,32448
2017/09/05,81557
2017/09/06,-39512
2017/09/07,52494
2017/09/08,71245
2017/09/09,-8659
2017/09/10,-68634
2017/09/11,29676
2017/09/12,-24925
2017/09/13,-8168
2017/09/14,-12667
2017/09/15,8403
2017/09/16,-8559
2017/09/17,2372
2017/09/18,-51028
2017/09/19,5010
2017/09/20,-40457
2017/09/21,-1117
2017/09/22,-51837
2017/09/23,-14026
2017/09/24,-7970
2017/09/25,-26840
2017/09/26,7468
2017/09/27,-5316
2017/09/28,7905
2017/09/29,-37630
2017/09/30,-15548
2017/10/01,6016
2017/10/02,76775
2017/10/03,-812
2017/10/04,-2914
2017/10/05,18037
2017/10/06,56064
2017/10/07,27373
2017/10/08,53071
2017/10/09,70307
2017/10/10,39431
2017/10/11,34506
2017/10/12,17212
2017/10/13,55414
2017/10/14,80459
2017/10/15,79755
2017/10/16,19699
2017/10/17,52325
2017/10/18,96736
2017/10/19,83689
2017/10/20,28690
2017/10/21,81036
2017/10/22,50746
2017/10/23,19140
2017/10/24,35766
2017/10/25,24742
2017/10/26,-7244
2017/10/27,-82693
2017/10/28,-65765
2017/10/29,52357
2017/10/30,-1931
2017/10/31,-57313
2017/11/01,10909
2017/11/02,-4621
2017/11/03,-38114
2017/11/04,-18113
2017/11/05,-37362
2017/11/06,-45029
2017/11/07,-3227
2017/11/08,-15860
2017/11/09,55361
2017/11/10,44635
2017/11/11,-32680
2017/11/12,-149749
2017/11/13,-3461
2017/11/14,-5094
2017/11/15,-18701
2017/11/16,-41942
2017/11/17,32334
2017/11/18,-23253
2017/11/19,13108
2017/11/20,65133
2017/11/21,35438
2017/11/22,10683
2017/11/23,10922
2017/11/24,33961
2017/11/25,141979
2017/11/26,143638
2017/11/27,69927
2017/11/28,93954
2017/11/29,76281
2017/11/30,73975
2017/12/01,106275
2017/12/02,55455
2017/12/03,88173
2017/12/04,64476
2017/12/05,34613
2017/12/06,131514
2017/12/07,22715
2017/12/08,79350
2017/12/09,66692
2017/12/10,11732
2017/12/11,-10659
2017/12/12,7000
2017/12/13,26476
2017/12/14,106240
2017/12/15,-7218
2017/12/16,37858
2017/12/17,38857
2017/12/18,-6448
2017/12/19,-27049
2017/12/20,-73258
2017/12/21,-39415
2017/12/22,-4443
2017/12/23,-95153
2017/12/24,-61885
2017/12/25,-139636
2017/12/26,-125523
2017/12/27,-116907
2017/12/28,-185555
2017/12/29,-51848
2017/12/30,-19791
2017/12/31,-101466
2018/01/01,-152456
2018/01/02,-37673
2018/01/03,25665
2018/01/04,89490
2018/01/05,-37929
2018/01/06,50607
2018/01/07,88654
2018/01/08,116715
2018/01/09,112803
