Date,size7std
2014/04/28,78895
2014/04/29,65277
2014/04/30,72115
2014/05/01,62390
2014/05/02,61891
2014/05/03,56367
2014/05/04,50198
2014/05/05,74424
2014/05/06,74763
2014/05/07,68304
2014/05/08,62959
2014/05/09,62142
2014/05/10,73559
2014/05/11,71283
2014/05/12,50423
2014/05/13,50732
2014/05/14,56461
2014/05/15,58250
2014/05/16,59295
2014/05/17,49791
2014/05/18,58957
2014/05/19,55198
2014/05/20,57833
2014/05/21,50697
2014/05/22,50011
2014/05/23,52461
2014/05/24,50844
2014/05/25,38406
2014/05/26,39902
2014/05/27,59028
2014/05/28,59078
2014/05/29,62373
2014/05/30,64999
2014/05/31,58817
2014/06/01,63090
2014/06/02,69447
2014/06/03,48877
2014/06/04,47306
2014/06/05,41940
2014/06/06,56470
2014/06/07,63070
2014/06/08,61253
2014/06/09,57087
2014/06/10,57302
2014/06/11,53676
2014/06/12,50058
2014/06/13,38708
2014/06/14,44522
2014/06/15,58817
2014/06/16,57739
2014/06/17,54762
2014/06/18,48900
2014/06/19,48040
2014/06/20,49027
2014/06/21,51567
2014/06/22,49993
2014/06/23,48731
2014/06/24,47430
2014/06/25,37909
2014/06/26,29817
2014/06/27,28668
2014/06/28,24357
2014/06/29,20191
2014/06/30,93411
2014/07/01,122327
2014/07/02,126125
2014/07/03,122614
2014/07/04,118488
2014/07/05,116385
2014/07/06,108415
2014/07/07,94786
2014/07/08,77396
2014/07/09,68628
2014/07/10,66142
2014/07/11,58023
2014/07/12,52517
2014/07/13,56660
2014/07/14,58104
2014/07/15,49219
2014/07/16,49853
2014/07/17,48999
2014/07/18,49597
2014/07/19,50775
2014/07/20,50511
2014/07/21,45748
2014/07/22,50786
2014/07/23,51126
2014/07/24,56624
2014/07/25,55857
2014/07/26,41528
2014/07/27,39604
2014/07/28,39904
2014/07/29,34866
2014/07/30,32653
2014/07/31,30237
2014/08/01,29655
2014/08/02,45962
2014/08/03,51820
2014/08/04,70494
2014/08/05,92523
2014/08/06,94128
2014/08/07,94117
2014/08/08,93599
2014/08/09,93205
2014/08/10,90390
2014/08/11,83591
2014/08/12,60158
2014/08/13,74605
2014/08/14,75189
2014/08/15,75557
2014/08/16,70233
2014/08/17,67558
2014/08/18,77513
2014/08/19,82265
2014/08/20,65482
2014/08/21,64748
2014/08/22,63794
2014/08/23,39983
2014/08/24,39554
2014/08/25,53742
2014/08/26,51187
2014/08/27,51496
2014/08/28,53450
2014/08/29,57316
2014/08/30,61385
2014/08/31,72537
2014/09/01,75496
2014/09/02,84341
2014/09/03,82908
2014/09/04,83613
2014/09/05,84803
2014/09/06,81371
2014/09/07,61418
2014/09/08,61574
2014/09/09,91416
2014/09/10,92433
2014/09/11,100350
2014/09/12,102195
2014/09/13,108161
2014/09/14,107910
2014/09/15,106830
2014/09/16,86096
2014/09/17,76575
2014/09/18,72897
2014/09/19,75843
2014/09/20,63494
2014/09/21,64506
2014/09/22,55851
2014/09/23,63667
2014/09/24,70403
2014/09/25,73429
2014/09/26,76160
2014/09/27,59422
2014/09/28,40972
2014/09/29,33059
2014/09/30,33142
2014/10/01,30208
2014/10/02,25543
2014/10/03,27712
2014/10/04,33183
2014/10/05,32650
2014/10/06,23187
2014/10/07,42072
2014/10/08,43196
2014/10/09,43308
2014/10/10,43744
2014/10/11,53268
2014/10/12,50512
2014/10/13,49515
2014/10/14,66506
2014/10/15,66088
2014/10/16,66582
2014/10/17,66246
2014/10/18,77146
2014/10/19,78028
2014/10/20,83325
2014/10/21,65270
2014/10/22,65296
2014/10/23,65630
2014/10/24,68274
2014/10/25,47794
2014/10/26,53030
2014/10/27,46224
2014/10/28,60056
2014/10/29,59298
2014/10/30,59775
2014/10/31,66092
2014/11/01,75400
2014/11/02,72249
2014/11/03,71303
2014/11/04,56057
2014/11/05,67895
2014/11/06,77902
2014/11/07,69693
2014/11/08,56795
2014/11/09,56786
2014/11/10,58409
2014/11/11,69112
2014/11/12,73075
2014/11/13,78747
2014/11/14,79874
2014/11/15,68370
2014/11/16,68252
2014/11/17,70128
2014/11/18,64086
2014/11/19,58448
2014/11/20,50300
2014/11/21,55559
2014/11/22,67842
2014/11/23,66310
2014/11/24,62243
2014/11/25,68721
2014/11/26,68677
2014/11/27,67169
2014/11/28,63583
2014/11/29,58681
2014/11/30,61319
2014/12/01,81432
2014/12/02,84491
2014/12/03,119564
2014/12/04,118021
2014/12/05,118960
2014/12/06,97175
2014/12/07,98707
2014/12/08,95681
2014/12/09,94438
2014/12/10,34776
2014/12/11,27038
2014/12/12,24330
2014/12/13,47272
2014/12/14,51490
2014/12/15,72225
2014/12/16,94714
2014/12/17,118461
2014/12/18,116470
2014/12/19,107411
2014/12/20,59072
2014/12/21,66093
2014/12/22,77249
2014/12/23,72637
2014/12/24,81222
2014/12/25,111100
2014/12/26,109930
2014/12/27,100753
2014/12/28,97097
2014/12/29,88323
2014/12/30,39507
2014/12/31,38786
2015/01/01,69890
2015/01/02,69815
2015/01/03,70643
2015/01/04,70859
2015/01/05,95988
2015/01/06,98009
2015/01/07,105766
2015/01/08,83756
2015/01/09,87575
2015/01/10,85954
2015/01/11,65799
2015/01/12,67889
2015/01/13,85443
2015/01/14,77585
2015/01/15,78248
2015/01/16,78696
2015/01/17,79183
2015/01/18,85720
2015/01/19,85043
2015/01/20,75016
2015/01/21,79079
2015/01/22,75072
2015/01/23,74916
2015/01/24,75418
2015/01/25,70650
2015/01/26,93685
2015/01/27,91241
2015/01/28,127825
2015/01/29,150188
2015/01/30,156496
2015/01/31,160664
2015/02/01,142521
2015/02/02,66688
2015/02/03,79136
2015/02/04,72325
2015/02/05,68486
2015/02/06,80737
2015/02/07,83227
2015/02/08,106432
2015/02/09,108987
2015/02/10,106635
2015/02/11,105568
2015/02/12,114196
2015/02/13,124374
2015/02/14,90754
2015/02/15,100130
2015/02/16,91446
2015/02/17,89687
2015/02/18,82901
2015/02/19,116997
2015/02/20,96193
2015/02/21,95406
2015/02/22,79233
2015/02/23,77139
2015/02/24,72514
2015/02/25,73374
2015/02/26,55264
2015/02/27,55708
2015/02/28,68454
2015/03/01,62465
2015/03/02,62823
2015/03/03,55330
2015/03/04,46588
2015/03/05,62436
2015/03/06,57435
2015/03/07,56739
2015/03/08,69618
2015/03/09,75884
2015/03/10,76105
2015/03/11,75939
2015/03/12,68606
2015/03/13,72016
2015/03/14,71286
2015/03/15,71991
2015/03/16,67519
2015/03/17,67765
2015/03/18,70112
2015/03/19,67776
2015/03/20,64561
2015/03/21,76823
2015/03/22,67257
2015/03/23,64640
2015/03/24,98389
2015/03/25,110661
2015/03/26,88114
2015/03/27,87326
2015/03/28,87390
2015/03/29,80134
2015/03/30,79778
2015/03/31,78433
2015/04/01,102004
2015/04/02,102055
2015/04/03,81314
2015/04/04,82007
2015/04/05,76540
2015/04/06,91514
2015/04/07,91800
2015/04/08,89041
2015/04/09,86768
2015/04/10,90796
2015/04/11,74206
2015/04/12,76263
2015/04/13,62411
2015/04/14,62152
2015/04/15,55472
2015/04/16,53772
2015/04/17,54255
2015/04/18,59038
2015/04/19,59995
2015/04/20,58476
2015/04/21,59151
2015/04/22,38075
2015/04/23,60179
2015/04/24,89958
2015/04/25,103120
2015/04/26,101311
2015/04/27,103193
2015/04/28,102461
2015/04/29,116420
2015/04/30,114084
2015/05/01,110432
2015/05/02,97945
2015/05/03,105660
2015/05/04,105917
2015/05/05,105945
2015/05/06,75445
2015/05/07,68772
2015/05/08,60278
2015/05/09,58986
2015/05/10,49246
2015/05/11,39413
2015/05/12,38862
2015/05/13,43112
2015/05/14,53372
2015/05/15,52691
2015/05/16,53024
2015/05/17,60524
2015/05/18,57034
2015/05/19,80670
2015/05/20,80705
2015/05/21,82022
2015/05/22,85931
2015/05/23,93767
2015/05/24,71015
2015/05/25,70043
2015/05/26,61793
2015/05/27,65507
2015/05/28,32926
2015/05/29,31262
2015/05/30,48729
2015/05/31,57624
2015/06/01,90061
2015/06/02,88236
2015/06/03,88061
2015/06/04,89869
2015/06/05,89946
2015/06/06,144123
2015/06/07,149444
2015/06/08,123701
2015/06/09,112718
2015/06/10,120505
2015/06/11,126261
2015/06/12,137545
2015/06/13,102418
2015/06/14,89137
2015/06/15,92291
2015/06/16,122336
2015/06/17,125046
2015/06/18,124576
2015/06/19,127449
2015/06/20,101510
2015/06/21,80785
2015/06/22,102600
2015/06/23,89984
2015/06/24,121160
2015/06/25,150085
2015/06/26,147747
2015/06/27,148862
2015/06/28,152431
2015/06/29,111493
2015/06/30,150446
2015/07/01,186693
2015/07/02,157092
2015/07/03,153192
2015/07/04,173588
2015/07/05,167227
2015/07/06,167370
2015/07/07,249123
2015/07/08,283747
2015/07/09,312388
2015/07/10,291254
2015/07/11,242876
2015/07/12,179133
2015/07/13,81493
2015/07/14,76708
2015/07/15,87543
2015/07/16,84627
2015/07/17,72741
2015/07/18,77350
2015/07/19,56866
2015/07/20,171972
2015/07/21,173502
2015/07/22,197030
2015/07/23,209774
2015/07/24,206813
2015/07/25,185211
2015/07/26,111309
2015/07/27,132999
2015/07/28,150272
2015/07/29,314263
2015/07/30,353216
2015/07/31,342955
2015/08/01,277827
2015/08/02,280482
2015/08/03,305098
2015/08/04,312746
2015/08/05,302540
2015/08/06,304101
2015/08/07,319879
2015/08/08,367155
2015/08/09,383966
2015/08/10,384824
2015/08/11,353106
2015/08/12,271422
2015/08/13,109765
2015/08/14,95995
2015/08/15,81474
2015/08/16,77440
2015/08/17,75672
2015/08/18,82320
2015/08/19,62192
2015/08/20,60642
2015/08/21,68988
2015/08/22,71481
2015/08/23,67625
2015/08/24,77161
2015/08/25,80325
2015/08/26,83681
2015/08/27,85176
2015/08/28,74423
2015/08/29,85731
2015/08/30,92301
2015/08/31,89420
2015/09/01,75913
2015/09/02,250437
2015/09/03,250471
2015/09/04,261018
2015/09/05,245783
2015/09/06,237704
2015/09/07,236727
2015/09/08,274306
2015/09/09,261200
2015/09/10,289415
2015/09/11,259243
2015/09/12,232672
2015/09/13,156856
2015/09/14,73916
2015/09/15,74019
2015/09/16,68610
2015/09/17,69487
2015/09/18,112838
2015/09/19,178494
2015/09/20,211092
2015/09/21,185043
2015/09/22,179019
2015/09/23,168075
2015/09/24,97947
2015/09/25,100880
2015/09/26,106428
2015/09/27,110316
2015/09/28,58779
2015/09/29,56260
2015/09/30,66758
2015/10/01,65529
2015/10/02,70310
2015/10/03,89979
2015/10/04,113729
2015/10/05,108046
2015/10/06,126190
2015/10/07,202091
2015/10/08,232342
2015/10/09,239146
2015/10/10,221969
2015/10/11,165401
2015/10/12,104720
2015/10/13,100781
2015/10/14,89717
2015/10/15,69564
2015/10/16,66472
2015/10/17,48592
2015/10/18,50698
2015/10/19,57786
2015/10/20,114728
2015/10/21,109767
2015/10/22,108337
2015/10/23,109064
2015/10/24,110432
2015/10/25,111284
2015/10/26,121628
2015/10/27,53900
2015/10/28,65042
2015/10/29,74996
2015/10/30,76693
2015/10/31,75796
2015/11/01,74860
2015/11/02,71371
2015/11/03,106625
2015/11/04,176197
2015/11/05,192816
2015/11/06,168788
2015/11/07,170367
2015/11/08,168177
2015/11/09,168394
2015/11/10,168713
2015/11/11,137810
2015/11/12,100240
2015/11/13,87265
2015/11/14,86802
2015/11/15,94632
2015/11/16,69764
2015/11/17,41725
2015/11/18,67340
2015/11/19,84935
2015/11/20,81009
2015/11/21,98220
2015/11/22,119139
2015/11/23,119397
2015/11/24,116851
2015/11/25,104802
2015/11/26,76428
2015/11/27,125838
2015/11/28,116937
2015/11/29,109112
2015/11/30,139201
2015/12/01,135218
2015/12/02,147209
2015/12/03,146638
2015/12/04,140714
2015/12/05,137964
2015/12/06,78744
2015/12/07,85872
2015/12/08,76193
2015/12/09,86555
2015/12/10,107467
2015/12/11,106885
2015/12/12,109755
2015/12/13,109622
2015/12/14,105098
2015/12/15,104590
2015/12/16,101944
2015/12/17,54165
2015/12/18,62514
2015/12/19,56486
2015/12/20,56831
2015/12/21,105038
2015/12/22,117200
2015/12/23,117433
2015/12/24,122848
2015/12/25,159835
2015/12/26,184589
2015/12/27,235728
2015/12/28,212261
2015/12/29,184647
2015/12/30,172638
2015/12/31,124208
2016/01/01,131143
2016/01/02,132078
2016/01/03,97456
2016/01/04,70304
2016/01/05,81334
2016/01/06,106549
2016/01/07,135807
2016/01/08,107390
2016/01/09,105176
2016/01/10,118291
2016/01/11,110226
2016/01/12,110796
2016/01/13,113878
2016/01/14,119549
2016/01/15,154235
2016/01/16,164529
2016/01/17,115973
2016/01/18,113888
2016/01/19,86149
2016/01/20,112415
2016/01/21,120053
2016/01/22,143035
2016/01/23,194152
2016/01/24,208151
2016/01/25,204444
2016/01/26,200994
2016/01/27,166152
2016/01/28,146964
2016/01/29,144893
2016/01/30,146867
2016/01/31,171277
2016/02/01,181827
2016/02/02,195393
2016/02/03,196117
2016/02/04,176019
2016/02/05,176116
2016/02/06,166379
2016/02/07,137399
2016/02/08,154588
2016/02/09,127986
2016/02/10,129714
2016/02/11,133307
2016/02/12,141054
2016/02/13,132771
2016/02/14,140169
2016/02/15,110741
2016/02/16,126619
2016/02/17,137692
2016/02/18,135636
2016/02/19,130365
2016/02/20,113514
2016/02/21,106743
2016/02/22,145890
2016/02/23,162595
2016/02/24,182606
2016/02/25,128079
2016/02/26,128659
2016/02/27,160229
2016/02/28,162705
2016/02/29,167313
2016/03/01,172751
2016/03/02,167410
2016/03/03,180293
2016/03/04,176046
2016/03/05,128150
2016/03/06,200729
2016/03/07,205401
2016/03/08,202588
2016/03/09,173564
2016/03/10,107731
2016/03/11,109804
2016/03/12,108376
2016/03/13,107011
2016/03/14,112020
2016/03/15,111311
2016/03/16,90268
2016/03/17,111987
2016/03/18,115908
2016/03/19,87173
2016/03/20,80768
2016/03/21,89416
2016/03/22,85907
2016/03/23,84637
2016/03/24,78898
2016/03/25,82085
2016/03/26,86468
2016/03/27,92071
2016/03/28,63159
2016/03/29,137705
2016/03/30,146527
2016/03/31,182156
2016/04/01,169934
2016/04/02,149485
2016/04/03,112872
2016/04/04,115273
2016/04/05,102765
2016/04/06,108823
2016/04/07,78678
2016/04/08,75614
2016/04/09,78862
2016/04/10,131281
2016/04/11,143842
2016/04/12,172460
2016/04/13,172448
2016/04/14,168297
2016/04/15,179328
2016/04/16,171164
2016/04/17,120226
2016/04/18,138796
2016/04/19,118610
2016/04/20,120135
2016/04/21,119265
2016/04/22,114927
2016/04/23,121338
2016/04/24,107413
2016/04/25,127876
2016/04/26,136793
2016/04/27,150940
2016/04/28,165244
2016/04/29,163740
2016/04/30,118172
2016/05/01,173674
2016/05/02,168097
2016/05/03,167175
2016/05/04,156630
2016/05/05,112985
2016/05/06,95912
2016/05/07,99646
2016/05/08,122750
2016/05/09,117566
2016/05/10,95767
2016/05/11,138582
2016/05/12,153948
2016/05/13,160446
2016/05/14,166863
2016/05/15,112576
2016/05/16,104994
2016/05/17,97254
2016/05/18,104753
2016/05/19,129825
2016/05/20,122954
2016/05/21,120179
2016/05/22,215990
2016/05/23,245011
2016/05/24,242595
2016/05/25,242052
2016/05/26,208568
2016/05/27,239346
2016/05/28,234291
2016/05/29,201389
2016/05/30,154222
2016/05/31,154913
2016/06/01,153943
2016/06/02,153444
2016/06/03,128427
2016/06/04,125876
2016/06/05,172062
2016/06/06,174337
2016/06/07,163427
2016/06/08,157689
2016/06/09,155098
2016/06/10,152564
2016/06/11,140978
2016/06/12,108487
2016/06/13,134967
2016/06/14,174132
2016/06/15,185501
2016/06/16,174557
2016/06/17,173969
2016/06/18,86218
2016/06/19,151260
2016/06/20,169443
2016/06/21,160806
2016/06/22,166685
2016/06/23,157717
2016/06/24,160584
2016/06/25,169700
2016/06/26,153079
2016/06/27,154071
2016/06/28,163261
2016/06/29,146454
2016/06/30,120037
2016/07/01,33029
2016/07/02,58855
2016/07/03,115807
2016/07/04,111212
2016/07/05,117195
2016/07/06,123929
2016/07/07,131179
2016/07/08,133634
2016/07/09,144082
2016/07/10,159350
2016/07/11,163872
2016/07/12,162143
2016/07/13,167030
2016/07/14,161914
2016/07/15,163365
2016/07/16,155194
2016/07/17,91307
2016/07/18,97009
2016/07/19,115558
2016/07/20,112670
2016/07/21,113891
2016/07/22,127694
2016/07/23,95780
2016/07/24,52845
2016/07/25,79396
2016/07/26,99386
2016/07/27,103111
2016/07/28,93056
2016/07/29,99713
2016/07/30,93998
2016/07/31,92506
2016/08/01,95390
2016/08/02,80692
2016/08/03,65728
2016/08/04,63789
2016/08/05,103922
2016/08/06,148230
2016/08/07,146440
2016/08/08,152471
2016/08/09,160432
2016/08/10,166692
2016/08/11,177312
2016/08/12,163143
2016/08/13,134583
2016/08/14,178853
2016/08/15,175302
2016/08/16,189236
2016/08/17,219285
2016/08/18,214925
2016/08/19,214898
2016/08/20,200043
2016/08/21,212045
2016/08/22,212088
2016/08/23,190128
2016/08/24,132820
2016/08/25,153011
2016/08/26,162404
2016/08/27,169019
2016/08/28,172373
2016/08/29,174504
2016/08/30,168771
2016/08/31,175215
2016/09/01,170010
2016/09/02,161804
2016/09/03,151381
2016/09/04,169336
2016/09/05,186512
2016/09/06,197556
2016/09/07,194808
2016/09/08,189471
2016/09/09,185677
2016/09/10,211695
2016/09/11,205321
2016/09/12,191956
2016/09/13,169489
2016/09/14,160939
2016/09/15,147546
2016/09/16,135684
2016/09/17,125422
2016/09/18,75658
2016/09/19,86167
2016/09/20,86389
2016/09/21,93642
2016/09/22,93728
2016/09/23,99308
2016/09/24,132987
2016/09/25,177349
2016/09/26,160306
2016/09/27,156664
2016/09/28,162873
2016/09/29,178228
2016/09/30,188223
2016/10/01,170267
2016/10/02,93963
2016/10/03,112738
2016/10/04,113243
2016/10/05,112857
2016/10/06,111952
2016/10/07,118750
2016/10/08,101197
2016/10/09,120714
2016/10/10,118969
2016/10/11,146713
2016/10/12,148407
2016/10/13,160109
2016/10/14,159313
2016/10/15,154316
2016/10/16,113421
2016/10/17,126298
2016/10/18,115932
2016/10/19,118596
2016/10/20,146404
2016/10/21,151865
2016/10/22,149350
2016/10/23,140154
2016/10/24,128464
2016/10/25,147140
2016/10/26,161315
2016/10/27,161382
2016/10/28,154203
2016/10/29,161639
2016/10/30,237384
2016/10/31,237898
2016/11/01,224904
2016/11/02,204118
2016/11/03,162605
2016/11/04,195337
2016/11/05,192966
2016/11/06,137140
2016/11/07,138056
2016/11/08,138424
2016/11/09,136146
2016/11/10,139681
2016/11/11,119356
2016/11/12,141270
2016/11/13,130999
2016/11/14,116376
2016/11/15,112685
2016/11/16,82261
2016/11/17,115848
2016/11/18,143102
2016/11/19,111036
2016/11/20,101890
2016/11/21,91438
2016/11/22,103683
2016/11/23,67004
2016/11/24,68945
2016/11/25,69997
2016/11/26,36815
2016/11/27,89209
2016/11/28,90137
2016/11/29,86532
2016/11/30,82263
2016/12/01,75968
2016/12/02,88215
2016/12/03,85044
2016/12/04,68049
2016/12/05,69832
2016/12/06,81885
2016/12/07,83821
2016/12/08,92718
2016/12/09,74525
2016/12/10,73961
2016/12/11,166288
2016/12/12,171617
2016/12/13,150662
2016/12/14,154150
2016/12/15,174116
2016/12/16,184530
2016/12/17,183884
2016/12/18,125325
2016/12/19,113842
2016/12/20,106819
2016/12/21,111988
2016/12/22,108520
2016/12/23,101402
2016/12/24,84711
2016/12/25,203505
2016/12/26,201922
2016/12/27,185719
2016/12/28,165572
2016/12/29,171436
2016/12/30,169607
2016/12/31,171675
2017/01/01,140657
2017/01/02,157361
2017/01/03,160768
2017/01/04,182974
2017/01/05,193646
2017/01/06,204901
2017/01/07,195091
2017/01/08,122181
2017/01/09,122985
2017/01/10,120261
2017/01/11,116861
2017/01/12,143225
2017/01/13,137420
2017/01/14,147003
2017/01/15,193557
2017/01/16,186535
2017/01/17,163316
2017/01/18,152299
2017/01/19,153961
2017/01/20,161208
2017/01/21,172828
2017/01/22,173711
2017/01/23,192651
2017/01/24,218725
2017/01/25,246389
2017/01/26,272487
2017/01/27,252716
2017/01/28,209477
2017/01/29,119167
2017/01/30,121033
2017/01/31,118281
2017/02/01,111660
2017/02/02,94974
2017/02/03,82035
2017/02/04,71269
2017/02/05,33811
2017/02/06,38501
2017/02/07,39104
2017/02/08,38982
2017/02/09,21008
2017/02/10,20191
2017/02/11,19234
2017/02/12,65622
2017/02/13,65409
2017/02/14,75312
2017/02/15,71839
2017/02/16,76780
2017/02/17,77209
2017/02/18,76805
2017/02/19,60850
2017/02/20,56569
2017/02/21,28711
2017/02/22,30237
2017/02/23,27861
2017/02/24,28404
2017/02/25,28950
2017/02/26,34115
2017/02/27,34953
2017/02/28,35444
2017/03/01,36059
2017/03/02,36092
2017/03/03,40118
2017/03/04,43975
2017/03/05,29782
2017/03/06,21668
2017/03/07,21021
2017/03/08,21049
2017/03/09,15922
2017/03/10,17532
2017/03/11,20706
2017/03/12,26380
2017/03/13,23520
2017/03/14,27185
2017/03/15,27234
2017/03/16,26576
2017/03/17,27552
2017/03/18,35387
2017/03/19,69440
2017/03/20,68665
2017/03/21,69980
2017/03/22,69706
2017/03/23,67166
2017/03/24,86066
2017/03/25,86106
2017/03/26,208005
2017/03/27,201262
2017/03/28,202111
2017/03/29,200193
2017/03/30,199739
2017/03/31,201740
2017/04/01,204623
2017/04/02,106281
2017/04/03,111971
2017/04/04,110104
2017/04/05,108931
2017/04/06,111696
2017/04/07,114432
2017/04/08,115579
2017/04/09,70989
2017/04/10,48938
2017/04/11,46825
2017/04/12,49815
2017/04/13,48935
2017/04/14,54000
2017/04/15,57586
2017/04/16,56848
2017/04/17,51098
2017/04/18,51625
2017/04/19,51954
2017/04/20,52043
2017/04/21,47335
2017/04/22,42363
2017/04/23,35201
2017/04/24,23669
2017/04/25,21661
2017/04/26,18193
2017/04/27,17396
2017/04/28,27166
2017/04/29,27074
2017/04/30,20568
2017/05/01,19149
2017/05/02,18006
2017/05/03,21495
2017/05/04,20467
2017/05/05,19556
2017/05/06,20834
2017/05/07,21912
2017/05/08,21943
2017/05/09,24048
2017/05/10,17346
2017/05/11,17812
2017/05/12,19549
2017/05/13,21003
2017/05/14,22270
2017/05/15,22482
2017/05/16,16150
2017/05/17,19662
2017/05/18,19452
2017/05/19,15226
2017/05/20,8503
2017/05/21,14620
2017/05/22,15608
2017/05/23,15751
2017/05/24,15252
2017/05/25,15368
2017/05/26,18954
2017/05/27,22220
2017/05/28,19200
2017/05/29,18220
2017/05/30,18428
2017/05/31,17823
2017/06/01,17824
2017/06/02,9484
2017/06/03,3757
2017/06/04,4209
2017/06/05,11631
2017/06/06,14448
2017/06/07,16774
2017/06/08,18581
2017/06/09,19066
2017/06/10,20845
2017/06/11,29555
2017/06/12,29192
2017/06/13,25882
2017/06/14,18871
2017/06/15,26993
2017/06/16,28386
2017/06/17,29444
2017/06/18,34642
2017/06/19,35317
2017/06/20,36059
2017/06/21,36235
2017/06/22,35748
2017/06/23,39731
2017/06/24,40191
2017/06/25,44208
2017/06/26,44464
2017/06/27,47798
2017/06/28,46516
2017/06/29,41652
2017/06/30,40491
2017/07/01,70416
2017/07/02,142428
2017/07/03,155490
2017/07/04,140789
2017/07/05,127430
2017/07/06,123813
2017/07/07,118106
2017/07/08,119261
2017/07/09,134438
2017/07/10,158374
2017/07/11,157647
2017/07/12,154210
2017/07/13,132908
2017/07/14,120325
2017/07/15,153431
2017/07/16,128252
2017/07/17,88328
2017/07/18,97520
2017/07/19,96893
2017/07/20,83104
2017/07/21,86155
2017/07/22,80763
2017/07/23,186625
2017/07/24,184266
2017/07/25,180523
2017/07/26,185231
2017/07/27,184773
2017/07/28,175267
2017/07/29,173411
2017/07/30,93628
2017/07/31,94716
2017/08/01,154689
2017/08/02,136618
2017/08/03,128253
2017/08/04,130284
2017/08/05,131000
2017/08/06,137028
2017/08/07,142454
2017/08/08,115296
2017/08/09,121237
2017/08/10,127256
2017/08/11,131275
2017/08/12,129510
2017/08/13,28674
2017/08/14,23288
2017/08/15,22667
2017/08/16,18737
2017/08/17,18134
2017/08/18,19907
2017/08/19,18767
2017/08/20,15410
2017/08/21,13857
2017/08/22,24633
2017/08/23,25816
2017/08/24,36233
2017/08/25,46506
2017/08/26,51897
2017/08/27,53083
2017/08/28,53255
2017/08/29,52784
2017/08/30,52163
2017/08/31,43808
2017/09/01,19275
2017/09/02,124628
2017/09/03,180668
2017/09/04,174972
2017/09/05,191107
2017/09/06,174766
2017/09/07,154844
2017/09/08,130421
2017/09/09,153577
2017/09/10,150456
2017/09/11,128170
2017/09/12,147648
2017/09/13,139253
2017/09/14,137672
2017/09/15,100235
2017/09/16,109914
2017/09/17,168495
2017/09/18,197240
2017/09/19,234303
2017/09/20,247736
2017/09/21,250527
2017/09/22,249366
2017/09/23,274980
2017/09/24,248507
2017/09/25,247507
2017/09/26,247385
2017/09/27,224323
2017/09/28,225199
2017/09/29,225374
2017/09/30,175657
2017/10/01,113735
2017/10/02,137300
2017/10/03,120580
2017/10/04,124118
2017/10/05,153760
2017/10/06,145927
2017/10/07,128646
2017/10/08,165274
2017/10/09,142798
2017/10/10,150314
2017/10/11,159259
2017/10/12,144096
2017/10/13,157808
2017/10/14,152157
2017/10/15,87041
2017/10/16,94618
2017/10/17,94680
2017/10/18,88381
2017/10/19,87939
2017/10/20,77518
2017/10/21,71163
2017/10/22,56361
2017/10/23,25948
2017/10/24,44757
2017/10/25,44755
2017/10/26,165682
2017/10/27,172840
2017/10/28,175762
2017/10/29,178041
2017/10/30,182449
2017/10/31,183434
2017/11/01,186531
2017/11/02,16353
2017/11/03,16399
2017/11/04,15961
2017/11/05,14057
2017/11/06,13707
2017/11/07,10842
2017/11/08,7844
2017/11/09,9138
2017/11/10,8906
2017/11/11,8846
2017/11/12,9691
2017/11/13,10326
2017/11/14,10117
2017/11/15,10843
2017/11/16,12379
2017/11/17,12578
2017/11/18,16804
2017/11/19,17561
2017/11/20,19638
2017/11/21,18430
2017/11/22,19455
2017/11/23,15438
2017/11/24,15820
2017/11/25,14264
2017/11/26,13772
2017/11/27,8093
2017/11/28,8222
2017/11/29,7718
2017/11/30,12027
2017/12/01,12005
2017/12/02,12313
2017/12/03,11171
2017/12/04,9946
2017/12/05,10176
2017/12/06,10718
2017/12/07,16946
2017/12/08,15689
2017/12/09,16871
2017/12/10,16959
2017/12/11,15630
2017/12/12,15835
2017/12/13,18290
2017/12/14,8585
2017/12/15,6420
2017/12/16,6308
2017/12/17,6418
2017/12/18,6578
2017/12/19,6730
2017/12/20,3333
2017/12/21,11602
2017/12/22,13182
2017/12/23,14533
2017/12/24,15228
2017/12/25,15140
2017/12/26,14935
2017/12/27,17494
2017/12/28,12511
2017/12/29,11918
2017/12/30,13557
2017/12/31,12667
2018/01/01,12085
2018/01/02,11351
2018/01/03,11950
2018/01/04,13224
2018/01/05,13515
2018/01/06,10543
2018/01/07,7033
2018/01/08,13415
2018/01/09,13268
2018/01/10,12702
2018/01/11,14618
2018/01/12,16153
2018/01/13,21283
2018/01/14,20988
2018/01/15,19605
2018/01/16,19278
2018/01/17,19100
2018/01/18,18249
2018/01/19,14328
2018/01/20,14723
2018/01/21,16020
2018/01/22,16720
2018/01/23,18966
2018/01/24,19293
2018/01/25,20084
2018/01/26,19711
2018/01/27,22845
2018/01/28,27341
2018/01/29,32462
2018/01/30,41788
2018/01/31,36324
2018/02/01,37854
2018/02/02,33479
2018/02/03,35539
2018/02/04,45774
2018/02/05,49302
2018/02/06,52784
2018/02/07,52917
2018/02/08,49429
2018/02/09,52973
2018/02/10,52721
2018/02/11,37761
2018/02/12,13211
2018/02/13,9000
2018/02/14,10121
2018/02/15,10055
2018/02/16,33794
2018/02/17,36765
2018/02/18,36247
2018/02/19,35494
2018/02/20,32736
2018/02/21,31758
2018/02/22,56440
2018/02/23,57262
2018/02/24,70608
