Date,activeaddresses7mom
2014/04/23,-28348
2014/04/24,10586
2014/04/25,32518
2014/04/26,-5851
2014/04/27,7662
2014/04/28,25192
2014/04/29,-13854
2014/04/30,9376
2014/05/01,-13662
2014/05/02,-38228
2014/05/03,-18202
2014/05/04,-15254
2014/05/05,-19424
2014/05/06,-1383
2014/05/07,-4256
2014/05/08,12119
2014/05/09,19545
2014/05/10,18520
2014/05/11,8819
2014/05/12,6665
2014/05/13,-18888
2014/05/14,-923
2014/05/15,10238
2014/05/16,-7756
2014/05/17,12830
2014/05/18,12201
2014/05/19,30795
2014/05/20,41606
2014/05/21,-2957
2014/05/22,-13872
2014/05/23,20967
2014/05/24,-23316
2014/05/25,9726
2014/05/26,-14493
2014/05/27,-11915
2014/05/28,26418
2014/05/29,8722
2014/05/30,-24013
2014/05/31,21524
2014/06/01,3893
2014/06/02,4344
2014/06/03,8352
2014/06/04,-12801
2014/06/05,12081
2014/06/06,21982
2014/06/07,-6191
2014/06/08,-17693
2014/06/09,-9029
2014/06/10,-8378
2014/06/11,3289
2014/06/12,-8465
2014/06/13,-497
2014/06/14,9328
2014/06/15,3029
2014/06/16,11582
2014/06/17,6285
2014/06/18,-6584
2014/06/19,-16413
2014/06/20,-18418
2014/06/21,4237
2014/06/22,7597
2014/06/23,-14333
2014/06/24,-9463
2014/06/25,7393
2014/06/26,404
2014/06/27,12575
2014/06/28,-10160
2014/06/29,-10364
2014/06/30,19351
2014/07/01,10661
2014/07/02,6630
2014/07/03,2112
2014/07/04,-22816
2014/07/05,-14882
2014/07/06,10374
2014/07/07,3327
2014/07/08,27759
2014/07/09,2601
2014/07/10,9716
2014/07/11,25380
2014/07/12,25183
2014/07/13,4325
2014/07/14,-23609
2014/07/15,-56542
2014/07/16,-37711
2014/07/17,-15408
2014/07/18,-19673
2014/07/19,-21594
2014/07/20,-19772
2014/07/21,-17622
2014/07/22,-16924
2014/07/23,9000
2014/07/24,-2687
2014/07/25,6459
2014/07/26,-7336
2014/07/27,1200
2014/07/28,7216
2014/07/29,4312
2014/07/30,2274
2014/07/31,2319
2014/08/01,-4351
2014/08/02,2813
2014/08/03,-12808
2014/08/04,-2118
2014/08/05,33329
2014/08/06,23538
2014/08/07,4394
2014/08/08,462
2014/08/09,4111
2014/08/10,19696
2014/08/11,19999
2014/08/12,-2315
2014/08/13,-7940
2014/08/14,17238
2014/08/15,9971
2014/08/16,27660
2014/08/17,6825
2014/08/18,3526
2014/08/19,-10656
2014/08/20,-9965
2014/08/21,-3774
2014/08/22,-1816
2014/08/23,-24435
2014/08/24,6752
2014/08/25,-15368
2014/08/26,3765
2014/08/27,4567
2014/08/28,-3183
2014/08/29,-16859
2014/08/30,15498
2014/08/31,-12523
2014/09/01,11439
2014/09/02,-5984
2014/09/03,-14981
2014/09/04,-16557
2014/09/05,17137
2014/09/06,-12486
2014/09/07,41113
2014/09/08,433
2014/09/09,6642
2014/09/10,55118
2014/09/11,1209
2014/09/12,-15996
2014/09/13,-3498
2014/09/14,-8736
2014/09/15,-2659
2014/09/16,30341
2014/09/17,-38374
2014/09/18,17033
2014/09/19,4704
2014/09/20,14618
2014/09/21,-38647
2014/09/22,10524
2014/09/23,-26939
2014/09/24,-6757
2014/09/25,5944
2014/09/26,6645
2014/09/27,2064
2014/09/28,44931
2014/09/29,-15104
2014/09/30,21749
2014/10/01,25571
2014/10/02,-17307
2014/10/03,-3017
2014/10/04,-2725
2014/10/05,9311
2014/10/06,-338
2014/10/07,-17216
2014/10/08,-18835
2014/10/09,3707
2014/10/10,16327
2014/10/11,-1887
2014/10/12,-5595
2014/10/13,20219
2014/10/14,12901
2014/10/15,15376
2014/10/16,-6890
2014/10/17,-7313
2014/10/18,5774
2014/10/19,-6209
2014/10/20,-8263
2014/10/21,-5857
2014/10/22,-10985
2014/10/23,15761
2014/10/24,3270
2014/10/25,34279
2014/10/26,-23105
2014/10/27,19173
2014/10/28,-12161
2014/10/29,114
2014/10/30,6219
2014/10/31,9849
2014/11/01,-35376
2014/11/02,52960
2014/11/03,-15406
2014/11/04,9694
2014/11/05,-2246
2014/11/06,16578
2014/11/07,12574
2014/11/08,-2898
2014/11/09,-29919
2014/11/10,11134
2014/11/11,-7053
2014/11/12,25178
2014/11/13,-10219
2014/11/14,10143
2014/11/15,8807
2014/11/16,13807
2014/11/17,-4147
2014/11/18,7393
2014/11/19,-20442
2014/11/20,2943
2014/11/21,-20461
2014/11/22,1218
2014/11/23,-1828
2014/11/24,-5007
2014/11/25,2494
2014/11/26,-2154
2014/11/27,-2565
2014/11/28,7092
2014/11/29,6069
2014/11/30,28509
2014/12/01,10841
2014/12/02,29887
2014/12/03,27566
2014/12/04,1919
2014/12/05,13486
2014/12/06,4069
2014/12/07,-14398
2014/12/08,22088
2014/12/09,-20547
2014/12/10,-4826
2014/12/11,-886
2014/12/12,-22696
2014/12/13,-7534
2014/12/14,8702
2014/12/15,6936
2014/12/16,24696
2014/12/17,10636
2014/12/18,25111
2014/12/19,5551
2014/12/20,68942
2014/12/21,-37136
2014/12/22,103
2014/12/23,-4493
2014/12/24,-37980
2014/12/25,-63460
2014/12/26,-18602
2014/12/27,-40010
2014/12/28,32587
2014/12/29,-51846
2014/12/30,-32761
2014/12/31,-12471
2015/01/01,-33758
2015/01/02,20885
2015/01/03,25882
2015/01/04,-34811
2015/01/05,39659
2015/01/06,-832
2015/01/07,19513
2015/01/08,83545
2015/01/09,24474
2015/01/10,29224
2015/01/11,14224
2015/01/12,-22677
2015/01/13,44324
2015/01/14,47451
2015/01/15,35392
2015/01/16,3417
2015/01/17,5739
2015/01/18,1000
2015/01/19,33107
2015/01/20,-27201
2015/01/21,-21260
2015/01/22,-33837
2015/01/23,-24603
2015/01/24,-67769
2015/01/25,63821
2015/01/26,14984
2015/01/27,21863
2015/01/28,-27775
2015/01/29,-12867
2015/01/30,-20333
2015/01/31,68641
2015/02/01,-65168
2015/02/02,-43519
2015/02/03,-12158
2015/02/04,24881
2015/02/05,1228
2015/02/06,20370
2015/02/07,-83027
2015/02/08,41957
2015/02/09,8505
2015/02/10,-4602
2015/02/11,-3268
2015/02/12,17996
2015/02/13,74740
2015/02/14,69323
2015/02/15,55339
2015/02/16,33614
2015/02/17,35700
2015/02/18,19350
2015/02/19,-21897
2015/02/20,-47265
2015/02/21,9537
2015/02/22,-86825
2015/02/23,-14787
2015/02/24,-36328
2015/02/25,-19498
2015/02/26,10568
2015/02/27,-2534
2015/02/28,9273
2015/03/01,8165
2015/03/02,30534
2015/03/03,24782
2015/03/04,14962
2015/03/05,22542
2015/03/06,-12985
2015/03/07,-35546
2015/03/08,-1921
2015/03/09,-26212
2015/03/10,-14136
2015/03/11,397
2015/03/12,1040
2015/03/13,13447
2015/03/14,5863
2015/03/15,-15107
2015/03/16,11352
2015/03/17,-13666
2015/03/18,-4766
2015/03/19,14768
2015/03/20,-4915
2015/03/21,-11417
2015/03/22,5927
2015/03/23,-7391
2015/03/24,-12523
2015/03/25,-21633
2015/03/26,-39185
2015/03/27,-2400
2015/03/28,-8062
2015/03/29,24402
2015/03/30,1733
2015/03/31,37519
2015/04/01,43156
2015/04/02,29542
2015/04/03,3472
2015/04/04,18039
2015/04/05,-9773
2015/04/06,-15248
2015/04/07,-671
2015/04/08,-3187
2015/04/09,-10989
2015/04/10,20511
2015/04/11,16775
2015/04/12,-20727
2015/04/13,22079
2015/04/14,-2536
2015/04/15,-29632
2015/04/16,-14875
2015/04/17,-26396
2015/04/18,-14690
2015/04/19,22355
2015/04/20,-18476
2015/04/21,-2428
2015/04/22,37197
2015/04/23,27197
2015/04/24,25347
2015/04/25,13760
2015/04/26,-6946
2015/04/27,-2862
2015/04/28,8231
2015/04/29,-11312
2015/04/30,-12086
2015/05/01,-36785
2015/05/02,4038
2015/05/03,-16517
2015/05/04,10363
2015/05/05,1738
2015/05/06,13852
2015/05/07,13733
2015/05/08,67533
2015/05/09,-37210
2015/05/10,22343
2015/05/11,7042
2015/05/12,6181
2015/05/13,-20311
2015/05/14,-18483
2015/05/15,-43263
2015/05/16,32299
2015/05/17,-11545
2015/05/18,-12582
2015/05/19,-10138
2015/05/20,11469
2015/05/21,1954
2015/05/22,4691
2015/05/23,-43204
2015/05/24,30008
2015/05/25,1645
2015/05/26,9362
2015/05/27,-1435
2015/05/28,14149
2015/05/29,40850
2015/05/30,89713
2015/05/31,1905
2015/06/01,51519
2015/06/02,36371
2015/06/03,25707
2015/06/04,11924
2015/06/05,-24865
2015/06/06,-49861
2015/06/07,-30750
2015/06/08,-48088
2015/06/09,-34900
2015/06/10,54697
2015/06/11,6911
2015/06/12,24267
2015/06/13,9845
2015/06/14,29423
2015/06/15,62527
2015/06/16,13934
2015/06/17,-16991
2015/06/18,-2653
2015/06/19,-13168
2015/06/20,-6797
2015/06/21,-7681
2015/06/22,-75375
2015/06/23,20009
2015/06/24,-60549
2015/06/25,-37270
2015/06/26,8237
2015/06/27,32767
2015/06/28,-15309
2015/06/29,36262
2015/06/30,10738
2015/07/01,38692
2015/07/02,73152
2015/07/03,11278
2015/07/04,-21698
2015/07/05,29942
2015/07/06,41599
2015/07/07,2862
2015/07/08,18639
2015/07/09,6955
2015/07/10,22151
2015/07/11,35489
2015/07/12,12262
2015/07/13,-33204
2015/07/14,-28544
2015/07/15,-55261
2015/07/16,-40364
2015/07/17,-66992
2015/07/18,-57150
2015/07/19,-21100
2015/07/20,-5823
2015/07/21,-18501
2015/07/22,-231269
2015/07/23,-243088
2015/07/24,-222743
2015/07/25,-230088
2015/07/26,-263213
2015/07/27,-248768
2015/07/28,22251
2015/07/29,270476
2015/07/30,246547
2015/07/31,271001
2015/08/01,267062
2015/08/02,260292
2015/08/03,247772
2015/08/04,1270
2015/08/05,10137
2015/08/06,11440
2015/08/07,-22103
2015/08/08,-15748
2015/08/09,-19435
2015/08/10,6070
2015/08/11,-23936
2015/08/12,-34398
2015/08/13,-20018
2015/08/14,-12618
2015/08/15,-14514
2015/08/16,5682
2015/08/17,-7857
2015/08/18,31141
2015/08/19,13415
2015/08/20,1605
2015/08/21,7257
2015/08/22,31382
2015/08/23,11906
2015/08/24,28261
2015/08/25,-13292
2015/08/26,-4024
2015/08/27,4199
2015/08/28,23141
2015/08/29,-69730
2015/08/30,-1770
2015/08/31,-8439
2015/09/01,22270
2015/09/02,2946
2015/09/03,23547
2015/09/04,-43854
2015/09/05,90133
2015/09/06,7793
2015/09/07,-124866
2015/09/08,17221
2015/09/09,-258552
2015/09/10,-50407
2015/09/11,43781
2015/09/12,-35650
2015/09/13,23512
2015/09/14,127002
2015/09/15,-12811
2015/09/16,251552
2015/09/17,49025
2015/09/18,21197
2015/09/19,-8983
2015/09/20,3540
2015/09/21,18998
2015/09/22,39560
2015/09/23,2464
2015/09/24,-13660
2015/09/25,-26720
2015/09/26,35767
2015/09/27,-14373
2015/09/28,-21927
2015/09/29,-13858
2015/09/30,37740
2015/10/01,3572
2015/10/02,9351
2015/10/03,-49222
2015/10/04,2705
2015/10/05,-3802
2015/10/06,-24492
2015/10/07,-18905
2015/10/08,24123
2015/10/09,-42858
2015/10/10,67959
2015/10/11,-11524
2015/10/12,20584
2015/10/13,-12832
2015/10/14,927
2015/10/15,49979
2015/10/16,66314
2015/10/17,37006
2015/10/18,30138
2015/10/19,30832
2015/10/20,83953
2015/10/21,44079
2015/10/22,-17250
2015/10/23,21547
2015/10/24,7210
2015/10/25,36683
2015/10/26,33020
2015/10/27,-36150
2015/10/28,-12630
2015/10/29,31766
2015/10/30,26696
2015/10/31,-15548
2015/11/01,-1961
2015/11/02,-3947
2015/11/03,72967
2015/11/04,126454
2015/11/05,37168
2015/11/06,35080
2015/11/07,-13439
2015/11/08,13877
2015/11/09,24311
2015/11/10,-53961
2015/11/11,-89461
2015/11/12,-50186
2015/11/13,-63896
2015/11/14,41511
2015/11/15,29974
2015/11/16,-33962
2015/11/17,-16134
2015/11/18,21245
2015/11/19,-16293
2015/11/20,9146
2015/11/21,-12900
2015/11/22,-34011
2015/11/23,-27088
2015/11/24,25211
2015/11/25,-34287
2015/11/26,35345
2015/11/27,-16662
2015/11/28,17939
2015/11/29,-62393
2015/11/30,133217
2015/12/01,24418
2015/12/02,52314
2015/12/03,-27091
2015/12/04,22340
2015/12/05,50361
2015/12/06,99054
2015/12/07,-54387
2015/12/08,26664
2015/12/09,43534
2015/12/10,99137
2015/12/11,52156
2015/12/12,63929
2015/12/13,36775
2015/12/14,93860
2015/12/15,28361
2015/12/16,-11440
2015/12/17,-4728
2015/12/18,29233
2015/12/19,-24090
2015/12/20,-50681
2015/12/21,-30935
2015/12/22,-5221
2015/12/23,1680
2015/12/24,-8121
2015/12/25,-68436
2015/12/26,-80129
2015/12/27,-2583
2015/12/28,-80019
2015/12/29,-49162
2015/12/30,-42001
2015/12/31,-79784
2016/01/01,-76857
2016/01/02,8591
2016/01/03,-40877
2016/01/04,-6965
2016/01/05,968
2016/01/06,-31488
2016/01/07,29991
2016/01/08,96361
2016/01/09,20971
2016/01/10,51771
2016/01/11,31652
2016/01/12,17722
2016/01/13,4836
2016/01/14,4390
2016/01/15,2230
2016/01/16,34210
2016/01/17,82336
2016/01/18,23564
2016/01/19,-23807
2016/01/20,224110
2016/01/21,71595
2016/01/22,63335
2016/01/23,-2521
2016/01/24,-52501
2016/01/25,28149
2016/01/26,101714
2016/01/27,-138033
2016/01/28,28839
2016/01/29,27150
2016/01/30,4182
2016/01/31,-9033
2016/02/01,97356
2016/02/02,133615
2016/02/03,24900
2016/02/04,-58110
2016/02/05,-23339
2016/02/06,-5989
2016/02/07,65665
2016/02/08,-129835
2016/02/09,-133340
2016/02/10,-35575
2016/02/11,14271
2016/02/12,-23498
2016/02/13,-27855
2016/02/14,-34667
2016/02/15,33065
2016/02/16,-60951
2016/02/17,57998
2016/02/18,-1740
2016/02/19,30045
2016/02/20,43381
2016/02/21,29430
2016/02/22,-4450
2016/02/23,55075
2016/02/24,-69189
2016/02/25,56330
2016/02/26,-12049
2016/02/27,-29380
2016/02/28,-23850
2016/02/29,52066
2016/03/01,16469
2016/03/02,87738
2016/03/03,8944
2016/03/04,42790
2016/03/05,53452
2016/03/06,-77597
2016/03/07,-123312
2016/03/08,-61064
2016/03/09,-40911
2016/03/10,-98627
2016/03/11,-80857
2016/03/12,-127452
2016/03/13,13544
2016/03/14,34226
2016/03/15,-16423
2016/03/16,-69253
2016/03/17,44686
2016/03/18,3718
2016/03/19,17323
2016/03/20,-9176
2016/03/21,-18226
2016/03/22,14986
2016/03/23,-47820
2016/03/24,-46932
2016/03/25,-30641
2016/03/26,59464
2016/03/27,-10176
2016/03/28,74623
2016/03/29,113422
2016/03/30,95767
2016/03/31,-9463
2016/04/01,45351
2016/04/02,-1063
2016/04/03,52210
2016/04/04,-41441
2016/04/05,-117449
2016/04/06,-18254
2016/04/07,13778
2016/04/08,-30751
2016/04/09,-37772
2016/04/10,-51472
2016/04/11,5908
2016/04/12,56839
2016/04/13,14216
2016/04/14,33561
2016/04/15,5257
2016/04/16,-2140
2016/04/17,53750
2016/04/18,3714
2016/04/19,-51624
2016/04/20,-20399
2016/04/21,-5885
2016/04/22,11989
2016/04/23,21702
2016/04/24,-200
2016/04/25,17405
2016/04/26,30554
2016/04/27,12742
2016/04/28,2985
2016/04/29,72988
2016/04/30,-16684
2016/05/01,-26702
2016/05/02,-21172
2016/05/03,-24869
2016/05/04,-12185
2016/05/05,-21734
2016/05/06,-72255
2016/05/07,-11094
2016/05/08,-17973
2016/05/09,-7007
2016/05/10,3854
2016/05/11,-2584
2016/05/12,16553
2016/05/13,1636
2016/05/14,30201
2016/05/15,21679
2016/05/16,31192
2016/05/17,10042
2016/05/18,49843
2016/05/19,-12401
2016/05/20,3602
2016/05/21,13479
2016/05/22,13939
2016/05/23,-9521
2016/05/24,26584
2016/05/25,-9286
2016/05/26,12852
2016/05/27,59259
2016/05/28,21022
2016/05/29,-24291
2016/05/30,55094
2016/05/31,-26608
2016/06/01,479
2016/06/02,25608
2016/06/03,-13468
2016/06/04,-25354
2016/06/05,41242
2016/06/06,-46562
2016/06/07,6950
2016/06/08,-18199
2016/06/09,25454
2016/06/10,12962
2016/06/11,3597
2016/06/12,33451
2016/06/13,55239
2016/06/14,31333
2016/06/15,64662
2016/06/16,38691
2016/06/17,53312
2016/06/18,81356
2016/06/19,191
2016/06/20,-32248
2016/06/21,44201
2016/06/22,-35871
2016/06/23,-7362
2016/06/24,-39463
2016/06/25,-4790
2016/06/26,9319
2016/06/27,-64955
2016/06/28,-86765
2016/06/29,-51423
2016/06/30,-54106
2016/07/01,-20045
2016/07/02,-82694
2016/07/03,-69249
2016/07/04,37003
2016/07/05,-5230
2016/07/06,-18751
2016/07/07,-51199
2016/07/08,-51473
2016/07/09,-12097
2016/07/10,-35036
2016/07/11,-12080
2016/07/12,-34077
2016/07/13,-28517
2016/07/14,7291
2016/07/15,-6493
2016/07/16,13751
2016/07/17,22178
2016/07/18,-4187
2016/07/19,3201
2016/07/20,34327
2016/07/21,14980
2016/07/22,14760
2016/07/23,-14870
2016/07/24,2045
2016/07/25,17609
2016/07/26,50522
2016/07/27,29947
2016/07/28,9788
2016/07/29,-293312
2016/07/30,-88773
2016/07/31,47682
2016/08/01,4735
2016/08/02,24770
2016/08/03,20710
2016/08/04,14382
2016/08/05,305370
2016/08/06,80648
2016/08/07,-30245
2016/08/08,22204
2016/08/09,-40041
2016/08/10,40691
2016/08/11,25867
2016/08/12,19248
2016/08/13,23718
2016/08/14,3976
2016/08/15,-7762
2016/08/16,62951
2016/08/17,-21711
2016/08/18,-33726
2016/08/19,-12523
2016/08/20,42409
2016/08/21,-8807
2016/08/22,-1876
2016/08/23,-41435
2016/08/24,-536
2016/08/25,-27944
2016/08/26,-10955
2016/08/27,-42532
2016/08/28,-30847
2016/08/29,-10871
2016/08/30,19213
2016/08/31,-18259
2016/09/01,25227
2016/09/02,19352
2016/09/03,-3585
2016/09/04,25326
2016/09/05,16864
2016/09/06,-10096
2016/09/07,28604
2016/09/08,5678
2016/09/09,-5286
2016/09/10,-3019
2016/09/11,18252
2016/09/12,-6378
2016/09/13,11908
2016/09/14,-44548
2016/09/15,-4595
2016/09/16,-419
2016/09/17,51747
2016/09/18,-38325
2016/09/19,-34512
2016/09/20,-4485
2016/09/21,27614
2016/09/22,4140
2016/09/23,-6112
2016/09/24,-31417
2016/09/25,39253
2016/09/26,54709
2016/09/27,20752
2016/09/28,2824
2016/09/29,28833
2016/09/30,77886
2016/10/01,20699
2016/10/02,5210
2016/10/03,88232
2016/10/04,33090
2016/10/05,46294
2016/10/06,74436
2016/10/07,4951
2016/10/08,41436
2016/10/09,41371
2016/10/10,-137016
2016/10/11,9008
2016/10/12,-45284
2016/10/13,-87002
2016/10/14,-41570
2016/10/15,-73061
2016/10/16,-43600
2016/10/17,42609
2016/10/18,-56604
2016/10/19,-38309
2016/10/20,97288
2016/10/21,52230
2016/10/22,34333
2016/10/23,6805
2016/10/24,57868
2016/10/25,87497
2016/10/26,135829
2016/10/27,97585
2016/10/28,-15806
2016/10/29,12516
2016/10/30,-435
2016/10/31,-16227
2016/11/01,-22872
2016/11/02,-51195
2016/11/03,-129250
2016/11/04,-25395
2016/11/05,17793
2016/11/06,55475
2016/11/07,16313
2016/11/08,43875
2016/11/09,35167
2016/11/10,11842
2016/11/11,26586
2016/11/12,28530
2016/11/13,5230
2016/11/14,29993
2016/11/15,-14055
2016/11/16,3706
2016/11/17,24718
2016/11/18,48256
2016/11/19,17732
2016/11/20,47770
2016/11/21,-13266
2016/11/22,-53956
2016/11/23,23447
2016/11/24,76769
2016/11/25,42335
2016/11/26,55668
2016/11/27,-8184
2016/11/28,71494
2016/11/29,53824
2016/11/30,-28055
2016/12/01,-84750
2016/12/02,38102
2016/12/03,32331
2016/12/04,66584
2016/12/05,-15464
2016/12/06,102074
2016/12/07,99317
2016/12/08,35783
2016/12/09,-90084
2016/12/10,-123832
2016/12/11,-80175
2016/12/12,-71548
2016/12/13,-106556
2016/12/14,-107773
2016/12/15,-43953
2016/12/16,18833
2016/12/17,19334
2016/12/18,-28066
2016/12/19,36763
2016/12/20,16726
2016/12/21,84761
2016/12/22,71224
2016/12/23,2709
2016/12/24,-26535
2016/12/25,-55792
2016/12/26,-33870
2016/12/27,-6364
2016/12/28,-64134
2016/12/29,-31234
2016/12/30,13882
2016/12/31,40441
2017/01/01,11767
2017/01/02,65112
2017/01/03,-30032
2017/01/04,28162
2017/01/05,-25051
2017/01/06,61082
2017/01/07,54004
2017/01/08,93742
2017/01/09,-87233
2017/01/10,44637
2017/01/11,-59127
2017/01/12,-23432
2017/01/13,-122354
2017/01/14,-88598
2017/01/15,-41388
2017/01/16,-405
2017/01/17,-38675
2017/01/18,49337
2017/01/19,95103
2017/01/20,73627
2017/01/21,65438
2017/01/22,19493
2017/01/23,36937
2017/01/24,51970
2017/01/25,39628
2017/01/26,6174
2017/01/27,17900
2017/01/28,2607
2017/01/29,70905
2017/01/30,-4780
2017/01/31,-33303
2017/02/01,60992
2017/02/02,-43163
2017/02/03,1746
2017/02/04,36843
2017/02/05,5105
2017/02/06,11593
2017/02/07,59331
2017/02/08,-80535
2017/02/09,57941
2017/02/10,-32693
2017/02/11,-45841
2017/02/12,-94631
2017/02/13,950
2017/02/14,-37270
2017/02/15,-30082
2017/02/16,-85171
2017/02/17,31228
2017/02/18,65589
2017/02/19,40360
2017/02/20,12025
2017/02/21,-3343
2017/02/22,-7320
2017/02/23,42357
2017/02/24,62427
2017/02/25,-1324
2017/02/26,75271
2017/02/27,-13001
2017/02/28,15979
2017/03/01,33386
2017/03/02,11134
2017/03/03,-26480
2017/03/04,-81464
2017/03/05,19988
2017/03/06,6298
2017/03/07,47061
2017/03/08,36120
2017/03/09,12722
2017/03/10,7923
2017/03/11,74806
2017/03/12,-104883
2017/03/13,19072
2017/03/14,17710
2017/03/15,-6216
2017/03/16,-212465
2017/03/17,12788
2017/03/18,43819
2017/03/19,110521
2017/03/20,-331530
2017/03/21,-51944
2017/03/22,55539
2017/03/23,187596
2017/03/24,-16915
2017/03/25,-88985
2017/03/26,-84693
2017/03/27,262581
2017/03/28,71115
2017/03/29,-76369
2017/03/30,45508
2017/03/31,-80758
2017/04/01,46878
2017/04/02,66810
2017/04/03,156191
2017/04/04,-100485
2017/04/05,68695
2017/04/06,-8464
2017/04/07,79380
2017/04/08,-47807
2017/04/09,-12418
2017/04/10,-71832
2017/04/11,87584
2017/04/12,-55253
2017/04/13,-84155
2017/04/14,-6122
2017/04/15,59058
2017/04/16,-58831
2017/04/17,-63032
2017/04/18,-370205
2017/04/19,-613209
2017/04/20,-550895
2017/04/21,-637706
2017/04/22,-19776
2017/04/23,24102
2017/04/24,1207
2017/04/25,312074
2017/04/26,657283
2017/04/27,586559
2017/04/28,582496
2017/04/29,114610
2017/04/30,47832
2017/05/01,40544
2017/05/02,63588
2017/05/03,-68414
2017/05/04,166670
2017/05/05,-17702
2017/05/06,73170
2017/05/07,73595
2017/05/08,182127
2017/05/09,-8802
2017/05/10,30142
2017/05/11,-137669
2017/05/12,98186
2017/05/13,-84686
2017/05/14,125501
2017/05/15,-57218
2017/05/16,-129062
2017/05/17,69851
2017/05/18,50420
2017/05/19,32967
2017/05/20,31141
2017/05/21,-96761
2017/05/22,-28484
2017/05/23,238719
2017/05/24,14666
2017/05/25,50710
2017/05/26,19280
2017/05/27,9668
2017/05/28,19873
2017/05/29,-385447
2017/05/30,-41890
2017/05/31,19803
2017/06/01,2353
2017/06/02,-49103
2017/06/03,61327
2017/06/04,-91791
2017/06/05,354096
2017/06/06,-32104
2017/06/07,49319
2017/06/08,-4692
2017/06/09,-28412
2017/06/10,-180455
2017/06/11,-79059
2017/06/12,-17375
2017/06/13,-40180
2017/06/14,-142447
2017/06/15,-12404
2017/06/16,11800
2017/06/17,-31284
2017/06/18,-8316
2017/06/19,-10068
2017/06/20,-18366
2017/06/21,-14065
2017/06/22,-92215
2017/06/23,-40961
2017/06/24,-27659
2017/06/25,-87922
2017/06/26,-26282
2017/06/27,-63822
2017/06/28,16226
2017/06/29,-89991
2017/06/30,-486
2017/07/01,-9024
2017/07/02,66809
2017/07/03,-18077
2017/07/04,14113
2017/07/05,-89378
2017/07/06,15880
2017/07/07,51336
2017/07/08,-13666
2017/07/09,-66118
2017/07/10,83571
2017/07/11,87262
2017/07/12,86446
2017/07/13,41864
2017/07/14,-104785
2017/07/15,23696
2017/07/16,69690
2017/07/17,-64421
2017/07/18,-17897
2017/07/19,-688
2017/07/20,-7830
2017/07/21,63346
2017/07/22,-3570
2017/07/23,-73796
2017/07/24,9891
2017/07/25,-94966
2017/07/26,-72683
2017/07/27,8934
2017/07/28,-36357
2017/07/29,6015
2017/07/30,14067
2017/07/31,5935
2017/08/01,-164134
2017/08/02,-41730
2017/08/03,-102556
2017/08/04,15930
2017/08/05,17855
2017/08/06,-5996
2017/08/07,-3627
2017/08/08,298151
2017/08/09,96767
2017/08/10,145593
2017/08/11,46125
2017/08/12,-5417
2017/08/13,140503
2017/08/14,-28087
2017/08/15,24705
2017/08/16,-40405
2017/08/17,132137
2017/08/18,-38421
2017/08/19,42444
2017/08/20,-102729
2017/08/21,-69565
2017/08/22,-336768
2017/08/23,153312
2017/08/24,-261661
2017/08/25,-91585
2017/08/26,-109443
2017/08/27,154879
2017/08/28,66726
2017/08/29,249338
2017/08/30,-27748
2017/08/31,171630
2017/09/01,143350
2017/09/02,108756
2017/09/03,-149556
2017/09/04,87355
2017/09/05,24528
2017/09/06,4966
2017/09/07,-11694
2017/09/08,43927
2017/09/09,-86280
2017/09/10,-16926
2017/09/11,-30047
2017/09/12,-36716
2017/09/13,-73512
2017/09/14,-47763
2017/09/15,9232
2017/09/16,42475
2017/09/17,-12861
2017/09/18,-70201
2017/09/19,-386335
2017/09/20,-95942
2017/09/21,7931
2017/09/22,-164827
2017/09/23,-99629
2017/09/24,-11929
2017/09/25,8042
2017/09/26,380344
2017/09/27,45464
2017/09/28,49265
2017/09/29,118985
2017/09/30,47248
2017/10/01,64917
2017/10/02,152058
2017/10/03,47334
2017/10/04,-60167
2017/10/05,-107661
2017/10/06,34272
2017/10/07,49135
2017/10/08,30554
2017/10/09,-70015
2017/10/10,15308
2017/10/11,146042
2017/10/12,124220
2017/10/13,-12816
2017/10/14,146201
2017/10/15,179381
2017/10/16,75702
2017/10/17,54629
2017/10/18,43788
2017/10/19,102947
2017/10/20,57371
2017/10/21,-16362
2017/10/22,58784
2017/10/23,30775
2017/10/24,83167
2017/10/25,96740
2017/10/26,-105494
2017/10/27,-149833
2017/10/28,-703327
2017/10/29,-795453
2017/10/30,-753657
2017/10/31,-827482
2017/11/01,-803636
2017/11/02,-675483
2017/11/03,-593315
2017/11/04,0
2017/11/05,0
2017/11/06,0
2017/11/07,777842
2017/11/08,742562
2017/11/09,820490
2017/11/10,692632
2017/11/11,536909
2017/11/12,434508
2017/11/13,766736
2017/11/14,-47149
2017/11/15,-86054
2017/11/16,-820490
2017/11/17,149121
2017/11/18,185204
2017/11/19,368830
2017/11/20,70216
2017/11/21,113729
2017/11/22,88114
2017/11/23,835255
2017/11/24,-49335
2017/11/25,116549
2017/11/26,-12313
2017/11/27,58455
2017/11/28,12771
2017/11/29,245249
2017/11/30,99345
2017/12/01,168717
2017/12/02,-29680
2017/12/03,55116
2017/12/04,96536
2017/12/05,113810
2017/12/06,82137
2017/12/07,-62722
2017/12/08,4917
2017/12/09,175647
2017/12/10,115517
2017/12/11,-14113
2017/12/12,1325
2017/12/13,18936
2017/12/14,261279
2017/12/15,70919
2017/12/16,-34709
2017/12/17,50653
2017/12/18,27074
2017/12/19,-117283
2017/12/20,-171975
2017/12/21,-276855
2017/12/22,-77421
