Date,activeaddresses3var
2014/02/25,545481692
2014/02/26,31533313
2014/02/27,102693746
2014/02/28,48063128
2014/03/01,40318212
2014/03/02,231604452
2014/03/03,1072264736
2014/03/04,1268004081
2014/03/05,242986498
2014/03/06,256579424
2014/03/07,77881260
2014/03/08,100364888
2014/03/09,17036390
2014/03/10,282982847
2014/03/11,198480540
2014/03/12,53851506
2014/03/13,29690739
2014/03/14,24906117
2014/03/15,473014822
2014/03/16,530953772
2014/03/17,472128165
2014/03/18,507126353
2014/03/19,360949098
2014/03/20,118264718
2014/03/21,126817348
2014/03/22,105319948
2014/03/23,271474907
2014/03/24,313049514
2014/03/25,316544150
2014/03/26,136145400
2014/03/27,51061948
2014/03/28,41799913
2014/03/29,311545090
2014/03/30,234277821
2014/03/31,118748670
2014/04/01,29289220
2014/04/02,19958845
2014/04/03,27775236
2014/04/04,24618865
2014/04/05,99262646
2014/04/06,167365731
2014/04/07,168929433
2014/04/08,108654808
2014/04/09,70401006
2014/04/10,56416618
2014/04/11,31764252
2014/04/12,460541463
2014/04/13,337544994
2014/04/14,483110731
2014/04/15,117175975
2014/04/16,49674141
2014/04/17,294216803
2014/04/18,231608056
2014/04/19,45937735
2014/04/20,91606670
2014/04/21,113047454
2014/04/22,284290214
2014/04/23,292679564
2014/04/24,121485324
2014/04/25,106428871
2014/04/26,383967755
2014/04/27,402449454
2014/04/28,267046901
2014/04/29,3213715
2014/04/30,2295086
2014/05/01,41393732
2014/05/02,83349333
2014/05/03,249080116
2014/05/04,271775048
2014/05/05,289430027
2014/05/06,69022261
2014/05/07,71316173
2014/05/08,7784351
2014/05/09,4316162
2014/05/10,194450108
2014/05/11,184955381
2014/05/12,152976365
2014/05/13,44299987
2014/05/14,21729611
2014/05/15,127415598
2014/05/16,83427235
2014/05/17,147738847
2014/05/18,155456039
2014/05/19,255428860
2014/05/20,30260801
2014/05/21,210345349
2014/05/22,212010524
2014/05/23,60918606
2014/05/24,473650508
2014/05/25,737914212
2014/05/26,695911748
2014/05/27,44500206
2014/05/28,29882311
2014/05/29,26310258
2014/05/30,172242069
2014/05/31,116299573
2014/06/01,393301647
2014/06/02,341981261
2014/06/03,45938141
2014/06/04,46315604
2014/06/05,46819054
2014/06/06,27969483
2014/06/07,348744004
2014/06/08,250866520
2014/06/09,202961865
2014/06/10,27311205
2014/06/11,28109166
2014/06/12,3612664
2014/06/13,393424
2014/06/14,138645408
2014/06/15,146050427
2014/06/16,168887694
2014/06/17,14985744
2014/06/18,49454391
2014/06/19,119524456
2014/06/20,28825208
2014/06/21,4486435
2014/06/22,193487648
2014/06/23,159087894
2014/06/24,71661578
2014/06/25,32965430
2014/06/26,59447610
2014/06/27,43767369
2014/06/28,100792196
2014/06/29,169337123
2014/06/30,279761363
2014/07/01,28796109
2014/07/02,3637504
2014/07/03,119559933
2014/07/04,229264847
2014/07/05,177289772
2014/07/06,538015331
2014/07/07,705712643
2014/07/08,189046625
2014/07/09,184590900
2014/07/10,323757617
2014/07/11,43056486
2014/07/12,63046918
2014/07/13,197724065
2014/07/14,214247793
2014/07/15,181839558
2014/07/16,42097383
2014/07/17,21526853
2014/07/18,12699510
2014/07/19,100949076
2014/07/20,219104973
2014/07/21,226026945
2014/07/22,150752860
2014/07/23,41405365
2014/07/24,43524517
2014/07/25,3179006
2014/07/26,204493551
2014/07/27,355912758
2014/07/28,339283574
2014/07/29,108484561
2014/07/30,29117118
2014/07/31,32061451
2014/08/01,4785439
2014/08/02,154464758
2014/08/03,166270903
2014/08/04,154570741
2014/08/05,145764504
2014/08/06,203213515
2014/08/07,94162096
2014/08/08,148422681
2014/08/09,141177669
2014/08/10,334051747
2014/08/11,388409381
2014/08/12,9144056
2014/08/13,6299056
2014/08/14,1697287
2014/08/15,33945558
2014/08/16,55591244
2014/08/17,110400685
2014/08/18,96216208
2014/08/19,54904626
2014/08/20,17859926
2014/08/21,16556934
2014/08/22,25307155
2014/08/23,252809387
2014/08/24,506468078
2014/08/25,510797828
2014/08/26,177679531
2014/08/27,25366233
2014/08/28,395915
2014/08/29,134460121
2014/08/30,116820348
2014/08/31,207179055
2014/09/01,128710374
2014/09/02,35529998
2014/09/03,43876235
2014/09/04,21042963
2014/09/05,15471846
2014/09/06,95634641
2014/09/07,1147177385
2014/09/08,1101105324
2014/09/09,532277457
2014/09/10,332275844
2014/09/11,515902924
2014/09/12,770066069
2014/09/13,66728993
2014/09/14,1105980829
2014/09/15,954389456
2014/09/16,333873905
2014/09/17,220198508
2014/09/18,190104428
2014/09/19,93208348
2014/09/20,105624936
2014/09/21,103717316
2014/09/22,150019258
2014/09/23,7299446
2014/09/24,36125138
2014/09/25,35037991
2014/09/26,73271475
2014/09/27,126914007
2014/09/28,864086022
2014/09/29,804261009
2014/09/30,485856909
2014/10/01,195709579
2014/10/02,229050389
2014/10/03,231165200
2014/10/04,22759090
2014/10/05,1233035683
2014/10/06,1126379260
2014/10/07,726615201
2014/10/08,39129244
2014/10/09,31572558
2014/10/10,8848601
2014/10/11,100230688
2014/10/12,934811265
2014/10/13,897523334
2014/10/14,259560260
2014/10/15,10941358
2014/10/16,217670350
2014/10/17,149751101
2014/10/18,18925085
2014/10/19,717758839
2014/10/20,645529182
2014/10/21,279762792
2014/10/22,23650289
2014/10/23,27692691
2014/10/24,12389789
2014/10/25,72321485
2014/10/26,114079067
2014/10/27,7719550
2014/10/28,86165060
2014/10/29,88675107
2014/10/30,7278984
2014/10/31,3335029
2014/11/01,154631545
2014/11/02,1522455970
2014/11/03,1505278631
2014/11/04,899583048
2014/11/05,16416098
2014/11/06,90652680
2014/11/07,95039363
2014/11/08,432922335
2014/11/09,724252713
2014/11/10,725849321
2014/11/11,254093888
2014/11/12,85013785
2014/11/13,83440874
2014/11/14,36924333
2014/11/15,300986096
2014/11/16,833639534
2014/11/17,836289514
2014/11/18,426296810
2014/11/19,11066285
2014/11/20,20999725
2014/11/21,25065216
2014/11/22,154256900
2014/11/23,795959489
2014/11/24,786700289
2014/11/25,418456956
2014/11/26,17126791
2014/11/27,24459635
2014/11/28,25432330
2014/11/29,99038482
2014/11/30,1468198331
2014/12/01,1417652179
2014/12/02,681885052
2014/12/03,96648163
2014/12/04,124455843
2014/12/05,40082383
2014/12/06,157459658
2014/12/07,852212084
2014/12/08,863196395
2014/12/09,347835181
2014/12/10,65450141
2014/12/11,20839841
2014/12/12,76129601
2014/12/13,111560518
2014/12/14,1456176523
2014/12/15,1326433374
2014/12/16,187478935
2014/12/17,27964536
2014/12/18,20163270
2014/12/19,179440541
2014/12/20,394199673
2014/12/21,392970921
2014/12/22,57698696
2014/12/23,12595740
2014/12/24,495353525
2014/12/25,757869816
2014/12/26,83258481
2014/12/27,295702600
2014/12/28,1127895149
2014/12/29,1015960363
2014/12/30,1088837388
2014/12/31,96588950
2015/01/01,772655004
2015/01/02,820090131
2015/01/03,1785866393
2015/01/04,186551251
2015/01/05,12366498
2015/01/06,168144802
2015/01/07,184312367
2015/01/08,82623081
2015/01/09,168716143
2015/01/10,404024044
2015/01/11,224458529
2015/01/12,614228789
2015/01/13,342649904
2015/01/14,354517352
2015/01/15,16199342
2015/01/16,78522902
2015/01/17,252014492
2015/01/18,261915844
2015/01/19,199731168
2015/01/20,125780633
2015/01/21,72162661
2015/01/22,5153700
2015/01/23,47474694
2015/01/24,50080472
2015/01/25,2360040113
2015/01/26,1844605282
2015/01/27,872608642
2015/01/28,603399901
2015/01/29,352734010
2015/01/30,65758326
2015/01/31,1305618438
2015/02/01,1234682328
2015/02/02,641625773
2015/02/03,185777412
2015/02/04,55585348
2015/02/05,66373317
2015/02/06,36889184
2015/02/07,81322518
2015/02/08,1738821960
2015/02/09,1624022325
2015/02/10,922512520
2015/02/11,6677820
2015/02/12,13186983
2015/02/13,824381581
2015/02/14,527278099
2015/02/15,1194490698
2015/02/16,1628515310
2015/02/17,1612680207
2015/02/18,85642885
2015/02/19,504856060
2015/02/20,222605171
2015/02/21,668099115
2015/02/22,178297117
2015/02/23,155260829
2015/02/24,159503084
2015/02/25,69877830
2015/02/26,10658598
2015/02/27,60596134
2015/02/28,680769793
2015/03/01,339835873
2015/03/02,38687255
2015/03/03,71814860
2015/03/04,209869238
2015/03/05,39786038
2015/03/06,56818358
2015/03/07,90436398
2015/03/08,272078892
2015/03/09,75716624
2015/03/10,123031598
2015/03/11,15872636
2015/03/12,6658308
2015/03/13,7090753
2015/03/14,34478945
2015/03/15,38753425
2015/03/16,11358211
2015/03/17,198952355
2015/03/18,198230835
2015/03/19,203788082
2015/03/20,141716027
2015/03/21,111055165
2015/03/22,88294657
2015/03/23,37987286
2015/03/24,376135737
2015/03/25,332729163
2015/03/26,12036209
2015/03/27,63135293
2015/03/28,36198643
2015/03/29,521280979
2015/03/30,377699431
2015/03/31,190077311
2015/04/01,3800044
2015/04/02,6480441
2015/04/03,73132881
2015/04/04,54701607
2015/04/05,218901431
2015/04/06,187800534
2015/04/07,190711835
2015/04/08,39781249
2015/04/09,35761129
2015/04/10,54153663
2015/04/11,150357610
2015/04/12,57246174
2015/04/13,53822673
2015/04/14,28271619
2015/04/15,240900003
2015/04/16,131322291
2015/04/17,8306495
2015/04/18,171639184
2015/04/19,320228494
2015/04/20,167187773
2015/04/21,197620504
2015/04/22,63007322
2015/04/23,36950930
2015/04/24,13365273
2015/04/25,51345693
2015/04/26,33708429
2015/04/27,176677900
2015/04/28,124865461
2015/04/29,37144373
2015/04/30,36080004
2015/05/01,164639915
2015/05/02,491362667
2015/05/03,488706280
2015/05/04,111683285
2015/05/05,7444061
2015/05/06,29876243
2015/05/07,17346561
2015/05/08,188295885
2015/05/09,443194923
2015/05/10,462991613
2015/05/11,234680404
2015/05/12,43114738
2015/05/13,65359748
2015/05/14,129369758
2015/05/15,14106910
2015/05/16,193256124
2015/05/17,109266878
2015/05/18,96246042
2015/05/19,47225910
2015/05/20,18335901
2015/05/21,59696233
2015/05/22,51811980
2015/05/23,89925938
2015/05/24,765357378
2015/05/25,773333114
2015/05/26,351822534
2015/05/27,39155566
2015/05/28,19719740
2015/05/29,295864134
2015/05/30,670422908
2015/05/31,124803193
2015/06/01,82210195
2015/06/02,4552395
2015/06/03,79451481
2015/06/04,200975589
2015/06/05,52617798
2015/06/06,271071
2015/06/07,659846
2015/06/08,43400408
2015/06/09,38292273
2015/06/10,1356953093
2015/06/11,1007238863
2015/06/12,713542756
2015/06/13,58882027
2015/06/14,57198614
2015/06/15,238915468
2015/06/16,208522817
2015/06/17,315192734
2015/06/18,453128350
2015/06/19,467416983
2015/06/20,12240407
2015/06/21,46906863
2015/06/22,386689713
2015/06/23,670175400
2015/06/24,628724825
2015/06/25,754637686
2015/06/26,467565143
2015/06/27,890330201
2015/06/28,164159882
2015/06/29,193487868
2015/06/30,301416289
2015/07/01,203977517
2015/07/02,28844470
2015/07/03,17066562
2015/07/04,104739144
2015/07/05,75874724
2015/07/06,217706540
2015/07/07,44437256
2015/07/08,2972618
2015/07/09,1965042
2015/07/10,6580244
2015/07/11,6671655
2015/07/12,4909858
2015/07/13,217531058
2015/07/14,192821398
2015/07/15,123722748
2015/07/16,94886005
2015/07/17,69588940
2015/07/18,70763117
2015/07/19,309892839
2015/07/20,183874006
2015/07/21,118088872
2015/07/22,13113967534
2015/07/23,12442846752
2015/07/24,0
2015/07/25,0
2015/07/26,0
2015/07/27,0
2015/07/28,14892963698
2015/07/29,15590010403
2015/07/30,95462853
2015/07/31,130096754
2015/08/01,114931007
2015/08/02,19559034
2015/08/03,63854156
2015/08/04,34440109
2015/08/05,183388523
2015/08/06,103931713
2015/08/07,177820780
2015/08/08,14775101
2015/08/09,19982621
2015/08/10,31594429
2015/08/11,55662067
2015/08/12,52110308
2015/08/13,19013340
2015/08/14,18839274
2015/08/15,498854
2015/08/16,22262845
2015/08/17,19946585
2015/08/18,98911700
2015/08/19,78053374
2015/08/20,137070190
2015/08/21,75214795
2015/08/22,160166562
2015/08/23,102714851
2015/08/24,42361430
2015/08/25,75141794
2015/08/26,84136377
2015/08/27,27585261
2015/08/28,87472011
2015/08/29,803713238
2015/08/30,904973868
2015/08/31,890000798
2015/09/01,64507411
2015/09/02,53282117
2015/09/03,52691374
2015/09/04,370362425
2015/09/05,750733707
2015/09/06,737817950
2015/09/07,4182144462
2015/09/08,4377253278
2015/09/09,14369794648
2015/09/10,15455366998
2015/09/11,13399863384
2015/09/12,439305361
2015/09/13,207990172
2015/09/14,206097051
2015/09/15,68631602
2015/09/16,142726154
2015/09/17,142019057
2015/09/18,222117110
2015/09/19,320471244
2015/09/20,466595628
2015/09/21,459081776
2015/09/22,218036343
2015/09/23,732316194
2015/09/24,1002679891
2015/09/25,14495491
2015/09/26,130872963
2015/09/27,68004131
2015/09/28,41117989
2015/09/29,302440978
2015/09/30,294146312
2015/10/01,451636780
2015/10/02,217397228
2015/10/03,272258066
2015/10/04,457724187
2015/10/05,414086317
2015/10/06,86889689
2015/10/07,72049125
2015/10/08,15274170
2015/10/09,538465496
2015/10/10,901254206
2015/10/11,843624395
2015/10/12,151848779
2015/10/13,38077252
2015/10/14,27407363
2015/10/15,764194163
2015/10/16,540056730
2015/10/17,339912711
2015/10/18,346440808
2015/10/19,232295313
2015/10/20,535364969
2015/10/21,322589680
2015/10/22,321839814
2015/10/23,4434447
2015/10/24,183052817
2015/10/25,131888622
2015/10/26,19520123
2015/10/27,140837967
2015/10/28,288419920
2015/10/29,270597725
2015/10/30,323032445
2015/10/31,59056811
2015/11/01,38000811
2015/11/02,35748022
2015/11/03,623307522
2015/11/04,1351674200
2015/11/05,479902025
2015/11/06,610105085
2015/11/07,963621101
2015/11/08,673193971
2015/11/09,467925349
2015/11/10,154220688
2015/11/11,167846982
2015/11/12,19514558
2015/11/13,142252897
2015/11/14,294072097
2015/11/15,699074642
2015/11/16,337429343
2015/11/17,605674520
2015/11/18,338239572
2015/11/19,473582534
2015/11/20,452030211
2015/11/21,131475100
2015/11/22,90764860
2015/11/23,315931526
2015/11/24,339606086
2015/11/25,271162464
2015/11/26,81716064
2015/11/27,333279185
2015/11/28,561796591
2015/11/29,1103622939
2015/11/30,4136837675
2015/12/01,4158983165
2015/12/02,898478069
2015/12/03,626248373
2015/12/04,693577990
2015/12/05,1602508845
2015/12/06,1156837110
2015/12/07,187836853
2015/12/08,48550381
2015/12/09,298760246
2015/12/10,171519992
2015/12/11,421349432
2015/12/12,1485104942
2015/12/13,1506478710
2015/12/14,791647688
2015/12/15,737587864
2015/12/16,783668482
2015/12/17,19986130
2015/12/18,11458521
2015/12/19,311753305
2015/12/20,1194774940
2015/12/21,1525566332
2015/12/22,1129147278
2015/12/23,195611996
2015/12/24,15276753
2015/12/25,1137712073
2015/12/26,790221228
2015/12/27,154734895
2015/12/28,8416545
2015/12/29,7857932
2015/12/30,7189168
2015/12/31,389062100
2016/01/01,2008919598
2016/01/02,2206679143
2016/01/03,2191317996
2016/01/04,551931608
2016/01/05,433331358
2016/01/06,145122510
2016/01/07,145385008
2016/01/08,75925614
2016/01/09,348850041
2016/01/10,265408836
2016/01/11,115026561
2016/01/12,57873841
2016/01/13,420830675
2016/01/14,298556949
2016/01/15,64193361
2016/01/16,1105376721
2016/01/17,1593093168
2016/01/18,287355990
2016/01/19,1398827414
2016/01/20,7678719795
2016/01/21,7283930518
2016/01/22,4352467154
2016/01/23,15838114
2016/01/24,142968744
2016/01/25,270079070
2016/01/26,669452727
2016/01/27,201977824
2016/01/28,242718091
2016/01/29,175799912
2016/01/30,142184348
2016/01/31,598821115
2016/02/01,3757834804
2016/02/02,7438645363
2016/02/03,3422802091
2016/02/04,6717914134
2016/02/05,434000244
2016/02/06,120045471
2016/02/07,209443688
2016/02/08,423279583
2016/02/09,634077695
2016/02/10,591086056
2016/02/11,459962835
2016/02/12,50064004
2016/02/13,65516164
2016/02/14,108225107
2016/02/15,293195180
2016/02/16,237092951
2016/02/17,913412081
2016/02/18,1039702513
2016/02/19,655278473
2016/02/20,117873925
2016/02/21,59024473
2016/02/22,44039574
2016/02/23,85363814
2016/02/24,423049592
2016/02/25,768032428
2016/02/26,774309818
2016/02/27,691769217
2016/02/28,40582969
2016/02/29,1056398620
2016/03/01,654442543
2016/03/02,76069441
2016/03/03,76631663
2016/03/04,163801141
2016/03/05,58474933
2016/03/06,2910426541
2016/03/07,2645169085
2016/03/08,718537985
2016/03/09,1342865430
2016/03/10,866618114
2016/03/11,1137706206
2016/03/12,434301656
2016/03/13,332537998
2016/03/14,611148844
2016/03/15,253280209
2016/03/16,36802230
2016/03/17,314828257
2016/03/18,378143846
2016/03/19,851420742
2016/03/20,219120802
2016/03/21,141906010
2016/03/22,538982671
2016/03/23,932348241
2016/03/24,931192163
2016/03/25,309277903
2016/03/26,590941890
2016/03/27,957938616
2016/03/28,2088901772
2016/03/29,5515036193
2016/03/30,1539693276
2016/03/31,4020827195
2016/04/01,646001195
2016/04/02,333734773
2016/04/03,53885893
2016/04/04,65135407
2016/04/05,48704661
2016/04/06,9902208
2016/04/07,166556046
2016/04/08,337824897
2016/04/09,31957383
2016/04/10,181730783
2016/04/11,927617558
2016/04/12,2409925374
2016/04/13,372414040
2016/04/14,392816474
2016/04/15,521737300
2016/04/16,409518156
2016/04/17,128805740
2016/04/18,401560787
2016/04/19,98418625
2016/04/20,39102115
2016/04/21,3582772
2016/04/22,113689494
2016/04/23,101335915
2016/04/24,21742289
2016/04/25,418349531
2016/04/26,414434272
2016/04/27,97566524
2016/04/28,147176145
2016/04/29,411915609
2016/04/30,1114999722
2016/05/01,1618595507
2016/05/02,435325038
2016/05/03,487117032
2016/05/04,22427592
2016/05/05,107235330
2016/05/06,76039447
2016/05/07,119204465
2016/05/08,199305841
2016/05/09,618645377
2016/05/10,903571405
2016/05/11,42728696
2016/05/12,46452070
2016/05/13,73347687
2016/05/14,64993863
2016/05/15,86299309
2016/05/16,796394413
2016/05/17,879882841
2016/05/18,95468527
2016/05/19,582443391
2016/05/20,818351852
2016/05/21,60466006
2016/05/22,91668483
2016/05/23,328404622
2016/05/24,816959761
2016/05/25,101668185
2016/05/26,427297206
2016/05/27,356473760
2016/05/28,305019234
2016/05/29,1400697518
2016/05/30,2559905367
2016/05/31,2558623766
2016/06/01,581328243
2016/06/02,41663050
2016/06/03,23038355
2016/06/04,205843316
2016/06/05,234428174
2016/06/06,281811158
2016/06/07,262291510
2016/06/08,32743675
2016/06/09,180356271
2016/06/10,183903948
2016/06/11,480674583
2016/06/12,302317345
2016/06/13,1303656431
2016/06/14,556482545
2016/06/15,145714632
2016/06/16,161314886
2016/06/17,23939208
2016/06/18,30242019
2016/06/19,797205267
2016/06/20,451469467
2016/06/21,952995770
2016/06/22,631722991
2016/06/23,545594422
2016/06/24,218246978
2016/06/25,129759854
2016/06/26,240946128
2016/06/27,1264947754
2016/06/28,401124191
2016/06/29,137125986
2016/06/30,177137488
2016/07/01,296198373
2016/07/02,322900753
2016/07/03,739530744
2016/07/04,551008014
2016/07/05,588577870
2016/07/06,437491187
2016/07/07,274664760
2016/07/08,11787068
2016/07/09,10026659
2016/07/10,522116506
2016/07/11,1085261358
2016/07/12,1075605962
2016/07/13,737215028
2016/07/14,238723528
2016/07/15,237194921
2016/07/16,57060086
2016/07/17,253840940
2016/07/18,516274739
2016/07/19,485559629
2016/07/20,183894909
2016/07/21,63897049
2016/07/22,43219350
2016/07/23,54872353
2016/07/24,193351883
2016/07/25,839451262
2016/07/26,1125393419
2016/07/27,67291121
2016/07/28,99868268
2016/07/29,21590587718
2016/07/30,16302295295
2016/07/31,16103402504
2016/08/01,3736644282
2016/08/02,414692642
2016/08/03,118723862
2016/08/04,193969604
2016/08/05,144768498
2016/08/06,429652646
2016/08/07,200148294
2016/08/08,1449004116
2016/08/09,1039029158
2016/08/10,579958803
2016/08/11,560769303
2016/08/12,425681802
2016/08/13,457231863
2016/08/14,320370386
2016/08/15,819853782
2016/08/16,1704030790
2016/08/17,195070955
2016/08/18,691448900
2016/08/19,346508835
2016/08/20,150471703
2016/08/21,766734136
2016/08/22,1121739475
2016/08/23,1107404035
2016/08/24,33202382
2016/08/25,772383683
2016/08/26,781895285
2016/08/27,29596207
2016/08/28,741728904
2016/08/29,1493469090
2016/08/30,2546748301
2016/08/31,116295565
2016/09/01,332064330
2016/09/02,77958668
2016/09/03,127664454
2016/09/04,478721116
2016/09/05,1279483988
2016/09/06,1547353741
2016/09/07,41159574
2016/09/08,335240520
2016/09/09,474906073
2016/09/10,157230020
2016/09/11,170262980
2016/09/12,758615896
2016/09/13,1054497495
2016/09/14,292642071
2016/09/15,418491822
2016/09/16,3686261
2016/09/17,172597638
2016/09/18,1615863398
2016/09/19,1590141977
2016/09/20,1988098350
2016/09/21,354567330
2016/09/22,244080378
2016/09/23,253645206
2016/09/24,17993371
2016/09/25,126907388
2016/09/26,1125592444
2016/09/27,1627618094
2016/09/28,124320860
2016/09/29,172259811
2016/09/30,325678168
2016/10/01,530420431
2016/10/02,1524132271
2016/10/03,4822119495
2016/10/04,4737709281
2016/10/05,639198481
2016/10/06,116803713
2016/10/07,182170700
2016/10/08,403051691
2016/10/09,604864384
2016/10/10,551971949
2016/10/11,1963195847
2016/10/12,1757186390
2016/10/13,1311540006
2016/10/14,50985561
2016/10/15,434493497
2016/10/16,700861702
2016/10/17,976586173
2016/10/18,1147356507
2016/10/19,535157450
2016/10/20,2437917834
2016/10/21,2615885142
2016/10/22,1669360748
2016/10/23,1930409891
2016/10/24,2601277029
2016/10/25,4375443324
2016/10/26,204581649
2016/10/27,1472322756
2016/10/28,3451709594
2016/10/29,6168428898
2016/10/30,1386572730
2016/10/31,1887942985
2016/11/01,3225268939
2016/11/02,167608217
2016/11/03,173569804
2016/11/04,315745233
2016/11/05,317216175
2016/11/06,34376475
2016/11/07,840267003
2016/11/08,2381121869
2016/11/09,484384633
2016/11/10,576028753
2016/11/11,325672874
2016/11/12,112339878
2016/11/13,267218056
2016/11/14,1428381913
2016/11/15,2056927298
2016/11/16,72727646
2016/11/17,87889155
2016/11/18,537088
2016/11/19,143401584
2016/11/20,186861321
2016/11/21,175357617
2016/11/22,226476645
2016/11/23,540305260
2016/11/24,2081904954
2016/11/25,520039474
2016/11/26,402780444
2016/11/27,1329791068
2016/11/28,2095564321
2016/11/29,2046131588
2016/11/30,988943823
2016/12/01,150589611
2016/12/02,1656487884
2016/12/03,1420523700
2016/12/04,506335878
2016/12/05,248522372
2016/12/06,1608206444
2016/12/07,756877382
2016/12/08,1521787777
2016/12/09,1837904127
2016/12/10,1347800154
2016/12/11,508946675
2016/12/12,375718053
2016/12/13,802037396
2016/12/14,209611828
2016/12/15,197965770
2016/12/16,121860785
2016/12/17,424123909
2016/12/18,1383693038
2016/12/19,1760861532
2016/12/20,2620065665
2016/12/21,472210219
2016/12/22,256652715
2016/12/23,635433185
2016/12/24,2636633441
2016/12/25,3727355531
2016/12/26,2575590344
2016/12/27,4853003363
2016/12/28,260717078
2016/12/29,75735126
2016/12/30,74835918
2016/12/31,619124682
2017/01/01,3942137355
2017/01/02,5262388094
2017/01/03,5484053628
2017/01/04,544772780
2017/01/05,311292292
2017/01/06,1270603560
2017/01/07,1318334283
2017/01/08,2356007950
2017/01/09,816191246
2017/01/10,1233712972
2017/01/11,1123309038
2017/01/12,916145656
2017/01/13,31390182
2017/01/14,259166191
2017/01/15,252137087
2017/01/16,243846207
2017/01/17,945917394
2017/01/18,643056950
2017/01/19,841021904
2017/01/20,380980868
2017/01/21,775787990
2017/01/22,1441417675
2017/01/23,700813125
2017/01/24,1937409589
2017/01/25,785014031
2017/01/26,96307642
2017/01/27,80512204
2017/01/28,902659902
2017/01/29,459442551
2017/01/30,72839388
2017/01/31,116693870
2017/02/01,3181984386
2017/02/02,2186523888
2017/02/03,1504769006
2017/02/04,90865817
2017/02/05,214404910
2017/02/06,209861785
2017/02/07,974546801
2017/02/08,870512388
2017/02/09,395988714
2017/02/10,801038406
2017/02/11,1609395443
2017/02/12,1685328726
2017/02/13,1286008570
2017/02/14,2334985503
2017/02/15,215828018
2017/02/16,226166150
2017/02/17,456950858
2017/02/18,607642854
2017/02/19,1875392831
2017/02/20,1507291145
2017/02/21,916659713
2017/02/22,163749558
2017/02/23,313493334
2017/02/24,2079078386
2017/02/25,907300442
2017/02/26,1038773681
2017/02/27,497612721
2017/02/28,408176913
2017/03/01,400754487
2017/03/02,66679717
2017/03/03,436433971
2017/03/04,2241389138
2017/03/05,2265226241
2017/03/06,1165049785
2017/03/07,1307738262
2017/03/08,1387033381
2017/03/09,160352646
2017/03/10,135853779
2017/03/11,347509383
2017/03/12,3505419674
2017/03/13,1709977378
2017/03/14,4374830911
2017/03/15,1268260124
2017/03/16,12612497322
2017/03/17,12140138341
2017/03/18,13318868533
2017/03/19,339723064
2017/03/20,32599938098
2017/03/21,29918309714
2017/03/22,35436653534
2017/03/23,1104643674
2017/03/24,1032089089
2017/03/25,1250452979
2017/03/26,2298614948
2017/03/27,346673378
2017/03/28,6129540950
2017/03/29,5113446038
2017/03/30,1308483595
2017/03/31,1045851570
2017/04/01,1042477843
2017/04/02,331776233
2017/04/03,991682165
2017/04/04,1290278367
2017/04/05,1459913056
2017/04/06,1092616878
2017/04/07,200027665
2017/04/08,1494699014
2017/04/09,1273065014
2017/04/10,285634622
2017/04/11,1544054562
2017/04/12,1132043539
2017/04/13,2586447075
2017/04/14,1335476370
2017/04/15,1368890250
2017/04/16,2230633765
2017/04/17,1618871245
2017/04/18,11393054732
2017/04/19,47943295638
2017/04/20,20708024377
2017/04/21,0
2017/04/22,79218186160
2017/04/23,73784132622
2017/04/24,667490208
2017/04/25,1234444140
2017/04/26,2558097900
2017/04/27,838314894
2017/04/28,1179054168
2017/04/29,3595077904
2017/04/30,3259950405
2017/05/01,3471599522
2017/05/02,1998271793
2017/05/03,2175634635
2017/05/04,4524047184
2017/05/05,7011284939
2017/05/06,9436416664
2017/05/07,8070184014
2017/05/08,2223453318
2017/05/09,1615032000
2017/05/10,3300317741
2017/05/11,670265141
2017/05/12,465982085
2017/05/13,1198550117
2017/05/14,3334446000
2017/05/15,2181594036
2017/05/16,11179217795
2017/05/17,5157575022
2017/05/18,4098895628
2017/05/19,163533804
2017/05/20,712639194
2017/05/21,233352523
2017/05/22,572113935
2017/05/23,2113185388
2017/05/24,2107502898
2017/05/25,1170400948
2017/05/26,34693913
2017/05/27,139306735
2017/05/28,116471474
2017/05/29,43989949986
2017/05/30,43877710371
2017/05/31,43920824622
2017/06/01,80806628
2017/06/02,676827595
2017/06/03,3141344662
2017/06/04,5453775322
2017/06/05,6146294630
2017/06/06,1155769400
2017/06/07,2872672362
2017/06/08,849896474
2017/06/09,3053397063
2017/06/10,1631623214
2017/06/11,1385562460
2017/06/12,1117717571
2017/06/13,2271482425
2017/06/14,371100440
2017/06/15,858388484
2017/06/16,918829805
2017/06/17,2070506317
2017/06/18,1874106689
2017/06/19,852478019
2017/06/20,1924100033
2017/06/21,260888988
2017/06/22,299756281
2017/06/23,11110463
2017/06/24,475548850
2017/06/25,4099647353
2017/06/26,3274810535
2017/06/27,3799866566
2017/06/28,467648004
2017/06/29,2133485871
2017/06/30,2341723390
2017/07/01,1322561753
2017/07/02,1246865710
2017/07/03,381283044
2017/07/04,1002776768
2017/07/05,533546050
2017/07/06,815145474
2017/07/07,3214242650
2017/07/08,3283405148
2017/07/09,6933310659
2017/07/10,6493559171
2017/07/11,10317629724
2017/07/12,553904403
2017/07/13,1993038593
2017/07/14,979879536
2017/07/15,88193850
2017/07/16,257779751
2017/07/17,661443713
2017/07/18,3412857971
2017/07/19,1071526375
2017/07/20,1661416433
2017/07/21,660147522
2017/07/22,638011468
2017/07/23,4711128266
2017/07/24,3834198234
2017/07/25,4085953118
2017/07/26,304252172
2017/07/27,94282739
