Date,sentinusd14smaUSD
2014/02/02,433165257
2014/02/03,414813046
2014/02/04,423198322
2014/02/05,435301934
2014/02/06,442829945
2014/02/07,443880333
2014/02/08,445349587
2014/02/09,445102368
2014/02/10,428454656
2014/02/11,426406304
2014/02/12,426978712
2014/02/13,422850315
2014/02/14,427334768
2014/02/15,440946258
2014/02/16,439496309
2014/02/17,434866508
2014/02/18,412255376
2014/02/19,392087405
2014/02/20,378391600
2014/02/21,356320318
2014/02/22,344350189
2014/02/23,338614444
2014/02/24,330840891
2014/02/25,336592161
2014/02/26,337775295
2014/02/27,335226335
2014/02/28,330101856
2014/03/01,321167660
2014/03/02,313357873
2014/03/03,334773107
2014/03/04,359713328
2014/03/05,369423002
2014/03/06,373640021
2014/03/07,464342532
2014/03/08,518313516
2014/03/09,542131048
2014/03/10,579964767
2014/03/11,585090698
2014/03/12,603894301
2014/03/13,614966136
2014/03/14,620282315
2014/03/15,615266355
2014/03/16,613255995
2014/03/17,593588491
2014/03/18,660971075
2014/03/19,680015352
2014/03/20,680408905
2014/03/21,593282468
2014/03/22,540508894
2014/03/23,512892459
2014/03/24,472430788
2014/03/25,450186312
2014/03/26,424073195
2014/03/27,419333809
2014/03/28,420338647
2014/03/29,408085177
2014/03/30,410577699
2014/03/31,410632314
2014/04/01,320211724
2014/04/02,297192016
2014/04/03,290990015
2014/04/04,285430098
2014/04/05,289155825
2014/04/06,288814124
2014/04/07,277593749
2014/04/08,270519619
2014/04/09,268033895
2014/04/10,261870221
2014/04/11,255152915
2014/04/12,253802501
2014/04/13,245964239
2014/04/14,241175776
2014/04/15,240345856
2014/04/16,244444376
2014/04/17,251600230
2014/04/18,260085221
2014/04/19,255686097
2014/04/20,257614450
2014/04/21,268216241
2014/04/22,285329721
2014/04/23,289780692
2014/04/24,281027675
2014/04/25,277142630
2014/04/26,275878479
2014/04/27,273510397
2014/04/28,271461574
2014/04/29,266391562
2014/04/30,251924472
2014/05/01,237407330
2014/05/02,231415828
2014/05/03,232750049
2014/05/04,230968364
2014/05/05,224646178
2014/05/06,214718167
2014/05/07,217101036
2014/05/08,243993729
2014/05/09,265465708
2014/05/10,275716953
2014/05/11,280280717
2014/05/12,280059890
2014/05/13,284012991
2014/05/14,291442882
2014/05/15,301842768
2014/05/16,301378546
2014/05/17,299671422
2014/05/18,295339403
2014/05/19,292875176
2014/05/20,321258976
2014/05/21,320711002
2014/05/22,306406735
2014/05/23,311617319
2014/05/24,324150779
2014/05/25,342714149
2014/05/26,355592652
2014/05/27,372643389
2014/05/28,384602240
2014/05/29,386138139
2014/05/30,403296649
2014/05/31,413133411
2014/06/01,436584129
2014/06/02,461974716
2014/06/03,452692240
2014/06/04,473794210
2014/06/05,489293604
2014/06/06,492470381
2014/06/07,485872689
2014/06/08,488057938
2014/06/09,475219691
2014/06/10,463681704
2014/06/11,453081151
2014/06/12,475524885
2014/06/13,468308218
2014/06/14,461429013
2014/06/15,446395995
2014/06/16,434838027
2014/06/17,414578892
2014/06/18,391462949
2014/06/19,378917869
2014/06/20,353833304
2014/06/21,345486133
2014/06/22,332737771
2014/06/23,339726480
2014/06/24,348016044
2014/06/25,343937296
2014/06/26,315175276
2014/06/27,304040680
2014/06/28,299060648
2014/06/29,294956775
2014/06/30,293227136
2014/07/01,312930188
2014/07/02,331305062
2014/07/03,327641848
2014/07/04,320380203
2014/07/05,319547678
2014/07/06,312592067
2014/07/07,308302271
2014/07/08,288933852
2014/07/09,288831955
2014/07/10,290098612
2014/07/11,288289969
2014/07/12,293802243
2014/07/13,300341014
2014/07/14,292343942
2014/07/15,277083403
2014/07/16,259438272
2014/07/17,251811246
2014/07/18,256555636
2014/07/19,250109524
2014/07/20,246381943
2014/07/21,243816905
2014/07/22,242904373
2014/07/23,239446906
2014/07/24,239818962
2014/07/25,241941691
2014/07/26,234971040
2014/07/27,224652295
2014/07/28,222814926
2014/07/29,217833932
2014/07/30,210126573
2014/07/31,205948709
2014/08/01,202823897
2014/08/02,205216934
2014/08/03,209759924
2014/08/04,207145143
2014/08/05,215504004
2014/08/06,215025140
2014/08/07,209329810
2014/08/08,202683577
2014/08/09,204342879
2014/08/10,208708100
2014/08/11,210725148
2014/08/12,218641858
2014/08/13,228977393
2014/08/14,239385762
2014/08/15,247054418
2014/08/16,254151011
2014/08/17,253600611
2014/08/18,269384701
2014/08/19,265731200
2014/08/20,268569140
2014/08/21,279531230
2014/08/22,381090473
2014/08/23,388838757
2014/08/24,387797512
2014/08/25,398599995
2014/08/26,433112528
2014/08/27,458939967
2014/08/28,459036768
2014/08/29,454973066
2014/08/30,451568308
2014/08/31,452021420
2014/09/01,442672552
2014/09/02,440231742
2014/09/03,436308534
2014/09/04,422915908
2014/09/05,322023578
2014/09/06,310102327
2014/09/07,307415465
2014/09/08,290919434
2014/09/09,244486111
2014/09/10,206650901
2014/09/11,193520130
2014/09/12,185354694
2014/09/13,176674553
2014/09/14,171203239
2014/09/15,162700250
2014/09/16,158158374
2014/09/17,157338234
2014/09/18,161731008
2014/09/19,165771708
2014/09/20,174423637
2014/09/21,184834127
2014/09/22,181153540
2014/09/23,180081619
2014/09/24,179675061
2014/09/25,179750607
2014/09/26,178899041
2014/09/27,179126631
2014/09/28,178333092
2014/09/29,181371912
2014/09/30,183489334
2014/10/01,184111868
2014/10/02,178767698
2014/10/03,175897910
2014/10/04,171824397
2014/10/05,170069770
2014/10/06,182668566
2014/10/07,186996466
2014/10/08,193762655
2014/10/09,200782255
2014/10/10,209489879
2014/10/11,213957857
2014/10/12,214976704
2014/10/13,217914668
2014/10/14,221144071
2014/10/15,223305378
2014/10/16,226459035
2014/10/17,226300652
2014/10/18,223124253
2014/10/19,213509498
2014/10/20,205169015
2014/10/21,200209094
2014/10/22,196728437
2014/10/23,194174506
2014/10/24,186746838
2014/10/25,185396514
2014/10/26,184145007
2014/10/27,179357620
2014/10/28,174325437
2014/10/29,173371465
2014/10/30,170992301
2014/10/31,170852875
2014/11/01,170107522
2014/11/02,169542529
2014/11/03,165558479
2014/11/04,170329775
2014/11/05,172086800
2014/11/06,169886286
2014/11/07,173134441
2014/11/08,170468590
2014/11/09,171576568
2014/11/10,176102644
2014/11/11,178103385
2014/11/12,186890228
2014/11/13,218463016
2014/11/14,224781018
2014/11/15,230935776
2014/11/16,238218829
2014/11/17,245294985
2014/11/18,249439667
2014/11/19,247890968
2014/11/20,255436286
2014/11/21,266783335
2014/11/22,271907461
2014/11/23,271504675
2014/11/24,269570257
2014/11/25,276760602
2014/11/26,271120745
2014/11/27,241829048
2014/11/28,250784883
2014/11/29,253830942
2014/11/30,257843422
2014/12/01,263003799
2014/12/02,270885332
2014/12/03,280493842
2014/12/04,283427039
2014/12/05,279339715
2014/12/06,279234315
2014/12/07,285903503
2014/12/08,309622140
2014/12/09,311741596
2014/12/10,317011375
2014/12/11,320185254
2014/12/12,306764825
2014/12/13,303479928
2014/12/14,297931538
2014/12/15,293526909
2014/12/16,284604827
2014/12/17,281298851
2014/12/18,280107422
2014/12/19,275156400
2014/12/20,276055763
2014/12/21,271881793
2014/12/22,252722057
2014/12/23,252119009
2014/12/24,245047616
2014/12/25,241719634
2014/12/26,239209807
2014/12/27,237280053
2014/12/28,238309668
2014/12/29,235938356
2014/12/30,235603949
2014/12/31,231995359
2015/01/01,218777822
2015/01/02,216348293
2015/01/03,218621656
2015/01/04,226309790
2015/01/05,226883227
2015/01/06,225617087
2015/01/07,233820713
2015/01/08,246882932
2015/01/09,255511770
2015/01/10,259824773
2015/01/11,267874730
2015/01/12,270081640
2015/01/13,278700473
2015/01/14,291580505
2015/01/15,318809606
2015/01/16,327244596
2015/01/17,325722901
2015/01/18,319783076
2015/01/19,313648052
2015/01/20,313018540
2015/01/21,309943605
2015/01/22,301524637
2015/01/23,295776028
2015/01/24,290950908
2015/01/25,284271727
2015/01/26,305257325
2015/01/27,297229222
2015/01/28,277804496
2015/01/29,255450794
2015/01/30,244739928
2015/01/31,240722574
2015/02/01,238152790
2015/02/02,236902244
2015/02/03,236910188
2015/02/04,234623113
2015/02/05,233481099
2015/02/06,230285342
2015/02/07,226927206
2015/02/08,220376919
2015/02/09,192919831
2015/02/10,184047874
2015/02/11,184106625
2015/02/12,180110473
2015/02/13,182469930
2015/02/14,181967477
2015/02/15,182891784
2015/02/16,180429097
2015/02/17,171897274
2015/02/18,166506951
2015/02/19,159075623
2015/02/20,158866081
2015/02/21,158917412
2015/02/22,156951410
2015/02/23,157165095
2015/02/24,156683685
2015/02/25,157015645
2015/02/26,165032589
2015/02/27,175210666
2015/02/28,174363949
2015/03/01,184181379
2015/03/02,207696894
2015/03/03,215516442
2015/03/04,218374927
2015/03/05,226375110
2015/03/06,228243519
2015/03/07,236502828
2015/03/08,270643940
2015/03/09,278802051
2015/03/10,289115111
2015/03/11,293436025
2015/03/12,292450340
2015/03/13,283964760
2015/03/14,289081528
2015/03/15,278063278
2015/03/16,261843285
2015/03/17,256640728
2015/03/18,268901128
2015/03/19,268729736
2015/03/20,268520898
2015/03/21,261182899
2015/03/22,227959579
2015/03/23,222799086
2015/03/24,217571224
2015/03/25,217239310
2015/03/26,215963189
2015/03/27,215155094
2015/03/28,210209747
2015/03/29,208356641
2015/03/30,204082527
2015/03/31,203043249
2015/04/01,192004482
2015/04/02,186170490
2015/04/03,184303180
2015/04/04,181494618
2015/04/05,180496708
2015/04/06,177217085
2015/04/07,173920747
2015/04/08,172458045
2015/04/09,169997576
2015/04/10,168212224
2015/04/11,167187027
2015/04/12,165188057
2015/04/13,165346284
2015/04/14,165992165
2015/04/15,160386341
2015/04/16,165255214
2015/04/17,169893938
2015/04/18,172599492
2015/04/19,179498794
2015/04/20,185901332
2015/04/21,190955746
2015/04/22,195693319
2015/04/23,197758066
2015/04/24,201929588
2015/04/25,206235121
2015/04/26,215086276
2015/04/27,220011035
2015/04/28,224921847
2015/04/29,232320113
2015/04/30,232861033
2015/05/01,234649625
2015/05/02,236919065
2015/05/03,234775278
2015/05/04,235530777
2015/05/05,236228365
2015/05/06,234537901
2015/05/07,238435899
2015/05/08,236520337
2015/05/09,236893088
2015/05/10,235976053
2015/05/11,235496568
2015/05/12,232950494
2015/05/13,231887069
2015/05/14,230339917
2015/05/15,226093694
2015/05/16,224753892
2015/05/17,221883565
2015/05/18,217019813
2015/05/19,216514951
2015/05/20,214689599
2015/05/21,208867741
2015/05/22,210703864
2015/05/23,210885078
2015/05/24,206189425
2015/05/25,201035091
2015/05/26,199080178
2015/05/27,198626657
2015/05/28,197441691
2015/05/29,199608514
2015/05/30,201924431
2015/05/31,205766581
2015/06/01,209739881
2015/06/02,208511942
2015/06/03,210073543
2015/06/04,212798521
2015/06/05,211933920
2015/06/06,210702539
2015/06/07,212085359
2015/06/08,213205017
2015/06/09,216175414
2015/06/10,216190734
2015/06/11,218224376
2015/06/12,220100905
2015/06/13,220050353
2015/06/14,224048145
2015/06/15,227947972
2015/06/16,238187950
2015/06/17,249833493
2015/06/18,256235183
2015/06/19,265109145
2015/06/20,268572993
2015/06/21,270571115
2015/06/22,274601703
2015/06/23,275930423
2015/06/24,277211103
2015/06/25,275117715
2015/06/26,281208889
2015/06/27,288536232
2015/06/28,285326355
2015/06/29,285318798
2015/06/30,286717417
2015/07/01,278540634
2015/07/02,277987828
2015/07/03,272538679
2015/07/04,272265372
2015/07/05,278877921
2015/07/06,287798088
2015/07/07,291109366
2015/07/08,295371363
2015/07/09,304521467
2015/07/10,314284039
2015/07/11,317556531
2015/07/12,329227726
2015/07/13,333527253
2015/07/14,329755539
2015/07/15,331830759
2015/07/16,335803204
2015/07/17,335842051
2015/07/18,335841734
2015/07/19,328986392
2015/07/20,320225819
2015/07/21,317182014
2015/07/22,312555141
2015/07/23,307102319
2015/07/24,294800480
2015/07/25,284742633
2015/07/26,270273603
2015/07/27,262080413
2015/07/28,260132477
2015/07/29,257015498
2015/07/30,249768560
2015/07/31,246768938
2015/08/01,244865380
2015/08/02,242937922
2015/08/03,241695315
2015/08/04,242745315
2015/08/05,246959260
2015/08/06,248906853
2015/08/07,246715894
2015/08/08,253102555
2015/08/09,264018568
2015/08/10,266717260
2015/08/11,264061119
2015/08/12,267187999
2015/08/13,271835613
2015/08/14,277117034
2015/08/15,281368966
2015/08/16,288693126
2015/08/17,297102026
2015/08/18,307853862
2015/08/19,311036635
2015/08/20,313634265
2015/08/21,315936691
2015/08/22,315001707
2015/08/23,308969635
2015/08/24,317732933
2015/08/25,326903577
2015/08/26,326337630
2015/08/27,325028021
2015/08/28,325952312
2015/08/29,321870390
2015/08/30,314702471
2015/08/31,307747857
2015/09/01,297544766
2015/09/02,292416254
2015/09/03,287020034
2015/09/04,281548806
2015/09/05,275535767
2015/09/06,274658363
2015/09/07,260696308
2015/09/08,253389136
2015/09/09,250722497
2015/09/10,249466753
2015/09/11,243469398
2015/09/12,241048284
2015/09/13,242139966
2015/09/14,242501772
2015/09/15,240870188
2015/09/16,240000218
2015/09/17,240175535
2015/09/18,241770390
2015/09/19,244198614
2015/09/20,242220226
2015/09/21,248644281
2015/09/22,248883538
2015/09/23,247136093
2015/09/24,243786598
2015/09/25,246031606
2015/09/26,249569371
2015/09/27,248129739
2015/09/28,251188723
2015/09/29,257212907
2015/09/30,258119696
2015/10/01,263864208
2015/10/02,271679835
2015/10/03,270989825
2015/10/04,271385833
2015/10/05,270194138
2015/10/06,274550309
2015/10/07,279657470
2015/10/08,294016877
2015/10/09,294145887
2015/10/10,298078825
2015/10/11,302893620
2015/10/12,303473179
2015/10/13,305899123
2015/10/14,313547362
2015/10/15,322820063
2015/10/16,328909676
2015/10/17,341102895
2015/10/18,346960566
2015/10/19,351431774
2015/10/20,352139051
2015/10/21,353083024
2015/10/22,348561170
2015/10/23,353200991
2015/10/24,358669113
2015/10/25,369872958
2015/10/26,376736072
2015/10/27,384444253
2015/10/28,393261029
2015/10/29,409169722
2015/10/30,432385341
2015/10/31,444680585
2015/11/01,461907837
2015/11/02,493272980
2015/11/03,558994873
2015/11/04,880005352
2015/11/05,949158852
2015/11/06,994548265
2015/11/07,1026624006
2015/11/08,1049669198
2015/11/09,1098580911
2015/11/10,1136890115
2015/11/11,1173930358
2015/11/12,1190912652
2015/11/13,1200530659
2015/11/14,1231193839
2015/11/15,1242645378
2015/11/16,1243486045
2015/11/17,1193243117
2015/11/18,887902684
2015/11/19,836474071
2015/11/20,813538423
2015/11/21,788990735
2015/11/22,763336336
2015/11/23,713244843
2015/11/24,669827430
2015/11/25,636627049
2015/11/26,620064188
2015/11/27,607393562
2015/11/28,584256577
2015/11/29,570202593
2015/11/30,574769937
2015/12/01,594092009
2015/12/02,616251673
2015/12/03,620668149
2015/12/04,637383208
2015/12/05,730923481
2015/12/06,855508316
2015/12/07,910949837
2015/12/08,960193966
2015/12/09,1027754511
2015/12/10,1067196045
2015/12/11,1124917088
2015/12/12,1174812809
2015/12/13,1295865653
2015/12/14,1377257029
2015/12/15,1448573657
2015/12/16,1523521540
2015/12/17,1603362928
2015/12/18,1665678578
2015/12/19,1658626833
2015/12/20,1631625313
2015/12/21,1704133764
2015/12/22,1769448126
2015/12/23,1796758517
2015/12/24,1854315466
2015/12/25,1865532068
2015/12/26,1847058533
2015/12/27,1726296812
2015/12/28,1634356624
2015/12/29,1545306478
2015/12/30,1443580107
2015/12/31,1346024604
2016/01/01,1246366622
2016/01/02,1150258860
2016/01/03,1052173672
2016/01/04,925002524
2016/01/05,819057659
2016/01/06,720371744
2016/01/07,620637323
2016/01/08,533788540
2016/01/09,478075754
2016/01/10,476246640
2016/01/11,466357294
2016/01/12,457208571
2016/01/13,459660043
2016/01/14,460762050
2016/01/15,478076332
2016/01/16,491500252
2016/01/17,749317142
2016/01/18,975735583
2016/01/19,1174605033
2016/01/20,1245823173
2016/01/21,1349427949
2016/01/22,1527743041
2016/01/23,2327483673
2016/01/24,4198937492
2016/01/25,4644547380
2016/01/26,4896741250
2016/01/27,5246026709
2016/01/28,5376163374
2016/01/29,5520741104
2016/01/30,5573890109
2016/01/31,5335024542
2016/02/01,5216254357
2016/02/02,5076362321
2016/02/03,5006695422
2016/02/04,4917192938
2016/02/05,4796448797
2016/02/06,4051903241
2016/02/07,2223410168
2016/02/08,1802019776
2016/02/09,1569486165
2016/02/10,1248524666
2016/02/11,1152228348
2016/02/12,1030985089
2016/02/13,1009832881
2016/02/14,1041297386
2016/02/15,1009570796
2016/02/16,1019915044
2016/02/17,1093161172
2016/02/18,1143010972
2016/02/19,1189268688
2016/02/20,1232994919
2016/02/21,1283370823
2016/02/22,1350138722
2016/02/23,1408629903
2016/02/24,1446679706
2016/02/25,1468781394
2016/02/26,1492853060
2016/02/27,1490849135
2016/02/28,1669609790
2016/02/29,1866621911
2016/03/01,2090344508
2016/03/02,2146412268
2016/03/03,2135334259
2016/03/04,2215555931
2016/03/05,2648545287
2016/03/06,2576313033
2016/03/07,2523304801
2016/03/08,2471503656
2016/03/09,2422830595
2016/03/10,2397836786
2016/03/11,2370627995
2016/03/12,2354097674
2016/03/13,2145591298
2016/03/14,1905854399
2016/03/15,1660897635
2016/03/16,1882212150
2016/03/17,2011860847
2016/03/18,1937952334
2016/03/19,1441287804
2016/03/20,1435567162
2016/03/21,1406702489
2016/03/22,1402001953
2016/03/23,1397235783
2016/03/24,1391829118
2016/03/25,1381263550
2016/03/26,1370615067
2016/03/27,1372967886
2016/03/28,1362928151
2016/03/29,1325468591
2016/03/30,985130694
2016/03/31,806407502
2016/04/01,715440514
2016/04/02,702832697
2016/04/03,695572662
2016/04/04,694697830
2016/04/05,688016170
2016/04/06,689380080
2016/04/07,689831837
2016/04/08,688327502
2016/04/09,697926939
2016/04/10,694564413
2016/04/11,689681603
2016/04/12,706212476
2016/04/13,725579349
2016/04/14,732937951
2016/04/15,742820125
2016/04/16,771668116
2016/04/17,792622442
2016/04/18,802747230
2016/04/19,818125184
2016/04/20,834930370
2016/04/21,856723876
2016/04/22,879039909
2016/04/23,891888617
2016/04/24,903388323
2016/04/25,930674568
2016/04/26,947755126
2016/04/27,952505842
2016/04/28,969402639
2016/04/29,973535542
2016/04/30,955119039
2016/05/01,949001961
2016/05/02,957846357
2016/05/03,957320791
2016/05/04,953017371
2016/05/05,935115070
2016/05/06,925948638
2016/05/07,921842017
2016/05/08,915242282
2016/05/09,898041638
2016/05/10,879298751
2016/05/11,880544010
2016/05/12,873716394
2016/05/13,880607691
2016/05/14,880272083
2016/05/15,885701724
2016/05/16,893932502
2016/05/17,903907657
2016/05/18,904309197
2016/05/19,909489123
2016/05/20,894574144
2016/05/21,876814043
2016/05/22,865514082
2016/05/23,859592098
2016/05/24,855102419
2016/05/25,870038898
2016/05/26,900124286
2016/05/27,949100957
2016/05/28,1007491222
2016/05/29,1024782706
2016/05/30,1012292907
2016/05/31,1017193419
2016/06/01,1018629518
2016/06/02,1021921684
2016/06/03,1029882891
2016/06/04,1037567330
2016/06/05,1058292722
2016/06/06,1071855607
2016/06/07,1082881120
2016/06/08,1061889836
2016/06/09,1034675939
2016/06/10,990319950
2016/06/11,941611495
2016/06/12,974456035
2016/06/13,1021956382
2016/06/14,1036850948
2016/06/15,1061655850
2016/06/16,1105627324
2016/06/17,1161576406
2016/06/18,1211651031
2016/06/19,1238679863
2016/06/20,1282592476
2016/06/21,1322586838
2016/06/22,1356467239
2016/06/23,1395802077
2016/06/24,1426523223
2016/06/25,1437891650
2016/06/26,1388577499
2016/06/27,1350444137
2016/06/28,1322361833
2016/06/29,1293834831
2016/06/30,1249640041
2016/07/01,1210777787
2016/07/02,1185748449
2016/07/03,1163336527
2016/07/04,1143356601
2016/07/05,1107965408
2016/07/06,1076030924
2016/07/07,1065609140
2016/07/08,1030225769
2016/07/09,1015799032
2016/07/10,1004235309
2016/07/11,997345002
2016/07/12,1003724403
2016/07/13,1007826710
2016/07/14,995984782
2016/07/15,1022223541
2016/07/16,1011732889
2016/07/17,1022901997
2016/07/18,1001968652
2016/07/19,996967433
2016/07/20,998120706
2016/07/21,965464925
2016/07/22,961741028
2016/07/23,952114667
2016/07/24,966636847
2016/07/25,955456520
2016/07/26,959749619
2016/07/27,975562848
2016/07/28,992363205
2016/07/29,958873129
2016/07/30,935751132
2016/07/31,917353228
2016/08/01,902295059
2016/08/02,940094381
2016/08/03,928945816
2016/08/04,949513410
2016/08/05,946721835
2016/08/06,934147086
2016/08/07,913156820
2016/08/08,904122241
2016/08/09,892632350
2016/08/10,875064215
2016/08/11,855018059
2016/08/12,845677414
2016/08/13,850648467
2016/08/14,836641648
2016/08/15,844863301
2016/08/16,811769231
2016/08/17,809526664
2016/08/18,791647426
2016/08/19,785188054
2016/08/20,810335676
2016/08/21,806716449
2016/08/22,827522193
2016/08/23,833959673
2016/08/24,843431779
2016/08/25,858151684
2016/08/26,869642285
2016/08/27,874509030
2016/08/28,873771361
2016/08/29,865942873
2016/08/30,844207765
2016/08/31,843331758
2016/09/01,827693337
2016/09/02,814620839
2016/09/03,794724757
2016/09/04,788469774
2016/09/05,778289113
2016/09/06,758855848
2016/09/07,736311699
2016/09/08,719347129
2016/09/09,708387017
2016/09/10,704257077
2016/09/11,706609274
2016/09/12,706784411
2016/09/13,710278930
2016/09/14,705648740
2016/09/15,696852518
2016/09/16,710571935
2016/09/17,702136736
2016/09/18,707248658
2016/09/19,698097853
2016/09/20,712549971
2016/09/21,716239562
2016/09/22,731731131
2016/09/23,732846630
2016/09/24,732518530
2016/09/25,744614734
2016/09/26,771340617
2016/09/27,766699340
2016/09/28,803654974
2016/09/29,816953689
2016/09/30,839733509
2016/10/01,854527626
2016/10/02,857301275
2016/10/03,878795007
2016/10/04,875848551
2016/10/05,893289337
2016/10/06,903101619
2016/10/07,920857226
2016/10/08,961095793
2016/10/09,1011868104
2016/10/10,1025284947
2016/10/11,1075796643
2016/10/12,1089138600
2016/10/13,1083049137
2016/10/14,1077765358
2016/10/15,1161748387
2016/10/16,1216688159
2016/10/17,1216045987
2016/10/18,1245898746
2016/10/19,1247994772
2016/10/20,1263801079
2016/10/21,1315308122
2016/10/22,1279040555
2016/10/23,1248133209
2016/10/24,1310713981
2016/10/25,1338800269
2016/10/26,1326681429
2016/10/27,1426678090
2016/10/28,1408012371
2016/10/29,1334730884
2016/10/30,1295746767
2016/10/31,1300875781
2016/11/01,1285803297
2016/11/02,1441244880
2016/11/03,1676833401
2016/11/04,1820798625
2016/11/05,2050431393
2016/11/06,2229776949
2016/11/07,2278222534
2016/11/08,2305142520
2016/11/09,2336095433
2016/11/10,2261686459
2016/11/11,2258961423
2016/11/12,2236971164
2016/11/13,2224113039
2016/11/14,2209493424
2016/11/15,2204345402
2016/11/16,2057608458
2016/11/17,1795929913
2016/11/18,1585502338
2016/11/19,1358738575
2016/11/20,1155841721
2016/11/21,1020061845
2016/11/22,934966408
2016/11/23,889497329
2016/11/24,896537714
2016/11/25,904315829
2016/11/26,914161835
2016/11/27,908479573
2016/11/28,909438436
2016/11/29,897659360
2016/11/30,875059244
2016/12/01,871923637
2016/12/02,894162931
2016/12/03,893923496
2016/12/04,884058562
2016/12/05,895307146
2016/12/06,899506832
2016/12/07,893768922
2016/12/08,873570146
2016/12/09,875317441
2016/12/10,877538680
2016/12/11,884032233
2016/12/12,894157759
2016/12/13,902529180
2016/12/14,919139124
2016/12/15,951598634
2016/12/16,955914808
2016/12/17,965001443
2016/12/18,984141650
2016/12/19,976504840
2016/12/20,980836427
2016/12/21,1052619249
2016/12/22,1092371180
2016/12/23,1147981885
2016/12/24,1165723411
2016/12/25,1171668319
2016/12/26,1172868230
2016/12/27,1185970615
2016/12/28,1199376848
2016/12/29,1193359645
2016/12/30,1209586813
2016/12/31,1217676807
2017/01/01,1215625464
2017/01/02,1228912340
2017/01/03,1261509021
2017/01/04,1252869197
2017/01/05,1312036014
2017/01/06,1309993990
2017/01/07,1324931974
2017/01/08,1330849797
2017/01/09,1350381627
2017/01/10,1361469383
2017/01/11,1468593442
2017/01/12,1499933717
2017/01/13,1492785305
2017/01/14,1476353713
2017/01/15,1473139006
2017/01/16,1463668646
2017/01/17,1443165342
2017/01/18,1389558820
2017/01/19,1299937902
2017/01/20,1252944410
2017/01/21,1225966097
2017/01/22,1221556793
2017/01/23,1201265368
2017/01/24,1191555234
2017/01/25,1079262374
2017/01/26,1021099339
2017/01/27,981645280
2017/01/28,976877769
2017/01/29,970349113
2017/01/30,958193595
2017/01/31,945567613
2017/02/01,956997114
2017/02/02,968746724
2017/02/03,1033984893
2017/02/04,1057263703
2017/02/05,1077091084
2017/02/06,1091937408
2017/02/07,1105646569
2017/02/08,1116200364
2017/02/09,1156565896
2017/02/10,1176184074
2017/02/11,1184851156
2017/02/12,1179056823
2017/02/13,1187113878
2017/02/14,1189840893
2017/02/15,1174354234
2017/02/16,1164319178
2017/02/17,1120430307
2017/02/18,1102985635
2017/02/19,1109558233
2017/02/20,1100337753
2017/02/21,1084571623
2017/02/22,1082842158
2017/02/23,1087926832
2017/02/24,1119368476
2017/02/25,1135771434
2017/02/26,1151051636
2017/02/27,1173646861
2017/02/28,1192445826
2017/03/01,1226409007
2017/03/02,1303717748
2017/03/03,1352571843
2017/03/04,1390568104
2017/03/05,1392360327
2017/03/06,1442274049
2017/03/07,1485992835
2017/03/08,1507577058
2017/03/09,1502262685
2017/03/10,1511944366
2017/03/11,1539940457
2017/03/12,1556074349
2017/03/13,1587734609
2017/03/14,1640658874
2017/03/15,1659239234
2017/03/16,1710913285
2017/03/17,1736849507
2017/03/18,1751609668
2017/03/19,1760538659
2017/03/20,1743055197
2017/03/21,1750229839
2017/03/22,1779488161
2017/03/23,1802766045
2017/03/24,1905767273
2017/03/25,1989594177
2017/03/26,1994526514
2017/03/27,1982129727
2017/03/28,1946045232
2017/03/29,1919900166
2017/03/30,1823814879
2017/03/31,1797314040
2017/04/01,1772393600
2017/04/02,1773512461
2017/04/03,1792103125
2017/04/04,1784654123
2017/04/05,1759527959
2017/04/06,1749776848
2017/04/07,1639373275
2017/04/08,1529559050
2017/04/09,1528034107
2017/04/10,1530848803
2017/04/11,1535878181
2017/04/12,1563401054
2017/04/13,1574577313
2017/04/14,1566452523
2017/04/15,1569379786
2017/04/16,1563777493
2017/04/17,1559070461
2017/04/18,1581598435
2017/04/19,1576406932
2017/04/20,1589968884
2017/04/21,1598116408
2017/04/22,1618101790
2017/04/23,1630873787
2017/04/24,1639153051
2017/04/25,1734758430
2017/04/26,1763973060
2017/04/27,1827346295
2017/04/28,1846211469
2017/04/29,1874712425
2017/04/30,1891327909
2017/05/01,1911180363
2017/05/02,1923303492
2017/05/03,1970612522
2017/05/04,2056948610
2017/05/05,2152130194
2017/05/06,2218932478
2017/05/07,2287828970
2017/05/08,2388431394
2017/05/09,2409033962
2017/05/10,2499324620
2017/05/11,2542834044
2017/05/12,2600295261
2017/05/13,2637416490
2017/05/14,2680806865
2017/05/15,2769351024
2017/05/16,2815940133
2017/05/17,2957688096
2017/05/18,2968070771
2017/05/19,2995015978
2017/05/20,3059348817
2017/05/21,3088696768
2017/05/22,3166776908
2017/05/23,3236094081
2017/05/24,3358701334
2017/05/25,3596749237
2017/05/26,3734382309
2017/05/27,3789922016
2017/05/28,3877730526
2017/05/29,3935077612
2017/05/30,4078336331
2017/05/31,4159786262
2017/06/01,4392763432
2017/06/02,4528663362
2017/06/03,4729220710
2017/06/04,4864525253
2017/06/05,5007113090
2017/06/06,5091876945
2017/06/07,5139845280
2017/06/08,5054714896
2017/06/09,5118366979
2017/06/10,5263202614
2017/06/11,5373928011
2017/06/12,5527771323
2017/06/13,5654765751
2017/06/14,5734801312
2017/06/15,5665750690
2017/06/16,5718086915
2017/06/17,5587656219
2017/06/18,5541994418
2017/06/19,5507159036
2017/06/20,5564607402
2017/06/21,5603015198
2017/06/22,5618406764
