Date,sentinusd7momUSD
2017/04/15,295379506
2017/04/16,105751976
2017/04/17,90282929
2017/04/18,350940071
2017/04/19,-195938624
2017/04/20,178922263
2017/04/21,-198873016
2017/04/22,-15584165
2017/04/23,73055980
2017/04/24,25626766
2017/04/25,987535239
2017/04/26,604943442
2017/04/27,708303027
2017/04/28,462985459
2017/04/29,414597539
2017/04/30,159560796
2017/05/01,252307590
2017/05/02,-817811435
2017/05/03,57382980
2017/05/04,500402207
2017/05/05,869556724
2017/05/06,520634436
2017/05/07,804990082
2017/05/08,1156126351
2017/05/09,1106247389
2017/05/10,1206686236
2017/05/11,108729730
2017/05/12,-65099686
2017/05/13,-937232
2017/05/14,-197524836
2017/05/15,83491879
2017/05/16,-453999869
2017/05/17,777785244
2017/05/18,36627731
2017/05/19,442332584
2017/05/20,901596970
2017/05/21,608396148
2017/05/22,1009630081
2017/05/23,1424440299
2017/05/24,938716290
2017/05/25,3296042917
2017/05/26,1484530418
2017/05/27,-124041069
2017/05/28,620922989
2017/05/29,-206770869
2017/05/30,581181757
2017/05/31,201582752
2017/06/01,-34362548
2017/06/02,418068603
2017/06/03,2931843953
2017/06/04,1273340611
2017/06/05,2203000578
2017/06/06,605512212
2017/06/07,469973947
2017/06/08,-1157462836
2017/06/09,473060562
2017/06/10,-904145060
2017/06/11,276814941
2017/06/12,-49194207
2017/06/13,1172409774
2017/06/14,650523918
2017/06/15,190754118
2017/06/16,259646599
2017/06/17,-921884683
2017/06/18,-916080168
2017/06/19,-438501131
2017/06/20,-368132649
2017/06/21,-112814785
2017/06/22,24727811
2017/06/23,-1220773807
2017/06/24,114717680
2017/06/25,90601020
2017/06/26,126821886
2017/06/27,-1483728350
2017/06/28,-973680279
2017/06/29,985940119
2017/06/30,-51608037
2017/07/01,-731827511
2017/07/02,-1069552838
2017/07/03,-1116960723
2017/07/04,-825198810
2017/07/05,-310781569
2017/07/06,-2078060972
2017/07/07,-340128181
2017/07/08,-86832479
2017/07/09,503808575
2017/07/10,169961387
2017/07/11,692580701
2017/07/12,-1108303638
2017/07/13,-285163461
2017/07/14,-426233903
2017/07/15,-405297329
2017/07/16,-645772083
2017/07/17,-677649459
2017/07/18,-315008540
2017/07/19,227940322
2017/07/20,618325368
2017/07/21,429054919
2017/07/22,739252796
2017/07/23,501066022
2017/07/24,752683408
2017/07/25,13369352017
2017/07/26,3738429122
2017/07/27,-127541346
2017/07/28,5086231297
2017/07/29,6146461782
2017/07/30,18774367815
2017/07/31,1650955747
2017/08/01,-11204994756
2017/08/02,-2017971123
2017/08/03,-819503707
2017/08/04,-5352047522
2017/08/05,-5399407770
2017/08/06,-18273885478
2017/08/07,-1383123741
2017/08/08,693564208
2017/08/09,87802929
2017/08/10,3791658933
2017/08/11,5453326553
2017/08/12,2348115757
2017/08/13,4009823589
2017/08/14,4196819059
2017/08/15,1071116155
2017/08/16,3755869862
2017/08/17,2453970013
2017/08/18,-393130520
2017/08/19,1251426427
2017/08/20,-1367603234
2017/08/21,-1093571348
2017/08/22,-2308985039
2017/08/23,-1231459627
2017/08/24,-4189683854
2017/08/25,-4400084796
2017/08/26,-2863759144
2017/08/27,-1713189749
2017/08/28,-1919370793
2017/08/29,1219343897
2017/08/30,-2678738607
2017/08/31,603566504
2017/09/01,1902611906
2017/09/02,178593115
2017/09/03,419677718
2017/09/04,1784998446
2017/09/05,18329185266
2017/09/06,3448278064
2017/09/07,2249497159
2017/09/08,1627692661
2017/09/09,1412690023
2017/09/10,701632612
2017/09/11,956337231
2017/09/12,-16870167348
2017/09/13,-65926369
2017/09/14,815228176
2017/09/15,1873891672
2017/09/16,551374167
2017/09/17,-647640810
2017/09/18,-1528466665
2017/09/19,-2104261805
2017/09/20,-2852886979
2017/09/21,-3129824220
2017/09/22,-4444589634
2017/09/23,-3233035305
2017/09/24,-1597321935
2017/09/25,-1034860675
2017/09/26,229975203
2017/09/27,843136044
2017/09/28,1680294805
2017/09/29,1158647547
2017/09/30,2181754978
2017/10/01,1822378246
2017/10/02,522672354
2017/10/03,-1366580210
2017/10/04,-2584680032
2017/10/05,-2262890668
2017/10/06,-1915761323
2017/10/07,-2472764150
2017/10/08,-525112059
2017/10/09,3473238936
2017/10/10,2409720877
2017/10/11,2860944218
2017/10/12,2969211662
2017/10/13,3968019798
2017/10/14,3662821709
2017/10/15,1555498862
2017/10/16,-782469460
2017/10/17,6547079074
2017/10/18,2468969730
2017/10/19,699427497
2017/10/20,631290372
2017/10/21,768328844
2017/10/22,1141646179
2017/10/23,4252832437
2017/10/24,-2847126655
2017/10/25,-891069674
2017/10/26,-603883537
2017/10/27,40849014
2017/10/28,-1345702803
2017/10/29,1133899271
2017/10/30,-4016602983
2017/10/31,-1032431708
2017/11/01,3095551462
2017/11/02,4745444141
2017/11/03,1793121388
2017/11/04,1295626640
2017/11/05,-693694285
2017/11/06,114816754
2017/11/07,2889883835
2017/11/08,1916813606
2017/11/09,516652733
2017/11/10,3058944594
2017/11/11,1349076416
2017/11/12,3334041591
2017/11/13,16259902514
2017/11/14,10340128013
2017/11/15,6857169712
2017/11/16,12164553709
2017/11/17,12794794210
2017/11/18,10005195209
2017/11/19,10329146273
2017/11/20,-2255184048
2017/11/21,698966724
2017/11/22,-284487955
2017/11/23,-4296176942
2017/11/24,-8933974386
2017/11/25,-937968534
2017/11/26,-6566195483
2017/11/27,-5359666629
2017/11/28,-655153916
2017/11/29,9021547989
2017/11/30,1279228926
2017/12/01,1357964573
2017/12/02,-116254587
2017/12/03,3544691206
2017/12/04,6649554971
2017/12/05,4459389869
2017/12/06,6102909424
2017/12/07,20810412814
2017/12/08,12120677477
2017/12/09,18021384826
2017/12/10,6016588744
2017/12/11,12237610567
2017/12/12,17392754882
2017/12/13,10602587250
2017/12/14,-6018271433
2017/12/15,6385568764
2017/12/16,-1206219468
2017/12/17,12873114744
2017/12/18,7965307021
2017/12/19,-18582992723
2017/12/20,-18694046447
2017/12/21,-17379701561
2017/12/22,-19177774935
2017/12/23,-15905292525
2017/12/24,-22229561086
2017/12/25,-26320033145
2017/12/26,-123811585
2017/12/27,-745160843
2017/12/28,-246259506
2017/12/29,3009489686
2017/12/30,-299081434
2017/12/31,-480523864
2018/01/01,-5570017722
2018/01/02,-5219961108
2018/01/03,-5806282867
2018/01/04,1456862322
2018/01/05,4797138168
2018/01/06,12604832352
2018/01/07,21956274680
2018/01/08,13531816335
2018/01/09,2145027579
2018/01/10,350514250
2018/01/11,-4218062003
2018/01/12,-9621412962
2018/01/13,-18403797630
2018/01/14,-24775612261
2018/01/15,-13793606857
2018/01/16,1452481812
2018/01/17,-4628057803
2018/01/18,-1767636121
2018/01/19,-5186120949
2018/01/20,-1736344610
2018/01/21,-3372234228
2018/01/22,-1852792823
2018/01/23,-13413537972
2018/01/24,-4610053659
2018/01/25,-6093949448
2018/01/26,-357025622
2018/01/27,-4368685729
2018/01/28,2686489735
2018/01/29,-2267754040
2018/01/30,-3039262642
2018/01/31,-4482293699
2018/02/01,338186255
2018/02/02,-1572764828
2018/02/03,-824965766
2018/02/04,-5836523026
2018/02/05,2124346744
2018/02/06,1194499113
2018/02/07,-187177635
2018/02/08,-2121160929
2018/02/09,-2516052016
2018/02/10,4917047830
2018/02/11,3669213335
2018/02/12,345865521
2018/02/13,-1333438408
2018/02/14,2546889423
2018/02/15,1435106936
2018/02/16,-727470744
2018/02/17,622968004
2018/02/18,5033604341
2018/02/19,3948982193
2018/02/20,2970364206
2018/02/21,1571412113
2018/02/22,2181323541
2018/02/23,591779581
2018/02/24,-5902840561
2018/02/25,-9844343641
2018/02/26,-9235654015
2018/02/27,-4369697664
2018/02/28,-2476667502
2018/03/01,-1549375651
2018/03/02,541460414
2018/03/03,794015784
2018/03/04,885747837
2018/03/05,1507972741
2018/03/06,-289007266
2018/03/07,-2315226020
2018/03/08,-2991513877
2018/03/09,-813482197
2018/03/10,-2680924073
2018/03/11,-967452520
2018/03/12,-1742963723
2018/03/13,-1278210398
2018/03/14,-986659665
2018/03/15,-348368076
2018/03/16,-2188911351
2018/03/17,-812840900
2018/03/18,-387484294
2018/03/19,-914735816
2018/03/20,-641056557
2018/03/21,135341948
2018/03/22,-1670147150
2018/03/23,61092728
2018/03/24,927901195
2018/03/25,1500351452
2018/03/26,646173758
2018/03/27,739927559
2018/03/28,-730968611
2018/03/29,-353748081
2018/03/30,412721449
2018/03/31,-818250942
2018/04/01,-1762580793
2018/04/02,-60134046
2018/04/03,1398683480
2018/04/04,-571263999
2018/04/05,-350026146
2018/04/06,-736265379
2018/04/07,50274258
2018/04/08,-513615774
2018/04/09,-907809185
2018/04/10,-2563448006
2018/04/11,-5999654
2018/04/12,1976749891
2018/04/13,1972758046
2018/04/14,40376209
2018/04/15,1131206742
2018/04/16,3132387085
2018/04/17,2292159850
2018/04/18,2216141479
2018/04/19,1660447027
2018/04/20,2005354651
2018/04/21,1830400504
2018/04/22,753054258
2018/04/23,-1583354031
2018/04/24,2028792003
2018/04/25,2151667515
2018/04/26,-1478627351
2018/04/27,-1964042159
2018/04/28,2423763783
2018/04/29,2159205798
2018/04/30,507912471
2018/05/01,-3693821233
2018/05/02,-3201519455
2018/05/03,554272122
2018/05/04,1105961850
2018/05/05,-1935355637
2018/05/06,-1708609171
2018/05/07,-570643771
2018/05/08,1179745862
2018/05/09,485468162
2018/05/10,-225853389
2018/05/11,358808961
2018/05/12,-829483851
2018/05/13,-1520286533
2018/05/14,1032993192
2018/05/15,-782468483
2018/05/16,-206002101
2018/05/17,-630799254
2018/05/18,-2017806751
2018/05/19,-1470213955
2018/05/20,-151673603
2018/05/21,-2883575066
2018/05/22,-1118180861
2018/05/23,-840629105
2018/05/24,-988405248
2018/05/25,-1854402618
2018/05/26,-356915419
2018/05/27,362221272
2018/05/28,2686289474
2018/05/29,2439236291
2018/05/30,1956052744
2018/05/31,2287046712
2018/06/01,1873194107
2018/06/02,1001365490
2018/06/03,399897706
2018/06/04,382910855
2018/06/05,-1164967390
2018/06/06,-2263454888
2018/06/07,-1670804746
2018/06/08,929279437
2018/06/09,87450295
2018/06/10,2330345463
2018/06/11,-943467541
2018/06/12,490811591
2018/06/13,888344043
2018/06/14,149249678
2018/06/15,-2471203803
2018/06/16,-2048261662
2018/06/17,-4469132986
2018/06/18,-3539523257
2018/06/19,-2834444482
2018/06/20,-2457951272
2018/06/21,-2341301952
2018/06/22,-172095271
2018/06/23,252191114
2018/06/24,577656196
2018/06/25,458127121
2018/06/26,-312008342
2018/06/27,454974947
2018/06/28,-427083643
2018/06/29,-1407240558
2018/06/30,229185121
2018/07/01,262747344
2018/07/02,226581853
2018/07/03,1290614838
2018/07/04,-421334717
2018/07/05,583551409
2018/07/06,780297687
2018/07/07,-376658544
2018/07/08,-120301241
2018/07/09,-520404853
2018/07/10,865426213
2018/07/11,255646430
2018/07/12,37754100
2018/07/13,-53216183
2018/07/14,659007972
2018/07/15,213750258
2018/07/16,1075435992
2018/07/17,-540124675
2018/07/18,1542354797
2018/07/19,844051397
2018/07/20,711645133
2018/07/21,136598930
2018/07/22,-538185499
2018/07/23,382968379
2018/07/24,1246640976
2018/07/25,95503495
2018/07/26,-59538916
2018/07/27,93198698
2018/07/28,299173358
2018/07/29,788821227
2018/07/30,-118884225
2018/07/31,-1106831077
2018/08/01,-944354738
2018/08/02,-115845400
2018/08/03,-168906933
2018/08/04,64103649
2018/08/05,-135551520
2018/08/06,-629089076
2018/08/07,-370038679
2018/08/08,669754661
2018/08/09,108929877
2018/08/10,-103424820
2018/08/11,-379945506
2018/08/12,-1119379687
2018/08/13,107443505
2018/08/14,555502544
2018/08/15,-414710113
2018/08/16,-733305453
2018/08/17,-456448641
2018/08/18,-690649813
2018/08/19,-300248719
2018/08/20,-796551868
2018/08/21,-781812699
2018/08/22,-419527424
2018/08/23,-306223779
2018/08/24,-264322570
2018/08/25,654322440
2018/08/26,351881508
2018/08/27,834729897
2018/08/28,444614272
2018/08/29,252257394
2018/08/30,579320801
2018/08/31,5621005983
2018/09/01,1253110208
2018/09/02,1923644817
2018/09/03,640340102
2018/09/04,185196902
2018/09/05,621794965
2018/09/06,1293155084
2018/09/07,-5038413745
2018/09/08,-1338776560
2018/09/09,-1570219574
2018/09/10,-1304733210
2018/09/11,-968845060
2018/09/12,-1365600833
2018/09/13,-574676677
2018/09/14,-504528684
2018/09/15,-195475751
2018/09/16,-130973350
2018/09/17,66557525
2018/09/18,-259228487
2018/09/19,-36531964
2018/09/20,-887568019
2018/09/21,1642955216
2018/09/22,340493276
2018/09/23,-260764393
2018/09/24,-698092337
2018/09/25,462391002
2018/09/26,45093392
2018/09/27,122984
2018/09/28,-505989406
2018/09/29,-95205659
2018/09/30,542827967
2018/10/01,795741401
2018/10/02,142976105
2018/10/03,-96873144
2018/10/04,-141282729
2018/10/05,-1345599101
2018/10/06,-320181219
2018/10/07,-668110921
2018/10/08,-395337794
2018/10/09,-824005810
2018/10/10,880629709
2018/10/11,1123685223
2018/10/12,931518211
2018/10/13,-35747282
2018/10/14,536989477
2018/10/15,2736378800
2018/10/16,842371823
2018/10/17,-174682766
2018/10/18,-293039846
2018/10/19,66014944
2018/10/20,442981069
2018/10/21,-412247758
2018/10/22,-2365322084
2018/10/23,185046298
2018/10/24,574589368
2018/10/25,127295541
2018/10/26,-555069906
2018/10/27,-606092454
2018/10/28,-193615901
2018/10/29,-33158987
2018/10/30,-989767642
2018/10/31,-1352452838
2018/11/01,-1162209398
2018/11/02,318596267
2018/11/03,-269166557
2018/11/04,412419874
2018/11/05,38757998
2018/11/06,253495907
2018/11/07,142894198
2018/11/08,-141921170
2018/11/09,-544777812
2018/11/10,244521111
2018/11/11,-189436868
2018/11/12,-45232533
2018/11/13,-152336432
2018/11/14,1233553042
2018/11/15,4669003357
2018/11/16,978619022
2018/11/17,14660005
2018/11/18,-359628116
2018/11/19,435460024
2018/11/20,1930341648
2018/11/21,-1580123872
2018/11/22,-5497279926
2018/11/23,-1784603036
2018/11/24,-374040558
2018/11/25,342346905
2018/11/26,-1194947133
2018/11/27,-2396325207
2018/11/28,426078525
2018/11/29,784964730
2018/11/30,2941239837
2018/12/01,1723172468
2018/12/02,465103551
2018/12/03,1239135850
2018/12/04,4004075349
2018/12/05,1204511157
2018/12/06,1088251679
2018/12/07,-2681094913
2018/12/08,-2045984129
2018/12/09,-1359513657
2018/12/10,-1880300071
2018/12/11,-4529432057
2018/12/12,-2580126597
2018/12/13,-1928801436
2018/12/14,-616324821
2018/12/15,-124731261
2018/12/16,392504671
2018/12/17,346906466
2018/12/18,652340216
2018/12/19,1480870161
2018/12/20,913608497
2018/12/21,1032313786
2018/12/22,253622780
2018/12/23,-44484967
2018/12/24,129174788
2018/12/25,-1284407273
2018/12/26,-1591817751
2018/12/27,-843326269
2018/12/28,-606608062
2018/12/29,733412522
2018/12/30,-243311775
2018/12/31,-892807155
2019/01/01,-656070172
2019/01/02,80800905
2019/01/03,-4223327
2019/01/04,-199255764
2019/01/05,-661921317
2019/01/06,509200565
2019/01/07,988617441
2019/01/08,1335206117
2019/01/09,385724034
2019/01/10,474306543
2019/01/11,523816688
2019/01/12,-102359341
2019/01/13,-266041279
2019/01/14,-521220893
2019/01/15,723751273
2019/01/16,-138139922
2019/01/17,-827465827
2019/01/18,-1052153143
2019/01/19,-326226106
2019/01/20,-84562725
2019/01/21,-364353344
2019/01/22,-1005039871
2019/01/23,-305441205
2019/01/24,-51505560
2019/01/25,117317972
2019/01/26,154122580
2019/01/27,-213823690
2019/01/28,865801970
2019/01/29,107501970
2019/01/30,360321726
2019/01/31,278692451
2019/02/01,820163502
2019/02/02,157993236
2019/02/03,160548572
2019/02/04,-944020578
2019/02/05,-418992508
2019/02/06,-512631699
2019/02/07,-401667364
2019/02/08,-579870472
2019/02/09,136183677
2019/02/10,-68591664
2019/02/11,315205995
2019/02/12,319771272
2019/02/13,364830069
2019/02/14,-129126383
2019/02/15,-246878596
2019/02/16,-56887890
2019/02/17,162606136
2019/02/18,556775049
2019/02/19,850276264
2019/02/20,511005077
2019/02/21,851531829
2019/02/22,373117115
2019/02/23,614038949
2019/02/24,619515179
2019/02/25,370258789
2019/02/26,-335842271
2019/02/27,-15088609
2019/02/28,570980127
2019/03/01,101814688
2019/03/02,-322168157
2019/03/03,2018849346
2019/03/04,224113904
2019/03/05,469183432
2019/03/06,-182586760
2019/03/07,-379094312
2019/03/08,-13713641
2019/03/09,-76123616
2019/03/10,-2467135297
2019/03/11,-721438214
2019/03/12,-525403429
2019/03/13,-41042069
2019/03/14,221492020
2019/03/15,62224424
2019/03/16,150048949
2019/03/17,33152344
2019/03/18,37193828
2019/03/19,-126227537
2019/03/20,128175481
2019/03/21,-123348038
2019/03/22,-80036613
2019/03/23,-332203450
2019/03/24,-113043835
2019/03/25,-9545856
2019/03/26,151685854
2019/03/27,-80782119
2019/03/28,6175059
2019/03/29,750931884
2019/03/30,465005025
2019/03/31,476651347
2019/04/01,490758696
2019/04/02,3970197562
2019/04/03,1990610921
2019/04/04,1526950775
2019/04/05,491729361
2019/04/06,321594576
2019/04/07,775874479
2019/04/08,1327814817
2019/04/09,-2270673882
2019/04/10,-373706195
2019/04/11,473408354
2019/04/12,-67269924
2019/04/13,16034324
2019/04/14,-101538641
2019/04/15,-469076862
2019/04/16,-961356712
2019/04/17,1025880072
2019/04/18,647521389
2019/04/19,841754843
2019/04/20,756096385
2019/04/21,-517834043
2019/04/22,1292423839
2019/04/23,2768311124
2019/04/24,2520243979
2019/04/25,909821309
2019/04/26,1090056978
2019/04/27,-765164759
2019/04/28,534679622
2019/04/29,-1043048122
2019/04/30,-1881101622
2019/05/01,-4224613446
2019/05/02,-2867751459
2019/05/03,-1059313350
2019/05/04,923948399
2019/05/05,459943074
2019/05/06,-8924605
2019/05/07,404032230
2019/05/08,1153732926
2019/05/09,1577894098
2019/05/10,1051964408
2019/05/11,2347557706
2019/05/12,1524554688
2019/05/13,2236451472
2019/05/14,3271036374
2019/05/15,3951995800
2019/05/16,2834160623
2019/05/17,1353812413
2019/05/18,-1651830821
2019/05/19,24335784
2019/05/20,-584212162
2019/05/21,-2169851396
2019/05/22,-2527790585
2019/05/23,-1976775282
2019/05/24,-360426686
2019/05/25,-110381135
2019/05/26,-540127444
2019/05/27,1347797730
2019/05/28,1411227385
2019/05/29,2712583967
2019/05/30,1504896327
2019/05/31,7680867463
2019/06/01,1169337099
2019/06/02,402846926
2019/06/03,3067717321
2019/06/04,771671959
2019/06/05,-1216363360
2019/06/06,2527092091
2019/06/07,-8563919841
2019/06/08,-701375319
2019/06/09,-663770557
2019/06/10,-3644643629
2019/06/11,2476369687
2019/06/12,-349552846
2019/06/13,-3332333450
2019/06/14,1134629277
2019/06/15,1653737708
2019/06/16,2420268297
2019/06/17,12154697211
2019/06/18,10989237573
2019/06/19,3197218012
2019/06/20,3176740263
2019/06/21,2032032109
2019/06/22,9614270835
2019/06/23,730327890
2019/06/24,-8952238301
2019/06/25,-8951461007
2019/06/26,4629638590
2019/06/27,2962166252
2019/06/28,2323155285
2019/06/29,-3288023886
2019/06/30,9902097685
2019/07/01,-1725329168
2019/07/02,-5735469336
2019/07/03,-7776141949
2019/07/04,-5027072497
2019/07/05,-5061005111
2019/07/06,-7921111577
2019/07/07,-13105998708
2019/07/08,3661022105
2019/07/09,5525426873
2019/07/10,7794742822
2019/07/11,12240406464
2019/07/12,14081306285
2019/07/13,9939786954
2019/07/14,9673303150
2019/07/15,870926992
2019/07/16,-623264951
2019/07/17,-4374320196
2019/07/18,-10945593554
2019/07/19,-11907468586
2019/07/20,-8595953280
2019/07/21,-8778444247
2019/07/22,-6454546439
2019/07/23,-5215895518
2019/07/24,-3989454079
2019/07/25,-2842024278
2019/07/26,-2831503821
2019/07/27,-1900002243
2019/07/28,-1701652453
2019/07/29,5301245197
2019/07/30,-1263454193
2019/07/31,-1900882653
2019/08/01,-921895650
2019/08/02,238042192
2019/08/03,-363932053
2019/08/04,573839506
2019/08/05,-3103989139
2019/08/06,3533527371
2019/08/07,2467004171
2019/08/08,741654365
2019/08/09,464353986
2019/08/10,1529032890
2019/08/11,123483752
2019/08/12,-2846716141
2019/08/13,-2566224051
2019/08/14,-1468533809
2019/08/15,1526908335
2019/08/16,-1354401674
2019/08/17,482116792
2019/08/18,278720741
2019/08/19,-711275958
2019/08/20,-1318300932
2019/08/21,-1156880692
2019/08/22,-4032537139
2019/08/23,260988368
2019/08/24,-2585495261
2019/08/25,-1313805640
2019/08/26,676233058
2019/08/27,540340692
2019/08/28,-186886556
2019/08/29,2832104732
2019/08/30,565408556
2019/08/31,514001488
2019/09/01,998384919
2019/09/02,-325449632
2019/09/03,572953178
2019/09/04,887382261
2019/09/05,73740418
2019/09/06,2438649933
2019/09/07,894795641
2019/09/08,-4344942
2019/09/09,26352753
2019/09/10,545293105
2019/09/11,-317645772
2019/09/12,-954994737
2019/09/13,-3589174138
2019/09/14,68874881
2019/09/15,-430944528
2019/09/16,181512450
2019/09/17,-971381739
2019/09/18,975808449
2019/09/19,-300050874
2019/09/20,1685000899
2019/09/21,828684709
2019/09/22,126131894
2019/09/23,-1247554789
2019/09/24,3167343677
2019/09/25,756315147
2019/09/26,-490315122
2019/09/27,-1439371327
2019/09/28,-2125645165
2019/09/29,-391901941
2019/09/30,619239688
2019/10/01,-4233821321
2019/10/02,-3556681632
2019/10/03,-719581281
2019/10/04,-889087497
2019/10/05,-672219767
2019/10/06,-249767454
2019/10/07,-993019191
2019/10/08,-461130790
2019/10/09,1244014596
2019/10/10,377986618
2019/10/11,166406415
2019/10/12,-18383693
2019/10/13,-587243716
2019/10/14,1539903142
2019/10/15,-451746941
2019/10/16,850323315
2019/10/17,488125618
2019/10/18,25671006
2019/10/19,-510402605
2019/10/20,-173222344
2019/10/21,-1845987783
2019/10/22,53728567
2019/10/23,-742360311
2019/10/24,-541509175
2019/10/25,917010455
2019/10/26,2962686132
2019/10/27,1654206808
2019/10/28,2324488732
2019/10/29,780037628
2019/10/30,-1009949868
2019/10/31,130511009
2019/11/01,1049260728
2019/11/02,-1490911981
2019/11/03,-86413154
2019/11/04,-517161571
2019/11/05,2906497574
2019/11/06,931992109
2019/11/07,427413811
2019/11/08,-654522035
2019/11/09,809008626
2019/11/10,-1033054805
2019/11/11,-1876359409
2019/11/12,-3428372743
2019/11/13,10037567
2019/11/14,-503502539
2019/11/15,65370512
2019/11/16,-1491007378
2019/11/17,-202751776
2019/11/18,1109748659
2019/11/19,-29591645
2019/11/20,-1491937581
2019/11/21,-27987132
2019/11/22,950081054
2019/11/23,2088634522
2019/11/24,1424053902
2019/11/25,962066219
2019/11/26,870220432
2019/11/27,1752810992
2019/11/28,-1024199657
2019/11/29,-1914032291
2019/11/30,-943803208
2019/12/01,-607034434
2019/12/02,-1266026148
2019/12/03,-749138590
2019/12/04,8313238242
2019/12/05,20973190
2019/12/06,8552149036
2019/12/07,-1520743981
2019/12/08,-1285534533
2019/12/09,-139572023
2019/12/10,511862937
2019/12/11,-9427773007
2019/12/12,493359547
2019/12/13,-9924083637
2019/12/14,-386067314
2019/12/15,161448022
2019/12/16,-889691211
2019/12/17,2952576749
2019/12/18,959971488
2019/12/19,443536793
2019/12/20,1186116483
2019/12/21,751031489
2019/12/22,595983789
2019/12/23,967202683
2019/12/24,-4278723670
2019/12/25,-2135848919
2019/12/26,-1274518447
2019/12/27,-712290306
2019/12/28,76112750
2019/12/29,-448121177
2019/12/30,332657041
2019/12/31,-1195474
2020/01/01,-865775455
2020/01/02,97267141
2020/01/03,1758579375
2020/01/04,256676952
2020/01/05,48240094
2020/01/06,-684831371
2020/01/07,813871565
2020/01/08,2595316442
2020/01/09,4036738326
2020/01/10,-408480254
2020/01/11,-137085821
2020/01/12,337663657
2020/01/13,24699683
2020/01/14,3361760426
2020/01/15,7430022568
2020/01/16,-2880235889
2020/01/17,1506317435
2020/01/18,-8564900
2020/01/19,388876231
2020/01/20,1715400385
2020/01/21,-3342392079
2020/01/22,-7064387268
2020/01/23,1100037733
2020/01/24,-2356194514
2020/01/25,-402010188
2020/01/26,-14327381
2020/01/27,-1097918098
2020/01/28,1490632551
2020/01/29,794005969
2020/01/30,1404888700
2020/01/31,3964097385
2020/02/01,3272800549
2020/02/02,1430291418
2020/02/03,4362487164
2020/02/04,216727703
2020/02/05,-678768005
2020/02/06,2990074770
2020/02/07,-1744123988
2020/02/08,-554333092
2020/02/09,-562919395
2020/02/10,-2691895775
2020/02/11,670910748
2020/02/12,1715663677
2020/02/13,-3140281296
2020/02/14,100038474
2020/02/15,-181316359
2020/02/16,1930601745
2020/02/17,3118577634
2020/02/18,-983392999
2020/02/19,1095980613
2020/02/20,-595397562
2020/02/21,-1286038943
2020/02/22,-1692717957
2020/02/23,-1105144701
2020/02/24,-3847776099
2020/02/25,675898448
2020/02/26,-2505026894
2020/02/27,229844992
2020/02/28,1105233597
2020/02/29,-204221354
2020/03/01,-1888877573
2020/03/02,-594464633
2020/03/03,-1610114500
2020/03/04,-88772323
2020/03/05,-1327946007
2020/03/06,34094265
2020/03/07,503818953
2020/03/08,497730422
2020/03/09,1655017131
2020/03/10,1149695033
2020/03/11,654035555
2020/03/12,5903478019
2020/03/13,1817394779
2020/03/14,-70486216
2020/03/15,-753747739
2020/03/16,-1072169332
2020/03/17,-530971225
2020/03/18,-2176331123
2020/03/19,-6864206546
2020/03/20,-2525610372
2020/03/21,-1334544787
2020/03/22,550406410
2020/03/23,-1883081005
2020/03/24,996957941
2020/03/25,2668285
2020/03/26,-540930814
2020/03/27,-1934267958
2020/03/28,-87286116
2020/03/29,-872298763
2020/03/30,624735386
2020/03/31,-1504439515
2020/04/01,322549212
2020/04/02,303559515
2020/04/03,491196260
2020/04/04,1911574888
2020/04/05,25112579
2020/04/06,1102607259
2020/04/07,1787556887
2020/04/08,-365316129
2020/04/09,1993745330
2020/04/10,-419331872
2020/04/11,-1865746431
2020/04/12,-270002896
2020/04/13,-1659901766
2020/04/14,-3323848391
2020/04/15,437814606
2020/04/16,-863889530
2020/04/17,216657487
2020/04/18,25302583
2020/04/19,196384876
2020/04/20,-7854603
2020/04/21,381937502
2020/04/22,-286269948
2020/04/23,-627568785
2020/04/24,2423300891
2020/04/25,287206965
2020/04/26,196816518
2020/04/27,812247332
2020/04/28,701145754
2020/04/29,4623671825
2020/04/30,4114264320
2020/05/01,-933850468
2020/05/02,464320393
2020/05/03,1044858504
2020/05/04,710812140
2020/05/05,258501010
2020/05/06,-2728672853
2020/05/07,-1493999904
2020/05/08,2984489603
2020/05/09,3092015358
2020/05/10,655751695
2020/05/11,897639900
2020/05/12,2707192436
2020/05/13,1509965958
2020/05/14,-1470911384
2020/05/15,-3020921995
2020/05/16,-2984425290
2020/05/17,-1368804632
2020/05/18,-559586883
2020/05/19,-1908959731
2020/05/20,-795040216
2020/05/21,773471019
2020/05/22,-691458153
2020/05/23,-422888144
2020/05/24,880022364
2020/05/25,1753059292
2020/05/26,-1061016518
2020/05/27,-1164929767
2020/05/28,-1813212692
2020/05/29,1508753484
2020/05/30,290221260
2020/05/31,1307229928
2020/06/01,-314631672
2020/06/02,3927436431
2020/06/03,-485343622
2020/06/04,1096078408
2020/06/05,-290309480
2020/06/06,-489485338
2020/06/07,-2374174211
2020/06/08,-1571128579
2020/06/09,-3614297647
2020/06/10,-373152629
2020/06/11,824900252
2020/06/12,-1689274533
2020/06/13,-82398291
2020/06/14,-356900273
2020/06/15,584356022
2020/06/16,1215047818
2020/06/17,1390327539
2020/06/18,-1565872250
2020/06/19,5352715555
2020/06/20,153500995
2020/06/21,95972685
2020/06/22,-1092816079
2020/06/23,942817970
2020/06/24,-257208222
2020/06/25,1802791717
2020/06/26,-2962778713
2020/06/27,-44184563
2020/06/28,297115249
