Date,transactions90mom
2014/05/07,-312
2014/05/08,-1589
2014/05/09,1296
2014/05/10,-204
2014/05/11,-14256
2014/05/12,7189
2014/05/13,7247
2014/05/14,2497
2014/05/15,24
2014/05/16,3472
2014/05/17,-3998
2014/05/18,-10958
2014/05/19,-1319
2014/05/20,1401
2014/05/21,-2237
2014/05/22,3933
2014/05/23,14152
2014/05/24,-7188
2014/05/25,-16200
2014/05/26,-13072
2014/05/27,-4604
2014/05/28,1498
2014/05/29,-4888
2014/05/30,1702
2014/05/31,-4470
2014/06/01,-26069
2014/06/02,-20210
2014/06/03,-2719
2014/06/04,-5481
2014/06/05,-5386
2014/06/06,-2219
2014/06/07,-10927
2014/06/08,-22563
2014/06/09,-16317
2014/06/10,-13008
2014/06/11,-9962
2014/06/12,-5910
2014/06/13,4433
2014/06/14,-5743
2014/06/15,-12509
2014/06/16,14078
2014/06/17,-3751
2014/06/18,-7095
2014/06/19,-10618
2014/06/20,-9308
2014/06/21,-6610
2014/06/22,-20871
2014/06/23,-11686
2014/06/24,-3461
2014/06/25,-7336
2014/06/26,-5644
2014/06/27,9674
2014/06/28,-2503
2014/06/29,-15925
2014/06/30,6134
2014/07/01,2594
2014/07/02,-229
2014/07/03,-2787
2014/07/04,3704
2014/07/05,-57
2014/07/06,-13662
2014/07/07,-3171
2014/07/08,4975
2014/07/09,480
2014/07/10,-1107
2014/07/11,11342
2014/07/12,2316
2014/07/13,-17769
2014/07/14,-10001
2014/07/15,3722
2014/07/16,406
2014/07/17,9225
2014/07/18,10534
2014/07/19,10511
2014/07/20,-6093
2014/07/21,-13853
2014/07/22,-7073
2014/07/23,-5806
2014/07/24,-6335
2014/07/25,9323
2014/07/26,3747
2014/07/27,-12556
2014/07/28,-292
2014/07/29,-2043
2014/07/30,6499
2014/07/31,9787
2014/08/01,13743
2014/08/02,3208
2014/08/03,-14171
2014/08/04,-9315
2014/08/05,3022
2014/08/06,11468
2014/08/07,3630
2014/08/08,11902
2014/08/09,7979
2014/08/10,-16518
2014/08/11,6198
2014/08/12,7150
2014/08/13,871
2014/08/14,13721
2014/08/15,19690
2014/08/16,18076
2014/08/17,-3873
2014/08/18,1217
2014/08/19,5824
2014/08/20,502
2014/08/21,354
2014/08/22,14123
2014/08/23,26
2014/08/24,-10300
2014/08/25,1369
2014/08/26,318
2014/08/27,9191
2014/08/28,3495
2014/08/29,16419
2014/08/30,5985
2014/08/31,-6674
2014/09/01,730
2014/09/02,6889
2014/09/03,4906
2014/09/04,8449
2014/09/05,16838
2014/09/06,15018
2014/09/07,478
2014/09/08,12473
2014/09/09,18985
2014/09/10,7829
2014/09/11,1280
2014/09/12,14812
2014/09/13,7339
2014/09/14,-577
2014/09/15,8615
2014/09/16,23333
2014/09/17,17832
2014/09/18,19990
2014/09/19,18279
2014/09/20,13382
2014/09/21,-404
2014/09/22,8205
2014/09/23,12923
2014/09/24,13557
2014/09/25,15582
2014/09/26,18211
2014/09/27,14067
2014/09/28,-7789
2014/09/29,8477
2014/09/30,11262
2014/10/01,15914
2014/10/02,12620
2014/10/03,25146
2014/10/04,14481
2014/10/05,2625
2014/10/06,7921
2014/10/07,10583
2014/10/08,14218
2014/10/09,23720
2014/10/10,27606
2014/10/11,12619
2014/10/12,735
2014/10/13,5630
2014/10/14,15805
2014/10/15,10045
2014/10/16,11699
2014/10/17,11321
2014/10/18,14467
2014/10/19,-913
2014/10/20,15847
2014/10/21,14761
2014/10/22,13695
2014/10/23,19152
2014/10/24,21548
2014/10/25,20522
2014/10/26,6043
2014/10/27,22360
2014/10/28,21861
2014/10/29,23905
2014/10/30,24694
2014/10/31,30689
2014/11/01,15965
2014/11/02,9296
2014/11/03,17494
2014/11/04,7217
2014/11/05,19569
2014/11/06,26003
2014/11/07,23390
2014/11/08,14828
2014/11/09,-3331
2014/11/10,12039
2014/11/11,9896
2014/11/12,16530
2014/11/13,19785
2014/11/14,18337
2014/11/15,13049
2014/11/16,3299
2014/11/17,13656
2014/11/18,13697
2014/11/19,12131
2014/11/20,22409
2014/11/21,24621
2014/11/22,18022
2014/11/23,7384
2014/11/24,13173
2014/11/25,11590
2014/11/26,16519
2014/11/27,16097
2014/11/28,24732
2014/11/29,21374
2014/11/30,14606
2014/12/01,25731
2014/12/02,27570
2014/12/03,28580
2014/12/04,30309
2014/12/05,27554
2014/12/06,20896
2014/12/07,-956
2014/12/08,8917
2014/12/09,17677
2014/12/10,22799
2014/12/11,15627
2014/12/12,20091
2014/12/13,8564
2014/12/14,1054
2014/12/15,7255
2014/12/16,20802
2014/12/17,21131
2014/12/18,25812
2014/12/19,31962
2014/12/20,27131
2014/12/21,5931
2014/12/22,19214
2014/12/23,24501
2014/12/24,3843
2014/12/25,-4661
2014/12/26,13042
2014/12/27,14352
2014/12/28,-2241
2014/12/29,5430
2014/12/30,6270
2014/12/31,5311
2015/01/01,-15769
2015/01/02,12644
2015/01/03,14904
2015/01/04,7634
2015/01/05,16494
2015/01/06,8989
2015/01/07,7135
2015/01/08,26082
2015/01/09,37259
2015/01/10,41366
2015/01/11,12688
2015/01/12,17595
2015/01/13,26076
2015/01/14,29031
2015/01/15,49542
2015/01/16,38247
2015/01/17,27239
2015/01/18,470
2015/01/19,16843
2015/01/20,18979
2015/01/21,16323
2015/01/22,15816
2015/01/23,19527
2015/01/24,12794
2015/01/25,2615
2015/01/26,20212
2015/01/27,5732
2015/01/28,-7384
2015/01/29,5200
2015/01/30,11629
2015/01/31,9131
2015/02/01,-11343
2015/02/02,-1627
2015/02/03,2344
2015/02/04,-3487
2015/02/05,2601
2015/02/06,12964
2015/02/07,13478
2015/02/08,-6300
2015/02/09,19108
2015/02/10,7399
2015/02/11,4077
2015/02/12,1155
2015/02/13,40412
2015/02/14,22754
2015/02/15,-3083
2015/02/16,17105
2015/02/17,17709
2015/02/18,16302
2015/02/19,12334
2015/02/20,23985
2015/02/21,10544
2015/02/22,-869
2015/02/23,15371
2015/02/24,20022
2015/02/25,20694
2015/02/26,14903
2015/02/27,22381
2015/02/28,4637
2015/03/01,-8905
2015/03/02,5510
2015/03/03,11591
2015/03/04,187
2015/03/05,10239
2015/03/06,12628
2015/03/07,16699
2015/03/08,-3212
2015/03/09,15314
2015/03/10,16734
2015/03/11,16754
2015/03/12,15808
2015/03/13,19829
2015/03/14,9818
2015/03/15,-9527
2015/03/16,4158
2015/03/17,1117
2015/03/18,4376
2015/03/19,10892
2015/03/20,16433
2015/03/21,13854
2015/03/22,-5903
2015/03/23,6555
2015/03/24,10560
2015/03/25,29216
2015/03/26,24987
2015/03/27,22658
2015/03/28,11680
2015/03/29,7080
2015/03/30,21319
2015/03/31,37702
2015/04/01,60032
2015/04/02,32782
2015/04/03,22335
2015/04/04,3976
2015/04/05,-554
2015/04/06,19660
2015/04/07,18786
2015/04/08,3641
2015/04/09,14352
2015/04/10,7947
2015/04/11,8814
2015/04/12,-11956
2015/04/13,13069
2015/04/14,5381
2015/04/15,-12755
2015/04/16,-5652
2015/04/17,12268
2015/04/18,14530
2015/04/19,-7352
2015/04/20,17785
2015/04/21,15539
2015/04/22,18163
2015/04/23,17821
2015/04/24,25221
2015/04/25,11869
2015/04/26,-15199
2015/04/27,14394
2015/04/28,27972
2015/04/29,26418
2015/04/30,31763
2015/05/01,13266
2015/05/02,16116
2015/05/03,-1367
2015/05/04,12206
2015/05/05,24539
2015/05/06,25164
2015/05/07,25456
2015/05/08,23455
2015/05/09,12040
2015/05/10,-15317
2015/05/11,8385
2015/05/12,13061
2015/05/13,21388
2015/05/14,-12084
2015/05/15,6400
2015/05/16,5427
2015/05/17,-17484
2015/05/18,-4405
2015/05/19,1664
2015/05/20,12357
2015/05/21,-409
2015/05/22,14947
2015/05/23,1376
2015/05/24,-7475
2015/05/25,949
2015/05/26,3005
2015/05/27,7284
2015/05/28,9526
2015/05/29,34408
2015/05/30,39077
2015/05/31,-6143
2015/06/01,17741
2015/06/02,29668
2015/06/03,26475
2015/06/04,24484
2015/06/05,18698
2015/06/06,5147
2015/06/07,-21914
2015/06/08,2627
2015/06/09,20876
2015/06/10,34146
2015/06/11,24599
2015/06/12,37423
2015/06/13,20893
2015/06/14,-2191
2015/06/15,29812
2015/06/16,21969
2015/06/17,26804
2015/06/18,21573
2015/06/19,32390
2015/06/20,11434
2015/06/21,-9344
2015/06/22,26438
2015/06/23,28444
2015/06/24,11904
2015/06/25,11996
2015/06/26,29052
2015/06/27,15512
2015/06/28,-7209
2015/06/29,9079
2015/06/30,36513
2015/07/01,32073
2015/07/02,37599
2015/07/03,40060
2015/07/04,9555
2015/07/05,7619
2015/07/06,65327
2015/07/07,79987
2015/07/08,85099
2015/07/09,78356
2015/07/10,93577
2015/07/11,99181
2015/07/12,93299
2015/07/13,49546
2015/07/14,14990
2015/07/15,16509
2015/07/16,11624
2015/07/17,19196
2015/07/18,39557
2015/07/19,4143
2015/07/20,12753
2015/07/21,21932
2015/07/22,21397
2015/07/23,828
2015/07/24,11447
2015/07/25,7535
2015/07/26,-21006
2015/07/27,2037
2015/07/28,1081
2015/07/29,30224
2015/07/30,23395
2015/07/31,52397
2015/08/01,62865
2015/08/02,-423
2015/08/03,4493
2015/08/04,20839
2015/08/05,22641
2015/08/06,25700
2015/08/07,16621
2015/08/08,12071
2015/08/09,-20824
2015/08/10,6723
2015/08/11,5883
2015/08/12,16342
2015/08/13,12347
2015/08/14,20559
2015/08/15,7816
2015/08/16,-9074
2015/08/17,7686
2015/08/18,12914
2015/08/19,21848
2015/08/20,15448
2015/08/21,27460
2015/08/22,11609
2015/08/23,-11550
2015/08/24,16973
2015/08/25,13887
2015/08/26,11843
2015/08/27,-3956
2015/08/28,-7435
2015/08/29,8693
2015/08/30,-30375
2015/08/31,-954
2015/09/01,2798
2015/09/02,31701
2015/09/03,18473
2015/09/04,11299
2015/09/05,40593
2015/09/06,-1867
2015/09/07,3828
2015/09/08,-5867
2015/09/09,5819
2015/09/10,-2023
2015/09/11,74160
2015/09/12,34717
2015/09/13,16652
2015/09/14,45140
2015/09/15,29875
2015/09/16,42354
2015/09/17,134060
2015/09/18,59479
2015/09/19,18196
2015/09/20,-10162
2015/09/21,6127
2015/09/22,23690
2015/09/23,19926
2015/09/24,8949
2015/09/25,22127
2015/09/26,16471
2015/09/27,-15440
2015/09/28,-17297
2015/09/29,-3487
2015/09/30,-2299
2015/10/01,4620
2015/10/02,35178
2015/10/03,4480
2015/10/04,-70511
2015/10/05,-65218
2015/10/06,-57218
2015/10/07,-56232
2015/10/08,-52658
2015/10/09,-71534
2015/10/10,-81705
2015/10/11,-55143
2015/10/12,11794
2015/10/13,19324
2015/10/14,27580
2015/10/15,36570
2015/10/16,12596
2015/10/17,15040
2015/10/18,-5541
2015/10/19,10146
2015/10/20,15116
2015/10/21,40575
2015/10/22,37505
2015/10/23,42929
2015/10/24,47351
2015/10/25,16256
2015/10/26,-1978
2015/10/27,10545
2015/10/28,37229
2015/10/29,13559
2015/10/30,19198
2015/10/31,51804
2015/11/01,32648
2015/11/02,39544
2015/11/03,52582
2015/11/04,69348
2015/11/05,71455
2015/11/06,65397
2015/11/07,60953
2015/11/08,15737
2015/11/09,45108
2015/11/10,44044
2015/11/11,41401
2015/11/12,46573
2015/11/13,59860
2015/11/14,60972
2015/11/15,28307
2015/11/16,38486
2015/11/17,36544
2015/11/18,47036
2015/11/19,40720
2015/11/20,50100
2015/11/21,56466
2015/11/22,4274
2015/11/23,23271
2015/11/24,29477
2015/11/25,31771
2015/11/26,44265
2015/11/27,52773
2015/11/28,67333
2015/11/29,2598
2015/11/30,52230
2015/12/01,28039
2015/12/02,54826
2015/12/03,60815
2015/12/04,49362
2015/12/05,79870
2015/12/06,54238
2015/12/07,67440
2015/12/08,68738
2015/12/09,95375
2015/12/10,31976
2015/12/11,72494
2015/12/12,58082
2015/12/13,23209
2015/12/14,68443
2015/12/15,56688
2015/12/16,-38878
2015/12/17,54785
2015/12/18,98952
2015/12/19,104689
2015/12/20,62135
2015/12/21,92668
2015/12/22,91325
2015/12/23,95691
2015/12/24,82088
2015/12/25,64746
2015/12/26,70592
2015/12/27,21639
2015/12/28,32488
2015/12/29,44759
2015/12/30,42104
2015/12/31,15612
2016/01/01,4535
2016/01/02,45515
2016/01/03,17068
2016/01/04,36805
2016/01/05,47416
2016/01/06,31741
2016/01/07,75569
2016/01/08,54389
2016/01/09,75413
2016/01/10,26874
2016/01/11,56285
2016/01/12,52871
2016/01/13,34654
2016/01/14,39907
2016/01/15,47745
2016/01/16,71597
2016/01/17,60173
2016/01/18,67511
2016/01/19,36670
2016/01/20,61665
2016/01/21,79287
2016/01/22,73524
2016/01/23,58888
2016/01/24,85018
2016/01/25,68395
2016/01/26,70327
2016/01/27,68611
2016/01/28,58355
2016/01/29,68972
2016/01/30,42272
2016/01/31,3909
2016/02/01,36030
2016/02/02,37499
2016/02/03,8382
2016/02/04,33745
2016/02/05,73955
2016/02/06,91545
2016/02/07,52327
2016/02/08,62791
2016/02/09,72303
2016/02/10,77677
2016/02/11,66075
2016/02/12,52024
2016/02/13,41310
2016/02/14,27779
2016/02/15,63658
2016/02/16,50686
2016/02/17,72733
2016/02/18,57203
2016/02/19,66430
2016/02/20,86091
2016/02/21,61380
2016/02/22,85401
2016/02/23,92899
2016/02/24,60314
2016/02/25,56033
2016/02/26,37973
2016/02/27,52329
2016/02/28,50816
2016/02/29,87242
2016/03/01,93591
2016/03/02,105417
2016/03/03,48084
2016/03/04,21311
2016/03/05,55289
2016/03/06,-31092
2016/03/07,-11924
2016/03/08,-20011
2016/03/09,-21600
2016/03/10,-21528
2016/03/11,-14323
2016/03/12,-21903
2016/03/13,-81612
2016/03/14,-32626
2016/03/15,-17992
2016/03/16,-4302
2016/03/17,-5500
2016/03/18,-7833
2016/03/19,-16340
2016/03/20,-51298
2016/03/21,-23700
2016/03/22,-15858
2016/03/23,-23431
2016/03/24,9726
2016/03/25,-7029
2016/03/26,-1170
2016/03/27,-12853
2016/03/28,11451
2016/03/29,20970
2016/03/30,45661
2016/03/31,82395
2016/04/01,62876
2016/04/02,40901
2016/04/03,-2886
2016/04/04,26549
2016/04/05,44072
2016/04/06,29046
2016/04/07,37090
2016/04/08,34230
2016/04/09,35137
2016/04/10,-4245
2016/04/11,35183
2016/04/12,52075
2016/04/13,40293
2016/04/14,44244
2016/04/15,20881
2016/04/16,-22111
2016/04/17,-21462
2016/04/18,33536
2016/04/19,17442
2016/04/20,-5991
2016/04/21,-863
2016/04/22,20612
2016/04/23,-16182
2016/04/24,-38965
2016/04/25,-12926
2016/04/26,21071
2016/04/27,14427
2016/04/28,23597
2016/04/29,67119
2016/04/30,39702
2016/05/01,-30962
2016/05/02,-17914
2016/05/03,44413
2016/05/04,33031
2016/05/05,4118
2016/05/06,9114
2016/05/07,-10102
2016/05/08,-35750
2016/05/09,-4786
2016/05/10,10200
2016/05/11,13537
2016/05/12,25914
2016/05/13,47475
2016/05/14,25214
2016/05/15,-20165
2016/05/16,23866
2016/05/17,11405
2016/05/18,22120
2016/05/19,1734
2016/05/20,-6331
2016/05/21,-15169
2016/05/22,-53405
2016/05/23,-22038
2016/05/24,21561
2016/05/25,31568
2016/05/26,16461
2016/05/27,33127
2016/05/28,-40381
2016/05/29,-86592
2016/05/30,-65729
2016/05/31,-54927
2016/06/01,12724
2016/06/02,23631
2016/06/03,-315
2016/06/04,34955
2016/06/05,6510
2016/06/06,20857
2016/06/07,40656
2016/06/08,41218
2016/06/09,46532
2016/06/10,60354
2016/06/11,63333
2016/06/12,19376
2016/06/13,48928
2016/06/14,34857
2016/06/15,50872
2016/06/16,61835
2016/06/17,76261
2016/06/18,57162
2016/06/19,19254
2016/06/20,44110
2016/06/21,61356
2016/06/22,45565
2016/06/23,68997
2016/06/24,78600
2016/06/25,46632
2016/06/26,-14708
2016/06/27,19630
2016/06/28,11578
2016/06/29,17614
2016/06/30,20041
2016/07/01,22282
2016/07/02,20439
2016/07/03,-31790
2016/07/04,-2272
2016/07/05,-4319
2016/07/06,-3773
2016/07/07,1364
2016/07/08,14277
2016/07/09,-1525
2016/07/10,-67435
2016/07/11,-22112
2016/07/12,-4451
2016/07/13,-11390
2016/07/14,5515
2016/07/15,34080
2016/07/16,-10235
2016/07/17,-49397
2016/07/18,-3674
2016/07/19,5403
2016/07/20,14635
2016/07/21,6640
2016/07/22,36203
2016/07/23,12642
2016/07/24,-33671
2016/07/25,-11009
2016/07/26,-1762
2016/07/27,-12347
2016/07/28,-26999
2016/07/29,15701
2016/07/30,8090
2016/07/31,-31528
2016/08/01,-10562
2016/08/02,17420
2016/08/03,12198
2016/08/04,-1388
2016/08/05,26163
2016/08/06,6646
2016/08/07,-34012
2016/08/08,-10416
2016/08/09,-3003
2016/08/10,16319
2016/08/11,22371
2016/08/12,21688
2016/08/13,14374
2016/08/14,-39657
2016/08/15,-35735
2016/08/16,19366
2016/08/17,18855
2016/08/18,30140
2016/08/19,54621
2016/08/20,23905
2016/08/21,-37833
2016/08/22,-18155
2016/08/23,-8829
2016/08/24,15022
2016/08/25,18722
2016/08/26,33714
2016/08/27,12359
2016/08/28,-36887
2016/08/29,10011
2016/08/30,17597
2016/08/31,-5735
2016/09/01,2799
2016/09/02,29157
2016/09/03,-7554
2016/09/04,-37936
2016/09/05,-3333
2016/09/06,2193
2016/09/07,14469
2016/09/08,-1361
2016/09/09,7389
2016/09/10,-17400
2016/09/11,-70966
2016/09/12,-38211
2016/09/13,-19329
2016/09/14,-36077
2016/09/15,-20269
2016/09/16,-24170
2016/09/17,-2755
2016/09/18,-57712
2016/09/19,-24608
2016/09/20,8652
2016/09/21,-2110
2016/09/22,-6410
2016/09/23,16294
2016/09/24,27282
2016/09/25,-21425
2016/09/26,18157
2016/09/27,16202
2016/09/28,3037
2016/09/29,36941
2016/09/30,52075
2016/10/01,36800
2016/10/02,-21207
2016/10/03,43840
2016/10/04,49953
2016/10/05,51233
2016/10/06,63769
2016/10/07,80925
2016/10/08,88051
2016/10/09,-7558
2016/10/10,3981
2016/10/11,47052
2016/10/12,15742
2016/10/13,13629
2016/10/14,57553
2016/10/15,39442
2016/10/16,-24941
2016/10/17,15089
2016/10/18,24087
2016/10/19,-18515
2016/10/20,48971
2016/10/21,69526
2016/10/22,32793
2016/10/23,-48150
2016/10/24,-10707
2016/10/25,1416
2016/10/26,-11549
2016/10/27,94959
2016/10/28,51359
2016/10/29,37440
2016/10/30,-17082
2016/10/31,-9313
2016/11/01,4890
2016/11/02,36603
2016/11/03,43768
2016/11/04,52424
2016/11/05,45802
2016/11/06,-9514
2016/11/07,42859
2016/11/08,51302
2016/11/09,15583
2016/11/10,38382
2016/11/11,40050
2016/11/12,28707
2016/11/13,16765
2016/11/14,16038
2016/11/15,42316
2016/11/16,50231
2016/11/17,31360
2016/11/18,67708
2016/11/19,64877
2016/11/20,15248
2016/11/21,46780
2016/11/22,50523
2016/11/23,42898
2016/11/24,101741
2016/11/25,124281
2016/11/26,103118
2016/11/27,12112
2016/11/28,46528
2016/11/29,64275
2016/11/30,55186
2016/12/01,13833
2016/12/02,133257
2016/12/03,104751
2016/12/04,17959
2016/12/05,45867
2016/12/06,68955
2016/12/07,83718
2016/12/08,62162
2016/12/09,75515
2016/12/10,69882
2016/12/11,21260
2016/12/12,28785
2016/12/13,59935
2016/12/14,52855
2016/12/15,71569
2016/12/16,63862
2016/12/17,46528
2016/12/18,12241
2016/12/19,37814
2016/12/20,57285
2016/12/21,94432
2016/12/22,91434
2016/12/23,96361
2016/12/24,45226
2016/12/25,-33417
2016/12/26,4604
2016/12/27,61543
2016/12/28,62643
2016/12/29,53654
2016/12/30,72888
2016/12/31,57583
2017/01/01,-78308
2017/01/02,26288
2017/01/03,34856
2017/01/04,54164
2017/01/05,22180
2017/01/06,95741
2017/01/07,71534
2017/01/08,37062
2017/01/09,6385
2017/01/10,90432
2017/01/11,73330
2017/01/12,55365
2017/01/13,62291
2017/01/14,44351
2017/01/15,-1275
2017/01/16,16105
2017/01/17,93581
2017/01/18,26704
2017/01/19,35240
2017/01/20,81629
2017/01/21,71947
2017/01/22,9875
2017/01/23,-1499
2017/01/24,54850
2017/01/25,-21648
2017/01/26,62876
2017/01/27,33622
2017/01/28,38429
2017/01/29,-171
2017/01/30,758
2017/01/31,39253
2017/02/01,78525
2017/02/02,11475
2017/02/03,85346
2017/02/04,59001
2017/02/05,17807
2017/02/06,-65989
2017/02/07,55169
2017/02/08,36964
2017/02/09,91919
2017/02/10,72924
2017/02/11,43032
2017/02/12,-32730
2017/02/13,7931
2017/02/14,25297
2017/02/15,17346
2017/02/16,7275
2017/02/17,69998
2017/02/18,42529
2017/02/19,-34067
2017/02/20,-2921
2017/02/21,2175
2017/02/22,-46320
2017/02/23,10528
2017/02/24,66187
2017/02/25,89109
2017/02/26,-33341
2017/02/27,-5090
2017/02/28,32749
2017/03/01,76203
2017/03/02,13936
2017/03/03,49343
2017/03/04,20146
2017/03/05,2743
2017/03/06,-32023
2017/03/07,17169
2017/03/08,14412
2017/03/09,34804
2017/03/10,58217
2017/03/11,50786
2017/03/12,-47551
2017/03/13,-18645
2017/03/14,24050
2017/03/15,9734
2017/03/16,47653
2017/03/17,54056
2017/03/18,27725
2017/03/19,-12807
2017/03/20,-19438
2017/03/21,-37605
2017/03/22,1949
2017/03/23,-17122
2017/03/24,48662
2017/03/25,45643
2017/03/26,-25434
2017/03/27,-64231
2017/03/28,-11384
2017/03/29,-20662
2017/03/30,1963
2017/03/31,9143
2017/04/01,75393
2017/04/02,-46747
2017/04/03,-13535
2017/04/04,-72599
2017/04/05,28032
2017/04/06,-55926
2017/04/07,13379
2017/04/08,-33112
2017/04/09,-31684
2017/04/10,-50491
2017/04/11,4821
2017/04/12,-17002
2017/04/13,-44045
2017/04/14,47972
2017/04/15,34723
2017/04/16,-55788
2017/04/17,-47493
2017/04/18,5995
2017/04/19,9530
2017/04/20,-30411
2017/04/21,66806
2017/04/22,31855
2017/04/23,9494
2017/04/24,-55481
2017/04/25,20661
2017/04/26,20718
2017/04/27,34575
2017/04/28,58892
2017/04/29,99686
2017/04/30,34074
2017/05/01,-12902
2017/05/02,-17365
2017/05/03,35615
2017/05/04,31155
2017/05/05,-17570
2017/05/06,70912
2017/05/07,85942
2017/05/08,39799
2017/05/09,24554
2017/05/10,-35132
2017/05/11,-7034
2017/05/12,54997
2017/05/13,91504
2017/05/14,80807
2017/05/15,14144
2017/05/16,-60802
2017/05/17,34320
2017/05/18,-30854
2017/05/19,33346
2017/05/20,101053
2017/05/21,43330
2017/05/22,48770
2017/05/23,85486
2017/05/24,12725
2017/05/25,6309
2017/05/26,6833
2017/05/27,66721
2017/05/28,23567
2017/05/29,-3774
2017/05/30,32043
2017/05/31,-7801
2017/06/01,-17620
2017/06/02,5745
2017/06/03,24536
2017/06/04,-21706
2017/06/05,-37983
2017/06/06,299
2017/06/07,36071
2017/06/08,-1114
2017/06/09,1501
2017/06/10,33897
2017/06/11,-50188
2017/06/12,-41288
2017/06/13,-657
2017/06/14,-39377
2017/06/15,-1289
2017/06/16,6416
2017/06/17,-32762
2017/06/18,-67683
2017/06/19,-18290
2017/06/20,-48508
2017/06/21,-7660
2017/06/22,-19799
2017/06/23,16936
2017/06/24,7643
2017/06/25,-51562
2017/06/26,-32082
2017/06/27,-24187
2017/06/28,-8970
2017/06/29,-28334
2017/06/30,11467
2017/07/01,-22353
2017/07/02,-91614
2017/07/03,-2816
2017/07/04,-61063
2017/07/05,-53459
2017/07/06,-70337
2017/07/07,16644
2017/07/08,-17457
2017/07/09,-85251
2017/07/10,-56201
2017/07/11,-12365
2017/07/12,28409
2017/07/13,-44331
2017/07/14,-42791
2017/07/15,10041
2017/07/16,-42044
2017/07/17,-72778
2017/07/18,-49551
2017/07/19,-14158
2017/07/20,-100150
2017/07/21,-278
2017/07/22,-21688
2017/07/23,-41688
2017/07/24,-85345
2017/07/25,-90430
2017/07/26,-60031
2017/07/27,-79920
2017/07/28,-94089
2017/07/29,-70361
2017/07/30,-110638
2017/07/31,-102136
2017/08/01,-163291
2017/08/02,-145400
2017/08/03,-54185
2017/08/04,-127241
2017/08/05,-76250
2017/08/06,-165429
2017/08/07,-83875
2017/08/08,-35833
2017/08/09,-33791
2017/08/10,-59713
2017/08/11,-45251
2017/08/12,-108548
2017/08/13,-65897
2017/08/14,21387
2017/08/15,-6522
2017/08/16,-14026
2017/08/17,27802
2017/08/18,-40539
2017/08/19,-59229
2017/08/20,-117000
2017/08/21,-130885
2017/08/22,-142294
2017/08/23,-34376
2017/08/24,-129483
2017/08/25,-123678
2017/08/26,-81598
2017/08/27,-59751
2017/08/28,-124140
2017/08/29,-40503
2017/08/30,-48241
2017/08/31,9168
2017/09/01,-21632
2017/09/02,-29236
2017/09/03,-94631
2017/09/04,-28160
2017/09/05,-61804
2017/09/06,-31149
2017/09/07,-25835
2017/09/08,24461
2017/09/09,-5025
2017/09/10,-75849
2017/09/11,-38317
2017/09/12,-31462
2017/09/13,-27623
2017/09/14,-1895
2017/09/15,55490
2017/09/16,18874
2017/09/17,-72116
2017/09/18,-49849
2017/09/19,2698
2017/09/20,-33940
2017/09/21,-4697
2017/09/22,495
2017/09/23,23098
2017/09/24,-76632
2017/09/25,-33128
2017/09/26,-16144
2017/09/27,26880
2017/09/28,8593
2017/09/29,32577
2017/09/30,16189
2017/10/01,-49551
2017/10/02,39522
2017/10/03,45090
2017/10/04,7728
2017/10/05,29652
2017/10/06,62870
2017/10/07,43082
2017/10/08,-13322
2017/10/09,31199
2017/10/10,45980
2017/10/11,46582
2017/10/12,65247
2017/10/13,87959
2017/10/14,89997
2017/10/15,53111
2017/10/16,54141
2017/10/17,80655
2017/10/18,99391
2017/10/19,88518
2017/10/20,89032
2017/10/21,131245
2017/10/22,49055
2017/10/23,72037
2017/10/24,101001
2017/10/25,91847
2017/10/26,38710
2017/10/27,16013
2017/10/28,43236
2017/10/29,104768
2017/10/30,180894
2017/10/31,67792
2017/11/01,127458
2017/11/02,116573
2017/11/03,34522
2017/11/04,94504
2017/11/05,2738
2017/11/06,-4514
2017/11/07,74663
2017/11/08,43371
2017/11/09,57271
2017/11/10,11239
2017/11/11,-68608
2017/11/12,-69346
2017/11/13,-1691
2017/11/14,-2869
2017/11/15,-25504
2017/11/16,-1857
2017/11/17,39769
2017/11/18,60016
2017/11/19,28038
2017/11/20,139835
2017/11/21,55343
2017/11/22,108181
2017/11/23,143982
2017/11/24,79206
2017/11/25,74797
2017/11/26,105882
2017/11/27,98119
2017/11/28,94523
2017/11/29,117356
2017/11/30,100723
2017/12/01,176078
2017/12/02,131058
2017/12/03,83763
2017/12/04,122754
2017/12/05,129468
2017/12/06,187201
2017/12/07,95452
2017/12/08,167215
2017/12/09,210123
2017/12/10,87938
2017/12/11,112385
2017/12/12,109691
2017/12/13,156499
2017/12/14,198560
2017/12/15,177419
2017/12/16,166544
2017/12/17,173648
2017/12/18,111296
2017/12/19,142876
2017/12/20,115060
2017/12/21,107874
2017/12/22,176798
2017/12/23,122940
2017/12/24,52893
2017/12/25,-34719
2017/12/26,-10516
2017/12/27,31687
2017/12/28,50635
2017/12/29,141119
2017/12/30,140737
2017/12/31,-4593
2018/01/01,-40348
2018/01/02,108117
2018/01/03,122688
2018/01/04,141300
2018/01/05,111496
2018/01/06,120476
2018/01/07,71240
2018/01/08,42565
2018/01/09,67781
2018/01/10,54216
2018/01/11,28083
2018/01/12,6914
2018/01/13,-17692
2018/01/14,-79661
2018/01/15,-60801
2018/01/16,-25862
2018/01/17,-41203
2018/01/18,-2908
2018/01/19,-68650
2018/01/20,-48516
2018/01/21,-100490
2018/01/22,-93312
2018/01/23,-45303
2018/01/24,-35520
2018/01/25,9432
2018/01/26,-6930
2018/01/27,-142214
