Date,sentbyaddress30sma
2010/11/22,644.967
2010/11/23,636.4
2010/11/24,639.133
2010/11/25,638.833
2010/11/26,644.667
2010/11/27,640.7
2010/11/28,640.233
2010/11/29,641.967
2010/11/30,648.567
2010/12/01,656.4
2010/12/02,663.1
2010/12/03,664.967
2010/12/04,669.067
2010/12/05,669.4
2010/12/06,672.2
2010/12/07,679.067
2010/12/08,682
2010/12/09,686.367
2010/12/10,687.033
2010/12/11,698
2010/12/12,713.867
2010/12/13,728.267
2010/12/14,741.4
2010/12/15,629.767
2010/12/16,549.767
2010/12/17,551.8
2010/12/18,557.7
2010/12/19,566.467
2010/12/20,580.367
2010/12/21,588.167
2010/12/22,602.467
2010/12/23,613.767
2010/12/24,616.5
2010/12/25,623.833
2010/12/26,620.6
2010/12/27,625.733
2010/12/28,636.033
2010/12/29,641.167
2010/12/30,648.5
2010/12/31,651.133
2011/01/01,662.667
2011/01/02,671.833
2011/01/03,688.4
2011/01/04,701.433
2011/01/05,719.5
2011/01/06,723.867
2011/01/07,735.867
2011/01/08,758.367
2011/01/09,779.667
2011/01/10,793.6
2011/01/11,807.833
2011/01/12,814.767
2011/01/13,824.4
2011/01/14,833.367
2011/01/15,850.067
2011/01/16,870.6
2011/01/17,885.133
2011/01/18,899.6
2011/01/19,903.933
2011/01/20,916.433
2011/01/21,936.833
2011/01/22,966.367
2011/01/23,989.433
2011/01/24,1015
2011/01/25,1025
2011/01/26,1043
2011/01/27,1052
2011/01/28,1076
2011/01/29,1105
2011/01/30,1177
2011/01/31,1205
2011/02/01,1224
2011/02/02,1228
2011/02/03,1232
2011/02/04,1235
2011/02/05,1243
2011/02/06,1247
2011/02/07,1242
2011/02/08,1241
2011/02/09,1256
2011/02/10,1304
2011/02/11,1371
2011/02/12,1416
2011/02/13,1459
2011/02/14,1506
2011/02/15,1557
2011/02/16,1603
2011/02/17,1660
2011/02/18,1709
2011/02/19,1739
2011/02/20,1774
2011/02/21,1805
2011/02/22,1854
2011/02/23,1898
2011/02/24,1954
2011/02/25,2001
2011/02/26,2047
2011/02/27,2095
2011/02/28,2114
2011/03/01,2141
2011/03/02,2171
2011/03/03,2260
2011/03/04,2308
2011/03/05,2363
2011/03/06,2412
2011/03/07,2462
2011/03/08,2536
2011/03/09,2589
2011/03/10,2633
2011/03/11,2660
2011/03/12,2658
2011/03/13,2637
2011/03/14,2622
2011/03/15,2635
2011/03/16,2631
2011/03/17,2629
2011/03/18,2629
2011/03/19,2625
2011/03/20,2667
2011/03/21,2720
2011/03/22,2739
2011/03/23,2826
2011/03/24,2839
2011/03/25,2845
2011/03/26,2881
2011/03/27,2922
2011/03/28,2971
2011/03/29,3003
2011/03/30,3024
2011/03/31,3014
2011/04/01,3011
2011/04/02,2970
2011/04/03,2980
2011/04/04,3008
2011/04/05,3031
2011/04/06,3044
2011/04/07,3022
2011/04/08,3024
2011/04/09,3038
2011/04/10,3047
2011/04/11,3061
2011/04/12,3089
2011/04/13,3136
2011/04/14,3214
2011/04/15,3235
2011/04/16,3252
2011/04/17,3285
2011/04/18,3341
2011/04/19,3377
2011/04/20,3392
2011/04/21,3395
2011/04/22,3331
2011/04/23,3345
2011/04/24,3356
2011/04/25,3359
2011/04/26,3394
2011/04/27,3464
2011/04/28,3496
2011/04/29,3578
2011/04/30,3682
2011/05/01,3794
2011/05/02,3857
2011/05/03,3921
2011/05/04,3963
2011/05/05,4037
2011/05/06,4121
2011/05/07,4228
2011/05/08,4298
2011/05/09,4395
2011/05/10,4480
2011/05/11,4554
2011/05/12,4627
2011/05/13,4732
2011/05/14,4800
2011/05/15,4910
2011/05/16,5064
2011/05/17,5209
2011/05/18,5374
2011/05/19,5482
2011/05/20,5623
2011/05/21,5803
2011/05/22,5990
2011/05/23,6181
2011/05/24,6398
2011/05/25,6622
2011/05/26,6834
2011/05/27,6907
2011/05/28,7039
2011/05/29,7139
2011/05/30,7241
2011/05/31,7389
2011/06/01,7604
2011/06/02,7846
2011/06/03,8151
2011/06/04,8466
2011/06/05,8762
2011/06/06,9111
2011/06/07,9446
2011/06/08,9910
2011/06/09,10425
2011/06/10,10891
2011/06/11,11334
2011/06/12,11821
2011/06/13,12244
2011/06/14,12821
2011/06/15,13287
2011/06/16,13774
2011/06/17,14132
2011/06/18,14521
2011/06/19,14934
2011/06/20,15302
2011/06/21,15610
2011/06/22,15980
2011/06/23,16267
2011/06/24,16550
2011/06/25,16756
2011/06/26,17062
2011/06/27,17489
2011/06/28,17862
2011/06/29,18138
2011/06/30,18376
2011/07/01,18600
2011/07/02,18684
2011/07/03,18735
2011/07/04,18813
2011/07/05,18893
2011/07/06,18968
2011/07/07,18993
2011/07/08,18861
2011/07/09,18635
2011/07/10,18477
2011/07/11,18446
2011/07/12,18232
2011/07/13,18127
2011/07/14,17879
2011/07/15,17635
2011/07/16,17412
2011/07/17,17233
2011/07/18,17101
2011/07/19,16941
2011/07/20,16815
2011/07/21,16696
2011/07/22,16545
2011/07/23,16382
2011/07/24,16229
2011/07/25,16200
2011/07/26,16125
2011/07/27,15898
2011/07/28,15750
2011/07/29,15613
2011/07/30,15413
2011/07/31,15313
2011/08/01,15320
2011/08/02,15334
2011/08/03,15214
2011/08/04,15132
2011/08/05,14960
2011/08/06,14834
2011/08/07,14723
2011/08/08,14694
2011/08/09,14753
2011/08/10,14666
2011/08/11,14636
2011/08/12,14511
2011/08/13,14426
2011/08/14,14411
2011/08/15,14375
2011/08/16,14426
2011/08/17,14344
2011/08/18,14277
2011/08/19,14199
2011/08/20,14149
2011/08/21,14068
2011/08/22,14083
2011/08/23,14039
2011/08/24,13927
2011/08/25,13855
2011/08/26,13801
2011/08/27,13691
2011/08/28,13584
2011/08/29,13654
2011/08/30,13623
2011/08/31,13578
2011/09/01,13480
2011/09/02,13445
2011/09/03,13344
2011/09/04,13333
2011/09/05,13364
2011/09/06,13436
2011/09/07,13430
2011/09/08,13290
2011/09/09,13222
2011/09/10,13135
2011/09/11,13105
2011/09/12,13056
2011/09/13,12974
2011/09/14,12862
2011/09/15,12719
2011/09/16,12637
2011/09/17,12511
2011/09/18,12434
2011/09/19,12397
2011/09/20,12389
2011/09/21,12343
2011/09/22,12263
2011/09/23,12190
2011/09/24,12102
2011/09/25,11997
2011/09/26,11945
2011/09/27,11952
2011/09/28,11858
2011/09/29,11729
2011/09/30,11631
2011/10/01,11525
2011/10/02,11409
2011/10/03,11402
2011/10/04,11304
2011/10/05,11232
2011/10/06,11108
2011/10/07,11027
2011/10/08,10946
2011/10/09,10831
2011/10/10,10800
2011/10/11,10758
2011/10/12,10699
2011/10/13,10614
2011/10/14,10594
2011/10/15,10536
2011/10/16,10465
2011/10/17,10473
2011/10/18,10399
2011/10/19,10309
2011/10/20,10146
2011/10/21,10027
2011/10/22,9972
2011/10/23,9934
2011/10/24,9939
2011/10/25,9934
2011/10/26,9905
2011/10/27,9831
2011/10/28,9775
2011/10/29,9769
2011/10/30,9709
2011/10/31,9695
2011/11/01,9715
2011/11/02,9680
2011/11/03,9675
2011/11/04,9707
2011/11/05,9689
2011/11/06,9637
2011/11/07,9632
2011/11/08,9659
2011/11/09,9683
2011/11/10,9698
2011/11/11,9651
2011/11/12,9659
2011/11/13,9612
2011/11/14,9616
2011/11/15,9674
2011/11/16,9665
2011/11/17,9666
2011/11/18,9673
2011/11/19,9641
2011/11/20,9594
2011/11/21,9534
2011/11/22,9477
2011/11/23,9401
2011/11/24,9329
2011/11/25,9297
2011/11/26,9260
2011/11/27,9218
2011/11/28,9198
2011/11/29,9258
2011/11/30,9293
2011/12/01,9296
2011/12/02,9287
2011/12/03,9247
2011/12/04,9144
2011/12/05,9116
2011/12/06,9203
2011/12/07,9196
2011/12/08,9141
2011/12/09,9059
2011/12/10,8981
2011/12/11,8950
2011/12/12,8904
2011/12/13,8864
2011/12/14,8813
2011/12/15,8699
2011/12/16,8618
2011/12/17,8571
2011/12/18,8504
2011/12/19,8565
2011/12/20,8627
2011/12/21,8664
2011/12/22,8687
2011/12/23,8710
2011/12/24,8700
2011/12/25,8701
2011/12/26,8748
2011/12/27,8763
2011/12/28,8713
2011/12/29,8641
2011/12/30,8554
2011/12/31,8479
2012/01/01,8418
2012/01/02,8402
2012/01/03,8415
2012/01/04,8396
2012/01/05,8373
2012/01/06,8408
2012/01/07,8421
2012/01/08,8461
2012/01/09,8487
2012/01/10,8561
2012/01/11,8663
2012/01/12,8724
2012/01/13,8779
2012/01/14,8890
2012/01/15,8951
2012/01/16,9057
2012/01/17,9155
2012/01/18,9192
2012/01/19,9219
2012/01/20,9278
2012/01/21,9302
2012/01/22,9278
2012/01/23,9356
2012/01/24,9433
2012/01/25,9542
2012/01/26,9604
2012/01/27,9675
2012/01/28,9712
2012/01/29,9784
2012/01/30,9856
2012/01/31,9961
2012/02/01,10036
2012/02/02,10124
2012/02/03,10212
2012/02/04,10225
2012/02/05,10237
2012/02/06,10258
2012/02/07,10284
2012/02/08,10327
2012/02/09,10359
2012/02/10,10393
2012/02/11,10428
2012/02/12,10430
2012/02/13,10477
2012/02/14,10611
2012/02/15,10694
2012/02/16,10796
2012/02/17,10787
2012/02/18,10786
2012/02/19,10755
2012/02/20,10773
2012/02/21,10842
2012/02/22,10901
2012/02/23,10958
2012/02/24,10933
2012/02/25,10935
2012/02/26,10924
2012/02/27,10970
2012/02/28,11019
2012/02/29,11062
2012/03/01,11068
2012/03/02,11122
2012/03/03,11032
2012/03/04,11022
2012/03/05,11036
2012/03/06,11040
2012/03/07,11082
2012/03/08,11107
2012/03/09,11116
2012/03/10,11047
2012/03/11,10955
2012/03/12,10940
2012/03/13,10993
2012/03/14,10971
2012/03/15,10864
2012/03/16,10792
2012/03/17,10722
2012/03/18,10707
2012/03/19,10717
2012/03/20,10780
2012/03/21,10825
2012/03/22,10858
2012/03/23,10807
2012/03/24,10731
2012/03/25,10682
2012/03/26,10700
2012/03/27,10745
2012/03/28,10773
2012/03/29,10794
2012/03/30,10785
2012/03/31,10750
2012/04/01,10644
2012/04/02,10696
2012/04/03,10736
2012/04/04,10732
2012/04/05,10739
2012/04/06,10730
2012/04/07,10678
2012/04/08,10635
2012/04/09,10679
2012/04/10,10790
2012/04/11,10874
2012/04/12,10909
2012/04/13,10904
2012/04/14,10975
2012/04/15,10986
2012/04/16,11061
2012/04/17,11160
2012/04/18,11257
2012/04/19,11298
2012/04/20,11367
2012/04/21,11379
2012/04/22,11401
2012/04/23,11455
2012/04/24,11542
2012/04/25,11600
2012/04/26,11704
2012/04/27,11713
2012/04/28,11695
2012/04/29,11719
2012/04/30,11859
2012/05/01,12045
2012/05/02,12186
2012/05/03,12325
2012/05/04,12498
2012/05/05,12640
2012/05/06,12751
2012/05/07,13062
2012/05/08,13353
2012/05/09,13641
2012/05/10,13731
2012/05/11,13965
2012/05/12,14127
2012/05/13,14286
2012/05/14,14760
2012/05/15,15097
2012/05/16,15286
2012/05/17,15441
2012/05/18,15681
2012/05/19,16125
2012/05/20,16459
2012/05/21,16878
2012/05/22,17234
2012/05/23,17604
2012/05/24,17928
2012/05/25,18287
2012/05/26,18480
2012/05/27,18771
2012/05/28,19159
2012/05/29,19612
2012/05/30,19864
2012/05/31,20096
2012/06/01,20357
2012/06/02,20306
2012/06/03,20585
2012/06/04,21156
2012/06/05,21792
2012/06/06,21751
2012/06/07,21994
2012/06/08,22050
2012/06/09,22343
2012/06/10,22579
2012/06/11,22808
2012/06/12,22835
2012/06/13,23182
2012/06/14,23751
2012/06/15,24333
2012/06/16,24797
2012/06/17,25145
2012/06/18,25296
2012/06/19,25400
2012/06/20,25402
2012/06/21,25433
2012/06/22,25400
2012/06/23,25389
2012/06/24,25321
2012/06/25,25512
2012/06/26,25748
2012/06/27,25962
2012/06/28,25956
2012/06/29,26064
2012/06/30,26154
2012/07/01,26149
2012/07/02,26573
2012/07/03,26587
2012/07/04,26278
2012/07/05,25865
2012/07/06,25990
2012/07/07,25954
2012/07/08,25942
2012/07/09,25954
2012/07/10,26028
2012/07/11,26091
2012/07/12,26393
2012/07/13,25924
2012/07/14,25402
2012/07/15,24954
2012/07/16,24881
2012/07/17,24887
2012/07/18,24752
2012/07/19,24732
2012/07/20,24889
2012/07/21,25091
2012/07/22,25396
2012/07/23,25742
2012/07/24,25937
2012/07/25,25890
2012/07/26,25759
2012/07/27,25610
2012/07/28,25777
2012/07/29,25821
2012/07/30,25942
2012/07/31,26662
2012/08/01,26754
2012/08/02,26956
2012/08/03,27112
2012/08/04,27305
2012/08/05,27537
2012/08/06,27815
2012/08/07,28161
2012/08/08,28607
2012/08/09,28594
2012/08/10,28671
2012/08/11,28775
2012/08/12,29012
2012/08/13,29509
2012/08/14,29781
2012/08/15,30004
2012/08/16,30481
2012/08/17,31010
2012/08/18,31411
2012/08/19,31550
2012/08/20,31683
2012/08/21,31968
2012/08/22,32116
2012/08/23,32317
2012/08/24,32624
2012/08/25,32754
2012/08/26,32786
2012/08/27,32761
2012/08/28,32852
2012/08/29,32943
2012/08/30,32382
2012/08/31,32608
2012/09/01,32720
2012/09/02,32700
2012/09/03,32681
2012/09/04,32776
2012/09/05,32774
2012/09/06,32942
2012/09/07,32733
2012/09/08,32637
2012/09/09,32672
2012/09/10,32666
2012/09/11,32807
2012/09/12,32436
2012/09/13,32251
2012/09/14,32028
2012/09/15,31280
2012/09/16,30662
2012/09/17,30198
2012/09/18,30105
2012/09/19,30063
2012/09/20,29863
2012/09/21,29516
2012/09/22,29076
2012/09/23,28679
2012/09/24,28583
2012/09/25,28774
2012/09/26,28936
2012/09/27,28950
2012/09/28,29051
2012/09/29,28998
2012/09/30,28485
2012/10/01,28158
2012/10/02,28434
2012/10/03,28559
2012/10/04,28623
2012/10/05,28606
2012/10/06,28357
2012/10/07,28301
2012/10/08,28579
2012/10/09,28715
2012/10/10,28825
2012/10/11,28642
2012/10/12,28739
2012/10/13,28794
2012/10/14,28701
2012/10/15,28979
2012/10/16,29157
2012/10/17,29361
2012/10/18,29405
2012/10/19,29268
2012/10/20,29124
2012/10/21,29187
2012/10/22,29525
2012/10/23,29733
2012/10/24,29868
2012/10/25,29712
2012/10/26,29451
2012/10/27,29154
2012/10/28,28695
2012/10/29,28549
2012/10/30,28683
2012/10/31,28665
2012/11/01,28227
2012/11/02,28025
2012/11/03,27663
2012/11/04,27289
2012/11/05,27178
2012/11/06,27102
2012/11/07,26964
2012/11/08,26688
2012/11/09,26468
2012/11/10,26244
2012/11/11,25962
2012/11/12,25781
2012/11/13,25700
2012/11/14,25541
2012/11/15,25686
2012/11/16,25815
2012/11/17,25808
2012/11/18,25953
2012/11/19,26007
2012/11/20,26131
2012/11/21,26155
2012/11/22,26215
2012/11/23,26031
2012/11/24,25969
2012/11/25,25924
2012/11/26,26189
2012/11/27,26422
2012/11/28,26725
2012/11/29,26800
2012/11/30,26822
2012/12/01,26875
2012/12/02,26711
2012/12/03,26660
2012/12/04,26851
2012/12/05,26999
2012/12/06,27049
2012/12/07,26986
2012/12/08,27056
2012/12/09,27100
2012/12/10,27169
2012/12/11,27373
2012/12/12,27620
2012/12/13,27918
2012/12/14,28034
2012/12/15,27787
2012/12/16,27530
2012/12/17,27533
2012/12/18,27724
2012/12/19,27758
2012/12/20,27620
2012/12/21,27694
2012/12/22,28092
2012/12/23,28223
2012/12/24,28271
2012/12/25,28189
2012/12/26,27993
2012/12/27,27955
2012/12/28,27990
2012/12/29,27945
2012/12/30,28263
2012/12/31,28313
2013/01/01,28559
2013/01/02,28920
2013/01/03,29291
2013/01/04,29473
2013/01/05,29774
2013/01/06,29830
2013/01/07,30123
2013/01/08,30438
2013/01/09,30913
2013/01/10,31419
2013/01/11,31950
2013/01/12,32023
2013/01/13,32306
2013/01/14,32503
2013/01/15,33030
2013/01/16,33437
2013/01/17,33564
2013/01/18,33863
2013/01/19,34119
2013/01/20,34115
2013/01/21,33780
2013/01/22,34076
2013/01/23,34346
2013/01/24,34861
2013/01/25,35338
2013/01/26,35778
2013/01/27,36035
2013/01/28,36393
2013/01/29,36517
2013/01/30,36741
2013/01/31,37032
2013/02/01,37528
2013/02/02,37595
2013/02/03,37780
2013/02/04,37824
2013/02/05,38326
2013/02/06,38395
2013/02/07,38597
2013/02/08,38732
2013/02/09,38616
2013/02/10,38497
2013/02/11,38573
2013/02/12,38559
2013/02/13,38766
2013/02/14,38549
2013/02/15,38302
2013/02/16,38034
2013/02/17,37792
2013/02/18,37804
2013/02/19,37927
2013/02/20,38105
2013/02/21,38177
2013/02/22,38377
2013/02/23,38410
2013/02/24,38486
2013/02/25,38546
2013/02/26,38661
2013/02/27,38697
2013/02/28,38774
2013/03/01,39195
2013/03/02,39138
2013/03/03,38622
2013/03/04,38510
2013/03/05,38502
2013/03/06,38745
2013/03/07,38730
2013/03/08,38760
2013/03/09,38517
2013/03/10,38418
2013/03/11,38310
2013/03/12,38224
2013/03/13,38463
2013/03/14,38569
2013/03/15,38823
2013/03/16,38741
2013/03/17,38676
2013/03/18,38947
2013/03/19,39375
2013/03/20,39609
2013/03/21,39890
2013/03/22,40359
2013/03/23,40514
2013/03/24,40805
2013/03/25,41019
2013/03/26,41330
2013/03/27,41663
2013/03/28,42128
2013/03/29,42755
2013/03/30,43121
2013/03/31,42947
2013/04/01,43467
2013/04/02,44503
2013/04/03,45581
2013/04/04,46630
2013/04/05,47386
2013/04/06,47634
2013/04/07,48027
2013/04/08,49088
2013/04/09,50258
2013/04/10,51863
2013/04/11,53099
2013/04/12,53802
2013/04/13,54245
2013/04/14,54223
2013/04/15,55075
2013/04/16,56172
2013/04/17,56859
2013/04/18,57129
2013/04/19,57952
2013/04/20,58095
2013/04/21,57937
2013/04/22,58306
2013/04/23,58773
2013/04/24,59377
2013/04/25,59844
2013/04/26,60101
2013/04/27,59765
2013/04/28,59360
2013/04/29,59450
2013/04/30,59611
2013/05/01,59787
2013/05/02,59456
2013/05/03,58789
2013/05/04,57783
2013/05/05,56937
2013/05/06,56869
2013/05/07,57084
2013/05/08,56715
2013/05/09,56122
2013/05/10,55201
2013/05/11,54459
2013/05/12,53821
2013/05/13,53733
2013/05/14,54100
2013/05/15,54003
2013/05/16,53604
2013/05/17,53247
2013/05/18,52917
2013/05/19,52064
2013/05/20,51976
2013/05/21,52270
2013/05/22,52127
2013/05/23,51926
2013/05/24,51649
2013/05/25,51003
2013/05/26,50407
2013/05/27,50397
2013/05/28,50575
2013/05/29,50561
2013/05/30,50812
2013/05/31,50717
2013/06/01,50474
2013/06/02,50211
2013/06/03,50496
2013/06/04,50771
2013/06/05,50733
2013/06/06,50489
2013/06/07,50344
2013/06/08,49745
2013/06/09,49111
2013/06/10,48715
2013/06/11,48685
2013/06/12,48389
2013/06/13,48067
2013/06/14,48058
2013/06/15,47465
2013/06/16,46910
2013/06/17,46793
2013/06/18,46899
2013/06/19,46965
2013/06/20,46706
2013/06/21,46686
2013/06/22,46107
2013/06/23,45417
2013/06/24,45465
2013/06/25,45570
2013/06/26,45546
2013/06/27,45307
2013/06/28,45167
2013/06/29,44737
2013/06/30,44172
2013/07/01,44278
2013/07/02,44401
2013/07/03,44287
2013/07/04,43950
2013/07/05,43741
2013/07/06,43220
2013/07/07,42536
2013/07/08,42747
2013/07/09,43098
2013/07/10,43242
2013/07/11,43559
2013/07/12,44122
2013/07/13,44011
2013/07/14,43216
2013/07/15,43355
2013/07/16,43832
2013/07/17,43985
2013/07/18,43992
2013/07/19,43821
2013/07/20,43353
2013/07/21,42908
2013/07/22,43017
2013/07/23,43406
2013/07/24,43462
2013/07/25,43579
2013/07/26,43564
2013/07/27,43311
2013/07/28,42808
2013/07/29,43116
2013/07/30,43698
2013/07/31,44070
2013/08/01,44663
2013/08/02,45058
2013/08/03,45124
2013/08/04,45063
2013/08/05,45733
2013/08/06,46522
2013/08/07,46874
2013/08/08,47076
2013/08/09,47120
2013/08/10,46806
2013/08/11,46050
2013/08/12,47296
2013/08/13,47954
2013/08/14,48415
2013/08/15,48617
2013/08/16,49147
2013/08/17,49134
2013/08/18,49035
2013/08/19,49975
2013/08/20,50711
2013/08/21,51217
2013/08/22,51753
2013/08/23,51984
2013/08/24,51875
2013/08/25,51711
2013/08/26,52265
2013/08/27,53103
2013/08/28,53511
2013/08/29,53572
2013/08/30,53707
2013/08/31,53560
2013/09/01,52778
2013/09/02,52627
2013/09/03,52756
2013/09/04,52552
2013/09/05,52322
2013/09/06,52011
2013/09/07,51557
2013/09/08,51106
2013/09/09,51071
2013/09/10,51259
2013/09/11,50209
2013/09/12,50146
2013/09/13,49806
2013/09/14,49140
2013/09/15,48196
2013/09/16,48217
2013/09/17,48478
2013/09/18,48132
2013/09/19,47943
2013/09/20,47630
2013/09/21,46923
2013/09/22,46369
2013/09/23,46594
2013/09/24,46973
2013/09/25,46808
2013/09/26,46509
2013/09/27,46139
2013/09/28,45740
2013/09/29,44985
2013/09/30,44738
2013/10/01,45470
2013/10/02,46144
2013/10/03,46295
2013/10/04,46191
2013/10/05,45829
2013/10/06,45470
2013/10/07,45653
2013/10/08,46113
2013/10/09,46323
2013/10/10,46596
2013/10/11,46607
2013/10/12,46329
2013/10/13,46211
2013/10/14,46746
2013/10/15,47414
2013/10/16,47780
2013/10/17,47779
2013/10/18,47832
2013/10/19,47861
2013/10/20,47590
2013/10/21,48012
2013/10/22,48710
2013/10/23,49013
2013/10/24,49615
2013/10/25,50088
2013/10/26,49858
2013/10/27,49554
2013/10/28,49906
2013/10/29,50326
2013/10/30,50586
2013/10/31,50654
2013/11/01,50488
2013/11/02,50464
2013/11/03,50580
2013/11/04,51503
2013/11/05,52858
2013/11/06,53862
2013/11/07,55161
2013/11/08,56226
2013/11/09,57131
2013/11/10,57809
2013/11/11,58554
2013/11/12,59581
2013/11/13,60481
2013/11/14,61575
2013/11/15,62302
2013/11/16,62874
2013/11/17,63387
2013/11/18,65325
2013/11/19,68400
2013/11/20,70159
2013/11/21,71518
2013/11/22,72999
2013/11/23,74017
2013/11/24,74537
2013/11/25,76169
2013/11/26,78791
2013/11/27,81512
2013/11/28,84150
2013/11/29,86260
2013/11/30,87649
2013/12/01,89229
2013/12/02,91128
2013/12/03,93207
2013/12/04,94936
2013/12/05,96432
2013/12/06,97367
2013/12/07,97620
2013/12/08,97129
2013/12/09,97641
2013/12/10,98459
2013/12/11,99469
2013/12/12,99802
2013/12/13,100182
2013/12/14,100092
2013/12/15,100099
2013/12/16,101268
2013/12/17,102334
2013/12/18,102501
2013/12/19,101363
2013/12/20,100756
2013/12/21,100073
2013/12/22,98986
2013/12/23,98262
2013/12/24,98476
2013/12/25,98227
2013/12/26,96871
2013/12/27,95070
2013/12/28,92982
2013/12/29,91144
2013/12/30,90639
2013/12/31,89695
2014/01/01,88217
2014/01/02,87316
2014/01/03,86485
2014/01/04,84905
2014/01/05,84272
2014/01/06,84423
2014/01/07,84999
2014/01/08,84659
2014/01/09,84321
2014/01/10,83812
2014/01/11,83686
2014/01/12,83048
2014/01/13,82859
2014/01/14,82856
2014/01/15,82273
2014/01/16,81469
2014/01/17,80189
2014/01/18,79129
2014/01/19,78489
2014/01/20,79100
2014/01/21,80153
2014/01/22,80730
2014/01/23,80854
2014/01/24,80975
2014/01/25,80886
2014/01/26,80859
2014/01/27,81662
2014/01/28,82732
2014/01/29,82803
2014/01/30,83496
2014/01/31,84670
2014/02/01,84803
2014/02/02,84583
2014/02/03,85359
2014/02/04,86224
2014/02/05,86264
2014/02/06,86979
2014/02/07,87868
2014/02/08,88263
2014/02/09,88282
2014/02/10,88855
2014/02/11,89736
2014/02/12,90147
2014/02/13,90783
2014/02/14,91582
2014/02/15,92298
2014/02/16,92277
2014/02/17,93040
2014/02/18,94017
2014/02/19,94799
2014/02/20,95502
2014/02/21,96469
2014/02/22,96974
2014/02/23,97769
2014/02/24,99798
2014/02/25,102066
2014/02/26,103402
2014/02/27,104014
2014/02/28,104867
2014/03/01,105713
2014/03/02,105871
2014/03/03,107830
2014/03/04,110230
2014/03/05,111537
2014/03/06,112195
2014/03/07,112990
2014/03/08,113395
2014/03/09,113481
2014/03/10,114113
2014/03/11,115430
2014/03/12,116594
2014/03/13,117569
2014/03/14,118033
2014/03/15,117691
2014/03/16,116923
2014/03/17,117263
2014/03/18,117524
2014/03/19,117799
2014/03/20,117849
2014/03/21,117931
2014/03/22,117084
2014/03/23,115878
2014/03/24,116102
2014/03/25,116011
2014/03/26,115207
2014/03/27,114575
2014/03/28,114120
2014/03/29,113231
2014/03/30,112261
2014/03/31,112083
2014/04/01,112684
2014/04/02,111772
2014/04/03,109556
2014/04/04,109057
2014/04/05,108097
2014/04/06,107368
2014/04/07,106976
2014/04/08,106952
2014/04/09,107210
2014/04/10,107388
2014/04/11,106958
2014/04/12,105707
2014/04/13,105399
2014/04/14,106762
2014/04/15,108066
2014/04/16,108299
2014/04/17,108885
2014/04/18,108961
2014/04/19,108740
2014/04/20,107626
2014/04/21,107461
2014/04/22,108705
2014/04/23,108519
2014/04/24,108303
2014/04/25,108456
