Date,activeaddresses90sma
2014/04/26,171420
2014/04/27,171435
2014/04/28,171539
2014/04/29,171855
2014/04/30,172014
2014/05/01,172076
2014/05/02,172173
2014/05/03,171969
2014/05/04,171793
2014/05/05,171559
2014/05/06,171687
2014/05/07,171669
2014/05/08,171683
2014/05/09,171850
2014/05/10,171921
2014/05/11,171855
2014/05/12,171854
2014/05/13,171125
2014/05/14,171090
2014/05/15,171087
2014/05/16,171143
2014/05/17,171373
2014/05/18,171343
2014/05/19,171648
2014/05/20,171798
2014/05/21,171541
2014/05/22,171369
2014/05/23,171596
2014/05/24,171177
2014/05/25,170869
2014/05/26,170445
2014/05/27,170198
2014/05/28,170192
2014/05/29,169918
2014/05/30,169592
2014/05/31,169449
2014/06/01,168937
2014/06/02,168303
2014/06/03,168141
2014/06/04,167872
2014/06/05,167904
2014/06/06,167938
2014/06/07,167569
2014/06/08,167185
2014/06/09,166914
2014/06/10,166643
2014/06/11,166433
2014/06/12,166246
2014/06/13,166546
2014/06/14,166648
2014/06/15,166505
2014/06/16,166894
2014/06/17,167118
2014/06/18,167134
2014/06/19,166792
2014/06/20,166635
2014/06/21,166684
2014/06/22,166589
2014/06/23,166553
2014/06/24,166626
2014/06/25,166542
2014/06/26,166280
2014/06/27,166530
2014/06/28,166274
2014/06/29,166313
2014/06/30,166350
2014/07/01,166425
2014/07/02,166577
2014/07/03,166393
2014/07/04,166297
2014/07/05,165688
2014/07/06,165967
2014/07/07,166199
2014/07/08,166589
2014/07/09,166611
2014/07/10,166629
2014/07/11,167056
2014/07/12,166850
2014/07/13,166909
2014/07/14,166506
2014/07/15,166203
2014/07/16,166086
2014/07/17,166158
2014/07/18,166268
2014/07/19,165915
2014/07/20,166209
2014/07/21,165781
2014/07/22,165606
2014/07/23,165471
2014/07/24,165152
2014/07/25,165398
2014/07/26,164879
2014/07/27,164907
2014/07/28,164713
2014/07/29,164481
2014/07/30,164523
2014/07/31,164655
2014/08/01,165055
2014/08/02,164737
2014/08/03,164838
2014/08/04,164635
2014/08/05,164822
2014/08/06,164991
2014/08/07,164953
2014/08/08,165153
2014/08/09,164783
2014/08/10,165028
2014/08/11,165258
2014/08/12,165429
2014/08/13,165396
2014/08/14,165636
2014/08/15,165804
2014/08/16,165606
2014/08/17,165585
2014/08/18,165392
2014/08/19,165477
2014/08/20,165487
2014/08/21,165453
2014/08/22,165860
2014/08/23,165281
2014/08/24,165497
2014/08/25,165265
2014/08/26,165099
2014/08/27,165063
2014/08/28,165260
2014/08/29,165241
2014/08/30,164791
2014/08/31,164819
2014/09/01,164622
2014/09/02,164531
2014/09/03,164195
2014/09/04,163964
2014/09/05,164203
2014/09/06,163812
2014/09/07,164397
2014/09/08,164297
2014/09/09,164244
2014/09/10,164614
2014/09/11,164402
2014/09/12,164360
2014/09/13,163896
2014/09/14,164255
2014/09/15,164057
2014/09/16,164413
2014/09/17,164539
2014/09/18,164721
2014/09/19,164684
2014/09/20,164298
2014/09/21,164388
2014/09/22,164411
2014/09/23,164386
2014/09/24,164433
2014/09/25,164541
2014/09/26,164691
2014/09/27,164443
2014/09/28,164816
2014/09/29,164553
2014/09/30,164697
2014/10/01,165004
2014/10/02,165173
2014/10/03,165455
2014/10/04,165061
2014/10/05,165501
2014/10/06,164926
2014/10/07,164849
2014/10/08,164839
2014/10/09,164768
2014/10/10,164951
2014/10/11,164489
2014/10/12,165129
2014/10/13,165407
2014/10/14,165892
2014/10/15,166224
2014/10/16,166294
2014/10/17,166637
2014/10/18,166458
2014/10/19,167225
2014/10/20,167599
2014/10/21,167919
2014/10/22,168159
2014/10/23,168333
2014/10/24,168793
2014/10/25,168982
2014/10/26,169412
2014/10/27,169951
2014/10/28,170111
2014/10/29,170326
2014/10/30,170617
2014/10/31,171156
2014/11/01,171094
2014/11/02,172136
2014/11/03,172133
2014/11/04,172139
2014/11/05,172281
2014/11/06,172751
2014/11/07,173384
2014/11/08,173071
2014/11/09,173558
2014/11/10,173705
2014/11/11,173721
2014/11/12,173951
2014/11/13,174197
2014/11/14,174634
2014/11/15,174343
2014/11/16,174945
2014/11/17,175164
2014/11/18,175373
2014/11/19,175418
2014/11/20,175717
2014/11/21,176198
2014/11/22,175846
2014/11/23,176598
2014/11/24,176720
2014/11/25,176906
2014/11/26,176962
2014/11/27,177419
2014/11/28,177808
2014/11/29,177662
2014/11/30,178604
2014/12/01,178913
2014/12/02,179597
2014/12/03,180143
2014/12/04,180432
2014/12/05,181109
2014/12/06,180551
2014/12/07,181328
2014/12/08,181809
2014/12/09,181652
2014/12/10,182131
2014/12/11,182588
2014/12/12,183052
2014/12/13,182507
2014/12/14,183411
2014/12/15,183631
2014/12/16,184175
2014/12/17,184584
2014/12/18,185267
2014/12/19,185630
2014/12/20,186281
2014/12/21,186655
2014/12/22,187176
2014/12/23,187745
2014/12/24,187665
2014/12/25,187569
2014/12/26,187703
2014/12/27,187410
2014/12/28,188314
2014/12/29,188017
2014/12/30,187938
2014/12/31,187912
2015/01/01,187475
2015/01/02,187870
2015/01/03,187762
2015/01/04,188283
2015/01/05,188618
2015/01/06,188739
2015/01/07,188889
2015/01/08,189198
2015/01/09,189887
2015/01/10,190165
2015/01/11,190619
2015/01/12,190559
2015/01/13,191002
2015/01/14,191755
2015/01/15,192539
2015/01/16,193202
2015/01/17,193613
2015/01/18,194170
2015/01/19,194542
2015/01/20,194805
2015/01/21,195147
2015/01/22,195519
2015/01/23,195527
2015/01/24,195442
2015/01/25,196495
2015/01/26,197169
2015/01/27,197674
2015/01/28,197638
2015/01/29,197757
2015/01/30,197933
2015/01/31,198022
2015/02/01,198522
2015/02/02,198605
2015/02/03,198999
2015/02/04,199056
2015/02/05,199049
2015/02/06,199483
2015/02/07,198982
2015/02/08,199825
2015/02/09,200081
2015/02/10,200144
2015/02/11,200278
2015/02/12,200358
2015/02/13,201525
2015/02/14,201641
2015/02/15,203144
2015/02/16,203691
2015/02/17,204379
2015/02/18,204695
2015/02/19,204759
2015/02/20,205387
2015/02/21,205629
2015/02/22,206223
2015/02/23,206579
2015/02/24,206886
2015/02/25,207014
2015/02/26,207117
2015/02/27,207649
2015/02/28,207678
2015/03/01,208243
2015/03/02,208605
2015/03/03,208882
2015/03/04,209155
2015/03/05,209358
2015/03/06,209701
2015/03/07,209495
2015/03/08,209792
2015/03/09,210092
2015/03/10,210265
2015/03/11,210552
2015/03/12,211020
2015/03/13,211595
2015/03/14,211357
2015/03/15,211410
2015/03/16,211562
2015/03/17,211465
2015/03/18,211420
2015/03/19,211990
2015/03/20,211745
2015/03/21,211793
2015/03/22,211910
2015/03/23,212029
2015/03/24,212216
2015/03/25,212635
2015/03/26,212977
2015/03/27,213150
2015/03/28,212746
2015/03/29,213710
2015/03/30,214213
2015/03/31,214954
2015/04/01,216229
2015/04/02,216666
2015/04/03,216590
2015/04/04,216774
2015/04/05,217189
2015/04/06,217531
2015/04/07,218049
2015/04/08,218359
2015/04/09,218403
2015/04/10,218230
2015/04/11,218441
2015/04/12,218879
2015/04/13,218974
2015/04/14,218936
2015/04/15,218524
2015/04/16,218364
2015/04/17,217834
2015/04/18,217871
2015/04/19,218189
2015/04/20,218381
2015/04/21,218552
2015/04/22,218930
2015/04/23,219345
2015/04/24,219850
2015/04/25,219331
2015/04/26,219405
2015/04/27,219323
2015/04/28,219894
2015/04/29,220289
2015/04/30,220796
2015/05/01,220129
2015/05/02,220379
2015/05/03,220753
2015/05/04,220921
2015/05/05,221235
2015/05/06,221770
2015/05/07,222204
2015/05/08,223210
2015/05/09,222580
2015/05/10,223108
2015/05/11,223405
2015/05/12,223824
2015/05/13,223933
2015/05/14,223331
2015/05/15,223086
2015/05/16,222201
2015/05/17,222227
2015/05/18,221987
2015/05/19,222079
2015/05/20,222559
2015/05/21,222503
2015/05/22,222205
2015/05/23,221804
2015/05/24,222328
2015/05/25,222510
2015/05/26,222922
2015/05/27,223269
2015/05/28,223399
2015/05/29,223451
2015/05/30,223956
2015/05/31,224162
2015/06/01,224642
2015/06/02,225291
2015/06/03,225673
2015/06/04,226080
2015/06/05,226251
2015/06/06,226224
2015/06/07,226379
2015/06/08,226481
2015/06/09,226739
2015/06/10,227717
2015/06/11,228051
2015/06/12,228427
2015/06/13,228676
2015/06/14,229032
2015/06/15,229981
2015/06/16,230447
2015/06/17,231072
2015/06/18,231431
2015/06/19,231787
2015/06/20,231896
2015/06/21,232249
2015/06/22,232499
2015/06/23,233427
2015/06/24,233815
2015/06/25,233787
2015/06/26,234324
2015/06/27,234525
2015/06/28,234689
2015/06/29,234925
2015/06/30,235493
2015/07/01,235983
2015/07/02,236729
2015/07/03,237191
2015/07/04,237260
2015/07/05,237925
2015/07/06,238631
2015/07/07,239266
2015/07/08,240085
2015/07/09,240681
2015/07/10,241202
2015/07/11,241896
2015/07/12,242452
2015/07/13,242818
2015/07/14,243465
2015/07/15,243835
2015/07/16,244275
2015/07/17,244216
2015/07/18,244026
2015/07/19,244553
2015/07/20,244881
2015/07/21,244909
2015/07/22,242407
2015/07/23,239865
2015/07/24,237178
2015/07/25,234509
2015/07/26,232143
2015/07/27,229615
2015/07/28,230017
2015/07/29,230654
2015/07/30,231260
2015/07/31,231539
2015/08/01,232021
2015/08/02,232432
2015/08/03,232638
2015/08/04,232900
2015/08/05,233497
2015/08/06,233480
2015/08/07,233927
2015/08/08,233985
2015/08/09,234103
2015/08/10,234307
2015/08/11,234528
2015/08/12,234949
2015/08/13,235190
2015/08/14,235138
2015/08/15,235163
2015/08/16,235484
2015/08/17,235714
2015/08/18,236153
2015/08/19,236702
2015/08/20,236908
2015/08/21,237417
2015/08/22,237457
2015/08/23,237892
2015/08/24,238332
2015/08/25,238640
2015/08/26,238986
2015/08/27,238785
2015/08/28,238554
2015/08/29,237799
2015/08/30,237641
2015/08/31,237583
2015/09/01,237853
2015/09/02,238099
2015/09/03,238437
2015/09/04,238272
2015/09/05,238860
2015/09/06,239323
2015/09/07,238266
2015/09/08,238119
2015/09/09,235416
2015/09/10,234924
2015/09/11,235136
2015/09/12,235001
2015/09/13,235031
2015/09/14,235229
2015/09/15,235129
2015/09/16,235251
2015/09/17,235449
2015/09/18,235973
2015/09/19,235823
2015/09/20,236730
2015/09/21,236917
2015/09/22,237929
2015/09/23,238492
2015/09/24,238448
2015/09/25,238310
2015/09/26,238728
2015/09/27,239072
2015/09/28,238897
2015/09/29,239325
2015/09/30,239494
2015/10/01,239364
2015/10/02,239572
2015/10/03,239110
2015/10/04,239022
2015/10/05,238772
2015/10/06,238721
2015/10/07,238604
2015/10/08,238495
2015/10/09,237832
2015/10/10,237989
2015/10/11,238142
2015/10/12,238438
2015/10/13,238859
2015/10/14,239200
2015/10/15,240391
2015/10/16,241100
2015/10/17,241903
2015/10/18,242455
2015/10/19,243299
2015/10/20,247222
2015/10/21,250754
2015/10/22,254229
2015/10/23,257733
2015/10/24,261541
2015/10/25,265265
2015/10/26,266229
2015/10/27,266745
2015/10/28,267397
2015/10/29,268213
2015/10/30,269047
2015/10/31,269790
2015/11/01,270739
2015/11/02,271645
2015/11/03,272859
2015/11/04,274789
2015/11/05,276264
2015/11/06,277663
2015/11/07,278472
2015/11/08,279508
2015/11/09,280950
2015/11/10,281947
2015/11/11,283105
2015/11/12,284163
2015/11/13,285013
2015/11/14,286220
2015/11/15,287676
2015/11/16,288395
2015/11/17,289064
2015/11/18,290440
2015/11/19,291236
2015/11/20,291839
2015/11/21,292771
2015/11/22,293535
2015/11/23,294101
2015/11/24,295094
2015/11/25,296043
2015/11/26,296974
2015/11/27,298167
2015/11/28,299318
2015/11/29,299483
2015/11/30,301281
2015/12/01,302513
2015/12/02,303781
2015/12/03,304899
2015/12/04,305338
2015/12/05,306962
2015/12/06,309615
2015/12/07,310618
2015/12/08,315018
2015/12/09,317331
2015/12/10,319064
2015/12/11,320479
2015/12/12,322551
2015/12/13,324202
2015/12/14,326390
2015/12/15,328311
2015/12/16,329951
2015/12/17,331396
2015/12/18,333236
2015/12/19,335001
2015/12/20,335877
2015/12/21,337282
2015/12/22,339118
2015/12/23,340929
2015/12/24,342580
2015/12/25,343262
2015/12/26,344297
2015/12/27,345388
2015/12/28,346057
2015/12/29,346927
2015/12/30,348232
2015/12/31,348893
2016/01/01,349268
2016/01/02,350368
2016/01/03,351047
2016/01/04,351912
2016/01/05,353003
2016/01/06,353689
2016/01/07,355160
2016/01/08,355850
2016/01/09,357312
2016/01/10,358337
2016/01/11,359696
2016/01/12,360973
2016/01/13,361158
2016/01/14,361941
2016/01/15,362245
2016/01/16,363751
2016/01/17,365349
2016/01/18,366037
2016/01/19,366560
2016/01/20,369427
2016/01/21,370765
2016/01/22,371693
2016/01/23,372764
2016/01/24,373412
2016/01/25,374814
2016/01/26,376607
2016/01/27,377588
2016/01/28,378950
2016/01/29,380352
2016/01/30,381491
2016/01/31,382082
2016/02/01,383755
2016/02/02,385629
2016/02/03,386473
2016/02/04,386799
2016/02/05,388091
2016/02/06,389010
2016/02/07,390061
2016/02/08,390891
2016/02/09,392276
2016/02/10,393283
2016/02/11,394478
2016/02/12,395048
2016/02/13,395324
2016/02/14,396367
2016/02/15,397743
2016/02/16,398216
2016/02/17,400047
2016/02/18,401122
2016/02/19,402169
2016/02/20,403305
2016/02/21,404975
2016/02/22,406022
2016/02/23,407488
2016/02/24,408158
2016/02/25,410043
2016/02/26,410757
2016/02/27,412260
2016/02/28,412185
2016/02/29,413540
2016/03/01,414607
2016/03/02,416553
2016/03/03,418289
2016/03/04,418919
2016/03/05,419915
2016/03/06,419583
2016/03/07,419271
2016/03/08,419175
2016/03/09,419565
2016/03/10,419627
2016/03/11,418647
2016/03/12,417819
2016/03/13,416594
2016/03/14,416347
2016/03/15,416197
2016/03/16,415870
2016/03/17,416103
2016/03/18,415432
2016/03/19,415359
2016/03/20,414376
2016/03/21,413985
2016/03/22,413982
2016/03/23,413214
2016/03/24,413686
2016/03/25,413566
2016/03/26,414182
2016/03/27,413975
2016/03/28,414959
2016/03/29,416683
2016/03/30,417866
2016/03/31,419087
2016/04/01,419375
2016/04/02,420434
2016/04/03,420884
2016/04/04,421397
2016/04/05,422166
2016/04/06,422812
2016/04/07,423115
2016/04/08,422829
2016/04/09,422893
2016/04/10,422420
2016/04/11,422801
2016/04/12,424148
2016/04/13,424904
2016/04/14,425555
2016/04/15,424947
2016/04/16,424072
2016/04/17,423934
2016/04/18,424621
2016/04/19,422905
2016/04/20,422638
2016/04/21,422520
2016/04/22,422073
2016/04/23,422023
2016/04/24,421570
2016/04/25,421321
2016/04/26,421477
2016/04/27,421032
2016/04/28,420645
2016/04/29,420963
2016/04/30,420828
2016/05/01,418996
2016/05/02,417027
2016/05/03,416630
2016/05/04,416695
2016/05/05,416327
2016/05/06,415908
2016/05/07,414920
2016/05/08,414332
2016/05/09,413766
2016/05/10,413808
2016/05/11,413685
2016/05/12,413762
2016/05/13,413670
2016/05/14,413403
2016/05/15,412688
2016/05/16,413146
2016/05/17,412655
2016/05/18,413106
2016/05/19,412711
2016/05/20,412178
2016/05/21,411733
2016/05/22,411223
2016/05/23,410963
2016/05/24,411536
2016/05/25,411258
2016/05/26,411139
2016/05/27,411591
2016/05/28,411645
2016/05/29,410286
2016/05/30,410455
2016/05/31,409758
2016/06/01,409386
2016/06/02,409076
2016/06/03,408784
2016/06/04,409419
2016/06/05,409888
2016/06/06,410219
2016/06/07,410053
2016/06/08,410574
2016/06/09,411446
2016/06/10,412715
2016/06/11,413238
2016/06/12,413699
2016/06/13,414826
2016/06/14,415778
2016/06/15,416521
2016/06/16,417782
2016/06/17,419450
2016/06/18,420980
2016/06/19,421645
2016/06/20,422247
2016/06/21,424222
2016/06/22,425088
2016/06/23,426607
2016/06/24,427176
2016/06/25,428766
2016/06/26,428706
2016/06/27,427326
2016/06/28,427272
2016/06/29,427672
2016/06/30,428086
2016/07/01,428444
2016/07/02,428535
2016/07/03,428166
2016/07/04,428502
2016/07/05,428593
2016/07/06,428631
2016/07/07,428818
2016/07/08,429024
2016/07/09,429552
2016/07/10,428728
2016/07/11,428299
2016/07/12,427853
2016/07/13,427202
2016/07/14,427411
2016/07/15,427568
2016/07/16,427652
2016/07/17,427034
2016/07/18,427131
2016/07/19,426948
2016/07/20,426743
2016/07/21,426986
2016/07/22,427066
2016/07/23,426987
2016/07/24,426198
2016/07/25,426151
2016/07/26,426387
2016/07/27,426483
2016/07/28,426023
2016/07/29,423030
2016/07/30,422261
2016/07/31,422236
2016/08/01,422519
2016/08/02,423166
2016/08/03,423733
2016/08/04,424236
2016/08/05,424759
2016/08/06,425086
2016/08/07,424803
2016/08/08,425290
2016/08/09,425520
2016/08/10,426355
2016/08/11,427127
2016/08/12,427529
2016/08/13,427878
2016/08/14,427293
2016/08/15,427582
2016/08/16,427958
2016/08/17,428690
2016/08/18,429047
2016/08/19,429160
2016/08/20,429826
2016/08/21,429249
2016/08/22,429221
2016/08/23,429240
2016/08/24,429823
2016/08/25,429211
2016/08/26,428968
2016/08/27,429432
2016/08/28,427900
2016/08/29,428047
2016/08/30,428274
2016/08/31,428370
2016/09/01,428188
2016/09/02,428442
2016/09/03,428407
2016/09/04,427674
2016/09/05,427931
2016/09/06,428249
2016/09/07,428379
2016/09/08,428117
2016/09/09,428272
2016/09/10,427832
2016/09/11,426688
2016/09/12,426526
2016/09/13,426257
2016/09/14,425463
2016/09/15,424557
2016/09/16,423803
2016/09/17,423936
2016/09/18,422724
2016/09/19,421688
2016/09/20,421768
2016/09/21,421362
2016/09/22,420941
2016/09/23,420173
2016/09/24,419853
2016/09/25,419799
2016/09/26,420335
2016/09/27,421217
2016/09/28,421443
2016/09/29,421565
2016/09/30,422581
2016/10/01,423261
2016/10/02,422854
2016/10/03,424428
2016/10/04,425886
2016/10/05,427196
2016/10/06,428716
2016/10/07,429922
2016/10/08,431451
2016/10/09,431638
2016/10/10,432068
2016/10/11,433943
2016/10/12,434669
2016/10/13,435295
2016/10/14,435886
2016/10/15,436357
2016/10/16,436106
2016/10/17,436974
2016/10/18,437839
2016/10/19,437972
2016/10/20,439515
2016/10/21,440852
2016/10/22,441682
2016/10/23,441310
2016/10/24,442260
2016/10/25,443764
2016/10/26,445298
2016/10/27,451185
2016/10/28,453332
2016/10/29,453771
2016/10/30,453342
2016/10/31,453837
2016/11/01,454856
2016/11/02,455662
2016/11/03,456719
2016/11/04,457688
2016/11/05,458661
2016/11/06,458602
2016/11/07,459723
2016/11/08,460778
2016/11/09,461686
2016/11/10,462661
2016/11/11,463662
2016/11/12,464908
2016/11/13,464993
2016/11/14,465748
2016/11/15,466888
2016/11/16,468212
2016/11/17,469601
2016/11/18,470667
2016/11/19,472208
2016/11/20,472845
2016/11/21,473912
2016/11/22,474459
2016/11/23,476354
2016/11/24,478718
2016/11/25,480726
2016/11/26,483228
2016/11/27,483895
2016/11/28,485544
2016/11/29,486891
2016/11/30,488195
2016/12/01,489401
2016/12/02,491873
2016/12/03,494453
2016/12/04,495672
2016/12/05,497261
2016/12/06,499425
2016/12/07,501769
2016/12/08,503432
2016/12/09,504936
2016/12/10,505937
2016/12/11,506337
2016/12/12,506998
2016/12/13,508473
2016/12/14,509671
2016/12/15,510850
2016/12/16,511989
2016/12/17,513631
2016/12/18,514102
2016/12/19,515221
2016/12/20,516575
2016/12/21,518669
2016/12/22,520707
2016/12/23,522225
2016/12/24,523136
2016/12/25,522379
2016/12/26,522892
2016/12/27,524144
2016/12/28,525204
2016/12/29,526030
2016/12/30,527473
2016/12/31,528775
2017/01/01,527168
2017/01/02,528037
2017/01/03,528440
2017/01/04,528987
2017/01/05,529480
2017/01/06,531140
2017/01/07,532583
2017/01/08,533540
2017/01/09,533340
2017/01/10,534742
2017/01/11,535598
2017/01/12,536293
2017/01/13,537406
2017/01/14,538348
2017/01/15,538372
2017/01/16,538796
2017/01/17,540195
2017/01/18,540518
2017/01/19,541689
2017/01/20,543238
2017/01/21,544832
2017/01/22,544430
2017/01/23,544292
2017/01/24,544759
2017/01/25,544438
2017/01/26,545853
2017/01/27,547463
2017/01/28,549090
2017/01/29,549656
2017/01/30,549719
2017/01/31,550385
2017/02/01,552178
2017/02/02,553396
2017/02/03,554827
2017/02/04,556247
2017/02/05,556689
2017/02/06,556393
2017/02/07,557327
2017/02/08,558094
2017/02/09,559660
2017/02/10,560411
2017/02/11,561264
2017/02/12,560321
2017/02/13,560192
2017/02/14,560671
2017/02/15,560829
2017/02/16,560912
2017/02/17,561813
2017/02/18,562864
2017/02/19,562517
2017/02/20,563121
2017/02/21,563302
2017/02/22,562525
2017/02/23,562609
2017/02/24,563585
2017/02/25,564712
2017/02/26,564407
2017/02/27,564269
2017/02/28,564939
2017/03/01,565475
2017/03/02,565259
2017/03/03,565582
2017/03/04,565064
2017/03/05,565153
2017/03/06,563950
2017/03/07,564040
2017/03/08,564580
2017/03/09,565506
2017/03/10,567292
2017/03/11,568497
2017/03/12,568215
2017/03/13,568408
2017/03/14,569892
2017/03/15,570852
2017/03/16,569208
2017/03/17,570921
2017/03/18,572925
2017/03/19,573462
2017/03/20,569786
2017/03/21,569751
2017/03/22,570536
2017/03/23,570947
2017/03/24,572767
2017/03/25,574402
2017/03/26,574375
2017/03/27,573687
2017/03/28,575155
2017/03/29,575438
2017/03/30,576200
2017/03/31,576674
2017/04/01,578698
2017/04/02,578690
2017/04/03,580071
2017/04/04,580110
2017/04/05,581435
2017/04/06,581424
2017/04/07,582180
2017/04/08,582632
2017/04/09,583455
2017/04/10,583542
2017/04/11,585211
2017/04/12,586182
2017/04/13,586596
2017/04/14,588268
2017/04/15,589836
2017/04/16,590010
2017/04/17,589826
2017/04/18,586833
2017/04/19,579935
2017/04/20,573409
2017/04/21,567269
2017/04/22,568400
2017/04/23,568432
2017/04/24,567684
2017/04/25,567718
2017/04/26,568054
2017/04/27,567847
2017/04/28,568150
2017/04/29,569767
2017/04/30,570383
2017/05/01,570456
2017/05/02,570519
2017/05/03,570574
2017/05/04,572200
2017/05/05,571896
2017/05/06,574270
2017/05/07,575575
2017/05/08,577012
2017/05/09,577872
2017/05/10,577618
2017/05/11,578078
2017/05/12,579374
2017/05/13,581858
2017/05/14,584547
2017/05/15,585763
2017/05/16,585523
2017/05/17,586992
2017/05/18,587664
2017/05/19,588599
2017/05/20,590980
2017/05/21,592460
2017/05/22,593397
2017/05/23,595891
2017/05/24,597052
2017/05/25,597594
2017/05/26,598757
2017/05/27,600410
2017/05/28,602255
2017/05/29,598731
2017/05/30,600389
2017/05/31,601647
2017/06/01,602509
2017/06/02,604032
2017/06/03,606144
2017/06/04,606899
2017/06/05,606787
2017/06/06,607687
2017/06/07,609351
2017/06/08,610073
2017/06/09,610449
2017/06/10,611721
2017/06/11,611386
2017/06/12,610884
2017/06/13,611406
2017/06/14,613849
2017/06/15,614291
2017/06/16,614311
2017/06/17,614008
2017/06/18,617264
2017/06/19,617227
2017/06/20,616928
2017/06/21,617130
2017/06/22,616736
2017/06/23,617290
2017/06/24,617620
2017/06/25,616982
2017/06/26,615862
2017/06/27,615703
2017/06/28,615579
2017/06/29,615082
2017/06/30,615110
2017/07/01,614598
2017/07/02,612966
2017/07/03,612763
2017/07/04,611997
2017/07/05,610974
2017/07/06,609772
2017/07/07,610901
2017/07/08,610375
2017/07/09,608807
2017/07/10,608559
2017/07/11,609376
2017/07/12,610249
2017/07/13,609580
2017/07/14,608888
2017/07/15,609279
2017/07/16,609186
2017/07/17,612336
2017/07/18,619768
2017/07/19,626754
2017/07/20,633083
2017/07/21,633316
2017/07/22,633399
2017/07/23,632472
2017/07/24,632264
2017/07/25,631338
2017/07/26,630999
2017/07/27,630956
2017/07/28,629511
2017/07/29,629129
2017/07/30,627909
2017/07/31,627060
2017/08/01,625070
2017/08/02,622416
2017/08/03,621430
2017/08/04,619349
2017/08/05,618348
2017/08/06,615037
2017/08/07,614246
2017/08/08,615234
2017/08/09,615184
2017/08/10,614725
2017/08/11,614097
2017/08/12,611642
2017/08/13,610528
2017/08/14,610859
2017/08/15,611345
2017/08/16,610286
2017/08/17,610929
2017/08/18,609528
2017/08/19,608620
2017/08/20,606681
2017/08/21,603586
2017/08/22,600168
2017/08/23,600249
2017/08/24,597770
2017/08/25,595244
2017/08/26,592899
2017/08/27,596963
2017/08/28,595076
2017/08/29,594208
2017/08/30,593955
2017/08/31,593928
2017/09/01,592314
2017/09/02,592197
2017/09/03,590665
2017/09/04,590105
2017/09/05,588961
2017/09/06,588815
2017/09/07,588975
2017/09/08,589853
2017/09/09,589656
2017/09/10,588130
2017/09/11,587682
2017/09/12,587713
2017/09/13,586888
2017/09/14,586386
2017/09/15,587715
2017/09/16,588082
2017/09/17,586524
2017/09/18,585500
2017/09/19,581396
2017/09/20,580529
2017/09/21,580570
2017/09/22,580375
2017/09/23,580612
2017/09/24,579214
2017/09/25,578988
2017/09/26,578929
2017/09/27,579568
2017/09/28,580161
2017/09/29,581389
2017/09/30,581408
2017/10/01,580932
2017/10/02,582240
2017/10/03,583700
2017/10/04,583493
2017/10/05,582320
2017/10/06,584080
2017/10/07,585380
2017/10/08,584315
2017/10/09,583875
2017/10/10,584545
2017/10/11,585496
2017/10/12,586867
2017/10/13,588221
2017/10/14,590372
2017/10/15,592016
2017/10/16,592616
2017/10/17,593900
2017/10/18,595425
2017/10/19,597236
2017/10/20,599267
2017/10/21,602056
2017/10/22,604243
2017/10/23,606240
2017/10/24,609256
2017/10/25,611756
2017/10/26,612799
2017/10/27,613099
2017/10/28,607916
2017/10/29,601199
2017/10/30,596646
2017/10/31,590931
2017/11/01,585642
2017/11/02,579003
2017/11/03,572511
2017/11/04,567396
2017/11/05,560719
2017/11/06,552853
2017/11/07,554705
2017/11/08,556049
2017/11/09,558014
2017/11/10,559279
2017/11/11,558567
2017/11/12,557030
2017/11/13,557409
2017/11/14,559187
2017/11/15,558106
2017/11/16,551381
2017/11/17,553832
2017/11/18,556320
2017/11/19,559654
2017/11/20,564555
2017/11/21,565892
2017/11/22,568698
2017/11/23,572272
2017/11/24,575390
2017/11/25,577452
2017/11/26,579908
2017/11/27,582687
2017/11/28,584476
2017/11/29,588099
2017/11/30,591184
2017/12/01,594968
2017/12/02,598362
2017/12/03,600460
2017/12/04,604040
2017/12/05,607037
2017/12/06,611704
2017/12/07,613603
2017/12/08,618401
2017/12/09,623934
2017/12/10,627649
2017/12/11,631481
2017/12/12,635310
2017/12/13,640717
2017/12/14,645417
2017/12/15,650531
2017/12/16,655822
2017/12/17,660880
2017/12/18,669304
2017/12/19,672896
2017/12/20,676304
2017/12/21,679760
2017/12/22,685120
2017/12/23,689865
2017/12/24,693873
2017/12/25,695330
2017/12/26,697289
2017/12/27,700176
2017/12/28,702415
2017/12/29,707252
2017/12/30,711118
2017/12/31,712571
2018/01/01,714438
2018/01/02,719606
2018/01/03,724046
2018/01/04,728190
2018/01/05,732390
2018/01/06,737789
2018/01/07,741650
2018/01/08,745353
2018/01/09,748932
2018/01/10,752392
2018/01/11,756743
2018/01/12,759684
2018/01/13,760769
2018/01/14,761773
2018/01/15,762541
2018/01/16,764405
2018/01/17,766362
2018/01/18,768459
2018/01/19,770188
2018/01/20,770759
2018/01/21,771993
2018/01/22,771793
2018/01/23,771575
2018/01/24,773493
2018/01/25,775242
2018/01/26,783284
2018/01/27,791931
2018/01/28,799057
2018/01/29,806318
2018/01/30,814179
2018/01/31,820623
2018/02/01,828699
2018/02/02,837182
2018/02/03,844081
2018/02/04,850696
2018/02/05,850688
2018/02/06,851871
2018/02/07,850475
2018/02/08,850015
2018/02/09,851710
2018/02/10,853472
2018/02/11,853067
2018/02/12,853629
2018/02/13,854444
2018/02/14,863509
2018/02/15,861271
2018/02/16,860332
2018/02/17,858969
2018/02/18,856685
2018/02/19,854948
2018/02/20,853454
2018/02/21,851009
