Date,difficulty3trx
2013/12/17,1.096
2013/12/18,0.692
2013/12/19,0.427
2013/12/20,0.259
2013/12/21,2.352
2013/12/22,4.841
2013/12/23,5.312
2013/12/24,4.538
2013/12/25,3.417
2013/12/26,2.391
2013/12/27,1.595
2013/12/28,1.028
2013/12/29,0.645
2013/12/30,0.397
2013/12/31,0.239
2014/01/01,0.142
2014/01/02,2.471
2014/01/03,3.671
2014/01/04,3.584
2014/01/05,2.906
2014/01/06,2.13
2014/01/07,1.466
2014/01/08,0.966
2014/01/09,0.617
2014/01/10,0.384
2014/01/11,0.234
2014/01/12,0.14
2014/01/13,2.836
2014/01/14,4.572
2014/01/15,4.596
2014/01/16,3.772
2014/01/17,2.779
2014/01/18,1.919
2014/01/19,1.268
2014/01/20,0.812
2014/01/21,0.506
2014/01/22,0.309
2014/01/23,0.186
2014/01/24,1.174
2014/01/25,3.388
2014/01/26,4.096
2014/01/27,3.676
2014/01/28,2.851
2014/01/29,2.034
2014/01/30,1.375
2014/01/31,0.895
2014/02/01,0.566
2014/02/02,0.349
2014/02/03,0.212
2014/02/04,0.126
2014/02/05,1.643
2014/02/06,3.215
2014/02/07,3.513
2014/02/08,3.023
2014/02/09,2.296
2014/02/10,1.617
2014/02/11,1.084
2014/02/12,0.701
2014/02/13,0.441
2014/02/14,0.271
2014/02/15,0.164
2014/02/16,0.097
2014/02/17,2.452
2014/02/18,3.569
2014/02/19,3.448
2014/02/20,2.78
2014/02/21,2.03
2014/02/22,1.394
2014/02/23,0.917
2014/02/24,0.584
2014/02/25,0.363
2014/02/26,0.221
2014/02/27,0.133
2014/02/28,1.322
2014/03/01,3.369
2014/03/02,3.957
2014/03/03,3.511
2014/03/04,2.708
2014/03/05,1.926
2014/03/06,1.299
2014/03/07,0.844
2014/03/08,0.533
2014/03/09,0.329
2014/03/10,0.199
2014/03/11,0.118
2014/03/12,0.07
2014/03/13,1.36
2014/03/14,2.079
2014/03/15,2.078
2014/03/16,1.718
2014/03/17,1.278
2014/03/18,0.889
2014/03/19,0.59
2014/03/20,0.378
2014/03/21,0.236
2014/03/22,0.144
2014/03/23,0.087
2014/03/24,0.111
2014/03/25,2.285
2014/03/26,3.281
2014/03/27,3.155
2014/03/28,2.541
2014/03/29,1.855
2014/03/30,1.273
2014/03/31,0.838
2014/04/01,0.534
2014/04/02,0.332
2014/04/03,0.202
2014/04/04,0.121
2014/04/05,1.455
2014/04/06,3.466
2014/04/07,4
2014/04/08,3.52
2014/04/09,2.703
2014/04/10,1.916
2014/04/11,1.29
2014/04/12,0.837
2014/04/13,0.528
2014/04/14,0.325
2014/04/15,0.197
2014/04/16,0.117
2014/04/17,0.495
2014/04/18,2.001
2014/04/19,2.594
2014/04/20,2.418
2014/04/21,1.923
2014/04/22,1.396
2014/04/23,0.955
2014/04/24,0.626
2014/04/25,0.398
2014/04/26,0.247
2014/04/27,0.15
2014/04/28,0.09
2014/04/29,0.139
2014/04/30,1.904
2014/05/01,2.712
2014/05/02,2.612
2014/05/03,2.111
2014/05/04,1.546
2014/05/05,1.063
2014/05/06,0.7
2014/05/07,0.447
2014/05/08,0.278
2014/05/09,0.169
2014/05/10,0.101
2014/05/11,0.06
2014/05/12,0.596
2014/05/13,1.624
2014/05/14,1.967
2014/05/15,1.79
2014/05/16,1.409
2014/05/17,1.017
2014/05/18,0.693
2014/05/19,0.453
2014/05/20,0.288
2014/05/21,0.178
2014/05/22,0.108
2014/05/23,0.064
2014/05/24,1.111
2014/05/25,2.792
2014/05/26,3.28
2014/05/27,2.921
2014/05/28,2.262
2014/05/29,1.614
2014/05/30,1.091
2014/05/31,0.71
2014/06/01,0.448
2014/06/02,0.277
2014/06/03,0.168
2014/06/04,0.1
2014/06/05,0.212
2014/06/06,1.665
2014/06/07,2.312
2014/06/08,2.215
2014/06/09,1.788
2014/06/10,1.31
2014/06/11,0.901
2014/06/12,0.594
2014/06/13,0.379
2014/06/14,0.235
2014/06/15,0.143
2014/06/16,0.086
2014/06/17,0.051
2014/06/18,1.534
2014/06/19,2.546
2014/06/20,2.624
2014/06/21,2.201
2014/06/22,1.65
2014/06/23,1.153
2014/06/24,0.769
2014/06/25,0.494
2014/06/26,0.31
2014/06/27,0.19
2014/06/28,0.114
2014/06/29,1.896
2014/06/30,3.999
2014/07/01,4.439
2014/07/02,3.829
2014/07/03,2.904
2014/07/04,2.043
2014/07/05,1.368
2014/07/06,0.884
2014/07/07,0.556
2014/07/08,0.342
2014/07/09,0.206
2014/07/10,0.123
2014/07/11,0.072
2014/07/12,0.054
2014/07/13,0.415
2014/07/14,0.589
2014/07/15,0.576
2014/07/16,0.474
2014/07/17,0.353
2014/07/18,0.245
2014/07/19,0.163
2014/07/20,0.104
2014/07/21,0.065
2014/07/22,0.04
2014/07/23,0.024
2014/07/24,0.014
2014/07/25,0.083
2014/07/26,1.051
2014/07/27,1.5
2014/07/28,1.459
2014/07/29,1.19
2014/07/30,0.879
2014/07/31,0.608
2014/08/01,0.402
2014/08/02,0.257
2014/08/03,0.16
2014/08/04,0.098
2014/08/05,0.058
2014/08/06,0.035
2014/08/07,0.02
2014/08/08,0.544
2014/08/09,0.931
2014/08/10,0.983
2014/08/11,0.842
2014/08/12,0.642
2014/08/13,0.454
2014/08/14,0.305
2014/08/15,0.197
2014/08/16,0.124
2014/08/17,0.076
2014/08/18,0.046
2014/08/19,0.42
2014/08/20,2.809
2014/08/21,3.799
2014/08/22,3.565
2014/08/23,2.83
2014/08/24,2.048
2014/08/25,1.397
2014/08/26,0.915
2014/08/27,0.581
2014/08/28,0.36
2014/08/29,0.219
2014/08/30,0.131
2014/08/31,0.107
2014/09/01,1.94
2014/09/02,2.792
2014/09/03,2.698
2014/09/04,2.183
2014/09/05,1.6
2014/09/06,1.101
2014/09/07,0.725
2014/09/08,0.463
2014/09/09,0.288
2014/09/10,0.175
2014/09/11,0.105
2014/09/12,0.062
2014/09/13,0.206
2014/09/14,1.198
2014/09/15,1.632
2014/09/16,1.559
2014/09/17,1.261
2014/09/18,0.926
2014/09/19,0.638
2014/09/20,0.421
2014/09/21,0.269
2014/09/22,0.167
2014/09/23,0.102
2014/09/24,0.061
2014/09/25,0.283
2014/09/26,2.165
2014/09/27,2.979
2014/09/28,2.829
2014/09/29,2.267
2014/09/30,1.652
2014/10/01,1.132
2014/10/02,0.744
2014/10/03,0.474
2014/10/04,0.294
2014/10/05,0.179
2014/10/06,0.107
2014/10/07,0.063
2014/10/08,0.037
2014/10/09,0.056
2014/10/10,0.153
2014/10/11,0.191
2014/10/12,0.179
2014/10/13,0.144
2014/10/14,0.106
2014/10/15,0.073
2014/10/16,0.048
2014/10/17,0.031
2014/10/18,0.019
2014/10/19,0.012
2014/10/20,0.007
2014/10/21,0.004
2014/10/22,0.002
2014/10/23,0.229
2014/10/24,0.465
2014/10/25,0.523
2014/10/26,0.464
2014/10/27,0.362
2014/10/28,0.26
2014/10/29,0.177
2014/10/30,0.115
2014/10/31,0.073
2014/11/01,0.045
2014/11/02,0.027
2014/11/03,0.016
2014/11/04,0.009
2014/11/05,1.044
2014/11/06,1.761
2014/11/07,1.835
2014/11/08,1.554
2014/11/09,1.173
2014/11/10,0.824
2014/11/11,0.551
2014/11/12,0.356
2014/11/13,0.223
2014/11/14,0.137
2014/11/15,0.082
2014/11/16,0.049
2014/11/17,0.029
2014/11/18,0.038
2014/11/19,0.24
2014/11/20,0.334
2014/11/21,0.325
2014/11/22,0.267
2014/11/23,0.199
2014/11/24,0.138
2014/11/25,0.092
2014/11/26,0.059
2014/11/27,0.037
2014/11/28,0.022
2014/11/29,0.013
2014/11/30,0.008
2014/12/01,0.005
2014/12/02,0.001
2014/12/03,-0.09
2014/12/04,-0.135
2014/12/05,-0.135
2014/12/06,-0.113
2014/12/07,-0.085
2014/12/08,-0.059
2014/12/09,-0.04
2014/12/10,-0.025
2014/12/11,-0.016
2014/12/12,-0.01
2014/12/13,-0.006
2014/12/14,-0.003
2014/12/15,-0.002
2014/12/16,-0.001
2014/12/17,-0.14
2014/12/18,-0.242
2014/12/19,-0.259
2014/12/20,-0.224
2014/12/21,-0.173
2014/12/22,-0.123
2014/12/23,-0.083
2014/12/24,-0.054
2014/12/25,-0.034
2014/12/26,-0.021
2014/12/27,-0.013
2014/12/28,-0.007
2014/12/29,-0.004
2014/12/30,0.087
2014/12/31,0.418
2015/01/01,0.559
2015/01/02,0.534
2015/01/03,0.433
2015/01/04,0.32
2015/01/05,0.221
2015/01/06,0.146
2015/01/07,0.093
2015/01/08,0.058
2015/01/09,0.035
2015/01/10,0.021
2015/01/11,0.012
2015/01/12,0.166
2015/01/13,1.106
2015/01/14,1.52
2015/01/15,1.458
2015/01/16,1.181
2015/01/17,0.868
2015/01/18,0.599
2015/01/19,0.396
2015/01/20,0.253
2015/01/21,0.157
2015/01/22,0.096
2015/01/23,0.057
2015/01/24,0.034
2015/01/25,0.02
2015/01/26,0.011
2015/01/27,-0.282
2015/01/28,-0.91
2015/01/29,-1.163
2015/01/30,-1.104
2015/01/31,-0.899
2015/02/01,-0.666
2015/02/02,-0.463
2015/02/03,-0.307
2015/02/04,-0.196
2015/02/05,-0.122
2015/02/06,-0.074
2015/02/07,-0.045
2015/02/08,-0.026
2015/02/09,0.344
2015/02/10,1.13
2015/02/11,1.419
2015/02/12,1.314
2015/02/13,1.046
2015/02/14,0.761
2015/02/15,0.521
2015/02/16,0.342
2015/02/17,0.218
2015/02/18,0.135
2015/02/19,0.082
2015/02/20,0.049
2015/02/21,0.029
2015/02/22,0.021
2015/02/23,0.639
2015/02/24,0.94
2015/02/25,0.928
2015/02/26,0.765
2015/02/27,0.569
2015/02/28,0.396
2015/03/01,0.263
2015/03/02,0.168
2015/03/03,0.105
2015/03/04,0.064
2015/03/05,0.038
2015/03/06,0.023
2015/03/07,0.013
2015/03/08,0.047
2015/03/09,0.223
2015/03/10,0.3
2015/03/11,0.288
2015/03/12,0.235
2015/03/13,0.174
2015/03/14,0.121
2015/03/15,0.08
2015/03/16,0.051
2015/03/17,0.032
2015/03/18,0.019
2015/03/19,0.012
2015/03/20,0.007
2015/03/21,0.004
2015/03/22,0
2015/03/23,-0.187
2015/03/24,-0.28
2015/03/25,-0.281
2015/03/26,-0.235
2015/03/27,-0.176
2015/03/28,-0.124
2015/03/29,-0.082
2015/03/30,-0.053
2015/03/31,-0.033
2015/04/01,-0.02
2015/04/02,-0.012
2015/04/03,-0.007
2015/04/04,-0.004
2015/04/05,0.604
2015/04/06,1.026
2015/04/07,1.077
2015/04/08,0.918
2015/04/09,0.697
2015/04/10,0.492
2015/04/11,0.33
2015/04/12,0.213
2015/04/13,0.134
2015/04/14,0.082
2015/04/15,0.05
2015/04/16,0.029
2015/04/17,0.017
2015/04/18,0.01
2015/04/19,-0.138
2015/04/20,-0.534
2015/04/21,-0.699
2015/04/22,-0.668
2015/04/23,-0.546
2015/04/24,-0.405
2015/04/25,-0.281
2015/04/26,-0.186
2015/04/27,-0.119
2015/04/28,-0.074
2015/04/29,-0.045
2015/04/30,-0.027
2015/05/01,-0.016
2015/05/02,-0.009
2015/05/03,-0.003
2015/05/04,0.007
2015/05/05,0.011
2015/05/06,0.011
2015/05/07,0.01
2015/05/08,0.007
2015/05/09,0.005
2015/05/10,0.003
2015/05/11,0.002
2015/05/12,0.001
2015/05/13,0.001
2015/05/14,0
2015/05/15,0
2015/05/16,0
2015/05/17,0.154
2015/05/18,0.382
2015/05/19,0.456
2015/05/20,0.416
2015/05/21,0.329
2015/05/22,0.239
2015/05/23,0.164
2015/05/24,0.107
2015/05/25,0.068
2015/05/26,0.042
2015/05/27,0.026
2015/05/28,0.015
2015/05/29,0.009
2015/05/30,0.005
2015/05/31,-0.067
2015/06/01,-0.345
2015/06/02,-0.469
2015/06/03,-0.454
2015/06/04,-0.373
2015/06/05,-0.277
2015/06/06,-0.193
2015/06/07,-0.128
2015/06/08,-0.082
2015/06/09,-0.051
2015/06/10,-0.031
2015/06/11,-0.019
2015/06/12,-0.011
2015/06/13,-0.006
2015/06/14,0.399
2015/06/15,0.749
2015/06/16,0.818
2015/06/17,0.713
2015/06/18,0.549
2015/06/19,0.391
2015/06/20,0.264
2015/06/21,0.172
2015/06/22,0.108
2015/06/23,0.067
2015/06/24,0.04
2015/06/25,0.024
2015/06/26,0.014
2015/06/27,0.008
2015/06/28,-0.046
2015/06/29,-0.096
2015/06/30,-0.108
2015/07/01,-0.096
2015/07/02,-0.075
2015/07/03,-0.054
2015/07/04,-0.037
2015/07/05,-0.024
2015/07/06,-0.015
2015/07/07,-0.009
2015/07/08,-0.006
2015/07/09,-0.003
2015/07/10,-0.002
2015/07/11,0.062
2015/07/12,0.454
2015/07/13,0.632
2015/07/14,0.612
2015/07/15,0.501
2015/07/16,0.371
2015/07/17,0.257
2015/07/18,0.17
2015/07/19,0.109
2015/07/20,0.068
2015/07/21,0.041
2015/07/22,0.025
2015/07/23,0.015
2015/07/24,0.009
2015/07/25,0.135
2015/07/26,0.361
2015/07/27,0.441
2015/07/28,0.406
2015/07/29,0.323
2015/07/30,0.236
2015/07/31,0.162
2015/08/01,0.106
2015/08/02,0.068
2015/08/03,0.042
2015/08/04,0.025
2015/08/05,0.015
2015/08/06,0.009
2015/08/07,0.005
2015/08/08,0.06
2015/08/09,0.131
2015/08/10,0.152
2015/08/11,0.137
2015/08/12,0.108
2015/08/13,0.078
2015/08/14,0.053
2015/08/15,0.035
2015/08/16,0.022
2015/08/17,0.014
2015/08/18,0.008
2015/08/19,0.005
2015/08/20,0.003
2015/08/21,0.002
2015/08/22,0.359
2015/08/23,0.547
2015/08/24,0.549
2015/08/25,0.458
2015/08/26,0.343
2015/08/27,0.24
2015/08/28,0.16
2015/08/29,0.103
2015/08/30,0.064
2015/08/31,0.039
2015/09/01,0.024
2015/09/02,0.014
2015/09/03,0.008
2015/09/04,0.392
2015/09/05,0.815
2015/09/06,0.924
2015/09/07,0.82
2015/09/08,0.638
2015/09/09,0.458
2015/09/10,0.311
2015/09/11,0.203
2015/09/12,0.128
2015/09/13,0.079
2015/09/14,0.048
2015/09/15,0.029
2015/09/16,0.017
2015/09/17,0.089
2015/09/18,0.567
2015/09/19,0.781
2015/09/20,0.754
2015/09/21,0.615
2015/09/22,0.455
2015/09/23,0.315
2015/09/24,0.208
2015/09/25,0.133
2015/09/26,0.083
2015/09/27,0.051
2015/09/28,0.03
2015/09/29,0.018
2015/09/30,0.01
2015/10/01,0.146
2015/10/02,0.384
2015/10/03,0.467
2015/10/04,0.429
2015/10/05,0.341
2015/10/06,0.248
2015/10/07,0.17
2015/10/08,0.112
2015/10/09,0.071
2015/10/10,0.044
2015/10/11,0.027
2015/10/12,0.016
2015/10/13,0.009
2015/10/14,0.005
2015/10/15,0.01
2015/10/16,0.02
2015/10/17,0.023
2015/10/18,0.02
2015/10/19,0.016
2015/10/20,0.012
2015/10/21,0.008
2015/10/22,0.005
2015/10/23,0.003
2015/10/24,0.002
2015/10/25,0.001
2015/10/26,0.001
2015/10/27,0
2015/10/28,0
2015/10/29,0.239
2015/10/30,0.4
2015/10/31,0.419
2015/11/01,0.359
2015/11/02,0.273
2015/11/03,0.193
2015/11/04,0.13
2015/11/05,0.084
2015/11/06,0.053
2015/11/07,0.032
2015/11/08,0.02
2015/11/09,0.012
2015/11/10,0.007
2015/11/11,0.395
2015/11/12,0.916
2015/11/13,1.07
2015/11/14,0.963
2015/11/15,0.755
2015/11/16,0.544
2015/11/17,0.371
2015/11/18,0.242
2015/11/19,0.154
2015/11/20,0.095
2015/11/21,0.058
2015/11/22,0.034
2015/11/23,0.02
2015/11/24,1.192
2015/11/25,1.88
2015/11/26,1.903
2015/11/27,1.585
2015/11/28,1.185
2015/11/29,0.827
2015/11/30,0.55
2015/12/01,0.353
2015/12/02,0.221
2015/12/03,0.135
2015/12/04,0.081
2015/12/05,0.048
2015/12/06,0.056
2015/12/07,1.127
2015/12/08,1.636
2015/12/09,1.599
2015/12/10,1.307
2015/12/11,0.966
2015/12/12,0.669
2015/12/13,0.443
2015/12/14,0.283
2015/12/15,0.176
2015/12/16,0.108
2015/12/17,0.064
2015/12/18,0.347
2015/12/19,2.437
2015/12/20,3.324
2015/12/21,3.139
2015/12/22,2.505
2015/12/23,1.819
2015/12/24,1.245
2015/12/25,0.817
2015/12/26,0.519
2015/12/27,0.322
2015/12/28,0.196
2015/12/29,0.117
2015/12/30,0.069
2015/12/31,0.807
2016/01/01,1.789
2016/01/02,2.055
2016/01/03,1.825
2016/01/04,1.416
2016/01/05,1.013
2016/01/06,0.687
2016/01/07,0.447
2016/01/08,0.283
2016/01/09,0.174
2016/01/10,0.106
2016/01/11,0.063
2016/01/12,0.037
2016/01/13,0.792
2016/01/14,1.526
2016/01/15,1.679
2016/01/16,1.463
2016/01/17,1.124
2016/01/18,0.8
2016/01/19,0.54
2016/01/20,0.35
2016/01/21,0.221
2016/01/22,0.136
2016/01/23,0.082
2016/01/24,0.049
2016/01/25,0.029
2016/01/26,0.362
2016/01/27,0.916
2016/01/28,1.097
2016/01/29,0.998
2016/01/30,0.788
2016/01/31,0.57
2016/02/01,0.39
2016/02/02,0.255
2016/02/03,0.162
2016/02/04,0.1
2016/02/05,0.061
2016/02/06,0.036
2016/02/07,2.146
2016/02/08,3.508
2016/02/09,3.567
2016/02/10,2.956
2016/02/11,2.195
2016/02/12,1.524
2016/02/13,1.011
2016/02/14,0.649
2016/02/15,0.405
2016/02/16,0.248
2016/02/17,0.149
2016/02/18,0.088
2016/02/19,0.806
2016/02/20,2.073
2016/02/21,2.469
2016/02/22,2.224
2016/02/23,1.738
2016/02/24,1.248
2016/02/25,0.847
2016/02/26,0.553
2016/02/27,0.35
2016/02/28,0.216
2016/02/29,0.131
2016/03/01,0.078
2016/03/02,0.046
2016/03/03,0.027
2016/03/04,0.003
2016/03/05,-0.385
2016/03/06,-0.578
2016/03/07,-0.581
2016/03/08,-0.486
2016/03/09,-0.366
2016/03/10,-0.257
2016/03/11,-0.172
2016/03/12,-0.111
2016/03/13,-0.069
2016/03/14,-0.042
2016/03/15,-0.025
2016/03/16,-0.015
2016/03/17,-0.009
2016/03/18,0.307
2016/03/19,0.709
2016/03/20,0.827
2016/03/21,0.744
2016/03/22,0.584
2016/03/23,0.421
2016/03/24,0.287
2016/03/25,0.188
2016/03/26,0.119
2016/03/27,0.074
2016/03/28,0.045
2016/03/29,0.027
2016/03/30,0.016
2016/03/31,0.009
2016/04/01,0.083
2016/04/02,0.144
2016/04/03,0.155
2016/04/04,0.135
2016/04/05,0.104
2016/04/06,0.074
2016/04/07,0.05
2016/04/08,0.032
2016/04/09,0.02
2016/04/10,0.013
2016/04/11,0.008
2016/04/12,0.005
2016/04/13,0.003
2016/04/14,0.574
2016/04/15,1.167
2016/04/16,1.307
2016/04/17,1.151
2016/04/18,0.891
2016/04/19,0.637
2016/04/20,0.431
2016/04/21,0.28
2016/04/22,0.177
2016/04/23,0.109
2016/04/24,0.066
2016/04/25,0.039
2016/04/26,0.023
2016/04/27,0.013
2016/04/28,0.007
2016/04/29,0.003
2016/04/30,0
2016/05/01,0
2016/05/02,-0.001
2016/05/03,-0.001
2016/05/04,0
2016/05/05,0
2016/05/06,0
2016/05/07,0
2016/05/08,0
2016/05/09,0
2016/05/10,0
2016/05/11,0.829
2016/05/12,1.493
2016/05/13,1.599
2016/05/14,1.375
2016/05/15,1.048
2016/05/16,0.742
2016/05/17,0.498
2016/05/18,0.323
2016/05/19,0.203
2016/05/20,0.125
2016/05/21,0.075
2016/05/22,0.045
2016/05/23,0.026
2016/05/24,0.048
2016/05/25,0.351
2016/05/26,0.491
2016/05/27,0.479
2016/05/28,0.393
2016/05/29,0.292
2016/05/30,0.203
2016/05/31,0.134
2016/06/01,0.086
2016/06/02,0.054
2016/06/03,0.033
2016/06/04,0.02
2016/06/05,0.012
2016/06/06,0.007
2016/06/07,0.004
2016/06/08,-0.179
2016/06/09,-0.294
2016/06/10,-0.307
2016/06/11,-0.262
2016/06/12,-0.2
2016/06/13,-0.142
2016/06/14,-0.095
2016/06/15,-0.062
2016/06/16,-0.039
2016/06/17,-0.024
2016/06/18,-0.014
2016/06/19,-0.008
2016/06/20,-0.005
2016/06/21,0.65
2016/06/22,1.171
2016/06/23,1.257
2016/06/24,1.083
2016/06/25,0.828
2016/06/26,0.587
2016/06/27,0.395
2016/06/28,0.256
2016/06/29,0.161
2016/06/30,0.099
2016/07/01,0.06
2016/07/02,0.035
2016/07/03,0.021
2016/07/04,0.018
2016/07/05,0.246
2016/07/06,0.356
2016/07/07,0.352
2016/07/08,0.291
2016/07/09,0.217
2016/07/10,0.151
2016/07/11,0.101
2016/07/12,0.065
2016/07/13,0.04
2016/07/14,0.025
2016/07/15,0.015
2016/07/16,0.009
2016/07/17,0.005
2016/07/18,0.003
2016/07/19,0.007
2016/07/20,0.009
2016/07/21,0.009
2016/07/22,0.007
2016/07/23,0.005
2016/07/24,0.004
2016/07/25,0.002
2016/07/26,0.002
2016/07/27,0.001
2016/07/28,0.001
2016/07/29,0
2016/07/30,0
2016/07/31,0
2016/08/01,0
2016/08/02,-0.154
2016/08/03,-0.757
2016/08/04,-1.028
2016/08/05,-0.999
2016/08/06,-0.825
2016/08/07,-0.616
2016/08/08,-0.43
2016/08/09,-0.287
2016/08/10,-0.184
2016/08/11,-0.115
2016/08/12,-0.07
2016/08/13,-0.042
2016/08/14,-0.025
2016/08/15,0.084
2016/08/16,0.998
2016/08/17,1.417
2016/08/18,1.375
2016/08/19,1.122
2016/08/20,0.828
2016/08/21,0.573
2016/08/22,0.379
2016/08/23,0.242
2016/08/24,0.151
2016/08/25,0.092
2016/08/26,0.055
2016/08/27,0.032
2016/08/28,0.019
2016/08/29,0.072
2016/08/30,0.231
2016/08/31,0.294
2016/09/01,0.277
2016/09/02,0.223
2016/09/03,0.164
2016/09/04,0.113
2016/09/05,0.075
2016/09/06,0.048
2016/09/07,0.03
2016/09/08,0.018
2016/09/09,0.011
2016/09/10,0.006
2016/09/11,0.004
2016/09/12,0.219
2016/09/13,0.396
2016/09/14,0.429
2016/09/15,0.373
2016/09/16,0.288
2016/09/17,0.205
2016/09/18,0.139
2016/09/19,0.09
2016/09/20,0.057
2016/09/21,0.035
2016/09/22,0.021
2016/09/23,0.013
2016/09/24,0.007
2016/09/25,0.497
2016/09/26,1.096
2016/09/27,1.26
2016/09/28,1.123
2016/09/29,0.876
2016/09/30,0.629
2016/10/01,0.428
2016/10/02,0.279
2016/10/03,0.177
2016/10/04,0.109
2016/10/05,0.066
2016/10/06,0.039
2016/10/07,0.023
2016/10/08,0.496
2016/10/09,1.14
2016/10/10,1.327
2016/10/11,1.191
2016/10/12,0.932
2016/10/13,0.671
2016/10/14,0.456
2016/10/15,0.298
2016/10/16,0.189
2016/10/17,0.117
2016/10/18,0.071
2016/10/19,0.042
2016/10/20,0.025
2016/10/21,0.014
2016/10/22,-0.04
2016/10/23,-0.256
2016/10/24,-0.354
2016/10/25,-0.345
2016/10/26,-0.284
2016/10/27,-0.211
2016/10/28,-0.147
2016/10/29,-0.098
2016/10/30,-0.063
2016/10/31,-0.039
2016/11/01,-0.024
2016/11/02,-0.014
2016/11/03,-0.008
2016/11/04,-0.005
2016/11/05,0.014
2016/11/06,0.056
2016/11/07,0.073
2016/11/08,0.069
2016/11/09,0.056
2016/11/10,0.041
2016/11/11,0.028
2016/11/12,0.019
2016/11/13,0.012
2016/11/14,0.007
2016/11/15,0.005
2016/11/16,0.003
2016/11/17,0.002
2016/11/18,0.876
2016/11/19,1.757
2016/11/20,1.95
2016/11/21,1.704
2016/11/22,1.31
2016/11/23,0.932
2016/11/24,0.629
2016/11/25,0.408
2016/11/26,0.257
2016/11/27,0.159
2016/11/28,0.096
2016/11/29,0.057
2016/11/30,0.033
2016/12/01,0.019
2016/12/02,0.205
2016/12/03,0.323
2016/12/04,0.332
2016/12/05,0.281
2016/12/06,0.213
2016/12/07,0.15
2016/12/08,0.101
2016/12/09,0.065
2016/12/10,0.041
2016/12/11,0.025
2016/12/12,0.015
2016/12/13,0.009
2016/12/14,0.005
2016/12/15,0.942
2016/12/16,1.477
2016/12/17,1.494
2016/12/18,1.246
2016/12/19,0.932
2016/12/20,0.651
2016/12/21,0.434
2016/12/22,0.279
2016/12/23,0.174
2016/12/24,0.107
2016/12/25,0.064
2016/12/26,0.038
2016/12/27,0.022
2016/12/28,0.091
2016/12/29,0.35
2016/12/30,0.458
2016/12/31,0.435
2017/01/01,0.352
2017/01/02,0.259
2017/01/03,0.179
2017/01/04,0.118
2017/01/05,0.076
2017/01/06,0.047
2017/01/07,0.029
2017/01/08,0.017
2017/01/09,0.01
2017/01/10,0.077
2017/01/11,0.794
2017/01/12,1.126
2017/01/13,1.095
2017/01/14,0.895
2017/01/15,0.662
2017/01/16,0.459
2017/01/17,0.304
2017/01/18,0.194
2017/01/19,0.121
2017/01/20,0.074
2017/01/21,0.044
2017/01/22,0.122
2017/01/23,2.142
2017/01/24,3.061
2017/01/25,2.944
2017/01/26,2.373
2017/01/27,1.734
2017/01/28,1.191
2017/01/29,0.784
2017/01/30,0.499
2017/01/31,0.31
2017/02/01,0.189
2017/02/02,0.113
2017/02/03,0.067
2017/02/04,0.058
2017/02/05,0.961
2017/02/06,1.393
2017/02/07,1.364
2017/02/08,1.118
2017/02/09,0.827
2017/02/10,0.574
2017/02/11,0.38
2017/02/12,0.243
2017/02/13,0.152
2017/02/14,0.092
2017/02/15,0.055
2017/02/16,0.033
2017/02/17,0.019
2017/02/18,0.329
2017/02/19,0.714
2017/02/20,0.822
2017/02/21,0.736
2017/02/22,0.576
2017/02/23,0.415
2017/02/24,0.282
2017/02/25,0.184
2017/02/26,0.117
2017/02/27,0.072
2017/02/28,0.044
2017/03/01,0.026
2017/03/02,0.015
2017/03/03,0.144
2017/03/04,0.639
2017/03/05,0.847
2017/03/06,0.805
2017/03/07,0.651
2017/03/08,0.479
2017/03/09,0.331
2017/03/10,0.218
2017/03/11,0.139
2017/03/12,0.087
2017/03/13,0.053
2017/03/14,0.032
2017/03/15,0.019
2017/03/16,0.011
2017/03/17,0.254
2017/03/18,0.531
2017/03/19,0.605
2017/03/20,0.54
2017/03/21,0.422
2017/03/22,0.303
2017/03/23,0.206
2017/03/24,0.135
2017/03/25,0.085
2017/03/26,0.053
2017/03/27,0.032
2017/03/28,0.019
2017/03/29,0.011
2017/03/30,0.194
2017/03/31,0.725
2017/04/01,0.937
2017/04/02,0.881
2017/04/03,0.709
2017/04/04,0.519
2017/04/05,0.357
2017/04/06,0.236
2017/04/07,0.15
2017/04/08,0.093
2017/04/09,0.057
2017/04/10,0.034
2017/04/11,0.02
2017/04/12,0.012
2017/04/13,0.461
2017/04/14,0.757
2017/04/15,0.787
2017/04/16,0.669
2017/04/17,0.507
2017/04/18,0.358
2017/04/19,0.24
2017/04/20,0.155
2017/04/21,0.097
2017/04/22,0.06
2017/04/23,0.036
2017/04/24,0.021
2017/04/25,0.012
2017/04/26,0.007
2017/04/27,0.029
2017/04/28,0.043
2017/04/29,0.043
2017/04/30,0.036
2017/05/01,0.028
2017/05/02,0.019
2017/05/03,0.013
2017/05/04,0.008
2017/05/05,0.005
2017/05/06,0.003
2017/05/07,0.002
2017/05/08,0.001
2017/05/09,0.001
2017/05/10,0.794
2017/05/11,1.296
2017/05/12,1.337
2017/05/13,1.128
2017/05/14,0.85
2017/05/15,0.597
2017/05/16,0.399
2017/05/17,0.257
2017/05/18,0.161
2017/05/19,0.099
2017/05/20,0.059
2017/05/21,0.035
2017/05/22,0.021
2017/05/23,0.552
2017/05/24,1.074
2017/05/25,1.189
2017/05/26,1.042
2017/05/27,0.804
2017/05/28,0.574
2017/05/29,0.388
2017/05/30,0.253
