Date,sentinusd3wmaUSD
2014/01/31,346089427
2014/02/01,345566346
2014/02/02,362386641
2014/02/03,367752724
2014/02/04,482203180
2014/02/05,525410995
2014/02/06,526828826
2014/02/07,544688571
2014/02/08,460417265
2014/02/09,373113085
2014/02/10,411435407
2014/02/11,431830268
2014/02/12,406108148
2014/02/13,363636692
2014/02/14,359550362
2014/02/15,452141296
2014/02/16,426221011
2014/02/17,360337835
2014/02/18,298936299
2014/02/19,267913709
2014/02/20,284081684
2014/02/21,279217245
2014/02/22,241670168
2014/02/23,225602609
2014/02/24,302323421
2014/02/25,422429176
2014/02/26,423091054
2014/02/27,364734893
2014/02/28,314544510
2014/03/01,359740115
2014/03/02,317902472
2014/03/03,452952340
2014/03/04,555232770
2014/03/05,502238004
2014/03/06,417106478
2014/03/07,956470147
2014/03/08,1052585149
2014/03/09,855829116
2014/03/10,804240236
2014/03/11,690442293
2014/03/12,666915962
2014/03/13,541948391
2014/03/14,447301403
2014/03/15,375271515
2014/03/16,292826553
2014/03/17,294194226
2014/03/18,930438330
2014/03/19,904109160
2014/03/20,665960670
2014/03/21,392858314
2014/03/22,277498386
2014/03/23,212942375
2014/03/24,268993505
2014/03/25,281471480
2014/03/26,285906021
2014/03/27,335007698
2014/03/28,371287526
2014/03/29,283127900
2014/03/30,255435969
2014/03/31,277616871
2014/04/01,303564960
2014/04/02,321135889
2014/04/03,304139977
2014/04/04,271283570
2014/04/05,263160858
2014/04/06,214964059
2014/04/07,197549637
2014/04/08,178793514
2014/04/09,209312473
2014/04/10,263755629
2014/04/11,289702552
2014/04/12,227945671
2014/04/13,178592488
2014/04/14,204368105
2014/04/15,257120084
2014/04/16,334779490
2014/04/17,371420902
2014/04/18,373635704
2014/04/19,288660608
2014/04/20,227731595
2014/04/21,270496531
2014/04/22,352562389
2014/04/23,345069690
2014/04/24,263187160
2014/04/25,232045422
2014/04/26,180542697
2014/04/27,147051438
2014/04/28,176025609
2014/04/29,206543305
2014/04/30,205069219
2014/05/01,190457793
2014/05/02,230191979
2014/05/03,236166480
2014/05/04,207505992
2014/05/05,221039882
2014/05/06,249405514
2014/05/07,300667288
2014/05/08,439390704
2014/05/09,513408538
2014/05/10,415253597
2014/05/11,276938212
2014/05/12,219696959
2014/05/13,243833268
2014/05/14,275011002
2014/05/15,307153722
2014/05/16,292811639
2014/05/17,246316640
2014/05/18,168132094
2014/05/19,179590918
2014/05/20,426484346
2014/05/21,423539340
2014/05/22,402932491
2014/05/23,481850775
2014/05/24,493927256
2014/05/25,477529309
2014/05/26,425720280
2014/05/27,466602636
2014/05/28,468342902
2014/05/29,413498038
2014/05/30,447992723
2014/05/31,398830786
2014/06/01,418228532
2014/06/02,489714155
2014/06/03,534714767
2014/06/04,587179615
2014/06/05,588245000
2014/06/06,625656646
2014/06/07,498733619
2014/06/08,469449302
2014/06/09,330655767
2014/06/10,331023825
2014/06/11,310339178
2014/06/12,494212960
2014/06/13,477478855
2014/06/14,369367283
2014/06/15,264055559
2014/06/16,322602817
2014/06/17,303886599
2014/06/18,303856790
2014/06/19,345283726
2014/06/20,337583785
2014/06/21,293970268
2014/06/22,282726652
2014/06/23,300607638
2014/06/24,391918571
2014/06/25,336779559
2014/06/26,293186977
2014/06/27,255796844
2014/06/28,215434231
2014/06/29,186107575
2014/06/30,279723863
2014/07/01,424160616
2014/07/02,520392662
2014/07/03,451364424
2014/07/04,312531979
2014/07/05,245707420
2014/07/06,213208419
2014/07/07,236176987
2014/07/08,220090827
2014/07/09,235670803
2014/07/10,256385075
2014/07/11,248809652
2014/07/12,248535347
2014/07/13,253382748
2014/07/14,267120596
2014/07/15,295274306
2014/07/16,307001066
2014/07/17,280023377
2014/07/18,268977947
2014/07/19,204928729
2014/07/20,168103737
2014/07/21,185785413
2014/07/22,193035235
2014/07/23,201224964
2014/07/24,240725379
2014/07/25,257337596
2014/07/26,210514992
2014/07/27,153574862
2014/07/28,189840017
2014/07/29,227755884
2014/07/30,225517719
2014/07/31,203188336
2014/08/01,209623727
2014/08/02,197349180
2014/08/03,203780943
2014/08/04,194266321
2014/08/05,249945264
2014/08/06,230779779
2014/08/07,218127378
2014/08/08,183118411
2014/08/09,177825251
2014/08/10,176366943
2014/08/11,228202087
2014/08/12,302771262
2014/08/13,339517551
2014/08/14,342751740
2014/08/15,335992958
2014/08/16,307098585
2014/08/17,250939105
2014/08/18,318745131
2014/08/19,296745577
2014/08/20,270425232
2014/08/21,299580892
2014/08/22,951811394
2014/08/23,731584585
2014/08/24,442208454
2014/08/25,317039654
2014/08/26,592341010
2014/08/27,706573907
2014/08/28,544486636
2014/08/29,368262809
2014/08/30,264527202
2014/08/31,228740046
2014/09/01,247473147
2014/09/02,237089120
2014/09/03,209758301
2014/09/04,181828984
2014/09/05,173912007
2014/09/06,146055495
2014/09/07,132352478
2014/09/08,161212500
2014/09/09,184056924
2014/09/10,186547859
2014/09/11,167662503
2014/09/12,161545670
2014/09/13,135022382
2014/09/14,130880837
2014/09/15,142165761
2014/09/16,152848973
2014/09/17,162981592
2014/09/18,198153371
2014/09/19,220782860
2014/09/20,235725406
2014/09/21,255029879
2014/09/22,204218508
2014/09/23,183668547
2014/09/24,170111619
2014/09/25,163792909
2014/09/26,154988618
2014/09/27,132817809
2014/09/28,124401160
2014/09/29,160265363
2014/09/30,180000500
2014/10/01,184311212
2014/10/02,168589989
2014/10/03,177207468
2014/10/04,181348743
2014/10/05,217041588
2014/10/06,274716956
2014/10/07,268664096
2014/10/08,267069004
2014/10/09,254604094
2014/10/10,264487895
2014/10/11,221108297
2014/10/12,172701444
2014/10/13,196011011
2014/10/14,218694127
2014/10/15,221366158
2014/10/16,208286962
2014/10/17,195858900
2014/10/18,165733360
2014/10/19,134545545
2014/10/20,164053125
2014/10/21,172587966
2014/10/22,200096978
2014/10/23,208910364
2014/10/24,192454341
2014/10/25,171034407
2014/10/26,140308160
2014/10/27,153508179
2014/10/28,158207523
2014/10/29,180034265
2014/10/30,175439183
2014/10/31,181554216
2014/11/01,154313854
2014/11/02,126786952
2014/11/03,131788986
2014/11/04,186076489
2014/11/05,225366084
2014/11/06,212839240
2014/11/07,209022088
2014/11/08,162396975
2014/11/09,143202394
2014/11/10,184140956
2014/11/11,195919678
2014/11/12,261439800
2014/11/13,442122361
2014/11/14,393622543
2014/11/15,300551011
2014/11/16,221232529
2014/11/17,229670763
2014/11/18,265105112
2014/11/19,250378071
2014/11/20,268100125
2014/11/21,320049288
2014/11/22,268824492
2014/11/23,190771931
2014/11/24,180676653
2014/11/25,236284975
2014/11/26,251002100
2014/11/27,227538622
2014/11/28,306459137
2014/11/29,295320029
2014/11/30,284431779
2014/12/01,291625777
2014/12/02,353720056
2014/12/03,366459012
2014/12/04,351862461
2014/12/05,327546131
2014/12/06,255856636
2014/12/07,227427291
2014/12/08,377584057
2014/12/09,377369582
2014/12/10,353124835
2014/12/11,279293473
2014/12/12,239623716
2014/12/13,217102802
2014/12/14,198949193
2014/12/15,227236126
2014/12/16,257764301
2014/12/17,291403333
2014/12/18,307276377
2014/12/19,279615030
2014/12/20,236267407
2014/12/21,190854143
2014/12/22,226085897
2014/12/23,273996880
2014/12/24,256104810
2014/12/25,221590652
2014/12/26,190024425
2014/12/27,184116705
2014/12/28,191294721
2014/12/29,210939053
2014/12/30,246759766
2014/12/31,259049574
2015/01/01,197133252
2015/01/02,192506445
2015/01/03,210002226
2015/01/04,249611209
2015/01/05,271282428
2015/01/06,285748918
2015/01/07,308959554
2015/01/08,348355442
2015/01/09,330525108
2015/01/10,285054151
2015/01/11,287905725
2015/01/12,274017563
2015/01/13,336173740
2015/01/14,394580477
2015/01/15,467954386
2015/01/16,408673918
2015/01/17,302248217
2015/01/18,220612837
2015/01/19,197067455
2015/01/20,238852626
2015/01/21,270182229
2015/01/22,273604106
2015/01/23,243821479
2015/01/24,204807215
2015/01/25,205220809
2015/01/26,378488627
2015/01/27,362325053
2015/01/28,270109309
2015/01/29,202097507
2015/01/30,184056224
2015/01/31,171984057
2015/02/01,158884674
2015/02/02,166947485
2015/02/03,227076189
2015/02/04,251291839
2015/02/05,254955529
2015/02/06,210785272
2015/02/07,163722027
2015/02/08,136240735
2015/02/09,147885357
2015/02/10,156804270
2015/02/11,165051560
2015/02/12,153697382
2015/02/13,182060803
2015/02/14,170153331
2015/02/15,168515439
2015/02/16,152849717
2015/02/17,158017607
2015/02/18,167998135
2015/02/19,157873804
2015/02/20,162061527
2015/02/21,145763714
2015/02/22,122229336
2015/02/23,140326245
2015/02/24,149844260
2015/02/25,165627302
2015/02/26,210241846
2015/02/27,291494321
2015/02/28,230430207
2015/03/01,257034949
2015/03/02,361297318
2015/03/03,345400853
2015/03/04,279368287
2015/03/05,245460294
2015/03/06,219144375
2015/03/07,230965214
2015/03/08,404120186
2015/03/09,376029934
2015/03/10,339769455
2015/03/11,263036904
2015/03/12,247570123
2015/03/13,237577530
2015/03/14,224348281
2015/03/15,183985764
2015/03/16,208277990
2015/03/17,207580405
2015/03/18,303065837
2015/03/19,289336452
2015/03/20,245490280
2015/03/21,178224725
2015/03/22,136825660
2015/03/23,167742326
2015/03/24,201571045
2015/03/25,224275663
2015/03/26,224889997
2015/03/27,225191168
2015/03/28,182982126
2015/03/29,146050183
2015/03/30,158172225
2015/03/31,176035680
2015/04/01,210971569
2015/04/02,194559282
2015/04/03,179436691
2015/04/04,136238029
2015/04/05,112376608
2015/04/06,133574738
2015/04/07,160863314
2015/04/08,191001384
2015/04/09,193149315
2015/04/10,197798546
2015/04/11,161733011
2015/04/12,123107323
2015/04/13,147559158
2015/04/14,176630976
2015/04/15,175114110
2015/04/16,203987940
2015/04/17,221548913
2015/04/18,188184986
2015/04/19,184121329
2015/04/20,216902205
2015/04/21,242221092
2015/04/22,262690918
2015/04/23,241504852
2015/04/24,247689025
2015/04/25,216156586
2015/04/26,214891445
2015/04/27,233384106
2015/04/28,254641563
2015/04/29,261310202
2015/04/30,253758182
2015/05/01,253855966
2015/05/02,213679972
2015/05/03,183878926
2015/05/04,217481721
2015/05/05,245627701
2015/05/06,255875909
2015/05/07,262529711
2015/05/08,248526332
2015/05/09,218921885
2015/05/10,205742057
2015/05/11,226617964
2015/05/12,232441698
2015/05/13,240865752
2015/05/14,232024634
2015/05/15,214431035
2015/05/16,180875630
2015/05/17,147626377
2015/05/18,166914393
2015/05/19,212698724
2015/05/20,229393666
2015/05/21,212080389
2015/05/22,229951367
2015/05/23,215174619
2015/05/24,178002435
2015/05/25,169047415
2015/05/26,183747223
2015/05/27,216541399
2015/05/28,217051977
2015/05/29,223010743
2015/05/30,204433972
2015/05/31,190384955
2015/06/01,218061330
2015/06/02,231610236
2015/06/03,243865525
2015/06/04,235577518
2015/06/05,240259457
2015/06/06,208878429
2015/06/07,179918332
2015/06/08,180464958
2015/06/09,212991653
2015/06/10,233123026
2015/06/11,238289891
2015/06/12,245672526
2015/06/13,217582409
2015/06/14,222512155
2015/06/15,263898528
2015/06/16,330817451
2015/06/17,382270490
2015/06/18,358628497
2015/06/19,359424679
2015/06/20,289474464
2015/06/21,230775722
2015/06/22,226085952
2015/06/23,245764386
2015/06/24,257693187
2015/06/25,232713024
2015/06/26,281529850
2015/06/27,292414715
2015/06/28,248450025
2015/06/29,265963338
2015/06/30,333082810
2015/07/01,331542267
2015/07/02,319863974
2015/07/03,299621711
2015/07/04,260842074
2015/07/05,263073453
2015/07/06,318747967
2015/07/07,326000057
2015/07/08,323793522
2015/07/09,324379391
2015/07/10,402512996
2015/07/11,382231071
2015/07/12,368199354
2015/07/13,358161417
2015/07/14,353978060
2015/07/15,338499706
2015/07/16,348554783
2015/07/17,323273895
2015/07/18,270290181
2015/07/19,215175225
2015/07/20,225431619
2015/07/21,247814947
2015/07/22,256759648
2015/07/23,257515355
2015/07/24,280157583
2015/07/25,241694311
2015/07/26,191275235
2015/07/27,209818634
2015/07/28,268346549
2015/07/29,288473044
2015/07/30,278735135
2015/07/31,261184542
2015/08/01,226057517
2015/08/02,185800628
2015/08/03,203296935
2015/08/04,244868712
2015/08/05,288257848
2015/08/06,293263581
2015/08/07,283742173
2015/08/08,280720846
2015/08/09,292379510
2015/08/10,294553082
2015/08/11,287818157
2015/08/12,304262824
2015/08/13,319662874
2015/08/14,327139405
2015/08/15,291312110
2015/08/16,269235416
2015/08/17,306259825
2015/08/18,376462800
2015/08/19,380333256
2015/08/20,351387549
2015/08/21,319407902
2015/08/22,290981753
2015/08/23,251164077
2015/08/24,325564868
2015/08/25,378833219
2015/08/26,363545230
2015/08/27,329252695
2015/08/28,326177392
2015/08/29,263996260
2015/08/30,202167688
2015/08/31,214602754
2015/09/01,255861150
2015/09/02,280591815
2015/09/03,265873744
2015/09/04,243960421
2015/09/05,210766899
2015/09/06,204195201
2015/09/07,209705502
2015/09/08,260479484
2015/09/09,278200491
2015/09/10,290968106
2015/09/11,272113611
2015/09/12,216130735
2015/09/13,184517106
2015/09/14,216580649
2015/09/15,248675749
2015/09/16,267732179
2015/09/17,259234069
2015/09/18,253912617
2015/09/19,235616200
2015/09/20,205399525
2015/09/21,251107270
2015/09/22,287516968
2015/09/23,282074372
2015/09/24,259925162
2015/09/25,268120314
2015/09/26,243556303
2015/09/27,196187606
2015/09/28,239530042
2015/09/29,301761153
2015/09/30,309330192
2015/10/01,317733763
2015/10/02,337545569
2015/10/03,280662916
2015/10/04,223188001
2015/10/05,243003419
2015/10/06,313372943
2015/10/07,335372674
2015/10/08,394438830
2015/10/09,347950653
2015/10/10,305194196
2015/10/11,248545904
2015/10/12,275232854
2015/10/13,332681893
2015/10/14,375541245
2015/10/15,423994990
2015/10/16,441291354
2015/10/17,416069941
2015/10/18,335302485
2015/10/19,330088519
2015/10/20,352857415
2015/10/21,355713931
2015/10/22,368841375
2015/10/23,361530016
2015/10/24,354572553
2015/10/25,363316972
2015/10/26,388318215
2015/10/27,444809327
2015/10/28,489244123
2015/10/29,594486554
2015/10/30,698613729
2015/10/31,647596490
2015/11/01,567440832
2015/11/02,658727265
2015/11/03,999478256
2015/11/04,2982674788
2015/11/05,2504315860
2015/11/06,1750996692
2015/11/07,952278166
2015/11/08,780228738
2015/11/09,913087831
2015/11/10,995000527
2015/11/11,1041429441
2015/11/12,975605223
2015/11/13,931617718
2015/11/14,946748136
2015/11/15,813138459
2015/11/16,789599865
2015/11/17,678421129
2015/11/18,612786317
2015/11/19,602160049
2015/11/20,637985953
2015/11/21,553411232
2015/11/22,432575559
2015/11/23,385448909
2015/11/24,397458071
2015/11/25,489532032
2015/11/26,603422785
2015/11/27,688162428
2015/11/28,687012976
2015/11/29,577223185
2015/11/30,701999719
2015/12/01,802197275
2015/12/02,868730768
2015/12/03,781571976
2015/12/04,827307470
2015/12/05,1296501863
2015/12/06,1780192486
2015/12/07,1573196086
2015/12/08,1291592021
2015/12/09,1321625331
2015/12/10,1309699034
2015/12/11,1433911497
2015/12/12,1397678134
2015/12/13,1792122222
2015/12/14,1953075976
2015/12/15,1963696729
2015/12/16,1916090088
2015/12/17,1856623943
2015/12/18,1810988561
2015/12/19,1724242589
2015/12/20,1703676888
2015/12/21,1938294073
2015/12/22,2024161778
2015/12/23,1986784810
2015/12/24,1992446351
2015/12/25,1844751053
2015/12/26,1455007080
2015/12/27,886752417
2015/12/28,702835048
2015/12/29,629514147
2015/12/30,573911036
2015/12/31,491228683
2016/01/01,420762140
2016/01/02,358788161
2016/01/03,336042390
2016/01/04,366113717
2016/01/05,460216929
2016/01/06,504841358
2016/01/07,586566451
2016/01/08,541115137
2016/01/09,427009603
2016/01/10,411308458
2016/01/11,495077260
2016/01/12,515054871
2016/01/13,525302157
2016/01/14,489035918
2016/01/15,552824914
2016/01/16,536126932
2016/01/17,2243805568
2016/01/18,3185510770
2016/01/19,3510495214
2016/01/20,2459735472
2016/01/21,2108179922
2016/01/22,2438985398
2016/01/23,7099075596
2016/01/24,17659676690
2016/01/25,14213859103
2016/01/26,8726650348
2016/01/27,5186961500
2016/01/28,3618443747
2016/01/29,2987172867
2016/01/30,1886518257
2016/01/31,1157123327
2016/02/01,1363427842
2016/02/02,1419637107
2016/02/03,1042107244
2016/02/04,830135592
2016/02/05,1013542055
2016/02/06,1114944920
2016/02/07,1103942924
2016/02/08,993885720
2016/02/09,865942733
2016/02/10,871829906
2016/02/11,903970771
2016/02/12,940177071
2016/02/13,947959518
2016/02/14,995763619
2016/02/15,1238820917
2016/02/16,1417406602
2016/02/17,1529074587
2016/02/18,1545036032
2016/02/19,1740886102
2016/02/20,1753214077
2016/02/21,1768564666
2016/02/22,1798376435
2016/02/23,1704508308
2016/02/24,1566929133
2016/02/25,1372727757
2016/02/26,1300602821
2016/02/27,1097837087
2016/02/28,2293903774
2016/02/29,3447446331
2016/03/01,4319962879
2016/03/02,3425282638
2016/03/03,2251158905
2016/03/04,2381565206
2016/03/05,5132658683
2016/03/06,3470739785
2016/03/07,2100543454
2016/03/08,925986619
2016/03/09,860793157
2016/03/10,849760807
2016/03/11,879933032
2016/03/12,796831594
2016/03/13,693730465
2016/03/14,757687535
2016/03/15,999978456
2016/03/16,3271966579
2016/03/17,3619935070
2016/03/18,2985633400
2016/03/19,1613614207
2016/03/20,940474288
2016/03/21,712910511
2016/03/22,745032895
2016/03/23,738143227
2016/03/24,778704110
2016/03/25,769621890
2016/03/26,660370675
2016/03/27,635854286
2016/03/28,673542752
2016/03/29,696399352
2016/03/30,691363969
2016/03/31,693223565
2016/04/01,720701166
2016/04/02,683826100
2016/04/03,618561261
2016/04/04,643488278
2016/04/05,677238645
2016/04/06,714468244
2016/04/07,772640782
2016/04/08,764382202
2016/04/09,721600603
2016/04/10,653603859
2016/04/11,646069980
2016/04/12,781483123
2016/04/13,892682934
2016/04/14,873684557
2016/04/15,869405897
2016/04/16,949048916
2016/04/17,922923905
2016/04/18,879460626
2016/04/19,881026760
2016/04/20,927492838
2016/04/21,1039501421
2016/04/22,1061509560
2016/04/23,966534560
2016/04/24,846133181
2016/04/25,920719314
2016/04/26,1055215484
2016/04/27,1069315125
2016/04/28,1053986782
2016/04/29,988272943
2016/04/30,878846132
2016/05/01,803804116
2016/05/02,869853190
2016/05/03,904348466
2016/05/04,915553178
2016/05/05,892876368
2016/05/06,903759150
2016/05/07,853239497
2016/05/08,759382463
2016/05/09,759933926
2016/05/10,828346219
2016/05/11,950430295
2016/05/12,968271281
2016/05/13,1007555421
2016/05/14,892725155
2016/05/15,856325122
2016/05/16,952023880
2016/05/17,1025254012
2016/05/18,984119833
2016/05/19,954285065
2016/05/20,824464207
2016/05/21,671402048
2016/05/22,562600648
2016/05/23,624306650
2016/05/24,742915962
2016/05/25,1020215849
2016/05/26,1238096652
2016/05/27,1525642378
2016/05/28,1600214048
2016/05/29,1364132310
2016/05/30,1081532829
2016/05/31,1041618669
2016/06/01,987898718
2016/06/02,995466554
2016/06/03,898906992
2016/06/04,770027140
2016/06/05,762115257
2016/06/06,833895698
2016/06/07,931747262
2016/06/08,956375988
2016/06/09,975366244
2016/06/10,1039172604
2016/06/11,988761159
2016/06/12,1263240658
2016/06/13,1453656719
2016/06/14,1444186177
2016/06/15,1341875148
2016/06/16,1453777070
2016/06/17,1553628883
2016/06/18,1484245340
2016/06/19,1315546521
2016/06/20,1384259326
2016/06/21,1479700599
2016/06/22,1482641913
2016/06/23,1502138825
2016/06/24,1516837473
2016/06/25,1303486787
2016/06/26,1042776933
2016/06/27,983116809
2016/06/28,954588005
2016/06/29,922157540
2016/06/30,945762151
2016/07/01,1008787746
2016/07/02,1024561612
2016/07/03,951180901
2016/07/04,1081409085
2016/07/05,1086428110
2016/07/06,1047321794
2016/07/07,1197579295
2016/07/08,1146005087
2016/07/09,1013059736
2016/07/10,811944903
2016/07/11,847258233
2016/07/12,940107022
2016/07/13,964566847
2016/07/14,896898026
2016/07/15,1146768779
2016/07/16,1045943425
2016/07/17,1041632048
2016/07/18,962519988
2016/07/19,979791885
2016/07/20,983211215
2016/07/21,962701259
2016/07/22,970235135
2016/07/23,852100195
2016/07/24,859988048
2016/07/25,814304611
2016/07/26,951868947
2016/07/27,1069206484
2016/07/28,1098312820
2016/07/29,1027637446
2016/07/30,767003257
2016/07/31,726800554
2016/08/01,717304594
2016/08/02,1131187243
2016/08/03,1046432370
2016/08/04,1142846201
2016/08/05,1020662893
2016/08/06,799040654
2016/08/07,647860352
2016/08/08,623766904
2016/08/09,780301050
2016/08/10,871529365
2016/08/11,849195350
2016/08/12,827711888
2016/08/13,711436587
2016/08/14,630156228
2016/08/15,721090132
2016/08/16,905213893
2016/08/17,895479266
2016/08/18,930006726
2016/08/19,886778191
2016/08/20,903212050
2016/08/21,724809465
2016/08/22,811195171
2016/08/23,914012018
2016/08/24,1016422414
2016/08/25,1011458635
2016/08/26,998940563
2016/08/27,833473054
2016/08/28,674515424
2016/08/29,674204000
2016/08/30,714813966
2016/08/31,769650241
2016/09/01,765734492
2016/09/02,720247393
2016/09/03,666444831
2016/09/04,557673702
2016/09/05,664316435
2016/09/06,715874450
2016/09/07,744169927
2016/09/08,742156334
2016/09/09,790448773
2016/09/10,713832289
2016/09/11,646134152
2016/09/12,676770350
2016/09/13,745581362
2016/09/14,753955324
2016/09/15,690707266
2016/09/16,764430497
2016/09/17,650897866
2016/09/18,586104867
2016/09/19,604434307
2016/09/20,786263338
2016/09/21,816088402
2016/09/22,901537017
2016/09/23,879160301
2016/09/24,752888243
2016/09/25,731879275
2016/09/26,919534918
2016/09/27,866037688
2016/09/28,1053345866
2016/09/29,945428245
2016/09/30,1072179716
2016/10/01,891792844
2016/10/02,727712535
2016/10/03,802353738
2016/10/04,872414079
2016/10/05,974575820
2016/10/06,1044738261
2016/10/07,1089935365
2016/10/08,1140313035
2016/10/09,1316495183
2016/10/10,1344280261
2016/10/11,1400700220
2016/10/12,1413766777
2016/10/13,1082925090
2016/10/14,1037907004
2016/10/15,1440807665
2016/10/16,1491882922
2016/10/17,1250204537
2016/10/18,1206579388
2016/10/19,1127062477
2016/10/20,1234820303
2016/10/21,1529138162
2016/10/22,1163687649
2016/10/23,1051078216
2016/10/24,1553487059
2016/10/25,1817230700
2016/10/26,1606026045
2016/10/27,1791881804
2016/10/28,1345620757
2016/10/29,1074056106
2016/10/30,833460487
2016/10/31,933191619
2016/11/01,1034044464
2016/11/02,2156782996
2016/11/03,3574164879
2016/11/04,3999004852
2016/11/05,3992661287
2016/11/06,3714035546
2016/11/07,3265361876
2016/11/08,2650222961
2016/11/09,2061362733
2016/11/10,1478279215
2016/11/11,1051527089
2016/11/12,733786522
2016/11/13,634473985
2016/11/14,719539127
2016/11/15,899781147
2016/11/16,1071487852
2016/11/17,1045630607
2016/11/18,962459082
2016/11/19,812736325
2016/11/20,744529001
2016/11/21,838935308
2016/11/22,947489488
2016/11/23,1029147427
2016/11/24,1116816858
2016/11/25,1032734504
2016/11/26,855434002
2016/11/27,658795113
2016/11/28,722707959
2016/11/29,808543696
2016/11/30,860555365
2016/12/01,890729644
2016/12/02,1050767704
2016/12/03,907527236
2016/12/04,726248785
2016/12/05,871080355
2016/12/06,1006362503
2016/12/07,1034827285
2016/12/08,958447781
2016/12/09,937316161
2016/12/10,832006242
2016/12/11,718692785
2016/12/12,829072777
2016/12/13,929547718
2016/12/14,1039517834
2016/12/15,1214992600
2016/12/16,1271215176
2016/12/17,1067014684
2016/12/18,912705602
2016/12/19,928145794
2016/12/20,1045705650
2016/12/21,1539701887
2016/12/22,1581804836
2016/12/23,1679593359
2016/12/24,1308468058
2016/12/25,972859239
2016/12/26,906611951
2016/12/27,1040735450
2016/12/28,1197305722
2016/12/29,1266006829
2016/12/30,1388006282
2016/12/31,1185331289
2017/01/01,973962897
2017/01/02,1030457642
2017/01/03,1331101374
2017/01/04,1662343674
2017/01/05,2031712299
2017/01/06,1921251410
2017/01/07,1541560411
2017/01/08,1079229867
2017/01/09,1105806565
2017/01/10,1223306538
2017/01/11,2044491269
2017/01/12,2011172462
2017/01/13,1734178148
2017/01/14,1110078200
2017/01/15,858099554
2017/01/16,910822773
2017/01/17,1135882253
2017/01/18,1169318431
2017/01/19,1106361058
2017/01/20,1048984129
2017/01/21,924293785
2017/01/22,812814462
2017/01/23,880240444
2017/01/24,1050353902
2017/01/25,1165780634
2017/01/26,1057340891
2017/01/27,924555564
2017/01/28,756872930
2017/01/29,698091106
2017/01/30,784142896
2017/01/31,975541095
2017/02/01,1162040813
2017/02/02,1212485379
2017/02/03,1587151661
2017/02/04,1419106003
2017/02/05,1212462968
2017/02/06,1131009710
2017/02/07,1261864765
2017/02/08,1338274705
2017/02/09,1421138705
2017/02/10,1274880816
2017/02/11,1003280244
2017/02/12,743752906
2017/02/13,833725253
2017/02/14,1018709674
2017/02/15,1085160063
2017/02/16,1076331950
2017/02/17,1196963768
2017/02/18,1068763433
2017/02/19,1074655320
2017/02/20,1056434241
2017/02/21,1123809008
2017/02/22,1231078722
2017/02/23,1411872948
2017/02/24,1514665387
2017/02/25,1276692860
2017/02/26,1000625292
2017/02/27,1101473010
2017/02/28,1291400618
2017/03/01,1463353025
2017/03/02,1819852232
2017/03/03,1978963978
2017/03/04,1743110101
2017/03/05,1378509651
2017/03/06,1502851948
2017/03/07,1666953067
2017/03/08,1702654634
2017/03/09,1577409210
2017/03/10,1607999934
2017/03/11,1505446474
2017/03/12,1266801549
2017/03/13,1463710539
2017/03/14,1847264104
2017/03/15,1914269390
2017/03/16,2391768886
2017/03/17,2445017278
2017/03/18,2088039714
2017/03/19,1570411191
2017/03/20,1456576712
2017/03/21,1656420385
2017/03/22,1900149802
2017/03/23,1893634064
2017/03/24,2505908071
2017/03/25,2627222266
2017/03/26,1932856322
2017/03/27,1595546712
2017/03/28,1548329757
2017/03/29,1533933784
2017/03/30,1512964410
2017/03/31,1750108243
2017/04/01,1565727047
2017/04/02,1400112544
2017/04/03,1533785018
2017/04/04,1693644478
2017/04/05,1732882860
2017/04/06,1690739854
2017/04/07,1628950162
2017/04/08,1320553424
2017/04/09,1152106997
2017/04/10,1351899995
2017/04/11,1593112453
2017/04/12,1756631947
2017/04/13,1731373508
2017/04/14,1809610626
2017/04/15,1574380140
2017/04/16,1355599214
2017/04/17,1481522036
2017/04/18,1816302127
2017/04/19,1790689814
2017/04/20,1814011777
2017/04/21,1737158435
2017/04/22,1530117430
2017/04/23,1353786979
2017/04/24,1516090051
2017/04/25,2330787999
2017/04/26,2426611076
2017/04/27,2534400311
2017/04/28,2305576081
2017/04/29,2009795190
2017/04/30,1648930800
2017/05/01,1764530368
2017/05/02,2032578277
2017/05/03,2224750019
2017/05/04,2667427168
2017/05/05,2916719009
2017/05/06,2643365017
2017/05/07,2369896774
2017/05/08,2697695977
2017/05/09,3105242436
2017/05/10,3389529992
2017/05/11,3308395344
2017/05/12,3121526782
2017/05/13,2639318127
2017/05/14,2259971998
2017/05/15,2673444099
2017/05/16,2873152321
2017/05/17,3641004637
2017/05/18,3510304312
2017/05/19,3484533191
2017/05/20,3243665429
2017/05/21,2938424492
2017/05/22,3531324017
2017/05/23,4023315189
2017/05/24,4753447896
2017/05/25,5708637917
2017/05/26,5481932088
2017/05/27,4225828854
2017/05/28,3454960700
2017/05/29,3614239401
2017/05/30,4348469610
2017/05/31,5013504712
2017/06/01,5855514520
2017/06/02,5713109332
2017/06/03,5825379940
2017/06/04,5138590424
2017/06/05,5628827219
2017/06/06,5597782677
2017/06/07,5817495853
2017/06/08,5534359786
2017/06/09,5642147659
2017/06/10,5338083791
2017/06/11,5054459635
2017/06/12,5545810919
2017/06/13,6213725318
2017/06/14,6525362035
2017/06/15,6041979781
2017/06/16,5943976317
2017/06/17,4995482669
2017/06/18,4332399090
2017/06/19,4867552850
2017/06/20,5730811922
2017/06/21,6273160238
2017/06/22,5955383316
2017/06/23,5323029553
