Date,mining_profitability30std
2014/03/15,27.727
2014/03/16,26.765
2014/03/17,25.807
2014/03/18,23.169
2014/03/19,23.21
2014/03/20,22.285
2014/03/21,20.904
2014/03/22,21.589
2014/03/23,21.839
2014/03/24,20.619
2014/03/25,22.068
2014/03/26,22.097
2014/03/27,22.991
2014/03/28,23.653
2014/03/29,24.048
2014/03/30,26.396
2014/03/31,27.415
2014/04/01,29.026
2014/04/02,29.427
2014/04/03,29.801
2014/04/04,30.298
2014/04/05,30.115
2014/04/06,30.891
2014/04/07,31.615
2014/04/08,31.435
2014/04/09,31.885
2014/04/10,31.676
2014/04/11,30.006
2014/04/12,30.423
2014/04/13,30.714
2014/04/14,29.816
2014/04/15,28.134
2014/04/16,27.596
2014/04/17,26.669
2014/04/18,24.671
2014/04/19,23.042
2014/04/20,20.759
2014/04/21,19.991
2014/04/22,17.267
2014/04/23,15.1
2014/04/24,14.726
2014/04/25,13.113
2014/04/26,11.514
2014/04/27,11.139
2014/04/28,10.614
2014/04/29,10.577
2014/04/30,10.447
2014/05/01,10.014
2014/05/02,8.644
2014/05/03,8.892
2014/05/04,8.566
2014/05/05,9.124
2014/05/06,8.973
2014/05/07,9.478
2014/05/08,9.592
2014/05/09,9.503
2014/05/10,9.579
2014/05/11,9.883
2014/05/12,9.952
2014/05/13,10.298
2014/05/14,10.352
2014/05/15,10.126
2014/05/16,9.632
2014/05/17,9.068
2014/05/18,8.862
2014/05/19,8.81
2014/05/20,8.171
2014/05/21,7.907
2014/05/22,7.683
2014/05/23,7.326
2014/05/24,7.175
2014/05/25,5.99
2014/05/26,5.904
2014/05/27,5.319
2014/05/28,5.343
2014/05/29,4.641
2014/05/30,4.675
2014/05/31,4.136
2014/06/01,4.438
2014/06/02,4.904
2014/06/03,4.982
2014/06/04,4.987
2014/06/05,4.769
2014/06/06,4.637
2014/06/07,4.661
2014/06/08,4.734
2014/06/09,4.794
2014/06/10,4.642
2014/06/11,4.65
2014/06/12,4.466
2014/06/13,4.395
2014/06/14,4.462
2014/06/15,4.563
2014/06/16,4.465
2014/06/17,4.548
2014/06/18,5.076
2014/06/19,5.208
2014/06/20,5.413
2014/06/21,5.758
2014/06/22,6.184
2014/06/23,6.296
2014/06/24,6.499
2014/06/25,6.802
2014/06/26,7.108
2014/06/27,7.1
2014/06/28,7.257
2014/06/29,7.739
2014/06/30,8.063
2014/07/01,7.933
2014/07/02,7.493
2014/07/03,7.366
2014/07/04,7.04
2014/07/05,6.964
2014/07/06,7.059
2014/07/07,6.733
2014/07/08,6.807
2014/07/09,6.212
2014/07/10,5.97
2014/07/11,5.732
2014/07/12,5.175
2014/07/13,5.016
2014/07/14,4.952
2014/07/15,4.692
2014/07/16,4.582
2014/07/17,4.178
2014/07/18,4.179
2014/07/19,3.906
2014/07/20,3.807
2014/07/21,3.697
2014/07/22,3.76
2014/07/23,3.424
2014/07/24,3.321
2014/07/25,3.22
2014/07/26,3.44
2014/07/27,3.021
2014/07/28,2.751
2014/07/29,2.883
2014/07/30,2.943
2014/07/31,3.137
2014/08/01,3.152
2014/08/02,3.141
2014/08/03,3.071
2014/08/04,3.246
2014/08/05,3.262
2014/08/06,3.168
2014/08/07,3.195
2014/08/08,3.16
2014/08/09,3.15
2014/08/10,3.191
2014/08/11,3.126
2014/08/12,3.231
2014/08/13,3.523
2014/08/14,3.243
2014/08/15,3.494
2014/08/16,3.52
2014/08/17,3.451
2014/08/18,3.38
2014/08/19,3.745
2014/08/20,3.908
2014/08/21,4.113
2014/08/22,4.203
2014/08/23,4.302
2014/08/24,4.333
2014/08/25,4.494
2014/08/26,4.469
2014/08/27,4.432
2014/08/28,4.507
2014/08/29,4.471
2014/08/30,4.494
2014/08/31,4.46
2014/09/01,4.722
2014/09/02,4.827
2014/09/03,4.888
2014/09/04,4.906
2014/09/05,4.611
2014/09/06,4.439
2014/09/07,4.382
2014/09/08,4.148
2014/09/09,3.98
2014/09/10,3.649
2014/09/11,3.505
2014/09/12,3.54
2014/09/13,3.102
2014/09/14,3.117
2014/09/15,3.074
2014/09/16,2.817
2014/09/17,2.527
2014/09/18,2.599
2014/09/19,2.73
2014/09/20,2.76
2014/09/21,2.895
2014/09/22,2.866
2014/09/23,2.977
2014/09/24,2.942
2014/09/25,2.723
2014/09/26,2.806
2014/09/27,2.786
2014/09/28,2.804
2014/09/29,2.648
2014/09/30,2.549
2014/10/01,2.661
2014/10/02,2.724
2014/10/03,2.705
2014/10/04,2.776
2014/10/05,2.887
2014/10/06,2.804
2014/10/07,2.935
2014/10/08,2.949
2014/10/09,2.846
2014/10/10,2.715
2014/10/11,2.524
2014/10/12,2.472
2014/10/13,2.21
2014/10/14,2.165
2014/10/15,1.984
2014/10/16,1.803
2014/10/17,1.649
2014/10/18,1.555
2014/10/19,1.522
2014/10/20,1.404
2014/10/21,1.391
2014/10/22,1.273
2014/10/23,1.233
2014/10/24,1.067
2014/10/25,0.884
2014/10/26,0.965
2014/10/27,0.933
2014/10/28,0.973
2014/10/29,0.965
2014/10/30,0.932
2014/10/31,0.932
2014/11/01,0.981
2014/11/02,1.018
2014/11/03,1.019
2014/11/04,1.03
2014/11/05,1.146
2014/11/06,1.093
2014/11/07,1.132
2014/11/08,1.112
2014/11/09,1.117
2014/11/10,1.139
2014/11/11,1.158
2014/11/12,1.143
2014/11/13,1.163
2014/11/14,1.121
2014/11/15,1.105
2014/11/16,1.084
2014/11/17,1.036
2014/11/18,1.033
2014/11/19,1.008
2014/11/20,0.886
2014/11/21,0.883
2014/11/22,0.865
2014/11/23,0.871
2014/11/24,0.862
2014/11/25,0.853
2014/11/26,0.792
2014/11/27,0.792
2014/11/28,0.768
2014/11/29,0.775
2014/11/30,0.77
2014/12/01,0.786
2014/12/02,0.795
2014/12/03,0.791
2014/12/04,0.791
2014/12/05,0.692
2014/12/06,0.708
2014/12/07,0.692
2014/12/08,0.722
2014/12/09,0.73
2014/12/10,0.774
2014/12/11,0.756
2014/12/12,0.744
2014/12/13,0.654
2014/12/14,0.636
2014/12/15,0.653
2014/12/16,0.636
2014/12/17,0.68
2014/12/18,0.711
2014/12/19,0.712
2014/12/20,0.745
2014/12/21,0.767
2014/12/22,0.793
2014/12/23,0.817
2014/12/24,0.815
2014/12/25,0.84
2014/12/26,0.837
2014/12/27,0.851
2014/12/28,0.85
2014/12/29,0.837
2014/12/30,0.832
2014/12/31,0.859
2015/01/01,0.804
2015/01/02,0.81
2015/01/03,0.795
2015/01/04,0.785
2015/01/05,0.862
2015/01/06,0.883
2015/01/07,0.813
2015/01/08,0.804
2015/01/09,0.849
2015/01/10,0.806
2015/01/11,0.814
2015/01/12,0.854
2015/01/13,0.912
2015/01/14,1.055
2015/01/15,1.113
2015/01/16,1.226
2015/01/17,1.311
2015/01/18,1.341
2015/01/19,1.414
2015/01/20,1.466
2015/01/21,1.347
2015/01/22,1.375
2015/01/23,1.356
2015/01/24,1.341
2015/01/25,1.287
2015/01/26,1.261
2015/01/27,1.189
2015/01/28,1.153
2015/01/29,1.103
2015/01/30,1.089
2015/01/31,1.019
2015/02/01,0.972
2015/02/02,0.928
2015/02/03,0.9
2015/02/04,0.893
2015/02/05,0.864
2015/02/06,0.85
2015/02/07,0.769
2015/02/08,0.751
2015/02/09,0.689
2015/02/10,0.63
2015/02/11,0.619
2015/02/12,0.649
2015/02/13,0.641
2015/02/14,0.642
2015/02/15,0.624
2015/02/16,0.609
2015/02/17,0.603
2015/02/18,0.577
2015/02/19,0.553
2015/02/20,0.553
2015/02/21,0.533
2015/02/22,0.527
2015/02/23,0.537
2015/02/24,0.546
2015/02/25,0.512
2015/02/26,0.472
2015/02/27,0.424
2015/02/28,0.421
2015/03/01,0.419
2015/03/02,0.418
2015/03/03,0.417
2015/03/04,0.406
2015/03/05,0.415
2015/03/06,0.421
2015/03/07,0.423
2015/03/08,0.44
2015/03/09,0.443
2015/03/10,0.492
2015/03/11,0.496
2015/03/12,0.471
2015/03/13,0.497
2015/03/14,0.424
2015/03/15,0.436
2015/03/16,0.442
2015/03/17,0.442
2015/03/18,0.453
2015/03/19,0.456
2015/03/20,0.457
2015/03/21,0.45
2015/03/22,0.444
2015/03/23,0.443
2015/03/24,0.443
2015/03/25,0.431
2015/03/26,0.418
2015/03/27,0.42
2015/03/28,0.412
2015/03/29,0.41
2015/03/30,0.412
2015/03/31,0.407
2015/04/01,0.421
2015/04/02,0.423
2015/04/03,0.436
2015/04/04,0.435
2015/04/05,0.439
2015/04/06,0.47
2015/04/07,0.462
2015/04/08,0.481
2015/04/09,0.454
2015/04/10,0.45
2015/04/11,0.473
2015/04/12,0.468
2015/04/13,0.466
2015/04/14,0.484
2015/04/15,0.503
2015/04/16,0.504
2015/04/17,0.479
2015/04/18,0.482
2015/04/19,0.487
2015/04/20,0.467
2015/04/21,0.458
2015/04/22,0.448
2015/04/23,0.433
2015/04/24,0.433
2015/04/25,0.439
2015/04/26,0.442
2015/04/27,0.444
2015/04/28,0.436
2015/04/29,0.44
2015/04/30,0.433
2015/05/01,0.436
2015/05/02,0.384
2015/05/03,0.382
2015/05/04,0.362
2015/05/05,0.369
2015/05/06,0.378
2015/05/07,0.363
2015/05/08,0.369
2015/05/09,0.37
2015/05/10,0.357
2015/05/11,0.379
2015/05/12,0.371
2015/05/13,0.362
2015/05/14,0.344
2015/05/15,0.322
2015/05/16,0.321
2015/05/17,0.319
2015/05/18,0.319
2015/05/19,0.326
2015/05/20,0.327
2015/05/21,0.317
2015/05/22,0.317
2015/05/23,0.34
2015/05/24,0.373
2015/05/25,0.366
2015/05/26,0.353
2015/05/27,0.35
2015/05/28,0.351
2015/05/29,0.338
2015/05/30,0.338
2015/05/31,0.336
2015/06/01,0.352
2015/06/02,0.354
2015/06/03,0.359
2015/06/04,0.351
2015/06/05,0.351
2015/06/06,0.355
2015/06/07,0.371
2015/06/08,0.373
2015/06/09,0.374
2015/06/10,0.357
2015/06/11,0.387
2015/06/12,0.378
2015/06/13,0.381
2015/06/14,0.385
2015/06/15,0.386
2015/06/16,0.381
2015/06/17,0.442
2015/06/18,0.437
2015/06/19,0.435
2015/06/20,0.436
2015/06/21,0.436
2015/06/22,0.43
2015/06/23,0.397
2015/06/24,0.396
2015/06/25,0.392
2015/06/26,0.392
2015/06/27,0.393
2015/06/28,0.394
2015/06/29,0.4
2015/06/30,0.41
2015/07/01,0.399
2015/07/02,0.433
2015/07/03,0.429
2015/07/04,0.432
2015/07/05,0.424
2015/07/06,0.47
2015/07/07,0.449
2015/07/08,0.475
2015/07/09,0.47
2015/07/10,0.513
2015/07/11,0.482
2015/07/12,0.495
2015/07/13,0.53
2015/07/14,0.516
2015/07/15,0.521
2015/07/16,0.495
2015/07/17,0.482
2015/07/18,0.479
2015/07/19,0.466
2015/07/20,0.455
2015/07/21,0.447
2015/07/22,0.458
2015/07/23,0.448
2015/07/24,0.458
2015/07/25,0.447
2015/07/26,0.434
2015/07/27,0.41
2015/07/28,0.406
2015/07/29,0.416
2015/07/30,0.419
2015/07/31,0.405
2015/08/01,0.406
2015/08/02,0.407
2015/08/03,0.407
2015/08/04,0.417
2015/08/05,0.407
2015/08/06,0.393
2015/08/07,0.4
2015/08/08,0.388
2015/08/09,0.382
2015/08/10,0.383
2015/08/11,0.403
2015/08/12,0.402
2015/08/13,0.402
2015/08/14,0.395
2015/08/15,0.398
2015/08/16,0.405
2015/08/17,0.405
2015/08/18,0.421
2015/08/19,0.438
2015/08/20,0.473
2015/08/21,0.46
2015/08/22,0.496
2015/08/23,0.517
2015/08/24,0.539
2015/08/25,0.595
2015/08/26,0.59
2015/08/27,0.625
2015/08/28,0.592
2015/08/29,0.603
2015/08/30,0.581
2015/08/31,0.585
2015/09/01,0.582
2015/09/02,0.548
2015/09/03,0.558
2015/09/04,0.511
2015/09/05,0.502
2015/09/06,0.503
2015/09/07,0.453
2015/09/08,0.45
2015/09/09,0.421
2015/09/10,0.417
2015/09/11,0.421
2015/09/12,0.397
2015/09/13,0.38
2015/09/14,0.365
2015/09/15,0.351
2015/09/16,0.312
2015/09/17,0.299
2015/09/18,0.295
2015/09/19,0.313
2015/09/20,0.28
2015/09/21,0.284
2015/09/22,0.283
2015/09/23,0.283
2015/09/24,0.274
2015/09/25,0.258
2015/09/26,0.265
2015/09/27,0.254
2015/09/28,0.254
2015/09/29,0.255
2015/09/30,0.265
2015/10/01,0.257
2015/10/02,0.254
2015/10/03,0.255
2015/10/04,0.255
2015/10/05,0.254
2015/10/06,0.256
2015/10/07,0.233
2015/10/08,0.233
2015/10/09,0.222
2015/10/10,0.255
2015/10/11,0.259
2015/10/12,0.259
2015/10/13,0.243
2015/10/14,0.246
2015/10/15,0.254
2015/10/16,0.246
2015/10/17,0.252
2015/10/18,0.271
2015/10/19,0.27
2015/10/20,0.27
2015/10/21,0.29
2015/10/22,0.291
2015/10/23,0.308
2015/10/24,0.312
2015/10/25,0.335
2015/10/26,0.356
2015/10/27,0.358
2015/10/28,0.375
2015/10/29,0.43
2015/10/30,0.474
2015/10/31,0.47
2015/11/01,0.489
2015/11/02,0.515
2015/11/03,0.581
2015/11/04,0.773
2015/11/05,0.82
2015/11/06,0.837
2015/11/07,0.861
2015/11/08,0.848
2015/11/09,0.895
2015/11/10,0.869
2015/11/11,0.848
2015/11/12,0.826
2015/11/13,0.81
2015/11/14,0.802
2015/11/15,0.769
2015/11/16,0.756
2015/11/17,0.759
2015/11/18,0.751
2015/11/19,0.726
2015/11/20,0.717
2015/11/21,0.689
2015/11/22,0.686
2015/11/23,0.679
2015/11/24,0.689
2015/11/25,0.716
2015/11/26,0.699
2015/11/27,0.725
2015/11/28,0.725
2015/11/29,0.73
2015/11/30,0.724
2015/12/01,0.734
2015/12/02,0.735
2015/12/03,0.728
2015/12/04,0.604
2015/12/05,0.569
2015/12/06,0.547
2015/12/07,0.517
2015/12/08,0.507
2015/12/09,0.426
2015/12/10,0.459
2015/12/11,0.464
2015/12/12,0.473
2015/12/13,0.473
2015/12/14,0.533
2015/12/15,0.537
2015/12/16,0.539
2015/12/17,0.537
2015/12/18,0.544
2015/12/19,0.534
2015/12/20,0.536
2015/12/21,0.553
2015/12/22,0.55
2015/12/23,0.554
2015/12/24,0.557
2015/12/25,0.539
2015/12/26,0.551
2015/12/27,0.525
2015/12/28,0.573
2015/12/29,0.575
2015/12/30,0.57
2015/12/31,0.594
2016/01/01,0.621
2016/01/02,0.626
2016/01/03,0.652
2016/01/04,0.642
2016/01/05,0.664
2016/01/06,0.68
2016/01/07,0.673
2016/01/08,0.673
2016/01/09,0.64
2016/01/10,0.641
2016/01/11,0.633
2016/01/12,0.635
2016/01/13,0.58
2016/01/14,0.568
2016/01/15,0.58
2016/01/16,0.559
2016/01/17,0.496
2016/01/18,0.513
2016/01/19,0.545
2016/01/20,0.556
2016/01/21,0.541
2016/01/22,0.535
2016/01/23,0.541
2016/01/24,0.457
2016/01/25,0.471
2016/01/26,0.458
2016/01/27,0.472
2016/01/28,0.469
2016/01/29,0.459
2016/01/30,0.463
2016/01/31,0.471
2016/02/01,0.48
2016/02/02,0.479
2016/02/03,0.456
2016/02/04,0.472
2016/02/05,0.465
2016/02/06,0.444
2016/02/07,0.434
2016/02/08,0.467
2016/02/09,0.426
2016/02/10,0.424
2016/02/11,0.389
2016/02/12,0.406
2016/02/13,0.403
2016/02/14,0.405
2016/02/15,0.409
2016/02/16,0.406
2016/02/17,0.404
2016/02/18,0.404
2016/02/19,0.404
2016/02/20,0.388
2016/02/21,0.363
2016/02/22,0.35
2016/02/23,0.336
2016/02/24,0.344
2016/02/25,0.334
2016/02/26,0.337
2016/02/27,0.333
2016/02/28,0.334
2016/02/29,0.318
2016/03/01,0.309
2016/03/02,0.309
2016/03/03,0.288
2016/03/04,0.277
2016/03/05,0.281
2016/03/06,0.242
2016/03/07,0.214
2016/03/08,0.224
2016/03/09,0.214
2016/03/10,0.213
2016/03/11,0.21
2016/03/12,0.207
2016/03/13,0.206
2016/03/14,0.208
2016/03/15,0.207
2016/03/16,0.209
2016/03/17,0.209
2016/03/18,0.188
2016/03/19,0.179
2016/03/20,0.18
2016/03/21,0.18
2016/03/22,0.179
2016/03/23,0.179
2016/03/24,0.181
2016/03/25,0.178
2016/03/26,0.164
2016/03/27,0.164
2016/03/28,0.168
2016/03/29,0.169
2016/03/30,0.173
2016/03/31,0.169
2016/04/01,0.168
2016/04/02,0.175
2016/04/03,0.174
2016/04/04,0.173
2016/04/05,0.173
2016/04/06,0.166
2016/04/07,0.143
2016/04/08,0.141
2016/04/09,0.142
2016/04/10,0.142
2016/04/11,0.142
2016/04/12,0.143
2016/04/13,0.134
2016/04/14,0.13
2016/04/15,0.144
2016/04/16,0.146
2016/04/17,0.145
2016/04/18,0.152
2016/04/19,0.152
2016/04/20,0.157
2016/04/21,0.16
2016/04/22,0.16
2016/04/23,0.16
2016/04/24,0.161
2016/04/25,0.16
2016/04/26,0.183
2016/04/27,0.164
2016/04/28,0.164
2016/04/29,0.168
2016/04/30,0.166
2016/05/01,0.157
2016/05/02,0.153
2016/05/03,0.153
2016/05/04,0.153
2016/05/05,0.153
2016/05/06,0.152
2016/05/07,0.151
2016/05/08,0.154
2016/05/09,0.152
2016/05/10,0.152
2016/05/11,0.165
2016/05/12,0.166
2016/05/13,0.165
2016/05/14,0.167
2016/05/15,0.163
2016/05/16,0.162
2016/05/17,0.168
2016/05/18,0.163
2016/05/19,0.175
2016/05/20,0.171
2016/05/21,0.17
2016/05/22,0.17
2016/05/23,0.176
2016/05/24,0.183
2016/05/25,0.184
2016/05/26,0.157
2016/05/27,0.157
2016/05/28,0.156
2016/05/29,0.148
2016/05/30,0.171
2016/05/31,0.169
2016/06/01,0.202
2016/06/02,0.202
2016/06/03,0.212
2016/06/04,0.213
2016/06/05,0.276
2016/06/06,0.289
2016/06/07,0.291
2016/06/08,0.3
2016/06/09,0.318
2016/06/10,0.316
2016/06/11,0.327
2016/06/12,0.342
2016/06/13,0.396
2016/06/14,0.396
2016/06/15,0.448
2016/06/16,0.471
2016/06/17,0.508
2016/06/18,0.551
2016/06/19,0.568
2016/06/20,0.575
2016/06/21,0.569
2016/06/22,0.549
2016/06/23,0.527
2016/06/24,0.508
2016/06/25,0.487
2016/06/26,0.476
2016/06/27,0.452
2016/06/28,0.44
2016/06/29,0.437
2016/06/30,0.412
2016/07/01,0.412
2016/07/02,0.393
2016/07/03,0.386
2016/07/04,0.362
2016/07/05,0.362
2016/07/06,0.36
2016/07/07,0.353
2016/07/08,0.347
2016/07/09,0.366
2016/07/10,0.477
2016/07/11,0.569
2016/07/12,0.641
2016/07/13,0.697
2016/07/14,0.74
2016/07/15,0.762
2016/07/16,0.784
2016/07/17,0.796
2016/07/18,0.778
2016/07/19,0.776
2016/07/20,0.767
2016/07/21,0.774
2016/07/22,0.789
2016/07/23,0.797
2016/07/24,0.8
2016/07/25,0.781
2016/07/26,0.78
2016/07/27,0.773
2016/07/28,0.758
2016/07/29,0.739
2016/07/30,0.724
2016/07/31,0.701
2016/08/01,0.652
2016/08/02,0.607
2016/08/03,0.557
2016/08/04,0.478
2016/08/05,0.418
2016/08/06,0.35
2016/08/07,0.21
2016/08/08,0.083
2016/08/09,0.096
2016/08/10,0.096
2016/08/11,0.098
2016/08/12,0.098
2016/08/13,0.095
2016/08/14,0.094
2016/08/15,0.103
2016/08/16,0.107
2016/08/17,0.111
2016/08/18,0.111
2016/08/19,0.107
2016/08/20,0.111
2016/08/21,0.112
2016/08/22,0.111
2016/08/23,0.115
2016/08/24,0.114
2016/08/25,0.121
2016/08/26,0.119
2016/08/27,0.113
2016/08/28,0.11
2016/08/29,0.115
2016/08/30,0.103
2016/08/31,0.103
2016/09/01,0.104
2016/09/02,0.104
2016/09/03,0.107
2016/09/04,0.114
2016/09/05,0.118
2016/09/06,0.117
2016/09/07,0.114
2016/09/08,0.112
2016/09/09,0.107
2016/09/10,0.098
2016/09/11,0.098
2016/09/12,0.098
2016/09/13,0.097
2016/09/14,0.097
2016/09/15,0.097
2016/09/16,0.099
2016/09/17,0.098
2016/09/18,0.098
2016/09/19,0.098
2016/09/20,0.098
2016/09/21,0.1
2016/09/22,0.106
2016/09/23,0.106
2016/09/24,0.11
2016/09/25,0.113
2016/09/26,0.117
2016/09/27,0.117
2016/09/28,0.12
2016/09/29,0.119
2016/09/30,0.117
2016/10/01,0.119
2016/10/02,0.124
2016/10/03,0.123
2016/10/04,0.114
2016/10/05,0.111
2016/10/06,0.112
2016/10/07,0.112
2016/10/08,0.112
2016/10/09,0.113
2016/10/10,0.12
2016/10/11,0.116
2016/10/12,0.116
2016/10/13,0.113
2016/10/14,0.113
2016/10/15,0.113
2016/10/16,0.113
2016/10/17,0.11
2016/10/18,0.11
2016/10/19,0.117
2016/10/20,0.117
2016/10/21,0.114
2016/10/22,0.116
2016/10/23,0.116
2016/10/24,0.099
2016/10/25,0.099
2016/10/26,0.101
2016/10/27,0.111
2016/10/28,0.11
2016/10/29,0.112
2016/10/30,0.12
2016/10/31,0.12
2016/11/01,0.12
2016/11/02,0.123
2016/11/03,0.128
2016/11/04,0.128
2016/11/05,0.136
2016/11/06,0.136
2016/11/07,0.137
2016/11/08,0.138
2016/11/09,0.128
2016/11/10,0.13
2016/11/11,0.13
2016/11/12,0.128
2016/11/13,0.127
2016/11/14,0.129
2016/11/15,0.125
2016/11/16,0.122
2016/11/17,0.122
2016/11/18,0.105
2016/11/19,0.105
2016/11/20,0.108
2016/11/21,0.093
2016/11/22,0.093
2016/11/23,0.09
2016/11/24,0.089
2016/11/25,0.091
2016/11/26,0.088
2016/11/27,0.092
2016/11/28,0.092
2016/11/29,0.091
2016/11/30,0.088
2016/12/01,0.089
2016/12/02,0.087
2016/12/03,0.087
2016/12/04,0.088
2016/12/05,0.082
2016/12/06,0.082
2016/12/07,0.083
2016/12/08,0.082
2016/12/09,0.081
2016/12/10,0.079
2016/12/11,0.087
2016/12/12,0.088
2016/12/13,0.086
2016/12/14,0.085
2016/12/15,0.087
2016/12/16,0.086
2016/12/17,0.087
2016/12/18,0.094
2016/12/19,0.093
2016/12/20,0.093
2016/12/21,0.093
2016/12/22,0.093
2016/12/23,0.096
2016/12/24,0.093
2016/12/25,0.097
2016/12/26,0.097
2016/12/27,0.105
2016/12/28,0.11
2016/12/29,0.113
2016/12/30,0.116
2016/12/31,0.115
2017/01/01,0.119
2017/01/02,0.14
2017/01/03,0.14
2017/01/04,0.157
2017/01/05,0.157
2017/01/06,0.162
2017/01/07,0.161
2017/01/08,0.162
2017/01/09,0.167
2017/01/10,0.169
2017/01/11,0.172
2017/01/12,0.176
2017/01/13,0.186
2017/01/14,0.183
2017/01/15,0.186
2017/01/16,0.19
2017/01/17,0.184
2017/01/18,0.187
2017/01/19,0.185
2017/01/20,0.185
2017/01/21,0.186
2017/01/22,0.187
2017/01/23,0.202
2017/01/24,0.202
2017/01/25,0.206
2017/01/26,0.207
2017/01/27,0.207
2017/01/28,0.21
2017/01/29,0.208
2017/01/30,0.213
2017/01/31,0.21
2017/02/01,0.192
2017/02/02,0.188
2017/02/03,0.167
2017/02/04,0.163
2017/02/05,0.149
2017/02/06,0.152
2017/02/07,0.142
2017/02/08,0.142
2017/02/09,0.124
2017/02/10,0.125
2017/02/11,0.126
2017/02/12,0.121
2017/02/13,0.12
2017/02/14,0.12
2017/02/15,0.121
2017/02/16,0.121
2017/02/17,0.121
2017/02/18,0.114
2017/02/19,0.111
2017/02/20,0.112
2017/02/21,0.111
2017/02/22,0.103
2017/02/23,0.114
2017/02/24,0.119
2017/02/25,0.12
2017/02/26,0.122
2017/02/27,0.119
2017/02/28,0.126
2017/03/01,0.123
2017/03/02,0.131
2017/03/03,0.144
2017/03/04,0.139
2017/03/05,0.143
2017/03/06,0.144
2017/03/07,0.149
2017/03/08,0.143
2017/03/09,0.141
2017/03/10,0.141
2017/03/11,0.141
2017/03/12,0.135
2017/03/13,0.129
2017/03/14,0.13
2017/03/15,0.128
2017/03/16,0.124
2017/03/17,0.12
2017/03/18,0.129
2017/03/19,0.131
2017/03/20,0.139
2017/03/21,0.133
2017/03/22,0.134
2017/03/23,0.138
2017/03/24,0.143
2017/03/25,0.168
2017/03/26,0.17
2017/03/27,0.184
2017/03/28,0.184
2017/03/29,0.187
2017/03/30,0.186
2017/03/31,0.191
2017/04/01,0.188
2017/04/02,0.176
2017/04/03,0.176
2017/04/04,0.172
2017/04/05,0.167
2017/04/06,0.157
2017/04/07,0.158
2017/04/08,0.157
2017/04/09,0.152
2017/04/10,0.149
2017/04/11,0.149
2017/04/12,0.147
2017/04/13,0.134
2017/04/14,0.131
2017/04/15,0.116
2017/04/16,0.116
2017/04/17,0.115
2017/04/18,0.118
2017/04/19,0.116
2017/04/20,0.116
2017/04/21,0.121
2017/04/22,0.121
2017/04/23,0.122
2017/04/24,0.108
2017/04/25,0.124
2017/04/26,0.115
2017/04/27,0.118
2017/04/28,0.118
2017/04/29,0.126
2017/04/30,0.119
2017/05/01,0.119
2017/05/02,0.129
2017/05/03,0.13
2017/05/04,0.155
2017/05/05,0.156
2017/05/06,0.171
2017/05/07,0.18
2017/05/08,0.19
2017/05/09,0.198
2017/05/10,0.207
2017/05/11,0.21
2017/05/12,0.229
2017/05/13,0.228
2017/05/14,0.235
2017/05/15,0.234
2017/05/16,0.227
2017/05/17,0.245
2017/05/18,0.248
2017/05/19,0.273
2017/05/20,0.277
2017/05/21,0.284
2017/05/22,0.297
2017/05/23,0.313
2017/05/24,0.315
2017/05/25,0.35
2017/05/26,0.356
2017/05/27,0.357
2017/05/28,0.347
2017/05/29,0.347
2017/05/30,0.342
2017/05/31,0.33
2017/06/01,0.338
2017/06/02,0.324
2017/06/03,0.349
2017/06/04,0.332
2017/06/05,0.327
2017/06/06,0.319
2017/06/07,0.341
2017/06/08,0.332
2017/06/09,0.326
2017/06/10,0.308
2017/06/11,0.31
2017/06/12,0.295
2017/06/13,0.284
2017/06/14,0.261
2017/06/15,0.221
2017/06/16,0.224
2017/06/17,0.206
2017/06/18,0.211
2017/06/19,0.204
2017/06/20,0.204
2017/06/21,0.205
2017/06/22,0.205
2017/06/23,0.207
2017/06/24,0.203
2017/06/25,0.23
2017/06/26,0.23
2017/06/27,0.236
2017/06/28,0.236
2017/06/29,0.25
2017/06/30,0.25
2017/07/01,0.255
2017/07/02,0.263
2017/07/03,0.253
2017/07/04,0.256
2017/07/05,0.264
2017/07/06,0.267
2017/07/07,0.235
2017/07/08,0.231
2017/07/09,0.24
2017/07/10,0.234
2017/07/11,0.231
2017/07/12,0.23
2017/07/13,0.224
2017/07/14,0.236
2017/07/15,0.247
2017/07/16,0.271
2017/07/17,0.292
2017/07/18,0.296
2017/07/19,0.303
2017/07/20,0.306
2017/07/21,0.288
2017/07/22,0.272
2017/07/23,0.264
2017/07/24,0.257
2017/07/25,0.259
2017/07/26,0.244
2017/07/27,0.245
2017/07/28,0.229
2017/07/29,0.23
2017/07/30,0.202
2017/07/31,0.2
2017/08/01,0.198
2017/08/02,0.196
2017/08/03,0.191
2017/08/04,0.192
2017/08/05,0.189
2017/08/06,0.173
2017/08/07,0.172
2017/08/08,0.185
2017/08/09,0.169
2017/08/10,0.178
2017/08/11,0.193
2017/08/12,0.218
2017/08/13,0.243
2017/08/14,0.266
2017/08/15,0.308
2017/08/16,0.322
2017/08/17,0.38
2017/08/18,0.381
2017/08/19,0.384
2017/08/20,0.385
2017/08/21,0.396
2017/08/22,0.399
2017/08/23,0.484
2017/08/24,0.476
2017/08/25,0.505
2017/08/26,0.54
2017/08/27,0.56
2017/08/28,0.549
2017/08/29,0.573
2017/08/30,0.574
2017/08/31,0.568
2017/09/01,0.562
2017/09/02,0.535
2017/09/03,0.523
2017/09/04,0.502
2017/09/05,0.479
