Date,mining_profitability3std
2014/02/12,11.548
2014/02/13,19.413
2014/02/14,21.132
2014/02/15,5.733
2014/02/16,8.678
2014/02/17,26.303
2014/02/18,24.72
2014/02/19,14.211
2014/02/20,10.222
2014/02/21,20.342
2014/02/22,19.303
2014/02/23,19.244
2014/02/24,9.717
2014/02/25,21.322
2014/02/26,24.06
2014/02/27,23.009
2014/02/28,14.368
2014/03/01,21.781
2014/03/02,12.927
2014/03/03,12.962
2014/03/04,18.076
2014/03/05,8.688
2014/03/06,8.915
2014/03/07,12.725
2014/03/08,14.728
2014/03/09,7.619
2014/03/10,11.789
2014/03/11,12.436
2014/03/12,13.308
2014/03/13,17.673
2014/03/14,19.499
2014/03/15,7.231
2014/03/16,9.565
2014/03/17,11.024
2014/03/18,11.386
2014/03/19,8.745
2014/03/20,6.482
2014/03/21,4.333
2014/03/22,10.399
2014/03/23,9.891
2014/03/24,8.154
2014/03/25,15.755
2014/03/26,10.326
2014/03/27,5.332
2014/03/28,10.366
2014/03/29,9.209
2014/03/30,8.192
2014/03/31,9.091
2014/04/01,7.689
2014/04/02,6.48
2014/04/03,8.791
2014/04/04,9.119
2014/04/05,6.309
2014/04/06,6.239
2014/04/07,1.691
2014/04/08,3.096
2014/04/09,3.131
2014/04/10,5.535
2014/04/11,5.703
2014/04/12,4
2014/04/13,2.37
2014/04/14,3.457
2014/04/15,3.97
2014/04/16,1.865
2014/04/17,1.75
2014/04/18,4.39
2014/04/19,5.38
2014/04/20,3.428
2014/04/21,3.946
2014/04/22,4.372
2014/04/23,1.052
2014/04/24,1.644
2014/04/25,4.764
2014/04/26,6.904
2014/04/27,6.733
2014/04/28,5.124
2014/04/29,5.761
2014/04/30,8.615
2014/05/01,9.48
2014/05/02,8.135
2014/05/03,6.979
2014/05/04,1.606
2014/05/05,2.191
2014/05/06,5.823
2014/05/07,7.051
2014/05/08,6.421
2014/05/09,4.009
2014/05/10,0.746
2014/05/11,4.183
2014/05/12,4.112
2014/05/13,3.565
2014/05/14,3.62
2014/05/15,1.795
2014/05/16,1.76
2014/05/17,1.804
2014/05/18,1.934
2014/05/19,1.801
2014/05/20,1.201
2014/05/21,2.984
2014/05/22,2.603
2014/05/23,1.466
2014/05/24,3.749
2014/05/25,3.718
2014/05/26,2.292
2014/05/27,1.862
2014/05/28,2.469
2014/05/29,2.759
2014/05/30,3.674
2014/05/31,3.703
2014/06/01,2.028
2014/06/02,3.347
2014/06/03,2.709
2014/06/04,2.993
2014/06/05,0.423
2014/06/06,3.511
2014/06/07,3.095
2014/06/08,3.468
2014/06/09,4.311
2014/06/10,4.042
2014/06/11,2.814
2014/06/12,1.077
2014/06/13,2.629
2014/06/14,2.964
2014/06/15,0.362
2014/06/16,0.535
2014/06/17,0.526
2014/06/18,4.027
2014/06/19,3.458
2014/06/20,2.566
2014/06/21,1.771
2014/06/22,2.595
2014/06/23,2.567
2014/06/24,2.577
2014/06/25,1.946
2014/06/26,1.169
2014/06/27,2.449
2014/06/28,2.242
2014/06/29,5.64
2014/06/30,4.335
2014/07/01,2.052
2014/07/02,1.267
2014/07/03,0.176
2014/07/04,1.467
2014/07/05,2.697
2014/07/06,2.795
2014/07/07,1.439
2014/07/08,0.874
2014/07/09,0.815
2014/07/10,1.012
2014/07/11,1.018
2014/07/12,0.778
2014/07/13,0.435
2014/07/14,1.989
2014/07/15,2.891
2014/07/16,3.824
2014/07/17,3.94
2014/07/18,3.281
2014/07/19,1.087
2014/07/20,2.053
2014/07/21,2.079
2014/07/22,1.951
2014/07/23,1.387
2014/07/24,1.396
2014/07/25,1.604
2014/07/26,3.059
2014/07/27,3.085
2014/07/28,1.74
2014/07/29,1.128
2014/07/30,1.165
2014/07/31,1.451
2014/08/01,1.559
2014/08/02,1.389
2014/08/03,1.331
2014/08/04,1.413
2014/08/05,1.164
2014/08/06,2.478
2014/08/07,1.83
2014/08/08,2.072
2014/08/09,0.759
2014/08/10,1.153
2014/08/11,1.144
2014/08/12,1.509
2014/08/13,2.313
2014/08/14,2.029
2014/08/15,2.332
2014/08/16,2.621
2014/08/17,1.218
2014/08/18,1.352
2014/08/19,2.453
2014/08/20,2.622
2014/08/21,0.343
2014/08/22,0.401
2014/08/23,0.624
2014/08/24,1.101
2014/08/25,1.123
2014/08/26,1.84
2014/08/27,1.116
2014/08/28,1.169
2014/08/29,0.361
2014/08/30,0.612
2014/08/31,0.808
2014/09/01,3.274
2014/09/02,2.356
2014/09/03,1.718
2014/09/04,0.895
2014/09/05,0.91
2014/09/06,1.504
2014/09/07,1.616
2014/09/08,1.808
2014/09/09,0.761
2014/09/10,0.95
2014/09/11,0.518
2014/09/12,1.41
2014/09/13,1.421
2014/09/14,1.506
2014/09/15,1.447
2014/09/16,0.79
2014/09/17,0.437
2014/09/18,0.77
2014/09/19,0.887
2014/09/20,0.473
2014/09/21,0.717
2014/09/22,0.774
2014/09/23,0.686
2014/09/24,0.705
2014/09/25,0.683
2014/09/26,1.838
2014/09/27,1.524
2014/09/28,0.753
2014/09/29,0.607
2014/09/30,0.603
2014/10/01,0.464
2014/10/02,0.631
2014/10/03,0.268
2014/10/04,0.306
2014/10/05,0.872
2014/10/06,0.639
2014/10/07,0.445
2014/10/08,0.841
2014/10/09,1.405
2014/10/10,0.621
2014/10/11,0.868
2014/10/12,0.495
2014/10/13,0.714
2014/10/14,0.255
2014/10/15,0.376
2014/10/16,0.378
2014/10/17,0.287
2014/10/18,0.236
2014/10/19,0.556
2014/10/20,0.555
2014/10/21,0.872
2014/10/22,0.73
2014/10/23,0.835
2014/10/24,0.28
2014/10/25,0.223
2014/10/26,0.716
2014/10/27,1.079
2014/10/28,1.127
2014/10/29,0.855
2014/10/30,0.56
2014/10/31,0.3
2014/11/01,0.53
2014/11/02,0.588
2014/11/03,0.601
2014/11/04,0.577
2014/11/05,1.07
2014/11/06,1.037
2014/11/07,1.029
2014/11/08,0.512
2014/11/09,0.318
2014/11/10,0.245
2014/11/11,0.329
2014/11/12,1.007
2014/11/13,1.204
2014/11/14,0.452
2014/11/15,0.843
2014/11/16,0.42
2014/11/17,0.33
2014/11/18,0.15
2014/11/19,0.253
2014/11/20,0.315
2014/11/21,0.33
2014/11/22,0.326
2014/11/23,0.318
2014/11/24,0.354
2014/11/25,0.379
2014/11/26,0.327
2014/11/27,0.35
2014/11/28,0.225
2014/11/29,0.39
2014/11/30,0.389
2014/12/01,0.759
2014/12/02,0.871
2014/12/03,0.872
2014/12/04,0.556
2014/12/05,0.403
2014/12/06,0.618
2014/12/07,0.528
2014/12/08,0.893
2014/12/09,0.799
2014/12/10,1.152
2014/12/11,0.715
2014/12/12,0.742
2014/12/13,0.531
2014/12/14,0.271
2014/12/15,0.219
2014/12/16,0.225
2014/12/17,0.499
2014/12/18,0.578
2014/12/19,0.46
2014/12/20,0.445
2014/12/21,0.402
2014/12/22,1.078
2014/12/23,1.06
2014/12/24,0.958
2014/12/25,0.285
2014/12/26,0.328
2014/12/27,0.373
2014/12/28,0.395
2014/12/29,0.379
2014/12/30,0.32
2014/12/31,0.251
2015/01/01,0.307
2015/01/02,0.288
2015/01/03,0.296
2015/01/04,0.294
2015/01/05,0.444
2015/01/06,0.338
2015/01/07,0.233
2015/01/08,0.463
2015/01/09,0.523
2015/01/10,0.449
2015/01/11,0.287
2015/01/12,0.522
2015/01/13,0.639
2015/01/14,0.605
2015/01/15,0.421
2015/01/16,0.23
2015/01/17,0.219
2015/01/18,0.176
2015/01/19,0.205
2015/01/20,0.213
2015/01/21,0.546
2015/01/22,0.487
2015/01/23,0.395
2015/01/24,0.379
2015/01/25,0.239
2015/01/26,0.439
2015/01/27,0.463
2015/01/28,0.038
2015/01/29,0.438
2015/01/30,0.599
2015/01/31,0.491
2015/02/01,0.629
2015/02/02,0.61
2015/02/03,0.462
2015/02/04,0.38
2015/02/05,0.346
2015/02/06,0.105
2015/02/07,0.243
2015/02/08,0.21
2015/02/09,0.233
2015/02/10,0.417
2015/02/11,0.422
2015/02/12,0.439
2015/02/13,0.654
2015/02/14,0.727
2015/02/15,0.036
2015/02/16,0.17
2015/02/17,0.202
2015/02/18,0.249
2015/02/19,0.266
2015/02/20,0.244
2015/02/21,0.121
2015/02/22,0.123
2015/02/23,0.295
2015/02/24,0.303
2015/02/25,0.296
2015/02/26,0.283
2015/02/27,0.241
2015/02/28,0.16
2015/03/01,0.065
2015/03/02,0.478
2015/03/03,0.442
2015/03/04,0.329
2015/03/05,0.231
2015/03/06,0.247
2015/03/07,0.064
2015/03/08,0.108
2015/03/09,0.127
2015/03/10,0.368
2015/03/11,0.406
2015/03/12,0.39
2015/03/13,0.292
2015/03/14,0.357
2015/03/15,0.352
2015/03/16,0.239
2015/03/17,0.186
2015/03/18,0.227
2015/03/19,0.486
2015/03/20,0.501
2015/03/21,0.299
2015/03/22,0.18
2015/03/23,0.132
2015/03/24,0.116
2015/03/25,0.272
2015/03/26,0.293
2015/03/27,0.147
2015/03/28,0.149
2015/03/29,0.146
2015/03/30,0.099
2015/03/31,0.044
2015/04/01,0.161
2015/04/02,0.435
2015/04/03,0.465
2015/04/04,0.372
2015/04/05,0.172
2015/04/06,0.323
2015/04/07,0.323
2015/04/08,0.343
2015/04/09,0.329
2015/04/10,0.286
2015/04/11,0.354
2015/04/12,0.435
2015/04/13,0.494
2015/04/14,0.579
2015/04/15,0.621
2015/04/16,0.215
2015/04/17,0.189
2015/04/18,0.179
2015/04/19,0.18
2015/04/20,0.141
2015/04/21,0.189
2015/04/22,0.275
2015/04/23,0.302
2015/04/24,0.253
2015/04/25,0.374
2015/04/26,0.439
2015/04/27,0.454
2015/04/28,0.218
2015/04/29,0.191
2015/04/30,0.248
2015/05/01,0.309
2015/05/02,0.085
2015/05/03,0.088
2015/05/04,0.104
2015/05/05,0.262
2015/05/06,0.28
2015/05/07,0.415
2015/05/08,0.37
2015/05/09,0.303
2015/05/10,0.102
2015/05/11,0.277
2015/05/12,0.331
2015/05/13,0.34
2015/05/14,0.245
2015/05/15,0.269
2015/05/16,0.146
2015/05/17,0.292
2015/05/18,0.261
2015/05/19,0.37
2015/05/20,0.269
2015/05/21,0.27
2015/05/22,0.151
2015/05/23,0.317
2015/05/24,0.679
2015/05/25,0.689
2015/05/26,0.469
2015/05/27,0.22
2015/05/28,0.176
2015/05/29,0.089
2015/05/30,0.11
2015/05/31,0.041
2015/06/01,0.294
2015/06/02,0.319
2015/06/03,0.321
2015/06/04,0.239
2015/06/05,0.131
2015/06/06,0.39
2015/06/07,0.511
2015/06/08,0.499
2015/06/09,0.344
2015/06/10,0.225
2015/06/11,0.469
2015/06/12,0.523
2015/06/13,0.519
2015/06/14,0.305
2015/06/15,0.286
2015/06/16,0.102
2015/06/17,0.716
2015/06/18,0.672
2015/06/19,0.576
2015/06/20,0.139
2015/06/21,0.019
2015/06/22,0.352
2015/06/23,0.336
2015/06/24,0.289
2015/06/25,0.1
2015/06/26,0.063
2015/06/27,0.089
2015/06/28,0.154
2015/06/29,0.237
2015/06/30,0.121
2015/07/01,0.228
2015/07/02,0.41
2015/07/03,0.415
2015/07/04,0.288
2015/07/05,0.123
2015/07/06,0.511
2015/07/07,0.573
2015/07/08,0.527
2015/07/09,0.437
2015/07/10,0.521
2015/07/11,0.503
2015/07/12,0.241
2015/07/13,0.251
2015/07/14,0.279
2015/07/15,0.276
2015/07/16,0.329
2015/07/17,0.333
2015/07/18,0.22
2015/07/19,0.163
2015/07/20,0.167
2015/07/21,0.321
2015/07/22,0.426
2015/07/23,0.441
2015/07/24,0.443
2015/07/25,0.422
2015/07/26,0.3
2015/07/27,0.086
2015/07/28,0.163
2015/07/29,0.359
2015/07/30,0.413
2015/07/31,0.383
2015/08/01,0.338
2015/08/02,0.341
2015/08/03,0.303
2015/08/04,0.437
2015/08/05,0.521
2015/08/06,0.467
2015/08/07,0.38
2015/08/08,0.28
2015/08/09,0.332
2015/08/10,0.296
2015/08/11,0.231
2015/08/12,0.28
2015/08/13,0.261
2015/08/14,0.238
2015/08/15,0.126
2015/08/16,0.095
2015/08/17,0.186
2015/08/18,0.255
2015/08/19,0.327
2015/08/20,0.19
2015/08/21,0.277
2015/08/22,0.331
2015/08/23,0.412
2015/08/24,0.128
2015/08/25,0.265
2015/08/26,0.429
2015/08/27,0.448
2015/08/28,0.364
2015/08/29,0.291
2015/08/30,0.168
2015/08/31,0.011
2015/09/01,0.129
2015/09/02,0.106
2015/09/03,0.152
2015/09/04,0.096
2015/09/05,0.093
2015/09/06,0.092
2015/09/07,0.299
2015/09/08,0.268
2015/09/09,0.244
2015/09/10,0.194
2015/09/11,0.227
2015/09/12,0.201
2015/09/13,0.257
2015/09/14,0.296
2015/09/15,0.278
2015/09/16,0.263
2015/09/17,0.289
2015/09/18,0.247
2015/09/19,0.268
2015/09/20,0.205
2015/09/21,0.193
2015/09/22,0.114
2015/09/23,0.106
2015/09/24,0.148
2015/09/25,0.189
2015/09/26,0.244
2015/09/27,0.236
2015/09/28,0.222
2015/09/29,0.078
2015/09/30,0.253
2015/10/01,0.234
2015/10/02,0.194
2015/10/03,0.105
2015/10/04,0.107
2015/10/05,0.026
2015/10/06,0.037
2015/10/07,0.037
2015/10/08,0.096
2015/10/09,0.19
2015/10/10,0.458
2015/10/11,0.51
2015/10/12,0.435
2015/10/13,0.162
2015/10/14,0.09
2015/10/15,0.146
2015/10/16,0.204
2015/10/17,0.227
2015/10/18,0.264
2015/10/19,0.063
2015/10/20,0.243
2015/10/21,0.286
2015/10/22,0.285
2015/10/23,0.215
2015/10/24,0.194
2015/10/25,0.091
2015/10/26,0.184
2015/10/27,0.226
2015/10/28,0.227
2015/10/29,0.384
2015/10/30,0.32
2015/10/31,0.401
2015/11/01,0.376
2015/11/02,0.326
2015/11/03,0.377
2015/11/04,0.838
2015/11/05,0.589
2015/11/06,0.61
2015/11/07,0.155
2015/11/08,0.112
2015/11/09,0.276
2015/11/10,0.378
2015/11/11,0.58
2015/11/12,0.249
2015/11/13,0.028
2015/11/14,0.173
2015/11/15,0.279
2015/11/16,0.287
2015/11/17,0.386
2015/11/18,0.528
2015/11/19,0.58
2015/11/20,0.488
2015/11/21,0.32
2015/11/22,0.239
2015/11/23,0.146
2015/11/24,0.134
2015/11/25,0.251
2015/11/26,0.452
2015/11/27,0.514
2015/11/28,0.512
2015/11/29,0.434
2015/11/30,0.398
2015/12/01,0.489
2015/12/02,0.447
2015/12/03,0.21
2015/12/04,0.215
2015/12/05,0.411
2015/12/06,0.269
2015/12/07,0.402
2015/12/08,0.38
2015/12/09,0.382
2015/12/10,0.448
2015/12/11,0.644
2015/12/12,0.628
2015/12/13,0.367
2015/12/14,0.581
2015/12/15,0.575
2015/12/16,0.461
2015/12/17,0.152
2015/12/18,0.228
2015/12/19,0.419
2015/12/20,0.467
2015/12/21,0.261
2015/12/22,0.268
2015/12/23,0.248
2015/12/24,0.219
2015/12/25,0.558
2015/12/26,0.579
2015/12/27,0.51
2015/12/28,0.376
2015/12/29,0.402
2015/12/30,0.361
2015/12/31,0.283
2016/01/01,0.259
2016/01/02,0.187
2016/01/03,0.204
2016/01/04,0.256
2016/01/05,0.277
2016/01/06,0.263
2016/01/07,0.145
2016/01/08,0.233
2016/01/09,0.216
2016/01/10,0.237
2016/01/11,0.2
2016/01/12,0.155
2016/01/13,0.328
2016/01/14,0.3
2016/01/15,0.142
2016/01/16,0.162
2016/01/17,0.131
2016/01/18,0.159
2016/01/19,0.282
2016/01/20,0.23
2016/01/21,0.305
2016/01/22,0.116
2016/01/23,0.135
2016/01/24,0.154
2016/01/25,0.172
2016/01/26,0.15
2016/01/27,0.067
2016/01/28,0.101
2016/01/29,0.079
2016/01/30,0.11
2016/01/31,0.077
2016/02/01,0.226
2016/02/02,0.242
2016/02/03,0.24
2016/02/04,0.242
2016/02/05,0.264
2016/02/06,0.284
2016/02/07,0.435
2016/02/08,0.469
2016/02/09,0.221
2016/02/10,0.225
2016/02/11,0.191
2016/02/12,0.188
2016/02/13,0.146
2016/02/14,0.109
2016/02/15,0.05
2016/02/16,0.093
2016/02/17,0.259
2016/02/18,0.25
2016/02/19,0.257
2016/02/20,0.168
2016/02/21,0.07
2016/02/22,0.069
2016/02/23,0.056
2016/02/24,0.122
2016/02/25,0.237
2016/02/26,0.279
2016/02/27,0.271
2016/02/28,0.247
2016/02/29,0.21
2016/03/01,0.2
2016/03/02,0.118
2016/03/03,0.165
2016/03/04,0.127
2016/03/05,0.092
2016/03/06,0.094
2016/03/07,0.131
2016/03/08,0.308
2016/03/09,0.307
2016/03/10,0.209
2016/03/11,0.04
2016/03/12,0.033
2016/03/13,0.033
2016/03/14,0.126
2016/03/15,0.103
2016/03/16,0.142
2016/03/17,0.094
2016/03/18,0.063
2016/03/19,0.063
2016/03/20,0.043
2016/03/21,0.03
2016/03/22,0.02
2016/03/23,0.022
2016/03/24,0.052
2016/03/25,0.045
2016/03/26,0.046
2016/03/27,0.08
2016/03/28,0.248
2016/03/29,0.279
2016/03/30,0.277
2016/03/31,0.016
2016/04/01,0.206
2016/04/02,0.229
2016/04/03,0.211
2016/04/04,0.143
2016/04/05,0.047
2016/04/06,0.051
2016/04/07,0.083
2016/04/08,0.084
2016/04/09,0.089
2016/04/10,0.045
2016/04/11,0.067
2016/04/12,0.022
2016/04/13,0.071
2016/04/14,0.057
2016/04/15,0.191
2016/04/16,0.14
2016/04/17,0.14
2016/04/18,0.11
2016/04/19,0.119
2016/04/20,0.185
2016/04/21,0.161
2016/04/22,0.161
2016/04/23,0.087
2016/04/24,0.051
2016/04/25,0.064
2016/04/26,0.247
2016/04/27,0.278
2016/04/28,0.277
2016/04/29,0.172
2016/04/30,0.122
2016/05/01,0.123
2016/05/02,0.053
2016/05/03,0.064
2016/05/04,0.078
2016/05/05,0.077
2016/05/06,0.057
2016/05/07,0.041
2016/05/08,0.051
2016/05/09,0.066
2016/05/10,0.074
2016/05/11,0.164
2016/05/12,0.144
2016/05/13,0.115
2016/05/14,0.018
2016/05/15,0.072
2016/05/16,0.084
2016/05/17,0.097
2016/05/18,0.13
2016/05/19,0.179
2016/05/20,0.172
2016/05/21,0.108
2016/05/22,0.041
2016/05/23,0.103
2016/05/24,0.119
2016/05/25,0.042
2016/05/26,0.038
2016/05/27,0.131
2016/05/28,0.125
2016/05/29,0.12
2016/05/30,0.229
2016/05/31,0.198
2016/06/01,0.275
2016/06/02,0.281
2016/06/03,0.216
2016/06/04,0.141
2016/06/05,0.374
2016/06/06,0.367
2016/06/07,0.282
2016/06/08,0.078
2016/06/09,0.136
2016/06/10,0.108
2016/06/11,0.109
2016/06/12,0.129
2016/06/13,0.303
2016/06/14,0.292
2016/06/15,0.34
2016/06/16,0.332
2016/06/17,0.084
2016/06/18,0.218
2016/06/19,0.167
2016/06/20,0.215
2016/06/21,0.238
2016/06/22,0.321
2016/06/23,0.177
2016/06/24,0.114
2016/06/25,0.247
2016/06/26,0.223
2016/06/27,0.239
2016/06/28,0.067
2016/06/29,0.049
2016/06/30,0.021
2016/07/01,0.045
2016/07/02,0.165
2016/07/03,0.157
2016/07/04,0.093
2016/07/05,0.073
2016/07/06,0.151
2016/07/07,0.187
2016/07/08,0.083
2016/07/09,0.218
2016/07/10,0.67
2016/07/11,0.517
2016/07/12,0.016
2016/07/13,0.034
2016/07/14,0.091
2016/07/15,0.094
2016/07/16,0.027
2016/07/17,0.04
2016/07/18,0.032
2016/07/19,0.042
2016/07/20,0.081
2016/07/21,0.082
2016/07/22,0.066
2016/07/23,0.046
2016/07/24,0.057
2016/07/25,0.053
2016/07/26,0.03
2016/07/27,0.011
2016/07/28,0.026
2016/07/29,0.019
2016/07/30,0.098
2016/07/31,0.121
2016/08/01,0.119
2016/08/02,0.129
2016/08/03,0.071
2016/08/04,0.04
2016/08/05,0.037
2016/08/06,0.048
2016/08/07,0.047
2016/08/08,0.065
2016/08/09,0.115
2016/08/10,0.134
2016/08/11,0.161
2016/08/12,0.075
2016/08/13,0.082
2016/08/14,0.01
2016/08/15,0.093
2016/08/16,0.083
2016/08/17,0.029
2016/08/18,0.073
2016/08/19,0.069
2016/08/20,0.068
2016/08/21,0.036
2016/08/22,0.027
2016/08/23,0.035
2016/08/24,0.05
2016/08/25,0.089
2016/08/26,0.095
2016/08/27,0.108
2016/08/28,0.056
2016/08/29,0.093
2016/08/30,0.099
2016/08/31,0.113
2016/09/01,0.097
2016/09/02,0.045
2016/09/03,0.048
2016/09/04,0.165
2016/09/05,0.186
2016/09/06,0.164
2016/09/07,0.097
2016/09/08,0.024
2016/09/09,0.021
2016/09/10,0.038
2016/09/11,0.022
2016/09/12,0.097
2016/09/13,0.092
2016/09/14,0.084
2016/09/15,0.064
2016/09/16,0.058
2016/09/17,0.09
2016/09/18,0.089
2016/09/19,0.058
2016/09/20,0.047
2016/09/21,0.066
2016/09/22,0.138
2016/09/23,0.129
2016/09/24,0.181
2016/09/25,0.158
2016/09/26,0.19
2016/09/27,0.09
2016/09/28,0.099
2016/09/29,0.087
2016/09/30,0.063
2016/10/01,0.035
2016/10/02,0.072
2016/10/03,0.126
2016/10/04,0.124
2016/10/05,0.073
2016/10/06,0.023
2016/10/07,0.045
2016/10/08,0.047
2016/10/09,0.064
2016/10/10,0.12
2016/10/11,0.11
2016/10/12,0.129
2016/10/13,0.043
2016/10/14,0.042
2016/10/15,0.041
2016/10/16,0.047
2016/10/17,0.048
2016/10/18,0.063
2016/10/19,0.119
2016/10/20,0.152
2016/10/21,0.168
2016/10/22,0.147
2016/10/23,0.134
2016/10/24,0.097
2016/10/25,0.02
2016/10/26,0.063
2016/10/27,0.103
2016/10/28,0.084
2016/10/29,0.085
2016/10/30,0.074
2016/10/31,0.117
2016/11/01,0.12
2016/11/02,0.119
2016/11/03,0.031
2016/11/04,0.122
2016/11/05,0.134
2016/11/06,0.128
2016/11/07,0.075
2016/11/08,0.058
2016/11/09,0.059
2016/11/10,0.023
2016/11/11,0.045
2016/11/12,0.041
2016/11/13,0.078
2016/11/14,0.11
2016/11/15,0.106
2016/11/16,0.049
2016/11/17,0.027
2016/11/18,0.032
2016/11/19,0.026
2016/11/20,0.048
2016/11/21,0.067
2016/11/22,0.067
2016/11/23,0.036
2016/11/24,0.078
2016/11/25,0.087
2016/11/26,0.089
2016/11/27,0.038
2016/11/28,0.081
2016/11/29,0.083
2016/11/30,0.067
2016/12/01,0.006
2016/12/02,0.074
2016/12/03,0.082
2016/12/04,0.113
2016/12/05,0.102
2016/12/06,0.085
2016/12/07,0.034
2016/12/08,0.081
2016/12/09,0.077
2016/12/10,0.046
2016/12/11,0.109
2016/12/12,0.127
2016/12/13,0.127
2016/12/14,0.09
2016/12/15,0.088
2016/12/16,0.027
2016/12/17,0.081
2016/12/18,0.117
2016/12/19,0.119
2016/12/20,0.079
2016/12/21,0.06
2016/12/22,0.064
2016/12/23,0.03
2016/12/24,0.03
2016/12/25,0.03
2016/12/26,0.078
2016/12/27,0.123
2016/12/28,0.13
2016/12/29,0.032
2016/12/30,0.012
2016/12/31,0.068
2017/01/01,0.078
2017/01/02,0.165
2017/01/03,0.101
2017/01/04,0.096
2017/01/05,0.129
2017/01/06,0.126
2017/01/07,0.149
2017/01/08,0.169
2017/01/09,0.185
2017/01/10,0.201
2017/01/11,0.21
2017/01/12,0.204
2017/01/13,0.084
2017/01/14,0.127
2017/01/15,0.125
2017/01/16,0.068
2017/01/17,0.047
2017/01/18,0.037
2017/01/19,0.097
2017/01/20,0.101
2017/01/21,0.073
2017/01/22,0.055
2017/01/23,0.151
2017/01/24,0.148
2017/01/25,0.115
2017/01/26,0.057
2017/01/27,0.024
2017/01/28,0.034
2017/01/29,0.06
2017/01/30,0.078
2017/01/31,0.074
2017/02/01,0.122
2017/02/02,0.115
2017/02/03,0.159
2017/02/04,0.161
2017/02/05,0.121
2017/02/06,0.086
2017/02/07,0.155
2017/02/08,0.158
2017/02/09,0.105
2017/02/10,0.089
2017/02/11,0.094
2017/02/12,0.035
2017/02/13,0.05
2017/02/14,0.049
2017/02/15,0.055
2017/02/16,0.059
2017/02/17,0.065
2017/02/18,0.033
2017/02/19,0.079
2017/02/20,0.094
2017/02/21,0.095
2017/02/22,0.036
2017/02/23,0.105
2017/02/24,0.078
2017/02/25,0.044
2017/02/26,0.03
2017/02/27,0.067
2017/02/28,0.103
2017/03/01,0.105
2017/03/02,0.058
2017/03/03,0.094
2017/03/04,0.139
2017/03/05,0.139
2017/03/06,0.105
2017/03/07,0.03
2017/03/08,0.108
2017/03/09,0.104
2017/03/10,0.068
2017/03/11,0.035
2017/03/12,0.055
2017/03/13,0.02
2017/03/14,0.094
2017/03/15,0.079
2017/03/16,0.052
2017/03/17,0.113
2017/03/18,0.172
2017/03/19,0.067
2017/03/20,0.07
2017/03/21,0.074
2017/03/22,0.088
2017/03/23,0.058
2017/03/24,0.062
2017/03/25,0.143
2017/03/26,0.149
2017/03/27,0.136
2017/03/28,0.122
2017/03/29,0.114
2017/03/30,0.042
2017/03/31,0.066
2017/04/01,0.066
2017/04/02,0.073
2017/04/03,0.054
2017/04/04,0.092
2017/04/05,0.128
2017/04/06,0.125
2017/04/07,0.063
2017/04/08,0.121
2017/04/09,0.13
2017/04/10,0.111
2017/04/11,0.02
2017/04/12,0.046
2017/04/13,0.078
2017/04/14,0.089
2017/04/15,0.089
2017/04/16,0.078
2017/04/17,0.03
2017/04/18,0.084
2017/04/19,0.078
2017/04/20,0.045
2017/04/21,0.081
2017/04/22,0.091
2017/04/23,0.089
2017/04/24,0.083
2017/04/25,0.199
2017/04/26,0.199
2017/04/27,0.089
2017/04/28,0.008
2017/04/29,0.064
2017/04/30,0.096
2017/05/01,0.096
2017/05/02,0.12
2017/05/03,0.08
2017/05/04,0.176
2017/05/05,0.198
2017/05/06,0.176
2017/05/07,0.132
2017/05/08,0.066
2017/05/09,0.069
2017/05/10,0.052
2017/05/11,0.055
2017/05/12,0.142
2017/05/13,0.142
2017/05/14,0.095
2017/05/15,0.031
2017/05/16,0.093
2017/05/17,0.253
2017/05/18,0.243
2017/05/19,0.191
2017/05/20,0.186
2017/05/21,0.124
2017/05/22,0.134
2017/05/23,0.153
2017/05/24,0.045
2017/05/25,0.114
2017/05/26,0.121
2017/05/27,0.14
2017/05/28,0.145
2017/05/29,0.125
2017/05/30,0.176
2017/05/31,0.111
2017/06/01,0.147
2017/06/02,0.147
2017/06/03,0.204
2017/06/04,0.232
2017/06/05,0.225
2017/06/06,0.018
2017/06/07,0.257
2017/06/08,0.234
2017/06/09,0.2
2017/06/10,0.033
2017/06/11,0.073
2017/06/12,0.102
2017/06/13,0.108
2017/06/14,0.1
2017/06/15,0.165
2017/06/16,0.121
2017/06/17,0.04
2017/06/18,0.028
2017/06/19,0.029
2017/06/20,0.066
2017/06/21,0.175
2017/06/22,0.19
2017/06/23,0.108
2017/06/24,0.1
2017/06/25,0.211
2017/06/26,0.246
2017/06/27,0.243
2017/06/28,0.183
2017/06/29,0.196
2017/06/30,0.238
2017/07/01,0.24
2017/07/02,0.214
2017/07/03,0.016
2017/07/04,0.042
2017/07/05,0.055
2017/07/06,0.052
2017/07/07,0.111
2017/07/08,0.081
2017/07/09,0.205
2017/07/10,0.219
2017/07/11,0.242
2017/07/12,0.209
2017/07/13,0.097
2017/07/14,0.146
2017/07/15,0.058
2017/07/16,0.096
2017/07/17,0.113
2017/07/18,0.122
2017/07/19,0.108
2017/07/20,0.065
2017/07/21,0.151
2017/07/22,0.118
2017/07/23,0.042
2017/07/24,0.045
2017/07/25,0.089
2017/07/26,0.086
2017/07/27,0.021
2017/07/28,0.013
2017/07/29,0.015
2017/07/30,0.015
2017/07/31,0.033
2017/08/01,0.039
2017/08/02,0.038
2017/08/03,0.047
2017/08/04,0.136
2017/08/05,0.138
