Date,confirmationtime14mom
2013/11/16,0.294
2013/11/17,0.242
2013/11/18,1.846
2013/11/19,0.668
2013/11/20,-0.054
2013/11/21,-0.4
2013/11/22,-2.374
2013/11/23,-1.259
2013/11/24,0.15
2013/11/25,0.623
2013/11/26,1.892
2013/11/27,-0.248
2013/11/28,0.087
2013/11/29,-0.351
2013/11/30,0.759
2013/12/01,-0.357
2013/12/02,-0.174
2013/12/03,-1.744
2013/12/04,-0.359
2013/12/05,-1.129
2013/12/06,-1.449
2013/12/07,-1.086
2013/12/08,-1.187
2013/12/09,-0.142
2013/12/10,-1.557
2013/12/11,0.404
2013/12/12,0.879
2013/12/13,-0.048
2013/12/14,-0.909
2013/12/15,0.751
2013/12/16,-1.892
2013/12/17,-0.106
2013/12/18,-1.185
2013/12/19,-2.099
2013/12/20,1.167
2013/12/21,1.559
2013/12/22,1.136
2013/12/23,0.239
2013/12/24,1.021
2013/12/25,0.162
2013/12/26,-0.834
2013/12/27,-0.45
2013/12/28,2.327
2013/12/29,0.436
2013/12/30,1.16
2013/12/31,0.732
2014/01/01,-0.212
2014/01/02,4.375
2014/01/03,0.854
2014/01/04,1.269
2014/01/05,-1.06
2014/01/06,-0.679
2014/01/07,-0.385
2014/01/08,-1.428
2014/01/09,-1.043
2014/01/10,-0.126
2014/01/11,-2.743
2014/01/12,-1.615
2014/01/13,0.197
2014/01/14,1.063
2014/01/15,0.802
2014/01/16,-2.962
2014/01/17,0.53
2014/01/18,-1.937
2014/01/19,1.06
2014/01/20,-0.357
2014/01/21,0.539
2014/01/22,0.039
2014/01/23,1.179
2014/01/24,-0.081
2014/01/25,1.87
2014/01/26,2.517
2014/01/27,-0.245
2014/01/28,0.462
2014/01/29,1.648
2014/01/30,0.398
2014/01/31,-1.648
2014/02/01,-0.657
2014/02/02,-0.779
2014/02/03,0.571
2014/02/04,-0.303
2014/02/05,1.071
2014/02/06,-0.224
2014/02/07,1.671
2014/02/08,-0.815
2014/02/09,0.961
2014/02/10,0.955
2014/02/11,-0.57
2014/02/12,-1.384
2014/02/13,-0.092
2014/02/14,-0.287
2014/02/15,0.081
2014/02/16,-0.357
2014/02/17,1.335
2014/02/18,0.462
2014/02/19,-1.371
2014/02/20,0.224
2014/02/21,0.183
2014/02/22,0.088
2014/02/23,-1.863
2014/02/24,-1.692
2014/02/25,0.164
2014/02/26,-0.264
2014/02/27,-0.43
2014/02/28,0.417
2014/03/01,2.299
2014/03/02,2.901
2014/03/03,0.439
2014/03/04,0.83
2014/03/05,2.031
2014/03/06,0.188
2014/03/07,-0.799
2014/03/08,0.571
2014/03/09,-0.527
2014/03/10,2.125
2014/03/11,-0.373
2014/03/12,0.086
2014/03/13,1.229
2014/03/14,2.871
2014/03/15,-1.273
2014/03/16,-1.865
2014/03/17,-0.786
2014/03/18,0.199
2014/03/19,-0.231
2014/03/20,-0.188
2014/03/21,-0.933
2014/03/22,-0.101
2014/03/23,-1.316
2014/03/24,-2.005
2014/03/25,0.601
2014/03/26,1.145
2014/03/27,-0.565
2014/03/28,-2.551
2014/03/29,-0.499
2014/03/30,1.865
2014/03/31,-0.944
2014/04/01,-1.442
2014/04/02,-1.69
2014/04/03,-1.077
2014/04/04,-0.357
2014/04/05,-0.05
2014/04/06,2.807
2014/04/07,1.877
2014/04/08,1.574
2014/04/09,-0.113
2014/04/10,0.967
2014/04/11,0.245
2014/04/12,0.716
2014/04/13,-2.585
2014/04/14,-0.539
2014/04/15,-0.509
2014/04/16,1.747
2014/04/17,1.462
2014/04/18,1.615
2014/04/19,0.636
2014/04/20,-1.447
2014/04/21,-1.115
2014/04/22,-1.396
2014/04/23,-0.217
2014/04/24,0.246
2014/04/25,-0.609
2014/04/26,-0.11
2014/04/27,0.435
2014/04/28,2.013
2014/04/29,0.509
2014/04/30,1.454
2014/05/01,-0.339
2014/05/02,-0.056
2014/05/03,1.084
2014/05/04,1.447
2014/05/05,3.099
2014/05/06,-1.928
2014/05/07,0.329
2014/05/08,-0.914
2014/05/09,0.559
2014/05/10,-0.79
2014/05/11,1.338
2014/05/12,-0.693
2014/05/13,0.468
2014/05/14,-0.911
2014/05/15,0.239
2014/05/16,-0.944
2014/05/17,-1.817
2014/05/18,-1.164
2014/05/19,-2.949
2014/05/20,0.713
2014/05/21,-0.828
2014/05/22,-0.251
2014/05/23,0.257
2014/05/24,1.306
2014/05/25,-0.53
2014/05/26,0.333
2014/05/27,1.699
2014/05/28,-1.079
2014/05/29,1.792
2014/05/30,0.623
2014/05/31,1.472
2014/06/01,-0.144
2014/06/02,-1.11
2014/06/03,-0.046
2014/06/04,-0.273
2014/06/05,1.102
2014/06/06,1.632
2014/06/07,-0.06
2014/06/08,1.644
2014/06/09,0.117
2014/06/10,-1.965
2014/06/11,1.342
2014/06/12,-1.841
2014/06/13,0.212
2014/06/14,-1.706
2014/06/15,-0.65
2014/06/16,0.198
2014/06/17,-0.264
2014/06/18,1.158
2014/06/19,-0.851
2014/06/20,-2.618
2014/06/21,-1.548
2014/06/22,-2.588
2014/06/23,-1.049
2014/06/24,-0.963
2014/06/25,-2.162
2014/06/26,0.049
2014/06/27,-1.525
2014/06/28,-0.178
2014/06/29,1.593
2014/06/30,3.25
2014/07/01,3.001
2014/07/02,1.397
2014/07/03,1.737
2014/07/04,0.933
2014/07/05,1.732
2014/07/06,2.141
2014/07/07,1.418
2014/07/08,1.94
2014/07/09,0.974
2014/07/10,1.243
2014/07/11,1.921
2014/07/12,1.26
2014/07/13,-0.172
2014/07/14,-0.242
2014/07/15,-1.77
2014/07/16,-0.511
2014/07/17,-1.988
2014/07/18,-0.303
2014/07/19,-1.338
2014/07/20,-0.851
2014/07/21,-0.31
2014/07/22,0.541
2014/07/23,1.188
2014/07/24,0.406
2014/07/25,-0.396
2014/07/26,1.574
2014/07/27,0.412
2014/07/28,-1.067
2014/07/29,0.608
2014/07/30,-1.628
2014/07/31,0.979
2014/08/01,0.8
2014/08/02,0.699
2014/08/03,0.06
2014/08/04,1.96
2014/08/05,0.526
2014/08/06,-1.083
2014/08/07,-1.07
2014/08/08,0.28
2014/08/09,-2.834
2014/08/10,-1.276
2014/08/11,-1.688
2014/08/12,-1.389
2014/08/13,1.559
2014/08/14,-1.351
2014/08/15,-0.445
2014/08/16,0.28
2014/08/17,-0.88
2014/08/18,-3.977
2014/08/19,-2.925
2014/08/20,-0.26
2014/08/21,-0.273
2014/08/22,0.058
2014/08/23,0.977
2014/08/24,1.727
2014/08/25,2.599
2014/08/26,0.048
2014/08/27,-1.41
2014/08/28,0.324
2014/08/29,-0.257
2014/08/30,-1.202
2014/08/31,-0.811
2014/09/01,3.316
2014/09/02,2.054
2014/09/03,0
2014/09/04,0.387
2014/09/05,0.759
2014/09/06,-0.844
2014/09/07,-0.573
2014/09/08,-0.511
2014/09/09,1.539
2014/09/10,0.651
2014/09/11,0.147
2014/09/12,0.88
2014/09/13,0.044
2014/09/14,1.454
2014/09/15,-1.474
2014/09/16,-1.375
2014/09/17,-0.779
2014/09/18,-1.069
2014/09/19,-1.51
2014/09/20,0.137
2014/09/21,-0.51
2014/09/22,-1.377
2014/09/23,-0.263
2014/09/24,0.059
2014/09/25,-0.098
2014/09/26,1.396
2014/09/27,2.79
2014/09/28,1.963
2014/09/29,1.397
2014/09/30,0.991
2014/10/01,1.548
2014/10/02,2.39
2014/10/03,1.442
2014/10/04,1.169
2014/10/05,-0.26
2014/10/06,0.321
2014/10/07,1.146
2014/10/08,0.769
2014/10/09,1.358
2014/10/10,-1.456
2014/10/11,-0.746
2014/10/12,-1.347
2014/10/13,-1.221
2014/10/14,1.497
2014/10/15,0.246
2014/10/16,-0.705
2014/10/17,0.278
2014/10/18,-0.57
2014/10/19,2.306
2014/10/20,1.567
2014/10/21,-1.335
2014/10/22,-0.943
2014/10/23,-0.193
2014/10/24,-0.234
2014/10/25,-0.71
2014/10/26,1.79
2014/10/27,-0.234
2014/10/28,-0.474
2014/10/29,-0.246
2014/10/30,-1.259
2014/10/31,-2.481
2014/11/01,0.276
2014/11/02,-1.537
2014/11/03,-1.99
2014/11/04,-0.523
2014/11/05,1.378
2014/11/06,-0.186
2014/11/07,0.543
2014/11/08,0.121
2014/11/09,-1.92
2014/11/10,0.739
2014/11/11,0.728
2014/11/12,0.506
2014/11/13,1.46
2014/11/14,1.691
2014/11/15,1.229
2014/11/16,0.31
2014/11/17,1.479
2014/11/18,0.462
2014/11/19,-0.222
2014/11/20,1.084
2014/11/21,1.739
2014/11/22,-0.061
2014/11/23,0.541
2014/11/24,0
2014/11/25,-0.254
2014/11/26,0.715
2014/11/27,0.282
2014/11/28,0.379
2014/11/29,-1.114
2014/11/30,-0.6
2014/12/01,1.077
2014/12/02,0.249
2014/12/03,2.201
2014/12/04,-0.572
2014/12/05,-2.108
2014/12/06,1.16
2014/12/07,1.288
2014/12/08,-0.962
2014/12/09,-0.768
2014/12/10,-0.441
2014/12/11,-0.483
2014/12/12,0.483
2014/12/13,0.691
2014/12/14,1.213
2014/12/15,-0.864
2014/12/16,0.47
2014/12/17,-1.164
2014/12/18,1.3
2014/12/19,1.28
2014/12/20,0.235
2014/12/21,-0.519
2014/12/22,-0.054
2014/12/23,-0.541
2014/12/24,-0.658
2014/12/25,-0.616
2014/12/26,-0.739
2014/12/27,-0.389
2014/12/28,-1.692
2014/12/29,-1.432
2014/12/30,-0.78
2014/12/31,-1.776
2015/01/01,-2.436
2015/01/02,-1.784
2015/01/03,-1.857
2015/01/04,-2.537
2015/01/05,0.45
2015/01/06,-0.486
2015/01/07,0.874
2015/01/08,0.682
2015/01/09,0.812
2015/01/10,0.322
2015/01/11,0.77
2015/01/12,1.36
2015/01/13,2.048
2015/01/14,0.457
2015/01/15,0.809
2015/01/16,1.632
2015/01/17,1.546
2015/01/18,1.04
2015/01/19,0.769
2015/01/20,3.089
2015/01/21,-0.621
2015/01/22,0.871
2015/01/23,1.327
2015/01/24,1.633
2015/01/25,2.23
2015/01/26,1.198
2015/01/27,-1.674
2015/01/28,-1.151
2015/01/29,-0.756
2015/01/30,0.075
2015/01/31,-1.76
2015/02/01,-0.121
2015/02/02,-0.943
2015/02/03,-0.865
2015/02/04,-0.608
2015/02/05,-1.61
2015/02/06,-3.477
2015/02/07,-2.372
2015/02/08,-0.611
2015/02/09,-2.394
2015/02/10,0.336
2015/02/11,0.333
2015/02/12,3.32
2015/02/13,-0.572
2015/02/14,0.325
2015/02/15,0.995
2015/02/16,0.115
2015/02/17,-1.674
2015/02/18,-0.434
2015/02/19,-0.382
2015/02/20,0.978
2015/02/21,1.084
2015/02/22,-1.373
2015/02/23,1.197
2015/02/24,1.163
2015/02/25,-0.057
2015/02/26,-2.501
2015/02/27,-0.389
2015/02/28,1.141
2015/03/01,0
2015/03/02,-0.058
2015/03/03,-0.551
2015/03/04,1.663
2015/03/05,2.234
2015/03/06,0.616
2015/03/07,0.145
2015/03/08,-0.306
2015/03/09,-0.141
2015/03/10,-1.689
2015/03/11,0.294
2015/03/12,1.392
2015/03/13,0.389
2015/03/14,0.852
2015/03/15,-0.216
2015/03/16,1.246
2015/03/17,2.136
2015/03/18,-0.874
2015/03/19,-0.398
2015/03/20,0.937
2015/03/21,-0.749
2015/03/22,0.91
2015/03/23,-0.069
2015/03/24,-1.15
2015/03/25,-0.462
2015/03/26,-1.263
2015/03/27,-1.442
2015/03/28,-1.263
2015/03/29,-0.658
2015/03/30,-0.219
2015/03/31,-1.65
2015/04/01,1.497
2015/04/02,-1.836
2015/04/03,-0.804
2015/04/04,-0.125
2015/04/05,-0.411
2015/04/06,1.498
2015/04/07,1.15
2015/04/08,2.631
2015/04/09,1.097
2015/04/10,1.053
2015/04/11,0.556
2015/04/12,1.838
2015/04/13,-0.91
2015/04/14,0.064
2015/04/15,0.894
2015/04/16,1.76
2015/04/17,1.566
2015/04/18,0.451
2015/04/19,0.201
2015/04/20,-2.078
2015/04/21,-0.062
2015/04/22,-2.046
2015/04/23,0.25
2015/04/24,2.139
2015/04/25,-1.451
2015/04/26,-1.25
2015/04/27,1.28
2015/04/28,-0.253
2015/04/29,-0.465
2015/04/30,0.311
2015/05/01,-1.699
2015/05/02,-0.067
2015/05/03,0.282
2015/05/04,1.899
2015/05/05,-0.061
2015/05/06,-0.53
2015/05/07,-0.864
2015/05/08,-2.013
2015/05/09,2.328
2015/05/10,1.163
2015/05/11,-1.397
2015/05/12,0.188
2015/05/13,-2.45
2015/05/14,-1.396
2015/05/15,0.066
2015/05/16,1.113
2015/05/17,-1.792
2015/05/18,-1.25
2015/05/19,1.726
2015/05/20,0.987
2015/05/21,-0.922
2015/05/22,0.835
2015/05/23,1.694
2015/05/24,-1.3
2015/05/25,1.099
2015/05/26,0.4
2015/05/27,1.546
2015/05/28,1.558
2015/05/29,-0.445
2015/05/30,-0.321
2015/05/31,1.309
2015/06/01,0.909
2015/06/02,-1.477
2015/06/03,0.21
2015/06/04,0.922
2015/06/05,0
2015/06/06,-4.767
2015/06/07,-0.199
2015/06/08,-1.041
2015/06/09,-0.464
2015/06/10,-1.914
2015/06/11,-0.242
2015/06/12,0.79
2015/06/13,-1.532
2015/06/14,0
2015/06/15,-0.909
2015/06/16,2.603
2015/06/17,-1.027
2015/06/18,-0.982
2015/06/19,-0.639
2015/06/20,2.656
2015/06/21,1.948
2015/06/22,0.24
2015/06/23,0.749
2015/06/24,0.71
2015/06/25,-1.193
2015/06/26,-0.79
2015/06/27,2.106
2015/06/28,0.483
2015/06/29,0.286
2015/06/30,-2.272
2015/07/01,1.553
2015/07/02,0.12
2015/07/03,-0.852
2015/07/04,-1.273
2015/07/05,-1.472
2015/07/06,-1.456
2015/07/07,0.461
2015/07/08,-0.287
2015/07/09,1.353
2015/07/10,0
2015/07/11,-1.433
2015/07/12,0.454
2015/07/13,-0.556
2015/07/14,0.069
2015/07/15,-1.255
2015/07/16,1.396
2015/07/17,0.852
2015/07/18,0.191
2015/07/19,-0.667
2015/07/20,1.275
2015/07/21,0.592
2015/07/22,0.407
2015/07/23,-0.541
2015/07/24,-0.83
2015/07/25,-0.379
2015/07/26,-0.667
2015/07/27,-0.065
2015/07/28,0.588
2015/07/29,0.062
2015/07/30,0.081
2015/07/31,-0.259
2015/08/01,-0.374
2015/08/02,0.063
2015/08/03,-0.059
2015/08/04,-0.75
2015/08/05,1.476
2015/08/06,-0.216
2015/08/07,1.99
2015/08/08,-0.407
2015/08/09,0.141
2015/08/10,-1.042
2015/08/11,-1.699
2015/08/12,1.955
2015/08/13,-1.031
2015/08/14,0.604
2015/08/15,1.221
2015/08/16,0.898
2015/08/17,0.624
2015/08/18,-0.375
2015/08/19,-1.596
2015/08/20,-0.47
2015/08/21,-1.784
2015/08/22,0.17
2015/08/23,0.605
2015/08/24,0.668
2015/08/25,1.778
2015/08/26,-2.484
2015/08/27,0.715
2015/08/28,-0.851
2015/08/29,-1.511
2015/08/30,-0.835
2015/08/31,-0.624
2015/09/01,-0.862
2015/09/02,-0.231
2015/09/03,0.263
2015/09/04,0.503
2015/09/05,0.682
2015/09/06,-0.746
2015/09/07,0.183
2015/09/08,-0.078
2015/09/09,0.72
2015/09/10,-2.09
2015/09/11,-0.176
2015/09/12,1.667
2015/09/13,-0.064
2015/09/14,0.302
2015/09/15,-0.351
2015/09/16,1.141
2015/09/17,0.137
2015/09/18,0.565
2015/09/19,1.724
2015/09/20,1.25
2015/09/21,1.435
2015/09/22,-1.416
2015/09/23,-0.551
2015/09/24,1.865
2015/09/25,-0.333
2015/09/26,-0.871
2015/09/27,0.128
2015/09/28,0.596
2015/09/29,-0.724
2015/09/30,-0.411
2015/10/01,-0.336
2015/10/02,0.639
2015/10/03,-1.589
2015/10/04,-1.838
2015/10/05,-1.497
2015/10/06,0.969
2015/10/07,1.713
2015/10/08,0
2015/10/09,2.648
2015/10/10,-0.796
2015/10/11,0.199
2015/10/12,0.071
2015/10/13,2.235
2015/10/14,-0.256
2015/10/15,-0.99
2015/10/16,-0.435
2015/10/17,0.657
2015/10/18,0.519
2015/10/19,-0.684
2015/10/20,1.109
2015/10/21,-0.827
2015/10/22,-0.556
2015/10/23,-1.764
2015/10/24,0.931
2015/10/25,-0.573
2015/10/26,-1.36
2015/10/27,-0.715
2015/10/28,0.886
2015/10/29,0.862
2015/10/30,-1.579
2015/10/31,-0.792
2015/11/01,-0.519
2015/11/02,0.684
2015/11/03,-1.96
2015/11/04,-0.71
2015/11/05,0.133
2015/11/06,0.267
2015/11/07,-0.457
2015/11/08,1.069
2015/11/09,0.884
2015/11/10,0.067
2015/11/11,-1.788
2015/11/12,-0.592
2015/11/13,0.579
2015/11/14,0.345
2015/11/15,-0.412
2015/11/16,-1.088
2015/11/17,0.374
2015/11/18,0.121
2015/11/19,0.725
2015/11/20,-1.308
2015/11/21,-1.198
2015/11/22,-1.988
2015/11/23,-0.83
2015/11/24,-0.632
2015/11/25,1.158
2015/11/26,-0.762
2015/11/27,1.827
2015/11/28,-0.79
2015/11/29,0.664
2015/11/30,0.565
2015/12/01,-1.042
2015/12/02,-0.468
2015/12/03,-0.447
2015/12/04,0.789
2015/12/05,-0.047
2015/12/06,0.685
2015/12/07,0.962
2015/12/08,-1.002
2015/12/09,-1.158
2015/12/10,-1.515
2015/12/11,-1.827
2015/12/12,-0.462
2015/12/13,0.476
2015/12/14,-1.504
2015/12/15,-0.754
2015/12/16,-0.11
2015/12/17,-0.851
2015/12/18,-0.891
2015/12/19,0.943
2015/12/20,-0.329
2015/12/21,-0.131
2015/12/22,1.371
2015/12/23,0.601
2015/12/24,3.768
2015/12/25,-0.111
2015/12/26,-0.468
2015/12/27,-3.116
2015/12/28,2.152
2015/12/29,1.188
2015/12/30,-0.107
2015/12/31,0.851
2016/01/01,2.146
2016/01/02,0.759
2016/01/03,1.204
2016/01/04,-1.709
2016/01/05,-0.428
2016/01/06,1.041
2016/01/07,-0.639
2016/01/08,-0.565
2016/01/09,1.115
2016/01/10,1.204
2016/01/11,-1.066
2016/01/12,-0.586
2016/01/13,1.002
2016/01/14,0.686
2016/01/15,1.137
2016/01/16,0.21
2016/01/17,-0.395
2016/01/18,0.368
2016/01/19,1.655
2016/01/20,-0.739
2016/01/21,0.715
2016/01/22,-0.142
2016/01/23,-1.492
2016/01/24,0.192
2016/01/25,0.418
2016/01/26,0.529
2016/01/27,-0.439
2016/01/28,-0.964
2016/01/29,-3.283
2016/01/30,-2.44
2016/01/31,-1.581
2016/02/01,0.62
2016/02/02,-2.827
2016/02/03,-1.429
2016/02/04,-1.94
2016/02/05,-0.522
2016/02/06,-0.845
2016/02/07,-0.239
2016/02/08,0.841
2016/02/09,-0.818
2016/02/10,-0.51
2016/02/11,-2.363
2016/02/12,-0.1
2016/02/13,1.53
2016/02/14,0.719
2016/02/15,0.53
2016/02/16,2.435
2016/02/17,1.246
2016/02/18,-0.051
2016/02/19,2.271
2016/02/20,2.4
2016/02/21,3.068
2016/02/22,1.609
2016/02/23,2.406
2016/02/24,3.423
2016/02/25,1.79
2016/02/26,1.865
2016/02/27,0.565
2016/02/28,2.072
2016/02/29,1.353
2016/03/01,-0.222
2016/03/02,-0.118
2016/03/03,2.146
2016/03/04,-0.641
2016/03/05,0
2016/03/06,-1.52
2016/03/07,-0.512
2016/03/08,-1.238
2016/03/09,-3.632
2016/03/10,0
2016/03/11,-1.286
2016/03/12,0.204
2016/03/13,0.081
2016/03/14,-1.353
2016/03/15,-1.269
2016/03/16,0.302
2016/03/17,-0.454
2016/03/18,1.298
2016/03/19,0.988
2016/03/20,0.133
2016/03/21,-0.467
2016/03/22,0.379
2016/03/23,1.093
2016/03/24,0.506
2016/03/25,0.863
2016/03/26,-0.588
2016/03/27,-0.614
2016/03/28,-1.003
2016/03/29,0.228
2016/03/30,0.322
2016/03/31,1.4
2016/04/01,-1.176
2016/04/02,-0.229
2016/04/03,0.278
2016/04/04,-1.685
2016/04/05,-0.439
2016/04/06,-0.492
2016/04/07,0.564
2016/04/08,0.137
2016/04/09,-0.523
2016/04/10,-1.889
2016/04/11,0.941
2016/04/12,0.558
2016/04/13,-1.015
2016/04/14,-2.832
2016/04/15,0.948
2016/04/16,0.075
2016/04/17,-1.027
2016/04/18,2.072
2016/04/19,0.31
2016/04/20,-0.445
2016/04/21,-0.823
2016/04/22,0.07
2016/04/23,1.111
2016/04/24,2.585
2016/04/25,1.927
2016/04/26,-0.193
2016/04/27,2.382
2016/04/28,1.886
2016/04/29,-1.246
2016/04/30,-0.572
2016/05/01,0.176
2016/05/02,-1.574
2016/05/03,-0.064
2016/05/04,-0.105
2016/05/05,-0.246
2016/05/06,-1.181
2016/05/07,-0.4
2016/05/08,-2.338
2016/05/09,-2.918
2016/05/10,-0.422
2016/05/11,-0.336
2016/05/12,-0.307
2016/05/13,0.36
2016/05/14,0.137
2016/05/15,1.069
2016/05/16,1.041
2016/05/17,0.676
2016/05/18,0.789
2016/05/19,2.71
2016/05/20,0.776
2016/05/21,0.613
2016/05/22,-0.745
2016/05/23,-0.421
2016/05/24,0.682
2016/05/25,-0.392
2016/05/26,0.307
2016/05/27,0.886
2016/05/28,0.827
2016/05/29,-0.564
2016/05/30,-0.213
2016/05/31,1.126
2016/06/01,0.658
2016/06/02,-1.565
2016/06/03,0.476
2016/06/04,1.888
2016/06/05,0.645
2016/06/06,0.471
2016/06/07,0.49
2016/06/08,-0.435
2016/06/09,-1.939
2016/06/10,-0.36
2016/06/11,-1.596
2016/06/12,0.067
2016/06/13,-1.056
2016/06/14,-0.429
2016/06/15,-0.596
2016/06/16,-0.77
2016/06/17,-0.476
2016/06/18,-2.987
2016/06/19,-0.335
2016/06/20,0.31
2016/06/21,-0.621
2016/06/22,1.163
2016/06/23,1.558
2016/06/24,1.163
2016/06/25,-0.342
2016/06/26,0
2016/06/27,0.852
2016/06/28,-1.179
2016/06/29,0.389
2016/06/30,-0.064
2016/07/01,-0.374
2016/07/02,0.551
2016/07/03,1.215
2016/07/04,0.756
2016/07/05,0.267
2016/07/06,-0.877
2016/07/07,0.225
2016/07/08,-1.232
2016/07/09,0.776
2016/07/10,-0.632
2016/07/11,0.274
2016/07/12,0.34
2016/07/13,1.3
2016/07/14,0.613
2016/07/15,1.376
2016/07/16,-0.492
2016/07/17,0.314
2016/07/18,0.193
2016/07/19,1.319
2016/07/20,-0.686
2016/07/21,0.316
2016/07/22,1.232
2016/07/23,1.328
2016/07/24,2.382
2016/07/25,0.922
2016/07/26,1.093
2016/07/27,0.087
2016/07/28,0.375
2016/07/29,-0.871
2016/07/30,2.929
2016/07/31,-0.314
2016/08/01,-0.318
2016/08/02,-1.899
2016/08/03,-0.925
2016/08/04,-1.415
2016/08/05,-2.642
2016/08/06,-2.318
2016/08/07,-1.883
2016/08/08,-1.263
2016/08/09,0.45
2016/08/10,-1.714
2016/08/11,-0.988
2016/08/12,-0.131
2016/08/13,-3.266
2016/08/14,-0.516
2016/08/15,0.451
2016/08/16,1.316
2016/08/17,3.033
2016/08/18,-0.061
2016/08/19,0.83
2016/08/20,0.616
2016/08/21,-0.895
2016/08/22,-0.616
2016/08/23,-1.817
2016/08/24,-0.063
2016/08/25,1.477
2016/08/26,1.245
2016/08/27,1.166
2016/08/28,0.639
2016/08/29,-0.199
2016/08/30,-1.886
2016/08/31,-0.961
2016/09/01,0.935
2016/09/02,0.061
2016/09/03,2.138
2016/09/04,-0.79
2016/09/05,1.172
2016/09/06,0.792
2016/09/07,0
2016/09/08,-1.077
2016/09/09,-0.768
2016/09/10,-0.71
2016/09/11,-0.693
2016/09/12,-0.83
2016/09/13,-0.053
2016/09/14,-1.515
2016/09/15,-0.935
2016/09/16,0.948
2016/09/17,-2.594
2016/09/18,1.886
2016/09/19,0.541
2016/09/20,-1.052
2016/09/21,-0.799
2016/09/22,0.213
2016/09/23,0.447
2016/09/24,-0.616
2016/09/25,-0.997
2016/09/26,0.577
2016/09/27,-0.105
2016/09/28,0.499
2016/09/29,0.719
2016/09/30,-0.219
2016/10/01,0.338
2016/10/02,0.282
2016/10/03,-1.291
2016/10/04,-0.422
2016/10/05,-0.052
2016/10/06,-1.269
2016/10/07,-0.518
2016/10/08,-0.154
2016/10/09,1.216
2016/10/10,2.201
2016/10/11,1.737
2016/10/12,0.27
2016/10/13,1.18
2016/10/14,0.447
2016/10/15,0.969
2016/10/16,0.864
2016/10/17,1.984
2016/10/18,0.176
2016/10/19,2.897
2016/10/20,1.802
2016/10/21,-1.289
2016/10/22,1.144
2016/10/23,1
2016/10/24,-1.543
2016/10/25,0
2016/10/26,0.435
2016/10/27,-2.361
2016/10/28,-1.115
2016/10/29,-0.476
2016/10/30,-2.505
2016/10/31,-1.724
2016/11/01,0.71
2016/11/02,-0.693
2016/11/03,-1.456
2016/11/04,3.633
2016/11/05,0.131
2016/11/06,-0.588
2016/11/07,-0.207
2016/11/08,-1.839
2016/11/09,-0.639
2016/11/10,-0.317
2016/11/11,-0.639
2016/11/12,-1.093
2016/11/13,1.569
2016/11/14,-1.424
2016/11/15,-0.769
2016/11/16,-2.406
2016/11/17,-0.234
2016/11/18,-2.684
2016/11/19,0.345
2016/11/20,1.838
2016/11/21,0.497
2016/11/22,2.226
2016/11/23,0
2016/11/24,0.317
2016/11/25,0.639
2016/11/26,0.84
2016/11/27,-0.141
2016/11/28,0.408
2016/11/29,0.434
2016/11/30,1.72
2016/12/01,0.806
2016/12/02,0.34
2016/12/03,-1.769
2016/12/04,-1.52
2016/12/05,-0.886
2016/12/06,-1.146
2016/12/07,-1.52
2016/12/08,0.283
2016/12/09,1.193
2016/12/10,1.497
2016/12/11,-2.299
2016/12/12,0.45
2016/12/13,-1.575
2016/12/14,0.219
2016/12/15,1.476
2016/12/16,0.757
2016/12/17,1.628
2016/12/18,0.483
2016/12/19,0.063
2016/12/20,0.835
2016/12/21,0.781
2016/12/22,-0.115
2016/12/23,-1.193
2016/12/24,-0.398
2016/12/25,1.027
2016/12/26,0.91
2016/12/27,1.141
2016/12/28,-1.579
2016/12/29,-1.739
2016/12/30,-1.655
2016/12/31,-0.27
2017/01/01,-0.982
2017/01/02,-0.48
2017/01/03,-1.654
2017/01/04,0.355
2017/01/05,1.229
2017/01/06,-0.53
2017/01/07,-0.076
2017/01/08,-0.105
2017/01/09,0.447
2017/01/10,-0.231
2017/01/11,0.631
2017/01/12,-1.228
2017/01/13,0.428
2017/01/14,-1.358
2017/01/15,-0.608
2017/01/16,-0.536
2017/01/17,0.333
2017/01/18,0.188
2017/01/19,-2.01
2017/01/20,-1.325
2017/01/21,-2.479
2017/01/22,-0.347
2017/01/23,-0.153
2017/01/24,0.664
2017/01/25,0.253
2017/01/26,0.918
2017/01/27,-1.129
2017/01/28,1.102
2017/01/29,0
2017/01/30,1.479
2017/01/31,0.817
2017/02/01,-2.1
2017/02/02,0.896
2017/02/03,2.045
2017/02/04,2.044
2017/02/05,0.781
2017/02/06,1.085
2017/02/07,-0.128
2017/02/08,0.199
2017/02/09,-0.77
2017/02/10,1.325
2017/02/11,0.886
2017/02/12,1.663
2017/02/13,-1.166
2017/02/14,-1.41
2017/02/15,2.86
2017/02/16,0.364
2017/02/17,-0.128
2017/02/18,-0.464
2017/02/19,1.69
2017/02/20,-1.79
2017/02/21,0.898
2017/02/22,0.572
2017/02/23,1.079
2017/02/24,-0.962
2017/02/25,-1.737
2017/02/26,-2.196
2017/02/27,1.166
2017/02/28,0.891
2017/03/01,-0.36
2017/03/02,-0.364
2017/03/03,0
2017/03/04,1.373
2017/03/05,-0.95
2017/03/06,0.411
2017/03/07,-1.023
2017/03/08,-0.294
2017/03/09,0.13
2017/03/10,0.396
2017/03/11,1.042
2017/03/12,1.2
2017/03/13,-0.069
2017/03/14,-0.181
2017/03/15,0.141
2017/03/16,0.24
2017/03/17,-0.186
2017/03/18,-1.737
