Date,size14var
2014/01/20,323991892
2014/01/21,563514585
2014/01/22,569723042
2014/01/23,568896817
2014/01/24,543352788
2014/01/25,488933707
2014/01/26,352185606
2014/01/27,362862129
2014/01/28,478408308
2014/01/29,475066898
2014/01/30,447775886
2014/01/31,450195957
2014/02/01,419059791
2014/02/02,352497966
2014/02/03,351331557
2014/02/04,357928249
2014/02/05,459312613
2014/02/06,505540339
2014/02/07,717154796
2014/02/08,673126436
2014/02/09,677326797
2014/02/10,689449264
2014/02/11,661240462
2014/02/12,866503479
2014/02/13,838217238
2014/02/14,771519604
2014/02/15,602448876
2014/02/16,706390501
2014/02/17,655343908
2014/02/18,663716419
2014/02/19,656004052
2014/02/20,675796908
2014/02/21,734248328
2014/02/22,741033905
2014/02/23,741034710
2014/02/24,755702744
2014/02/25,1054530700
2014/02/26,991740018
2014/02/27,996813780
2014/02/28,1020984502
2014/03/01,1031500408
2014/03/02,581136859
2014/03/03,1259713841
2014/03/04,2184531261
2014/03/05,2126925553
2014/03/06,2080561220
2014/03/07,2081866508
2014/03/08,1871547509
2014/03/09,1947890614
2014/03/10,1915369856
2014/03/11,1875116674
2014/03/12,1856377838
2014/03/13,1674448117
2014/03/14,1760264969
2014/03/15,2175553407
2014/03/16,2726471565
2014/03/17,2351061543
2014/03/18,1649408376
2014/03/19,1455369239
2014/03/20,1442031970
2014/03/21,1409009830
2014/03/22,1410913195
2014/03/23,1830052459
2014/03/24,1603536400
2014/03/25,1582897567
2014/03/26,1596221237
2014/03/27,1521787262
2014/03/28,935508645
2014/03/29,995564064
2014/03/30,870544879
2014/03/31,872070580
2014/04/01,748272333
2014/04/02,779244410
2014/04/03,893783271
2014/04/04,874946229
2014/04/05,815532669
2014/04/06,513604299
2014/04/07,578359597
2014/04/08,932253634
2014/04/09,932573938
2014/04/10,995916669
2014/04/11,997533451
2014/04/12,1017377949
2014/04/13,1206073296
2014/04/14,1204964580
2014/04/15,1254760704
2014/04/16,1416048598
2014/04/17,1253097673
2014/04/18,1228281321
2014/04/19,1222406333
2014/04/20,1423079304
2014/04/21,1447118904
2014/04/22,1400187654
2014/04/23,1393838789
2014/04/24,1568845705
2014/04/25,1571055077
2014/04/26,1506267708
2014/04/27,1373593123
2014/04/28,1388716992
2014/04/29,1365676648
2014/04/30,1360649452
2014/05/01,1422637620
2014/05/02,1412333579
2014/05/03,1379150586
2014/05/04,1209680917
2014/05/05,1475470598
2014/05/06,1233655216
2014/05/07,1238798814
2014/05/08,1027274634
2014/05/09,1028789861
2014/05/10,1091036783
2014/05/11,965269717
2014/05/12,1021974080
2014/05/13,1024254562
2014/05/14,983266118
2014/05/15,919768190
2014/05/16,923870743
2014/05/17,991781703
2014/05/18,1070961952
2014/05/19,699227585
2014/05/20,740945460
2014/05/21,724534503
2014/05/22,749130850
2014/05/23,783510386
2014/05/24,634257440
2014/05/25,632077677
2014/05/26,609402963
2014/05/27,911774174
2014/05/28,865649625
2014/05/29,955436892
2014/05/30,926511240
2014/05/31,822824951
2014/06/01,704558284
2014/06/02,802131273
2014/06/03,787876842
2014/06/04,845873315
2014/06/05,900980722
2014/06/06,990025288
2014/06/07,1045730339
2014/06/08,1031884993
2014/06/09,1014792930
2014/06/10,715746380
2014/06/11,723739396
2014/06/12,588832673
2014/06/13,586328419
2014/06/14,748017311
2014/06/15,917201731
2014/06/16,880117743
2014/06/17,876157090
2014/06/18,858469253
2014/06/19,747813155
2014/06/20,652415631
2014/06/21,742131873
2014/06/22,814107126
2014/06/23,778061227
2014/06/24,707663731
2014/06/25,545943551
2014/06/26,487817764
2014/06/27,430565274
2014/06/28,422362356
2014/06/29,371844488
2014/06/30,1431406504
2014/07/01,2427813337
2014/07/02,2800378524
2014/07/03,2952024040
2014/07/04,2855575700
2014/07/05,2745514316
2014/07/06,2569557328
2014/07/07,2560406645
2014/07/08,2659944842
2014/07/09,2583029574
2014/07/10,2486574137
2014/07/11,2214272303
2014/07/12,2073029306
2014/07/13,1967912177
2014/07/14,1562182146
2014/07/15,1060015224
2014/07/16,899430402
2014/07/17,848407020
2014/07/18,747572022
2014/07/19,694753213
2014/07/20,734527399
2014/07/21,717017983
2014/07/22,633924047
2014/07/23,646869888
2014/07/24,704988460
2014/07/25,707086932
2014/07/26,572809963
2014/07/27,552938535
2014/07/28,529034788
2014/07/29,501472816
2014/07/30,468949642
2014/07/31,515291661
2014/08/01,499926360
2014/08/02,508351410
2014/08/03,582560370
2014/08/04,840459329
2014/08/05,1234457416
2014/08/06,1335415760
2014/08/07,1301423433
2014/08/08,1280841835
2014/08/09,1482115527
2014/08/10,1539598510
2014/08/11,1534276349
2014/08/12,1541785569
2014/08/13,1843949387
2014/08/14,1834900023
2014/08/15,1831935308
2014/08/16,1715796953
2014/08/17,1603925252
2014/08/18,1646541554
2014/08/19,1347684755
2014/08/20,1231834242
2014/08/21,1233142652
2014/08/22,1229895105
2014/08/23,1197398458
2014/08/24,1082873631
2014/08/25,1201541155
2014/08/26,1201911438
2014/08/27,867963333
2014/08/28,881610132
2014/08/29,925618418
2014/08/30,696500580
2014/08/31,855621990
2014/09/01,1120068551
2014/09/02,1249904871
2014/09/03,1248864096
2014/09/04,1246042725
2014/09/05,1319068826
2014/09/06,1318069652
2014/09/07,1327226701
2014/09/08,1373618760
2014/09/09,2189486568
2014/09/10,2410056983
2014/09/11,2448106594
2014/09/12,2330458596
2014/09/13,2380942378
2014/09/14,1962368688
2014/09/15,1929183433
2014/09/16,1984651920
2014/09/17,1977957429
2014/09/18,2012339906
2014/09/19,2101646521
2014/09/20,2000258610
2014/09/21,2107711624
2014/09/22,1983554362
2014/09/23,1496631244
2014/09/24,1352539217
2014/09/25,1341745632
2014/09/26,1538616868
2014/09/27,1135551898
2014/09/28,1393119954
2014/09/29,1559344454
2014/09/30,1562241261
2014/10/01,1526055155
2014/10/02,1426320419
2014/10/03,1151910314
2014/10/04,701635071
2014/10/05,344393518
2014/10/06,277479693
2014/10/07,381874646
2014/10/08,375480199
2014/10/09,355590090
2014/10/10,363437464
2014/10/11,530729100
2014/10/12,452532428
2014/10/13,386772573
2014/10/14,782894410
2014/10/15,781728051
2014/10/16,788725361
2014/10/17,789010576
2014/10/18,1100610059
2014/10/19,1083832017
2014/10/20,1188593662
2014/10/21,1091320043
2014/10/22,1083648130
2014/10/23,1092899943
2014/10/24,1132825002
2014/10/25,1040753862
2014/10/26,1121755019
2014/10/27,1137432803
2014/10/28,1012506407
2014/10/29,1037855760
2014/10/30,1018335614
2014/10/31,1166477993
2014/11/01,998677435
2014/11/02,1005417163
2014/11/03,902731802
2014/11/04,891403448
2014/11/05,1062712799
2014/11/06,1211635669
2014/11/07,1174315206
2014/11/08,1175991364
2014/11/09,1139519321
2014/11/10,1232191147
2014/11/11,1494057381
2014/11/12,1717081904
2014/11/13,1947411853
2014/11/14,1581555015
2014/11/15,1163742302
2014/11/16,1161843626
2014/11/17,1178685104
2014/11/18,1112627643
2014/11/19,1100198382
2014/11/20,1128312905
2014/11/21,1187361671
2014/11/22,1186800762
2014/11/23,1148120201
2014/11/24,1148299787
2014/11/25,1105288671
2014/11/26,1031504662
2014/11/27,898595822
2014/11/28,893697141
2014/11/29,1006106532
2014/11/30,1021473783
2014/12/01,1373069311
2014/12/02,1505433616
2014/12/03,2571079420
2014/12/04,2604439710
2014/12/05,2667114623
2014/12/06,2141383402
2014/12/07,2099721014
2014/12/08,2091744466
2014/12/09,2065857194
2014/12/10,2053517658
2014/12/11,2112341695
2014/12/12,2092053979
2014/12/13,1970177615
2014/12/14,1974915696
2014/12/15,1938915853
2014/12/16,2254476436
2014/12/17,2069300367
2014/12/18,2343447338
2014/12/19,2277629140
2014/12/20,2140142578
2014/12/21,2134583837
2014/12/22,2133538077
2014/12/23,2132863418
2014/12/24,2581113313
2014/12/25,3737408180
2014/12/26,4236180562
2014/12/27,4165973812
2014/12/28,4608848373
2014/12/29,4683789773
2014/12/30,4205278647
2014/12/31,3243047871
2015/01/01,3519484612
2015/01/02,2951077892
2015/01/03,2371318412
2015/01/04,2079583870
2015/01/05,2164918067
2015/01/06,1397295662
2015/01/07,1649833564
2015/01/08,2158679047
2015/01/09,2914379164
2015/01/10,3463133713
2015/01/11,3402287306
2015/01/12,3640647986
2015/01/13,5051173290
2015/01/14,5124692600
2015/01/15,3430973846
2015/01/16,2714786100
2015/01/17,2256667933
2015/01/18,1816816267
2015/01/19,1802785905
2015/01/20,1639968913
2015/01/21,1563201814
2015/01/22,1560908121
2015/01/23,1555654988
2015/01/24,1589947869
2015/01/25,1543226663
2015/01/26,2039743760
2015/01/27,1754310534
2015/01/28,2828888359
2015/01/29,3540749444
2015/01/30,3850703894
2015/01/31,4084899964
2015/02/01,4260560557
2015/02/02,4413245262
2015/02/03,3983154644
2015/02/04,4143856675
2015/02/05,4233440484
2015/02/06,4601015478
2015/02/07,4715145893
2015/02/08,3992753076
2015/02/09,2162974391
2015/02/10,2289016662
2015/02/11,2130845162
2015/02/12,2499987579
2015/02/13,4170443467
2015/02/14,4316984257
2015/02/15,4791358727
2015/02/16,4592605126
2015/02/17,4859145511
2015/02/18,4521756247
2015/02/19,4321101820
2015/02/20,3122273976
2015/02/21,2189808703
2015/02/22,2334648057
2015/02/23,2248486823
2015/02/24,2317558816
2015/02/25,2256268031
2015/02/26,2347023689
2015/02/27,1607957379
2015/02/28,1739745334
2015/03/01,1318194000
2015/03/02,1297460059
2015/03/03,1080817315
2015/03/04,1045228624
2015/03/05,1084332526
2015/03/06,1066498447
2015/03/07,1078723143
2015/03/08,1107327734
2015/03/09,1250678556
2015/03/10,1167574022
2015/03/11,1016398368
2015/03/12,1093376875
2015/03/13,1105120526
2015/03/14,1042890499
2015/03/15,1254086143
2015/03/16,1299668601
2015/03/17,1301881150
2015/03/18,1355450649
2015/03/19,1176600203
2015/03/20,1169323258
2015/03/21,1387198343
2015/03/22,1213882176
2015/03/23,1092595591
2015/03/24,1882989077
2015/03/25,2300766308
2015/03/26,1886998551
2015/03/27,2309149894
2015/03/28,2351389769
2015/03/29,2344226689
2015/03/30,2233934041
2015/03/31,2177903999
2015/04/01,2834381487
2015/04/02,2337215634
2015/04/03,2336401459
2015/04/04,2357661700
2015/04/05,2331176056
2015/04/06,2871676391
2015/04/07,2395346552
2015/04/08,2441375613
2015/04/09,2547170013
2015/04/10,1908974296
2015/04/11,1651595026
2015/04/12,1536625553
2015/04/13,1534853512
2015/04/14,1539097429
2015/04/15,1377085337
2015/04/16,1388029886
2015/04/17,1409969215
2015/04/18,1202417985
2015/04/19,1251431128
2015/04/20,953568439
2015/04/21,976776662
2015/04/22,675232370
2015/04/23,816214968
2015/04/24,1389121553
2015/04/25,1768996375
2015/04/26,1742251449
2015/04/27,1818669084
2015/04/28,1834190472
2015/04/29,2291732117
2015/04/30,2233463060
2015/05/01,2549567984
2015/05/02,2533096215
2015/05/03,2679433582
2015/05/04,2749485174
2015/05/05,2734583522
2015/05/06,2849678795
2015/05/07,2656778430
2015/05/08,2009150145
2015/05/09,1695992664
2015/05/10,1698663057
2015/05/11,1607477854
2015/05/12,1596160925
2015/05/13,989419246
2015/05/14,952026827
2015/05/15,819809562
2015/05/16,806340929
2015/05/17,1078765596
2015/05/18,855455002
2015/05/19,1191800145
2015/05/20,1160666482
2015/05/21,1224152710
2015/05/22,1270068374
2015/05/23,1457046995
2015/05/24,1366147425
2015/05/25,1485475052
2015/05/26,1544971823
2015/05/27,1633936734
2015/05/28,1634641284
2015/05/29,1591007474
2015/05/30,1948039732
2015/05/31,1298672282
2015/06/01,2020260759
2015/06/02,2106417308
2015/06/03,2112804503
2015/06/04,1361797460
2015/06/05,1328757968
2015/06/06,2902831222
2015/06/07,3218398602
2015/06/08,3423004102
2015/06/09,3422676697
2015/06/10,3711219613
2015/06/11,3736503633
2015/06/12,3904008608
2015/06/13,3916364484
2015/06/14,3790407275
2015/06/15,3541390102
2015/06/16,4923887323
2015/06/17,5246306427
2015/06/18,5401889005
2015/06/19,5753756236
2015/06/20,3841297552
2015/06/21,3061080198
2015/06/22,3328444400
2015/06/23,3140533073
2015/06/24,3820807070
2015/06/25,4782409927
2015/06/26,4980320219
2015/06/27,4323433143
2015/06/28,4269195159
2015/06/29,4178398909
2015/06/30,4568490746
2015/07/01,6191801352
2015/07/02,6196187901
2015/07/03,6298565338
2015/07/04,6763012259
2015/07/05,6820974334
2015/07/06,5913132816
2015/07/07,11881933586
2015/07/08,15073117566
2015/07/09,16595800991
2015/07/10,16094871684
2015/07/11,18050068171
2015/07/12,18515525472
2015/07/13,18364587974
2015/07/14,18997462287
2015/07/15,19094118582
2015/07/16,17646523782
2015/07/17,14232449047
2015/07/18,8619415411
2015/07/19,4544581042
2015/07/20,6670866293
2015/07/21,7568892319
2015/07/22,9953612294
2015/07/23,13187523013
2015/07/24,17277567135
2015/07/25,19682805026
2015/07/26,17820762971
2015/07/27,15787821154
2015/07/28,13594085511
2015/07/29,19005200028
2015/07/30,21127337496
2015/07/31,22985193850
2015/08/01,24424181791
2015/08/02,25009565061
2015/08/03,24783149782
2015/08/04,28908970534
2015/08/05,31528046374
2015/08/06,30964735907
2015/08/07,27754132084
2015/08/08,27921868985
2015/08/09,29991643074
2015/08/10,31471766775
2015/08/11,34210377667
2015/08/12,30343630993
2015/08/13,28292701454
2015/08/14,25955975069
2015/08/15,24011693188
2015/08/16,24742925523
2015/08/17,25011835171
2015/08/18,18322935537
2015/08/19,10507325190
2015/08/20,2011955658
2015/08/21,1795488639
2015/08/22,1586322517
2015/08/23,1409938199
2015/08/24,1483312928
2015/08/25,1739585479
2015/08/26,1384346648
2015/08/27,1366595324
2015/08/28,1350448153
2015/08/29,1605753063
2015/08/30,1641318119
2015/08/31,1745573135
2015/09/01,1545182919
2015/09/02,9307281006
2015/09/03,9430921804
2015/09/04,9556551349
2015/09/05,9228858274
2015/09/06,9214855357
2015/09/07,9255503351
2015/09/08,13149435433
2015/09/09,17072305534
2015/09/10,19688373248
2015/09/11,21231085636
2015/09/12,19792775521
2015/09/13,17592646423
2015/09/14,18421736130
2015/09/15,17628496011
2015/09/16,16345846707
2015/09/17,16104966500
2015/09/18,11314723894
2015/09/19,10803133946
2015/09/20,8973916121
2015/09/21,7178417247
2015/09/22,8605286514
2015/09/23,9632407714
2015/09/24,9950011218
2015/09/25,10838654449
2015/09/26,11448076121
2015/09/27,12010603746
2015/09/28,9118962284
2015/09/29,7191605524
2015/09/30,5211128089
2015/10/01,2141840958
2015/10/02,1905434387
2015/10/03,2451741217
2015/10/04,3189554189
2015/10/05,1946681973
2015/10/06,2386245016
2015/10/07,5727667589
2015/10/08,7890965206
2015/10/09,8265224725
2015/10/10,8991732794
2015/10/11,8595757240
2015/10/12,8765070865
2015/10/13,8497588691
2015/10/14,8473051102
2015/10/15,8011200125
2015/10/16,8087398580
2015/10/17,6453942095
2015/10/18,3896414100
2015/10/19,2568091397
2015/10/20,3285087440
2015/10/21,2537134208
2015/10/22,2089727563
2015/10/23,2053918122
2015/10/24,1820308592
2015/10/25,1870506830
2015/10/26,2277747651
2015/10/27,2278673727
2015/10/28,2333224663
2015/10/29,2385652709
2015/10/30,2472020569
2015/10/31,2331552116
2015/11/01,2312490660
2015/11/02,2510584753
2015/11/03,2406712834
2015/11/04,5752804069
2015/11/05,7227095767
2015/11/06,7441071570
2015/11/07,7340609112
2015/11/08,7163265835
2015/11/09,6059489957
2015/11/10,5766919713
2015/11/11,6271774725
2015/11/12,6726308585
2015/11/13,7062432543
2015/11/14,7048979716
2015/11/15,7545859281
2015/11/16,7860656110
2015/11/17,7247259302
2015/11/18,4172925289
2015/11/19,2363550778
2015/11/20,1775155711
2015/11/21,2201498839
2015/11/22,2960303434
2015/11/23,2391983195
2015/11/24,1924448950
2015/11/25,2009600163
2015/11/26,2018385655
2015/11/27,2904061970
2015/11/28,2915960367
2015/11/29,3303628041
2015/11/30,4529008526
2015/12/01,4551202993
2015/12/02,5199929266
2015/12/03,5556664591
2015/12/04,5452898056
2015/12/05,4836680430
2015/12/06,3577213253
2015/12/07,4028658939
2015/12/08,3718280642
2015/12/09,4125044045
2015/12/10,4172269760
2015/12/11,4104651959
2015/12/12,4316716638
2015/12/13,2581949298
2015/12/14,2450772874
2015/12/15,2172632986
2015/12/16,2269641512
2015/12/17,2390122958
2015/12/18,2269904202
2015/12/19,1968843714
2015/12/20,1931548653
2015/12/21,2838026243
2015/12/22,3397773006
2015/12/23,3394519491
2015/12/24,2415798420
2015/12/25,3755754597
2015/12/26,4668655343
2015/12/27,7351369977
2015/12/28,7369717907
2015/12/29,7370526056
2015/12/30,7710668034
2015/12/31,7888207565
2016/01/01,8983916883
2016/01/02,8921215469
2016/01/03,9108830422
2016/01/04,7175718876
2016/01/05,5479087004
2016/01/06,5150968528
2016/01/07,4660334561
2016/01/08,4466611900
2016/01/09,4534067659
2016/01/10,3385185067
2016/01/11,3387519979
2016/01/12,3347330072
2016/01/13,3648331098
2016/01/14,4315468669
2016/01/15,4940553561
2016/01/16,5461955753
2016/01/17,5475198464
2016/01/18,4643259189
2016/01/19,5290758561
2016/01/20,7484814398
2016/01/21,8939329514
2016/01/22,8021114876
2016/01/23,8982995066
2016/01/24,7110026630
2016/01/25,6892134488
2016/01/26,6031505534
2016/01/27,5874222503
2016/01/28,6167369260
2016/01/29,6092972520
2016/01/30,7732693503
2016/01/31,9251407143
2016/02/01,9518951577
2016/02/02,9859717685
2016/02/03,8280767689
2016/02/04,6706778120
2016/02/05,6765351039
2016/02/06,6336681109
2016/02/07,6029300500
2016/02/08,7120049009
2016/02/09,6953906091
2016/02/10,6915166031
2016/02/11,6208285869
2016/02/12,6491535071
2016/02/13,5778304693
2016/02/14,4841658059
2016/02/15,4667352404
2016/02/16,4051644307
2016/02/17,4488511718
2016/02/18,4524140245
2016/02/19,4740146089
2016/02/20,4104861236
2016/02/21,5341707927
2016/02/22,6892815194
2016/02/23,8459555115
2016/02/24,10620552697
2016/02/25,9774089790
2016/02/26,8119037375
2016/02/27,7363311932
2016/02/28,5615514469
2016/02/29,6604305251
2016/03/01,7227620938
2016/03/02,7676661587
2016/03/03,6113899514
2016/03/04,5947467554
2016/03/05,5464259390
2016/03/06,8419837052
2016/03/07,8823317139
2016/03/08,9471164811
2016/03/09,8465038977
2016/03/10,9198974967
2016/03/11,10936159016
2016/03/12,12896431397
2016/03/13,13799675187
2016/03/14,11701516407
2016/03/15,9683724472
2016/03/16,7188683875
2016/03/17,3727794185
2016/03/18,3215404816
2016/03/19,2615404289
2016/03/20,2472492542
2016/03/21,2815977710
2016/03/22,2890045160
2016/03/23,2603600228
2016/03/24,2604586487
2016/03/25,2522823395
2016/03/26,1931966754
2016/03/27,1990549143
2016/03/28,1838304669
2016/03/29,3468773344
2016/03/30,3649629471
2016/03/31,5006971886
2016/04/01,5212972761
2016/04/02,5412175849
2016/04/03,5176596784
2016/04/04,5250291308
2016/04/05,5296936903
2016/04/06,5172406053
2016/04/07,5098901594
2016/04/08,4324745537
2016/04/09,4179326604
2016/04/10,5687602646
2016/04/11,5577604187
2016/04/12,5566407028
2016/04/13,5593486493
2016/04/14,4597431639
2016/04/15,4796998841
2016/04/16,4483063564
2016/04/17,4667629990
2016/04/18,5575509789
2016/04/19,5603190935
2016/04/20,5630878419
2016/04/21,5539269736
2016/04/22,5739267230
2016/04/23,5518644831
2016/04/24,3250821174
2016/04/25,4452663158
2016/04/26,4195251844
2016/04/27,5197872807
2016/04/28,6343765385
2016/04/29,6440337111
2016/04/30,5767131040
2016/05/01,6401653688
2016/05/02,6106837695
2016/05/03,6089070247
2016/05/04,5990987071
2016/05/05,6189785065
2016/05/06,6630341650
2016/05/07,6759375040
2016/05/08,8961203058
2016/05/09,8481099832
2016/05/10,7995219731
2016/05/11,6936839569
2016/05/12,4925387447
2016/05/13,4388983349
2016/05/14,4951612260
2016/05/15,4544586944
2016/05/16,6712566176
2016/05/17,7774589776
2016/05/18,8751543058
2016/05/19,11107870650
2016/05/20,10521114923
2016/05/21,9824784028
2016/05/22,9070681529
2016/05/23,8890166158
2016/05/24,8610439221
2016/05/25,8864999601
2016/05/26,8783664437
2016/05/27,9659029901
2016/05/28,9710347752
2016/05/29,11108542165
2016/05/30,10949476281
2016/05/31,10943879825
2016/06/01,10780499849
2016/06/02,9426266453
2016/06/03,9371100666
2016/06/04,8999773483
2016/06/05,8775091011
2016/06/06,7594029695
2016/06/07,7522635270
2016/06/08,7283803644
2016/06/09,7788162382
2016/06/10,6219081913
2016/06/11,6402108828
2016/06/12,5722460955
2016/06/13,6099717499
2016/06/14,7537232978
2016/06/15,8374617598
2016/06/16,9905590211
2016/06/17,10790698264
2016/06/18,10911437686
2016/06/19,8340766917
2016/06/20,7359384092
2016/06/21,7644594342
2016/06/22,8126538711
2016/06/23,6918883443
2016/06/24,7066565306
2016/06/25,5172523445
2016/06/26,6012157196
2016/06/27,6586251105
2016/06/28,6751121003
2016/06/29,6974664967
2016/06/30,6112638586
2016/07/01,5793541565
2016/07/02,6628760697
2016/07/03,8738401603
2016/07/04,8971849220
2016/07/05,7924716975
2016/07/06,6070752854
2016/07/07,4729965942
2016/07/08,2510306591
2016/07/09,3084874420
2016/07/10,4851327389
2016/07/11,4958967237
2016/07/12,5023052899
2016/07/13,5420977546
2016/07/14,5428114124
2016/07/15,5569439455
2016/07/16,5619389230
2016/07/17,4429283934
2016/07/18,4691548960
2016/07/19,5340006803
2016/07/20,5346003903
2016/07/21,5255915422
2016/07/22,5923476152
2016/07/23,5125048377
2016/07/24,2183873436
2016/07/25,3040376497
2016/07/26,3876193979
2016/07/27,4636780604
2016/07/28,4767085459
2016/07/29,4663448217
2016/07/30,3179530033
2016/07/31,2034460591
2016/08/01,2057101045
2016/08/02,2054744013
2016/08/03,2113745801
2016/08/04,2325827473
2016/08/05,3668645170
2016/08/06,6751348070
2016/08/07,6880208114
2016/08/08,6281765838
2016/08/09,5732600218
2016/08/10,4842622614
2016/08/11,4705963337
2016/08/12,4676974045
2016/08/13,5449791098
2016/08/14,6865409717
2016/08/15,6842403675
2016/08/16,7815996493
2016/08/17,9745812570
2016/08/18,9741031029
2016/08/19,9105343079
2016/08/20,7270944992
2016/08/21,9646267000
2016/08/22,9494939955
2016/08/23,9009085046
2016/08/24,8882642677
2016/08/25,8972154682
2016/08/26,9204440548
2016/08/27,8863729445
2016/08/28,9581893867
2016/08/29,9578823236
2016/08/30,8159963927
2016/08/31,6151492746
2016/09/01,6556626479
2016/09/02,6634977849
2016/09/03,6435473031
2016/09/04,7301856180
2016/09/05,8157137163
2016/09/06,8555094931
2016/09/07,8592603364
2016/09/08,8105113946
2016/09/09,7863311585
2016/09/10,8470493895
2016/09/11,8878894702
2016/09/12,9140185838
2016/09/13,9133120559
2016/09/14,8719776201
2016/09/15,8051260410
2016/09/16,8050321104
2016/09/17,8027585379
2016/09/18,6245317387
2016/09/19,5593348010
2016/09/20,4719111454
2016/09/21,4514074133
2016/09/22,4160827337
2016/09/23,4082083728
2016/09/24,4229558210
2016/09/25,4690785841
2016/09/26,4602408663
2016/09/27,4527022971
2016/09/28,4610737214
2016/09/29,5164128691
2016/09/30,5746459544
2016/10/01,5855875878
2016/10/02,5556625469
2016/10/03,5964793710
2016/10/04,6246592101
2016/10/05,6139924646
2016/10/06,6419083883
2016/10/07,7014727053
2016/10/08,5626572317
2016/10/09,3114030798
2016/10/10,3401675223
2016/10/11,4382529465
2016/10/12,4551414319
2016/10/13,5203426064
2016/10/14,5275360767
2016/10/15,4523445303
2016/10/16,4024667026
2016/10/17,4658513334
2016/10/18,4660944445
2016/10/19,4568266691
2016/10/20,5921845593
2016/10/21,6059391433
2016/10/22,5766780582
2016/10/23,4066295484
2016/10/24,4154298609
2016/10/25,4396667098
2016/10/26,5380743540
2016/10/27,6147183463
2016/10/28,6305431821
2016/10/29,6409642572
2016/10/30,9520631668
2016/10/31,9142744611
2016/11/01,9153830050
2016/11/02,9253259590
2016/11/03,8044513933
2016/11/04,8664044361
2016/11/05,8676206365
2016/11/06,9461814651
2016/11/07,9463697476
2016/11/08,8807646526
2016/11/09,7711937275
2016/11/10,6229014258
2016/11/11,6555685345
2016/11/12,7240765646
2016/11/13,4691561365
2016/11/14,4766279588
2016/11/15,4754677500
2016/11/16,4326635401
2016/11/17,4761833638
2016/11/18,4343256560
2016/11/19,4348884409
2016/11/20,4012024064
2016/11/21,4353959817
2016/11/22,5283999933
2016/11/23,5908352921
2016/11/24,6392839746
2016/11/25,5902658781
2016/11/26,4078079199
2016/11/27,3426679757
2016/11/28,2602407320
2016/11/29,2424894487
2016/11/30,1411637695
2016/12/01,1409120824
2016/12/02,1649191322
2016/12/03,1440684447
2016/12/04,1691465475
2016/12/05,1764070837
2016/12/06,1789957207
2016/12/07,1734449973
2016/12/08,1805013531
2016/12/09,1743048981
2016/12/10,1596147564
2016/12/11,4351134938
2016/12/12,4747435597
2016/12/13,4968973935
2016/12/14,4918837712
2016/12/15,5333903282
2016/12/16,5199631741
2016/12/17,5432754501
2016/12/18,5424434347
2016/12/19,5539189905
2016/12/20,5638726581
2016/12/21,6161167985
2016/12/22,6175446366
2016/12/23,6026619259
2016/12/24,6056471086
2016/12/25,7147006928
2016/12/26,6803776050
2016/12/27,6474341624
2016/12/28,6470030468
2016/12/29,6329428995
2016/12/30,5778068124
2016/12/31,5898313205
2017/01/01,7954625847
2017/01/02,8239378359
2017/01/03,7545997799
2017/01/04,7906176570
2017/01/05,8715381174
2017/01/06,9629450746
2017/01/07,10445422905
2017/01/08,6755257608
2017/01/09,6686230048
2017/01/10,6878322418
2017/01/11,6791362931
2017/01/12,7442655560
2017/01/13,7628798231
2017/01/14,8687494410
2017/01/15,9312581547
2017/01/16,10179984959
2017/01/17,10156340536
2017/01/18,9284125349
2017/01/19,8338496041
2017/01/20,8229587926
2017/01/21,7824511791
2017/01/22,9235128581
2017/01/23,9018214061
2017/01/24,9330599059
2017/01/25,10653219824
2017/01/26,12722327989
2017/01/27,12718080534
2017/01/28,12273758925
2017/01/29,10290786794
2017/01/30,10246756414
2017/01/31,10775909854
2017/02/01,11324150489
2017/02/02,11288651731
2017/02/03,9781113737
2017/02/04,6653416485
2017/02/05,2189944620
2017/02/06,2238266864
2017/02/07,2162312652
2017/02/08,2025805135
2017/02/09,1823562715
2017/02/10,1134666693
2017/02/11,803449960
2017/02/12,684663923
2017/02/13,792273489
2017/02/14,1040772574
2017/02/15,1011395401
2017/02/16,1017189940
2017/02/17,1011063255
2017/02/18,1027092346
2017/02/19,1029471974
2017/02/20,941084866
2017/02/21,944194543
2017/02/22,1004234017
2017/02/23,1014068107
2017/02/24,1027251842
2017/02/25,1035190997
2017/02/26,690560151
2017/02/27,585308429
2017/02/28,265820019
2017/03/01,276829322
2017/03/02,260076665
2017/03/03,303797059
2017/03/04,352328329
2017/03/05,312065523
2017/03/06,299045471
2017/03/07,284683636
2017/03/08,288264515
2017/03/09,323029342
2017/03/10,356133411
2017/03/11,399995558
2017/03/12,215336045
2017/03/13,143542536
2017/03/14,154394513
2017/03/15,156554108
2017/03/16,119977504
2017/03/17,133326027
2017/03/18,234423499
2017/03/19,759504871
2017/03/20,758190152
2017/03/21,763820229
2017/03/22,766679945
2017/03/23,743645306
2017/03/24,1374311615
2017/03/25,1307906293
2017/03/26,6646708818
2017/03/27,6569578303
2017/03/28,6705140211
2017/03/29,6635768161
2017/03/30,6477684272
2017/03/31,6238325664
2017/04/01,6327137424
2017/04/02,6991242713
2017/04/03,6916687864
2017/04/04,6880560689
2017/04/05,6758027937
2017/04/06,6854425537
2017/04/07,6875429071
2017/04/08,7021848467
2017/04/09,2096984977
2017/04/10,2006915365
2017/04/11,1917868162
2017/04/12,1959977928
2017/04/13,1990608250
2017/04/14,2133887720
