Date,sentinusd14emaUSD
2014/02/01,417099073
2014/02/02,413136273
2014/02/03,406020315
2014/02/04,431275732
2014/02/05,444964634
2014/02/06,452198328
2014/02/07,469049851
2014/02/08,455670615
2014/02/09,435922648
2014/02/10,443790079
2014/02/11,442109801
2014/02/12,431132695
2014/02/13,419473631
2014/02/14,412883424
2014/02/15,430235141
2014/02/16,421814295
2014/02/17,404898972
2014/02/18,388096454
2014/02/19,369895714
2014/02/20,361573095
2014/02/21,349308257
2014/02/22,329550325
2014/02/23,315911673
2014/02/24,325269934
2014/02/25,350128048
2014/02/26,353623691
2014/02/27,347541102
2014/02/28,340976206
2014/03/01,351238385
2014/03/02,338772172
2014/03/03,372904234
2014/03/04,406922761
2014/03/05,404336571
2014/03/06,399293607
2014/03/07,551310720
2014/03/08,605364964
2014/03/09,599410419
2014/03/10,641591790
2014/03/11,633842062
2014/03/12,634609228
2014/03/13,611729326
2014/03/14,579862868
2014/03/15,548910368
2014/03/16,506335217
2014/03/17,481412866
2014/03/18,626744398
2014/03/19,630397974
2014/03/20,595948121
2014/03/21,559108617
2014/03/22,513612471
2014/03/23,468340913
2014/03/24,452469766
2014/03/25,428413285
2014/03/26,407826469
2014/03/27,406337415
2014/03/28,403732243
2014/03/29,373390681
2014/03/30,358870863
2014/03/31,353712375
2014/04/01,347285538
2014/04/02,345230174
2014/04/03,337225624
2014/04/04,324503942
2014/04/05,317243109
2014/04/06,297516293
2014/04/07,283477060
2014/04/08,268747897
2014/04/09,264809782
2014/04/10,270884094
2014/04/11,273800394
2014/04/12,258262307
2014/04/13,244461515
2014/04/14,245619142
2014/04/15,252055554
2014/04/16,270348092
2014/04/17,285685413
2014/04/18,295674408
2014/04/19,284045816
2014/04/20,272344897
2014/04/21,281451860
2014/04/22,298937886
2014/04/23,299282919
2014/04/24,284421847
2014/04/25,278281030
2014/04/26,259785776
2014/04/27,241361435
2014/04/28,239107936
2014/04/29,236948488
2014/04/30,230250066
2014/05/01,223835126
2014/05/02,230886688
2014/05/03,230387004
2014/05/04,222514781
2014/05/05,226464347
2014/05/06,232749754
2014/05/07,246367894
2014/05/08,288761851
2014/05/09,322123394
2014/05/10,316918149
2014/05/11,299395184
2014/05/12,288991643
2014/05/13,287560155
2014/05/14,287982642
2014/05/15,293283144
2014/05/16,290208423
2014/05/17,278612543
2014/05/18,256223812
2014/05/19,251078951
2014/05/20,307065504
2014/05/21,309751992
2014/05/22,316993438
2014/05/23,356317194
2014/05/24,369948567
2014/05/25,380006503
2014/05/26,382894659
2014/05/27,400770811
2014/05/28,408421731
2014/05/29,400530700
2014/05/30,415185524
2014/05/31,405287986
2014/06/01,409783869
2014/06/02,431560096
2014/06/03,446155210
2014/06/04,469686747
2014/06/05,484535762
2014/06/06,507450523
2014/06/07,488615094
2014/06/08,486929959
2014/06/09,451596926
2014/06/10,438775200
2014/06/11,421571169
2014/06/12,453821851
2014/06/13,447900075
2014/06/14,420799414
2014/06/15,395165474
2014/06/16,397315947
2014/06/17,378659896
2014/06/18,368041047
2014/06/19,373025340
2014/06/20,363983636
2014/06/21,348695740
2014/06/22,341869576
2014/06/23,338923517
2014/06/24,356598765
2014/06/25,342737928
2014/06/26,331810605
2014/06/27,321372416
2014/06/28,301846050
2014/06/29,284411995
2014/06/30,298100939
2014/07/01,329452588
2014/07/02,359694478
2014/07/03,358953646
2014/07/04,338233099
2014/07/05,324824561
2014/07/06,308197413
2014/07/07,301733356
2014/07/08,288212910
2014/07/09,283279980
2014/07/10,282644808
2014/07/11,275385927
2014/07/12,272280670
2014/07/13,270994371
2014/07/14,271544465
2014/07/15,277950637
2014/07/16,282121877
2014/07/17,277486944
2014/07/18,276484817
2014/07/19,259276642
2014/07/20,244431064
2014/07/21,241681116
2014/07/22,234464242
2014/07/23,230243863
2014/07/24,237374678
2014/07/25,240114242
2014/07/26,228699995
2014/07/27,213962795
2014/07/28,218687343
2014/07/29,222843275
2014/07/30,219975094
2014/07/31,215827719
2014/08/01,217213840
2014/08/02,212375463
2014/08/03,212263624
2014/08/04,208921744
2014/08/05,221675995
2014/08/06,218266835
2014/08/07,216363304
2014/08/08,209498084
2014/08/09,205263355
2014/08/10,201799453
2014/08/11,211910936
2014/08/12,231748248
2014/08/13,246985734
2014/08/14,258665897
2014/08/15,268655086
2014/08/16,270204849
2014/08/17,261355012
2014/08/18,280931248
2014/08/19,277264363
2014/08/20,271740909
2014/08/21,283170069
2014/08/22,456974535
2014/08/23,434206409
2014/08/24,398273109
2014/08/25,402352740
2014/08/26,461221206
2014/08/27,494073518
2014/08/28,472989337
2014/08/29,446816491
2014/08/30,418255851
2014/08/31,390511689
2014/09/01,375415816
2014/09/02,354594809
2014/09/03,331437307
2014/09/04,309907379
2014/09/05,291814520
2014/09/06,268814729
2014/09/07,249918177
2014/09/08,242985875
2014/09/09,236427720
2014/09/10,228626771
2014/09/11,218424717
2014/09/12,210951674
2014/09/13,197636746
2014/09/14,189095344
2014/09/15,184982738
2014/09/16,181074640
2014/09/17,179522232
2014/09/18,186447493
2014/09/19,192358592
2014/09/20,198769859
2014/09/21,208645537
2014/09/22,200345824
2014/09/23,197472090
2014/09/24,194106318
2014/09/25,188648010
2014/09/26,183555604
2014/09/27,174318320
2014/09/28,167404768
2014/09/29,171856703
2014/09/30,173651265
2014/10/01,174250703
2014/10/02,171903050
2014/10/03,174396472
2014/10/04,175598797
2014/10/05,185288646
2014/10/06,203620938
2014/10/07,208389268
2014/10/08,216198093
2014/10/09,220897469
2014/10/10,227759366
2014/10/11,220968472
2014/10/12,209736749
2014/10/13,214028618
2014/10/14,216228477
2014/10/15,215185394
2014/10/16,213266608
2014/10/17,209949240
2014/10/18,200481918
2014/10/19,188906474
2014/10/20,191187489
2014/10/21,188355092
2014/10/22,192337913
2014/10/23,195451310
2014/10/24,191841047
2014/10/25,187318658
2014/10/26,178237431
2014/10/27,177792753
2014/10/28,175430652
2014/10/29,178046532
2014/10/30,176638488
2014/10/31,177944607
2014/11/01,171353244
2014/11/02,162606970
2014/11/03,160957692
2014/11/04,171062354
2014/11/05,180630654
2014/11/06,181197392
2014/11/07,185550875
2014/11/08,176890920
2014/11/09,171268283
2014/11/10,180201500
2014/11/11,181252949
2014/11/12,199494629
2014/11/13,254162710
2014/11/14,256925870
2014/11/15,251292554
2014/11/16,245482736
2014/11/17,245992182
2014/11/18,252495651
2014/11/19,248315273
2014/11/20,253941989
2014/11/21,269777351
2014/11/22,259452233
2014/11/23,242069555
2014/11/24,237951688
2014/11/25,244725090
2014/11/26,243976084
2014/11/27,238035470
2014/11/28,259666488
2014/11/29,259353734
2014/11/30,259959054
2014/12/01,268171027
2014/12/02,286429512
2014/12/03,295660506
2014/12/04,300449824
2014/12/05,302454471
2014/12/06,287575656
2014/12/07,278892340
2014/12/08,314139557
2014/12/09,314710895
2014/12/10,314467369
2014/12/11,305052491
2014/12/12,292696438
2014/12/13,281847884
2014/12/14,269096988
2014/12/15,267868596
2014/12/16,269512852
2014/12/17,274828246
2014/12/18,280171197
2014/12/19,275637754
2014/12/20,266013312
2014/12/21,252413564
2014/12/22,255426446
2014/12/23,262700507
2014/12/24,256191767
2014/12/25,248334735
2014/12/26,238856039
2014/12/27,231583997
2014/12/28,227456902
2014/12/29,227354072
2014/12/30,233776038
2014/12/31,237120306
2015/01/01,222818247
2015/01/02,221396743
2015/01/03,223248047
2015/01/04,229701518
2015/01/05,236813088
2015/01/06,244205469
2015/01/07,255476168
2015/01/08,272097358
2015/01/09,275557477
2015/01/10,271442850
2015/01/11,277027828
2015/01/12,274435106
2015/01/13,290668089
2015/01/14,310469477
2015/01/15,337215184
2015/01/16,336286068
2015/01/17,319978299
2015/01/18,302446730
2015/01/19,288406893
2015/01/20,287745010
2015/01/21,287470559
2015/01/22,284110423
2015/01/23,275238063
2015/01/24,262159135
2015/01/25,256514136
2015/01/26,295829690
2015/01/27,294224269
2015/01/28,277292011
2015/01/29,266734469
2015/01/30,255209167
2015/01/31,242212589
2015/02/01,230252851
2015/02/02,223504514
2015/02/03,231511109
2015/02/04,234465306
2015/02/05,236040777
2015/02/06,227612290
2015/02/07,214614944
2015/02/08,203081969
2015/02/09,198268581
2015/02/10,193110320
2015/02/11,189769591
2015/02/12,183422222
2015/02/13,187409540
2015/02/14,182514999
2015/02/15,180240313
2015/02/16,175563298
2015/02/17,174035986
2015/02/18,174591597
2015/02/19,170278417
2015/02/20,170227099
2015/02/21,164976929
2015/02/22,156392487
2015/02/23,158203241
2015/02/24,157488394
2015/02/25,159516914
2015/02/26,172168196
2015/02/27,196655129
2015/02/28,188947304
2015/03/01,204140847
2015/03/02,240172721
2015/03/03,244627311
2015/03/04,241106582
2015/03/05,242858412
2015/03/06,236617459
2015/03/07,237932618
2015/03/08,283350827
2015/03/09,283462276
2015/03/10,285297268
2015/03/11,278350312
2015/03/12,273317196
2015/03/13,268477846
2015/03/14,260744960
2015/03/15,245798081
2015/03/16,245998337
2015/03/17,239964739
2015/03/18,259951766
2015/03/19,258870974
2015/03/20,250105181
2015/03/21,235924378
2015/03/22,219593488
2015/03/23,218572996
2015/03/24,219301217
2015/03/25,220534161
2015/03/26,220827772
2015/03/27,221478568
2015/03/28,210780938
2015/03/29,199036798
2015/03/30,197493546
2015/03/31,195987268
2015/04/01,201232258
2015/04/02,197090617
2015/04/03,193076559
2015/04/04,181256923
2015/04/05,170352262
2015/04/06,169775303
2015/04/07,170856719
2015/04/08,175818551
2015/04/09,177481369
2015/04/10,180579029
2015/04/11,173420969
2015/04/12,162926749
2015/04/13,166493526
2015/04/14,170326229
2015/04/15,168528487
2015/04/16,177835911
2015/04/17,185048100
2015/04/18,179349291
2015/04/19,181577678
2015/04/20,191455401
2015/04/21,199081044
2015/04/22,209123103
2015/04/23,210199508
2015/04/24,216721590
2015/04/25,212781517
2015/04/26,213561380
2015/04/27,219569757
2015/04/28,225492477
2015/04/29,230149333
2015/04/30,232250361
2015/05/01,235545994
2015/05/02,227350420
2015/05/03,219176923
2015/05/04,225451678
2015/05/05,229846647
2015/05/06,232631093
2015/05/07,237849362
2015/05/08,237109082
2015/05/09,231146479
2015/05/10,227765880
2015/05/11,230985285
2015/05/12,230633263
2015/05/13,232619621
2015/05/14,231503262
2015/05/15,226972223
2015/05/16,217418856
2015/05/17,205211624
2015/05/18,204269414
2015/05/19,210546276
2015/05/20,212496781
2015/05/21,209532158
2015/05/22,215994934
2015/05/23,213185816
2015/05/24,203434753
2015/05/25,200276886
2015/05/26,200370145
2015/05/27,205545014
2015/05/28,205826666
2015/05/29,208763910
2015/05/30,205961364
2015/05/31,202453809
2015/06/01,209296135
2015/06/02,212610615
2015/06/03,217200863
2015/06/04,218695656
2015/06/05,222322708
2015/06/06,216371310
2015/06/07,208776780
2015/06/08,206996670
2015/06/09,211738699
2015/06/10,215426358
2015/06/11,218186629
2015/06/12,222978733
2015/06/13,218186513
2015/06/14,220511483
2015/06/15,232225797
2015/06/16,251597613
2015/06/17,272727943
2015/06/18,278768945
2015/06/19,290950955
2015/06/20,282314974
2015/06/21,269657783
2015/06/22,267283969
2015/06/23,266467969
2015/06/24,265248996
2015/06/25,257458589
2015/06/26,268384623
2015/06/27,271215992
2015/06/28,260478594
2015/06/29,266849854
2015/06/30,284215885
2015/07/01,285733784
2015/07/02,289008768
2015/07/03,289653724
2015/07/04,280680534
2015/07/05,280584693
2015/07/06,293404936
2015/07/07,295287193
2015/07/08,298181385
2015/07/09,303080188
2015/07/10,326146809
2015/07/11,327385204
2015/07/12,330944809
2015/07/13,335946357
2015/07/14,337058989
2015/07/15,335404885
2015/07/16,339472286
2015/07/17,333461286
2015/07/18,318646498
2015/07/19,300691890
2015/07/20,294478103
2015/07/21,290535501
2015/07/22,285426422
2015/07/23,281847287
2015/07/24,284781527
2015/07/25,272760647
2015/07/26,256594670
2015/07/27,256215614
2015/07/28,264322864
2015/07/29,266548551
2015/07/30,266269179
2015/07/31,264419298
2015/08/01,255256800
2015/08/02,242156230
2015/08/03,241427666
2015/08/04,246518455
2015/08/05,255144346
2015/08/06,259238328
2015/08/07,261097305
2015/08/08,264156089
2015/08/09,269513945
2015/08/10,272449877
2015/08/11,273434429
2015/08/12,280282082
2015/08/13,286847119
2015/08/14,292112165
2015/08/15,287194226
2015/08/16,283507097
2015/08/17,292961698
2015/08/18,311251375
2015/08/19,317187387
2015/08/20,317857872
2015/08/21,316198773
2015/08/22,310165392
2015/08/23,298128806
2015/08/24,313607579
2015/08/25,326222973
2015/08/26,324975719
2015/08/27,323137001
2015/08/28,325288740
2015/08/29,308327670
2015/08/30,288442632
2015/08/31,284257216
2015/09/01,284661720
2015/09/02,284569797
2015/09/03,279516351
2015/09/04,272756496
2015/09/05,261291077
2015/09/06,254133248
2015/09/07,249415590
2015/09/08,256949863
2015/09/09,259961297
2015/09/10,264447114
2015/09/11,263229108
2015/09/12,250023242
2015/09/13,239949936
2015/09/14,242905584
2015/09/15,245778015
2015/09/16,249246642
2015/09/17,249230208
2015/09/18,249485568
2015/09/19,245655625
2015/09/20,236889531
2015/09/21,246462606
2015/09/22,254837223
2015/09/23,254868445
2015/09/24,253780917
2015/09/25,258175751
2015/09/26,252247495
2015/09/27,239190309
2015/09/28,247957344
2015/09/29,261401351
2015/09/30,264479539
2015/10/01,273155141
2015/10/02,284809680
2015/10/03,274981837
2015/10/04,263044797
2015/10/05,266906005
2015/10/06,280686356
2015/10/07,286804394
2015/10/08,308262966
2015/10/09,305634344
2015/10/10,300719760
2015/10/11,290187223
2015/10/12,293236513
2015/10/13,305171726
2015/10/14,316690578
2015/10/15,335713750
2015/10/16,350394418
2015/10/17,354582618
2015/10/18,342966461
2015/10/19,344517702
2015/10/20,349270076
2015/10/21,348005702
2015/10/22,352863306
2015/10/23,352948970
2015/10/24,351932930
2015/10/25,355485815
2015/10/26,362639773
2015/10/27,379709821
2015/10/28,397748244
2015/10/29,435659954
2015/10/30,480350282
2015/10/31,490162157
2015/11/01,492626264
2015/11/02,532771132
2015/11/03,635103916
2015/11/04,1194947924
2015/11/05,1215966432
2015/11/06,1185698584
2015/11/07,1133523978
2015/11/08,1075882415
2015/11/09,1078285357
2015/11/10,1071446507
2015/11/11,1066395160
2015/11/12,1046854230
2015/11/13,1028005601
2015/11/14,1022034703
2015/11/15,974958676
2015/11/16,952361800
2015/11/17,904962363
2015/11/18,858856437
2015/11/19,828687065
2015/11/20,807243257
2015/11/21,759707011
2015/11/22,704019499
2015/11/23,662500041
2015/11/24,630053397
2015/11/25,621880420
2015/11/26,630690780
2015/11/27,643678776
2015/11/28,645762416
2015/11/29,622621925
2015/11/30,655528992
2015/12/01,683775129
2015/12/02,708525541
2015/12/03,706644375
2015/12/04,732674370
2015/12/05,869689152
2015/12/06,1031895714
2015/12/07,1050150265
2015/12/08,1057939300
2015/12/09,1118827886
2015/12/10,1135002781
2015/12/11,1188495125
2015/12/12,1211075263
2015/12/13,1338525034
2015/12/14,1427908923
2015/12/15,1486295441
2015/12/16,1543945858
2015/12/17,1579712575
2015/12/18,1605656024
2015/12/19,1613109995
2015/12/20,1625790941
2015/12/21,1700208569
2015/12/22,1743243306
2015/12/23,1763737421
2015/12/24,1801364017
2015/12/25,1786945853
2015/12/26,1695248629
2015/12/27,1532720073
2015/12/28,1424589605
2015/12/29,1317191760
2015/12/30,1207500108
2015/12/31,1106022653
2016/01/01,1009096525
2016/01/02,916690606
2016/01/03,839135120
2016/01/04,781054048
2016/01/05,748878973
2016/01/06,717741292
2016/01/07,708663119
2016/01/08,677820679
2016/01/09,630009610
2016/01/10,606098578
2016/01/11,603057530
2016/01/12,588119678
2016/01/13,580213719
2016/01/14,564431530
2016/01/15,572037544
2016/01/16,562964139
2016/01/17,1013830376
2016/01/18,1355104360
2016/01/19,1617612217
2016/01/20,1603583966
2016/01/21,1669789018
2016/01/22,1843651297
2016/01/23,3133245324
2016/01/24,6268949993
2016/01/25,6342667214
2016/01/26,6033209961
2016/01/27,5951291487
2016/01/28,5462287371
2016/01/29,5086724369
2016/01/30,4574904196
2016/01/31,4044962701
2016/02/01,3760381364
2016/02/02,3441053818
2016/02/03,3053855143
2016/02/04,2759619402
2016/02/05,2562781900
2016/02/06,2366673476
2016/02/07,2191400655
2016/02/08,2022195722
2016/02/09,1854738593
2016/02/10,1730821504
2016/02/11,1624793593
2016/02/12,1534575676
2016/02/13,1456891208
2016/02/14,1401418521
2016/02/15,1410086773
2016/02/16,1423441103
2016/02/17,1441983561
2016/02/18,1455716991
2016/02/19,1519080881
2016/02/20,1543754890
2016/02/21,1572239569
2016/02/22,1610222858
2016/02/23,1606878983
2016/02/24,1587036139
2016/02/25,1541436096
2016/02/26,1507266289
2016/02/27,1429482411
2016/02/28,1711350787
2016/02/29,2046450696
2016/03/01,2392572018
2016/03/02,2386556838
2016/03/03,2253668215
2016/03/04,2360385730
2016/03/05,3081132556
2016/03/06,2769800005
2016/03/07,2549159869
2016/03/08,2323928923
2016/03/09,2117623040
2016/03/10,1954622967
2016/03/11,1814571834
2016/03/12,1664957284
2016/03/13,1526217109
2016/03/14,1438492630
2016/03/15,1408422401
2016/03/16,1946747598
2016/03/17,2114511107
2016/03/18,2101820346
2016/03/19,1929935434
2016/03/20,1761417301
2016/03/21,1621347469
2016/03/22,1511050509
2016/03/23,1404231564
2016/03/24,1326257913
2016/03/25,1250266394
2016/03/26,1156015401
2016/03/27,1089526072
2016/03/28,1041286227
2016/03/29,994252339
2016/03/30,952502803
2016/03/31,919215660
2016/04/01,896092581
2016/04/02,861436780
2016/04/03,821833069
2016/04/04,805408113
2016/04/05,791430637
2016/04/06,783106974
2016/04/07,788793214
2016/04/08,781655563
2016/04/09,767804963
2016/04/10,746800310
2016/04/11,735142655
2016/04/12,759785540
2016/04/13,785449740
2016/04/14,788172395
2016/04/15,800968477
2016/04/16,832845472
2016/04/17,836168678
2016/04/18,836731911
2016/04/19,847283443
2016/04/20,862882419
2016/04/21,898613145
2016/04/22,918489431
2016/04/23,910378570
2016/04/24,891830221
2016/04/25,911769569
2016/04/26,944745906
2016/04/27,954616729
2016/04/28,966324473
2016/04/29,963081697
2016/04/30,938966123
2016/05/01,916721363
2016/05/02,923053777
2016/05/03,921114671
2016/05/04,918836432
2016/05/05,913688995
2016/05/06,914444494
2016/05/07,899207266
2016/05/08,869828918
2016/05/09,860593905
2016/05/10,865406941
2016/05/11,888180775
2016/05/12,896001766
2016/05/13,914999105
2016/05/14,896668073
2016/05/15,890198383
2016/05/16,915431315
2016/05/17,933128826
2016/05/18,929998242
2016/05/19,933031758
2016/05/20,903366927
2016/05/21,856454520
2016/05/22,811683278
2016/05/23,799146646
2016/05/24,803771915
2016/05/25,862645181
2016/05/26,930030309
2016/05/27,1035913627
2016/05/28,1110455821
2016/05/29,1107758534
2016/05/30,1080669154
2016/05/31,1085482577
2016/06/01,1064718877
2016/06/02,1055935020
2016/06/03,1024744005
2016/06/04,975992274
2016/06/05,953970063
2016/06/06,947779245
2016/06/07,953167791
2016/06/08,952937878
2016/06/09,957484705
2016/06/10,976909590
2016/06/11,968396542
2016/06/12,1045950298
2016/06/13,1115769332
2016/06/14,1143705921
2016/06/15,1161481591
2016/06/16,1221876124
2016/06/17,1272997915
2016/06/18,1284618297
2016/06/19,1271899769
2016/06/20,1305288533
2016/06/21,1337665318
2016/06/22,1349412482
2016/06/23,1374521059
2016/06/24,1395687237
2016/06/25,1352558233
2016/06/26,1286837348
2016/06/27,1253355833
2016/06/28,1210527254
2016/06/29,1166143010
2016/06/30,1143419078
2016/07/01,1132458935
2016/07/02,1116096417
2016/07/03,1084011886
2016/07/04,1105156505
2016/07/05,1098154001
2016/07/06,1082224969
2016/07/07,1123504552
2016/07/08,1112090637
2016/07/09,1079844605
2016/07/10,1028899921
2016/07/11,1016948156
2016/07/12,1017548815
2016/07/13,1006552671
2016/07/14,983002519
2016/07/15,1042410266
2016/07/16,1018471687
2016/07/17,1020252787
2016/07/18,1010823044
2016/07/19,1007062725
2016/07/20,1005431974
2016/07/21,995993165
2016/07/22,994629494
2016/07/23,960075739
2016/07/24,952208307
2016/07/25,929612148
2016/07/26,949871393
2016/07/27,977416932
2016/07/28,989112210
2016/07/29,985190525
2016/07/30,925720183
2016/07/31,905525396
2016/08/01,883284056
2016/08/02,967087670
2016/08/03,949976272
2016/08/04,986324399
2016/08/05,981038956
2016/08/06,924824408
2016/08/07,882475324
2016/08/08,852312348
2016/08/09,861430436
2016/08/10,867974252
2016/08/11,856842395
2016/08/12,853120815
2016/08/13,820539067
2016/08/14,788222365
2016/08/15,796968515
2016/08/16,830505272
2016/08/17,827418735
2016/08/18,846733289
2016/08/19,848002500
2016/08/20,856468374
2016/08/21,816477538
2016/08/22,833951656
2016/08/23,857534464
2016/08/24,882279008
2016/08/25,896717007
2016/08/26,909127932
2016/08/27,878163160
2016/08/28,836786264
2016/08/29,824444050
2016/08/30,813745201
2016/08/31,811258126
2016/09/01,803535709
2016/09/02,786162602
2016/09/03,765734441
2016/09/04,726165494
2016/09/05,736677319
2016/09/06,736954610
2016/09/07,735694056
2016/09/08,738009519
2016/09/09,751122567
2016/09/10,733515956
2016/09/11,715816120
2016/09/12,719930181
2016/09/13,729689616
2016/09/14,729766933
2016/09/15,716490394
2016/09/16,736332906
2016/09/17,706803000
2016/09/18,684633833
2016/09/19,683601710
2016/09/20,717933036
2016/09/21,726095929
2016/09/22,758608738
2016/09/23,771057487
2016/09/24,750180433
2016/09/25,752838248
2016/09/26,801904341
2016/09/27,792070171
2016/09/28,852813931
2016/09/29,847955392
2016/09/30,892791568
2016/10/01,870016192
2016/10/02,831262744
2016/10/03,850801735
2016/10/04,857339672
2016/10/05,879471148
2016/10/06,909850187
2016/10/07,935277210
2016/10/08,967616184
2016/10/09,1036057546
2016/10/10,1072405840
2016/10/11,1120793302
2016/10/12,1162612297
2016/10/13,1105080311
2016/10/14,1105770112
2016/10/15,1211365917
2016/10/16,1229653413
2016/10/17,1194874927
2016/10/18,1211261588
2016/10/19,1190116057
2016/10/20,1208580882
2016/10/21,1290323626
2016/10/22,1207623619
2016/10/23,1186370278
2016/10/24,1319494315
2016/10/25,1387364385
2016/10/26,1371018735
2016/10/27,1472359658
2016/10/28,1389236202
2016/10/29,1320244420
2016/10/30,1251244431
2016/10/31,1223161301
2016/11/01,1207641144
2016/11/02,1477135959
2016/11/03,1897096704
2016/11/04,2155772422
2016/11/05,2386327077
2016/11/06,2542691645
2016/11/07,2585404592
2016/11/08,2534737266
2016/11/09,2423187335
2016/11/10,2245342360
2016/11/11,2054067810
2016/11/12,1855383331
2016/11/13,1691029653
2016/11/14,1577018546
2016/11/15,1504707781
2016/11/16,1460684750
2016/11/17,1394372372
2016/11/18,1327279861
2016/11/19,1245007833
2016/11/20,1174807507
2016/11/21,1146449236
2016/11/22,1128797809
2016/11/23,1119830857
2016/11/24,1128908799
2016/11/25,1101011204
2016/11/26,1047780151
2016/11/27,980500008
2016/11/28,963016064
2016/11/29,950584688
2016/11/30,938257853
2016/12/01,935749263
2016/12/02,971319848
2016/12/03,936062210
2016/12/04,888640090
2016/12/05,919434831
2016/12/06,939891405
2016/12/07,945401208
2016/12/08,940032056
2016/12/09,940579644
2016/12/10,912885778
2016/12/11,875712850
2016/12/12,891101509
2016/12/13,903885393
2016/12/14,928790360
2016/12/15,988135186
2016/12/16,1024777841
2016/12/17,999354189
2016/12/18,979221524
2016/12/19,983683361
2016/12/20,1003659095
2016/12/21,1134661140
2016/12/22,1178260934
2016/12/23,1250851322
2016/12/24,1214905415
2016/12/25,1148560362
2016/12/26,1129809187
2016/12/27,1135223166
2016/12/28,1154308065
2016/12/29,1172351751
2016/12/30,1214722912
2016/12/31,1179074573
2017/01/01,1131150016
2017/01/02,1140156889
2017/01/03,1200116625
2017/01/04,1288796660
2017/01/05,1422289777
2017/01/06,1458531207
2017/01/07,1422778887
2017/01/08,1339763972
2017/01/09,1331978399
2017/01/10,1331133628
2017/01/11,1524062043
2017/01/12,1551307045
2017/01/13,1529807129
2017/01/14,1421475258
2017/01/15,1335229822
2017/01/16,1299348049
2017/01/17,1299809464
2017/01/18,1275131613
2017/01/19,1243154354
2017/01/20,1215559322
2017/01/21,1161843737
2017/01/22,1105389474
2017/01/23,1090976509
2017/01/24,1104139738
2017/01/25,1117720667
2017/01/26,1090573521
2017/01/27,1056857164
2017/01/28,1002685934
2017/01/29,960092250
2017/01/30,951538520
2017/01/31,974806038
2017/02/01,1014797046
2017/02/02,1039463670
2017/02/03,1160805310
2017/02/04,1157844040
2017/02/05,1138934180
2017/02/06,1147761725
2017/02/07,1178944027
2017/02/08,1202251467
2017/02/09,1239182542
2017/02/10,1222272248
2017/02/11,1162224226
2017/02/12,1087542682
2017/02/13,1077035397
2017/02/14,1088660425
2017/02/15,1084562418
2017/02/16,1081194889
2017/02/17,1115046474
2017/02/18,1085622993
2017/02/19,1088611456
2017/02/20,1086937135
2017/02/21,1096799272
2017/02/22,1127831012
2017/02/23,1184176205
2017/02/24,1233291159
2017/02/25,1202392804
2017/02/26,1150878492
2017/02/27,1174104188
2017/02/28,1207878110
2017/03/01,1251282350
2017/03/02,1369995146
2017/03/03,1456534341
2017/03/04,1452505499
2017/03/05,1409921777
2017/03/06,1458578362
2017/03/07,1500496735
2017/03/08,1517992695
2017/03/09,1512396168
2017/03/10,1535820932
2017/03/11,1516844644
2017/03/12,1453520018
2017/03/13,1495492663
2017/03/14,1585206751
2017/03/15,1612983844
2017/03/16,1779928002
2017/03/17,1860223764
2017/03/18,1829921965
2017/03/19,1753683498
2017/03/20,1723869391
2017/03/21,1743808292
2017/03/22,1783478245
2017/03/23,1785935695
2017/03/24,1965157480
2017/03/25,2045413208
2017/03/26,1920819801
2017/03/27,1877345140
2017/03/28,1848787841
2017/03/29,1792616665
2017/03/30,1756250577
2017/03/31,1790235097
2017/04/01,1722746965
2017/04/02,1662887040
2017/04/03,1679881699
2017/04/04,1691780822
2017/04/05,1691485598
2017/04/06,1688006661
2017/04/07,1674198981
2017/04/08,1588262622
2017/04/09,1521776066
2017/04/10,1536761336
2017/04/11,1563003384
2017/04/12,1596312830
2017/04/13,1606982937
2017/04/14,1645703535
2017/04/15,1602950502
2017/04/16,1548605825
2017/04/17,1572051519
2017/04/18,1640380218
2017/04/19,1637247604
2017/04/20,1666316042
2017/04/21,1670609157
2017/04/22,1622457486
2017/04/23,1575252676
2017/04/24,1598562357
2017/04/25,1795027643
2017/04/26,1851934498
2017/04/27,1946818421
2017/04/28,1975442613
2017/04/29,1941926153
2017/04/30,1873400293
2017/05/01,1890597972
2017/05/02,1939083651
2017/05/03,1984434102
2017/05/04,2128371705
2017/05/05,2248729690
2017/05/06,2248192878
2017/05/07,2246163465
2017/05/08,2367809567
2017/05/09,2500166686
2017/05/10,2631597564
2017/05/11,2703744002
2017/05/12,2738705723
2017/05/13,2672713809
2017/05/14,2587744961
2017/05/15,2674979114
2017/05/16,2705846977
2017/05/17,2913558515
2017/05/18,2952993858
2017/05/19,3013699942
2017/05/20,3031255061
2017/05/21,2979600199
2017/05/22,3149204331
2017/05/23,3306767539
2017/05/24,3559518507
2017/05/25,3952298240
2017/05/26,4077701129
2017/05/27,3936850614
2017/05/28,3847239411
2017/05/29,3873588865
2017/05/30,4012058369
2017/05/31,4197648261
2017/06/01,4500762353
2017/06/02,4608779174
2017/06/03,4788030780
2017/06/04,4754707636
2017/06/05,4953794738
2017/06/06,5028971753
2017/06/07,5141636387
2017/06/08,5164557018
2017/06/09,5247142625
2017/06/10,5220726430
2017/06/11,5166619191
2017/06/12,5304225524
2017/06/13,5488999738
2017/06/14,5627063829
2017/06/15,5610694684
2017/06/16,5668414815
2017/06/17,5462911037
2017/06/18,5254368495
2017/06/19,5321808104
2017/06/20,5455153620
