Date,transactions3rsi
2010/10/21,46.003
2010/10/22,57.98
2010/10/23,40.543
2010/10/24,41.782
2010/10/25,22.282
2010/10/26,42.432
2010/10/27,59.837
2010/10/28,39.584
2010/10/29,34.947
2010/10/30,22.769
2010/10/31,16.948
2010/11/01,39.969
2010/11/02,25.321
2010/11/03,46.799
2010/11/04,40.806
2010/11/05,70.171
2010/11/06,49.191
2010/11/07,61.637
2010/11/08,71.029
2010/11/09,44.74
2010/11/10,45.99
2010/11/11,35.235
2010/11/12,16.39
2010/11/13,19.667
2010/11/14,54.967
2010/11/15,99.402
2010/11/16,99.75
2010/11/17,35.682
2010/11/18,42.362
2010/11/19,74.09
2010/11/20,74.43
2010/11/21,75.481
2010/11/22,24.559
2010/11/23,24.724
2010/11/24,51.566
2010/11/25,58.13
2010/11/26,33.841
2010/11/27,29.542
2010/11/28,29.808
2010/11/29,29.445
2010/11/30,29.688
2010/12/01,33.234
2010/12/02,31.512
2010/12/03,28.26
2010/12/04,27.923
2010/12/05,29.189
2010/12/06,37.188
2010/12/07,61.763
2010/12/08,48.963
2010/12/09,42.966
2010/12/10,32.824
2010/12/11,72.308
2010/12/12,82.406
2010/12/13,85.167
2010/12/14,73.166
2010/12/15,54.977
2010/12/16,28.761
2010/12/17,19.124
2010/12/18,39.667
2010/12/19,52.233
2010/12/20,91.111
2010/12/21,45.118
2010/12/22,52.355
2010/12/23,38.151
2010/12/24,39.871
2010/12/25,56.58
2010/12/26,49.824
2010/12/27,32.692
2010/12/28,63.848
2010/12/29,36.33
2010/12/30,52.528
2010/12/31,45.453
2011/01/01,64.898
2011/01/02,42.46
2011/01/03,87.405
2011/01/04,68.735
2011/01/05,82.239
2011/01/06,36.902
2011/01/07,55.424
2011/01/08,72.067
2011/01/09,56.241
2011/01/10,61.747
2011/01/11,64.707
2011/01/12,41.324
2011/01/13,52.324
2011/01/14,52.803
2011/01/15,22.107
2011/01/16,19.196
2011/01/17,13.29
2011/01/18,22.556
2011/01/19,44.938
2011/01/20,42.352
2011/01/21,81.942
2011/01/22,91.296
2011/01/23,45.319
2011/01/24,63.061
2011/01/25,33.535
2011/01/26,42.818
2011/01/27,32.244
2011/01/28,58.24
2011/01/29,74.309
2011/01/30,93.137
2011/01/31,45.065
2011/02/01,36.38
2011/02/02,33.506
2011/02/03,30.013
2011/02/04,41.085
2011/02/05,34.414
2011/02/06,44.41
2011/02/07,39.496
2011/02/08,37.887
2011/02/09,79.178
2011/02/10,93.634
2011/02/11,95.489
2011/02/12,59.061
2011/02/13,52.912
2011/02/14,64.212
2011/02/15,73.796
2011/02/16,56.78
2011/02/17,69.016
2011/02/18,47.219
2011/02/19,22.041
2011/02/20,51.416
2011/02/21,54.253
2011/02/22,69.963
2011/02/23,72.348
2011/02/24,51.618
2011/02/25,41.492
2011/02/26,24.432
2011/02/27,67.895
2011/02/28,31.954
2011/03/01,75.661
2011/03/02,44.253
2011/03/03,71.657
2011/03/04,40.088
2011/03/05,40.402
2011/03/06,39.963
2011/03/07,38.1
2011/03/08,67.344
2011/03/09,38.206
2011/03/10,33.577
2011/03/11,48.904
2011/03/12,81.821
2011/03/13,68.071
2011/03/14,63.526
2011/03/15,72.687
2011/03/16,82.317
2011/03/17,86.505
2011/03/18,29.471
2011/03/19,61.56
2011/03/20,77.616
2011/03/21,90.185
2011/03/22,33.287
2011/03/23,58.436
2011/03/24,36.71
2011/03/25,35.19
2011/03/26,55.545
2011/03/27,42.682
2011/03/28,51.238
2011/03/29,46.364
2011/03/30,28.012
2011/03/31,39.137
2011/04/01,28.214
2011/04/02,38.177
2011/04/03,40.66
2011/04/04,66.932
2011/04/05,52.575
2011/04/06,39.637
2011/04/07,29.835
2011/04/08,38.538
2011/04/09,36.258
2011/04/10,35.471
2011/04/11,69.763
2011/04/12,79.99
2011/04/13,89.974
2011/04/14,96.065
2011/04/15,39.936
2011/04/16,45.565
2011/04/17,52.096
2011/04/18,80.978
2011/04/19,88.272
2011/04/20,53.851
2011/04/21,26.942
2011/04/22,34.093
2011/04/23,45.451
2011/04/24,44.035
2011/04/25,62.698
2011/04/26,85.011
2011/04/27,93.144
2011/04/28,44.516
2011/04/29,55.168
2011/04/30,71.82
2011/05/01,55.185
2011/05/02,34.721
2011/05/03,31.523
2011/05/04,28.192
2011/05/05,58.925
2011/05/06,50.235
2011/05/07,71.86
2011/05/08,34.58
2011/05/09,55.441
2011/05/10,44.454
2011/05/11,41.687
2011/05/12,58.243
2011/05/13,78.767
2011/05/14,84.263
2011/05/15,47.696
2011/05/16,66.848
2011/05/17,69.984
2011/05/18,87.835
2011/05/19,52.977
2011/05/20,55.709
2011/05/21,62.384
2011/05/22,72.793
2011/05/23,83.232
2011/05/24,85.337
2011/05/25,91.259
2011/05/26,95.902
2011/05/27,30.001
2011/05/28,35.74
2011/05/29,29.69
2011/05/30,54.448
2011/05/31,72.09
2011/06/01,79.316
2011/06/02,86.441
2011/06/03,93.618
2011/06/04,94.742
2011/06/05,82.094
2011/06/06,91.355
2011/06/07,62.754
2011/06/08,87.826
2011/06/09,89.101
2011/06/10,61.873
2011/06/11,51.456
2011/06/12,75.528
2011/06/13,48.239
2011/06/14,77.683
2011/06/15,52.93
2011/06/16,56.107
2011/06/17,34.76
2011/06/18,40.709
2011/06/19,38.314
2011/06/20,32.072
2011/06/21,13.045
2011/06/22,57.474
2011/06/23,39.413
2011/06/24,50.752
2011/06/25,31.433
2011/06/26,39.92
2011/06/27,71.839
2011/06/28,48.973
2011/06/29,36.54
2011/06/30,30.422
2011/07/01,57.641
2011/07/02,22.715
2011/07/03,31.195
2011/07/04,56.474
2011/07/05,44.422
2011/07/06,69.272
2011/07/07,44.029
2011/07/08,34.249
2011/07/09,25.925
2011/07/10,43.237
2011/07/11,75.724
2011/07/12,38.64
2011/07/13,53.161
2011/07/14,46.096
2011/07/15,34.37
2011/07/16,54.98
2011/07/17,43.221
2011/07/18,58.723
2011/07/19,64.495
2011/07/20,49.95
2011/07/21,28.993
2011/07/22,59.241
2011/07/23,26.795
2011/07/24,48.081
2011/07/25,69.547
2011/07/26,44.836
2011/07/27,38.108
2011/07/28,43.024
2011/07/29,25.648
2011/07/30,14.13
2011/07/31,60.053
2011/08/01,61.793
2011/08/02,72.517
2011/08/03,42.153
2011/08/04,57.049
2011/08/05,35.242
2011/08/06,27.025
2011/08/07,24.836
2011/08/08,50.522
2011/08/09,82.454
2011/08/10,57.115
2011/08/11,41.538
2011/08/12,33.495
2011/08/13,42.664
2011/08/14,46.05
2011/08/15,74.747
2011/08/16,87.91
2011/08/17,39.968
2011/08/18,35.21
2011/08/19,42.161
2011/08/20,31.534
2011/08/21,51.044
2011/08/22,56.559
2011/08/23,34.55
2011/08/24,41.752
2011/08/25,35.12
2011/08/26,50.669
2011/08/27,15.762
2011/08/28,8.931
2011/08/29,70.691
2011/08/30,62.999
2011/08/31,49.014
2011/09/01,47.117
2011/09/02,39.66
2011/09/03,17.484
2011/09/04,59.435
2011/09/05,52.285
2011/09/06,70.103
2011/09/07,46.421
2011/09/08,32.932
2011/09/09,58.985
2011/09/10,30.573
2011/09/11,44.144
2011/09/12,48.252
2011/09/13,45.614
2011/09/14,32.409
2011/09/15,50.115
2011/09/16,37.417
2011/09/17,16.386
2011/09/18,46.272
2011/09/19,69.062
2011/09/20,86.825
2011/09/21,68.262
2011/09/22,33.1
2011/09/23,39.286
2011/09/24,27.957
2011/09/25,27.676
2011/09/26,25.479
2011/09/27,55.88
2011/09/28,49.472
2011/09/29,28.887
2011/09/30,50.233
2011/10/01,27.506
2011/10/02,19.368
2011/10/03,73.535
2011/10/04,50.092
2011/10/05,47.707
2011/10/06,54.879
2011/10/07,41.483
2011/10/08,30.202
2011/10/09,35.118
2011/10/10,66.972
2011/10/11,70.873
2011/10/12,69.608
2011/10/13,16.767
2011/10/14,63.992
2011/10/15,45.276
2011/10/16,30.482
2011/10/17,58.457
2011/10/18,34.523
2011/10/19,44.015
2011/10/20,31.52
2011/10/21,54.551
2011/10/22,51.31
2011/10/23,70.041
2011/10/24,78.068
2011/10/25,40.46
2011/10/26,43.779
2011/10/27,23.881
2011/10/28,49.732
2011/10/29,67.551
2011/10/30,39.862
2011/10/31,49.133
2011/11/01,70.628
2011/11/02,76.141
2011/11/03,82.838
2011/11/04,87.594
2011/11/05,44.726
2011/11/06,21.589
2011/11/07,44.481
2011/11/08,61.563
2011/11/09,73.009
2011/11/10,75.776
2011/11/11,25.773
2011/11/12,26.284
2011/11/13,41.233
2011/11/14,64.631
2011/11/15,70.438
2011/11/16,67.782
2011/11/17,21.13
2011/11/18,34.494
2011/11/19,22.815
2011/11/20,46.578
2011/11/21,33.27
2011/11/22,65.022
2011/11/23,68.641
2011/11/24,38.832
2011/11/25,59.751
2011/11/26,32.705
2011/11/27,48.133
2011/11/28,73.189
2011/11/29,80.855
2011/11/30,86.126
2011/12/01,56.757
2011/12/02,56.841
2011/12/03,28.268
2011/12/04,22.61
2011/12/05,62.855
2011/12/06,85.844
2011/12/07,43.523
2011/12/08,38.2
2011/12/09,34.24
2011/12/10,38.385
2011/12/11,26.805
2011/12/12,19.171
2011/12/13,49.972
2011/12/14,60.947
2011/12/15,30.555
2011/12/16,46.067
2011/12/17,37.734
2011/12/18,25.591
2011/12/19,71.682
2011/12/20,79.322
2011/12/21,48.868
2011/12/22,58.169
2011/12/23,49.936
2011/12/24,21.949
2011/12/25,47.628
2011/12/26,59.402
2011/12/27,43.005
2011/12/28,34.966
2011/12/29,49.608
2011/12/30,39.899
2011/12/31,47.14
2012/01/01,35.607
2012/01/02,69.234
2012/01/03,81.65
2012/01/04,77.425
2012/01/05,94.451
2012/01/06,70.778
2012/01/07,40.308
2012/01/08,58.734
2012/01/09,46.581
2012/01/10,67.084
2012/01/11,77.151
2012/01/12,53.073
2012/01/13,60.05
2012/01/14,56.27
2012/01/15,29.401
2012/01/16,63.352
2012/01/17,51.294
2012/01/18,46.363
2012/01/19,62.806
2012/01/20,51.024
2012/01/21,24.995
2012/01/22,8.958
2012/01/23,46.571
2012/01/24,73.322
2012/01/25,81.324
2012/01/26,43.03
2012/01/27,37.818
2012/01/28,29.166
2012/01/29,49.161
2012/01/30,39.701
2012/01/31,66.949
2012/02/01,49.466
2012/02/02,68.599
2012/02/03,62.383
2012/02/04,69.321
2012/02/05,41.778
2012/02/06,22.533
2012/02/07,60.324
2012/02/08,60.455
2012/02/09,74.87
2012/02/10,88.305
2012/02/11,53.552
2012/02/12,35.903
2012/02/13,63.155
2012/02/14,81.303
2012/02/15,75.765
2012/02/16,78.653
2012/02/17,22.286
2012/02/18,20.097
2012/02/19,15.63
2012/02/20,32.183
2012/02/21,36.492
2012/02/22,64.137
2012/02/23,79.07
2012/02/24,43.451
2012/02/25,30.92
2012/02/26,23.465
2012/02/27,54.985
2012/02/28,54.394
2012/02/29,53.058
2012/03/01,60.113
2012/03/02,84.651
2012/03/03,23.239
2012/03/04,52.506
2012/03/05,58.968
2012/03/06,44.543
2012/03/07,51.865
2012/03/08,51.865
2012/03/09,44.152
2012/03/10,16.273
2012/03/11,14.83
2012/03/12,57.754
2012/03/13,79.641
2012/03/14,61.537
2012/03/15,43.174
2012/03/16,61.229
2012/03/17,57.844
2012/03/18,30.408
2012/03/19,54.869
2012/03/20,60.344
2012/03/21,66.544
2012/03/22,42.21
2012/03/23,27.59
2012/03/24,40.139
2012/03/25,32.912
2012/03/26,63.142
2012/03/27,65.513
2012/03/28,85.198
2012/03/29,89.619
2012/03/30,42.806
2012/03/31,24.791
2012/04/01,15.671
2012/04/02,54.624
2012/04/03,76.444
2012/04/04,56.784
2012/04/05,53.515
2012/04/06,40.656
2012/04/07,24.883
2012/04/08,21.143
2012/04/09,57.505
2012/04/10,84.89
2012/04/11,64.526
2012/04/12,71.973
2012/04/13,38.304
2012/04/14,60.111
2012/04/15,44.823
2012/04/16,67.752
2012/04/17,48.197
2012/04/18,64.177
2012/04/19,45.214
2012/04/20,55.933
2012/04/21,30.734
2012/04/22,20.229
2012/04/23,45.537
2012/04/24,59.615
2012/04/25,56.002
2012/04/26,87.37
2012/04/27,39.236
2012/04/28,42.762
2012/04/29,48.496
2012/04/30,73.179
2012/05/01,80.032
2012/05/02,72.749
2012/05/03,92.453
2012/05/04,92.636
2012/05/05,64.462
2012/05/06,36.604
2012/05/07,81.842
2012/05/08,75.737
2012/05/09,69.026
2012/05/10,27.024
2012/05/11,67.159
2012/05/12,62.083
2012/05/13,39.619
2012/05/14,80.215
2012/05/15,55.234
2012/05/16,41.927
2012/05/17,38.145
2012/05/18,67.337
2012/05/19,83.896
2012/05/20,65.857
2012/05/21,66.288
2012/05/22,33.388
2012/05/23,51.067
2012/05/24,47.078
2012/05/25,60.433
2012/05/26,31.803
2012/05/27,50.938
2012/05/28,66.44
2012/05/29,65.934
2012/05/30,35.349
2012/05/31,20.194
2012/06/01,56.849
2012/06/02,21.632
2012/06/03,66.713
2012/06/04,77.977
2012/06/05,73.257
2012/06/06,27.656
2012/06/07,53.846
2012/06/08,41.66
2012/06/09,56.225
2012/06/10,66.713
2012/06/11,48.265
2012/06/12,27.951
2012/06/13,73.333
2012/06/14,76.315
2012/06/15,62.193
2012/06/16,42.396
2012/06/17,43.815
2012/06/18,33.979
2012/06/19,27.99
2012/06/20,21.225
2012/06/21,13.85
2012/06/22,10.593
2012/06/23,9.282
2012/06/24,10.849
2012/06/25,61.861
2012/06/26,68.43
2012/06/27,71.454
2012/06/28,35.852
2012/06/29,21.979
2012/06/30,21.156
2012/07/01,11.961
2012/07/02,58.859
2012/07/03,43.951
2012/07/04,47.978
2012/07/05,36.29
2012/07/06,58.78
2012/07/07,70.454
2012/07/08,31.897
2012/07/09,60.823
2012/07/10,84.136
2012/07/11,62.71
2012/07/12,36.945
2012/07/13,38.257
2012/07/14,31.111
2012/07/15,56.052
2012/07/16,75.063
2012/07/17,83.273
2012/07/18,62.267
2012/07/19,50.895
2012/07/20,75.772
2012/07/21,58.731
2012/07/22,60.276
2012/07/23,40.813
2012/07/24,20.606
2012/07/25,17.496
2012/07/26,52.397
2012/07/27,31.37
2012/07/28,71.033
2012/07/29,65.69
2012/07/30,64.748
2012/07/31,86.289
2012/08/01,35.877
2012/08/02,47.05
2012/08/03,30.612
2012/08/04,38.01
2012/08/05,60.135
2012/08/06,68.463
2012/08/07,36.768
2012/08/08,72.023
2012/08/09,39.793
2012/08/10,36.113
2012/08/11,55.15
2012/08/12,60.715
2012/08/13,85.762
2012/08/14,43.646
2012/08/15,71.047
2012/08/16,56.562
2012/08/17,44.23
2012/08/18,37.215
2012/08/19,36.596
2012/08/20,32.851
2012/08/21,64.9
2012/08/22,43.49
2012/08/23,26.145
2012/08/24,29.444
2012/08/25,39.486
2012/08/26,22.956
2012/08/27,51.004
2012/08/28,34.145
2012/08/29,60.361
2012/08/30,58.121
2012/08/31,82.041
2012/09/01,82.332
2012/09/02,35.008
2012/09/03,58.299
2012/09/04,65.18
2012/09/05,70.188
2012/09/06,77.225
2012/09/07,25.918
2012/09/08,20.818
2012/09/09,23.551
2012/09/10,45.661
2012/09/11,71.643
2012/09/12,27.752
2012/09/13,33.502
2012/09/14,64.696
2012/09/15,34.374
2012/09/16,39.866
2012/09/17,27.8
2012/09/18,63.095
2012/09/19,60.127
2012/09/20,53.678
2012/09/21,46.293
2012/09/22,16.51
2012/09/23,50.714
2012/09/24,56.105
2012/09/25,33.281
2012/09/26,66.728
2012/09/27,48.593
2012/09/28,64.332
2012/09/29,33.645
2012/09/30,26.493
2012/10/01,47.236
2012/10/02,71.365
2012/10/03,46.877
2012/10/04,64.445
2012/10/05,72.917
2012/10/06,53.842
2012/10/07,62.164
2012/10/08,73.822
2012/10/09,54.004
2012/10/10,33.228
2012/10/11,22.427
2012/10/12,31.823
2012/10/13,62.137
2012/10/14,33.45
2012/10/15,53.583
2012/10/16,68.092
2012/10/17,50.155
2012/10/18,32.97
2012/10/19,23.304
2012/10/20,56.743
2012/10/21,81.522
2012/10/22,84.503
2012/10/23,39.218
2012/10/24,39.79
2012/10/25,25.551
2012/10/26,16.721
2012/10/27,10.634
2012/10/28,23.045
2012/10/29,46.72
2012/10/30,75.851
2012/10/31,59.96
2012/11/01,41.885
2012/11/02,63.407
2012/11/03,41.461
2012/11/04,43.721
2012/11/05,73.918
2012/11/06,72.634
2012/11/07,83.647
2012/11/08,54.024
2012/11/09,27.72
2012/11/10,39.63
2012/11/11,27.359
2012/11/12,30.646
2012/11/13,56.712
2012/11/14,70.839
2012/11/15,87.665
2012/11/16,89.77
2012/11/17,45.708
2012/11/18,53.588
2012/11/19,66.397
2012/11/20,65.752
2012/11/21,76.954
2012/11/22,27.319
2012/11/23,37.845
2012/11/24,27.069
2012/11/25,66.019
2012/11/26,60.19
2012/11/27,26.306
2012/11/28,62.814
2012/11/29,63.305
2012/11/30,33.79
2012/12/01,50.54
2012/12/02,21.765
2012/12/03,26.86
2012/12/04,63.417
2012/12/05,66.629
2012/12/06,74.822
2012/12/07,48.523
2012/12/08,53.513
2012/12/09,46.242
2012/12/10,69.558
2012/12/11,72.005
2012/12/12,71.556
2012/12/13,90.071
2012/12/14,56.742
2012/12/15,27.5
2012/12/16,46.759
2012/12/17,68.838
2012/12/18,84.308
2012/12/19,58.98
2012/12/20,33.066
2012/12/21,59.345
2012/12/22,72.029
2012/12/23,35.667
2012/12/24,34.518
2012/12/25,22.15
2012/12/26,50.431
2012/12/27,67
2012/12/28,73.175
2012/12/29,41.535
2012/12/30,61.761
2012/12/31,29.541
2013/01/01,35.538
2013/01/02,57.787
2013/01/03,64.725
2013/01/04,77.107
2013/01/05,44.014
2013/01/06,29.916
2013/01/07,54.165
2013/01/08,48.501
2013/01/09,64.236
2013/01/10,81.528
2013/01/11,81.866
2013/01/12,45.216
2013/01/13,59.61
2013/01/14,39.365
2013/01/15,42.347
2013/01/16,74.641
2013/01/17,48.518
2013/01/18,53.115
2013/01/19,75.465
2013/01/20,30.069
2013/01/21,28.45
2013/01/22,44.36
2013/01/23,57.122
2013/01/24,54.046
2013/01/25,66.772
2013/01/26,80.339
2013/01/27,86.781
2013/01/28,57.094
2013/01/29,52.985
2013/01/30,15.968
2013/01/31,58.756
2013/02/01,73.795
2013/02/02,54.849
2013/02/03,70.324
2013/02/04,47.732
2013/02/05,42.44
2013/02/06,19.872
2013/02/07,66.242
2013/02/08,65.292
2013/02/09,53.633
2013/02/10,48.222
2013/02/11,54.247
2013/02/12,60.142
2013/02/13,63.775
2013/02/14,19.957
2013/02/15,49.778
2013/02/16,33.114
2013/02/17,27.286
2013/02/18,34.642
2013/02/19,64.118
2013/02/20,80.578
2013/02/21,53.53
2013/02/22,74.556
2013/02/23,50.931
2013/02/24,47.189
2013/02/25,79.153
2013/02/26,59.278
2013/02/27,47.107
2013/02/28,57.911
2013/03/01,65.6
2013/03/02,25.637
2013/03/03,22.388
2013/03/04,66.486
2013/03/05,40.647
2013/03/06,59.897
2013/03/07,69.884
2013/03/08,34.633
2013/03/09,33.882
2013/03/10,76.884
2013/03/11,43.3
2013/03/12,29.144
2013/03/13,48.372
2013/03/14,51.637
2013/03/15,63.622
2013/03/16,19.548
2013/03/17,22.714
2013/03/18,45.845
2013/03/19,52.723
2013/03/20,53.151
2013/03/21,76.509
2013/03/22,83.264
2013/03/23,50.176
2013/03/24,44.771
2013/03/25,36.126
2013/03/26,36.613
2013/03/27,64.429
2013/03/28,83.987
2013/03/29,85.909
2013/03/30,60.026
2013/03/31,18.502
2013/04/01,48.982
2013/04/02,69.529
2013/04/03,70.659
2013/04/04,76.46
2013/04/05,49.293
2013/04/06,25.512
2013/04/07,60.497
2013/04/08,54.484
2013/04/09,68.057
2013/04/10,53.85
2013/04/11,68.355
2013/04/12,34.065
2013/04/13,24.339
2013/04/14,34.95
2013/04/15,31.617
2013/04/16,76.627
2013/04/17,42.023
2013/04/18,26.022
2013/04/19,57.323
2013/04/20,36.915
2013/04/21,30.898
2013/04/22,41.363
2013/04/23,72.044
2013/04/24,76.358
2013/04/25,65.27
2013/04/26,39.687
2013/04/27,21.162
2013/04/28,18.207
2013/04/29,55.13
2013/04/30,42.937
2013/05/01,64.718
2013/05/02,65.026
2013/05/03,45.064
2013/05/04,39.727
2013/05/05,40.314
2013/05/06,64.399
2013/05/07,78.847
2013/05/08,37.034
2013/05/09,79.456
2013/05/10,80.764
2013/05/11,86.992
2013/05/12,51.126
2013/05/13,38.022
2013/05/14,58.009
2013/05/15,48.287
2013/05/16,36.248
2013/05/17,27.837
2013/05/18,14.44
2013/05/19,9.7
2013/05/20,19.012
2013/05/21,54.172
2013/05/22,43.34
2013/05/23,74.158
2013/05/24,50.808
2013/05/25,35.194
2013/05/26,16.13
2013/05/27,56.441
2013/05/28,65.42
2013/05/29,57.173
2013/05/30,64.909
2013/05/31,47.942
2013/06/01,47.5
2013/06/02,26.041
2013/06/03,61.503
2013/06/04,68.253
2013/06/05,59.071
2013/06/06,42.966
2013/06/07,28.307
2013/06/08,15.382
2013/06/09,9.382
2013/06/10,16.151
2013/06/11,58.392
2013/06/12,36.196
2013/06/13,25.728
2013/06/14,65.025
2013/06/15,24.732
2013/06/16,48.519
2013/06/17,57.122
2013/06/18,57.402
2013/06/19,62.17
2013/06/20,80.106
2013/06/21,46.686
2013/06/22,36.541
2013/06/23,20.173
2013/06/24,51.211
2013/06/25,53.007
2013/06/26,58.911
2013/06/27,62.564
2013/06/28,80.28
2013/06/29,21.708
2013/06/30,14.776
2013/07/01,49.925
2013/07/02,51.843
2013/07/03,35.674
2013/07/04,34.81
2013/07/05,49.248
2013/07/06,28.86
2013/07/07,19.104
2013/07/08,68.382
2013/07/09,71.753
2013/07/10,59.204
2013/07/11,75.856
2013/07/12,85.827
2013/07/13,37.061
2013/07/14,29.585
2013/07/15,40.394
2013/07/16,55.254
2013/07/17,61.902
2013/07/18,65.352
2013/07/19,31.241
2013/07/20,20.233
2013/07/21,38.619
2013/07/22,67.778
2013/07/23,54.741
2013/07/24,74.003
2013/07/25,74.753
2013/07/26,33.514
2013/07/27,31.042
2013/07/28,36.966
2013/07/29,73.412
2013/07/30,74.875
2013/07/31,91.683
2013/08/01,93.005
2013/08/02,93.812
2013/08/03,40.044
2013/08/04,28.432
2013/08/05,68.132
2013/08/06,76.363
2013/08/07,82.784
2013/08/08,83.602
2013/08/09,33.434
2013/08/10,45.342
2013/08/11,16.415
2013/08/12,54.839
2013/08/13,61.351
2013/08/14,55.504
2013/08/15,73.163
2013/08/16,87.779
2013/08/17,45.773
2013/08/18,45.431
2013/08/19,73.934
2013/08/20,51.887
2013/08/21,45.147
2013/08/22,62.205
2013/08/23,33.372
2013/08/24,27.77
2013/08/25,17.926
2013/08/26,55.462
2013/08/27,67.233
2013/08/28,71.899
2013/08/29,48.489
2013/08/30,60.513
2013/08/31,24.477
2013/09/01,23.235
2013/09/02,44.903
2013/09/03,49.133
2013/09/04,54.019
2013/09/05,80.144
2013/09/06,80.39
2013/09/07,32.901
2013/09/08,21.174
2013/09/09,62.126
2013/09/10,47.591
2013/09/11,35.863
2013/09/12,49.839
2013/09/13,27.81
2013/09/14,24.952
2013/09/15,66.11
2013/09/16,57.857
2013/09/17,84.418
2013/09/18,58.842
2013/09/19,56.203
2013/09/20,52.357
2013/09/21,29.07
2013/09/22,24.942
2013/09/23,74.197
2013/09/24,62.512
2013/09/25,36.913
2013/09/26,48.809
2013/09/27,24.53
2013/09/28,18.808
2013/09/29,16.91
2013/09/30,49.66
2013/10/01,74.671
2013/10/02,81.338
2013/10/03,67.805
2013/10/04,38.036
2013/10/05,24.323
2013/10/06,20.013
2013/10/07,32.014
2013/10/08,36.805
2013/10/09,68.535
2013/10/10,82.907
2013/10/11,53.59
2013/10/12,42.303
2013/10/13,53.188
2013/10/14,75.992
2013/10/15,63.572
2013/10/16,36.499
2013/10/17,24.252
2013/10/18,71.329
2013/10/19,54.04
2013/10/20,36.34
2013/10/21,66.888
2013/10/22,74.491
2013/10/23,42.987
2013/10/24,63.074
2013/10/25,45.297
2013/10/26,27.267
2013/10/27,21.809
2013/10/28,49.535
2013/10/29,45.734
2013/10/30,39.739
2013/10/31,73.313
2013/11/01,34.89
2013/11/02,25.29
2013/11/03,20.812
2013/11/04,55.728
2013/11/05,68.846
2013/11/06,75.068
2013/11/07,83.217
2013/11/08,74.628
2013/11/09,50.439
2013/11/10,61.238
2013/11/11,59.974
2013/11/12,66.208
2013/11/13,87.647
2013/11/14,92.528
2013/11/15,43.846
2013/11/16,19.223
2013/11/17,35.6
2013/11/18,78.744
2013/11/19,85.853
2013/11/20,55.202
2013/11/21,46.017
2013/11/22,55.845
2013/11/23,45.202
2013/11/24,25.697
2013/11/25,53.717
2013/11/26,71.086
2013/11/27,81.8
2013/11/28,84.241
2013/11/29,55.231
2013/11/30,29.511
2013/12/01,25.8
2013/12/02,38.83
2013/12/03,47.1
2013/12/04,55.766
2013/12/05,69.553
2013/12/06,28.581
2013/12/07,21.26
2013/12/08,7.654
2013/12/09,47.738
2013/12/10,54.961
2013/12/11,54.141
2013/12/12,31.87
2013/12/13,39.603
2013/12/14,25.561
2013/12/15,22.206
2013/12/16,73.565
2013/12/17,67.153
2013/12/18,84.324
2013/12/19,51.387
2013/12/20,40.531
2013/12/21,26.097
2013/12/22,21.932
2013/12/23,29.193
2013/12/24,39.126
2013/12/25,37.031
2013/12/26,20.821
2013/12/27,35.073
2013/12/28,18.489
2013/12/29,45.844
2013/12/30,67.252
2013/12/31,34.697
2014/01/01,21.402
2014/01/02,63.728
2014/01/03,74.533
2014/01/04,45.342
2014/01/05,61.844
2014/01/06,76.168
