Date,mining_profitability7sma
2014/04/20,38.049
2014/04/21,37.526
2014/04/22,36.807
2014/04/23,36.049
2014/04/24,34.935
2014/04/25,35.341
2014/04/26,34.765
2014/04/27,34.192
2014/04/28,33.346
2014/04/29,33.467
2014/04/30,31.903
2014/05/01,31.984
2014/05/02,30.204
2014/05/03,29.569
2014/05/04,28.6
2014/05/05,28.137
2014/05/06,27.815
2014/05/07,27.874
2014/05/08,27.206
2014/05/09,27.52
2014/05/10,27.998
2014/05/11,27.528
2014/05/12,27.957
2014/05/13,26.824
2014/05/14,26.824
2014/05/15,26.454
2014/05/16,26.146
2014/05/17,25.432
2014/05/18,25.717
2014/05/19,25.266
2014/05/20,25.478
2014/05/21,26.066
2014/05/22,26.4
2014/05/23,26.947
2014/05/24,27.124
2014/05/25,27.392
2014/05/26,27.706
2014/05/27,27.751
2014/05/28,27.835
2014/05/29,27.5
2014/05/30,27.583
2014/05/31,28.107
2014/06/01,28.586
2014/06/02,29.456
2014/06/03,30.015
2014/06/04,30.189
2014/06/05,30.697
2014/06/06,30.08
2014/06/07,30.109
2014/06/08,29.203
2014/06/09,28.777
2014/06/10,28.471
2014/06/11,28.002
2014/06/12,27.791
2014/06/13,27.615
2014/06/14,27.013
2014/06/15,26.931
2014/06/16,26.233
2014/06/17,25.845
2014/06/18,24.99
2014/06/19,24.37
2014/06/20,24.131
2014/06/21,23.654
2014/06/22,23.005
2014/06/23,22.714
2014/06/24,22.279
2014/06/25,22.279
2014/06/26,21.814
2014/06/27,21.816
2014/06/28,21.819
2014/06/29,21.332
2014/06/30,20.555
2014/07/01,20.166
2014/07/02,19.913
2014/07/03,19.735
2014/07/04,19.371
2014/07/05,18.758
2014/07/06,18.987
2014/07/07,19.189
2014/07/08,19.058
2014/07/09,19.051
2014/07/10,18.839
2014/07/11,18.481
2014/07/12,18.67
2014/07/13,18.695
2014/07/14,18.311
2014/07/15,18.566
2014/07/16,18.079
2014/07/17,18.32
2014/07/18,18.356
2014/07/19,18.283
2014/07/20,17.96
2014/07/21,18.248
2014/07/22,17.799
2014/07/23,18.162
2014/07/24,17.738
2014/07/25,17.711
2014/07/26,17.182
2014/07/27,17.151
2014/07/28,16.88
2014/07/29,16.643
2014/07/30,16.37
2014/07/31,16.077
2014/08/01,15.746
2014/08/02,15.943
2014/08/03,15.737
2014/08/04,15.408
2014/08/05,15.467
2014/08/06,15.625
2014/08/07,15.734
2014/08/08,15.607
2014/08/09,15.612
2014/08/10,15.615
2014/08/11,15.736
2014/08/12,15.408
2014/08/13,14.698
2014/08/14,14.642
2014/08/15,14.254
2014/08/16,13.667
2014/08/17,13.49
2014/08/18,13.214
2014/08/19,12.831
2014/08/20,12.531
2014/08/21,11.925
2014/08/22,11.605
2014/08/23,11.467
2014/08/24,10.926
2014/08/25,10.529
2014/08/26,10.686
2014/08/27,10.76
2014/08/28,10.728
2014/08/29,10.778
2014/08/30,10.805
2014/08/31,10.884
2014/09/01,10.42
2014/09/02,10.002
2014/09/03,9.77
2014/09/04,9.445
2014/09/05,9.144
2014/09/06,8.965
2014/09/07,8.656
2014/09/08,8.75
2014/09/09,8.73
2014/09/10,8.704
2014/09/11,8.88
2014/09/12,8.785
2014/09/13,8.672
2014/09/14,8.577
2014/09/15,8.619
2014/09/16,8.517
2014/09/17,8.324
2014/09/18,7.998
2014/09/19,7.835
2014/09/20,7.554
2014/09/21,7.401
2014/09/22,7.225
2014/09/23,6.976
2014/09/24,6.889
2014/09/25,6.863
2014/09/26,6.642
2014/09/27,6.47
2014/09/28,6.318
2014/09/29,6.101
2014/09/30,6.045
2014/10/01,5.799
2014/10/02,5.546
2014/10/03,5.605
2014/10/04,5.496
2014/10/05,5.391
2014/10/06,5.254
2014/10/07,4.984
2014/10/08,4.937
2014/10/09,5.018
2014/10/10,4.962
2014/10/11,4.892
2014/10/12,5.009
2014/10/13,5.152
2014/10/14,5.328
2014/10/15,5.422
2014/10/16,5.378
2014/10/17,5.421
2014/10/18,5.562
2014/10/19,5.522
2014/10/20,5.502
2014/10/21,5.614
2014/10/22,5.538
2014/10/23,5.497
2014/10/24,5.421
2014/10/25,5.318
2014/10/26,5.199
2014/10/27,5.208
2014/10/28,4.978
2014/10/29,4.968
2014/10/30,4.917
2014/10/31,4.911
2014/11/01,4.811
2014/11/02,4.815
2014/11/03,4.727
2014/11/04,4.71
2014/11/05,4.485
2014/11/06,4.488
2014/11/07,4.395
2014/11/08,4.421
2014/11/09,4.477
2014/11/10,4.394
2014/11/11,4.375
2014/11/12,4.624
2014/11/13,4.735
2014/11/14,4.856
2014/11/15,4.874
2014/11/16,4.929
2014/11/17,5
2014/11/18,5.098
2014/11/19,4.993
2014/11/20,4.84
2014/11/21,4.719
2014/11/22,4.72
2014/11/23,4.621
2014/11/24,4.608
2014/11/25,4.528
2014/11/26,4.534
2014/11/27,4.564
2014/11/28,4.6
2014/11/29,4.652
2014/11/30,4.713
2014/12/01,4.619
2014/12/02,4.73
2014/12/03,4.702
2014/12/04,4.721
2014/12/05,4.775
2014/12/06,4.67
2014/12/07,4.638
2014/12/08,4.811
2014/12/09,4.704
2014/12/10,4.624
2014/12/11,4.606
2014/12/12,4.498
2014/12/13,4.526
2014/12/14,4.509
2014/12/15,4.35
2014/12/16,4.358
2014/12/17,4.347
2014/12/18,4.211
2014/12/19,4.238
2014/12/20,4.158
2014/12/21,4.088
2014/12/22,4.21
2014/12/23,4.133
2014/12/24,4.184
2014/12/25,4.191
2014/12/26,4.181
2014/12/27,4.175
2014/12/28,4.223
2014/12/29,4.057
2014/12/30,4.066
2014/12/31,3.992
2015/01/01,4.012
2015/01/02,3.963
2015/01/03,3.94
2015/01/04,3.84
2015/01/05,3.737
2015/01/06,3.658
2015/01/07,3.593
2015/01/08,3.559
2015/01/09,3.462
2015/01/10,3.444
2015/01/11,3.44
2015/01/12,3.416
2015/01/13,3.324
2015/01/14,3.187
2015/01/15,3.002
2015/01/16,2.859
2015/01/17,2.682
2015/01/18,2.525
2015/01/19,2.412
2015/01/20,2.336
2015/01/21,2.412
2015/01/22,2.387
2015/01/23,2.429
2015/01/24,2.497
2015/01/25,2.543
2015/01/26,2.693
2015/01/27,2.84
2015/01/28,2.902
2015/01/29,2.97
2015/01/30,2.968
2015/01/31,3.015
2015/02/01,2.961
2015/02/02,2.917
2015/02/03,2.807
2015/02/04,2.758
2015/02/05,2.767
2015/02/06,2.804
2015/02/07,2.727
2015/02/08,2.747
2015/02/09,2.727
2015/02/10,2.695
2015/02/11,2.655
2015/02/12,2.544
2015/02/13,2.558
2015/02/14,2.597
2015/02/15,2.638
2015/02/16,2.617
2015/02/17,2.659
2015/02/18,2.696
2015/02/19,2.771
2015/02/20,2.737
2015/02/21,2.723
2015/02/22,2.716
2015/02/23,2.686
2015/02/24,2.668
2015/02/25,2.653
2015/02/26,2.634
2015/02/27,2.637
2015/02/28,2.621
2015/03/01,2.593
2015/03/02,2.687
2015/03/03,2.754
2015/03/04,2.745
2015/03/05,2.816
2015/03/06,2.861
2015/03/07,2.899
2015/03/08,2.964
2015/03/09,2.934
2015/03/10,2.992
2015/03/11,3.022
2015/03/12,3.016
2015/03/13,3.054
2015/03/14,3.041
2015/03/15,3.049
2015/03/16,3.066
2015/03/17,2.999
2015/03/18,3.032
2015/03/19,2.978
2015/03/20,2.904
2015/03/21,2.92
2015/03/22,2.893
2015/03/23,2.857
2015/03/24,2.859
2015/03/25,2.774
2015/03/26,2.78
2015/03/27,2.78
2015/03/28,2.728
2015/03/29,2.695
2015/03/30,2.673
2015/03/31,2.639
2015/04/01,2.625
2015/04/02,2.681
2015/04/03,2.653
2015/04/04,2.68
2015/04/05,2.669
2015/04/06,2.63
2015/04/07,2.644
2015/04/08,2.636
2015/04/09,2.548
2015/04/10,2.571
2015/04/11,2.505
2015/04/12,2.447
2015/04/13,2.505
2015/04/14,2.414
2015/04/15,2.369
2015/04/16,2.362
2015/04/17,2.293
2015/04/18,2.314
2015/04/19,2.328
2015/04/20,2.286
2015/04/21,2.305
2015/04/22,2.373
2015/04/23,2.363
2015/04/24,2.392
2015/04/25,2.431
2015/04/26,2.414
2015/04/27,2.393
2015/04/28,2.422
2015/04/29,2.37
2015/04/30,2.403
2015/05/01,2.425
2015/05/02,2.389
2015/05/03,2.433
2015/05/04,2.44
2015/05/05,2.475
2015/05/06,2.536
2015/05/07,2.497
2015/05/08,2.5
2015/05/09,2.5
2015/05/10,2.505
2015/05/11,2.565
2015/05/12,2.522
2015/05/13,2.529
2015/05/14,2.571
2015/05/15,2.538
2015/05/16,2.526
2015/05/17,2.547
2015/05/18,2.496
2015/05/19,2.473
2015/05/20,2.454
2015/05/21,2.442
2015/05/22,2.444
2015/05/23,2.399
2015/05/24,2.43
2015/05/25,2.414
2015/05/26,2.465
2015/05/27,2.442
2015/05/28,2.436
2015/05/29,2.453
2015/05/30,2.517
2015/05/31,2.457
2015/06/01,2.439
2015/06/02,2.436
2015/06/03,2.418
2015/06/04,2.42
2015/06/05,2.388
2015/06/06,2.417
2015/06/07,2.369
2015/06/08,2.422
2015/06/09,2.39
2015/06/10,2.436
2015/06/11,2.381
2015/06/12,2.423
2015/06/13,2.403
2015/06/14,2.419
2015/06/15,2.388
2015/06/16,2.37
2015/06/17,2.433
2015/06/18,2.502
2015/06/19,2.474
2015/06/20,2.442
2015/06/21,2.461
2015/06/22,2.519
2015/06/23,2.545
2015/06/24,2.472
2015/06/25,2.465
2015/06/26,2.477
2015/06/27,2.477
2015/06/28,2.501
2015/06/29,2.486
2015/06/30,2.529
2015/07/01,2.516
2015/07/02,2.584
2015/07/03,2.608
2015/07/04,2.649
2015/07/05,2.642
2015/07/06,2.707
2015/07/07,2.677
2015/07/08,2.752
2015/07/09,2.69
2015/07/10,2.762
2015/07/11,2.788
2015/07/12,2.845
2015/07/13,2.849
2015/07/14,2.893
2015/07/15,2.899
2015/07/16,2.912
2015/07/17,2.875
2015/07/18,2.849
2015/07/19,2.828
2015/07/20,2.79
2015/07/21,2.745
2015/07/22,2.741
2015/07/23,2.735
2015/07/24,2.763
2015/07/25,2.77
2015/07/26,2.774
2015/07/27,2.765
2015/07/28,2.785
2015/07/29,2.795
2015/07/30,2.805
2015/07/31,2.794
2015/08/01,2.783
2015/08/02,2.758
2015/08/03,2.779
2015/08/04,2.749
2015/08/05,2.738
2015/08/06,2.753
2015/08/07,2.686
2015/08/08,2.72
2015/08/09,2.703
2015/08/10,2.664
2015/08/11,2.661
2015/08/12,2.571
2015/08/13,2.561
2015/08/14,2.558
2015/08/15,2.513
2015/08/16,2.503
2015/08/17,2.502
2015/08/18,2.498
2015/08/19,2.486
2015/08/20,2.413
2015/08/21,2.409
2015/08/22,2.346
2015/08/23,2.282
2015/08/24,2.206
2015/08/25,2.127
2015/08/26,2.134
2015/08/27,2.103
2015/08/28,2.075
2015/08/29,2.073
2015/08/30,2.088
2015/08/31,2.085
2015/09/01,2.146
2015/09/02,2.123
2015/09/03,2.142
2015/09/04,2.117
2015/09/05,2.1
2015/09/06,2.091
2015/09/07,2.122
2015/09/08,2.094
2015/09/09,2.11
2015/09/10,2.13
2015/09/11,2.117
2015/09/12,2.114
2015/09/13,2.146
2015/09/14,2.089
2015/09/15,2.105
2015/09/16,2.042
2015/09/17,2.034
2015/09/18,2.034
2015/09/19,2.013
2015/09/20,1.983
2015/09/21,1.985
2015/09/22,1.973
2015/09/23,1.999
2015/09/24,1.963
2015/09/25,1.98
2015/09/26,1.984
2015/09/27,1.983
2015/09/28,2.006
2015/09/29,2.017
2015/09/30,1.992
2015/10/01,2.005
2015/10/02,2
2015/10/03,2.02
2015/10/04,2.01
2015/10/05,1.997
2015/10/06,1.971
2015/10/07,1.989
2015/10/08,2.002
2015/10/09,1.967
2015/10/10,2.026
2015/10/11,2.013
2015/10/12,2.018
2015/10/13,2.032
2015/10/14,2.055
2015/10/15,2.078
2015/10/16,2.099
2015/10/17,2.074
2015/10/18,2.134
2015/10/19,2.165
2015/10/20,2.161
2015/10/21,2.193
2015/10/22,2.178
2015/10/23,2.231
2015/10/24,2.244
2015/10/25,2.262
2015/10/26,2.302
2015/10/27,2.336
2015/10/28,2.346
2015/10/29,2.432
2015/10/30,2.497
2015/10/31,2.502
2015/11/01,2.528
2015/11/02,2.557
2015/11/03,2.67
2015/11/04,2.857
2015/11/05,2.926
2015/11/06,2.957
2015/11/07,3.063
2015/11/08,3.113
2015/11/09,3.192
2015/11/10,3.162
2015/11/11,2.997
2015/11/12,2.907
2015/11/13,2.84
2015/11/14,2.739
2015/11/15,2.706
2015/11/16,2.59
2015/11/17,2.505
2015/11/18,2.549
2015/11/19,2.509
2015/11/20,2.528
2015/11/21,2.554
2015/11/22,2.507
2015/11/23,2.5
2015/11/24,2.503
2015/11/25,2.394
2015/11/26,2.445
2015/11/27,2.363
2015/11/28,2.373
2015/11/29,2.374
2015/11/30,2.439
2015/12/01,2.449
2015/12/02,2.513
2015/12/03,2.469
2015/12/04,2.539
2015/12/05,2.571
2015/12/06,2.594
2015/12/07,2.521
2015/12/08,2.591
2015/12/09,2.587
2015/12/10,2.692
2015/12/11,2.654
2015/12/12,2.642
2015/12/13,2.639
2015/12/14,2.763
2015/12/15,2.76
2015/12/16,2.783
2015/12/17,2.754
2015/12/18,2.846
2015/12/19,2.806
2015/12/20,2.796
2015/12/21,2.649
2015/12/22,2.606
2015/12/23,2.553
2015/12/24,2.461
2015/12/25,2.446
2015/12/26,2.416
2015/12/27,2.408
2015/12/28,2.373
2015/12/29,2.353
2015/12/30,2.352
2015/12/31,2.324
2016/01/01,2.207
2016/01/02,2.202
2016/01/03,2.146
2016/01/04,2.196
2016/01/05,2.147
2016/01/06,2.107
2016/01/07,2.127
2016/01/08,2.166
2016/01/09,2.14
2016/01/10,2.181
2016/01/11,2.154
2016/01/12,2.172
2016/01/13,2.136
2016/01/14,2.096
2016/01/15,2.012
2016/01/16,1.965
2016/01/17,1.905
2016/01/18,1.843
2016/01/19,1.754
2016/01/20,1.757
2016/01/21,1.754
2016/01/22,1.785
2016/01/23,1.792
2016/01/24,1.78
2016/01/25,1.769
2016/01/26,1.791
2016/01/27,1.77
2016/01/28,1.725
2016/01/29,1.68
2016/01/30,1.668
2016/01/31,1.643
2016/02/01,1.618
2016/02/02,1.624
2016/02/03,1.615
2016/02/04,1.595
2016/02/05,1.612
2016/02/06,1.612
2016/02/07,1.562
2016/02/08,1.524
2016/02/09,1.482
2016/02/10,1.431
2016/02/11,1.435
2016/02/12,1.367
2016/02/13,1.317
2016/02/14,1.338
2016/02/15,1.367
2016/02/16,1.349
2016/02/17,1.4
2016/02/18,1.405
2016/02/19,1.407
2016/02/20,1.408
2016/02/21,1.39
2016/02/22,1.387
2016/02/23,1.391
2016/02/24,1.335
2016/02/25,1.336
2016/02/26,1.322
2016/02/27,1.337
2016/02/28,1.326
2016/02/29,1.32
2016/03/01,1.338
2016/03/02,1.368
2016/03/03,1.334
2016/03/04,1.354
2016/03/05,1.321
2016/03/06,1.337
2016/03/07,1.314
2016/03/08,1.326
2016/03/09,1.315
2016/03/10,1.319
2016/03/11,1.315
2016/03/12,1.322
2016/03/13,1.318
2016/03/14,1.356
2016/03/15,1.332
2016/03/16,1.319
2016/03/17,1.321
2016/03/18,1.309
2016/03/19,1.304
2016/03/20,1.303
2016/03/21,1.282
2016/03/22,1.272
2016/03/23,1.279
2016/03/24,1.269
2016/03/25,1.274
2016/03/26,1.281
2016/03/27,1.268
2016/03/28,1.301
2016/03/29,1.287
2016/03/30,1.274
2016/03/31,1.267
2016/04/01,1.288
2016/04/02,1.268
2016/04/03,1.284
2016/04/04,1.256
2016/04/05,1.264
2016/04/06,1.28
2016/04/07,1.284
2016/04/08,1.266
2016/04/09,1.29
2016/04/10,1.284
2016/04/11,1.275
2016/04/12,1.275
2016/04/13,1.276
2016/04/14,1.284
2016/04/15,1.258
2016/04/16,1.239
2016/04/17,1.24
2016/04/18,1.225
2016/04/19,1.224
2016/04/20,1.23
2016/04/21,1.215
2016/04/22,1.24
2016/04/23,1.244
2016/04/24,1.237
2016/04/25,1.259
2016/04/26,1.295
2016/04/27,1.268
2016/04/28,1.286
2016/04/29,1.302
2016/04/30,1.305
2016/05/01,1.314
2016/05/02,1.316
2016/05/03,1.275
2016/05/04,1.295
2016/05/05,1.289
2016/05/06,1.276
2016/05/07,1.283
2016/05/08,1.29
2016/05/09,1.286
2016/05/10,1.291
2016/05/11,1.259
2016/05/12,1.253
2016/05/13,1.241
2016/05/14,1.229
2016/05/15,1.199
2016/05/16,1.194
2016/05/17,1.175
2016/05/18,1.203
2016/05/19,1.184
2016/05/20,1.18
2016/05/21,1.18
2016/05/22,1.195
2016/05/23,1.177
2016/05/24,1.173
2016/05/25,1.154
2016/05/26,1.161
2016/05/27,1.173
2016/05/28,1.17
2016/05/29,1.182
2016/05/30,1.231
2016/05/31,1.246
2016/06/01,1.301
2016/06/02,1.323
2016/06/03,1.345
2016/06/04,1.36
2016/06/05,1.418
2016/06/06,1.423
2016/06/07,1.449
2016/06/08,1.438
2016/06/09,1.479
2016/06/10,1.48
2016/06/11,1.517
2016/06/12,1.497
2016/06/13,1.554
2016/06/14,1.577
2016/06/15,1.647
2016/06/16,1.689
2016/06/17,1.761
2016/06/18,1.844
2016/06/19,1.893
2016/06/20,1.89
2016/06/21,1.904
2016/06/22,1.836
2016/06/23,1.78
2016/06/24,1.73
2016/06/25,1.68
2016/06/26,1.618
2016/06/27,1.571
2016/06/28,1.561
2016/06/29,1.578
2016/06/30,1.591
2016/07/01,1.583
2016/07/02,1.575
2016/07/03,1.597
2016/07/04,1.608
2016/07/05,1.624
2016/07/06,1.613
2016/07/07,1.602
2016/07/08,1.61
2016/07/09,1.552
2016/07/10,1.427
2016/07/11,1.306
2016/07/12,1.175
2016/07/13,1.065
2016/07/14,0.974
2016/07/15,0.865
2016/07/16,0.793
2016/07/17,0.793
2016/07/18,0.799
2016/07/19,0.795
2016/07/20,0.811
2016/07/21,0.803
2016/07/22,0.796
2016/07/23,0.798
2016/07/24,0.796
2016/07/25,0.795
2016/07/26,0.801
2016/07/27,0.795
2016/07/28,0.801
2016/07/29,0.806
2016/07/30,0.791
2016/07/31,0.805
2016/08/01,0.805
2016/08/02,0.792
2016/08/03,0.784
2016/08/04,0.768
2016/08/05,0.76
2016/08/06,0.758
2016/08/07,0.741
2016/08/08,0.74
2016/08/09,0.731
2016/08/10,0.737
2016/08/11,0.754
2016/08/12,0.751
2016/08/13,0.757
2016/08/14,0.759
2016/08/15,0.74
2016/08/16,0.747
2016/08/17,0.729
2016/08/18,0.718
2016/08/19,0.714
2016/08/20,0.702
2016/08/21,0.695
2016/08/22,0.699
2016/08/23,0.695
2016/08/24,0.703
2016/08/25,0.682
2016/08/26,0.68
2016/08/27,0.69
2016/08/28,0.686
2016/08/29,0.678
2016/08/30,0.691
2016/08/31,0.678
2016/09/01,0.687
2016/09/02,0.684
2016/09/03,0.668
2016/09/04,0.689
2016/09/05,0.688
2016/09/06,0.682
2016/09/07,0.697
2016/09/08,0.702
2016/09/09,0.709
2016/09/10,0.728
2016/09/11,0.717
2016/09/12,0.721
2016/09/13,0.727
2016/09/14,0.718
2016/09/15,0.716
2016/09/16,0.701
2016/09/17,0.698
2016/09/18,0.689
2016/09/19,0.691
2016/09/20,0.688
2016/09/21,0.699
2016/09/22,0.684
2016/09/23,0.692
2016/09/24,0.703
2016/09/25,0.695
2016/09/26,0.685
2016/09/27,0.682
2016/09/28,0.661
2016/09/29,0.668
2016/09/30,0.666
2016/10/01,0.642
2016/10/02,0.637
2016/10/03,0.657
2016/10/04,0.65
2016/10/05,0.661
2016/10/06,0.663
2016/10/07,0.655
2016/10/08,0.661
2016/10/09,0.663
2016/10/10,0.633
2016/10/11,0.635
2016/10/12,0.634
2016/10/13,0.63
2016/10/14,0.631
2016/10/15,0.629
2016/10/16,0.631
2016/10/17,0.644
2016/10/18,0.647
2016/10/19,0.628
2016/10/20,0.641
2016/10/21,0.655
2016/10/22,0.64
2016/10/23,0.649
2016/10/24,0.653
2016/10/25,0.649
2016/10/26,0.675
2016/10/27,0.685
2016/10/28,0.68
2016/10/29,0.702
2016/10/30,0.715
2016/10/31,0.712
2016/11/01,0.723
2016/11/02,0.73
2016/11/03,0.727
2016/11/04,0.72
2016/11/05,0.731
2016/11/06,0.725
2016/11/07,0.736
2016/11/08,0.741
2016/11/09,0.738
2016/11/10,0.737
2016/11/11,0.746
2016/11/12,0.738
2016/11/13,0.725
2016/11/14,0.736
2016/11/15,0.727
2016/11/16,0.726
2016/11/17,0.72
2016/11/18,0.72
2016/11/19,0.712
2016/11/20,0.713
2016/11/21,0.706
2016/11/22,0.702
2016/11/23,0.696
2016/11/24,0.704
2016/11/25,0.7
2016/11/26,0.7
2016/11/27,0.699
2016/11/28,0.701
2016/11/29,0.698
2016/11/30,0.694
2016/12/01,0.679
2016/12/02,0.689
2016/12/03,0.699
2016/12/04,0.698
2016/12/05,0.692
2016/12/06,0.702
2016/12/07,0.712
2016/12/08,0.71
2016/12/09,0.699
2016/12/10,0.692
2016/12/11,0.716
2016/12/12,0.708
2016/12/13,0.709
2016/12/14,0.695
2016/12/15,0.695
2016/12/16,0.695
2016/12/17,0.7
2016/12/18,0.672
2016/12/19,0.68
2016/12/20,0.668
2016/12/21,0.682
2016/12/22,0.692
2016/12/23,0.704
2016/12/24,0.703
2016/12/25,0.728
2016/12/26,0.725
2016/12/27,0.749
2016/12/28,0.759
2016/12/29,0.769
2016/12/30,0.775
2016/12/31,0.773
2017/01/01,0.779
2017/01/02,0.814
2017/01/03,0.814
2017/01/04,0.832
2017/01/05,0.83
2017/01/06,0.837
2017/01/07,0.829
2017/01/08,0.833
2017/01/09,0.792
2017/01/10,0.795
2017/01/11,0.75
2017/01/12,0.732
2017/01/13,0.69
2017/01/14,0.695
2017/01/15,0.664
2017/01/16,0.664
2017/01/17,0.64
2017/01/18,0.644
2017/01/19,0.66
2017/01/20,0.687
2017/01/21,0.683
2017/01/22,0.694
2017/01/23,0.678
2017/01/24,0.676
2017/01/25,0.672
2017/01/26,0.649
2017/01/27,0.634
2017/01/28,0.622
2017/01/29,0.617
2017/01/30,0.623
2017/01/31,0.618
2017/02/01,0.633
2017/02/02,0.631
2017/02/03,0.651
2017/02/04,0.656
2017/02/05,0.658
2017/02/06,0.659
2017/02/07,0.678
2017/02/08,0.666
2017/02/09,0.683
2017/02/10,0.657
2017/02/11,0.655
2017/02/12,0.647
2017/02/13,0.66
2017/02/14,0.638
2017/02/15,0.634
2017/02/16,0.631
2017/02/17,0.644
2017/02/18,0.65
2017/02/19,0.644
2017/02/20,0.649
2017/02/21,0.656
2017/02/22,0.667
2017/02/23,0.683
2017/02/24,0.692
2017/02/25,0.704
2017/02/26,0.723
2017/02/27,0.716
2017/02/28,0.733
2017/03/01,0.739
2017/03/02,0.743
2017/03/03,0.756
2017/03/04,0.75
2017/03/05,0.763
2017/03/06,0.781
2017/03/07,0.785
2017/03/08,0.777
2017/03/09,0.767
2017/03/10,0.754
2017/03/11,0.759
2017/03/12,0.743
2017/03/13,0.733
2017/03/14,0.732
2017/03/15,0.741
2017/03/16,0.748
2017/03/17,0.733
2017/03/18,0.713
2017/03/19,0.706
2017/03/20,0.687
2017/03/21,0.666
2017/03/22,0.657
2017/03/23,0.632
2017/03/24,0.626
2017/03/25,0.609
2017/03/26,0.605
2017/03/27,0.595
2017/03/28,0.593
2017/03/29,0.581
2017/03/30,0.584
2017/03/31,0.574
2017/04/01,0.593
2017/04/02,0.595
2017/04/03,0.617
2017/04/04,0.603
2017/04/05,0.619
2017/04/06,0.621
2017/04/07,0.644
2017/04/08,0.64
2017/04/09,0.647
2017/04/10,0.648
2017/04/11,0.669
2017/04/12,0.659
2017/04/13,0.653
2017/04/14,0.652
2017/04/15,0.663
2017/04/16,0.653
2017/04/17,0.643
2017/04/18,0.644
2017/04/19,0.644
2017/04/20,0.653
2017/04/21,0.657
2017/04/22,0.655
2017/04/23,0.662
2017/04/24,0.657
2017/04/25,0.672
2017/04/26,0.682
2017/04/27,0.69
2017/04/28,0.687
2017/04/29,0.709
2017/04/30,0.709
2017/05/01,0.732
2017/05/02,0.733
2017/05/03,0.737
2017/05/04,0.77
2017/05/05,0.773
2017/05/06,0.789
2017/05/07,0.816
2017/05/08,0.846
2017/05/09,0.854
2017/05/10,0.879
2017/05/11,0.863
2017/05/12,0.901
2017/05/13,0.902
2017/05/14,0.911
2017/05/15,0.904
2017/05/16,0.894
2017/05/17,0.923
2017/05/18,0.938
2017/05/19,0.961
2017/05/20,0.98
2017/05/21,0.997
2017/05/22,1.04
2017/05/23,1.098
2017/05/24,1.116
2017/05/25,1.174
2017/05/26,1.179
2017/05/27,1.201
2017/05/28,1.202
2017/05/29,1.199
2017/05/30,1.205
2017/05/31,1.191
2017/06/01,1.185
2017/06/02,1.181
2017/06/03,1.214
2017/06/04,1.234
2017/06/05,1.238
2017/06/06,1.23
2017/06/07,1.279
2017/06/08,1.27
2017/06/09,1.284
2017/06/10,1.257
2017/06/11,1.277
2017/06/12,1.279
2017/06/13,1.294
2017/06/14,1.256
2017/06/15,1.236
2017/06/16,1.206
2017/06/17,1.186
2017/06/18,1.151
2017/06/19,1.139
2017/06/20,1.1
2017/06/21,1.107
2017/06/22,1.123
2017/06/23,1.133
2017/06/24,1.136
2017/06/25,1.109
2017/06/26,1.118
2017/06/27,1.11
2017/06/28,1.098
2017/06/29,1.057
2017/06/30,1.069
2017/07/01,1.05
2017/07/02,1.063
2017/07/03,1.033
2017/07/04,1.038
2017/07/05,1.009
2017/07/06,1.016
2017/07/07,0.998
2017/07/08,1.007
2017/07/09,0.987
2017/07/10,1.007
2017/07/11,0.984
2017/07/12,0.983
2017/07/13,0.963
2017/07/14,0.918
2017/07/15,0.887
2017/07/16,0.866
2017/07/17,0.807
2017/07/18,0.804
2017/07/19,0.777
2017/07/20,0.776
2017/07/21,0.801
2017/07/22,0.823
2017/07/23,0.854
2017/07/24,0.888
2017/07/25,0.888
2017/07/26,0.901
2017/07/27,0.903
2017/07/28,0.888
2017/07/29,0.872
2017/07/30,0.86
2017/07/31,0.853
2017/08/01,0.854
2017/08/02,0.857
2017/08/03,0.852
2017/08/04,0.871
2017/08/05,0.882
2017/08/06,0.893
2017/08/07,0.913
2017/08/08,0.945
2017/08/09,0.96
2017/08/10,0.991
2017/08/11,1.009
2017/08/12,1.042
2017/08/13,1.087
2017/08/14,1.116
2017/08/15,1.168
2017/08/16,1.217
2017/08/17,1.292
2017/08/18,1.313
2017/08/19,1.323
2017/08/20,1.311
2017/08/21,1.321
2017/08/22,1.293
2017/08/23,1.365
2017/08/24,1.306
2017/08/25,1.361
2017/08/26,1.43
2017/08/27,1.507
2017/08/28,1.508
2017/08/29,1.587
2017/08/30,1.553
2017/08/31,1.621
2017/09/01,1.619
2017/09/02,1.577
2017/09/03,1.546
2017/09/04,1.564
2017/09/05,1.526
2017/09/06,1.475
2017/09/07,1.45
2017/09/08,1.414
2017/09/09,1.384
2017/09/10,1.328
2017/09/11,1.326
2017/09/12,1.297
2017/09/13,1.286
2017/09/14,1.219
2017/09/15,1.166
2017/09/16,1.147
2017/09/17,1.144
2017/09/18,1.065
2017/09/19,1.037
2017/09/20,1
2017/09/21,1.01
2017/09/22,0.974
2017/09/23,0.962
2017/09/24,0.926
2017/09/25,0.931
2017/09/26,0.917
2017/09/27,0.931
2017/09/28,0.943
2017/09/29,0.98
2017/09/30,0.957
2017/10/01,1
2017/10/02,1.039
2017/10/03,1.047
2017/10/04,1.025
2017/10/05,1.017
2017/10/06,1.037
2017/10/07,1.069
2017/10/08,1.068
2017/10/09,1.051
2017/10/10,1.06
2017/10/11,1.105
2017/10/12,1.125
