Date,sentinusd7varUSD
2013/07/13,188880171366258
2013/07/14,161484293050617
2013/07/15,162299164800310
2013/07/16,162727901530797
2013/07/17,190348588347774
2013/07/18,187481926734707
2013/07/19,174649152261441
2013/07/20,290755526093916
2013/07/21,3.3911224533696E+14
2013/07/22,3.3872316766547E+14
2013/07/23,330650851567719
2013/07/24,264262510050749
2013/07/25,219319766322007
2013/07/26,2.1961087243854E+14
2013/07/27,2.2224761833234E+14
2013/07/28,163003608659377
2013/07/29,153579137117372
2013/07/30,223271423458892
2013/07/31,236121916474812
2013/08/01,448550457437256
2013/08/02,455949251570543
2013/08/03,303701593181489
2013/08/04,350431717801643
2013/08/05,334959109835889
2013/08/06,308105447801050
2013/08/07,306071395680076
2013/08/08,1.2163564412668E+14
2013/08/09,98694498501828
2013/08/10,139439602572632
2013/08/11,183389405261834
2013/08/12,1.7782819975754E+14
2013/08/13,6.032900754696E+14
2013/08/14,1008668591415926
2013/08/15,994572564252228
2013/08/16,979414779623534
2013/08/17,755930349693456
2013/08/18,395126456935530
2013/08/19,339531039493090
2013/08/20,264032194456580
2013/08/21,308688729059690
2013/08/22,264315380457536
2013/08/23,275136776242289
2013/08/24,448174286779463
2013/08/25,564798297086535
2013/08/26,544198829282487
2013/08/27,551438229298729
2013/08/28,190309739068428
2013/08/29,179415292202667
2013/08/30,216809645680710
2013/08/31,154052614307229
2013/09/01,89156567826497
2013/09/02,76575083927448
2013/09/03,108956596365832
2013/09/04,132171415738907
2013/09/05,119494972801509
2013/09/06,120208595956225
2013/09/07,145266525093492
2013/09/08,323726358460589
2013/09/09,346469416200401
2013/09/10,243130230693743
2013/09/11,143410563507438
2013/09/12,114648466147103
2013/09/13,111143819919202
2013/09/14,114224594742844
2013/09/15,98677275253947
2013/09/16,113728384167477
2013/09/17,115618039633965
2013/09/18,150385268447786
2013/09/19,232910520064692
2013/09/20,245048828408409
2013/09/21,291126126919161
2013/09/22,226607850439508
2013/09/23,405538879457382
2013/09/24,472975704716100
2013/09/25,476470686927541
2013/09/26,454452176563372
2013/09/27,456562404726805
2013/09/28,378300120740127
2013/09/29,326856867677147
2013/09/30,228459655152446
2013/10/01,432131601009684
2013/10/02,614112096327150
2013/10/03,605688161310776
2013/10/04,585451430042606
2013/10/05,730387553539885
2013/10/06,882576559428451
2013/10/07,882660222059886
2013/10/08,597094383166705
2013/10/09,349877602451544
2013/10/10,318853029991461
2013/10/11,326553226408708
2013/10/12,214056977209721
2013/10/13,50484614288108
2013/10/14,114574900903046
2013/10/15,168500734994091
2013/10/16,347493989174430
2013/10/17,324520866871172
2013/10/18,368777742824150
2013/10/19,378251916798618
2013/10/20,189053885450600
2013/10/21,363298194501510
2013/10/22,883973429250972
2013/10/23,1213860752963616
2013/10/24,1006221003953548
2013/10/25,11989386268048200
2013/10/26,12793507442618064
2013/10/27,13562917228291560
2013/10/28,14452975656615720
2013/10/29,16399741939168176
2013/10/30,17186223236780752
2013/10/31,17993178906247272
2013/11/01,5433471139995824
2013/11/02,5562401428251444
2013/11/03,5352498751543096
2013/11/04,5380320788494636
2013/11/05,1841256338307302
2013/11/06,2299535547286292
2013/11/07,4534095399585000
2013/11/08,5101410032737000
2013/11/09,3868560126737360
2013/11/10,1657865730008912
2013/11/11,1594068770713160
2013/11/12,2367526567729264
2013/11/13,4248510585636336
2013/11/14,5603682710814800
2013/11/15,63355389720742016
2013/11/16,64602444565773440
2013/11/17,55310211024656512
2013/11/18,69869624618246016
2013/11/19,99374363442279552
2013/11/20,81667638180281216
2013/11/21,72123708589334656
2013/11/22,125376542846056704
2013/11/23,99996077294110848
2013/11/24,48234180652258816
2013/11/25,48277239683582720
2013/11/26,541752037188450304
2013/11/27,704211589737098752
2013/11/28,858000690533213696
2013/11/29,855195893725982720
2013/11/30,702827266286220288
2013/12/01,613831116248159232
2013/12/02,532882212871481344
2013/12/03,536054571345350656
2013/12/04,444727428201163264
2013/12/05,187173404515226624
2013/12/06,66439107000558080
2013/12/07,37009278420978688
2013/12/08,59576607206432256
2013/12/09,66748249953602048
2013/12/10,94951913311254784
2013/12/11,93134554166328832
2013/12/12,84863599810543488
2013/12/13,90959714729388800
2013/12/14,21970115889486592
2013/12/15,42650991367295808
2013/12/16,131108955672303488
2013/12/17,135979975909553536
2013/12/18,141087805876762112
2013/12/19,139686606153291392
2013/12/20,148772929066753792
2013/12/21,142291645323319040
2013/12/22,118006365126798336
2013/12/23,51348169450841024
2013/12/24,36906126255009088
2013/12/25,10132322933073664
2013/12/26,4002842842181856
2013/12/27,4597745963367456
2013/12/28,4401591896481248
2013/12/29,5063022451691360
2013/12/30,5349583469805728
2013/12/31,8339871727484608
2014/01/01,7701078840703680
2014/01/02,7875859122029952
2014/01/03,13096128727195104
2014/01/04,12233728366344096
2014/01/05,21357393940070720
2014/01/06,37835441274558272
2014/01/07,30407446022907136
2014/01/08,20411551726116288
2014/01/09,24967630474179840
2014/01/10,31600387207138368
2014/01/11,41384257003217472
2014/01/12,43700650169271808
2014/01/13,23440433072560800
2014/01/14,9067082811222176
2014/01/15,5748107687677248
2014/01/16,5929442171412960
2014/01/17,7891328653422624
2014/01/18,9804851905308832
2014/01/19,9177389982854080
2014/01/20,14110475541730528
2014/01/21,12010530895643648
2014/01/22,12264788610846976
2014/01/23,12008716680224864
2014/01/24,12289251903733728
2014/01/25,8884529081050240
2014/01/26,11560148669656480
2014/01/27,18713642096889120
2014/01/28,18636207202992992
2014/01/29,18976873525566976
2014/01/30,18859055948732416
2014/01/31,18721239456829408
2014/02/01,18640467772193632
2014/02/02,17064596732314784
2014/02/03,1988735495367328
2014/02/04,7554217744751456
2014/02/05,9437962407514624
2014/02/06,10099597123270176
2014/02/07,9317172096748416
2014/02/08,8792800747897312
2014/02/09,11564692459070560
2014/02/10,9802833173241184
2014/02/11,7812198924769280
2014/02/12,7805181998855680
2014/02/13,7881536008401696
2014/02/14,3284842738081472
2014/02/15,6329925699533920
2014/02/16,5069756196434528
2014/02/17,5438477850728896
2014/02/18,6360801853404608
2014/02/19,7966214008658032
2014/02/20,8190990147394464
2014/02/21,8699831107969600
2014/02/22,2240435287314432
2014/02/23,1216561577453248
2014/02/24,3103633712194688
2014/02/25,10027784537841264
2014/02/26,9928782074014544
2014/02/27,9926072492847536
2014/02/28,9566382349141840
2014/03/01,7349344859291408
2014/03/02,6300046982283728
2014/03/03,12879688867191744
2014/03/04,18417092181474496
2014/03/05,18319802411451648
2014/03/06,16980602573943168
2014/03/07,161894918338633280
2014/03/08,169591045640385792
2014/03/09,144641111010635200
2014/03/10,145855317910814720
2014/03/11,147842280444909632
2014/03/12,128898665015148800
2014/03/13,118236457615564928
2014/03/14,41225808157838656
2014/03/15,31829138552612032
2014/03/16,44686815715378624
2014/03/17,18655551191839584
2014/03/18,183681661929110272
2014/03/19,184024548303486720
2014/03/20,187700778642091456
2014/03/21,190771033385626880
2014/03/22,200147608262182336
2014/03/23,205231760798532320
2014/03/24,203642103454671648
2014/03/25,21030274058748496
2014/03/26,4281374246401136
2014/03/27,4984278816676240
2014/03/28,6177474028984048
2014/03/29,7319539546691856
2014/03/30,5329312310535216
2014/03/31,5046037412367152
2014/04/01,4929057135459216
2014/04/02,4853096159511760
2014/04/03,3667776335278032
2014/04/04,2469942823703600
2014/04/05,897366087646672
2014/04/06,2658638189311200
2014/04/07,3006049439496456
2014/04/08,3302870694610712
2014/04/09,1859414017746168
2014/04/10,2374233737523624
2014/04/11,2893146362050848
2014/04/12,3330102323050928
2014/04/13,3563078957526816
2014/04/14,3584792834744848
2014/04/15,3551248149890704
2014/04/16,6142943741208424
2014/04/17,7815142603384288
2014/04/18,8719005259387600
2014/04/19,7173016773972656
2014/04/20,5753128045177200
2014/04/21,5565624120553520
2014/04/22,6722833248976208
2014/04/23,6120038253233488
2014/04/24,6930513505367792
2014/04/25,6184307035255504
2014/04/26,7964762730522032
2014/04/27,9997587401260872
2014/04/28,8604108544073192
2014/04/29,3237331188403488
2014/04/30,1690955613330572
2014/05/01,1696463629465952
2014/05/02,2428943919110112
2014/05/03,2019932004575584
2014/05/04,1124095208230792
2014/05/05,1308028160832088
2014/05/06,1708108043486192
2014/05/07,2807042083506536
2014/05/08,13781952298386704
2014/05/09,20457610405569296
2014/05/10,19077026796461440
2014/05/11,18397519443312832
2014/05/12,19351765411480992
2014/05/13,19262066311980608
2014/05/14,19612900376038576
2014/05/15,11131811234892752
2014/05/16,1907418830324064
2014/05/17,2281671810614192
2014/05/18,4427856738862952
2014/05/19,4452812377725040
2014/05/20,27333939243844032
2014/05/21,27413340187865184
2014/05/22,27821692292472000
2014/05/23,38318181803696176
2014/05/24,35013328061393376
2014/05/25,21596843153864320
2014/05/26,13933691449156832
2014/05/27,7930167086827936
2014/05/28,5565508351397312
2014/05/29,6020956006089920
2014/05/30,2967743049582112
2014/05/31,4327713089573920
2014/06/01,4307999739026304
2014/06/02,6474129741479904
2014/06/03,6968114314708928
2014/06/04,10248578498535328
2014/06/05,8012802890369440
2014/06/06,10411991635438976
2014/06/07,9081645595784256
2014/06/08,8183128700654080
2014/06/09,20483714221345984
2014/06/10,22262448233518368
2014/06/11,20472146046403712
2014/06/12,25005147106908064
2014/06/13,16892942164234720
2014/06/14,19886577748560736
2014/06/15,20806132707315568
2014/06/16,18398145916047056
2014/06/17,20113218558774704
2014/06/18,20283286760200048
2014/06/19,5998886515484416
2014/06/20,4733471320205440
2014/06/21,4652303616134448
2014/06/22,3668545380136720
2014/06/23,2251553659400832
2014/06/24,4963954355780592
2014/06/25,5709262292819696
2014/06/26,5103085334132784
2014/06/27,5472923350632640
2014/06/28,7243224197683872
2014/06/29,8932283530734480
2014/06/30,10405044102939312
2014/07/01,14221306829719296
2014/07/02,22228162477353488
2014/07/03,21346584530212544
2014/07/04,22989662188208048
2014/07/05,20511690368631472
2014/07/06,19139201256090320
2014/07/07,19890869809831104
2014/07/08,14601794196075840
2014/07/09,2562579663587656
2014/07/10,879261260565808
2014/07/11,746120544171768
2014/07/12,776267057049376
2014/07/13,567511888483744
2014/07/14,650195590652040
2014/07/15,708496939956504
2014/07/16,862880720963120
2014/07/17,950945880387264
2014/07/18,658549172988336
2014/07/19,2732142878794544
2014/07/20,4309812742441728
2014/07/21,4194064500617736
2014/07/22,3247147398715320
2014/07/23,1891490398926240
2014/07/24,2505619395703752
2014/07/25,2313602377205376
2014/07/26,2198536712886936
2014/07/27,2820550244407344
2014/07/28,3045035297042024
2014/07/29,3161250932046976
2014/07/30,3167359002597424
2014/07/31,2444915500103968
2014/08/01,2069327403065904
2014/08/02,1823957786271000
2014/08/03,652191631098024
2014/08/04,522606659497656
2014/08/05,1566159772543888
2014/08/06,1588981012702752
2014/08/07,1509989121385600
2014/08/08,1788052786585368
2014/08/09,1813077919647752
2014/08/10,1894729985463720
2014/08/11,2514616220012856
2014/08/12,4338098833986688
2014/08/13,5942556021880984
2014/08/14,6526137982203856
2014/08/15,5282585515048576
2014/08/16,3366690762844048
2014/08/17,2581728152261760
2014/08/18,3639036006792560
2014/08/19,3919780773164752
2014/08/20,4226894001715776
2014/08/21,4563916030251664
2014/08/22,210272375885084608
2014/08/23,209946307454158560
2014/08/24,213175601888155456
2014/08/25,212860375545433344
2014/08/26,218453746523807744
2014/08/27,202327434809541952
2014/08/28,204029305036318784
2014/08/29,53085227985185120
2014/08/30,55713288109531584
2014/08/31,52556598399618176
2014/09/01,55578329662818976
2014/09/02,26284321129139728
2014/09/03,2344003404775496
2014/09/04,1525818372965296
2014/09/05,1264392232554064
2014/09/06,2078407529028136
2014/09/07,2516408479456416
2014/09/08,1107557079823428
2014/09/09,827249007209776
2014/09/10,815741914950264
2014/09/11,833259099043580
2014/09/12,813165761446812
2014/09/13,920614817128152
2014/09/14,864170185380636
2014/09/15,641251736675936
2014/09/16,403008756210512
2014/09/17,344458880619708
2014/09/18,1187586586290832
2014/09/19,1801799702118100
2014/09/20,1672052342768748
2014/09/21,1860772061320696
2014/09/22,2047848542022736
2014/09/23,1776100873812976
2014/09/24,1744619944214840
2014/09/25,2024519388898672
2014/09/26,2090621799674148
2014/09/27,2140694894518920
2014/09/28,479907128097072
2014/09/29,813364096605728
2014/09/30,861005753193280
2014/10/01,891116559588108
2014/10/02,887994247509984
2014/10/03,995384497290724
2014/10/04,597767098356056
2014/10/05,686600891556072
2014/10/06,2819268288335120
2014/10/07,2806549238529648
2014/10/08,2785560282253168
2014/10/09,1906628477687752
2014/10/10,1494990554983224
2014/10/11,1634907431618272
2014/10/12,3341013845424904
2014/10/13,2184563268513448
2014/10/14,2161614534806256
2014/10/15,1883762576466952
2014/10/16,1697839402524088
2014/10/17,1056772458573800
2014/10/18,1457955664277992
2014/10/19,1888925781214472
2014/10/20,1503285008826388
2014/10/21,1144224114509896
2014/10/22,1249305689822624
2014/10/23,1379561600040708
2014/10/24,1373191730978272
2014/10/25,1217246907881304
2014/10/26,1118248330857048
2014/10/27,999664105900496
2014/10/28,1025544940014828
2014/10/29,795053817889240
2014/10/30,452743994384356
2014/10/31,518923567448756
2014/11/01,691638154347556
2014/11/02,876997931064768
2014/11/03,844675467920896
2014/11/04,1648837810660892
2014/11/05,2308826613425264
2014/11/06,2313510895221976
2014/11/07,2483475463779900
2014/11/08,2608379057198376
2014/11/09,2102729440263324
2014/11/10,2217330426661144
2014/11/11,1940598969279156
2014/11/12,3790186184567288
2014/11/13,24060664607418232
2014/11/14,23704295118907424
2014/11/15,20794882495364624
2014/11/16,18363109683584512
2014/11/17,18205348125759232
2014/11/18,16352197545926048
2014/11/19,17274875244495312
2014/11/20,1161777610215512
2014/11/21,3017001777775480
2014/11/22,3395465450370600
2014/11/23,5354558393581432
2014/11/24,5539839370074408
2014/11/25,5457926297825152
2014/11/26,5381792041049600
2014/11/27,5245568241844368
2014/11/28,6436916671146344
2014/11/29,6121721075592616
2014/11/30,3826468261054200
2014/12/01,3598711805812176
2014/12/02,5498544927459792
2014/12/03,5197625080429344
2014/12/04,2981684540127072
2014/12/05,2247553448546192
2014/12/06,4007256897271312
2014/12/07,4787423886707344
2014/12/08,11784337759769840
2014/12/09,11036669736010016
2014/12/10,10890721640162368
2014/12/11,11524651234539888
2014/12/12,12568828453541392
2014/12/13,12028568024056240
2014/12/14,12939794408424768
2014/12/15,2249557173248440
2014/12/16,1673355845439256
2014/12/17,1605677555056712
2014/12/18,2234567421791864
2014/12/19,1977701601264744
2014/12/20,2091010578438040
2014/12/21,2601446077117344
2014/12/22,2654889769969696
2014/12/23,2968042172994352
2014/12/24,2748768738633648
2014/12/25,2153499188196624
2014/12/26,2416165968803248
2014/12/27,2552160436364824
2014/12/28,2157962518394408
2014/12/29,1720545575849104
2014/12/30,937774264268600
2014/12/31,1225178810119280
2015/01/01,2165871924407272
2015/01/02,2012457359966400
2015/01/03,1919026819315472
2015/01/04,2146528039744216
2015/01/05,2482004648996040
2015/01/06,2695478505163128
2015/01/07,3661058368787928
2015/01/08,2709506897666800
2015/01/09,1796324739414352
2015/01/10,1637238339193760
2015/01/11,1514792418563808
2015/01/12,1759315251267968
2015/01/13,2789188378049168
2015/01/14,4654393232665232
2015/01/15,8526484728698064
2015/01/16,8162248719321616
2015/01/17,9255072258761824
2015/01/18,12530253024118224
2015/01/19,14293825002691200
2015/01/20,13563221692289744
2015/01/21,10742565951341968
2015/01/22,2405450587814864
2015/01/23,1428465833882784
2015/01/24,1821188582147352
2015/01/25,1567579459459176
2015/01/26,13129331968273248
2015/01/27,13129159869672528
2015/01/28,14836922431758992
2015/01/29,15454414826332752
2015/01/30,16068876593386080
2015/01/31,16541074579645872
2015/02/01,17699123240991256
2015/02/02,1715991064611288
2015/02/03,1709596649710268
2015/02/04,2100675296443504
2015/02/05,2347957908671264
2015/02/06,2413193247193072
2015/02/07,2891883606902920
2015/02/08,3314304856709024
2015/02/09,3404576907293928
2015/02/10,2233673868240020
2015/02/11,1320777117981616
2015/02/12,302376640501400
2015/02/13,737843244650240
2015/02/14,623895701156040
2015/02/15,440878595048452
2015/02/16,496851046975148
2015/02/17,494302331552276
2015/02/18,518266942424116
2015/02/19,517742816184412
2015/02/20,156464813080032
2015/02/21,254020993584512
2015/02/22,604313860044248
2015/02/23,664583268802304
2015/02/24,637408238752676
2015/02/25,595575413233356
2015/02/26,1937257861602904
2015/02/27,6458522620734880
2015/02/28,6328882286736928
2015/03/01,6047240071551048
2015/03/02,12949792967291472
2015/03/03,10881058262350448
2015/03/04,9715838406863600
2015/03/05,9717354754414944
2015/03/06,9760134826819048
2015/03/07,7284991073344848
2015/03/08,18328034939494608
2015/03/09,14380175721953696
2015/03/10,14317127381197376
2015/03/11,14010018305847264
2015/03/12,14205573091446240
2015/03/13,13233914813565120
2015/03/14,13968479238622848
2015/03/15,2054692024394568
2015/03/16,1712486334454000
2015/03/17,1016780688325512
2015/03/18,4753848753474256
2015/03/19,4773712742762344
2015/03/20,5057567792945664
2015/03/21,6062196860472328
2015/03/22,6982267543336120
2015/03/23,6859675344294632
2015/03/24,6831511307671600
2015/03/25,2109749151903336
2015/03/26,1742725952557408
2015/03/27,1891745703700504
2015/03/28,1929688743136968
2015/03/29,1723466538262168
2015/03/30,1690264774099528
2015/03/31,1532284228998772
2015/04/01,1616800911079876
2015/04/02,1444984095755848
2015/04/03,1121448391702392
2015/04/04,1620074113789276
2015/04/05,1984186021962660
2015/04/06,1898537380457188
2015/04/07,1847710511083132
2015/04/08,1352441977134288
2015/04/09,1465236212410508
2015/04/10,1684024371838460
2015/04/11,1366325737558132
2015/04/12,1460569789711444
2015/04/13,1528669849058924
2015/04/14,1607299402389652
2015/04/15,1399853734562632
2015/04/16,2044897186611780
2015/04/17,2422289889912364
2015/04/18,2234098897722160
2015/04/19,1067570260421624
2015/04/20,1539690525001568
2015/04/21,1780630275193752
2015/04/22,1688410513087624
2015/04/23,1673234642517368
2015/04/24,1827325336927304
2015/04/25,980138965653008
2015/04/26,797649859731040
2015/04/27,814306216782648
2015/04/28,891193859729272
2015/04/29,777251359092768
2015/04/30,708532250554016
2015/05/01,698582948789016
2015/05/02,923435515290088
2015/05/03,1580053772326376
2015/05/04,1644432900101432
2015/05/05,1599469787311384
2015/05/06,1533904738853168
2015/05/07,1724482820284320
2015/05/08,1643406440891096
2015/05/09,1384752095209480
2015/05/10,806757275505776
2015/05/11,723106399525856
2015/05/12,655127672431952
2015/05/13,632574585106328
2015/05/14,376971068306960
2015/05/15,460382529055512
2015/05/16,929722156789712
2015/05/17,1934220163224968
2015/05/18,1553819076004752
2015/05/19,1828366417003416
2015/05/20,1612616352052792
2015/05/21,1487560463580248
2015/05/22,2031793489389392
2015/05/23,1711642803390904
2015/05/24,1410443938396752
2015/05/25,1505101776938656
2015/05/26,1158073436305616
2015/05/27,1289048617919600
2015/05/28,1275464260918288
2015/05/29,912431461801536
2015/05/30,926343783810000
2015/05/31,467213871352792
2015/06/01,640920667521440
2015/06/02,653822824248816
2015/06/03,707633073286424
2015/06/04,688986850678872
2015/06/05,755625623031360
2015/06/06,875755292064104
2015/06/07,1181258055480768
2015/06/08,1050303813248456
2015/06/09,1110792978833096
2015/06/10,1045326032618056
2015/06/11,1087291185238344
2015/06/12,1171079777894552
2015/06/13,1082206799085672
2015/06/14,554734851709008
2015/06/15,1091834374484432
2015/06/16,3292647162839224
2015/06/17,5728227188264016
2015/06/18,5359628458247296
2015/06/19,5530700893233760
2015/06/20,4284328219298096
2015/06/21,5743824072522240
2015/06/22,6225137685694176
2015/06/23,5501536346481760
2015/06/24,3085928895799864
2015/06/25,2992761751270520
2015/06/26,2067242022706024
2015/06/27,2179744330053184
2015/06/28,2116182545222128
2015/06/29,2427770879553472
2015/06/30,4550838985614352
2015/07/01,4436623413478240
2015/07/02,3299172445269680
2015/07/03,3097993317860848
2015/07/04,3811447421186224
2015/07/05,2297346720771024
2015/07/06,3012390973632528
2015/07/07,1787410988176656
2015/07/08,1828507702318320
2015/07/09,1967461269751824
2015/07/10,5472945449771248
2015/07/11,3539752170192624
2015/07/12,2796861475846064
2015/07/13,2759501648902144
2015/07/14,2413525013289408
2015/07/15,2323383859847200
2015/07/16,2196270911598768
2015/07/17,575293260419952
2015/07/18,2321998212252896
2015/07/19,4445368926237120
2015/07/20,3828935571891952
2015/07/21,3238524572594848
2015/07/22,2809890044047216
2015/07/23,1050865645699088
2015/07/24,1189390935172640
2015/07/25,1491216412456672
2015/07/26,2182742684736160
2015/07/27,2181398226140696
2015/07/28,2885941973237104
2015/07/29,3027404454709736
2015/07/30,3043536299535368
2015/07/31,2610091238387208
2015/08/01,2594761150100144
2015/08/02,2451708111164656
2015/08/03,2449100889538008
2015/08/04,1834291241040920
2015/08/05,2316006250534640
2015/08/06,2506644998827256
2015/08/07,2600529420817352
2015/08/08,2224357696108944
2015/08/09,501088311909632
2015/08/10,157371343744032
2015/08/11,156710421422352
2015/08/12,261595949068976
2015/08/13,419147304899056
2015/08/14,385496395027568
2015/08/15,666025014234208
2015/08/16,877403260102016
2015/08/17,1294744847382304
2015/08/18,3012911587166992
2015/08/19,3122308601475808
2015/08/20,3130124597590912
2015/08/21,3200193180620752
2015/08/22,2912107781874720
2015/08/23,3884103140552336
2015/08/24,4864220006152848
2015/08/25,4303819192684384
2015/08/26,4181541252289840
2015/08/27,4197462001767600
2015/08/28,4187418679253584
2015/08/29,5979592783729024
2015/08/30,8087060328798272
2015/08/31,6284494101195744
2015/09/01,3792353442029800
2015/09/02,3456074845722768
2015/09/03,3064494905489688
2015/09/04,1838088303250104
2015/09/05,1980540963719480
2015/09/06,1209466430405264
2015/09/07,1230906360184864
2015/09/08,1540464029076160
2015/09/09,1486863398679160
2015/09/10,1857412124166520
2015/09/11,1814373293407624
2015/09/12,2282467851669696
2015/09/13,2784302928886688
2015/09/14,2730440928399744
2015/09/15,2253261936521792
2015/09/16,2177462592491080
2015/09/17,1749249846035120
2015/09/18,1726591407788464
2015/09/19,991652853941872
2015/09/20,890414999723104
2015/09/21,1413586571701896
2015/09/22,1852203161744720
2015/09/23,1810097664398464
2015/09/24,1813772979887696
2015/09/25,1949256626370496
2015/09/26,2030650253568768
2015/09/27,2675670098203296
2015/09/28,2618346537069624
2015/09/29,3445225899433992
2015/09/30,3521420808818128
2015/10/01,3980502771200736
2015/10/02,4902891724666048
2015/10/03,4957092493690688
2015/10/04,3914866356904240
2015/10/05,3877421850861872
2015/10/06,4310335429405440
2015/10/07,4455052572769120
2015/10/08,7281737135160656
2015/10/09,6946041065910720
2015/10/10,5837397279159664
2015/10/11,4693933039961328
2015/10/12,4600749132097328
2015/10/13,4800929967134064
2015/10/14,5415839766491136
2015/10/15,5821332393966672
2015/10/16,6886056556440064
2015/10/17,5674840648059104
2015/10/18,3982063058024032
2015/10/19,3429629226805280
2015/10/20,3430885273697312
2015/10/21,3631988154692400
2015/10/22,2525607352363328
2015/10/23,1433978203819920
2015/10/24,1282932198703360
2015/10/25,286507669828096
2015/10/26,530098255763152
2015/10/27,2341911397059648
2015/10/28,3791500456610784
2015/10/29,12385078798876032
2015/10/30,21791762280384256
2015/10/31,17121415256006464
2015/11/01,13086801738315584
2015/11/02,14458561523533632
2015/11/03,65631343921558336
2015/11/04,2081835881697437696
2015/11/05,2009112145946680320
2015/11/06,1972933598837802240
2015/11/07,1916667233347992064
2015/11/08,1866093965642014208
2015/11/09,1813303174103825408
2015/11/10,1844347001774946304
2015/11/11,38093192359624960
2015/11/12,17281413619162752
2015/11/13,16894932975332736
2015/11/14,14211466080788480
2015/11/15,16649766441716992
2015/11/16,14765152352879488
2015/11/17,22577321939384704
2015/11/18,24546078781811840
2015/11/19,22927160755227712
2015/11/20,18332119140028288
2015/11/21,10270452547684416
2015/11/22,19339129906733824
2015/11/23,13524289671605728
2015/11/24,13502235062623200
2015/11/25,13689607730901472
2015/11/26,16221965568024768
2015/11/27,19483942471187328
2015/11/28,21113823753927424
2015/11/29,15731567153171200
2015/11/30,20609838676674816
2015/12/01,18301407929237888
2015/12/02,18670826249032000
2015/12/03,18586812249200384
2015/12/04,21833628420853376
2015/12/05,137956637475773824
2015/12/06,250778414433707264
2015/12/07,237765790736256000
2015/12/08,222475250724877056
2015/12/09,207512870330209536
2015/12/10,146554513598390528
2015/12/11,106049672124572672
2015/12/12,94553970493952256
2015/12/13,110476616461138944
2015/12/14,131353111179231744
2015/12/15,103489466442166784
2015/12/16,105534391884350464
2015/12/17,65902117490648576
2015/12/18,54250861586928640
2015/12/19,23400917367037440
2015/12/20,12465024187886592
2015/12/21,25593146365666304
2015/12/22,29489921330045440
2015/12/23,29238349810382848
2015/12/24,32353221839787008
2015/12/25,36048950739329536
2015/12/26,111079217773295104
2015/12/27,331756976052797952
2015/12/28,362647198348396288
2015/12/29,363055864605588224
2015/12/30,333355661073101696
2015/12/31,178431754719737856
2016/01/01,51863373084310400
2016/01/02,16423599967723968
2016/01/03,19554226799338464
2016/01/04,9350278866207008
2016/01/05,5780689729607104
2016/01/06,6299367567511968
2016/01/07,12931116550798944
2016/01/08,12168710368132928
2016/01/09,12036768376364544
2016/01/10,9451120854435040
2016/01/11,9513133513256416
2016/01/12,9320764778330784
2016/01/13,9409495508673472
2016/01/14,5698505847303968
2016/01/15,8413850277003936
2016/01/16,3380628434676320
2016/01/17,1428696652842628608
2016/01/18,2151006766421447424
2016/01/19,2360389532591702528
2016/01/20,2107253590514865152
2016/01/21,1719837368773949440
2016/01/22,1319223009546515456
2016/01/23,9.6928821951171E+18
2016/01/24,7.1591259628716E+19
2016/01/25,6.935166504137E+19
2016/01/26,6.851035094888E+19
2016/01/27,6.3202335248054E+19
2016/01/28,6.2870652664319E+19
2016/01/29,6.3404530397251E+19
2016/01/30,6.7407487752962E+19
2016/01/31,4338951148194934784
2016/02/01,2338579602181613568
2016/02/02,2115848060015023104
2016/02/03,558888866098976512
2016/02/04,495237132125096960
2016/02/05,201768202959914752
2016/02/06,198733623729387776
2016/02/07,160413567659191552
2016/02/08,66757181368704256
2016/02/09,50589040027006464
2016/02/10,25613169663391360
2016/02/11,23107990356030208
2016/02/12,9416376285378944
2016/02/13,6090930740985856
2016/02/14,5709110362457600
2016/02/15,41199914827048448
2016/02/16,58241059143467264
2016/02/17,74114540058661632
2016/02/18,73160879144047616
2016/02/19,95638999452189952
2016/02/20,62243856395730432
2016/02/21,23505371558645760
2016/02/22,22874277933558784
2016/02/23,19600354295953408
2016/02/24,25219494017129472
2016/02/25,48759052366187520
2016/02/26,47666525815331840
2016/02/27,89189598841158656
2016/02/28,639474364437616128
2016/02/29,1432278783293242368
2016/03/01,2181268783313427456
2016/03/02,2019797428998446080
2016/03/03,1966217253053640704
2016/03/04,1673516476739049472
2016/03/05,3591473352275482624
2016/03/06,4796671323669934080
2016/03/07,5295107206484896768
2016/03/08,5281468694460675072
2016/03/09,5637867033711089664
2016/03/10,5788573725960192000
2016/03/11,5813488905986468864
2016/03/12,16580783530044416
2016/03/13,22204093085739008
2016/03/14,10149733825481728
2016/03/15,31152362830782976
2016/03/16,2598275690953386496
2016/03/17,2838883981996256768
2016/03/18,2689678271010121728
2016/03/19,2646200627982405632
2016/03/20,2629725565911241728
2016/03/21,2685128973326918144
2016/03/22,2802038769569541632
2016/03/23,818881026537331200
2016/03/24,199591305230400128
2016/03/25,2980962979033984
2016/03/26,7251504798593792
2016/03/27,7380775974421312
2016/03/28,7405067029591168
2016/03/29,6397275992799552
2016/03/30,6420323543621248
2016/03/31,3982164543250112
2016/04/01,3764978855806016
2016/04/02,1247513285883968
2016/04/03,3208446076715712
2016/04/04,2899552872154432
2016/04/05,2967558185745024
2016/04/06,3323091760252736
2016/04/07,5887569441530496
2016/04/08,5763510984987840
2016/04/09,5234063310519296
2016/04/10,3656104347417088
2016/04/11,3984115051249024
2016/04/12,9573495232683712
