Date,difficulty14sma
2014/01/29,1944788725
2014/01/30,1973667362
2014/01/31,2002545999
2014/02/01,2031424636
2014/02/02,2060303273
2014/02/03,2089181910
2014/02/04,2118060547
2014/02/05,2166571885
2014/02/06,2225990278
2014/02/07,2274560082
2014/02/08,2305099838
2014/02/09,2335639594
2014/02/10,2366179350
2014/02/11,2396719106
2014/02/12,2427258862
2014/02/13,2457798618
2014/02/14,2488338374
2014/02/15,2518878130
2014/02/16,2549417886
2014/02/17,2615787049
2014/02/18,2682624571
2014/02/19,2729829392
2014/02/20,2766127158
2014/02/21,2802424924
2014/02/22,2838722690
2014/02/23,2875020456
2014/02/24,2911318221
2014/02/25,2947615987
2014/02/26,2983913753
2014/02/27,3020211519
2014/02/28,3078713054
2014/03/01,3164021579
2014/03/02,3249330103
2014/03/03,3298809220
2014/03/04,3347819979
2014/03/05,3396830738
2014/03/06,3445841497
2014/03/07,3494852256
2014/03/08,3543863015
2014/03/09,3592873774
2014/03/10,3641884533
2014/03/11,3690895291
2014/03/12,3739906050
2014/03/13,3817653193
2014/03/14,3875495477
2014/03/15,3906530771
2014/03/16,3937566066
2014/03/17,3968601360
2014/03/18,3999636654
2014/03/19,4030671949
2014/03/20,4061707243
2014/03/21,4092742537
2014/03/22,4123777832
2014/03/23,4154813126
2014/03/24,4187285812
2014/03/25,4272367011
2014/03/26,4357448210
2014/03/27,4413793026
2014/03/28,4467838931
2014/03/29,4521884836
2014/03/30,4575930741
2014/03/31,4629976646
2014/04/01,4684022551
2014/04/02,4738068456
2014/04/03,4792114360
2014/04/04,4846160265
2014/04/05,4939718939
2014/04/06,5073255237
2014/04/07,5205354143
2014/04/08,5284844536
2014/04/09,5364334929
2014/04/10,5443825322
2014/04/11,5523315715
2014/04/12,5602806108
2014/04/13,5682296500
2014/04/14,5761786893
2014/04/15,5841277286
2014/04/16,5920767679
2014/04/17,6015145552
2014/04/18,6156001414
2014/04/19,6257344507
2014/04/20,6318709975
2014/04/21,6380075444
2014/04/22,6441440913
2014/04/23,6502806381
2014/04/24,6564171850
2014/04/25,6625537319
2014/04/26,6686902787
2014/04/27,6748268256
2014/04/28,6809633724
2014/04/29,6874414496
2014/04/30,7008782071
2014/05/01,7128262165
2014/05/02,7201264271
2014/05/03,7274266377
2014/05/04,7347268484
2014/05/05,7420270590
2014/05/06,7493272696
2014/05/07,7566274802
2014/05/08,7639276908
2014/05/09,7712279015
2014/05/10,7785281121
2014/05/11,7858283227
2014/05/12,7956906216
2014/05/13,8087389032
2014/05/14,8148285044
2014/05/15,8209181056
2014/05/16,8270077069
2014/05/17,8330973081
2014/05/18,8391869093
2014/05/19,8452765106
2014/05/20,8513661118
2014/05/21,8574557131
2014/05/22,8635453143
2014/05/23,8696349155
2014/05/24,8811497570
2014/05/25,8986843856
2014/05/26,9136569259
2014/05/27,9251019532
2014/05/28,9365469806
2014/05/29,9479920079
2014/05/30,9594370353
2014/05/31,9708820626
2014/06/01,9823270900
2014/06/02,9937721173
2014/06/03,10052171447
2014/06/04,10166621720
2014/06/05,10290241391
2014/06/06,10497608220
2014/06/07,10650722647
2014/06/08,10743639202
2014/06/09,10836555758
2014/06/10,10929472313
2014/06/11,11022388869
2014/06/12,11115305425
2014/06/13,11208221980
2014/06/14,11301138536
2014/06/15,11394055091
2014/06/16,11486971647
2014/06/17,11579888203
2014/06/18,11773839882
2014/06/19,11979446198
2014/06/20,12101305355
2014/06/21,12223164512
2014/06/22,12345023669
2014/06/23,12466882826
2014/06/24,12588741983
2014/06/25,12710601140
2014/06/26,12832460297
2014/06/27,12954319453
2014/06/28,13076178610
2014/06/29,13338502315
2014/06/30,13700067276
2014/07/01,14061632237
2014/07/02,14322162074
2014/07/03,14561867878
2014/07/04,14801573682
2014/07/05,15041279486
2014/07/06,15280985290
2014/07/07,15520691094
2014/07/08,15760396899
2014/07/09,16000102703
2014/07/10,16239808507
2014/07/11,16479514311
2014/07/12,16720398130
2014/07/13,16856629073
2014/07/14,16893618759
2014/07/15,16930608445
2014/07/16,16967598132
2014/07/17,17004587818
2014/07/18,17041577504
2014/07/19,17078567190
2014/07/20,17115556877
2014/07/21,17152546563
2014/07/22,17189536249
2014/07/23,17226525935
2014/07/24,17263515622
2014/07/25,17307867926
2014/07/26,17443688495
2014/07/27,17543697394
2014/07/28,17643706292
2014/07/29,17743715191
2014/07/30,17843724090
2014/07/31,17943732988
2014/08/01,18043741887
2014/08/02,18143750785
2014/08/03,18243759684
2014/08/04,18343768582
2014/08/05,18443777481
2014/08/06,18543786379
2014/08/07,18643795278
2014/08/08,18793465499
2014/08/09,18864408669
2014/08/10,18935351839
2014/08/11,19006295009
2014/08/12,19077238180
2014/08/13,19148181350
2014/08/14,19219124520
2014/08/15,19290067690
2014/08/16,19361010860
2014/08/17,19431954030
2014/08/18,19502897201
2014/08/19,19618087942
2014/08/20,19982961405
2014/08/21,20347834867
2014/08/22,20655684390
2014/08/23,20949614682
2014/08/24,21243544975
2014/08/25,21537475268
2014/08/26,21831405561
2014/08/27,22125335853
2014/08/28,22419266146
2014/08/29,22713196439
2014/08/30,23007126732
2014/08/31,23305142086
2014/09/01,23855069583
2014/09/02,24360749510
2014/09/03,24616746714
2014/09/04,24872743919
2014/09/05,25128741123
2014/09/06,25384738328
2014/09/07,25640735532
2014/09/08,25896732737
2014/09/09,26152729941
2014/09/10,26408727146
2014/09/11,26664724350
2014/09/12,26920721555
2014/09/13,27203250276
2014/09/14,27626669720
2014/09/15,27798177022
2014/09/16,27969684323
2014/09/17,28141191625
2014/09/18,28312698926
2014/09/19,28484206228
2014/09/20,28655713529
2014/09/21,28827220831
2014/09/22,28998728133
2014/09/23,29170235434
2014/09/24,29341742736
2014/09/25,29555386893
2014/09/26,30072015109
2014/09/27,30562111808
2014/09/28,30907232723
2014/09/29,31252353637
2014/09/30,31597474551
2014/10/01,31942595466
2014/10/02,32287716380
2014/10/03,32632837294
2014/10/04,32977958208
2014/10/05,33323079123
2014/10/06,33668200037
2014/10/07,34013320951
2014/10/08,34358441866
2014/10/09,34668339223
2014/10/10,34692700373
2014/10/11,34717061524
2014/10/12,34741422674
2014/10/13,34765783824
2014/10/14,34790144974
2014/10/15,34814506124
2014/10/16,34838867274
2014/10/17,34863228425
2014/10/18,34887589575
2014/10/19,34911950725
2014/10/20,34936311875
2014/10/21,34960673025
2014/10/22,34985034175
2014/10/23,35048058898
2014/10/24,35118284487
2014/10/25,35188510075
2014/10/26,35258735664
2014/10/27,35328961252
2014/10/28,35399186841
2014/10/29,35469412429
2014/10/30,35539638018
2014/10/31,35609863606
2014/11/01,35680089195
2014/11/02,35750314783
2014/11/03,35820540372
2014/11/04,35890765960
2014/11/05,36174477554
2014/11/06,36457556698
2014/11/07,36715987126
2014/11/08,36974417554
2014/11/09,37232847981
2014/11/10,37491278409
2014/11/11,37749708837
2014/11/12,38008139264
2014/11/13,38266569692
2014/11/14,38525000120
2014/11/15,38783430547
2014/11/16,39041860975
2014/11/17,39300291403
2014/11/18,39563566664
2014/11/19,39658251377
2014/11/20,39707991668
2014/11/21,39757731959
2014/11/22,39807472250
2014/11/23,39857212541
2014/11/24,39906952833
2014/11/25,39956693124
2014/11/26,40006433415
2014/11/27,40056173706
2014/11/28,40105913997
2014/11/29,40155654288
2014/11/30,40205394579
2014/12/01,40255134870
2014/12/02,40299612385
2014/12/03,40278715238
2014/12/04,40257818091
2014/12/05,40236920944
2014/12/06,40216023797
2014/12/07,40195126650
2014/12/08,40174229504
2014/12/09,40153332357
2014/12/10,40132435210
2014/12/11,40111538063
2014/12/12,40090640916
2014/12/13,40069743769
2014/12/14,40048846622
2014/12/15,40027949475
2014/12/16,40007470271
2014/12/17,39975562296
2014/12/18,39936290941
2014/12/19,39897019587
2014/12/20,39857748232
2014/12/21,39818476877
2014/12/22,39779205523
2014/12/23,39739934168
2014/12/24,39700662814
2014/12/25,39661391459
2014/12/26,39622120104
2014/12/27,39582848750
2014/12/28,39543577395
2014/12/29,39504306041
2014/12/30,39485210491
2014/12/31,39562367377
2015/01/01,39646887642
2015/01/02,39731407907
2015/01/03,39815928172
2015/01/04,39900448437
2015/01/05,39984968702
2015/01/06,40069488967
2015/01/07,40154009232
2015/01/08,40238529497
2015/01/09,40323049762
2015/01/10,40407570027
2015/01/11,40492090292
2015/01/12,40613469488
2015/01/13,40915721593
2015/01/14,41153629239
2015/01/15,41391536885
2015/01/16,41629444530
2015/01/17,41867352176
2015/01/18,42105259822
2015/01/19,42343167467
2015/01/20,42581075113
2015/01/21,42818982759
2015/01/22,43056890404
2015/01/23,43294798050
2015/01/24,43532705696
2015/01/25,43770613341
2015/01/26,43971662056
2015/01/27,43899211367
2015/01/28,43706440784
2015/01/29,43513670201
2015/01/30,43320899618
2015/01/31,43128129035
2015/02/01,42935358452
2015/02/02,42742587869
2015/02/03,42549817286
2015/02/04,42357046704
2015/02/05,42164276121
2015/02/06,41971505538
2015/02/07,41778734955
2015/02/08,41585964372
2015/02/09,41477910969
2015/02/10,41584915508
2015/02/11,41812239942
2015/02/12,42039564375
2015/02/13,42266888808
2015/02/14,42494213242
2015/02/15,42721537675
2015/02/16,42948862109
2015/02/17,43176186542
2015/02/18,43403510975
2015/02/19,43630835409
2015/02/20,43858159842
2015/02/21,44085484276
2015/02/22,44313863090
2015/02/23,44615681797
2015/02/24,44774893251
2015/02/25,44934104705
2015/02/26,45093316158
2015/02/27,45252527612
2015/02/28,45411739066
2015/03/01,45570950520
2015/03/02,45730161974
2015/03/03,45889373428
2015/03/04,46048584882
2015/03/05,46207796336
2015/03/06,46367007790
2015/03/07,46526219243
2015/03/08,46694925098
2015/03/09,46748009286
2015/03/10,46801093474
2015/03/11,46854177662
2015/03/12,46907261850
2015/03/13,46960346038
2015/03/14,47013430227
2015/03/15,47066514415
2015/03/16,47119598603
2015/03/17,47172682791
2015/03/18,47225766979
2015/03/19,47278851167
2015/03/20,47331935355
2015/03/21,47385019543
2015/03/22,47426840660
2015/03/23,47376125995
2015/03/24,47325411330
2015/03/25,47274696665
2015/03/26,47223982001
2015/03/27,47173267336
2015/03/28,47122552671
2015/03/29,47071838007
2015/03/30,47021123342
2015/03/31,46970408677
2015/04/01,46919694012
2015/04/02,46868979348
2015/04/03,46818264683
2015/04/04,46767550018
2015/04/05,46879541656
2015/04/06,47074458874
2015/04/07,47269376091
2015/04/08,47464293309
2015/04/09,47659210526
2015/04/10,47854127743
2015/04/11,48049044961
2015/04/12,48243962178
2015/04/13,48438879396
2015/04/14,48633796613
2015/04/15,48828713830
2015/04/16,49023631048
2015/04/17,49218548265
2015/04/18,49413465483
2015/04/19,49405695034
2015/04/20,49274564593
2015/04/21,49143434152
2015/04/22,49012303711
2015/04/23,48881173270
2015/04/24,48750042829
2015/04/25,48618912388
2015/04/26,48487781947
2015/04/27,48356651506
2015/04/28,48225521065
2015/04/29,48094390624
2015/04/30,47963260183
2015/05/01,47832129741
2015/05/02,47700999300
2015/05/03,47611163301
2015/05/04,47613508551
2015/05/05,47615853801
2015/05/06,47618199052
2015/05/07,47620544302
2015/05/08,47622889552
2015/05/09,47625234803
2015/05/10,47627580053
2015/05/11,47629925303
2015/05/12,47632270554
2015/05/13,47634615804
2015/05/14,47636961054
2015/05/15,47639306304
2015/05/16,47641651555
2015/05/17,47685215759
2015/05/18,47768364990
2015/05/19,47851514220
2015/05/20,47934663451
2015/05/21,48017812681
2015/05/22,48100961912
2015/05/23,48184111142
2015/05/24,48267260373
2015/05/25,48350409603
2015/05/26,48433558834
2015/05/27,48516708064
2015/05/28,48599857295
2015/05/29,48683006525
2015/05/30,48766155756
2015/05/31,48788090251
2015/06/01,48701097673
2015/06/02,48614105095
2015/06/03,48527112517
2015/06/04,48440119939
2015/06/05,48353127361
2015/06/06,48266134783
2015/06/07,48179142205
2015/06/08,48092149627
2015/06/09,48005157050
2015/06/10,47918164472
2015/06/11,47831171894
2015/06/12,47744179316
2015/06/13,47657186738
2015/06/14,47699196309
2015/06/15,47849395966
2015/06/16,47999595623
2015/06/17,48149795281
2015/06/18,48299994938
2015/06/19,48450194595
2015/06/20,48600394252
2015/06/21,48750593910
2015/06/22,48900793567
2015/06/23,49050993224
2015/06/24,49201192881
2015/06/25,49351392538
2015/06/26,49501592196
2015/06/27,49651791853
2015/06/28,49677970752
2015/06/29,49657229936
2015/06/30,49636489120
2015/07/01,49615748304
2015/07/02,49595007488
2015/07/03,49574266672
2015/07/04,49553525856
2015/07/05,49532785040
2015/07/06,49512044224
2015/07/07,49491303409
2015/07/08,49470562593
2015/07/09,49449821777
2015/07/10,49429080961
2015/07/11,49426118007
2015/07/12,49539389320
2015/07/13,49658985846
2015/07/14,49778582373
2015/07/15,49898178900
2015/07/16,50017775426
2015/07/17,50137371953
2015/07/18,50256968479
2015/07/19,50376565006
2015/07/20,50496161533
2015/07/21,50615758059
2015/07/22,50735354586
2015/07/23,50854951112
2015/07/24,50974547639
2015/07/25,51114275311
2015/07/26,51200128064
2015/07/27,51285980817
2015/07/28,51371833570
2015/07/29,51457686323
2015/07/30,51543539076
2015/07/31,51629391829
2015/08/01,51715244582
2015/08/02,51801097335
2015/08/03,51886950088
2015/08/04,51972802841
2015/08/05,52058655594
2015/08/06,52144508347
2015/08/07,52230361100
2015/08/08,52295323443
2015/08/09,52325433269
2015/08/10,52355543095
2015/08/11,52385652921
2015/08/12,52415762747
2015/08/13,52445872573
2015/08/14,52475982399
2015/08/15,52506092225
2015/08/16,52536202051
2015/08/17,52566311877
2015/08/18,52596421703
2015/08/19,52626531529
2015/08/20,52656641355
2015/08/21,52686751181
2015/08/22,52807522586
2015/08/23,52918721723
2015/08/24,53029920860
2015/08/25,53141119997
2015/08/26,53252319135
2015/08/27,53363518272
2015/08/28,53474717409
2015/08/29,53585916546
2015/08/30,53697115683
2015/08/31,53808314820
2015/09/01,53919513957
2015/09/02,54030713094
2015/09/03,54141912231
2015/09/04,54373074169
2015/09/05,54569522996
2015/09/06,54762452862
2015/09/07,54955382728
2015/09/08,55148312594
2015/09/09,55341242460
2015/09/10,55534172327
2015/09/11,55727102193
2015/09/12,55920032059
2015/09/13,56112961925
2015/09/14,56305891792
2015/09/15,56498821658
2015/09/16,56691751524
2015/09/17,56910628544
2015/09/18,57153431521
2015/09/19,57323267434
2015/09/20,57493103347
2015/09/21,57662939259
2015/09/22,57832775172
2015/09/23,58002611085
2015/09/24,58172446998
2015/09/25,58342282911
2015/09/26,58512118823
2015/09/27,58681954736
2015/09/28,58851790649
2015/09/29,59021626562
2015/09/30,59191462474
2015/10/01,59382818865
2015/10/02,59488381208
2015/10/03,59593943551
2015/10/04,59699505894
2015/10/05,59805068238
2015/10/06,59910630581
2015/10/07,60016192924
2015/10/08,60121755268
2015/10/09,60227317611
2015/10/10,60332879954
2015/10/11,60438442297
2015/10/12,60544004641
2015/10/13,60649566984
2015/10/14,60755129327
2015/10/15,60815775899
2015/10/16,60820818859
2015/10/17,60825861819
2015/10/18,60830904779
2015/10/19,60835947739
2015/10/20,60840990699
2015/10/21,60846033659
2015/10/22,60851076619
2015/10/23,60856119579
2015/10/24,60861162539
2015/10/25,60866205499
2015/10/26,60871248459
2015/10/27,60876291419
2015/10/28,60881334379
2015/10/29,60966786735
2015/10/30,61064655090
2015/10/31,61162523445
2015/11/01,61260391800
2015/11/02,61358260155
2015/11/03,61456128510
2015/11/04,61553996865
2015/11/05,61651865219
2015/11/06,61749733574
2015/11/07,61847601929
2015/11/08,61945470284
2015/11/09,62043338639
2015/11/10,62141206994
2015/11/11,62378139473
2015/11/12,62649780340
2015/11/13,62906514106
2015/11/14,63163247873
2015/11/15,63419981639
2015/11/16,63676715405
2015/11/17,63933449172
2015/11/18,64190182938
2015/11/19,64446916705
2015/11/20,64703650471
2015/11/21,64960384237
2015/11/22,65217118004
2015/11/23,65473851770
2015/11/24,66174407922
2015/11/25,66783115098
2015/11/26,67274152631
2015/11/27,67765190165
2015/11/28,68256227698
2015/11/29,68747265231
2015/11/30,69238302764
2015/12/01,69729340297
2015/12/02,70220377830
2015/12/03,70711415363
2015/12/04,71202452896
2015/12/05,71693490429
2015/12/06,72195991754
2015/12/07,73142715020
2015/12/08,73645615900
2015/12/09,74101301633
2015/12/10,74556987365
2015/12/11,75012673098
2015/12/12,75468358831
2015/12/13,75924044563
2015/12/14,76379730296
2015/12/15,76835416029
2015/12/16,77291101761
2015/12/17,77746787494
2015/12/18,78341934202
2015/12/19,79822354927
2015/12/20,81291311861
2015/12/21,82316046853
2015/12/22,83340781846
2015/12/23,84365516838
2015/12/24,85390251831
2015/12/25,86414986824
2015/12/26,87439721816
2015/12/27,88464456809
2015/12/28,89489191801
2015/12/29,90513926794
2015/12/30,91538661786
2015/12/31,92972687655
2016/01/01,94603080959
2016/01/02,95348200246
2016/01/03,96093319534
2016/01/04,96838438821
2016/01/05,97583558108
2016/01/06,98328677395
2016/01/07,99073796682
2016/01/08,99818915969
2016/01/09,100564035256
2016/01/10,101309154543
2016/01/11,102054273830
2016/01/12,102799393117
2016/01/13,104001749807
2016/01/14,105014289574
2016/01/15,105691000931
2016/01/16,106367712287
2016/01/17,107044423643
2016/01/18,107721134999
2016/01/19,108397846355
2016/01/20,109074557711
2016/01/21,109751269067
2016/01/22,110427980424
2016/01/23,111104691780
2016/01/24,111781403136
2016/01/25,112458114492
2016/01/26,113358454448
2016/01/27,114055002748
2016/01/28,114532077094
2016/01/29,115009151441
2016/01/30,115486225787
2016/01/31,115963300133
2016/02/01,116440374480
2016/02/02,116917448826
2016/02/03,117394523173
2016/02/04,117871597519
2016/02/05,118348671865
2016/02/06,118825746212
2016/02/07,120759144817
2016/02/08,122956441105
2016/02/09,124930108795
2016/02/10,126650330737
2016/02/11,128370552680
2016/02/12,130090774622
2016/02/13,131810996565
2016/02/14,133531218507
2016/02/15,135251440450
2016/02/16,136971662393
2016/02/17,138691884335
2016/02/18,140412106278
2016/02/19,142752716624
2016/02/20,145856881928
2016/02/21,147504722974
2016/02/22,148888666335
2016/02/23,150272609697
2016/02/24,151656553059
2016/02/25,153040496420
2016/02/26,154424439782
2016/02/27,155808383143
2016/02/28,157192326505
2016/02/29,158576269866
2016/03/01,159960213228
2016/03/02,161344156589
2016/03/03,162728099951
2016/03/04,163479985667
2016/03/05,163118239157
2016/03/06,162756492646
2016/03/07,162394746136
2016/03/08,162032999626
2016/03/09,161671253116
2016/03/10,161309506606
2016/03/11,160947760096
2016/03/12,160586013586
2016/03/13,160224267076
2016/03/14,159862520566
2016/03/15,159500774055
2016/03/16,159139027545
2016/03/17,158777281035
2016/03/18,158709394935
2016/03/19,159214368603
2016/03/20,159719342271
2016/03/21,160224315939
2016/03/22,160729289606
2016/03/23,161234263274
2016/03/24,161739236942
2016/03/25,162244210610
2016/03/26,162749184278
2016/03/27,163254157946
2016/03/28,163759131614
2016/03/29,164264105282
2016/03/30,164769078950
2016/03/31,165274052618
2016/04/01,165570197708
2016/04/02,165666960434
2016/04/03,165763723160
2016/04/04,165860485886
2016/04/05,165957248612
2016/04/06,166054011338
2016/04/07,166150774064
2016/04/08,166247536790
2016/04/09,166344299516
2016/04/10,166441062242
2016/04/11,166537824968
2016/04/12,166634587694
2016/04/13,166731350420
2016/04/14,167374123689
2016/04/15,168242294853
2016/04/16,169087065881
2016/04/17,169931836908
2016/04/18,170776607936
2016/04/19,171621378964
2016/04/20,172466149992
2016/04/21,173310921020
2016/04/22,174155692047
2016/04/23,175000463075
2016/04/24,175845234103
2016/04/25,176690005131
2016/04/26,177534776158
2016/04/27,178379547186
2016/04/28,178677440851
2016/04/29,178676080144
2016/04/30,178674719437
2016/05/01,178673358730
2016/05/02,178671998023
2016/05/03,178670637315
2016/05/04,178669276608
2016/05/05,178667915901
2016/05/06,178666555194
2016/05/07,178665194487
2016/05/08,178663833780
2016/05/09,178662473073
2016/05/10,178661112366
2016/05/11,179505697853
2016/05/12,180619172718
2016/05/13,181733141468
2016/05/14,182847110219
2016/05/15,183961078970
2016/05/16,185075047721
2016/05/17,186189016471
2016/05/18,187302985222
2016/05/19,188416953973
2016/05/20,189530922724
2016/05/21,190644891475
2016/05/22,191758860225
2016/05/23,192872828976
2016/05/24,194023658130
2016/05/25,194652912632
2016/05/26,195014144579
2016/05/27,195375376525
2016/05/28,195736608471
2016/05/29,196097840417
2016/05/30,196459072364
2016/05/31,196820304310
2016/06/01,197181536256
2016/06/02,197542768203
2016/06/03,197904000149
2016/06/04,198265232095
2016/06/05,198626464041
2016/06/06,198987695988
2016/06/07,199312067531
2016/06/08,199105677462
2016/06/09,198873488634
2016/06/10,198641299806
2016/06/11,198409110978
2016/06/12,198176922150
2016/06/13,197944733322
2016/06/14,197712544494
2016/06/15,197480355666
2016/06/16,197248166838
2016/06/17,197015978010
2016/06/18,196783789182
2016/06/19,196551600354
2016/06/20,196319411526
2016/06/21,196819081639
2016/06/22,197749835356
2016/06/23,198706387831
2016/06/24,199662940307
2016/06/25,200619492782
2016/06/26,201576045258
2016/06/27,202532597733
2016/06/28,203489150208
2016/06/29,204445702684
2016/06/30,205402255159
2016/07/01,206358807635
2016/07/02,207315360110
2016/07/03,208271912585
2016/07/04,209235931034
2016/07/05,209742465050
2016/07/06,210024305531
2016/07/07,210306146012
2016/07/08,210587986493
2016/07/09,210869826974
2016/07/10,211151667455
2016/07/11,211433507936
2016/07/12,211715348418
2016/07/13,211997188899
2016/07/14,212279029380
2016/07/15,212560869861
2016/07/16,212842710342
2016/07/17,213124550823
2016/07/18,213399151142
2016/07/19,213405835126
2016/07/20,213412519110
2016/07/21,213419203094
2016/07/22,213425887078
2016/07/23,213432571062
2016/07/24,213439255046
2016/07/25,213445939030
2016/07/26,213452623014
2016/07/27,213459306998
2016/07/28,213465990982
2016/07/29,213472674966
2016/07/30,213479358950
2016/07/31,213486042934
2016/08/01,213492501108
2016/08/02,213304200941
2016/08/03,212475680209
2016/08/04,211647159476
2016/08/05,210818638744
2016/08/06,209990118011
2016/08/07,209161597279
2016/08/08,208333076546
2016/08/09,207504555814
2016/08/10,206676035081
2016/08/11,205847514349
2016/08/12,205018993616
2016/08/13,204190472884
2016/08/14,203361952152
2016/08/15,202647048874
2016/08/16,203112704873
2016/08/17,204218581437
2016/08/18,205324458002
2016/08/19,206430334567
2016/08/20,207536211131
2016/08/21,208642087696
2016/08/22,209747964260
2016/08/23,210853840825
2016/08/24,211959717390
2016/08/25,213065593954
2016/08/26,214171470519
2016/08/27,215277347083
2016/08/28,216383223648
2016/08/29,217451647667
2016/08/30,217693106637
2016/08/31,217934565606
2016/09/01,218176024576
2016/09/02,218417483545
2016/09/03,218658942515
2016/09/04,218900401484
2016/09/05,219141860454
2016/09/06,219383319423
2016/09/07,219624778393
2016/09/08,219866237362
2016/09/09,220107696332
2016/09/10,220349155301
2016/09/11,220590614271
2016/09/12,221029557127
2016/09/13,221392197402
2016/09/14,221754837677
2016/09/15,222117477952
2016/09/16,222480118227
2016/09/17,222842758501
2016/09/18,223205398776
2016/09/19,223568039051
2016/09/20,223930679326
2016/09/21,224293319601
2016/09/22,224655959876
2016/09/23,225018600151
2016/09/24,225381240426
2016/09/25,226379862593
2016/09/26,227568448933
2016/09/27,228668043793
2016/09/28,229767638654
2016/09/29,230867233515
2016/09/30,231966828376
2016/10/01,233066423236
2016/10/02,234166018097
2016/10/03,235265612958
2016/10/04,236365207819
2016/10/05,237464802679
2016/10/06,238564397540
2016/10/07,239663992401
2016/10/08,241428800653
2016/10/09,243127809919
2016/10/10,244363206218
2016/10/11,245598602516
2016/10/12,246833998814
2016/10/13,248069395112
2016/10/14,249304791410
2016/10/15,250540187709
2016/10/16,251775584007
2016/10/17,253010980305
2016/10/18,254246376603
2016/10/19,255481772901
2016/10/20,256717169199
2016/10/21,257952565498
2016/10/22,258452213863
2016/10/23,258101892309
2016/10/24,257751570754
2016/10/25,257401249200
2016/10/26,257050927645
2016/10/27,256700606091
2016/10/28,256350284536
2016/10/29,255999962982
2016/10/30,255649641427
2016/10/31,255299319873
2016/11/01,254948998318
2016/11/02,254598676764
2016/11/03,254248355209
2016/11/04,253898033655
2016/11/05,253643076075
2016/11/06,253714643265
2016/11/07,253786210455
2016/11/08,253857777645
2016/11/09,253929344836
2016/11/10,254000912026
2016/11/11,254072479216
2016/11/12,254144046406
2016/11/13,254215613596
2016/11/14,254287180786
2016/11/15,254358747977
2016/11/16,254430315167
2016/11/17,254501882357
2016/11/18,255845906497
2016/11/19,257834124960
2016/11/20,259775605666
2016/11/21,261717086373
2016/11/22,263658567079
2016/11/23,265600047785
2016/11/24,267541528492
2016/11/25,269483009198
2016/11/26,271424489904
2016/11/27,273365970611
2016/11/28,275307451317
2016/11/29,277248932024
2016/11/30,279190412730
2016/12/01,281131893436
2016/12/02,282113390247
2016/12/03,282468022363
2016/12/04,282822654479
2016/12/05,283177286595
2016/12/06,283531918712
2016/12/07,283886550828
2016/12/08,284241182944
2016/12/09,284595815060
2016/12/10,284950447177
2016/12/11,285305079293
2016/12/12,285659711409
2016/12/13,286014343525
2016/12/14,286368975642
2016/12/15,288262643978
2016/12/16,289975380818
2016/12/17,291645958595
2016/12/18,293316536373
2016/12/19,294987114150
2016/12/20,296657691927
2016/12/21,298328269705
2016/12/22,299998847482
2016/12/23,301669425259
2016/12/24,303340003037
2016/12/25,305010580814
2016/12/26,306681158591
2016/12/27,308351736369
2016/12/28,310160141182
2016/12/29,310829864500
2016/12/30,311368046261
2016/12/31,311906228022
2017/01/01,312444409783
2017/01/02,312982591544
2017/01/03,313520773304
2017/01/04,314058955065
2017/01/05,314597136826
2017/01/06,315135318587
2017/01/07,315673500347
2017/01/08,316211682108
2017/01/09,316749863869
2017/01/10,317416694284
2017/01/11,319189301326
2017/01/12,320561553643
2017/01/13,321933805961
2017/01/14,323306058278
2017/01/15,324678310595
2017/01/16,326050562912
2017/01/17,327422815230
2017/01/18,328795067547
2017/01/19,330167319864
2017/01/20,331539572181
2017/01/21,332911824499
2017/01/22,334468192841
2017/01/23,339844968697
2017/01/24,345093095899
2017/01/25,349097619438
2017/01/26,353102142977
2017/01/27,357106666517
2017/01/28,361111190056
2017/01/29,365115713595
2017/01/30,369120237134
2017/01/31,373124760673
2017/02/01,377129284212
2017/02/02,381133807752
2017/02/03,385138331291
2017/02/04,389186318081
2017/02/05,395092961634
2017/02/06,397179197672
2017/02/07,399265433711
2017/02/08,401351669749
2017/02/09,403437905788
2017/02/10,405524141826
2017/02/11,407610377865
2017/02/12,409696613903
2017/02/13,411782849942
2017/02/14,413869085981
2017/02/15,415955322019
2017/02/16,418041558058
2017/02/17,420127794096
2017/02/18,422936419381
2017/02/19,424265657625
2017/02/20,425594895868
2017/02/21,426924134111
2017/02/22,428253372354
2017/02/23,429582610597
2017/02/24,430911848840
2017/02/25,432241087083
2017/02/26,433570325326
2017/02/27,434899563569
2017/02/28,436228801812
2017/03/01,437558040055
2017/03/02,438887278298
2017/03/03,440556923546
2017/03/04,442548127563
2017/03/05,443975945835
2017/03/06,445403764107
2017/03/07,446831582379
2017/03/08,448259400650
2017/03/09,449687218922
2017/03/10,451115037194
2017/03/11,452542855466
2017/03/12,453970673737
2017/03/13,455398492009
2017/03/14,456826310281
2017/03/15,458254128552
2017/03/16,459681946824
2017/03/17,461420549935
2017/03/18,462487396147
2017/03/19,463554242359
2017/03/20,464621088571
2017/03/21,465687934783
2017/03/22,466754780996
2017/03/23,467821627208
2017/03/24,468888473420
2017/03/25,469955319632
2017/03/26,471022165844
2017/03/27,472089012057
2017/03/28,473155858269
2017/03/29,474222704481
2017/03/30,475800267380
2017/03/31,477925259231
2017/04/01,479634596713
2017/04/02,481343934196
2017/04/03,483053271678
2017/04/04,484762609161
2017/04/05,486471946643
2017/04/06,488181284126
2017/04/07,489890621608
