Date,sentinusd7smaUSD
2014/02/01,415980491
2014/02/02,426888513
2014/02/03,374284260
2014/02/04,393651551
2014/02/05,419676508
2014/02/06,433637946
2014/02/07,472397947
2014/02/08,474718682
2014/02/09,463316223
2014/02/10,482625051
2014/02/11,459161058
2014/02/12,434280916
2014/02/13,412062684
2014/02/14,382271588
2014/02/15,407173834
2014/02/16,415676395
2014/02/17,387107966
2014/02/18,365349693
2014/02/19,349893893
2014/02/20,344720515
2014/02/21,330369048
2014/02/22,281526544
2014/02/23,261552492
2014/02/24,274573815
2014/02/25,307834630
2014/02/26,325656696
2014/02/27,325732154
2014/02/28,329834664
2014/03/01,360808776
2014/03/02,365163254
2014/03/03,394972399
2014/03/04,411592027
2014/03/05,413189308
2014/03/06,421547888
2014/03/07,598850399
2014/03/08,675818255
2014/03/09,719098841
2014/03/10,764957135
2014/03/11,758589370
2014/03/12,794599294
2014/03/13,808384384
2014/03/14,641714232
2014/03/15,554714455
2014/03/16,507413149
2014/03/17,422219847
2014/03/18,563352780
2014/03/19,565431410
2014/03/20,552433425
2014/03/21,544850703
2014/03/22,526303333
2014/03/23,518371770
2014/03/24,522641730
2014/03/25,337019844
2014/03/26,282714980
2014/03/27,286234192
2014/03/28,295826590
2014/03/29,289867020
2014/03/30,302783628
2014/03/31,298622898
2014/04/01,303403605
2014/04/02,311669053
2014/04/03,295745837
2014/04/04,275033606
2014/04/05,288444630
2014/04/06,274844621
2014/04/07,256564600
2014/04/08,237635632
2014/04/09,224398737
2014/04/10,227994605
2014/04/11,235272224
2014/04/12,219160373
2014/04/13,217083856
2014/04/14,225786952
2014/04/15,243056080
2014/04/16,264490015
2014/04/17,275205856
2014/04/18,284898218
2014/04/19,292211821
2014/04/20,298145043
2014/04/21,310645530
2014/04/22,327603361
2014/04/23,315071369
2014/04/24,286849494
2014/04/25,269387042
2014/04/26,259545136
2014/04/27,248875751
2014/04/28,232277618
2014/04/29,205179763
2014/04/30,188777576
2014/05/01,187965167
2014/05/02,193444614
2014/05/03,205954961
2014/05/04,213060977
2014/05/05,217014738
2014/05/06,224256571
2014/05/07,245424496
2014/05/08,300022291
2014/05/09,337486803
2014/05/10,345478944
2014/05/11,347500456
2014/05/12,343105042
2014/05/13,343769411
2014/05/14,337461269
2014/05/15,303663246
2014/05/16,265270289
2014/05/17,253863899
2014/05/18,243178349
2014/05/19,242645310
2014/05/20,298748542
2014/05/21,303960735
2014/05/22,309150225
2014/05/23,357964349
2014/05/24,394437660
2014/05/25,442249949
2014/05/26,468539994
2014/05/27,446538236
2014/05/28,465243744
2014/05/29,463126052
2014/05/30,448628949
2014/05/31,431829162
2014/06/01,430918309
2014/06/02,455409437
2014/06/03,458846245
2014/06/04,482344677
2014/06/05,515461156
2014/06/06,536311813
2014/06/07,539916215
2014/06/08,545197567
2014/06/09,495029945
2014/06/10,468517164
2014/06/11,423817624
2014/06/12,435588614
2014/06/13,400304623
2014/06/14,382941810
2014/06/15,347594422
2014/06/16,374646109
2014/06/17,360640621
2014/06/18,359108273
2014/06/19,322247125
2014/06/20,307361986
2014/06/21,308030457
2014/06/22,317881120
2014/06/23,304806851
2014/06/24,335391468
2014/06/25,328766318
2014/06/26,308103427
2014/06/27,300719374
2014/06/28,290090838
2014/06/29,272032429
2014/06/30,281647421
2014/07/01,290468909
2014/07/02,333843806
2014/07/03,347180269
2014/07/04,340041033
2014/07/05,349004519
2014/07/06,353151705
2014/07/07,334957121
2014/07/08,287398794
2014/07/09,243820104
2014/07/10,233016954
2014/07/11,236538905
2014/07/12,238599967
2014/07/13,247530322
2014/07/14,249730763
2014/07/15,266768011
2014/07/16,275056441
2014/07/17,270605539
2014/07/18,276572367
2014/07/19,261619082
2014/07/20,245233564
2014/07/21,237903047
2014/07/22,219040734
2014/07/23,203837371
2014/07/24,209032385
2014/07/25,207311016
2014/07/26,208322999
2014/07/27,204071026
2014/07/28,207726805
2014/07/29,216627129
2014/07/30,216415774
2014/07/31,202865033
2014/08/01,198336778
2014/08/02,202110868
2014/08/03,215448821
2014/08/04,206563481
2014/08/05,214380879
2014/08/06,213634506
2014/08/07,215794586
2014/08/08,207030377
2014/08/09,206574891
2014/08/10,201967380
2014/08/11,214886816
2014/08/12,222902838
2014/08/13,244320279
2014/08/14,262976938
2014/08/15,287078460
2014/08/16,301727131
2014/08/17,305233842
2014/08/18,323882585
2014/08/19,308559562
2014/08/20,292818001
2014/08/21,296085521
2014/08/22,475102486
2014/08/23,475950384
2014/08/24,470361182
2014/08/25,473317405
2014/08/26,557665495
2014/08/27,625061934
2014/08/28,621988014
2014/08/29,434843647
2014/08/30,427186232
2014/08/31,433681657
2014/09/01,412027700
2014/09/02,322797990
2014/09/03,247555133
2014/09/04,223843803
2014/09/05,209203508
2014/09/06,193018422
2014/09/07,181149272
2014/09/08,169811168
2014/09/09,166174232
2014/09/10,165746670
2014/09/11,163196457
2014/09/12,161505880
2014/09/13,160330684
2014/09/14,161257205
2014/09/15,155589331
2014/09/16,150142516
2014/09/17,148929798
2014/09/18,160265558
2014/09/19,170037536
2014/09/20,188516590
2014/09/21,208411050
2014/09/22,206717748
2014/09/23,210020722
2014/09/24,210420324
2014/09/25,199235656
2014/09/26,187760546
2014/09/27,169736671
2014/09/28,148255134
2014/09/29,156026075
2014/09/30,156957947
2014/10/01,157803412
2014/10/02,158299739
2014/10/03,164035275
2014/10/04,173912123
2014/10/05,191884406
2014/10/06,209311057
2014/10/07,217034985
2014/10/08,229721899
2014/10/09,243264772
2014/10/10,254944484
2014/10/11,254003591
2014/10/12,238069003
2014/10/13,226518280
2014/10/14,225253157
2014/10/15,216888857
2014/10/16,209653298
2014/10/17,197656820
2014/10/18,192244914
2014/10/19,188949992
2014/10/20,183819751
2014/10/21,175165031
2014/10/22,176568016
2014/10/23,178695714
2014/10/24,175836856
2014/10/25,178548114
2014/10/26,179340022
2014/10/27,174895489
2014/10/28,173485843
2014/10/29,170174915
2014/10/30,163288888
2014/10/31,165868894
2014/11/01,161666931
2014/11/02,159745035
2014/11/03,156221470
2014/11/04,167173707
2014/11/05,173998686
2014/11/06,176483685
2014/11/07,180399989
2014/11/08,179270250
2014/11/09,183408101
2014/11/10,195983819
2014/11/11,189033063
2014/11/12,199781770
2014/11/13,260442347
2014/11/14,269162047
2014/11/15,282601303
2014/11/16,293029557
2014/11/17,294606152
2014/11/18,309846271
2014/11/19,296000166
2014/11/20,250430224
2014/11/21,264404624
2014/11/22,261213618
2014/11/23,249979794
2014/11/24,244534361
2014/11/25,243674933
2014/11/26,246241323
2014/11/27,233227872
2014/11/28,237165143
2014/11/29,246448266
2014/11/30,265707050
2014/12/01,281473236
2014/12/02,298095731
2014/12/03,314746361
2014/12/04,333626206
2014/12/05,321514288
2014/12/06,312020363
2014/12/07,306099956
2014/12/08,337771045
2014/12/09,325387462
2014/12/10,319276389
2014/12/11,306744302
2014/12/12,292015361
2014/12/13,294939493
2014/12/14,289763120
2014/12/15,249282773
2014/12/16,243822191
2014/12/17,243321313
2014/12/18,253470541
2014/12/19,258297438
2014/12/20,257172032
2014/12/21,254000466
2014/12/22,256161342
2014/12/23,260415826
2014/12/24,246773919
2014/12/25,229968726
2014/12/26,220122175
2014/12/27,217388073
2014/12/28,222618871
2014/12/29,215715370
2014/12/30,210792072
2014/12/31,217216799
2015/01/01,207586918
2015/01/02,212574411
2015/01/03,219855240
2015/01/04,230000710
2015/01/05,238051085
2015/01/06,240442103
2015/01/07,250424627
2015/01/08,286178945
2015/01/09,298449128
2015/01/10,299794307
2015/01/11,305748751
2015/01/12,302112196
2015/01/13,316958843
2015/01/14,332736384
2015/01/15,351440268
2015/01/16,356040063
2015/01/17,351651495
2015/01/18,333817402
2015/01/19,325183909
2015/01/20,309078236
2015/01/21,287150826
2015/01/22,251609006
2015/01/23,235511992
2015/01/24,230250322
2015/01/25,234726051
2015/01/26,285330742
2015/01/27,285380208
2015/01/28,268458166
2015/01/29,259292582
2015/01/30,253967865
2015/01/31,251194826
2015/02/01,241579528
2015/02/02,188473747
2015/02/03,188440168
2015/02/04,200788061
2015/02/05,207669617
2015/02/06,206602819
2015/02/07,202659586
2015/02/08,199174311
2015/02/09,197365916
2015/02/10,179655580
2015/02/11,167425189
2015/02/12,152551329
2015/02/13,158337042
2015/02/14,161275369
2015/02/15,166609257
2015/02/16,163492277
2015/02/17,164138969
2015/02/18,165588713
2015/02/19,165599917
2015/02/20,159395121
2015/02/21,156559455
2015/02/22,147293563
2015/02/23,150837912
2015/02/24,149228401
2015/02/25,148442578
2015/02/26,164465261
2015/02/27,191026211
2015/02/28,192168443
2015/03/01,221069195
2015/03/02,264555875
2015/03/03,281804483
2015/03/04,288307276
2015/03/05,288284959
2015/03/06,265460826
2015/03/07,280837213
2015/03/08,320218686
2015/03/09,293048227
2015/03/10,296425738
2015/03/11,298564774
2015/03/12,296615721
2015/03/13,302468694
2015/03/14,297325844
2015/03/15,235907871
2015/03/16,230638343
2015/03/17,216855719
2015/03/18,239237482
2015/03/19,240843751
2015/03/20,234573103
2015/03/21,225039953
2015/03/22,220011287
2015/03/23,214959829
2015/03/24,218286730
2015/03/25,195241137
2015/03/26,191082626
2015/03/27,195737085
2015/03/28,195379540
2015/03/29,196701995
2015/03/30,193205226
2015/03/31,187799768
2015/04/01,188767826
2015/04/02,181258355
2015/04/03,172869276
2015/04/04,167609696
2015/04/05,164291421
2015/04/06,161228944
2015/04/07,160041725
2015/04/08,156148263
2015/04/09,158736796
2015/04/10,163555172
2015/04/11,166764358
2015/04/12,166084694
2015/04/13,169463623
2015/04/14,171942605
2015/04/15,164624420
2015/04/16,171773632
2015/04/17,176232705
2015/04/18,178434626
2015/04/19,192912894
2015/04/20,202339041
2015/04/21,209968887
2015/04/22,226762219
2015/04/23,223742500
2015/04/24,227626472
2015/04/25,234035616
2015/04/26,237259658
2015/04/27,237683030
2015/04/28,239874807
2015/04/29,237878008
2015/04/30,241979566
2015/05/01,241672777
2015/05/02,239802513
2015/05/03,232290899
2015/05/04,233378525
2015/05/05,232581923
2015/05/06,231197794
2015/05/07,234892232
2015/05/08,231367897
2015/05/09,233983663
2015/05/10,239661206
2015/05/11,237614611
2015/05/12,233319064
2015/05/13,232576344
2015/05/14,225787603
2015/05/15,220819490
2015/05/16,215524121
2015/05/17,204105925
2015/05/18,196425015
2015/05/19,199710837
2015/05/20,196802854
2015/05/21,191947880
2015/05/22,200588238
2015/05/23,206246035
2015/05/24,208272925
2015/05/25,205645167
2015/05/26,198449518
2015/05/27,200450460
2015/05/28,202935502
2015/05/29,198628791
2015/05/30,197602828
2015/05/31,203260237
2015/06/01,213834594
2015/06/02,218574366
2015/06/03,219696626
2015/06/04,222661541
2015/06/05,225239048
2015/06/06,223802249
2015/06/07,220910482
2015/06/08,212575439
2015/06/09,213776462
2015/06/10,212684842
2015/06/11,213787212
2015/06/12,214962763
2015/06/13,216298457
2015/06/14,227185808
2015/06/15,243320505
2015/06/16,262599437
2015/06/17,286982145
2015/06/18,298683155
2015/06/19,315255528
2015/06/20,320847529
2015/06/21,313956423
2015/06/22,305882900
2015/06/23,289261408
2015/06/24,267440062
2015/06/25,251552274
2015/06/26,247162249
2015/06/27,256224934
2015/06/28,256696287
2015/06/29,264754695
2015/06/30,284173426
2015/07/01,289641207
2015/07/02,304423381
2015/07/03,297915108
2015/07/04,288305810
2015/07/05,301059555
2015/07/06,310841480
2015/07/07,298045305
2015/07/08,301101519
2015/07/09,304619554
2015/07/10,330652970
2015/07/11,346807252
2015/07/12,357395897
2015/07/13,356213025
2015/07/14,361465773
2015/07/15,362559999
2015/07/16,366986854
2015/07/17,341031132
2015/07/18,324876217
2015/07/19,300576888
2015/07/20,284238613
2015/07/21,272898254
2015/07/22,262550283
2015/07/23,247217785
2015/07/24,248569828
2015/07/25,244609050
2015/07/26,239970319
2015/07/27,239922212
2015/07/28,247366699
2015/07/29,251480714
2015/07/30,252319336
2015/07/31,244968047
2015/08/01,245121710
2015/08/02,245905525
2015/08/03,243468418
2015/08/04,238123931
2015/08/05,242437807
2015/08/06,245494370
2015/08/07,248463740
2015/08/08,261083399
2015/08/09,282131612
2015/08/10,289966102
2015/08/11,289998308
2015/08/12,291938191
2015/08/13,298176855
2015/08/14,305770327
2015/08/15,301654533
2015/08/16,295254640
2015/08/17,304237951
2015/08/18,325709416
2015/08/19,330135078
2015/08/20,329091674
2015/08/21,326103055
2015/08/22,328348881
2015/08/23,322684630
2015/08/24,331227916
2015/08/25,328097738
2015/08/26,322540182
2015/08/27,320964368
2015/08/28,325801570
2015/08/29,315391899
2015/08/30,306720311
2015/08/31,284267799
2015/09/01,266991793
2015/09/02,262292325
2015/09/03,253075701
2015/09/04,237296043
2015/09/05,235679634
2015/09/06,242596415
2015/09/07,237124816
2015/09/08,239786479
2015/09/09,239152668
2015/09/10,245857806
2015/09/11,249642753
2015/09/12,246416933
2015/09/13,241683518
2015/09/14,247878729
2015/09/15,241953898
2015/09/16,240847768
2015/09/17,234493264
2015/09/18,233898026
2015/09/19,241980295
2015/09/20,242756934
2015/09/21,249409834
2015/09/22,255813179
2015/09/23,253424418
2015/09/24,253079932
2015/09/25,258165185
2015/09/26,257158446
2015/09/27,253502544
2015/09/28,252967612
2015/09/29,258612635
2015/09/30,262814974
2015/10/01,274648484
2015/10/02,285194485
2015/10/03,284821204
2015/10/04,289269123
2015/10/05,287420664
2015/10/06,290487984
2015/10/07,296499966
2015/10/08,313385271
2015/10/09,303097289
2015/10/10,311336446
2015/10/11,316518117
2015/10/12,319525694
2015/10/13,321310262
2015/10/14,330594759
2015/10/15,332254855
2015/10/16,354722064
2015/10/17,370869344
2015/10/18,377403015
2015/10/19,383337855
2015/10/20,382967840
2015/10/21,375571290
2015/10/22,364867486
2015/10/23,351679918
2015/10/24,346468882
2015/10/25,362342901
2015/10/26,370134290
2015/10/27,385920666
2015/10/28,410950769
2015/10/29,453471959
2015/10/30,513090763
2015/10/31,542892289
2015/11/01,561472773
2015/11/02,616411670
2015/11/03,732069081
2015/11/04,1349059936
2015/11/05,1444845745
2015/11/06,1476005767
2015/11/07,1510355724
2015/11/08,1537865623
2015/11/09,1580750152
2015/11/10,1541711148
2015/11/11,998800780
2015/11/12,936979559
2015/11/13,925055551
2015/11/14,952031955
2015/11/15,947425133
2015/11/16,906221937
2015/11/17,844775085
2015/11/18,777004587
2015/11/19,735968582
2015/11/20,702021295
2015/11/21,625949515
2015/11/22,579247540
2015/11/23,520267748
2015/11/24,494879775
2015/11/25,496249511
2015/11/26,504159793
2015/11/27,512765829
2015/11/28,542563638
2015/11/29,561157647
2015/11/30,629272127
2015/12/01,693304243
2015/12/02,736253835
2015/12/03,737176504
2015/12/04,762000587
2015/12/05,919283324
2015/12/06,1149858986
2015/12/07,1192627546
2015/12/08,1227083689
2015/12/09,1319255187
2015/12/10,1397215586
2015/12/11,1487833590
2015/12/12,1430342294
2015/12/13,1441872319
2015/12/14,1561886512
2015/12/15,1670063625
2015/12/16,1727787892
2015/12/17,1809510269
2015/12/18,1843523566
2015/12/19,1886911373
2015/12/20,1821378307
2015/12/21,1846381015
2015/12/22,1868832627
2015/12/23,1865729142
2015/12/24,1899120663
2015/12/25,1887540570
2015/12/26,1807205694
2015/12/27,1631215317
2015/12/28,1422332234
2015/12/29,1221780330
2015/12/30,1021431073
2015/12/31,792928545
2016/01/01,605192674
2016/01/02,493312025
2016/01/03,473132026
2016/01/04,427672814
2016/01/05,416334988
2016/01/06,419312416
2016/01/07,448346102
2016/01/08,462384406
2016/01/09,462839482
2016/01/10,479361254
2016/01/11,505041774
2016/01/12,498082153
2016/01/13,500007670
2016/01/14,473177999
2016/01/15,493768258
2016/01/16,520161022
2016/01/17,1019273029
2016/01/18,1446429392
2016/01/19,1851127912
2016/01/20,1991638677
2016/01/21,2225677899
2016/01/22,2561717825
2016/01/23,4134806323
2016/01/24,7378601955
2016/01/25,7842665368
2016/01/26,7942354587
2016/01/27,8500414740
2016/01/28,8526648849
2016/01/29,8479764383
2016/01/30,7012973894
2016/01/31,3291447129
2016/02/01,2589843346
2016/02/02,2210370054
2016/02/03,1512976103
2016/02/04,1307737028
2016/02/05,1113133211
2016/02/06,1090832589
2016/02/07,1155373208
2016/02/08,1014196206
2016/02/09,928602275
2016/02/10,984073228
2016/02/11,996719669
2016/02/12,948836967
2016/02/13,928833173
2016/02/14,927221564
2016/02/15,1004945386
2016/02/16,1111227813
2016/02/17,1202249116
2016/02/18,1289302275
2016/02/19,1429700410
2016/02/20,1537156665
2016/02/21,1639520082
2016/02/22,1695332058
2016/02/23,1706031993
2016/02/24,1691110296
2016/02/25,1648260513
2016/02/26,1556005711
2016/02/27,1444541604
2016/02/28,1699699497
2016/02/29,2037911765
2016/03/01,2474657024
2016/03/02,2601714240
2016/03/03,2622408004
2016/03/04,2875106151
2016/03/05,3852548969
2016/03/06,3452926568
2016/03/07,3008697836
2016/03/08,2468350289
2016/03/09,2243946951
2016/03/10,2173265569
2016/03/11,1866149839
2016/03/12,855646380
2016/03/13,838256028
2016/03/14,803010962
2016/03/15,853444981
2016/03/16,1520477349
2016/03/17,1850456125
2016/03/18,2009754829
2016/03/19,2026929229
2016/03/20,2032878296
2016/03/21,2010394016
2016/03/22,1950558924
2016/03/23,1273994216
2016/03/24,933202111
2016/03/25,752772271
2016/03/26,714300905
2016/03/27,713057476
2016/03/28,715462286
2016/03/29,700378258
2016/03/30,696267171
2016/03/31,679612892
2016/04/01,678108757
2016/04/02,691364490
2016/04/03,678087849
2016/04/04,673933373
2016/04/05,675654083
2016/04/06,682492990
2016/04/07,700050782
2016/04/08,698546247
2016/04/09,704489388
2016/04/10,711040977
2016/04/11,705429833
2016/04/12,736770869
2016/04/13,768665709
2016/04/14,765825121
2016/04/15,787094003
2016/04/16,838846843
2016/04/17,874203907
2016/04/18,900064626
2016/04/19,899479498
2016/04/20,901195031
2016/04/21,947622632
2016/04/22,970985814
2016/04/23,944930390
2016/04/24,932572739
2016/04/25,961284511
2016/04/26,996030753
2016/04/27,1003816654
2016/04/28,991182647
2016/04/29,976085271
2016/04/30,965307688
2016/05/01,965431183
2016/05/02,954408202
2016/05/03,918610829
2016/05/04,902218087
2016/05/05,879047492
2016/05/06,875812005
2016/05/07,878376346
2016/05/08,865053380
2016/05/09,841675073
2016/05/10,839986672
2016/05/11,858869932
2016/05/12,868385296
2016/05/13,885403378
2016/05/14,882167819
2016/05/15,906350067
2016/05/16,946189932
2016/05/17,967828642
2016/05/18,949748463
2016/05/19,950592950
2016/05/20,903744910
2016/05/21,871460267
2016/05/22,824678098
2016/05/23,772994264
2016/05/24,742376195
2016/05/25,790329333
2016/05/26,849655622
2016/05/27,994457004
2016/05/28,1143522177
2016/05/29,1224887314
2016/05/30,1251591549
2016/05/31,1292010644
2016/06/01,1246929703
2016/06/02,1194187747
2016/06/03,1065308778
2016/06/04,931612483
2016/06/05,891698130
2016/06/06,892119665
2016/06/07,873751596
2016/06/08,876849969
2016/06/09,875164131
2016/06/10,915331121
2016/06/11,951610508
2016/06/12,1057213939
2016/06/13,1151793100
2016/06/14,1199950301
2016/06/15,1246461731
2016/06/16,1336090518
2016/06/17,1407821691
2016/06/18,1471691555
2016/06/19,1420145787
2016/06/20,1413391851
2016/06/21,1445223376
2016/06/22,1466472747
2016/06/23,1455513636
2016/06/24,1445224755
2016/06/25,1404091745
2016/06/26,1357009211
2016/06/27,1287496423
2016/06/28,1199500290
2016/06/29,1121196915
2016/06/30,1043766445
2016/07/01,976330819
2016/07/02,967405153
2016/07/03,969663844
2016/07/04,999216779
2016/07/05,1016430527
2016/07/06,1030864932
2016/07/07,1087451834
2016/07/08,1084120719
2016/07/09,1064192912
2016/07/10,1038806775
2016/07/11,995473225
2016/07/12,991018278
2016/07/13,984788489
2016/07/14,904517730
2016/07/15,960326363
2016/07/16,959272867
2016/07/17,1006997219
2016/07/18,1008464080
2016/07/19,1002916587
2016/07/20,1011452924
2016/07/21,1026412121
2016/07/22,963155693
2016/07/23,944956466
2016/07/24,926276475
2016/07/25,902448961
2016/07/26,916582651
2016/07/27,939672772
2016/07/28,958314289
2016/07/29,954590565
2016/07/30,926545798
2016/07/31,908429980
2016/08/01,902141157
2016/08/02,963606111
2016/08/03,918218860
2016/08/04,940712532
2016/08/05,938853105
2016/08/06,941748374
2016/08/07,917883660
2016/08/08,906103326
2016/08/09,821658589
2016/08/10,831909571
2016/08/11,769323585
2016/08/12,752501723
2016/08/13,759548560
2016/08/14,755399635
2016/08/15,783623276
2016/08/16,801879874
2016/08/17,787143757
2016/08/18,813971267
2016/08/19,817874386
2016/08/20,861122793
2016/08/21,858033264
2016/08/22,871421111
2016/08/23,866039473
2016/08/24,899719801
2016/08/25,902332102
2016/08/26,921410184
2016/08/27,887895268
2016/08/28,889509459
2016/08/29,860464636
2016/08/30,822376058
2016/08/31,786943716
2016/09/01,753054572
2016/09/02,707831495
2016/09/03,701554245
2016/09/04,687430088
2016/09/05,696113591
2016/09/06,695335637
2016/09/07,685679682
2016/09/08,685639687
2016/09/09,708942539
2016/09/10,706959910
2016/09/11,725788459
2016/09/12,717455231
2016/09/13,725222222
2016/09/14,725617798
2016/09/15,708065350
2016/09/16,712201330
2016/09/17,697313563
2016/09/18,688708857
2016/09/19,678740476
2016/09/20,699877720
2016/09/21,706861326
2016/09/22,755396913
2016/09/23,753491930
2016/09/24,767723497
2016/09/25,800520611
2016/09/26,863940758
2016/09/27,833520960
2016/09/28,900448623
2016/09/29,878510465
2016/09/30,925975087
2016/10/01,941331754
2016/10/02,914081938
2016/10/03,893649256
2016/10/04,918176142
2016/10/05,886130052
2016/10/06,927692774
2016/10/07,915739365
2016/10/08,980859832
2016/10/09,1109654271
2016/10/10,1156920639
2016/10/11,1233417145
2016/10/12,1292147148
2016/10/13,1238405500
2016/10/14,1239791352
2016/10/15,1342636942
2016/10/16,1323722047
2016/10/17,1275171335
2016/10/18,1258380347
2016/10/19,1203842395
2016/10/20,1289196658
2016/10/21,1390824893
2016/10/22,1215444168
2016/10/23,1172544371
2016/10/24,1346256626
2016/10/25,1419220192
2016/10/26,1449520464
2016/10/27,1564159523
2016/10/28,1425199849
2016/10/29,1454017599
2016/10/30,1418949163
2016/10/31,1255494935
2016/11/01,1152386403
2016/11/02,1432969296
2016/11/03,1789507280
2016/11/04,2216397401
2016/11/05,2646845187
2016/11/06,3040604735
2016/11/07,3300950133
2016/11/08,3457898637
2016/11/09,3239221569
2016/11/10,2733865638
2016/11/11,2301525444
2016/11/12,1827097141
2016/11/13,1407621343
2016/11/14,1118036714
2016/11/15,950792167
2016/11/16,875995347
2016/11/17,857994188
2016/11/18,869479232
2016/11/19,890380009
2016/11/20,904062100
2016/11/21,922086975
2016/11/22,919140649
2016/11/23,902999310
2016/11/24,935081240
2016/11/25,939152425
2016/11/26,937943662
2016/11/27,912897046
2016/11/28,896789897
2016/11/29,876178070
2016/11/30,847119177
2016/12/01,808766034
2016/12/02,849173437
2016/12/03,849903331
2016/12/04,855220078
2016/12/05,893824395
2016/12/06,922835594
2016/12/07,940418666
2016/12/08,938374258
2016/12/09,901461446
2016/12/10,905174030
2016/12/11,912844387
2016/12/12,894491123
2016/12/13,882222765
2016/12/14,897859582
2016/12/15,964823010
2016/12/16,1010368171
2016/12/17,1024828857
2016/12/18,1055438912
2016/12/19,1058518556
2016/12/20,1079450089
2016/12/21,1207378915
2016/12/22,1219919350
2016/12/23,1285595599
2016/12/24,1306617966
2016/12/25,1287897725
2016/12/26,1287217903
2016/12/27,1292491141
2016/12/28,1191374781
2016/12/29,1166799940
2016/12/30,1133578027
2016/12/31,1128735649
2017/01/01,1143353203
2017/01/02,1170606776
2017/01/03,1230526902
2017/01/04,1314363613
2017/01/05,1457272088
2017/01/06,1486409952
2017/01/07,1521128300
2017/01/08,1518346390
2017/01/09,1530156478
2017/01/10,1492411865
2017/01/11,1622823272
2017/01/12,1542595347
2017/01/13,1499160658
2017/01/14,1431579127
2017/01/15,1427931621
2017/01/16,1397180813
2017/01/17,1393918820
2017/01/18,1156294369
2017/01/19,1057280457
2017/01/20,1006728162
2017/01/21,1020353068
2017/01/22,1015181965
2017/01/23,1005349924
2017/01/24,989191647
2017/01/25,1002230379
2017/01/26,984918221
2017/01/27,956562397
2017/01/28,933402469
2017/01/29,925516261
2017/01/30,911037267
2017/01/31,901943578
2017/02/01,911763848
2017/02/02,952575228
2017/02/03,1111407388
2017/02/04,1181124938
2017/02/05,1228665907
2017/02/06,1272837548
2017/02/07,1309349560
2017/02/08,1320636879
2017/02/09,1360556565
2017/02/10,1240960760
2017/02/11,1188577375
2017/02/12,1129447740
2017/02/13,1101390209
2017/02/14,1070332225
2017/02/15,1028071588
2017/02/16,968081792
2017/02/17,999899855
2017/02/18,1017393894
2017/02/19,1089668727
2017/02/20,1099285298
2017/02/21,1098811021
2017/02/22,1137612727
2017/02/23,1207771872
2017/02/24,1238837098
2017/02/25,1254148973
2017/02/26,1212434544
2017/02/27,1248008425
2017/02/28,1286080631
2017/03/01,1315205287
2017/03/02,1399663624
2017/03/03,1466306588
2017/03/04,1526987235
2017/03/05,1572286109
2017/03/06,1636539674
2017/03/07,1685905039
2017/03/08,1699948829
2017/03/09,1604861745
2017/03/10,1557582144
2017/03/11,1552893679
2017/03/12,1539862589
2017/03/13,1538929544
2017/03/14,1595412710
2017/03/15,1618529640
2017/03/16,1816964825
2017/03/17,1916116871
2017/03/18,1950325657
2017/03/19,1981214730
2017/03/20,1947180850
2017/03/21,1905046968
2017/03/22,1940446681
2017/03/23,1788567265
2017/03/24,1895417674
2017/03/25,2028862698
2017/03/26,2007838298
2017/03/27,2017078604
2017/03/28,1987043497
2017/03/29,1899353652
2017/03/30,1859062492
2017/03/31,1699210405
2017/04/01,1515924501
2017/04/02,1539186625
2017/04/03,1567127645
2017/04/04,1582264749
2017/04/05,1619702266
2017/04/06,1640491204
2017/04/07,1579536145
2017/04/08,1543193599
2017/04/09,1516881588
2017/04/10,1494569961
2017/04/11,1489491614
2017/04/12,1507099841
2017/04/13,1508663421
2017/04/14,1553368901
2017/04/15,1595565973
2017/04/16,1610673398
2017/04/17,1623570960
2017/04/18,1673705255
2017/04/19,1645714024
2017/04/20,1671274347
2017/04/21,1642863916
2017/04/22,1640637607
2017/04/23,1651074175
2017/04/24,1654735142
2017/04/25,1795811605
2017/04/26,1882232096
2017/04/27,1983418243
2017/04/28,2049559023
2017/04/29,2108787243
2017/04/30,2131581642
2017/05/01,2167625584
2017/05/02,2050795379
2017/05/03,2058992947
2017/05/04,2130478977
2017/05/05,2254701366
2017/05/06,2329077714
2017/05/07,2444076297
2017/05/08,2609237204
2017/05/09,2767272546
2017/05/10,2939656294
2017/05/11,2955189112
2017/05/12,2945889157
2017/05/13,2945755267
2017/05/14,2917537433
2017/05/15,2929464844
2017/05/16,2864607720
2017/05/17,2975719898
2017/05/18,2980952431
2017/05/19,3044142800
2017/05/20,3172942367
2017/05/21,3259856102
2017/05/22,3404088971
2017/05/23,3607580443
2017/05/24,3741682770
2017/05/25,4212546044
2017/05/26,4424621818
2017/05/27,4406901665
2017/05/28,4495604949
2017/05/29,4466066254
2017/05/30,4549092219
2017/05/31,4577889755
2017/06/01,4572980819
2017/06/02,4632704906
2017/06/03,5051539756
2017/06/04,5233445558
2017/06/05,5548159926
2017/06/06,5634661670
2017/06/07,5701800806
2017/06/08,5536448972
2017/06/09,5604029052
2017/06/10,5474865472
2017/06/11,5514410464
2017/06/12,5507382720
2017/06/13,5674869831
2017/06/14,5767801819
2017/06/15,5795052407
2017/06/16,5832144778
2017/06/17,5700446967
2017/06/18,5569578371
2017/06/19,5506935352
2017/06/20,5454344974
2017/06/21,5438228576
2017/06/22,5441761121
2017/06/23,5267364862
2017/06/24,5283753102
