Date,difficulty90trx
2014/01/03,2.311
2014/01/04,2.304
2014/01/05,2.298
2014/01/06,2.292
2014/01/07,2.286
2014/01/08,2.28
2014/01/09,2.273
2014/01/10,2.266
2014/01/11,2.258
2014/01/12,2.25
2014/01/13,2.242
2014/01/14,2.236
2014/01/15,2.23
2014/01/16,2.225
2014/01/17,2.22
2014/01/18,2.214
2014/01/19,2.209
2014/01/20,2.204
2014/01/21,2.198
2014/01/22,2.192
2014/01/23,2.185
2014/01/24,2.179
2014/01/25,2.173
2014/01/26,2.168
2014/01/27,2.163
2014/01/28,2.159
2014/01/29,2.154
2014/01/30,2.15
2014/01/31,2.145
2014/02/01,2.14
2014/02/02,2.134
2014/02/03,2.128
2014/02/04,2.122
2014/02/05,2.115
2014/02/06,2.11
2014/02/07,2.104
2014/02/08,2.099
2014/02/09,2.094
2014/02/10,2.089
2014/02/11,2.083
2014/02/12,2.078
2014/02/13,2.072
2014/02/14,2.065
2014/02/15,2.058
2014/02/16,2.051
2014/02/17,2.044
2014/02/18,2.038
2014/02/19,2.032
2014/02/20,2.026
2014/02/21,2.02
2014/02/22,2.014
2014/02/23,2.008
2014/02/24,2.001
2014/02/25,1.995
2014/02/26,1.988
2014/02/27,1.98
2014/02/28,1.973
2014/03/01,1.967
2014/03/02,1.96
2014/03/03,1.955
2014/03/04,1.949
2014/03/05,1.944
2014/03/06,1.939
2014/03/07,1.933
2014/03/08,1.927
2014/03/09,1.922
2014/03/10,1.915
2014/03/11,1.909
2014/03/12,1.902
2014/03/13,1.895
2014/03/14,1.888
2014/03/15,1.882
2014/03/16,1.875
2014/03/17,1.868
2014/03/18,1.861
2014/03/19,1.854
2014/03/20,1.847
2014/03/21,1.839
2014/03/22,1.831
2014/03/23,1.822
2014/03/24,1.813
2014/03/25,1.805
2014/03/26,1.797
2014/03/27,1.789
2014/03/28,1.782
2014/03/29,1.774
2014/03/30,1.767
2014/03/31,1.759
2014/04/01,1.752
2014/04/02,1.744
2014/04/03,1.736
2014/04/04,1.728
2014/04/05,1.72
2014/04/06,1.713
2014/04/07,1.706
2014/04/08,1.7
2014/04/09,1.694
2014/04/10,1.689
2014/04/11,1.684
2014/04/12,1.678
2014/04/13,1.673
2014/04/14,1.667
2014/04/15,1.662
2014/04/16,1.656
2014/04/17,1.65
2014/04/18,1.645
2014/04/19,1.64
2014/04/20,1.635
2014/04/21,1.63
2014/04/22,1.625
2014/04/23,1.621
2014/04/24,1.616
2014/04/25,1.611
2014/04/26,1.606
2014/04/27,1.6
2014/04/28,1.595
2014/04/29,1.589
2014/04/30,1.584
2014/05/01,1.578
2014/05/02,1.573
2014/05/03,1.569
2014/05/04,1.564
2014/05/05,1.559
2014/05/06,1.554
2014/05/07,1.549
2014/05/08,1.544
2014/05/09,1.538
2014/05/10,1.533
2014/05/11,1.527
2014/05/12,1.521
2014/05/13,1.515
2014/05/14,1.51
2014/05/15,1.504
2014/05/16,1.498
2014/05/17,1.493
2014/05/18,1.487
2014/05/19,1.481
2014/05/20,1.475
2014/05/21,1.469
2014/05/22,1.463
2014/05/23,1.456
2014/05/24,1.45
2014/05/25,1.444
2014/05/26,1.438
2014/05/27,1.433
2014/05/28,1.427
2014/05/29,1.422
2014/05/30,1.417
2014/05/31,1.413
2014/06/01,1.408
2014/06/02,1.403
2014/06/03,1.397
2014/06/04,1.392
2014/06/05,1.387
2014/06/06,1.382
2014/06/07,1.377
2014/06/08,1.373
2014/06/09,1.368
2014/06/10,1.364
2014/06/11,1.36
2014/06/12,1.355
2014/06/13,1.351
2014/06/14,1.346
2014/06/15,1.342
2014/06/16,1.337
2014/06/17,1.332
2014/06/18,1.327
2014/06/19,1.323
2014/06/20,1.319
2014/06/21,1.315
2014/06/22,1.311
2014/06/23,1.307
2014/06/24,1.303
2014/06/25,1.3
2014/06/26,1.296
2014/06/27,1.292
2014/06/28,1.288
2014/06/29,1.284
2014/06/30,1.281
2014/07/01,1.279
2014/07/02,1.277
2014/07/03,1.275
2014/07/04,1.274
2014/07/05,1.273
2014/07/06,1.272
2014/07/07,1.271
2014/07/08,1.27
2014/07/09,1.269
2014/07/10,1.268
2014/07/11,1.267
2014/07/12,1.266
2014/07/13,1.265
2014/07/14,1.263
2014/07/15,1.262
2014/07/16,1.26
2014/07/17,1.258
2014/07/18,1.256
2014/07/19,1.254
2014/07/20,1.252
2014/07/21,1.249
2014/07/22,1.246
2014/07/23,1.242
2014/07/24,1.239
2014/07/25,1.235
2014/07/26,1.231
2014/07/27,1.227
2014/07/28,1.223
2014/07/29,1.219
2014/07/30,1.215
2014/07/31,1.211
2014/08/01,1.207
2014/08/02,1.202
2014/08/03,1.197
2014/08/04,1.193
2014/08/05,1.188
2014/08/06,1.182
2014/08/07,1.177
2014/08/08,1.171
2014/08/09,1.166
2014/08/10,1.16
2014/08/11,1.155
2014/08/12,1.149
2014/08/13,1.143
2014/08/14,1.137
2014/08/15,1.131
2014/08/16,1.125
2014/08/17,1.119
2014/08/18,1.113
2014/08/19,1.106
2014/08/20,1.101
2014/08/21,1.095
2014/08/22,1.09
2014/08/23,1.085
2014/08/24,1.08
2014/08/25,1.076
2014/08/26,1.072
2014/08/27,1.068
2014/08/28,1.064
2014/08/29,1.059
2014/08/30,1.056
2014/08/31,1.052
2014/09/01,1.048
2014/09/02,1.045
2014/09/03,1.042
2014/09/04,1.039
2014/09/05,1.037
2014/09/06,1.035
2014/09/07,1.033
2014/09/08,1.031
2014/09/09,1.029
2014/09/10,1.027
2014/09/11,1.025
2014/09/12,1.023
2014/09/13,1.021
2014/09/14,1.019
2014/09/15,1.017
2014/09/16,1.015
2014/09/17,1.014
2014/09/18,1.012
2014/09/19,1.011
2014/09/20,1.009
2014/09/21,1.008
2014/09/22,1.006
2014/09/23,1.004
2014/09/24,1.002
2014/09/25,1
2014/09/26,0.999
2014/09/27,0.997
2014/09/28,0.996
2014/09/29,0.995
2014/09/30,0.994
2014/10/01,0.994
2014/10/02,0.993
2014/10/03,0.992
2014/10/04,0.992
2014/10/05,0.991
2014/10/06,0.99
2014/10/07,0.989
2014/10/08,0.988
2014/10/09,0.987
2014/10/10,0.986
2014/10/11,0.984
2014/10/12,0.983
2014/10/13,0.981
2014/10/14,0.979
2014/10/15,0.977
2014/10/16,0.975
2014/10/17,0.973
2014/10/18,0.97
2014/10/19,0.968
2014/10/20,0.965
2014/10/21,0.962
2014/10/22,0.958
2014/10/23,0.955
2014/10/24,0.951
2014/10/25,0.948
2014/10/26,0.944
2014/10/27,0.94
2014/10/28,0.936
2014/10/29,0.932
2014/10/30,0.928
2014/10/31,0.923
2014/11/01,0.919
2014/11/02,0.914
2014/11/03,0.909
2014/11/04,0.904
2014/11/05,0.9
2014/11/06,0.895
2014/11/07,0.89
2014/11/08,0.886
2014/11/09,0.881
2014/11/10,0.877
2014/11/11,0.872
2014/11/12,0.868
2014/11/13,0.863
2014/11/14,0.859
2014/11/15,0.854
2014/11/16,0.85
2014/11/17,0.845
2014/11/18,0.84
2014/11/19,0.836
2014/11/20,0.831
2014/11/21,0.827
2014/11/22,0.822
2014/11/23,0.817
2014/11/24,0.813
2014/11/25,0.808
2014/11/26,0.803
2014/11/27,0.798
2014/11/28,0.793
2014/11/29,0.788
2014/11/30,0.783
2014/12/01,0.778
2014/12/02,0.773
2014/12/03,0.768
2014/12/04,0.763
2014/12/05,0.758
2014/12/06,0.753
2014/12/07,0.747
2014/12/08,0.742
2014/12/09,0.737
2014/12/10,0.731
2014/12/11,0.726
2014/12/12,0.72
2014/12/13,0.714
2014/12/14,0.709
2014/12/15,0.703
2014/12/16,0.697
2014/12/17,0.692
2014/12/18,0.686
2014/12/19,0.68
2014/12/20,0.674
2014/12/21,0.668
2014/12/22,0.662
2014/12/23,0.656
2014/12/24,0.65
2014/12/25,0.644
2014/12/26,0.638
2014/12/27,0.632
2014/12/28,0.626
2014/12/29,0.62
2014/12/30,0.614
2014/12/31,0.608
2015/01/01,0.602
2015/01/02,0.596
2015/01/03,0.59
2015/01/04,0.584
2015/01/05,0.578
2015/01/06,0.572
2015/01/07,0.567
2015/01/08,0.561
2015/01/09,0.555
2015/01/10,0.55
2015/01/11,0.544
2015/01/12,0.539
2015/01/13,0.533
2015/01/14,0.528
2015/01/15,0.523
2015/01/16,0.518
2015/01/17,0.513
2015/01/18,0.509
2015/01/19,0.504
2015/01/20,0.5
2015/01/21,0.495
2015/01/22,0.491
2015/01/23,0.487
2015/01/24,0.483
2015/01/25,0.478
2015/01/26,0.474
2015/01/27,0.471
2015/01/28,0.466
2015/01/29,0.462
2015/01/30,0.458
2015/01/31,0.454
2015/02/01,0.45
2015/02/02,0.446
2015/02/03,0.442
2015/02/04,0.437
2015/02/05,0.433
2015/02/06,0.429
2015/02/07,0.425
2015/02/08,0.42
2015/02/09,0.416
2015/02/10,0.412
2015/02/11,0.408
2015/02/12,0.404
2015/02/13,0.4
2015/02/14,0.396
2015/02/15,0.393
2015/02/16,0.389
2015/02/17,0.386
2015/02/18,0.382
2015/02/19,0.379
2015/02/20,0.375
2015/02/21,0.372
2015/02/22,0.369
2015/02/23,0.366
2015/02/24,0.363
2015/02/25,0.36
2015/02/26,0.357
2015/02/27,0.354
2015/02/28,0.351
2015/03/01,0.349
2015/03/02,0.346
2015/03/03,0.344
2015/03/04,0.341
2015/03/05,0.339
2015/03/06,0.337
2015/03/07,0.334
2015/03/08,0.332
2015/03/09,0.33
2015/03/10,0.328
2015/03/11,0.326
2015/03/12,0.324
2015/03/13,0.322
2015/03/14,0.32
2015/03/15,0.318
2015/03/16,0.316
2015/03/17,0.314
2015/03/18,0.312
2015/03/19,0.311
2015/03/20,0.309
2015/03/21,0.307
2015/03/22,0.305
2015/03/23,0.303
2015/03/24,0.302
2015/03/25,0.3
2015/03/26,0.298
2015/03/27,0.296
2015/03/28,0.294
2015/03/29,0.292
2015/03/30,0.29
2015/03/31,0.289
2015/04/01,0.287
2015/04/02,0.285
2015/04/03,0.283
2015/04/04,0.281
2015/04/05,0.279
2015/04/06,0.277
2015/04/07,0.275
2015/04/08,0.274
2015/04/09,0.272
2015/04/10,0.27
2015/04/11,0.269
2015/04/12,0.267
2015/04/13,0.266
2015/04/14,0.264
2015/04/15,0.263
2015/04/16,0.261
2015/04/17,0.26
2015/04/18,0.259
2015/04/19,0.257
2015/04/20,0.256
2015/04/21,0.254
2015/04/22,0.253
2015/04/23,0.251
2015/04/24,0.25
2015/04/25,0.248
2015/04/26,0.247
2015/04/27,0.245
2015/04/28,0.243
2015/04/29,0.242
2015/04/30,0.24
2015/05/01,0.238
2015/05/02,0.236
2015/05/03,0.235
2015/05/04,0.233
2015/05/05,0.231
2015/05/06,0.229
2015/05/07,0.227
2015/05/08,0.226
2015/05/09,0.224
2015/05/10,0.222
2015/05/11,0.22
2015/05/12,0.218
2015/05/13,0.216
2015/05/14,0.214
2015/05/15,0.212
2015/05/16,0.211
2015/05/17,0.209
2015/05/18,0.207
2015/05/19,0.205
2015/05/20,0.203
2015/05/21,0.201
2015/05/22,0.2
2015/05/23,0.198
2015/05/24,0.196
2015/05/25,0.194
2015/05/26,0.193
2015/05/27,0.191
2015/05/28,0.189
2015/05/29,0.188
2015/05/30,0.186
2015/05/31,0.185
2015/06/01,0.183
2015/06/02,0.181
2015/06/03,0.18
2015/06/04,0.178
2015/06/05,0.176
2015/06/06,0.174
2015/06/07,0.173
2015/06/08,0.171
2015/06/09,0.169
2015/06/10,0.168
2015/06/11,0.166
2015/06/12,0.164
2015/06/13,0.162
2015/06/14,0.161
2015/06/15,0.159
2015/06/16,0.157
2015/06/17,0.156
2015/06/18,0.154
2015/06/19,0.153
2015/06/20,0.151
2015/06/21,0.15
2015/06/22,0.149
2015/06/23,0.147
2015/06/24,0.146
2015/06/25,0.145
2015/06/26,0.143
2015/06/27,0.142
2015/06/28,0.141
2015/06/29,0.14
2015/06/30,0.139
2015/07/01,0.137
2015/07/02,0.136
2015/07/03,0.135
2015/07/04,0.134
2015/07/05,0.133
2015/07/06,0.132
2015/07/07,0.131
2015/07/08,0.13
2015/07/09,0.128
2015/07/10,0.127
2015/07/11,0.126
2015/07/12,0.125
2015/07/13,0.124
2015/07/14,0.123
2015/07/15,0.122
2015/07/16,0.122
2015/07/17,0.121
2015/07/18,0.12
2015/07/19,0.119
2015/07/20,0.118
2015/07/21,0.118
2015/07/22,0.117
2015/07/23,0.116
2015/07/24,0.116
2015/07/25,0.115
2015/07/26,0.114
2015/07/27,0.114
2015/07/28,0.113
2015/07/29,0.113
2015/07/30,0.112
2015/07/31,0.112
2015/08/01,0.112
2015/08/02,0.111
2015/08/03,0.111
2015/08/04,0.111
2015/08/05,0.11
2015/08/06,0.11
2015/08/07,0.11
2015/08/08,0.109
2015/08/09,0.109
2015/08/10,0.109
2015/08/11,0.109
2015/08/12,0.108
2015/08/13,0.108
2015/08/14,0.108
2015/08/15,0.108
2015/08/16,0.108
2015/08/17,0.108
2015/08/18,0.107
2015/08/19,0.107
2015/08/20,0.107
2015/08/21,0.107
2015/08/22,0.107
2015/08/23,0.107
2015/08/24,0.107
2015/08/25,0.106
2015/08/26,0.106
2015/08/27,0.106
2015/08/28,0.106
2015/08/29,0.106
2015/08/30,0.106
2015/08/31,0.107
2015/09/01,0.107
2015/09/02,0.107
2015/09/03,0.107
2015/09/04,0.107
2015/09/05,0.107
2015/09/06,0.107
2015/09/07,0.107
2015/09/08,0.108
2015/09/09,0.108
2015/09/10,0.108
2015/09/11,0.109
2015/09/12,0.109
2015/09/13,0.11
2015/09/14,0.11
2015/09/15,0.111
2015/09/16,0.111
2015/09/17,0.112
2015/09/18,0.112
2015/09/19,0.113
2015/09/20,0.113
2015/09/21,0.114
2015/09/22,0.115
2015/09/23,0.116
2015/09/24,0.116
2015/09/25,0.117
2015/09/26,0.118
2015/09/27,0.119
2015/09/28,0.12
2015/09/29,0.121
2015/09/30,0.121
2015/10/01,0.122
2015/10/02,0.123
2015/10/03,0.124
2015/10/04,0.125
2015/10/05,0.126
2015/10/06,0.127
2015/10/07,0.128
2015/10/08,0.129
2015/10/09,0.13
2015/10/10,0.131
2015/10/11,0.132
2015/10/12,0.133
2015/10/13,0.134
2015/10/14,0.135
2015/10/15,0.136
2015/10/16,0.136
2015/10/17,0.137
2015/10/18,0.138
2015/10/19,0.139
2015/10/20,0.14
2015/10/21,0.141
2015/10/22,0.141
2015/10/23,0.142
2015/10/24,0.143
2015/10/25,0.143
2015/10/26,0.144
2015/10/27,0.144
2015/10/28,0.145
2015/10/29,0.146
2015/10/30,0.146
2015/10/31,0.147
2015/11/01,0.147
2015/11/02,0.148
2015/11/03,0.148
2015/11/04,0.149
2015/11/05,0.149
2015/11/06,0.149
2015/11/07,0.15
2015/11/08,0.15
2015/11/09,0.151
2015/11/10,0.151
2015/11/11,0.151
2015/11/12,0.152
2015/11/13,0.152
2015/11/14,0.153
2015/11/15,0.153
2015/11/16,0.154
2015/11/17,0.154
2015/11/18,0.155
2015/11/19,0.155
2015/11/20,0.156
2015/11/21,0.156
2015/11/22,0.157
2015/11/23,0.158
2015/11/24,0.158
2015/11/25,0.159
2015/11/26,0.16
2015/11/27,0.161
2015/11/28,0.162
2015/11/29,0.163
2015/11/30,0.165
2015/12/01,0.166
2015/12/02,0.167
2015/12/03,0.169
2015/12/04,0.17
2015/12/05,0.172
2015/12/06,0.173
2015/12/07,0.175
2015/12/08,0.177
2015/12/09,0.179
2015/12/10,0.181
2015/12/11,0.183
2015/12/12,0.185
2015/12/13,0.187
2015/12/14,0.189
2015/12/15,0.191
2015/12/16,0.194
2015/12/17,0.196
2015/12/18,0.198
2015/12/19,0.201
2015/12/20,0.204
2015/12/21,0.207
2015/12/22,0.211
2015/12/23,0.214
2015/12/24,0.218
2015/12/25,0.221
2015/12/26,0.225
2015/12/27,0.229
2015/12/28,0.233
2015/12/29,0.238
2015/12/30,0.242
2015/12/31,0.246
2016/01/01,0.251
2016/01/02,0.255
2016/01/03,0.26
2016/01/04,0.265
2016/01/05,0.27
2016/01/06,0.275
2016/01/07,0.28
2016/01/08,0.286
2016/01/09,0.291
2016/01/10,0.296
2016/01/11,0.301
2016/01/12,0.307
2016/01/13,0.312
2016/01/14,0.317
2016/01/15,0.323
2016/01/16,0.328
2016/01/17,0.334
2016/01/18,0.339
2016/01/19,0.345
2016/01/20,0.351
2016/01/21,0.356
2016/01/22,0.362
2016/01/23,0.367
2016/01/24,0.372
2016/01/25,0.378
2016/01/26,0.383
2016/01/27,0.388
2016/01/28,0.393
2016/01/29,0.398
2016/01/30,0.403
2016/01/31,0.408
2016/02/01,0.413
2016/02/02,0.418
2016/02/03,0.422
2016/02/04,0.427
2016/02/05,0.431
2016/02/06,0.436
2016/02/07,0.44
2016/02/08,0.445
2016/02/09,0.45
2016/02/10,0.455
2016/02/11,0.46
2016/02/12,0.465
2016/02/13,0.471
2016/02/14,0.476
2016/02/15,0.481
2016/02/16,0.487
2016/02/17,0.492
2016/02/18,0.497
2016/02/19,0.502
2016/02/20,0.508
2016/02/21,0.513
2016/02/22,0.519
2016/02/23,0.525
2016/02/24,0.531
2016/02/25,0.537
2016/02/26,0.543
2016/02/27,0.549
2016/02/28,0.554
2016/02/29,0.56
2016/03/01,0.566
2016/03/02,0.571
2016/03/03,0.576
2016/03/04,0.582
2016/03/05,0.586
2016/03/06,0.591
2016/03/07,0.596
2016/03/08,0.6
2016/03/09,0.604
2016/03/10,0.607
2016/03/11,0.611
2016/03/12,0.614
2016/03/13,0.617
2016/03/14,0.619
2016/03/15,0.622
2016/03/16,0.624
2016/03/17,0.626
2016/03/18,0.627
2016/03/19,0.629
2016/03/20,0.63
2016/03/21,0.631
2016/03/22,0.632
2016/03/23,0.633
2016/03/24,0.634
2016/03/25,0.634
2016/03/26,0.634
2016/03/27,0.635
2016/03/28,0.635
2016/03/29,0.634
2016/03/30,0.634
2016/03/31,0.633
2016/04/01,0.633
2016/04/02,0.632
2016/04/03,0.631
2016/04/04,0.63
2016/04/05,0.628
2016/04/06,0.627
2016/04/07,0.625
2016/04/08,0.624
2016/04/09,0.622
2016/04/10,0.62
2016/04/11,0.618
2016/04/12,0.616
2016/04/13,0.613
2016/04/14,0.611
2016/04/15,0.609
2016/04/16,0.606
2016/04/17,0.604
2016/04/18,0.602
2016/04/19,0.599
2016/04/20,0.597
2016/04/21,0.594
2016/04/22,0.592
2016/04/23,0.589
2016/04/24,0.587
2016/04/25,0.584
2016/04/26,0.582
2016/04/27,0.579
2016/04/28,0.577
2016/04/29,0.574
2016/04/30,0.571
2016/05/01,0.568
2016/05/02,0.565
2016/05/03,0.562
2016/05/04,0.559
2016/05/05,0.556
2016/05/06,0.553
2016/05/07,0.55
2016/05/08,0.547
2016/05/09,0.544
2016/05/10,0.541
2016/05/11,0.538
2016/05/12,0.534
2016/05/13,0.531
2016/05/14,0.529
2016/05/15,0.526
2016/05/16,0.523
2016/05/17,0.52
2016/05/18,0.517
2016/05/19,0.515
2016/05/20,0.512
2016/05/21,0.51
2016/05/22,0.507
2016/05/23,0.504
2016/05/24,0.502
2016/05/25,0.499
2016/05/26,0.497
2016/05/27,0.494
2016/05/28,0.492
2016/05/29,0.49
2016/05/30,0.487
2016/05/31,0.485
2016/06/01,0.483
2016/06/02,0.48
2016/06/03,0.478
2016/06/04,0.475
2016/06/05,0.473
2016/06/06,0.471
2016/06/07,0.468
2016/06/08,0.466
2016/06/09,0.463
2016/06/10,0.461
2016/06/11,0.458
2016/06/12,0.456
2016/06/13,0.453
2016/06/14,0.45
2016/06/15,0.448
2016/06/16,0.445
2016/06/17,0.442
2016/06/18,0.439
2016/06/19,0.437
2016/06/20,0.434
2016/06/21,0.431
2016/06/22,0.428
2016/06/23,0.425
2016/06/24,0.423
2016/06/25,0.42
2016/06/26,0.418
2016/06/27,0.415
2016/06/28,0.413
2016/06/29,0.41
2016/06/30,0.408
2016/07/01,0.406
2016/07/02,0.403
2016/07/03,0.401
2016/07/04,0.399
2016/07/05,0.396
2016/07/06,0.394
2016/07/07,0.392
2016/07/08,0.39
2016/07/09,0.387
2016/07/10,0.385
2016/07/11,0.383
2016/07/12,0.381
2016/07/13,0.379
2016/07/14,0.377
2016/07/15,0.375
2016/07/16,0.372
2016/07/17,0.37
2016/07/18,0.368
2016/07/19,0.366
2016/07/20,0.364
2016/07/21,0.362
2016/07/22,0.36
2016/07/23,0.358
2016/07/24,0.355
2016/07/25,0.353
2016/07/26,0.351
2016/07/27,0.349
2016/07/28,0.347
2016/07/29,0.345
2016/07/30,0.342
2016/07/31,0.34
2016/08/01,0.338
2016/08/02,0.336
2016/08/03,0.333
2016/08/04,0.331
2016/08/05,0.328
2016/08/06,0.326
2016/08/07,0.323
2016/08/08,0.321
2016/08/09,0.318
2016/08/10,0.315
2016/08/11,0.312
2016/08/12,0.309
2016/08/13,0.306
2016/08/14,0.303
2016/08/15,0.3
2016/08/16,0.297
2016/08/17,0.295
2016/08/18,0.292
2016/08/19,0.289
2016/08/20,0.287
2016/08/21,0.284
2016/08/22,0.281
2016/08/23,0.279
2016/08/24,0.276
2016/08/25,0.274
2016/08/26,0.272
2016/08/27,0.269
2016/08/28,0.267
2016/08/29,0.265
2016/08/30,0.263
2016/08/31,0.26
2016/09/01,0.258
2016/09/02,0.256
2016/09/03,0.254
2016/09/04,0.252
2016/09/05,0.25
2016/09/06,0.248
2016/09/07,0.246
2016/09/08,0.244
2016/09/09,0.242
2016/09/10,0.241
2016/09/11,0.239
2016/09/12,0.237
2016/09/13,0.235
2016/09/14,0.234
2016/09/15,0.232
2016/09/16,0.23
2016/09/17,0.229
2016/09/18,0.227
2016/09/19,0.226
2016/09/20,0.224
2016/09/21,0.223
2016/09/22,0.221
2016/09/23,0.22
2016/09/24,0.218
2016/09/25,0.217
2016/09/26,0.216
2016/09/27,0.215
2016/09/28,0.214
2016/09/29,0.213
2016/09/30,0.212
2016/10/01,0.211
2016/10/02,0.21
2016/10/03,0.209
2016/10/04,0.209
2016/10/05,0.208
2016/10/06,0.207
2016/10/07,0.207
2016/10/08,0.206
2016/10/09,0.206
2016/10/10,0.206
2016/10/11,0.205
2016/10/12,0.205
2016/10/13,0.205
2016/10/14,0.205
2016/10/15,0.205
2016/10/16,0.206
2016/10/17,0.206
2016/10/18,0.206
2016/10/19,0.206
2016/10/20,0.207
2016/10/21,0.207
2016/10/22,0.207
2016/10/23,0.208
2016/10/24,0.208
2016/10/25,0.208
2016/10/26,0.209
2016/10/27,0.209
2016/10/28,0.209
2016/10/29,0.21
2016/10/30,0.21
2016/10/31,0.21
2016/11/01,0.21
2016/11/02,0.21
2016/11/03,0.21
2016/11/04,0.21
2016/11/05,0.21
2016/11/06,0.21
2016/11/07,0.21
2016/11/08,0.21
2016/11/09,0.21
2016/11/10,0.21
2016/11/11,0.21
2016/11/12,0.21
2016/11/13,0.209
2016/11/14,0.209
2016/11/15,0.209
2016/11/16,0.209
2016/11/17,0.208
2016/11/18,0.208
2016/11/19,0.208
2016/11/20,0.208
2016/11/21,0.208
2016/11/22,0.208
2016/11/23,0.208
2016/11/24,0.208
2016/11/25,0.208
2016/11/26,0.208
2016/11/27,0.209
2016/11/28,0.209
2016/11/29,0.21
2016/11/30,0.21
2016/12/01,0.21
2016/12/02,0.211
2016/12/03,0.211
2016/12/04,0.212
2016/12/05,0.212
2016/12/06,0.213
2016/12/07,0.213
2016/12/08,0.214
2016/12/09,0.214
2016/12/10,0.215
2016/12/11,0.215
2016/12/12,0.216
2016/12/13,0.216
2016/12/14,0.217
2016/12/15,0.217
2016/12/16,0.218
2016/12/17,0.219
2016/12/18,0.22
2016/12/19,0.22
2016/12/20,0.221
2016/12/21,0.222
2016/12/22,0.223
2016/12/23,0.224
2016/12/24,0.225
2016/12/25,0.226
2016/12/26,0.227
2016/12/27,0.228
2016/12/28,0.229
2016/12/29,0.23
2016/12/30,0.231
2016/12/31,0.232
2017/01/01,0.233
2017/01/02,0.234
2017/01/03,0.236
2017/01/04,0.237
2017/01/05,0.238
2017/01/06,0.239
2017/01/07,0.24
2017/01/08,0.241
2017/01/09,0.242
2017/01/10,0.242
2017/01/11,0.243
2017/01/12,0.244
2017/01/13,0.245
2017/01/14,0.247
2017/01/15,0.248
2017/01/16,0.249
2017/01/17,0.25
2017/01/18,0.251
2017/01/19,0.252
2017/01/20,0.253
2017/01/21,0.254
2017/01/22,0.255
2017/01/23,0.256
2017/01/24,0.258
2017/01/25,0.26
2017/01/26,0.261
2017/01/27,0.263
2017/01/28,0.265
2017/01/29,0.268
2017/01/30,0.27
2017/01/31,0.272
2017/02/01,0.275
2017/02/02,0.277
2017/02/03,0.28
2017/02/04,0.282
2017/02/05,0.285
2017/02/06,0.287
2017/02/07,0.29
2017/02/08,0.293
2017/02/09,0.296
2017/02/10,0.299
2017/02/11,0.302
2017/02/12,0.306
2017/02/13,0.309
2017/02/14,0.312
2017/02/15,0.315
2017/02/16,0.318
2017/02/17,0.321
2017/02/18,0.324
2017/02/19,0.327
2017/02/20,0.33
2017/02/21,0.333
2017/02/22,0.336
2017/02/23,0.339
2017/02/24,0.342
2017/02/25,0.345
2017/02/26,0.348
2017/02/27,0.351
2017/02/28,0.353
2017/03/01,0.356
2017/03/02,0.359
2017/03/03,0.361
2017/03/04,0.364
2017/03/05,0.366
2017/03/06,0.369
2017/03/07,0.371
2017/03/08,0.373
2017/03/09,0.376
2017/03/10,0.378
2017/03/11,0.38
2017/03/12,0.382
2017/03/13,0.384
2017/03/14,0.386
2017/03/15,0.388
2017/03/16,0.389
2017/03/17,0.391
2017/03/18,0.393
2017/03/19,0.394
2017/03/20,0.396
2017/03/21,0.397
2017/03/22,0.398
2017/03/23,0.4
2017/03/24,0.401
2017/03/25,0.402
2017/03/26,0.403
2017/03/27,0.404
2017/03/28,0.405
2017/03/29,0.405
2017/03/30,0.406
2017/03/31,0.407
2017/04/01,0.407
2017/04/02,0.408
2017/04/03,0.409
2017/04/04,0.409
2017/04/05,0.41
2017/04/06,0.41
2017/04/07,0.411
2017/04/08,0.411
2017/04/09,0.411
2017/04/10,0.411
2017/04/11,0.412
2017/04/12,0.412
2017/04/13,0.412
2017/04/14,0.412
2017/04/15,0.412
2017/04/16,0.412
2017/04/17,0.412
2017/04/18,0.412
2017/04/19,0.412
2017/04/20,0.412
2017/04/21,0.412
2017/04/22,0.412
2017/04/23,0.412
2017/04/24,0.411
2017/04/25,0.411
2017/04/26,0.411
2017/04/27,0.41
2017/04/28,0.41
2017/04/29,0.409
2017/04/30,0.408
2017/05/01,0.408
2017/05/02,0.407
2017/05/03,0.406
2017/05/04,0.405
2017/05/05,0.405
2017/05/06,0.404
2017/05/07,0.403
2017/05/08,0.401
2017/05/09,0.4
2017/05/10,0.399
2017/05/11,0.398
2017/05/12,0.397
2017/05/13,0.396
2017/05/14,0.395
2017/05/15,0.394
2017/05/16,0.393
2017/05/17,0.392
2017/05/18,0.391
2017/05/19,0.39
2017/05/20,0.389
2017/05/21,0.388
2017/05/22,0.387
2017/05/23,0.386
2017/05/24,0.386
2017/05/25,0.385
2017/05/26,0.384
2017/05/27,0.383
2017/05/28,0.383
2017/05/29,0.382
2017/05/30,0.381
2017/05/31,0.381
2017/06/01,0.38
2017/06/02,0.38
2017/06/03,0.379
2017/06/04,0.379
2017/06/05,0.378
2017/06/06,0.378
2017/06/07,0.378
2017/06/08,0.379
2017/06/09,0.379
2017/06/10,0.379
2017/06/11,0.38
2017/06/12,0.381
2017/06/13,0.381
2017/06/14,0.382
2017/06/15,0.383
2017/06/16,0.384
2017/06/17,0.384
2017/06/18,0.385
2017/06/19,0.386
2017/06/20,0.388
2017/06/21,0.389
2017/06/22,0.39
2017/06/23,0.391
2017/06/24,0.392
2017/06/25,0.393
2017/06/26,0.395
