Date,transactions3mom
2014/05/04,-7864
2014/05/05,7818
2014/05/06,23019
2014/05/07,18048
2014/05/08,1132
2014/05/09,-10911
2014/05/10,-13429
2014/05/11,-16332
2014/05/12,8131
2014/05/13,12958
2014/05/14,17220
2014/05/15,468
2014/05/16,-4014
2014/05/17,-16320
2014/05/18,-24982
2014/05/19,-1255
2014/05/20,18005
2014/05/21,18990
2014/05/22,9245
2014/05/23,1302
2014/05/24,-16012
2014/05/25,-15766
2014/05/26,-5796
2014/05/27,15670
2014/05/28,14764
2014/05/29,-1628
2014/05/30,-3428
2014/05/31,-20144
2014/06/01,-10174
2014/06/02,-719
2014/06/03,17492
2014/06/04,9826
2014/06/05,2552
2014/06/06,-7314
2014/06/07,-13818
2014/06/08,-18621
2014/06/09,-2484
2014/06/10,12094
2014/06/11,14509
2014/06/12,4853
2014/06/13,1427
2014/06/14,-9263
2014/06/15,-10846
2014/06/16,3498
2014/06/17,16475
2014/06/18,10004
2014/06/19,-5787
2014/06/20,-12698
2014/06/21,-12743
2014/06/22,-12363
2014/06/23,2845
2014/06/24,13708
2014/06/25,14286
2014/06/26,1221
2014/06/27,-1926
2014/06/28,-10000
2014/06/29,-12324
2014/06/30,7330
2014/07/01,15100
2014/07/02,17654
2014/07/03,-7389
2014/07/04,-9982
2014/07/05,-16789
2014/07/06,-10713
2014/07/07,5208
2014/07/08,20165
2014/07/09,16355
2014/07/10,-80
2014/07/11,-11046
2014/07/12,-15055
2014/07/13,-12199
2014/07/14,3705
2014/07/15,18860
2014/07/16,13170
2014/07/17,3435
2014/07/18,-8267
2014/07/19,-6051
2014/07/20,-14215
2014/07/21,145
2014/07/22,7340
2014/07/23,14891
2014/07/24,2098
2014/07/25,-5381
2014/07/26,-10538
2014/07/27,-14295
2014/07/28,3259
2014/07/29,5259
2014/07/30,14143
2014/07/31,5013
2014/08/01,6300
2014/08/02,-11155
2014/08/03,-16140
2014/08/04,-39
2014/08/05,17862
2014/08/06,26771
2014/08/07,2034
2014/08/08,-4549
2014/08/09,-19821
2014/08/10,-12017
2014/08/11,7254
2014/08/12,16391
2014/08/13,17857
2014/08/14,3509
2014/08/15,-3780
2014/08/16,-7777
2014/08/17,-18849
2014/08/18,-468
2014/08/19,6738
2014/08/20,13620
2014/08/21,439
2014/08/22,-7713
2014/08/23,-16242
2014/08/24,-16450
2014/08/25,2916
2014/08/26,15056
2014/08/27,17863
2014/08/28,-1302
2014/08/29,-4043
2014/08/30,-13380
2014/08/31,-10888
2014/09/01,1803
2014/09/02,10730
2014/09/03,14132
2014/09/04,405
2014/09/05,-3869
2014/09/06,-8509
2014/09/07,-10455
2014/09/08,7729
2014/09/09,18476
2014/09/10,12204
2014/09/11,-9766
2014/09/12,-13436
2014/09/13,-11336
2014/09/14,1641
2014/09/15,10278
2014/09/16,25998
2014/09/17,12622
2014/09/18,-1323
2014/09/19,-17797
2014/09/20,-16813
2014/09/21,-17549
2014/09/22,3634
2014/09/23,13827
2014/09/24,15182
2014/09/25,5451
2014/09/26,-4712
2014/09/27,-11814
2014/09/28,-16041
2014/09/29,5366
2014/09/30,14849
2014/10/01,16314
2014/10/02,-5839
2014/10/03,-2905
2014/10/04,-12146
2014/10/05,-4787
2014/10/06,2940
2014/10/07,12457
2014/10/08,11513
2014/10/09,4753
2014/10/10,1968
2014/10/11,-13798
2014/10/12,-19280
2014/10/13,-3116
2014/10/14,16356
2014/10/15,12745
2014/10/16,-2198
2014/10/17,-10535
2014/10/18,-9793
2014/10/19,-12467
2014/10/20,11866
2014/10/21,15185
2014/10/22,16706
2014/10/23,-2076
2014/10/24,-3751
2014/10/25,-7468
2014/10/26,-9850
2014/10/27,6071
2014/10/28,15482
2014/10/29,22875
2014/10/30,8634
2014/10/31,-2327
2014/11/01,-24080
2014/11/02,-15437
2014/11/03,4667
2014/11/04,18023
2014/11/05,12307
2014/11/06,3960
2014/11/07,-3648
2014/11/08,-16758
2014/11/09,-22080
2014/11/10,5040
2014/11/11,12925
2014/11/12,23370
2014/11/13,3966
2014/11/14,664
2014/11/15,-22330
2014/11/16,-16954
2014/11/17,2057
2014/11/18,14268
2014/11/19,9271
2014/11/20,1040
2014/11/21,-5318
2014/11/22,-10559
2014/11/23,-12109
2014/11/24,3608
2014/11/25,11431
2014/11/26,7833
2014/11/27,-1119
2014/11/28,-238
2014/11/29,-6033
2014/11/30,312
2014/12/01,11729
2014/12/02,20328
2014/12/03,14379
2014/12/04,709
2014/12/05,-8525
2014/12/06,-18139
2014/12/07,-23536
2014/12/08,-161
2014/12/09,8985
2014/12/10,13989
2014/12/11,-6726
2014/12/12,-8922
2014/12/13,-12594
2014/12/14,-4295
2014/12/15,13162
2014/12/16,24860
2014/12/17,18754
2014/12/18,760
2014/12/19,-5653
2014/12/20,-11549
2014/12/21,-16247
2014/12/22,1079
2014/12/23,12552
2014/12/24,3363
2014/12/25,-28587
2014/12/26,-23273
2014/12/27,-5532
2014/12/28,7786
2014/12/29,7237
2014/12/30,8232
2014/12/31,1713
2015/01/01,-24104
2015/01/02,-5772
2015/01/03,4806
2015/01/04,26343
2015/01/05,16307
2015/01/06,5598
2015/01/07,4254
2015/01/08,11556
2015/01/09,14472
2015/01/10,14951
2015/01/11,-16510
2015/01/12,-3308
2015/01/13,-2545
2015/01/14,14145
2015/01/15,21412
2015/01/16,2378
2015/01/17,-14259
2015/01/18,-37206
2015/01/19,-6219
2015/01/20,8446
2015/01/21,13777
2015/01/22,-4778
2015/01/23,-6920
2015/01/24,-13379
2015/01/25,-7130
2015/01/26,16167
2015/01/27,15813
2015/01/28,-1365
2015/01/29,-17339
2015/01/30,-18183
2015/01/31,1078
2015/02/01,-11876
2015/02/02,4767
2015/02/03,5520
2015/02/04,11816
2015/02/05,580
2015/02/06,-6138
2015/02/07,-5115
2015/02/08,-3861
2015/02/09,19069
2015/02/10,17291
2015/02/11,14343
2015/02/12,-17289
2015/02/13,10683
2015/02/14,1723
2015/02/15,-2181
2015/02/16,-9039
2015/02/17,4226
2015/02/18,20425
2015/02/19,-10089
2015/02/20,-4283
2015/02/21,-17867
2015/02/22,-9595
2015/02/23,2817
2015/02/24,17311
2015/02/25,20444
2015/02/26,-706
2015/02/27,-3674
2015/02/28,-15745
2015/03/01,-12079
2015/03/02,3457
2015/03/03,21333
2015/03/04,9801
2015/03/05,-3796
2015/03/06,-17102
2015/03/07,-7024
2015/03/08,-13612
2015/03/09,11671
2015/03/10,14024
2015/03/11,13240
2015/03/12,-8428
2015/03/13,-9499
2015/03/14,-11231
2015/03/15,-12173
2015/03/16,9189
2015/03/17,10053
2015/03/18,14663
2015/03/19,1081
2015/03/20,3767
2015/03/21,-6769
2015/03/22,-15716
2015/03/23,2674
2015/03/24,69
2015/03/25,6532
2015/03/26,-4841
2015/03/27,6566
2015/03/28,-9750
2015/03/29,-10670
2015/03/30,6893
2015/03/31,27735
2015/04/01,28848
2015/04/02,5691
2015/04/03,-10561
2015/04/04,-29713
2015/04/05,-17029
2015/04/06,2923
2015/04/07,19064
2015/04/08,15751
2015/04/09,9164
2015/04/10,4112
2015/04/11,-11337
2015/04/12,-29616
2015/04/13,2577
2015/04/14,10712
2015/04/15,20613
2015/04/16,-16343
2015/04/17,-7372
2015/04/18,-9921
2015/04/19,-7919
2015/04/20,13963
2015/04/21,14786
2015/04/22,20737
2015/04/23,-6884
2015/04/24,-3697
2015/04/25,-13424
2015/04/26,-16853
2015/04/27,4986
2015/04/28,14738
2015/04/29,24278
2015/04/30,-814
2015/05/01,-13628
2015/05/02,-22178
2015/05/03,-28363
2015/05/04,4460
2015/05/05,20239
2015/05/06,27111
2015/05/07,7112
2015/05/08,-6199
2015/05/09,-16985
2015/05/10,-21704
2015/05/11,2221
2015/05/12,15364
2015/05/13,19416
2015/05/14,-9786
2015/05/15,-4938
2015/05/16,-18142
2015/05/17,-14439
2015/05/18,-6579
2015/05/19,16662
2015/05/20,19752
2015/05/21,-287
2015/05/22,-4584
2015/05/23,-20576
2015/05/24,-4249
2015/05/25,3313
2015/05/26,22073
2015/05/27,14053
2015/05/28,4903
2015/05/29,15658
2015/05/30,19714
2015/05/31,-12212
2015/06/01,4666
2015/06/02,392
2015/06/03,28822
2015/06/04,-10359
2015/06/05,-17994
2015/06/06,-34940
2015/06/07,-34727
2015/06/08,-2047
2015/06/09,28969
2015/06/10,47632
2015/06/11,12473
2015/06/12,5316
2015/06/13,-25426
2015/06/14,-17601
2015/06/15,2442
2015/06/16,15739
2015/06/17,30076
2015/06/18,-4472
2015/06/19,3652
2015/06/20,-31086
2015/06/21,-28243
2015/06/22,-5883
2015/06/23,23542
2015/06/24,16407
2015/06/25,-7876
2015/06/26,-9142
2015/06/27,-7062
2015/06/28,-12312
2015/06/29,7762
2015/06/30,49849
2015/07/01,44973
2015/07/02,17959
2015/07/03,-26166
2015/07/04,-39547
2015/07/05,-27057
2015/07/06,44331
2015/07/07,86183
2015/07/08,86644
2015/07/09,17141
2015/07/10,2253
2015/07/11,-15534
2015/07/12,17520
2015/07/13,-33319
2015/07/14,-63578
2015/07/15,-93133
2015/07/16,-45294
2015/07/17,-5715
2015/07/18,15129
2015/07/19,6482
2015/07/20,8343
2015/07/21,3112
2015/07/22,10370
2015/07/23,-15622
2015/07/24,-23909
2015/07/25,-30715
2015/07/26,-16848
2015/07/27,5328
2015/07/28,17824
2015/07/29,50416
2015/07/30,7730
2015/07/31,29138
2015/08/01,4278
2015/08/02,-19358
2015/08/03,-27665
2015/08/04,-14915
2015/08/05,30176
2015/08/06,15008
2015/08/07,-21203
2015/08/08,-32274
2015/08/09,-44303
2015/08/10,5466
2015/08/11,13228
2015/08/12,27380
2015/08/13,686
2015/08/14,-3466
2015/08/15,-22965
2015/08/16,-28000
2015/08/17,3789
2015/08/18,24850
2015/08/19,30635
2015/08/20,3178
2015/08/21,-6030
2015/08/22,-14488
2015/08/23,-23685
2015/08/24,11586
2015/08/25,16331
2015/08/26,28296
2015/08/27,-5271
2015/08/28,-1608
2015/08/29,-15362
2015/08/30,-21753
2015/08/31,6873
2015/09/01,22927
2015/09/02,51717
2015/09/03,1433
2015/09/04,-26439
2015/09/05,-25835
2015/09/06,-22387
2015/09/07,21498
2015/09/08,1172
2015/09/09,20159
2015/09/10,-535
2015/09/11,54601
2015/09/12,11297
2015/09/13,21117
2015/09/14,-13281
2015/09/15,25234
2015/09/16,21230
2015/09/17,92572
2015/09/18,-1482
2015/09/19,-52401
2015/09/20,-150105
2015/09/21,-29810
2015/09/22,21901
2015/09/23,22212
2015/09/24,-6320
2015/09/25,-8625
2015/09/26,-15767
2015/09/27,-16627
2015/09/28,10425
2015/09/29,25015
2015/09/30,31100
2015/10/01,-4249
2015/10/02,-882
2015/10/03,-20278
2015/10/04,-30800
2015/10/05,-14213
2015/10/06,24946
2015/10/07,31420
2015/10/08,14813
2015/10/09,-29850
2015/10/10,-7953
2015/10/11,-35804
2015/10/12,19750
2015/10/13,7896
2015/10/14,37429
2015/10/15,19061
2015/10/16,8401
2015/10/17,-6058
2015/10/18,-33768
2015/10/19,662
2015/10/20,10446
2015/10/21,30494
2015/10/22,3450
2015/10/23,-2902
2015/10/24,-10072
2015/10/25,-15921
2015/10/26,-27083
2015/10/27,13610
2015/10/28,28703
2015/10/29,44675
2015/10/30,12931
2015/10/31,-4783
2015/11/01,-8576
2015/11/02,5431
2015/11/03,30954
2015/11/04,51708
2015/11/05,10708
2015/11/06,-19459
2015/11/07,-52698
2015/11/08,-50252
2015/11/09,-7061
2015/11/10,10471
2015/11/11,26350
2015/11/12,-2001
2015/11/13,-7149
2015/11/14,-8429
2015/11/15,-14477
2015/11/16,3476
2015/11/17,6207
2015/11/18,21907
2015/11/19,-3796
2015/11/20,-932
2015/11/21,-14255
2015/11/22,-24860
2015/11/23,-10498
2015/11/24,1307
2015/11/25,22226
2015/11/26,19386
2015/11/27,7934
2015/11/28,13809
2015/11/29,-34794
2015/11/30,22384
2015/12/01,12423
2015/12/02,53661
2015/12/03,-17854
2015/12/04,-4512
2015/12/05,2657
2015/12/06,14921
2015/12/07,19250
2015/12/08,9027
2015/12/09,40602
2015/12/10,19137
2015/12/11,15053
2015/12/12,-16176
2015/12/13,-22048
2015/12/14,21183
2015/12/15,19836
2015/12/16,30485
2015/12/17,-15140
2015/12/18,-10137
2015/12/19,-6538
2015/12/20,-22460
2015/12/21,15617
2015/12/22,8848
2015/12/23,27236
2015/12/24,-19205
2015/12/25,-42346
2015/12/26,-41726
2015/12/27,-50024
2015/12/28,-7243
2015/12/29,5267
2015/12/30,16216
2015/12/31,-17758
2016/01/01,-60502
2016/01/02,-27389
2016/01/03,-12757
2016/01/04,57216
2016/01/05,33321
2016/01/06,29486
2016/01/07,8914
2016/01/08,-980
2016/01/09,7868
2016/01/10,-28945
2016/01/11,9792
2016/01/12,14887
2016/01/13,26841
2016/01/14,-7977
2016/01/15,-11184
2016/01/16,3175
2016/01/17,20928
2016/01/18,30212
2016/01/19,-4433
2016/01/20,4942
2016/01/21,8874
2016/01/22,26782
2016/01/23,-18698
2016/01/24,-21352
2016/01/25,8481
2016/01/26,40142
2016/01/27,28268
2016/01/28,2891
2016/01/29,-6138
2016/01/30,-34915
2016/01/31,-49015
2016/02/01,-1988
2016/02/02,46935
2016/02/03,15181
2016/02/04,-21744
2016/02/05,-16242
2016/02/06,32911
2016/02/07,11521
2016/02/08,-693
2016/02/09,7108
2016/02/10,23349
2016/02/11,-3865
2016/02/12,-28708
2016/02/13,-50844
2016/02/14,-34820
2016/02/15,17841
2016/02/16,31283
2016/02/17,41158
2016/02/18,-7387
2016/02/19,1489
2016/02/20,-11502
2016/02/21,-6321
2016/02/22,20278
2016/02/23,29034
2016/02/24,18320
2016/02/25,-21434
2016/02/26,-41117
2016/02/27,-42779
2016/02/28,17167
2016/02/29,61692
2016/03/01,94923
2016/03/02,36747
2016/03/03,-43670
2016/03/04,-69623
2016/03/05,-35207
2016/03/06,-59926
2016/03/07,-24208
2016/03/08,-34698
2016/03/09,28629
2016/03/10,5449
2016/03/11,-10488
2016/03/12,-22351
2016/03/13,-38901
2016/03/14,1533
2016/03/15,34396
2016/03/16,62170
2016/03/17,16989
2016/03/18,3621
2016/03/19,-34498
2016/03/20,-30181
2016/03/21,-7019
2016/03/22,27718
2016/03/23,8662
2016/03/24,-8920
2016/03/25,-32897
2016/03/26,-27763
2016/03/27,-29822
2016/03/28,23747
2016/03/29,38356
2016/03/30,40756
2016/03/31,10442
2016/04/01,14517
2016/04/02,-17517
2016/04/03,-28065
2016/04/04,-3006
2016/04/05,32657
2016/04/06,40846
2016/04/07,9561
2016/04/08,-1974
2016/04/09,-22854
2016/04/10,-31543
2016/04/11,15840
2016/04/12,43779
2016/04/13,36561
2016/04/14,-2123
2016/04/15,-28019
2016/04/16,-41476
2016/04/17,-35494
2016/04/18,8222
2016/04/19,44495
2016/04/20,24345
2016/04/21,-7617
2016/04/22,-15528
2016/04/23,-31543
2016/04/24,-29621
2016/04/25,6604
2016/04/26,65521
2016/04/27,56283
2016/04/28,30385
2016/04/29,11133
2016/04/30,-23740
2016/05/01,-56547
2016/05/02,-38098
2016/05/03,19892
2016/05/04,42249
2016/05/05,5790
2016/05/06,-2388
2016/05/07,-31612
2016/05/08,-40561
2016/05/09,-6792
2016/05/10,43651
2016/05/11,45422
2016/05/12,1992
2016/05/13,-13569
2016/05/14,-23143
2016/05/15,-28238
2016/05/16,7674
2016/05/17,27349
2016/05/18,34898
2016/05/19,-20643
2016/05/20,-29238
2016/05/21,-43610
2016/05/22,-34861
2016/05/23,13327
2016/05/24,55050
2016/05/25,63539
2016/05/26,-2618
2016/05/27,-31213
2016/05/28,-54782
2016/05/29,-41361
2016/05/30,-3933
2016/05/31,22201
2016/06/01,55646
2016/06/02,19737
2016/06/03,19405
2016/06/04,-37695
2016/06/05,-41329
2016/06/06,-13526
2016/06/07,34330
2016/06/08,40157
2016/06/09,15187
2016/06/10,-2653
2016/06/11,-16786
2016/06/12,-25623
2016/06/13,22970
2016/06/14,33694
2016/06/15,48485
2016/06/16,16528
2016/06/17,6906
2016/06/18,-23891
2016/06/19,-49600
2016/06/20,-4433
2016/06/21,12856
2016/06/22,17391
2016/06/23,-8010
2016/06/24,-10519
2016/06/25,-28755
2016/06/26,-59958
2016/06/27,-20614
2016/06/28,5702
2016/06/29,42764
2016/06/30,14928
2016/07/01,-6813
2016/07/02,-25240
2016/07/03,-54837
2016/07/04,8103
2016/07/05,16088
2016/07/06,37578
2016/07/07,1662
2016/07/08,-4258
2016/07/09,-29295
2016/07/10,-52959
2016/07/11,7390
2016/07/12,33635
2016/07/13,53922
2016/07/14,-392
2016/07/15,-2945
2016/07/16,-34339
2016/07/17,-46690
2016/07/18,6741
2016/07/19,39983
2016/07/20,56415
2016/07/21,-5214
2016/07/22,-743
2016/07/23,-31614
2016/07/24,-33707
2016/07/25,18309
2016/07/26,41879
2016/07/27,51709
2016/07/28,-4857
2016/07/29,-6277
2016/07/30,-36110
2016/07/31,-42627
2016/08/01,-6371
2016/08/02,51579
2016/08/03,49516
2016/08/04,6786
2016/08/05,-22869
2016/08/06,-46113
2016/08/07,-39416
2016/08/08,7072
2016/08/09,35773
2016/08/10,52323
2016/08/11,19218
2016/08/12,1548
2016/08/13,-30183
2016/08/14,-54354
2016/08/15,-30074
2016/08/16,39890
2016/08/17,37869
2016/08/18,36637
2016/08/19,-8355
2016/08/20,-29811
2016/08/21,-54646
2016/08/22,-17726
2016/08/23,30805
2016/08/24,50237
2016/08/25,5664
2016/08/26,-12239
2016/08/27,-44024
2016/08/28,-59542
2016/08/29,-1502
2016/08/30,60884
2016/08/31,50889
2016/09/01,12193
2016/09/02,-26135
2016/09/03,-43148
2016/09/04,-54261
2016/09/05,1840
2016/09/06,49904
2016/09/07,67592
2016/09/08,-681
2016/09/09,-11590
2016/09/10,-57492
2016/09/11,-46635
2016/09/12,-11906
2016/09/13,46556
2016/09/14,51417
2016/09/15,24848
2016/09/16,-28732
2016/09/17,-16278
2016/09/18,-41876
2016/09/19,12418
2016/09/20,28798
2016/09/21,47592
2016/09/22,7679
2016/09/23,-21113
2016/09/24,-30566
2016/09/25,-35629
2016/09/26,7565
2016/09/27,31684
2016/09/28,39390
2016/09/29,11971
2016/09/30,10633
2016/10/01,-21074
2016/10/02,-50045
2016/10/03,7853
2016/10/04,50731
2016/10/05,74102
2016/10/06,15671
2016/10/07,1677
2016/10/08,-16141
2016/10/09,-63937
2016/10/10,-43309
2016/10/11,12923
2016/10/12,22908
2016/10/13,6703
2016/10/14,-23838
2016/10/15,-22990
2016/10/16,-31829
2016/10/17,-2481
2016/10/18,41060
2016/10/19,1212
2016/10/20,33139
2016/10/21,13825
2016/10/22,17601
2016/10/23,-78812
2016/10/24,-38354
2016/10/25,20332
2016/10/26,31744
2016/10/27,99389
2016/10/28,13833
2016/10/29,6362
2016/10/30,-118412
2016/10/31,-9093
2016/11/01,16966
2016/11/02,60471
2016/11/03,30212
2016/11/04,1421
2016/11/05,-30217
2016/11/06,-46210
2016/11/07,26208
2016/11/08,57823
2016/11/09,44315
2016/11/10,-2929
2016/11/11,-41435
2016/11/12,-41230
2016/11/13,-51691
2016/11/14,15878
2016/11/15,51478
2016/11/16,70103
2016/11/17,6967
2016/11/18,-4419
2016/11/19,-40000
2016/11/20,-33838
2016/11/21,9877
2016/11/22,35883
2016/11/23,33314
2016/11/24,42722
2016/11/25,29734
2016/11/26,678
2016/11/27,-91131
2016/11/28,-16869
2016/11/29,12046
2016/11/30,55267
2016/12/01,-58830
2016/12/02,25834
2016/12/03,-4696
2016/12/04,5966
2016/12/05,-37486
2016/12/06,31796
2016/12/07,65078
2016/12/08,4705
2016/12/09,-50932
2016/12/10,-60471
2016/12/11,-52808
2016/12/12,-174
2016/12/13,41470
2016/12/14,56443
2016/12/15,14052
2016/12/16,-12351
2016/12/17,-48203
2016/12/18,-46910
2016/12/19,2750
2016/12/20,58349
2016/12/21,89870
2016/12/22,32507
2016/12/23,8510
2016/12/24,-84835
2016/12/25,-117286
2016/12/26,-60073
2016/12/27,55707
2016/12/28,108031
2016/12/29,59683
2016/12/30,-9729
2016/12/31,-55105
2017/01/01,-124109
2017/01/02,4131
2017/01/03,51375
2017/01/04,148143
2017/01/05,-2431
2017/01/06,44744
2017/01/07,-46567
2017/01/08,-28427
2017/01/09,-76433
2017/01/10,41806
2017/01/11,42971
2017/01/12,25142
2017/01/13,-51131
2017/01/14,-60808
2017/01/15,-59121
2017/01/16,-5126
2017/01/17,50442
2017/01/18,61118
2017/01/19,32960
2017/01/20,5649
2017/01/21,-33569
2017/01/22,-63719
2017/01/23,-62796
2017/01/24,14647
2017/01/25,67866
2017/01/26,78208
2017/01/27,-14866
2017/01/28,-58335
2017/01/29,-72140
2017/01/30,-15898
2017/01/31,61295
2017/02/01,108908
2017/02/02,12138
2017/02/03,15876
2017/02/04,-65734
2017/02/05,32540
2017/02/06,-93512
2017/02/07,40483
2017/02/08,16228
2017/02/09,116473
2017/02/10,-23475
2017/02/11,-45623
2017/02/12,-108771
2017/02/13,-13515
2017/02/14,52368
2017/02/15,57043
2017/02/16,-5075
2017/02/17,4701
2017/02/18,-8655
2017/02/19,-31465
2017/02/20,-37036
2017/02/21,-7040
2017/02/22,30469
2017/02/23,43183
2017/02/24,64690
2017/02/25,44298
2017/02/26,-60738
2017/02/27,-59231
2017/02/28,-1093
2017/03/01,50714
2017/03/02,44860
2017/03/03,11898
2017/03/04,-50091
2017/03/05,-48679
2017/03/06,-49570
2017/03/07,62101
2017/03/08,16374
2017/03/09,15895
2017/03/10,-19423
2017/03/11,-16434
2017/03/12,-82529
2017/03/13,-35392
2017/03/14,29707
2017/03/15,71337
2017/03/16,53947
2017/03/17,-18197
2017/03/18,-28919
2017/03/19,-57710
2017/03/20,-15145
2017/03/21,24540
2017/03/22,47263
2017/03/23,10826
2017/03/24,1432
2017/03/25,-73592
2017/03/26,-68385
2017/03/27,-57186
2017/03/28,51004
2017/03/29,64455
2017/03/30,56465
2017/03/31,-34578
2017/04/01,-28054
2017/04/02,-44579
2017/04/03,28697
2017/04/04,151
2017/04/05,72348
2017/04/06,2353
2017/04/07,39411
2017/04/08,-89571
2017/04/09,-52191
2017/04/10,-22064
2017/04/11,80904
2017/04/12,39824
2017/04/13,-44685
2017/04/14,-17657
2017/04/15,-7396
2017/04/16,-16869
2017/04/17,-45023
2017/04/18,32390
2017/04/19,98278
2017/04/20,22731
2017/04/21,27242
2017/04/22,-41394
2017/04/23,-22891
2017/04/24,-107640
2017/04/25,56672
2017/04/26,89432
2017/04/27,75190
2017/04/28,-20104
2017/04/29,6828
2017/04/30,-16399
2017/05/01,-10499
2017/05/02,-8143
2017/05/03,13679
2017/05/04,59933
2017/05/05,-65939
2017/05/06,67837
2017/05/07,-38725
2017/05/08,97852
2017/05/09,-30130
2017/05/10,-4601
2017/05/11,-70308
2017/05/12,-15180
2017/05/13,17865
2017/05/14,74326
2017/05/15,11515
2017/05/16,-95263
2017/05/17,-51562
2017/05/18,-40297
2017/05/19,85493
2017/05/20,35268
2017/05/21,37148
2017/05/22,8384
2017/05/23,14902
2017/05/24,12578
2017/05/25,22229
2017/05/26,-34355
2017/05/27,-6742
2017/05/28,-41973
2017/05/29,-11700
2017/05/30,16036
2017/05/31,13492
2017/06/01,-1948
2017/06/02,-76389
2017/06/03,-16342
2017/06/04,-53656
2017/06/05,18373
2017/06/06,-7863
2017/06/07,73672
2017/06/08,17446
2017/06/09,-15232
2017/06/10,-84703
2017/06/11,-84466
2017/06/12,-13082
2017/06/13,36783
2017/06/14,64758
2017/06/15,21802
2017/06/16,-21846
2017/06/17,-51095
2017/06/18,-81539
2017/06/19,-166
2017/06/20,31517
2017/06/21,70849
2017/06/22,-77
2017/06/23,-8148
2017/06/24,-53082
2017/06/25,-88949
2017/06/26,1986
2017/06/27,32625
2017/06/28,99057
2017/06/29,-30830
2017/06/30,7600
2017/07/01,-57962
2017/07/02,-34583
2017/07/03,-14132
2017/07/04,33638
2017/07/05,40508
2017/07/06,-28110
2017/07/07,-11864
2017/07/08,-16189
2017/07/09,-36978
2017/07/10,8059
2017/07/11,44916
2017/07/12,68975
2017/07/13,-5787
2017/07/14,-37822
2017/07/15,-35237
2017/07/16,-42736
2017/07/17,2403
2017/07/18,38686
2017/07/19,50617
2017/07/20,-130
2017/07/21,7879
2017/07/22,-30421
2017/07/23,-49178
2017/07/24,-28395
2017/07/25,20690
2017/07/26,56847
2017/07/27,-14679
2017/07/28,3169
2017/07/29,-26729
2017/07/30,-41217
2017/07/31,-16190
2017/08/01,-79251
2017/08/02,25171
2017/08/03,-17988
2017/08/04,103887
2017/08/05,30425
2017/08/06,-13392
2017/08/07,13236
2017/08/08,35816
2017/08/09,61330
2017/08/10,8982
2017/08/11,8447
2017/08/12,-431
2017/08/13,5331
2017/08/14,-28625
2017/08/15,50464
2017/08/16,11574
2017/08/17,91908
2017/08/18,1251
2017/08/19,-8055
2017/08/20,-136418
2017/08/21,-75444
2017/08/22,-70487
2017/08/23,104853
2017/08/24,-32953
2017/08/25,11874
2017/08/26,-89195
2017/08/27,58032
2017/08/28,15574
2017/08/29,54587
2017/08/30,9562
2017/08/31,56919
2017/09/01,2529
2017/09/02,-34651
2017/09/03,-85426
2017/09/04,-14391
2017/09/05,41104
2017/09/06,80928
2017/09/07,-12907
2017/09/08,1562
2017/09/09,-58342
2017/09/10,-63096
2017/09/11,-25995
2017/09/12,38321
2017/09/13,70028
2017/09/14,14576
2017/09/15,35857
2017/09/16,-35042
2017/09/17,-70387
2017/09/18,-73822
2017/09/19,54673
2017/09/20,38099
2017/09/21,37004
2017/09/22,-55285
2017/09/23,-31911
2017/09/24,-69949
2017/09/25,-998
2017/09/26,59815
2017/09/27,72682
2017/09/28,49321
2017/09/29,-9241
2017/09/30,-45274
2017/10/01,-72276
2017/10/02,40583
2017/10/03,69409
2017/10/04,29169
2017/10/05,-21734
2017/10/06,1591
2017/10/07,-1624
2017/10/08,-34915
2017/10/09,13245
2017/10/10,71873
2017/10/11,54117
2017/10/12,-3774
2017/10/13,6742
2017/10/14,679
2017/10/15,-9733
2017/10/16,4868
2017/10/17,41275
2017/10/18,46150
2017/10/19,42256
2017/10/20,-22044
2017/10/21,-17324
2017/10/22,-67858
2017/10/23,3695
2017/10/24,26603
2017/10/25,28113
2017/10/26,-30158
2017/10/27,-111717
2017/10/28,-89828
2017/10/29,49868
2017/10/30,85630
2017/10/31,49727
2017/11/01,4702
2017/11/02,39566
2017/11/03,-2845
2017/11/04,-46346
2017/11/05,-100599
2017/11/06,-3220
2017/11/07,41489
2017/11/08,49615
2017/11/09,70232
2017/11/10,-63855
2017/11/11,-106648
2017/11/12,-155242
2017/11/13,37534
2017/11/14,77313
2017/11/15,135750
2017/11/16,1085
2017/11/17,34583
2017/11/18,-50898
2017/11/19,-45549
2017/11/20,29579
2017/11/21,100180
2017/11/22,47190
2017/11/23,16021
2017/11/24,-65332
2017/11/25,24648
2017/11/26,-22526
2017/11/27,73500
2017/11/28,29288
2017/11/29,68393
2017/11/30,5133
2017/12/01,46904
2017/12/02,-71724
2017/12/03,-31351
2017/12/04,-12220
2017/12/05,79338
2017/12/06,90531
2017/12/07,-25740
2017/12/08,-20595
2017/12/09,-40174
2017/12/10,-33509
2017/12/11,-16509
2017/12/12,-30404
2017/12/13,83137
2017/12/14,122032
2017/12/15,32686
2017/12/16,-60342
2017/12/17,-98734
2017/12/18,-11450
2017/12/19,14431
2017/12/20,-21584
2017/12/21,-58707
2017/12/22,2011
2017/12/23,-62069
2017/12/24,-55979
2017/12/25,-151702
2017/12/26,-60774
2017/12/27,28115
2017/12/28,76113
2017/12/29,106361
2017/12/30,36774
2017/12/31,-14645
