Date,top100cap14mom
2013/11/13,0.596
2013/11/14,0.589
2013/11/15,0.521
2013/11/16,0.564
2013/11/17,0.539
2013/11/18,0.065
2013/11/19,0.049
2013/11/20,-0.012
2013/11/21,-0.105
2013/11/22,0.629
2013/11/23,0.322
2013/11/24,0.29
2013/11/25,0.269
2013/11/26,0.223
2013/11/27,0.204
2013/11/28,0.267
2013/11/29,0.135
2013/11/30,0.026
2013/12/01,0.026
2013/12/02,-0.02
2013/12/03,-0.062
2013/12/04,-0.059
2013/12/05,-0.043
2013/12/06,-0.646
2013/12/07,-0.321
2013/12/08,-0.35
2013/12/09,-0.279
2013/12/10,0.012
2013/12/11,0.27
2013/12/12,0.233
2013/12/13,0.464
2013/12/14,0.476
2013/12/15,0.438
2013/12/16,0.474
2013/12/17,0.458
2013/12/18,0.478
2013/12/19,0.519
2013/12/20,0.372
2013/12/21,0.284
2013/12/22,0.282
2013/12/23,0.244
2013/12/24,0.06
2013/12/25,-0.5
2013/12/26,-0.542
2013/12/27,-0.623
2013/12/28,-0.549
2013/12/29,-0.554
2013/12/30,-0.494
2013/12/31,-0.526
2014/01/01,-0.776
2014/01/02,-0.75
2014/01/03,-0.718
2014/01/04,-0.579
2014/01/05,-0.593
2014/01/06,-0.528
2014/01/07,-0.567
2014/01/08,-0.25
2014/01/09,-0.24
2014/01/10,-0.229
2014/01/11,-0.23
2014/01/12,-0.227
2014/01/13,-0.295
2014/01/14,-0.301
2014/01/15,0.03
2014/01/16,0.097
2014/01/17,0.156
2014/01/18,0.091
2014/01/19,0.15
2014/01/20,0.103
2014/01/21,0.107
2014/01/22,0.161
2014/01/23,0.142
2014/01/24,0.363
2014/01/25,0.348
2014/01/26,0.388
2014/01/27,0.455
2014/01/28,0.498
2014/01/29,0.39
2014/01/30,0.318
2014/01/31,0.24
2014/02/01,0.333
2014/02/02,0.343
2014/02/03,0.341
2014/02/04,0.541
2014/02/05,-0.006
2014/02/06,-0.005
2014/02/07,-0.247
2014/02/08,-0.223
2014/02/09,-0.247
2014/02/10,-0.377
2014/02/11,-0.365
2014/02/12,-0.331
2014/02/13,-0.319
2014/02/14,-0.3
2014/02/15,-0.418
2014/02/16,-0.401
2014/02/17,-0.348
2014/02/18,-0.429
2014/02/19,0.09
2014/02/20,0.146
2014/02/21,0.175
2014/02/22,0.194
2014/02/23,0.2
2014/02/24,0.155
2014/02/25,-0.176
2014/02/26,-0.098
2014/02/27,-0.155
2014/02/28,-0.211
2014/03/01,-0.188
2014/03/02,-0.214
2014/03/03,-0.311
2014/03/04,-0.329
2014/03/05,-0.228
2014/03/06,-0.249
2014/03/07,-1.515
2014/03/08,-1.514
2014/03/09,-1.676
2014/03/10,-2.201
2014/03/11,-1.884
2014/03/12,-1.953
2014/03/13,-1.906
2014/03/14,-1.853
2014/03/15,-1.858
2014/03/16,-1.86
2014/03/17,-1.814
2014/03/18,-1.922
2014/03/19,-2.039
2014/03/20,-2.045
2014/03/21,-0.765
2014/03/22,-0.796
2014/03/23,-0.628
2014/03/24,0.021
2014/03/25,-0.062
2014/03/26,-0.07
2014/03/27,-0.026
2014/03/28,0.112
2014/03/29,0.128
2014/03/30,0.112
2014/03/31,0.175
2014/04/01,0.198
2014/04/02,0.32
2014/04/03,0.249
2014/04/04,0.156
2014/04/05,0.133
2014/04/06,0.172
2014/04/07,0.175
2014/04/08,0.209
2014/04/09,0.181
2014/04/10,0.083
2014/04/11,-0.091
2014/04/12,-0.092
2014/04/13,-0.093
2014/04/14,-0.138
2014/04/15,-0.182
2014/04/16,-0.225
2014/04/17,-0.225
2014/04/18,-0.189
2014/04/19,-0.161
2014/04/20,-0.218
2014/04/21,-0.227
2014/04/22,-0.225
2014/04/23,-0.026
2014/04/24,0.049
2014/04/25,0.046
2014/04/26,0.035
2014/04/27,0.052
2014/04/28,0.069
2014/04/29,0.011
2014/04/30,-0.015
2014/05/01,0.061
2014/05/02,0.034
2014/05/03,0.032
2014/05/04,0.048
2014/05/05,0.067
2014/05/06,0.117
2014/05/07,-0.082
2014/05/08,-0.075
2014/05/09,-0.057
2014/05/10,-0.045
2014/05/11,-0.046
2014/05/12,-0.091
2014/05/13,-0.02
2014/05/14,-0.008
2014/05/15,-0.016
2014/05/16,0.063
2014/05/17,0.061
2014/05/18,0.059
2014/05/19,0.044
2014/05/20,0.031
2014/05/21,0.041
2014/05/22,0.011
2014/05/23,0.002
2014/05/24,0.666
2014/05/25,0.659
2014/05/26,0.667
2014/05/27,0.689
2014/05/28,0.687
2014/05/29,0.668
2014/05/30,0.63
2014/05/31,0.645
2014/06/01,0.648
2014/06/02,0.641
2014/06/03,0.673
2014/06/04,0.715
2014/06/05,0.732
2014/06/06,0.678
2014/06/07,0.025
2014/06/08,0.021
2014/06/09,0.028
2014/06/10,0.046
2014/06/11,0.084
2014/06/12,0.097
2014/06/13,0.124
2014/06/14,0.143
2014/06/15,0.129
2014/06/16,0.126
2014/06/17,0.093
2014/06/18,0.072
2014/06/19,0.06
2014/06/20,0.148
2014/06/21,0.141
2014/06/22,0.146
2014/06/23,-0.009
2014/06/24,-0.377
2014/06/25,-0.417
2014/06/26,-0.431
2014/06/27,-0.444
2014/06/28,-0.481
2014/06/29,-0.493
2014/06/30,-0.464
2014/07/01,-0.344
2014/07/02,-0.368
2014/07/03,-0.489
2014/07/04,-0.494
2014/07/05,-0.503
2014/07/06,-0.497
2014/07/07,-0.485
2014/07/08,-0.165
2014/07/09,-0.187
2014/07/10,-0.186
2014/07/11,-0.18
2014/07/12,-0.158
2014/07/13,-0.133
2014/07/14,-0.116
2014/07/15,-0.231
2014/07/16,-0.219
2014/07/17,-0.141
2014/07/18,-0.169
2014/07/19,-0.171
2014/07/20,-0.179
2014/07/21,-0.129
2014/07/22,-0.071
2014/07/23,-0.057
2014/07/24,-0.055
2014/07/25,-0.05
2014/07/26,-0.056
2014/07/27,-0.067
2014/07/28,-0.094
2014/07/29,-0.074
2014/07/30,-0.092
2014/07/31,-0.059
2014/08/01,0.042
2014/08/02,0.07
2014/08/03,0.076
2014/08/04,0.175
2014/08/05,0.174
2014/08/06,0.213
2014/08/07,0.21
2014/08/08,0.208
2014/08/09,0.204
2014/08/10,0.194
2014/08/11,0.182
2014/08/12,0.173
2014/08/13,0.199
2014/08/14,0.235
2014/08/15,0.165
2014/08/16,0.17
2014/08/17,0.177
2014/08/18,0.185
2014/08/19,0.171
2014/08/20,0.142
2014/08/21,0.253
2014/08/22,0.223
2014/08/23,0.255
2014/08/24,0.26
2014/08/25,0.283
2014/08/26,0.305
2014/08/27,0.293
2014/08/28,0.353
2014/08/29,0.348
2014/08/30,0.412
2014/08/31,0.399
2014/09/01,0.334
2014/09/02,0.32
2014/09/03,0.319
2014/09/04,0.216
2014/09/05,0.229
2014/09/06,0.191
2014/09/07,0.194
2014/09/08,0.173
2014/09/09,0.142
2014/09/10,0.102
2014/09/11,0.004
2014/09/12,-0.003
2014/09/13,-0.106
2014/09/14,-0.103
2014/09/15,-0.062
2014/09/16,-0.064
2014/09/17,-0.1
2014/09/18,-0.061
2014/09/19,-0.069
2014/09/20,0.034
2014/09/21,0.067
2014/09/22,0.067
2014/09/23,-0.009
2014/09/24,0.039
2014/09/25,0.046
2014/09/26,0.059
2014/09/27,0.055
2014/09/28,0.081
2014/09/29,0.116
2014/09/30,0.079
2014/10/01,0.127
2014/10/02,0.108
2014/10/03,0.07
2014/10/04,-0.011
2014/10/05,0.033
2014/10/06,0.167
2014/10/07,0.262
2014/10/08,0.245
2014/10/09,0.222
2014/10/10,0.211
2014/10/11,0.31
2014/10/12,0.316
2014/10/13,0.196
2014/10/14,0.2
2014/10/15,0.238
2014/10/16,0.155
2014/10/17,0.211
2014/10/18,0.157
2014/10/19,0.131
2014/10/20,-0.007
2014/10/21,-0.009
2014/10/22,0.049
2014/10/23,0.059
2014/10/24,0.032
2014/10/25,-0.086
2014/10/26,-0.17
2014/10/27,-0.063
2014/10/28,-0.011
2014/10/29,-0.112
2014/10/30,-0.076
2014/10/31,-0.011
2014/11/01,-0.027
2014/11/02,-0.064
2014/11/03,-0.084
2014/11/04,-0.07
2014/11/05,-0.026
2014/11/06,0.033
2014/11/07,0.006
2014/11/08,0.082
2014/11/09,0.166
2014/11/10,0.164
2014/11/11,0.115
2014/11/12,0.167
2014/11/13,0.174
2014/11/14,0.219
2014/11/15,0.153
2014/11/16,0.359
2014/11/17,0.379
2014/11/18,0.331
2014/11/19,0.253
2014/11/20,0.217
2014/11/21,0.243
2014/11/22,0.161
2014/11/23,0.139
2014/11/24,0.13
2014/11/25,0.159
2014/11/26,0.217
2014/11/27,0.231
2014/11/28,0.427
2014/11/29,0.569
2014/11/30,0.353
2014/12/01,0.538
2014/12/02,0.641
2014/12/03,0.655
2014/12/04,0.663
2014/12/05,1.062
2014/12/06,1.426
2014/12/07,1.442
2014/12/08,1.377
2014/12/09,1.333
2014/12/10,1.241
2014/12/11,1.203
2014/12/12,0.9
2014/12/13,0.811
2014/12/14,0.801
2014/12/15,0.617
2014/12/16,0.537
2014/12/17,0.499
2014/12/18,0.438
2014/12/19,-0.009
2014/12/20,-0.334
2014/12/21,-0.369
2014/12/22,-0.846
2014/12/23,-0.837
2014/12/24,-0.47
2014/12/25,-0.414
2014/12/26,-0.405
2014/12/27,-0.301
2014/12/28,-0.288
2014/12/29,-0.377
2014/12/30,-0.337
2014/12/31,-0.356
2015/01/01,-0.284
2015/01/02,-0.253
2015/01/03,-0.328
2015/01/04,-0.283
2015/01/05,0.254
2015/01/06,0.283
2015/01/07,-0.154
2015/01/08,-0.266
2015/01/09,-0.309
2015/01/10,-0.391
2015/01/11,-0.367
2015/01/12,-0.27
2015/01/13,-0.232
2015/01/14,-0.209
2015/01/15,-0.282
2015/01/16,-0.234
2015/01/17,-0.174
2015/01/18,-0.201
2015/01/19,-0.194
2015/01/20,-0.204
2015/01/21,0.308
2015/01/22,0.444
2015/01/23,0.463
2015/01/24,0.465
2015/01/25,0.452
2015/01/26,0.199
2015/01/27,0.159
2015/01/28,0.106
2015/01/29,0.08
2015/01/30,0.098
2015/01/31,0.05
2015/02/01,-0.009
2015/02/02,-0.028
2015/02/03,-0.022
2015/02/04,-0.443
2015/02/05,-0.467
2015/02/06,-0.46
2015/02/07,-0.446
2015/02/08,-0.436
2015/02/09,-0.223
2015/02/10,-0.269
2015/02/11,-0.209
2015/02/12,-0.166
2015/02/13,-0.173
2015/02/14,-0.076
2015/02/15,0.01
2015/02/16,0.012
2015/02/17,0.017
2015/02/18,0.04
2015/02/19,0.017
2015/02/20,-0.042
2015/02/21,-0.03
2015/02/22,-0.054
2015/02/23,-0.008
2015/02/24,-0.022
2015/02/25,-0.003
2015/02/26,0.009
2015/02/27,0.005
2015/02/28,-0.049
2015/03/01,-0.087
2015/03/02,-0.017
2015/03/03,-0.06
2015/03/04,0.042
2015/03/05,-0.053
2015/03/06,0.081
2015/03/07,-0.047
2015/03/08,-0.666
2015/03/09,-0.741
2015/03/10,-0.754
2015/03/11,-0.737
2015/03/12,-0.812
2015/03/13,-0.819
2015/03/14,-0.815
2015/03/15,-0.804
2015/03/16,-0.849
2015/03/17,-0.807
2015/03/18,-0.948
2015/03/19,-0.852
2015/03/20,-0.878
2015/03/21,-0.777
2015/03/22,-0.151
2015/03/23,-0.021
2015/03/24,-0.062
2015/03/25,-0.072
2015/03/26,0.015
2015/03/27,0.066
2015/03/28,0.065
2015/03/29,0.105
2015/03/30,0.012
2015/03/31,0.013
2015/04/01,0.006
2015/04/02,-0.01
2015/04/03,-0.047
2015/04/04,-0.014
2015/04/05,-0.02
2015/04/06,-0.082
2015/04/07,0.024
2015/04/08,0.06
2015/04/09,-0.003
2015/04/10,-0.037
2015/04/11,-0.033
2015/04/12,-0.059
2015/04/13,0.046
2015/04/14,0.08
2015/04/15,0.186
2015/04/16,0.208
2015/04/17,0.217
2015/04/18,0.225
2015/04/19,0.22
2015/04/20,0.224
2015/04/21,0.195
2015/04/22,0.162
2015/04/23,0.225
2015/04/24,0.23
2015/04/25,0.248
2015/04/26,0.228
2015/04/27,0.237
2015/04/28,0.244
2015/04/29,0.134
2015/04/30,0.147
2015/05/01,0.153
2015/05/02,0.144
2015/05/03,0.179
2015/05/04,0.186
2015/05/05,0.165
2015/05/06,0.122
2015/05/07,0.097
2015/05/08,0.111
2015/05/09,0.15
2015/05/10,0.155
2015/05/11,0.155
2015/05/12,0.113
2015/05/13,0.167
2015/05/14,0.217
2015/05/15,0.217
2015/05/16,0.202
2015/05/17,0.166
2015/05/18,0.181
2015/05/19,0.193
2015/05/20,0.213
2015/05/21,0.224
2015/05/22,0.247
2015/05/23,0.149
2015/05/24,0.139
2015/05/25,0.097
2015/05/26,0.105
2015/05/27,0.066
2015/05/28,0
2015/05/29,-0.02
2015/05/30,-0.007
2015/05/31,0.019
2015/06/01,0.019
2015/06/02,0.001
2015/06/03,-0.057
2015/06/04,-0.063
2015/06/05,-0.134
2015/06/06,-0.097
2015/06/07,-0.081
2015/06/08,-0.037
2015/06/09,-0.026
2015/06/10,0
2015/06/11,0.018
2015/06/12,0.021
2015/06/13,0.043
2015/06/14,0.024
2015/06/15,-0.016
2015/06/16,0.038
2015/06/17,0.082
2015/06/18,0.091
2015/06/19,0.253
2015/06/20,0.305
2015/06/21,0.298
2015/06/22,0.227
2015/06/23,0.219
2015/06/24,0.208
2015/06/25,0.199
2015/06/26,0.205
2015/06/27,0.202
2015/06/28,0.217
2015/06/29,0.176
2015/06/30,0.136
2015/07/01,0.154
2015/07/02,0.18
2015/07/03,-0.03
2015/07/04,-0.061
2015/07/05,-0.069
2015/07/06,0.016
2015/07/07,0.017
2015/07/08,0.015
2015/07/09,-0.017
2015/07/10,0.018
2015/07/11,-0.01
2015/07/12,-0.076
2015/07/13,0.018
2015/07/14,0.008
2015/07/15,-0.008
2015/07/16,0.05
2015/07/17,0.15
2015/07/18,0.131
2015/07/19,0.122
2015/07/20,0.074
2015/07/21,0.064
2015/07/22,-20.843
2015/07/23,-20.816
2015/07/24,-20.851
2015/07/25,0.074
2015/07/26,0.121
2015/07/27,0.116
2015/07/28,0.152
2015/07/29,0.151
2015/07/30,0.04
2015/07/31,0.003
2015/08/01,0.011
2015/08/02,0.031
2015/08/03,0.041
2015/08/04,-0.084
2015/08/05,20.768
2015/08/06,20.673
2015/08/07,20.686
2015/08/08,-0.339
2015/08/09,0.023
2015/08/10,0.233
2015/08/11,0.216
2015/08/12,0.203
2015/08/13,0.222
2015/08/14,0.169
2015/08/15,0.138
2015/08/16,0.105
2015/08/17,0.084
2015/08/18,0.128
2015/08/19,0.166
2015/08/20,0.242
2015/08/21,0.168
2015/08/22,0.239
2015/08/23,-0.142
2015/08/24,-0.399
2015/08/25,-0.359
2015/08/26,-0.371
2015/08/27,-0.338
2015/08/28,-0.364
2015/08/29,-0.346
2015/08/30,-0.325
2015/08/31,-0.252
2015/09/01,-0.185
2015/09/02,-0.164
2015/09/03,-0.133
2015/09/04,-0.095
2015/09/05,-0.051
2015/09/06,-0.058
2015/09/07,-0.084
2015/09/08,-0.126
2015/09/09,-0.116
2015/09/10,-0.195
2015/09/11,-0.116
2015/09/12,-0.099
2015/09/13,-0.091
2015/09/14,-0.175
2015/09/15,-0.234
2015/09/16,-0.243
2015/09/17,-0.279
2015/09/18,-0.254
2015/09/19,-0.287
2015/09/20,-0.25
2015/09/21,-0.186
2015/09/22,-0.192
2015/09/23,-0.234
2015/09/24,-0.228
2015/09/25,-0.25
2015/09/26,-0.257
2015/09/27,-0.26
2015/09/28,-0.25
2015/09/29,-0.143
2015/09/30,-0.08
2015/10/01,-0.065
2015/10/02,-0.136
2015/10/03,-0.241
2015/10/04,-0.258
2015/10/05,-0.291
2015/10/06,-0.278
2015/10/07,-0.236
2015/10/08,-0.123
2015/10/09,-0.117
2015/10/10,-0.12
2015/10/11,-0.121
2015/10/12,-0.169
2015/10/13,-0.215
2015/10/14,-0.275
2015/10/15,-0.233
2015/10/16,-0.137
2015/10/17,0.017
2015/10/18,-0.001
2015/10/19,-0.043
2015/10/20,-0.021
2015/10/21,-0.008
2015/10/22,-0.181
2015/10/23,-0.177
2015/10/24,-0.217
2015/10/25,-0.223
2015/10/26,-0.128
2015/10/27,-0.116
2015/10/28,-0.227
2015/10/29,-0.263
2015/10/30,-0.386
2015/10/31,-0.415
2015/11/01,-0.416
2015/11/02,-0.306
2015/11/03,-0.25
2015/11/04,-0.181
2015/11/05,-0.015
2015/11/06,0.032
2015/11/07,0.031
2015/11/08,-0.012
2015/11/09,-0.154
2015/11/10,-0.261
2015/11/11,-0.149
2015/11/12,-0.25
2015/11/13,-0.145
2015/11/14,-0.148
2015/11/15,-0.125
2015/11/16,0.073
2015/11/17,-0.128
2015/11/18,-0.119
2015/11/19,-0.165
2015/11/20,-0.193
2015/11/21,-0.164
2015/11/22,-0.127
2015/11/23,-0.028
2015/11/24,0.073
2015/11/25,0.08
2015/11/26,0.313
2015/11/27,-0.067
2015/11/28,-0.256
2015/11/29,-0.28
2015/11/30,-0.512
2015/12/01,0.215
2015/12/02,0.197
2015/12/03,0.12
2015/12/04,0.107
2015/12/05,0.054
2015/12/06,0.056
2015/12/07,0.077
2015/12/08,0.043
2015/12/09,0.155
2015/12/10,0.039
2015/12/11,0.431
2015/12/12,0.614
2015/12/13,0.603
2015/12/14,0.472
2015/12/15,-0.067
2015/12/16,-0.166
2015/12/17,-0.22
2015/12/18,-0.212
2015/12/19,-0.254
2015/12/20,-0.247
2015/12/21,-0.403
2015/12/22,-0.387
2015/12/23,-0.517
2015/12/24,-0.534
2015/12/25,-0.601
2015/12/26,-0.533
2015/12/27,-0.535
2015/12/28,-0.407
2015/12/29,-0.486
2015/12/30,-0.461
2015/12/31,-0.3
2016/01/01,-0.28
2016/01/02,-0.17
2016/01/03,-0.175
2016/01/04,0.004
2016/01/05,0.031
2016/01/06,-0.056
2016/01/07,-0.055
2016/01/08,-0.082
2016/01/09,-0.132
2016/01/10,-0.061
2016/01/11,-0.189
2016/01/12,-0.071
2016/01/13,-0.048
2016/01/14,-0.082
2016/01/15,-0.073
2016/01/16,-0.038
2016/01/17,-0.05
2016/01/18,-0.095
2016/01/19,-0.106
2016/01/20,0.004
2016/01/21,0.044
2016/01/22,0.085
2016/01/23,-0.039
2016/01/24,-0.044
2016/01/25,-0.004
2016/01/26,-0.103
2016/01/27,-0.069
2016/01/28,-0.089
2016/01/29,-0.113
2016/01/30,-0.096
2016/01/31,-0.068
2016/02/01,-0.084
2016/02/02,-0.079
2016/02/03,-0.12
2016/02/04,-0.069
2016/02/05,0.074
2016/02/06,0.171
2016/02/07,0.153
2016/02/08,0.201
2016/02/09,0.267
2016/02/10,0.141
2016/02/11,0.196
2016/02/12,0.221
2016/02/13,0.16
2016/02/14,0.158
2016/02/15,0.176
2016/02/16,0.159
2016/02/17,0.153
2016/02/18,0.104
2016/02/19,-0.031
2016/02/20,0.031
2016/02/21,0.019
2016/02/22,0.045
2016/02/23,-0.023
2016/02/24,0.029
2016/02/25,0.006
2016/02/26,-0.017
2016/02/27,0.006
2016/02/28,-0.013
2016/02/29,-0.079
2016/03/01,-0.429
2016/03/02,-0.11
2016/03/03,-0.091
2016/03/04,0.185
2016/03/05,0.371
2016/03/06,0.427
2016/03/07,0.117
2016/03/08,0.064
2016/03/09,0.119
2016/03/10,-0.005
2016/03/11,-0.021
2016/03/12,-0.016
2016/03/13,0.067
2016/03/14,0.162
2016/03/15,0.503
2016/03/16,0.221
2016/03/17,0.101
2016/03/18,-0.267
2016/03/19,-0.486
2016/03/20,-0.541
2016/03/21,-0.316
2016/03/22,-0.317
2016/03/23,-0.22
2016/03/24,0.249
2016/03/25,0.236
2016/03/26,0.445
2016/03/27,0.269
2016/03/28,0.329
2016/03/29,0.047
2016/03/30,0.056
2016/03/31,0.104
2016/04/01,0.154
2016/04/02,0.158
2016/04/03,0.125
2016/04/04,0.118
2016/04/05,0.166
2016/04/06,0.038
2016/04/07,-0.349
2016/04/08,-0.367
2016/04/09,-0.589
2016/04/10,-0.469
2016/04/11,-0.577
2016/04/12,-0.3
2016/04/13,-0.262
2016/04/14,-0.329
2016/04/15,-0.315
2016/04/16,-0.472
2016/04/17,-0.437
2016/04/18,-0.384
2016/04/19,-0.358
2016/04/20,-0.337
2016/04/21,-0.361
2016/04/22,-0.38
2016/04/23,-0.382
2016/04/24,-0.417
2016/04/25,-0.52
2016/04/26,-0.481
2016/04/27,-0.553
2016/04/28,-0.531
2016/04/29,-0.491
2016/04/30,-0.332
2016/05/01,-0.397
2016/05/02,-0.416
2016/05/03,-0.446
2016/05/04,0.087
2016/05/05,-0.008
2016/05/06,-0.13
2016/05/07,-0.375
2016/05/08,-0.352
2016/05/09,-0.163
2016/05/10,-0.221
2016/05/11,-0.287
2016/05/12,-0.219
2016/05/13,-0.216
2016/05/14,-0.269
2016/05/15,-0.198
2016/05/16,-0.141
2016/05/17,-0.207
2016/05/18,-0.744
2016/05/19,-0.663
2016/05/20,-0.457
2016/05/21,-0.174
2016/05/22,-0.166
2016/05/23,-0.176
2016/05/24,-0.076
2016/05/25,0.187
2016/05/26,0.258
2016/05/27,0.531
2016/05/28,0.682
2016/05/29,0.868
2016/05/30,1.151
2016/05/31,1.355
2016/06/01,1.367
2016/06/02,1.178
2016/06/03,1.211
2016/06/04,1.125
2016/06/05,1.064
2016/06/06,0.936
2016/06/07,0.89
2016/06/08,0.599
2016/06/09,0.512
2016/06/10,0.365
2016/06/11,0.235
2016/06/12,-0.031
2016/06/13,-0.399
2016/06/14,-0.461
2016/06/15,-0.54
2016/06/16,-0.392
2016/06/17,-0.52
2016/06/18,-0.504
2016/06/19,-0.497
2016/06/20,-0.386
2016/06/21,-0.298
2016/06/22,0.046
2016/06/23,-0.062
2016/06/24,-0.183
2016/06/25,-0.201
2016/06/26,-0.124
2016/06/27,-0.151
2016/06/28,-0.237
2016/06/29,-0.108
2016/06/30,-0.08
2016/07/01,-0.018
2016/07/02,-0.016
2016/07/03,0.039
2016/07/04,-0.028
2016/07/05,-0.093
2016/07/06,-0.309
2016/07/07,-0.159
2016/07/08,0.01
2016/07/09,0.008
2016/07/10,0.016
2016/07/11,0.117
2016/07/12,0.128
2016/07/13,0.121
2016/07/14,0.243
2016/07/15,0.256
2016/07/16,0.233
2016/07/17,0.145
2016/07/18,0.185
2016/07/19,0.096
2016/07/20,0.149
2016/07/21,0.124
2016/07/22,0.02
2016/07/23,0.066
2016/07/24,0.121
2016/07/25,0.081
2016/07/26,0.096
2016/07/27,0.005
2016/07/28,-0.101
2016/07/29,-0.114
2016/07/30,-0.063
2016/07/31,-0.077
2016/08/01,-0.141
2016/08/02,-0.045
2016/08/03,-0.198
2016/08/04,-0.236
2016/08/05,-0.348
2016/08/06,-0.394
2016/08/07,-0.096
2016/08/08,-0.041
2016/08/09,-0.094
2016/08/10,-0.222
2016/08/11,-0.424
2016/08/12,-0.47
2016/08/13,-0.474
2016/08/14,-0.379
2016/08/15,-0.339
2016/08/16,-0.374
2016/08/17,-0.309
2016/08/18,-0.297
2016/08/19,-0.26
2016/08/20,-0.359
2016/08/21,-0.742
2016/08/22,-0.75
2016/08/23,-0.726
2016/08/24,-0.469
2016/08/25,-0.208
2016/08/26,-0.156
2016/08/27,-0.154
2016/08/28,-0.167
2016/08/29,-0.14
2016/08/30,-0.23
2016/08/31,-0.409
2016/09/01,-0.26
2016/09/02,-0.214
2016/09/03,-0.064
2016/09/04,0.003
2016/09/05,0.005
2016/09/06,0.055
2016/09/07,0.007
2016/09/08,0.027
2016/09/09,-0.008
2016/09/10,0.001
2016/09/11,0.012
2016/09/12,0.046
2016/09/13,0.092
2016/09/14,0.272
2016/09/15,0.135
2016/09/16,0.107
2016/09/17,0.106
2016/09/18,0.052
2016/09/19,0.078
2016/09/20,0.058
2016/09/21,-0.004
2016/09/22,-0.016
2016/09/23,0.014
2016/09/24,0.005
2016/09/25,-0.023
2016/09/26,-0.073
2016/09/27,-0.028
2016/09/28,-0.002
2016/09/29,0.142
2016/09/30,0.137
2016/10/01,0.134
2016/10/02,0.138
2016/10/03,0.135
2016/10/04,0.099
2016/10/05,0.118
2016/10/06,0.069
2016/10/07,0.064
2016/10/08,0.076
2016/10/09,0.106
2016/10/10,0.083
2016/10/11,0.117
2016/10/12,0.08
2016/10/13,-0.066
2016/10/14,-0.082
2016/10/15,-0.146
2016/10/16,-0.15
2016/10/17,-0.175
2016/10/18,-0.088
2016/10/19,-0.125
2016/10/20,-0.099
2016/10/21,-0.117
2016/10/22,-0.155
2016/10/23,-0.143
2016/10/24,-0.093
2016/10/25,-0.17
2016/10/26,-0.103
2016/10/27,0.089
2016/10/28,0.08
2016/10/29,0.143
2016/10/30,0.137
2016/10/31,0.095
2016/11/01,0.037
2016/11/02,0.099
2016/11/03,0.163
2016/11/04,0.192
2016/11/05,0.222
2016/11/06,0.218
2016/11/07,0.181
2016/11/08,0.32
2016/11/09,0.282
2016/11/10,0.084
2016/11/11,0.088
2016/11/12,0.087
2016/11/13,0.1
2016/11/14,0.112
2016/11/15,0.066
2016/11/16,0.048
2016/11/17,0.032
2016/11/18,0.002
2016/11/19,-0.016
2016/11/20,-0.07
2016/11/21,-0.115
2016/11/22,-0.272
2016/11/23,-0.126
2016/11/24,-0.21
2016/11/25,-0.184
2016/11/26,-0.139
2016/11/27,-0.12
2016/11/28,-0.093
2016/11/29,-0.021
2016/11/30,-0.039
2016/12/01,-0.109
2016/12/02,-0.126
2016/12/03,-0.154
2016/12/04,-0.103
2016/12/05,-0.059
2016/12/06,0.011
2016/12/07,-0.118
2016/12/08,-0.038
2016/12/09,-0.035
2016/12/10,-0.106
2016/12/11,-0.133
2016/12/12,-0.163
2016/12/13,-0.204
2016/12/14,-0.191
2016/12/15,-0.148
2016/12/16,-0.12
2016/12/17,-0.078
2016/12/18,-0.114
2016/12/19,-0.1
2016/12/20,-0.152
2016/12/21,-0.209
2016/12/22,-0.16
2016/12/23,-0.207
2016/12/24,-0.183
2016/12/25,-0.041
2016/12/26,0.012
2016/12/27,0.021
2016/12/28,0.024
2016/12/29,0.016
2016/12/30,-0.039
2016/12/31,0.038
2017/01/01,0.087
2017/01/02,0.124
2017/01/03,0.222
2017/01/04,0.27
2017/01/05,0.261
2017/01/06,0.149
2017/01/07,0.191
2017/01/08,0.083
2017/01/09,0.017
2017/01/10,0.015
2017/01/11,-0.037
2017/01/12,-0.031
2017/01/13,0.059
2017/01/14,-0.097
2017/01/15,-0.171
2017/01/16,-0.208
2017/01/17,-0.269
2017/01/18,-0.334
2017/01/19,-0.35
2017/01/20,-0.204
2017/01/21,-0.239
2017/01/22,-0.244
2017/01/23,-0.191
2017/01/24,-0.268
2017/01/25,-0.253
2017/01/26,-0.262
2017/01/27,-0.273
2017/01/28,-0.197
2017/01/29,-0.133
2017/01/30,-0.131
2017/01/31,-0.129
2017/02/01,-0.007
2017/02/02,-0.013
2017/02/03,-0.049
2017/02/04,-0.051
2017/02/05,-0.085
2017/02/06,-0.138
2017/02/07,-0.084
2017/02/08,-0.126
2017/02/09,-0.135
2017/02/10,-0.14
2017/02/11,-0.1
2017/02/12,-0.104
2017/02/13,-0.181
2017/02/14,-0.171
2017/02/15,-0.259
2017/02/16,-0.229
2017/02/17,-0.198
2017/02/18,-0.191
2017/02/19,-0.196
2017/02/20,-0.167
2017/02/21,-0.141
2017/02/22,-0.075
2017/02/23,-0.034
2017/02/24,-0.1
2017/02/25,-0.113
2017/02/26,-0.109
2017/02/27,0.011
2017/02/28,0.006
2017/03/01,0.015
2017/03/02,0.047
2017/03/03,0.083
2017/03/04,0.171
2017/03/05,0.196
2017/03/06,0.205
2017/03/07,0.225
2017/03/08,0.226
2017/03/09,0.223
2017/03/10,0.295
