Date,confirmationtime30ema
2014/01/07,8.314
2014/01/08,8.259
2014/01/09,8.175
2014/01/10,8.144
2014/01/11,8.061
2014/01/12,7.99
2014/01/13,8.024
2014/01/14,8.08
2014/01/15,8.064
2014/01/16,8.046
2014/01/17,8.138
2014/01/18,8.147
2014/01/19,8.171
2014/01/20,8.12
2014/01/21,8.156
2014/01/22,8.113
2014/01/23,8.115
2014/01/24,8.083
2014/01/25,8.124
2014/01/26,8.212
2014/01/27,8.216
2014/01/28,8.289
2014/01/29,8.365
2014/01/30,8.353
2014/01/31,8.319
2014/02/01,8.274
2014/02/02,8.24
2014/02/03,8.222
2014/02/04,8.231
2014/02/05,8.253
2014/02/06,8.231
2014/02/07,8.3
2014/02/08,8.275
2014/02/09,8.414
2014/02/10,8.467
2014/02/11,8.487
2014/02/12,8.461
2014/02/13,8.437
2014/02/14,8.379
2014/02/15,8.336
2014/02/16,8.274
2014/02/17,8.34
2014/02/18,8.372
2014/02/19,8.296
2014/02/20,8.286
2014/02/21,8.362
2014/02/22,8.339
2014/02/23,8.354
2014/02/24,8.301
2014/02/25,8.343
2014/02/26,8.31
2014/02/27,8.268
2014/02/28,8.248
2014/03/01,8.361
2014/03/02,8.485
2014/03/03,8.565
2014/03/04,8.636
2014/03/05,8.674
2014/03/06,8.652
2014/03/07,8.653
2014/03/08,8.648
2014/03/09,8.609
2014/03/10,8.677
2014/03/11,8.67
2014/03/12,8.621
2014/03/13,8.639
2014/03/14,8.78
2014/03/15,8.776
2014/03/16,8.754
2014/03/17,8.766
2014/03/18,8.837
2014/03/19,8.847
2014/03/20,8.801
2014/03/21,8.733
2014/03/22,8.716
2014/03/23,8.588
2014/03/24,8.528
2014/03/25,8.569
2014/03/26,8.601
2014/03/27,8.583
2014/03/28,8.563
2014/03/29,8.542
2014/03/30,8.654
2014/03/31,8.612
2014/04/01,8.6
2014/04/02,8.516
2014/04/03,8.422
2014/04/04,8.355
2014/04/05,8.36
2014/04/06,8.436
2014/04/07,8.507
2014/04/08,8.651
2014/04/09,8.67
2014/04/10,8.71
2014/04/11,8.698
2014/04/12,8.714
2014/04/13,8.648
2014/04/14,8.572
2014/04/15,8.529
2014/04/16,8.563
2014/04/17,8.56
2014/04/18,8.589
2014/04/19,8.619
2014/04/20,8.585
2014/04/21,8.574
2014/04/22,8.624
2014/04/23,8.631
2014/04/24,8.689
2014/04/25,8.639
2014/04/26,8.652
2014/04/27,8.619
2014/04/28,8.674
2014/04/29,8.657
2014/04/30,8.777
2014/05/01,8.739
2014/05/02,8.752
2014/05/03,8.841
2014/05/04,8.886
2014/05/05,9.056
2014/05/06,8.951
2014/05/07,8.958
2014/05/08,8.936
2014/05/09,8.906
2014/05/10,8.85
2014/05/11,8.891
2014/05/12,8.884
2014/05/13,8.884
2014/05/14,8.93
2014/05/15,8.897
2014/05/16,8.839
2014/05/17,8.806
2014/05/18,8.778
2014/05/19,8.765
2014/05/20,8.724
2014/05/21,8.692
2014/05/22,8.672
2014/05/23,8.675
2014/05/24,8.719
2014/05/25,8.733
2014/05/26,8.758
2014/05/27,8.876
2014/05/28,8.853
2014/05/29,8.941
2014/05/30,8.92
2014/05/31,8.977
2014/06/01,8.928
2014/06/02,8.834
2014/06/03,8.786
2014/06/04,8.732
2014/06/05,8.78
2014/06/06,8.882
2014/06/07,8.908
2014/06/08,9.017
2014/06/09,9.031
2014/06/10,9.004
2014/06/11,9.06
2014/06/12,9.015
2014/06/13,9.004
2014/06/14,8.945
2014/06/15,8.857
2014/06/16,8.779
2014/06/17,8.718
2014/06/18,8.743
2014/06/19,8.736
2014/06/20,8.671
2014/06/21,8.612
2014/06/22,8.572
2014/06/23,8.547
2014/06/24,8.49
2014/06/25,8.439
2014/06/26,8.438
2014/06/27,8.365
2014/06/28,8.336
2014/06/29,8.39
2014/06/30,8.552
2014/07/01,8.699
2014/07/02,8.816
2014/07/03,8.915
2014/07/04,8.9
2014/07/05,8.937
2014/07/06,9.015
2014/07/07,9.052
2014/07/08,9.088
2014/07/09,9.061
2014/07/10,9.1
2014/07/11,9.108
2014/07/12,9.112
2014/07/13,9.105
2014/07/14,9.206
2014/07/15,9.196
2014/07/16,9.248
2014/07/17,9.192
2014/07/18,9.139
2014/07/19,9.074
2014/07/20,9.088
2014/07/21,9.101
2014/07/22,9.168
2014/07/23,9.213
2014/07/24,9.268
2014/07/25,9.24
2014/07/26,9.337
2014/07/27,9.342
2014/07/28,9.359
2014/07/29,9.379
2014/07/30,9.314
2014/07/31,9.316
2014/08/01,9.307
2014/08/02,9.276
2014/08/03,9.281
2014/08/04,9.408
2014/08/05,9.489
2014/08/06,9.444
2014/08/07,9.415
2014/08/08,9.396
2014/08/09,9.3
2014/08/10,9.225
2014/08/11,9.14
2014/08/12,9.084
2014/08/13,9.139
2014/08/14,9.065
2014/08/15,9.044
2014/08/16,9.048
2014/08/17,9.011
2014/08/18,8.899
2014/08/19,8.824
2014/08/20,8.805
2014/08/21,8.8
2014/08/22,8.824
2014/08/23,8.828
2014/08/24,8.895
2014/08/25,8.999
2014/08/26,8.955
2014/08/27,8.927
2014/08/28,8.888
2014/08/29,8.861
2014/08/30,8.8
2014/08/31,8.727
2014/09/01,8.847
2014/09/02,8.908
2014/09/03,8.883
2014/09/04,8.898
2014/09/05,8.964
2014/09/06,8.905
2014/09/07,8.93
2014/09/08,8.999
2014/09/09,9.055
2014/09/10,9.062
2014/09/11,9.024
2014/09/12,9.045
2014/09/13,8.975
2014/09/14,8.984
2014/09/15,8.992
2014/09/16,8.955
2014/09/17,8.877
2014/09/18,8.823
2014/09/19,8.797
2014/09/20,8.758
2014/09/21,8.759
2014/09/22,8.75
2014/09/23,8.805
2014/09/24,8.833
2014/09/25,8.803
2014/09/26,8.928
2014/09/27,9.046
2014/09/28,9.177
2014/09/29,9.263
2014/09/30,9.272
2014/10/01,9.274
2014/10/02,9.348
2014/10/03,9.382
2014/10/04,9.38
2014/10/05,9.324
2014/10/06,9.3
2014/10/07,9.393
2014/10/08,9.432
2014/10/09,9.451
2014/10/10,9.441
2014/10/11,9.477
2014/10/12,9.493
2014/10/13,9.48
2014/10/14,9.572
2014/10/15,9.57
2014/10/16,9.58
2014/10/17,9.617
2014/10/18,9.563
2014/10/19,9.644
2014/10/20,9.7
2014/10/21,9.682
2014/10/22,9.641
2014/10/23,9.634
2014/10/24,9.597
2014/10/25,9.577
2014/10/26,9.703
2014/10/27,9.661
2014/10/28,9.711
2014/10/29,9.684
2014/10/30,9.606
2014/10/31,9.48
2014/11/01,9.453
2014/11/02,9.442
2014/11/03,9.383
2014/11/04,9.351
2014/11/05,9.421
2014/11/06,9.416
2014/11/07,9.428
2014/11/08,9.427
2014/11/09,9.438
2014/11/10,9.461
2014/11/11,9.571
2014/11/12,9.586
2014/11/13,9.608
2014/11/14,9.591
2014/11/15,9.636
2014/11/16,9.634
2014/11/17,9.657
2014/11/18,9.638
2014/11/19,9.675
2014/11/20,9.724
2014/11/21,9.828
2014/11/22,9.797
2014/11/23,9.819
2014/11/24,9.818
2014/11/25,9.888
2014/11/26,9.928
2014/11/27,9.947
2014/11/28,9.933
2014/11/29,9.884
2014/11/30,9.827
2014/12/01,9.907
2014/12/02,9.887
2014/12/03,10.05
2014/12/04,10.038
2014/12/05,9.986
2014/12/06,10.02
2014/12/07,10.111
2014/12/08,10.029
2014/12/09,10.036
2014/12/10,10.038
2014/12/11,10.018
2014/12/12,10.031
2014/12/13,10.02
2014/12/14,10.032
2014/12/15,10.044
2014/12/16,10.046
2014/12/17,10.123
2014/12/18,10.19
2014/12/19,10.211
2014/12/20,10.246
2014/12/21,10.288
2014/12/22,10.191
2014/12/23,10.153
2014/12/24,10.105
2014/12/25,10.041
2014/12/26,10.005
2014/12/27,9.97
2014/12/28,9.877
2014/12/29,9.806
2014/12/30,9.773
2014/12/31,9.754
2015/01/01,9.687
2015/01/02,9.625
2015/01/03,9.578
2015/01/04,9.5
2015/01/05,9.483
2015/01/06,9.459
2015/01/07,9.512
2015/01/08,9.531
2015/01/09,9.579
2015/01/10,9.593
2015/01/11,9.574
2015/01/12,9.61
2015/01/13,9.722
2015/01/14,9.735
2015/01/15,9.722
2015/01/16,9.764
2015/01/17,9.807
2015/01/18,9.781
2015/01/19,9.795
2015/01/20,9.951
2015/01/21,9.932
2015/01/22,9.98
2015/01/23,10.085
2015/01/24,10.172
2015/01/25,10.259
2015/01/26,10.328
2015/01/27,10.286
2015/01/28,10.188
2015/01/29,10.098
2015/01/30,10.119
2015/01/31,10.026
2015/02/01,9.979
2015/02/02,9.919
2015/02/03,10.011
2015/02/04,9.949
2015/02/05,9.892
2015/02/06,9.778
2015/02/07,9.732
2015/02/08,9.808
2015/02/09,9.752
2015/02/10,9.768
2015/02/11,9.726
2015/02/12,9.879
2015/02/13,9.878
2015/02/14,9.821
2015/02/15,9.851
2015/02/16,9.807
2015/02/17,9.798
2015/02/18,9.722
2015/02/19,9.655
2015/02/20,9.62
2015/02/21,9.654
2015/02/22,9.646
2015/02/23,9.678
2015/02/24,9.774
2015/02/25,9.727
2015/02/26,9.719
2015/02/27,9.703
2015/02/28,9.732
2015/03/01,9.767
2015/03/02,9.725
2015/03/03,9.686
2015/03/04,9.724
2015/03/05,9.801
2015/03/06,9.796
2015/03/07,9.828
2015/03/08,9.789
2015/03/09,9.803
2015/03/10,9.782
2015/03/11,9.754
2015/03/12,9.834
2015/03/13,9.836
2015/03/14,9.91
2015/03/15,9.921
2015/03/16,9.949
2015/03/17,10.033
2015/03/18,9.993
2015/03/19,10.026
2015/03/20,10.068
2015/03/21,10.033
2015/03/22,10.04
2015/03/23,10.033
2015/03/24,9.923
2015/03/25,9.856
2015/03/26,9.848
2015/03/27,9.756
2015/03/28,9.754
2015/03/29,9.732
2015/03/30,9.759
2015/03/31,9.748
2015/04/01,9.823
2015/04/02,9.749
2015/04/03,9.756
2015/04/04,9.734
2015/04/05,9.734
2015/04/06,9.843
2015/04/07,9.819
2015/04/08,9.929
2015/04/09,9.987
2015/04/10,9.954
2015/04/11,9.975
2015/04/12,10.058
2015/04/13,10.004
2015/04/14,9.982
2015/04/15,10.1
2015/04/16,10.121
2015/04/17,10.206
2015/04/18,10.184
2015/04/19,10.167
2015/04/20,10.115
2015/04/21,10.069
2015/04/22,10.031
2015/04/23,10.098
2015/04/24,10.196
2015/04/25,10.108
2015/04/26,10.101
2015/04/27,10.128
2015/04/28,10.081
2015/04/29,10.163
2015/04/30,10.2
2015/05/01,10.17
2015/05/02,10.146
2015/05/03,10.15
2015/05/04,10.221
2015/05/05,10.165
2015/05/06,10.086
2015/05/07,10.094
2015/05/08,10.062
2015/05/09,10.133
2015/05/10,10.2
2015/05/11,10.13
2015/05/12,10.096
2015/05/13,10.018
2015/05/14,9.975
2015/05/15,9.963
2015/05/16,10.024
2015/05/17,9.921
2015/05/18,9.926
2015/05/19,10
2015/05/20,9.996
2015/05/21,9.95
2015/05/22,9.981
2015/05/23,10.167
2015/05/24,10.147
2015/05/25,10.152
2015/05/26,10.142
2015/05/27,10.161
2015/05/28,10.209
2015/05/29,10.154
2015/05/30,10.182
2015/05/31,10.152
2015/06/01,10.201
2015/06/02,10.163
2015/06/03,10.161
2015/06/04,10.164
2015/06/05,10.182
2015/06/06,10.047
2015/06/07,10.022
2015/06/08,9.967
2015/06/09,9.94
2015/06/10,9.848
2015/06/11,9.901
2015/06/12,9.916
2015/06/13,9.861
2015/06/14,9.852
2015/06/15,9.862
2015/06/16,10.013
2015/06/17,9.955
2015/06/18,9.908
2015/06/19,9.901
2015/06/20,9.956
2015/06/21,10.062
2015/06/22,10.02
2015/06/23,10.038
2015/06/24,9.986
2015/06/25,9.953
2015/06/26,9.914
2015/06/27,9.994
2015/06/28,10.008
2015/06/29,10.026
2015/06/30,10.02
2015/07/01,10.062
2015/07/02,10.016
2015/07/03,9.947
2015/07/04,9.916
2015/07/05,9.931
2015/07/06,9.803
2015/07/07,9.864
2015/07/08,9.805
2015/07/09,9.871
2015/07/10,9.837
2015/07/11,9.83
2015/07/12,9.884
2015/07/13,9.874
2015/07/14,9.882
2015/07/15,9.852
2015/07/16,9.91
2015/07/17,9.902
2015/07/18,9.887
2015/07/19,9.86
2015/07/20,9.82
2015/07/21,9.918
2015/07/22,9.881
2015/07/23,9.907
2015/07/24,9.818
2015/07/25,9.788
2015/07/26,9.801
2015/07/27,9.793
2015/07/28,9.844
2015/07/29,9.82
2015/07/30,9.885
2015/07/31,9.862
2015/08/01,9.826
2015/08/02,9.807
2015/08/03,9.766
2015/08/04,9.819
2015/08/05,9.884
2015/08/06,9.896
2015/08/07,9.936
2015/08/08,9.872
2015/08/09,9.889
2015/08/10,9.807
2015/08/11,9.748
2015/08/12,9.857
2015/08/13,9.853
2015/08/14,9.871
2015/08/15,9.912
2015/08/16,9.946
2015/08/17,9.936
2015/08/18,9.954
2015/08/19,9.908
2015/08/20,9.888
2015/08/21,9.813
2015/08/22,9.768
2015/08/23,9.831
2015/08/24,9.796
2015/08/25,9.852
2015/08/26,9.794
2015/08/27,9.84
2015/08/28,9.804
2015/08/29,9.753
2015/08/30,9.743
2015/08/31,9.706
2015/09/01,9.683
2015/09/02,9.639
2015/09/03,9.653
2015/09/04,9.626
2015/09/05,9.637
2015/09/06,9.66
2015/09/07,9.648
2015/09/08,9.709
2015/09/09,9.706
2015/09/10,9.623
2015/09/11,9.59
2015/09/12,9.66
2015/09/13,9.652
2015/09/14,9.64
2015/09/15,9.599
2015/09/16,9.634
2015/09/17,9.658
2015/09/18,9.667
2015/09/19,9.786
2015/09/20,9.881
2015/09/21,9.947
2015/09/22,9.897
2015/09/23,9.846
2015/09/24,9.875
2015/09/25,9.804
2015/09/26,9.804
2015/09/27,9.795
2015/09/28,9.812
2015/09/29,9.713
2015/09/30,9.714
2015/10/01,9.711
2015/10/02,9.758
2015/10/03,9.769
2015/10/04,9.746
2015/10/05,9.724
2015/10/06,9.751
2015/10/07,9.821
2015/10/08,9.851
2015/10/09,9.952
2015/10/10,9.891
2015/10/11,9.889
2015/10/12,9.905
2015/10/13,9.945
2015/10/14,9.914
2015/10/15,9.834
2015/10/16,9.845
2015/10/17,9.893
2015/10/18,9.895
2015/10/19,9.82
2015/10/20,9.912
2015/10/21,9.918
2015/10/22,9.906
2015/10/23,9.89
2015/10/24,9.893
2015/10/25,9.854
2015/10/26,9.785
2015/10/27,9.785
2015/10/28,9.822
2015/10/29,9.804
2015/10/30,9.715
2015/10/31,9.72
2015/11/01,9.7
2015/11/02,9.682
2015/11/03,9.656
2015/11/04,9.633
2015/11/05,9.648
2015/11/06,9.666
2015/11/07,9.653
2015/11/08,9.699
2015/11/09,9.697
2015/11/10,9.707
2015/11/11,9.634
2015/11/12,9.59
2015/11/13,9.552
2015/11/14,9.59
2015/11/15,9.552
2015/11/16,9.472
2015/11/17,9.485
2015/11/18,9.48
2015/11/19,9.552
2015/11/20,9.492
2015/11/21,9.413
2015/11/22,9.346
2015/11/23,9.313
2015/11/24,9.308
2015/11/25,9.335
2015/11/26,9.261
2015/11/27,9.362
2015/11/28,9.361
2015/11/29,9.38
2015/11/30,9.349
2015/12/01,9.302
2015/12/02,9.279
2015/12/03,9.334
2015/12/04,9.339
2015/12/05,9.268
2015/12/06,9.254
2015/12/07,9.289
2015/12/08,9.221
2015/12/09,9.179
2015/12/10,9.017
2015/12/11,9.016
2015/12/12,9.007
2015/12/13,9.081
2015/12/14,8.971
2015/12/15,8.9
2015/12/16,8.896
2015/12/17,8.921
2015/12/18,8.895
2015/12/19,8.913
2015/12/20,8.901
2015/12/21,8.951
2015/12/22,8.992
2015/12/23,9.004
2015/12/24,9.096
2015/12/25,9.083
2015/12/26,9.04
2015/12/27,8.91
2015/12/28,8.951
2015/12/29,8.957
2015/12/30,8.943
2015/12/31,9.02
2016/01/01,9.126
2016/01/02,9.178
2016/01/03,9.227
2016/01/04,9.145
2016/01/05,9.146
2016/01/06,9.215
2016/01/07,9.253
2016/01/08,9.193
2016/01/09,9.215
2016/01/10,9.151
2016/01/11,9.107
2016/01/12,9.066
2016/01/13,9.109
2016/01/14,9.22
2016/01/15,9.387
2016/01/16,9.435
2016/01/17,9.442
2016/01/18,9.37
2016/01/19,9.464
2016/01/20,9.464
2016/01/21,9.532
2016/01/22,9.445
2016/01/23,9.354
2016/01/24,9.294
2016/01/25,9.268
2016/01/26,9.251
2016/01/27,9.253
2016/01/28,9.293
2016/01/29,9.243
2016/01/30,9.143
2016/01/31,9.067
2016/02/01,9.059
2016/02/02,8.991
2016/02/03,8.929
2016/02/04,8.906
2016/02/05,8.826
2016/02/06,8.721
2016/02/07,8.686
2016/02/08,8.754
2016/02/09,8.717
2016/02/10,8.721
2016/02/11,8.642
2016/02/12,8.628
2016/02/13,8.667
2016/02/14,8.667
2016/02/15,8.719
2016/02/16,8.83
2016/02/17,8.86
2016/02/18,8.838
2016/02/19,8.908
2016/02/20,8.953
2016/02/21,9.101
2016/02/22,9.245
2016/02/23,9.332
2016/02/24,9.517
2016/02/25,9.503
2016/02/26,9.553
2016/02/27,9.569
2016/02/28,9.645
2016/02/29,9.721
2016/03/01,9.753
2016/03/02,9.715
2016/03/03,9.777
2016/03/04,9.745
2016/03/05,9.736
2016/03/06,9.736
2016/03/07,9.806
2016/03/08,9.777
2016/03/09,9.699
2016/03/10,9.672
2016/03/11,9.629
2016/03/12,9.653
2016/03/13,9.729
2016/03/14,9.712
2016/03/15,9.663
2016/03/16,9.651
2016/03/17,9.687
2016/03/18,9.745
2016/03/19,9.799
2016/03/20,9.803
2016/03/21,9.839
2016/03/22,9.832
2016/03/23,9.821
2016/03/24,9.82
2016/03/25,9.823
2016/03/26,9.796
2016/03/27,9.823
2016/03/28,9.736
2016/03/29,9.699
2016/03/30,9.706
2016/03/31,9.829
2016/04/01,9.802
2016/04/02,9.838
2016/04/03,9.857
2016/04/04,9.781
2016/04/05,9.749
2016/04/06,9.712
2016/04/07,9.754
2016/04/08,9.77
2016/04/09,9.713
2016/04/10,9.623
2016/04/11,9.61
2016/04/12,9.617
2016/04/13,9.563
2016/04/14,9.513
2016/04/15,9.568
2016/04/16,9.623
2016/04/17,9.591
2016/04/18,9.665
2016/04/19,9.661
2016/04/20,9.601
2016/04/21,9.597
2016/04/22,9.627
2016/04/23,9.651
2016/04/24,9.732
2016/04/25,9.836
2016/04/26,9.817
2016/04/27,9.903
2016/04/28,9.953
2016/04/29,9.899
2016/04/30,9.896
2016/05/01,9.857
2016/05/02,9.813
2016/05/03,9.795
2016/05/04,9.72
2016/05/05,9.692
2016/05/06,9.64
2016/05/07,9.637
2016/05/08,9.569
2016/05/09,9.495
2016/05/10,9.47
2016/05/11,9.558
2016/05/12,9.609
2016/05/13,9.601
2016/05/14,9.626
2016/05/15,9.674
2016/05/16,9.708
2016/05/17,9.741
2016/05/18,9.72
2016/05/19,9.867
2016/05/20,9.854
2016/05/21,9.877
2016/05/22,9.745
2016/05/23,9.632
2016/05/24,9.643
2016/05/25,9.694
2016/05/26,9.757
2016/05/27,9.795
2016/05/28,9.862
2016/05/29,9.858
2016/05/30,9.867
2016/05/31,9.962
2016/06/01,9.969
2016/06/02,9.999
2016/06/03,10.008
2016/06/04,10.143
2016/06/05,10.035
2016/06/06,9.934
2016/06/07,9.957
2016/06/08,9.96
2016/06/09,9.88
2016/06/10,9.888
2016/06/11,9.846
2016/06/12,9.847
2016/06/13,9.788
2016/06/14,9.861
2016/06/15,9.836
2016/06/16,9.825
2016/06/17,9.814
2016/06/18,9.769
2016/06/19,9.664
2016/06/20,9.607
2016/06/21,9.611
2016/06/22,9.711
2016/06/23,9.748
2016/06/24,9.839
2016/06/25,9.778
2016/06/26,9.783
2016/06/27,9.784
2016/06/28,9.781
2016/06/29,9.786
2016/06/30,9.774
2016/07/01,9.743
2016/07/02,9.738
2016/07/03,9.713
2016/07/04,9.701
2016/07/05,9.716
2016/07/06,9.753
2016/07/07,9.802
2016/07/08,9.81
2016/07/09,9.801
2016/07/10,9.764
2016/07/11,9.784
2016/07/12,9.802
2016/07/13,9.89
2016/07/14,9.911
2016/07/15,9.96
2016/07/16,9.909
2016/07/17,9.893
2016/07/18,9.882
2016/07/19,9.971
2016/07/20,9.947
2016/07/21,10.004
2016/07/22,10.078
2016/07/23,10.137
2016/07/24,10.233
2016/07/25,10.282
2016/07/26,10.338
2016/07/27,10.397
2016/07/28,10.41
2016/07/29,10.37
2016/07/30,10.482
2016/07/31,10.409
2016/08/01,10.344
2016/08/02,10.28
2016/08/03,10.177
2016/08/04,10.127
2016/08/05,10.024
2016/08/06,9.937
2016/08/07,9.923
2016/08/08,9.911
2016/08/09,10.021
2016/08/10,9.989
2016/08/11,9.964
2016/08/12,9.945
2016/08/13,9.873
2016/08/14,9.806
2016/08/15,9.81
2016/08/16,9.865
2016/08/17,9.984
2016/08/18,9.943
2016/08/19,9.905
2016/08/20,9.865
2016/08/21,9.799
2016/08/22,9.755
2016/08/23,9.757
2016/08/24,9.739
2016/08/25,9.825
2016/08/26,9.895
2016/08/27,9.902
2016/08/28,9.874
2016/08/29,9.861
2016/08/30,9.791
2016/08/31,9.853
2016/09/01,9.881
2016/09/02,9.85
2016/09/03,9.952
2016/09/04,9.829
2016/09/05,9.859
2016/09/06,9.906
2016/09/07,9.878
2016/09/08,9.886
2016/09/09,9.902
2016/09/10,9.863
2016/09/11,9.793
2016/09/12,9.731
2016/09/13,9.666
2016/09/14,9.638
2016/09/15,9.62
2016/09/16,9.667
2016/09/17,9.614
2016/09/18,9.634
2016/09/19,9.711
2016/09/20,9.7
2016/09/21,9.634
2016/09/22,9.671
2016/09/23,9.73
2016/09/24,9.662
2016/09/25,9.541
2016/09/26,9.533
2016/09/27,9.474
2016/09/28,9.49
2016/09/29,9.528
2016/09/30,9.567
2016/10/01,9.542
2016/10/02,9.585
2016/10/03,9.582
2016/10/04,9.552
2016/10/05,9.492
2016/10/06,9.457
2016/10/07,9.496
2016/10/08,9.433
2016/10/09,9.405
2016/10/10,9.548
2016/10/11,9.6
2016/10/12,9.626
2016/10/13,9.731
2016/10/14,9.786
2016/10/15,9.809
2016/10/16,9.891
2016/10/17,9.996
2016/10/18,9.95
2016/10/19,10.052
2016/10/20,10.096
2016/10/21,10.011
2016/10/22,9.989
2016/10/23,9.99
2016/10/24,9.995
2016/10/25,10.018
2016/10/26,10.045
2016/10/27,9.971
2016/10/28,9.939
2016/10/29,9.921
2016/10/30,9.834
2016/10/31,9.831
2016/11/01,9.842
2016/11/02,9.906
2016/11/03,9.866
2016/11/04,10.031
2016/11/05,10.015
2016/11/06,9.976
2016/11/07,9.969
2016/11/08,9.876
2016/11/09,9.871
2016/11/10,9.787
2016/11/11,9.725
2016/11/12,9.651
2016/11/13,9.682
2016/11/14,9.598
2016/11/15,9.574
2016/11/16,9.5
2016/11/17,9.471
2016/11/18,9.488
2016/11/19,9.53
2016/11/20,9.641
2016/11/21,9.687
2016/11/22,9.756
2016/11/23,9.758
2016/11/24,9.702
2016/11/25,9.687
2016/11/26,9.67
2016/11/27,9.691
2016/11/28,9.632
2016/11/29,9.634
2016/11/30,9.667
2016/12/01,9.68
2016/12/02,9.705
2016/12/03,9.619
2016/12/04,9.626
2016/12/05,9.616
2016/12/06,9.615
2016/12/07,9.529
2016/12/08,9.506
2016/12/09,9.581
2016/12/10,9.666
2016/12/11,9.539
2016/12/12,9.52
2016/12/13,9.427
2016/12/14,9.487
2016/12/15,9.607
2016/12/16,9.686
2016/12/17,9.706
2016/12/18,9.739
2016/12/19,9.726
2016/12/20,9.771
2016/12/21,9.725
2016/12/22,9.682
2016/12/23,9.669
2016/12/24,9.723
2016/12/25,9.659
2016/12/26,9.69
2016/12/27,9.66
2016/12/28,9.603
2016/12/29,9.603
2016/12/30,9.575
2016/12/31,9.585
2017/01/01,9.562
2017/01/02,9.53
2017/01/03,9.482
2017/01/04,9.477
2017/01/05,9.529
2017/01/06,9.491
2017/01/07,9.552
2017/01/08,9.492
2017/01/09,9.563
2017/01/10,9.527
2017/01/11,9.519
2017/01/12,9.445
2017/01/13,9.455
2017/01/14,9.385
2017/01/15,9.336
2017/01/16,9.284
2017/01/17,9.273
2017/01/18,9.294
2017/01/19,9.228
2017/01/20,9.124
2017/01/21,9.049
2017/01/22,8.999
2017/01/23,9.092
2017/01/24,9.129
2017/01/25,9.163
2017/01/26,9.171
2017/01/27,9.126
2017/01/28,9.149
2017/01/29,9.115
2017/01/30,9.172
2017/01/31,9.221
2017/02/01,9.11
2017/02/02,9.114
2017/02/03,9.149
2017/02/04,9.204
2017/02/05,9.195
2017/02/06,9.345
2017/02/07,9.357
2017/02/08,9.39
2017/02/09,9.334
2017/02/10,9.363
2017/02/11,9.428
2017/02/12,9.483
2017/02/13,9.441
2017/02/14,9.382
2017/02/15,9.445
2017/02/16,9.451
2017/02/17,9.456
2017/02/18,9.462
2017/02/19,9.544
2017/02/20,9.556
2017/02/21,9.613
2017/02/22,9.666
2017/02/23,9.662
2017/02/24,9.608
2017/02/25,9.545
2017/02/26,9.451
2017/02/27,9.486
2017/02/28,9.482
2017/03/01,9.515
2017/03/02,9.493
2017/03/03,9.496
2017/03/04,9.587
2017/03/05,9.6
2017/03/06,9.635
2017/03/07,9.621
2017/03/08,9.654
2017/03/09,9.659
2017/03/10,9.632
2017/03/11,9.634
2017/03/12,9.612
2017/03/13,9.632
2017/03/14,9.606
2017/03/15,9.641
2017/03/16,9.626
2017/03/17,9.608
2017/03/18,9.58
2017/03/19,9.525
2017/03/20,9.594
2017/03/21,9.629
2017/03/22,9.592
2017/03/23,9.601
2017/03/24,9.509
2017/03/25,9.594
2017/03/26,9.538
2017/03/27,9.627
2017/03/28,9.605
2017/03/29,9.659
2017/03/30,9.602
2017/03/31,9.671
2017/04/01,9.751
2017/04/02,9.71
2017/04/03,9.611
2017/04/04,9.734
2017/04/05,9.68
2017/04/06,9.687
2017/04/07,9.636
2017/04/08,9.692
2017/04/09,9.651
2017/04/10,9.66
2017/04/11,9.593
2017/04/12,9.629
2017/04/13,9.739
2017/04/14,9.779
2017/04/15,9.768
2017/04/16,9.774
2017/04/17,9.816
2017/04/18,9.819
2017/04/19,9.836
2017/04/20,9.874
2017/04/21,9.793
2017/04/22,9.802
2017/04/23,9.777
2017/04/24,9.896
2017/04/25,9.885
2017/04/26,9.854
2017/04/27,9.851
2017/04/28,9.898
2017/04/29,9.797
2017/04/30,9.78
2017/05/01,9.768
2017/05/02,9.726
2017/05/03,9.802
2017/05/04,9.723
2017/05/05,9.816
2017/05/06,9.736
2017/05/07,9.664
2017/05/08,9.556
2017/05/09,9.539
2017/05/10,9.552
2017/05/11,9.623
2017/05/12,9.606
2017/05/13,9.574
2017/05/14,9.523
2017/05/15,9.455
2017/05/16,9.549
2017/05/17,9.532
2017/05/18,9.571
2017/05/19,9.52
2017/05/20,9.469
2017/05/21,9.49
2017/05/22,9.514
2017/05/23,9.454
2017/05/24,9.447
2017/05/25,9.407
2017/05/26,9.408
2017/05/27,9.354
2017/05/28,9.313
2017/05/29,9.328
2017/05/30,9.245
2017/05/31,9.215
2017/06/01,9.167
2017/06/02,9.212
2017/06/03,9.101
2017/06/04,9.091
2017/06/05,9.071
2017/06/06,9.101
2017/06/07,9.077
2017/06/08,9.055
2017/06/09,9.086
2017/06/10,9.158
2017/06/11,9.204
2017/06/12,9.242
2017/06/13,9.305
2017/06/14,9.368
2017/06/15,9.375
2017/06/16,9.398
2017/06/17,9.432
2017/06/18,9.464
2017/06/19,9.469
2017/06/20,9.536
2017/06/21,9.584
2017/06/22,9.635
2017/06/23,9.594
2017/06/24,9.611
2017/06/25,9.752
2017/06/26,9.777
2017/06/27,9.856
2017/06/28,9.812
2017/06/29,9.953
2017/06/30,9.914
