Date,mediantransactionvalue7trxUSD
2013/11/16,1.968
2013/11/17,2.371
2013/11/18,5.053
2013/11/19,8.29
2013/11/20,9.202
2013/11/21,8.515
2013/11/22,7.386
2013/11/23,6.183
2013/11/24,4.272
2013/11/25,2.389
2013/11/26,1.89
2013/11/27,3.178
2013/11/28,5.013
2013/11/29,6.303
2013/11/30,6.349
2013/12/01,5.694
2013/12/02,4.706
2013/12/03,3.496
2013/12/04,2.52
2013/12/05,2.296
2013/12/06,1.79
2013/12/07,1.431
2013/12/08,0.472
2013/12/09,-0.539
2013/12/10,-1.421
2013/12/11,-2.204
2013/12/12,-2.909
2013/12/13,-3.407
2013/12/14,-3.748
2013/12/15,-4.105
2013/12/16,-4.067
2013/12/17,-3.842
2013/12/18,-3.303
2013/12/19,-2.957
2013/12/20,-2.818
2013/12/21,-3.171
2013/12/22,-3.765
2013/12/23,-4.336
2013/12/24,-4.66
2013/12/25,-4.368
2013/12/26,-3.915
2013/12/27,-3.565
2013/12/28,-3.538
2013/12/29,-3.762
2013/12/30,-3.582
2013/12/31,-3.315
2014/01/01,-3.177
2014/01/02,-2.529
2014/01/03,-1.389
2014/01/04,-0.478
2014/01/05,0.475
2014/01/06,1.518
2014/01/07,1.938
2014/01/08,1.781
2014/01/09,1.412
2014/01/10,0.954
2014/01/11,0.513
2014/01/12,-0.088
2014/01/13,-0.443
2014/01/14,-0.568
2014/01/15,-0.644
2014/01/16,-0.716
2014/01/17,-0.804
2014/01/18,-1.039
2014/01/19,-1.272
2014/01/20,-1.126
2014/01/21,-1.046
2014/01/22,-0.91
2014/01/23,-0.67
2014/01/24,-0.223
2014/01/25,-0.081
2014/01/26,0.07
2014/01/27,0.266
2014/01/28,0.501
2014/01/29,0.538
2014/01/30,0.455
2014/01/31,0.548
2014/02/01,0.313
2014/02/02,-0.098
2014/02/03,-0.58
2014/02/04,-0.878
2014/02/05,-1.001
2014/02/06,-0.958
2014/02/07,-0.386
2014/02/08,-0.34
2014/02/09,-0.608
2014/02/10,-0.456
2014/02/11,-0.414
2014/02/12,-0.638
2014/02/13,-0.765
2014/02/14,-0.765
2014/02/15,-0.992
2014/02/16,-1.364
2014/02/17,-1.698
2014/02/18,-1.985
2014/02/19,-2.01
2014/02/20,-1.66
2014/02/21,-0.615
2014/02/22,-0.099
2014/02/23,0.16
2014/02/24,0.524
2014/02/25,1.359
2014/02/26,1.849
2014/02/27,1.569
2014/02/28,1.282
2014/03/01,0.793
2014/03/02,0.083
2014/03/03,0.084
2014/03/04,0.405
2014/03/05,0.374
2014/03/06,0.056
2014/03/07,-0.443
2014/03/08,-0.601
2014/03/09,-0.752
2014/03/10,-0.917
2014/03/11,-1.165
2014/03/12,-1.342
2014/03/13,-1.584
2014/03/14,-2.107
2014/03/15,-2.698
2014/03/16,-3.376
2014/03/17,-3.704
2014/03/18,-3.691
2014/03/19,-3.687
2014/03/20,-3.452
2014/03/21,-3.286
2014/03/22,-3.195
2014/03/23,-3.334
2014/03/24,-3.221
2014/03/25,-2.636
2014/03/26,-1.996
2014/03/27,-1.296
2014/03/28,-0.915
2014/03/29,-0.952
2014/03/30,-1.091
2014/03/31,-1.014
2014/04/01,-0.499
2014/04/02,-0.075
2014/04/03,0.084
2014/04/04,0.173
2014/04/05,-0.203
2014/04/06,-0.733
2014/04/07,-1.05
2014/04/08,-0.997
2014/04/09,-0.92
2014/04/10,-0.53
2014/04/11,-0.239
2014/04/12,-0.388
2014/04/13,-0.918
2014/04/14,-0.837
2014/04/15,-0.373
2014/04/16,0.295
2014/04/17,0.52
2014/04/18,0.593
2014/04/19,0.238
2014/04/20,-0.196
2014/04/21,-0.653
2014/04/22,-0.982
2014/04/23,-1.566
2014/04/24,-1.852
2014/04/25,-2.114
2014/04/26,-2.235
2014/04/27,-2.439
2014/04/28,-2.245
2014/04/29,-1.992
2014/04/30,-1.452
2014/05/01,-1.099
2014/05/02,-1.04
2014/05/03,-1.338
2014/05/04,-1.698
2014/05/05,-1.798
2014/05/06,-1.709
2014/05/07,-1.375
2014/05/08,-1.128
2014/05/09,-0.848
2014/05/10,-0.912
2014/05/11,-1.242
2014/05/12,-1.295
2014/05/13,-1.095
2014/05/14,-0.838
2014/05/15,-0.814
2014/05/16,-0.544
2014/05/17,-0.412
2014/05/18,-0.381
2014/05/19,0.142
2014/05/20,1.159
2014/05/21,2.27
2014/05/22,3.065
2014/05/23,3.806
2014/05/24,3.776
2014/05/25,3.605
2014/05/26,3.56
2014/05/27,3.579
2014/05/28,3.319
2014/05/29,2.963
2014/05/30,3.088
2014/05/31,2.935
2014/06/01,3.121
2014/06/02,3.27
2014/06/03,3.514
2014/06/04,3.581
2014/06/05,3.227
2014/06/06,2.669
2014/06/07,2.036
2014/06/08,1.468
2014/06/09,1.147
2014/06/10,0.87
2014/06/11,0.825
2014/06/12,0.848
2014/06/13,0.508
2014/06/14,-0.187
2014/06/15,-1.149
2014/06/16,-1.8
2014/06/17,-2.001
2014/06/18,-1.957
2014/06/19,-1.935
2014/06/20,-1.761
2014/06/21,-1.701
2014/06/22,-1.807
2014/06/23,-1.402
2014/06/24,-0.953
2014/06/25,-0.779
2014/06/26,-0.708
2014/06/27,-0.581
2014/06/28,-0.769
2014/06/29,-1.178
2014/06/30,-0.968
2014/07/01,-0.265
2014/07/02,0.414
2014/07/03,0.885
2014/07/04,0.718
2014/07/05,-0.077
2014/07/06,-1.013
2014/07/07,-1.487
2014/07/08,-1.771
2014/07/09,-1.87
2014/07/10,-1.548
2014/07/11,-0.759
2014/07/12,-0.478
2014/07/13,-0.635
2014/07/14,-0.436
2014/07/15,-0.339
2014/07/16,-0.141
2014/07/17,-0.034
2014/07/18,0.123
2014/07/19,-0.422
2014/07/20,-1.017
2014/07/21,-1.056
2014/07/22,-0.633
2014/07/23,0.128
2014/07/24,0.993
2014/07/25,1.596
2014/07/26,1.245
2014/07/27,0.49
2014/07/28,0.312
2014/07/29,0.405
2014/07/30,0.704
2014/07/31,0.737
2014/08/01,0.823
2014/08/02,0.601
2014/08/03,-0.028
2014/08/04,-0.194
2014/08/05,0.008
2014/08/06,-0.042
2014/08/07,-0.095
2014/08/08,-0.179
2014/08/09,-0.617
2014/08/10,-1.07
2014/08/11,-1.236
2014/08/12,-1.107
2014/08/13,-0.796
2014/08/14,-0.201
2014/08/15,-0.036
2014/08/16,-0.467
2014/08/17,-0.651
2014/08/18,-0.323
2014/08/19,0.206
2014/08/20,0.821
2014/08/21,1.365
2014/08/22,1.534
2014/08/23,1.245
2014/08/24,0.887
2014/08/25,0.772
2014/08/26,0.883
2014/08/27,1.061
2014/08/28,1.001
2014/08/29,0.93
2014/08/30,0.341
2014/08/31,-0.183
2014/09/01,-0.538
2014/09/02,-0.69
2014/09/03,-0.664
2014/09/04,-0.354
2014/09/05,-0.143
2014/09/06,-0.326
2014/09/07,-0.838
2014/09/08,-1.019
2014/09/09,-0.998
2014/09/10,-0.678
2014/09/11,-0.327
2014/09/12,0.157
2014/09/13,0.283
2014/09/14,-0.084
2014/09/15,-0.209
2014/09/16,-0.4
2014/09/17,-0.274
2014/09/18,0.288
2014/09/19,0.932
2014/09/20,0.927
2014/09/21,0.435
2014/09/22,0.291
2014/09/23,0.405
2014/09/24,0.45
2014/09/25,0.315
2014/09/26,0.182
2014/09/27,-0.321
2014/09/28,-1.021
2014/09/29,-1.049
2014/09/30,-0.691
2014/10/01,-0.423
2014/10/02,-0.215
2014/10/03,-0.223
2014/10/04,-0.471
2014/10/05,-0.783
2014/10/06,-0.819
2014/10/07,-0.643
2014/10/08,-0.38
2014/10/09,-0.003
2014/10/10,0.274
2014/10/11,0.195
2014/10/12,-0.257
2014/10/13,-0.424
2014/10/14,-0.116
2014/10/15,0.338
2014/10/16,0.494
2014/10/17,0.592
2014/10/18,0.242
2014/10/19,-0.359
2014/10/20,-0.573
2014/10/21,-0.392
2014/10/22,-0.298
2014/10/23,-0.182
2014/10/24,-0.364
2014/10/25,-0.326
2014/10/26,-0.902
2014/10/27,-1.157
2014/10/28,-1.208
2014/10/29,-1.246
2014/10/30,-1.484
2014/10/31,-1.68
2014/11/01,-1.826
2014/11/02,-2.271
2014/11/03,-2.465
2014/11/04,-2.229
2014/11/05,-1.566
2014/11/06,-1.15
2014/11/07,-0.832
2014/11/08,-0.991
2014/11/09,-1.466
2014/11/10,-1.221
2014/11/11,-0.768
2014/11/12,0.259
2014/11/13,1.753
2014/11/14,2.496
2014/11/15,2.376
2014/11/16,1.648
2014/11/17,1.447
2014/11/18,1.409
2014/11/19,1.561
2014/11/20,1.622
2014/11/21,1.57
2014/11/22,1.464
2014/11/23,0.624
2014/11/24,0.215
2014/11/25,0.366
2014/11/26,0.778
2014/11/27,1.043
2014/11/28,1.488
2014/11/29,1.695
2014/11/30,1.361
2014/12/01,1.315
2014/12/02,1.913
2014/12/03,2.064
2014/12/04,1.897
2014/12/05,1.612
2014/12/06,1.057
2014/12/07,0.426
2014/12/08,0.324
2014/12/09,0.506
2014/12/10,0.909
2014/12/11,1.055
2014/12/12,0.807
2014/12/13,0.449
2014/12/14,-0.224
2014/12/15,-0.484
2014/12/16,-0.33
2014/12/17,-0.232
2014/12/18,0.39
2014/12/19,1.156
2014/12/20,1.651
2014/12/21,1.159
2014/12/22,1.053
2014/12/23,1
2014/12/24,0.649
2014/12/25,0.149
2014/12/26,-0.02
2014/12/27,-0.093
2014/12/28,-0.523
2014/12/29,-0.796
2014/12/30,-0.493
2014/12/31,-0.213
2015/01/01,-0.571
2015/01/02,-0.515
2015/01/03,-0.649
2015/01/04,-0.753
2015/01/05,-1
2015/01/06,-1.119
2015/01/07,-0.954
2015/01/08,-0.78
2015/01/09,-0.659
2015/01/10,-0.433
2015/01/11,-0.852
2015/01/12,-1.529
2015/01/13,-1.545
2015/01/14,-1.37
2015/01/15,-0.844
2015/01/16,-0.342
2015/01/17,-0.446
2015/01/18,-0.937
2015/01/19,-1.37
2015/01/20,-1.696
2015/01/21,-1.969
2015/01/22,-1.914
2015/01/23,-1.843
2015/01/24,-1.98
2015/01/25,-2.425
2015/01/26,-2.086
2015/01/27,-1.779
2015/01/28,-1.54
2015/01/29,-1.273
2015/01/30,-0.701
2015/01/31,-0.772
2015/02/01,-1.077
2015/02/02,-0.87
2015/02/03,-0.217
2015/02/04,0.087
2015/02/05,0.107
2015/02/06,0.138
2015/02/07,-0.498
2015/02/08,-1.461
2015/02/09,-2.345
2015/02/10,-2.842
2015/02/11,-3.063
2015/02/12,-2.713
2015/02/13,-2.581
2015/02/14,-2.847
2015/02/15,-3.059
2015/02/16,-3.142
2015/02/17,-2.872
2015/02/18,-2.53
2015/02/19,-2.194
2015/02/20,-1.891
2015/02/21,-1.713
2015/02/22,-1.817
2015/02/23,-1.733
2015/02/24,-1.013
2015/02/25,-0.389
2015/02/26,-0.052
2015/02/27,0.522
2015/02/28,0.521
2015/03/01,0.169
2015/03/02,0.52
2015/03/03,1.38
2015/03/04,2.032
2015/03/05,2.357
2015/03/06,2.395
2015/03/07,1.493
2015/03/08,0.398
2015/03/09,0.009
2015/03/10,0.226
2015/03/11,0.379
2015/03/12,0.787
2015/03/13,0.925
2015/03/14,0.535
2015/03/15,-0.227
2015/03/16,-0.341
2015/03/17,-0.128
2015/03/18,0.149
2015/03/19,-0.01
2015/03/20,-0.292
2015/03/21,-0.759
2015/03/22,-1.323
2015/03/23,-1.381
2015/03/24,-0.922
2015/03/25,-0.518
2015/03/26,-0.443
2015/03/27,-0.276
2015/03/28,-0.509
2015/03/29,-1.049
2015/03/30,-1.138
2015/03/31,-0.789
2015/04/01,-0.255
2015/04/02,0.012
2015/04/03,-0.118
2015/04/04,-0.666
2015/04/05,-1.488
2015/04/06,-1.82
2015/04/07,-1.485
2015/04/08,-0.959
2015/04/09,-0.672
2015/04/10,-0.515
2015/04/11,-0.67
2015/04/12,-0.81
2015/04/13,-0.846
2015/04/14,-0.545
2015/04/15,-0.357
2015/04/16,0.178
2015/04/17,0.89
2015/04/18,0.874
2015/04/19,0.9
2015/04/20,1.192
2015/04/21,2.476
2015/04/22,3.808
2015/04/23,5
2015/04/24,5.502
2015/04/25,4.968
2015/04/26,3.982
2015/04/27,3.073
2015/04/28,2.25
2015/04/29,1.487
2015/04/30,1.008
2015/05/01,0.503
2015/05/02,-0.409
2015/05/03,-0.858
2015/05/04,-1.048
2015/05/05,-1.05
2015/05/06,-0.785
2015/05/07,-0.423
2015/05/08,-0.28
2015/05/09,-0.568
2015/05/10,-0.426
2015/05/11,0.575
2015/05/12,1.68
2015/05/13,2.052
2015/05/14,1.833
2015/05/15,1.231
2015/05/16,0.24
2015/05/17,-0.731
2015/05/18,-1.143
2015/05/19,-0.146
2015/05/20,1.065
2015/05/21,2.105
2015/05/22,2.691
2015/05/23,2.587
2015/05/24,1.543
2015/05/25,0.746
2015/05/26,0.308
2015/05/27,0.074
2015/05/28,-0.047
2015/05/29,-0.618
2015/05/30,-1.764
2015/05/31,-1.967
2015/06/01,-1.048
2015/06/02,0.167
2015/06/03,0.881
2015/06/04,1.078
2015/06/05,1.545
2015/06/06,1.949
2015/06/07,1.498
2015/06/08,1.017
2015/06/09,1.309
2015/06/10,1.669
2015/06/11,1.858
2015/06/12,1.764
2015/06/13,1.306
2015/06/14,0.496
2015/06/15,0.131
2015/06/16,0.182
2015/06/17,0.838
2015/06/18,1.335
2015/06/19,1.192
2015/06/20,0.663
2015/06/21,-0.161
2015/06/22,-0.591
2015/06/23,-1.026
2015/06/24,-1.408
2015/06/25,-1.729
2015/06/26,-1.746
2015/06/27,-1.934
2015/06/28,-2.027
2015/06/29,-1.136
2015/06/30,1.934
2015/07/01,2.919
2015/07/02,3.726
2015/07/03,3.593
2015/07/04,2.461
2015/07/05,2.65
2015/07/06,2.938
2015/07/07,3.091
2015/07/08,3.349
2015/07/09,2.723
2015/07/10,1.36
2015/07/11,-0.311
2015/07/12,-2.343
2015/07/13,-3.877
2015/07/14,-4.117
2015/07/15,-3.781
2015/07/16,-3.006
2015/07/17,-2.645
2015/07/18,-3.285
2015/07/19,-4.349
2015/07/20,-4.553
2015/07/21,-4.519
2015/07/22,-4.133
2015/07/23,-2.689
2015/07/24,-0.988
2015/07/25,-0.237
2015/07/26,0.261
2015/07/27,1.074
2015/07/28,1.848
2015/07/29,2.668
2015/07/30,3.259
2015/07/31,3.319
2015/08/01,2.268
2015/08/02,0.845
2015/08/03,-0.041
2015/08/04,0.497
2015/08/05,1.421
2015/08/06,1.533
2015/08/07,1.577
2015/08/08,1.059
2015/08/09,0.386
2015/08/10,0.231
2015/08/11,0.429
2015/08/12,0.621
2015/08/13,0.418
2015/08/14,0.121
2015/08/15,-0.49
2015/08/16,-0.823
2015/08/17,-0.472
2015/08/18,0.18
2015/08/19,0.696
2015/08/20,1.028
2015/08/21,0.878
2015/08/22,0.133
2015/08/23,-0.706
2015/08/24,-0.899
2015/08/25,-0.725
2015/08/26,-0.571
2015/08/27,-0.426
2015/08/28,-0.188
2015/08/29,-0.548
2015/08/30,-0.899
2015/08/31,-1.072
2015/09/01,-1.052
2015/09/02,0.496
2015/09/03,1.139
2015/09/04,1.199
2015/09/05,0.2
2015/09/06,-0.726
2015/09/07,-1.177
2015/09/08,-0.933
2015/09/09,-0.256
2015/09/10,0.107
2015/09/11,-0.81
2015/09/12,-1.997
2015/09/13,-3.438
2015/09/14,-4.58
2015/09/15,-5.233
2015/09/16,-5.744
2015/09/17,-6.801
2015/09/18,-7.155
2015/09/19,-6.396
2015/09/20,-4.952
2015/09/21,-2.639
2015/09/22,0.407
2015/09/23,3.173
2015/09/24,5.473
2015/09/25,6.813
2015/09/26,6.453
2015/09/27,5.488
2015/09/28,5.401
2015/09/29,5.668
2015/09/30,5.518
2015/10/01,5.494
2015/10/02,5.091
2015/10/03,3.912
2015/10/04,2.651
2015/10/05,1.917
2015/10/06,1.813
2015/10/07,1.734
2015/10/08,1.502
2015/10/09,1.18
2015/10/10,0.261
2015/10/11,-0.422
2015/10/12,-0.461
2015/10/13,-0.498
2015/10/14,-0.256
2015/10/15,0.345
2015/10/16,0.875
2015/10/17,0.758
2015/10/18,0.296
2015/10/19,0.371
2015/10/20,0.492
2015/10/21,0.574
2015/10/22,0.849
2015/10/23,0.696
2015/10/24,-0.034
2015/10/25,-0.514
2015/10/26,-0.414
2015/10/27,-0.047
2015/10/28,0.317
2015/10/29,0.543
2015/10/30,0.999
2015/10/31,0.81
2015/11/01,0.777
2015/11/02,0.853
2015/11/03,1.525
2015/11/04,2.943
2015/11/05,3.743
2015/11/06,3.643
2015/11/07,2.548
2015/11/08,1.362
2015/11/09,0.495
2015/11/10,0.024
2015/11/11,-0.201
2015/11/12,-0.151
2015/11/13,-0.078
2015/11/14,-0.381
2015/11/15,-0.662
2015/11/16,-0.592
2015/11/17,-0.575
2015/11/18,-0.591
2015/11/19,-0.711
2015/11/20,-0.934
2015/11/21,-1.404
2015/11/22,-1.862
2015/11/23,-1.789
2015/11/24,-1.553
2015/11/25,-0.97
2015/11/26,-0.041
2015/11/27,0.895
2015/11/28,0.637
2015/11/29,0.229
2015/11/30,0.56
2015/12/01,1.068
2015/12/02,1.555
2015/12/03,1.502
2015/12/04,1.241
2015/12/05,1.076
2015/12/06,1.749
2015/12/07,2.703
2015/12/08,3.271
2015/12/09,4.393
2015/12/10,5.588
2015/12/11,6.387
2015/12/12,5.892
2015/12/13,5.558
2015/12/14,4.894
2015/12/15,4.061
2015/12/16,3.279
2015/12/17,2.758
2015/12/18,2.477
2015/12/19,1.564
2015/12/20,1.078
2015/12/21,1.028
2015/12/22,1.102
2015/12/23,1.298
2015/12/24,1.726
2015/12/25,2.266
2015/12/26,1.309
2015/12/27,-0.256
2015/12/28,-1.569
2015/12/29,-2.6
2015/12/30,-3.474
2015/12/31,-4.17
2016/01/01,-4.709
2016/01/02,-5.282
2016/01/03,-5.628
2016/01/04,-5.762
2016/01/05,-5.556
2016/01/06,-5.099
2016/01/07,-4.458
2016/01/08,-3.796
2016/01/09,-3.63
2016/01/10,-3.559
2016/01/11,-3.201
2016/01/12,-2.715
2016/01/13,-2.023
2016/01/14,-1.312
2016/01/15,-0.742
2016/01/16,-0.876
2016/01/17,-1.256
2016/01/18,-1.482
2016/01/19,-1.161
2016/01/20,-0.849
2016/01/21,-0.328
2016/01/22,0.204
2016/01/23,0.628
2016/01/24,1.563
2016/01/25,1.748
2016/01/26,2.235
2016/01/27,2.651
2016/01/28,2.314
2016/01/29,1.841
2016/01/30,1.647
2016/01/31,1.442
2016/02/01,1.537
2016/02/02,1.197
2016/02/03,0.515
2016/02/04,0.399
2016/02/05,0.422
2016/02/06,0.616
2016/02/07,0.72
2016/02/08,1.275
2016/02/09,2.174
2016/02/10,3.012
2016/02/11,2.953
2016/02/12,2.408
2016/02/13,1.766
2016/02/14,1.281
2016/02/15,1.358
2016/02/16,1.665
2016/02/17,1.737
2016/02/18,1.673
2016/02/19,1.626
2016/02/20,1.721
2016/02/21,1.985
2016/02/22,2.094
2016/02/23,1.875
2016/02/24,1.416
2016/02/25,0.888
2016/02/26,0.476
2016/02/27,-0.402
2016/02/28,-0.045
2016/02/29,1.418
2016/03/01,2.663
2016/03/02,3.524
2016/03/03,3.359
2016/03/04,2.61
2016/03/05,3.513
2016/03/06,2.622
2016/03/07,1.261
2016/03/08,-0.102
2016/03/09,-1.33
2016/03/10,-2.419
2016/03/11,-3.271
2016/03/12,-3.952
2016/03/13,-4.497
2016/03/14,-4.686
2016/03/15,-4.618
2016/03/16,-3.703
2016/03/17,-2.863
2016/03/18,-2.384
2016/03/19,-2.349
2016/03/20,-2.505
2016/03/21,-2.52
2016/03/22,-2.585
2016/03/23,-2.57
2016/03/24,-2.336
2016/03/25,-2.126
2016/03/26,-2.114
2016/03/27,-2.157
2016/03/28,-1.913
2016/03/29,-1.501
2016/03/30,-1.074
2016/03/31,-0.675
2016/04/01,-0.353
2016/04/02,-0.282
2016/04/03,-0.4
2016/04/04,-0.319
2016/04/05,-0.187
2016/04/06,0.056
2016/04/07,0.255
2016/04/08,0.49
2016/04/09,0.253
2016/04/10,-0.116
2016/04/11,-0.13
2016/04/12,0.029
2016/04/13,0.318
2016/04/14,0.55
2016/04/15,0.901
2016/04/16,0.725
2016/04/17,0.43
2016/04/18,0.312
2016/04/19,0.342
2016/04/20,0.436
2016/04/21,0.523
2016/04/22,0.635
2016/04/23,0.311
2016/04/24,-0.22
2016/04/25,-0.39
2016/04/26,-0.379
2016/04/27,-0.381
2016/04/28,-0.48
2016/04/29,-0.733
2016/04/30,-1.082
2016/05/01,-1.553
2016/05/02,-1.436
2016/05/03,-0.953
2016/05/04,-0.268
2016/05/05,0.239
2016/05/06,0.555
2016/05/07,0.645
2016/05/08,0.533
2016/05/09,0.565
2016/05/10,0.728
2016/05/11,0.931
2016/05/12,1.223
2016/05/13,1.541
2016/05/14,1.313
2016/05/15,1.095
2016/05/16,1.321
2016/05/17,1.52
2016/05/18,1.408
2016/05/19,1.227
2016/05/20,0.929
2016/05/21,0.401
2016/05/22,-0.214
2016/05/23,-0.509
2016/05/24,-0.755
2016/05/25,-0.934
2016/05/26,-0.797
2016/05/27,-0.397
2016/05/28,-0.086
2016/05/29,0.158
2016/05/30,0.176
2016/05/31,0.391
2016/06/01,0.293
2016/06/02,0.018
2016/06/03,-0.134
2016/06/04,-0.25
2016/06/05,-0.299
2016/06/06,-0.083
2016/06/07,0.21
2016/06/08,0.499
2016/06/09,0.87
2016/06/10,1.324
2016/06/11,1.549
2016/06/12,1.613
2016/06/13,1.877
2016/06/14,1.99
2016/06/15,1.971
2016/06/16,2.286
2016/06/17,2.457
2016/06/18,2.151
2016/06/19,1.596
2016/06/20,1.413
2016/06/21,1.538
2016/06/22,1.974
2016/06/23,1.961
2016/06/24,2.03
2016/06/25,1.632
2016/06/26,0.874
2016/06/27,0.269
2016/06/28,-0.192
2016/06/29,-0.331
2016/06/30,-0.21
2016/07/01,-0.08
2016/07/02,0.051
2016/07/03,-0.143
2016/07/04,-0.02
2016/07/05,0.051
2016/07/06,-0.003
2016/07/07,-0.038
2016/07/08,-0.002
2016/07/09,-0.33
2016/07/10,-0.857
2016/07/11,-0.742
2016/07/12,-0.694
2016/07/13,-0.377
2016/07/14,-0.05
2016/07/15,0.478
2016/07/16,0.538
2016/07/17,0.315
2016/07/18,0.629
2016/07/19,1.192
2016/07/20,1.498
2016/07/21,1.826
2016/07/22,2.176
2016/07/23,2.104
2016/07/24,1.753
2016/07/25,1.405
2016/07/26,1.265
2016/07/27,1.292
2016/07/28,1.292
2016/07/29,1.491
2016/07/30,1.53
2016/07/31,1.274
2016/08/01,0.911
2016/08/02,0.986
2016/08/03,0.834
2016/08/04,0.545
2016/08/05,0.078
2016/08/06,-0.448
2016/08/07,-0.711
2016/08/08,-0.986
2016/08/09,-1.058
2016/08/10,-1.229
2016/08/11,-1.385
2016/08/12,-1.215
2016/08/13,-0.947
2016/08/14,-0.763
2016/08/15,-0.51
2016/08/16,-0.351
2016/08/17,-0.426
2016/08/18,-0.494
2016/08/19,-0.348
2016/08/20,-0.55
2016/08/21,-0.99
2016/08/22,-1.213
2016/08/23,-1.349
2016/08/24,-1.5
2016/08/25,-1.366
2016/08/26,-1.131
2016/08/27,-1.329
2016/08/28,-1.66
2016/08/29,-1.532
2016/08/30,-1.237
2016/08/31,-0.934
2016/09/01,-0.445
2016/09/02,0.022
2016/09/03,-0.097
2016/09/04,-0.599
2016/09/05,-0.701
2016/09/06,-0.795
2016/09/07,-0.833
2016/09/08,-0.841
2016/09/09,-0.572
2016/09/10,-0.571
2016/09/11,-0.732
2016/09/12,-0.715
2016/09/13,-0.358
2016/09/14,-0.055
2016/09/15,0.187
2016/09/16,0.447
2016/09/17,0.198
2016/09/18,-0.153
2016/09/19,-0.053
2016/09/20,0.196
2016/09/21,0.432
2016/09/22,0.741
2016/09/23,1.022
2016/09/24,1.127
2016/09/25,0.751
2016/09/26,0.301
2016/09/27,-0.137
2016/09/28,-0.4
2016/09/29,-0.601
2016/09/30,-0.71
2016/10/01,-1.143
2016/10/02,-1.721
2016/10/03,-2.044
2016/10/04,-2.177
2016/10/05,-2.261
2016/10/06,-2.384
2016/10/07,-2.352
2016/10/08,-2.388
2016/10/09,-2.308
2016/10/10,-1.718
2016/10/11,-1.02
2016/10/12,-0.149
2016/10/13,0.492
2016/10/14,0.669
2016/10/15,0.462
2016/10/16,-0.023
2016/10/17,-0.402
2016/10/18,-0.521
2016/10/19,-0.425
2016/10/20,-0.532
2016/10/21,-0.489
2016/10/22,-0.447
2016/10/23,-0.625
2016/10/24,-0.359
2016/10/25,0.062
2016/10/26,0.365
2016/10/27,0.422
2016/10/28,0.44
2016/10/29,0.327
2016/10/30,-0.069
2016/10/31,-0.003
2016/11/01,0.327
2016/11/02,0.533
2016/11/03,0.661
2016/11/04,0.643
2016/11/05,0.179
2016/11/06,-0.366
2016/11/07,-0.751
2016/11/08,-1.155
2016/11/09,-1.218
2016/11/10,-1.213
2016/11/11,-1.213
2016/11/12,-1.297
2016/11/13,-1.467
2016/11/14,-1.354
2016/11/15,-1.016
2016/11/16,-0.829
2016/11/17,-0.609
2016/11/18,-0.382
2016/11/19,-0.324
2016/11/20,-0.522
2016/11/21,-0.623
2016/11/22,-0.652
2016/11/23,-0.579
2016/11/24,-0.587
2016/11/25,-0.572
2016/11/26,-0.639
2016/11/27,-0.765
2016/11/28,-0.593
2016/11/29,-0.324
2016/11/30,-0.105
2016/12/01,0.101
2016/12/02,0.273
2016/12/03,0.232
2016/12/04,0.072
2016/12/05,0.193
2016/12/06,0.32
2016/12/07,0.436
2016/12/08,0.628
2016/12/09,0.759
2016/12/10,0.613
2016/12/11,0.234
2016/12/12,0.191
2016/12/13,0.186
2016/12/14,0.144
2016/12/15,0.25
2016/12/16,0.297
2016/12/17,0.133
2016/12/18,0.113
2016/12/19,0.407
2016/12/20,0.694
2016/12/21,0.934
2016/12/22,1.18
2016/12/23,1.507
2016/12/24,1.519
2016/12/25,1.288
2016/12/26,1.421
2016/12/27,1.614
2016/12/28,1.867
2016/12/29,2.031
2016/12/30,1.992
2016/12/31,1.699
2017/01/01,1.35
2017/01/02,1.052
2017/01/03,0.876
2017/01/04,0.983
2017/01/05,1.519
2017/01/06,1.552
2017/01/07,1.152
2017/01/08,0.679
2017/01/09,0.607
2017/01/10,0.332
2017/01/11,0.297
2017/01/12,0.197
2017/01/13,0.085
2017/01/14,-0.323
2017/01/15,-0.97
2017/01/16,-1.28
2017/01/17,-1.385
2017/01/18,-1.409
2017/01/19,-1.231
2017/01/20,-1.016
2017/01/21,-1.004
2017/01/22,-1.115
2017/01/23,-0.827
2017/01/24,-0.576
2017/01/25,-0.471
2017/01/26,-0.572
2017/01/27,-0.551
2017/01/28,-0.689
2017/01/29,-1.008
2017/01/30,-0.583
2017/01/31,-0.081
2017/02/01,0.09
2017/02/02,0.688
2017/02/03,1.097
2017/02/04,1.33
2017/02/05,1.168
2017/02/06,2.112
2017/02/07,2.264
2017/02/08,2.386
2017/02/09,2.069
2017/02/10,1.706
2017/02/11,1.052
2017/02/12,0.367
2017/02/13,0.133
2017/02/14,0.155
2017/02/15,0.312
2017/02/16,0.745
2017/02/17,0.978
2017/02/18,0.654
2017/02/19,0.269
2017/02/20,0.392
2017/02/21,0.99
2017/02/22,1.611
2017/02/23,1.792
2017/02/24,1.687
2017/02/25,0.894
2017/02/26,0.144
2017/02/27,0.177
2017/02/28,0.593
2017/03/01,1.233
2017/03/02,1.935
2017/03/03,2.49
2017/03/04,2.545
2017/03/05,1.81
2017/03/06,1.791
2017/03/07,1.583
2017/03/08,1.064
2017/03/09,0.46
2017/03/10,0.207
2017/03/11,-0.398
2017/03/12,-0.918
2017/03/13,-0.873
