Date,activeaddresses7wma
2014/05/02,158064
2014/05/03,147726
2014/05/04,147939
2014/05/05,146557
2014/05/06,150935
2014/05/07,153724
2014/05/08,157901
2014/05/09,160768
2014/05/10,156020
2014/05/11,158086
2014/05/12,157157
2014/05/13,154670
2014/05/14,155709
2014/05/15,160808
2014/05/16,160166
2014/05/17,158030
2014/05/18,162753
2014/05/19,169010
2014/05/20,175549
2014/05/21,172313
2014/05/22,170482
2014/05/23,172480
2014/05/24,160887
2014/05/25,165705
2014/05/26,166091
2014/05/27,169020
2014/05/28,173670
2014/05/29,174250
2014/05/30,169670
2014/05/31,164489
2014/06/01,169710
2014/06/02,170820
2014/06/03,174803
2014/06/04,174494
2014/06/05,177737
2014/06/06,178174
2014/06/07,169325
2014/06/08,168992
2014/06/09,167485
2014/06/10,169491
2014/06/11,170719
2014/06/12,171986
2014/06/13,173174
2014/06/14,168334
2014/06/15,169882
2014/06/16,171653
2014/06/17,174877
2014/06/18,173582
2014/06/19,170222
2014/06/20,166565
2014/06/21,163184
2014/06/22,167212
2014/06/23,165818
2014/06/24,168021
2014/06/25,170481
2014/06/26,168629
2014/06/27,168922
2014/06/28,162701
2014/06/29,164352
2014/06/30,168651
2014/07/01,173171
2014/07/02,176222
2014/07/03,173859
2014/07/04,167347
2014/07/05,157570
2014/07/06,162147
2014/07/07,166869
2014/07/08,178493
2014/07/09,181748
2014/07/10,181511
2014/07/11,180770
2014/07/12,174993
2014/07/13,176925
2014/07/14,172235
2014/07/15,167175
2014/07/16,161464
2014/07/17,159277
2014/07/18,156418
2014/07/19,149650
2014/07/20,152718
2014/07/21,150562
2014/07/22,147997
2014/07/23,149847
2014/07/24,150631
2014/07/25,152574
2014/07/26,146228
2014/07/27,151341
2014/07/28,151986
2014/07/29,150609
2014/07/30,152379
2014/07/31,153334
2014/08/01,153603
2014/08/02,147758
2014/08/03,149106
2014/08/04,149158
2014/08/05,156383
2014/08/06,163271
2014/08/07,163799
2014/08/08,162583
2014/08/09,155994
2014/08/10,160448
2014/08/11,162521
2014/08/12,165398
2014/08/13,167805
2014/08/14,171271
2014/08/15,170717
2014/08/16,168874
2014/08/17,172023
2014/08/18,172426
2014/08/19,170676
2014/08/20,168926
2014/08/21,169856
2014/08/22,168006
2014/08/23,159632
2014/08/24,165908
2014/08/25,163911
2014/08/26,165219
2014/08/27,166213
2014/08/28,167429
2014/08/29,162426
2014/08/30,159525
2014/08/31,162843
2014/09/01,164566
2014/09/02,164281
2014/09/03,161782
2014/09/04,159808
2014/09/05,160516
2014/09/06,154708
2014/09/07,169516
2014/09/08,170645
2014/09/09,171711
2014/09/10,182230
2014/09/11,177294
2014/09/12,170105
2014/09/13,160706
2014/09/14,170294
2014/09/15,169502
2014/09/16,177007
2014/09/17,175941
2014/09/18,176611
2014/09/19,171379
2014/09/20,165677
2014/09/21,164999
2014/09/22,167301
2014/09/23,168065
2014/09/24,167348
2014/09/25,170413
2014/09/26,168148
2014/09/27,164198
2014/09/28,176437
2014/09/29,173664
2014/09/30,179479
2014/10/01,183031
2014/10/02,178491
2014/10/03,173023
2014/10/04,166289
2014/10/05,178924
2014/10/06,175406
2014/10/07,175730
2014/10/08,174777
2014/10/09,172954
2014/10/10,172608
2014/10/11,165751
2014/10/12,177306
2014/10/13,179694
2014/10/14,183360
2014/10/15,185293
2014/10/16,179567
2014/10/17,175591
2014/10/18,169220
2014/10/19,177992
2014/10/20,177105
2014/10/21,179115
2014/10/22,178780
2014/10/23,178413
2014/10/24,175865
2014/10/25,178297
2014/10/26,180506
2014/10/27,184230
2014/10/28,182038
2014/10/29,180795
2014/10/30,180650
2014/10/31,179571
2014/11/01,171931
2014/11/02,188641
2014/11/03,187057
2014/11/04,187067
2014/11/05,184260
2014/11/06,187342
2014/11/07,188120
2014/11/08,178370
2014/11/09,185056
2014/11/10,186670
2014/11/11,184385
2014/11/12,187937
2014/11/13,187550
2014/11/14,190907
2014/11/15,183489
2014/11/16,193338
2014/11/17,192066
2014/11/18,190324
2014/11/19,186946
2014/11/20,187104
2014/11/21,184684
2014/11/22,178003
2014/11/23,188098
2014/11/24,186836
2014/11/25,187010
2014/11/26,184561
2014/11/27,184892
2014/11/28,185256
2014/11/29,180118
2014/11/30,197194
2014/12/01,197412
2014/12/02,203262
2014/12/03,204930
2014/12/04,201905
2014/12/05,201645
2014/12/06,193301
2014/12/07,202624
2014/12/08,205744
2014/12/09,203435
2014/12/10,202676
2014/12/11,199366
2014/12/12,193468
2014/12/13,184568
2014/12/14,197810
2014/12/15,203582
2014/12/16,208906
2014/12/17,210649
2014/12/18,212907
2014/12/19,206759
2014/12/20,212449
2014/12/21,211029
2014/12/22,213086
2014/12/23,213791
2014/12/24,203584
2014/12/25,189260
2014/12/26,180907
2014/12/27,179902
2014/12/28,193829
2014/12/29,187633
2014/12/30,186711
2014/12/31,180962
2015/01/01,164860
2015/01/02,167331
2015/01/03,176989
2015/01/04,184051
2015/01/05,192016
2015/01/06,191864
2015/01/07,190830
2015/01/08,194310
2015/01/09,197405
2015/01/10,208746
2015/01/11,213622
2015/01/12,208425
2015/01/13,214087
2015/01/14,218036
2015/01/15,222487
2015/01/16,220278
2015/01/17,227649
2015/01/18,228208
2015/01/19,227193
2015/01/20,219968
2015/01/21,215070
2015/01/22,209983
2015/01/23,203018
2015/01/24,195841
2015/01/25,217376
2015/01/26,222883
2015/01/27,224548
2015/01/28,214377
2015/01/29,207978
2015/01/30,197085
2015/01/31,208071
2015/02/01,209445
2015/02/02,204810
2015/02/03,206262
2015/02/04,206354
2015/02/05,202423
2015/02/06,198281
2015/02/07,188714
2015/02/08,206198
2015/02/09,205485
2015/02/10,205724
2015/02/11,204666
2015/02/12,205907
2015/02/13,220524
2015/02/14,226420
2015/02/15,250430
2015/02/16,250334
2015/02/17,250814
2015/02/18,244471
2015/02/19,229307
2015/02/20,222601
2015/02/21,225733
2015/02/22,225023
2015/02/23,223293
2015/02/24,218484
2015/02/25,213631
2015/02/26,208862
2015/02/27,208115
2015/02/28,218560
2015/03/01,224897
2015/03/02,232413
2015/03/03,233793
2015/03/04,230491
2015/03/05,227937
2015/03/06,220097
2015/03/07,218182
2015/03/08,222165
2015/03/09,221614
2015/03/10,219974
2015/03/11,218675
2015/03/12,218805
2015/03/13,217518
2015/03/14,219316
2015/03/15,220291
2015/03/16,223818
2015/03/17,218659
2015/03/18,216050
2015/03/19,219937
2015/03/20,216997
2015/03/21,216172
2015/03/22,219477
2015/03/23,221253
2015/03/24,213730
2015/03/25,206438
2015/03/26,201857
2015/03/27,201572
2015/03/28,201897
2015/03/29,214347
2015/03/30,218942
2015/03/31,222858
2015/04/01,226628
2015/04/02,227391
2015/04/03,223477
2015/04/04,223606
2015/04/05,227975
2015/04/06,224341
2015/04/07,224278
2015/04/08,224804
2015/04/09,222028
2015/04/10,223898
2015/04/11,228267
2015/04/12,227547
2015/04/13,229916
2015/04/14,228370
2015/04/15,220704
2015/04/16,214371
2015/04/17,209942
2015/04/18,212614
2015/04/19,220582
2015/04/20,219892
2015/04/21,220748
2015/04/22,225387
2015/04/23,226471
2015/04/24,227495
2015/04/25,230875
2015/04/26,233357
2015/04/27,229251
2015/04/28,228905
2015/04/29,227076
2015/04/30,223230
2015/05/01,214553
2015/05/02,220657
2015/05/03,221072
2015/05/04,221959
2015/05/05,223979
2015/05/06,227775
2015/05/07,228628
2015/05/08,237176
2015/05/09,230594
2015/05/10,234684
2015/05/11,234033
2015/05/12,234418
2015/05/13,229799
2015/05/14,223912
2015/05/15,220677
2015/05/16,225159
2015/05/17,226870
2015/05/18,224791
2015/05/19,225059
2015/05/20,226308
2015/05/21,222776
2015/05/22,221849
2015/05/23,214953
2015/05/24,226286
2015/05/25,225254
2015/05/26,227991
2015/05/27,228312
2015/05/28,228209
2015/05/29,236951
2015/05/30,250649
2015/05/31,255876
2015/06/01,262146
2015/06/02,266616
2015/06/03,265040
2015/06/04,258624
2015/06/05,251936
2015/06/06,246302
2015/06/07,241959
2015/06/08,235491
2015/06/09,234078
2015/06/10,251563
2015/06/11,251227
2015/06/12,255136
2015/06/13,254739
2015/06/14,258395
2015/06/15,266054
2015/06/16,262668
2015/06/17,268705
2015/06/18,263066
2015/06/19,259385
2015/06/20,254327
2015/06/21,253696
2015/06/22,241469
2015/06/23,246968
2015/06/24,241535
2015/06/25,231800
2015/06/26,236636
2015/06/27,245464
2015/06/28,245287
2015/06/29,246678
2015/06/30,255428
2015/07/01,260565
2015/07/02,266471
2015/07/03,267537
2015/07/04,264240
2015/07/05,266795
2015/07/06,272216
2015/07/07,275120
2015/07/08,278637
2015/07/09,280719
2015/07/10,284123
2015/07/11,286111
2015/07/12,286101
2015/07/13,278223
2015/07/14,271664
2015/07/15,260161
2015/07/16,253585
2015/07/17,243365
2015/07/18,237374
2015/07/19,241705
2015/07/20,243178
2015/07/21,241825
2015/07/22,181975
2015/07/23,130385
2015/07/24,87476
2015/07/25,52523
2015/07/26,25787
2015/07/27,8451
2015/07/28,64720
2015/07/29,123093
2015/07/30,165824
2015/07/31,205864
2015/08/01,235240
2015/08/02,253386
2015/08/03,259105
2015/08/04,259070
2015/08/05,264105
2015/08/06,263122
2015/08/07,259458
2015/08/08,257188
2015/08/09,252865
2015/08/10,252483
2015/08/11,247477
2015/08/12,245827
2015/08/13,243343
2015/08/14,241152
2015/08/15,239542
2015/08/16,240884
2015/08/17,241886
2015/08/18,248510
2015/08/19,252091
2015/08/20,250179
2015/08/21,249200
2015/08/22,254123
2015/08/23,255492
2015/08/24,260385
2015/08/25,259223
2015/08/26,258922
2015/08/27,255806
2015/08/28,258267
2015/08/29,242844
2015/08/30,244468
2015/08/31,248438
2015/09/01,255341
2015/09/02,257003
2015/09/03,260752
2015/09/04,252536
2015/09/05,262326
2015/09/06,262868
2015/09/07,232250
2015/09/08,244245
2015/09/09,182236
2015/09/10,183690
2015/09/11,199367
2015/09/12,210062
2015/09/13,230793
2015/09/14,245674
2015/09/15,259219
2015/09/16,265924
2015/09/17,267242
2015/09/18,272275
2015/09/19,265588
2015/09/20,271114
2015/09/21,275369
2015/09/22,287286
2015/09/23,281218
2015/09/24,274628
2015/09/25,270727
2015/09/26,272439
2015/09/27,272231
2015/09/28,269503
2015/09/29,277915
2015/09/30,283150
2015/10/01,278062
2015/10/02,276491
2015/10/03,264602
2015/10/04,266810
2015/10/05,264261
2015/10/06,267034
2015/10/07,268405
2015/10/08,272232
2015/10/09,262099
2015/10/10,271216
2015/10/11,270374
2015/10/12,273310
2015/10/13,272343
2015/10/14,272998
2015/10/15,287664
2015/10/16,291529
2015/10/17,303419
2015/10/18,304738
2015/10/19,308521
2015/10/20,321315
2015/10/21,322306
2015/10/22,320434
2015/10/23,319861
2015/10/24,325329
2015/10/25,328657
2015/10/26,333301
2015/10/27,329584
2015/10/28,324234
2015/10/29,329145
2015/10/30,332338
2015/10/31,330826
2015/11/01,331385
2015/11/02,334142
2015/11/03,349087
2015/11/04,371874
2015/11/05,377633
2015/11/06,380960
2015/11/07,367151
2015/11/08,362168
2015/11/09,361425
2015/11/10,352294
2015/11/11,346662
2015/11/12,341534
2015/11/13,333664
2015/11/14,338546
2015/11/15,347406
2015/11/16,343948
2015/11/17,338640
2015/11/18,344825
2015/11/19,338175
2015/11/20,333932
2015/11/21,334322
2015/11/22,335355
2015/11/23,328087
2015/11/24,331797
2015/11/25,330649
2015/11/26,336057
2015/11/27,329027
2015/11/28,336201
2015/11/29,322835
2015/11/30,351082
2015/12/01,357384
2015/12/02,365830
2015/12/03,357887
2015/12/04,352094
2015/12/05,366118
2015/12/06,370616
2015/12/07,372602
2015/12/08,379605
2015/12/09,392889
2015/12/10,404000
2015/12/11,401007
2015/12/12,419708
2015/12/13,421611
2015/12/14,437498
2015/12/15,436732
2015/12/16,432237
2015/12/17,429209
2015/12/18,424277
2015/12/19,428528
2015/12/20,412476
2015/12/21,418467
2015/12/22,418692
2015/12/23,418112
2015/12/24,416080
2015/12/25,397187
2015/12/26,388041
2015/12/27,379981
2015/12/28,372887
2015/12/29,369493
2015/12/30,368655
2015/12/31,358479
2016/01/01,334733
2016/01/02,342397
2016/01/03,335611
2016/01/04,339637
2016/01/05,346737
2016/01/06,346489
2016/01/07,351897
2016/01/08,356406
2016/01/09,367292
2016/01/10,370986
2016/01/11,377153
2016/01/12,381533
2016/01/13,374744
2016/01/14,372203
2016/01/15,369138
2016/01/16,383806
2016/01/17,402840
2016/01/18,408564
2016/01/19,400946
2016/01/20,445622
2016/01/21,448585
2016/01/22,446560
2016/01/23,443621
2016/01/24,433866
2016/01/25,435777
2016/01/26,442575
2016/01/27,437246
2016/01/28,444858
2016/01/29,448585
2016/01/30,446949
2016/01/31,434953
2016/02/01,459669
2016/02/02,495864
2016/02/03,491615
2016/02/04,473734
2016/02/05,463767
2016/02/06,454578
2016/02/07,453305
2016/02/08,437202
2016/02/09,439816
2016/02/10,435960
2016/02/11,433095
2016/02/12,426115
2016/02/13,418830
2016/02/14,418540
2016/02/15,423935
2016/02/16,418724
2016/02/17,434198
2016/02/18,432384
2016/02/19,434975
2016/02/20,438682
2016/02/21,443351
2016/02/22,442947
2016/02/23,448158
2016/02/24,438844
2016/02/25,448164
2016/02/26,442721
2016/02/27,435563
2016/02/28,433350
2016/02/29,446945
2016/03/01,455238
2016/03/02,468201
2016/03/03,474496
2016/03/04,476181
2016/03/05,476859
2016/03/06,446760
2016/03/07,422960
2016/03/08,415685
2016/03/09,420886
2016/03/10,409585
2016/03/11,401957
2016/03/12,386091
2016/03/13,381158
2016/03/14,384439
2016/03/15,385955
2016/03/16,385146
2016/03/17,397333
2016/03/18,397832
2016/03/19,390474
2016/03/20,382253
2016/03/21,380795
2016/03/22,387749
2016/03/23,375555
2016/03/24,375812
2016/03/25,371727
2016/03/26,383538
2016/03/27,375571
2016/03/28,395603
2016/03/29,430430
2016/03/30,438179
2016/03/31,426945
2016/04/01,423734
2016/04/02,422100
2016/04/03,416169
2016/04/04,412596
2016/04/05,408962
2016/04/06,411294
2016/04/07,406722
2016/04/08,398212
2016/04/09,392241
2016/04/10,379859
2016/04/11,387884
2016/04/12,406888
2016/04/13,414978
2016/04/14,419841
2016/04/15,412983
2016/04/16,405530
2016/04/17,404365
2016/04/18,407340
2016/04/19,407538
2016/04/20,408503
2016/04/21,411105
2016/04/22,407863
2016/04/23,406213
2016/04/24,404526
2016/04/25,413305
2016/04/26,422107
2016/04/27,424287
2016/04/28,424481
2016/04/29,436015
2016/04/30,424546
2016/05/01,411904
2016/05/02,412059
2016/05/03,412689
2016/05/04,411848
2016/05/05,407525
2016/05/06,402794
2016/05/07,395537
2016/05/08,385188
2016/05/09,390065
2016/05/10,397628
2016/05/11,401083
2016/05/12,405498
2016/05/13,404408
2016/05/14,405295
2016/05/15,399485
2016/05/16,409862
2016/05/17,416273
2016/05/18,428307
2016/05/19,423866
2016/05/20,418956
2016/05/21,418421
2016/05/22,411901
2016/05/23,415981
2016/05/24,426574
2016/05/25,433232
2016/05/26,431061
2016/05/27,439121
2016/05/28,440009
2016/05/29,423315
2016/05/30,438432
2016/05/31,437329
2016/06/01,440962
2016/06/02,441700
2016/06/03,442444
2016/06/04,435643
2016/06/05,429564
2016/06/06,431005
2016/06/07,433235
2016/06/08,432715
2016/06/09,440880
2016/06/10,445934
2016/06/11,440157
2016/06/12,441532
2016/06/13,456152
2016/06/14,461949
2016/06/15,472457
2016/06/16,482199
2016/06/17,492012
2016/06/18,496564
2016/06/19,485199
2016/06/20,480158
2016/06/21,488530
2016/06/22,481137
2016/06/23,483694
2016/06/24,479942
2016/06/25,482910
2016/06/26,476566
2016/06/27,457651
2016/06/28,447865
2016/06/29,435826
2016/06/30,433622
2016/07/01,435294
2016/07/02,427330
2016/07/03,416198
2016/07/04,421864
2016/07/05,422458
2016/07/06,414508
2016/07/07,407114
2016/07/08,403424
2016/07/09,401064
2016/07/10,387280
2016/07/11,394811
2016/07/12,393524
2016/07/13,386113
2016/07/14,388559
2016/07/15,389173
2016/07/16,394573
2016/07/17,389732
2016/07/18,397571
2016/07/19,398159
2016/07/20,399071
2016/07/21,402760
2016/07/22,404287
2016/07/23,402433
2016/07/24,395590
2016/07/25,406036
2016/07/26,416681
2016/07/27,420817
2016/07/28,422846
2016/07/29,347123
2016/07/30,330157
2016/07/31,344955
2016/08/01,364676
2016/08/02,390063
2016/08/03,408847
2016/08/04,424271
2016/08/05,434527
2016/08/06,425978
2016/08/07,415418
2016/08/08,425676
2016/08/09,425416
2016/08/10,441050
2016/08/11,448905
2016/08/12,449527
2016/08/13,442680
2016/08/14,430919
2016/08/15,435821
2016/08/16,448952
2016/08/17,453134
2016/08/18,448761
2016/08/19,444585
2016/08/20,447807
2016/08/21,432644
2016/08/22,436333
2016/08/23,438151
2016/08/24,444972
2016/08/25,435632
2016/08/26,430528
2016/08/27,424872
2016/08/28,406786
2016/08/29,413333
2016/08/30,425852
2016/08/31,431839
2016/09/01,433169
2016/09/02,435369
2016/09/03,430199
2016/09/04,418437
2016/09/05,427185
2016/09/06,434175
2016/09/07,445355
2016/09/08,444473
2016/09/09,442417
2016/09/10,434439
2016/09/11,425166
2016/09/12,430498
2016/09/13,439474
2016/09/14,437740
2016/09/15,436545
2016/09/16,435587
2016/09/17,441574
2016/09/18,421792
2016/09/19,419589
2016/09/20,429542
2016/09/21,437395
2016/09/22,437341
2016/09/23,434649
2016/09/24,432779
2016/09/25,425778
2016/09/26,437450
2016/09/27,449602
2016/09/28,454270
2016/09/29,458419
2016/09/30,471311
2016/10/01,467729
2016/10/02,453282
2016/10/03,479480
2016/10/04,491174
2016/10/05,498245
2016/10/06,510280
2016/10/07,512058
2016/10/08,509088
2016/10/09,494497
2016/10/10,474661
2016/10/11,484873
2016/10/12,477749
2016/10/13,468430
2016/10/14,465978
2016/10/15,452566
2016/10/16,438987
2016/10/17,444751
2016/10/18,449344
2016/10/19,443518
2016/10/20,469147
2016/10/21,483797
2016/10/22,479663
2016/10/23,464644
2016/10/24,479934
2016/10/25,500915
2016/10/26,518414
2016/10/27,551588
2016/10/28,545424
2016/10/29,529986
2016/10/30,501206
2016/10/31,499044
2016/11/01,503558
2016/11/02,501452
2016/11/03,502185
2016/11/04,497646
2016/11/05,494974
2016/11/06,488190
2016/11/07,496237
2016/11/08,516689
2016/11/09,525960
2016/11/10,529155
2016/11/11,525724
2016/11/12,522789
2016/11/13,509534
2016/11/14,519097
2016/11/15,529563
2016/11/16,535356
2016/11/17,541451
2016/11/18,546345
2016/11/19,543329
2016/11/20,537889
2016/11/21,538488
2016/11/22,531363
2016/11/23,540341
2016/11/24,562246
2016/11/25,572482
2016/11/26,578354
2016/11/27,564483
2016/11/28,578569
2016/11/29,577487
2016/11/30,568189
2016/12/01,559482
2016/12/02,575590
2016/12/03,586041
2016/12/04,586146
2016/12/05,591026
2016/12/06,613227
2016/12/07,624800
2016/12/08,616533
2016/12/09,597307
2016/12/10,568567
2016/12/11,545972
2016/12/12,535550
2016/12/13,535700
2016/12/14,532369
2016/12/15,532549
2016/12/16,540315
2016/12/17,534801
2016/12/18,518469
2016/12/19,528656
2016/12/20,540539
2016/12/21,561546
2016/12/22,575803
2016/12/23,576404
2016/12/24,556990
2016/12/25,521083
2016/12/26,518165
2016/12/27,526341
2016/12/28,530024
2016/12/29,540500
2016/12/30,552258
2016/12/31,550242
2017/01/01,522172
2017/01/02,538014
2017/01/03,537630
2017/01/04,548147
2017/01/05,548856
2017/01/06,572160
2017/01/07,578235
2017/01/08,567706
2017/01/09,552918
2017/01/10,560312
2017/01/11,549999
2017/01/12,541920
2017/01/13,531647
2017/01/14,519135
2017/01/15,506915
2017/01/16,505508
2017/01/17,513614
2017/01/18,528992
2017/01/19,554171
2017/01/20,567554
2017/01/21,569652
2017/01/22,555054
2017/01/23,553456
2017/01/24,563795
2017/01/25,575083
2017/01/26,588156
2017/01/27,595540
2017/01/28,589806
2017/01/29,586694
2017/01/30,575825
2017/01/31,571253
2017/02/01,594248
2017/02/02,592227
2017/02/03,597507
2017/02/04,599019
2017/02/05,593996
2017/02/06,585189
2017/02/07,594027
2017/02/08,592158
2017/02/09,604947
2017/02/10,598767
2017/02/11,586762
2017/02/12,558978
2017/02/13,554866
2017/02/14,559226
2017/02/15,558125
2017/02/16,556107
2017/02/17,569332
2017/02/18,583039
2017/02/19,570681
2017/02/20,570089
2017/02/21,573732
2017/02/22,569708
2017/02/23,576374
2017/02/24,598744
2017/02/25,604546
2017/02/26,605820
2017/02/27,595546
2017/02/28,597645
2017/03/01,595740
2017/03/02,597507
2017/03/03,606691
2017/03/04,588735
2017/03/05,594476
2017/03/06,587222
2017/03/07,601842
2017/03/08,608612
2017/03/09,613108
2017/03/10,623764
2017/03/11,622772
2017/03/12,594974
2017/03/13,589629
2017/03/14,605361
2017/03/15,608311
2017/03/16,558936
2017/03/17,580076
2017/03/18,597153
2017/03/19,605206
2017/03/20,517506
2017/03/21,533301
2017/03/22,565672
2017/03/23,576527
2017/03/24,592482
2017/03/25,587416
2017/03/26,579143
2017/03/27,568907
2017/03/28,593082
2017/03/29,592567
2017/03/30,605715
2017/03/31,597472
2017/04/01,602398
2017/04/02,604246
2017/04/03,621066
2017/04/04,611928
2017/04/05,626523
2017/04/06,630311
2017/04/07,636596
2017/04/08,618534
2017/04/09,609624
2017/04/10,603662
2017/04/11,619738
2017/04/12,617122
2017/04/13,600901
2017/04/14,609387
2017/04/15,612876
2017/04/16,592227
2017/04/17,575133
2017/04/18,502971
2017/04/19,367715
2017/04/20,254359
2017/04/21,160678
2017/04/22,239037
2017/04/23,307044
2017/04/24,369921
2017/04/25,453152
2017/04/26,535223
2017/04/27,576139
2017/04/28,595091
2017/04/29,625534
2017/04/30,624130
2017/05/01,614926
2017/05/02,630433
2017/05/03,620654
2017/05/04,654408
2017/05/05,635102
2017/05/06,671439
2017/05/07,677517
2017/05/08,702007
2017/05/09,698419
2017/05/10,681867
2017/05/11,663376
2017/05/12,661657
2017/05/13,665724
2017/05/14,697717
2017/05/15,700588
2017/05/16,665968
2017/05/17,672408
2017/05/18,670632
2017/05/19,674548
2017/05/20,686123
2017/05/21,689511
2017/05/22,688785
2017/05/23,716343
2017/05/24,715811
2017/05/25,718046
2017/05/26,718105
2017/05/27,723909
2017/05/28,724844
2017/05/29,616169
2017/05/30,634416
2017/05/31,650019
2017/06/01,663842
2017/06/02,664352
2017/06/03,700657
2017/06/04,691969
2017/06/05,689131
2017/06/06,690252
2017/06/07,708735
2017/06/08,710882
2017/06/09,694037
2017/06/10,674238
2017/06/11,643428
2017/06/12,633436
2017/06/13,634969
2017/06/14,628585
2017/06/15,645225
2017/06/16,649198
2017/06/17,638011
2017/06/18,616228
2017/06/19,612298
2017/06/20,617557
2017/06/21,615195
2017/06/22,611735
2017/06/23,611273
2017/06/24,600859
2017/06/25,564654
2017/06/26,564556
2017/06/27,564840
2017/06/28,579139
2017/06/29,564704
2017/06/30,575563
2017/07/01,572891
2017/07/02,562721
2017/07/03,561909
2017/07/04,569235
2017/07/05,561920
2017/07/06,555955
2017/07/07,580369
2017/07/08,573150
2017/07/09,545485
2017/07/10,569349
2017/07/11,598642
2017/07/12,610478
2017/07/13,606240
2017/07/14,594790
2017/07/15,589402
2017/07/16,573734
2017/07/17,571216
2017/07/18,591044
2017/07/19,601472
2017/07/20,597153
2017/07/21,605191
2017/07/22,596557
2017/07/23,561061
2017/07/24,564760
2017/07/25,561937
2017/07/26,558038
2017/07/27,562367
2017/07/28,567131
2017/07/29,569378
2017/07/30,546433
2017/07/31,557512
2017/08/01,519693
2017/08/02,513870
2017/08/03,499963
2017/08/04,520093
2017/08/05,536321
2017/08/06,520971
2017/08/07,540954
2017/08/08,587825
2017/08/09,599835
2017/08/10,611022
2017/08/11,622517
2017/08/12,616145
2017/08/13,615506
2017/08/14,602821
2017/08/15,631096
2017/08/16,617998
2017/08/17,652111
2017/08/18,644374
2017/08/19,642006
2017/08/20,607367
2017/08/21,577661
2017/08/22,523595
2017/08/23,563586
2017/08/24,540126
2017/08/25,531400
2017/08/26,525476
2017/08/27,558787
2017/08/28,565792
2017/08/29,589223
2017/08/30,616507
2017/08/31,636651
2017/09/01,648983
2017/09/02,647079
2017/09/03,612040
2017/09/04,620794
2017/09/05,629531
2017/09/06,645260
2017/09/07,648515
2017/09/08,664411
2017/09/09,637070
2017/09/10,600897
2017/09/11,600502
2017/09/12,602614
2017/09/13,604706
2017/09/14,603565
2017/09/15,630602
2017/09/16,623951
2017/09/17,590037
2017/09/18,577419
2017/09/19,489710
2017/09/20,487066
2017/09/21,507957
2017/09/22,511848
2017/09/23,504568
2017/09/24,497023
2017/09/25,515735
2017/09/26,549637
2017/09/27,557501
2017/09/28,584802
2017/09/29,611056
2017/09/30,598068
2017/10/01,583988
2017/10/02,615205
2017/10/03,630287
2017/10/04,604350
2017/10/05,589749
2017/10/06,615188
2017/10/07,608127
2017/10/08,595261
2017/10/09,603776
2017/10/10,625419
2017/10/11,639871
2017/10/12,652837
2017/10/13,663304
2017/10/14,682706
2017/10/15,701132
2017/10/16,709705
2017/10/17,720932
2017/10/18,720854
2017/10/19,737731
2017/10/20,741475
2017/10/21,733215
2017/10/22,748571
2017/10/23,751378
2017/10/24,771542
2017/10/25,782775
2017/10/26,758514
2017/10/27,717479
2017/10/28,533467
2017/10/29,374573
2017/10/30,244088
2017/10/31,140520
2017/11/01,66504
2017/11/02,21190
2017/11/03,0
2017/11/04,0
2017/11/05,0
2017/11/06,0
2017/11/07,194461
2017/11/08,352321
2017/11/09,503143
2017/11/10,592698
2017/11/11,618585
2017/11/12,599696
2017/11/13,648347
2017/11/14,660603
2017/11/15,655997
2017/11/16,490337
2017/11/17,564418
2017/11/18,603264
2017/11/19,655802
2017/11/20,703571
2017/11/21,750699
2017/11/22,768816
2017/11/23,806444
2017/11/24,803532
2017/11/25,813943
2017/11/26,808283
2017/11/27,829158
2017/11/28,838391
2017/11/29,880338
2017/11/30,899708
2017/12/01,922164
2017/12/02,900557
2017/12/03,889299
2017/12/04,912523
2017/12/05,927064
2017/12/06,962792
2017/12/07,945554
2017/12/08,954099
2017/12/09,967113
2017/12/10,968112
2017/12/11,969027
2017/12/12,969072
2017/12/13,998722
2017/12/14,1038250
2017/12/15,1044400
2017/12/16,1026255
2017/12/17,1024946
2017/12/18,1019977
2017/12/19,976577
2017/12/20,953346
2017/12/21,920590
2017/12/22,923534
2017/12/23,911578
2017/12/24,911034
2017/12/25,871665
2017/12/26,839946
2017/12/27,853815
2017/12/28,853710
2017/12/29,876738
2017/12/30,878502
2017/12/31,874101
2018/01/01,871085
2018/01/02,900002
2018/01/03,913575
2018/01/04,955535
2018/01/05,960124
2018/01/06,987918
2018/01/07,997590
2018/01/08,1009088
2018/01/09,1004683
2018/01/10,1001236
2018/01/11,1018492
2018/01/12,1012305
2018/01/13,967410
2018/01/14,924702
2018/01/15,888542
2018/01/16,875135
2018/01/17,886319
2018/01/18,892341
2018/01/19,885329
2018/01/20,879776
2018/01/21,878232
2018/01/22,861031
2018/01/23,837636
2018/01/24,833465
2018/01/25,808880
2018/01/26,784009
2018/01/27,777576
2018/01/28,739369
2018/01/29,712184
2018/01/30,704068
2018/01/31,666799
2018/02/01,675827
2018/02/02,694876
2018/02/03,676863
2018/02/04,658061
2018/02/05,686357
2018/02/06,728233
2018/02/07,726479
2018/02/08,709745
2018/02/09,705242
2018/02/10,679313
2018/02/11,688663
2018/02/12,705951
2018/02/13,710215
2018/02/14,740257
2018/02/15,722090
2018/02/16,703613
2018/02/17,697768
2018/02/18,676491
2018/02/19,672903
2018/02/20,653159
2018/02/21,638956
2018/02/22,636550
2018/02/23,636847
2018/02/24,632961
2018/02/25,584814
2018/02/26,561901
2018/02/27,564492
