Date,top100cap
2017/07/01,17.941
2017/07/02,17.953
2017/07/03,17.865
2017/07/04,17.874
2017/07/05,17.919
2017/07/06,17.961
2017/07/07,18.021
2017/07/08,18.034
2017/07/09,17.956
2017/07/10,17.934
2017/07/11,17.928
2017/07/12,17.891
2017/07/13,17.907
2017/07/14,17.862
2017/07/15,17.93
2017/07/16,17.947
2017/07/17,17.886
2017/07/18,17.914
2017/07/19,17.946
2017/07/20,17.971
2017/07/21,18.04
2017/07/22,17.999
2017/07/23,17.944
2017/07/24,17.953
2017/07/25,17.89
2017/07/26,17.625
2017/07/27,17.606
2017/07/28,17.742
2017/07/29,17.746
2017/07/30,17.861
2017/07/31,17.441
2017/08/01,17.258
2017/08/02,17.188
2017/08/03,17.335
2017/08/04,17.334
2017/08/05,17.396
2017/08/06,17.281
2017/08/07,17.175
2017/08/08,17.224
2017/08/09,17.08
2017/08/10,17.022
2017/08/11,17.027
2017/08/12,16.952
2017/08/13,16.985
2017/08/14,16.998
2017/08/15,17.05
2017/08/16,16.948
2017/08/17,17.055
2017/08/18,17.096
2017/08/19,17.131
2017/08/20,17.127
2017/08/21,17.079
2017/08/22,17.1
2017/08/23,17.134
2017/08/24,17.185
2017/08/25,17.141
2017/08/26,17.137
2017/08/27,17.088
2017/08/28,17.046
2017/08/29,17.006
2017/08/30,17.029
2017/08/31,17.027
2017/09/01,16.967
2017/09/02,17.001
2017/09/03,17.035
2017/09/04,17.019
2017/09/05,17.012
2017/09/06,17.024
2017/09/07,17.002
2017/09/08,16.964
2017/09/09,17.009
2017/09/10,17.125
2017/09/11,17.059
2017/09/12,17.007
2017/09/13,16.997
2017/09/14,16.967
2017/09/15,16.994
2017/09/16,16.97
2017/09/17,16.99
2017/09/18,16.887
2017/09/19,16.889
2017/09/20,16.913
2017/09/21,16.908
2017/09/22,16.847
2017/09/23,16.834
2017/09/24,16.792
2017/09/25,16.789
2017/09/26,16.796
2017/09/27,16.808
2017/09/28,16.8
2017/09/29,16.797
2017/09/30,16.808
2017/10/01,16.808
2017/10/02,16.797
2017/10/03,16.821
2017/10/04,16.822
2017/10/05,16.806
2017/10/06,16.823
2017/10/07,16.816
2017/10/08,16.851
2017/10/09,16.912
2017/10/10,17.009
2017/10/11,17.023
2017/10/12,17.081
2017/10/13,17.093
2017/10/14,17.116
2017/10/15,17.122
2017/10/16,17.142
2017/10/17,17.126
2017/10/18,17.208
2017/10/19,17.24
2017/10/20,17.299
2017/10/21,17.303
2017/10/22,17.31
2017/10/23,17.3
2017/10/24,17.252
2017/10/25,17.16
2017/10/26,17.187
2017/10/27,17.189
2017/10/28,0
2017/10/29,0
2017/10/30,0
2017/10/31,17.175
2017/11/01,17.173
2017/11/02,17.171
2017/11/03,17.17
2017/11/04,17.168
2017/11/05,17.166
2017/11/06,17.164
2017/11/07,17.322
2017/11/08,17.341
2017/11/09,17.384
2017/11/10,17.439
2017/11/11,17.444
2017/11/12,17.288
2017/11/13,17.286
2017/11/14,17.37
2017/11/15,17.345
2017/11/16,17.345
2017/11/17,17.348
2017/11/18,17.348
2017/11/19,17.349
2017/11/20,17.323
2017/11/21,17.198
2017/11/22,17.133
2017/11/23,17.058
2017/11/24,17.037
2017/11/25,17.085
2017/11/26,17.034
2017/11/27,17.019
2017/11/28,17.022
2017/11/29,17.121
2017/11/30,17.195
2017/12/01,17.209
2017/12/02,17.223
2017/12/03,17.228
2017/12/04,17.217
2017/12/05,17.188
2017/12/06,17.123
2017/12/07,17.13
2017/12/08,17.035
2017/12/09,17.048
2017/12/10,17.11
2017/12/11,17.157
2017/12/12,17.147
2017/12/13,17.322
2017/12/14,17.3
2017/12/15,17.374
2017/12/16,17.384
2017/12/17,17.573
2017/12/18,17.628
2017/12/19,17.586
2017/12/20,17.448
2017/12/21,17.42
2017/12/22,17.504
2017/12/23,17.513
2017/12/24,17.519
2017/12/25,17.553
2017/12/26,17.576
2017/12/27,17.597
2017/12/28,17.626
2017/12/29,17.704
2017/12/30,17.672
2017/12/31,17.945
2018/01/01,18.038
2018/01/02,18.05
2018/01/03,18.092
2018/01/04,18.021
2018/01/05,17.964
2018/01/06,17.931
2018/01/07,17.959
2018/01/08,18.088
2018/01/09,18.11
2018/01/10,18.053
2018/01/11,18.095
2018/01/12,18.147
2018/01/13,18.171
2018/01/14,18.186
2018/01/15,18.231
2018/01/16,18.281
2018/01/17,18.269
2018/01/18,18.292
2018/01/19,18.312
2018/01/20,18.477
2018/01/21,18.63
2018/01/22,18.683
2018/01/23,18.684
2018/01/24,18.637
2018/01/25,18.625
2018/01/26,18.588
2018/01/27,18.398
2018/01/28,18.397
2018/01/29,18.239
2018/01/30,18.183
2018/01/31,18.145
2018/02/01,18.196
2018/02/02,18.273
2018/02/03,18.314
2018/02/04,18.288
2018/02/05,18.367
2018/02/06,18.421
2018/02/07,18.426
2018/02/08,18.292
2018/02/09,18.521
2018/02/10,18.502
2018/02/11,18.516
2018/02/12,18.589
2018/02/13,18.579
2018/02/14,18.566
2018/02/15,18.591
2018/02/16,18.532
2018/02/17,18.529
2018/02/18,18.499
2018/02/19,18.48
2018/02/20,18.45
2018/02/21,18.428
2018/02/22,18.432
2018/02/23,18.672
2018/02/24,18.872
2018/02/25,18.877
2018/02/26,18.864
2018/02/27,18.891
2018/02/28,18.79
2018/03/01,18.703
2018/03/02,18.723
2018/03/03,18.718
2018/03/04,18.726
2018/03/05,18.68
2018/03/06,18.479
2018/03/07,18.479
2018/03/08,18.467
2018/03/09,18.409
2018/03/10,18.529
2018/03/11,18.551
2018/03/12,18.546
2018/03/13,18.551
2018/03/14,18.551
2018/03/15,18.527
2018/03/16,18.562
2018/03/17,18.563
2018/03/18,18.598
2018/03/19,18.627
2018/03/20,18.639
2018/03/21,18.659
2018/03/22,18.658
2018/03/23,18.706
2018/03/24,18.672
2018/03/25,18.821
2018/03/26,18.803
2018/03/27,18.865
2018/03/28,18.877
2018/03/29,18.888
2018/03/30,18.942
2018/03/31,18.926
2018/04/01,18.936
2018/04/02,19.003
2018/04/03,18.992
2018/04/04,18.97
2018/04/05,18.979
2018/04/06,18.898
2018/04/07,18.952
2018/04/08,18.975
2018/04/09,18.928
2018/04/10,18.926
2018/04/11,19.012
2018/04/12,19.04
2018/04/13,19.058
2018/04/14,19.064
2018/04/15,19.058
2018/04/16,18.978
2018/04/17,18.958
2018/04/18,18.93
2018/04/19,19.091
2018/04/20,19.022
2018/04/21,19.033
2018/04/22,19.027
2018/04/23,19.004
2018/04/24,19.139
2018/04/25,19.327
2018/04/26,19.347
2018/04/27,19.316
2018/04/28,19.223
2018/04/29,19.231
2018/04/30,19.246
2018/05/01,19.245
2018/05/02,19.217
2018/05/03,19.23
2018/05/04,19.216
2018/05/05,19.202
2018/05/06,19.196
2018/05/07,19.213
2018/05/08,19.197
2018/05/09,19.157
2018/05/10,19.11
2018/05/11,19.115
2018/05/12,19.115
2018/05/13,19.117
2018/05/14,19.059
2018/05/15,19.03
2018/05/16,18.959
2018/05/17,18.991
2018/05/18,19.108
2018/05/19,19.073
2018/05/20,19.068
2018/05/21,19.067
2018/05/22,19.085
2018/05/23,19.092
2018/05/24,19.093
2018/05/25,19.136
2018/05/26,19.122
2018/05/27,19.08
2018/05/28,19.059
2018/05/29,19.185
2018/05/30,19.075
2018/05/31,19.056
2018/06/01,19.054
2018/06/02,19.047
2018/06/03,19.02
2018/06/04,19.012
2018/06/05,19.005
2018/06/06,18.992
2018/06/07,18.985
2018/06/08,18.98
2018/06/09,18.958
2018/06/10,18.965
2018/06/11,18.965
2018/06/12,18.957
2018/06/13,19.033
2018/06/14,19.028
2018/06/15,19.041
2018/06/16,19.038
2018/06/17,19.057
2018/06/18,19.111
2018/06/19,19.134
2018/06/20,19.15
2018/06/21,19.156
2018/06/22,19.171
2018/06/23,19.175
2018/06/24,19.207
2018/06/25,19.207
2018/06/26,19.212
2018/06/27,19.209
2018/06/28,19.205
2018/06/29,19.202
2018/06/30,19.237
2018/07/01,19.238
2018/07/02,19.253
2018/07/03,19.222
2018/07/04,19.154
2018/07/05,19.166
2018/07/06,19.144
2018/07/07,19.149
2018/07/08,19.011
2018/07/09,19.017
2018/07/10,19.033
2018/07/11,19.041
2018/07/12,19.046
2018/07/13,19.035
2018/07/14,19.044
2018/07/15,19.042
2018/07/16,19.059
2018/07/17,19.071
2018/07/18,19.083
2018/07/19,19.086
2018/07/20,19.125
2018/07/21,19.116
2018/07/22,19.12
2018/07/23,19.124
2018/07/24,19.107
2018/07/25,19.105
2018/07/26,19.078
2018/07/27,19.057
2018/07/28,19.068
2018/07/29,18.918
2018/07/30,18.909
2018/07/31,18.969
2018/08/01,18.938
2018/08/02,18.991
2018/08/03,19.056
2018/08/04,19.048
2018/08/05,19.043
2018/08/06,19.038
2018/08/07,19.035
2018/08/08,19.073
2018/08/09,19.06
2018/08/10,19.048
2018/08/11,19.047
2018/08/12,19.051
2018/08/13,19.055
2018/08/14,19.098
2018/08/15,18.999
2018/08/16,19.173
2018/08/17,19.18
2018/08/18,19.186
2018/08/19,19.179
2018/08/20,19.178
2018/08/21,19.212
2018/08/22,19.197
2018/08/23,19.182
2018/08/24,19.199
2018/08/25,19.183
2018/08/26,19.181
2018/08/27,19.212
2018/08/28,19.334
2018/08/29,19.323
2018/08/30,19.346
2018/08/31,19.363
2018/09/01,19.375
2018/09/02,19.407
2018/09/03,19.442
2018/09/04,19.469
2018/09/05,19.515
2018/09/06,19.547
2018/09/07,19.546
2018/09/08,19.552
2018/09/09,19.463
2018/09/10,19.428
2018/09/11,19.362
2018/09/12,19.349
2018/09/13,19.3
2018/09/14,19.303
2018/09/15,19.311
2018/09/16,19.31
2018/09/17,19.315
2018/09/18,19.305
2018/09/19,19.284
2018/09/20,19.29
2018/09/21,19.303
2018/09/22,19.328
2018/09/23,19.323
2018/09/24,19.33
2018/09/25,19.301
2018/09/26,19.311
2018/09/27,19.31
2018/09/28,19.292
2018/09/29,19.288
2018/09/30,19.285
2018/10/01,19.261
2018/10/02,19.251
2018/10/03,19.217
2018/10/04,19.197
2018/10/05,19.187
2018/10/06,19.192
2018/10/07,19.176
2018/10/08,19.181
2018/10/09,19.175
2018/10/10,19.196
2018/10/11,19.183
2018/10/12,19.121
2018/10/13,19.12
2018/10/14,19.108
2018/10/15,19.125
2018/10/16,19.097
2018/10/17,19.086
2018/10/18,19.072
2018/10/19,19.006
2018/10/20,18.956
2018/10/21,18.955
2018/10/22,18.948
2018/10/23,18.966
2018/10/24,18.977
2018/10/25,18.978
2018/10/26,18.964
2018/10/27,18.962
2018/10/28,18.96
2018/10/29,18.931
2018/10/30,18.941
2018/10/31,18.868
2018/11/01,18.863
2018/11/02,18.827
2018/11/03,18.822
2018/11/04,18.807
2018/11/05,18.803
2018/11/06,18.789
2018/11/07,18.812
2018/11/08,18.828
2018/11/09,18.833
2018/11/10,18.826
2018/11/11,18.821
2018/11/12,18.849
2018/11/13,18.841
2018/11/14,18.84
2018/11/15,18.782
2018/11/16,18.768
2018/11/17,18.781
2018/11/18,18.781
2018/11/19,18.784
2018/11/20,18.829
2018/11/21,18.832
2018/11/22,18.828
2018/11/23,18.914
2018/11/24,18.915
2018/11/25,18.936
2018/11/26,18.923
2018/11/27,18.922
2018/11/28,18.923
2018/11/29,18.957
2018/11/30,18.682
2018/12/01,18.282
2018/12/02,18.293
2018/12/03,17.966
2018/12/04,17.025
2018/12/05,16.172
2018/12/06,15.583
2018/12/07,15.583
2018/12/08,15.646
2018/12/09,15.665
2018/12/10,15.684
2018/12/11,15.623
2018/12/12,15.623
2018/12/13,15.636
2018/12/14,15.635
2018/12/15,15.635
2018/12/16,15.635
2018/12/17,15.635
2018/12/18,15.635
2018/12/19,15.671
2018/12/20,15.724
2018/12/21,15.723
2018/12/22,15.722
2018/12/23,15.763
2018/12/24,15.763
2018/12/25,15.757
2018/12/26,15.761
2018/12/27,15.768
2018/12/28,15.713
2018/12/29,15.71
2018/12/30,15.712
2018/12/31,15.715
2019/01/01,15.709
2019/01/02,15.693
2019/01/03,15.648
2019/01/04,15.643
2019/01/05,15.682
2019/01/06,15.68
2019/01/07,15.677
2019/01/08,15.664
2019/01/09,15.66
2019/01/10,15.668
2019/01/11,15.831
2019/01/12,15.832
2019/01/13,15.831
2019/01/14,15.829
2019/01/15,15.802
2019/01/16,15.801
2019/01/17,15.816
2019/01/18,15.797
2019/01/19,15.796
2019/01/20,15.794
2019/01/21,15.777
2019/01/22,15.78
2019/01/23,15.775
2019/01/24,15.773
2019/01/25,15.778
2019/01/26,15.776
2019/01/27,15.776
2019/01/28,15.771
2019/01/29,15.76
2019/01/30,15.753
2019/01/31,15.752
2019/02/01,15.854
2019/02/02,15.854
2019/02/03,15.827
2019/02/04,15.815
2019/02/05,15.84
2019/02/06,15.763
2019/02/07,15.766
2019/02/08,15.787
2019/02/09,15.788
2019/02/10,15.791
2019/02/11,15.776
2019/02/12,15.781
2019/02/13,15.849
2019/02/14,15.855
2019/02/15,15.856
2019/02/16,15.864
2019/02/17,15.866
2019/02/18,15.896
2019/02/19,15.898
2019/02/20,15.896
2019/02/21,15.894
2019/02/22,15.916
2019/02/23,15.909
2019/02/24,15.897
2019/02/25,15.889
2019/02/26,15.929
2019/02/27,15.958
2019/02/28,15.676
2019/03/01,15.673
2019/03/02,15.602
2019/03/03,15.602
2019/03/04,15.601
2019/03/05,15.599
2019/03/06,15.598
2019/03/07,15.596
2019/03/08,15.64
2019/03/09,15.628
2019/03/10,15.628
2019/03/11,15.632
2019/03/12,15.643
2019/03/13,15.678
2019/03/14,15.676
2019/03/15,15.679
2019/03/16,15.677
2019/03/17,15.676
2019/03/18,15.677
2019/03/19,15.689
2019/03/20,15.667
2019/03/21,15.676
2019/03/22,15.675
2019/03/23,15.688
2019/03/24,15.692
2019/03/25,15.703
2019/03/26,15.704
2019/03/27,15.72
2019/03/28,15.76
2019/03/29,15.777
2019/03/30,15.786
2019/03/31,15.727
2019/04/01,15.729
2019/04/02,15.611
2019/04/03,15.618
2019/04/04,15.646
2019/04/05,15.637
2019/04/06,15.633
2019/04/07,15.642
2019/04/08,15.656
2019/04/09,15.66
2019/04/10,15.672
2019/04/11,15.703
2019/04/12,15.72
2019/04/13,15.724
2019/04/14,15.73
2019/04/15,15.724
2019/04/16,15.717
2019/04/17,15.718
2019/04/18,15.738
2019/04/19,15.772
2019/04/20,15.766
2019/04/21,15.763
2019/04/22,15.636
2019/04/23,15.662
2019/04/24,15.666
2019/04/25,15.687
2019/04/26,15.609
2019/04/27,15.624
2019/04/28,15.624
2019/04/29,15.526
2019/04/30,15.518
2019/05/01,15.538
2019/05/02,15.55
2019/05/03,15.554
2019/05/04,15.561
2019/05/05,15.568
2019/05/06,15.564
2019/05/07,15.458
2019/05/08,15.397
2019/05/09,15.465
2019/05/10,15.597
2019/05/11,15.58
2019/05/12,15.58
2019/05/13,15.535
2019/05/14,15.38
2019/05/15,15.261
2019/05/16,15.255
2019/05/17,15.275
2019/05/18,15.328
2019/05/19,15.331
2019/05/20,15.346
2019/05/21,15.351
2019/05/22,15.3
2019/05/23,15.328
2019/05/24,15.437
2019/05/25,15.443
2019/05/26,15.564
2019/05/27,15.594
2019/05/28,15.592
2019/05/29,15.61
2019/05/30,15.612
2019/05/31,15.594
2019/06/01,15.614
2019/06/02,15.619
2019/06/03,15.601
2019/06/04,15.495
2019/06/05,15.735
2019/06/06,15.707
2019/06/07,15.718
2019/06/08,15.717
2019/06/09,15.705
2019/06/10,15.693
2019/06/11,15.662
2019/06/12,15.666
2019/06/13,15.652
2019/06/14,15.667
2019/06/15,15.66
2019/06/16,15.665
2019/06/17,15.594
2019/06/18,15.596
2019/06/19,15.679
2019/06/20,15.661
2019/06/21,15.648
2019/06/22,15.58
2019/06/23,15.604
2019/06/24,15.625
2019/06/25,15.618
2019/06/26,15.67
2019/06/27,15.692
2019/06/28,15.665
2019/06/29,15.665
2019/06/30,15.732
2019/07/01,15.766
2019/07/02,15.809
2019/07/03,15.821
2019/07/04,15.795
2019/07/05,15.791
2019/07/06,15.788
2019/07/07,15.79
2019/07/08,15.812
2019/07/09,15.796
2019/07/10,15.895
2019/07/11,15.946
2019/07/12,15.99
2019/07/13,15.977
2019/07/14,15.97
2019/07/15,15.984
2019/07/16,16.002
2019/07/17,15.989
2019/07/18,15.997
2019/07/19,15.967
2019/07/20,15.956
2019/07/21,15.958
2019/07/22,15.962
2019/07/23,15.951
2019/07/24,15.895
2019/07/25,15.851
2019/07/26,15.826
2019/07/27,15.809
2019/07/28,15.811
2019/07/29,14.703
2019/07/30,14.67
2019/07/31,14.659
2019/08/01,14.656
2019/08/02,14.658
2019/08/03,14.639
2019/08/04,14.64
2019/08/05,14.576
2019/08/06,14.579
2019/08/07,14.574
2019/08/08,14.557
2019/08/09,14.569
2019/08/10,14.601
2019/08/11,14.601
2019/08/12,14.587
2019/08/13,14.519
2019/08/14,14.434
2019/08/15,14.449
2019/08/16,14.404
2019/08/17,14.409
2019/08/18,14.409
2019/08/19,14.402
2019/08/20,14.389
2019/08/21,14.41
2019/08/22,14.405
2019/08/23,14.674
2019/08/24,14.674
2019/08/25,14.689
2019/08/26,14.673
2019/08/27,14.673
2019/08/28,14.58
2019/08/29,14.548
2019/08/30,14.539
2019/08/31,14.557
2019/09/01,14.557
2019/09/02,14.522
2019/09/03,14.535
2019/09/04,14.538
2019/09/05,14.555
2019/09/06,14.76
2019/09/07,14.767
2019/09/08,14.768
2019/09/09,14.671
2019/09/10,14.675
2019/09/11,14.668
2019/09/12,14.61
2019/09/13,14.616
2019/09/14,14.605
2019/09/15,14.605
2019/09/16,14.561
2019/09/17,14.55
2019/09/18,14.563
2019/09/19,14.581
2019/09/20,14.538
2019/09/21,14.535
2019/09/22,14.534
2019/09/23,14.533
2019/09/24,14.541
2019/09/25,14.527
2019/09/26,14.536
2019/09/27,14.534
2019/09/28,14.549
2019/09/29,14.554
2019/09/30,14.558
2019/10/01,14.558
2019/10/02,14.533
2019/10/03,14.535
2019/10/04,14.528
2019/10/05,14.528
2019/10/06,14.527
2019/10/07,14.526
2019/10/08,14.527
2019/10/09,14.525
2019/10/10,14.541
2019/10/11,14.531
2019/10/12,14.536
2019/10/13,14.535
2019/10/14,14.562
2019/10/15,14.579
2019/10/16,14.576
2019/10/17,14.561
2019/10/18,14.581
2019/10/19,14.578
2019/10/20,14.578
2019/10/21,14.524
2019/10/22,14.536
2019/10/23,14.541
2019/10/24,14.584
2019/10/25,14.559
2019/10/26,14.556
2019/10/27,14.562
2019/10/28,14.564
2019/10/29,14.509
2019/10/30,14.511
2019/10/31,14.517
2019/11/01,14.463
2019/11/02,14.457
2019/11/03,14.456
2019/11/04,14.456
2019/11/05,14.352
2019/11/06,14.369
2019/11/07,14.375
2019/11/08,14.346
2019/11/09,14.343
2019/11/10,14.344
2019/11/11,14.353
2019/11/12,14.341
2019/11/13,14.328
2019/11/14,14.329
2019/11/15,14.36
2019/11/16,14.36
2019/11/17,14.359
2019/11/18,14.394
2019/11/19,14.491
2019/11/20,14.582
2019/11/21,14.671
2019/11/22,14.749
2019/11/23,14.754
2019/11/24,14.781
2019/11/25,14.865
2019/11/26,14.858
2019/11/27,15.002
2019/11/28,15.005
2019/11/29,15.077
2019/11/30,15.07
2019/12/01,15.073
2019/12/02,15.06
2019/12/03,15.021
2019/12/04,15.069
2019/12/05,15.077
2019/12/06,15.058
2019/12/07,15.073
2019/12/08,15.083
2019/12/09,15.081
2019/12/10,15.089
2019/12/11,15.091
2019/12/12,15.098
2019/12/13,15.109
2019/12/14,15.124
2019/12/15,15.13
2019/12/16,15.15
2019/12/17,15.155
2019/12/18,15.179
2019/12/19,15.236
2019/12/20,15.246
2019/12/21,15.179
2019/12/22,15.18
2019/12/23,15.202
2019/12/24,15.203
2019/12/25,15.154
2019/12/26,15.159
2019/12/27,15.143
2019/12/28,15.156
2019/12/29,15.163
2019/12/30,15.171
2019/12/31,15.162
2020/01/01,15.167
2020/01/02,15.138
2020/01/03,15.152
2020/01/04,15.158
2020/01/05,15.165
2020/01/06,15.182
2020/01/07,15.193
2020/01/08,15.204
2020/01/09,15.188
2020/01/10,15.185
2020/01/11,15.184
2020/01/12,15.172
2020/01/13,15.164
2020/01/14,15.177
2020/01/15,15.164
2020/01/16,15.134
2020/01/17,15.134
2020/01/18,15.144
2020/01/19,15.143
2020/01/20,15.124
2020/01/21,15.124
2020/01/22,15.106
2020/01/23,15.103
2020/01/24,15.101
2020/01/25,15.101
2020/01/26,15.101
2020/01/27,15.105
2020/01/28,15.116
2020/01/29,15.124
2020/01/30,15.127
2020/01/31,15.134
2020/02/01,15.135
2020/02/02,15.134
2020/02/03,15.14
2020/02/04,15.145
2020/02/05,15.154
2020/02/06,15.159
2020/02/07,15.067
2020/02/08,15.048
2020/02/09,15.053
2020/02/10,15.032
2020/02/11,15.043
2020/02/12,15.048
2020/02/13,15.078
2020/02/14,15.088
2020/02/15,15.091
2020/02/16,15.093
2020/02/17,15.104
2020/02/18,15.069
2020/02/19,15.06
2020/02/20,14.992
2020/02/21,14.981
2020/02/22,14.95
2020/02/23,14.952
2020/02/24,14.943
2020/02/25,14.949
2020/02/26,14.946
2020/02/27,14.95
2020/02/28,14.969
2020/02/29,14.981
2020/03/01,14.971
2020/03/02,14.987
2020/03/03,14.986
2020/03/04,14.909
2020/03/05,14.905
2020/03/06,14.905
2020/03/07,14.904
2020/03/08,14.912
2020/03/09,14.944
2020/03/10,14.934
2020/03/11,14.944
2020/03/12,14.949
2020/03/13,14.965
2020/03/14,14.976
2020/03/15,15.017
2020/03/16,15.05
2020/03/17,15.046
2020/03/18,15.026
2020/03/19,15.075
2020/03/20,15.108
2020/03/21,15.094
2020/03/22,15.102
2020/03/23,15.198
2020/03/24,15.292
2020/03/25,15.236
2020/03/26,15.266
2020/03/27,15.261
2020/03/28,15.242
2020/03/29,15.244
2020/03/30,15.264
2020/03/31,15.27
2020/04/01,15.252
2020/04/02,15.287
2020/04/03,15.235
2020/04/04,15.221
2020/04/05,15.227
2020/04/06,15.203
2020/04/07,15.213
2020/04/08,15.227
2020/04/09,15.195
2020/04/10,15.116
2020/04/11,15.124
2020/04/12,15.122
2020/04/13,14.988
2020/04/14,14.986
2020/04/15,15.006
2020/04/16,14.993
2020/04/17,14.966
2020/04/18,14.986
2020/04/19,14.983
2020/04/20,14.972
2020/04/21,14.969
2020/04/22,14.925
2020/04/23,14.951
2020/04/24,14.954
2020/04/25,14.933
2020/04/26,14.94
2020/04/27,14.874
2020/04/28,14.879
2020/04/29,14.749
2020/04/30,14.721
2020/05/01,14.799
2020/05/02,14.829
2020/05/03,14.805
2020/05/04,14.814
2020/05/05,14.855
2020/05/06,14.796
2020/05/07,14.786
2020/05/08,14.786
2020/05/09,14.765
2020/05/10,14.764
2020/05/11,14.742
2020/05/12,14.765
2020/05/13,14.707
2020/05/14,14.713
2020/05/15,14.719
2020/05/16,14.741
2020/05/17,14.743
2020/05/18,14.715
2020/05/19,14.694
2020/05/20,14.701
2020/05/21,14.7
2020/05/22,14.691
2020/05/23,14.695
2020/05/24,14.701
2020/05/25,14.66
2020/05/26,14.662
2020/05/27,14.68
2020/05/28,14.685
2020/05/29,14.726
2020/05/30,14.72
2020/05/31,14.714
2020/06/01,14.757
2020/06/02,14.801
2020/06/03,14.777
2020/06/04,14.77
2020/06/05,14.783
2020/06/06,14.784
2020/06/07,14.778
2020/06/08,14.77
2020/06/09,14.723
2020/06/10,14.713
2020/06/11,14.74
2020/06/12,14.723
2020/06/13,14.715
2020/06/14,14.708
2020/06/15,14.699
2020/06/16,14.7
2020/06/17,14.698
2020/06/18,14.635
2020/06/19,14.446
2020/06/20,14.452
2020/06/21,14.454
2020/06/22,14.461
2020/06/23,14.441
2020/06/24,14.445
2020/06/25,14.433
2020/06/26,14.438
2020/06/27,14.383
2020/06/28,14.386
2020/06/29,14.381
2020/06/30,14.357
2020/07/01,14.345
2020/07/02,14.371
2020/07/03,14.369
2020/07/04,14.374
2020/07/05,14.384
2020/07/06,14.337
2020/07/07,14.342
2020/07/08,14.308
2020/07/09,14.33
2020/07/10,14.335
2020/07/11,14.344
2020/07/12,14.345
2020/07/13,14.35
2020/07/14,14.349
2020/07/15,14.338
2020/07/16,14.325
2020/07/17,14.326
2020/07/18,14.327
2020/07/19,14.342
2020/07/20,14.324
2020/07/21,14.323
2020/07/22,14.321
2020/07/23,14.313
2020/07/24,14.307
2020/07/25,14.31
2020/07/26,14.32
2020/07/27,14.347
2020/07/28,14.358
2020/07/29,14.372
2020/07/30,14.371
2020/07/31,14.369
2020/08/01,14.368
2020/08/02,14.369
2020/08/03,14.329
2020/08/04,14.339
2020/08/05,14.357
2020/08/06,14.33
2020/08/07,14.312
2020/08/08,14.269
2020/08/09,14.269
2020/08/10,14.259
2020/08/11,14.267
2020/08/12,14.262
2020/08/13,14.262
2020/08/14,14.228
2020/08/15,14.239
2020/08/16,14.237
2020/08/17,14.181
2020/08/18,14.243
2020/08/19,14.252
2020/08/20,14.253
2020/08/21,14.262
2020/08/22,14.256
2020/08/23,14.255
2020/08/24,14.257
2020/08/25,14.258
2020/08/26,14.257
2020/08/27,14.255
2020/08/28,14.209
2020/08/29,14.243
2020/08/30,14.25
2020/08/31,14.259
2020/09/01,14.289
2020/09/02,14.255
2020/09/03,14.195
2020/09/04,14.14
2020/09/05,14.163
2020/09/06,14.187
2020/09/07,14.217
2020/09/08,14.236
2020/09/09,14.254
2020/09/10,14.265
2020/09/11,14.207
2020/09/12,14.167
2020/09/13,14.172
2020/09/14,14.144
2020/09/15,14.053
2020/09/16,14.122
2020/09/17,14.124
2020/09/18,14.132
2020/09/19,14.142
2020/09/20,14.144
2020/09/21,14.119
2020/09/22,14.05
2020/09/23,14.039
2020/09/24,14.106
2020/09/25,14.126
2020/09/26,14.129
2020/09/27,14.13
2020/09/28,14.16
2020/09/29,14.195
2020/09/30,14.166
2020/10/01,14.208
2020/10/02,14.251
2020/10/03,14.282
2020/10/04,14.281
2020/10/05,14.269
2020/10/06,14.271
2020/10/07,14.264
2020/10/08,14.267
2020/10/09,14.299
2020/10/10,14.173
2020/10/11,14.178
2020/10/12,14.173
2020/10/13,14.154
2020/10/14,14.119
2020/10/15,14.066
2020/10/16,14.067
2020/10/17,14.067
2020/10/18,14.066
2020/10/19,13.92
2020/10/20,13.919
2020/10/21,13.923
2020/10/22,13.915
2020/10/23,13.9
2020/10/24,13.873
2020/10/25,13.868
2020/10/26,13.796
2020/10/27,13.745
2020/10/28,13.726
2020/10/29,13.729
2020/10/30,13.726
2020/10/31,13.737
2020/11/01,13.739
2020/11/02,13.667
2020/11/03,13.338
2020/11/04,13.286
2020/11/05,13.274
2020/11/06,13.306
2020/11/07,13.311
2020/11/08,13.279
2020/11/09,13.303
2020/11/10,13.327
2020/11/11,13.294
2020/11/12,13.261
2020/11/13,13.261
2020/11/14,13.268
2020/11/15,13.304
2020/11/16,13.319
2020/11/17,13.302
2020/11/18,13.298
2020/11/19,13.284
2020/11/20,13.258
2020/11/21,13.27
2020/11/22,13.243
2020/11/23,13.25
2020/11/24,13.199
2020/11/25,13.214
2020/11/26,13.225
2020/11/27,13.342
2020/11/28,13.341
2020/11/29,13.365
2020/11/30,13.351
2020/12/01,13.409
2020/12/02,13.401
2020/12/03,13.405
2020/12/04,13.395
2020/12/05,13.387
2020/12/06,13.386
2020/12/07,13.394
2020/12/08,13.435
2020/12/09,13.415
2020/12/10,13.304
2020/12/11,13.325
2020/12/12,13.347
2020/12/13,13.353
2020/12/14,13.378
2020/12/15,13.41
2020/12/16,13.342
2020/12/17,13.317
2020/12/18,13.324
2020/12/19,13.332
2020/12/20,13.32
2020/12/21,13.331
2020/12/22,13.344
2020/12/23,13.314
