Date,activeaddresses30mom
2014/04/24,1381
2014/04/25,12554
2014/04/26,-47896
2014/04/27,-11117
2014/04/28,21871
2014/04/29,2888
2014/04/30,-4224
2014/05/01,-25028
2014/05/02,-36160
2014/05/03,-51528
2014/05/04,-21490
2014/05/05,-5825
2014/05/06,-15360
2014/05/07,2679
2014/05/08,1263
2014/05/09,-15987
2014/05/10,-47380
2014/05/11,-4107
2014/05/12,22517
2014/05/13,-23192
2014/05/14,-22367
2014/05/15,-22022
2014/05/16,-29544
2014/05/17,-9305
2014/05/18,28264
2014/05/19,44446
2014/05/20,26834
2014/05/21,15600
2014/05/22,-20481
2014/05/23,19771
2014/05/24,-43207
2014/05/25,5472
2014/05/26,35804
2014/05/27,7257
2014/05/28,16826
2014/05/29,2095
2014/05/30,-13618
2014/05/31,-8021
2014/06/01,47593
2014/06/02,58350
2014/06/03,30863
2014/06/04,23449
2014/06/05,15559
2014/06/06,12620
2014/06/07,-26331
2014/06/08,10355
2014/06/09,30801
2014/06/10,13666
2014/06/11,20073
2014/06/12,25982
2014/06/13,13046
2014/06/14,-27241
2014/06/15,21140
2014/06/16,29553
2014/06/17,7750
2014/06/18,-17306
2014/06/19,-32037
2014/06/20,-2415
2014/06/21,-9132
2014/06/22,7770
2014/06/23,38536
2014/06/24,-11439
2014/06/25,4580
2014/06/26,-19718
2014/06/27,-16258
2014/06/28,-28014
2014/06/29,21419
2014/06/30,36363
2014/07/01,-4671
2014/07/02,6866
2014/07/03,-25958
2014/07/04,-26273
2014/07/05,-54977
2014/07/06,9811
2014/07/07,45881
2014/07/08,40781
2014/07/09,18496
2014/07/10,-7864
2014/07/11,-4182
2014/07/12,-21329
2014/07/13,14633
2014/07/14,12944
2014/07/15,-18790
2014/07/16,-30797
2014/07/17,-29557
2014/07/18,-17271
2014/07/19,-26510
2014/07/20,13279
2014/07/21,-8915
2014/07/22,-43311
2014/07/23,-7464
2014/07/24,-22781
2014/07/25,-18205
2014/07/26,-34250
2014/07/27,1904
2014/07/28,8461
2014/07/29,-28635
2014/07/30,-24541
2014/07/31,-31123
2014/08/01,-29186
2014/08/02,-33549
2014/08/03,11912
2014/08/04,21225
2014/08/05,-5680
2014/08/06,-4330
2014/08/07,-54488
2014/08/08,-31325
2014/08/09,-39154
2014/08/10,6228
2014/08/11,16041
2014/08/12,-12320
2014/08/13,11339
2014/08/14,19292
2014/08/15,16357
2014/08/16,3914
2014/08/17,32726
2014/08/18,41161
2014/08/19,-3204
2014/08/20,18996
2014/08/21,32442
2014/08/22,5541
2014/08/23,-17834
2014/08/24,33019
2014/08/25,33129
2014/08/26,-639
2014/08/27,16347
2014/08/28,24947
2014/08/29,-13592
2014/08/30,-4655
2014/08/31,24847
2014/09/01,41755
2014/09/02,6185
2014/09/03,3484
2014/09/04,-24939
2014/09/05,-19993
2014/09/06,-21535
2014/09/07,65498
2014/09/08,38077
2014/09/09,-6869
2014/09/10,38603
2014/09/11,-21415
2014/09/12,-28049
2014/09/13,-42271
2014/09/14,46791
2014/09/15,7758
2014/09/16,16647
2014/09/17,-3297
2014/09/18,6274
2014/09/19,-13380
2014/09/20,-23879
2014/09/21,9960
2014/09/22,42717
2014/09/23,-17044
2014/09/24,5314
2014/09/25,8453
2014/09/26,-11302
2014/09/27,-18632
2014/09/28,71750
2014/09/29,12115
2014/09/30,17228
2014/10/01,19446
2014/10/02,-2870
2014/10/03,662
2014/10/04,-4800
2014/10/05,63924
2014/10/06,24263
2014/10/07,-41101
2014/10/08,178
2014/10/09,-5805
2014/10/10,-38129
2014/10/11,-7896
2014/10/12,74325
2014/10/13,47980
2014/10/14,-19464
2014/10/15,18213
2014/10/16,-43036
2014/10/17,-7068
2014/10/18,-19155
2014/10/19,63412
2014/10/20,25099
2014/10/21,13326
2014/10/22,-3296
2014/10/23,-336
2014/10/24,2959
2014/10/25,9180
2014/10/26,33662
2014/10/27,42208
2014/10/28,-43766
2014/10/29,11922
2014/10/30,-15866
2014/10/31,-12763
2014/11/01,-8889
2014/11/02,89639
2014/11/03,29527
2014/11/04,-43383
2014/11/05,10014
2014/11/06,17928
2014/11/07,18646
2014/11/08,-15494
2014/11/09,43393
2014/11/10,42548
2014/11/11,-44841
2014/11/12,14973
2014/11/13,-5192
2014/11/14,13413
2014/11/15,203
2014/11/16,64513
2014/11/17,32627
2014/11/18,-31239
2014/11/19,2794
2014/11/20,3608
2014/11/21,3937
2014/11/22,-14340
2014/11/23,59415
2014/11/24,-6659
2014/11/25,-5640
2014/11/26,-18533
2014/11/27,13204
2014/11/28,10915
2014/11/29,-14490
2014/11/30,78075
2014/12/01,39558
2014/12/02,-28713
2014/12/03,24439
2014/12/04,5429
2014/12/05,26647
2014/12/06,-26999
2014/12/07,51103
2014/12/08,64544
2014/12/09,-19341
2014/12/10,8479
2014/12/11,11596
2014/12/12,-21227
2014/12/13,-24314
2014/12/14,49662
2014/12/15,62673
2014/12/16,-8452
2014/12/17,23262
2014/12/18,29314
2014/12/19,4766
2014/12/20,41685
2014/12/21,32987
2014/12/22,61558
2014/12/23,-11117
2014/12/24,-9711
2014/12/25,-36640
2014/12/26,-11682
2014/12/27,4240
2014/12/28,58482
2014/12/29,3643
2014/12/30,-72387
2014/12/31,-33023
2015/01/01,-100285
2015/01/02,-18363
2015/01/03,28203
2015/01/04,10185
2015/01/05,39233
2015/01/06,-58821
2015/01/07,-35598
2015/01/08,3807
2015/01/09,10937
2015/01/10,58313
2015/01/11,47105
2015/01/12,24090
2015/01/13,-23199
2015/01/14,4917
2015/01/15,14503
2015/01/16,3718
2015/01/17,38941
2015/01/18,42554
2015/01/19,-11745
2015/01/20,-13264
2015/01/21,-16446
2015/01/22,-14841
2015/01/23,17095
2015/01/24,34632
2015/01/25,124977
2015/01/26,43249
2015/01/27,-23988
2015/01/28,7625
2015/01/29,5053
2015/01/30,9233
2015/01/31,137031
2015/02/01,38924
2015/02/02,-26152
2015/02/03,-1335
2015/02/04,-7153
2015/02/05,7113
2015/02/06,10090
2015/02/07,-29541
2015/02/08,56407
2015/02/09,-46871
2015/02/10,-20161
2015/02/11,12256
2015/02/12,-19215
2015/02/13,37379
2015/02/14,4390
2015/02/15,108329
2015/02/16,-18996
2015/02/17,14539
2015/02/18,-1501
2015/02/19,-13911
2015/02/20,11374
2015/02/21,47764
2015/02/22,46107
2015/02/23,33986
2015/02/24,-85610
2015/02/25,-35983
2015/02/26,-25206
2015/02/27,36615
2015/02/28,69904
2015/03/01,74605
2015/03/02,-4121
2015/03/03,4340
2015/03/04,22498
2015/03/05,9494
2015/03/06,-1251
2015/03/07,33130
2015/03/08,52314
2015/03/09,52694
2015/03/10,-51753
2015/03/11,14390
2015/03/12,15136
2015/03/13,15464
2015/03/14,20997
2015/03/15,-37533
2015/03/16,-5277
2015/03/17,-120758
2015/03/18,-23990
2015/03/19,-5796
2015/03/20,-8801
2015/03/21,31477
2015/03/22,15659
2015/03/23,-22205
2015/03/24,-46456
2015/03/25,-30836
2015/03/26,-8653
2015/03/27,8297
2015/03/28,12847
2015/03/29,42595
2015/03/30,-29745
2015/03/31,-17102
2015/04/01,-18214
2015/04/02,-3893
2015/04/03,-3193
2015/04/04,8344
2015/04/05,45807
2015/04/06,-9447
2015/04/07,-15852
2015/04/08,4811
2015/04/09,-746
2015/04/10,16921
2015/04/11,24079
2015/04/12,11633
2015/04/13,6769
2015/04/14,-3281
2015/04/15,-36173
2015/04/16,-1955
2015/04/17,-4709
2015/04/18,-5379
2015/04/19,38903
2015/04/20,-290
2015/04/21,-11636
2015/04/22,8415
2015/04/23,37765
2015/04/24,42271
2015/04/25,47566
2015/04/26,34357
2015/04/27,4910
2015/04/28,-27807
2015/04/29,-4630
2015/04/30,-11840
2015/05/01,-37670
2015/05/02,22062
2015/05/03,14368
2015/05/04,-2766
2015/05/05,-16296
2015/05/06,24470
2015/05/07,2564
2015/05/08,33050
2015/05/09,-4159
2015/05/10,16200
2015/05/11,-12499
2015/05/12,10612
2015/05/13,-17920
2015/05/14,-13383
2015/05/15,19419
2015/05/16,43015
2015/05/17,31051
2015/05/18,-10391
2015/05/19,-21881
2015/05/20,12025
2015/05/21,-9001
2015/05/22,-13087
2015/05/23,-27386
2015/05/24,35712
2015/05/25,-22506
2015/05/26,-5573
2015/05/27,13452
2015/05/28,-3083
2015/05/29,39075
2015/05/30,74413
2015/05/31,74402
2015/06/01,24975
2015/06/02,47315
2015/06/03,28796
2015/06/04,7103
2015/06/05,358
2015/06/06,10819
2015/06/07,-23881
2015/06/08,14097
2015/06/09,-9928
2015/06/10,76451
2015/06/11,7833
2015/06/12,44936
2015/06/13,39147
2015/06/14,48805
2015/06/15,44325
2015/06/16,15551
2015/06/17,72042
2015/06/18,15318
2015/06/19,20299
2015/06/20,30396
2015/06/21,36433
2015/06/22,12154
2015/06/23,5552
2015/06/24,9848
2015/06/25,-31314
2015/06/26,29971
2015/06/27,49014
2015/06/28,-19726
2015/06/29,-41297
2015/06/30,14385
2015/07/01,-2979
2015/07/02,5467
2015/07/03,15542
2015/07/04,15392
2015/07/05,35081
2015/07/06,50163
2015/07/07,47997
2015/07/08,63748
2015/07/09,47322
2015/07/10,-17004
2015/07/11,43970
2015/07/12,23076
2015/07/13,7114
2015/07/14,-9970
2015/07/15,-54040
2015/07/16,-6976
2015/07/17,-67005
2015/07/18,-10527
2015/07/19,15144
2015/07/20,8088
2015/07/21,-20790
2015/07/22,-209934
2015/07/23,-270073
2015/07/24,-229199
2015/07/25,-203345
2015/07/26,-256306
2015/07/27,-273447
2015/07/28,16770
2015/07/29,24280
2015/07/30,-34264
2015/07/31,3110
2015/08/01,-9435
2015/08/02,-7292
2015/08/03,-3977
2015/08/04,-11902
2015/08/05,-7182
2015/08/06,-25686
2015/08/07,-37632
2015/08/08,-32138
2015/08/09,-48878
2015/08/10,-33396
2015/08/11,-48100
2015/08/12,-8376
2015/08/13,-17160
2015/08/14,5011
2015/08/15,-6288
2015/08/16,23796
2015/08/17,15897
2015/08/18,4141
2015/08/19,10862
2015/08/20,2946
2015/08/21,243537
2015/08/22,268182
2015/08/23,258445
2015/08/24,274246
2015/08/25,254062
2015/08/26,255606
2015/08/27,-15106
2015/08/28,-3798
2015/08/29,-48095
2015/08/30,-14326
2015/08/31,-1255
2015/09/01,16040
2015/09/02,10780
2015/09/03,7171
2015/09/04,-57789
2015/09/05,30598
2015/09/06,15570
2015/09/07,-110373
2015/09/08,52696
2015/09/09,-253842
2015/09/10,-19300
2015/09/11,20390
2015/09/12,14966
2015/09/13,51700
2015/09/14,31143
2015/09/15,34203
2015/09/16,5567
2015/09/17,-1416
2015/09/18,28172
2015/09/19,4378
2015/09/20,47983
2015/09/21,18759
2015/09/22,61857
2015/09/23,-20230
2015/09/24,-1784
2015/09/25,5476
2015/09/26,35946
2015/09/27,10469
2015/09/28,66562
2015/09/29,49769
2015/09/30,25949
2015/10/01,-20482
2015/10/02,11881
2015/10/03,-36823
2015/10/04,57028
2015/10/05,-27373
2015/10/06,17484
2015/10/07,131910
2015/10/08,-13580
2015/10/09,227575
2015/10/10,81543
2015/10/11,1723
2015/10/12,28861
2015/10/13,-18860
2015/10/14,5835
2015/10/15,49210
2015/10/16,42337
2015/10/17,69524
2015/10/18,10664
2015/10/19,68676
2015/10/20,61553
2015/10/21,30916
2015/10/22,-7600
2015/10/23,61420
2015/10/24,90394
2015/10/25,74067
2015/10/26,65929
2015/10/27,39776
2015/10/28,40213
2015/10/29,38024
2015/10/30,50376
2015/10/31,71274
2015/11/01,62755
2015/11/02,111204
2015/11/03,110038
2015/11/04,170469
2015/11/05,99684
2015/11/06,104361
2015/11/07,33712
2015/11/08,119490
2015/11/09,67556
2015/11/10,67601
2015/11/11,60424
2015/11/12,62330
2015/11/13,39538
2015/11/14,25244
2015/11/15,83150
2015/11/16,-3412
2015/11/17,21329
2015/11/18,50837
2015/11/19,-37916
2015/11/20,4605
2015/11/21,29594
2015/11/22,27592
2015/11/23,-37710
2015/11/24,9857
2015/11/25,-16470
2015/11/26,33579
2015/11/27,573
2015/11/28,15767
2015/11/29,-61497
2015/11/30,111055
2015/12/01,36236
2015/12/02,39791
2015/12/03,-66479
2015/12/04,-103541
2015/12/05,28960
2015/12/06,2477
2015/12/07,70107
2015/12/08,49023
2015/12/09,59014
2015/12/10,86619
2015/12/11,38076
2015/12/12,143075
2015/12/13,103148
2015/12/14,122456
2015/12/15,47410
2015/12/16,81536
2015/12/17,98025
2015/12/18,46064
2015/12/19,135278
2015/12/20,43321
2015/12/21,104421
2015/12/22,76200
2015/12/23,110304
2015/12/24,64693
2015/12/25,11915
2015/12/26,19804
2015/12/27,57400
2015/12/28,6463
2015/12/29,89431
2015/12/30,-64914
2015/12/31,-39509
2016/01/01,-117256
2016/01/02,55486
2016/01/03,-5817
2016/01/04,-50863
2016/01/05,-8655
2016/01/06,-42015
2016/01/07,-36182
2016/01/08,-64429
2016/01/09,-22680
2016/01/10,-6202
2016/01/11,-83140
2016/01/12,-27708
2016/01/13,-131039
2016/01/14,-60153
2016/01/15,-50759
2016/01/16,16258
2016/01/17,46901
2016/01/18,-35486
2016/01/19,-834
2016/01/20,124006
2016/01/21,16663
2016/01/22,10896
2016/01/23,21858
2016/01/24,62836
2016/01/25,72792
2016/01/26,103463
2016/01/27,65992
2016/01/28,94664
2016/01/29,80047
2016/01/30,105824
2016/01/31,130660
2016/02/01,161557
2016/02/02,277955
2016/02/03,97857
2016/02/04,35586
2016/02/05,88196
2016/02/06,69844
2016/02/07,99964
2016/02/08,10751
2016/02/09,92844
2016/02/10,30630
2016/02/11,32135
2016/02/12,59862
2016/02/13,37599
2016/02/14,63067
2016/02/15,9606
2016/02/16,-50443
2016/02/17,65064
2016/02/18,54202
2016/02/19,-134203
2016/02/20,9385
2016/02/21,29162
2016/02/22,7677
2016/02/23,57133
2016/02/24,-32274
2016/02/25,8818
2016/02/26,-8219
2016/02/27,-48834
2016/02/28,-21838
2016/02/29,55561
2016/03/01,82635
2016/03/02,-41892
2016/03/03,-115853
2016/03/04,9671
2016/03/05,62728
2016/03/06,-76096
2016/03/07,-61762
2016/03/08,-44094
2016/03/09,47032
2016/03/10,-81140
2016/03/11,-35611
2016/03/12,-78995
2016/03/13,-39054
2016/03/14,319
2016/03/15,-25850
2016/03/16,-55286
2016/03/17,24497
2016/03/18,-89891
2016/03/19,-59932
2016/03/20,-78275
2016/03/21,-61288
2016/03/22,-40294
2016/03/23,-98656
2016/03/24,-77510
2016/03/25,-51343
2016/03/26,-56798
2016/03/27,-76402
2016/03/28,42715
2016/03/29,96978
2016/03/30,-54955
2016/03/31,-103442
2016/04/01,-93730
2016/04/02,-66805
2016/04/03,-66982
2016/04/04,-52178
2016/04/05,57126
2016/04/06,50103
2016/04/07,-28600
2016/04/08,-83570
2016/04/09,-5950
2016/04/10,-37597
2016/04/11,81182
2016/04/12,100421
2016/04/13,30093
2016/04/14,21384
2016/04/15,-9060
2016/04/16,-52776
2016/04/17,12435
2016/04/18,67573
2016/04/19,57973
2016/04/20,27920
2016/04/21,513
2016/04/22,50749
2016/04/23,15858
2016/04/24,42876
2016/04/25,25514
2016/04/26,98703
2016/04/27,-33961
2016/04/28,-109924
2016/04/29,27970
2016/04/30,8637
2016/05/01,-29177
2016/05/02,5405
2016/05/03,21624
2016/05/04,-4705
2016/05/05,-14209
2016/05/06,-26031
2016/05/07,-16235
2016/05/08,-16399
2016/05/09,36170
2016/05/10,76950
2016/05/11,-13197
2016/05/12,-54495
2016/05/13,-38611
2016/05/14,-19595
2016/05/15,23
2016/05/16,69502
2016/05/17,33242
2016/05/18,32932
2016/05/19,-15272
2016/05/20,-14610
2016/05/21,-231
2016/05/22,1973
2016/05/23,38279
2016/05/24,60026
2016/05/25,6241
2016/05/26,-32974
2016/05/27,31907
2016/05/28,17806
2016/05/29,-95306
2016/05/30,110057
2016/05/31,60120
2016/06/01,27892
2016/06/02,17503
2016/06/03,30624
2016/06/04,14186
2016/06/05,18191
2016/06/06,74589
2016/06/07,85043
2016/06/08,16700
2016/06/09,39103
2016/06/10,46170
2016/06/11,1230
2016/06/12,50006
2016/06/13,99627
2016/06/14,94697
2016/06/15,50170
2016/06/16,67752
2016/06/17,49639
2016/06/18,94987
2016/06/19,46595
2016/06/20,53900
2016/06/21,124959
2016/06/22,23820
2016/06/23,33806
2016/06/24,19462
2016/06/25,77345
2016/06/26,-3345
2016/06/27,-32077
2016/06/28,62485
2016/06/29,-82697
2016/06/30,6308
2016/07/01,-1062
2016/07/02,-30957
2016/07/03,-59126
2016/07/04,30280
2016/07/05,16013
2016/07/06,-54886
2016/07/07,-51841
2016/07/08,-34336
2016/07/09,-68508
2016/07/10,-107124
2016/07/11,14603
2016/07/12,-51515
2016/07/13,-138642
2016/07/14,-75883
2016/07/15,-105491
2016/07/16,-93448
2016/07/17,-138258
2016/07/18,-70940
2016/07/19,-48505
2016/07/20,-72067
2016/07/21,-105104
2016/07/22,-54860
2016/07/23,-100956
2016/07/24,-96750
2016/07/25,-48541
2016/07/26,-7302
2016/07/27,22835
2016/07/28,-8551
2016/07/29,-296749
2016/07/30,-135623
2016/07/31,-29023
2016/08/01,38888
2016/08/02,86717
2016/08/03,6542
2016/08/04,11061
2016/08/05,27372
2016/08/06,-3776
2016/08/07,-7795
2016/08/08,73189
2016/08/09,81712
2016/08/10,59313
2016/08/11,71005
2016/08/12,75137
2016/08/13,12651
2016/08/14,2674
2016/08/15,51676
2016/08/16,122485
2016/08/17,41789
2016/08/18,34078
2016/08/19,28287
2016/08/20,40080
2016/08/21,-20893
2016/08/22,64670
2016/08/23,79005
2016/08/24,23644
2016/08/25,-44388
2016/08/26,-12615
2016/08/27,-12240
2016/08/28,241572
2016/08/29,142572
2016/08/30,50536
2016/08/31,650
2016/09/01,-43931
2016/09/02,-13973
2016/09/03,-30207
2016/09/04,-38472
2016/09/05,78788
2016/09/06,70685
2016/09/07,7050
2016/09/08,1788
2016/09/09,-59950
2016/09/10,-59093
2016/09/11,-39468
2016/09/12,48692
2016/09/13,78617
2016/09/14,-29736
2016/09/15,-65758
2016/09/16,-38658
2016/09/17,26380
2016/09/18,-65270
2016/09/19,-28229
2016/09/20,82939
2016/09/21,-246
2016/09/22,-20183
2016/09/23,-44234
2016/09/24,22907
2016/09/25,-15062
2016/09/26,69012
2016/09/27,134538
2016/09/28,13449
2016/09/29,-10563
2016/09/30,51911
2016/10/01,18379
2016/10/02,-29204
2016/10/03,160829
2016/10/04,142302
2016/10/05,42879
2016/10/06,73969
2016/10/07,28258
2016/10/08,54137
2016/10/09,17453
2016/10/10,26832
2016/10/11,133058
2016/10/12,3973
2016/10/13,-24941
2016/10/14,31236
2016/10/15,-14329
2016/10/16,-25728
2016/10/17,17694
2016/10/18,114779
2016/10/19,176
2016/10/20,76832
2016/10/21,55852
2016/10/22,15864
2016/10/23,-12811
2016/10/24,106979
2016/10/25,163023
2016/10/26,81296
2016/10/27,153665
2016/10/28,37222
2016/10/29,-453
2016/10/30,-91132
2016/10/31,70053
2016/11/01,134941
2016/11/02,-58131
2016/11/03,-8675
2016/11/04,-34467
2016/11/05,-57096
2016/11/06,-40608
2016/11/07,44930
2016/11/08,137445
2016/11/09,114052
2016/11/10,-5841
2016/11/11,37403
2016/11/12,58436
2016/11/13,6192
2016/11/14,147984
2016/11/15,166990
2016/11/16,75149
2016/11/17,75481
2016/11/18,123968
2016/11/19,-21120
2016/11/20,1732
2016/11/21,100385
2016/11/22,106229
2016/11/23,40728
2016/11/24,64753
2016/11/25,30474
2016/11/26,-63037
2016/11/27,9354
2016/11/28,159363
2016/11/29,160488
2016/11/30,28900
2016/12/01,2875
2016/12/02,119771
2016/12/03,98544
2016/12/04,101333
2016/12/05,126106
2016/12/06,207087
2016/12/07,111904
2016/12/08,-5217
2016/12/09,-5480
2016/12/10,-37130
2016/12/11,-5428
2016/12/12,26028
2016/12/13,95301
2016/12/14,-25862
2016/12/15,-35115
2016/12/16,9647
2016/12/17,-42514
2016/12/18,-81750
2016/12/19,45059
2016/12/20,64257
2016/12/21,72165
2016/12/22,90065
2016/12/23,-11091
2016/12/24,-145818
2016/12/25,-179877
2016/12/26,-44479
2016/12/27,66077
2016/12/28,-63463
2016/12/29,5007
2016/12/30,30846
2016/12/31,-20627
2017/01/01,-206212
2017/01/02,-11698
2017/01/03,-30539
2017/01/04,-19837
2017/01/05,-122118
2017/01/06,-7389
2017/01/07,-2406
2017/01/08,-22386
2017/01/09,24901
2017/01/10,94273
2017/01/11,-7416
2017/01/12,-38994
2017/01/13,-21970
2017/01/14,-47051
2017/01/15,-82607
2017/01/16,5162
2017/01/17,83664
2017/01/18,5158
2017/01/19,39383
2017/01/20,-33104
2017/01/21,-52837
2017/01/22,-65823
2017/01/23,68634
2017/01/24,191426
2017/01/25,78656
2017/01/26,51921
2017/01/27,48930
2017/01/28,-18996
2017/01/29,-8800
2017/01/30,23413
2017/01/31,146356
2017/02/01,74536
2017/02/02,38790
2017/02/03,22514
2017/02/04,42898
2017/02/05,-64777
2017/02/06,-18998
2017/02/07,111945
2017/02/08,81234
2017/02/09,52094
2017/02/10,48948
2017/02/11,20489
2017/02/12,-37054
2017/02/13,70550
2017/02/14,116063
2017/02/15,51557
2017/02/16,5598
2017/02/17,30839
2017/02/18,-9025
2017/02/19,-70321
2017/02/20,17137
2017/02/21,93227
2017/02/22,7300
2017/02/23,-4015
2017/02/24,53638
2017/02/25,-16523
2017/02/26,-12950
2017/02/27,1529
2017/02/28,38301
2017/03/01,45466
2017/03/02,40422
2017/03/03,-33834
2017/03/04,-54824
2017/03/05,5292
2017/03/06,-29016
2017/03/07,80257
2017/03/08,69993
2017/03/09,-6187
2017/03/10,54624
2017/03/11,-37959
2017/03/12,-66898
2017/03/13,35897
2017/03/14,192598
2017/03/15,62827
2017/03/16,-181382
2017/03/17,97494
2017/03/18,91031
2017/03/19,12395
2017/03/20,-361222
2017/03/21,100294
2017/03/22,106341
2017/03/23,9557
2017/03/24,87899
2017/03/25,-40311
2017/03/26,-134725
2017/03/27,-97317
2017/03/28,96138
2017/03/29,42973
2017/03/30,39086
2017/03/31,-26245
2017/04/01,-4567
2017/04/02,-41435
2017/04/03,140338
2017/04/04,-24335
2017/04/05,105370
2017/04/06,-16439
2017/04/07,17015
2017/04/08,-65096
2017/04/09,-61776
2017/04/10,-6300
2017/04/11,168132
2017/04/12,31045
2017/04/13,-118304
2017/04/14,17109
2017/04/15,206427
2017/04/16,-133395
2017/04/17,-113151
2017/04/18,-312594
2017/04/19,-250634
2017/04/20,-617255
2017/04/21,-676136
2017/04/22,-945
2017/04/23,-92378
2017/04/24,-22959
2017/04/25,84173
2017/04/26,144068
2017/04/27,-101811
2017/04/28,-17271
2017/04/29,68157
2017/04/30,36212
2017/05/01,-29293
2017/05/02,80951
2017/05/03,-80537
2017/05/04,165344
2017/05/05,-103668
2017/05/06,149791
2017/05/07,30427
2017/05/08,200641
2017/05/09,84567
2017/05/10,21437
2017/05/11,-59909
2017/05/12,49771
2017/05/13,149260
2017/05/14,162050
2017/05/15,84365
2017/05/16,14336
2017/05/17,154320
2017/05/18,360716
2017/05/19,695947
2017/05/20,731296
2017/05/21,702995
2017/05/22,75657
2017/05/23,228953
2017/05/24,167779
2017/05/25,99352
2017/05/26,57944
2017/05/27,154405
2017/05/28,140372
2017/05/29,-424400
2017/05/30,139231
2017/05/31,147038
2017/06/01,38117
2017/06/02,77255
2017/06/03,49062
2017/06/04,66283
2017/06/05,-143474
2017/06/06,33532
2017/06/07,14230
2017/06/08,42227
2017/06/09,18701
2017/06/10,6276
2017/06/11,-110962
2017/06/12,-76163
2017/06/13,-132149
2017/06/14,-70999
2017/06/15,158885
2017/06/16,-39350
2017/06/17,-75428
2017/06/18,-152245
2017/06/19,-117372
2017/06/20,-53754
2017/06/21,-56580
2017/06/22,-172049
2017/06/23,-94977
2017/06/24,-153797
2017/06/25,-259447
2017/06/26,-153322
2017/06/27,-137449
2017/06/28,345093
2017/06/29,-220150
2017/06/30,-115266
2017/07/01,-165174
2017/07/02,-143535
2017/07/03,-232726
2017/07/04,-31545
2017/07/05,-98381
2017/07/06,-172166
2017/07/07,-113249
2017/07/08,-174148
2017/07/09,-181241
2017/07/10,31300
2017/07/11,134776
2017/07/12,5440
2017/07/13,-90122
2017/07/14,-75587
2017/07/15,-138048
2017/07/16,-123351
2017/07/17,-1837
2017/07/18,125195
2017/07/19,14820
2017/07/20,-79586
2017/07/21,1824
2017/07/22,-49403
2017/07/23,-156186
2017/07/24,35713
2017/07/25,118151
2017/07/26,-31581
2017/07/27,-6830
2017/07/28,-50759
2017/07/29,46603
2017/07/30,-141633
2017/07/31,50672
2017/08/01,-112792
2017/08/02,-55234
2017/08/03,-123499
2017/08/04,54549
2017/08/05,48578
2017/08/06,-198965
2017/08/07,60711
2017/08/08,251477
2017/08/09,-42038
2017/08/10,-65168
2017/08/11,14228
2017/08/12,1297
2017/08/13,46323
2017/08/14,8928
2017/08/15,206492
2017/08/16,-18022
2017/08/17,84866
2017/08/18,-23505
2017/08/19,51571
2017/08/20,-119752
2017/08/21,-57067
2017/08/22,-56480
2017/08/23,125399
2017/08/24,-81829
2017/08/25,-42407
2017/08/26,-66806
2017/08/27,71484
2017/08/28,3644
2017/08/29,178791
2017/08/30,91716
2017/08/31,253935
2017/09/01,142673
2017/09/02,144506
2017/09/03,-94002
2017/09/04,73144
2017/09/05,209315
2017/09/06,100309
2017/09/07,-55910
2017/09/08,89833
2017/09/09,-87367
2017/09/10,-157053
2017/09/11,48514
2017/09/12,32096
2017/09/13,54884
2017/09/14,-128378
2017/09/15,139470
2017/09/16,-177029
2017/09/17,-131493
2017/09/18,-64131
2017/09/19,-251510
2017/09/20,28507
2017/09/21,216321
2017/09/22,-178669
2017/09/23,-14997
2017/09/24,-51837
2017/09/25,53354
2017/09/26,-26045
2017/09/27,7245
2017/09/28,16248
2017/09/29,-31936
2017/09/30,-139379
2017/10/01,-130270
2017/10/02,96656
2017/10/03,170845
2017/10/04,-140277
2017/10/05,-115941
2017/10/06,-2630
2017/10/07,-78550
2017/10/08,-143643
2017/10/09,112921
2017/10/10,203079
2017/10/11,35812
2017/10/12,44995
2017/10/13,58066
2017/10/14,115414
2017/10/15,26506
2017/10/16,146148
2017/10/17,270569
2017/10/18,149801
2017/10/19,534277
2017/10/20,211379
2017/10/21,91121
2017/10/22,250117
2017/10/23,276552
2017/10/24,365665
2017/10/25,238499
2017/10/26,48439
2017/10/27,16082
2017/10/28,-661471
2017/10/29,-664321
2017/10/30,-524353
2017/10/31,-526734
2017/11/01,-717195
2017/11/02,-674378
2017/11/03,-517066
2017/11/04,-553810
2017/11/05,-698593
2017/11/06,-573488
2017/11/07,220554
2017/11/08,95382
2017/11/09,130804
2017/11/10,29524
2017/11/11,-141121
2017/11/12,-251269
2017/11/13,47047
2017/11/14,-5976
2017/11/15,-66374
2017/11/16,-744315
2017/11/17,134857
2017/11/18,-58864
2017/11/19,60190
2017/11/20,133625
2017/11/21,48969
2017/11/22,-9035
2017/11/23,7773
2017/11/24,-11218
2017/11/25,163179
2017/11/26,197710
2017/11/27,895407
2017/11/28,857193
2017/11/29,989871
2017/11/30,934600
2017/12/01,961135
2017/12/02,808982
2017/12/03,846141
2017/12/04,991943
2017/12/05,971003
2017/12/06,1072008
2017/12/07,94036
2017/12/08,223490
2017/12/09,164139
2017/12/10,269026
2017/12/11,440921
2017/12/12,537820
2017/12/13,324208
2017/12/14,402464
2017/12/15,380463
2017/12/16,949920
2017/12/17,170558
2017/12/18,282791
2017/12/19,51707
2017/12/20,82017
2017/12/21,11880
2017/12/22,214928
2017/12/23,53637
2017/12/24,133401
2017/12/25,-80497
2017/12/26,-37511
2017/12/27,25959
