Date,mining_profitability14wma
2014/04/21,36.813
2014/04/22,36.422
2014/04/23,36.215
2014/04/24,35.779
2014/04/25,36.099
2014/04/26,35.303
2014/04/27,35.097
2014/04/28,34.067
2014/04/29,33.936
2014/04/30,32.444
2014/05/01,32.378
2014/05/02,31.409
2014/05/03,30.501
2014/05/04,29.915
2014/05/05,29.082
2014/05/06,29.276
2014/05/07,28.439
2014/05/08,28.295
2014/05/09,28.134
2014/05/10,28.193
2014/05/11,27.62
2014/05/12,27.632
2014/05/13,27.128
2014/05/14,26.733
2014/05/15,26.582
2014/05/16,26.503
2014/05/17,26.167
2014/05/18,26.135
2014/05/19,25.918
2014/05/20,25.804
2014/05/21,26.114
2014/05/22,26.394
2014/05/23,26.88
2014/05/24,26.747
2014/05/25,27.023
2014/05/26,27.109
2014/05/27,27.053
2014/05/28,27.379
2014/05/29,27.28
2014/05/30,27.773
2014/05/31,28.034
2014/06/01,28.579
2014/06/02,29.285
2014/06/03,29.471
2014/06/04,29.658
2014/06/05,29.758
2014/06/06,29.388
2014/06/07,29.467
2014/06/08,28.967
2014/06/09,29.156
2014/06/10,28.985
2014/06/11,28.685
2014/06/12,28.578
2014/06/13,28.025
2014/06/14,27.54
2014/06/15,27.036
2014/06/16,26.684
2014/06/17,26.365
2014/06/18,25.545
2014/06/19,25.207
2014/06/20,24.852
2014/06/21,24.318
2014/06/22,23.639
2014/06/23,23.429
2014/06/24,23.108
2014/06/25,22.7
2014/06/26,22.309
2014/06/27,22.356
2014/06/28,22.211
2014/06/29,21.424
2014/06/30,20.861
2014/07/01,20.556
2014/07/02,20.291
2014/07/03,20.072
2014/07/04,20.088
2014/07/05,19.688
2014/07/06,19.442
2014/07/07,19.335
2014/07/08,19.142
2014/07/09,19.086
2014/07/10,18.884
2014/07/11,18.764
2014/07/12,18.763
2014/07/13,18.75
2014/07/14,18.461
2014/07/15,18.655
2014/07/16,18.251
2014/07/17,18.397
2014/07/18,18.405
2014/07/19,18.403
2014/07/20,18.12
2014/07/21,18.168
2014/07/22,18.006
2014/07/23,18.025
2014/07/24,17.834
2014/07/25,17.89
2014/07/26,17.447
2014/07/27,17.234
2014/07/28,17.132
2014/07/29,16.845
2014/07/30,16.736
2014/07/31,16.386
2014/08/01,16.283
2014/08/02,16.197
2014/08/03,15.948
2014/08/04,15.687
2014/08/05,15.644
2014/08/06,15.838
2014/08/07,15.759
2014/08/08,15.671
2014/08/09,15.73
2014/08/10,15.589
2014/08/11,15.543
2014/08/12,15.27
2014/08/13,14.884
2014/08/14,14.864
2014/08/15,14.51
2014/08/16,14.12
2014/08/17,13.966
2014/08/18,13.812
2014/08/19,13.328
2014/08/20,12.838
2014/08/21,12.458
2014/08/22,12.059
2014/08/23,11.807
2014/08/24,11.424
2014/08/25,11.213
2014/08/26,11.222
2014/08/27,11.116
2014/08/28,10.969
2014/08/29,10.877
2014/08/30,10.883
2014/08/31,10.765
2014/09/01,10.294
2014/09/02,10.099
2014/09/03,9.965
2014/09/04,9.699
2014/09/05,9.491
2014/09/06,9.494
2014/09/07,9.254
2014/09/08,9.023
2014/09/09,8.927
2014/09/10,8.899
2014/09/11,8.934
2014/09/12,8.761
2014/09/13,8.792
2014/09/14,8.605
2014/09/15,8.567
2014/09/16,8.497
2014/09/17,8.388
2014/09/18,8.215
2014/09/19,7.986
2014/09/20,7.841
2014/09/21,7.606
2014/09/22,7.488
2014/09/23,7.286
2014/09/24,7.213
2014/09/25,7.137
2014/09/26,6.836
2014/09/27,6.674
2014/09/28,6.443
2014/09/29,6.273
2014/09/30,6.187
2014/10/01,6.049
2014/10/02,5.905
2014/10/03,5.823
2014/10/04,5.708
2014/10/05,5.516
2014/10/06,5.353
2014/10/07,5.145
2014/10/08,5.097
2014/10/09,5.159
2014/10/10,5.147
2014/10/11,5.079
2014/10/12,5.101
2014/10/13,5.159
2014/10/14,5.179
2014/10/15,5.266
2014/10/16,5.312
2014/10/17,5.352
2014/10/18,5.427
2014/10/19,5.408
2014/10/20,5.438
2014/10/21,5.546
2014/10/22,5.521
2014/10/23,5.488
2014/10/24,5.424
2014/10/25,5.374
2014/10/26,5.214
2014/10/27,5.24
2014/10/28,5.13
2014/10/29,5.119
2014/10/30,5.068
2014/10/31,5.031
2014/11/01,4.92
2014/11/02,4.815
2014/11/03,4.806
2014/11/04,4.731
2014/11/05,4.57
2014/11/06,4.593
2014/11/07,4.536
2014/11/08,4.518
2014/11/09,4.524
2014/11/10,4.486
2014/11/11,4.448
2014/11/12,4.56
2014/11/13,4.709
2014/11/14,4.777
2014/11/15,4.779
2014/11/16,4.832
2014/11/17,4.854
2014/11/18,4.888
2014/11/19,4.877
2014/11/20,4.849
2014/11/21,4.781
2014/11/22,4.762
2014/11/23,4.703
2014/11/24,4.703
2014/11/25,4.648
2014/11/26,4.632
2014/11/27,4.638
2014/11/28,4.616
2014/11/29,4.663
2014/11/30,4.675
2014/12/01,4.601
2014/12/02,4.676
2014/12/03,4.658
2014/12/04,4.701
2014/12/05,4.737
2014/12/06,4.682
2014/12/07,4.668
2014/12/08,4.755
2014/12/09,4.715
2014/12/10,4.612
2014/12/11,4.632
2014/12/12,4.565
2014/12/13,4.542
2014/12/14,4.52
2014/12/15,4.473
2014/12/16,4.459
2014/12/17,4.37
2014/12/18,4.286
2014/12/19,4.278
2014/12/20,4.216
2014/12/21,4.164
2014/12/22,4.266
2014/12/23,4.221
2014/12/24,4.218
2014/12/25,4.17
2014/12/26,4.18
2014/12/27,4.134
2014/12/28,4.15
2014/12/29,4.116
2014/12/30,4.099
2014/12/31,4.046
2015/01/01,4.041
2015/01/02,4.019
2015/01/03,3.969
2015/01/04,3.906
2015/01/05,3.792
2015/01/06,3.733
2015/01/07,3.652
2015/01/08,3.654
2015/01/09,3.584
2015/01/10,3.565
2015/01/11,3.547
2015/01/12,3.464
2015/01/13,3.361
2015/01/14,3.201
2015/01/15,3.084
2015/01/16,2.948
2015/01/17,2.837
2015/01/18,2.757
2015/01/19,2.655
2015/01/20,2.57
2015/01/21,2.57
2015/01/22,2.509
2015/01/23,2.489
2015/01/24,2.51
2015/01/25,2.537
2015/01/26,2.635
2015/01/27,2.735
2015/01/28,2.825
2015/01/29,2.846
2015/01/30,2.827
2015/01/31,2.885
2015/02/01,2.839
2015/02/02,2.866
2015/02/03,2.83
2015/02/04,2.843
2015/02/05,2.849
2015/02/06,2.839
2015/02/07,2.8
2015/02/08,2.758
2015/02/09,2.753
2015/02/10,2.685
2015/02/11,2.67
2015/02/12,2.589
2015/02/13,2.62
2015/02/14,2.645
2015/02/15,2.669
2015/02/16,2.667
2015/02/17,2.657
2015/02/18,2.687
2015/02/19,2.68
2015/02/20,2.679
2015/02/21,2.695
2015/02/22,2.713
2015/02/23,2.685
2015/02/24,2.662
2015/02/25,2.678
2015/02/26,2.654
2015/02/27,2.65
2015/02/28,2.646
2015/03/01,2.636
2015/03/02,2.699
2015/03/03,2.734
2015/03/04,2.736
2015/03/05,2.774
2015/03/06,2.809
2015/03/07,2.832
2015/03/08,2.871
2015/03/09,2.889
2015/03/10,2.962
2015/03/11,2.97
2015/03/12,2.979
2015/03/13,3.023
2015/03/14,3.006
2015/03/15,3.025
2015/03/16,3.029
2015/03/17,3.014
2015/03/18,3.036
2015/03/19,2.975
2015/03/20,2.94
2015/03/21,2.934
2015/03/22,2.926
2015/03/23,2.902
2015/03/24,2.894
2015/03/25,2.846
2015/03/26,2.806
2015/03/27,2.788
2015/03/28,2.752
2015/03/29,2.734
2015/03/30,2.713
2015/03/31,2.698
2015/04/01,2.662
2015/04/02,2.702
2015/04/03,2.678
2015/04/04,2.682
2015/04/05,2.67
2015/04/06,2.628
2015/04/07,2.641
2015/04/08,2.612
2015/04/09,2.58
2015/04/10,2.592
2015/04/11,2.549
2015/04/12,2.498
2015/04/13,2.526
2015/04/14,2.465
2015/04/15,2.409
2015/04/16,2.387
2015/04/17,2.356
2015/04/18,2.357
2015/04/19,2.344
2015/04/20,2.355
2015/04/21,2.335
2015/04/22,2.364
2015/04/23,2.351
2015/04/24,2.359
2015/04/25,2.41
2015/04/26,2.384
2015/04/27,2.378
2015/04/28,2.393
2015/04/29,2.373
2015/04/30,2.391
2015/05/01,2.416
2015/05/02,2.425
2015/05/03,2.436
2015/05/04,2.429
2015/05/05,2.466
2015/05/06,2.492
2015/05/07,2.462
2015/05/08,2.482
2015/05/09,2.483
2015/05/10,2.495
2015/05/11,2.537
2015/05/12,2.523
2015/05/13,2.548
2015/05/14,2.548
2015/05/15,2.525
2015/05/16,2.507
2015/05/17,2.53
2015/05/18,2.517
2015/05/19,2.477
2015/05/20,2.485
2015/05/21,2.478
2015/05/22,2.461
2015/05/23,2.405
2015/05/24,2.463
2015/05/25,2.441
2015/05/26,2.459
2015/05/27,2.449
2015/05/28,2.443
2015/05/29,2.45
2015/05/30,2.46
2015/05/31,2.463
2015/06/01,2.429
2015/06/02,2.448
2015/06/03,2.425
2015/06/04,2.422
2015/06/05,2.4
2015/06/06,2.442
2015/06/07,2.398
2015/06/08,2.418
2015/06/09,2.406
2015/06/10,2.431
2015/06/11,2.378
2015/06/12,2.399
2015/06/13,2.424
2015/06/14,2.403
2015/06/15,2.396
2015/06/16,2.372
2015/06/17,2.459
2015/06/18,2.469
2015/06/19,2.459
2015/06/20,2.448
2015/06/21,2.443
2015/06/22,2.484
2015/06/23,2.477
2015/06/24,2.486
2015/06/25,2.487
2015/06/26,2.483
2015/06/27,2.468
2015/06/28,2.481
2015/06/29,2.503
2015/06/30,2.529
2015/07/01,2.516
2015/07/02,2.575
2015/07/03,2.587
2015/07/04,2.602
2015/07/05,2.594
2015/07/06,2.665
2015/07/07,2.651
2015/07/08,2.698
2015/07/09,2.681
2015/07/10,2.745
2015/07/11,2.765
2015/07/12,2.79
2015/07/13,2.842
2015/07/14,2.844
2015/07/15,2.873
2015/07/16,2.843
2015/07/17,2.85
2015/07/18,2.828
2015/07/19,2.82
2015/07/20,2.824
2015/07/21,2.778
2015/07/22,2.8
2015/07/23,2.764
2015/07/24,2.795
2015/07/25,2.779
2015/07/26,2.777
2015/07/27,2.776
2015/07/28,2.755
2015/07/29,2.794
2015/07/30,2.774
2015/07/31,2.802
2015/08/01,2.781
2015/08/02,2.759
2015/08/03,2.783
2015/08/04,2.734
2015/08/05,2.763
2015/08/06,2.757
2015/08/07,2.722
2015/08/08,2.737
2015/08/09,2.703
2015/08/10,2.695
2015/08/11,2.65
2015/08/12,2.604
2015/08/13,2.603
2015/08/14,2.581
2015/08/15,2.571
2015/08/16,2.546
2015/08/17,2.553
2015/08/18,2.523
2015/08/19,2.482
2015/08/20,2.429
2015/08/21,2.426
2015/08/22,2.376
2015/08/23,2.316
2015/08/24,2.281
2015/08/25,2.207
2015/08/26,2.209
2015/08/27,2.156
2015/08/28,2.157
2015/08/29,2.138
2015/08/30,2.122
2015/08/31,2.11
2015/09/01,2.122
2015/09/02,2.125
2015/09/03,2.115
2015/09/04,2.11
2015/09/05,2.095
2015/09/06,2.087
2015/09/07,2.117
2015/09/08,2.108
2015/09/09,2.128
2015/09/10,2.138
2015/09/11,2.12
2015/09/12,2.099
2015/09/13,2.118
2015/09/14,2.091
2015/09/15,2.096
2015/09/16,2.061
2015/09/17,2.069
2015/09/18,2.058
2015/09/19,2.022
2015/09/20,2.02
2015/09/21,2.002
2015/09/22,2.004
2015/09/23,2.002
2015/09/24,1.984
2015/09/25,1.999
2015/09/26,1.976
2015/09/27,1.981
2015/09/28,1.996
2015/09/29,2.014
2015/09/30,1.995
2015/10/01,1.992
2015/10/02,2.005
2015/10/03,2.003
2015/10/04,1.998
2015/10/05,1.998
2015/10/06,1.992
2015/10/07,1.99
2015/10/08,2
2015/10/09,1.977
2015/10/10,2.031
2015/10/11,2.011
2015/10/12,2.014
2015/10/13,2.02
2015/10/14,2.038
2015/10/15,2.065
2015/10/16,2.057
2015/10/17,2.082
2015/10/18,2.114
2015/10/19,2.138
2015/10/20,2.129
2015/10/21,2.164
2015/10/22,2.164
2015/10/23,2.193
2015/10/24,2.212
2015/10/25,2.247
2015/10/26,2.292
2015/10/27,2.295
2015/10/28,2.32
2015/10/29,2.38
2015/10/30,2.447
2015/10/31,2.444
2015/11/01,2.474
2015/11/02,2.52
2015/11/03,2.603
2015/11/04,2.768
2015/11/05,2.848
2015/11/06,2.894
2015/11/07,2.942
2015/11/08,2.964
2015/11/09,3.027
2015/11/10,3.022
2015/11/11,2.978
2015/11/12,2.931
2015/11/13,2.882
2015/11/14,2.813
2015/11/15,2.789
2015/11/16,2.732
2015/11/17,2.646
2015/11/18,2.653
2015/11/19,2.59
2015/11/20,2.586
2015/11/21,2.57
2015/11/22,2.536
2015/11/23,2.512
2015/11/24,2.476
2015/11/25,2.425
2015/11/26,2.45
2015/11/27,2.4
2015/11/28,2.426
2015/11/29,2.417
2015/11/30,2.476
2015/12/01,2.459
2015/12/02,2.471
2015/12/03,2.458
2015/12/04,2.476
2015/12/05,2.531
2015/12/06,2.542
2015/12/07,2.527
2015/12/08,2.574
2015/12/09,2.577
2015/12/10,2.649
2015/12/11,2.615
2015/12/12,2.639
2015/12/13,2.63
2015/12/14,2.712
2015/12/15,2.735
2015/12/16,2.738
2015/12/17,2.765
2015/12/18,2.799
2015/12/19,2.765
2015/12/20,2.731
2015/12/21,2.662
2015/12/22,2.636
2015/12/23,2.589
2015/12/24,2.533
2015/12/25,2.568
2015/12/26,2.519
2015/12/27,2.493
2015/12/28,2.408
2015/12/29,2.388
2015/12/30,2.368
2015/12/31,2.313
2016/01/01,2.268
2016/01/02,2.258
2016/01/03,2.219
2016/01/04,2.224
2016/01/05,2.189
2016/01/06,2.162
2016/01/07,2.156
2016/01/08,2.17
2016/01/09,2.154
2016/01/10,2.171
2016/01/11,2.166
2016/01/12,2.163
2016/01/13,2.114
2016/01/14,2.086
2016/01/15,2.036
2016/01/16,1.99
2016/01/17,1.966
2016/01/18,1.919
2016/01/19,1.857
2016/01/20,1.837
2016/01/21,1.829
2016/01/22,1.833
2016/01/23,1.819
2016/01/24,1.807
2016/01/25,1.776
2016/01/26,1.761
2016/01/27,1.746
2016/01/28,1.721
2016/01/29,1.708
2016/01/30,1.704
2016/01/31,1.689
2016/02/01,1.652
2016/02/02,1.657
2016/02/03,1.643
2016/02/04,1.609
2016/02/05,1.621
2016/02/06,1.63
2016/02/07,1.581
2016/02/08,1.522
2016/02/09,1.504
2016/02/10,1.463
2016/02/11,1.455
2016/02/12,1.424
2016/02/13,1.407
2016/02/14,1.4
2016/02/15,1.39
2016/02/16,1.371
2016/02/17,1.396
2016/02/18,1.407
2016/02/19,1.391
2016/02/20,1.388
2016/02/21,1.378
2016/02/22,1.376
2016/02/23,1.37
2016/02/24,1.349
2016/02/25,1.368
2016/02/26,1.345
2016/02/27,1.358
2016/02/28,1.337
2016/02/29,1.331
2016/03/01,1.345
2016/03/02,1.352
2016/03/03,1.341
2016/03/04,1.342
2016/03/05,1.328
2016/03/06,1.327
2016/03/07,1.304
2016/03/08,1.334
2016/03/09,1.335
2016/03/10,1.329
2016/03/11,1.328
2016/03/12,1.321
2016/03/13,1.317
2016/03/14,1.33
2016/03/15,1.334
2016/03/16,1.324
2016/03/17,1.323
2016/03/18,1.311
2016/03/19,1.303
2016/03/20,1.3
2016/03/21,1.295
2016/03/22,1.292
2016/03/23,1.292
2016/03/24,1.284
2016/03/25,1.28
2016/03/26,1.281
2016/03/27,1.269
2016/03/28,1.298
2016/03/29,1.286
2016/03/30,1.276
2016/03/31,1.265
2016/04/01,1.284
2016/04/02,1.268
2016/04/03,1.273
2016/04/04,1.277
2016/04/05,1.275
2016/04/06,1.281
2016/04/07,1.273
2016/04/08,1.274
2016/04/09,1.28
2016/04/10,1.279
2016/04/11,1.274
2016/04/12,1.273
2016/04/13,1.281
2016/04/14,1.28
2016/04/15,1.256
2016/04/16,1.247
2016/04/17,1.249
2016/04/18,1.233
2016/04/19,1.234
2016/04/20,1.249
2016/04/21,1.238
2016/04/22,1.242
2016/04/23,1.239
2016/04/24,1.236
2016/04/25,1.243
2016/04/26,1.279
2016/04/27,1.268
2016/04/28,1.275
2016/04/29,1.293
2016/04/30,1.289
2016/05/01,1.291
2016/05/02,1.295
2016/05/03,1.287
2016/05/04,1.291
2016/05/05,1.288
2016/05/06,1.289
2016/05/07,1.289
2016/05/08,1.296
2016/05/09,1.291
2016/05/10,1.287
2016/05/11,1.261
2016/05/12,1.253
2016/05/13,1.246
2016/05/14,1.238
2016/05/15,1.221
2016/05/16,1.22
2016/05/17,1.206
2016/05/18,1.214
2016/05/19,1.193
2016/05/20,1.19
2016/05/21,1.188
2016/05/22,1.192
2016/05/23,1.181
2016/05/24,1.171
2016/05/25,1.168
2016/05/26,1.161
2016/05/27,1.175
2016/05/28,1.175
2016/05/29,1.194
2016/05/30,1.23
2016/05/31,1.231
2016/06/01,1.275
2016/06/02,1.282
2016/06/03,1.307
2016/06/04,1.31
2016/06/05,1.372
2016/06/06,1.397
2016/06/07,1.406
2016/06/08,1.422
2016/06/09,1.447
2016/06/10,1.452
2016/06/11,1.469
2016/06/12,1.49
2016/06/13,1.547
2016/06/14,1.556
2016/06/15,1.614
2016/06/16,1.656
2016/06/17,1.704
2016/06/18,1.771
2016/06/19,1.805
2016/06/20,1.828
2016/06/21,1.819
2016/06/22,1.783
2016/06/23,1.747
2016/06/24,1.728
2016/06/25,1.731
2016/06/26,1.697
2016/06/27,1.667
2016/06/28,1.648
2016/06/29,1.628
2016/06/30,1.609
2016/07/01,1.589
2016/07/02,1.598
2016/07/03,1.602
2016/07/04,1.602
2016/07/05,1.616
2016/07/06,1.605
2016/07/07,1.591
2016/07/08,1.589
2016/07/09,1.552
2016/07/10,1.448
2016/07/11,1.348
2016/07/12,1.258
2016/07/13,1.17
2016/07/14,1.104
2016/07/15,1.042
2016/07/16,0.986
2016/07/17,0.934
2016/07/18,0.893
2016/07/19,0.853
2016/07/20,0.836
2016/07/21,0.816
2016/07/22,0.801
2016/07/23,0.801
2016/07/24,0.797
2016/07/25,0.797
2016/07/26,0.797
2016/07/27,0.799
2016/07/28,0.802
2016/07/29,0.804
2016/07/30,0.793
2016/07/31,0.803
2016/08/01,0.802
2016/08/02,0.789
2016/08/03,0.784
2016/08/04,0.775
2016/08/05,0.772
2016/08/06,0.761
2016/08/07,0.757
2016/08/08,0.759
2016/08/09,0.742
2016/08/10,0.747
2016/08/11,0.757
2016/08/12,0.754
2016/08/13,0.754
2016/08/14,0.754
2016/08/15,0.741
2016/08/16,0.734
2016/08/17,0.725
2016/08/18,0.728
2016/08/19,0.726
2016/08/20,0.718
2016/08/21,0.714
2016/08/22,0.709
2016/08/23,0.701
2016/08/24,0.701
2016/08/25,0.687
2016/08/26,0.688
2016/08/27,0.694
2016/08/28,0.691
2016/08/29,0.683
2016/08/30,0.691
2016/08/31,0.683
2016/09/01,0.681
2016/09/02,0.681
2016/09/03,0.674
2016/09/04,0.693
2016/09/05,0.684
2016/09/06,0.688
2016/09/07,0.694
2016/09/08,0.698
2016/09/09,0.703
2016/09/10,0.711
2016/09/11,0.718
2016/09/12,0.711
2016/09/13,0.717
2016/09/14,0.712
2016/09/15,0.711
2016/09/16,0.701
2016/09/17,0.705
2016/09/18,0.701
2016/09/19,0.697
2016/09/20,0.699
2016/09/21,0.705
2016/09/22,0.689
2016/09/23,0.688
2016/09/24,0.703
2016/09/25,0.693
2016/09/26,0.681
2016/09/27,0.683
2016/09/28,0.672
2016/09/29,0.667
2016/09/30,0.667
2016/10/01,0.662
2016/10/02,0.651
2016/10/03,0.662
2016/10/04,0.659
2016/10/05,0.661
2016/10/06,0.66
2016/10/07,0.655
2016/10/08,0.657
2016/10/09,0.651
2016/10/10,0.636
2016/10/11,0.639
2016/10/12,0.643
2016/10/13,0.64
2016/10/14,0.638
2016/10/15,0.641
2016/10/16,0.637
2016/10/17,0.635
2016/10/18,0.641
2016/10/19,0.628
2016/10/20,0.639
2016/10/21,0.652
2016/10/22,0.641
2016/10/23,0.647
2016/10/24,0.649
2016/10/25,0.651
2016/10/26,0.661
2016/10/27,0.679
2016/10/28,0.682
2016/10/29,0.689
2016/10/30,0.703
2016/10/31,0.696
2016/11/01,0.703
2016/11/02,0.715
2016/11/03,0.723
2016/11/04,0.714
2016/11/05,0.727
2016/11/06,0.73
2016/11/07,0.728
2016/11/08,0.735
2016/11/09,0.737
2016/11/10,0.74
2016/11/11,0.736
2016/11/12,0.737
2016/11/13,0.725
2016/11/14,0.732
2016/11/15,0.73
2016/11/16,0.731
2016/11/17,0.728
2016/11/18,0.725
2016/11/19,0.719
2016/11/20,0.709
2016/11/21,0.71
2016/11/22,0.706
2016/11/23,0.703
2016/11/24,0.712
2016/11/25,0.707
2016/11/26,0.704
2016/11/27,0.695
2016/11/28,0.7
2016/11/29,0.696
2016/11/30,0.692
2016/12/01,0.688
2016/12/02,0.695
2016/12/03,0.704
2016/12/04,0.695
2016/12/05,0.695
2016/12/06,0.7
2016/12/07,0.706
2016/12/08,0.699
2016/12/09,0.696
2016/12/10,0.698
2016/12/11,0.712
2016/12/12,0.704
2016/12/13,0.709
2016/12/14,0.701
2016/12/15,0.694
2016/12/16,0.69
2016/12/17,0.697
2016/12/18,0.685
2016/12/19,0.685
2016/12/20,0.681
2016/12/21,0.687
2016/12/22,0.692
2016/12/23,0.7
2016/12/24,0.706
2016/12/25,0.716
2016/12/26,0.713
2016/12/27,0.73
2016/12/28,0.743
2016/12/29,0.753
2016/12/30,0.763
2016/12/31,0.761
2017/01/01,0.771
2017/01/02,0.794
2017/01/03,0.802
2017/01/04,0.822
2017/01/05,0.82
2017/01/06,0.827
2017/01/07,0.808
2017/01/08,0.814
2017/01/09,0.792
2017/01/10,0.798
2017/01/11,0.774
2017/01/12,0.755
2017/01/13,0.725
2017/01/14,0.717
2017/01/15,0.699
2017/01/16,0.684
2017/01/17,0.678
2017/01/18,0.669
2017/01/19,0.678
2017/01/20,0.684
2017/01/21,0.683
2017/01/22,0.685
2017/01/23,0.665
2017/01/24,0.665
2017/01/25,0.659
2017/01/26,0.652
2017/01/27,0.65
2017/01/28,0.641
2017/01/29,0.642
2017/01/30,0.632
2017/01/31,0.63
2017/02/01,0.64
2017/02/02,0.631
2017/02/03,0.649
2017/02/04,0.647
2017/02/05,0.653
2017/02/06,0.646
2017/02/07,0.663
2017/02/08,0.662
2017/02/09,0.669
2017/02/10,0.66
2017/02/11,0.655
2017/02/12,0.652
2017/02/13,0.654
2017/02/14,0.648
2017/02/15,0.642
2017/02/16,0.646
2017/02/17,0.65
2017/02/18,0.65
2017/02/19,0.642
2017/02/20,0.65
2017/02/21,0.651
2017/02/22,0.657
2017/02/23,0.675
2017/02/24,0.689
2017/02/25,0.697
2017/02/26,0.703
2017/02/27,0.7
2017/02/28,0.713
2017/03/01,0.719
2017/03/02,0.733
2017/03/03,0.752
2017/03/04,0.747
2017/03/05,0.759
2017/03/06,0.764
2017/03/07,0.772
2017/03/08,0.762
2017/03/09,0.759
2017/03/10,0.761
2017/03/11,0.756
2017/03/12,0.749
2017/03/13,0.743
2017/03/14,0.75
2017/03/15,0.748
2017/03/16,0.752
2017/03/17,0.738
2017/03/18,0.717
2017/03/19,0.706
2017/03/20,0.687
2017/03/21,0.68
2017/03/22,0.677
2017/03/23,0.665
2017/03/24,0.656
2017/03/25,0.627
2017/03/26,0.622
2017/03/27,0.603
2017/03/28,0.603
2017/03/29,0.599
2017/03/30,0.6
2017/03/31,0.592
2017/04/01,0.592
2017/04/02,0.597
2017/04/03,0.605
2017/04/04,0.598
2017/04/05,0.612
2017/04/06,0.618
2017/04/07,0.633
2017/04/08,0.627
2017/04/09,0.636
2017/04/10,0.643
2017/04/11,0.651
2017/04/12,0.652
2017/04/13,0.647
2017/04/14,0.656
2017/04/15,0.655
2017/04/16,0.651
2017/04/17,0.644
2017/04/18,0.651
2017/04/19,0.65
2017/04/20,0.651
2017/04/21,0.662
2017/04/22,0.658
2017/04/23,0.659
2017/04/24,0.647
2017/04/25,0.668
2017/04/26,0.675
2017/04/27,0.682
2017/04/28,0.688
2017/04/29,0.703
2017/04/30,0.701
2017/05/01,0.706
2017/05/02,0.722
2017/05/03,0.726
2017/05/04,0.758
2017/05/05,0.759
2017/05/06,0.781
2017/05/07,0.795
2017/05/08,0.818
2017/05/09,0.829
2017/05/10,0.844
2017/05/11,0.848
2017/05/12,0.874
2017/05/13,0.882
2017/05/14,0.892
2017/05/15,0.895
2017/05/16,0.886
2017/05/17,0.917
2017/05/18,0.922
2017/05/19,0.958
2017/05/20,0.972
2017/05/21,0.985
2017/05/22,1.015
2017/05/23,1.047
2017/05/24,1.079
2017/05/25,1.122
2017/05/26,1.142
2017/05/27,1.158
2017/05/28,1.152
2017/05/29,1.16
2017/05/30,1.179
2017/05/31,1.176
2017/06/01,1.196
2017/06/02,1.196
2017/06/03,1.228
2017/06/04,1.225
2017/06/05,1.221
2017/06/06,1.219
2017/06/07,1.253
2017/06/08,1.254
2017/06/09,1.26
2017/06/10,1.26
2017/06/11,1.272
2017/06/12,1.265
2017/06/13,1.272
2017/06/14,1.264
2017/06/15,1.243
2017/06/16,1.217
2017/06/17,1.197
2017/06/18,1.178
2017/06/19,1.165
2017/06/20,1.143
2017/06/21,1.15
2017/06/22,1.155
2017/06/23,1.148
2017/06/24,1.14
2017/06/25,1.105
2017/06/26,1.112
2017/06/27,1.093
2017/06/28,1.101
2017/06/29,1.079
2017/06/30,1.094
2017/07/01,1.078
2017/07/02,1.064
2017/07/03,1.049
2017/07/04,1.041
2017/07/05,1.026
2017/07/06,1.017
2017/07/07,1.024
2017/07/08,1.024
2017/07/09,1.001
2017/07/10,1.012
2017/07/11,0.99
2017/07/12,0.982
2017/07/13,0.962
2017/07/14,0.933
2017/07/15,0.915
2017/07/16,0.882
2017/07/17,0.852
2017/07/18,0.842
2017/07/19,0.825
2017/07/20,0.819
2017/07/21,0.83
2017/07/22,0.845
2017/07/23,0.854
2017/07/24,0.864
2017/07/25,0.862
2017/07/26,0.863
2017/07/27,0.866
2017/07/28,0.866
2017/07/29,0.868
2017/07/30,0.868
2017/07/31,0.871
2017/08/01,0.867
2017/08/02,0.867
2017/08/03,0.859
2017/08/04,0.873
2017/08/05,0.881
2017/08/06,0.886
2017/08/07,0.906
2017/08/08,0.93
2017/08/09,0.941
2017/08/10,0.957
2017/08/11,0.982
2017/08/12,1.013
2017/08/13,1.048
2017/08/14,1.08
2017/08/15,1.135
2017/08/16,1.171
2017/08/17,1.234
2017/08/18,1.248
2017/08/19,1.259
2017/08/20,1.254
2017/08/21,1.267
2017/08/22,1.269
2017/08/23,1.349
2017/08/24,1.329
2017/08/25,1.374
2017/08/26,1.425
2017/08/27,1.466
2017/08/28,1.453
2017/08/29,1.502
2017/08/30,1.523
2017/08/31,1.544
2017/09/01,1.565
2017/09/02,1.557
2017/09/03,1.552
2017/09/04,1.54
2017/09/05,1.537
2017/09/06,1.494
2017/09/07,1.485
2017/09/08,1.463
2017/09/09,1.424
2017/09/10,1.37
2017/09/11,1.367
2017/09/12,1.35
2017/09/13,1.315
2017/09/14,1.262
2017/09/15,1.217
2017/09/16,1.19
2017/09/17,1.163
2017/09/18,1.114
2017/09/19,1.103
2017/09/20,1.066
2017/09/21,1.054
2017/09/22,1.005
2017/09/23,0.996
2017/09/24,0.963
2017/09/25,0.946
2017/09/26,0.947
2017/09/27,0.949
2017/09/28,0.972
2017/09/29,0.976
2017/09/30,0.958
2017/10/01,0.977
2017/10/02,1.006
2017/10/03,1.017
2017/10/04,0.998
2017/10/05,1.011
2017/10/06,1.034
2017/10/07,1.042
2017/10/08,1.053
2017/10/09,1.057
2017/10/10,1.067
2017/10/11,1.081
2017/10/12,1.101
