Date,confirmationtime3trx
2017/02/28,0.129
2017/03/01,1.262
2017/03/02,0.545
2017/03/03,0.385
2017/03/04,2.146
2017/03/05,1.49
2017/03/06,1.137
2017/03/07,-0.069
2017/03/08,0.158
2017/03/09,-0.092
2017/03/10,-0.896
2017/03/11,-0.713
2017/03/12,-0.887
2017/03/13,-0.082
2017/03/14,-0.452
2017/03/15,0.456
2017/03/16,0.062
2017/03/17,-0.382
2017/03/18,-0.798
2017/03/19,-1.493
2017/03/20,0.771
2017/03/21,1.582
2017/03/22,0.175
2017/03/23,0.064
2017/03/24,-1.851
2017/03/25,0.646
2017/03/26,-0.386
2017/03/27,1.582
2017/03/28,0.597
2017/03/29,1.16
2017/03/30,-0.641
2017/03/31,0.665
2017/04/01,1.924
2017/04/02,0.018
2017/04/03,-2.475
2017/04/04,0.709
2017/04/05,-0.408
2017/04/06,-0.299
2017/04/07,-1.218
2017/04/08,0.435
2017/04/09,-0.35
2017/04/10,-0.046
2017/04/11,-1.277
2017/04/12,0.05
2017/04/13,2.615
2017/04/14,2.373
2017/04/15,0.664
2017/04/16,-0.101
2017/04/17,0.354
2017/04/18,-0.024
2017/04/19,-0.055
2017/04/20,0.432
2017/04/21,-1.558
2017/04/22,-1.065
2017/04/23,-1.019
2017/04/24,1.894
2017/04/25,1.041
2017/04/26,-0.356
2017/04/27,-0.6
2017/04/28,0.491
2017/04/29,-1.696
2017/04/30,-1.493
2017/05/01,-0.815
2017/05/02,-0.94
2017/05/03,1.368
2017/05/04,-0.411
2017/05/05,1.626
2017/05/06,-0.454
2017/05/07,-1.874
2017/05/08,-3.129
2017/05/09,-1.677
2017/05/10,0.26
2017/05/11,2.544
2017/05/12,1.56
2017/05/13,0.19
2017/05/14,-1
2017/05/15,-1.878
2017/05/16,1.234
2017/05/17,0.95
2017/05/18,1.401
2017/05/19,-0.256
2017/05/20,-1.377
2017/05/21,-0.302
2017/05/22,0.654
2017/05/23,-0.688
2017/05/24,-0.526
2017/05/25,-0.882
2017/05/26,-0.241
2017/05/27,-0.901
2017/05/28,-1.08
2017/05/29,0.142
2017/05/30,-1.148
2017/05/31,-0.958
2017/06/01,-0.991
2017/06/02,1.07
2017/06/03,-1.126
2017/06/04,-0.575
2017/06/05,-0.108
2017/06/06,1.215
2017/06/07,0.66
2017/06/08,0.076
2017/06/09,0.912
2017/06/10,2.326
2017/06/11,2.278
2017/06/12,1.693
2017/06/13,1.675
2017/06/14,1.606
2017/06/15,0.325
2017/06/16,-0.17
2017/06/17,-0.046
2017/06/18,0.1
2017/06/19,-0.338
2017/06/20,0.651
2017/06/21,0.95
2017/06/22,0.982
2017/06/23,-0.847
2017/06/24,-0.82
2017/06/25,1.976
2017/06/26,1.354
2017/06/27,1.508
2017/06/28,-0.711
2017/06/29,1.393
2017/06/30,-0.388
2017/07/01,-2.391
2017/07/02,-4.575
2017/07/03,-4.275
2017/07/04,-2.012
2017/07/05,0.046
2017/07/06,1.692
2017/07/07,1.655
2017/07/08,-0.11
2017/07/09,1.085
2017/07/10,-2.212
2017/07/11,-14.051
2017/07/12,-9.672
2017/07/13,-1.058
2017/07/14,6.304
2017/07/15,9.987
2017/07/16,5.716
2017/07/17,3.573
2017/07/18,0.927
2017/07/19,0.729
2017/07/20,-0.217
2017/07/21,-0.133
2017/07/22,-0.419
2017/07/23,-1.409
2017/07/24,-2.227
2017/07/25,-0.072
2017/07/26,1.512
2017/07/27,1.39
2017/07/28,1.286
2017/07/29,0.494
2017/07/30,0.795
2017/07/31,1.154
2017/08/01,0.836
2017/08/02,0.243
2017/08/03,1.135
2017/08/04,-1.471
2017/08/05,-2.944
2017/08/06,-0.355
2017/08/07,0.375
2017/08/08,-0.403
2017/08/09,1.304
2017/08/10,2.692
2017/08/11,1.974
2017/08/12,1.978
2017/08/13,0.631
2017/08/14,1.403
2017/08/15,-0.114
2017/08/16,0.833
2017/08/17,-2.19
2017/08/18,-1.994
2017/08/19,-1.393
2017/08/20,1.12
2017/08/21,4.292
2017/08/22,9.669
2017/08/23,2.612
2017/08/24,3.466
2017/08/25,4.218
2017/08/26,3.41
2017/08/27,-1.9
2017/08/28,-3.073
2017/08/29,-4.354
2017/08/30,-5.772
2017/08/31,-5.706
2017/09/01,-5.518
2017/09/02,-4.173
2017/09/03,-2.04
2017/09/04,-2.088
2017/09/05,-3.444
2017/09/06,-1.704
2017/09/07,-1.192
2017/09/08,-0.883
2017/09/09,-0.21
2017/09/10,3.059
2017/09/11,1.37
2017/09/12,-1.075
2017/09/13,-2.401
2017/09/14,-1.649
2017/09/15,-1.195
2017/09/16,-0.065
2017/09/17,0.081
2017/09/18,4.827
2017/09/19,3.779
2017/09/20,6.451
2017/09/21,1.62
2017/09/22,1.158
2017/09/23,-0.884
2017/09/24,-0.384
2017/09/25,2.298
2017/09/26,2.167
2017/09/27,0.695
2017/09/28,-2.316
2017/09/29,-3.331
2017/09/30,-0.742
2017/10/01,2.016
2017/10/02,1.188
2017/10/03,-1.998
2017/10/04,0.029
2017/10/05,2.726
2017/10/06,0.599
2017/10/07,-1.01
2017/10/08,-3.174
2017/10/09,-2.696
2017/10/10,-1.69
2017/10/11,0.97
2017/10/12,1.083
2017/10/13,2.262
2017/10/14,2.156
2017/10/15,-1.964
2017/10/16,-3.175
2017/10/17,-2.406
2017/10/18,-0.395
2017/10/19,-1.174
2017/10/20,-1.858
2017/10/21,-0.02
2017/10/22,-0.915
2017/10/23,-0.871
2017/10/24,-0.327
2017/10/25,-0.926
2017/10/26,-2.054
2017/10/27,8.747
2017/10/28,14.523
2017/10/29,5.823
2017/10/30,0.831
2017/10/31,-0.884
2017/11/01,-2.29
2017/11/02,-2.869
2017/11/03,0.837
2017/11/04,1.667
2017/11/05,0.468
2017/11/06,0.297
2017/11/07,-1.569
2017/11/08,-1.643
2017/11/09,-1.963
2017/11/10,1.26
2017/11/11,10.445
2017/11/12,13.118
2017/11/13,3.729
2017/11/14,-1.079
2017/11/15,-4.636
2017/11/16,-5.958
2017/11/17,-6.68
2017/11/18,-4.106
2017/11/19,-3.59
2017/11/20,-4.169
2017/11/21,-4.069
2017/11/22,-1.59
2017/11/23,-0.523
2017/11/24,0.559
2017/11/25,0.436
2017/11/26,0.415
2017/11/27,-0.901
2017/11/28,-0.59
2017/11/29,-1.391
2017/11/30,-1.366
2017/12/01,-2.14
2017/12/02,-0.858
2017/12/03,-0.926
2017/12/04,-1.355
2017/12/05,-1.262
2017/12/06,-1.639
2017/12/07,1.064
2017/12/08,2.289
2017/12/09,0.974
2017/12/10,0.65
2017/12/11,0.003
2017/12/12,0.815
2017/12/13,-0.852
2017/12/14,-1.84
2017/12/15,-0.961
2017/12/16,-0.295
2017/12/17,-0.906
2017/12/18,-1.076
2017/12/19,2.65
2017/12/20,5.005
2017/12/21,5.634
2017/12/22,2.735
2017/12/23,2.046
2017/12/24,0.552
2017/12/25,1.171
2017/12/26,0.914
2017/12/27,-0.569
2017/12/28,-0.854
2017/12/29,-1.929
2017/12/30,-0.987
2017/12/31,-1.369
2018/01/01,-1.052
2018/01/02,-1.751
2018/01/03,-1.02
2018/01/04,-1.157
2018/01/05,0.88
2018/01/06,-0.013
2018/01/07,-0.382
2018/01/08,-0.752
2018/01/09,-0.701
2018/01/10,-0.684
2018/01/11,-2.309
2018/01/12,-2.199
2018/01/13,0.676
2018/01/14,1.834
2018/01/15,2.378
2018/01/16,1.481
2018/01/17,0.087
2018/01/18,-1.092
2018/01/19,-0.972
2018/01/20,-1.527
2018/01/21,-2.279
2018/01/22,-1.08
2018/01/23,-0.794
2018/01/24,-0.603
2018/01/25,0.961
2018/01/26,2.042
2018/01/27,2.055
2018/01/28,1.581
2018/01/29,1.958
2018/01/30,0.447
2018/01/31,4.502
2018/02/01,2.009
2018/02/02,-0.715
2018/02/03,-1.33
2018/02/04,-2.575
2018/02/05,-3.435
2018/02/06,-2.498
2018/02/07,1.048
2018/02/08,4.116
2018/02/09,4.434
2018/02/10,2.866
2018/02/11,0.865
2018/02/12,-1.361
2018/02/13,-2.237
2018/02/14,-3.225
2018/02/15,0.578
2018/02/16,0.606
2018/02/17,0.721
2018/02/18,-0.332
2018/02/19,-0.964
2018/02/20,0.663
2018/02/21,-0.589
2018/02/22,0.03
2018/02/23,0.659
2018/02/24,1.155
2018/02/25,-0.76
2018/02/26,0.45
2018/02/27,-0.217
2018/02/28,-0.373
2018/03/01,-1.092
2018/03/02,-0.722
2018/03/03,-1.972
2018/03/04,-0.212
2018/03/05,1.01
2018/03/06,0.814
2018/03/07,0.36
2018/03/08,-0.325
2018/03/09,0.667
2018/03/10,1.852
2018/03/11,1.041
2018/03/12,-0.338
2018/03/13,-0.835
2018/03/14,0.302
2018/03/15,1.038
2018/03/16,0.205
2018/03/17,0.143
2018/03/18,0.021
2018/03/19,-0.371
2018/03/20,2.129
2018/03/21,1.009
2018/03/22,0.663
2018/03/23,1.456
2018/03/24,-0.199
2018/03/25,0.495
2018/03/26,-0.257
2018/03/27,-0.939
2018/03/28,0.333
2018/03/29,-0.318
2018/03/30,-1.582
2018/03/31,0.887
2018/04/01,-0.512
2018/04/02,-1.201
2018/04/03,-1.83
2018/04/04,-0.674
2018/04/05,-0.512
2018/04/06,1.101
2018/04/07,-1.263
2018/04/08,-1.556
2018/04/09,-0.107
2018/04/10,-0.508
2018/04/11,-0.662
2018/04/12,-0.072
2018/04/13,-0.525
2018/04/14,1.632
2018/04/15,0.52
2018/04/16,1.369
2018/04/17,0.082
2018/04/18,-0.678
2018/04/19,-2.131
2018/04/20,0.571
2018/04/21,0.416
2018/04/22,-0.149
2018/04/23,0.093
2018/04/24,-0.177
2018/04/25,3.236
2018/04/26,2.881
2018/04/27,1.803
2018/04/28,2.357
2018/04/29,-0.122
2018/04/30,-1.48
2018/05/01,-2.087
2018/05/02,-0.574
2018/05/03,-0.408
2018/05/04,0.703
2018/05/05,-0.618
2018/05/06,0.497
2018/05/07,0.132
2018/05/08,0.717
2018/05/09,-0.688
2018/05/10,-1.114
2018/05/11,1.486
2018/05/12,-0.371
2018/05/13,-0.523
2018/05/14,1.187
2018/05/15,0.779
2018/05/16,-2.061
2018/05/17,0.072
2018/05/18,0.273
2018/05/19,-0.392
2018/05/20,0.047
2018/05/21,-0.662
2018/05/22,-0.615
2018/05/23,-1.259
2018/05/24,0.025
2018/05/25,-1.567
2018/05/26,-1.625
2018/05/27,-1.407
2018/05/28,-0.47
2018/05/29,1.719
2018/05/30,-0.128
2018/05/31,-1.254
2018/06/01,-1.312
2018/06/02,0.072
2018/06/03,0.05
2018/06/04,-1.493
2018/06/05,-1.792
2018/06/06,0.688
2018/06/07,2.586
2018/06/08,2.866
2018/06/09,2.611
2018/06/10,3.758
2018/06/11,2.578
2018/06/12,0.979
2018/06/13,0.196
2018/06/14,-0.931
2018/06/15,-1.435
2018/06/16,-2.372
2018/06/17,-2.007
2018/06/18,-1.918
2018/06/19,-0.999
2018/06/20,-0.296
2018/06/21,-1.048
2018/06/22,-0.027
2018/06/23,-0.021
2018/06/24,-0.939
2018/06/25,-0.368
2018/06/26,1.119
2018/06/27,4.758
2018/06/28,2.261
2018/06/29,0.582
2018/06/30,0.636
2018/07/01,0.261
2018/07/02,0.516
2018/07/03,3.428
2018/07/04,2.599
2018/07/05,1.158
2018/07/06,-1.535
2018/07/07,-2.617
2018/07/08,-2.825
2018/07/09,-0.635
2018/07/10,-0.283
2018/07/11,0.962
2018/07/12,0.989
2018/07/13,0.549
2018/07/14,1.144
2018/07/15,1.413
2018/07/16,2.737
2018/07/17,-0.348
2018/07/18,-3.281
2018/07/19,-4.295
2018/07/20,-2.934
2018/07/21,0.001
2018/07/22,-1.724
2018/07/23,-1.997
2018/07/24,-1.193
2018/07/25,-1.762
2018/07/26,-1.2
2018/07/27,-0.764
2018/07/28,1.41
2018/07/29,0.439
2018/07/30,2.726
2018/07/31,2.528
2018/08/01,1.547
2018/08/02,0.535
2018/08/03,-1.001
2018/08/04,-2.38
2018/08/05,-1.704
2018/08/06,1.874
2018/08/07,1.762
2018/08/08,0.548
2018/08/09,0.402
2018/08/10,-1.545
2018/08/11,-2.203
2018/08/12,-1.003
2018/08/13,0.412
2018/08/14,2.449
2018/08/15,0.954
2018/08/16,-0.083
2018/08/17,-0.059
2018/08/18,-0.538
2018/08/19,0.469
2018/08/20,0.655
2018/08/21,0.734
2018/08/22,-0.294
2018/08/23,-0.033
2018/08/24,0.525
2018/08/25,1.826
2018/08/26,-0.718
2018/08/27,-3.076
2018/08/28,-1.787
2018/08/29,0.891
2018/08/30,0.913
2018/08/31,0.397
2018/09/01,0.355
2018/09/02,0.963
2018/09/03,1.217
2018/09/04,2.998
2018/09/05,2.949
2018/09/06,0.712
2018/09/07,-0.875
2018/09/08,-1.346
2018/09/09,-2.238
2018/09/10,-0.168
2018/09/11,0.714
2018/09/12,-1.176
2018/09/13,-0.859
2018/09/14,1.217
2018/09/15,1.5
2018/09/16,1.316
2018/09/17,1.382
2018/09/18,0.62
2018/09/19,-1.042
2018/09/20,-1.727
2018/09/21,-0.941
2018/09/22,-1.126
2018/09/23,-0.816
2018/09/24,-0.327
2018/09/25,-1.581
2018/09/26,0.153
2018/09/27,1.01
2018/09/28,0.253
2018/09/29,-0.191
2018/09/30,-1.181
2018/10/01,-1.249
2018/10/02,0.845
2018/10/03,1.282
2018/10/04,0.693
2018/10/05,2.102
2018/10/06,3.298
2018/10/07,1.685
2018/10/08,1.009
2018/10/09,1.147
2018/10/10,-0.108
2018/10/11,-2.006
2018/10/12,-0.608
2018/10/13,-0.232
2018/10/14,2.795
2018/10/15,-0.255
2018/10/16,-0.347
2018/10/17,-0.264
2018/10/18,-0.168
2018/10/19,-0.448
2018/10/20,-0.667
2018/10/21,-0.248
2018/10/22,-1.311
2018/10/23,-1.816
2018/10/24,2.453
2018/10/25,2.054
2018/10/26,0.511
2018/10/27,0.17
2018/10/28,-0.236
2018/10/29,-0.923
2018/10/30,-1.812
2018/10/31,-2.719
2018/11/01,-2.242
2018/11/02,-0.613
2018/11/03,-1.012
2018/11/04,2.258
2018/11/05,1.801
2018/11/06,2.476
2018/11/07,2.381
2018/11/08,2.917
2018/11/09,2.188
2018/11/10,1.014
2018/11/11,-1.014
2018/11/12,-1.549
2018/11/13,0.534
2018/11/14,0.306
2018/11/15,0.636
2018/11/16,0.89
2018/11/17,-0.802
2018/11/18,0.223
2018/11/19,0.733
2018/11/20,0.239
2018/11/21,3
2018/11/22,2.194
2018/11/23,0.808
2018/11/24,-1.58
2018/11/25,-1.381
2018/11/26,1.011
2018/11/27,0.196
2018/11/28,0.679
2018/11/29,2.611
2018/11/30,3.916
2018/12/01,1.234
2018/12/02,0.351
2018/12/03,0.078
2018/12/04,-2.168
2018/12/05,-2.689
2018/12/06,-2.854
2018/12/07,-0.463
2018/12/08,-0.232
2018/12/09,-0.464
2018/12/10,-0.19
2018/12/11,-0.065
2018/12/12,0.508
2018/12/13,-0.306
2018/12/14,-2.071
2018/12/15,-3.093
2018/12/16,0.071
2018/12/17,-1.792
2018/12/18,-0.583
2018/12/19,-1.347
2018/12/20,-0.648
2018/12/21,-0.476
2018/12/22,-2.862
2018/12/23,-4.193
2018/12/24,-2.659
2018/12/25,-1.673
2018/12/26,-0.884
2018/12/27,-1.617
2018/12/28,-1.525
2018/12/29,1.351
2018/12/30,-0.173
2018/12/31,0.081
2019/01/01,0.936
2019/01/02,1.134
2019/01/03,0.67
2019/01/04,0.781
2019/01/05,-0.303
2019/01/06,0.889
2019/01/07,1.645
2019/01/08,-0.47
2019/01/09,-1.478
2019/01/10,-1.085
2019/01/11,0.104
2019/01/12,1.736
2019/01/13,2.449
2019/01/14,1.257
2019/01/15,1.883
2019/01/16,2.046
2019/01/17,2.425
2019/01/18,1.223
2019/01/19,0.763
2019/01/20,-1.415
2019/01/21,-2.067
2019/01/22,-0.175
2019/01/23,-0.338
2019/01/24,-1.832
2019/01/25,-0.639
2019/01/26,-0.645
2019/01/27,0.424
2019/01/28,0.309
2019/01/29,-0.019
2019/01/30,0.701
2019/01/31,-0.517
2019/02/01,-1.527
2019/02/02,-0.717
2019/02/03,0.577
2019/02/04,0.393
2019/02/05,0.07
2019/02/06,-1.402
2019/02/07,-2.783
2019/02/08,-2.452
2019/02/09,-0.721
2019/02/10,1.374
2019/02/11,1.782
2019/02/12,3.28
2019/02/13,1.304
2019/02/14,0.8
2019/02/15,2.03
2019/02/16,0.425
2019/02/17,-1.418
2019/02/18,-1.939
2019/02/19,-1.887
2019/02/20,0.819
2019/02/21,3.707
2019/02/22,0.655
2019/02/23,-0.212
2019/02/24,0.178
2019/02/25,-0.033
2019/02/26,-1.588
2019/02/27,-0.794
2019/02/28,-0.754
2019/03/01,-1.638
2019/03/02,0.575
2019/03/03,0.667
2019/03/04,1.184
2019/03/05,0.273
2019/03/06,1.598
2019/03/07,0.936
2019/03/08,-0.083
2019/03/09,0.072
2019/03/10,0.474
2019/03/11,0.1
2019/03/12,-0.281
2019/03/13,0.287
2019/03/14,-1.016
2019/03/15,-1.644
2019/03/16,-2.407
2019/03/17,-1.235
2019/03/18,-1.408
2019/03/19,-2.383
2019/03/20,-1.83
2019/03/21,0.423
2019/03/22,0.181
2019/03/23,1.066
2019/03/24,1.055
2019/03/25,0.977
2019/03/26,2.147
2019/03/27,1.171
2019/03/28,0.549
2019/03/29,0.129
2019/03/30,0.642
2019/03/31,0.929
2019/04/01,1.207
2019/04/02,-0.56
2019/04/03,-0.43
2019/04/04,0.108
2019/04/05,-1.043
2019/04/06,-0.151
2019/04/07,0.393
2019/04/08,-0.037
2019/04/09,1.112
2019/04/10,0.262
2019/04/11,-1.125
2019/04/12,-1.311
2019/04/13,0.339
2019/04/14,2.793
2019/04/15,1.366
2019/04/16,0.052
2019/04/17,0.013
2019/04/18,-0.785
2019/04/19,-1.423
2019/04/20,0.321
2019/04/21,-1.14
2019/04/22,0.167
2019/04/23,3.234
2019/04/24,0.113
2019/04/25,-0.666
2019/04/26,-1.345
2019/04/27,-0.321
2019/04/28,-1.614
2019/04/29,-2.389
2019/04/30,-0.585
2019/05/01,-1.661
2019/05/02,-3.181
2019/05/03,-1.457
2019/05/04,2.041
2019/05/05,4.022
2019/05/06,2.07
2019/05/07,2.731
2019/05/08,0.656
2019/05/09,-0.602
2019/05/10,1.31
2019/05/11,1.927
2019/05/12,-0.543
2019/05/13,-2.678
2019/05/14,-2.408
2019/05/15,-1.416
2019/05/16,-0.379
2019/05/17,-0.226
2019/05/18,-0.396
2019/05/19,-1.225
2019/05/20,-1.442
2019/05/21,-0.678
2019/05/22,-1.138
2019/05/23,-0.727
2019/05/24,0.092
2019/05/25,1.74
2019/05/26,0.309
2019/05/27,-0.946
2019/05/28,-1.237
2019/05/29,-1.806
2019/05/30,-0.914
2019/05/31,4.513
2019/06/01,3.177
2019/06/02,3.277
2019/06/03,4.434
2019/06/04,1.112
2019/06/05,-1.545
2019/06/06,-2.448
2019/06/07,-2.488
2019/06/08,1.097
2019/06/09,0.901
2019/06/10,-0.563
2019/06/11,-0.254
2019/06/12,1.323
2019/06/13,0.259
2019/06/14,-1.886
2019/06/15,-1.211
2019/06/16,1.215
2019/06/17,2.151
2019/06/18,-0.348
2019/06/19,-2.833
2019/06/20,-1.439
2019/06/21,1.061
2019/06/22,1.501
2019/06/23,-1.602
2019/06/24,-3.206
2019/06/25,-1.209
2019/06/26,-1.067
2019/06/27,0.815
2019/06/28,0.093
2019/06/29,-1.354
2019/06/30,-0.386
2019/07/01,1.284
2019/07/02,0.72
2019/07/03,-0.919
2019/07/04,-1.433
2019/07/05,-2.77
2019/07/06,-2.603
2019/07/07,-0.08
2019/07/08,-0.409
2019/07/09,0.956
2019/07/10,4.346
2019/07/11,5.518
2019/07/12,1.851
2019/07/13,1.213
2019/07/14,0.725
2019/07/15,0.324
2019/07/16,-1.138
2019/07/17,0.6
2019/07/18,3.159
2019/07/19,4.395
2019/07/20,-0.622
2019/07/21,-1.93
2019/07/22,-2.6
2019/07/23,-1.381
2019/07/24,0.039
2019/07/25,-0.188
2019/07/26,-1.657
2019/07/27,-1.352
2019/07/28,-2.421
2019/07/29,-2.429
2019/07/30,0.14
2019/07/31,-0.593
2019/08/01,1.051
2019/08/02,-0.183
2019/08/03,-1.4
2019/08/04,-1.444
2019/08/05,0.888
2019/08/06,0.667
2019/08/07,0.803
2019/08/08,1.809
2019/08/09,1.695
2019/08/10,0.943
2019/08/11,0.215
2019/08/12,1.681
2019/08/13,0.306
2019/08/14,-0.365
2019/08/15,-0.96
2019/08/16,-0.328
2019/08/17,2.086
2019/08/18,3.416
2019/08/19,0.229
2019/08/20,-1.17
2019/08/21,-0.066
2019/08/22,0.35
2019/08/23,-0.571
2019/08/24,-1.648
2019/08/25,-1.661
2019/08/26,0.248
2019/08/27,1.623
2019/08/28,0.571
2019/08/29,-1.33
2019/08/30,-1.903
2019/08/31,-2.231
2019/09/01,-0.249
2019/09/02,0.55
2019/09/03,-0.453
2019/09/04,1.289
2019/09/05,-0.141
2019/09/06,-0.712
2019/09/07,-0.163
2019/09/08,-1.675
2019/09/09,-0.181
2019/09/10,-1.661
2019/09/11,-2.731
2019/09/12,-1.106
2019/09/13,0.931
2019/09/14,1.422
2019/09/15,1.993
2019/09/16,0.69
2019/09/17,0.966
2019/09/18,-0.8
2019/09/19,0.134
2019/09/20,0.662
2019/09/21,-0.378
2019/09/22,-1.048
2019/09/23,4.209
2019/09/24,2.222
2019/09/25,0.248
2019/09/26,-1.802
2019/09/27,0.588
2019/09/28,-0.132
2019/09/29,1.129
2019/09/30,2.473
2019/10/01,1.523
2019/10/02,0.18
2019/10/03,-0.475
2019/10/04,-0.663
2019/10/05,-1.471
2019/10/06,-1.094
2019/10/07,-1.092
2019/10/08,-1.529
2019/10/09,0.405
2019/10/10,-0.401
2019/10/11,-0.652
2019/10/12,1.485
2019/10/13,1.735
2019/10/14,2.074
2019/10/15,0.393
2019/10/16,0.102
2019/10/17,-0.476
2019/10/18,-1.499
2019/10/19,-0.45
2019/10/20,0.052
2019/10/21,-0.808
2019/10/22,-2.01
2019/10/23,-2.38
2019/10/24,0.858
2019/10/25,2.304
2019/10/26,2.264
2019/10/27,4.632
2019/10/28,3.145
2019/10/29,1.707
2019/10/30,0.702
2019/10/31,0.357
2019/11/01,0.413
2019/11/02,0.059
2019/11/03,-0.534
2019/11/04,-0.251
2019/11/05,-1.018
2019/11/06,-0.357
2019/11/07,-0.08
2019/11/08,0.705
2019/11/09,-0.392
2019/11/10,-2.679
2019/11/11,-2.699
2019/11/12,-0.694
2019/11/13,0.691
2019/11/14,-1.45
2019/11/15,-2.073
2019/11/16,-1.171
2019/11/17,-0.852
2019/11/18,0.56
2019/11/19,0.69
2019/11/20,0.953
2019/11/21,1.449
2019/11/22,2.03
2019/11/23,-1.146
2019/11/24,0.264
2019/11/25,2.171
2019/11/26,3.198
2019/11/27,1.429
2019/11/28,-1.703
2019/11/29,-1.205
2019/11/30,0.676
2019/12/01,0.423
2019/12/02,-0.529
2019/12/03,-2.007
2019/12/04,-3.209
2019/12/05,-1.81
2019/12/06,-0.502
2019/12/07,-0.617
2019/12/08,-0.214
2019/12/09,0.082
2019/12/10,0.205
2019/12/11,1.747
2019/12/12,2.33
2019/12/13,0.498
2019/12/14,-0.669
2019/12/15,1.487
2019/12/16,-0.239
2019/12/17,-0.264
2019/12/18,0.626
2019/12/19,-0.83
2019/12/20,-1.686
2019/12/21,-3.174
2019/12/22,-3.258
2019/12/23,-0.659
2019/12/24,3.081
2019/12/25,4.201
2019/12/26,0.513
2019/12/27,-0.248
2019/12/28,-0.589
2019/12/29,-1.109
2019/12/30,-2.05
2019/12/31,-0.72
2020/01/01,-1.824
2020/01/02,0.089
2020/01/03,-0.827
2020/01/04,-1.484
2020/01/05,-1.254
2020/01/06,1.67
2020/01/07,-0.172
2020/01/08,1.025
2020/01/09,0.544
2020/01/10,0.695
2020/01/11,-0.349
2020/01/12,-0.038
2020/01/13,1.007
2020/01/14,1.296
2020/01/15,0.66
2020/01/16,-0.472
2020/01/17,-1.045
2020/01/18,1.304
2020/01/19,0.947
2020/01/20,0.159
2020/01/21,-0.385
2020/01/22,-0.816
2020/01/23,-1.149
2020/01/24,-0.618
2020/01/25,-1.081
2020/01/26,0.416
2020/01/27,2.82
2020/01/28,2.351
2020/01/29,0.035
2020/01/30,-1.041
2020/01/31,-0.328
2020/02/01,-0.294
2020/02/02,0.362
2020/02/03,0.282
2020/02/04,1.629
2020/02/05,-0.098
2020/02/06,0.719
2020/02/07,0.958
2020/02/08,0.881
2020/02/09,-0.476
2020/02/10,1.703
2020/02/11,0.449
2020/02/12,-0.141
2020/02/13,-0.251
2020/02/14,0.337
2020/02/15,0.037
2020/02/16,-0.228
2020/02/17,-1.506
2020/02/18,-1.507
2020/02/19,-0.473
2020/02/20,1.774
2020/02/21,0.208
2020/02/22,-0.585
2020/02/23,-0.309
2020/02/24,0.093
2020/02/25,0.033
2020/02/26,0.673
2020/02/27,0.011
2020/02/28,-1.323
2020/02/29,-0.376
2020/03/01,-2.349
2020/03/02,-1.524
2020/03/03,-0.868
2020/03/04,-1.491
2020/03/05,-1.518
2020/03/06,-0.653
2020/03/07,-0.178
2020/03/08,-0.047
2020/03/09,0.647
2020/03/10,2.759
2020/03/11,5.132
2020/03/12,2.249
2020/03/13,2.476
2020/03/14,2.272
2020/03/15,2.823
2020/03/16,2.785
2020/03/17,1.886
2020/03/18,4.051
2020/03/19,3.836
2020/03/20,2.694
2020/03/21,0.12
2020/03/22,-1.606
2020/03/23,-0.689
2020/03/24,-1.753
2020/03/25,2.501
2020/03/26,-1.766
2020/03/27,-4.486
2020/03/28,-3.843
2020/03/29,-3.827
2020/03/30,-3.189
2020/03/31,-3.274
2020/04/01,-2.617
2020/04/02,-1.862
2020/04/03,0.692
2020/04/04,-0.116
2020/04/05,-2.132
2020/04/06,0.858
2020/04/07,-0.59
2020/04/08,0.15
2020/04/09,-0.161
2020/04/10,-1.101
2020/04/11,-1.236
2020/04/12,-0.578
2020/04/13,-1.4
2020/04/14,-1.643
2020/04/15,-1.567
2020/04/16,-0.132
2020/04/17,3.585
2020/04/18,2.07
2020/04/19,0.962
2020/04/20,-0.355
2020/04/21,-0.047
2020/04/22,2.076
2020/04/23,1.936
2020/04/24,1.168
2020/04/25,1.31
2020/04/26,1.221
2020/04/27,0.626
2020/04/28,-0.859
2020/04/29,-0.905
2020/04/30,0.278
2020/05/01,0.428
2020/05/02,-0.276
2020/05/03,-2.133
2020/05/04,-2.317
2020/05/05,-1.921
2020/05/06,-1.097
2020/05/07,0.11
2020/05/08,1.7
2020/05/09,2.392
2020/05/10,-0.415
2020/05/11,-1.279
2020/05/12,-0.431
2020/05/13,3.196
2020/05/14,5.475
2020/05/15,4.2
2020/05/16,2.557
2020/05/17,4.419
2020/05/18,1.944
2020/05/19,1.381
2020/05/20,1.144
2020/05/21,-0.654
2020/05/22,0.379
2020/05/23,0.3
2020/05/24,0.407
2020/05/25,-0.484
2020/05/26,-0.902
2020/05/27,-2.17
2020/05/28,-2.1
2020/05/29,-1.261
2020/05/30,-2.889
2020/05/31,-3.338
2020/06/01,-1.7
2020/06/02,0.145
2020/06/03,0.119
2020/06/04,-1.123
2020/06/05,-3.566
2020/06/06,-5.517
2020/06/07,-3.726
2020/06/08,-1.995
2020/06/09,-0.709
2020/06/10,-0.34
2020/06/11,-1.638
2020/06/12,-0.822
2020/06/13,0.378
2020/06/14,0.047
2020/06/15,2.515
2020/06/16,2.518
2020/06/17,3.04
2020/06/18,4.62
2020/06/19,2.712
2020/06/20,1.625
2020/06/21,0.19
2020/06/22,-0.337
2020/06/23,-1.616
2020/06/24,-0.637
2020/06/25,0.051
