Date,activeaddresses14sma
2014/05/03,158824
2014/05/04,158282
2014/05/05,158694
2014/05/06,157606
2014/05/07,157971
2014/05/08,157861
2014/05/09,156527
2014/05/10,156549
2014/05/11,156090
2014/05/12,155178
2014/05/13,153730
2014/05/14,153361
2014/05/15,154957
2014/05/16,155800
2014/05/17,158039
2014/05/18,159540
2014/05/19,162216
2014/05/20,163839
2014/05/21,163562
2014/05/22,163302
2014/05/23,164246
2014/05/24,163497
2014/05/25,165063
2014/05/26,166227
2014/05/27,168348
2014/05/28,170024
2014/05/29,169656
2014/05/30,169438
2014/05/31,169310
2014/06/01,170283
2014/06/02,169558
2014/06/03,169304
2014/06/04,170276
2014/06/05,171762
2014/06/06,171617
2014/06/07,172712
2014/06/08,171727
2014/06/09,171392
2014/06/10,171390
2014/06/11,170711
2014/06/12,170969
2014/06/13,172504
2014/06/14,172728
2014/06/15,171680
2014/06/16,171863
2014/06/17,171713
2014/06/18,171478
2014/06/19,169701
2014/06/20,168350
2014/06/21,169319
2014/06/22,170078
2014/06/23,169881
2014/06/24,169654
2014/06/25,169712
2014/06/26,168569
2014/06/27,168151
2014/06/28,167728
2014/06/29,167530
2014/06/30,167889
2014/07/01,167974
2014/07/02,168976
2014/07/03,169156
2014/07/04,168424
2014/07/05,166636
2014/07/06,166636
2014/07/07,168256
2014/07/08,171000
2014/07/09,171660
2014/07/10,172505
2014/07/11,172688
2014/07/12,173424
2014/07/13,174474
2014/07/14,173025
2014/07/15,170969
2014/07/16,168461
2014/07/17,168054
2014/07/18,168462
2014/07/19,168718
2014/07/20,167615
2014/07/21,164670
2014/07/22,159422
2014/07/23,157372
2014/07/24,156079
2014/07/25,155135
2014/07/26,153069
2014/07/27,151742
2014/07/28,150999
2014/07/29,150098
2014/07/30,150903
2014/07/31,150877
2014/08/01,151028
2014/08/02,150705
2014/08/03,149876
2014/08/04,150240
2014/08/05,152928
2014/08/06,154772
2014/08/07,155252
2014/08/08,154974
2014/08/09,155468
2014/08/10,155960
2014/08/11,157238
2014/08/12,159453
2014/08/13,160567
2014/08/14,162112
2014/08/15,162857
2014/08/16,165127
2014/08/17,167021
2014/08/18,168701
2014/08/19,167775
2014/08/20,166496
2014/08/21,167458
2014/08/22,168040
2014/08/23,168271
2014/08/24,169240
2014/08/25,168394
2014/08/26,167902
2014/08/27,167517
2014/08/28,167020
2014/08/29,165686
2014/08/30,165047
2014/08/31,164635
2014/09/01,164355
2014/09/02,164196
2014/09/03,163452
2014/09/04,162042
2014/09/05,162062
2014/09/06,162277
2014/09/07,164319
2014/09/08,165167
2014/09/09,165214
2014/09/10,168081
2014/09/11,166985
2014/09/12,167067
2014/09/13,165925
2014/09/14,168237
2014/09/15,168078
2014/09/16,170720
2014/09/17,171916
2014/09/18,173219
2014/09/19,172413
2014/09/20,173207
2014/09/21,169822
2014/09/22,170384
2014/09/23,170627
2014/09/24,167403
2014/09/25,169045
2014/09/26,169855
2014/09/27,171047
2014/09/28,171496
2014/09/29,171169
2014/09/30,170798
2014/10/01,172142
2014/10/02,171330
2014/10/03,171589
2014/10/04,171542
2014/10/05,175416
2014/10/06,174313
2014/10/07,174637
2014/10/08,175118
2014/10/09,174147
2014/10/10,175098
2014/10/11,174768
2014/10/12,175034
2014/10/13,176454
2014/10/14,176146
2014/10/15,175898
2014/10/16,175671
2014/10/17,176315
2014/10/18,176593
2014/10/19,175749
2014/10/20,176603
2014/10/21,177107
2014/10/22,177420
2014/10/23,178054
2014/10/24,177765
2014/10/25,180626
2014/10/26,178532
2014/10/27,179311
2014/10/28,178024
2014/10/29,177248
2014/10/30,178818
2014/10/31,179755
2014/11/01,179677
2014/11/02,181809
2014/11/03,182078
2014/11/04,181902
2014/11/05,181750
2014/11/06,183378
2014/11/07,184980
2014/11/08,182246
2014/11/09,183892
2014/11/10,183587
2014/11/11,183775
2014/11/12,185413
2014/11/13,185867
2014/11/14,187490
2014/11/15,187912
2014/11/16,186761
2014/11/17,187260
2014/11/18,187285
2014/11/19,187623
2014/11/20,187103
2014/11/21,186366
2014/11/22,187082
2014/11/23,187938
2014/11/24,187284
2014/11/25,187990
2014/11/26,186376
2014/11/27,186403
2014/11/28,185448
2014/11/29,185969
2014/11/30,187875
2014/12/01,188291
2014/12/02,190604
2014/12/03,192419
2014/12/04,192373
2014/12/05,193843
2014/12/06,194567
2014/12/07,195575
2014/12/08,197927
2014/12/09,198594
2014/12/10,200219
2014/12/11,200292
2014/12/12,199635
2014/12/13,199387
2014/12/14,198980
2014/12/15,201053
2014/12/16,201350
2014/12/17,201765
2014/12/18,203495
2014/12/19,202270
2014/12/20,206657
2014/12/21,204626
2014/12/22,205129
2014/12/23,206572
2014/12/24,204618
2014/12/25,201879
2014/12/26,200947
2014/12/27,203014
2014/12/28,202689
2014/12/29,198993
2014/12/30,196332
2014/12/31,192728
2015/01/01,185784
2015/01/02,185947
2015/01/03,184938
2015/01/04,184779
2015/01/05,183909
2015/01/06,181509
2015/01/07,182012
2015/01/08,185568
2015/01/09,188808
2015/01/10,192744
2015/01/11,191274
2015/01/12,192487
2015/01/13,195593
2015/01/14,200377
2015/01/15,208872
2015/01/16,210864
2015/01/17,213362
2015/01/18,214449
2015/01/19,215194
2015/01/20,216417
2015/01/21,218288
2015/01/22,218399
2015/01/23,216886
2015/01/24,212455
2015/01/25,217085
2015/01/26,220520
2015/01/27,220139
2015/01/28,216636
2015/01/29,213300
2015/01/30,210091
2015/01/31,210153
2015/02/01,210057
2015/02/02,208018
2015/02/03,208712
2015/02/04,208505
2015/02/05,207674
2015/02/06,207676
2015/02/07,206649
2015/02/08,204991
2015/02/09,202490
2015/02/10,201293
2015/02/11,202836
2015/02/12,204210
2015/02/13,211003
2015/02/14,210024
2015/02/15,216974
2015/02/16,219982
2015/02/17,222204
2015/02/18,223352
2015/02/19,223074
2015/02/20,225036
2015/02/21,230669
2015/02/22,228420
2015/02/23,229765
2015/02/24,229720
2015/02/25,229710
2015/02/26,228900
2015/02/27,225343
2015/02/28,226687
2015/03/01,221068
2015/03/02,222193
2015/03/03,221368
2015/03/04,221044
2015/03/05,223409
2015/03/06,222301
2015/03/07,220424
2015/03/08,220870
2015/03/09,221179
2015/03/10,221939
2015/03/11,223036
2015/03/12,224721
2015/03/13,224754
2015/03/14,222634
2015/03/15,221417
2015/03/16,220356
2015/03/17,218370
2015/03/18,218058
2015/03/19,219187
2015/03/20,219797
2015/03/21,219400
2015/03/22,218744
2015/03/23,219027
2015/03/24,217156
2015/03/25,215271
2015/03/26,213527
2015/03/27,213004
2015/03/28,211613
2015/03/29,213779
2015/03/30,213375
2015/03/31,215160
2015/04/01,216698
2015/04/02,216009
2015/04/03,216086
2015/04/04,216798
2015/04/05,217843
2015/04/06,216878
2015/04/07,219510
2015/04/08,222365
2015/04/09,223690
2015/04/10,225403
2015/04/11,227890
2015/04/12,225711
2015/04/13,226199
2015/04/14,225970
2015/04/15,223626
2015/04/16,221778
2015/04/17,221358
2015/04/18,221507
2015/04/19,221623
2015/04/20,221881
2015/04/21,221526
2015/04/22,222066
2015/04/23,222947
2015/04/24,222872
2015/04/25,222805
2015/04/26,223906
2015/04/27,222382
2015/04/28,222796
2015/04/29,224645
2015/04/30,225724
2015/05/01,224907
2015/05/02,226179
2015/05/03,224503
2015/05/04,225039
2015/05/05,225751
2015/05/06,225932
2015/05/07,226050
2015/05/08,228246
2015/05/09,225877
2015/05/10,226293
2015/05/11,227536
2015/05/12,228102
2015/05/13,227640
2015/05/14,227301
2015/05/15,229035
2015/05/16,228684
2015/05/17,229455
2015/05/18,229059
2015/05/19,228777
2015/05/20,228145
2015/05/21,226964
2015/05/22,224209
2015/05/23,223430
2015/05/24,224749
2015/05/25,223968
2015/05/26,223913
2015/05/27,224629
2015/05/28,225779
2015/05/29,229032
2015/05/30,232354
2015/05/31,234634
2015/06/01,238431
2015/06/02,241698
2015/06/03,243432
2015/06/04,245294
2015/06/05,246436
2015/06/06,249282
2015/06/07,247222
2015/06/08,247467
2015/06/09,247572
2015/06/10,253315
2015/06/11,254661
2015/06/12,254618
2015/06/13,251760
2015/06/14,251665
2015/06/15,252696
2015/06/16,251199
2015/06/17,253892
2015/06/18,254196
2015/06/19,254989
2015/06/20,255207
2015/06/21,256760
2015/06/22,255842
2015/06/23,258266
2015/06/24,252728
2015/06/25,249876
2015/06/26,249524
2015/06/27,251379
2015/06/28,249737
2015/06/29,246943
2015/06/30,249139
2015/07/01,247578
2015/07/02,250141
2015/07/03,251535
2015/07/04,252326
2015/07/05,253371
2015/07/06,258932
2015/07/07,259904
2015/07/08,263999
2015/07/09,269721
2015/07/10,272109
2015/07/11,273094
2015/07/12,276108
2015/07/13,276708
2015/07/14,274873
2015/07/15,272258
2015/07/16,269871
2015/07/17,266668
2015/07/18,265121
2015/07/19,264490
2015/07/20,261702
2015/07/21,258342
2015/07/22,237875
2015/07/23,217629
2015/07/24,196933
2015/07/25,176416
2015/07/26,156108
2015/07/27,137923
2015/07/28,138191
2015/07/29,140992
2015/07/30,141239
2015/07/31,144686
2015/08/01,147327
2015/08/02,147118
2015/08/03,147047
2015/08/04,148727
2015/08/05,168771
2015/08/06,187198
2015/08/07,204977
2015/08/08,222928
2015/08/09,240132
2015/08/10,258264
2015/08/11,256645
2015/08/12,254912
2015/08/13,254299
2015/08/14,251819
2015/08/15,249657
2015/08/16,248675
2015/08/17,248547
2015/08/18,249062
2015/08/19,247563
2015/08/20,246248
2015/08/21,245865
2015/08/22,247070
2015/08/23,248326
2015/08/24,249784
2015/08/25,251058
2015/08/26,251729
2015/08/27,252144
2015/08/28,254315
2015/08/29,251576
2015/08/30,252300
2015/08/31,253716
2015/09/01,254357
2015/09/02,254280
2015/09/03,256262
2015/09/04,254782
2015/09/05,256240
2015/09/06,256670
2015/09/07,247148
2015/09/08,249969
2015/09/09,231711
2015/09/10,229793
2015/09/11,229788
2015/09/12,233679
2015/09/13,235915
2015/09/14,236068
2015/09/15,236383
2015/09/16,235883
2015/09/17,235784
2015/09/18,240426
2015/09/19,237237
2015/09/20,239170
2015/09/21,249598
2015/09/22,251509
2015/09/23,269653
2015/09/24,272179
2015/09/25,271785
2015/09/26,273698
2015/09/27,272924
2015/09/28,272715
2015/09/29,274551
2015/09/30,277422
2015/10/01,276702
2015/10/02,275461
2015/10/03,274500
2015/10/04,273667
2015/10/05,271829
2015/10/06,269089
2015/10/07,270435
2015/10/08,272413
2015/10/09,270020
2015/10/10,271358
2015/10/11,270728
2015/10/12,271927
2015/10/13,269261
2015/10/14,267977
2015/10/15,273270
2015/10/16,274945
2015/10/17,282443
2015/10/18,283772
2015/10/19,287445
2015/10/20,292525
2015/10/21,295740
2015/10/22,298077
2015/10/23,304353
2015/10/24,307511
2015/10/25,312284
2015/10/26,316845
2015/10/27,320260
2015/10/28,322506
2015/10/29,323543
2015/10/30,326989
2015/10/31,326393
2015/11/01,328873
2015/11/02,330950
2015/11/03,333580
2015/11/04,341710
2015/11/05,346634
2015/11/06,351047
2015/11/07,348976
2015/11/08,349827
2015/11/09,351282
2015/11/10,352639
2015/11/11,355282
2015/11/12,354352
2015/11/13,352294
2015/11/14,354299
2015/11/15,357431
2015/11/16,356742
2015/11/17,351735
2015/11/18,346862
2015/11/19,342114
2015/11/20,338203
2015/11/21,340247
2015/11/22,339958
2015/11/23,335598
2015/11/24,336246
2015/11/25,335314
2015/11/26,336675
2015/11/27,336138
2015/11/28,336498
2015/11/29,329612
2015/11/30,337193
2015/12/01,340738
2015/12/02,342025
2015/12/03,342615
2015/12/04,343021
2015/12/05,347899
2015/12/06,350518
2015/12/07,356149
2015/12/08,359797
2015/12/09,366644
2015/12/10,371790
2015/12/11,377111
2015/12/12,385274
2015/12/13,394976
2015/12/14,397796
2015/12/15,401726
2015/12/16,404019
2015/12/17,410762
2015/12/18,416576
2015/12/19,419421
2015/12/20,418428
2015/12/21,422923
2015/12/22,424576
2015/12/23,423878
2015/12/24,422961
2015/12/25,420160
2015/12/26,412716
2015/12/27,408912
2015/12/28,400986
2015/12/29,397102
2015/12/30,394222
2015/12/31,387943
2016/01/01,377565
2016/01/02,372455
2016/01/03,369351
2016/01/04,363138
2016/01/05,359695
2016/01/06,354446
2016/01/07,350889
2016/01/08,352282
2016/01/09,354394
2016/01/10,355172
2016/01/11,356935
2016/01/12,358270
2016/01/13,356367
2016/01/14,358823
2016/01/15,365865
2016/01/16,369806
2016/01/17,379385
2016/01/18,383329
2016/01/19,382895
2016/01/20,399248
2016/01/21,404675
2016/01/22,409359
2016/01/23,411622
2016/01/24,413753
2016/01/25,417447
2016/01/26,423012
2016/01/27,429160
2016/01/28,436334
2016/01/29,442797
2016/01/30,442916
2016/01/31,438521
2016/02/01,447485
2016/02/02,464294
2016/02/03,456214
2016/02/04,454123
2016/02/05,454395
2016/02/06,454266
2016/02/07,458311
2016/02/08,455991
2016/02/09,456011
2016/02/10,455248
2016/02/11,452117
2016/02/12,448771
2016/02/13,446354
2016/02/14,448568
2016/02/15,441656
2016/02/16,427778
2016/02/17,429380
2016/02/18,430275
2016/02/19,430742
2016/02/20,431851
2016/02/21,431477
2016/02/22,433521
2016/02/23,433102
2016/02/24,432302
2016/02/25,436201
2016/02/26,437487
2016/02/27,438487
2016/02/28,438886
2016/02/29,442287
2016/03/01,447397
2016/03/02,448722
2016/03/03,453384
2016/03/04,455580
2016/03/05,457300
2016/03/06,450053
2016/03/07,444964
2016/03/08,441779
2016/03/09,445124
2016/03/10,438718
2016/03/11,435999
2016/03/12,430713
2016/03/13,426138
2016/03/14,419775
2016/03/15,414240
2016/03/16,406371
2016/03/17,402518
2016/03/18,397008
2016/03/19,389142
2016/03/20,389454
2016/03/21,390597
2016/03/22,390494
2016/03/23,382132
2016/03/24,381971
2016/03/25,380048
2016/03/26,385533
2016/03/27,384151
2016/03/28,388179
2016/03/29,397351
2016/03/30,400776
2016/03/31,396747
2016/04/01,397798
2016/04/02,401970
2016/04/03,404972
2016/04/04,407342
2016/04/05,407055
2016/04/06,412591
2016/04/07,412899
2016/04/08,413942
2016/04/09,411168
2016/04/10,411221
2016/04/11,408683
2016/04/12,404354
2016/04/13,404065
2016/04/14,407447
2016/04/15,405626
2016/04/16,402775
2016/04/17,402938
2016/04/18,403625
2016/04/19,403997
2016/04/20,403556
2016/04/21,405533
2016/04/22,406764
2016/04/23,408162
2016/04/24,411987
2016/04/25,413495
2016/04/26,411990
2016/04/27,411443
2016/04/28,411236
2016/04/29,417306
2016/04/30,417664
2016/05/01,415743
2016/05/02,415474
2016/05/03,415880
2016/05/04,415920
2016/05/05,414580
2016/05/06,414633
2016/05/07,412649
2016/05/08,409457
2016/05/09,407445
2016/05/10,405944
2016/05/11,404889
2016/05/12,404519
2016/05/13,399474
2016/05/14,400839
2016/05/15,401104
2016/05/16,402831
2016/05/17,403824
2016/05/18,407200
2016/05/19,407496
2016/05/20,407870
2016/05/21,410990
2016/05/22,413534
2016/05/23,415082
2016/05/24,417699
2016/05/25,420595
2016/05/26,420628
2016/05/27,425118
2016/05/28,427582
2016/05/29,426843
2016/05/30,430098
2016/05/31,430096
2016/06/01,429467
2016/06/02,432214
2016/06/03,435485
2016/06/04,435176
2016/06/05,436386
2016/06/06,436996
2016/06/07,435592
2016/06/08,434326
2016/06/09,437973
2016/06/10,437937
2016/06/11,436383
2016/06/12,441718
2016/06/13,442338
2016/06/14,445073
2016/06/15,448391
2016/06/16,452973
2016/06/17,457707
2016/06/18,463775
2016/06/19,466178
2016/06/20,467820
2016/06/21,473216
2016/06/22,475272
2016/06/23,477510
2016/06/24,478499
2016/06/25,483968
2016/06/26,484647
2016/06/27,477704
2016/06/28,474664
2016/06/29,468429
2016/06/30,464038
2016/07/01,459788
2016/07/02,453539
2016/07/03,449258
2016/07/04,447261
2016/07/05,440690
2016/07/06,435678
2016/07/07,428156
2016/07/08,423048
2016/07/09,416277
2016/07/10,408828
2016/07/11,410608
2016/07/12,407801
2016/07/13,404424
2016/07/14,401288
2016/07/15,397148
2016/07/16,397266
2016/07/17,396347
2016/07/18,395185
2016/07/19,392980
2016/07/20,393395
2016/07/21,394986
2016/07/22,395576
2016/07/23,395496
2016/07/24,397226
2016/07/25,398185
2016/07/26,402023
2016/07/27,406614
2016/07/28,408383
2016/07/29,388486
2016/07/30,381083
2016/07/31,384635
2016/08/01,386231
2016/08/02,391609
2016/08/03,395227
2016/08/04,396954
2016/08/05,397815
2016/08/06,397235
2016/08/07,398480
2016/08/08,400404
2016/08/09,399314
2016/08/10,403699
2016/08/11,406574
2016/08/12,429761
2016/08/13,437216
2016/08/14,435340
2016/08/15,436371
2016/08/16,438008
2016/08/17,439363
2016/08/18,438802
2016/08/19,439282
2016/08/20,444006
2016/08/21,443661
2016/08/22,442972
2016/08/23,444509
2016/08/24,442920
2016/08/25,438515
2016/08/26,436838
2016/08/27,436829
2016/08/28,433997
2016/08/29,433086
2016/08/30,431499
2016/08/31,430157
2016/09/01,429962
2016/09/02,430562
2016/09/03,427268
2016/09/04,426874
2016/09/05,427302
2016/09/06,427953
2016/09/07,428692
2016/09/08,430900
2016/09/09,431904
2016/09/10,431433
2016/09/11,434545
2016/09/12,435294
2016/09/13,435424
2016/09/14,434285
2016/09/15,434362
2016/09/16,433955
2016/09/17,437435
2016/09/18,436001
2016/09/19,433081
2016/09/20,433611
2016/09/21,432401
2016/09/22,432369
2016/09/23,431902
2016/09/24,433355
2016/09/25,433421
2016/09/26,434863
2016/09/27,436025
2016/09/28,438200
2016/09/29,440555
2016/09/30,445681
2016/10/01,444916
2016/10/02,448092
2016/10/03,458302
2016/10/04,462148
2016/10/05,465656
2016/10/06,473033
2016/10/07,478949
2016/10/08,483388
2016/10/09,486715
2016/10/10,483230
2016/10/11,486237
2016/10/12,486309
2016/10/13,485412
2016/10/14,482796
2016/10/15,480537
2016/10/16,480378
2016/10/17,473635
2016/10/18,470235
2016/10/19,464264
2016/10/20,464999
2016/10/21,465760
2016/10/22,462994
2016/10/23,460366
2016/10/24,467543
2016/10/25,469749
2016/10/26,476715
2016/10/27,490635
2016/10/28,493236
2016/10/29,496583
2016/10/30,497038
2016/10/31,500012
2016/11/01,504628
2016/11/02,510673
2016/11/03,508412
2016/11/04,505469
2016/11/05,507634
2016/11/06,511565
2016/11/07,511571
2016/11/08,513071
2016/11/09,511926
2016/11/10,503540
2016/11/11,503625
2016/11/12,506934
2016/11/13,511270
2016/11/14,514578
2016/11/15,516708
2016/11/16,519484
2016/11/17,522096
2016/11/18,527442
2016/11/19,530746
2016/11/20,534532
2016/11/21,535727
2016/11/22,530869
2016/11/23,532808
2016/11/24,540057
2016/11/25,546528
2016/11/26,551771
2016/11/27,554598
2016/11/28,558758
2016/11/29,558748
2016/11/30,558419
2016/12/01,557849
2016/12/02,563594
2016/12/03,569880
2016/12/04,574051
2016/12/05,578054
2016/12/06,589189
2016/12/07,594279
2016/12/08,590782
2016/12/09,587069
2016/12/10,580533
2016/12/11,579562
2016/12/12,573347
2016/12/13,573027
2016/12/14,572423
2016/12/15,571839
2016/12/16,566750
2016/12/17,559286
2016/12/18,551554
2016/12/19,549070
2016/12/20,542653
2016/12/21,541009
2016/12/22,542957
2016/12/23,544496
2016/12/24,543982
2016/12/25,537992
2016/12/26,538199
2016/12/27,538939
2016/12/28,540412
2016/12/29,543268
2016/12/30,544454
2016/12/31,545447
2017/01/01,542302
2017/01/02,544534
2017/01/03,541934
2017/01/04,539365
2017/01/05,535344
2017/01/06,540699
2017/01/07,547445
2017/01/08,554981
2017/01/09,553401
2017/01/10,554444
2017/01/11,552233
2017/01/12,548770
2017/01/13,544393
2017/01/14,541922
2017/01/15,545662
2017/01/16,539402
2017/01/17,539828
2017/01/18,539128
2017/01/19,544248
2017/01/20,540767
2017/01/21,539113
2017/01/22,537549
2017/01/23,540158
2017/01/24,541108
2017/01/25,547463
2017/01/26,554697
2017/01/27,561234
2017/01/28,566095
2017/01/29,572552
2017/01/30,574849
2017/01/31,576182
2017/02/01,583369
2017/02/02,580727
2017/02/03,582130
2017/02/04,584948
2017/02/05,590377
2017/02/06,590864
2017/02/07,592723
2017/02/08,591327
2017/02/09,592383
2017/02/10,590172
2017/02/11,589530
2017/02/12,583135
2017/02/13,584031
2017/02/14,585607
2017/02/15,577705
2017/02/16,575760
2017/02/17,575656
2017/02/18,577066
2017/02/19,573190
2017/02/20,574117
2017/02/21,571216
2017/02/22,568544
2017/02/23,565486
2017/02/24,572176
2017/02/25,576766
2017/02/26,585025
2017/02/27,584956
2017/02/28,585858
2017/03/01,587720
2017/03/02,591541
2017/03/03,594109
2017/03/04,588195
2017/03/05,594999
2017/03/06,594521
2017/03/07,599023
2017/03/08,603988
2017/03/09,605692
2017/03/10,604367
2017/03/11,603891
2017/03/12,597827
2017/03/13,599639
2017/03/14,604266
2017/03/15,606402
2017/03/16,592134
2017/03/17,593614
2017/03/18,602087
2017/03/19,602490
2017/03/20,580171
2017/03/21,577726
2017/03/22,581249
2017/03/23,579473
2017/03/24,579178
2017/03/25,575952
2017/03/26,577797
2017/03/27,572872
2017/03/28,574241
2017/03/29,572753
2017/03/30,589403
2017/03/31,582427
2017/04/01,579419
2017/04/02,578142
2017/04/03,608054
2017/04/04,605956
2017/04/05,605408
2017/04/06,608054
2017/04/07,607956
2017/04/08,607889
2017/04/09,611774
2017/04/10,617800
2017/04/11,616879
2017/04/12,617839
2017/04/13,611223
2017/04/14,616456
2017/04/15,617259
2017/04/16,612170
2017/04/17,602537
2017/04/18,582350
2017/04/19,534603
2017/04/20,489242
2017/04/21,443254
2017/04/22,446060
2017/04/23,443579
2017/04/24,439163
2017/04/25,435011
2017/04/26,438159
2017/04/27,440707
2017/04/28,436763
2017/04/29,443537
2017/04/30,448675
2017/05/01,451657
2017/05/02,478490
2017/05/03,520552
2017/05/04,574354
2017/05/05,614697
2017/05/06,628110
2017/05/07,636783
2017/05/08,652688
2017/05/09,656601
2017/05/10,653868
2017/05/11,655939
2017/05/12,661688
2017/05/13,660866
2017/05/14,675087
2017/05/15,684009
2017/05/16,674161
2017/05/17,681304
2017/05/18,675072
2017/05/19,684440
2017/05/20,680615
2017/05/21,682668
2017/05/22,676546
2017/05/23,684379
2017/05/24,690416
2017/05/25,697639
2017/05/26,701371
2017/05/27,704286
2017/05/28,698794
2017/05/29,669228
2017/05/30,683287
2017/05/31,685749
2017/06/01,689539
2017/06/02,687409
2017/06/03,692480
2017/06/04,687343
2017/06/05,685104
2017/06/06,679819
2017/06/07,684756
2017/06/08,684589
2017/06/09,679052
2017/06/10,670543
2017/06/11,658339
2017/06/12,682391
2017/06/13,677228
2017/06/14,670576
2017/06/15,669354
2017/06/16,668168
2017/06/17,653044
2017/06/18,646803
2017/06/19,644842
2017/06/20,640661
2017/06/21,629481
2017/06/22,622008
2017/06/23,619925
2017/06/24,615715
2017/06/25,608841
2017/06/26,606245
2017/06/27,600374
2017/06/28,600528
2017/06/29,587514
2017/06/30,584553
2017/07/01,581933
2017/07/02,580425
2017/07/03,577256
2017/07/04,573706
2017/07/05,568481
2017/07/06,563187
2017/07/07,566819
2017/07/08,565198
2017/07/09,565248
2017/07/10,569926
2017/07/11,577167
2017/07/12,576958
2017/07/13,581082
2017/07/14,577264
2017/07/15,577981
2017/07/16,578236
2017/07/17,579604
2017/07/18,584558
2017/07/19,590684
2017/07/20,593115
2017/07/21,590155
2017/07/22,591593
2017/07/23,591299
2017/07/24,587404
2017/07/25,579343
2017/07/26,574102
2017/07/27,574181
2017/07/28,576109
2017/07/29,576283
2017/07/30,572017
2017/07/31,573147
2017/08/01,554640
2017/08/02,546468
2017/08/03,539780
2017/08/04,538321
2017/08/05,540026
2017/08/06,540603
2017/08/07,540768
2017/08/08,550340
2017/08/09,554272
2017/08/10,557346
2017/08/11,561778
2017/08/12,562667
2017/08/13,572274
2017/08/14,570009
2017/08/15,593070
2017/08/16,597096
2017/08/17,616934
2017/08/18,617484
2017/08/19,620129
2017/08/20,622827
2017/08/21,615852
2017/08/22,593562
2017/08/23,601626
2017/08/24,592375
2017/08/25,583089
2017/08/26,578303
2017/08/27,582028
2017/08/28,581825
2017/08/29,575580
2017/08/30,584549
2017/08/31,578118
2017/09/01,581816
2017/09/02,581767
2017/09/03,582147
2017/09/04,593153
2017/09/05,612715
2017/09/06,611087
2017/09/07,622511
2017/09/08,635888
2017/09/09,637494
2017/09/10,625602
2017/09/11,629695
2017/09/12,628825
2017/09/13,623929
2017/09/14,619682
2017/09/15,623479
2017/09/16,620350
2017/09/17,618222
2017/09/18,611062
2017/09/19,580844
2017/09/20,568740
2017/09/21,565895
2017/09/22,554781
2017/09/23,550698
2017/09/24,548928
2017/09/25,544488
2017/09/26,544060
2017/09/27,540454
2017/09/28,544540
2017/09/29,541265
2017/09/30,537524
2017/10/01,541309
2017/10/02,552744
2017/10/03,583293
2017/10/04,582243
2017/10/05,578071
2017/10/06,589018
2017/10/07,595903
2017/10/08,602722
2017/10/09,608582
2017/10/10,613057
2017/10/11,619191
2017/10/12,620374
2017/10/13,621906
2017/10/14,635859
2017/10/15,650854
2017/10/16,651260
2017/10/17,656256
2017/10/18,669815
2017/10/19,686041
2017/10/20,689224
2017/10/21,698498
2017/10/22,715510
2017/10/23,723115
2017/10/24,732958
2017/10/25,742996
2017/10/26,742814
2017/10/27,736209
2017/10/28,684803
2017/10/29,632184
2017/10/30,580549
2017/10/31,527384
2017/11/01,476891
2017/11/02,421107
2017/11/03,368025
2017/11/04,317788
2017/11/05,260970
2017/11/06,207137
2017/11/07,203591
2017/11/08,199229
2017/11/09,209586
2017/11/10,216680
2017/11/11,255031
2017/11/12,286067
2017/11/13,340834
2017/11/14,393027
2017/11/15,439920
2017/11/16,439920
2017/11/17,500045
2017/11/18,551625
2017/11/19,609006
2017/11/20,668788
2017/11/21,673544
2017/11/22,673691
2017/11/23,674746
2017/11/24,681873
2017/11/25,703427
2017/11/26,728893
2017/11/27,738083
2017/11/28,747119
2017/11/29,770931
2017/11/30,837688
2017/12/01,846215
2017/12/02,852420
2017/12/03,855478
2017/12/04,866548
2017/12/05,875590
2017/12/06,898975
2017/12/07,901590
2017/12/08,913993
2017/12/09,924419
2017/12/10,936607
2017/12/11,942495
2017/12/12,950718
2017/12/13,957938
2017/12/14,972121
2017/12/15,977537
2017/12/16,987604
2017/12/17,999474
2017/12/18,1000400
2017/12/19,992117
2017/12/20,981185
2017/12/21,980073
2017/12/22,979608
2017/12/23,972770
2017/12/24,970210
2017/12/25,954520
2017/12/26,938890
2017/12/27,926778
2017/12/28,907681
2017/12/29,902162
2017/12/30,896787
2017/12/31,885048
2018/01/01,873440
2018/01/02,882520
2018/01/03,884982
2018/01/04,900358
2018/01/05,899782
2018/01/06,910800
2018/01/07,915720
2018/01/08,934635
2018/01/09,951182
2018/01/10,956043
2018/01/11,971155
2018/01/12,972922
2018/01/13,970039
2018/01/14,967557
2018/01/15,965493
2018/01/16,957808
2018/01/17,958072
2018/01/18,948094
2018/01/19,941485
2018/01/20,927466
2018/01/21,918180
2018/01/22,902926
2018/01/23,888562
2018/01/24,878463
2018/01/25,855136
2018/01/26,836518
2018/01/27,832512
2018/01/28,820233
2018/01/29,808805
2018/01/30,796871
2018/01/31,769928
2018/02/01,755282
2018/02/02,748464
2018/02/03,732324
2018/02/04,713081
2018/02/05,710773
2018/02/06,715417
2018/02/07,704471
2018/02/08,697363
2018/02/09,694908
2018/02/10,681687
2018/02/11,688041
2018/02/12,697171
2018/02/13,698765
2018/02/14,715617
2018/02/15,709440
2018/02/16,700443
2018/02/17,704711
2018/02/18,707292
2018/02/19,700933
2018/02/20,683865
2018/02/21,678179
2018/02/22,676925
2018/02/23,673651
2018/02/24,676122
2018/02/25,655610
2018/02/26,636740
2018/02/27,627092
2018/02/28,617406
