Date,sentbyaddress7ema
2014/04/27,98311
2014/04/28,101596
2014/04/29,103881
2014/04/30,105287
2014/05/01,104321
2014/05/02,101392
2014/05/03,93770
2014/05/04,88767
2014/05/05,90628
2014/05/06,95574
2014/05/07,98971
2014/05/08,102157
2014/05/09,103072
2014/05/10,99428
2014/05/11,94859
2014/05/12,95796
2014/05/13,95833
2014/05/14,98498
2014/05/15,103706
2014/05/16,101209
2014/05/17,97154
2014/05/18,95523
2014/05/19,98522
2014/05/20,105686
2014/05/21,104596
2014/05/22,105535
2014/05/23,109178
2014/05/24,101270
2014/05/25,102103
2014/05/26,104681
2014/05/27,108502
2014/05/28,113415
2014/05/29,114099
2014/05/30,110411
2014/05/31,106210
2014/06/01,106264
2014/06/02,109006
2014/06/03,113959
2014/06/04,115022
2014/06/05,117029
2014/06/06,115863
2014/06/07,110160
2014/06/08,105955
2014/06/09,106351
2014/06/10,107807
2014/06/11,109530
2014/06/12,110794
2014/06/13,111168
2014/06/14,107550
2014/06/15,103251
2014/06/16,106958
2014/06/17,111253
2014/06/18,111717
2014/06/19,109150
2014/06/20,107821
2014/06/21,105658
2014/06/22,103865
2014/06/23,104017
2014/06/24,107203
2014/06/25,110176
2014/06/26,109646
2014/06/27,110855
2014/06/28,106246
2014/06/29,101830
2014/06/30,106597
2014/07/01,111251
2014/07/02,113688
2014/07/03,111692
2014/07/04,105828
2014/07/05,99170
2014/07/06,98487
2014/07/07,103191
2014/07/08,111501
2014/07/09,114357
2014/07/10,115611
2014/07/11,115686
2014/07/12,109762
2014/07/13,107719
2014/07/14,107682
2014/07/15,111579
2014/07/16,111998
2014/07/17,113253
2014/07/18,112899
2014/07/19,109963
2014/07/20,108048
2014/07/21,106971
2014/07/22,108314
2014/07/23,111168
2014/07/24,111962
2014/07/25,113287
2014/07/26,107878
2014/07/27,104555
2014/07/28,107237
2014/07/29,108296
2014/07/30,112566
2014/07/31,113708
2014/08/01,114608
2014/08/02,109323
2014/08/03,103746
2014/08/04,103254
2014/08/05,111330
2014/08/06,118405
2014/08/07,118928
2014/08/08,119628
2014/08/09,115472
2014/08/10,113469
2014/08/11,119126
2014/08/12,124565
2014/08/13,128135
2014/08/14,128921
2014/08/15,127449
2014/08/16,124315
2014/08/17,119066
2014/08/18,121819
2014/08/19,124264
2014/08/20,126086
2014/08/21,127275
2014/08/22,126386
2014/08/23,119941
2014/08/24,117523
2014/08/25,118644
2014/08/26,121907
2014/08/27,122663
2014/08/28,122210
2014/08/29,119311
2014/08/30,114851
2014/08/31,111808
2014/09/01,113259
2014/09/02,115909
2014/09/03,116369
2014/09/04,118394
2014/09/05,118688
2014/09/06,114376
2014/09/07,114521
2014/09/08,117780
2014/09/09,123429
2014/09/10,123814
2014/09/11,122136
2014/09/12,121258
2014/09/13,116678
2014/09/14,118073
2014/09/15,120794
2014/09/16,127811
2014/09/17,129303
2014/09/18,130555
2014/09/19,127245
2014/09/20,122403
2014/09/21,117547
2014/09/22,121241
2014/09/23,124942
2014/09/24,126423
2014/09/25,129081
2014/09/26,128287
2014/09/27,123664
2014/09/28,124278
2014/09/29,125065
2014/09/30,128665
2014/10/01,131458
2014/10/02,133662
2014/10/03,131785
2014/10/04,128529
2014/10/05,133797
2014/10/06,134257
2014/10/07,138180
2014/10/08,139901
2014/10/09,140505
2014/10/10,142111
2014/10/11,136543
2014/10/12,137764
2014/10/13,141608
2014/10/14,144549
2014/10/15,147876
2014/10/16,146527
2014/10/17,144920
2014/10/18,139700
2014/10/19,140385
2014/10/20,142018
2014/10/21,145462
2014/10/22,146654
2014/10/23,147073
2014/10/24,145671
2014/10/25,144746
2014/10/26,141737
2014/10/27,146746
2014/10/28,148246
2014/10/29,149995
2014/10/30,151643
2014/10/31,150280
2014/11/01,143052
2014/11/02,146496
2014/11/03,148141
2014/11/04,148584
2014/11/05,149359
2014/11/06,150957
2014/11/07,148520
2014/11/08,140400
2014/11/09,142628
2014/11/10,143763
2014/11/11,144426
2014/11/12,150358
2014/11/13,152053
2014/11/14,153241
2014/11/15,146247
2014/11/16,145005
2014/11/17,146108
2014/11/18,147358
2014/11/19,146665
2014/11/20,147794
2014/11/21,146359
2014/11/22,140925
2014/11/23,139603
2014/11/24,139504
2014/11/25,141481
2014/11/26,142308
2014/11/27,143757
2014/11/28,143826
2014/11/29,139634
2014/11/30,143302
2014/12/01,144190
2014/12/02,152204
2014/12/03,154293
2014/12/04,155009
2014/12/05,154343
2014/12/06,147297
2014/12/07,145495
2014/12/08,149468
2014/12/09,150696
2014/12/10,152034
2014/12/11,151070
2014/12/12,150737
2014/12/13,145419
2014/12/14,149361
2014/12/15,152956
2014/12/16,160742
2014/12/17,165249
2014/12/18,164831
2014/12/19,160896
2014/12/20,161529
2014/12/21,156096
2014/12/22,160376
2014/12/23,162145
2014/12/24,154861
2014/12/25,143596
2014/12/26,139309
2014/12/27,137155
2014/12/28,138986
2014/12/29,138136
2014/12/30,139772
2014/12/31,135519
2015/01/01,124994
2015/01/02,127580
2015/01/03,131452
2015/01/04,134228
2015/01/05,141011
2015/01/06,143032
2015/01/07,143690
2015/01/08,148379
2015/01/09,151110
2015/01/10,154669
2015/01/11,151938
2015/01/12,152144
2015/01/13,158549
2015/01/14,162944
2015/01/15,169649
2015/01/16,169443
2015/01/17,171925
2015/01/18,166249
2015/01/19,166276
2015/01/20,164561
2015/01/21,163323
2015/01/22,161729
2015/01/23,157812
2015/01/24,150959
2015/01/25,157698
2015/01/26,161506
2015/01/27,163942
2015/01/28,154269
2015/01/29,151099
2015/01/30,145186
2015/01/31,151026
2015/02/01,150225
2015/02/02,149945
2015/02/03,154403
2015/02/04,156565
2015/02/05,154378
2015/02/06,154121
2015/02/07,148369
2015/02/08,153199
2015/02/09,154031
2015/02/10,155620
2015/02/11,156596
2015/02/12,157199
2015/02/13,170483
2015/02/14,168930
2015/02/15,176141
2015/02/16,175723
2015/02/17,177185
2015/02/18,175062
2015/02/19,168746
2015/02/20,166774
2015/02/21,168991
2015/02/22,164797
2015/02/23,165907
2015/02/24,165625
2015/02/25,165041
2015/02/26,164119
2015/02/27,164409
2015/02/28,167592
2015/03/01,165406
2015/03/02,168519
2015/03/03,172242
2015/03/04,170393
2015/03/05,171876
2015/03/06,168322
2015/03/07,166053
2015/03/08,161457
2015/03/09,163266
2015/03/10,165346
2015/03/11,165861
2015/03/12,164434
2015/03/13,163421
2015/03/14,163382
2015/03/15,159072
2015/03/16,161478
2015/03/17,159740
2015/03/18,158137
2015/03/19,157818
2015/03/20,157817
2015/03/21,156327
2015/03/22,154894
2015/03/23,157060
2015/03/24,155208
2015/03/25,154537
2015/03/26,154289
2015/03/27,155518
2015/03/28,153133
2015/03/29,152675
2015/03/30,157251
2015/03/31,163624
2015/04/01,170029
2015/04/02,170940
2015/04/03,167620
2015/04/04,165257
2015/04/05,161160
2015/04/06,161839
2015/04/07,165563
2015/04/08,168561
2015/04/09,168889
2015/04/10,171447
2015/04/11,171796
2015/04/12,165409
2015/04/13,168905
2015/04/14,169518
2015/04/15,165555
2015/04/16,162950
2015/04/17,160722
2015/04/18,160479
2015/04/19,157080
2015/04/20,159519
2015/04/21,161997
2015/04/22,165757
2015/04/23,168117
2015/04/24,167671
2015/04/25,168851
2015/04/26,165965
2015/04/27,168103
2015/04/28,168827
2015/04/29,171204
2015/04/30,171082
2015/05/01,166026
2015/05/02,167678
2015/05/03,161115
2015/05/04,162069
2015/05/05,166473
2015/05/06,170495
2015/05/07,172719
2015/05/08,179799
2015/05/09,170868
2015/05/10,164928
2015/05/11,168708
2015/05/12,172708
2015/05/13,171930
2015/05/14,170075
2015/05/15,169363
2015/05/16,168267
2015/05/17,161868
2015/05/18,162033
2015/05/19,165497
2015/05/20,168265
2015/05/21,167644
2015/05/22,167428
2015/05/23,161359
2015/05/24,161533
2015/05/25,163694
2015/05/26,167196
2015/05/27,169465
2015/05/28,170977
2015/05/29,174216
2015/05/30,180029
2015/05/31,178778
2015/06/01,187136
2015/06/02,192937
2015/06/03,196129
2015/06/04,195335
2015/06/05,192211
2015/06/06,186993
2015/06/07,177609
2015/06/08,172880
2015/06/09,178213
2015/06/10,187463
2015/06/11,189938
2015/06/12,191277
2015/06/13,187517
2015/06/14,186110
2015/06/15,194363
2015/06/16,194251
2015/06/17,202137
2015/06/18,200981
2015/06/19,199600
2015/06/20,193088
2015/06/21,185956
2015/06/22,183793
2015/06/23,190535
2015/06/24,189860
2015/06/25,181113
2015/06/26,187512
2015/06/27,189599
2015/06/28,184575
2015/06/29,187689
2015/06/30,196539
2015/07/01,199660
2015/07/02,206424
2015/07/03,206855
2015/07/04,199461
2015/07/05,198731
2015/07/06,210871
2015/07/07,218709
2015/07/08,225007
2015/07/09,225376
2015/07/10,225440
2015/07/11,222587
2015/07/12,217882
2015/07/13,212484
2015/07/14,206491
2015/07/15,200711
2015/07/16,193920
2015/07/17,185231
2015/07/18,176167
2015/07/19,173350
2015/07/20,178699
2015/07/21,186109
2015/07/22,190117
2015/07/23,187107
2015/07/24,185751
2015/07/25,178343
2015/07/26,176618
2015/07/27,179612
2015/07/28,183168
2015/07/29,193380
2015/07/30,192980
2015/07/31,196692
2015/08/01,196420
2015/08/02,189585
2015/08/03,189116
2015/08/04,193768
2015/08/05,198555
2015/08/06,199044
2015/08/07,194939
2015/08/08,189992
2015/08/09,180763
2015/08/10,182470
2015/08/11,182917
2015/08/12,185543
2015/08/13,185914
2015/08/14,185695
2015/08/15,181350
2015/08/16,176487
2015/08/17,180065
2015/08/18,185518
2015/08/19,188543
2015/08/20,188459
2015/08/21,190909
2015/08/22,192930
2015/08/23,187827
2015/08/24,191435
2015/08/25,192487
2015/08/26,192339
2015/08/27,191967
2015/08/28,193075
2015/08/29,189140
2015/08/30,184787
2015/08/31,186964
2015/09/01,190931
2015/09/02,195452
2015/09/03,197135
2015/09/04,190968
2015/09/05,192755
2015/09/06,188008
2015/09/07,190284
2015/09/08,193729
2015/09/09,193852
2015/09/10,191463
2015/09/11,193500
2015/09/12,188456
2015/09/13,187830
2015/09/14,192643
2015/09/15,198670
2015/09/16,200068
2015/09/17,203122
2015/09/18,204444
2015/09/19,198553
2015/09/20,195278
2015/09/21,198543
2015/09/22,204380
2015/09/23,203985
2015/09/24,203308
2015/09/25,203617
2015/09/26,199128
2015/09/27,195755
2015/09/28,198705
2015/09/29,205965
2015/09/30,208359
2015/10/01,207684
2015/10/02,208779
2015/10/03,200633
2015/10/04,194527
2015/10/05,191862
2015/10/06,193644
2015/10/07,196940
2015/10/08,202975
2015/10/09,195385
2015/10/10,197361
2015/10/11,190026
2015/10/12,190334
2015/10/13,191532
2015/10/14,196772
2015/10/15,212129
2015/10/16,217061
2015/10/17,222671
2015/10/18,218014
2015/10/19,221793
2015/10/20,228354
2015/10/21,232188
2015/10/22,234395
2015/10/23,234898
2015/10/24,238066
2015/10/25,235324
2015/10/26,230820
2015/10/27,233874
2015/10/28,235589
2015/10/29,237536
2015/10/30,242582
2015/10/31,245622
2015/11/01,246444
2015/11/02,250351
2015/11/03,264949
2015/11/04,283322
2015/11/05,285589
2015/11/06,286093
2015/11/07,276773
2015/11/08,262892
2015/11/09,262575
2015/11/10,260822
2015/11/11,259827
2015/11/12,259238
2015/11/13,256504
2015/11/14,256911
2015/11/15,255133
2015/11/16,255354
2015/11/17,252888
2015/11/18,255251
2015/11/19,254062
2015/11/20,253448
2015/11/21,253533
2015/11/22,247910
2015/11/23,244249
2015/11/24,249727
2015/11/25,249515
2015/11/26,253184
2015/11/27,252747
2015/11/28,260722
2015/11/29,245225
2015/11/30,263647
2015/12/01,271023
2015/12/02,279066
2015/12/03,270990
2015/12/04,267879
2015/12/05,281013
2015/12/06,282568
2015/12/07,287128
2015/12/08,296413
2015/12/09,307984
2015/12/10,316238
2015/12/11,314564
2015/12/12,323654
2015/12/13,317828
2015/12/14,322232
2015/12/15,326731
2015/12/16,326853
2015/12/17,323925
2015/12/18,321135
2015/12/19,328234
2015/12/20,322891
2015/12/21,326315
2015/12/22,327021
2015/12/23,321940
2015/12/24,315881
2015/12/25,299536
2015/12/26,295611
2015/12/27,280878
2015/12/28,277997
2015/12/29,277056
2015/12/30,276144
2015/12/31,265506
2016/01/01,249574
2016/01/02,252213
2016/01/03,250270
2016/01/04,257523
2016/01/05,265911
2016/01/06,264807
2016/01/07,272570
2016/01/08,274825
2016/01/09,282920
2016/01/10,279834
2016/01/11,283716
2016/01/12,289231
2016/01/13,288899
2016/01/14,289631
2016/01/15,288397
2016/01/16,298825
2016/01/17,312124
2016/01/18,315387
2016/01/19,307327
2016/01/20,319489
2016/01/21,326657
2016/01/22,328292
2016/01/23,326912
2016/01/24,325944
2016/01/25,331935
2016/01/26,341158
2016/01/27,345915
2016/01/28,349409
2016/01/29,349933
2016/01/30,342277
2016/01/31,329134
2016/02/01,332267
2016/02/02,347734
2016/02/03,337369
2016/02/04,332031
2016/02/05,334171
2016/02/06,332237
2016/02/07,330879
2016/02/08,330008
2016/02/09,335421
2016/02/10,338282
2016/02/11,336599
2016/02/12,332425
2016/02/13,324248
2016/02/14,320266
2016/02/15,325174
2016/02/16,323670
2016/02/17,333603
2016/02/18,334235
2016/02/19,335184
2016/02/20,335597
2016/02/21,333560
2016/02/22,343546
2016/02/23,351859
2016/02/24,346940
2016/02/25,346638
2016/02/26,341206
2016/02/27,330950
2016/02/28,331228
2016/02/29,346399
2016/03/01,360598
2016/03/02,370389
2016/03/03,362131
2016/03/04,346989
2016/03/05,341835
2016/03/06,318857
2016/03/07,304524
2016/03/08,301770
2016/03/09,294839
2016/03/10,290244
2016/03/11,285266
2016/03/12,274290
2016/03/13,266608
2016/03/14,270643
2016/03/15,275331
2016/03/16,283004
2016/03/17,288797
2016/03/18,290116
2016/03/19,283566
2016/03/20,280151
2016/03/21,280341
2016/03/22,284886
2016/03/23,282037
2016/03/24,280499
2016/03/25,274768
2016/03/26,266055
2016/03/27,260457
2016/03/28,265044
2016/03/29,271209
2016/03/30,274626
2016/03/31,275792
2016/04/01,281526
2016/04/02,278596
2016/04/03,276568
2016/04/04,282583
2016/04/05,285894
2016/04/06,290277
2016/04/07,290754
2016/04/08,289554
2016/04/09,284342
2016/04/10,280147
2016/04/11,283932
2016/04/12,292455
2016/04/13,295892
2016/04/14,298246
2016/04/15,295191
2016/04/16,286326
2016/04/17,285475
2016/04/18,288844
2016/04/19,293826
2016/04/20,294882
2016/04/21,296896
2016/04/22,294749
2016/04/23,287714
2016/04/24,283135
2016/04/25,288524
2016/04/26,300924
2016/04/27,303616
2016/04/28,302105
2016/04/29,307183
2016/04/30,301575
2016/05/01,290776
2016/05/02,289673
2016/05/03,289357
2016/05/04,289026
2016/05/05,288046
2016/05/06,287914
2016/05/07,279895
2016/05/08,273599
2016/05/09,279810
2016/05/10,286046
2016/05/11,287963
2016/05/12,287567
2016/05/13,288343
2016/05/14,283816
2016/05/15,277275
2016/05/16,284676
2016/05/17,287901
2016/05/18,291764
2016/05/19,290432
2016/05/20,286445
2016/05/21,280034
2016/05/22,273052
2016/05/23,279977
2016/05/24,288200
2016/05/25,294372
2016/05/26,293720
2016/05/27,296972
2016/05/28,293102
2016/05/29,282967
2016/05/30,286540
2016/05/31,288022
2016/06/01,292815
2016/06/02,293853
2016/06/03,296415
2016/06/04,287932
2016/06/05,281614
2016/06/06,288558
2016/06/07,295961
2016/06/08,299429
2016/06/09,306943
2016/06/10,309222
2016/06/11,304419
2016/06/12,301989
2016/06/13,311560
2016/06/14,315903
2016/06/15,325712
2016/06/16,333848
2016/06/17,338168
2016/06/18,333859
2016/06/19,325914
2016/06/20,329832
2016/06/21,333617
2016/06/22,332013
2016/06/23,334053
2016/06/24,334411
2016/06/25,325976
2016/06/26,313797
2016/06/27,307447
2016/06/28,307106
2016/06/29,303849
2016/06/30,304915
2016/07/01,299237
2016/07/02,289896
2016/07/03,279108
2016/07/04,281764
2016/07/05,282714
2016/07/06,282604
2016/07/07,282415
2016/07/08,279665
2016/07/09,272294
2016/07/10,262648
2016/07/11,268441
2016/07/12,273610
2016/07/13,275914
2016/07/14,277356
2016/07/15,278525
2016/07/16,271572
2016/07/17,262083
2016/07/18,267941
2016/07/19,271490
2016/07/20,275965
2016/07/21,276368
2016/07/22,278587
2016/07/23,272640
2016/07/24,266382
2016/07/25,276033
2016/07/26,283693
2016/07/27,287312
2016/07/28,290677
2016/07/29,289442
2016/07/30,281838
2016/07/31,274801
2016/08/01,280459
2016/08/02,290852
2016/08/03,296442
2016/08/04,297354
2016/08/05,297790
2016/08/06,289090
2016/08/07,278924
2016/08/08,284950
2016/08/09,290445
2016/08/10,297678
2016/08/11,305885
2016/08/12,306307
2016/08/13,298478
2016/08/14,291406
2016/08/15,287740
2016/08/16,299827
2016/08/17,305513
2016/08/18,309283
2016/08/19,311704
2016/08/20,305764
2016/08/21,295066
2016/08/22,299279
2016/08/23,303332
2016/08/24,305293
2016/08/25,305317
2016/08/26,304782
2016/08/27,296193
2016/08/28,284046
2016/08/29,287172
2016/08/30,300231
2016/08/31,302560
2016/09/01,306109
2016/09/02,306183
2016/09/03,298558
2016/09/04,289013
2016/09/05,295351
2016/09/06,301661
2016/09/07,308401
2016/09/08,310030
2016/09/09,309133
2016/09/10,302235
2016/09/11,293692
2016/09/12,295743
2016/09/13,303398
2016/09/14,306293
2016/09/15,308860
2016/09/16,304261
2016/09/17,305229
2016/09/18,296488
2016/09/19,299465
2016/09/20,306462
2016/09/21,310277
2016/09/22,310294
2016/09/23,310351
2016/09/24,305331
2016/09/25,300511
2016/09/26,309345
2016/09/27,318742
2016/09/28,325051
2016/09/29,332306
2016/09/30,339440
2016/10/01,333449
2016/10/02,321137
2016/10/03,335368
2016/10/04,347011
2016/10/05,354809
2016/10/06,365206
2016/10/07,368346
2016/10/08,365709
2016/10/09,348961
2016/10/10,339433
2016/10/11,345353
2016/10/12,342417
2016/10/13,339090
2016/10/14,340597
2016/10/15,333906
2016/10/16,323874
2016/10/17,328681
2016/10/18,336383
2016/10/19,323491
2016/10/20,339882
2016/10/21,348529
2016/10/22,340127
2016/10/23,325163
2016/10/24,324687
2016/10/25,328674
2016/10/26,326273
2016/10/27,351719
2016/10/28,351244
2016/10/29,343400
2016/10/30,327481
2016/10/31,331483
2016/11/01,334483
2016/11/02,342300
2016/11/03,349687
2016/11/04,348599
2016/11/05,345848
2016/11/06,337800
2016/11/07,348072
2016/11/08,360337
2016/11/09,362494
2016/11/10,365726
2016/11/11,361641
2016/11/12,355137
2016/11/13,344208
2016/11/14,352176
2016/11/15,361547
2016/11/16,365822
2016/11/17,370329
2016/11/18,373422
2016/11/19,368304
2016/11/20,362060
2016/11/21,369891
2016/11/22,376542
2016/11/23,379009
2016/11/24,394486
2016/11/25,400056
2016/11/26,396761
2016/11/27,381023
2016/11/28,389827
2016/11/29,392480
2016/11/30,396515
2016/12/01,382231
2016/12/02,402581
2016/12/03,403255
2016/12/04,388269
2016/12/05,392297
2016/12/06,405434
2016/12/07,412082
2016/12/08,407530
2016/12/09,400655
2016/12/10,389056
2016/12/11,373842
2016/12/12,375347
2016/12/13,381842
2016/12/14,384500
2016/12/15,385088
2016/12/16,385692
2016/12/17,376159
2016/12/18,363298
2016/12/19,370706
2016/12/20,378021
2016/12/21,390326
2016/12/22,397732
2016/12/23,399983
2016/12/24,382051
2016/12/25,353451
2016/12/26,349857
2016/12/27,363006
2016/12/28,375596
2016/12/29,384439
2016/12/30,386857
2016/12/31,377449
2017/01/01,347890
2017/01/02,360054
2017/01/03,370698
2017/01/04,385643
2017/01/05,386633
2017/01/06,400210
2017/01/07,394955
2017/01/08,382009
2017/01/09,378330
2017/01/10,385647
2017/01/11,384431
2017/01/12,382776
2017/01/13,378582
2017/01/14,367560
2017/01/15,354186
2017/01/16,357627
2017/01/17,366709
2017/01/18,372789
2017/01/19,381132
2017/01/20,387258
2017/01/21,382585
2017/01/22,368132
2017/01/23,358841
2017/01/24,368363
2017/01/25,377847
2017/01/26,386551
2017/01/27,382742
2017/01/28,376178
2017/01/29,366660
2017/01/30,364217
2017/01/31,379844
2017/02/01,403183
2017/02/02,393435
2017/02/03,407883
2017/02/04,405762
2017/02/05,403964
2017/02/06,387745
2017/02/07,401162
2017/02/08,402598
2017/02/09,414863
2017/02/10,412160
2017/02/11,399824
2017/02/12,381213
2017/02/13,384815
2017/02/14,393744
2017/02/15,394582
2017/02/16,393513
2017/02/17,402889
2017/02/18,400843
2017/02/19,389749
2017/02/20,392072
2017/02/21,392811
2017/02/22,393377
2017/02/23,406087
2017/02/24,421405
2017/02/25,423262
2017/02/26,406897
2017/02/27,402833
2017/02/28,410191
2017/03/01,412908
2017/03/02,421222
2017/03/03,429406
2017/03/04,417158
2017/03/05,410414
2017/03/06,412331
2017/03/07,422565
2017/03/08,420421
2017/03/09,420969
2017/03/10,423669
2017/03/11,417883
2017/03/12,394316
2017/03/13,395254
2017/03/14,405492
2017/03/15,407492
2017/03/16,421913
2017/03/17,420629
2017/03/18,412026
2017/03/19,404596
2017/03/20,402198
2017/03/21,406945
2017/03/22,417052
2017/03/23,417414
2017/03/24,418620
2017/03/25,408903
2017/03/26,394256
2017/03/27,386167
2017/03/28,398918
2017/03/29,404224
2017/03/30,405793
2017/03/31,404585
2017/04/01,402558
2017/04/02,395838
2017/04/03,404704
2017/04/04,403497
2017/04/05,417476
2017/04/06,422834
2017/04/07,425632
2017/04/08,410446
2017/04/09,399175
2017/04/10,405579
2017/04/11,419076
2017/04/12,423526
2017/04/13,409003
2017/04/14,415725
2017/04/15,413185
2017/04/16,392249
2017/04/17,387662
2017/04/18,401686
2017/04/19,413481
2017/04/20,409470
2017/04/21,427889
2017/04/22,423087
2017/04/23,410854
2017/04/24,398321
2017/04/25,417364
2017/04/26,432860
2017/04/27,435792
2017/04/28,442830
2017/04/29,453863
2017/04/30,440926
2017/05/01,436150
2017/05/02,446024
2017/05/03,443454
2017/05/04,462887
2017/05/05,450824
2017/05/06,466849
2017/05/07,460728
2017/05/08,476655
2017/05/09,480525
2017/05/10,477051
2017/05/11,469197
2017/05/12,471592
2017/05/13,474446
2017/05/14,484472
2017/05/15,485115
2017/05/16,454379
2017/05/17,461079
2017/05/18,459405
2017/05/19,470474
2017/05/20,478318
2017/05/21,472978
2017/05/22,472861
2017/05/23,486293
2017/05/24,485033
2017/05/25,489100
2017/05/26,489199
2017/05/27,488542
2017/05/28,473839
2017/05/29,467691
2017/05/30,474098
2017/05/31,472854
2017/06/01,471639
2017/06/02,456583
2017/06/03,454865
2017/06/04,439515
2017/06/05,441598
2017/06/06,450651
2017/06/07,465009
2017/06/08,463483
2017/06/09,457910
2017/06/10,441790
2017/06/11,418845
2017/06/12,420298
2017/06/13,434753
2017/06/14,436314
2017/06/15,438500
2017/06/16,431730
2017/06/17,414563
2017/06/18,391338
2017/06/19,398080
2017/06/20,412630
2017/06/21,417060
2017/06/22,415535
2017/06/23,408540
2017/06/24,395591
2017/06/25,369867
2017/06/26,379328
2017/06/27,393455
2017/06/28,404073
2017/06/29,397557
2017/06/30,402135
2017/07/01,385301
2017/07/02,365142
2017/07/03,371263
2017/07/04,382978
2017/07/05,378852
2017/07/06,373997
2017/07/07,383732
2017/07/08,370707
2017/07/09,347969
2017/07/10,355827
2017/07/11,373528
2017/07/12,377804
2017/07/13,377207
2017/07/14,374506
2017/07/15,367333
2017/07/16,354175
2017/07/17,359085
2017/07/18,379457
2017/07/19,386482
2017/07/20,385056
2017/07/21,394287
2017/07/22,380330
2017/07/23,354189
2017/07/24,358349
2017/07/25,368828
2017/07/26,367890
2017/07/27,362826
2017/07/28,366659
2017/07/29,354183
2017/07/30,340544
2017/07/31,343523
2017/08/01,312141
2017/08/02,312071
2017/08/03,317499
2017/08/04,326994
2017/08/05,334227
2017/08/06,328426
2017/08/07,345243
2017/08/08,370284
2017/08/09,379990
2017/08/10,390692
2017/08/11,406532
2017/08/12,404784
2017/08/13,401731
2017/08/14,405404
2017/08/15,425136
2017/08/16,424313
2017/08/17,436894
2017/08/18,436778
2017/08/19,424987
2017/08/20,399445
2017/08/21,393429
2017/08/22,375516
2017/08/23,401039
2017/08/24,384692
2017/08/25,379373
2017/08/26,376236
2017/08/27,374616
2017/08/28,377512
2017/08/29,397911
2017/08/30,407245
2017/08/31,419667
2017/09/01,429162
2017/09/02,423079
2017/09/03,399330
2017/09/04,409881
2017/09/05,424108
2017/09/06,431854
2017/09/07,426625
2017/09/08,435032
2017/09/09,412708
2017/09/10,387825
2017/09/11,391666
2017/09/12,397877
2017/09/13,401475
2017/09/14,407033
2017/09/15,425922
2017/09/16,409289
2017/09/17,387583
2017/09/18,382322
2017/09/19,394351
2017/09/20,388507
2017/09/21,392640
2017/09/22,391450
2017/09/23,373396
2017/09/24,352781
2017/09/25,359421
2017/09/26,371897
2017/09/27,381341
2017/09/28,390146
2017/09/29,397155
2017/09/30,384101
2017/10/01,367019
2017/10/02,389090
2017/10/03,403146
2017/10/04,397405
2017/10/05,404217
2017/10/06,417389
2017/10/07,404191
2017/10/08,395839
2017/10/09,409415
2017/10/10,422999
2017/10/11,430021
2017/10/12,434572
2017/10/13,448354
2017/10/14,442210
2017/10/15,434733
2017/10/16,444036
2017/10/17,456559
2017/10/18,460887
2017/10/19,473039
2017/10/20,472650
2017/10/21,462415
2017/10/22,444678
2017/10/23,441039
2017/10/24,467700
2017/10/25,472986
2017/10/26,469243
2017/10/27,452317
2017/10/28,431577
2017/10/29,446514
2017/10/30,451974
2017/10/31,451032
2017/11/01,465304
2017/11/02,472845
2017/11/03,466578
2017/11/04,452251
2017/11/05,428705
2017/11/06,422180
2017/11/07,435246
2017/11/08,435237
2017/11/09,446243
2017/11/10,441241
2017/11/11,409100
2017/11/12,386199
2017/11/13,409572
2017/11/14,412216
2017/11/15,431036
2017/11/16,441938
2017/11/17,447325
2017/11/18,438467
2017/11/19,428671
2017/11/20,447044
2017/11/21,464735
2017/11/22,465658
2017/11/23,479087
2017/11/24,481059
2017/11/25,481099
2017/11/26,481864
2017/11/27,503472
2017/11/28,516650
2017/11/29,539389
2017/11/30,545773
2017/12/01,552120
2017/12/02,525362
2017/12/03,517389
2017/12/04,533954
2017/12/05,547106
2017/12/06,570096
2017/12/07,565986
2017/12/08,560813
2017/12/09,551990
2017/12/10,524303
2017/12/11,523090
2017/12/12,530859
2017/12/13,551961
2017/12/14,596521
2017/12/15,596132
2017/12/16,575620
2017/12/17,566388
2017/12/18,569333
2017/12/19,575287
2017/12/20,577407
2017/12/21,576897
2017/12/22,584647
2017/12/23,556895
2017/12/24,516045
2017/12/25,472336
2017/12/26,448020
2017/12/27,461280
2017/12/28,470505
2017/12/29,497772
2017/12/30,519533
2017/12/31,496064
2018/01/01,461114
2018/01/02,477638
2018/01/03,504087
2018/01/04,541552
2018/01/05,546968
2018/01/06,547878
2018/01/07,560001
2018/01/08,565560
2018/01/09,578966
2018/01/10,582146
2018/01/11,576793
2018/01/12,557895
2018/01/13,529893
2018/01/14,492394
2018/01/15,482331
2018/01/16,494200
2018/01/17,509751
2018/01/18,515912
2018/01/19,487812
2018/01/20,457125
2018/01/21,427265
2018/01/22,418807
2018/01/23,403705
2018/01/24,397900
2018/01/25,386635
2018/01/26,375391
2018/01/27,353818
2018/01/28,345988
2018/01/29,347011
2018/01/30,351040
2018/01/31,347673
2018/02/01,361574
2018/02/02,369711
2018/02/03,351560
2018/02/04,330787
2018/02/05,331796
2018/02/06,348281
2018/02/07,342930
2018/02/08,323274
2018/02/09,318794
2018/02/10,311020
2018/02/11,295476
2018/02/12,295152
2018/02/13,291901
2018/02/14,295352
2018/02/15,300514
2018/02/16,297850
2018/02/17,291752
2018/02/18,283566
2018/02/19,286446
2018/02/20,291980
2018/02/21,294865
2018/02/22,303249
