Date,difficulty30roc
2013/12/23,93.758
2013/12/24,93.758
2013/12/25,93.758
2013/12/26,93.758
2013/12/27,93.758
2013/12/28,93.758
2013/12/29,86.151
2013/12/30,66.937
2013/12/31,66.937
2014/01/01,66.937
2014/01/02,98.764
2014/01/03,100.518
2014/01/04,100.518
2014/01/05,100.518
2014/01/06,100.518
2014/01/07,100.518
2014/01/08,100.518
2014/01/09,82.927
2014/01/10,56.16
2014/01/11,56.16
2014/01/12,56.16
2014/01/13,90.484
2014/01/14,97.011
2014/01/15,97.011
2014/01/16,97.011
2014/01/17,97.011
2014/01/18,97.011
2014/01/19,97.011
2014/01/20,67.64
2014/01/21,51.538
2014/01/22,51.538
2014/01/23,51.538
2014/01/24,64.399
2014/01/25,85.774
2014/01/26,85.774
2014/01/27,85.774
2014/01/28,85.774
2014/01/29,85.774
2014/01/30,85.774
2014/01/31,85.774
2014/02/01,56.027
2014/02/02,54.662
2014/02/03,54.662
2014/02/04,54.662
2014/02/05,74.039
2014/02/06,84.804
2014/02/07,84.804
2014/02/08,84.804
2014/02/09,84.804
2014/02/10,84.804
2014/02/11,84.804
2014/02/12,51.503
2014/02/13,46.484
2014/02/14,46.484
2014/02/15,46.484
2014/02/16,46.484
2014/02/17,74.514
2014/02/18,74.881
2014/02/19,74.881
2014/02/20,74.881
2014/02/21,74.881
2014/02/22,74.881
2014/02/23,61.2
2014/02/24,42.652
2014/02/25,42.652
2014/02/26,42.652
2014/02/27,42.652
2014/02/28,56.822
2014/03/01,73.928
2014/03/02,73.928
2014/03/03,73.928
2014/03/04,73.928
2014/03/05,73.928
2014/03/06,73.928
2014/03/07,54.564
2014/03/08,45.56
2014/03/09,45.56
2014/03/10,45.56
2014/03/11,45.56
2014/03/12,45.56
2014/03/13,60.907
2014/03/14,62.135
2014/03/15,62.135
2014/03/16,62.135
2014/03/17,62.135
2014/03/18,62.135
2014/03/19,36.093
2014/03/20,35.808
2014/03/21,35.808
2014/03/22,35.808
2014/03/23,35.808
2014/03/24,36.451
2014/03/25,59.985
2014/03/26,59.985
2014/03/27,59.985
2014/03/28,59.985
2014/03/29,59.985
2014/03/30,45.53
2014/03/31,31.217
2014/04/01,31.217
2014/04/02,31.217
2014/04/03,31.217
2014/04/04,31.217
2014/04/05,45.714
2014/04/06,60.382
2014/04/07,60.382
2014/04/08,60.382
2014/04/09,60.382
2014/04/10,60.382
2014/04/11,60.382
2014/04/12,45.085
2014/04/13,43.986
2014/04/14,43.986
2014/04/15,43.986
2014/04/16,43.986
2014/04/17,48.89
2014/04/18,64.2
2014/04/19,64.2
2014/04/20,64.2
2014/04/21,64.2
2014/04/22,64.2
2014/04/23,63.426
2014/04/24,39.386
2014/04/25,39.386
2014/04/26,39.386
2014/04/27,39.386
2014/04/28,39.386
2014/04/29,40.341
2014/04/30,59.798
2014/05/01,59.798
2014/05/02,59.798
2014/05/03,59.798
2014/05/04,59.798
2014/05/05,43.9
2014/05/06,30.739
2014/05/07,30.739
2014/05/08,30.739
2014/05/09,30.739
2014/05/10,30.739
2014/05/11,30.739
2014/05/12,36.6
2014/05/13,44.67
2014/05/14,44.67
2014/05/15,44.67
2014/05/16,44.67
2014/05/17,39.905
2014/05/18,26.861
2014/05/19,26.861
2014/05/20,26.861
2014/05/21,26.861
2014/05/22,26.861
2014/05/23,26.861
2014/05/24,37.744
2014/05/25,49.82
2014/05/26,49.82
2014/05/27,49.82
2014/05/28,49.82
2014/05/29,48.801
2014/05/30,30.682
2014/05/31,30.682
2014/06/01,30.682
2014/06/02,30.682
2014/06/03,30.682
2014/06/04,30.682
2014/06/05,32.287
2014/06/06,46.941
2014/06/07,46.941
2014/06/08,46.941
2014/06/09,46.941
2014/06/10,46.941
2014/06/11,40.636
2014/06/12,32.791
2014/06/13,32.791
2014/06/14,32.791
2014/06/15,32.791
2014/06/16,32.791
2014/06/17,32.791
2014/06/18,48.768
2014/06/19,52.061
2014/06/20,52.061
2014/06/21,52.061
2014/06/22,52.061
2014/06/23,40.046
2014/06/24,28.758
2014/06/25,28.758
2014/06/26,28.758
2014/06/27,28.758
2014/06/28,28.758
2014/06/29,47.566
2014/06/30,60.854
2014/07/01,60.854
2014/07/02,60.854
2014/07/03,60.854
2014/07/04,60.854
2014/07/05,58.903
2014/07/06,43.056
2014/07/07,43.056
2014/07/08,43.056
2014/07/09,43.056
2014/07/10,43.056
2014/07/11,43.056
2014/07/12,43.196
2014/07/13,47.461
2014/07/14,47.461
2014/07/15,47.461
2014/07/16,47.461
2014/07/17,47.461
2014/07/18,31.624
2014/07/19,28.774
2014/07/20,28.774
2014/07/21,28.774
2014/07/22,28.774
2014/07/23,28.774
2014/07/24,28.774
2014/07/25,29.54
2014/07/26,39.174
2014/07/27,39.174
2014/07/28,39.174
2014/07/29,21.436
2014/07/30,11.404
2014/07/31,11.404
2014/08/01,11.404
2014/08/02,11.404
2014/08/03,11.404
2014/08/04,11.404
2014/08/05,11.404
2014/08/06,11.404
2014/08/07,11.404
2014/08/08,16.151
2014/08/09,17.309
2014/08/10,17.309
2014/08/11,17.195
2014/08/12,13.805
2014/08/13,13.805
2014/08/14,13.805
2014/08/15,13.805
2014/08/16,13.805
2014/08/17,13.805
2014/08/18,13.805
2014/08/19,17.379
2014/08/20,37.542
2014/08/21,37.542
2014/08/22,37.542
2014/08/23,37.542
2014/08/24,36.729
2014/08/25,27.264
2014/08/26,27.264
2014/08/27,27.264
2014/08/28,27.264
2014/08/29,27.264
2014/08/30,27.264
2014/08/31,27.569
2014/09/01,46.392
2014/09/02,46.392
2014/09/03,46.392
2014/09/04,46.392
2014/09/05,46.392
2014/09/06,46.392
2014/09/07,40.409
2014/09/08,39.022
2014/09/09,39.022
2014/09/10,39.022
2014/09/11,39.022
2014/09/12,39.022
2014/09/13,40.905
2014/09/14,51.192
2014/09/15,51.192
2014/09/16,51.192
2014/09/17,51.192
2014/09/18,46.59
2014/09/19,25.1
2014/09/20,25.1
2014/09/21,25.1
2014/09/22,25.1
2014/09/23,25.1
2014/09/24,25.1
2014/09/25,27.574
2014/09/26,45.363
2014/09/27,45.363
2014/09/28,45.363
2014/09/29,45.363
2014/09/30,45.016
2014/10/01,26.37
2014/10/02,26.37
2014/10/03,26.37
2014/10/04,26.37
2014/10/05,26.37
2014/10/06,26.37
2014/10/07,26.37
2014/10/08,26.37
2014/10/09,26.722
2014/10/10,27.613
2014/10/11,27.613
2014/10/12,27.613
2014/10/13,25.908
2014/10/14,17.341
2014/10/15,17.341
2014/10/16,17.341
2014/10/17,17.341
2014/10/18,17.341
2014/10/19,17.341
2014/10/20,17.341
2014/10/21,17.341
2014/10/22,17.341
2014/10/23,19.48
2014/10/24,20.637
2014/10/25,18.297
2014/10/26,3.82
2014/10/27,3.82
2014/10/28,3.82
2014/10/29,3.82
2014/10/30,3.82
2014/10/31,3.82
2014/11/01,3.82
2014/11/02,3.82
2014/11/03,3.82
2014/11/04,3.82
2014/11/05,12.443
2014/11/06,14.259
2014/11/07,14.259
2014/11/08,13.94
2014/11/09,13.145
2014/11/10,13.145
2014/11/11,13.145
2014/11/12,13.145
2014/11/13,13.145
2014/11/14,13.145
2014/11/15,13.145
2014/11/16,13.145
2014/11/17,13.145
2014/11/18,13.339
2014/11/19,15.135
2014/11/20,15.135
2014/11/21,15.135
2014/11/22,13.074
2014/11/23,11.989
2014/11/24,11.989
2014/11/25,11.989
2014/11/26,11.989
2014/11/27,11.989
2014/11/28,11.989
2014/11/29,11.989
2014/11/30,11.989
2014/12/01,11.989
2014/12/02,11.973
2014/12/03,11.176
2014/12/04,11.176
2014/12/05,2.651
2014/12/06,1.02
2014/12/07,1.02
2014/12/08,1.02
2014/12/09,1.02
2014/12/10,1.02
2014/12/11,1.02
2014/12/12,1.02
2014/12/13,1.02
2014/12/14,1.02
2014/12/15,1.02
2014/12/16,1.02
2014/12/17,-0.108
2014/12/18,-0.539
2014/12/19,-2.09
2014/12/20,-2.09
2014/12/21,-2.09
2014/12/22,-2.09
2014/12/23,-2.09
2014/12/24,-2.09
2014/12/25,-2.09
2014/12/26,-2.09
2014/12/27,-2.09
2014/12/28,-2.09
2014/12/29,-2.09
2014/12/30,-1.389
2014/12/31,0.846
2015/01/01,0.861
2015/01/02,1.583
2015/01/03,1.583
2015/01/04,1.583
2015/01/05,1.583
2015/01/06,1.583
2015/01/07,1.583
2015/01/08,1.583
2015/01/09,1.583
2015/01/10,1.583
2015/01/11,1.583
2015/01/12,2.873
2015/01/13,9.909
2015/01/14,9.909
2015/01/15,9.909
2015/01/16,11.15
2015/01/17,11.44
2015/01/18,11.44
2015/01/19,11.44
2015/01/20,11.44
2015/01/21,11.44
2015/01/22,11.44
2015/01/23,11.44
2015/01/24,11.44
2015/01/25,11.44
2015/01/26,11.44
2015/01/27,8.869
2015/01/28,4.6
2015/01/29,3.857
2015/01/30,1.555
2015/01/31,1.555
2015/02/01,1.555
2015/02/02,1.555
2015/02/03,1.555
2015/02/04,1.555
2015/02/05,1.555
2015/02/06,1.555
2015/02/07,1.555
2015/02/08,1.555
2015/02/09,4.473
2015/02/10,9.386
2015/02/11,8.014
2015/02/12,1.1
2015/02/13,1.1
2015/02/14,1.1
2015/02/15,1.1
2015/02/16,1.1
2015/02/17,1.1
2015/02/18,1.1
2015/02/19,1.1
2015/02/20,1.1
2015/02/21,1.1
2015/02/22,1.134
2015/02/23,6.169
2015/02/24,6.169
2015/02/25,6.169
2015/02/26,8.676
2015/02/27,13.112
2015/02/28,13.112
2015/03/01,13.112
2015/03/02,13.112
2015/03/03,13.112
2015/03/04,13.112
2015/03/05,13.112
2015/03/06,13.112
2015/03/07,13.112
2015/03/08,13.469
2015/03/09,14.912
2015/03/10,14.912
2015/03/11,11.702
2015/03/12,6.686
2015/03/13,6.686
2015/03/14,6.686
2015/03/15,6.686
2015/03/16,6.686
2015/03/17,6.686
2015/03/18,6.686
2015/03/19,6.686
2015/03/20,6.686
2015/03/21,6.686
2015/03/22,6.663
2015/03/23,5.089
2015/03/24,5.054
2015/03/25,0.071
2015/03/26,0.071
2015/03/27,0.071
2015/03/28,0.071
2015/03/29,0.071
2015/03/30,0.071
2015/03/31,0.071
2015/04/01,0.071
2015/04/02,0.071
2015/04/03,0.071
2015/04/04,0.071
2015/04/05,4.929
2015/04/06,5.916
2015/04/07,5.582
2015/04/08,4.257
2015/04/09,4.257
2015/04/10,4.257
2015/04/11,4.257
2015/04/12,4.257
2015/04/13,4.257
2015/04/14,4.257
2015/04/15,4.257
2015/04/16,4.257
2015/04/17,4.257
2015/04/18,4.257
2015/04/19,3.055
2015/04/20,0.386
2015/04/21,0.407
2015/04/22,1.912
2015/04/23,1.912
2015/04/24,1.912
2015/04/25,1.912
2015/04/26,1.912
2015/04/27,1.912
2015/04/28,1.912
2015/04/29,1.912
2015/04/30,1.912
2015/05/01,1.912
2015/05/02,1.912
2015/05/03,1.929
2015/05/04,1.982
2015/05/05,-2.74
2015/05/06,-3.646
2015/05/07,-3.646
2015/05/08,-3.646
2015/05/09,-3.646
2015/05/10,-3.646
2015/05/11,-3.646
2015/05/12,-3.646
2015/05/13,-3.646
2015/05/14,-3.646
2015/05/15,-3.646
2015/05/16,-3.646
2015/05/17,-2.462
2015/05/18,-1.292
2015/05/19,-0.142
2015/05/20,2.514
2015/05/21,2.514
2015/05/22,2.514
2015/05/23,2.514
2015/05/24,2.514
2015/05/25,2.514
2015/05/26,2.514
2015/05/27,2.514
2015/05/28,2.514
2015/05/29,2.514
2015/05/30,2.514
2015/05/31,1.944
2015/06/01,-0.044
2015/06/02,-0.062
2015/06/03,-0.113
2015/06/04,-0.113
2015/06/05,-0.113
2015/06/06,-0.113
2015/06/07,-0.113
2015/06/08,-0.113
2015/06/09,-0.113
2015/06/10,-0.113
2015/06/11,-0.113
2015/06/12,-0.113
2015/06/13,-0.113
2015/06/14,3.108
2015/06/15,4.301
2015/06/16,3.035
2015/06/17,1.813
2015/06/18,1.813
2015/06/19,1.813
2015/06/20,1.813
2015/06/21,1.813
2015/06/22,1.813
2015/06/23,1.813
2015/06/24,1.813
2015/06/25,1.813
2015/06/26,1.813
2015/06/27,1.813
2015/06/28,1.4
2015/06/29,1.218
2015/06/30,1.784
2015/07/01,3.808
2015/07/02,3.808
2015/07/03,3.808
2015/07/04,3.808
2015/07/05,3.808
2015/07/06,3.808
2015/07/07,3.808
2015/07/08,3.808
2015/07/09,3.808
2015/07/10,3.808
2015/07/11,4.331
2015/07/12,7.327
2015/07/13,7.327
2015/07/14,3.974
2015/07/15,2.785
2015/07/16,2.785
2015/07/17,2.785
2015/07/18,2.785
2015/07/19,2.785
2015/07/20,2.785
2015/07/21,2.785
2015/07/22,2.785
2015/07/23,2.785
2015/07/24,2.785
2015/07/25,3.853
2015/07/26,5.204
2015/07/27,5.204
2015/07/28,5.633
2015/07/29,5.822
2015/07/30,5.822
2015/07/31,5.822
2015/08/01,5.822
2015/08/02,5.822
2015/08/03,5.822
2015/08/04,5.822
2015/08/05,5.822
2015/08/06,5.822
2015/08/07,5.822
2015/08/08,6.305
2015/08/09,6.675
2015/08/10,6.141
2015/08/11,3.179
2015/08/12,3.179
2015/08/13,3.179
2015/08/14,3.179
2015/08/15,3.179
2015/08/16,3.179
2015/08/17,3.179
2015/08/18,3.179
2015/08/19,3.179
2015/08/20,3.179
2015/08/21,3.179
2015/08/22,6.13
2015/08/23,6.226
2015/08/24,5.134
2015/08/25,3.784
2015/08/26,3.784
2015/08/27,3.784
2015/08/28,3.784
2015/08/29,3.784
2015/08/30,3.784
2015/08/31,3.784
2015/09/01,3.784
2015/09/02,3.784
2015/09/03,3.784
2015/09/04,6.997
2015/09/05,8.951
2015/09/06,8.951
2015/09/07,8.457
2015/09/08,8.079
2015/09/09,8.079
2015/09/10,8.079
2015/09/11,8.079
2015/09/12,8.079
2015/09/13,8.079
2015/09/14,8.079
2015/09/15,8.079
2015/09/16,8.079
2015/09/17,8.769
2015/09/18,12.591
2015/09/19,12.591
2015/09/20,12.591
2015/09/21,9.46
2015/09/22,9.361
2015/09/23,9.361
2015/09/24,9.361
2015/09/25,9.361
2015/09/26,9.361
2015/09/27,9.361
2015/09/28,9.361
2015/09/29,9.361
2015/09/30,9.361
2015/10/01,10.585
2015/10/02,12.084
2015/10/03,12.084
2015/10/04,8.719
2015/10/05,6.769
2015/10/06,6.769
2015/10/07,6.769
2015/10/08,6.769
2015/10/09,6.769
2015/10/10,6.769
2015/10/11,6.769
2015/10/12,6.769
2015/10/13,6.769
2015/10/14,6.769
2015/10/15,6.832
2015/10/16,6.893
2015/10/17,6.216
2015/10/18,2.61
2015/10/19,2.61
2015/10/20,2.61
2015/10/21,2.61
2015/10/22,2.61
2015/10/23,2.61
2015/10/24,2.61
2015/10/25,2.61
2015/10/26,2.61
2015/10/27,2.61
2015/10/28,2.61
2015/10/29,4.567
2015/10/30,4.919
2015/10/31,3.757
2015/11/01,2.369
2015/11/02,2.369
2015/11/03,2.369
2015/11/04,2.369
2015/11/05,2.369
2015/11/06,2.369
2015/11/07,2.369
2015/11/08,2.369
2015/11/09,2.369
2015/11/10,2.369
2015/11/11,5.571
2015/11/12,8.28
2015/11/13,8.28
2015/11/14,8.216
2015/11/15,8.154
2015/11/16,8.154
2015/11/17,8.154
2015/11/18,8.154
2015/11/19,8.154
2015/11/20,8.154
2015/11/21,8.154
2015/11/22,8.154
2015/11/23,8.154
2015/11/24,18.359
2015/11/25,19.445
2015/11/26,19.445
2015/11/27,19.445
2015/11/28,17.209
2015/11/29,16.816
2015/11/30,16.816
2015/12/01,16.816
2015/12/02,16.816
2015/12/03,16.816
2015/12/04,16.816
2015/12/05,16.816
2015/12/06,17.074
2015/12/07,27.064
2015/12/08,27.064
2015/12/09,27.064
2015/12/10,27.064
2015/12/11,23.211
2015/12/12,20.128
2015/12/13,20.128
2015/12/14,20.128
2015/12/15,20.128
2015/12/16,20.128
2015/12/17,20.128
2015/12/18,23.093
2015/12/19,41.915
2015/12/20,41.915
2015/12/21,41.915
2015/12/22,41.915
2015/12/23,41.915
2015/12/24,29.679
2015/12/25,28.5
2015/12/26,28.5
2015/12/27,28.5
2015/12/28,28.5
2015/12/29,28.5
2015/12/30,28.5
2015/12/31,36.379
2016/01/01,42.844
2016/01/02,42.844
2016/01/03,42.844
2016/01/04,42.844
2016/01/05,42.53
2016/01/06,31.324
2016/01/07,31.324
2016/01/08,31.324
2016/01/09,31.324
2016/01/10,31.324
2016/01/11,31.324
2016/01/12,31.324
2016/01/13,39.416
2016/01/14,43.301
2016/01/15,43.301
2016/01/16,43.301
2016/01/17,39.849
2016/01/18,21.301
2016/01/19,21.301
2016/01/20,21.301
2016/01/21,21.301
2016/01/22,21.301
2016/01/23,21.301
2016/01/24,21.301
2016/01/25,21.301
2016/01/26,24.651
2016/01/27,28.448
2016/01/28,28.448
2016/01/29,28.448
2016/01/30,21.027
2016/01/31,15.55
2016/02/01,15.55
2016/02/02,15.55
2016/02/03,15.55
2016/02/04,15.55
2016/02/05,15.55
2016/02/06,15.55
2016/02/07,35.177
2016/02/08,38.733
2016/02/09,38.733
2016/02/10,38.733
2016/02/11,38.733
2016/02/12,30.68
2016/02/13,27.138
2016/02/14,27.138
2016/02/15,27.138
2016/02/16,27.138
2016/02/17,27.138
2016/02/18,27.138
2016/02/19,34.8
2016/02/20,44.231
2016/02/21,44.231
2016/02/22,44.231
2016/02/23,44.231
2016/02/24,44.231
2016/02/25,40.354
2016/02/26,36.205
2016/02/27,36.205
2016/02/28,36.205
2016/02/29,36.205
2016/03/01,36.205
2016/03/02,36.205
2016/03/03,36.205
2016/03/04,36.069
2016/03/05,31.986
2016/03/06,31.986
2016/03/07,31.986
2016/03/08,12.822
2016/03/09,9.93
2016/03/10,9.93
2016/03/11,9.93
2016/03/12,9.93
2016/03/13,9.93
2016/03/14,9.93
2016/03/15,9.93
2016/03/16,9.93
2016/03/17,9.93
2016/03/18,12.671
2016/03/19,14.835
2016/03/20,8.308
2016/03/21,1.226
2016/03/22,1.226
2016/03/23,1.226
2016/03/24,1.226
2016/03/25,1.226
2016/03/26,1.226
2016/03/27,1.226
2016/03/28,1.226
2016/03/29,1.226
2016/03/30,1.226
2016/03/31,1.226
2016/04/01,1.855
2016/04/02,2.055
2016/04/03,2.157
2016/04/04,5.317
2016/04/05,5.317
2016/04/06,5.317
2016/04/07,5.317
2016/04/08,5.317
2016/04/09,5.317
2016/04/10,5.317
2016/04/11,5.317
2016/04/12,5.317
2016/04/13,5.317
2016/04/14,10.142
2016/04/15,12.783
2016/04/16,12.783
2016/04/17,10.039
2016/04/18,7.965
2016/04/19,7.965
2016/04/20,7.965
2016/04/21,7.965
2016/04/22,7.965
2016/04/23,7.965
2016/04/24,7.965
2016/04/25,7.965
2016/04/26,7.965
2016/04/27,7.965
2016/04/28,7.957
2016/04/29,7.953
2016/04/30,7.953
2016/05/01,7.287
2016/05/02,7.077
2016/05/03,7.077
2016/05/04,7.077
2016/05/05,7.077
2016/05/06,7.077
2016/05/07,7.077
2016/05/08,7.077
2016/05/09,7.077
2016/05/10,7.077
2016/05/11,14.175
2016/05/12,16.424
2016/05/13,16.424
2016/05/14,11.324
2016/05/15,8.718
2016/05/16,8.718
2016/05/17,8.718
2016/05/18,8.718
2016/05/19,8.718
2016/05/20,8.718
2016/05/21,8.718
2016/05/22,8.718
2016/05/23,8.718
2016/05/24,9.006
2016/05/25,11.548
2016/05/26,11.548
2016/05/27,11.548
2016/05/28,11.556
2016/05/29,11.56
2016/05/30,11.56
2016/05/31,11.56
2016/06/01,11.56
2016/06/02,11.56
2016/06/03,11.56
2016/06/04,11.56
2016/06/05,11.56
2016/06/06,11.56
2016/06/07,11.56
2016/06/08,9.943
2016/06/09,9.74
2016/06/10,2.918
2016/06/11,0.93
2016/06/12,0.93
2016/06/13,0.93
2016/06/14,0.93
2016/06/15,0.93
2016/06/16,0.93
2016/06/17,0.93
2016/06/18,0.93
2016/06/19,0.93
2016/06/20,0.93
2016/06/21,6.205
2016/06/22,7.824
2016/06/23,7.538
2016/06/24,5.088
2016/06/25,5.088
2016/06/26,5.088
2016/06/27,5.088
2016/06/28,5.088
2016/06/29,5.088
2016/06/30,5.088
2016/07/01,5.088
2016/07/02,5.088
2016/07/03,5.088
2016/07/04,5.14
2016/07/05,7.068
2016/07/06,7.068
2016/07/07,7.068
2016/07/08,8.643
2016/07/09,8.843
2016/07/10,8.843
2016/07/11,8.843
2016/07/12,8.843
2016/07/13,8.843
2016/07/14,8.843
2016/07/15,8.843
2016/07/16,8.843
2016/07/17,8.843
2016/07/18,8.845
2016/07/19,8.891
2016/07/20,8.891
2016/07/21,3.483
2016/07/22,1.929
2016/07/23,1.929
2016/07/24,1.929
2016/07/25,1.929
2016/07/26,1.929
2016/07/27,1.929
2016/07/28,1.929
2016/07/29,1.929
2016/07/30,1.929
2016/07/31,1.929
2016/08/01,1.929
2016/08/02,0.67
2016/08/03,-3.657
2016/08/04,-5.392
2016/08/05,-5.392
2016/08/06,-5.392
2016/08/07,-5.392
2016/08/08,-5.392
2016/08/09,-5.392
2016/08/10,-5.392
2016/08/11,-5.392
2016/08/12,-5.392
2016/08/13,-5.392
2016/08/14,-5.392
2016/08/15,-4.646
2016/08/16,1.863
2016/08/17,1.862
2016/08/18,1.819
2016/08/19,1.819
2016/08/20,1.819
2016/08/21,1.819
2016/08/22,1.819
2016/08/23,1.819
2016/08/24,1.819
2016/08/25,1.819
2016/08/26,1.819
2016/08/27,1.819
2016/08/28,1.819
2016/08/29,2.318
2016/08/30,3.402
2016/08/31,3.402
2016/09/01,4.695
2016/09/02,9.343
2016/09/03,9.343
2016/09/04,9.343
2016/09/05,9.343
2016/09/06,9.343
2016/09/07,9.343
2016/09/08,9.343
2016/09/09,9.343
2016/09/10,9.343
2016/09/11,9.343
2016/09/12,11.24
2016/09/13,11.858
2016/09/14,10.983
2016/09/15,3.891
2016/09/16,3.891
2016/09/17,3.891
2016/09/18,3.891
2016/09/19,3.891
2016/09/20,3.891
2016/09/21,3.891
2016/09/22,3.891
2016/09/23,3.891
2016/09/24,3.891
2016/09/25,7.987
2016/09/26,10.973
2016/09/27,10.973
2016/09/28,10.431
2016/09/29,9.273
2016/09/30,9.273
2016/10/01,9.273
2016/10/02,9.273
2016/10/03,9.273
2016/10/04,9.273
2016/10/05,9.273
2016/10/06,9.273
2016/10/07,9.273
2016/10/08,13.492
2016/10/09,17.108
2016/10/10,17.108
2016/10/11,17.108
2016/10/12,15.11
2016/10/13,14.475
2016/10/14,14.475
2016/10/15,14.475
2016/10/16,14.475
2016/10/17,14.475
2016/10/18,14.475
2016/10/19,14.475
2016/10/20,14.475
2016/10/21,14.475
2016/10/22,14.038
2016/10/23,12.304
2016/10/24,12.304
2016/10/25,8.044
2016/10/26,5.137
2016/10/27,5.137
2016/10/28,5.137
2016/10/29,5.137
2016/10/30,5.137
2016/10/31,5.137
2016/11/01,5.137
2016/11/02,5.137
2016/11/03,5.137
2016/11/04,5.137
2016/11/05,5.281
2016/11/06,5.552
2016/11/07,1.628
2016/11/08,-1.51
2016/11/09,-1.51
2016/11/10,-1.51
2016/11/11,-1.51
2016/11/12,-1.51
2016/11/13,-1.51
2016/11/14,-1.51
2016/11/15,-1.51
2016/11/16,-1.51
2016/11/17,-1.51
2016/11/18,5.381
2016/11/19,9.004
2016/11/20,9.004
2016/11/21,9.422
2016/11/22,11.112
2016/11/23,11.112
2016/11/24,11.112
2016/11/25,11.112
2016/11/26,11.112
2016/11/27,11.112
2016/11/28,11.112
2016/11/29,11.112
2016/11/30,11.112
2016/12/01,11.112
2016/12/02,12.837
2016/12/03,13.07
2016/12/04,13.07
2016/12/05,12.915
2016/12/06,12.625
2016/12/07,12.625
2016/12/08,12.625
2016/12/09,12.625
2016/12/10,12.625
2016/12/11,12.625
2016/12/12,12.625
2016/12/13,12.625
2016/12/14,12.625
2016/12/15,21.087
2016/12/16,21.81
2016/12/17,21.81
2016/12/18,13.845
2016/12/19,10.061
2016/12/20,10.061
2016/12/21,10.061
2016/12/22,10.061
2016/12/23,10.061
2016/12/24,10.061
2016/12/25,10.061
2016/12/26,10.061
2016/12/27,10.061
2016/12/28,10.746
2016/12/29,12.735
2016/12/30,12.735
2016/12/31,12.735
2017/01/01,11.012
2017/01/02,10.783
2017/01/03,10.783
2017/01/04,10.783
2017/01/05,10.783
2017/01/06,10.783
2017/01/07,10.783
2017/01/08,10.783
2017/01/09,10.783
2017/01/10,11.411
2017/01/11,17.483
2017/01/12,17.483
2017/01/13,17.483
2017/01/14,9.272
2017/01/15,8.623
2017/01/16,8.623
2017/01/17,8.623
2017/01/18,8.623
2017/01/19,8.623
2017/01/20,8.623
2017/01/21,8.623
2017/01/22,9.455
2017/01/23,26.699
2017/01/24,26.699
2017/01/25,26.699
2017/01/26,26.699
2017/01/27,25.916
2017/01/28,23.695
2017/01/29,23.695
2017/01/30,23.695
2017/01/31,23.695
2017/02/01,23.695
2017/02/02,23.695
2017/02/03,23.695
2017/02/04,23.886
2017/02/05,32.888
2017/02/06,32.888
2017/02/07,32.888
2017/02/08,32.888
2017/02/09,32.139
2017/02/10,25.31
2017/02/11,25.31
2017/02/12,25.31
2017/02/13,25.31
2017/02/14,25.31
2017/02/15,25.31
2017/02/16,25.31
2017/02/17,25.31
2017/02/18,28.493
2017/02/19,30.834
2017/02/20,30.834
2017/02/21,29.841
2017/02/22,12.168
2017/02/23,12.168
2017/02/24,12.168
2017/02/25,12.168
2017/02/26,12.168
2017/02/27,12.168
2017/02/28,12.168
2017/03/01,12.168
2017/03/02,12.168
2017/03/03,13.381
2017/03/04,17.255
2017/03/05,17.255
2017/03/06,17.074
2017/03/07,9.143
2017/03/08,9.143
2017/03/09,9.143
2017/03/10,9.143
2017/03/11,9.143
2017/03/12,9.143
2017/03/13,9.143
2017/03/14,9.143
2017/03/15,9.143
2017/03/16,9.143
2017/03/17,11.302
2017/03/18,12.681
2017/03/19,12.681
2017/03/20,9.89
2017/03/21,7.924
2017/03/22,7.924
2017/03/23,7.924
2017/03/24,7.924
2017/03/25,7.924
2017/03/26,7.924
2017/03/27,7.924
2017/03/28,7.924
2017/03/29,7.924
2017/03/30,9.546
2017/03/31,13.353
2017/04/01,13.353
2017/04/02,12.14
2017/04/03,8.435
2017/04/04,8.435
2017/04/05,8.435
2017/04/06,8.435
2017/04/07,8.435
2017/04/08,8.435
2017/04/09,8.435
2017/04/10,8.435
2017/04/11,8.435
2017/04/12,8.435
2017/04/13,12.379
2017/04/14,13.03
2017/04/15,13.03
2017/04/16,10.837
2017/04/17,9.481
2017/04/18,9.481
2017/04/19,9.481
2017/04/20,9.481
2017/04/21,9.481
2017/04/22,9.481
2017/04/23,9.481
2017/04/24,9.481
2017/04/25,9.481
2017/04/26,9.481
2017/04/27,9.698
2017/04/28,9.726
2017/04/29,8.102
2017/04/30,4.471
2017/05/01,4.471
2017/05/02,4.471
2017/05/03,4.471
2017/05/04,4.471
2017/05/05,4.471
2017/05/06,4.471
2017/05/07,4.471
2017/05/08,4.471
2017/05/09,4.471
2017/05/10,11.099
2017/05/11,12.076
2017/05/12,12.076
2017/05/13,8.143
2017/05/14,7.519
2017/05/15,7.519
2017/05/16,7.519
2017/05/17,7.519
2017/05/18,7.519
2017/05/19,7.519
2017/05/20,7.519
2017/05/21,7.519
2017/05/22,7.519
2017/05/23,12.163
2017/05/24,14.422
2017/05/25,14.422
2017/05/26,14.422
2017/05/27,14.196
2017/05/28,14.167
2017/05/29,14.167
2017/05/30,14.167
2017/05/31,14.167
2017/06/01,14.167
2017/06/02,14.167
2017/06/03,14.167
2017/06/04,20.377
2017/06/05,30.037
2017/06/06,30.037
2017/06/07,30.037
2017/06/08,30.037
2017/06/09,22.279
