Date,sentinusd3momUSD
2017/04/16,-480973202
2017/04/17,-172938898
2017/04/18,759460973
2017/04/19,421520185
2017/04/20,130812368
2017/04/21,-386002356
2017/04/22,-307413987
2017/04/23,-586839484
2017/04/24,51560883
2017/04/25,1762580378
2017/04/26,953407647
2017/04/27,813488628
2017/04/28,-910552137
2017/04/29,-497759891
2017/04/30,-1135581715
2017/05/01,-159116986
2017/05/02,530171404
2017/05/03,851229831
2017/05/04,1061583245
2017/05/05,776816022
2017/05/06,-34508434
2017/05/07,-830993841
2017/05/08,127452641
2017/05/09,1115784357
2017/05/10,1252925985
2017/05/11,14186625
2017/05/12,-394531053
2017/05/13,-1242131903
2017/05/14,-1137248406
2017/05/15,276044206
2017/05/16,662721720
2017/05/17,2228236065
2017/05/18,-32677523
2017/05/19,501801400
2017/05/20,-1118320176
2017/05/21,-565479989
2017/05/22,843341703
2017/05/23,1185565049
2017/05/24,2558556207
2017/05/25,2253735314
2017/05/26,561891519
2017/05/27,-2181077535
2017/05/28,-3240599917
2017/05/29,-847959584
2017/05/30,1890787874
2017/05/31,2139215970
2017/06/01,2426143634
2017/06/02,398778366
2017/06/03,549183666
2017/06/04,-1932896758
2017/06/05,936972390
2017/06/06,-435543867
2017/06/07,1335849305
2017/06/08,-934319779
2017/06/09,266326716
2017/06/10,-824935341
2017/06/11,-498618980
2017/06/12,414717621
2017/06/13,1641010967
2017/06/14,1709558282
2017/06/15,-694371454
2017/06/16,-646436459
2017/06/17,-2397343942
2017/06/18,-1605453266
2017/06/19,-283430109
2017/06/20,2194763001
2017/06/21,2512823665
2017/06/22,-231142512
2017/06/23,-1499077617
2017/06/24,-2169811478
2017/06/25,-1539580058
2017/06/26,1064165584
2017/06/27,596316971
2017/06/28,1448542366
2017/06/29,627975722
2017/06/30,-66957304
2017/07/01,-1927958709
2017/07/02,-3595073015
2017/07/03,-1187102
2017/07/04,502945672
2017/07/05,2207313635
2017/07/06,-333124528
2017/07/07,418113325
2017/07/08,-1704009618
2017/07/09,-1013203468
2017/07/10,508902465
2017/07/11,1282358852
2017/07/12,595201422
2017/07/13,-788249376
2017/07/14,-700701279
2017/07/15,-1001003309
2017/07/16,-1373812090
2017/07/17,257486909
2017/07/18,1372647641
2017/07/19,1468913827
2017/07/20,507725451
2017/07/21,43362180
2017/07/22,-489690835
2017/07/23,-1491071436
2017/07/24,581115398
2017/07/25,14002746862
2017/07/26,4706276927
2017/07/27,-372499303
2017/07/28,-8239758541
2017/07/29,1918341824
2017/07/30,17410837726
2017/07/31,-2854160152
2017/08/01,-3348709675
2017/08/02,-16086062011
2017/08/03,-2842958758
2017/08/04,-2386811307
2017/08/05,-1463094822
2017/08/06,-43544045
2017/08/07,1114763629
2017/08/08,2744262302
2017/08/09,2275626396
2017/08/10,2331823916
2017/08/11,2372951039
2017/08/12,797218006
2017/08/13,174620611
2017/08/14,-141743865
2017/08/15,1467262701
2017/08/16,2021672668
2017/08/17,588974870
2017/08/18,908704363
2017/08/19,-1707225429
2017/08/20,-3646952637
2017/08/21,-842184693
2017/08/22,-2093148764
2017/08/23,2157816276
2017/08/24,-2507137636
2017/08/25,-1182395394
2017/08/26,-3339524946
2017/08/27,-1170458531
2017/08/28,1638529310
2017/08/29,1989954277
2017/08/30,1192267418
2017/08/31,15799660
2017/09/01,-499127384
2017/09/02,-482193224
2017/09/03,-1354347317
2017/09/04,1520915849
2017/09/05,20140546428
2017/09/06,4220867764
2017/09/07,480298373
2017/09/08,-17200619989
2017/09/09,-2517781265
2017/09/10,-2902211864
2017/09/11,849560419
2017/09/12,1857689056
2017/09/13,3453308783
2017/09/14,339189319
2017/09/15,1543439030
2017/09/16,-1900480729
2017/09/17,-4365080850
2017/09/18,-2552797917
2017/09/19,-797946915
2017/09/20,1248062614
2017/09/21,-1262168237
2017/09/22,-796888799
2017/09/23,-2280629055
2017/09/24,-2832578565
2017/09/25,856931042
2017/09/26,2665063592
2017/09/27,3688520593
2017/09/28,1452987243
2017/09/29,131783545
2017/09/30,-942010120
2017/10/01,-2690495124
2017/10/02,220955849
2017/10/03,-883271596
2017/10/04,-718537685
2017/10/05,-1332575779
2017/10/06,-417397568
2017/10/07,-830094238
2017/10/08,-952716515
2017/10/09,5609956108
2017/10/10,3999213431
2017/10/11,2667518593
2017/10/12,-1836603053
2017/10/13,1140901354
2017/10/14,-28216747
2017/10/15,-2366429316
2017/10/16,859466850
2017/10/17,6883470795
2017/10/18,3580989461
2017/10/19,-354706096
2017/10/20,-4774887348
2017/10/21,-1728857633
2017/10/22,-1924210634
2017/10/23,4481008914
2017/10/24,3268015297
2017/10/25,1548273607
2017/10/26,-5211422070
2017/10/27,-1886911679
2017/10/28,-2183490762
2017/10/29,-186427826
2017/10/30,423556917
2017/10/31,3581286391
2017/11/01,3509925798
2017/11/02,3550625054
2017/11/03,938641418
2017/11/04,-3983415583
2017/11/05,-5625566252
2017/11/06,-1254747717
2017/11/07,5175543586
2017/11/08,6120433689
2017/11/09,3952461033
2017/11/10,1107702177
2017/11/11,-4551152773
2017/11/12,-2808177394
2017/11/13,11946210203
2017/11/14,14166595184
2017/11/15,9643561811
2017/11/16,-142887772
2017/11/17,3562368373
2017/11/18,-1403127277
2017/11/19,-4643584829
2017/11/20,-3103768055
2017/11/21,4860366699
2017/11/22,-970072417
2017/11/23,-2183880666
2017/11/24,-6070572737
2017/11/25,-2056607856
2017/11/26,-6913603370
2017/11/27,470539701
2017/11/28,5143181317
2017/11/29,14617671055
2017/11/30,4455014889
2017/12/01,-4057454248
2017/12/02,-11194410432
2017/12/03,-4648141091
2017/12/04,5762130099
2017/12/05,9718825773
2017/12/06,17175889273
2017/12/07,18615872733
2017/12/08,3603833360
2017/12/09,724064970
2017/12/10,-19441965161
2017/12/11,5879063189
2017/12/12,9090195829
2017/12/13,21761887779
2017/12/14,359990733
2017/12/15,-7403352758
2017/12/16,-11084741748
2017/12/17,-550578985
2017/12/18,7458801446
2017/12/19,-8286577427
2017/12/20,-9805273412
2017/12/21,-24985017848
2017/12/22,-7998134969
2017/12/23,-8295987826
2017/12/24,-5400438510
2017/12/25,316543236
2017/12/26,7494903513
2017/12/27,11679126832
2017/12/28,1088755791
2017/12/29,-4864833698
2017/12/30,-7849908417
2017/12/31,-5634702869
2018/01/01,-8262964171
2018/01/02,2574023838
2018/01/03,6353367829
2018/01/04,8115635834
2018/01/05,5152265579
2018/01/06,10561206802
2018/01/07,14864709490
2018/01/08,471713995
2018/01/09,-7885780934
2018/01/10,-15252392602
2018/01/11,-9634242504
2018/01/12,-6614174962
2018/01/13,-8193105077
2018/01/14,-5692840767
2018/01/15,-3700479900
2018/01/16,11970498507
2018/01/17,4895161855
2018/01/18,2391728232
2018/01/19,-13252777723
2018/01/20,-5301391884
2018/01/21,-7297438874
2018/01/22,-367151774
2018/01/23,293305145
2018/01/24,3657342424
2018/01/25,-1849428392
2018/01/26,-196265373
2018/01/27,-5060023953
2018/01/28,1483000309
2018/01/29,-2277880193
2018/01/30,1622728232
2018/01/31,-3511441010
2018/02/01,756511903
2018/02/02,1270232440
2018/02/03,-1402696020
2018/02/04,-4691708973
2018/02/05,1419231379
2018/02/06,3642193111
2018/02/07,2137904381
2018/02/08,-3488995770
2018/02/09,-2440318689
2018/02/10,3701529446
2018/02/11,1098665292
2018/02/12,4281148916
2018/02/13,-2608293128
2018/02/14,1015580469
2018/02/15,-2399754355
2018/02/16,-1834351024
2018/02/17,1777608026
2018/02/18,4697162698
2018/02/19,8957601853
2018/02/20,-260896926
2018/02/21,-2446611760
2018/02/22,-4167413007
2018/02/23,-4212935649
2018/02/24,-5696644647
2018/02/25,-7328504484
2018/02/26,-869831744
2018/02/27,1272245970
2018/02/28,4921064379
2018/03/01,3518865358
2018/03/02,698222429
2018/03/03,-2425961361
2018/03/04,-4893380996
2018/03/05,96680583
2018/03/06,189222921
2018/03/07,1720090521
2018/03/08,-980621260
2018/03/09,173747498
2018/03/10,-2791659414
2018/03/11,-2869319639
2018/03/12,-832800943
2018/03/13,1591936596
2018/03/14,1700883377
2018/03/15,413974388
2018/03/16,-736953455
2018/03/17,-2617840650
2018/03/18,-2908435857
2018/03/19,441374591
2018/03/20,1763720939
2018/03/21,2223709618
2018/03/22,-341436946
2018/03/23,-34804170
2018/03/24,-1825281403
2018/03/25,262062744
2018/03/26,1026455621
2018/03/27,1575747303
2018/03/28,-7610445
2018/03/29,-1341358785
2018/03/30,-362010280
2018/03/31,-1912563733
2018/04/01,-1146769967
2018/04/02,553600126
2018/04/03,3792681726
2018/04/04,1183706349
2018/04/05,-1631250885
2018/04/06,-2496959139
2018/04/07,-1291025476
2018/04/08,-1310359596
2018/04/09,382056320
2018/04/10,1178959461
2018/04/11,1691322469
2018/04/12,1253308192
2018/04/13,2039246913
2018/04/14,-1244649613
2018/04/15,-2155902746
2018/04/16,1541685359
2018/04/17,3430743102
2018/04/18,2776257206
2018/04/19,-218631867
2018/04/20,1752441714
2018/04/21,-1630390588
2018/04/22,-3063295515
2018/04/23,-2047023322
2018/04/24,3629134601
2018/04/25,4174870464
2018/04/26,-113905187
2018/04/27,-2240392448
2018/04/28,-1358294320
2018/04/29,574537635
2018/04/30,424931308
2018/05/01,-2488450416
2018/05/02,-1185854789
2018/05/03,-67545536
2018/05/04,2559390635
2018/05/05,-92130502
2018/05/06,-1688343658
2018/05/07,-1251674313
2018/05/08,626651084
2018/05/09,1008222544
2018/05/10,277244846
2018/05/11,1738453734
2018/05/12,-1407082516
2018/05/13,-2982776802
2018/05/14,-577490082
2018/05/15,673666452
2018/05/16,2322506976
2018/05/17,-1386547599
2018/05/18,503115465
2018/05/19,-2671294370
2018/05/20,-2503651151
2018/05/21,-1443258397
2018/05/22,1025699546
2018/05/23,1633551473
2018/05/24,508622219
2018/05/25,-233106291
2018/05/26,-2187580684
2018/05/27,-1153024632
2018/05/28,3097433695
2018/05/29,3821851257
2018/05/30,3227382945
2018/05/31,109379457
2018/06/01,-799148476
2018/06/02,-3142267938
2018/06/03,-3040173639
2018/06/04,1607150443
2018/06/05,1655518377
2018/06/06,564030352
2018/06/07,-1944336143
2018/06/08,1295098351
2018/06/09,-791362755
2018/06/10,960976570
2018/06/11,-265596535
2018/06/12,2058879673
2018/06/13,-877971068
2018/06/14,-851618924
2018/06/15,-1666917042
2018/06/16,-3727968460
2018/06/17,-3657406094
2018/06/18,-1333915989
2018/06/19,1272696853
2018/06/20,1133210646
2018/06/21,346602380
2018/06/22,995432169
2018/06/23,-1017826074
2018/06/24,-738447946
2018/06/25,-703693598
2018/06/26,708497397
2018/06/27,1010529397
2018/06/28,-538608384
2018/06/29,-99800047
2018/06/30,-1243615900
2018/07/01,-48616958
2018/07/02,930128813
2018/07/03,1769927114
2018/07/04,326447336
2018/07/05,-181638828
2018/07/06,-610117198
2018/07/07,-1198939727
2018/07/08,-752469608
2018/07/09,-370573727
2018/07/10,3012011871
2018/07/11,702395007
2018/07/12,376520126
2018/07/13,-1528759594
2018/07/14,-795578185
2018/07/15,-576473450
2018/07/16,758078447
2018/07/17,1812879224
2018/07/18,2030999545
2018/07/19,145135532
2018/07/20,-276989786
2018/07/21,-2201334052
2018/07/22,-1958710347
2018/07/23,429401693
2018/07/24,2922921271
2018/07/25,2664688540
2018/07/26,-297371763
2018/07/27,-1430432065
2018/07/28,-1997664190
2018/07/29,-1110350204
2018/07/30,217318770
2018/07/31,1516916836
2018/08/01,931512575
2018/08/02,-294332938
2018/08/03,-492507920
2018/08/04,-989205803
2018/08/05,-1130056323
2018/08/06,-242863373
2018/08/07,1082774508
2018/08/08,1736818755
2018/08/09,443686015
2018/08/10,-225894061
2018/08/11,-2038905970
2018/08/12,-2358365888
2018/08/13,-31995047
2018/08/14,2018222557
2018/08/15,2441488330
2018/08/16,-397062944
2018/08/17,-1237845246
2018/08/18,-2314845669
2018/08/19,-1925309154
2018/08/20,-372098274
2018/08/21,1927059671
2018/08/22,2322209626
2018/08/23,93265146
2018/08/24,-720355117
2018/08/25,-1240995805
2018/08/26,-1267203867
2018/08/27,726954192
2018/08/28,1717351503
2018/08/29,2222585511
2018/08/30,-162143950
2018/08/31,4456036594
2018/09/01,-240142991
2018/09/02,77120149
2018/09/03,-4253711689
2018/09/04,649438197
2018/09/05,920735659
2018/09/06,490671032
2018/09/07,-767574053
2018/09/08,-2200714516
2018/09/09,-2786254509
2018/09/10,-520031154
2018/09/11,1019369697
2018/09/12,1125354400
2018/09/13,1220727564
2018/09/14,-303257676
2018/09/15,-1030589434
2018/09/16,-2342551181
2018/09/17,51055055
2018/09/18,955616961
2018/09/19,1219795785
2018/09/20,266602020
2018/09/21,1598926026
2018/09/22,-653564194
2018/09/23,-1715747555
2018/09/24,-2289992497
2018/09/25,1077514686
2018/09/26,1525653570
2018/09/27,964817341
2018/09/28,630545619
2018/09/29,-793863245
2018/09/30,-1173042573
2018/10/01,-988261691
2018/10/02,1315696450
2018/10/03,885952460
2018/10/04,27793212
2018/10/05,-858029587
2018/10/06,-1017171320
2018/10/07,-1699870765
2018/10/08,-38000384
2018/10/09,811871859
2018/10/10,2434693090
2018/10/11,1546816228
2018/10/12,897494434
2018/10/13,-1933548311
2018/10/14,-2286566511
2018/10/15,1766860206
2018/10/16,1689990963
2018/10/17,1723020847
2018/10/18,-1482602417
2018/10/19,121137555
2018/10/20,-1315884476
2018/10/21,-2405774423
2018/10/22,-664476823
2018/10/23,1432056193
2018/10/24,2709857973
2018/10/25,1010015208
2018/10/26,-618978649
2018/10/27,-2496566298
2018/10/28,-2726685865
2018/10/29,-142565905
2018/10/30,1048381005
2018/10/31,1551021036
2018/11/01,-119035202
2018/11/02,689385261
2018/11/03,-1413280018
2018/11/04,-1152056592
2018/11/05,-422404174
2018/11/06,1571043470
2018/11/07,1281495359
2018/11/08,-299714370
2018/11/09,-108888458
2018/11/10,-1311653104
2018/11/11,-1199572290
2018/11/12,77141105
2018/11/13,1174185926
2018/11/14,2704485269
2018/11/15,4414521521
2018/11/16,1022066995
2018/11/17,-2530546141
2018/11/18,-6228203764
2018/11/19,-466017893
2018/11/20,3089867569
2018/11/21,1483989513
2018/11/22,-1518218430
2018/11/23,-2692877689
2018/11/24,-1324462827
2018/11/25,-388576933
2018/11/26,123638010
2018/11/27,1067582920
2018/11/28,1567721133
2018/11/29,461693434
2018/11/30,2644687356
2018/12/01,-27368885
2018/12/02,-708438112
2018/12/03,-1578465978
2018/12/04,3348485802
2018/12/05,2307128739
2018/12/06,310809263
2018/12/07,-4040482906
2018/12/08,-3277864171
2018/12/09,-3156203448
2018/12/10,-777671136
2018/12/11,865037874
2018/12/12,1086515799
2018/12/13,262307898
2018/12/14,-127375670
2018/12/15,-822468835
2018/12/16,-834897340
2018/12/17,185560150
2018/12/18,1642109351
2018/12/19,2174881289
2018/12/20,829009929
2018/12/21,252597900
2018/12/22,-2049716216
2018/12/23,-1792990804
2018/12/24,-717578847
2018/12/25,104079298
2018/12/26,627548505
2018/12/27,-143491128
2018/12/28,930397111
2018/12/29,275514057
2018/12/30,-1192976310
2018/12/31,-1003777940
2019/01/01,-1285403396
2019/01/02,951661185
2019/01/03,745092700
2019/01/04,1387211519
2019/01/05,-467208165
2019/01/06,-679552419
2019/01/07,184095264
2019/01/08,711724038
2019/01/09,828184655
2019/01/10,230781802
2019/01/11,575822090
2019/01/12,-955291540
2019/01/13,-1419900241
2019/01/14,-860942317
2019/01/15,1537834653
2019/01/16,956086012
2019/01/17,-75463132
2019/01/18,-1200082327
2019/01/19,-1143377724
2019/01/20,-676997139
2019/01/21,-173142518
2019/01/22,859020888
2019/01/23,735207532
2019/01/24,237384651
2019/01/25,-77724483
2019/01/26,-683813940
2019/01/27,-839315269
2019/01/28,575341480
2019/01/29,812400279
2019/01/30,1309352948
2019/01/31,-349724868
2019/02/01,634937048
2019/02/02,-886142430
2019/02/03,-957459148
2019/02/04,-1188842600
2019/02/05,235414535
2019/02/06,636172677
2019/02/07,192628347
2019/02/08,474059083
2019/02/09,-237327053
2019/02/10,-624383449
2019/02/11,-293766132
2019/02/12,419002130
2019/02/13,1069594410
2019/02/14,-251704032
2019/02/15,-92590785
2019/02/16,-659045012
2019/02/17,-332650930
2019/02/18,509887513
2019/02/19,1326166284
2019/02/20,1417993351
2019/02/21,43052748
2019/02/22,-569749934
2019/02/23,-556011140
2019/02/24,-564667579
2019/02/25,507029187
2019/02/26,376285065
2019/02/27,783389563
2019/02/28,243774086
2019/03/01,-132092975
2019/03/02,-863090689
2019/03/03,883201641
2019/03/04,629328403
2019/03/05,1167636654
2019/03/06,-1418046543
2019/03/07,-359434130
2019/03/08,-614990048
2019/03/09,-756627545
2019/03/10,-1204839344
2019/03/11,-78396170
2019/03/12,718356841
2019/03/13,1008046685
2019/03/14,583496104
2019/03/15,-27362196
2019/03/16,-565536527
2019/03/17,-1393179020
2019/03/18,-103426766
2019/03/19,442080355
2019/03/20,1103069821
2019/03/21,422954237
2019/03/22,18828728
2019/03/23,-1025915458
2019/03/24,-1382874817
2019/03/25,-32936008
2019/03/26,925969659
2019/03/27,1135331537
2019/03/28,438675153
2019/03/29,618074758
2019/03/30,-480128313
2019/03/31,-912398529
2019/04/01,-293109196
2019/04/02,4431162196
2019/04/03,2649291111
2019/04/04,1474867232
2019/04/05,-2860393444
2019/04/06,-2149144658
2019/04/07,-1663474825
2019/04/08,542976260
2019/04/09,1838893738
2019/04/10,1499710437
2019/04/11,620460769
2019/04/12,-656989486
2019/04/13,-1759404139
2019/04/14,-2238421820
2019/04/15,141169322
2019/04/16,861502702
2019/04/17,2627129150
2019/04/18,1737059021
2019/04/19,1146122069
2019/04/20,-2029187826
2019/04/21,-3403777253
2019/04/22,591838318
2019/04/23,2873717441
2019/04/24,5665207173
2019/04/25,1354456492
2019/04/26,-532132077
2019/04/27,-5314596564
2019/04/28,-3778918940
2019/04/29,-1541266783
2019/04/30,1757780577
2019/05/01,905914105
2019/05/02,-470246845
2019/05/03,289656195
2019/05/04,-166034719
2019/05/05,-451224407
2019/05/06,-490878038
2019/05/07,1237864409
2019/05/08,1599703956
2019/05/09,1116571858
2019/05/10,937588373
2019/05/11,1027790062
2019/05/12,-504563817
2019/05/13,693609026
2019/05/14,2161343077
2019/05/15,4027145068
2019/05/16,1714281009
2019/05/17,-979635588
2019/05/18,-4576036560
2019/05/19,-3314388656
2019/05/20,-1244415549
2019/05/21,1643322502
2019/05/22,1475018698
2019/05/23,321717889
2019/05/24,829789122
2019/05/25,-2158627110
2019/05/26,-1877740817
2019/05/27,463808867
2019/05/28,3164931021
2019/05/29,4727730109
2019/05/30,478816485
2019/05/31,7099429201
2019/06/01,-3701873978
2019/06/02,-2979790218
2019/06/03,-4149341275
2019/06/04,2767265882
2019/06/05,3108519824
2019/06/06,-61808745
2019/06/07,-2236162600
2019/06/08,-3186885938
2019/06/09,-6170652866
2019/06/10,769934938
2019/06/11,5945010888
2019/06/12,3422737535
2019/06/13,250501433
2019/06/14,-3577903010
2019/06/15,-1183595384
2019/06/16,-418051118
2019/06/17,11790002871
2019/06/18,15280510754
2019/06/19,4199687250
2019/06/20,-8727455514
2019/06/21,-12535108474
2019/06/22,5233457439
2019/06/23,-2864463492
2019/06/24,805732461
2019/06/25,-3285221089
2019/06/26,8098997950
2019/06/27,3186949039
2019/06/28,-1260492182
2019/06/29,-2684205036
2019/06/30,4075467941
2019/07/01,-3242751991
2019/07/02,-5732666540
2019/07/03,-9579241684
2019/07/04,-114794290
2019/07/05,-586027957
2019/07/06,-2829174664
2019/07/07,-4003458270
2019/07/08,5479275225
2019/07/09,7713871910
2019/07/10,11321499847
2019/07/11,8464590068
2019/07/12,7969851455
2019/07/13,-684130533
2019/07/14,-6570561583
2019/07/15,-7731104067
2019/07/16,-2849179995
2019/07/17,-2726123500
2019/07/18,-3351930478
2019/07/19,-3314352180
2019/07/20,-4905763616
2019/07/21,-4403412277
2019/07/22,-2278181920
2019/07/23,530877767
2019/07/24,2062866668
2019/07/25,260591683
2019/07/26,-929960483
2019/07/27,-2816311780
2019/07/28,-3263040451
2019/07/29,5854567098
2019/07/30,1167425816
2019/07/31,1863636468
2019/08/01,-5962549164
2019/08/02,571535902
2019/08/03,-1279361180
2019/08/04,-1767305295
2019/08/05,2512535768
2019/08/06,5064885240
2019/08/07,3756801133
2019/08/08,-2116905660
2019/08/09,-2497637483
2019/08/10,-2217332462
2019/08/11,-2385475908
2019/08/12,-798534360
2019/08/13,969628300
2019/08/14,2164783572
2019/08/15,2256718816
2019/08/16,-1285815107
2019/08/17,-266681861
2019/08/18,-3633663502
2019/08/19,-155408643
2019/08/20,-830789424
2019/08/21,729182138
2019/08/22,-1064542365
2019/08/23,293474193
2019/08/24,-1695296430
2019/08/25,-914932003
2019/08/26,259836047
2019/08/27,2295046528
2019/08/28,1856101223
2019/08/29,1091329309
2019/08/30,318542057
2019/08/31,-994408385
2019/09/01,-2748651816
2019/09/02,-631022141
2019/09/03,2353998218
2019/09/04,1745098565
2019/09/05,1490519359
2019/09/06,2184238812
2019/09/07,-986995005
2019/09/08,-2826737175
2019/09/09,-3043319321
2019/09/10,2004495682
2019/09/11,1431797735
2019/09/12,509171869
2019/09/13,-1950228431
2019/09/14,-600474352
2019/09/15,-2302686966
2019/09/16,727367267
2019/09/17,964239062
2019/09/18,2838550712
2019/09/19,27608545
2019/09/20,706154207
2019/09/21,-747598092
2019/09/22,-1876504198
2019/09/23,-2205188420
2019/09/24,3302898030
2019/09/25,3468733964
2019/09/26,784848211
2019/09/27,-3900560797
2019/09/28,-3629558404
2019/09/29,-1778091017
2019/09/30,-146577405
2019/10/01,1194721873
2019/10/02,303954273
2019/10/03,-553972758
2019/10/04,-555826972
2019/10/05,-745096539
2019/10/06,-1308277190
2019/10/07,-250509099
2019/10/08,1405810851
2019/10/09,1797736323
2019/10/10,817033051
2019/10/11,71710233
2019/10/12,-2007494828
2019/10/13,-2273507524
2019/10/14,1122987627
2019/10/15,972447603
2019/10/16,3235303355
2019/10/17,-234744473
2019/10/18,549128180
2019/10/19,-3368220749
2019/10/20,-2934855486
2019/10/21,-748671162
2019/10/22,1536578774
2019/10/23,2666165388
2019/10/24,1069734135
2019/10/25,1412410069
2019/10/26,336825694
2019/10/27,-739139503
2019/10/28,658807116
2019/10/29,-646069729
2019/10/30,2008711
2019/10/31,-1124243589
2019/11/01,1681633169
2019/11/02,-144136418
2019/11/03,-956063666
2019/11/04,-907615183
2019/11/05,3751339826
2019/11/06,1020413974
2019/11/07,-179668207
2019/11/08,-1879386441
2019/11/09,-267119901
2019/11/10,-2416532282
2019/11/11,-2129452557
2019/11/12,-486041544
2019/11/13,2063506346
2019/11/14,1193188663
2019/11/15,1614356814
2019/11/16,-1768164846
2019/11/17,-2115781519
2019/11/18,-1085074409
2019/11/19,975374190
2019/11/20,774320541
2019/11/21,55452871
2019/11/22,2594029513
2019/11/23,1812407256
2019/11/24,-663740485
2019/11/25,-1073089243
2019/11/26,-243039900
2019/11/27,1103077631
2019/11/28,-1930813005
2019/11/29,-190223210
2019/11/30,-884206944
2019/12/01,-246575262
2019/12/02,-425083101
2019/12/03,-48375282
2019/12/04,10023350307
2019/12/05,-643813666
2019/12/06,9111064417
2019/12/07,-10718189168
2019/12/08,-1553082985
2019/12/09,-9116804160
2019/12/10,1984231636
2019/12/11,1881111834
2019/12/12,-10882096
2019/12/13,-1324882158
2019/12/14,-1676483475
2019/12/15,-1884994510
2019/12/16,-82411734
2019/12/17,5322875700
2019/12/18,2679635300
2019/12/19,1322345907
2019/12/20,-3091342424
2019/12/21,-1885423474
2019/12/22,-1732547513
2019/12/23,-301325533
2019/12/24,293120540
2019/12/25,-52197408
2019/12/26,-919375223
2019/12/27,475090940
2019/12/28,326538195
2019/12/29,-906150243
2019/12/30,743621814
2019/12/31,215812316
2020/01/01,-469851687
2020/01/02,-1154765123
2020/01/03,2234865789
2020/01/04,1448990602
2020/01/05,-955177290
2020/01/06,-1699788932
2020/01/07,773006928
2020/01/08,2077224660
2020/01/09,3566804575
2020/01/10,1012513971
2020/01/11,-1283411660
2020/01/12,-4654251959
2020/01/13,-1266608995
2020/01/14,4271853175
2020/01/15,9169583570
2020/01/16,661869002
2020/01/17,-842929021
2020/01/18,-8721999127
2020/01/19,-1385139839
2020/01/20,-1057526044
2020/01/21,938025996
2020/01/22,1716320072
2020/01/23,46506350
2020/01/24,143268545
2020/01/25,-2059622048
2020/01/26,-2499504953
2020/01/27,200750372
2020/01/28,2830668734
2020/01/29,2524653422
2020/01/30,2549313148
2020/01/31,2616733379
2020/02/01,419172532
2020/02/02,-2474102235
2020/02/03,599140150
2020/02/04,-225404112
2020/02/05,415593999
2020/02/06,1176900755
2020/02/07,655881688
2020/02/08,543607445
2020/02/09,-6027096401
2020/02/10,-348631637
2020/02/11,999839728
2020/02/12,2694177071
2020/02/13,728515234
2020/02/14,85009414
2020/02/15,-1353372591
2020/02/16,-956213360
2020/02/17,2669907524
2020/02/18,197763088
2020/02/19,1859555939
2020/02/20,-2985459962
2020/02/21,-217636530
2020/02/22,-4142071160
2020/02/23,-1465960500
2020/02/24,108170368
2020/02/25,2566379492
2020/02/26,459673747
2020/02/27,1092161129
2020/02/28,211698619
2020/02/29,-1841265621
2020/03/01,-3584683065
2020/03/02,-1591527862
2020/03/03,1160486346
2020/03/04,2259778997
2020/03/05,358679754
2020/03/06,1855907385
2020/03/07,-1248674345
2020/03/08,-1759006635
2020/03/09,29395004
2020/03/10,1806362427
2020/03/11,2416084129
2020/03/12,4607140641
2020/03/13,2523607131
2020/03/14,-1973196115
2020/03/15,-8416232393
2020/03/16,-2860169107
2020/03/17,1345877417
2020/03/18,993500745
2020/03/19,-1184896573
2020/03/20,528967984
2020/03/21,-1131409778
2020/03/22,-1001619437
2020/03/23,-2217639740
2020/03/24,3677380145
2020/03/25,445762620
2020/03/26,157253619
2020/03/27,-2402257916
2020/03/28,-1221364180
2020/03/29,-1332987386
2020/03/30,341363605
2020/03/31,2260226746
2020/04/01,1640610595
2020/04/02,-163922253
2020/04/03,-406622141
2020/04/04,367661496
2020/04/05,-1611434322
2020/04/06,952774604
2020/04/07,2136208745
2020/04/08,1250181887
2020/04/09,727215818
2020/04/10,-2613510899
2020/04/11,-1132768805
2020/04/12,-3875182548
2020/04/13,-287795290
2020/04/14,678106785
2020/04/15,1957999389
2020/04/16,1523228054
2020/04/17,926994978
2020/04/18,-1545280828
2020/04/19,-2814908142
2020/04/20,-512307381
2020/04/21,1034741704
2020/04/22,1475344565
2020/04/23,903513872
2020/04/24,2968358368
2020/04/25,-971803915
2020/04/26,-1990522839
2020/04/27,-2123360940
2020/04/28,1448680493
2020/04/29,5902199871
2020/04/30,4205530860
2020/05/01,1333362146
2020/05/02,-5131155347
2020/05/03,-5059928655
2020/05/04,-478698332
2020/05/05,1242861110
2020/05/06,2128668514
2020/05/07,2000718815
2020/05/08,4059350740
2020/05/09,689532864
2020/05/10,-2910177056
2020/05/11,-2565548035
2020/05/12,858038188
2020/05/13,2982882777
2020/05/14,-367832469
2020/05/15,-1668763692
2020/05/16,-3804858383
2020/05/17,-2808070304
2020/05/18,-104212923
2020/05/19,1933503748
2020/05/20,3556647193
2020/05/21,965225433
2020/05/22,-451262114
2020/05/23,-3432706311
2020/05/24,-2701518959
2020/05/25,2340304522
2020/05/26,1295375374
2020/05/27,1511695062
2020/05/28,-2601046551
2020/05/29,2118507888
2020/05/30,-1977555284
2020/05/31,418923661
2020/06/01,516919367
2020/06/02,4932590545
2020/06/03,-280878488
2020/06/04,-1190336472
2020/06/05,-2099238023
2020/06/06,-1981697000
2020/06/07,-3051328958
2020/06/08,-763899732
2020/06/09,1807778236
2020/06/10,1720143094
2020/06/11,1205692359
2020/06/12,-174214908
2020/06/13,-1690942662
