Date,mining_profitability3wma
2014/04/20,36.728
2014/04/21,35.75
2014/04/22,34.67
2014/04/23,34.371
2014/04/24,33.69
2014/04/25,36.114
2014/04/26,33.575
2014/04/27,33.853
2014/04/28,30.781
2014/04/29,32.452
2014/04/30,28.193
2014/05/01,30.465
2014/05/02,28.247
2014/05/03,27.292
2014/05/04,26.904
2014/05/05,26.157
2014/05/06,29.112
2014/05/07,27.107
2014/05/08,27.891
2014/05/09,27.858
2014/05/10,28.917
2014/05/11,26.741
2014/05/12,27.121
2014/05/13,25.6
2014/05/14,24.961
2014/05/15,25.273
2014/05/16,25.916
2014/05/17,25.271
2014/05/18,25.713
2014/05/19,25.377
2014/05/20,25.622
2014/05/21,26.988
2014/05/22,28.059
2014/05/23,29.295
2014/05/24,27.557
2014/05/25,27.702
2014/05/26,27.308
2014/05/27,26.824
2014/05/28,27.752
2014/05/29,27.135
2014/05/30,28.903
2014/05/31,29.196
2014/06/01,30.699
2014/06/02,32.082
2014/06/03,31.367
2014/06/04,30.68
2014/06/05,29.972
2014/06/06,28.131
2014/06/07,28.448
2014/06/08,26.875
2014/06/09,28.511
2014/06/10,28.247
2014/06/11,27.826
2014/06/12,27.784
2014/06/13,26.477
2014/06/14,25.686
2014/06/15,24.977
2014/06/16,25.176
2014/06/17,25.163
2014/06/18,23.113
2014/06/19,23.166
2014/06/20,23.198
2014/06/21,22.735
2014/06/22,21.315
2014/06/23,22.086
2014/06/24,22.203
2014/06/25,21.757
2014/06/26,21.031
2014/06/27,22.121
2014/06/28,22.207
2014/06/29,19.619
2014/06/30,18.234
2014/07/01,18.46
2014/07/02,19.058
2014/07/03,19.363
2014/07/04,20.137
2014/07/05,19.005
2014/07/06,18.567
2014/07/07,18.759
2014/07/08,18.738
2014/07/09,18.965
2014/07/10,18.452
2014/07/11,18.381
2014/07/12,18.583
2014/07/13,18.678
2014/07/14,17.695
2014/07/15,18.765
2014/07/16,17.406
2014/07/17,18.457
2014/07/18,18.502
2014/07/19,18.692
2014/07/20,17.419
2014/07/21,17.862
2014/07/22,17.488
2014/07/23,17.964
2014/07/24,17.296
2014/07/25,17.842
2014/07/26,16.285
2014/07/27,16.046
2014/07/28,16.225
2014/07/29,15.99
2014/07/30,16.139
2014/07/31,15.356
2014/08/01,15.682
2014/08/02,15.859
2014/08/03,15.399
2014/08/04,14.824
2014/08/05,15.187
2014/08/06,16.445
2014/08/07,16.175
2014/08/08,15.676
2014/08/09,15.707
2014/08/10,15.273
2014/08/11,15.261
2014/08/12,14.325
2014/08/13,13.335
2014/08/14,13.941
2014/08/15,13.36
2014/08/16,12.683
2014/08/17,12.831
2014/08/18,13.196
2014/08/19,12.134
2014/08/20,11.07
2014/08/21,10.673
2014/08/22,10.474
2014/08/23,10.745
2014/08/24,10.244
2014/08/25,10.384
2014/08/26,11.127
2014/08/27,11.233
2014/08/28,10.917
2014/08/29,10.659
2014/08/30,10.919
2014/08/31,10.643
2014/09/01,8.977
2014/09/02,8.673
2014/09/03,8.903
2014/09/04,8.749
2014/09/05,8.578
2014/09/06,9.211
2014/09/07,8.792
2014/09/08,8.377
2014/09/09,8.46
2014/09/10,8.874
2014/09/11,9.281
2014/09/12,8.625
2014/09/13,8.801
2014/09/14,8.085
2014/09/15,8.171
2014/09/16,8.091
2014/09/17,8.01
2014/09/18,7.572
2014/09/19,7.068
2014/09/20,7.055
2014/09/21,6.702
2014/09/22,6.872
2014/09/23,6.63
2014/09/24,6.919
2014/09/25,6.987
2014/09/26,6.133
2014/09/27,5.908
2014/09/28,5.51
2014/09/29,5.556
2014/09/30,5.749
2014/10/01,5.676
2014/10/02,5.461
2014/10/03,5.461
2014/10/04,5.37
2014/10/05,4.956
2014/10/06,4.707
2014/10/07,4.362
2014/10/08,4.721
2014/10/09,5.319
2014/10/10,5.399
2014/10/11,5.09
2014/10/12,5.138
2014/10/13,5.397
2014/10/14,5.447
2014/10/15,5.629
2014/10/16,5.591
2014/10/17,5.557
2014/10/18,5.631
2014/10/19,5.376
2014/10/20,5.398
2014/10/21,5.747
2014/10/22,5.603
2014/10/23,5.399
2014/10/24,5.105
2014/10/25,5.046
2014/10/26,4.63
2014/10/27,5.033
2014/10/28,4.823
2014/10/29,5.042
2014/10/30,4.928
2014/10/31,4.955
2014/11/01,4.623
2014/11/02,4.403
2014/11/03,4.617
2014/11/04,4.563
2014/11/05,4.111
2014/11/06,4.395
2014/11/07,4.376
2014/11/08,4.501
2014/11/09,4.549
2014/11/10,4.487
2014/11/11,4.368
2014/11/12,4.844
2014/11/13,5.344
2014/11/14,5.349
2014/11/15,4.973
2014/11/16,4.923
2014/11/17,4.886
2014/11/18,4.94
2014/11/19,4.789
2014/11/20,4.676
2014/11/21,4.448
2014/11/22,4.516
2014/11/23,4.438
2014/11/24,4.612
2014/11/25,4.513
2014/11/26,4.608
2014/11/27,4.701
2014/11/28,4.652
2014/11/29,4.817
2014/11/30,4.815
2014/12/01,4.486
2014/12/02,4.753
2014/12/03,4.659
2014/12/04,4.83
2014/12/05,4.853
2014/12/06,4.597
2014/12/07,4.52
2014/12/08,4.894
2014/12/09,4.746
2014/12/10,4.331
2014/12/11,4.456
2014/12/12,4.342
2014/12/13,4.422
2014/12/14,4.399
2014/12/15,4.331
2014/12/16,4.383
2014/12/17,4.128
2014/12/18,3.964
2014/12/19,4.105
2014/12/20,4.044
2014/12/21,4
2014/12/22,4.5
2014/12/23,4.317
2014/12/24,4.27
2014/12/25,4.018
2014/12/26,4.145
2014/12/27,4.008
2014/12/28,4.141
2014/12/29,4.023
2014/12/30,4.018
2014/12/31,3.838
2015/01/01,3.927
2015/01/02,3.936
2015/01/03,3.835
2015/01/04,3.681
2015/01/05,3.401
2015/01/06,3.384
2015/01/07,3.306
2015/01/08,3.563
2015/01/09,3.442
2015/01/10,3.505
2015/01/11,3.514
2015/01/12,3.288
2015/01/13,3.001
2015/01/14,2.584
2015/01/15,2.489
2015/01/16,2.347
2015/01/17,2.336
2015/01/18,2.386
2015/01/19,2.319
2015/01/20,2.289
2015/01/21,2.54
2015/01/22,2.492
2015/01/23,2.524
2015/01/24,2.641
2015/01/25,2.756
2015/01/26,3.031
2015/01/27,3.205
2015/01/28,3.275
2015/01/29,3.046
2015/01/30,2.749
2015/01/31,2.88
2015/02/01,2.674
2015/02/02,2.804
2015/02/03,2.654
2015/02/04,2.797
2015/02/05,2.835
2015/02/06,2.843
2015/02/07,2.706
2015/02/08,2.607
2015/02/09,2.693
2015/02/10,2.52
2015/02/11,2.558
2015/02/12,2.316
2015/02/13,2.585
2015/02/14,2.745
2015/02/15,2.858
2015/02/16,2.762
2015/02/17,2.667
2015/02/18,2.761
2015/02/19,2.712
2015/02/20,2.683
2015/02/21,2.703
2015/02/22,2.761
2015/02/23,2.626
2015/02/24,2.528
2015/02/25,2.631
2015/02/26,2.589
2015/02/27,2.632
2015/02/28,2.634
2015/03/01,2.628
2015/03/02,2.872
2015/03/03,2.949
2015/03/04,2.867
2015/03/05,2.894
2015/03/06,2.944
2015/03/07,2.954
2015/03/08,2.997
2015/03/09,2.962
2015/03/10,3.158
2015/03/11,3.072
2015/03/12,3.012
2015/03/13,3.098
2015/03/14,2.989
2015/03/15,3.04
2015/03/16,3.026
2015/03/17,2.973
2015/03/18,3.05
2015/03/19,2.82
2015/03/20,2.752
2015/03/21,2.808
2015/03/22,2.895
2015/03/23,2.857
2015/03/24,2.865
2015/03/25,2.716
2015/03/26,2.643
2015/03/27,2.668
2015/03/28,2.632
2015/03/29,2.658
2015/03/30,2.642
2015/03/31,2.656
2015/04/01,2.563
2015/04/02,2.769
2015/04/03,2.686
2015/04/04,2.726
2015/04/05,2.649
2015/04/06,2.511
2015/04/07,2.599
2015/04/08,2.522
2015/04/09,2.46
2015/04/10,2.553
2015/04/11,2.446
2015/04/12,2.319
2015/04/13,2.503
2015/04/14,2.347
2015/04/15,2.219
2015/04/16,2.223
2015/04/17,2.242
2015/04/18,2.351
2015/04/19,2.339
2015/04/20,2.413
2015/04/21,2.332
2015/04/22,2.45
2015/04/23,2.368
2015/04/24,2.399
2015/04/25,2.547
2015/04/26,2.403
2015/04/27,2.344
2015/04/28,2.364
2015/04/29,2.313
2015/04/30,2.399
2015/05/01,2.491
2015/05/02,2.512
2015/05/03,2.499
2015/05/04,2.429
2015/05/05,2.552
2015/05/06,2.615
2015/05/07,2.445
2015/05/08,2.482
2015/05/09,2.472
2015/05/10,2.522
2015/05/11,2.651
2015/05/12,2.548
2015/05/13,2.608
2015/05/14,2.559
2015/05/15,2.472
2015/05/16,2.402
2015/05/17,2.531
2015/05/18,2.509
2015/05/19,2.374
2015/05/20,2.428
2015/05/21,2.443
2015/05/22,2.427
2015/05/23,2.236
2015/05/24,2.536
2015/05/25,2.473
2015/05/26,2.55
2015/05/27,2.449
2015/05/28,2.429
2015/05/29,2.445
2015/05/30,2.493
2015/05/31,2.496
2015/06/01,2.343
2015/06/02,2.427
2015/06/03,2.359
2015/06/04,2.391
2015/06/05,2.316
2015/06/06,2.524
2015/06/07,2.358
2015/06/08,2.449
2015/06/09,2.382
2015/06/10,2.508
2015/06/11,2.27
2015/06/12,2.388
2015/06/13,2.486
2015/06/14,2.417
2015/06/15,2.354
2015/06/16,2.268
2015/06/17,2.649
2015/06/18,2.638
2015/06/19,2.525
2015/06/20,2.39
2015/06/21,2.375
2015/06/22,2.564
2015/06/23,2.514
2015/06/24,2.52
2015/06/25,2.473
2015/06/26,2.468
2015/06/27,2.41
2015/06/28,2.473
2015/06/29,2.569
2015/06/30,2.658
2015/07/01,2.559
2015/07/02,2.731
2015/07/03,2.694
2015/07/04,2.687
2015/07/05,2.573
2015/07/06,2.83
2015/07/07,2.697
2015/07/08,2.827
2015/07/09,2.653
2015/07/10,2.887
2015/07/11,2.875
2015/07/12,2.917
2015/07/13,3.006
2015/07/14,2.925
2015/07/15,2.955
2015/07/16,2.766
2015/07/17,2.795
2015/07/18,2.713
2015/07/19,2.74
2015/07/20,2.792
2015/07/21,2.654
2015/07/22,2.794
2015/07/23,2.683
2015/07/24,2.874
2015/07/25,2.794
2015/07/26,2.804
2015/07/27,2.778
2015/07/28,2.706
2015/07/29,2.867
2015/07/30,2.764
2015/07/31,2.872
2015/08/01,2.742
2015/08/02,2.678
2015/08/03,2.778
2015/08/04,2.62
2015/08/05,2.784
2015/08/06,2.755
2015/08/07,2.662
2015/08/08,2.722
2015/08/09,2.621
2015/08/10,2.642
2015/08/11,2.498
2015/08/12,2.418
2015/08/13,2.506
2015/08/14,2.522
2015/08/15,2.545
2015/08/16,2.479
2015/08/17,2.562
2015/08/18,2.47
2015/08/19,2.367
2015/08/20,2.216
2015/08/21,2.322
2015/08/22,2.229
2015/08/23,2.104
2015/08/24,2.075
2015/08/25,1.941
2015/08/26,2.118
2015/08/27,2.031
2015/08/28,2.159
2015/08/29,2.122
2015/08/30,2.12
2015/08/31,2.096
2015/09/01,2.164
2015/09/02,2.176
2015/09/03,2.117
2015/09/04,2.088
2015/09/05,2.027
2015/09/06,2.021
2015/09/07,2.163
2015/09/08,2.128
2015/09/09,2.201
2015/09/10,2.192
2015/09/11,2.109
2015/09/12,2.012
2015/09/13,2.112
2015/09/14,2.035
2015/09/15,2.086
2015/09/16,1.951
2015/09/17,2.036
2015/09/18,2.017
2015/09/19,1.927
2015/09/20,1.959
2015/09/21,1.948
2015/09/22,2.012
2015/09/23,2.017
2015/09/24,1.958
2015/09/25,2.022
2015/09/26,1.936
2015/09/27,1.983
2015/09/28,2.032
2015/09/29,2.104
2015/09/30,1.983
2015/10/01,1.958
2015/10/02,2.008
2015/10/03,2.01
2015/10/04,1.989
2015/10/05,1.983
2015/10/06,1.97
2015/10/07,1.972
2015/10/08,2.017
2015/10/09,1.935
2015/10/10,2.152
2015/10/11,2.039
2015/10/12,2.04
2015/10/13,2.015
2015/10/14,2.091
2015/10/15,2.167
2015/10/16,2.089
2015/10/17,2.139
2015/10/18,2.214
2015/10/19,2.262
2015/10/20,2.144
2015/10/21,2.229
2015/10/22,2.185
2015/10/23,2.275
2015/10/24,2.291
2015/10/25,2.37
2015/10/26,2.458
2015/10/27,2.377
2015/10/28,2.391
2015/10/29,2.549
2015/10/30,2.715
2015/10/31,2.56
2015/11/01,2.549
2015/11/02,2.626
2015/11/03,2.871
2015/11/04,3.343
2015/11/05,3.358
2015/11/06,3.202
2015/11/07,3.085
2015/11/08,3.009
2015/11/09,3.142
2015/11/10,3.009
2015/11/11,2.788
2015/11/12,2.622
2015/11/13,2.564
2015/11/14,2.469
2015/11/15,2.579
2015/11/16,2.543
2015/11/17,2.404
2015/11/18,2.606
2015/11/19,2.487
2015/11/20,2.588
2015/11/21,2.557
2015/11/22,2.496
2015/11/23,2.439
2015/11/24,2.345
2015/11/25,2.224
2015/11/26,2.416
2015/11/27,2.292
2015/11/28,2.462
2015/11/29,2.427
2015/11/30,2.68
2015/12/01,2.53
2015/12/02,2.545
2015/12/03,2.424
2015/12/04,2.511
2015/12/05,2.687
2015/12/06,2.663
2015/12/07,2.514
2015/12/08,2.633
2015/12/09,2.611
2015/12/10,2.865
2015/12/11,2.617
2015/12/12,2.678
2015/12/13,2.581
2015/12/14,2.926
2015/12/15,2.908
2015/12/16,2.828
2015/12/17,2.813
2015/12/18,2.901
2015/12/19,2.72
2015/12/20,2.561
2015/12/21,2.341
2015/12/22,2.4
2015/12/23,2.37
2015/12/24,2.317
2015/12/25,2.574
2015/12/26,2.472
2015/12/27,2.445
2015/12/28,2.166
2015/12/29,2.239
2015/12/30,2.278
2015/12/31,2.193
2016/01/01,2.097
2016/01/02,2.15
2016/01/03,2.1
2016/01/04,2.204
2016/01/05,2.119
2016/01/06,2.083
2016/01/07,2.113
2016/01/08,2.235
2016/01/09,2.174
2016/01/10,2.227
2016/01/11,2.174
2016/01/12,2.168
2016/01/13,1.967
2016/01/14,1.911
2016/01/15,1.806
2016/01/16,1.767
2016/01/17,1.808
2016/01/18,1.761
2016/01/19,1.642
2016/01/20,1.699
2016/01/21,1.803
2016/01/22,1.909
2016/01/23,1.862
2016/01/24,1.819
2016/01/25,1.701
2016/01/26,1.68
2016/01/27,1.664
2016/01/28,1.623
2016/01/29,1.622
2016/01/30,1.663
2016/01/31,1.651
2016/02/01,1.542
2016/02/02,1.613
2016/02/03,1.616
2016/02/04,1.539
2016/02/05,1.623
2016/02/06,1.678
2016/02/07,1.498
2016/02/08,1.291
2016/02/09,1.318
2016/02/10,1.296
2016/02/11,1.385
2016/02/12,1.337
2016/02/13,1.35
2016/02/14,1.374
2016/02/15,1.385
2016/02/16,1.345
2016/02/17,1.466
2016/02/18,1.502
2016/02/19,1.415
2016/02/20,1.364
2016/02/21,1.315
2016/02/22,1.334
2016/02/23,1.331
2016/02/24,1.276
2016/02/25,1.378
2016/02/26,1.303
2016/02/27,1.384
2016/02/28,1.294
2016/02/29,1.306
2016/03/01,1.368
2016/03/02,1.415
2016/03/03,1.349
2016/03/04,1.33
2016/03/05,1.276
2016/03/06,1.296
2016/03/07,1.226
2016/03/08,1.375
2016/03/09,1.376
2016/03/10,1.35
2016/03/11,1.315
2016/03/12,1.297
2016/03/13,1.295
2016/03/14,1.356
2016/03/15,1.373
2016/03/16,1.318
2016/03/17,1.299
2016/03/18,1.262
2016/03/19,1.256
2016/03/20,1.266
2016/03/21,1.275
2016/03/22,1.289
2016/03/23,1.294
2016/03/24,1.27
2016/03/25,1.263
2016/03/26,1.278
2016/03/27,1.245
2016/03/28,1.367
2016/03/29,1.303
2016/03/30,1.255
2016/03/31,1.197
2016/04/01,1.305
2016/04/02,1.249
2016/04/03,1.278
2016/04/04,1.285
2016/04/05,1.285
2016/04/06,1.298
2016/04/07,1.258
2016/04/08,1.268
2016/04/09,1.294
2016/04/10,1.292
2016/04/11,1.267
2016/04/12,1.257
2016/04/13,1.29
2016/04/14,1.289
2016/04/15,1.197
2016/04/16,1.177
2016/04/17,1.219
2016/04/18,1.194
2016/04/19,1.222
2016/04/20,1.293
2016/04/21,1.25
2016/04/22,1.256
2016/04/23,1.232
2016/04/24,1.232
2016/04/25,1.257
2016/04/26,1.391
2016/04/27,1.309
2016/04/28,1.294
2016/04/29,1.323
2016/04/30,1.299
2016/05/01,1.291
2016/05/02,1.287
2016/05/03,1.263
2016/05/04,1.286
2016/05/05,1.271
2016/05/06,1.288
2016/05/07,1.285
2016/05/08,1.318
2016/05/09,1.297
2016/05/10,1.28
2016/05/11,1.18
2016/05/12,1.182
2016/05/13,1.196
2016/05/14,1.207
2016/05/15,1.169
2016/05/16,1.196
2016/05/17,1.168
2016/05/18,1.229
2016/05/19,1.159
2016/05/20,1.17
2016/05/21,1.175
2016/05/22,1.216
2016/05/23,1.168
2016/05/24,1.131
2016/05/25,1.132
2016/05/26,1.132
2016/05/27,1.205
2016/05/28,1.201
2016/05/29,1.265
2016/05/30,1.365
2016/05/31,1.313
2016/06/01,1.417
2016/06/02,1.353
2016/06/03,1.396
2016/06/04,1.33
2016/06/05,1.531
2016/06/06,1.536
2016/06/07,1.484
2016/06/08,1.445
2016/06/09,1.501
2016/06/10,1.483
2016/06/11,1.51
2016/06/12,1.549
2016/06/13,1.73
2016/06/14,1.674
2016/06/15,1.809
2016/06/16,1.838
2016/06/17,1.916
2016/06/18,2.017
2016/06/19,2
2016/06/20,1.931
2016/06/21,1.773
2016/06/22,1.598
2016/06/23,1.501
2016/06/24,1.531
2016/06/25,1.661
2016/06/26,1.607
2016/06/27,1.564
2016/06/28,1.554
2016/06/29,1.578
2016/06/30,1.575
2016/07/01,1.552
2016/07/02,1.632
2016/07/03,1.658
2016/07/04,1.643
2016/07/05,1.661
2016/07/06,1.59
2016/07/07,1.53
2016/07/08,1.54
2016/07/09,1.436
2016/07/10,1.094
2016/07/11,0.862
2016/07/12,0.775
2016/07/13,0.757
2016/07/14,0.801
2016/07/15,0.818
2016/07/16,0.825
2016/07/17,0.799
2016/07/18,0.798
2016/07/19,0.775
2016/07/20,0.812
2016/07/21,0.805
2016/07/22,0.794
2016/07/23,0.806
2016/07/24,0.789
2016/07/25,0.791
2016/07/26,0.792
2016/07/27,0.803
2016/07/28,0.818
2016/07/29,0.819
2016/07/30,0.77
2016/07/31,0.809
2016/08/01,0.805
2016/08/02,0.762
2016/08/03,0.745
2016/08/04,0.729
2016/08/05,0.747
2016/08/06,0.727
2016/08/07,0.734
2016/08/08,0.758
2016/08/09,0.71
2016/08/10,0.744
2016/08/11,0.79
2016/08/12,0.783
2016/08/13,0.763
2016/08/14,0.752
2016/08/15,0.704
2016/08/16,0.689
2016/08/17,0.675
2016/08/18,0.717
2016/08/19,0.722
2016/08/20,0.701
2016/08/21,0.696
2016/08/22,0.689
2016/08/23,0.676
2016/08/24,0.696
2016/08/25,0.658
2016/08/26,0.676
2016/08/27,0.708
2016/08/28,0.702
2016/08/29,0.664
2016/08/30,0.697
2016/08/31,0.671
2016/09/01,0.676
2016/09/02,0.671
2016/09/03,0.654
2016/09/04,0.734
2016/09/05,0.691
2016/09/06,0.7
2016/09/07,0.708
2016/09/08,0.72
2016/09/09,0.726
2016/09/10,0.741
2016/09/11,0.749
2016/09/12,0.702
2016/09/13,0.717
2016/09/14,0.694
2016/09/15,0.698
2016/09/16,0.659
2016/09/17,0.695
2016/09/18,0.693
2016/09/19,0.686
2016/09/20,0.7
2016/09/21,0.728
2016/09/22,0.667
2016/09/23,0.667
2016/09/24,0.735
2016/09/25,0.697
2016/09/26,0.644
2016/09/27,0.658
2016/09/28,0.636
2016/09/29,0.638
2016/09/30,0.652
2016/10/01,0.654
2016/10/02,0.623
2016/10/03,0.675
2016/10/04,0.673
2016/10/05,0.681
2016/10/06,0.662
2016/10/07,0.643
2016/10/08,0.657
2016/10/09,0.633
2016/10/10,0.582
2016/10/11,0.613
2016/10/12,0.648
2016/10/13,0.648
2016/10/14,0.636
2016/10/15,0.65
2016/10/16,0.636
2016/10/17,0.631
2016/10/18,0.655
2016/10/19,0.605
2016/10/20,0.653
2016/10/21,0.692
2016/10/22,0.644
2016/10/23,0.649
2016/10/24,0.648
2016/10/25,0.662
2016/10/26,0.692
2016/10/27,0.745
2016/10/28,0.726
2016/10/29,0.719
2016/10/30,0.742
2016/10/31,0.695
2016/11/01,0.708
2016/11/02,0.738
2016/11/03,0.762
2016/11/04,0.703
2016/11/05,0.738
2016/11/06,0.74
2016/11/07,0.73
2016/11/08,0.746
2016/11/09,0.752
2016/11/10,0.757
2016/11/11,0.729
2016/11/12,0.731
2016/11/13,0.687
2016/11/14,0.727
2016/11/15,0.724
2016/11/16,0.74
2016/11/17,0.724
2016/11/18,0.715
2016/11/19,0.697
2016/11/20,0.67
2016/11/21,0.695
2016/11/22,0.696
2016/11/23,0.699
2016/11/24,0.734
2016/11/25,0.711
2016/11/26,0.698
2016/11/27,0.663
2016/11/28,0.7
2016/11/29,0.689
2016/11/30,0.682
2016/12/01,0.668
2016/12/02,0.707
2016/12/03,0.739
2016/12/04,0.693
2016/12/05,0.689
2016/12/06,0.707
2016/12/07,0.733
2016/12/08,0.696
2016/12/09,0.677
2016/12/10,0.687
2016/12/11,0.749
2016/12/12,0.709
2016/12/13,0.719
2016/12/14,0.676
2016/12/15,0.663
2016/12/16,0.661
2016/12/17,0.706
2016/12/18,0.663
2016/12/19,0.675
2016/12/20,0.665
2016/12/21,0.705
2016/12/22,0.716
2016/12/23,0.742
2016/12/24,0.743
2016/12/25,0.761
2016/12/26,0.723
2016/12/27,0.772
2016/12/28,0.793
2016/12/29,0.803
2016/12/30,0.8
2016/12/31,0.762
2017/01/01,0.783
2017/01/02,0.856
2017/01/03,0.859
2017/01/04,0.897
2017/01/05,0.839
2017/01/06,0.84
2017/01/07,0.747
2017/01/08,0.788
2017/01/09,0.712
2017/01/10,0.779
2017/01/11,0.7
2017/01/12,0.675
2017/01/13,0.597
2017/01/14,0.645
2017/01/15,0.641
2017/01/16,0.647
2017/01/17,0.659
2017/01/18,0.658
2017/01/19,0.711
2017/01/20,0.734
2017/01/21,0.714
2017/01/22,0.7
2017/01/23,0.612
2017/01/24,0.629
2017/01/25,0.621
2017/01/26,0.62
2017/01/27,0.621
2017/01/28,0.609
2017/01/29,0.637
2017/01/30,0.61
2017/01/31,0.62
2017/02/01,0.67
2017/02/02,0.641
2017/02/03,0.703
2017/02/04,0.669
2017/02/05,0.681
2017/02/06,0.624
2017/02/07,0.693
2017/02/08,0.674
2017/02/09,0.692
2017/02/10,0.636
2017/02/11,0.62
2017/02/12,0.62
2017/02/13,0.65
2017/02/14,0.636
2017/02/15,0.624
2017/02/16,0.645
2017/02/17,0.672
2017/02/18,0.667
2017/02/19,0.627
2017/02/20,0.659
2017/02/21,0.666
2017/02/22,0.685
2017/02/23,0.735
2017/02/24,0.756
2017/02/25,0.749
2017/02/26,0.731
2017/02/27,0.691
2017/02/28,0.73
2017/03/01,0.74
2017/03/02,0.782
2017/03/03,0.82
2017/03/04,0.764
2017/03/05,0.779
2017/03/06,0.776
2017/03/07,0.801
2017/03/08,0.742
2017/03/09,0.731
2017/03/10,0.742
2017/03/11,0.74
2017/03/12,0.72
2017/03/13,0.709
2017/03/14,0.755
2017/03/15,0.758
2017/03/16,0.778
2017/03/17,0.715
2017/03/18,0.642
2017/03/19,0.631
2017/03/20,0.605
2017/03/21,0.631
2017/03/22,0.656
2017/03/23,0.642
2017/03/24,0.626
2017/03/25,0.54
2017/03/26,0.57
2017/03/27,0.54
2017/03/28,0.597
2017/03/29,0.598
2017/03/30,0.621
2017/03/31,0.584
2017/04/01,0.586
2017/04/02,0.609
2017/04/03,0.642
2017/04/04,0.603
2017/04/05,0.648
2017/04/06,0.649
2017/04/07,0.688
2017/04/08,0.626
2017/04/09,0.651
2017/04/10,0.659
2017/04/11,0.686
2017/04/12,0.663
2017/04/13,0.629
2017/04/14,0.661
2017/04/15,0.656
2017/04/16,0.64
2017/04/17,0.614
2017/04/18,0.653
2017/04/19,0.655
2017/04/20,0.661
2017/04/21,0.696
2017/04/22,0.67
2017/04/23,0.665
2017/04/24,0.609
2017/04/25,0.703
2017/04/26,0.718
2017/04/27,0.729
2017/04/28,0.715
2017/04/29,0.75
2017/04/30,0.715
2017/05/01,0.716
2017/05/02,0.76
2017/05/03,0.759
2017/05/04,0.854
2017/05/05,0.808
2017/05/06,0.852
2017/05/07,0.85
2017/05/08,0.902
2017/05/09,0.891
2017/05/10,0.899
2017/05/11,0.865
2017/05/12,0.934
2017/05/13,0.926
2017/05/14,0.928
2017/05/15,0.898
2017/05/16,0.851
2017/05/17,0.969
2017/05/18,0.974
2017/05/19,1.082
2017/05/20,1.064
2017/05/21,1.06
2017/05/22,1.109
2017/05/23,1.175
2017/05/24,1.218
2017/05/25,1.286
2017/05/26,1.256
2017/05/27,1.22
2017/05/28,1.119
2017/05/29,1.126
2017/05/30,1.191
2017/05/31,1.179
2017/06/01,1.239
2017/06/02,1.211
2017/06/03,1.321
2017/06/04,1.262
2017/06/05,1.227
2017/06/06,1.196
2017/06/07,1.334
2017/06/08,1.312
2017/06/09,1.296
2017/06/10,1.249
2017/06/11,1.285
2017/06/12,1.248
2017/06/13,1.276
2017/06/14,1.239
2017/06/15,1.173
2017/06/16,1.099
2017/06/17,1.084
2017/06/18,1.083
2017/06/19,1.102
2017/06/20,1.071
2017/06/21,1.157
2017/06/22,1.201
2017/06/23,1.178
2017/06/24,1.135
2017/06/25,1.006
2017/06/26,1.077
2017/06/27,1.035
2017/06/28,1.106
2017/06/29,1.02
2017/06/30,1.111
2017/07/01,1.049
2017/07/02,1.022
2017/07/03,0.977
2017/07/04,0.998
2017/07/05,0.981
2017/07/06,0.983
2017/07/07,1.032
2017/07/08,1.046
2017/07/09,0.953
2017/07/10,1.011
2017/07/11,0.939
2017/07/12,0.946
2017/07/13,0.883
2017/07/14,0.828
2017/07/15,0.809
2017/07/16,0.754
2017/07/17,0.72
2017/07/18,0.765
2017/07/19,0.776
2017/07/20,0.813
2017/07/21,0.882
2017/07/22,0.943
2017/07/23,0.945
2017/07/24,0.937
2017/07/25,0.882
2017/07/26,0.859
2017/07/27,0.852
2017/07/28,0.85
2017/07/29,0.854
2017/07/30,0.848
2017/07/31,0.865
2017/08/01,0.854
2017/08/02,0.865
2017/08/03,0.841
2017/08/04,0.91
2017/08/05,0.932
2017/08/06,0.933
2017/08/07,0.975
2017/08/08,1.026
2017/08/09,1.016
2017/08/10,1.021
2017/08/11,1.061
2017/08/12,1.127
2017/08/13,1.188
2017/08/14,1.22
2017/08/15,1.328
2017/08/16,1.344
2017/08/17,1.459
2017/08/18,1.365
2017/08/19,1.298
2017/08/20,1.194
2017/08/21,1.238
2017/08/22,1.24
2017/08/23,1.543
2017/08/24,1.387
2017/08/25,1.504
2017/08/26,1.597
2017/08/27,1.689
2017/08/28,1.502
2017/08/29,1.609
2017/08/30,1.61
2017/08/31,1.638
2017/09/01,1.617
2017/09/02,1.526
2017/09/03,1.48
2017/09/04,1.444
2017/09/05,1.479
2017/09/06,1.362
2017/09/07,1.386
2017/09/08,1.374
2017/09/09,1.308
2017/09/10,1.174
2017/09/11,1.271
2017/09/12,1.308
2017/09/13,1.251
2017/09/14,1.093
2017/09/15,1.018
2017/09/16,1.04
2017/09/17,1.059
2017/09/18,0.968
2017/09/19,1.022
2017/09/20,0.963
2017/09/21,1.007
2017/09/22,0.872
2017/09/23,0.927
2017/09/24,0.862
2017/09/25,0.889
2017/09/26,0.942
2017/09/27,0.984
2017/09/28,1.065
2017/09/29,1.048
2017/09/30,0.948
2017/10/01,1.001
2017/10/02,1.097
2017/10/03,1.111
2017/10/04,0.971
2017/10/05,0.996
2017/10/06,1.074
2017/10/07,1.099
2017/10/08,1.096
2017/10/09,1.073
2017/10/10,1.099
2017/10/11,1.128
