Date,sentbyaddress3mom
2014/04/26,-16540
2014/04/27,-18468
2014/04/28,-5474
2014/04/29,23451
2014/04/30,24336
2014/05/01,-10028
2014/05/02,-18131
2014/05/03,-38605
2014/05/04,-27663
2014/05/05,3605
2014/05/06,39512
2014/05/07,35400
2014/05/08,15506
2014/05/09,-4598
2014/05/10,-20662
2014/05/11,-30564
2014/05/12,-7208
2014/05/13,7445
2014/05/14,25341
2014/05/15,20723
2014/05/16,-2224
2014/05/17,-21506
2014/05/18,-28702
2014/05/19,13801
2014/05/20,42192
2014/05/21,10698
2014/05/22,831
2014/05/23,-7074
2014/05/24,-23781
2014/05/25,-3747
2014/05/26,-7691
2014/05/27,42418
2014/05/28,23549
2014/05/29,3739
2014/05/30,-20618
2014/05/31,-34547
2014/06/01,-9725
2014/06/02,17884
2014/06/03,35213
2014/06/04,11781
2014/06/05,5823
2014/06/06,-16455
2014/06/07,-25158
2014/06/08,-29714
2014/06/09,-4826
2014/06/10,19124
2014/06/11,21359
2014/06/12,7051
2014/06/13,114
2014/06/14,-18001
2014/06/15,-24237
2014/06/16,5792
2014/06/17,27440
2014/06/18,22756
2014/06/19,-16633
2014/06/20,-20301
2014/06/21,-13940
2014/06/22,-2962
2014/06/23,638
2014/06/24,17593
2014/06/25,20608
2014/06/26,3584
2014/06/27,-2280
2014/06/28,-26674
2014/06/29,-19477
2014/06/30,6417
2014/07/01,32793
2014/07/02,32418
2014/07/03,-15194
2014/07/04,-36978
2014/07/05,-41801
2014/07/06,-9266
2014/07/07,29067
2014/07/08,57235
2014/07/09,26485
2014/07/10,2072
2014/07/11,-20521
2014/07/12,-30936
2014/07/13,-17784
2014/07/14,-8341
2014/07/15,31285
2014/07/16,11666
2014/07/17,9447
2014/07/18,-11438
2014/07/19,-12101
2014/07/20,-14713
2014/07/21,-8096
2014/07/22,11188
2014/07/23,17425
2014/07/24,10608
2014/07/25,4916
2014/07/26,-28077
2014/07/27,-19761
2014/07/28,-1977
2014/07/29,19823
2014/07/30,30791
2014/07/31,1852
2014/08/01,5832
2014/08/02,-31910
2014/08/03,-30118
2014/08/04,-15529
2014/08/05,42093
2014/08/06,52612
2014/08/07,18720
2014/08/08,-13832
2014/08/09,-36626
2014/08/10,-13037
2014/08/11,14370
2014/08/12,37879
2014/08/13,31384
2014/08/14,-4819
2014/08/15,-17847
2014/08/16,-23934
2014/08/17,-27960
2014/08/18,7044
2014/08/19,16688
2014/08/20,28232
2014/08/21,765
2014/08/22,-7880
2014/08/23,-30946
2014/08/24,-20573
2014/08/25,-1711
2014/08/26,31090
2014/08/27,14660
2014/08/28,-1155
2014/08/29,-21080
2014/08/30,-23461
2014/08/31,-18175
2014/09/01,7000
2014/09/02,22390
2014/09/03,15069
2014/09/04,6856
2014/09/05,-4288
2014/09/06,-16310
2014/09/07,-9514
2014/09/08,7987
2014/09/09,38937
2014/09/10,10012
2014/09/11,-10455
2014/09/12,-21750
2014/09/13,-22032
2014/09/14,5156
2014/09/15,10330
2014/09/16,45929
2014/09/17,11517
2014/09/18,5356
2014/09/19,-31549
2014/09/20,-25898
2014/09/21,-31332
2014/09/22,15006
2014/09/23,28166
2014/09/24,27889
2014/09/25,4732
2014/09/26,-10138
2014/09/27,-21073
2014/09/28,-10936
2014/09/29,1520
2014/09/30,29669
2014/10/01,13720
2014/10/02,12847
2014/10/03,-13311
2014/10/04,-21076
2014/10/05,9327
2014/10/06,9486
2014/10/07,31188
2014/10/08,-4538
2014/10/09,6678
2014/10/10,-3019
2014/10/11,-25224
2014/10/12,-890
2014/10/13,6207
2014/10/14,33536
2014/10/15,16429
2014/10/16,-10659
2014/10/17,-13273
2014/10/18,-33817
2014/10/19,-39
2014/10/20,6818
2014/10/21,31755
2014/10/22,7788
2014/10/23,1410
2014/10/24,-14327
2014/10/25,-8257
2014/10/26,-15621
2014/10/27,20307
2014/10/28,10774
2014/10/29,22533
2014/10/30,-5185
2014/10/31,-6553
2014/11/01,-33876
2014/11/02,239
2014/11/03,6886
2014/11/04,28549
2014/11/05,-5147
2014/11/06,2673
2014/11/07,-8704
2014/11/08,-35641
2014/11/09,-6441
2014/11/10,5958
2014/11/11,30378
2014/11/12,18844
2014/11/13,9969
2014/11/14,10387
2014/11/15,-42888
2014/11/16,-15859
2014/11/17,-7387
2014/11/18,25841
2014/11/19,3309
2014/11/20,1762
2014/11/21,-9051
2014/11/22,-19967
2014/11/23,-15540
2014/11/24,-2852
2014/11/25,22793
2014/11/26,9150
2014/11/27,8901
2014/11/28,-3380
2014/11/29,-17732
2014/11/30,6199
2014/12/01,2820
2014/12/02,49188
2014/12/03,6257
2014/12/04,10305
2014/12/05,-23902
2014/12/06,-34403
2014/12/07,-17068
2014/12/08,9041
2014/12/09,28223
2014/12/10,15957
2014/12/11,-13205
2014/12/12,-4642
2014/12/13,-26583
2014/12/14,13007
2014/12/15,14002
2014/12/16,54637
2014/12/17,17582
2014/12/18,-165
2014/12/19,-35009
2014/12/20,-15341
2014/12/21,-23778
2014/12/22,24124
2014/12/23,4022
2014/12/24,-6786
2014/12/25,-63417
2014/12/26,-41003
2014/12/27,-2317
2014/12/28,34678
2014/12/29,9139
2014/12/30,13985
2014/12/31,-21718
2015/01/01,-42164
2015/01/02,-9343
2015/01/03,20307
2015/01/04,49135
2015/01/05,26022
2015/01/06,6028
2015/01/07,3107
2015/01/08,1089
2015/01/09,10210
2015/01/10,19682
2015/01/11,-18703
2015/01/12,-6544
2015/01/13,12420
2015/01/14,32383
2015/01/15,37004
2015/01/16,-8939
2015/01/17,3241
2015/01/18,-40543
2015/01/19,-2471
2015/01/20,-19954
2015/01/21,10391
2015/01/22,-9412
2015/01/23,-13352
2015/01/24,-29214
2015/01/25,20971
2015/01/26,26869
2015/01/27,40850
2015/01/28,-52664
2015/01/29,-31342
2015/01/30,-43801
2015/01/31,43296
2015/02/01,6232
2015/02/02,21656
2015/02/03,-769
2015/02/04,15229
2015/02/05,-1287
2015/02/06,-14429
2015/02/07,-31935
2015/02/08,19872
2015/02/09,3177
2015/02/10,29272
2015/02/11,-8166
2015/02/12,2483
2015/02/13,49949
2015/02/14,4746
2015/02/15,38765
2015/02/16,-35869
2015/02/17,17305
2015/02/18,-29080
2015/02/19,-24673
2015/02/20,-20714
2015/02/21,6949
2015/02/22,2419
2015/02/23,8378
2015/02/24,-10863
2015/02/25,11076
2015/02/26,-7885
2015/02/27,497
2015/02/28,13853
2015/03/01,-2503
2015/03/02,12578
2015/03/03,6270
2015/03/04,5997
2015/03/05,-1532
2015/03/06,-25750
2015/03/07,-5602
2015/03/08,-28653
2015/03/09,11029
2015/03/10,12341
2015/03/11,19737
2015/03/12,-8540
2015/03/13,-11203
2015/03/14,-4142
2015/03/15,-14011
2015/03/16,8315
2015/03/17,-8740
2015/03/18,7186
2015/03/19,-11836
2015/03/20,3292
2015/03/21,-1472
2015/03/22,-6264
2015/03/23,5741
2015/03/24,-2203
2015/03/25,1925
2015/03/26,-10012
2015/03/27,9553
2015/03/28,-6546
2015/03/29,-2242
2015/03/30,11774
2015/03/31,36765
2015/04/01,37942
2015/04/02,2694
2015/04/03,-25081
2015/04/04,-31078
2015/04/05,-24804
2015/04/06,6217
2015/04/07,18568
2015/04/08,28684
2015/04/09,5996
2015/04/10,2385
2015/04/11,-4710
2015/04/12,-23624
2015/04/13,272
2015/04/14,-1486
2015/04/15,7417
2015/04/16,-24259
2015/04/17,-17318
2015/04/18,6084
2015/04/19,-8250
2015/04/20,12798
2015/04/21,9679
2015/04/22,30153
2015/04/23,8359
2015/04/24,-3097
2015/04/25,-4645
2015/04/26,-17887
2015/04/27,8184
2015/04/28,-1392
2015/04/29,21027
2015/04/30,-3803
2015/05/01,-20141
2015/05/02,-5700
2015/05/03,-29290
2015/05/04,14075
2015/05/05,7049
2015/05/06,41138
2015/05/07,14456
2015/05/08,21354
2015/05/09,-38486
2015/05/10,-32283
2015/05/11,-20992
2015/05/12,40636
2015/05/13,22486
2015/05/14,-15534
2015/05/15,-17484
2015/05/16,-4614
2015/05/17,-21842
2015/05/18,-4698
2015/05/19,10907
2015/05/20,33898
2015/05/21,3255
2015/05/22,-9106
2015/05/23,-33417
2015/05/24,-3728
2015/05/25,3396
2015/05/26,34549
2015/05/27,14217
2015/05/28,5335
2015/05/29,6233
2015/05/30,21194
2015/05/31,-485
2015/06/01,28275
2015/06/02,12875
2015/06/03,30677
2015/06/04,-19257
2015/06/05,-27501
2015/06/06,-34366
2015/06/07,-43493
2015/06/08,-24150
2015/06/09,22875
2015/06/10,65755
2015/06/11,38671
2015/06/12,1084
2015/06/13,-38980
2015/06/14,-15472
2015/06/15,23828
2015/06/16,17680
2015/06/17,43904
2015/06/18,-21609
2015/06/19,1540
2015/06/20,-52239
2015/06/21,-32955
2015/06/22,-18152
2015/06/23,37207
2015/06/24,23274
2015/06/25,-22430
2015/06/26,-4052
2015/06/27,8024
2015/06/28,14632
2015/06/29,-9680
2015/06/30,27231
2015/07/01,39521
2015/07/02,29686
2015/07/03,-14940
2015/07/04,-31749
2015/07/05,-30172
2015/07/06,39140
2015/07/07,64947
2015/07/08,47359
2015/07/09,-20807
2015/07/10,-16592
2015/07/11,-29876
2015/07/12,-22713
2015/07/13,-29343
2015/07/14,-25514
2015/07/15,-20399
2015/07/16,-22740
2015/07/17,-29351
2015/07/18,-34394
2015/07/19,-8647
2015/07/20,35583
2015/07/21,59363
2015/07/22,37239
2015/07/23,-16668
2015/07/24,-26654
2015/07/25,-46022
2015/07/26,-6636
2015/07/27,6909
2015/07/28,37721
2015/07/29,52574
2015/07/30,3184
2015/07/31,13991
2015/08/01,-28410
2015/08/02,-22698
2015/08/03,-20121
2015/08/04,12118
2015/08/05,43838
2015/08/06,12801
2015/08/07,-25099
2015/08/08,-37766
2015/08/09,-47433
2015/08/10,4966
2015/08/11,9104
2015/08/12,40346
2015/08/13,-563
2015/08/14,783
2015/08/15,-25109
2015/08/16,-25129
2015/08/17,5761
2015/08/18,33564
2015/08/19,35718
2015/08/20,-2593
2015/08/21,-3620
2015/08/22,1380
2015/08/23,-15689
2015/08/24,4000
2015/08/25,-3353
2015/08/26,19378
2015/08/27,-11407
2015/08/28,757
2015/08/29,-14564
2015/08/30,-19123
2015/08/31,-2902
2015/09/01,25497
2015/09/02,37290
2015/09/03,8684
2015/09/04,-30361
2015/09/05,-10903
2015/09/06,-28414
2015/09/07,24643
2015/09/08,5949
2015/09/09,20452
2015/09/10,-12814
2015/09/11,-4455
2015/09/12,-20895
2015/09/13,1656
2015/09/14,7472
2015/09/15,43426
2015/09/16,18308
2015/09/17,5202
2015/09/18,-8340
2015/09/19,-23381
2015/09/20,-26828
2015/09/21,-73
2015/09/22,41009
2015/09/23,17346
2015/09/24,-7060
2015/09/25,-17344
2015/09/26,-17141
2015/09/27,-15643
2015/09/28,3011
2015/09/29,42084
2015/09/30,29906
2015/10/01,-1896
2015/10/02,-15682
2015/10/03,-39343
2015/10/04,-29451
2015/10/05,-28197
2015/10/06,22792
2015/10/07,30621
2015/10/08,37214
2015/10/09,-26376
2015/10/10,-3540
2015/10/11,-53060
2015/10/12,18644
2015/10/13,-8163
2015/10/14,44473
2015/10/15,66941
2015/10/16,36731
2015/10/17,27008
2015/10/18,-54155
2015/10/19,1270
2015/10/20,8538
2015/10/21,39646
2015/10/22,7888
2015/10/23,-11631
2015/10/24,3879
2015/10/25,-13917
2015/10/26,-19100
2015/10/27,-4534
2015/10/28,13637
2015/10/29,26068
2015/10/30,14685
2015/10/31,14007
2015/11/01,5533
2015/11/02,4355
2015/11/03,53999
2015/11/04,89532
2015/11/05,30316
2015/11/06,-21138
2015/11/07,-89625
2015/11/08,-71144
2015/11/09,-25979
2015/11/10,6746
2015/11/11,35597
2015/11/12,-4153
2015/11/13,-7259
2015/11/14,1289
2015/11/15,-7674
2015/11/16,7715
2015/11/17,-12642
2015/11/18,12541
2015/11/19,-5520
2015/11/20,6113
2015/11/21,-8550
2015/11/22,-19457
2015/11/23,-18339
2015/11/24,12374
2015/11/25,17840
2015/11/26,30924
2015/11/27,-14726
2015/11/28,35768
2015/11/29,-65457
2015/11/30,67478
2015/12/01,8501
2015/12/02,104464
2015/12/03,-72154
2015/12/04,-34603
2015/12/05,17219
2015/12/06,40472
2015/12/07,42262
2015/12/08,3852
2015/12/09,55465
2015/12/10,40192
2015/12/11,-14724
2015/12/12,8224
2015/12/13,-40649
2015/12/14,25901
2015/12/15,-10694
2015/12/16,26869
2015/12/17,-20305
2015/12/18,-27464
2015/12/19,22314
2015/12/20,-8280
2015/12/21,23826
2015/12/22,-20397
2015/12/23,-161
2015/12/24,-38886
2015/12/25,-78635
2015/12/26,-22864
2015/12/27,-61024
2015/12/28,18850
2015/12/29,-9598
2015/12/30,36728
2015/12/31,-35762
2016/01/01,-72458
2016/01/02,-13278
2016/01/03,10850
2016/01/04,77504
2016/01/05,30947
2016/01/06,17054
2016/01/07,16577
2016/01/08,-9487
2016/01/09,45713
2016/01/10,-25284
2016/01/11,13772
2016/01/12,-1431
2016/01/13,17326
2016/01/14,-3533
2016/01/15,-21080
2016/01/16,42207
2016/01/17,60193
2016/01/18,40479
2016/01/19,-46961
2016/01/20,3952
2016/01/21,22988
2016/01/22,50050
2016/01/23,-33203
2016/01/24,-25121
2016/01/25,16708
2016/01/26,46058
2016/01/27,37144
2016/01/28,9986
2016/01/29,-17323
2016/01/30,-40876
2016/01/31,-70188
2016/02/01,-9839
2016/02/02,74824
2016/02/03,16570
2016/02/04,-25648
2016/02/05,-53544
2016/02/06,20162
2016/02/07,10785
2016/02/08,-13196
2016/02/09,25226
2016/02/10,20061
2016/02/11,4158
2016/02/12,-31761
2016/02/13,-47148
2016/02/14,-23230
2016/02/15,19997
2016/02/16,19440
2016/02/17,55082
2016/02/18,-3765
2016/02/19,18872
2016/02/20,-26569
2016/02/21,-8682
2016/02/22,35474
2016/02/23,39962
2016/02/24,4734
2016/02/25,-27769
2016/02/26,-51889
2016/02/27,-32003
2016/02/28,-13670
2016/02/29,67002
2016/03/01,103016
2016/03/02,67698
2016/03/03,-54552
2016/03/04,-101635
2016/03/05,-73388
2016/03/06,-87436
2016/03/07,-40037
2016/03/08,-32867
2016/03/09,24123
2016/03/10,14936
2016/03/11,-23174
2016/03/12,-32685
2016/03/13,-32897
2016/03/14,12415
2016/03/15,48034
2016/03/16,62460
2016/03/17,23426
2016/03/18,4681
2016/03/19,-42108
2016/03/20,-36270
2016/03/21,-13164
2016/03/22,34604
2016/03/23,3587
2016/03/24,-5027
2016/03/25,-40944
2016/03/26,-33577
2016/03/27,-32218
2016/03/28,21229
2016/03/29,49791
2016/03/30,41210
2016/03/31,484
2016/04/01,9023
2016/04/02,-15068
2016/04/03,-8808
2016/04/04,1900
2016/04/05,26022
2016/04/06,32944
2016/04/07,-8445
2016/04/08,-9873
2016/04/09,-34719
2016/04/10,-24622
2016/04/11,9329
2016/04/12,49318
2016/04/13,38642
2016/04/14,10024
2016/04/15,-31999
2016/04/16,-46474
2016/04/17,-22388
2016/04/18,12929
2016/04/19,49042
2016/04/20,15129
2016/04/21,3984
2016/04/22,-20465
2016/04/23,-31443
2016/04/24,-33538
2016/04/25,16383
2016/04/26,71516
2016/04/27,42292
2016/04/28,-7118
2016/04/29,-15704
2016/04/30,-26944
2016/05/01,-39192
2016/05/02,-36055
2016/05/03,3661
2016/05/04,29653
2016/05/05,-1257
2016/05/06,-893
2016/05/07,-32194
2016/05/08,-30396
2016/05/09,10926
2016/05/10,48917
2016/05/11,39001
2016/05/12,-12062
2016/05/13,-14086
2016/05/14,-23476
2016/05/15,-28729
2016/05/16,16209
2016/05/17,27341
2016/05/18,45703
2016/05/19,-20444
2016/05/20,-23095
2016/05/21,-42553
2016/05/22,-34327
2016/05/23,26270
2016/05/24,52069
2016/05/25,60779
2016/05/26,-8989
2016/05/27,-6142
2016/05/28,-31392
2016/05/29,-39203
2016/05/30,-9468
2016/05/31,10972
2016/06/01,54632
2016/06/02,-291
2016/06/03,11633
2016/06/04,-44707
2016/06/05,-34312
2016/06/06,5293
2016/06/07,55684
2016/06/08,47174
2016/06/09,20096
2016/06/10,-2113
2016/06/11,-19819
2016/06/12,-34789
2016/06/13,24216
2016/06/14,38921
2016/06/15,60439
2016/06/16,17982
2016/06/17,22197
2016/06/18,-34206
2016/06/19,-56177
2016/06/20,-9543
2016/06/21,24040
2016/06/22,25121
2016/06/23,-1412
2016/06/24,-9486
2016/06/25,-26530
2016/06/26,-62913
2016/06/27,-47090
2016/06/28,5412
2016/06/29,16816
2016/06/30,19720
2016/07/01,-23879
2016/07/02,-32205
2016/07/03,-61372
2016/07/04,7531
2016/07/05,23691
2016/07/06,35528
2016/07/07,-7884
2016/07/08,-14149
2016/07/09,-32090
2016/07/10,-48140
2016/07/11,14404
2016/07/12,38937
2016/07/13,49117
2016/07/14,-4137
2016/07/15,-7086
2016/07/16,-32116
2016/07/17,-48063
2016/07/18,3480
2016/07/19,31428
2016/07/20,55769
2016/07/21,-7933
2016/07/22,3104
2016/07/23,-34587
2016/07/24,-29972
2016/07/25,19744
2016/07/26,51871
2016/07/27,50563
2016/07/28,-4216
2016/07/29,-20933
2016/07/30,-39145
2016/07/31,-47082
2016/08/01,11696
2016/08/02,63006
2016/08/03,59522
2016/08/04,2654
2016/08/05,-22934
2016/08/06,-50220
2016/08/07,-51661
2016/08/08,3927
2016/08/09,43941
2016/08/10,70951
2016/08/11,27481
2016/08/12,641
2016/08/13,-44387
2016/08/14,-60316
2016/08/15,-30832
2016/08/16,61099
2016/08/17,52378
2016/08/18,43856
2016/08/19,-17127
2016/08/20,-34624
2016/08/21,-57623
2016/08/22,-7046
2016/08/23,27548
2016/08/24,48202
2016/08/25,-6528
2016/08/26,-12315
2016/08/27,-40750
2016/08/28,-57785
2016/08/29,-6628
2016/08/30,68982
2016/08/31,61945
2016/09/01,20205
2016/09/02,-33002
2016/09/03,-33867
2016/09/04,-56376
2016/09/05,7961
2016/09/06,44908
2016/09/07,68243
2016/09/08,552
2016/09/09,-14148
2016/09/10,-47083
2016/09/11,-46854
2016/09/12,-4546
2016/09/13,44825
2016/09/14,46914
2016/09/15,14664
2016/09/16,-35901
2016/09/17,-6842
2016/09/18,-46299
2016/09/19,17935
2016/09/20,19318
2016/09/21,51461
2016/09/22,1946
2016/09/23,-16931
2016/09/24,-31454
2016/09/25,-24290
2016/09/26,25323
2016/09/27,56663
2016/09/28,57926
2016/09/29,18227
2016/09/30,13910
2016/10/01,-28505
2016/10/02,-69870
2016/10/03,17216
2016/10/04,66468
2016/10/05,94001
2016/10/06,18339
2016/10/07,-4178
2016/10/08,-20406
2016/10/09,-97679
2016/10/10,-66916
2016/10/11,5317
2016/10/12,34890
2016/10/13,18262
2016/10/14,-17997
2016/10/15,-19775
2016/10/16,-35333
2016/10/17,-2016
2016/10/18,45657
2016/10/19,-8962
2016/10/20,45954
2016/10/21,14979
2016/10/22,30104
2016/10/23,-108782
2016/10/24,-51213
2016/10/25,25717
2016/10/26,38798
2016/10/27,104801
2016/10/28,9181
2016/10/29,797
2016/10/30,-148332
2016/10/31,-6328
2016/11/01,23612
2016/11/02,86026
2016/11/03,28360
2016/11/04,1853
2016/11/05,-28155
2016/11/06,-58192
2016/11/07,33554
2016/11/08,59534
2016/11/09,55308
2016/11/10,-3465
2016/11/11,-47744
2016/11/12,-33340
2016/11/13,-64002
2016/11/14,26693
2016/11/15,54034
2016/11/16,67229
2016/11/17,7770
2016/11/18,-6959
2016/11/19,-25701
2016/11/20,-40519
2016/11/21,10683
2016/11/22,43547
2016/11/23,43081
2016/11/24,47531
2016/11/25,20270
2016/11/26,465
2016/11/27,-107104
2016/11/28,-529
2016/11/29,13565
2016/11/30,74811
2016/12/01,-76860
2016/12/02,63189
2016/12/03,-3341
2016/12/04,3932
2016/12/05,-59248
2016/12/06,39565
2016/12/07,88717
2016/12/08,-10507
2016/12/09,-64815
2016/12/10,-77769
2016/12/11,-65674
2016/12/12,-169
2016/12/13,47070
2016/12/14,64275
2016/12/15,6991
2016/12/16,-13824
2016/12/17,-44916
2016/12/18,-62138
2016/12/19,5426
2016/12/20,52408
2016/12/21,102525
2016/12/22,27024
2016/12/23,6765
2016/12/24,-98981
2016/12/25,-152303
2016/12/26,-67657
2016/12/27,74196
2016/12/28,145716
2016/12/29,71892
2016/12/30,-8344
2016/12/31,-64142
2017/01/01,-151755
2017/01/02,2435
2017/01/03,53407
2017/01/04,171267
2017/01/05,-6943
2017/01/06,38308
2017/01/07,-51287
2017/01/08,-46434
2017/01/09,-73643
2017/01/10,28404
2017/01/11,37616
2017/01/12,10513
2017/01/13,-41598
2017/01/14,-46287
2017/01/15,-63746
2017/01/16,1949
2017/01/17,59460
2017/01/18,76964
2017/01/19,38215
2017/01/20,11679
2017/01/21,-22463
2017/01/22,-81389
2017/01/23,-74667
2017/01/24,28365
2017/01/25,81526
2017/01/26,81692
2017/01/27,-25613
2017/01/28,-49814
2017/01/29,-74557
2017/01/30,-14428
2017/01/31,70241
2017/02/01,135094
2017/02/02,7304
2017/02/03,24499
2017/02/04,-73798
2017/02/05,34378
2017/02/06,-112140
2017/02/07,42013
2017/02/08,8339
2017/02/09,112570
2017/02/10,-37360
2017/02/11,-44096
2017/02/12,-126274
2017/02/13,-8434
2017/02/14,57719
2017/02/15,71714
2017/02/16,-5313
2017/02/17,10485
2017/02/18,-2392
2017/02/19,-33840
2017/02/20,-31975
2017/02/21,326
2017/02/22,38609
2017/02/23,45175
2017/02/24,72329
2017/02/25,33756
2017/02/26,-86413
2017/02/27,-76719
2017/02/28,3434
2017/03/01,63255
2017/03/02,55523
2017/03/03,21694
2017/03/04,-40646
2017/03/05,-55980
2017/03/06,-35878
2017/03/07,72856
2017/03/08,23803
2017/03/09,4532
2017/03/10,-21500
2017/03/11,-13460
2017/03/12,-98999
2017/03/13,-33700
2017/03/14,35679
2017/03/15,89877
2017/03/16,67109
2017/03/17,-19428
2017/03/18,-27276
2017/03/19,-82871
2017/03/20,-21774
2017/03/21,34971
2017/03/22,65065
2017/03/23,23500
2017/03/24,1049
2017/03/25,-67617
2017/03/26,-68188
2017/03/27,-60334
2017/03/28,57413
2017/03/29,69829
2017/03/30,48600
2017/03/31,-36209
2017/04/01,-23667
2017/04/02,-34824
2017/04/03,30346
2017/04/04,3397
2017/04/05,83736
2017/04/06,7602
2017/04/07,34152
2017/04/08,-94524
2017/04/09,-73546
2017/04/10,-9236
2017/04/11,94678
2017/04/12,71515
2017/04/13,-59355
2017/04/14,-23675
2017/04/15,-31312
2017/04/16,-35995
2017/04/17,-61990
2017/04/18,38194
2017/04/19,119425
2017/04/20,23534
2017/04/21,39388
2017/04/22,-40185
2017/04/23,-23279
2017/04/24,-122423
2017/04/25,65811
2017/04/26,105190
2017/04/27,83868
2017/04/28,-10549
2017/04/29,7616
2017/04/30,-42478
2017/05/01,-42119
2017/05/02,-11315
2017/05/03,33630
2017/05/04,99362
2017/05/05,-61012
2017/05/06,79179
2017/05/07,-78820
2017/05/08,109801
2017/05/09,-22788
2017/05/10,24266
2017/05/11,-78802
2017/05/12,-13358
2017/05/13,16377
2017/05/14,68917
2017/05/15,8265
2017/05/16,-120835
2017/05/17,-33373
2017/05/18,-32660
2017/05/19,141511
2017/05/20,20670
2017/05/21,2577
2017/05/22,-31173
2017/05/23,24738
2017/05/24,24295
2017/05/25,28789
2017/05/26,-37090
2017/05/27,5319
2017/05/28,-71572
2017/05/29,-40248
2017/05/30,6746
2017/05/31,39394
2017/06/01,18747
2017/06/02,-81903
2017/06/03,-19412
2017/06/04,-74530
2017/06/05,36432
2017/06/06,28101
2017/06/07,114617
2017/06/08,11057
2017/06/09,-36619
2017/06/10,-114655
2017/06/11,-108895
2017/06/12,-16535
2017/06/13,84690
2017/06/14,90989
2017/06/15,20402
2017/06/16,-66697
2017/06/17,-77937
2017/06/18,-123397
2017/06/19,6886
2017/06/20,93219
2017/06/21,108689
2017/06/22,-7348
2017/06/23,-68724
2017/06/24,-73607
2017/06/25,-118266
2017/06/26,20157
2017/06/27,79091
2017/06/28,143234
2017/06/29,-29702
2017/06/30,-19967
2017/07/01,-101128
2017/07/02,-73347
2017/07/03,-26241
2017/07/04,83323
2017/07/05,61809
2017/07/06,-30195
2017/07/07,-5183
2017/07/08,-34840
2017/07/09,-79678
2017/07/10,-33537
2017/07/11,94997
2017/07/12,110877
2017/07/13,-3987
2017/07/14,-60227
2017/07/15,-44816
2017/07/16,-60713
2017/07/17,7413
2017/07/18,94756
2017/07/19,92854
2017/07/20,6962
2017/07/21,-18592
2017/07/22,-69094
2017/07/23,-105013
2017/07/24,-51149
2017/07/25,61803
2017/07/26,89312
2017/07/27,-23199
2017/07/28,-22106
2017/07/29,-48323
2017/07/30,-48005
2017/07/31,-25697
2017/08/01,-98761
2017/08/02,12236
2017/08/03,-18678
2017/08/04,137485
2017/08/05,44063
2017/08/06,-22759
2017/08/07,40217
2017/08/08,89481
2017/08/09,98081
2017/08/10,27106
2017/08/11,8644
2017/08/12,-9565
2017/08/13,-30230
2017/08/14,-37626
2017/08/15,84792
2017/08/16,29272
2017/08/17,58212
2017/08/18,-47903
2017/08/19,-32227
2017/08/20,-151818
2017/08/21,-61050
2017/08/22,-67840
2017/08/23,154790
2017/08/24,-39729
2017/08/25,41642
2017/08/26,-110784
2017/08/27,34105
2017/08/28,22781
2017/08/29,92285
2017/08/30,65490
2017/08/31,70735
2017/09/01,-1464
2017/09/02,-30416
2017/09/03,-128852
2017/09/04,-16109
2017/09/05,61957
2017/09/06,127010
2017/09/07,-30598
2017/09/08,-6533
2017/09/09,-109357
2017/09/10,-97762
2017/09/11,-57063
2017/09/12,70773
2017/09/13,99094
2017/09/14,20514
2017/09/15,66084
2017/09/16,-52882
2017/09/17,-101240
2017/09/18,-116052
2017/09/19,71051
2017/09/20,48509
2017/09/21,38498
2017/09/22,-42560
2017/09/23,-51740
2017/09/24,-114102
2017/09/25,-8538
2017/09/26,90090
2017/09/27,118739
2017/09/28,37221
2017/09/29,8857
2017/09/30,-64736
2017/10/01,-100791
2017/10/02,37124
2017/10/03,100375
2017/10/04,64412
2017/10/05,-30652
2017/10/06,11592
2017/10/07,-15587
2017/10/08,-53869
2017/10/09,-6763
2017/10/10,99154
2017/10/11,80305
2017/10/12,-1919
2017/10/13,25948
2017/10/14,-27311
2017/10/15,-35921
2017/10/16,-17755
2017/10/17,70352
2017/10/18,61569
2017/10/19,37549
2017/10/20,-22644
2017/10/21,-42165
2017/10/22,-118025
2017/10/23,-41362
2017/10/24,115975
2017/10/25,97378
2017/10/26,27888
2017/10/27,-146141
2017/10/28,-119489
2017/10/29,33315
2017/10/30,66812
2017/10/31,78849
2017/11/01,16793
2017/11/02,27116
2017/11/03,-430
2017/11/04,-98850
2017/11/05,-137402
2017/11/06,-45169
2017/11/07,65175
2017/11/08,77142
2017/11/09,76656
2017/11/10,-48209
2017/11/11,-122534
2017/11/12,-161766
2017/11/13,53455
2017/11/14,107474
2017/11/15,169998
2017/11/16,-5046
2017/11/17,43336
2017/11/18,-75599
2017/11/19,-75363
2017/11/20,38680
2017/11/21,105913
2017/11/22,69144
2017/11/23,17209
2017/11/24,-30832
2017/11/25,12793
2017/11/26,-35216
2017/11/27,81319
2017/11/28,74964
2017/11/29,123449
2017/11/30,-3370
2017/12/01,14979
2017/12/02,-162518
2017/12/03,-71458
2017/12/04,12489
2017/12/05,141474
2017/12/06,145596
2017/12/07,-29995
2017/12/08,-41268
2017/12/09,-113543
2017/12/10,-112414
2017/12/11,-25843
2017/12/12,28646
2017/12/13,174025
2017/12/14,210747
2017/12/15,40799
2017/12/16,-101183
2017/12/17,-191507
2017/12/18,-16796
2017/12/19,79063
2017/12/20,45075
