Date,activeaddresses7var
2014/02/10,188079367
2014/02/11,166257196
2014/02/12,601865340
2014/02/13,601816844
2014/02/14,623667537
2014/02/15,613221071
2014/02/16,629464345
2014/02/17,653563722
2014/02/18,643312297
2014/02/19,306126645
2014/02/20,350299961
2014/02/21,355667793
2014/02/22,336843131
2014/02/23,106561184
2014/02/24,350778638
2014/02/25,415066901
2014/02/26,448180686
2014/02/27,444167432
2014/02/28,441413144
2014/03/01,276251345
2014/03/02,306800192
2014/03/03,510383851
2014/03/04,665796537
2014/03/05,666326450
2014/03/06,636204707
2014/03/07,684371209
2014/03/08,747412268
2014/03/09,620034436
2014/03/10,405209797
2014/03/11,171000216
2014/03/12,176561339
2014/03/13,173268594
2014/03/14,163545750
2014/03/15,370699843
2014/03/16,630812785
2014/03/17,535661172
2014/03/18,662963144
2014/03/19,506163124
2014/03/20,391740007
2014/03/21,372287207
2014/03/22,330239733
2014/03/23,274206677
2014/03/24,296162416
2014/03/25,194414586
2014/03/26,189025757
2014/03/27,196867375
2014/03/28,172534086
2014/03/29,269421036
2014/03/30,204348373
2014/03/31,136056978
2014/04/01,147183808
2014/04/02,155348336
2014/04/03,137586020
2014/04/04,123119134
2014/04/05,74264702
2014/04/06,88917978
2014/04/07,114266671
2014/04/08,107268595
2014/04/09,105518013
2014/04/10,126035950
2014/04/11,119488510
2014/04/12,280186746
2014/04/13,243840936
2014/04/14,268419812
2014/04/15,369099643
2014/04/16,381670765
2014/04/17,402064603
2014/04/18,462113575
2014/04/19,379954705
2014/04/20,381598839
2014/04/21,414663760
2014/04/22,283808649
2014/04/23,183424331
2014/04/24,200984129
2014/04/25,251097685
2014/04/26,291216201
2014/04/27,303842551
2014/04/28,233772803
2014/04/29,189415687
2014/04/30,179308359
2014/05/01,192485777
2014/05/02,174130095
2014/05/03,335075894
2014/05/04,293375816
2014/05/05,262469457
2014/05/06,255236875
2014/05/07,238716299
2014/05/08,272593604
2014/05/09,274280856
2014/05/10,117785344
2014/05/11,125902423
2014/05/12,111577298
2014/05/13,107027988
2014/05/14,105792864
2014/05/15,148341156
2014/05/16,144209582
2014/05/17,86012702
2014/05/18,127567814
2014/05/19,192953769
2014/05/20,221262831
2014/05/21,230769767
2014/05/22,228392276
2014/05/23,204499310
2014/05/24,424649934
2014/05/25,462760769
2014/05/26,422078622
2014/05/27,359007907
2014/05/28,385444238
2014/05/29,378809110
2014/05/30,410368072
2014/05/31,207294843
2014/06/01,228049459
2014/06/02,230477843
2014/06/03,257105724
2014/06/04,234875873
2014/06/05,255818903
2014/06/06,187912467
2014/06/07,244263960
2014/06/08,199887750
2014/06/09,202131733
2014/06/10,171463465
2014/06/11,174314558
2014/06/12,150356881
2014/06/13,149642073
2014/06/14,83843884
2014/06/15,87702335
2014/06/16,89245341
2014/06/17,105955489
2014/06/18,108618381
2014/06/19,127668850
2014/06/20,149270533
2014/06/21,129969700
2014/06/22,155519807
2014/06/23,144809838
2014/06/24,106371132
2014/06/25,118233427
2014/06/26,117351602
2014/06/27,95743646
2014/06/28,151124769
2014/06/29,114033917
2014/06/30,147977940
2014/07/01,184492518
2014/07/02,200435097
2014/07/03,194002376
2014/07/04,278795945
2014/07/05,408935694
2014/07/06,445627897
2014/07/07,461778241
2014/07/08,704730675
2014/07/09,713301447
2014/07/10,695257051
2014/07/11,568610851
2014/07/12,298791966
2014/07/13,305285821
2014/07/14,340823629
2014/07/15,145848351
2014/07/16,159779872
2014/07/17,159530199
2014/07/18,160631887
2014/07/19,251517067
2014/07/20,118373226
2014/07/21,111088507
2014/07/22,113944173
2014/07/23,119751561
2014/07/24,116165567
2014/07/25,123701506
2014/07/26,168124729
2014/07/27,174902329
2014/07/28,171720810
2014/07/29,161896138
2014/07/30,165652136
2014/07/31,167305536
2014/08/01,162879237
2014/08/02,142797976
2014/08/03,96287162
2014/08/04,95428464
2014/08/05,189255721
2014/08/06,284098489
2014/08/07,283597035
2014/08/08,282920233
2014/08/09,249206006
2014/08/10,286119526
2014/08/11,268198789
2014/08/12,259712283
2014/08/13,227574403
2014/08/14,247336187
2014/08/15,224797250
2014/08/16,41609022
2014/08/17,58564829
2014/08/18,58159267
2014/08/19,60933742
2014/08/20,64640315
2014/08/21,58306465
2014/08/22,61607285
2014/08/23,197969546
2014/08/24,238955012
2014/08/25,235473690
2014/08/26,238785968
2014/08/27,240569708
2014/08/28,234491867
2014/08/29,284487403
2014/08/30,193896849
2014/08/31,120811087
2014/09/01,121977398
2014/09/02,118079738
2014/09/03,124231732
2014/09/04,116816899
2014/09/05,82743647
2014/09/06,140181795
2014/09/07,560016004
2014/09/08,560543946
2014/09/09,561431263
2014/09/10,728063101
2014/09/11,721005058
2014/09/12,810660353
2014/09/13,846236583
2014/09/14,738049246
2014/09/15,739302232
2014/09/16,849253062
2014/09/17,655599063
2014/09/18,621268182
2014/09/19,589530198
2014/09/20,459385249
2014/09/21,245489090
2014/09/22,255100294
2014/09/23,113113072
2014/09/24,111195463
2014/09/25,126248824
2014/09/26,101839163
2014/09/27,91826741
2014/09/28,390698583
2014/09/29,401334882
2014/09/30,468658246
2014/10/01,465700359
2014/10/02,506599979
2014/10/03,523965339
2014/10/04,543724925
2014/10/05,664018485
2014/10/06,665358910
2014/10/07,610588841
2014/10/08,573175612
2014/10/09,563207867
2014/10/10,513232586
2014/10/11,527438770
2014/10/12,448442394
2014/10/13,436872999
2014/10/14,463760790
2014/10/15,459127279
2014/10/16,496464892
2014/10/17,520963144
2014/10/18,473478710
2014/10/19,404941741
2014/10/20,402172793
2014/10/21,383115071
2014/10/22,367624876
2014/10/23,320469251
2014/10/24,309201231
2014/10/25,212601610
2014/10/26,67094807
2014/10/27,88675780
2014/10/28,94993543
2014/10/29,94829374
2014/10/30,87485370
2014/10/31,59511798
2014/11/01,164083254
2014/11/02,717545516
2014/11/03,706683972
2014/11/04,691454896
2014/11/05,697837019
2014/11/06,711359254
2014/11/07,696721579
2014/11/08,727641228
2014/11/09,352901479
2014/11/10,353207777
2014/11/11,363510627
2014/11/12,362238367
2014/11/13,349706536
2014/11/14,371817034
2014/11/15,284489339
2014/11/16,408774881
2014/11/17,411995661
2014/11/18,388356770
2014/11/19,399048353
2014/11/20,398166174
2014/11/21,386397340
2014/11/22,376854534
2014/11/23,355218998
2014/11/24,358348475
2014/11/25,357829316
2014/11/26,363100989
2014/11/27,361056527
2014/11/28,355796000
2014/11/29,314149283
2014/11/30,737812805
2014/12/01,721327405
2014/12/02,775308206
2014/12/03,703796377
2014/12/04,696561042
2014/12/05,662857051
2014/12/06,621350261
2014/12/07,434086935
2014/12/08,433187187
2014/12/09,418476374
2014/12/10,418861469
2014/12/11,422085315
2014/12/12,490969991
2014/12/13,558329487
2014/12/14,677658769
2014/12/15,715555092
2014/12/16,766249428
2014/12/17,768965732
2014/12/18,730825710
2014/12/19,686793366
2014/12/20,359090935
2014/12/21,194190422
2014/12/22,194430803
2014/12/23,187518184
2014/12/24,395017651
2014/12/25,776414842
2014/12/26,897495639
2014/12/27,682081799
2014/12/28,1027352370
2014/12/29,955599622
2014/12/30,814870401
2014/12/31,871429694
2015/01/01,1306559291
2015/01/02,1294315567
2015/01/03,1470617412
2015/01/04,991812710
2015/01/05,1096026849
2015/01/06,1096058160
2015/01/07,1010827765
2015/01/08,203571645
2015/01/09,192341575
2015/01/10,431689714
2015/01/11,477925842
2015/01/12,528668637
2015/01/13,494749018
2015/01/14,341288610
2015/01/15,316816126
2015/01/16,306285211
2015/01/17,349249473
2015/01/18,349725595
2015/01/19,132361249
2015/01/20,236153604
2015/01/21,281377529
2015/01/22,291152969
2015/01/23,388172138
2015/01/24,194214494
2015/01/25,1099928261
2015/01/26,1157581189
2015/01/27,1121140476
2015/01/28,1318036884
2015/01/29,1385108616
2015/01/30,1570743097
2015/01/31,1663318793
2015/02/01,867638793
2015/02/02,788947559
2015/02/03,744632890
2015/02/04,646167094
2015/02/05,640404416
2015/02/06,476220553
2015/02/07,258483093
2015/02/08,809453854
2015/02/09,790710917
2015/02/10,785995088
2015/02/11,788202655
2015/02/12,760852408
2015/02/13,1097325787
2015/02/14,779885866
2015/02/15,1798401291
2015/02/16,1610213655
2015/02/17,1421740969
2015/02/18,1220330373
2015/02/19,1521529418
2015/02/20,1519034983
2015/02/21,1538323079
2015/02/22,377965428
2015/02/23,371496568
2015/02/24,355691664
2015/02/25,401766632
2015/02/26,325925056
2015/02/27,327039085
2015/02/28,423699323
2015/03/01,471940143
2015/03/02,582003373
2015/03/03,520820156
2015/03/04,427816974
2015/03/05,279060936
2015/03/06,367881516
2015/03/07,239386353
2015/03/08,230040492
2015/03/09,134345295
2015/03/10,128222964
2015/03/11,127607922
2015/03/12,127585509
2015/03/13,78286063
2015/03/14,84723637
2015/03/15,30639344
2015/03/16,55364000
2015/03/17,105446822
2015/03/18,115949918
2015/03/19,145951864
2015/03/20,158524233
2015/03/21,148005215
2015/03/22,164653070
2015/03/23,140726442
2015/03/24,222795539
2015/03/25,326667492
2015/03/26,281126525
2015/03/27,280969105
2015/03/28,267365385
2015/03/29,517358397
2015/03/30,525969638
2015/03/31,464060226
2015/04/01,345907905
2015/04/02,229183243
2015/04/03,211686205
2015/04/04,161212347
2015/04/05,96821041
2015/04/06,122188734
2015/04/07,122163291
2015/04/08,118589949
2015/04/09,133739519
2015/04/10,108884373
2015/04/11,146711655
2015/04/12,93640383
2015/04/13,73833267
2015/04/14,77265045
2015/04/15,193495053
2015/04/16,265039553
2015/04/17,284893654
2015/04/18,204794781
2015/04/19,326758186
2015/04/20,285580084
2015/04/21,282243516
2015/04/22,253556279
2015/04/23,166488136
2015/04/24,91243756
2015/04/25,113488340
2015/04/26,85903932
2015/04/27,97998744
2015/04/28,83681507
2015/04/29,86436556
2015/04/30,115698982
2015/05/01,259579381
2015/05/02,285086520
2015/05/03,232715495
2015/05/04,225692765
2015/05/05,229210619
2015/05/06,257989986
2015/05/07,240575982
2015/05/08,155699405
2015/05/09,209550628
2015/05/10,232488226
2015/05/11,219158151
2015/05/12,215639774
2015/05/13,255513169
2015/05/14,324085099
2015/05/15,178481265
2015/05/16,173604775
2015/05/17,129271504
2015/05/18,133315718
2015/05/19,113425376
2015/05/20,108317692
2015/05/21,99806068
2015/05/22,91244131
2015/05/23,126976484
2015/05/24,368608249
2015/05/25,366226961
2015/05/26,381197372
2015/05/27,380334322
2015/05/28,345984015
2015/05/29,481674376
2015/05/30,572064801
2015/05/31,582852155
2015/06/01,518678406
2015/06/02,488505322
2015/06/03,334309489
2015/06/04,223671317
2015/06/05,312782402
2015/06/06,227957648
2015/06/07,226194230
2015/06/08,204114968
2015/06/09,61636074
2015/06/10,666196434
2015/06/11,655744181
2015/06/12,668020312
2015/06/13,647725547
2015/06/14,629341577
2015/06/15,538289504
2015/06/16,452668202
2015/06/17,288301429
2015/06/18,304250290
2015/06/19,331335523
2015/06/20,363082507
2015/06/21,358986182
2015/06/22,484708606
2015/06/23,545100668
2015/06/24,322547258
2015/06/25,510407834
2015/06/26,544860683
2015/06/27,700144165
2015/06/28,664979079
2015/06/29,507958699
2015/06/30,596514328
2015/07/01,579230848
2015/07/02,199336090
2015/07/03,192301841
2015/07/04,197172820
2015/07/05,138207856
2015/07/06,113401269
2015/07/07,121564978
2015/07/08,139758163
2015/07/09,148406493
2015/07/10,154470442
2015/07/11,29498464
2015/07/12,4808802
2015/07/13,123778056
2015/07/14,204695053
2015/07/15,432643295
2015/07/16,469967638
2015/07/17,519716718
2015/07/18,377786442
2015/07/19,200658402
2015/07/20,185317292
2015/07/21,158055125
2015/07/22,7244524306
2015/07/23,11929435306
2015/07/24,14752070968
2015/07/25,15300009105
2015/07/26,12031408584
2015/07/27,6856262496
2015/07/28,8206326936
2015/07/29,14306377684
2015/07/30,16422515742
2015/07/31,16832899747
2015/08/01,14154464095
2015/08/02,8490839524
2015/08/03,87414486
2015/08/04,87100044
2015/08/05,128659261
2015/08/06,94438719
2015/08/07,107229590
2015/08/08,107604328
2015/08/09,141941610
2015/08/10,133276128
2015/08/11,176678446
2015/08/12,48390754
2015/08/13,39787917
2015/08/14,45389279
2015/08/15,37708114
2015/08/16,41156508
2015/08/17,22086447
2015/08/18,99510599
2015/08/19,125030857
2015/08/20,121102931
2015/08/21,104387839
2015/08/22,120177468
2015/08/23,115653188
2015/08/24,143303981
2015/08/25,132109404
2015/08/26,130850960
2015/08/27,113020292
2015/08/28,90664197
2015/08/29,525859088
2015/08/30,522063125
2015/08/31,472147990
2015/09/01,566855482
2015/09/02,571034834
2015/09/03,581398397
2015/09/04,679187448
2015/09/05,361334343
2015/09/06,356247899
2015/09/07,2179989730
2015/09/08,2367638883
2015/09/09,9776314529
2015/09/10,9277741978
2015/09/11,9749195443
2015/09/12,9105923933
2015/09/13,9572706229
2015/09/14,9099253141
2015/09/15,8874140863
2015/09/16,470640740
2015/09/17,152070287
2015/09/18,200633912
2015/09/19,256107053
2015/09/20,276418128
2015/09/21,309874769
2015/09/22,593135672
2015/09/23,575057857
2015/09/24,647475372
2015/09/25,650045945
2015/09/26,511173633
2015/09/27,480865376
2015/09/28,470733312
2015/09/29,306144391
2015/09/30,299415888
2015/10/01,276558296
2015/10/02,245495800
2015/10/03,518720091
2015/10/04,524351238
2015/10/05,533065422
2015/10/06,357534757
2015/10/07,269549344
2015/10/08,280057126
2015/10/09,476526944
2015/10/10,430603303
2015/10/11,420010160
2015/10/12,419916902
2015/10/13,407222650
2015/10/14,407776542
2015/10/15,837640821
2015/10/16,412587028
2015/10/17,691855450
2015/10/18,588998761
2015/10/19,567108041
2015/10/20,643878777
2015/10/21,376589118
2015/10/22,364910516
2015/10/23,275017311
2015/10/24,311579369
2015/10/25,231441238
2015/10/26,228663514
2015/10/27,168869939
2015/10/28,220048761
2015/10/29,233604415
2015/10/30,214663331
2015/10/31,202071989
2015/11/01,200191910
2015/11/02,185211837
2015/11/03,562254663
2015/11/04,1244698513
2015/11/05,1263807417
2015/11/06,1196241905
2015/11/07,1378837323
2015/11/08,1268361677
2015/11/09,1151242194
2015/11/10,1238976172
2015/11/11,508083454
2015/11/12,391047654
2015/11/13,299186070
2015/11/14,249459280
2015/11/15,406289365
2015/11/16,352177503
2015/11/17,407559269
2015/11/18,484049073
2015/11/19,564543143
2015/11/20,506543318
2015/11/21,473630942
2015/11/22,244610586
2015/11/23,349830328
2015/11/24,352951347
2015/11/25,205981871
2015/11/26,220473321
2015/11/27,309010428
2015/11/28,403550423
2015/11/29,721102780
2015/11/30,2124323659
2015/12/01,2202821051
2015/12/02,2260975001
2015/12/03,2387059832
2015/12/04,2157681831
2015/12/05,2550727852
2015/12/06,1458020727
2015/12/07,851636755
2015/12/08,948950560
2015/12/09,1300488499
2015/12/10,954706735
2015/12/11,332174848
2015/12/12,1031281517
2015/12/13,890461787
2015/12/14,1156277138
2015/12/15,1000117999
2015/12/16,1037518861
2015/12/17,1050230041
2015/12/18,745943147
2015/12/19,534167466
2015/12/20,1044556165
2015/12/21,676486484
2015/12/22,670698420
2015/12/23,669124294
2015/12/24,677212478
2015/12/25,1390237386
2015/12/26,1179491575
2015/12/27,1202196672
2015/12/28,805521259
2015/12/29,601609323
2015/12/30,353835995
2015/12/31,242418453
2016/01/01,1363787180
2016/01/02,1426985030
2016/01/03,1471212276
2016/01/04,1431244263
2016/01/05,1438946026
2016/01/06,1286019735
2016/01/07,1324534299
2016/01/08,305188310
2016/01/09,494291093
2016/01/10,275238483
2016/01/11,334767498
2016/01/12,372195638
2016/01/13,330855536
2016/01/14,314960690
2016/01/15,306337417
2016/01/16,688745175
2016/01/17,1373031269
2016/01/18,1436511723
2016/01/19,1551249803
2016/01/20,4793792198
2016/01/21,4199422197
2016/01/22,3397903554
2016/01/23,3405332684
2016/01/24,3540665262
2016/01/25,3472797448
2016/01/26,2573878177
2016/01/27,303719851
2016/01/28,418798055
2016/01/29,414093902
2016/01/30,403419731
2016/01/31,513938302
2016/02/01,1716487561
2016/02/02,4328808061
2016/02/03,4106670587
2016/02/04,4742842264
2016/02/05,4919763316
2016/02/06,4976804018
2016/02/07,4177315222
2016/02/08,3814588028
2016/02/09,513552236
2016/02/10,463668826
2016/02/11,383679580
2016/02/12,480961300
2016/02/13,586200901
2016/02/14,401500785
2016/02/15,426874461
2016/02/16,183266997
2016/02/17,659698078
2016/02/18,662810334
2016/02/19,604389364
2016/02/20,480911103
2016/02/21,496554649
2016/02/22,495377125
2016/02/23,328194152
2016/02/24,283167645
2016/02/25,365147338
2016/02/26,416406243
2016/02/27,515794586
2016/02/28,483255398
2016/02/29,849617276
2016/03/01,961426998
2016/03/02,1004418618
2016/03/03,1055703879
2016/03/04,839148055
2016/03/05,414104296
2016/03/06,2100252267
2016/03/07,2971690621
2016/03/08,2870665841
2016/03/09,2354230425
2016/03/10,2039924291
2016/03/11,1677335100
2016/03/12,1336351580
2016/03/13,1230039472
2016/03/14,1167132084
2016/03/15,1094636941
2016/03/16,375621201
2016/03/17,671951395
2016/03/18,671818002
2016/03/19,477137178
2016/03/20,549602485
2016/03/21,525727169
2016/03/22,608159956
2016/03/23,901247760
2016/03/24,527849105
2016/03/25,517597502
2016/03/26,742910239
2016/03/27,818657060
2016/03/28,1617896803
2016/03/29,4032035463
2016/03/30,3382856378
2016/03/31,3489737293
2016/04/01,2987525873
2016/04/02,2989325987
2016/04/03,2190395781
2016/04/04,2079222264
2016/04/05,314946531
2016/04/06,211893387
2016/04/07,108908742
2016/04/08,253615417
2016/04/09,278416975
2016/04/10,574227609
2016/04/11,622708657
2016/04/12,1329746378
2016/04/13,1428197110
2016/04/14,1430829936
2016/04/15,1385114850
2016/04/16,1402595767
2016/04/17,859371941
2016/04/18,869745370
2016/04/19,422934382
2016/04/20,332509362
2016/04/21,309355610
2016/04/22,241468020
2016/04/23,123665135
2016/04/24,124044368
2016/04/25,249221128
2016/04/26,404146120
2016/04/27,409382302
2016/04/28,408590363
2016/04/29,500978276
2016/04/30,674226975
2016/05/01,943592391
2016/05/02,866664577
2016/05/03,747774516
2016/05/04,735244855
2016/05/05,765515438
2016/05/06,303800090
2016/05/07,375720001
2016/05/08,535546187
2016/05/09,488472589
2016/05/10,519356343
2016/05/11,508061099
2016/05/12,546837684
2016/05/13,544363718
2016/05/14,426042363
2016/05/15,205356337
2016/05/16,416454881
2016/05/17,473567219
2016/05/18,753438716
2016/05/19,791271383
2016/05/20,768940306
2016/05/21,731032407
2016/05/22,595450883
2016/05/23,536258243
2016/05/24,742720438
2016/05/25,657987393
2016/05/26,599136774
2016/05/27,571672041
2016/05/28,520852858
2016/05/29,887966211
2016/05/30,1344227734
2016/05/31,1262171920
2016/06/01,1264123288
2016/06/02,1178662598
2016/06/03,1137591245
2016/06/04,1229731821
2016/06/05,665524427
2016/06/06,234884842
2016/06/07,244710157
2016/06/08,201453733
2016/06/09,333205715
2016/06/10,380643990
2016/06/11,354781560
2016/06/12,224673554
2016/06/13,649472737
2016/06/14,696767663
2016/06/15,790688558
2016/06/16,977044944
2016/06/17,1110899408
2016/06/18,453463232
2016/06/19,450976646
2016/06/20,466984817
2016/06/21,570936548
2016/06/22,663972745
2016/06/23,633607950
2016/06/24,548570823
2016/06/25,528576777
2016/06/26,446836975
2016/06/27,1162150598
2016/06/28,903452783
2016/06/29,1179268963
2016/06/30,837575219
2016/07/01,733676666
2016/07/02,369860194
2016/07/03,467936563
2016/07/04,483977741
2016/07/05,475955988
2016/07/06,588929615
2016/07/07,593579320
2016/07/08,378115443
2016/07/09,386847502
2016/07/10,738361545
2016/07/11,610571909
2016/07/12,471074580
2016/07/13,579850058
2016/07/14,591554643
2016/07/15,580112651
2016/07/16,634100200
2016/07/17,431098177
2016/07/18,390724901
2016/07/19,391200740
2016/07/20,234607971
2016/07/21,261123794
2016/07/22,251318937
2016/07/23,246722589
2016/07/24,230045573
2016/07/25,389651392
2016/07/26,587532663
2016/07/27,582658024
2016/07/28,589712576
2016/07/29,11926784056
2016/07/30,12361427534
2016/07/31,12796602659
2016/08/01,12899660031
2016/08/02,13518170975
2016/08/03,13892720200
2016/08/04,14112474812
2016/08/05,2467233487
2016/08/06,617336246
2016/08/07,833004083
2016/08/08,1012833825
2016/08/09,762966545
2016/08/10,1219665721
2016/08/11,1342640606
2016/08/12,1295837326
2016/08/13,1018380290
2016/08/14,962359910
2016/08/15,909042257
2016/08/16,1206785071
2016/08/17,1026078658
2016/08/18,1008900423
2016/08/19,1043067767
2016/08/20,905577789
2016/08/21,1045528927
2016/08/22,1037045962
2016/08/23,670623572
2016/08/24,666398208
2016/08/25,837213607
2016/08/26,881520992
2016/08/27,861114312
2016/08/28,1343348611
2016/08/29,1242717317
2016/08/30,1457338290
2016/08/31,1277961874
2016/09/01,1212409772
2016/09/02,1199906010
2016/09/03,1218988600
2016/09/04,773818509
2016/09/05,895995091
2016/09/06,798700145
2016/09/07,1030608535
2016/09/08,1019620330
2016/09/09,1027478778
2016/09/10,1053517715
2016/09/11,805691314
2016/09/12,760180249
2016/09/13,859182389
2016/09/14,623445282
2016/09/15,626275990
2016/09/16,626706243
2016/09/17,543596337
2016/09/18,1170242937
2016/09/19,1062642973
2016/09/20,1008344817
2016/09/21,1131689229
2016/09/22,1128634416
2016/09/23,1141339892
2016/09/24,1047318428
2016/09/25,481690709
2016/09/26,722818952
2016/09/27,940694623
2016/09/28,954460067
2016/09/29,955439212
2016/09/30,1112603623
2016/10/01,957918729
2016/10/02,867465899
2016/10/03,2238130211
2016/10/04,2501591441
2016/10/05,2525830601
2016/10/06,2645013271
2016/10/07,2651073295
2016/10/08,2230120743
2016/10/09,1260772884
2016/10/10,1301754649
2016/10/11,1393632572
2016/10/12,1427508701
2016/10/13,1118335553
2016/10/14,952703705
2016/10/15,1201051464
2016/10/16,1567312819
2016/10/17,1551590967
2016/10/18,731387456
2016/10/19,746834583
2016/10/20,2051117220
2016/10/21,2480202659
2016/10/22,2125552578
2016/10/23,2001189398
2016/10/24,2465663947
2016/10/25,3313756297
2016/10/26,3018037160
2016/10/27,5162971392
2016/10/28,5233530667
2016/10/29,4987139669
2016/10/30,5001416955
2016/10/31,4998512653
2016/11/01,4795104022
2016/11/02,4490439443
2016/11/03,1654652238
2016/11/04,1681094134
2016/11/05,1575056569
2016/11/06,642494648
2016/11/07,749086453
2016/11/08,1460318111
2016/11/09,1630994328
2016/11/10,1651336467
2016/11/11,1431701383
2016/11/12,1203115529
2016/11/13,1119423788
2016/11/14,1300330546
2016/11/15,1099965335
2016/11/16,1122261690
2016/11/17,1194676350
2016/11/18,1084380860
2016/11/19,971938991
2016/11/20,302369324
2016/11/21,264559058
2016/11/22,228622160
2016/11/23,379452404
2016/11/24,1339077438
2016/11/25,1541730763
2016/11/26,1409359076
2016/11/27,1528158688
2016/11/28,1844582377
2016/11/29,1305008860
2016/11/30,1474628245
2016/12/01,1145213643
2016/12/02,1609580602
2016/12/03,1825087171
2016/12/04,1109268405
2016/12/05,983986020
2016/12/06,1872817248
2016/12/07,1576013461
2016/12/08,1028875325
2016/12/09,1683282270
2016/12/10,3247128799
2016/12/11,4267992165
2016/12/12,4284436524
2016/12/13,2412391129
2016/12/14,926324628
2016/12/15,601894080
2016/12/16,711130092
2016/12/17,528264385
2016/12/18,923498961
2016/12/19,1130864789
2016/12/20,1312327553
2016/12/21,2174308867
2016/12/22,2506602258
2016/12/23,2507264581
2016/12/24,2981046465
2016/12/25,4762380272
2016/12/26,4688030784
2016/12/27,4621950904
2016/12/28,3680455931
2016/12/29,3147234183
2016/12/30,3302311421
2016/12/31,2942110862
2017/01/01,2542016052
2017/01/02,3028758815
2017/01/03,2894692289
2017/01/04,3103678468
2017/01/05,2980905051
2017/01/06,3998568568
2017/01/07,3897345234
2017/01/08,1334611133
2017/01/09,1566476447
2017/01/10,1618364682
2017/01/11,1744498260
2017/01/12,1871204170
2017/01/13,863516602
2017/01/14,848823799
2017/01/15,1147182289
2017/01/16,1147806700
2017/01/17,545313343
2017/01/18,1014955266
2017/01/19,2275031199
2017/01/20,2516116049
2017/01/21,1973872742
2017/01/22,1586617644
2017/01/23,1296398358
2017/01/24,1469532701
2017/01/25,1724355298
2017/01/26,1810376254
2017/01/27,1909128727
2017/01/28,1890934740
2017/01/29,817959763
2017/01/30,873605402
2017/01/31,866554681
2017/02/01,1862095978
2017/02/02,1657617872
2017/02/03,1667655163
2017/02/04,1509711478
2017/02/05,1476153292
2017/02/06,1337513314
2017/02/07,1362105408
2017/02/08,475178384
2017/02/09,773907991
2017/02/10,830320096
2017/02/11,1116154635
2017/02/12,2658937346
2017/02/13,2654325504
2017/02/14,2241850047
2017/02/15,2131946381
2017/02/16,1143987115
2017/02/17,1456745095
2017/02/18,1781889846
2017/02/19,945887632
2017/02/20,914148504
2017/02/21,898407886
2017/02/22,923320983
2017/02/23,953078072
2017/02/24,1912853702
2017/02/25,1903788734
2017/02/26,1088364166
2017/02/27,1213418927
2017/02/28,1210064642
2017/03/01,955383969
2017/03/02,957632129
2017/03/03,565222306
2017/03/04,1153458888
2017/03/05,1219386654
2017/03/06,1160695978
2017/03/07,1585426305
2017/03/08,1651895951
2017/03/09,1690836695
2017/03/10,1777075154
2017/03/11,778656265
2017/03/12,2314678502
2017/03/13,2138785620
2017/03/14,2406002774
2017/03/15,2378741682
2017/03/16,6997895551
2017/03/17,7280161160
2017/03/18,7821858792
2017/03/19,6844767442
2017/03/20,22128760524
2017/03/21,20750550514
2017/03/22,22301625571
2017/03/23,18883174689
2017/03/24,18528029420
2017/03/25,17750380425
2017/03/26,17380068061
2017/03/27,3051408724
2017/03/28,4190522989
2017/03/29,3283324728
2017/03/30,3629053647
2017/03/31,3325064054
2017/04/01,3230165762
2017/04/02,2642564994
2017/04/03,1662087148
2017/04/04,1062995578
2017/04/05,1438359078
2017/04/06,1390017546
2017/04/07,931440906
2017/04/08,1545148146
2017/04/09,1646425299
2017/04/10,1293483898
2017/04/11,1650297539
2017/04/12,1317074590
2017/04/13,1720953326
2017/04/14,1655455673
2017/04/15,1321447730
2017/04/16,2144699929
2017/04/17,2727408901
2017/04/18,10882737953
2017/04/19,44279927205
2017/04/20,66099641452
2017/04/21,67980249461
2017/04/22,66145390207
2017/04/23,67923817762
2017/04/24,68010313845
2017/04/25,81794660638
2017/04/26,72911226028
2017/04/27,44167871851
2017/04/28,1388176844
2017/04/29,3231026119
2017/04/30,2780757146
2017/05/01,2085914074
2017/05/02,2552649994
2017/05/03,2553066063
2017/05/04,4447314832
2017/05/05,4786743818
2017/05/06,6951276677
2017/05/07,6578174058
2017/05/08,6260195183
2017/05/09,6283640119
2017/05/10,5565124965
2017/05/11,5380131544
2017/05/12,3613228387
2017/05/13,2048652808
2017/05/14,4065802208
2017/05/15,3343500859
2017/05/16,5730389290
2017/05/17,5447860527
2017/05/18,4930495762
2017/05/19,4900575182
2017/05/20,5154207823
2017/05/21,3250962397
2017/05/22,3142120964
2017/05/23,1356415151
2017/05/24,1312389016
2017/05/25,1022089790
2017/05/26,962686930
2017/05/27,1011556105
2017/05/28,968306779
2017/05/29,24584266888
2017/05/30,23424225071
2017/05/31,23713321389
2017/06/01,23749590915
2017/06/02,23327335178
2017/06/03,25257851566
2017/06/04,24793711311
2017/06/05,3174445069
2017/06/06,2965047057
2017/06/07,3609724894
2017/06/08,3594617421
2017/06/09,4009797918
2017/06/10,2776538986
2017/06/11,4539774115
2017/06/12,4688899130
2017/06/13,4354957410
2017/06/14,2081369564
2017/06/15,1820366115
2017/06/16,1851223838
2017/06/17,2091427497
2017/06/18,2287160001
2017/06/19,2315833254
2017/06/20,2150386329
2017/06/21,2156043904
2017/06/22,1132389654
2017/06/23,880103331
2017/06/24,1084388190
2017/06/25,3460194942
2017/06/26,3350386600
2017/06/27,2664641353
2017/06/28,2886830925
