Date,fee_to_reward3trxUSD
2013/11/07,43.285
2013/11/08,26.593
2013/11/09,6.418
2013/11/10,-5.337
2013/11/11,-9.152
2013/11/12,-15.153
2013/11/13,-18.048
2013/11/14,-18.892
2013/11/15,-18.931
2013/11/16,-19.378
2013/11/17,-17.516
2013/11/18,-7.492
2013/11/19,3.078
2013/11/20,3.916
2013/11/21,4.48
2013/11/22,0.72
2013/11/23,-2.62
2013/11/24,-5.623
2013/11/25,-5.925
2013/11/26,-0.873
2013/11/27,4.235
2013/11/28,5.434
2013/11/29,3.127
2013/11/30,-1.71
2013/12/01,-5.786
2013/12/02,-4.201
2013/12/03,-4.884
2013/12/04,-3.153
2013/12/05,-0.413
2013/12/06,-2.92
2013/12/07,5.825
2013/12/08,-2.883
2013/12/09,-5.152
2013/12/10,-5.664
2013/12/11,-3.445
2013/12/12,-3.524
2013/12/13,-3.634
2013/12/14,-6.383
2013/12/15,-7.382
2013/12/16,-5.067
2013/12/17,-3.175
2013/12/18,1.117
2013/12/19,0.15
2013/12/20,1.868
2013/12/21,0.61
2013/12/22,-1.881
2013/12/23,-2.638
2013/12/24,-2.419
2013/12/25,-1.123
2013/12/26,-0.468
2013/12/27,-1.423
2013/12/28,-0.087
2013/12/29,2.408
2013/12/30,0.297
2013/12/31,-2.672
2014/01/01,-6.43
2014/01/02,2.349
2014/01/03,5.065
2014/01/04,5.017
2014/01/05,1.586
2014/01/06,13.033
2014/01/07,6.873
2014/01/08,-0.19
2014/01/09,-5.254
2014/01/10,-6.597
2014/01/11,-7.461
2014/01/12,-7.387
2014/01/13,-4.051
2014/01/14,3.885
2014/01/15,6.316
2014/01/16,2.532
2014/01/17,3.75
2014/01/18,0.75
2014/01/19,-2.124
2014/01/20,-1.692
2014/01/21,1.636
2014/01/22,0.773
2014/01/23,2.512
2014/01/24,1.198
2014/01/25,-1.299
2014/01/26,-1.744
2014/01/27,-1.499
2014/01/28,1.172
2014/01/29,1.976
2014/01/30,0.05
2014/01/31,-0.839
2014/02/01,-3.766
2014/02/02,-5.577
2014/02/03,-4.356
2014/02/04,-0.009
2014/02/05,2.555
2014/02/06,3.231
2014/02/07,5.574
2014/02/08,1.062
2014/02/09,-0.479
2014/02/10,0.263
2014/02/11,0.206
2014/02/12,1.649
2014/02/13,0.604
2014/02/14,1.324
2014/02/15,-1.639
2014/02/16,-4.804
2014/02/17,8.936
2014/02/18,5.292
2014/02/19,-0.192
2014/02/20,-1.496
2014/02/21,-0.408
2014/02/22,-2.76
2014/02/23,-3.658
2014/02/24,-2.327
2014/02/25,3.676
2014/02/26,2.193
2014/02/27,-0.268
2014/02/28,0.481
2014/03/01,0.715
2014/03/02,-0.798
2014/03/03,4.047
2014/03/04,6.529
2014/03/05,3.08
2014/03/06,-0.443
2014/03/07,-2.33
2014/03/08,-4.744
2014/03/09,-5.731
2014/03/10,0.476
2014/03/11,1.936
2014/03/12,1.722
2014/03/13,1.148
2014/03/14,2.382
2014/03/15,-2.114
2014/03/16,-4.003
2014/03/17,-2.978
2014/03/18,-3.846
2014/03/19,-1.437
2014/03/20,-0.598
2014/03/21,-0.102
2014/03/22,4.011
2014/03/23,-2.07
2014/03/24,-3.467
2014/03/25,0.573
2014/03/26,3.676
2014/03/27,2.038
2014/03/28,-0.868
2014/03/29,-4.668
2014/03/30,-2.886
2014/03/31,-2.04
2014/04/01,-1.187
2014/04/02,-1.424
2014/04/03,-1.744
2014/04/04,-1.112
2014/04/05,-1.249
2014/04/06,-0.685
2014/04/07,4.412
2014/04/08,9.493
2014/04/09,12.534
2014/04/10,6.68
2014/04/11,1.105
2014/04/12,-5.15
2014/04/13,-8.366
2014/04/14,-5.408
2014/04/15,-0.336
2014/04/16,2.442
2014/04/17,2.963
2014/04/18,0.607
2014/04/19,-0.447
2014/04/20,-3.541
2014/04/21,-3.208
2014/04/22,2.081
2014/04/23,3.275
2014/04/24,4.533
2014/04/25,0.93
2014/04/26,-4.226
2014/04/27,-5.2
2014/04/28,-1.759
2014/04/29,-0.786
2014/04/30,2.885
2014/05/01,-0.713
2014/05/02,-1.329
2014/05/03,-1.332
2014/05/04,-2.254
2014/05/05,4.655
2014/05/06,3.155
2014/05/07,2.316
2014/05/08,1.093
2014/05/09,1.877
2014/05/10,-3.015
2014/05/11,-4.81
2014/05/12,-1.467
2014/05/13,-0.209
2014/05/14,0.846
2014/05/15,0.305
2014/05/16,-1.914
2014/05/17,-4.788
2014/05/18,-6.514
2014/05/19,-3.485
2014/05/20,0.794
2014/05/21,2.494
2014/05/22,2.834
2014/05/23,2.989
2014/05/24,1.903
2014/05/25,-0.733
2014/05/26,0.732
2014/05/27,3.541
2014/05/28,3.405
2014/05/29,2.89
2014/05/30,-0.187
2014/05/31,-2.59
2014/06/01,-4.16
2014/06/02,-4.59
2014/06/03,-1.541
2014/06/04,-0.908
2014/06/05,1.892
2014/06/06,2.635
2014/06/07,-1.257
2014/06/08,-2.158
2014/06/09,-0.912
2014/06/10,-0.126
2014/06/11,1.575
2014/06/12,1.954
2014/06/13,0.952
2014/06/14,-3.249
2014/06/15,-5.676
2014/06/16,-3.651
2014/06/17,-1.151
2014/06/18,3.601
2014/06/19,3.376
2014/06/20,-0.097
2014/06/21,-3.707
2014/06/22,-5.136
2014/06/23,-2.223
2014/06/24,-0.892
2014/06/25,1.203
2014/06/26,0.74
2014/06/27,-0.912
2014/06/28,-2.501
2014/06/29,-2.055
2014/06/30,6.221
2014/07/01,11.713
2014/07/02,10.555
2014/07/03,5.461
2014/07/04,-0.74
2014/07/05,-4.902
2014/07/06,-4.716
2014/07/07,-1.754
2014/07/08,1.67
2014/07/09,1.157
2014/07/10,1.088
2014/07/11,0.045
2014/07/12,-3.036
2014/07/13,-3.987
2014/07/14,1.417
2014/07/15,3.242
2014/07/16,4.76
2014/07/17,1.507
2014/07/18,-0.583
2014/07/19,-3.263
2014/07/20,-4.505
2014/07/21,-2.642
2014/07/22,1.731
2014/07/23,2.668
2014/07/24,2.225
2014/07/25,-0.458
2014/07/26,-1.652
2014/07/27,-3.126
2014/07/28,-1.633
2014/07/29,-0.107
2014/07/30,-0.371
2014/07/31,0.985
2014/08/01,0.786
2014/08/02,-2.552
2014/08/03,-3.729
2014/08/04,2.426
2014/08/05,6.62
2014/08/06,5.525
2014/08/07,1.728
2014/08/08,-0.243
2014/08/09,-4.265
2014/08/10,-5.498
2014/08/11,-3.047
2014/08/12,0.063
2014/08/13,4.302
2014/08/14,2.499
2014/08/15,1.575
2014/08/16,2.715
2014/08/17,26.414
2014/08/18,8.361
2014/08/19,-1.468
2014/08/20,-5.413
2014/08/21,-6.572
2014/08/22,-6.28
2014/08/23,-7.573
2014/08/24,-6.425
2014/08/25,5.559
2014/08/26,2.838
2014/08/27,-0.254
2014/08/28,-3.152
2014/08/29,-4.119
2014/08/30,-5.892
2014/08/31,-6.956
2014/09/01,-0.175
2014/09/02,4.241
2014/09/03,2.816
2014/09/04,2.063
2014/09/05,2.473
2014/09/06,-1.555
2014/09/07,9.514
2014/09/08,7.252
2014/09/09,5.745
2014/09/10,2.049
2014/09/11,-3.288
2014/09/12,-4.512
2014/09/13,-6.756
2014/09/14,-4.478
2014/09/15,-0.91
2014/09/16,2.365
2014/09/17,0.469
2014/09/18,-0.62
2014/09/19,-2.194
2014/09/20,-3.48
2014/09/21,-4.005
2014/09/22,-1.308
2014/09/23,3.641
2014/09/24,4.651
2014/09/25,3.57
2014/09/26,49.968
2014/09/27,17.017
2014/09/28,1.163
2014/09/29,-4.946
2014/09/30,-7.81
2014/10/01,-7.863
2014/10/02,-6.887
2014/10/03,-5.3
2014/10/04,-3.89
2014/10/05,-4.309
2014/10/06,-3.172
2014/10/07,1.281
2014/10/08,1.852
2014/10/09,2.413
2014/10/10,0.907
2014/10/11,-1.871
2014/10/12,-2.907
2014/10/13,-1.385
2014/10/14,2.344
2014/10/15,1.515
2014/10/16,0.235
2014/10/17,-0.442
2014/10/18,-3.492
2014/10/19,-2.582
2014/10/20,1.123
2014/10/21,1.709
2014/10/22,0.564
2014/10/23,0.484
2014/10/24,-0.548
2014/10/25,-2.027
2014/10/26,0.169
2014/10/27,1.01
2014/10/28,2.914
2014/10/29,2.832
2014/10/30,0.666
2014/10/31,-2.579
2014/11/01,-2.572
2014/11/02,-1.462
2014/11/03,1.968
2014/11/04,1.457
2014/11/05,2.558
2014/11/06,2.426
2014/11/07,1.313
2014/11/08,-2.145
2014/11/09,0.254
2014/11/10,0.906
2014/11/11,2.619
2014/11/12,3.093
2014/11/13,2.27
2014/11/14,-0.362
2014/11/15,-2.547
2014/11/16,-3.7
2014/11/17,0.025
2014/11/18,-0.194
2014/11/19,0.387
2014/11/20,1.124
2014/11/21,1.91
2014/11/22,-1.823
2014/11/23,-2.378
2014/11/24,-1.269
2014/11/25,0.151
2014/11/26,0.377
2014/11/27,-0.232
2014/11/28,-1.484
2014/11/29,-3.225
2014/11/30,-2.471
2014/12/01,2.671
2014/12/02,3.508
2014/12/03,6.202
2014/12/04,4.479
2014/12/05,-0.234
2014/12/06,-2.579
2014/12/07,-2.584
2014/12/08,-0.576
2014/12/09,-0.328
2014/12/10,-0.563
2014/12/11,-1.584
2014/12/12,-1.859
2014/12/13,-3.258
2014/12/14,-1.633
2014/12/15,2.039
2014/12/16,4.483
2014/12/17,6.722
2014/12/18,5.054
2014/12/19,3.449
2014/12/20,0.065
2014/12/21,-2.392
2014/12/22,-3.361
2014/12/23,-2.148
2014/12/24,-3.824
2014/12/25,-6.579
2014/12/26,2.298
2014/12/27,6.008
2014/12/28,0.657
2014/12/29,-0.921
2014/12/30,-0.986
2014/12/31,-2.704
2015/01/01,-7.194
2015/01/02,-6.052
2015/01/03,-3.683
2015/01/04,7.192
2015/01/05,8.318
2015/01/06,3.31
2015/01/07,1.376
2015/01/08,3.254
2015/01/09,3.84
2015/01/10,2.813
2015/01/11,-0.279
2015/01/12,16.009
2015/01/13,9.379
2015/01/14,1.686
2015/01/15,-1.391
2015/01/16,-3.217
2015/01/17,-4.519
2015/01/18,-5.314
2015/01/19,-4.127
2015/01/20,-0.122
2015/01/21,-1.423
2015/01/22,-1.504
2015/01/23,0.129
2015/01/24,-1.103
2015/01/25,-0.155
2015/01/26,3.022
2015/01/27,0.588
2015/01/28,-4.103
2015/01/29,-6.015
2015/01/30,-5.228
2015/01/31,-4.616
2015/02/01,-4.254
2015/02/02,-2.716
2015/02/03,2.411
2015/02/04,1.395
2015/02/05,-0.467
2015/02/06,-2.945
2015/02/07,-2.794
2015/02/08,0.371
2015/02/09,2.859
2015/02/10,4.647
2015/02/11,3.476
2015/02/12,4.18
2015/02/13,6.01
2015/02/14,2.756
2015/02/15,0.96
2015/02/16,0.018
2015/02/17,0.795
2015/02/18,-0.881
2015/02/19,-2.9
2015/02/20,-1.92
2015/02/21,-1.349
2015/02/22,-2.188
2015/02/23,0.212
2015/02/24,3.091
2015/02/25,1.987
2015/02/26,0.507
2015/02/27,-0.242
2015/02/28,-0.449
2015/03/01,0.179
2015/03/02,0.271
2015/03/03,0.417
2015/03/04,1.059
2015/03/05,2.432
2015/03/06,2.907
2015/03/07,0.236
2015/03/08,-2.505
2015/03/09,-0.672
2015/03/10,-0.05
2015/03/11,-0.08
2015/03/12,0.751
2015/03/13,-0.433
2015/03/14,-1.174
2015/03/15,-2.673
2015/03/16,-0.035
2015/03/17,2.02
2015/03/18,1.271
2015/03/19,3.044
2015/03/20,3.518
2015/03/21,-0.454
2015/03/22,-2.331
2015/03/23,0.638
2015/03/24,-2.337
2015/03/25,-2.151
2015/03/26,-1.284
2015/03/27,-2.662
2015/03/28,-2.957
2015/03/29,-2.846
2015/03/30,1.091
2015/03/31,3.381
2015/04/01,6.25
2015/04/02,2.554
2015/04/03,0.75
2015/04/04,-1.519
2015/04/05,-1.299
2015/04/06,2.664
2015/04/07,1.737
2015/04/08,3.55
2015/04/09,5.66
2015/04/10,10.202
2015/04/11,4.342
2015/04/12,-0.628
2015/04/13,-2.917
2015/04/14,-3.794
2015/04/15,-1.708
2015/04/16,-2.579
2015/04/17,-1.597
2015/04/18,-3.335
2015/04/19,-4.448
2015/04/20,-2.071
2015/04/21,-1.212
2015/04/22,-0.413
2015/04/23,2.15
2015/04/24,3.767
2015/04/25,57.793
2015/04/26,16.864
2015/04/27,-0.292
2015/04/28,-7.931
2015/04/29,-8.888
2015/04/30,-8.175
2015/05/01,-9.245
2015/05/02,-9.176
2015/05/03,-8.837
2015/05/04,-4.514
2015/05/05,-2.271
2015/05/06,-2.067
2015/05/07,-0.204
2015/05/08,0.636
2015/05/09,0.022
2015/05/10,1.553
2015/05/11,1.082
2015/05/12,0.171
2015/05/13,-1.655
2015/05/14,-3.009
2015/05/15,-1.957
2015/05/16,-1.269
2015/05/17,-3.615
2015/05/18,-1.506
2015/05/19,2.663
2015/05/20,2.415
2015/05/21,0.187
2015/05/22,1.007
2015/05/23,1.98
2015/05/24,-0.327
2015/05/25,0.257
2015/05/26,2.684
2015/05/27,2.605
2015/05/28,2.733
2015/05/29,1.646
2015/05/30,1.796
2015/05/31,16.707
2015/06/01,11.269
2015/06/02,2.391
2015/06/03,-2.086
2015/06/04,-4.346
2015/06/05,-5.176
2015/06/06,-8.059
2015/06/07,-8.666
2015/06/08,-5.332
2015/06/09,-1.423
2015/06/10,1.021
2015/06/11,3.057
2015/06/12,3.556
2015/06/13,0.672
2015/06/14,-1.023
2015/06/15,1.577
2015/06/16,6.593
2015/06/17,5.888
2015/06/18,6.62
2015/06/19,7.003
2015/06/20,0.286
2015/06/21,-3.841
2015/06/22,0.467
2015/06/23,-0.375
2015/06/24,-3.869
2015/06/25,-5.244
2015/06/26,-4.415
2015/06/27,-1.989
2015/06/28,-2.29
2015/06/29,-0.087
2015/06/30,8.749
2015/07/01,7.308
2015/07/02,4.6
2015/07/03,1.266
2015/07/04,-2.561
2015/07/05,-1.812
2015/07/06,3.602
2015/07/07,16.581
2015/07/08,18.378
2015/07/09,13.801
2015/07/10,6.182
2015/07/11,2.703
2015/07/12,4.284
2015/07/13,-0.118
2015/07/14,-3.65
2015/07/15,-6.587
2015/07/16,-5.826
2015/07/17,-6.431
2015/07/18,1.129
2015/07/19,-3.431
2015/07/20,0.535
2015/07/21,0.358
2015/07/22,-1.748
2015/07/23,-2.136
2015/07/24,-5.078
2015/07/25,-6.95
2015/07/26,-6.11
2015/07/27,0.135
2015/07/28,3.703
2015/07/29,8.135
2015/07/30,8.648
2015/07/31,6.891
2015/08/01,2.67
2015/08/02,-3.944
2015/08/03,-5.366
2015/08/04,0.342
2015/08/05,3.977
2015/08/06,5.058
2015/08/07,0.307
2015/08/08,-5.115
2015/08/09,-8.01
2015/08/10,-6.251
2015/08/11,-4.496
2015/08/12,-0.06
2015/08/13,0.073
2015/08/14,-0.225
2015/08/15,-1.899
2015/08/16,-3.628
2015/08/17,-2.471
2015/08/18,0.511
2015/08/19,0.126
2015/08/20,0.79
2015/08/21,-1.23
2015/08/22,-2.361
2015/08/23,-1.575
2015/08/24,0.466
2015/08/25,3.006
2015/08/26,1.469
2015/08/27,1.445
2015/08/28,0.173
2015/08/29,-2.449
2015/08/30,-3.979
2015/08/31,-0.579
2015/09/01,0.992
2015/09/02,15.105
2015/09/03,8.977
2015/09/04,1.464
2015/09/05,-0.646
2015/09/06,-3.414
2015/09/07,-1.764
2015/09/08,-0.548
2015/09/09,-0.329
2015/09/10,-1.636
2015/09/11,3.028
2015/09/12,3.893
2015/09/13,0.282
2015/09/14,0.349
2015/09/15,-0.799
2015/09/16,-1.224
2015/09/17,-0.917
2015/09/18,-1.561
2015/09/19,-1.753
2015/09/20,-2.12
2015/09/21,1.487
2015/09/22,0.813
2015/09/23,-1.205
2015/09/24,-1.448
2015/09/25,-1.727
2015/09/26,-1.341
2015/09/27,-2.5
2015/09/28,-0.373
2015/09/29,-0.754
2015/09/30,0.574
2015/10/01,2.291
2015/10/02,2.442
2015/10/03,-0.685
2015/10/04,-4.189
2015/10/05,-3.779
2015/10/06,-0.342
2015/10/07,2.332
2015/10/08,3.503
2015/10/09,2.764
2015/10/10,-0.169
2015/10/11,-3.46
2015/10/12,-1.457
2015/10/13,0.69
2015/10/14,1.425
2015/10/15,0.862
2015/10/16,2.192
2015/10/17,2.879
2015/10/18,-0.069
2015/10/19,-0.997
2015/10/20,4.136
2015/10/21,3.357
2015/10/22,1.969
2015/10/23,0.605
2015/10/24,-0.605
2015/10/25,-2.725
2015/10/26,-3.502
2015/10/27,-0.989
2015/10/28,2.185
2015/10/29,4.041
2015/10/30,1.768
2015/10/31,0.422
2015/11/01,-1.16
2015/11/02,0.597
2015/11/03,2.071
2015/11/04,6.652
2015/11/05,4.774
2015/11/06,2
2015/11/07,-2.558
2015/11/08,-4.935
2015/11/09,-3.697
2015/11/10,-1.99
2015/11/11,-2.873
2015/11/12,-3.785
2015/11/13,-3.861
2015/11/14,-2.51
2015/11/15,-3.32
2015/11/16,-2.45
2015/11/17,-0.279
2015/11/18,1.209
2015/11/19,2.455
2015/11/20,0.138
2015/11/21,-2.685
2015/11/22,-4.052
2015/11/23,-2.459
2015/11/24,-0.609
2015/11/25,1.885
2015/11/26,1.32
2015/11/27,3.733
2015/11/28,2.548
2015/11/29,-0.436
2015/11/30,2.514
2015/12/01,2.556
2015/12/02,2.903
2015/12/03,3.215
2015/12/04,1.482
2015/12/05,-0.405
2015/12/06,-0.456
2015/12/07,1.995
2015/12/08,0.84
2015/12/09,1.934
2015/12/10,-0.998
2015/12/11,3.683
2015/12/12,3.739
2015/12/13,3.07
2015/12/14,0.774
2015/12/15,-0.029
2015/12/16,0.354
2015/12/17,1.4
2015/12/18,0.743
2015/12/19,0.17
2015/12/20,-1.282
2015/12/21,2.023
2015/12/22,3.141
2015/12/23,2.59
2015/12/24,2.291
2015/12/25,-2.167
2015/12/26,-4.679
2015/12/27,-8.096
2015/12/28,-5.17
2015/12/29,-2.476
2015/12/30,-1.472
2015/12/31,-1.469
2016/01/01,-3.57
2016/01/02,0.119
2016/01/03,-0.64
2016/01/04,-1.263
2016/01/05,1.045
2016/01/06,3.102
2016/01/07,5.995
2016/01/08,2.503
2016/01/09,0.607
2016/01/10,-2.674
2016/01/11,-1.077
2016/01/12,0.086
2016/01/13,2.317
2016/01/14,3.667
2016/01/15,6.845
2016/01/16,4.728
2016/01/17,2.353
2016/01/18,0.251
2016/01/19,2.798
2016/01/20,4.55
2016/01/21,7.532
2016/01/22,2.875
2016/01/23,-2.192
2016/01/24,-3.78
2016/01/25,-1.537
2016/01/26,0.819
2016/01/27,2.947
2016/01/28,3.868
2016/01/29,1.597
2016/01/30,-3.008
2016/01/31,-6.167
2016/02/01,0.15
2016/02/02,3.717
2016/02/03,1.074
2016/02/04,-2.067
2016/02/05,-3.441
2016/02/06,-4.879
2016/02/07,-4.172
2016/02/08,0.271
2016/02/09,0.553
2016/02/10,2.016
2016/02/11,0.362
2016/02/12,-0.98
2016/02/13,-1.735
2016/02/14,-2.468
2016/02/15,0.875
2016/02/16,4.452
2016/02/17,4.328
2016/02/18,1.995
2016/02/19,3.209
2016/02/20,1.872
2016/02/21,2.449
2016/02/22,4.591
2016/02/23,4.874
2016/02/24,5.45
2016/02/25,1.438
2016/02/26,-0.911
2016/02/27,-3.627
2016/02/28,-1.72
2016/02/29,3.406
2016/03/01,6.138
2016/03/02,11.843
2016/03/03,6.928
2016/03/04,0.421
2016/03/05,-0.562
2016/03/06,-4.838
2016/03/07,-5.084
2016/03/08,-5.334
2016/03/09,-3.725
2016/03/10,-4.362
2016/03/11,-5.204
2016/03/12,-5.55
2016/03/13,-3.793
2016/03/14,-2.049
2016/03/15,-1.068
2016/03/16,1.722
2016/03/17,3.65
2016/03/18,3.358
2016/03/19,-0.127
2016/03/20,-3.111
2016/03/21,-1.477
2016/03/22,-0.166
2016/03/23,-0.89
2016/03/24,-1.208
2016/03/25,-2.892
2016/03/26,-3.161
2016/03/27,-3.189
2016/03/28,-0.504
2016/03/29,6.102
2016/03/30,5.934
2016/03/31,6.821
2016/04/01,5.413
2016/04/02,4.15
2016/04/03,1.108
2016/04/04,-2.025
2016/04/05,-2
2016/04/06,1.11
2016/04/07,0.964
2016/04/08,-0.375
2016/04/09,-4.092
2016/04/10,-7.321
2016/04/11,-2.607
2016/04/12,2.157
2016/04/13,1.372
2016/04/14,-0.084
2016/04/15,1.161
2016/04/16,-1.181
2016/04/17,-3.977
2016/04/18,0.942
2016/04/19,1.536
2016/04/20,-0.142
2016/04/21,-0.29
2016/04/22,0.512
2016/04/23,-2.007
2016/04/24,-2.53
2016/04/25,1.787
2016/04/26,82.748
2016/04/27,24.493
2016/04/28,2.526
2016/04/29,-7.245
2016/04/30,-11.864
2016/05/01,-14.516
2016/05/02,-13.176
2016/05/03,-10.056
2016/05/04,-7.35
2016/05/05,-5.009
2016/05/06,-3.662
2016/05/07,-3.676
2016/05/08,-5.374
2016/05/09,-4.653
2016/05/10,-0.149
2016/05/11,4.623
2016/05/12,5.76
2016/05/13,4.017
2016/05/14,3.208
2016/05/15,2.282
2016/05/16,5.462
2016/05/17,5.999
2016/05/18,3.905
2016/05/19,4.727
2016/05/20,1.149
2016/05/21,0.601
2016/05/22,-4.716
2016/05/23,-5.439
2016/05/24,-1.089
2016/05/25,3.066
2016/05/26,3.82
2016/05/27,6.449
2016/05/28,3.24
2016/05/29,-1.293
2016/05/30,-1.313
2016/05/31,-0.279
2016/06/01,-0.179
2016/06/02,0.741
2016/06/03,0.005
2016/06/04,-0.409
2016/06/05,-4.572
2016/06/06,-5.335
2016/06/07,-2.37
2016/06/08,-0.838
2016/06/09,-1.135
2016/06/10,0.193
2016/06/11,-1.473
2016/06/12,-0.259
2016/06/13,2.124
2016/06/14,7.584
2016/06/15,9.928
2016/06/16,9.067
2016/06/17,6.376
2016/06/18,1.977
2016/06/19,-2.82
2016/06/20,-2.193
2016/06/21,0.278
2016/06/22,4.327
2016/06/23,3.911
2016/06/24,3.572
2016/06/25,-1.73
2016/06/26,-4.921
2016/06/27,-4.688
2016/06/28,-4.236
2016/06/29,-2.713
2016/06/30,-1.599
2016/07/01,-2.179
2016/07/02,-2.963
2016/07/03,-4.914
2016/07/04,-3.387
2016/07/05,-0.992
2016/07/06,0.893
2016/07/07,2.125
2016/07/08,1.777
2016/07/09,0.691
2016/07/10,3.639
2016/07/11,14.234
2016/07/12,14.205
2016/07/13,13.298
2016/07/14,10.393
2016/07/15,7.441
2016/07/16,2.111
2016/07/17,-0.963
2016/07/18,0.459
2016/07/19,4.463
2016/07/20,4.212
2016/07/21,3.841
2016/07/22,4.615
2016/07/23,3.117
2016/07/24,0.454
2016/07/25,2.234
2016/07/26,3.747
2016/07/27,4.805
2016/07/28,3.141
2016/07/29,0.832
2016/07/30,0.928
2016/07/31,-0.722
2016/08/01,-1.517
2016/08/02,-0.459
2016/08/03,-1.342
2016/08/04,-1.92
2016/08/05,-2.284
2016/08/06,-4.252
2016/08/07,-2.627
2016/08/08,2.576
2016/08/09,5.572
2016/08/10,3.389
2016/08/11,2.155
2016/08/12,0.026
2016/08/13,-3.274
2016/08/14,-4.994
2016/08/15,-2.885
2016/08/16,2.99
2016/08/17,5.459
2016/08/18,2.889
2016/08/19,1.432
2016/08/20,-2.363
2016/08/21,-6.403
2016/08/22,-5.398
2016/08/23,-2.287
2016/08/24,-1.028
2016/08/25,1.482
2016/08/26,2.012
2016/08/27,-0.618
2016/08/28,-3.99
2016/08/29,-2.335
2016/08/30,-1.052
2016/08/31,1.259
2016/09/01,1.986
2016/09/02,-0.365
2016/09/03,-0.876
2016/09/04,-5.142
2016/09/05,-1.655
2016/09/06,1.356
2016/09/07,1.767
2016/09/08,1.247
2016/09/09,1.68
2016/09/10,-1.617
2016/09/11,-4.799
2016/09/12,-4.346
2016/09/13,-0.82
2016/09/14,1.114
2016/09/15,1.305
2016/09/16,3.34
2016/09/17,0.736
2016/09/18,-0.783
2016/09/19,2.731
2016/09/20,3.325
2016/09/21,1.017
2016/09/22,0.983
2016/09/23,1.014
2016/09/24,-1.547
2016/09/25,-5.546
2016/09/26,-3.49
2016/09/27,-1.66
2016/09/28,1.388
2016/09/29,4.164
2016/09/30,4.893
2016/10/01,1.177
2016/10/02,-1.105
2016/10/03,1.467
2016/10/04,1.764
2016/10/05,1.014
2016/10/06,1.689
2016/10/07,2.531
2016/10/08,-0.155
2016/10/09,-2.829
2016/10/10,1.057
2016/10/11,4.609
2016/10/12,2.796
2016/10/13,2.233
2016/10/14,1.214
2016/10/15,-0.923
2016/10/16,-1.989
2016/10/17,1.211
2016/10/18,1.204
2016/10/19,0.668
2016/10/20,4.233
2016/10/21,1.126
2016/10/22,-1.646
2016/10/23,-2.345
2016/10/24,0.166
2016/10/25,5.21
2016/10/26,10.971
2016/10/27,7.402
2016/10/28,1.263
2016/10/29,-3.022
2016/10/30,-7.065
2016/10/31,-5.656
2016/11/01,-2.767
2016/11/02,0.439
2016/11/03,0.044
2016/11/04,4.185
2016/11/05,1.268
2016/11/06,-1.922
2016/11/07,0.112
2016/11/08,-0.287
2016/11/09,0.135
2016/11/10,-1.294
2016/11/11,-3.069
2016/11/12,-4.961
2016/11/13,-4.319
2016/11/14,-2.601
2016/11/15,0.32
2016/11/16,0.428
2016/11/17,2.49
2016/11/18,3.482
2016/11/19,1.99
2016/11/20,2.188
2016/11/21,4.734
2016/11/22,7.064
2016/11/23,6.645
2016/11/24,6.998
2016/11/25,7.351
2016/11/26,2.474
2016/11/27,-2.279
2016/11/28,-2.776
2016/11/29,-1.997
2016/11/30,-0.786
2016/12/01,0.026
2016/12/02,2.75
2016/12/03,-0.358
2016/12/04,-1.905
2016/12/05,-1.053
2016/12/06,1.516
2016/12/07,-0.245
2016/12/08,-1.715
2016/12/09,-0.487
2016/12/10,-0.421
2016/12/11,-4.938
2016/12/12,-3.974
2016/12/13,-3.155
2016/12/14,0.301
2016/12/15,4.489
2016/12/16,4.77
2016/12/17,0.72
2016/12/18,-1.66
2016/12/19,-0.378
2016/12/20,1.706
2016/12/21,2.306
2016/12/22,1.137
2016/12/23,0.101
2016/12/24,-1.307
2016/12/25,-6.184
2016/12/26,-4.092
2016/12/27,-1.063
2016/12/28,0.719
2016/12/29,2.884
2016/12/30,2.102
2016/12/31,-0.456
2017/01/01,-4.589
2017/01/02,-0.703
2017/01/03,2.64
2017/01/04,13.902
2017/01/05,9.415
2017/01/06,4.376
2017/01/07,1.104
2017/01/08,-3.765
2017/01/09,-3.045
2017/01/10,-1.549
2017/01/11,-0.779
2017/01/12,-2.289
2017/01/13,-2.56
2017/01/14,-4.683
2017/01/15,-5.848
2017/01/16,-3.439
2017/01/17,0.361
2017/01/18,2.928
2017/01/19,2.18
2017/01/20,-0.557
2017/01/21,-2.712
2017/01/22,-3.905
2017/01/23,1.808
2017/01/24,8.553
2017/01/25,9.18
2017/01/26,5.631
2017/01/27,0.921
2017/01/28,0.473
2017/01/29,-0.667
2017/01/30,2.11
2017/01/31,4.61
2017/02/01,2.271
2017/02/02,1.719
2017/02/03,3.876
2017/02/04,3.013
2017/02/05,0.526
2017/02/06,3.767
2017/02/07,4.154
2017/02/08,2.814
2017/02/09,1.114
2017/02/10,-0.779
2017/02/11,-2.895
2017/02/12,-5.023
2017/02/13,-4.356
2017/02/14,-3.156
2017/02/15,-0.357
2017/02/16,3.41
2017/02/17,4.479
2017/02/18,2.941
2017/02/19,1.049
2017/02/20,1.278
2017/02/21,2.834
2017/02/22,4.6
2017/02/23,5.697
2017/02/24,5.084
2017/02/25,1.64
2017/02/26,-2.778
2017/02/27,-0.616
2017/02/28,2.624
2017/03/01,4.892
2017/03/02,5.197
2017/03/03,5.263
2017/03/04,4.13
2017/03/05,1.498
2017/03/06,1.366
