Date,activeaddresses30trx
2013/12/09,1.415
2013/12/10,1.384
2013/12/11,1.35
2013/12/12,1.308
2013/12/13,1.263
2013/12/14,1.218
2013/12/15,1.171
2013/12/16,1.13
2013/12/17,1.091
2013/12/18,1.058
2013/12/19,1.025
2013/12/20,0.992
2013/12/21,0.952
2013/12/22,0.907
2013/12/23,0.864
2013/12/24,0.818
2013/12/25,0.771
2013/12/26,0.722
2013/12/27,0.672
2013/12/28,0.619
2013/12/29,0.569
2013/12/30,0.524
2013/12/31,0.478
2014/01/01,0.428
2014/01/02,0.382
2014/01/03,0.341
2014/01/04,0.3
2014/01/05,0.263
2014/01/06,0.238
2014/01/07,0.215
2014/01/08,0.196
2014/01/09,0.177
2014/01/10,0.157
2014/01/11,0.137
2014/01/12,0.115
2014/01/13,0.098
2014/01/14,0.082
2014/01/15,0.066
2014/01/16,0.051
2014/01/17,0.037
2014/01/18,0.018
2014/01/19,-0.004
2014/01/20,-0.014
2014/01/21,-0.018
2014/01/22,-0.019
2014/01/23,-0.017
2014/01/24,-0.015
2014/01/25,-0.016
2014/01/26,-0.018
2014/01/27,-0.015
2014/01/28,-0.008
2014/01/29,-0.002
2014/01/30,0.006
2014/01/31,0.014
2014/02/01,0.019
2014/02/02,0.022
2014/02/03,0.031
2014/02/04,0.044
2014/02/05,0.057
2014/02/06,0.071
2014/02/07,0.087
2014/02/08,0.101
2014/02/09,0.108
2014/02/10,0.119
2014/02/11,0.129
2014/02/12,0.15
2014/02/13,0.17
2014/02/14,0.191
2014/02/15,0.207
2014/02/16,0.216
2014/02/17,0.227
2014/02/18,0.236
2014/02/19,0.247
2014/02/20,0.261
2014/02/21,0.275
2014/02/22,0.285
2014/02/23,0.293
2014/02/24,0.31
2014/02/25,0.331
2014/02/26,0.354
2014/02/27,0.376
2014/02/28,0.398
2014/03/01,0.417
2014/03/02,0.429
2014/03/03,0.45
2014/03/04,0.476
2014/03/05,0.5
2014/03/06,0.521
2014/03/07,0.537
2014/03/08,0.546
2014/03/09,0.55
2014/03/10,0.555
2014/03/11,0.559
2014/03/12,0.563
2014/03/13,0.565
2014/03/14,0.566
2014/03/15,0.557
2014/03/16,0.54
2014/03/17,0.524
2014/03/18,0.501
2014/03/19,0.477
2014/03/20,0.453
2014/03/21,0.431
2014/03/22,0.41
2014/03/23,0.384
2014/03/24,0.364
2014/03/25,0.343
2014/03/26,0.322
2014/03/27,0.303
2014/03/28,0.287
2014/03/29,0.267
2014/03/30,0.247
2014/03/31,0.228
2014/04/01,0.212
2014/04/02,0.197
2014/04/03,0.183
2014/04/04,0.17
2014/04/05,0.156
2014/04/06,0.144
2014/04/07,0.13
2014/04/08,0.117
2014/04/09,0.106
2014/04/10,0.097
2014/04/11,0.089
2014/04/12,0.075
2014/04/13,0.063
2014/04/14,0.054
2014/04/15,0.05
2014/04/16,0.048
2014/04/17,0.044
2014/04/18,0.036
2014/04/19,0.025
2014/04/20,0.014
2014/04/21,0
2014/04/22,-0.009
2014/04/23,-0.02
2014/04/24,-0.028
2014/04/25,-0.034
2014/04/26,-0.043
2014/04/27,-0.051
2014/04/28,-0.057
2014/04/29,-0.062
2014/04/30,-0.066
2014/05/01,-0.071
2014/05/02,-0.079
2014/05/03,-0.093
2014/05/04,-0.106
2014/05/05,-0.119
2014/05/06,-0.128
2014/05/07,-0.136
2014/05/08,-0.141
2014/05/09,-0.145
2014/05/10,-0.152
2014/05/11,-0.157
2014/05/12,-0.161
2014/05/13,-0.166
2014/05/14,-0.169
2014/05/15,-0.168
2014/05/16,-0.168
2014/05/17,-0.169
2014/05/18,-0.166
2014/05/19,-0.159
2014/05/20,-0.147
2014/05/21,-0.137
2014/05/22,-0.128
2014/05/23,-0.118
2014/05/24,-0.114
2014/05/25,-0.107
2014/05/26,-0.099
2014/05/27,-0.088
2014/05/28,-0.076
2014/05/29,-0.064
2014/05/30,-0.055
2014/05/31,-0.051
2014/06/01,-0.042
2014/06/02,-0.033
2014/06/03,-0.021
2014/06/04,-0.011
2014/06/05,0.001
2014/06/06,0.013
2014/06/07,0.018
2014/06/08,0.023
2014/06/09,0.028
2014/06/10,0.033
2014/06/11,0.039
2014/06/12,0.044
2014/06/13,0.05
2014/06/14,0.051
2014/06/15,0.054
2014/06/16,0.057
2014/06/17,0.062
2014/06/18,0.066
2014/06/19,0.067
2014/06/20,0.065
2014/06/21,0.061
2014/06/22,0.06
2014/06/23,0.058
2014/06/24,0.057
2014/06/25,0.057
2014/06/26,0.055
2014/06/27,0.053
2014/06/28,0.048
2014/06/29,0.043
2014/06/30,0.042
2014/07/01,0.043
2014/07/02,0.046
2014/07/03,0.047
2014/07/04,0.044
2014/07/05,0.035
2014/07/06,0.029
2014/07/07,0.027
2014/07/08,0.033
2014/07/09,0.04
2014/07/10,0.046
2014/07/11,0.051
2014/07/12,0.052
2014/07/13,0.055
2014/07/14,0.057
2014/07/15,0.056
2014/07/16,0.05
2014/07/17,0.044
2014/07/18,0.035
2014/07/19,0.022
2014/07/20,0.011
2014/07/21,-0.002
2014/07/22,-0.017
2014/07/23,-0.031
2014/07/24,-0.045
2014/07/25,-0.057
2014/07/26,-0.073
2014/07/27,-0.086
2014/07/28,-0.097
2014/07/29,-0.109
2014/07/30,-0.119
2014/07/31,-0.128
2014/08/01,-0.136
2014/08/02,-0.147
2014/08/03,-0.156
2014/08/04,-0.164
2014/08/05,-0.167
2014/08/06,-0.165
2014/08/07,-0.162
2014/08/08,-0.16
2014/08/09,-0.161
2014/08/10,-0.159
2014/08/11,-0.154
2014/08/12,-0.146
2014/08/13,-0.137
2014/08/14,-0.125
2014/08/15,-0.114
2014/08/16,-0.104
2014/08/17,-0.091
2014/08/18,-0.078
2014/08/19,-0.066
2014/08/20,-0.055
2014/08/21,-0.044
2014/08/22,-0.034
2014/08/23,-0.03
2014/08/24,-0.022
2014/08/25,-0.016
2014/08/26,-0.01
2014/08/27,-0.003
2014/08/28,0.003
2014/08/29,0.006
2014/08/30,0.005
2014/08/31,0.008
2014/09/01,0.011
2014/09/02,0.013
2014/09/03,0.014
2014/09/04,0.012
2014/09/05,0.011
2014/09/06,0.006
2014/09/07,0.011
2014/09/08,0.016
2014/09/09,0.021
2014/09/10,0.033
2014/09/11,0.04
2014/09/12,0.043
2014/09/13,0.041
2014/09/14,0.046
2014/09/15,0.05
2014/09/16,0.059
2014/09/17,0.067
2014/09/18,0.074
2014/09/19,0.077
2014/09/20,0.076
2014/09/21,0.075
2014/09/22,0.076
2014/09/23,0.078
2014/09/24,0.078
2014/09/25,0.079
2014/09/26,0.078
2014/09/27,0.074
2014/09/28,0.079
2014/09/29,0.081
2014/09/30,0.087
2014/10/01,0.095
2014/10/02,0.099
2014/10/03,0.1
2014/10/04,0.096
2014/10/05,0.102
2014/10/06,0.105
2014/10/07,0.108
2014/10/08,0.11
2014/10/09,0.109
2014/10/10,0.109
2014/10/11,0.103
2014/10/12,0.106
2014/10/13,0.11
2014/10/14,0.116
2014/10/15,0.122
2014/10/16,0.123
2014/10/17,0.123
2014/10/18,0.118
2014/10/19,0.12
2014/10/20,0.121
2014/10/21,0.123
2014/10/22,0.125
2014/10/23,0.125
2014/10/24,0.123
2014/10/25,0.122
2014/10/26,0.124
2014/10/27,0.127
2014/10/28,0.129
2014/10/29,0.13
2014/10/30,0.13
2014/10/31,0.13
2014/11/01,0.124
2014/11/02,0.13
2014/11/03,0.134
2014/11/04,0.138
2014/11/05,0.139
2014/11/06,0.142
2014/11/07,0.145
2014/11/08,0.142
2014/11/09,0.145
2014/11/10,0.147
2014/11/11,0.148
2014/11/12,0.151
2014/11/13,0.153
2014/11/14,0.156
2014/11/15,0.154
2014/11/16,0.159
2014/11/17,0.163
2014/11/18,0.165
2014/11/19,0.165
2014/11/20,0.165
2014/11/21,0.163
2014/11/22,0.157
2014/11/23,0.158
2014/11/24,0.157
2014/11/25,0.155
2014/11/26,0.152
2014/11/27,0.148
2014/11/28,0.145
2014/11/29,0.138
2014/11/30,0.142
2014/12/01,0.146
2014/12/02,0.152
2014/12/03,0.159
2014/12/04,0.164
2014/12/05,0.169
2014/12/06,0.169
2014/12/07,0.176
2014/12/08,0.185
2014/12/09,0.191
2014/12/10,0.196
2014/12/11,0.199
2014/12/12,0.198
2014/12/13,0.191
2014/12/14,0.193
2014/12/15,0.198
2014/12/16,0.205
2014/12/17,0.211
2014/12/18,0.217
2014/12/19,0.22
2014/12/20,0.225
2014/12/21,0.231
2014/12/22,0.237
2014/12/23,0.244
2014/12/24,0.244
2014/12/25,0.235
2014/12/26,0.222
2014/12/27,0.208
2014/12/28,0.203
2014/12/29,0.193
2014/12/30,0.181
2014/12/31,0.165
2015/01/01,0.139
2015/01/02,0.116
2015/01/03,0.099
2015/01/04,0.086
2015/01/05,0.077
2015/01/06,0.068
2015/01/07,0.057
2015/01/08,0.049
2015/01/09,0.044
2015/01/10,0.047
2015/01/11,0.053
2015/01/12,0.057
2015/01/13,0.064
2015/01/14,0.073
2015/01/15,0.086
2015/01/16,0.098
2015/01/17,0.115
2015/01/18,0.132
2015/01/19,0.148
2015/01/20,0.159
2015/01/21,0.168
2015/01/22,0.174
2015/01/23,0.176
2015/01/24,0.174
2015/01/25,0.183
2015/01/26,0.193
2015/01/27,0.203
2015/01/28,0.205
2015/01/29,0.203
2015/01/30,0.195
2015/01/31,0.194
2015/02/01,0.194
2015/02/02,0.19
2015/02/03,0.186
2015/02/04,0.181
2015/02/05,0.173
2015/02/06,0.163
2015/02/07,0.149
2015/02/08,0.144
2015/02/09,0.138
2015/02/10,0.132
2015/02/11,0.125
2015/02/12,0.118
2015/02/13,0.12
2015/02/14,0.124
2015/02/15,0.142
2015/02/16,0.159
2015/02/17,0.176
2015/02/18,0.189
2015/02/19,0.195
2015/02/20,0.199
2015/02/21,0.205
2015/02/22,0.212
2015/02/23,0.217
2015/02/24,0.217
2015/02/25,0.214
2015/02/26,0.207
2015/02/27,0.2
2015/02/28,0.198
2015/03/01,0.199
2015/03/02,0.202
2015/03/03,0.204
2015/03/04,0.204
2015/03/05,0.203
2015/03/06,0.198
2015/03/07,0.193
2015/03/08,0.19
2015/03/09,0.187
2015/03/10,0.183
2015/03/11,0.177
2015/03/12,0.171
2015/03/13,0.164
2015/03/14,0.158
2015/03/15,0.153
2015/03/16,0.149
2015/03/17,0.143
2015/03/18,0.135
2015/03/19,0.13
2015/03/20,0.123
2015/03/21,0.116
2015/03/22,0.111
2015/03/23,0.106
2015/03/24,0.098
2015/03/25,0.086
2015/03/26,0.073
2015/03/27,0.06
2015/03/28,0.048
2015/03/29,0.042
2015/03/30,0.038
2015/03/31,0.036
2015/04/01,0.035
2015/04/02,0.034
2015/04/03,0.033
2015/04/04,0.032
2015/04/05,0.035
2015/04/06,0.036
2015/04/07,0.037
2015/04/08,0.039
2015/04/09,0.04
2015/04/10,0.041
2015/04/11,0.045
2015/04/12,0.049
2015/04/13,0.053
2015/04/14,0.056
2015/04/15,0.056
2015/04/16,0.052
2015/04/17,0.047
2015/04/18,0.043
2015/04/19,0.043
2015/04/20,0.042
2015/04/21,0.041
2015/04/22,0.042
2015/04/23,0.043
2015/04/24,0.044
2015/04/25,0.047
2015/04/26,0.052
2015/04/27,0.054
2015/04/28,0.057
2015/04/29,0.059
2015/04/30,0.059
2015/05/01,0.054
2015/05/02,0.054
2015/05/03,0.053
2015/05/04,0.052
2015/05/05,0.052
2015/05/06,0.053
2015/05/07,0.054
2015/05/08,0.059
2015/05/09,0.061
2015/05/10,0.065
2015/05/11,0.068
2015/05/12,0.072
2015/05/13,0.074
2015/05/14,0.073
2015/05/15,0.071
2015/05/16,0.07
2015/05/17,0.07
2015/05/18,0.069
2015/05/19,0.068
2015/05/20,0.067
2015/05/21,0.064
2015/05/22,0.06
2015/05/23,0.053
2015/05/24,0.052
2015/05/25,0.05
2015/05/26,0.049
2015/05/27,0.049
2015/05/28,0.048
2015/05/29,0.051
2015/05/30,0.06
2015/05/31,0.073
2015/06/01,0.087
2015/06/02,0.104
2015/06/03,0.12
2015/06/04,0.133
2015/06/05,0.143
2015/06/06,0.151
2015/06/07,0.157
2015/06/08,0.16
2015/06/09,0.161
2015/06/10,0.17
2015/06/11,0.177
2015/06/12,0.184
2015/06/13,0.191
2015/06/14,0.198
2015/06/15,0.208
2015/06/16,0.216
2015/06/17,0.227
2015/06/18,0.234
2015/06/19,0.239
2015/06/20,0.241
2015/06/21,0.243
2015/06/22,0.239
2015/06/23,0.237
2015/06/24,0.232
2015/06/25,0.222
2015/06/26,0.213
2015/06/27,0.208
2015/06/28,0.202
2015/06/29,0.195
2015/06/30,0.193
2015/07/01,0.192
2015/07/02,0.193
2015/07/03,0.196
2015/07/04,0.196
2015/07/05,0.199
2015/07/06,0.203
2015/07/07,0.21
2015/07/08,0.217
2015/07/09,0.226
2015/07/10,0.235
2015/07/11,0.245
2015/07/12,0.254
2015/07/13,0.26
2015/07/14,0.263
2015/07/15,0.261
2015/07/16,0.256
2015/07/17,0.246
2015/07/18,0.233
2015/07/19,0.221
2015/07/20,0.209
2015/07/21,0.196
2015/07/22,0.155
2015/07/23,0.094
2015/07/24,0.016
2015/07/25,-0.075
2015/07/26,-0.176
2015/07/27,-0.283
2015/07/28,-0.367
2015/07/29,-0.43
2015/07/30,-0.477
2015/07/31,-0.508
2015/08/01,-0.526
2015/08/02,-0.532
2015/08/03,-0.531
2015/08/04,-0.522
2015/08/05,-0.504
2015/08/06,-0.48
2015/08/07,-0.454
2015/08/08,-0.426
2015/08/09,-0.396
2015/08/10,-0.365
2015/08/11,-0.334
2015/08/12,-0.304
2015/08/13,-0.274
2015/08/14,-0.245
2015/08/15,-0.218
2015/08/16,-0.191
2015/08/17,-0.164
2015/08/18,-0.136
2015/08/19,-0.107
2015/08/20,-0.081
2015/08/21,-0.056
2015/08/22,-0.03
2015/08/23,-0.005
2015/08/24,0.021
2015/08/25,0.045
2015/08/26,0.068
2015/08/27,0.088
2015/08/28,0.108
2015/08/29,0.119
2015/08/30,0.13
2015/08/31,0.142
2015/09/01,0.156
2015/09/02,0.168
2015/09/03,0.181
2015/09/04,0.188
2015/09/05,0.199
2015/09/06,0.209
2015/09/07,0.204
2015/09/08,0.205
2015/09/09,0.176
2015/09/10,0.148
2015/09/11,0.128
2015/09/12,0.112
2015/09/13,0.104
2015/09/14,0.101
2015/09/15,0.102
2015/09/16,0.103
2015/09/17,0.107
2015/09/18,0.115
2015/09/19,0.121
2015/09/20,0.131
2015/09/21,0.143
2015/09/22,0.161
2015/09/23,0.176
2015/09/24,0.187
2015/09/25,0.197
2015/09/26,0.208
2015/09/27,0.218
2015/09/28,0.227
2015/09/29,0.238
2015/09/30,0.251
2015/10/01,0.26
2015/10/02,0.267
2015/10/03,0.268
2015/10/04,0.27
2015/10/05,0.271
2015/10/06,0.272
2015/10/07,0.272
2015/10/08,0.273
2015/10/09,0.269
2015/10/10,0.268
2015/10/11,0.266
2015/10/12,0.264
2015/10/13,0.262
2015/10/14,0.26
2015/10/15,0.264
2015/10/16,0.269
2015/10/17,0.278
2015/10/18,0.287
2015/10/19,0.297
2015/10/20,0.313
2015/10/21,0.328
2015/10/22,0.342
2015/10/23,0.356
2015/10/24,0.372
2015/10/25,0.388
2015/10/26,0.405
2015/10/27,0.42
2015/10/28,0.432
2015/10/29,0.444
2015/10/30,0.456
2015/10/31,0.467
2015/11/01,0.476
2015/11/02,0.485
2015/11/03,0.499
2015/11/04,0.52
2015/11/05,0.541
2015/11/06,0.561
2015/11/07,0.574
2015/11/08,0.584
2015/11/09,0.594
2015/11/10,0.599
2015/11/11,0.602
2015/11/12,0.601
2015/11/13,0.595
2015/11/14,0.589
2015/11/15,0.585
2015/11/16,0.579
2015/11/17,0.569
2015/11/18,0.56
2015/11/19,0.548
2015/11/20,0.533
2015/11/21,0.519
2015/11/22,0.505
2015/11/23,0.488
2015/11/24,0.471
2015/11/25,0.454
2015/11/26,0.439
2015/11/27,0.421
2015/11/28,0.406
2015/11/29,0.387
2015/11/30,0.377
2015/12/01,0.37
2015/12/02,0.366
2015/12/03,0.358
2015/12/04,0.349
2015/12/05,0.346
2015/12/06,0.344
2015/12/07,0.344
2015/12/08,0.346
2015/12/09,0.353
2015/12/10,0.362
2015/12/11,0.37
2015/12/12,0.385
2015/12/13,0.4
2015/12/14,0.419
2015/12/15,0.437
2015/12/16,0.454
2015/12/17,0.469
2015/12/18,0.481
2015/12/19,0.494
2015/12/20,0.502
2015/12/21,0.51
2015/12/22,0.516
2015/12/23,0.521
2015/12/24,0.524
2015/12/25,0.519
2015/12/26,0.51
2015/12/27,0.498
2015/12/28,0.484
2015/12/29,0.467
2015/12/30,0.45
2015/12/31,0.428
2016/01/01,0.398
2016/01/02,0.371
2016/01/03,0.342
2016/01/04,0.314
2016/01/05,0.288
2016/01/06,0.262
2016/01/07,0.238
2016/01/08,0.215
2016/01/09,0.197
2016/01/10,0.18
2016/01/11,0.166
2016/01/12,0.155
2016/01/13,0.142
2016/01/14,0.13
2016/01/15,0.118
2016/01/16,0.112
2016/01/17,0.113
2016/01/18,0.115
2016/01/19,0.115
2016/01/20,0.129
2016/01/21,0.143
2016/01/22,0.157
2016/01/23,0.171
2016/01/24,0.183
2016/01/25,0.195
2016/01/26,0.21
2016/01/27,0.223
2016/01/28,0.238
2016/01/29,0.253
2016/01/30,0.266
2016/01/31,0.275
2016/02/01,0.29
2016/02/02,0.315
2016/02/03,0.336
2016/02/04,0.351
2016/02/05,0.362
2016/02/06,0.37
2016/02/07,0.376
2016/02/08,0.379
2016/02/09,0.381
2016/02/10,0.381
2016/02/11,0.378
2016/02/12,0.372
2016/02/13,0.362
2016/02/14,0.352
2016/02/15,0.343
2016/02/16,0.331
2016/02/17,0.324
2016/02/18,0.314
2016/02/19,0.305
2016/02/20,0.297
2016/02/21,0.289
2016/02/22,0.282
2016/02/23,0.277
2016/02/24,0.269
2016/02/25,0.263
2016/02/26,0.256
2016/02/27,0.248
2016/02/28,0.239
2016/02/29,0.235
2016/03/01,0.232
2016/03/02,0.232
2016/03/03,0.234
2016/03/04,0.236
2016/03/05,0.238
2016/03/06,0.232
2016/03/07,0.221
2016/03/08,0.209
2016/03/09,0.2
2016/03/10,0.187
2016/03/11,0.172
2016/03/12,0.152
2016/03/13,0.131
2016/03/14,0.11
2016/03/15,0.09
2016/03/16,0.071
2016/03/17,0.054
2016/03/18,0.038
2016/03/19,0.019
2016/03/20,0
2016/03/21,-0.019
2016/03/22,-0.035
2016/03/23,-0.052
2016/03/24,-0.069
2016/03/25,-0.086
2016/03/26,-0.1
2016/03/27,-0.115
2016/03/28,-0.123
2016/03/29,-0.123
2016/03/30,-0.12
2016/03/31,-0.119
2016/04/01,-0.118
2016/04/02,-0.116
2016/04/03,-0.115
2016/04/04,-0.113
2016/04/05,-0.11
2016/04/06,-0.107
2016/04/07,-0.105
2016/04/08,-0.105
2016/04/09,-0.107
2016/04/10,-0.111
2016/04/11,-0.113
2016/04/12,-0.11
2016/04/13,-0.106
2016/04/14,-0.1
2016/04/15,-0.097
2016/04/16,-0.096
2016/04/17,-0.094
2016/04/18,-0.091
2016/04/19,-0.088
2016/04/20,-0.084
2016/04/21,-0.08
2016/04/22,-0.077
2016/04/23,-0.075
2016/04/24,-0.072
2016/04/25,-0.068
2016/04/26,-0.061
2016/04/27,-0.054
2016/04/28,-0.047
2016/04/29,-0.037
2016/04/30,-0.031
2016/05/01,-0.028
2016/05/02,-0.024
2016/05/03,-0.02
2016/05/04,-0.016
2016/05/05,-0.014
2016/05/06,-0.013
2016/05/07,-0.015
2016/05/08,-0.02
2016/05/09,-0.023
2016/05/10,-0.025
2016/05/11,-0.026
2016/05/12,-0.026
2016/05/13,-0.027
2016/05/14,-0.029
2016/05/15,-0.031
2016/05/16,-0.031
2016/05/17,-0.028
2016/05/18,-0.022
2016/05/19,-0.018
2016/05/20,-0.015
2016/05/21,-0.012
2016/05/22,-0.011
2016/05/23,-0.008
2016/05/24,-0.001
2016/05/25,0.006
2016/05/26,0.013
2016/05/27,0.021
2016/05/28,0.029
2016/05/29,0.033
2016/05/30,0.041
2016/05/31,0.049
2016/06/01,0.057
2016/06/02,0.065
2016/06/03,0.073
2016/06/04,0.078
2016/06/05,0.082
2016/06/06,0.086
2016/06/07,0.09
2016/06/08,0.094
2016/06/09,0.099
2016/06/10,0.105
2016/06/11,0.109
2016/06/12,0.112
2016/06/13,0.119
2016/06/14,0.127
2016/06/15,0.138
2016/06/16,0.15
2016/06/17,0.164
2016/06/18,0.179
2016/06/19,0.19
2016/06/20,0.2
2016/06/21,0.212
2016/06/22,0.222
2016/06/23,0.232
2016/06/24,0.24
2016/06/25,0.248
2016/06/26,0.253
2016/06/27,0.253
2016/06/28,0.25
2016/06/29,0.243
2016/06/30,0.235
2016/07/01,0.227
2016/07/02,0.217
2016/07/03,0.202
2016/07/04,0.189
2016/07/05,0.175
2016/07/06,0.159
2016/07/07,0.141
2016/07/08,0.122
2016/07/09,0.103
2016/07/10,0.081
2016/07/11,0.061
2016/07/12,0.042
2016/07/13,0.021
2016/07/14,0.001
2016/07/15,-0.018
2016/07/16,-0.036
2016/07/17,-0.053
2016/07/18,-0.068
2016/07/19,-0.082
2016/07/20,-0.095
2016/07/21,-0.105
2016/07/22,-0.115
2016/07/23,-0.124
2016/07/24,-0.133
2016/07/25,-0.139
2016/07/26,-0.141
2016/07/27,-0.142
2016/07/28,-0.142
2016/07/29,-0.159
2016/07/30,-0.18
2016/07/31,-0.195
2016/08/01,-0.204
2016/08/02,-0.207
2016/08/03,-0.206
2016/08/04,-0.201
2016/08/05,-0.196
2016/08/06,-0.191
2016/08/07,-0.188
2016/08/08,-0.18
2016/08/09,-0.17
2016/08/10,-0.157
2016/08/11,-0.141
2016/08/12,-0.125
2016/08/13,-0.111
2016/08/14,-0.1
2016/08/15,-0.087
2016/08/16,-0.07
2016/08/17,-0.053
2016/08/18,-0.037
2016/08/19,-0.024
2016/08/20,-0.01
2016/08/21,-0.001
2016/08/22,0.01
2016/08/23,0.02
2016/08/24,0.032
2016/08/25,0.039
2016/08/26,0.045
2016/08/27,0.049
2016/08/28,0.047
2016/08/29,0.047
2016/08/30,0.05
2016/08/31,0.053
2016/09/01,0.056
2016/09/02,0.058
2016/09/03,0.058
2016/09/04,0.055
2016/09/05,0.055
2016/09/06,0.057
2016/09/07,0.061
2016/09/08,0.065
2016/09/09,0.067
2016/09/10,0.067
2016/09/11,0.065
2016/09/12,0.065
2016/09/13,0.067
2016/09/14,0.068
2016/09/15,0.069
2016/09/16,0.069
2016/09/17,0.07
2016/09/18,0.066
2016/09/19,0.062
2016/09/20,0.061
2016/09/21,0.061
2016/09/22,0.061
2016/09/23,0.06
2016/09/24,0.059
2016/09/25,0.055
2016/09/26,0.055
2016/09/27,0.058
2016/09/28,0.062
2016/09/29,0.067
2016/09/30,0.074
2016/10/01,0.08
2016/10/02,0.083
2016/10/03,0.093
2016/10/04,0.106
2016/10/05,0.12
2016/10/06,0.137
2016/10/07,0.154
2016/10/08,0.169
2016/10/09,0.18
2016/10/10,0.187
2016/10/11,0.196
2016/10/12,0.203
2016/10/13,0.207
2016/10/14,0.209
2016/10/15,0.207
2016/10/16,0.201
2016/10/17,0.195
2016/10/18,0.19
2016/10/19,0.183
2016/10/20,0.182
2016/10/21,0.182
2016/10/22,0.181
2016/10/23,0.176
2016/10/24,0.175
2016/10/25,0.179
2016/10/26,0.186
2016/10/27,0.202
2016/10/28,0.216
2016/10/29,0.225
2016/10/30,0.227
2016/10/31,0.23
2016/11/01,0.235
2016/11/02,0.239
2016/11/03,0.243
2016/11/04,0.245
2016/11/05,0.244
2016/11/06,0.241
2016/11/07,0.24
2016/11/08,0.243
2016/11/09,0.248
2016/11/10,0.252
2016/11/11,0.255
2016/11/12,0.256
2016/11/13,0.255
2016/11/14,0.256
2016/11/15,0.259
2016/11/16,0.263
2016/11/17,0.268
2016/11/18,0.273
2016/11/19,0.276
2016/11/20,0.278
2016/11/21,0.28
2016/11/22,0.281
2016/11/23,0.283
2016/11/24,0.29
2016/11/25,0.298
2016/11/26,0.306
2016/11/27,0.31
2016/11/28,0.317
2016/11/29,0.323
2016/11/30,0.328
2016/12/01,0.33
2016/12/02,0.335
2016/12/03,0.341
2016/12/04,0.347
2016/12/05,0.353
2016/12/06,0.362
2016/12/07,0.373
2016/12/08,0.381
2016/12/09,0.385
2016/12/10,0.383
2016/12/11,0.375
2016/12/12,0.365
2016/12/13,0.356
2016/12/14,0.344
2016/12/15,0.332
2016/12/16,0.32
2016/12/17,0.306
2016/12/18,0.288
2016/12/19,0.272
2016/12/20,0.259
2016/12/21,0.25
2016/12/22,0.244
2016/12/23,0.237
2016/12/24,0.227
2016/12/25,0.209
2016/12/26,0.193
2016/12/27,0.18
2016/12/28,0.168
2016/12/29,0.158
2016/12/30,0.15
2016/12/31,0.141
2017/01/01,0.127
2017/01/02,0.116
2017/01/03,0.107
2017/01/04,0.101
2017/01/05,0.095
2017/01/06,0.093
2017/01/07,0.093
2017/01/08,0.091
2017/01/09,0.086
2017/01/10,0.084
2017/01/11,0.08
2017/01/12,0.076
2017/01/13,0.07
2017/01/14,0.061
2017/01/15,0.05
2017/01/16,0.039
2017/01/17,0.03
2017/01/18,0.023
2017/01/19,0.022
2017/01/20,0.023
2017/01/21,0.023
2017/01/22,0.021
2017/01/23,0.019
2017/01/24,0.021
2017/01/25,0.025
2017/01/26,0.032
2017/01/27,0.041
2017/01/28,0.048
2017/01/29,0.054
2017/01/30,0.059
2017/01/31,0.063
2017/02/01,0.072
2017/02/02,0.08
2017/02/03,0.089
2017/02/04,0.097
2017/02/05,0.104
2017/02/06,0.109
2017/02/07,0.115
2017/02/08,0.121
2017/02/09,0.129
2017/02/10,0.135
2017/02/11,0.138
2017/02/12,0.136
2017/02/13,0.132
2017/02/14,0.129
2017/02/15,0.126
2017/02/16,0.121
2017/02/17,0.119
2017/02/18,0.118
2017/02/19,0.114
2017/02/20,0.11
2017/02/21,0.107
2017/02/22,0.103
2017/02/23,0.1
2017/02/24,0.102
2017/02/25,0.104
2017/02/26,0.107
2017/02/27,0.107
2017/02/28,0.108
2017/03/01,0.109
2017/03/02,0.111
2017/03/03,0.114
2017/03/04,0.114
2017/03/05,0.115
2017/03/06,0.114
2017/03/07,0.116
2017/03/08,0.119
2017/03/09,0.122
2017/03/10,0.127
2017/03/11,0.132
2017/03/12,0.13
2017/03/13,0.128
2017/03/14,0.13
2017/03/15,0.132
2017/03/16,0.124
2017/03/17,0.12
2017/03/18,0.119
2017/03/19,0.119
2017/03/20,0.102
2017/03/21,0.089
2017/03/22,0.082
2017/03/23,0.076
2017/03/24,0.073
2017/03/25,0.069
2017/03/26,0.063
2017/03/27,0.054
2017/03/28,0.051
2017/03/29,0.049
2017/03/30,0.05
2017/03/31,0.049
2017/04/01,0.049
2017/04/02,0.049
2017/04/03,0.053
2017/04/04,0.055
2017/04/05,0.061
2017/04/06,0.067
2017/04/07,0.074
2017/04/08,0.078
2017/04/09,0.08
2017/04/10,0.082
2017/04/11,0.086
2017/04/12,0.09
2017/04/13,0.09
2017/04/14,0.092
2017/04/15,0.094
2017/04/16,0.091
2017/04/17,0.085
2017/04/18,0.067
2017/04/19,0.024
2017/04/20,-0.038
2017/04/21,-0.115
2017/04/22,-0.177
2017/04/23,-0.227
2017/04/24,-0.268
2017/04/25,-0.297
2017/04/26,-0.315
2017/04/27,-0.325
2017/04/28,-0.33
2017/04/29,-0.323
2017/04/30,-0.313
2017/05/01,-0.301
2017/05/02,-0.283
2017/05/03,-0.263
2017/05/04,-0.236
2017/05/05,-0.21
2017/05/06,-0.176
2017/05/07,-0.141
2017/05/08,-0.101
2017/05/09,-0.062
2017/05/10,-0.026
