Date,difficulty30sma
2014/01/29,1682971077
2014/01/30,1716735233
2014/01/31,1750499389
2014/02/01,1776758597
2014/02/02,1802604146
2014/02/03,1828449695
2014/02/04,1854295244
2014/02/05,1889302720
2014/02/06,1929400155
2014/02/07,1969497591
2014/02/08,2009595026
2014/02/09,2049692461
2014/02/10,2089789897
2014/02/11,2129887332
2014/02/12,2159592004
2014/02/13,2187320587
2014/02/14,2215049171
2014/02/15,2242777754
2014/02/16,2270506338
2014/02/17,2314955311
2014/02/18,2359622852
2014/02/19,2404290393
2014/02/20,2448957933
2014/02/21,2493625474
2014/02/22,2538293015
2014/02/23,2577897881
2014/02/24,2609088725
2014/02/25,2640279568
2014/02/26,2671470412
2014/02/27,2702661255
2014/02/28,2744213858
2014/03/01,2798276388
2014/03/02,2852338919
2014/03/03,2906401450
2014/03/04,2960463981
2014/03/05,3014526512
2014/03/06,3068589043
2014/03/07,3113489647
2014/03/08,3153300292
2014/03/09,3193110937
2014/03/10,3232921582
2014/03/11,3272732227
2014/03/12,3312542872
2014/03/13,3365763829
2014/03/14,3420057611
2014/03/15,3474351393
2014/03/16,3528645176
2014/03/17,3582938958
2014/03/18,3637232740
2014/03/19,3674806132
2014/03/20,3712160957
2014/03/21,3749515782
2014/03/22,3786870607
2014/03/23,3824225432
2014/03/24,3862251039
2014/03/25,3924827286
2014/03/26,3987403533
2014/03/27,4049979780
2014/03/28,4112556027
2014/03/29,4175132275
2014/03/30,4227346763
2014/03/31,4267051323
2014/04/01,4306755882
2014/04/02,4346460442
2014/04/03,4386165002
2014/04/04,4425869561
2014/04/05,4484013413
2014/04/06,4560813489
2014/04/07,4637613566
2014/04/08,4714413642
2014/04/09,4791213718
2014/04/10,4868013795
2014/04/11,4944813871
2014/04/12,5008203635
2014/04/13,5070520574
2014/04/14,5132837513
2014/04/15,5195154452
2014/04/16,5257471391
2014/04/17,5326735821
2014/04/18,5417689978
2014/04/19,5508644136
2014/04/20,5599598294
2014/04/21,5690552451
2014/04/22,5781506609
2014/04/23,5871789984
2014/04/24,5937522719
2014/04/25,6003255455
2014/04/26,6068988190
2014/04/27,6134720925
2014/04/28,6200453661
2014/04/29,6267780204
2014/04/30,6367580589
2014/05/01,6467380974
2014/05/02,6567181359
2014/05/03,6666981744
2014/05/04,6766782129
2014/05/05,6848143222
2014/05/06,6910848090
2014/05/07,6973552958
2014/05/08,7036257826
2014/05/09,7098962695
2014/05/10,7161667563
2014/05/11,7224372431
2014/05/12,7299033712
2014/05/13,7390156719
2014/05/14,7481279726
2014/05/15,7572402734
2014/05/16,7663525741
2014/05/17,7747701257
2014/05/18,7810187046
2014/05/19,7872672835
2014/05/20,7935158623
2014/05/21,7997644412
2014/05/22,8060130201
2014/05/23,8122615989
2014/05/24,8210419566
2014/05/25,8326315482
2014/05/26,8442211398
2014/05/27,8558107315
2014/05/28,8674003231
2014/05/29,8788305339
2014/05/30,8870133606
2014/05/31,8951961872
2014/06/01,9033790139
2014/06/02,9115618406
2014/06/03,9197446673
2014/06/04,9279274939
2014/06/05,9365382258
2014/06/06,9490571584
2014/06/07,9615760910
2014/06/08,9740950236
2014/06/09,9866139562
2014/06/10,9991328888
2014/06/11,10104561802
2014/06/12,10201332989
2014/06/13,10298104176
2014/06/14,10394875363
2014/06/15,10491646550
2014/06/16,10588417737
2014/06/17,10685188924
2014/06/18,10829109835
2014/06/19,10982748629
2014/06/20,11136387422
2014/06/21,11290026216
2014/06/22,11443665009
2014/06/23,11571986015
2014/06/24,11672214681
2014/06/25,11772443347
2014/06/26,11872672012
2014/06/27,11972900678
2014/06/28,12073129344
2014/06/29,12238908132
2014/06/30,12450999507
2014/07/01,12663090881
2014/07/02,12875182256
2014/07/03,13087273630
2014/07/04,13299365004
2014/07/05,13507177327
2014/07/06,13675907642
2014/07/07,13844637957
2014/07/08,14013368272
2014/07/09,14182098587
2014/07/10,14350828903
2014/07/11,14519559218
2014/07/12,14688839273
2014/07/13,14874831442
2014/07/14,15060823611
2014/07/15,15246815780
2014/07/16,15432807948
2014/07/17,15618800117
2014/07/18,15757642561
2014/07/19,15886767123
2014/07/20,16015891686
2014/07/21,16145016248
2014/07/22,16274140810
2014/07/23,16403265372
2014/07/24,16532389934
2014/07/25,16664950385
2014/07/26,16840745766
2014/07/27,17016541148
2014/07/28,17192336529
2014/07/29,17302581788
2014/07/30,17366514461
2014/07/31,17430447134
2014/08/01,17494379807
2014/08/02,17558312480
2014/08/03,17622245153
2014/08/04,17686177826
2014/08/05,17750110499
2014/08/06,17814043172
2014/08/07,17877975845
2014/08/08,17968519690
2014/08/09,18065559175
2014/08/10,18162598661
2014/08/11,18259088406
2014/08/12,18338866038
2014/08/13,18418643670
2014/08/14,18498421302
2014/08/15,18578198934
2014/08/16,18657976566
2014/08/17,18737754199
2014/08/18,18817531831
2014/08/19,18917958329
2014/08/20,19134903431
2014/08/21,19351848533
2014/08/22,19568793635
2014/08/23,19785738737
2014/08/24,19999247951
2014/08/25,20169522233
2014/08/26,20339796516
2014/08/27,20510070799
2014/08/28,20680345081
2014/08/29,20850619364
2014/08/30,21020893647
2014/08/31,21193074292
2014/09/01,21482813936
2014/09/02,21772553581
2014/09/03,22062293226
2014/09/04,22352032871
2014/09/05,22641772516
2014/09/06,22931512160
2014/09/07,23194640633
2014/09/08,23451273465
2014/09/09,23707906297
2014/09/10,23964539129
2014/09/11,24221171961
2014/09/12,24477804793
2014/09/13,24746818999
2014/09/14,25083488572
2014/09/15,25420158145
2014/09/16,25756827718
2014/09/17,26093497291
2014/09/18,26409517997
2014/09/19,26609020100
2014/09/20,26808522203
2014/09/21,27008024305
2014/09/22,27207526408
2014/09/23,27407028511
2014/09/24,27606530614
2014/09/25,27825696583
2014/09/26,28186255112
2014/09/27,28546813642
2014/09/28,28907372171
2014/09/29,29267930701
2014/09/30,29626582868
2014/10/01,29867676036
2014/10/02,30108769203
2014/10/03,30349862370
2014/10/04,30590955538
2014/10/05,30832048705
2014/10/06,31073141873
2014/10/07,31314235040
2014/10/08,31555328207
2014/10/09,31799647581
2014/10/10,32052109285
2014/10/11,32304570989
2014/10/12,32557032694
2014/10/13,32797113023
2014/10/14,32969537987
2014/10/15,33141962950
2014/10/16,33314387914
2014/10/17,33486812877
2014/10/18,33659237840
2014/10/19,33831662804
2014/10/20,34004087767
2014/10/21,34176512731
2014/10/22,34348937694
2014/10/23,34542631864
2014/10/24,34747828769
2014/10/25,34933361808
2014/10/26,34977502286
2014/10/27,35021642764
2014/10/28,35065783242
2014/10/29,35109923720
2014/10/30,35154064198
2014/10/31,35198204676
2014/11/01,35242345154
2014/11/02,35286485632
2014/11/03,35330626110
2014/11/04,35374766588
2014/11/05,35518533869
2014/11/06,35683275213
2014/11/07,35848016557
2014/11/08,36009531695
2014/11/09,36162904503
2014/11/10,36316277310
2014/11/11,36469650118
2014/11/12,36623022925
2014/11/13,36776395733
2014/11/14,36929768540
2014/11/15,37083141348
2014/11/16,37236514155
2014/11/17,37389886963
2014/11/18,37545520693
2014/11/19,37722105636
2014/11/20,37898690580
2014/11/21,38075275523
2014/11/22,38230591260
2014/11/23,38374404262
2014/11/24,38518217264
2014/11/25,38662030266
2014/11/26,38805843268
2014/11/27,38949656270
2014/11/28,39093469272
2014/11/29,39237282274
2014/11/30,39381095276
2014/12/01,39524908278
2014/12/02,39668526240
2014/12/03,39802587241
2014/12/04,39936648241
2014/12/05,39971082438
2014/12/06,39984542572
2014/12/07,39998002706
2014/12/08,40011462840
2014/12/09,40024922974
2014/12/10,40038383108
2014/12/11,40051843242
2014/12/12,40065303376
2014/12/13,40078763510
2014/12/14,40092223644
2014/12/15,40105683778
2014/12/16,40119143912
2014/12/17,40117713657
2014/12/18,40110586237
2014/12/19,40082507603
2014/12/20,40054428969
2014/12/21,40026350335
2014/12/22,39998271701
2014/12/23,39970193067
2014/12/24,39942114433
2014/12/25,39914035799
2014/12/26,39885957165
2014/12/27,39857878531
2014/12/28,39829799897
2014/12/29,39801721263
2014/12/30,39783058004
2014/12/31,39794422161
2015/01/01,39805981357
2015/01/02,39827097515
2015/01/03,39848213673
2015/01/04,39869329832
2015/01/05,39890445990
2015/01/06,39911562148
2015/01/07,39932678306
2015/01/08,39953794464
2015/01/09,39974910622
2015/01/10,39996026781
2015/01/11,40017142939
2015/01/12,40055459931
2015/01/13,40187599658
2015/01/14,40319739384
2015/01/15,40451879110
2015/01/16,40598909225
2015/01/17,40749375583
2015/01/18,40899841941
2015/01/19,41050308300
2015/01/20,41200774658
2015/01/21,41351241016
2015/01/22,41501707374
2015/01/23,41652173733
2015/01/24,41802640091
2015/01/25,41953106449
2015/01/26,42103572808
2015/01/27,42220228844
2015/01/28,42280735597
2015/01/29,42331826975
2015/01/30,42352890937
2015/01/31,42373954900
2015/02/01,42395018862
2015/02/02,42416082825
2015/02/03,42437146788
2015/02/04,42458210750
2015/02/05,42479274713
2015/02/06,42500338675
2015/02/07,42521402638
2015/02/08,42542466601
2015/02/09,42603065247
2015/02/10,42730213945
2015/02/11,42840161809
2015/02/12,42856286939
2015/02/13,42872412070
2015/02/14,42888537200
2015/02/15,42904662330
2015/02/16,42920787460
2015/02/17,42936912590
2015/02/18,42953037721
2015/02/19,42969162851
2015/02/20,42985287981
2015/02/21,43001413111
2015/02/22,43018030286
2015/02/23,43108454094
2015/02/24,43198877903
2015/02/25,43289301712
2015/02/26,43413535842
2015/02/27,43593919256
2015/02/28,43774302670
2015/03/01,43954686084
2015/03/02,44135069498
2015/03/03,44315452912
2015/03/04,44495836326
2015/03/05,44676219740
2015/03/06,44856603155
2015/03/07,45036986569
2015/03/08,45222292747
2015/03/09,45427448782
2015/03/10,45632604818
2015/03/11,45798226169
2015/03/12,45897297468
2015/03/13,45996368768
2015/03/14,46095440067
2015/03/15,46194511367
2015/03/16,46293582667
2015/03/17,46392653966
2015/03/18,46491725266
2015/03/19,46590796566
2015/03/20,46689867865
2015/03/21,46788939165
2015/03/22,46887677129
2015/03/23,46963081585
2015/03/24,47037993996
2015/03/25,47039099774
2015/03/26,47040205552
2015/03/27,47041311329
2015/03/28,47042417107
2015/03/29,47043522884
2015/03/30,47044628662
2015/03/31,47045734440
2015/04/01,47046840217
2015/04/02,47047945995
2015/04/03,47049051772
2015/04/04,47050157550
2015/04/05,47126859600
2015/04/06,47218926745
2015/04/07,47306071127
2015/04/08,47373365651
2015/04/09,47440660176
2015/04/10,47507954700
2015/04/11,47575249225
2015/04/12,47642543750
2015/04/13,47709838274
2015/04/14,47777132799
2015/04/15,47844427323
2015/04/16,47911721848
2015/04/17,47979016373
2015/04/18,48046310897
2015/04/19,48094614116
2015/04/20,48100714435
2015/04/21,48107148090
2015/04/22,48136915252
2015/04/23,48166682414
2015/04/24,48196449577
2015/04/25,48226216739
2015/04/26,48255983901
2015/04/27,48285751064
2015/04/28,48315518226
2015/04/29,48345285388
2015/04/30,48375052550
2015/05/01,48404819713
2015/05/02,48434586875
2015/05/03,48464633471
2015/05/04,48495495084
2015/05/05,48450760424
2015/05/06,48390660668
2015/05/07,48330560913
2015/05/08,48270461157
2015/05/09,48210361401
2015/05/10,48150261646
2015/05/11,48090161890
2015/05/12,48030062134
2015/05/13,47969962379
2015/05/14,47909862623
2015/05/15,47849762867
2015/05/16,47789663112
2015/05/17,47749078302
2015/05/18,47727781521
2015/05/19,47725476044
2015/05/20,47765373469
2015/05/21,47805270893
2015/05/22,47845168318
2015/05/23,47885065742
2015/05/24,47924963166
2015/05/25,47964860591
2015/05/26,48004758015
2015/05/27,48044655439
2015/05/28,48084552864
2015/05/29,48124450288
2015/05/30,48164347713
2015/05/31,48195193207
2015/06/01,48194494095
2015/06/02,48193515548
2015/06/03,48191721986
2015/06/04,48189928424
2015/06/05,48188134862
2015/06/06,48186341300
2015/06/07,48184547738
2015/06/08,48182754176
2015/06/09,48180960613
2015/06/10,48179167051
2015/06/11,48177373489
2015/06/12,48175579927
2015/06/13,48173786365
2015/06/14,48223141875
2015/06/15,48291441486
2015/06/16,48340226152
2015/06/17,48369722789
2015/06/18,48399219426
2015/06/19,48428716063
2015/06/20,48458212700
2015/06/21,48487709337
2015/06/22,48517205974
2015/06/23,48546702611
2015/06/24,48576199248
2015/06/25,48605695885
2015/06/26,48635192522
2015/06/27,48664689159
2015/06/28,48687458514
2015/06/29,48707276104
2015/06/30,48736145624
2015/07/01,48796559750
2015/07/02,48856973876
2015/07/03,48917388002
2015/07/04,48977802128
2015/07/05,49038216254
2015/07/06,49098630379
2015/07/07,49159044505
2015/07/08,49219458631
2015/07/09,49279872757
2015/07/10,49340286883
2015/07/11,49408997345
2015/07/12,49525223183
2015/07/13,49641449021
2015/07/14,49706525787
2015/07/15,49752658452
2015/07/16,49798791117
2015/07/17,49844923782
2015/07/18,49891056447
2015/07/19,49937189112
2015/07/20,49983321777
2015/07/21,50029454442
2015/07/22,50075587107
2015/07/23,50121719772
2015/07/24,50167852437
2015/07/25,50231675972
2015/07/26,50317873255
2015/07/27,50404070538
2015/07/28,50496995102
2015/07/29,50592871433
2015/07/30,50688747763
2015/07/31,50784624094
2015/08/01,50880500424
2015/08/02,50976376755
2015/08/03,51072253085
2015/08/04,51168129416
2015/08/05,51264005746
2015/08/06,51359882077
2015/08/07,51455758407
2015/08/08,51559576750
2015/08/09,51669504332
2015/08/10,51771135579
2015/08/11,51825251449
2015/08/12,51879367320
2015/08/13,51933483190
2015/08/14,51987599060
2015/08/15,52041714930
2015/08/16,52095830800
2015/08/17,52149946671
2015/08/18,52204062541
2015/08/19,52258178411
2015/08/20,52312294281
2015/08/21,52366410151
2015/08/22,52470776771
2015/08/23,52576785572
2015/08/24,52665103502
2015/08/25,52731047685
2015/08/26,52796991868
2015/08/27,52862936050
2015/08/28,52928880233
2015/08/29,52994824416
2015/08/30,53060768599
2015/08/31,53126712781
2015/09/01,53192656964
2015/09/02,53258601147
2015/09/03,53324545330
2015/09/04,53446472153
2015/09/05,53602450273
2015/09/06,53758428394
2015/09/07,53906464502
2015/09/08,54048391370
2015/09/09,54190318238
2015/09/10,54332245106
2015/09/11,54474171975
2015/09/12,54616098843
2015/09/13,54758025711
2015/09/14,54899952579
2015/09/15,55041879447
2015/09/16,55183806316
2015/09/17,55337841855
2015/09/18,55559025483
2015/09/19,55780209110
2015/09/20,56001392738
2015/09/21,56172325616
2015/09/22,56341616313
2015/09/23,56510907010
2015/09/24,56680197707
2015/09/25,56849488403
2015/09/26,57018779100
2015/09/27,57188069797
2015/09/28,57357360494
2015/09/29,57526651191
2015/09/30,57695941888
2015/10/01,57887384146
2015/10/02,58105937269
2015/10/03,58324490393
2015/10/04,58487060876
2015/10/05,58615580062
2015/10/06,58744099249
2015/10/07,58872618435
2015/10/08,59001137621
2015/10/09,59129656807
2015/10/10,59258175993
2015/10/11,59386695179
2015/10/12,59515214365
2015/10/13,59643733552
2015/10/14,59772252738
2015/10/15,59901962792
2015/10/16,60032835359
2015/10/17,60151599255
2015/10/18,60203215063
2015/10/19,60254830871
2015/10/20,60306446680
2015/10/21,60358062488
2015/10/22,60409678296
2015/10/23,60461294104
2015/10/24,60512909912
2015/10/25,60564525721
2015/10/26,60616141529
2015/10/27,60667757337
2015/10/28,60719373145
2015/10/29,60809704206
2015/10/30,60906991913
2015/10/31,60982128059
2015/11/01,61030153339
2015/11/02,61078178620
2015/11/03,61126203900
2015/11/04,61174229180
2015/11/05,61222254461
2015/11/06,61270279741
2015/11/07,61318305021
2015/11/08,61366330302
2015/11/09,61414355582
2015/11/10,61462380862
2015/11/11,61575302734
2015/11/12,61743137105
2015/11/13,61910971476
2015/11/14,62077614980
2015/11/15,62243095970
2015/11/16,62408576960
2015/11/17,62574057950
2015/11/18,62739538940
2015/11/19,62905019930
2015/11/20,63070500920
2015/11/21,63235981910
2015/11/22,63401462900
2015/11/23,63566943890
2015/11/24,63939541993
2015/11/25,64334173832
2015/11/26,64728805671
2015/11/27,65123437509
2015/11/28,65479354096
2015/11/29,65828314036
2015/11/30,66177273976
2015/12/01,66526233915
2015/12/02,66875193855
2015/12/03,67224153795
2015/12/04,67573113735
2015/12/05,67922073674
2015/12/06,68276383384
2015/12/07,68837996665
2015/12/08,69399609947
2015/12/09,69961223229
2015/12/10,70522836510
2015/12/11,71019553201
2015/12/12,71461357392
2015/12/13,71903161583
2015/12/14,72344965773
2015/12/15,72786769964
2015/12/16,73228574155
2015/12/17,73670378345
2015/12/18,74177264324
2015/12/19,75097278178
2015/12/20,76017292032
2015/12/21,76937305886
2015/12/22,77857319740
2015/12/23,78777333594
2015/12/24,79490230334
2015/12/25,80181093340
2015/12/26,80871956345
2015/12/27,81562819350
2015/12/28,82253682355
2015/12/29,82944545360
2015/12/30,83635408365
2015/12/31,84517273779
2016/01/01,85555859118
2016/01/02,86594444457
2016/01/03,87633029796
2016/01/04,88671615136
2016/01/05,89704850705
2016/01/06,90530782702
2016/01/07,91356714699
2016/01/08,92182646697
2016/01/09,93008578694
2016/01/10,93834510691
2016/01/11,94660442688
2016/01/12,95486374685
2016/01/13,96525684137
2016/01/14,97667414767
2016/01/15,98809145397
2016/01/16,99950876027
2016/01/17,101027524869
2016/01/18,101691045836
2016/01/19,102354566802
2016/01/20,103018087769
2016/01/21,103681608736
2016/01/22,104345129703
2016/01/23,105008650670
2016/01/24,105672171637
2016/01/25,106335692603
2016/01/26,107103573584
2016/01/27,107989729245
2016/01/28,108875884907
2016/01/29,109762040569
2016/01/30,110457193822
2016/01/31,110995627150
2016/02/01,111534060478
2016/02/02,112072493806
2016/02/03,112610927134
2016/02/04,113149360461
2016/02/05,113687793789
2016/02/06,114226227117
2016/02/07,115444278432
2016/02/08,116785482000
2016/02/09,118126685568
2016/02/10,119467889135
2016/02/11,120809092703
2016/02/12,121936918816
2016/02/13,122962323751
2016/02/14,123987728686
2016/02/15,125013133621
2016/02/16,126038538556
2016/02/17,127063943490
2016/02/18,128089348425
2016/02/19,129404267948
2016/02/20,131075513119
2016/02/21,132746758289
2016/02/22,134418003459
2016/02/23,136089248629
2016/02/24,137760493800
2016/02/25,139327378957
2016/02/26,140775989432
2016/02/27,142224599907
2016/02/28,143673210382
2016/02/29,145121820858
2016/03/01,146570431333
2016/03/02,148019041808
2016/03/03,149467652283
2016/03/04,150910817112
2016/03/05,152190612550
2016/03/06,153470407987
2016/03/07,154750203424
2016/03/08,155350380874
2016/03/09,155827406071
2016/03/10,156304431269
2016/03/11,156781456466
2016/03/12,157258481663
2016/03/13,157735506861
2016/03/14,158212532058
2016/03/15,158689557255
2016/03/16,159166582453
2016/03/17,159643607650
2016/03/18,160252322059
2016/03/19,160965001634
2016/03/20,161388166622
2016/03/21,161455005962
2016/03/22,161521845303
2016/03/23,161588684643
2016/03/24,161655523983
2016/03/25,161722363323
2016/03/26,161789202664
2016/03/27,161856042004
2016/03/28,161922881344
2016/03/29,161989720685
2016/03/30,162056560025
2016/03/31,162123399365
2016/04/01,162224474581
2016/04/02,162336469860
2016/04/03,162453910785
2016/04/04,162734721103
2016/04/05,163015531420
2016/04/06,163296341737
2016/04/07,163577152054
2016/04/08,163857962371
2016/04/09,164138772689
2016/04/10,164419583006
2016/04/11,164700393323
2016/04/12,164981203640
2016/04/13,165262013957
2016/04/14,165797629194
2016/04/15,166472665991
2016/04/16,167147702788
2016/04/17,167691050373
2016/04/18,168130432792
2016/04/19,168569815210
2016/04/20,169009197629
2016/04/21,169448580047
2016/04/22,169887962465
2016/04/23,170327344884
2016/04/24,170766727302
2016/04/25,171206109721
2016/04/26,171645492139
2016/04/27,172084874558
2016/04/28,172523852460
2016/04/29,172962599882
2016/04/30,173401347303
2016/05/01,173805858850
2016/05/02,174199450333
2016/05/03,174593041816
2016/05/04,174986633299
2016/05/05,175380224782
2016/05/06,175773816265
2016/05/07,176167407748
2016/05/08,176560999231
2016/05/09,176954590714
2016/05/10,177348182197
2016/05/11,178136548571
2016/05/12,179049992137
2016/05/13,179963435704
2016/05/14,180622074351
2016/05/15,181141291438
2016/05/16,181660508525
2016/05/17,182179725612
2016/05/18,182698942699
2016/05/19,183218159786
2016/05/20,183737376873
2016/05/21,184256593960
2016/05/22,184775811047
2016/05/23,185295028134
2016/05/24,185831446743
2016/05/25,186519238738
2016/05/26,187207030733
2016/05/27,187894822729
2016/05/28,188583019240
2016/05/29,189271446232
2016/05/30,189959873224
2016/05/31,190648300216
2016/06/01,191336727208
2016/06/02,192025154200
2016/06/03,192713581192
2016/06/04,193402008184
2016/06/05,194090435176
2016/06/06,194778862168
2016/06/07,195467289160
2016/06/08,196059400786
2016/06/09,196639472992
2016/06/10,196824770307
2016/06/11,196884990429
2016/06/12,196945210550
2016/06/13,197005430672
2016/06/14,197065650794
2016/06/15,197125870916
2016/06/16,197186091038
2016/06/17,197246311160
2016/06/18,197306531282
2016/06/19,197366751404
2016/06/20,197426971525
2016/06/21,197828725820
2016/06/22,198335337097
2016/06/23,198824746853
2016/06/24,199162783221
2016/06/25,199500819590
2016/06/26,199838855959
2016/06/27,200176892328
2016/06/28,200514928697
2016/06/29,200852965065
2016/06/30,201191001434
2016/07/01,201529037803
2016/07/02,201867074172
2016/07/03,202205110541
2016/07/04,202546631030
2016/07/05,203016192957
2016/07/06,203485754884
2016/07/07,203955316810
2016/07/08,204521194103
2016/07/09,205099110816
2016/07/10,205677027529
2016/07/11,206254944242
2016/07/12,206832860955
2016/07/13,207410777668
2016/07/14,207988694381
2016/07/15,208566611094
2016/07/16,209144527807
2016/07/17,209722444520
2016/07/18,210300466611
2016/07/19,210881502517
2016/07/20,211462538422
2016/07/21,211702040156
2016/07/22,211836684906
2016/07/23,211971329656
2016/07/24,212105974407
2016/07/25,212240619157
2016/07/26,212375263908
2016/07/27,212509908658
2016/07/28,212644553408
2016/07/29,212779198159
2016/07/30,212913842909
2016/07/31,213048487660
2016/08/01,213183132410
2016/08/02,213229903749
2016/08/03,212974421371
2016/08/04,212590897555
2016/08/05,212207373739
2016/08/06,211823849923
2016/08/07,211440326107
2016/08/08,211056802291
2016/08/09,210673278475
2016/08/10,210289754659
2016/08/11,209906230843
2016/08/12,209522707027
2016/08/13,209139183211
2016/08/14,208755659395
2016/08/15,208425157058
2016/08/16,208557708973
2016/08/17,208690155509
2016/08/18,208819588230
2016/08/19,208949020952
2016/08/20,209078453674
2016/08/21,209207886395
2016/08/22,209337319117
2016/08/23,209466751839
2016/08/24,209596184560
2016/08/25,209725617282
2016/08/26,209855050004
2016/08/27,209984482725
2016/08/28,210113915447
2016/08/29,210278891793
2016/08/30,210521005367
2016/08/31,210763118941
2016/09/01,211093105926
2016/09/02,211721862509
2016/09/03,212350619092
2016/09/04,212979375674
2016/09/05,213608132257
2016/09/06,214236888839
2016/09/07,214865645422
2016/09/08,215494402004
2016/09/09,216123158587
2016/09/10,216751915170
2016/09/11,217380671752
2016/09/12,218137131106
2016/09/13,218935119817
2016/09/14,219680087049
2016/09/15,219962000030
2016/09/16,220243913011
2016/09/17,220525825991
2016/09/18,220807738972
2016/09/19,221089651953
2016/09/20,221371564934
2016/09/21,221653477914
2016/09/22,221935390895
2016/09/23,222217303876
2016/09/24,222499216857
2016/09/25,223077921387
2016/09/26,223872978636
2016/09/27,224668035885
2016/09/28,225427549510
2016/09/29,226109925906
2016/09/30,226792302303
2016/10/01,227474678700
2016/10/02,228157055096
2016/10/03,228839431493
2016/10/04,229521807890
2016/10/05,230204184286
2016/10/06,230886560683
2016/10/07,231568937080
2016/10/08,232561746392
2016/10/09,233820641061
2016/10/10,235079535731
2016/10/11,236338430400
2016/10/12,237469622297
2016/10/13,238559284838
2016/10/14,239648947379
2016/10/15,240738609920
2016/10/16,241828272460
2016/10/17,242917935001
2016/10/18,244007597542
2016/10/19,245097260083
2016/10/20,246186922624
2016/10/21,247276585165
2016/10/22,248333331586
2016/10/23,249259510735
2016/10/24,250185689884
2016/10/25,250815077483
2016/10/26,251228112363
2016/10/27,251641147243
2016/10/28,252054182124
2016/10/29,252467217004
2016/10/30,252880251885
2016/10/31,253293286765
2016/11/01,253706321645
2016/11/02,254119356526
2016/11/03,254532391406
2016/11/04,254945426286
2016/11/05,255370048236
2016/11/06,255816481138
2016/11/07,255952481125
2016/11/08,255822395755
2016/11/09,255692310385
2016/11/10,255562225015
2016/11/11,255432139645
2016/11/12,255302054275
2016/11/13,255171968905
2016/11/14,255041883535
2016/11/15,254911798165
2016/11/16,254781712795
2016/11/17,254651627425
2016/11/18,255115355298
2016/11/19,255891294257
2016/11/20,256667233217
2016/11/21,257476088296
2016/11/22,258415510647
2016/11/23,259354932999
2016/11/24,260294355351
2016/11/25,261233777703
2016/11/26,262173200054
2016/11/27,263112622406
2016/11/28,264052044758
2016/11/29,264991467110
2016/11/30,265930889461
2016/12/01,266870311813
2016/12/02,267955554923
2016/12/03,269060472262
2016/12/04,270165389602
2016/12/05,271258719872
2016/12/06,272330239189
2016/12/07,273401758506
2016/12/08,274473277824
2016/12/09,275544797141
2016/12/10,276616316458
2016/12/11,277687835775
2016/12/12,278759355093
2016/12/13,279830874410
2016/12/14,280902393727
2016/12/15,282692129947
2016/12/16,284543252227
2016/12/17,286394374507
2016/12/18,287651683544
2016/12/19,288596781494
2016/12/20,289541879444
2016/12/21,290486977395
2016/12/22,291432075345
2016/12/23,292377173295
2016/12/24,293322271246
2016/12/25,294267369196
2016/12/26,295212467146
2016/12/27,296157565097
2016/12/28,297166982331
2016/12/29,298363231769
2016/12/30,299559481208
2016/12/31,300755730647
2017/01/01,301806159327
2017/01/02,302836913778
2017/01/03,303867668229
2017/01/04,304898422681
2017/01/05,305929177132
2017/01/06,306959931583
2017/01/07,307990686034
2017/01/08,309021440485
2017/01/09,310052194936
2017/01/10,311142985426
2017/01/11,312814124292
2017/01/12,314485263158
2017/01/13,316156402024
2017/01/14,317109323987
2017/01/15,318000859890
2017/01/16,318892395793
2017/01/17,319783931696
2017/01/18,320675467599
2017/01/19,321567003502
2017/01/20,322458539405
2017/01/21,323350075308
2017/01/22,324327532023
2017/01/23,327087845578
2017/01/24,329848159132
2017/01/25,332608472687
2017/01/26,335368786242
2017/01/27,338064780513
2017/01/28,340573942579
2017/01/29,343083104646
2017/01/30,345592266712
2017/01/31,348101428778
2017/02/01,350610590845
2017/02/02,353119752911
2017/02/03,355628914977
2017/02/04,358158359894
2017/02/05,361641098778
2017/02/06,365123837663
2017/02/07,368606576547
2017/02/08,372089315431
2017/02/09,375512018277
2017/02/10,378354372746
2017/02/11,381196727216
2017/02/12,384039081686
2017/02/13,386881436155
2017/02/14,389723790625
2017/02/15,392566145094
2017/02/16,395408499564
2017/02/17,398250854034
2017/02/18,401450606335
2017/02/19,404913271985
2017/02/20,408375937635
2017/02/21,411752682473
2017/02/22,413346570471
2017/02/23,414940458469
2017/02/24,416534346467
2017/02/25,418128234465
2017/02/26,419722122463
2017/02/27,421316010461
2017/02/28,422909898459
2017/03/01,424503786458
2017/03/02,426097674456
2017/03/03,427850419056
2017/03/04,430110622248
2017/03/05,432370825439
2017/03/06,434610745780
2017/03/07,435897372154
2017/03/08,437183998527
2017/03/09,438470624901
2017/03/10,439757251275
2017/03/11,441043877648
2017/03/12,442330504022
2017/03/13,443617130395
2017/03/14,444903756769
2017/03/15,446190383142
2017/03/16,447477009516
2017/03/17,449067525417
2017/03/18,450852013356
2017/03/19,452636501295
2017/03/20,454063591402
2017/03/21,455227768161
2017/03/22,456391944921
2017/03/23,457556121680
2017/03/24,458720298439
2017/03/25,459884475198
2017/03/26,461048651957
2017/03/27,462212828716
2017/03/28,463377005476
2017/03/29,464541182235
2017/03/30,465943693448
2017/03/31,467905561032
2017/04/01,469867428616
2017/04/02,471670439598
2017/04/03,472965991989
2017/04/04,474261544380
2017/04/05,475557096771
2017/04/06,476852649162
2017/04/07,478148201553
