Date,transactions14rsi
2012/08/15,60.597
2012/08/16,56.377
2012/08/17,52.768
2012/08/18,50.752
2012/08/19,50.604
2012/08/20,49.887
2012/08/21,54.053
2012/08/22,50.919
2012/08/23,46.985
2012/08/24,47.328
2012/08/25,48.22
2012/08/26,45.425
2012/08/27,48.363
2012/08/28,45.954
2012/08/29,49.563
2012/08/30,49.334
2012/08/31,54.724
2012/09/01,54.824
2012/09/02,48.447
2012/09/03,52.316
2012/09/04,53.692
2012/09/05,54.649
2012/09/06,56.049
2012/09/07,47.263
2012/09/08,45.38
2012/09/09,45.662
2012/09/10,47.94
2012/09/11,52.472
2012/09/12,43.483
2012/09/13,44.447
2012/09/14,51.098
2012/09/15,43.988
2012/09/16,45.058
2012/09/17,42.067
2012/09/18,49.649
2012/09/19,49.183
2012/09/20,48.349
2012/09/21,47.49
2012/09/22,40.684
2012/09/23,46.61
2012/09/24,47.734
2012/09/25,43.602
2012/09/26,51.109
2012/09/27,47.715
2012/09/28,51.472
2012/09/29,44.615
2012/09/30,42.324
2012/10/01,46.005
2012/10/02,52.504
2012/10/03,47.787
2012/10/04,52.225
2012/10/05,54.832
2012/10/06,51.814
2012/10/07,53.363
2012/10/08,55.88
2012/10/09,53.415
2012/10/10,49.747
2012/10/11,46.855
2012/10/12,47.779
2012/10/13,51.759
2012/10/14,46.818
2012/10/15,50.035
2012/10/16,53.098
2012/10/17,50.553
2012/10/18,47.33
2012/10/19,44.845
2012/10/20,49.831
2012/10/21,58.179
2012/10/22,59.792
2012/10/23,49.902
2012/10/24,50.007
2012/10/25,45.907
2012/10/26,42.238
2012/10/27,38.572
2012/10/28,40.222
2012/10/29,43.696
2012/10/30,51.614
2012/10/31,49.206
2012/11/01,46.03
2012/11/02,50.505
2012/11/03,46.545
2012/11/04,46.892
2012/11/05,53.402
2012/11/06,53.248
2012/11/07,56.73
2012/11/08,52.877
2012/11/09,46.767
2012/11/10,48.499
2012/11/11,45.6
2012/11/12,45.955
2012/11/13,49.126
2012/11/14,51.746
2012/11/15,58.205
2012/11/16,59.59
2012/11/17,52.531
2012/11/18,53.888
2012/11/19,56.245
2012/11/20,56.172
2012/11/21,58.132
2012/11/22,49.334
2012/11/23,50.739
2012/11/24,48.106
2012/11/25,54.875
2012/11/26,53.958
2012/11/27,45.926
2012/11/28,54.421
2012/11/29,54.56
2012/11/30,47.682
2012/12/01,50.909
2012/12/02,41.341
2012/12/03,42.294
2012/12/04,51.052
2012/12/05,52.058
2012/12/06,54.543
2012/12/07,50.401
2012/12/08,51.214
2012/12/09,50.255
2012/12/10,53.758
2012/12/11,54.224
2012/12/12,54.193
2012/12/13,59.148
2012/12/14,55.274
2012/12/15,48.696
2012/12/16,51.599
2012/12/17,56.331
2012/12/18,62.575
2012/12/19,57.471
2012/12/20,49.855
2012/12/21,56.012
2012/12/22,60.077
2012/12/23,49.374
2012/12/24,48.961
2012/12/25,44.345
2012/12/26,49.759
2012/12/27,54.183
2012/12/28,56.094
2012/12/29,49.998
2012/12/30,54.354
2012/12/31,45.401
2013/01/01,46.529
2013/01/02,51.026
2013/01/03,52.655
2013/01/04,56.104
2013/01/05,50.451
2013/01/06,46.739
2013/01/07,51.014
2013/01/08,50.04
2013/01/09,52.762
2013/01/10,57.818
2013/01/11,57.943
2013/01/12,52.967
2013/01/13,55.168
2013/01/14,51.765
2013/01/15,52.088
2013/01/16,57.394
2013/01/17,53.319
2013/01/18,53.976
2013/01/19,58.279
2013/01/20,48.063
2013/01/21,47.497
2013/01/22,49.751
2013/01/23,51.742
2013/01/24,51.38
2013/01/25,53.06
2013/01/26,55.793
2013/01/27,57.893
2013/01/28,54.92
2013/01/29,54.465
2013/01/30,45.703
2013/01/31,53.652
2013/02/01,58.561
2013/02/02,54.626
2013/02/03,58.675
2013/02/04,53.906
2013/02/05,52.712
2013/02/06,45.328
2013/02/07,56.602
2013/02/08,56.392
2013/02/09,54.204
2013/02/10,53.272
2013/02/11,54.013
2013/02/12,54.669
2013/02/13,55.028
2013/02/14,48.406
2013/02/15,51.99
2013/02/16,48.709
2013/02/17,47.339
2013/02/18,48.01
2013/02/19,51.605
2013/02/20,55.733
2013/02/21,52.211
2013/02/22,57.013
2013/02/23,53.087
2013/02/24,52.438
2013/02/25,59.799
2013/02/26,56.331
2013/02/27,54.018
2013/02/28,55.653
2013/03/01,56.858
2013/03/02,48.743
2013/03/03,47.581
2013/03/04,55.488
2013/03/05,49.491
2013/03/06,53.909
2013/03/07,56.689
2013/03/08,48.164
2013/03/09,47.936
2013/03/10,59.666
2013/03/11,50.018
2013/03/12,44.299
2013/03/13,49.062
2013/03/14,49.829
2013/03/15,52.501
2013/03/16,38.949
2013/03/17,39.61
2013/03/18,44.314
2013/03/19,45.788
2013/03/20,45.862
2013/03/21,51.123
2013/03/22,53.736
2013/03/23,49.389
2013/03/24,48.532
2013/03/25,47.226
2013/03/26,47.267
2013/03/27,50.09
2013/03/28,54.913
2013/03/29,55.676
2013/03/30,53.348
2013/03/31,43.598
2013/04/01,49.339
2013/04/02,55.236
2013/04/03,55.591
2013/04/04,57.21
2013/04/05,53.321
2013/04/06,47.267
2013/04/07,54.13
2013/04/08,52.967
2013/04/09,55.877
2013/04/10,53.764
2013/04/11,56.365
2013/04/12,49.91
2013/04/13,46.842
2013/04/14,48.149
2013/04/15,47.519
2013/04/16,55.894
2013/04/17,48.886
2013/04/18,43.549
2013/04/19,50.954
2013/04/20,45.371
2013/04/21,43.499
2013/04/22,45.274
2013/04/23,52.962
2013/04/24,54.56
2013/04/25,53.133
2013/04/26,49.045
2013/04/27,43.659
2013/04/28,42.494
2013/04/29,48.328
2013/04/30,46.21
2013/05/01,50.552
2013/05/02,50.618
2013/05/03,48.27
2013/05/04,47.577
2013/05/05,47.622
2013/05/06,49.765
2013/05/07,52.145
2013/05/08,47.637
2013/05/09,57.829
2013/05/10,58.415
2013/05/11,61.32
2013/05/12,55.31
2013/05/13,52.238
2013/05/14,55.531
2013/05/15,53.866
2013/05/16,51.663
2013/05/17,49.887
2013/05/18,45.407
2013/05/19,42.617
2013/05/20,43.49
2013/05/21,47.738
2013/05/22,46.299
2013/05/23,52.436
2013/05/24,49.037
2013/05/25,46.019
2013/05/26,39.334
2013/05/27,48.509
2013/05/28,51.361
2013/05/29,49.97
2013/05/30,51.615
2013/05/31,49.334
2013/06/01,49.278
2013/06/02,45.95
2013/06/03,50.813
2013/06/04,52.182
2013/06/05,51.274
2013/06/06,49.548
2013/06/07,47.373
2013/06/08,43.961
2013/06/09,40.993
2013/06/10,41.579
2013/06/11,46.741
2013/06/12,43.391
2013/06/13,41.125
2013/06/14,48.61
2013/06/15,37.945
2013/06/16,44.468
2013/06/17,47.006
2013/06/18,47.075
2013/06/19,48.004
2013/06/20,52.795
2013/06/21,48
2013/06/22,46.004
2013/06/23,41.39
2013/06/24,46.828
2013/06/25,47.174
2013/06/26,48.12
2013/06/27,48.632
2013/06/28,52.07
2013/06/29,40.874
2013/06/30,37.183
2013/07/01,45.018
2013/07/02,45.49
2013/07/03,42.401
2013/07/04,42.237
2013/07/05,44.06
2013/07/06,41.091
2013/07/07,38.776
2013/07/08,48.397
2013/07/09,49.513
2013/07/10,48.031
2013/07/11,52.092
2013/07/12,56.316
2013/07/13,46.864
2013/07/14,44.48
2013/07/15,46.245
2013/07/16,48.774
2013/07/17,49.957
2013/07/18,50.507
2013/07/19,46.119
2013/07/20,43.303
2013/07/21,45.34
2013/07/22,50.366
2013/07/23,48.752
2013/07/24,52.923
2013/07/25,53.114
2013/07/26,47.239
2013/07/27,46.703
2013/07/28,47.25
2013/07/29,52.799
2013/07/30,53.155
2013/07/31,60.932
2013/08/01,62.204
2013/08/02,62.915
2013/08/03,54.364
2013/08/04,50.829
2013/08/05,59.042
2013/08/06,61.91
2013/08/07,64.488
2013/08/08,64.802
2013/08/09,53.979
2013/08/10,55.899
2013/08/11,43.164
2013/08/12,53.342
2013/08/13,55.441
2013/08/14,54.163
2013/08/15,58.865
2013/08/16,66.336
2013/08/17,54.386
2013/08/18,54.276
2013/08/19,62.315
2013/08/20,56.512
2013/08/21,54.682
2013/08/22,58.069
2013/08/23,50.534
2013/08/24,48.565
2013/08/25,44.493
2013/08/26,51.442
2013/08/27,54.645
2013/08/28,55.955
2013/08/29,52.279
2013/08/30,54.295
2013/08/31,45.576
2013/09/01,45.109
2013/09/02,48.069
2013/09/03,48.655
2013/09/04,49.224
2013/09/05,54.213
2013/09/06,54.285
2013/09/07,48.036
2013/09/08,44.581
2013/09/09,52.086
2013/09/10,49.27
2013/09/11,46.734
2013/09/12,48.87
2013/09/13,44.241
2013/09/14,43.474
2013/09/15,50.716
2013/09/16,49.531
2013/09/17,58.938
2013/09/18,53.958
2013/09/19,53.456
2013/09/20,52.877
2013/09/21,48.464
2013/09/22,47.407
2013/09/23,56.552
2013/09/24,54.61
2013/09/25,49.262
2013/09/26,51.209
2013/09/27,44.74
2013/09/28,42.389
2013/09/29,41.633
2013/09/30,46.083
2013/10/01,52.585
2013/10/02,55.364
2013/10/03,53.652
2013/10/04,48.579
2013/10/05,44.684
2013/10/06,43.199
2013/10/07,44.518
2013/10/08,44.982
2013/10/09,49.33
2013/10/10,53.728
2013/10/11,49.997
2013/10/12,48.184
2013/10/13,49.632
2013/10/14,54.251
2013/10/15,52.855
2013/10/16,48.767
2013/10/17,45.754
2013/10/18,55.429
2013/10/19,52.001
2013/10/20,47.742
2013/10/21,55.168
2013/10/22,57.839
2013/10/23,50.89
2013/10/24,55.794
2013/10/25,51.668
2013/10/26,45.945
2013/10/27,43.757
2013/10/28,48.582
2013/10/29,47.89
2013/10/30,46.947
2013/10/31,53.286
2013/11/01,45.561
2013/11/02,42.368
2013/11/03,40.763
2013/11/04,47.161
2013/11/05,50.804
2013/11/06,52.773
2013/11/07,55.857
2013/11/08,54.95
2013/11/09,52.126
2013/11/10,53.597
2013/11/11,53.483
2013/11/12,54.11
2013/11/13,58.578
2013/11/14,61.359
2013/11/15,54.04
2013/11/16,44.716
2013/11/17,47.652
2013/11/18,62.115
2013/11/19,67.022
2013/11/20,58.059
2013/11/21,55.101
2013/11/22,57.196
2013/11/23,54.821
2013/11/24,49.004
2013/11/25,53.929
2013/11/26,58.51
2013/11/27,62.689
2013/11/28,63.784
2013/11/29,58.923
2013/11/30,51.756
2013/12/01,50.397
2013/12/02,51.932
2013/12/03,52.865
2013/12/04,53.797
2013/12/05,55.543
2013/12/06,49.383
2013/12/07,47.186
2013/12/08,38.626
2013/12/09,46.912
2013/12/10,48.748
2013/12/11,48.616
2013/12/12,44.551
2013/12/13,45.568
2013/12/14,42.838
2013/12/15,42.067
2013/12/16,51.369
2013/12/17,50.526
2013/12/18,56.903
2013/12/19,51.105
2013/12/20,48.663
2013/12/21,44.654
2013/12/22,43.288
2013/12/23,44.077
2013/12/24,45.04
2013/12/25,44.817
2013/12/26,42.61
2013/12/27,43.61
2013/12/28,41.052
2013/12/29,43.589
2013/12/30,46.793
2013/12/31,42.664
2014/01/01,39.457
2014/01/02,48.004
2014/01/03,51.849
2014/01/04,46.512
2014/01/05,50.548
2014/01/06,55.361
