Date,confirmationtime14sma
2014/01/07,8.522
2014/01/08,8.42
2014/01/09,8.345
2014/01/10,8.336
2014/01/11,8.14
2014/01/12,8.025
2014/01/13,8.039
2014/01/14,8.115
2014/01/15,8.172
2014/01/16,7.96
2014/01/17,7.998
2014/01/18,7.86
2014/01/19,7.936
2014/01/20,7.91
2014/01/21,7.949
2014/01/22,7.951
2014/01/23,8.036
2014/01/24,8.03
2014/01/25,8.163
2014/01/26,8.343
2014/01/27,8.326
2014/01/28,8.359
2014/01/29,8.476
2014/01/30,8.505
2014/01/31,8.387
2014/02/01,8.34
2014/02/02,8.285
2014/02/03,8.325
2014/02/04,8.304
2014/02/05,8.38
2014/02/06,8.364
2014/02/07,8.484
2014/02/08,8.425
2014/02/09,8.494
2014/02/10,8.562
2014/02/11,8.522
2014/02/12,8.423
2014/02/13,8.416
2014/02/14,8.396
2014/02/15,8.402
2014/02/16,8.376
2014/02/17,8.471
2014/02/18,8.504
2014/02/19,8.406
2014/02/20,8.422
2014/02/21,8.435
2014/02/22,8.442
2014/02/23,8.309
2014/02/24,8.188
2014/02/25,8.199
2014/02/26,8.181
2014/02/27,8.15
2014/02/28,8.18
2014/03/01,8.344
2014/03/02,8.551
2014/03/03,8.583
2014/03/04,8.642
2014/03/05,8.787
2014/03/06,8.8
2014/03/07,8.743
2014/03/08,8.784
2014/03/09,8.746
2014/03/10,8.898
2014/03/11,8.872
2014/03/12,8.878
2014/03/13,8.966
2014/03/14,9.171
2014/03/15,9.08
2014/03/16,8.947
2014/03/17,8.89
2014/03/18,8.905
2014/03/19,8.888
2014/03/20,8.875
2014/03/21,8.808
2014/03/22,8.801
2014/03/23,8.707
2014/03/24,8.564
2014/03/25,8.607
2014/03/26,8.688
2014/03/27,8.648
2014/03/28,8.466
2014/03/29,8.43
2014/03/30,8.563
2014/03/31,8.496
2014/04/01,8.393
2014/04/02,8.272
2014/04/03,8.195
2014/04/04,8.17
2014/04/05,8.166
2014/04/06,8.367
2014/04/07,8.501
2014/04/08,8.613
2014/04/09,8.605
2014/04/10,8.674
2014/04/11,8.692
2014/04/12,8.743
2014/04/13,8.558
2014/04/14,8.52
2014/04/15,8.483
2014/04/16,8.608
2014/04/17,8.713
2014/04/18,8.828
2014/04/19,8.873
2014/04/20,8.77
2014/04/21,8.69
2014/04/22,8.591
2014/04/23,8.575
2014/04/24,8.593
2014/04/25,8.549
2014/04/26,8.541
2014/04/27,8.572
2014/04/28,8.716
2014/04/29,8.753
2014/04/30,8.856
2014/05/01,8.832
2014/05/02,8.828
2014/05/03,8.906
2014/05/04,9.009
2014/05/05,9.23
2014/05/06,9.093
2014/05/07,9.116
2014/05/08,9.051
2014/05/09,9.091
2014/05/10,9.034
2014/05/11,9.13
2014/05/12,9.08
2014/05/13,9.114
2014/05/14,9.049
2014/05/15,9.066
2014/05/16,8.998
2014/05/17,8.869
2014/05/18,8.786
2014/05/19,8.575
2014/05/20,8.626
2014/05/21,8.567
2014/05/22,8.549
2014/05/23,8.567
2014/05/24,8.66
2014/05/25,8.623
2014/05/26,8.646
2014/05/27,8.768
2014/05/28,8.691
2014/05/29,8.819
2014/05/30,8.863
2014/05/31,8.968
2014/06/01,8.958
2014/06/02,8.879
2014/06/03,8.875
2014/06/04,8.856
2014/06/05,8.935
2014/06/06,9.051
2014/06/07,9.047
2014/06/08,9.164
2014/06/09,9.173
2014/06/10,9.032
2014/06/11,9.128
2014/06/12,8.997
2014/06/13,9.012
2014/06/14,8.89
2014/06/15,8.844
2014/06/16,8.858
2014/06/17,8.839
2014/06/18,8.922
2014/06/19,8.861
2014/06/20,8.674
2014/06/21,8.563
2014/06/22,8.378
2014/06/23,8.304
2014/06/24,8.235
2014/06/25,8.08
2014/06/26,8.084
2014/06/27,7.975
2014/06/28,7.962
2014/06/29,8.076
2014/06/30,8.308
2014/07/01,8.522
2014/07/02,8.622
2014/07/03,8.746
2014/07/04,8.813
2014/07/05,8.937
2014/07/06,9.089
2014/07/07,9.191
2014/07/08,9.329
2014/07/09,9.399
2014/07/10,9.488
2014/07/11,9.625
2014/07/12,9.715
2014/07/13,9.703
2014/07/14,9.685
2014/07/15,9.559
2014/07/16,9.522
2014/07/17,9.38
2014/07/18,9.359
2014/07/19,9.263
2014/07/20,9.203
2014/07/21,9.18
2014/07/22,9.219
2014/07/23,9.304
2014/07/24,9.333
2014/07/25,9.305
2014/07/26,9.417
2014/07/27,9.446
2014/07/28,9.37
2014/07/29,9.414
2014/07/30,9.297
2014/07/31,9.367
2014/08/01,9.424
2014/08/02,9.474
2014/08/03,9.479
2014/08/04,9.619
2014/08/05,9.656
2014/08/06,9.579
2014/08/07,9.502
2014/08/08,9.522
2014/08/09,9.32
2014/08/10,9.229
2014/08/11,9.108
2014/08/12,9.009
2014/08/13,9.12
2014/08/14,9.024
2014/08/15,8.992
2014/08/16,9.012
2014/08/17,8.949
2014/08/18,8.665
2014/08/19,8.456
2014/08/20,8.438
2014/08/21,8.418
2014/08/22,8.422
2014/08/23,8.492
2014/08/24,8.616
2014/08/25,8.801
2014/08/26,8.805
2014/08/27,8.704
2014/08/28,8.727
2014/08/29,8.709
2014/08/30,8.623
2014/08/31,8.565
2014/09/01,8.802
2014/09/02,8.948
2014/09/03,8.948
2014/09/04,8.976
2014/09/05,9.03
2014/09/06,8.97
2014/09/07,8.929
2014/09/08,8.893
2014/09/09,9.002
2014/09/10,9.049
2014/09/11,9.059
2014/09/12,9.122
2014/09/13,9.125
2014/09/14,9.229
2014/09/15,9.124
2014/09/16,9.026
2014/09/17,8.97
2014/09/18,8.894
2014/09/19,8.786
2014/09/20,8.796
2014/09/21,8.759
2014/09/22,8.661
2014/09/23,8.642
2014/09/24,8.646
2014/09/25,8.639
2014/09/26,8.739
2014/09/27,8.938
2014/09/28,9.079
2014/09/29,9.178
2014/09/30,9.249
2014/10/01,9.36
2014/10/02,9.53
2014/10/03,9.633
2014/10/04,9.717
2014/10/05,9.698
2014/10/06,9.721
2014/10/07,9.803
2014/10/08,9.858
2014/10/09,9.955
2014/10/10,9.851
2014/10/11,9.798
2014/10/12,9.702
2014/10/13,9.614
2014/10/14,9.721
2014/10/15,9.739
2014/10/16,9.689
2014/10/17,9.708
2014/10/18,9.668
2014/10/19,9.832
2014/10/20,9.944
2014/10/21,9.849
2014/10/22,9.782
2014/10/23,9.768
2014/10/24,9.751
2014/10/25,9.7
2014/10/26,9.828
2014/10/27,9.812
2014/10/28,9.778
2014/10/29,9.76
2014/10/30,9.67
2014/10/31,9.493
2014/11/01,9.513
2014/11/02,9.403
2014/11/03,9.261
2014/11/04,9.223
2014/11/05,9.322
2014/11/06,9.309
2014/11/07,9.347
2014/11/08,9.356
2014/11/09,9.219
2014/11/10,9.272
2014/11/11,9.324
2014/11/12,9.36
2014/11/13,9.464
2014/11/14,9.585
2014/11/15,9.673
2014/11/16,9.695
2014/11/17,9.801
2014/11/18,9.834
2014/11/19,9.818
2014/11/20,9.895
2014/11/21,10.019
2014/11/22,10.015
2014/11/23,10.054
2014/11/24,10.054
2014/11/25,10.035
2014/11/26,10.087
2014/11/27,10.107
2014/11/28,10.134
2014/11/29,10.054
2014/11/30,10.011
2014/12/01,10.088
2014/12/02,10.106
2014/12/03,10.263
2014/12/04,10.222
2014/12/05,10.072
2014/12/06,10.155
2014/12/07,10.247
2014/12/08,10.178
2014/12/09,10.123
2014/12/10,10.092
2014/12/11,10.057
2014/12/12,10.092
2014/12/13,10.141
2014/12/14,10.228
2014/12/15,10.166
2014/12/16,10.2
2014/12/17,10.116
2014/12/18,10.209
2014/12/19,10.301
2014/12/20,10.317
2014/12/21,10.28
2014/12/22,10.277
2014/12/23,10.238
2014/12/24,10.191
2014/12/25,10.147
2014/12/26,10.094
2014/12/27,10.066
2014/12/28,9.945
2014/12/29,9.843
2014/12/30,9.787
2014/12/31,9.661
2015/01/01,9.487
2015/01/02,9.359
2015/01/03,9.227
2015/01/04,9.045
2015/01/05,9.077
2015/01/06,9.043
2015/01/07,9.105
2015/01/08,9.154
2015/01/09,9.212
2015/01/10,9.235
2015/01/11,9.29
2015/01/12,9.387
2015/01/13,9.533
2015/01/14,9.566
2015/01/15,9.624
2015/01/16,9.74
2015/01/17,9.851
2015/01/18,9.925
2015/01/19,9.98
2015/01/20,10.201
2015/01/21,10.156
2015/01/22,10.219
2015/01/23,10.313
2015/01/24,10.43
2015/01/25,10.589
2015/01/26,10.675
2015/01/27,10.555
2015/01/28,10.473
2015/01/29,10.419
2015/01/30,10.424
2015/01/31,10.299
2015/02/01,10.29
2015/02/02,10.223
2015/02/03,10.161
2015/02/04,10.117
2015/02/05,10.002
2015/02/06,9.754
2015/02/07,9.585
2015/02/08,9.541
2015/02/09,9.37
2015/02/10,9.394
2015/02/11,9.418
2015/02/12,9.655
2015/02/13,9.614
2015/02/14,9.637
2015/02/15,9.708
2015/02/16,9.717
2015/02/17,9.597
2015/02/18,9.566
2015/02/19,9.539
2015/02/20,9.609
2015/02/21,9.686
2015/02/22,9.588
2015/02/23,9.674
2015/02/24,9.757
2015/02/25,9.752
2015/02/26,9.574
2015/02/27,9.546
2015/02/28,9.628
2015/03/01,9.628
2015/03/02,9.623
2015/03/03,9.584
2015/03/04,9.703
2015/03/05,9.862
2015/03/06,9.906
2015/03/07,9.917
2015/03/08,9.895
2015/03/09,9.885
2015/03/10,9.764
2015/03/11,9.785
2015/03/12,9.885
2015/03/13,9.913
2015/03/14,9.973
2015/03/15,9.958
2015/03/16,10.047
2015/03/17,10.199
2015/03/18,10.137
2015/03/19,10.109
2015/03/20,10.176
2015/03/21,10.122
2015/03/22,10.187
2015/03/23,10.182
2015/03/24,10.1
2015/03/25,10.067
2015/03/26,9.977
2015/03/27,9.874
2015/03/28,9.784
2015/03/29,9.737
2015/03/30,9.721
2015/03/31,9.603
2015/04/01,9.71
2015/04/02,9.579
2015/04/03,9.521
2015/04/04,9.513
2015/04/05,9.483
2015/04/06,9.59
2015/04/07,9.672
2015/04/08,9.86
2015/04/09,9.939
2015/04/10,10.014
2015/04/11,10.054
2015/04/12,10.185
2015/04/13,10.12
2015/04/14,10.124
2015/04/15,10.188
2015/04/16,10.314
2015/04/17,10.426
2015/04/18,10.458
2015/04/19,10.472
2015/04/20,10.324
2015/04/21,10.32
2015/04/22,10.173
2015/04/23,10.191
2015/04/24,10.344
2015/04/25,10.24
2015/04/26,10.151
2015/04/27,10.243
2015/04/28,10.225
2015/04/29,10.191
2015/04/30,10.214
2015/05/01,10.092
2015/05/02,10.087
2015/05/03,10.108
2015/05/04,10.243
2015/05/05,10.239
2015/05/06,10.201
2015/05/07,10.139
2015/05/08,9.996
2015/05/09,10.162
2015/05/10,10.245
2015/05/11,10.145
2015/05/12,10.159
2015/05/13,9.984
2015/05/14,9.884
2015/05/15,9.889
2015/05/16,9.968
2015/05/17,9.84
2015/05/18,9.751
2015/05/19,9.874
2015/05/20,9.945
2015/05/21,9.879
2015/05/22,9.938
2015/05/23,10.059
2015/05/24,9.967
2015/05/25,10.045
2015/05/26,10.074
2015/05/27,10.184
2015/05/28,10.295
2015/05/29,10.264
2015/05/30,10.241
2015/05/31,10.334
2015/06/01,10.399
2015/06/02,10.294
2015/06/03,10.309
2015/06/04,10.374
2015/06/05,10.374
2015/06/06,10.034
2015/06/07,10.02
2015/06/08,9.945
2015/06/09,9.912
2015/06/10,9.776
2015/06/11,9.758
2015/06/12,9.815
2015/06/13,9.705
2015/06/14,9.705
2015/06/15,9.64
2015/06/16,9.826
2015/06/17,9.753
2015/06/18,9.683
2015/06/19,9.637
2015/06/20,9.827
2015/06/21,9.966
2015/06/22,9.983
2015/06/23,10.037
2015/06/24,10.088
2015/06/25,10.002
2015/06/26,9.946
2015/06/27,10.096
2015/06/28,10.131
2015/06/29,10.151
2015/06/30,9.989
2015/07/01,10.1
2015/07/02,10.108
2015/07/03,10.048
2015/07/04,9.957
2015/07/05,9.851
2015/07/06,9.747
2015/07/07,9.78
2015/07/08,9.76
2015/07/09,9.857
2015/07/10,9.857
2015/07/11,9.754
2015/07/12,9.787
2015/07/13,9.747
2015/07/14,9.752
2015/07/15,9.662
2015/07/16,9.762
2015/07/17,9.823
2015/07/18,9.836
2015/07/19,9.789
2015/07/20,9.88
2015/07/21,9.922
2015/07/22,9.951
2015/07/23,9.912
2015/07/24,9.853
2015/07/25,9.826
2015/07/26,9.778
2015/07/27,9.774
2015/07/28,9.816
2015/07/29,9.82
2015/07/30,9.826
2015/07/31,9.808
2015/08/01,9.781
2015/08/02,9.785
2015/08/03,9.781
2015/08/04,9.727
2015/08/05,9.833
2015/08/06,9.818
2015/08/07,9.96
2015/08/08,9.931
2015/08/09,9.941
2015/08/10,9.866
2015/08/11,9.745
2015/08/12,9.885
2015/08/13,9.811
2015/08/14,9.854
2015/08/15,9.941
2015/08/16,10.005
2015/08/17,10.05
2015/08/18,10.023
2015/08/19,9.909
2015/08/20,9.876
2015/08/21,9.748
2015/08/22,9.76
2015/08/23,9.804
2015/08/24,9.851
2015/08/25,9.978
2015/08/26,9.801
2015/08/27,9.852
2015/08/28,9.791
2015/08/29,9.683
2015/08/30,9.624
2015/08/31,9.579
2015/09/01,9.517
2015/09/02,9.501
2015/09/03,9.52
2015/09/04,9.556
2015/09/05,9.604
2015/09/06,9.551
2015/09/07,9.564
2015/09/08,9.559
2015/09/09,9.61
2015/09/10,9.461
2015/09/11,9.448
2015/09/12,9.567
2015/09/13,9.563
2015/09/14,9.584
2015/09/15,9.559
2015/09/16,9.641
2015/09/17,9.65
2015/09/18,9.691
2015/09/19,9.814
2015/09/20,9.903
2015/09/21,10.006
2015/09/22,9.905
2015/09/23,9.865
2015/09/24,9.998
2015/09/25,9.975
2015/09/26,9.912
2015/09/27,9.922
2015/09/28,9.964
2015/09/29,9.912
2015/09/30,9.883
2015/10/01,9.859
2015/10/02,9.905
2015/10/03,9.791
2015/10/04,9.66
2015/10/05,9.553
2015/10/06,9.622
2015/10/07,9.745
2015/10/08,9.745
2015/10/09,9.934
2015/10/10,9.877
2015/10/11,9.891
2015/10/12,9.896
2015/10/13,10.056
2015/10/14,10.037
2015/10/15,9.967
2015/10/16,9.936
2015/10/17,9.983
2015/10/18,10.02
2015/10/19,9.971
2015/10/20,10.05
2015/10/21,9.991
2015/10/22,9.951
2015/10/23,9.825
2015/10/24,9.892
2015/10/25,9.851
2015/10/26,9.754
2015/10/27,9.703
2015/10/28,9.766
2015/10/29,9.827
2015/10/30,9.715
2015/10/31,9.658
2015/11/01,9.621
2015/11/02,9.67
2015/11/03,9.53
2015/11/04,9.479
2015/11/05,9.489
2015/11/06,9.508
2015/11/07,9.475
2015/11/08,9.552
2015/11/09,9.615
2015/11/10,9.619
2015/11/11,9.492
2015/11/12,9.449
2015/11/13,9.491
2015/11/14,9.515
2015/11/15,9.486
2015/11/16,9.408
2015/11/17,9.435
2015/11/18,9.444
2015/11/19,9.495
2015/11/20,9.402
2015/11/21,9.316
2015/11/22,9.174
2015/11/23,9.115
2015/11/24,9.07
2015/11/25,9.153
2015/11/26,9.098
2015/11/27,9.229
2015/11/28,9.172
2015/11/29,9.22
2015/11/30,9.26
2015/12/01,9.186
2015/12/02,9.152
2015/12/03,9.12
2015/12/04,9.177
2015/12/05,9.173
2015/12/06,9.222
2015/12/07,9.291
2015/12/08,9.219
2015/12/09,9.137
2015/12/10,9.028
2015/12/11,8.898
2015/12/12,8.865
2015/12/13,8.899
2015/12/14,8.792
2015/12/15,8.738
2015/12/16,8.73
2015/12/17,8.669
2015/12/18,8.605
2015/12/19,8.673
2015/12/20,8.649
2015/12/21,8.64
2015/12/22,8.738
2015/12/23,8.781
2015/12/24,9.05
2015/12/25,9.042
2015/12/26,9.009
2015/12/27,8.786
2015/12/28,8.94
2015/12/29,9.025
2015/12/30,9.017
2015/12/31,9.078
2016/01/01,9.231
2016/01/02,9.285
2016/01/03,9.371
2016/01/04,9.249
2016/01/05,9.218
2016/01/06,9.293
2016/01/07,9.247
2016/01/08,9.207
2016/01/09,9.286
2016/01/10,9.373
2016/01/11,9.296
2016/01/12,9.255
2016/01/13,9.326
2016/01/14,9.375
2016/01/15,9.456
2016/01/16,9.471
2016/01/17,9.443
2016/01/18,9.469
2016/01/19,9.588
2016/01/20,9.535
2016/01/21,9.586
2016/01/22,9.576
2016/01/23,9.469
2016/01/24,9.483
2016/01/25,9.513
2016/01/26,9.551
2016/01/27,9.519
2016/01/28,9.45
2016/01/29,9.216
2016/01/30,9.042
2016/01/31,8.929
2016/02/01,8.973
2016/02/02,8.771
2016/02/03,8.669
2016/02/04,8.531
2016/02/05,8.493
2016/02/06,8.433
2016/02/07,8.416
2016/02/08,8.476
2016/02/09,8.417
2016/02/10,8.381
2016/02/11,8.212
2016/02/12,8.205
2016/02/13,8.314
2016/02/14,8.366
2016/02/15,8.404
2016/02/16,8.577
2016/02/17,8.666
2016/02/18,8.663
2016/02/19,8.825
2016/02/20,8.996
2016/02/21,9.216
2016/02/22,9.331
2016/02/23,9.502
2016/02/24,9.747
2016/02/25,9.875
2016/02/26,10.008
2016/02/27,10.048
2016/02/28,10.196
2016/02/29,10.293
2016/03/01,10.277
2016/03/02,10.269
2016/03/03,10.422
2016/03/04,10.376
2016/03/05,10.376
2016/03/06,10.268
2016/03/07,10.231
2016/03/08,10.143
2016/03/09,9.883
2016/03/10,9.883
2016/03/11,9.791
2016/03/12,9.806
2016/03/13,9.812
2016/03/14,9.715
2016/03/15,9.625
2016/03/16,9.646
2016/03/17,9.614
2016/03/18,9.706
2016/03/19,9.777
2016/03/20,9.786
2016/03/21,9.753
2016/03/22,9.78
2016/03/23,9.858
2016/03/24,9.894
2016/03/25,9.956
2016/03/26,9.914
2016/03/27,9.87
2016/03/28,9.798
2016/03/29,9.815
2016/03/30,9.838
2016/03/31,9.938
2016/04/01,9.854
2016/04/02,9.837
2016/04/03,9.857
2016/04/04,9.737
2016/04/05,9.705
2016/04/06,9.67
2016/04/07,9.711
2016/04/08,9.72
2016/04/09,9.683
2016/04/10,9.548
2016/04/11,9.615
2016/04/12,9.655
2016/04/13,9.583
2016/04/14,9.38
2016/04/15,9.448
2016/04/16,9.453
2016/04/17,9.38
2016/04/18,9.528
2016/04/19,9.55
2016/04/20,9.518
2016/04/21,9.46
2016/04/22,9.465
2016/04/23,9.544
2016/04/24,9.729
2016/04/25,9.866
2016/04/26,9.852
2016/04/27,10.023
2016/04/28,10.157
2016/04/29,10.068
2016/04/30,10.027
2016/05/01,10.04
2016/05/02,9.928
2016/05/03,9.923
2016/05/04,9.916
2016/05/05,9.898
2016/05/06,9.814
2016/05/07,9.785
2016/05/08,9.618
2016/05/09,9.41
2016/05/10,9.38
2016/05/11,9.356
2016/05/12,9.334
2016/05/13,9.359
2016/05/14,9.369
2016/05/15,9.445
2016/05/16,9.52
2016/05/17,9.568
2016/05/18,9.625
2016/05/19,9.818
2016/05/20,9.873
2016/05/21,9.917
2016/05/22,9.864
2016/05/23,9.834
2016/05/24,9.883
2016/05/25,9.855
2016/05/26,9.877
2016/05/27,9.94
2016/05/28,9.999
2016/05/29,9.959
2016/05/30,9.943
2016/05/31,10.024
2016/06/01,10.071
2016/06/02,9.959
2016/06/03,9.993
2016/06/04,10.128
2016/06/05,10.174
2016/06/06,10.208
2016/06/07,10.243
2016/06/08,10.212
2016/06/09,10.073
2016/06/10,10.047
2016/06/11,9.933
2016/06/12,9.938
2016/06/13,9.863
2016/06/14,9.832
2016/06/15,9.789
2016/06/16,9.734
2016/06/17,9.7
2016/06/18,9.487
2016/06/19,9.463
2016/06/20,9.485
2016/06/21,9.441
2016/06/22,9.524
2016/06/23,9.635
2016/06/24,9.718
2016/06/25,9.694
2016/06/26,9.694
2016/06/27,9.755
2016/06/28,9.67
2016/06/29,9.698
2016/06/30,9.694
2016/07/01,9.667
2016/07/02,9.706
2016/07/03,9.793
2016/07/04,9.847
2016/07/05,9.866
2016/07/06,9.803
2016/07/07,9.819
2016/07/08,9.732
2016/07/09,9.787
2016/07/10,9.742
2016/07/11,9.761
2016/07/12,9.786
2016/07/13,9.878
2016/07/14,9.922
2016/07/15,10.021
2016/07/16,9.985
2016/07/17,10.008
2016/07/18,10.022
2016/07/19,10.116
2016/07/20,10.067
2016/07/21,10.089
2016/07/22,10.177
2016/07/23,10.272
2016/07/24,10.442
2016/07/25,10.508
2016/07/26,10.586
2016/07/27,10.593
2016/07/28,10.619
2016/07/29,10.557
2016/07/30,10.766
2016/07/31,10.744
2016/08/01,10.721
2016/08/02,10.586
2016/08/03,10.52
2016/08/04,10.418
2016/08/05,10.23
2016/08/06,10.064
2016/08/07,9.93
2016/08/08,9.839
2016/08/09,9.872
2016/08/10,9.749
2016/08/11,9.679
2016/08/12,9.669
2016/08/13,9.436
2016/08/14,9.399
2016/08/15,9.431
2016/08/16,9.525
2016/08/17,9.742
2016/08/18,9.737
2016/08/19,9.797
2016/08/20,9.841
2016/08/21,9.777
2016/08/22,9.733
2016/08/23,9.603
2016/08/24,9.599
2016/08/25,9.704
2016/08/26,9.793
2016/08/27,9.876
2016/08/28,9.922
2016/08/29,9.908
2016/08/30,9.773
2016/08/31,9.704
2016/09/01,9.771
2016/09/02,9.775
2016/09/03,9.928
2016/09/04,9.872
2016/09/05,9.955
2016/09/06,10.012
2016/09/07,10.012
2016/09/08,9.935
2016/09/09,9.88
2016/09/10,9.83
2016/09/11,9.78
2016/09/12,9.721
2016/09/13,9.717
2016/09/14,9.609
2016/09/15,9.542
2016/09/16,9.61
2016/09/17,9.424
2016/09/18,9.559
2016/09/19,9.598
2016/09/20,9.523
2016/09/21,9.466
2016/09/22,9.481
2016/09/23,9.513
2016/09/24,9.469
2016/09/25,9.398
2016/09/26,9.439
2016/09/27,9.431
2016/09/28,9.467
2016/09/29,9.518
2016/09/30,9.503
2016/10/01,9.527
2016/10/02,9.547
2016/10/03,9.455
2016/10/04,9.425
2016/10/05,9.421
2016/10/06,9.33
2016/10/07,9.293
2016/10/08,9.282
2016/10/09,9.369
2016/10/10,9.526
2016/10/11,9.65
2016/10/12,9.67
2016/10/13,9.754
2016/10/14,9.786
2016/10/15,9.855
2016/10/16,9.917
2016/10/17,10.059
2016/10/18,10.071
2016/10/19,10.278
2016/10/20,10.407
2016/10/21,10.315
2016/10/22,10.396
2016/10/23,10.468
2016/10/24,10.358
2016/10/25,10.358
2016/10/26,10.389
2016/10/27,10.22
2016/10/28,10.14
2016/10/29,10.106
2016/10/30,9.927
2016/10/31,9.804
2016/11/01,9.855
2016/11/02,9.806
2016/11/03,9.702
2016/11/04,9.961
2016/11/05,9.97
2016/11/06,9.928
2016/11/07,9.914
2016/11/08,9.782
2016/11/09,9.737
2016/11/10,9.714
2016/11/11,9.668
2016/11/12,9.59
2016/11/13,9.702
2016/11/14,9.601
2016/11/15,9.546
2016/11/16,9.374
2016/11/17,9.357
2016/11/18,9.165
2016/11/19,9.19
2016/11/20,9.321
2016/11/21,9.357
2016/11/22,9.516
2016/11/23,9.516
2016/11/24,9.538
2016/11/25,9.584
2016/11/26,9.644
2016/11/27,9.634
2016/11/28,9.663
2016/11/29,9.694
2016/11/30,9.817
2016/12/01,9.875
2016/12/02,9.899
2016/12/03,9.773
2016/12/04,9.664
2016/12/05,9.601
2016/12/06,9.519
2016/12/07,9.41
2016/12/08,9.431
2016/12/09,9.516
2016/12/10,9.623
2016/12/11,9.458
2016/12/12,9.491
2016/12/13,9.378
2016/12/14,9.394
2016/12/15,9.499
2016/12/16,9.553
2016/12/17,9.67
2016/12/18,9.704
2016/12/19,9.709
2016/12/20,9.768
2016/12/21,9.824
2016/12/22,9.816
2016/12/23,9.73
2016/12/24,9.702
2016/12/25,9.775
2016/12/26,9.84
2016/12/27,9.922
2016/12/28,9.809
2016/12/29,9.685
2016/12/30,9.567
2016/12/31,9.547
2017/01/01,9.477
2017/01/02,9.443
2017/01/03,9.325
2017/01/04,9.35
2017/01/05,9.438
2017/01/06,9.4
2017/01/07,9.395
2017/01/08,9.387
2017/01/09,9.419
2017/01/10,9.403
2017/01/11,9.448
2017/01/12,9.36
2017/01/13,9.391
2017/01/14,9.294
2017/01/15,9.25
2017/01/16,9.212
2017/01/17,9.236
2017/01/18,9.249
2017/01/19,9.106
2017/01/20,9.011
2017/01/21,8.834
2017/01/22,8.809
2017/01/23,8.798
2017/01/24,8.846
2017/01/25,8.864
2017/01/26,8.929
2017/01/27,8.849
2017/01/28,8.927
2017/01/29,8.927
2017/01/30,9.033
2017/01/31,9.091
2017/02/01,8.941
2017/02/02,9.005
2017/02/03,9.151
2017/02/04,9.297
2017/02/05,9.353
2017/02/06,9.431
2017/02/07,9.422
2017/02/08,9.436
2017/02/09,9.381
2017/02/10,9.475
2017/02/11,9.539
2017/02/12,9.658
2017/02/13,9.574
2017/02/14,9.474
2017/02/15,9.678
2017/02/16,9.704
2017/02/17,9.695
2017/02/18,9.662
2017/02/19,9.782
2017/02/20,9.654
2017/02/21,9.719
2017/02/22,9.759
2017/02/23,9.836
2017/02/24,9.768
2017/02/25,9.644
2017/02/26,9.487
2017/02/27,9.57
2017/02/28,9.634
2017/03/01,9.608
2017/03/02,9.582
2017/03/03,9.582
2017/03/04,9.68
2017/03/05,9.612
2017/03/06,9.642
2017/03/07,9.569
2017/03/08,9.548
2017/03/09,9.557
2017/03/10,9.585
2017/03/11,9.66
2017/03/12,9.745
2017/03/13,9.74
2017/03/14,9.727
2017/03/15,9.737
2017/03/16,9.755
2017/03/17,9.741
2017/03/18,9.617
2017/03/19,9.541
2017/03/20,9.573
2017/03/21,9.625
2017/03/22,9.548
2017/03/23,9.548
2017/03/24,9.473
2017/03/25,9.556
2017/03/26,9.515
2017/03/27,9.585
2017/03/28,9.59
2017/03/29,9.611
2017/03/30,9.565
2017/03/31,9.659
2017/04/01,9.784
2017/04/02,9.811
2017/04/03,9.639
2017/04/04,9.738
2017/04/05,9.726
2017/04/06,9.731
2017/04/07,9.781
2017/04/08,9.758
2017/04/09,9.782
2017/04/10,9.702
2017/04/11,9.655
2017/04/12,9.634
2017/04/13,9.816
2017/04/14,9.795
2017/04/15,9.701
2017/04/16,9.755
2017/04/17,9.915
2017/04/18,9.797
2017/04/19,9.881
2017/04/20,9.927
2017/04/21,9.908
2017/04/22,9.867
2017/04/23,9.892
2017/04/24,10.022
2017/04/25,10.101
2017/04/26,10.049
2017/04/27,9.939
2017/04/28,9.955
2017/04/29,9.864
2017/04/30,9.84
2017/05/01,9.781
2017/05/02,9.727
2017/05/03,9.787
2017/05/04,9.654
2017/05/05,9.836
2017/05/06,9.739
2017/05/07,9.682
2017/05/08,9.424
2017/05/09,9.393
2017/05/10,9.415
2017/05/11,9.478
2017/05/12,9.389
2017/05/13,9.446
2017/05/14,9.392
2017/05/15,9.311
2017/05/16,9.439
2017/05/17,9.324
2017/05/18,9.436
2017/05/19,9.266
2017/05/20,9.277
2017/05/21,9.36
2017/05/22,9.494
2017/05/23,9.442
2017/05/24,9.415
2017/05/25,9.284
2017/05/26,9.289
2017/05/27,9.25
2017/05/28,9.246
2017/05/29,9.322
2017/05/30,9.118
2017/05/31,9.081
2017/06/01,8.962
2017/06/02,9.039
2017/06/03,8.952
2017/06/04,8.891
2017/06/05,8.813
2017/06/06,8.882
2017/06/07,8.838
2017/06/08,8.83
2017/06/09,8.839
2017/06/10,8.956
2017/06/11,9.037
2017/06/12,9.056
2017/06/13,9.211
2017/06/14,9.318
2017/06/15,9.39
2017/06/16,9.38
2017/06/17,9.554
2017/06/18,9.625
2017/06/19,9.679
2017/06/20,9.748
2017/06/21,9.859
2017/06/22,9.976
2017/06/23,9.938
2017/06/24,9.913
2017/06/25,10.051
2017/06/26,10.076
2017/06/27,10.132
2017/06/28,10.052
2017/06/29,10.233
2017/06/30,10.205
